Orthogroup	Syab	Syaj
OG0000553	Syab.g_02046	Syaj.g_00133
OG0000554	Syab.g_02040	Syaj.g_00145
OG0000555	Syab.g_02026	Syaj.g_00163
OG0000556	Syab.g_02022	Syaj.g_00167
OG0000557	Syab.g_02019	Syaj.g_00178
OG0000558	Syab.g_02016	Syaj.g_00181
OG0000559	Syab.g_02012	Syaj.g_00185
OG0000560	Syab.g_02009	Syaj.g_00188
OG0000561	Syab.g_02008	Syaj.g_00189
OG0000562	Syab.g_02007	Syaj.g_00190
OG0000563	Syab.g_02006	Syaj.g_00191
OG0000564	Syab.g_02005	Syaj.g_00192
OG0000565	Syab.g_02001	Syaj.g_00195
OG0000566	Syab.g_01997	Syaj.g_00199
OG0000567	Syab.g_01993	Syaj.g_00203
OG0000568	Syab.g_01991	Syaj.g_00207
OG0000569	Syab.g_01990	Syaj.g_00208
OG0000570	Syab.g_01989	Syaj.g_00209
OG0000571	Syab.g_01986	Syaj.g_00213
OG0000572	Syab.g_01969	Syaj.g_00230
OG0000573	Syab.g_01960	Syaj.g_00238
OG0000574	Syab.g_01959	Syaj.g_00242
OG0000575	Syab.g_01954	Syaj.g_00247
OG0000576	Syab.g_01952	Syaj.g_00249
OG0000577	Syab.g_01951	Syaj.g_00250
OG0000578	Syab.g_01950	Syaj.g_00251
OG0000579	Syab.g_01949	Syaj.g_00252
OG0000580	Syab.g_01948	Syaj.g_00253
OG0000581	Syab.g_01934	Syaj.g_00261
OG0000582	Syab.g_01929	Syaj.g_01338
OG0000583	Syab.g_01928	Syaj.g_01337
OG0000584	Syab.g_01927	Syaj.g_01336
OG0000585	Syab.g_01924	Syaj.g_01334
OG0000586	Syab.g_01923	Syaj.g_01333
OG0000587	Syab.g_01921	Syaj.g_01331
OG0000588	Syab.g_01910	Syaj.g_01313
OG0000589	Syab.g_01899	Syaj.g_01308
OG0000590	Syab.g_01898	Syaj.g_01307
OG0000591	Syab.g_01892	Syaj.g_01299
OG0000592	Syab.g_01891	Syaj.g_01298
OG0000593	Syab.g_01877	Syaj.g_01287
OG0000594	Syab.g_01876	Syaj.g_01286
OG0000595	Syab.g_01875	Syaj.g_01285
OG0000596	Syab.g_01871	Syaj.g_01280
OG0000597	Syab.g_01868	Syaj.g_01277
OG0000598	Syab.g_01867	Syaj.g_01276
OG0000599	Syab.g_01860	Syaj.g_01273
OG0000600	Syab.g_01859	Syaj.g_01272
OG0000601	Syab.g_01858	Syaj.g_01271
OG0000602	Syab.g_01853	Syaj.g_01266
OG0000603	Syab.g_01852	Syaj.g_01265
OG0000604	Syab.g_01850	Syaj.g_01262
OG0000605	Syab.g_01758	Syaj.g_01153
OG0000606	Syab.g_01529	Syaj.g_00698
OG0000607	Syab.g_01533	Syaj.g_00702
OG0000608	Syab.g_01534	Syaj.g_00703
OG0000609	Syab.g_01536	Syaj.g_00705
OG0000610	Syab.g_01555	Syaj.g_00714
OG0000611	Syab.g_01558	Syaj.g_00717
OG0000612	Syab.g_01559	Syaj.g_00718
OG0000613	Syab.g_00228	Syaj.g_02500
OG0000614	Syab.g_01179	Syaj.g_00480
OG0000615	Syab.g_01605	Syaj.g_01065
OG0000616	Syab.g_02897	Syaj.g_02245
OG0000617	Syab.g_01274	Syaj.g_00952
OG0000618	Syab.g_01275	Syaj.g_00951
OG0000619	Syab.g_01662	Syaj.g_00950
OG0000620	Syab.g_01668	Syaj.g_00945
OG0000621	Syab.g_01669	Syaj.g_00944
OG0000622	Syab.g_01670	Syaj.g_00943
OG0000623	Syab.g_01671	Syaj.g_00942
OG0000624	Syab.g_01673	Syaj.g_00940
OG0000625	Syab.g_01674	Syaj.g_00939
OG0000626	Syab.g_01675	Syaj.g_00938
OG0000627	Syab.g_01438	Syaj.g_00765
OG0000628	Syab.g_01437	Syaj.g_00766
OG0000629	Syab.g_01434	Syaj.g_00769
OG0000630	Syab.g_01430	Syaj.g_00773
OG0000631	Syab.g_01421	Syaj.g_00786
OG0000632	Syab.g_01420	Syaj.g_00787
OG0000633	Syab.g_01419	Syaj.g_00789
OG0000634	Syab.g_01651	Syaj.g_01030
OG0000635	Syab.g_01656	Syaj.g_01029
OG0000636	Syab.g_01658	Syaj.g_01024
OG0000637	Syab.g_01660	Syaj.g_01022
OG0000638	Syab.g_01661	Syaj.g_01021
OG0000639	Syab.g_01276	Syaj.g_01020
OG0000640	Syab.g_01277	Syaj.g_01019
OG0000641	Syab.g_01281	Syaj.g_01015
OG0000642	Syab.g_01282	Syaj.g_01014
OG0000643	Syab.g_01283	Syaj.g_01012
OG0000644	Syab.g_01284	Syaj.g_01011
OG0000645	Syab.g_01286	Syaj.g_01009
OG0000646	Syab.g_01289	Syaj.g_01006
OG0000647	Syab.g_01291	Syaj.g_01004
OG0000648	Syab.g_01684	Syaj.g_01001
OG0000649	Syab.g_01685	Syaj.g_01000
OG0000650	Syab.g_01686	Syaj.g_00999
OG0000651	Syab.g_01687	Syaj.g_00998
OG0000652	Syab.g_01688	Syaj.g_00997
OG0000653	Syab.g_01690	Syaj.g_00991
OG0000654	Syab.g_01691	Syaj.g_00990
OG0000655	Syab.g_01692	Syaj.g_00989
OG0000656	Syab.g_01695	Syaj.g_00986
OG0000657	Syab.g_01706	Syaj.g_00382
OG0000658	Syab.g_01710	Syaj.g_00379
OG0000659	Syab.g_01711	Syaj.g_00378
OG0000660	Syab.g_01715	Syaj.g_00374
OG0000661	Syab.g_01717	Syaj.g_00372
OG0000662	Syab.g_01719	Syaj.g_00370
OG0000663	Syab.g_01722	Syaj.g_00367
OG0000664	Syab.g_01723	Syaj.g_00358
OG0000665	Syab.g_01829	Syaj.g_01243
OG0000666	Syab.g_01842	Syaj.g_01154
OG0000667	Syab.g_01548	Syaj.g_02661
OG0000668	Syab.g_01319	Syaj.g_00816
OG0000669	Syab.g_01642	Syaj.g_00730
OG0000670	Syab.g_02156	Syaj.g_00733
OG0000671	Syab.g_01638	Syaj.g_00735
OG0000672	Syab.g_01635	Syaj.g_00739
OG0000673	Syab.g_01632	Syaj.g_00742
OG0000674	Syab.g_01630	Syaj.g_00744
OG0000675	Syab.g_01629	Syaj.g_00757
OG0000676	Syab.g_01620	Syaj.g_00759
OG0000677	Syab.g_01619	Syaj.g_00760
OG0000678	Syab.g_01613	Syaj.g_01075
OG0000679	Syab.g_01601	Syaj.g_01061
OG0000680	Syab.g_01600	Syaj.g_01060
OG0000681	Syab.g_01597	Syaj.g_01057
OG0000682	Syab.g_01596	Syaj.g_01056
OG0000683	Syab.g_01595	Syaj.g_01055
OG0000684	Syab.g_01591	Syaj.g_01051
OG0000685	Syab.g_01589	Syaj.g_01049
OG0000686	Syab.g_01588	Syaj.g_01048
OG0000687	Syab.g_01586	Syaj.g_01047
OG0000688	Syab.g_01576	Syaj.g_01041
OG0000689	Syab.g_01574	Syaj.g_01039
OG0000690	Syab.g_01573	Syaj.g_01038
OG0000691	Syab.g_01572	Syaj.g_01037
OG0000692	Syab.g_01571	Syaj.g_01036
OG0000693	Syab.g_01569	Syaj.g_01034
OG0000694	Syab.g_01568	Syaj.g_01033
OG0000695	Syab.g_01417	Syaj.g_00791
OG0000696	Syab.g_01416	Syaj.g_00792
OG0000697	Syab.g_01415	Syaj.g_00932
OG0000698	Syab.g_01412	Syaj.g_00929
OG0000699	Syab.g_01411	Syaj.g_00928
OG0000700	Syab.g_01410	Syaj.g_00927
OG0000701	Syab.g_01409	Syaj.g_00926
OG0000702	Syab.g_01401	Syaj.g_00916
OG0000703	Syab.g_01400	Syaj.g_00915
OG0000704	Syab.g_01398	Syaj.g_00913
OG0000705	Syab.g_01391	Syaj.g_00906
OG0000706	Syab.g_01390	Syaj.g_00905
OG0000707	Syab.g_01389	Syaj.g_00904
OG0000708	Syab.g_01386	Syaj.g_00901
OG0000709	Syab.g_01378	Syaj.g_00872
OG0000710	Syab.g_01367	Syaj.g_00867
OG0000711	Syab.g_01340	Syaj.g_00839
OG0000712	Syab.g_01338	Syaj.g_00837
OG0000713	Syab.g_01337	Syaj.g_00836
OG0000714	Syab.g_01334	Syaj.g_00834
OG0000715	Syab.g_01332	Syaj.g_00832
OG0000716	Syab.g_01328	Syaj.g_00825
OG0000717	Syab.g_01327	Syaj.g_00824
OG0000718	Syab.g_01323	Syaj.g_00820
OG0000719	Syab.g_01321	Syaj.g_00818
OG0000720	Syab.g_01307	Syaj.g_00805
OG0000721	Syab.g_01305	Syaj.g_00803
OG0000722	Syab.g_01304	Syaj.g_00802
OG0000723	Syab.g_01678	Syaj.g_00934
OG0000724	Syab.g_01223	Syaj.g_00421
OG0000725	Syab.g_01207	Syaj.g_00430
OG0000726	Syab.g_01206	Syaj.g_00431
OG0000727	Syab.g_01205	Syaj.g_00432
OG0000728	Syab.g_01203	Syaj.g_00434
OG0000729	Syab.g_00097	Syaj.g_02397
OG0000730	Syab.g_00521	Syaj.g_02802
OG0000731	Syab.g_00531	Syaj.g_02814
OG0000732	Syab.g_00055	Syaj.g_02315
OG0000733	Syab.g_02798	Syaj.g_02151
OG0000734	Syab.g_02508	Syaj.g_01895
OG0000735	Syab.g_00942	Syaj.g_00286
OG0000736	Syab.g_00943	Syaj.g_00287
OG0000737	Syab.g_00944	Syaj.g_00288
OG0000738	Syab.g_00949	Syaj.g_00293
OG0000739	Syab.g_00961	Syaj.g_00295
OG0000740	Syab.g_00962	Syaj.g_00296
OG0000741	Syab.g_00965	Syaj.g_00299
OG0000742	Syab.g_00968	Syaj.g_00301
OG0000743	Syab.g_00970	Syaj.g_00303
OG0000744	Syab.g_00971	Syaj.g_00304
OG0000745	Syab.g_00973	Syaj.g_00306
OG0000746	Syab.g_00975	Syaj.g_00308
OG0000747	Syab.g_00976	Syaj.g_00309
OG0000748	Syab.g_00991	Syaj.g_00319
OG0000749	Syab.g_00992	Syaj.g_00322
OG0000750	Syab.g_00993	Syaj.g_00323
OG0000751	Syab.g_01002	Syaj.g_00331
OG0000752	Syab.g_01004	Syaj.g_00333
OG0000753	Syab.g_01007	Syaj.g_00336
OG0000754	Syab.g_01012	Syaj.g_00643
OG0000755	Syab.g_01021	Syaj.g_00631
OG0000756	Syab.g_01022	Syaj.g_00625
OG0000757	Syab.g_01029	Syaj.g_00614
OG0000758	Syab.g_01030	Syaj.g_00613
OG0000759	Syab.g_01031	Syaj.g_00612
OG0000760	Syab.g_01032	Syaj.g_00611
OG0000761	Syab.g_01034	Syaj.g_00609
OG0000762	Syab.g_01036	Syaj.g_00603
OG0000763	Syab.g_01038	Syaj.g_00597
OG0000764	Syab.g_01039	Syaj.g_00596
OG0000765	Syab.g_01154	Syaj.g_00577
OG0000766	Syab.g_01153	Syaj.g_00576
OG0000767	Syab.g_01151	Syaj.g_00574
OG0000768	Syab.g_01150	Syaj.g_00573
OG0000769	Syab.g_01148	Syaj.g_00571
OG0000770	Syab.g_01145	Syaj.g_00567
OG0000771	Syab.g_01229	Syaj.g_00415
OG0000772	Syab.g_00957	Syaj.g_01208
OG0000773	Syab.g_00931	Syaj.g_00280
OG0000774	Syab.g_00924	Syaj.g_01502
OG0000775	Syab.g_00922	Syaj.g_01504
OG0000776	Syab.g_00921	Syaj.g_01505
OG0000777	Syab.g_00920	Syaj.g_01506
OG0000778	Syab.g_00919	Syaj.g_01507
OG0000779	Syab.g_00913	Syaj.g_01513
OG0000780	Syab.g_00908	Syaj.g_01517
OG0000781	Syab.g_00904	Syaj.g_01521
OG0000782	Syab.g_00903	Syaj.g_01522
OG0000783	Syab.g_00902	Syaj.g_01524
OG0000784	Syab.g_00901	Syaj.g_01525
OG0000785	Syab.g_00899	Syaj.g_01526
OG0000786	Syab.g_00895	Syaj.g_00265
OG0000787	Syab.g_00894	Syaj.g_00264
OG0000788	Syab.g_01857	Syaj.g_01270
OG0000789	Syab.g_01835	Syaj.g_01121
OG0000790	Syab.g_02082	Syaj.g_00054
OG0000791	Syab.g_02080	Syaj.g_00053
OG0000792	Syab.g_02079	Syaj.g_00052
OG0000793	Syab.g_02074	Syaj.g_00047
OG0000794	Syab.g_02073	Syaj.g_00046
OG0000795	Syab.g_02072	Syaj.g_00045
OG0000796	Syab.g_02068	Syaj.g_00039
OG0000797	Syab.g_02067	Syaj.g_00038
OG0000798	Syab.g_00298	Syaj.g_02568
OG0000799	Syab.g_00826	Syaj.g_01352
OG0000800	Syab.g_00821	Syaj.g_01354
OG0000801	Syab.g_00820	Syaj.g_01355
OG0000802	Syab.g_00816	Syaj.g_01359
OG0000803	Syab.g_00806	Syaj.g_01363
OG0000804	Syab.g_00802	Syaj.g_01366
OG0000805	Syab.g_00792	Syaj.g_01369
OG0000806	Syab.g_00790	Syaj.g_01370
OG0000807	Syab.g_00788	Syaj.g_01372
OG0000808	Syab.g_00783	Syaj.g_01373
OG0000809	Syab.g_00780	Syaj.g_01376
OG0000810	Syab.g_00779	Syaj.g_01377
OG0000811	Syab.g_00770	Syaj.g_01385
OG0000812	Syab.g_00768	Syaj.g_01387
OG0000813	Syab.g_00767	Syaj.g_01388
OG0000814	Syab.g_00765	Syaj.g_01390
OG0000815	Syab.g_00760	Syaj.g_01391
OG0000816	Syab.g_00758	Syaj.g_01392
OG0000817	Syab.g_00757	Syaj.g_01393
OG0000818	Syab.g_00751	Syaj.g_01399
OG0000819	Syab.g_00750	Syaj.g_01400
OG0000820	Syab.g_00749	Syaj.g_01401
OG0000821	Syab.g_00743	Syaj.g_01412
OG0000822	Syab.g_00741	Syaj.g_01414
OG0000823	Syab.g_00740	Syaj.g_01415
OG0000824	Syab.g_00735	Syaj.g_01421
OG0000825	Syab.g_00734	Syaj.g_01422
OG0000826	Syab.g_00733	Syaj.g_01423
OG0000827	Syab.g_00732	Syaj.g_01424
OG0000828	Syab.g_00729	Syaj.g_01427
OG0000829	Syab.g_00728	Syaj.g_01428
OG0000830	Syab.g_00727	Syaj.g_01429
OG0000831	Syab.g_00725	Syaj.g_01431
OG0000832	Syab.g_02169	Syaj.g_01635
OG0000833	Syab.g_02178	Syaj.g_01647
OG0000834	Syab.g_02181	Syaj.g_01649
OG0000835	Syab.g_02182	Syaj.g_01650
OG0000836	Syab.g_02185	Syaj.g_01654
OG0000837	Syab.g_02186	Syaj.g_01661
OG0000838	Syab.g_02190	Syaj.g_01665
OG0000839	Syab.g_02191	Syaj.g_01666
OG0000840	Syab.g_02192	Syaj.g_01667
OG0000841	Syab.g_02193	Syaj.g_01668
OG0000842	Syab.g_02194	Syaj.g_01669
OG0000843	Syab.g_02195	Syaj.g_01670
OG0000844	Syab.g_02197	Syaj.g_01680
OG0000845	Syab.g_02198	Syaj.g_01681
OG0000846	Syab.g_02199	Syaj.g_01682
OG0000847	Syab.g_02200	Syaj.g_01683
OG0000848	Syab.g_02202	Syaj.g_01685
OG0000849	Syab.g_02203	Syaj.g_01686
OG0000850	Syab.g_02212	Syaj.g_01689
OG0000851	Syab.g_02226	Syaj.g_01694
OG0000852	Syab.g_02227	Syaj.g_01695
OG0000853	Syab.g_02233	Syaj.g_01699
OG0000854	Syab.g_02235	Syaj.g_01701
OG0000855	Syab.g_02236	Syaj.g_01702
OG0000856	Syab.g_01889	Syaj.g_01296
OG0000857	Syab.g_01290	Syaj.g_01005
OG0000858	Syab.g_02244	Syaj.g_01708
OG0000859	Syab.g_02245	Syaj.g_01709
OG0000860	Syab.g_02258	Syaj.g_01723
OG0000861	Syab.g_02259	Syaj.g_01724
OG0000862	Syab.g_02261	Syaj.g_01725
OG0000863	Syab.g_02265	Syaj.g_01728
OG0000864	Syab.g_02266	Syaj.g_01729
OG0000865	Syab.g_02267	Syaj.g_01730
OG0000866	Syab.g_02268	Syaj.g_01731
OG0000867	Syab.g_02269	Syaj.g_01732
OG0000868	Syab.g_02287	Syaj.g_01734
OG0000869	Syab.g_02292	Syaj.g_01742
OG0000870	Syab.g_02297	Syaj.g_01747
OG0000871	Syab.g_02298	Syaj.g_01748
OG0000872	Syab.g_02305	Syaj.g_01756
OG0000873	Syab.g_02308	Syaj.g_01759
OG0000874	Syab.g_02311	Syaj.g_01754
OG0000875	Syab.g_02313	Syaj.g_01762
OG0000876	Syab.g_02315	Syaj.g_02084
OG0000877	Syab.g_02317	Syaj.g_01586
OG0000878	Syab.g_02318	Syaj.g_01587
OG0000879	Syab.g_02319	Syaj.g_01588
OG0000880	Syab.g_02320	Syaj.g_01589
OG0000881	Syab.g_02325	Syaj.g_01595
OG0000882	Syab.g_02330	Syaj.g_01599
OG0000883	Syab.g_02332	Syaj.g_01601
OG0000884	Syab.g_02334	Syaj.g_01603
OG0000885	Syab.g_02335	Syaj.g_01604
OG0000886	Syab.g_02336	Syaj.g_01605
OG0000887	Syab.g_02338	Syaj.g_01606
OG0000888	Syab.g_02340	Syaj.g_01608
OG0000889	Syab.g_02342	Syaj.g_01610
OG0000890	Syab.g_02348	Syaj.g_01615
OG0000891	Syab.g_02349	Syaj.g_01616
OG0000892	Syab.g_02353	Syaj.g_01620
OG0000893	Syab.g_00366	Syaj.g_02636
OG0000894	Syab.g_00369	Syaj.g_02639
OG0000895	Syab.g_00373	Syaj.g_02643
OG0000896	Syab.g_00374	Syaj.g_02644
OG0000897	Syab.g_00376	Syaj.g_02646
OG0000898	Syab.g_00377	Syaj.g_02647
OG0000899	Syab.g_00378	Syaj.g_02648
OG0000900	Syab.g_00379	Syaj.g_02649
OG0000901	Syab.g_00384	Syaj.g_02654
OG0000902	Syab.g_00386	Syaj.g_02656
OG0000903	Syab.g_00399	Syaj.g_02689
OG0000904	Syab.g_00395	Syaj.g_02684
OG0000905	Syab.g_00390	Syaj.g_02678
OG0000906	Syab.g_00388	Syaj.g_02676
OG0000907	Syab.g_00401	Syaj.g_02692
OG0000908	Syab.g_00404	Syaj.g_02695
OG0000909	Syab.g_00405	Syaj.g_02696
OG0000910	Syab.g_00406	Syaj.g_02697
OG0000911	Syab.g_00408	Syaj.g_02699
OG0000912	Syab.g_00409	Syaj.g_02700
OG0000913	Syab.g_00410	Syaj.g_02701
OG0000914	Syab.g_00411	Syaj.g_02702
OG0000915	Syab.g_00412	Syaj.g_02704
OG0000916	Syab.g_00413	Syaj.g_02705
OG0000917	Syab.g_00414	Syaj.g_02706
OG0000918	Syab.g_00415	Syaj.g_02707
OG0000919	Syab.g_00416	Syaj.g_02708
OG0000920	Syab.g_00417	Syaj.g_02709
OG0000921	Syab.g_00418	Syaj.g_02710
OG0000922	Syab.g_00419	Syaj.g_02711
OG0000923	Syab.g_00423	Syaj.g_02715
OG0000924	Syab.g_00424	Syaj.g_02716
OG0000925	Syab.g_00425	Syaj.g_02717
OG0000926	Syab.g_00426	Syaj.g_02718
OG0000927	Syab.g_00428	Syaj.g_02720
OG0000928	Syab.g_00429	Syaj.g_02721
OG0000929	Syab.g_00430	Syaj.g_02722
OG0000930	Syab.g_00431	Syaj.g_02723
OG0000931	Syab.g_00432	Syaj.g_02724
OG0000932	Syab.g_00433	Syaj.g_02725
OG0000933	Syab.g_00439	Syaj.g_02731
OG0000934	Syab.g_00441	Syaj.g_02733
OG0000935	Syab.g_00442	Syaj.g_02734
OG0000936	Syab.g_00443	Syaj.g_02735
OG0000937	Syab.g_00444	Syaj.g_02736
OG0000938	Syab.g_00447	Syaj.g_02739
OG0000939	Syab.g_00448	Syaj.g_02740
OG0000940	Syab.g_00456	Syaj.g_02747
OG0000941	Syab.g_00458	Syaj.g_02749
OG0000942	Syab.g_00460	Syaj.g_02751
OG0000943	Syab.g_00461	Syaj.g_02752
OG0000944	Syab.g_00463	Syaj.g_02754
OG0000945	Syab.g_00466	Syaj.g_02756
OG0000946	Syab.g_00473	Syaj.g_02761
OG0000947	Syab.g_00476	Syaj.g_02764
OG0000948	Syab.g_00477	Syaj.g_02765
OG0000949	Syab.g_00212	Syaj.g_02474
OG0000950	Syab.g_00204	Syaj.g_02459
OG0000951	Syab.g_00199	Syaj.g_02452
OG0000952	Syab.g_00191	Syaj.g_02446
OG0000953	Syab.g_00134	Syaj.g_02442
OG0000954	Syab.g_00129	Syaj.g_02435
OG0000955	Syab.g_00128	Syaj.g_02434
OG0000956	Syab.g_00126	Syaj.g_02432
OG0000957	Syab.g_00115	Syaj.g_02419
OG0000958	Syab.g_00114	Syaj.g_02418
OG0000959	Syab.g_00110	Syaj.g_02413
OG0000960	Syab.g_00109	Syaj.g_02412
OG0000961	Syab.g_00100	Syaj.g_02402
OG0000962	Syab.g_00098	Syaj.g_02398
OG0000963	Syab.g_00093	Syaj.g_02393
OG0000964	Syab.g_00092	Syaj.g_02392
OG0000965	Syab.g_00091	Syaj.g_02391
OG0000966	Syab.g_00082	Syaj.g_02370
OG0000967	Syab.g_00078	Syaj.g_02334
OG0000968	Syab.g_00075	Syaj.g_02363
OG0000969	Syab.g_00073	Syaj.g_02338
OG0000970	Syab.g_00072	Syaj.g_02337
OG0000971	Syab.g_00070	Syaj.g_02331
OG0000972	Syab.g_00069	Syaj.g_02330
OG0000973	Syab.g_00068	Syaj.g_02329
OG0000974	Syab.g_00067	Syaj.g_02328
OG0000975	Syab.g_00066	Syaj.g_02327
OG0000976	Syab.g_00065	Syaj.g_02326
OG0000977	Syab.g_00063	Syaj.g_02324
OG0000978	Syab.g_00062	Syaj.g_02322
OG0000979	Syab.g_00059	Syaj.g_02319
OG0000980	Syab.g_00056	Syaj.g_02316
OG0000981	Syab.g_00053	Syaj.g_02313
OG0000982	Syab.g_02756	Syaj.g_02112
OG0000983	Syab.g_02757	Syaj.g_02113
OG0000984	Syab.g_02758	Syaj.g_02114
OG0000985	Syab.g_02762	Syaj.g_02116
OG0000986	Syab.g_02764	Syaj.g_02123
OG0000987	Syab.g_02768	Syaj.g_02125
OG0000988	Syab.g_02774	Syaj.g_02131
OG0000989	Syab.g_02792	Syaj.g_02142
OG0000990	Syab.g_02811	Syaj.g_02165
OG0000991	Syab.g_02818	Syaj.g_02168
OG0000992	Syab.g_02821	Syaj.g_02171
OG0000993	Syab.g_02822	Syaj.g_02173
OG0000994	Syab.g_02826	Syaj.g_02177
OG0000995	Syab.g_02835	Syaj.g_02182
OG0000996	Syab.g_02866	Syaj.g_02221
OG0000997	Syab.g_02875	Syaj.g_02228
OG0000998	Syab.g_02877	Syaj.g_02230
OG0000999	Syab.g_02878	Syaj.g_02231
OG0001000	Syab.g_02881	Syaj.g_02236
OG0001001	Syab.g_02888	Syaj.g_02241
OG0001002	Syab.g_02900	Syaj.g_02248
OG0001003	Syab.g_02902	Syaj.g_02250
OG0001004	Syab.g_02903	Syaj.g_02251
OG0001005	Syab.g_02905	Syaj.g_02252
OG0001006	Syab.g_02912	Syaj.g_02260
OG0001007	Syab.g_02914	Syaj.g_02262
OG0001008	Syab.g_00584	Syaj.g_01554
OG0001009	Syab.g_00033	Syaj.g_02294
OG0001010	Syab.g_00034	Syaj.g_02295
OG0001011	Syab.g_00035	Syaj.g_02296
OG0001012	Syab.g_02752	Syaj.g_02108
OG0001014	Syab.g_02712	Syaj.g_02083
OG0001015	Syab.g_02711	Syaj.g_02082
OG0001016	Syab.g_02439	Syaj.g_01824
OG0001017	Syab.g_02445	Syaj.g_01830
OG0001018	Syab.g_02447	Syaj.g_01832
OG0001019	Syab.g_02469	Syaj.g_01849
OG0001020	Syab.g_02477	Syaj.g_01862
OG0001021	Syab.g_02481	Syaj.g_01867
OG0001022	Syab.g_02485	Syaj.g_01872
OG0001023	Syab.g_02486	Syaj.g_01873
OG0001024	Syab.g_02490	Syaj.g_01877
OG0001025	Syab.g_02497	Syaj.g_01884
OG0001026	Syab.g_02510	Syaj.g_01897
OG0001027	Syab.g_02515	Syaj.g_01903
OG0001028	Syab.g_02517	Syaj.g_01905
OG0001029	Syab.g_02519	Syaj.g_01907
OG0001030	Syab.g_02540	Syaj.g_01933
OG0001031	Syab.g_02615	Syaj.g_02012
OG0001032	Syab.g_02617	Syaj.g_02015
OG0001033	Syab.g_02675	Syaj.g_02044
OG0001034	Syab.g_02370	Syaj.g_02875
OG0001035	Syab.g_00335	Syaj.g_02603
OG0001036	Syab.g_00327	Syaj.g_02599
OG0001037	Syab.g_00325	Syaj.g_02597
OG0001038	Syab.g_00297	Syaj.g_02567
OG0001039	Syab.g_00294	Syaj.g_02564
OG0001040	Syab.g_00291	Syaj.g_02561
OG0001041	Syab.g_00286	Syaj.g_02556
OG0001042	Syab.g_00254	Syaj.g_02527
OG0001043	Syab.g_00250	Syaj.g_02523
OG0001044	Syab.g_00522	Syaj.g_02804
OG0001045	Syab.g_00534	Syaj.g_02817
OG0001046	Syab.g_01352	Syaj.g_00851
OG0001047	Syab.g_00586	Syaj.g_01552
OG0001048	Syab.g_00587	Syaj.g_01551
OG0001049	Syab.g_00590	Syaj.g_01548
OG0001050	Syab.g_00591	Syaj.g_01547
OG0001051	Syab.g_00592	Syaj.g_01546
OG0001052	Syab.g_00693	Syaj.g_01448
OG0001053	Syab.g_02099	Syaj.g_00075
OG0001054	Syab.g_02118	Syaj.g_00092
OG0001055	Syab.g_02139	Syaj.g_00113
OG0001056	Syab.g_02036	Syaj.g_00149
OG0001057	Syab.g_00882	Syaj.g_00160
OG0001058	Syab.g_02014	Syaj.g_00183
OG0001059	Syab.g_02010	Syaj.g_00187
OG0001060	Syab.g_02003	Syaj.g_00193
OG0001061	Syab.g_01985	Syaj.g_00214
OG0001062	Syab.g_01983	Syaj.g_00216
OG0001063	Syab.g_01979	Syaj.g_00222
OG0001064	Syab.g_01978	Syaj.g_00223
OG0001065	Syab.g_01976	Syaj.g_00224
OG0001066	Syab.g_01975	Syaj.g_00225
OG0001067	Syab.g_01974	Syaj.g_00226
OG0001068	Syab.g_01973	Syaj.g_00227
OG0001069	Syab.g_01972	Syaj.g_00228
OG0001070	Syab.g_01968	Syaj.g_00231
OG0001071	Syab.g_01967	Syaj.g_00232
OG0001072	Syab.g_01962	Syaj.g_00236
OG0001073	Syab.g_01947	Syaj.g_00254
OG0001074	Syab.g_01815	Syaj.g_01327
OG0001075	Syab.g_01919	Syaj.g_01325
OG0001076	Syab.g_01897	Syaj.g_01305
OG0001077	Syab.g_01887	Syaj.g_01294
OG0001079	Syab.g_01856	Syaj.g_01269
OG0001080	Syab.g_01756	Syaj.g_01135
OG0001081	Syab.g_01530	Syaj.g_00699
OG0001082	Syab.g_01531	Syaj.g_00700
OG0001083	Syab.g_01540	Syaj.g_00709
OG0001084	Syab.g_01543	Syaj.g_00711
OG0001085	Syab.g_01563	Syaj.g_00721
OG0001086	Syab.g_01565	Syaj.g_00723
OG0001087	Syab.g_01167	Syaj.g_00498
OG0001088	Syab.g_01170	Syaj.g_00494
OG0001089	Syab.g_01198	Syaj.g_00439
OG0001090	Syab.g_01267	Syaj.g_00959
OG0001091	Syab.g_01270	Syaj.g_00957
OG0001092	Syab.g_01272	Syaj.g_00954
OG0001093	Syab.g_01664	Syaj.g_00948
OG0001094	Syab.g_01567	Syaj.g_01032
OG0001095	Syab.g_01287	Syaj.g_01008
OG0001096	Syab.g_01693	Syaj.g_00988
OG0001097	Syab.g_01718	Syaj.g_00371
OG0001098	Syab.g_01497	Syaj.g_01132
OG0001099	Syab.g_02518	Syaj.g_01906
OG0001100	Syab.g_01640	Syaj.g_00732
OG0001101	Syab.g_01639	Syaj.g_00734
OG0001102	Syab.g_01636	Syaj.g_00737
OG0001103	Syab.g_01634	Syaj.g_00740
OG0001104	Syab.g_01590	Syaj.g_01050
OG0001105	Syab.g_01585	Syaj.g_01046
OG0001106	Syab.g_01397	Syaj.g_00912
OG0001107	Syab.g_01385	Syaj.g_00900
OG0001108	Syab.g_01377	Syaj.g_00870
OG0001109	Syab.g_01368	Syaj.g_00868
OG0001110	Syab.g_01366	Syaj.g_00866
OG0001111	Syab.g_01364	Syaj.g_00864
OG0001112	Syab.g_01362	Syaj.g_00862
OG0001113	Syab.g_01593	Syaj.g_00861
