Orthogroup	Syak	Syai
OG0000573	Syak.g_02723	Syai.g_00790
OG0000574	Syak.g_02724	Syai.g_00796
OG0000575	Syak.g_02729	Syai.g_00800
OG0000576	Syak.g_02731	Syai.g_00802
OG0000577	Syak.g_02732	Syai.g_00803
OG0000578	Syak.g_02733	Syai.g_00804
OG0000579	Syak.g_02734	Syai.g_00805
OG0000580	Syak.g_02735	Syai.g_00806
OG0000581	Syak.g_02742	Syai.g_00812
OG0000582	Syak.g_02748	Syai.g_01042
OG0000583	Syak.g_02749	Syai.g_01043
OG0000584	Syak.g_02750	Syai.g_01044
OG0000585	Syak.g_02753	Syai.g_01046
OG0000586	Syak.g_02754	Syai.g_01047
OG0000587	Syak.g_02756	Syai.g_01049
OG0000588	Syak.g_00004	Syai.g_01063
OG0000589	Syak.g_00008	Syai.g_01066
OG0000590	Syak.g_00009	Syai.g_01067
OG0000591	Syak.g_00017	Syai.g_01075
OG0000592	Syak.g_00018	Syai.g_01076
OG0000593	Syak.g_00031	Syai.g_01100
OG0000594	Syak.g_00032	Syai.g_01101
OG0000595	Syak.g_00033	Syai.g_01102
OG0000596	Syak.g_00038	Syai.g_01107
OG0000597	Syak.g_00041	Syai.g_01110
OG0000598	Syak.g_00042	Syai.g_01111
OG0000599	Syak.g_00045	Syai.g_01114
OG0000600	Syak.g_00046	Syai.g_01115
OG0000601	Syak.g_00047	Syai.g_01116
OG0000602	Syak.g_00053	Syai.g_01121
OG0000603	Syak.g_00054	Syai.g_01122
OG0000604	Syak.g_00056	Syai.g_01125
OG0000605	Syak.g_00259	Syai.g_01609
OG0000606	Syak.g_00326	Syai.g_01221
OG0000607	Syak.g_00329	Syai.g_01224
OG0000608	Syak.g_00330	Syai.g_01225
OG0000609	Syak.g_00332	Syai.g_01227
OG0000610	Syak.g_00347	Syai.g_01234
OG0000611	Syak.g_00350	Syai.g_01237
OG0000612	Syak.g_00351	Syai.g_01238
OG0000613	Syak.g_01525	Syai.g_00196
OG0000614	Syak.g_00705	Syai.g_01981
OG0000615	Syak.g_00393	Syai.g_01286
OG0000616	Syak.g_01810	Syai.g_02914
OG0000617	Syak.g_00799	Syai.g_01393
OG0000618	Syak.g_00798	Syai.g_01394
OG0000619	Syak.g_00797	Syai.g_01395
OG0000620	Syak.g_00779	Syai.g_01402
OG0000621	Syak.g_00780	Syai.g_01403
OG0000622	Syak.g_00781	Syai.g_01404
OG0000623	Syak.g_00782	Syai.g_01405
OG0000624	Syak.g_00784	Syai.g_01407
OG0000625	Syak.g_00785	Syai.g_01408
OG0000626	Syak.g_00786	Syai.g_01409
OG0000627	Syak.g_00561	Syai.g_01575
OG0000628	Syak.g_00560	Syai.g_01573
OG0000629	Syak.g_00556	Syai.g_01570
OG0000630	Syak.g_00552	Syai.g_01566
OG0000631	Syak.g_00545	Syai.g_01557
OG0000632	Syak.g_00544	Syai.g_01556
OG0000633	Syak.g_00542	Syai.g_01555
OG0000634	Syak.g_00430	Syai.g_01317
OG0000635	Syak.g_00431	Syai.g_01318
OG0000636	Syak.g_00433	Syai.g_01320
OG0000637	Syak.g_00435	Syai.g_01322
OG0000638	Syak.g_00436	Syai.g_01323
OG0000639	Syak.g_00437	Syai.g_01324
OG0000640	Syak.g_00438	Syai.g_01325
OG0000641	Syak.g_00442	Syai.g_01329
OG0000642	Syak.g_00443	Syai.g_01330
OG0000643	Syak.g_00444	Syai.g_01349
OG0000644	Syak.g_00445	Syai.g_01350
OG0000645	Syak.g_00447	Syai.g_01352
OG0000646	Syak.g_00450	Syai.g_01355
OG0000647	Syak.g_00452	Syai.g_01357
OG0000648	Syak.g_00456	Syai.g_01362
OG0000649	Syak.g_00457	Syai.g_01363
OG0000650	Syak.g_00458	Syai.g_01364
OG0000651	Syak.g_00459	Syai.g_01365
OG0000652	Syak.g_00460	Syai.g_01366
OG0000653	Syak.g_00462	Syai.g_01368
OG0000654	Syak.g_00625	Syai.g_01369
OG0000655	Syak.g_00624	Syai.g_01370
OG0000656	Syak.g_00621	Syai.g_01373
OG0000657	Syak.g_00609	Syai.g_02045
OG0000658	Syak.g_00606	Syai.g_02049
OG0000659	Syak.g_00605	Syai.g_02050
OG0000660	Syak.g_00601	Syai.g_02054
OG0000661	Syak.g_00599	Syai.g_02056
OG0000662	Syak.g_00597	Syai.g_02058
OG0000663	Syak.g_00594	Syai.g_02061
OG0000664	Syak.g_00593	Syai.g_02062
OG0000665	Syak.g_00086	Syai.g_02431
OG0000666	Syak.g_00078	Syai.g_01610
OG0000667	Syak.g_00340	Syai.g_01724
OG0000668	Syak.g_00643	Syai.g_01436
OG0000669	Syak.g_00363	Syai.g_01251
OG0000670	Syak.g_00366	Syai.g_00561
OG0000671	Syak.g_00368	Syai.g_01255
OG0000672	Syak.g_00371	Syai.g_01259
OG0000673	Syak.g_00374	Syai.g_01262
OG0000674	Syak.g_00376	Syai.g_01264
OG0000675	Syak.g_00377	Syai.g_01265
OG0000676	Syak.g_00379	Syai.g_01275
OG0000677	Syak.g_00380	Syai.g_01276
OG0000678	Syak.g_00386	Syai.g_01279
OG0000679	Syak.g_00397	Syai.g_01288
OG0000680	Syak.g_00398	Syai.g_01289
OG0000681	Syak.g_00401	Syai.g_01292
OG0000682	Syak.g_00402	Syai.g_01293
OG0000683	Syak.g_00403	Syai.g_01294
OG0000684	Syak.g_00409	Syai.g_01299
OG0000685	Syak.g_00411	Syai.g_01301
OG0000686	Syak.g_00412	Syai.g_01302
OG0000687	Syak.g_00413	Syai.g_01303
OG0000688	Syak.g_00418	Syai.g_01307
OG0000689	Syak.g_00421	Syai.g_01309
OG0000690	Syak.g_00422	Syai.g_01310
OG0000691	Syak.g_00423	Syai.g_01311
OG0000692	Syak.g_00424	Syai.g_01312
OG0000693	Syak.g_00426	Syai.g_01313
OG0000694	Syak.g_00427	Syai.g_01314
OG0000695	Syak.g_00540	Syai.g_01553
OG0000696	Syak.g_00539	Syai.g_01552
OG0000697	Syak.g_00538	Syai.g_01550
OG0000698	Syak.g_00535	Syai.g_01547
OG0000699	Syak.g_00534	Syai.g_01545
OG0000700	Syak.g_00533	Syai.g_01544
OG0000701	Syak.g_00532	Syai.g_01543
OG0000702	Syak.g_00522	Syai.g_01521
OG0000703	Syak.g_00521	Syai.g_01520
OG0000704	Syak.g_00519	Syai.g_01518
OG0000705	Syak.g_00511	Syai.g_01511
OG0000706	Syak.g_00510	Syai.g_01510
OG0000707	Syak.g_00509	Syai.g_01509
OG0000708	Syak.g_00506	Syai.g_01506
OG0000709	Syak.g_00498	Syai.g_01497
OG0000710	Syak.g_00494	Syai.g_01487
OG0000711	Syak.g_00466	Syai.g_01456
OG0000712	Syak.g_00464	Syai.g_01454
OG0000713	Syak.g_00463	Syai.g_01453
OG0000714	Syak.g_00629	Syai.g_01451
OG0000715	Syak.g_00631	Syai.g_01449
OG0000716	Syak.g_00635	Syai.g_01445
OG0000717	Syak.g_00636	Syai.g_01444
OG0000718	Syak.g_00640	Syai.g_01440
OG0000719	Syak.g_00642	Syai.g_01438
OG0000720	Syak.g_00655	Syai.g_01425
OG0000721	Syak.g_00657	Syai.g_01423
OG0000722	Syak.g_00658	Syai.g_01422
OG0000723	Syak.g_00790	Syai.g_01411
OG0000724	Syak.g_00749	Syai.g_02013
OG0000725	Syak.g_00731	Syai.g_02004
OG0000726	Syak.g_00730	Syai.g_02003
OG0000727	Syak.g_00729	Syai.g_02002
OG0000728	Syak.g_00727	Syai.g_02000
OG0000729	Syak.g_01683	Syai.g_00097
OG0000730	Syak.g_01248	Syai.g_00483
OG0000731	Syak.g_01237	Syai.g_00495
OG0000732	Syak.g_01739	Syai.g_00058
OG0000733	Syak.g_01905	Syai.g_02805
OG0000734	Syak.g_02184	Syai.g_02548
OG0000735	Syak.g_00914	Syai.g_02159
OG0000736	Syak.g_00913	Syai.g_02158
OG0000737	Syak.g_00912	Syai.g_02157
OG0000738	Syak.g_00907	Syai.g_02152
OG0000739	Syak.g_00906	Syai.g_02151
OG0000740	Syak.g_00905	Syai.g_02150
OG0000741	Syak.g_00902	Syai.g_02147
OG0000742	Syak.g_00899	Syai.g_02145
OG0000743	Syak.g_00897	Syai.g_02143
OG0000744	Syak.g_00896	Syai.g_02142
OG0000745	Syak.g_00894	Syai.g_02140
OG0000746	Syak.g_00892	Syai.g_02138
OG0000747	Syak.g_00891	Syai.g_02137
OG0000748	Syak.g_00875	Syai.g_02125
OG0000749	Syak.g_00874	Syai.g_02123
OG0000750	Syak.g_00873	Syai.g_02122
OG0000751	Syak.g_00862	Syai.g_02116
OG0000752	Syak.g_00860	Syai.g_02114
OG0000753	Syak.g_00857	Syai.g_02111
OG0000754	Syak.g_00852	Syai.g_01750
OG0000755	Syak.g_00841	Syai.g_01760
OG0000756	Syak.g_00840	Syai.g_01761
OG0000757	Syak.g_00833	Syai.g_01769
OG0000758	Syak.g_00832	Syai.g_01770
OG0000759	Syak.g_00831	Syai.g_01771
OG0000760	Syak.g_00830	Syai.g_01772
OG0000761	Syak.g_00829	Syai.g_01775
OG0000762	Syak.g_00827	Syai.g_01777
OG0000763	Syak.g_00825	Syai.g_01779
OG0000764	Syak.g_00824	Syai.g_01780
OG0000765	Syak.g_00669	Syai.g_01797
OG0000766	Syak.g_00670	Syai.g_01798
OG0000767	Syak.g_00672	Syai.g_01800
OG0000768	Syak.g_00673	Syai.g_01801
OG0000769	Syak.g_00675	Syai.g_01803
OG0000770	Syak.g_00678	Syai.g_01822
OG0000771	Syak.g_00755	Syai.g_02019
OG0000772	Syak.g_02048	Syai.g_01639
OG0000773	Syak.g_00921	Syai.g_02164
OG0000774	Syak.g_00926	Syai.g_02168
OG0000775	Syak.g_00929	Syai.g_02172
OG0000776	Syak.g_00930	Syai.g_02173
OG0000777	Syak.g_00931	Syai.g_02174
OG0000778	Syak.g_00932	Syai.g_02175
OG0000779	Syak.g_00938	Syai.g_02181
OG0000780	Syak.g_00942	Syai.g_02184
OG0000781	Syak.g_00946	Syai.g_02188
OG0000782	Syak.g_00947	Syai.g_02189
OG0000783	Syak.g_00948	Syai.g_02190
OG0000784	Syak.g_00949	Syai.g_02191
OG0000785	Syak.g_00951	Syai.g_02193
OG0000786	Syak.g_00956	Syai.g_00816
OG0000787	Syak.g_00957	Syai.g_00815
OG0000788	Syak.g_00048	Syai.g_01117
OG0000789	Syak.g_00085	Syai.g_01596
OG0000790	Syak.g_02560	Syai.g_00623
OG0000791	Syak.g_02558	Syai.g_00621
OG0000792	Syak.g_02557	Syai.g_00620
OG0000793	Syak.g_02552	Syai.g_00615
OG0000794	Syak.g_02551	Syai.g_00614
OG0000795	Syak.g_02550	Syai.g_00613
OG0000796	Syak.g_02547	Syai.g_00609
OG0000797	Syak.g_02546	Syai.g_00608
OG0000798	Syak.g_01456	Syai.g_00262
OG0000799	Syak.g_00981	Syai.g_00996
OG0000800	Syak.g_00989	Syai.g_00993
OG0000801	Syak.g_00990	Syai.g_00992
OG0000802	Syak.g_00995	Syai.g_00988
OG0000803	Syak.g_01021	Syai.g_00983
OG0000804	Syak.g_01026	Syai.g_00980
OG0000805	Syak.g_01029	Syai.g_00965
OG0000806	Syak.g_01031	Syai.g_00963
OG0000807	Syak.g_01033	Syai.g_00961
OG0000808	Syak.g_01034	Syai.g_00960
OG0000809	Syak.g_01038	Syai.g_00957
OG0000810	Syak.g_01039	Syai.g_00956
OG0000811	Syak.g_01045	Syai.g_00950
OG0000812	Syak.g_01047	Syai.g_00948
OG0000813	Syak.g_01048	Syai.g_00947
OG0000814	Syak.g_01051	Syai.g_00945
OG0000815	Syak.g_01053	Syai.g_00944
OG0000816	Syak.g_01055	Syai.g_00942
OG0000817	Syak.g_01056	Syai.g_00941
OG0000818	Syak.g_01060	Syai.g_00935
OG0000819	Syak.g_01064	Syai.g_00934
OG0000820	Syak.g_01065	Syai.g_00933
OG0000821	Syak.g_01071	Syai.g_00916
OG0000822	Syak.g_01073	Syai.g_00914
OG0000823	Syak.g_01074	Syai.g_00913
OG0000824	Syak.g_01080	Syai.g_00907
OG0000825	Syak.g_01081	Syai.g_00906
OG0000826	Syak.g_01082	Syai.g_00905
OG0000827	Syak.g_01083	Syai.g_00904
OG0000828	Syak.g_01086	Syai.g_00900
OG0000829	Syak.g_01087	Syai.g_00899
OG0000830	Syak.g_01088	Syai.g_00898
OG0000831	Syak.g_01091	Syai.g_00896
OG0000832	Syak.g_02482	Syai.g_02296
OG0000833	Syak.g_02473	Syai.g_02305
OG0000834	Syak.g_02470	Syai.g_02307
OG0000835	Syak.g_02469	Syai.g_02308
OG0000836	Syak.g_02466	Syai.g_02312
OG0000837	Syak.g_02465	Syai.g_02313
OG0000838	Syak.g_02461	Syai.g_02323
OG0000839	Syak.g_02460	Syai.g_02324
OG0000840	Syak.g_02459	Syai.g_02325
OG0000841	Syak.g_02458	Syai.g_02326
OG0000842	Syak.g_02457	Syai.g_02327
OG0000843	Syak.g_02456	Syai.g_02328
OG0000844	Syak.g_02454	Syai.g_02330
OG0000845	Syak.g_02453	Syai.g_02331
OG0000846	Syak.g_02452	Syai.g_02332
OG0000847	Syak.g_02451	Syai.g_02333
OG0000848	Syak.g_02449	Syai.g_02335
OG0000849	Syak.g_02448	Syai.g_02336
OG0000850	Syak.g_02445	Syai.g_02339
OG0000851	Syak.g_02440	Syai.g_02352
OG0000852	Syak.g_02439	Syai.g_02353
OG0000853	Syak.g_02435	Syai.g_02357
OG0000854	Syak.g_02433	Syai.g_02359
OG0000855	Syak.g_02432	Syai.g_02360
OG0000856	Syak.g_00021	Syai.g_01078
OG0000857	Syak.g_00451	Syai.g_01356
OG0000858	Syak.g_02426	Syai.g_02366
OG0000859	Syak.g_02425	Syai.g_02367
OG0000860	Syak.g_02414	Syai.g_02380
OG0000861	Syak.g_02413	Syai.g_02381
OG0000862	Syak.g_02412	Syai.g_02382
OG0000863	Syak.g_02409	Syai.g_02385
OG0000864	Syak.g_02408	Syai.g_02386
OG0000865	Syak.g_02407	Syai.g_02387
OG0000866	Syak.g_02406	Syai.g_02388
OG0000867	Syak.g_02405	Syai.g_02389
OG0000868	Syak.g_02402	Syai.g_02392
OG0000869	Syak.g_02398	Syai.g_02396
OG0000870	Syak.g_02393	Syai.g_02401
OG0000871	Syak.g_02392	Syai.g_02402
OG0000872	Syak.g_02386	Syai.g_02409
OG0000873	Syak.g_02383	Syai.g_02412
OG0000874	Syak.g_02379	Syai.g_02408
OG0000875	Syak.g_02377	Syai.g_02416
OG0000876	Syak.g_02375	Syai.g_02243
OG0000877	Syak.g_02372	Syai.g_02250
OG0000878	Syak.g_02371	Syai.g_02251
OG0000879	Syak.g_02370	Syai.g_02252
OG0000880	Syak.g_02369	Syai.g_02253
OG0000881	Syak.g_02363	Syai.g_02257
OG0000882	Syak.g_02358	Syai.g_02262
OG0000883	Syak.g_02355	Syai.g_02264
OG0000884	Syak.g_02353	Syai.g_02266
OG0000885	Syak.g_02352	Syai.g_02267
OG0000886	Syak.g_02351	Syai.g_02268
OG0000887	Syak.g_02350	Syai.g_02269
OG0000888	Syak.g_02348	Syai.g_02271
OG0000889	Syak.g_02346	Syai.g_02273
OG0000890	Syak.g_02334	Syai.g_02279
OG0000891	Syak.g_02333	Syai.g_02280
OG0000892	Syak.g_02329	Syai.g_02282
OG0000893	Syak.g_01393	Syai.g_00318
OG0000894	Syak.g_01390	Syai.g_00321
OG0000895	Syak.g_01386	Syai.g_00325
OG0000896	Syak.g_01385	Syai.g_00326
OG0000897	Syak.g_01383	Syai.g_00328
OG0000898	Syak.g_01382	Syai.g_00329
OG0000899	Syak.g_01381	Syai.g_00330
OG0000900	Syak.g_01380	Syai.g_00331
OG0000901	Syak.g_01375	Syai.g_00336
OG0000902	Syak.g_01368	Syai.g_00338
OG0000903	Syak.g_01353	Syai.g_00353
OG0000904	Syak.g_01358	Syai.g_00348
OG0000905	Syak.g_01363	Syai.g_00342
OG0000906	Syak.g_01366	Syai.g_00340
OG0000907	Syak.g_01351	Syai.g_00358
OG0000908	Syak.g_01348	Syai.g_00361
OG0000909	Syak.g_01347	Syai.g_00362
OG0000910	Syak.g_01346	Syai.g_00363
OG0000911	Syak.g_01344	Syai.g_00365
OG0000912	Syak.g_01343	Syai.g_00366
OG0000913	Syak.g_01342	Syai.g_00367
OG0000914	Syak.g_01341	Syai.g_00368
OG0000915	Syak.g_01339	Syai.g_00370
OG0000916	Syak.g_01338	Syai.g_00371
OG0000917	Syak.g_01337	Syai.g_00372
OG0000918	Syak.g_01336	Syai.g_00373
OG0000919	Syak.g_01335	Syai.g_00374
OG0000920	Syak.g_01334	Syai.g_00375
OG0000921	Syak.g_01333	Syai.g_00376
OG0000922	Syak.g_01332	Syai.g_00377
OG0000923	Syak.g_01328	Syai.g_00381
OG0000924	Syak.g_01327	Syai.g_00382
OG0000925	Syak.g_01326	Syai.g_00383
OG0000926	Syak.g_01325	Syai.g_00384
OG0000927	Syak.g_01323	Syai.g_00386
OG0000928	Syak.g_01322	Syai.g_00387
OG0000929	Syak.g_01321	Syai.g_00388
OG0000930	Syak.g_01320	Syai.g_00389
OG0000931	Syak.g_01319	Syai.g_00390
OG0000932	Syak.g_01318	Syai.g_00391
OG0000933	Syak.g_01312	Syai.g_00397
OG0000934	Syak.g_01310	Syai.g_00399
OG0000935	Syak.g_01309	Syai.g_00400
OG0000936	Syak.g_01308	Syai.g_00401
OG0000937	Syak.g_01307	Syai.g_00402
OG0000938	Syak.g_01304	Syai.g_00405
OG0000939	Syak.g_01303	Syai.g_00406
OG0000940	Syak.g_01297	Syai.g_00413
OG0000941	Syak.g_01295	Syai.g_00415
OG0000942	Syak.g_01293	Syai.g_00417
OG0000943	Syak.g_01292	Syai.g_00418
OG0000944	Syak.g_01290	Syai.g_00420
OG0000945	Syak.g_01288	Syai.g_00422
OG0000946	Syak.g_01283	Syai.g_00428
OG0000947	Syak.g_01280	Syai.g_00431
OG0000948	Syak.g_01279	Syai.g_00432
OG0000949	Syak.g_01551	Syai.g_00174
OG0000950	Syak.g_01562	Syai.g_00163
OG0000951	Syak.g_01569	Syai.g_00158
OG0000952	Syak.g_01574	Syai.g_00136
OG0000953	Syak.g_01627	Syai.g_00132
OG0000954	Syak.g_01633	Syai.g_00127
OG0000955	Syak.g_01634	Syai.g_00126
OG0000956	Syak.g_01636	Syai.g_00124
OG0000957	Syak.g_01648	Syai.g_00113
OG0000958	Syak.g_01649	Syai.g_00112
OG0000959	Syak.g_01653	Syai.g_00108
OG0000960	Syak.g_01654	Syai.g_00107
OG0000961	Syak.g_01679	Syai.g_00100
OG0000962	Syak.g_01682	Syai.g_00098
OG0000963	Syak.g_01687	Syai.g_00094
OG0000964	Syak.g_01688	Syai.g_00093
OG0000965	Syak.g_01689	Syai.g_00092
OG0000966	Syak.g_01711	Syai.g_00082
OG0000967	Syak.g_01715	Syai.g_00077
OG0000968	Syak.g_01719	Syai.g_00085
OG0000969	Syak.g_01721	Syai.g_00080
OG0000970	Syak.g_01722	Syai.g_00079
OG0000971	Syak.g_01724	Syai.g_00074
OG0000972	Syak.g_01725	Syai.g_00073
OG0000973	Syak.g_01726	Syai.g_00072
OG0000974	Syak.g_01727	Syai.g_00071
OG0000975	Syak.g_01728	Syai.g_00070
OG0000976	Syak.g_01729	Syai.g_00069
OG0000977	Syak.g_01731	Syai.g_00067
OG0000978	Syak.g_01732	Syai.g_00065
OG0000979	Syak.g_01735	Syai.g_00062
OG0000980	Syak.g_01738	Syai.g_00059
OG0000981	Syak.g_01741	Syai.g_00056
OG0000982	Syak.g_01941	Syai.g_02777
OG0000983	Syak.g_01940	Syai.g_02778
OG0000984	Syak.g_01939	Syai.g_02779
OG0000985	Syak.g_01935	Syai.g_02781
OG0000986	Syak.g_01933	Syai.g_02784
OG0000987	Syak.g_01931	Syai.g_02786
OG0000988	Syak.g_01925	Syai.g_02790
OG0000989	Syak.g_01912	Syai.g_02797
OG0000990	Syak.g_01900	Syai.g_02825
OG0000991	Syak.g_01896	Syai.g_02827
OG0000992	Syak.g_01893	Syai.g_02830
OG0000993	Syak.g_01892	Syai.g_02831
OG0000994	Syak.g_01889	Syai.g_02834
OG0000995	Syak.g_01880	Syai.g_02840
OG0000996	Syak.g_01839	Syai.g_02891
OG0000997	Syak.g_01828	Syai.g_02900
OG0000998	Syak.g_01826	Syai.g_02902
OG0000999	Syak.g_01825	Syai.g_02903
OG0001000	Syak.g_01821	Syai.g_02906
OG0001001	Syak.g_01814	Syai.g_02911
OG0001002	Syak.g_01807	Syai.g_02918
OG0001003	Syak.g_01806	Syai.g_02919
OG0001004	Syak.g_01805	Syai.g_02920
OG0001005	Syak.g_01804	Syai.g_02921
OG0001006	Syak.g_01797	Syai.g_02931
OG0001007	Syak.g_01795	Syai.g_02933
OG0001008	Syak.g_01190	Syai.g_02227
OG0001009	Syak.g_01762	Syai.g_00034
OG0001010	Syak.g_01761	Syai.g_00035
OG0001011	Syak.g_01759	Syai.g_00037
OG0001012	Syak.g_01946	Syai.g_02773
OG0001013	Syak.g_01969	Syai.g_02750
OG0001014	Syak.g_01975	Syai.g_02726
OG0001015	Syak.g_01976	Syai.g_02725
OG0001016	Syak.g_02250	Syai.g_02479
OG0001017	Syak.g_02244	Syai.g_02485
OG0001018	Syak.g_02242	Syai.g_02487
OG0001019	Syak.g_02218	Syai.g_02508
OG0001020	Syak.g_02214	Syai.g_02516
OG0001021	Syak.g_02210	Syai.g_02523
OG0001022	Syak.g_02205	Syai.g_02528
OG0001023	Syak.g_02204	Syai.g_02529
OG0001024	Syak.g_02201	Syai.g_02533
OG0001025	Syak.g_02195	Syai.g_02540
OG0001026	Syak.g_02182	Syai.g_02550
OG0001027	Syak.g_02178	Syai.g_02555
OG0001028	Syak.g_02176	Syai.g_02557
OG0001029	Syak.g_02174	Syai.g_02559
OG0001030	Syak.g_02153	Syai.g_02580
OG0001031	Syak.g_02079	Syai.g_02656
OG0001032	Syak.g_02077	Syai.g_02658
OG0001033	Syak.g_02037	Syai.g_02685
OG0001034	Syak.g_02305	Syai.g_00537
OG0001035	Syak.g_01422	Syai.g_00295
OG0001036	Syak.g_01427	Syai.g_00290
OG0001037	Syak.g_01429	Syai.g_00288
OG0001038	Syak.g_01457	Syai.g_00261
OG0001039	Syak.g_01460	Syai.g_00258
OG0001040	Syak.g_01463	Syai.g_00255
OG0001041	Syak.g_01468	Syai.g_00250
OG0001042	Syak.g_01500	Syai.g_00225
OG0001043	Syak.g_01504	Syai.g_00221
OG0001044	Syak.g_01247	Syai.g_00485
OG0001045	Syak.g_01234	Syai.g_00498
OG0001046	Syak.g_00479	Syai.g_01471
OG0001047	Syak.g_01188	Syai.g_02225
OG0001048	Syak.g_01187	Syai.g_02224
OG0001049	Syak.g_01184	Syai.g_02215
OG0001050	Syak.g_01183	Syai.g_02214
OG0001051	Syak.g_01182	Syai.g_02213
OG0001052	Syak.g_01122	Syai.g_00861
OG0001053	Syak.g_02577	Syai.g_00641
OG0001054	Syak.g_02596	Syai.g_00658
OG0001055	Syak.g_02617	Syai.g_00679
OG0001056	Syak.g_02645	Syai.g_00713
OG0001057	Syak.g_00964	Syai.g_00721
OG0001058	Syak.g_02668	Syai.g_00734
OG0001060	Syak.g_02677	Syai.g_00744
OG0001061	Syak.g_02697	Syai.g_00765
OG0001062	Syak.g_02699	Syai.g_00767
OG0001063	Syak.g_02704	Syai.g_00774
OG0001064	Syak.g_02705	Syai.g_00775
OG0001065	Syak.g_02706	Syai.g_00776
OG0001066	Syak.g_02707	Syai.g_00777
OG0001067	Syak.g_02708	Syai.g_00778
OG0001068	Syak.g_02709	Syai.g_00779
OG0001069	Syak.g_02710	Syai.g_00780
OG0001070	Syak.g_02714	Syai.g_00783
OG0001071	Syak.g_02715	Syai.g_00784
OG0001072	Syak.g_02721	Syai.g_00788
OG0001073	Syak.g_02736	Syai.g_00807
OG0001074	Syak.g_00098	Syai.g_01051
OG0001075	Syak.g_02760	Syai.g_01053
OG0001076	Syak.g_00011	Syai.g_01069
OG0001077	Syak.g_00024	Syai.g_01081
OG0001078	Syak.g_00036	Syai.g_01105
OG0001079	Syak.g_00049	Syai.g_01118
OG0001080	Syak.g_00264	Syai.g_01606
OG0001081	Syak.g_00327	Syai.g_01222
OG0001082	Syak.g_00328	Syai.g_01223
OG0001083	Syak.g_00336	Syai.g_01230
OG0001084	Syak.g_00337	Syai.g_01231
OG0001085	Syak.g_00354	Syai.g_01241
OG0001086	Syak.g_00356	Syai.g_01243
OG0001087	Syak.g_00691	Syai.g_01953
OG0001088	Syak.g_00694	Syai.g_01957
OG0001089	Syak.g_00722	Syai.g_01996
OG0001090	Syak.g_00806	Syai.g_01387
OG0001091	Syak.g_00804	Syai.g_01389
OG0001092	Syak.g_00801	Syai.g_01391
OG0001093	Syak.g_00794	Syai.g_01397
OG0001094	Syak.g_00428	Syai.g_01315
OG0001096	Syak.g_00623	Syai.g_01371
OG0001097	Syak.g_00598	Syai.g_02057
OG0001098	Syak.g_00578	Syai.g_01603
OG0001099	Syak.g_02175	Syai.g_02558
OG0001100	Syak.g_00365	Syai.g_01253
OG0001101	Syak.g_00367	Syai.g_01254
OG0001102	Syak.g_00370	Syai.g_01257
OG0001103	Syak.g_00372	Syai.g_01260
OG0001104	Syak.g_00410	Syai.g_01300
OG0001105	Syak.g_00414	Syai.g_01304
OG0001106	Syak.g_00518	Syai.g_01517
OG0001107	Syak.g_00505	Syai.g_01505
OG0001108	Syak.g_00497	Syai.g_01496
OG0001109	Syak.g_00495	Syai.g_01488
OG0001110	Syak.g_00493	Syai.g_01486
OG0001111	Syak.g_00491	Syai.g_01484
OG0001112	Syak.g_00489	Syai.g_01482
OG0001113	Syak.g_00406	Syai.g_01481
OG0001114	Syak.g_00488	Syai.g_01480
OG0001115	Syak.g_00484	Syai.g_01476
OG0001116	Syak.g_00482	Syai.g_01474
OG0001117	Syak.g_00481	Syai.g_01473
OG0001118	Syak.g_00480	Syai.g_01472
OG0001119	Syak.g_00478	Syai.g_01470
OG0001120	Syak.g_00474	Syai.g_01466
OG0001121	Syak.g_00114	Syai.g_01676
OG0001123	Syak.g_00650	Syai.g_01430
OG0001124	Syak.g_00652	Syai.g_01428
OG0001125	Syak.g_00654	Syai.g_01426
OG0001126	Syak.g_00757	Syai.g_02021
OG0001127	Syak.g_00756	Syai.g_02020
OG0001128	Syak.g_00753	Syai.g_02017
OG0001129	Syak.g_00751	Syai.g_02015
OG0001130	Syak.g_00750	Syai.g_02014
OG0001131	Syak.g_00389	Syai.g_01281
OG0001132	Syak.g_00120	Syai.g_01620
OG0001133	Syak.g_00014	Syai.g_01072
OG0001134	Syak.g_00273	Syai.g_01745
OG0001135	Syak.g_00274	Syai.g_01742
OG0001136	Syak.g_00901	Syai.g_02146
OG0001137	Syak.g_00876	Syai.g_02126
OG0001138	Syak.g_00839	Syai.g_01763
OG0001139	Syak.g_00837	Syai.g_01765
OG0001140	Syak.g_00836	Syai.g_01766
OG0001141	Syak.g_00835	Syai.g_01767
OG0001142	Syak.g_00834	Syai.g_01768
OG0001143	Syak.g_00826	Syai.g_01778
OG0001144	Syak.g_00815	Syai.g_01788
OG0001145	Syak.g_00922	Syai.g_02165
OG0001146	Syak.g_00943	Syai.g_02185
OG0001147	Syak.g_01113	Syai.g_00869
OG0001148	Syak.g_02563	Syai.g_00626
OG0001149	Syak.g_02562	Syai.g_00625
OG0001150	Syak.g_02561	Syai.g_00624
OG0001151	Syak.g_02548	Syai.g_00611
OG0001153	Syak.g_01084	Syai.g_00903
OG0001154	Syak.g_01085	Syai.g_00901
OG0001155	Syak.g_02480	Syai.g_02298
OG0001156	Syak.g_02477	Syai.g_02301
OG0001157	Syak.g_02476	Syai.g_02302
OG0001158	Syak.g_02475	Syai.g_02303
