Orthogroup	Prbj	Praf
OG0000522	Prbj.g_01892	Praf.g_01957
OG0000523	Prbj.g_01891	Praf.g_01956
OG0000524	Prbj.g_00152	Praf.g_01942
OG0000525	Prbj.g_00136	Praf.g_01915
OG0000526	Prbj.g_00134	Praf.g_01913
OG0000527	Prbj.g_00130	Praf.g_01909
OG0000528	Prbj.g_01635	Praf.g_00589
OG0000529	Prbj.g_01629	Praf.g_00596
OG0000530	Prbj.g_01626	Praf.g_00599
OG0000531	Prbj.g_01625	Praf.g_00600
OG0000532	Prbj.g_01622	Praf.g_00603
OG0000533	Prbj.g_01620	Praf.g_00605
OG0000534	Prbj.g_01619	Praf.g_00606
OG0000535	Prbj.g_01618	Praf.g_00607
OG0000536	Prbj.g_01617	Praf.g_00608
OG0000537	Prbj.g_01616	Praf.g_00609
OG0000538	Prbj.g_01605	Praf.g_00619
OG0000539	Prbj.g_02088	Praf.g_00621
OG0000540	Prbj.g_02089	Praf.g_00622
OG0000541	Prbj.g_02090	Praf.g_00623
OG0000542	Prbj.g_02093	Praf.g_00626
OG0000543	Prbj.g_02095	Praf.g_00628
OG0000544	Prbj.g_02096	Praf.g_00629
OG0000545	Prbj.g_02097	Praf.g_00630
OG0000546	Prbj.g_02099	Praf.g_00632
OG0000547	Prbj.g_02101	Praf.g_00634
OG0000548	Prbj.g_02102	Praf.g_00635
OG0000549	Prbj.g_02108	Praf.g_00641
OG0000550	Prbj.g_02113	Praf.g_00646
OG0000551	Prbj.g_02117	Praf.g_00650
OG0000552	Prbj.g_02118	Praf.g_00651
OG0000553	Prbj.g_02123	Praf.g_00656
OG0000554	Prbj.g_02128	Praf.g_00661
OG0000555	Prbj.g_02146	Praf.g_00677
OG0000556	Prbj.g_02666	Praf.g_00683
OG0000557	Prbj.g_01858	Praf.g_00684
OG0000558	Prbj.g_01861	Praf.g_00687
OG0000559	Prbj.g_01865	Praf.g_00691
OG0000560	Prbj.g_01868	Praf.g_00694
OG0000561	Prbj.g_01869	Praf.g_00695
OG0000562	Prbj.g_01870	Praf.g_00696
OG0000563	Prbj.g_01871	Praf.g_00697
OG0000564	Prbj.g_01872	Praf.g_00698
OG0000565	Prbj.g_01875	Praf.g_00701
OG0000566	Prbj.g_01879	Praf.g_00705
OG0000567	Prbj.g_01883	Praf.g_00709
OG0000568	Prbj.g_01885	Praf.g_00711
OG0000569	Prbj.g_01807	Praf.g_00712
OG0000570	Prbj.g_01806	Praf.g_00713
OG0000571	Prbj.g_01803	Praf.g_00716
OG0000572	Prbj.g_01787	Praf.g_00733
OG0000573	Prbj.g_01780	Praf.g_00740
OG0000574	Prbj.g_01779	Praf.g_00741
OG0000575	Prbj.g_01770	Praf.g_00751
OG0000576	Prbj.g_01768	Praf.g_00753
OG0000577	Prbj.g_01767	Praf.g_00754
OG0000578	Prbj.g_01766	Praf.g_00755
OG0000579	Prbj.g_01765	Praf.g_00756
OG0000580	Prbj.g_01764	Praf.g_00757
OG0000581	Prbj.g_01760	Praf.g_00761
OG0000582	Prbj.g_01756	Praf.g_00765
OG0000583	Prbj.g_01755	Praf.g_00766
OG0000584	Prbj.g_01754	Praf.g_00767
OG0000585	Prbj.g_01752	Praf.g_00769
OG0000586	Prbj.g_01750	Praf.g_00771
OG0000587	Prbj.g_01748	Praf.g_00773
OG0000588	Prbj.g_02547	Praf.g_01663
OG0000589	Prbj.g_02550	Praf.g_01666
OG0000590	Prbj.g_02551	Praf.g_01667
OG0000591	Prbj.g_02558	Praf.g_01674
OG0000592	Prbj.g_02559	Praf.g_01675
OG0000593	Prbj.g_02569	Praf.g_01688
OG0000594	Prbj.g_02570	Praf.g_01689
OG0000595	Prbj.g_02571	Praf.g_01690
OG0000596	Prbj.g_02576	Praf.g_01695
OG0000597	Prbj.g_02579	Praf.g_01698
OG0000598	Prbj.g_02580	Praf.g_01699
OG0000599	Prbj.g_02590	Praf.g_01709
OG0000600	Prbj.g_02591	Praf.g_01710
OG0000601	Prbj.g_02592	Praf.g_01711
OG0000602	Prbj.g_02596	Praf.g_01716
OG0000603	Prbj.g_02597	Praf.g_01717
OG0000604	Prbj.g_02598	Praf.g_01718
OG0000605	Prbj.g_00792	Praf.g_01720
OG0000606	Prbj.g_00803	Praf.g_01727
OG0000607	Prbj.g_00806	Praf.g_01730
OG0000608	Prbj.g_00807	Praf.g_01731
OG0000609	Prbj.g_00809	Praf.g_01733
OG0000610	Prbj.g_00818	Praf.g_01741
OG0000611	Prbj.g_00821	Praf.g_01744
OG0000612	Prbj.g_00822	Praf.g_01745
OG0000613	Prbj.g_01466	Praf.g_02344
OG0000614	Prbj.g_00946	Praf.g_01207
OG0000615	Prbj.g_02373	Praf.g_01489
OG0000616	Prbj.g_02057	Praf.g_02767
OG0000617	Prbj.g_02184	Praf.g_01308
OG0000618	Prbj.g_02185	Praf.g_01309
OG0000619	Prbj.g_02186	Praf.g_01310
OG0000620	Prbj.g_02190	Praf.g_01314
OG0000621	Prbj.g_02191	Praf.g_01315
OG0000622	Prbj.g_02192	Praf.g_01316
OG0000623	Prbj.g_02193	Praf.g_01317
OG0000624	Prbj.g_02194	Praf.g_01318
OG0000625	Prbj.g_02195	Praf.g_01319
OG0000626	Prbj.g_02196	Praf.g_01320
OG0000627	Prbj.g_02320	Praf.g_01441
OG0000628	Prbj.g_02319	Praf.g_01440
OG0000629	Prbj.g_02316	Praf.g_01437
OG0000630	Prbj.g_02312	Praf.g_01433
OG0000631	Prbj.g_02306	Praf.g_01429
OG0000632	Prbj.g_02305	Praf.g_01428
OG0000633	Prbj.g_02304	Praf.g_01427
OG0000634	Prbj.g_02408	Praf.g_01526
OG0000635	Prbj.g_02409	Praf.g_01527
OG0000636	Prbj.g_02411	Praf.g_01529
OG0000637	Prbj.g_02413	Praf.g_01531
OG0000638	Prbj.g_02414	Praf.g_01532
OG0000639	Prbj.g_02415	Praf.g_01533
OG0000640	Prbj.g_02416	Praf.g_01534
OG0000641	Prbj.g_02420	Praf.g_01538
OG0000642	Prbj.g_02421	Praf.g_01539
OG0000643	Prbj.g_02422	Praf.g_01540
OG0000644	Prbj.g_02423	Praf.g_01541
OG0000645	Prbj.g_02424	Praf.g_01542
OG0000646	Prbj.g_02427	Praf.g_01545
OG0000647	Prbj.g_02430	Praf.g_01547
OG0000648	Prbj.g_02432	Praf.g_01549
OG0000649	Prbj.g_02433	Praf.g_01550
OG0000650	Prbj.g_02434	Praf.g_01551
OG0000651	Prbj.g_02435	Praf.g_01552
OG0000652	Prbj.g_02436	Praf.g_01553
OG0000653	Prbj.g_02438	Praf.g_01557
OG0000654	Prbj.g_02439	Praf.g_01558
OG0000655	Prbj.g_02440	Praf.g_01559
OG0000656	Prbj.g_02443	Praf.g_01562
OG0000657	Prbj.g_02476	Praf.g_01592
OG0000658	Prbj.g_02478	Praf.g_01594
OG0000659	Prbj.g_02479	Praf.g_01595
OG0000660	Prbj.g_02483	Praf.g_01599
OG0000661	Prbj.g_02485	Praf.g_01601
OG0000662	Prbj.g_02487	Praf.g_01603
OG0000663	Prbj.g_02490	Praf.g_01606
OG0000664	Prbj.g_02491	Praf.g_01607
OG0000665	Prbj.g_02504	Praf.g_01620
OG0000666	Prbj.g_02507	Praf.g_01622
OG0000667	Prbj.g_02514	Praf.g_01629
OG0000668	Prbj.g_02215	Praf.g_01339
OG0000669	Prbj.g_02523	Praf.g_01638
OG0000670	Prbj.g_00044	Praf.g_00961
OG0000671	Prbj.g_02335	Praf.g_01456
OG0000672	Prbj.g_02338	Praf.g_01459
OG0000673	Prbj.g_02341	Praf.g_01462
OG0000674	Prbj.g_02343	Praf.g_01464
OG0000675	Prbj.g_02344	Praf.g_01465
OG0000676	Prbj.g_02352	Praf.g_01467
OG0000677	Prbj.g_02354	Praf.g_01469
OG0000678	Prbj.g_02359	Praf.g_01475
OG0000679	Prbj.g_02379	Praf.g_01494
OG0000680	Prbj.g_02380	Praf.g_01495
OG0000681	Prbj.g_02382	Praf.g_01497
OG0000682	Prbj.g_02383	Praf.g_01498
OG0000683	Prbj.g_02384	Praf.g_01499
OG0000684	Prbj.g_02397	Praf.g_01512
OG0000685	Prbj.g_02395	Praf.g_01510
OG0000686	Prbj.g_02394	Praf.g_01509
OG0000687	Prbj.g_02393	Praf.g_01508
OG0000688	Prbj.g_02399	Praf.g_01515
OG0000689	Prbj.g_02400	Praf.g_01516
OG0000690	Prbj.g_02401	Praf.g_01517
OG0000691	Prbj.g_02402	Praf.g_01519
OG0000692	Prbj.g_02403	Praf.g_01520
OG0000693	Prbj.g_02404	Praf.g_01522
OG0000694	Prbj.g_02405	Praf.g_01523
OG0000695	Prbj.g_02302	Praf.g_01425
OG0000696	Prbj.g_02301	Praf.g_01424
OG0000697	Prbj.g_02299	Praf.g_01422
OG0000698	Prbj.g_02296	Praf.g_01419
OG0000699	Prbj.g_02294	Praf.g_01417
OG0000700	Prbj.g_02293	Praf.g_01416
OG0000701	Prbj.g_02292	Praf.g_01415
OG0000702	Prbj.g_02284	Praf.g_01408
OG0000703	Prbj.g_02283	Praf.g_01407
OG0000704	Prbj.g_02281	Praf.g_01405
OG0000705	Prbj.g_02275	Praf.g_01399
OG0000706	Prbj.g_02274	Praf.g_01398
OG0000707	Prbj.g_02273	Praf.g_01397
OG0000708	Prbj.g_02271	Praf.g_01395
OG0000709	Prbj.g_02264	Praf.g_01388
OG0000710	Prbj.g_02260	Praf.g_01383, Praf.g_01384
OG0000711	Prbj.g_02237	Praf.g_01360
OG0000712	Prbj.g_02236	Praf.g_01359
OG0000713	Prbj.g_02235	Praf.g_01358
OG0000714	Prbj.g_02231	Praf.g_01355
OG0000715	Prbj.g_02229	Praf.g_01353
OG0000716	Prbj.g_02225	Praf.g_01349
OG0000717	Prbj.g_02224	Praf.g_01348
OG0000718	Prbj.g_02219	Praf.g_01343
OG0000719	Prbj.g_02217	Praf.g_01341
OG0000720	Prbj.g_02204	Praf.g_01328
OG0000721	Prbj.g_02203	Praf.g_01327
OG0000722	Prbj.g_02202	Praf.g_01326
OG0000723	Prbj.g_02198	Praf.g_01322
OG0000724	Prbj.g_01843	Praf.g_01279
OG0000725	Prbj.g_01836	Praf.g_01270
OG0000726	Prbj.g_01835	Praf.g_01269
OG0000727	Prbj.g_01834	Praf.g_01268
OG0000728	Prbj.g_01833	Praf.g_01267
OG0000729	Prbj.g_01289	Praf.g_00162
OG0000730	Prbj.g_00343	Praf.g_02056
OG0000731	Prbj.g_00333	Praf.g_02047
OG0000732	Prbj.g_01220	Praf.g_00055
OG0000733	Prbj.g_01997	Praf.g_02698
OG0000734	Prbj.g_00627	Praf.g_00233
OG0000735	Prbj.g_00953	Praf.g_00822
OG0000736	Prbj.g_00954	Praf.g_00823
OG0000737	Prbj.g_00955	Praf.g_00824
OG0000738	Prbj.g_00962	Praf.g_00830
OG0000739	Prbj.g_00964	Praf.g_00832
OG0000740	Prbj.g_00965	Praf.g_00833
OG0000741	Prbj.g_00968	Praf.g_00836
OG0000742	Prbj.g_00970	Praf.g_00853
OG0000743	Prbj.g_00972	Praf.g_00855
OG0000744	Prbj.g_00973	Praf.g_00856
OG0000745	Prbj.g_00846	Praf.g_00858
OG0000746	Prbj.g_00844	Praf.g_00860
OG0000747	Prbj.g_00843	Praf.g_00861
OG0000748	Prbj.g_00831	Praf.g_00873
OG0000749	Prbj.g_00830	Praf.g_00874
OG0000750	Prbj.g_00829	Praf.g_00875
OG0000751	Prbj.g_00305	Praf.g_00880
OG0000752	Prbj.g_00308	Praf.g_00882
OG0000753	Prbj.g_00311	Praf.g_00885
OG0000754	Prbj.g_01910	Praf.g_00914
OG0000755	Prbj.g_00002	Praf.g_00921
OG0000756	Prbj.g_00003	Praf.g_00922
OG0000757	Prbj.g_00010	Praf.g_00929
OG0000758	Prbj.g_00011	Praf.g_00930
OG0000759	Prbj.g_00012	Praf.g_00931
OG0000760	Prbj.g_00013	Praf.g_00932
OG0000761	Prbj.g_00014	Praf.g_00933
OG0000762	Prbj.g_01908	Praf.g_00913
OG0000763	Prbj.g_01906	Praf.g_00911
OG0000764	Prbj.g_01905	Praf.g_00910
OG0000765	Prbj.g_02163	Praf.g_00895
OG0000766	Prbj.g_02164	Praf.g_00894
OG0000767	Prbj.g_02166	Praf.g_00892
OG0000768	Prbj.g_02167	Praf.g_00891
OG0000769	Prbj.g_00313	Praf.g_00887
OG0000770	Prbj.g_00019	Praf.g_00937
OG0000771	Prbj.g_01848	Praf.g_01285
OG0000772	Prbj.g_01679	Praf.g_00548
OG0000773	Prbj.g_00161	Praf.g_00808
OG0000774	Prbj.g_01719	Praf.g_00804
OG0000775	Prbj.g_01721	Praf.g_00802
OG0000776	Prbj.g_01722	Praf.g_00801
OG0000777	Prbj.g_01723	Praf.g_00800
OG0000778	Prbj.g_01724	Praf.g_00799
OG0000779	Prbj.g_01729	Praf.g_00794
OG0000780	Prbj.g_01732	Praf.g_00791
OG0000781	Prbj.g_01736	Praf.g_00787
OG0000782	Prbj.g_01737	Praf.g_00786
OG0000783	Prbj.g_01738	Praf.g_00785
OG0000784	Prbj.g_01739	Praf.g_00784
OG0000785	Prbj.g_01741	Praf.g_00782
OG0000786	Prbj.g_01744	Praf.g_00777
OG0000787	Prbj.g_01745	Praf.g_00776
OG0000788	Prbj.g_00094	Praf.g_01996
OG0000789	Prbj.g_00687	Praf.g_01001
OG0000790	Prbj.g_01643	Praf.g_00579
OG0000791	Prbj.g_01645	Praf.g_00577
OG0000792	Prbj.g_01646	Praf.g_00576
OG0000793	Prbj.g_01650	Praf.g_00572
OG0000794	Prbj.g_01651	Praf.g_00571
OG0000795	Prbj.g_01652	Praf.g_00570
OG0000796	Prbj.g_01656	Praf.g_00566
OG0000797	Prbj.g_01657	Praf.g_00565
OG0000798	Prbj.g_01402	Praf.g_02276
OG0000799	Prbj.g_01304	Praf.g_01765
OG0000800	Prbj.g_01303	Praf.g_01766
OG0000801	Prbj.g_01302	Praf.g_01767
OG0000802	Prbj.g_01293	Praf.g_01773
OG0000803	Prbj.g_01041	Praf.g_01779
OG0000804	Prbj.g_01043	Praf.g_01781
OG0000805	Prbj.g_01045	Praf.g_01783
OG0000806	Prbj.g_01047	Praf.g_01785
OG0000807	Prbj.g_01049	Praf.g_01787
OG0000808	Prbj.g_01050	Praf.g_01788
OG0000809	Prbj.g_01054	Praf.g_01792
OG0000810	Prbj.g_01055	Praf.g_01793
OG0000811	Prbj.g_01067	Praf.g_01801
OG0000812	Prbj.g_01069	Praf.g_01803
OG0000813	Prbj.g_01070	Praf.g_01804
OG0000814	Prbj.g_01072	Praf.g_01806
OG0000815	Prbj.g_01073	Praf.g_01807
OG0000816	Prbj.g_01075	Praf.g_01809
OG0000817	Prbj.g_01076	Praf.g_01810
OG0000818	Prbj.g_00631	Praf.g_01822
OG0000819	Prbj.g_00632	Praf.g_01823
OG0000820	Prbj.g_00633	Praf.g_01824
OG0000821	Prbj.g_00640	Praf.g_01831
OG0000822	Prbj.g_00642	Praf.g_01833
OG0000823	Prbj.g_00643	Praf.g_01834
OG0000824	Prbj.g_00647	Praf.g_01838
OG0000825	Prbj.g_00648	Praf.g_01839
OG0000826	Prbj.g_00649	Praf.g_01840
OG0000827	Prbj.g_00650	Praf.g_01841
OG0000828	Prbj.g_00653	Praf.g_01844
OG0000829	Prbj.g_00654	Praf.g_01845
OG0000830	Prbj.g_00655	Praf.g_01846
OG0000831	Prbj.g_00657	Praf.g_01849
OG0000832	Prbj.g_01684	Praf.g_00542
OG0000833	Prbj.g_01692	Praf.g_00534
OG0000834	Prbj.g_01693	Praf.g_00533
OG0000835	Prbj.g_01694	Praf.g_00532
OG0000836	Prbj.g_01696	Praf.g_00530
OG0000837	Prbj.g_01697	Praf.g_00529
OG0000838	Prbj.g_01700	Praf.g_00525
OG0000839	Prbj.g_01701	Praf.g_00524
OG0000840	Prbj.g_01702	Praf.g_00523
OG0000841	Prbj.g_01703	Praf.g_00522
OG0000842	Prbj.g_01704	Praf.g_00521
OG0000843	Prbj.g_01705	Praf.g_00520
OG0000844	Prbj.g_01707	Praf.g_00518
OG0000845	Prbj.g_01708	Praf.g_00517
OG0000846	Prbj.g_01709	Praf.g_00516
OG0000847	Prbj.g_01710	Praf.g_00515
OG0000848	Prbj.g_01711	Praf.g_00513
OG0000849	Prbj.g_01712	Praf.g_00512
OG0000850	Prbj.g_01713	Praf.g_00511
OG0000851	Prbj.g_00888	Praf.g_00508
OG0000852	Prbj.g_00887	Praf.g_00507
OG0000853	Prbj.g_00882	Praf.g_00502
OG0000854	Prbj.g_00880	Praf.g_00500
OG0000855	Prbj.g_00879	Praf.g_00499
OG0000856	Prbj.g_02561	Praf.g_01677
OG0000857	Prbj.g_02429	Praf.g_01546
OG0000858	Prbj.g_00868	Praf.g_00490
OG0000859	Prbj.g_00867	Praf.g_00489
OG0000860	Prbj.g_00855	Praf.g_00478
OG0000861	Prbj.g_00854	Praf.g_00477
OG0000862	Prbj.g_00852	Praf.g_00475
OG0000863	Prbj.g_00495	Praf.g_00472
OG0000864	Prbj.g_00494	Praf.g_00471
OG0000865	Prbj.g_00493	Praf.g_00470
OG0000866	Prbj.g_00492	Praf.g_00469
OG0000867	Prbj.g_00491	Praf.g_00468
OG0000868	Prbj.g_00489	Praf.g_00466
OG0000869	Prbj.g_00486	Praf.g_00463
OG0000870	Prbj.g_00481	Praf.g_00458
OG0000871	Prbj.g_00480	Praf.g_00457
OG0000872	Prbj.g_00478	Praf.g_00455
OG0000873	Prbj.g_00475	Praf.g_00452
OG0000874	Prbj.g_00471	Praf.g_00448
OG0000875	Prbj.g_00470	Praf.g_00447
OG0000876	Prbj.g_00469	Praf.g_00446
OG0000877	Prbj.g_00466	Praf.g_00443
OG0000878	Prbj.g_00465	Praf.g_00442
OG0000879	Prbj.g_00464	Praf.g_00441
OG0000880	Prbj.g_00463	Praf.g_00440
OG0000881	Prbj.g_00458	Praf.g_00434
OG0000882	Prbj.g_00453	Praf.g_00429
OG0000883	Prbj.g_00451	Praf.g_00427
OG0000884	Prbj.g_00449	Praf.g_00425
OG0000885	Prbj.g_00448	Praf.g_00424
OG0000886	Prbj.g_00447	Praf.g_00423
OG0000887	Prbj.g_00446	Praf.g_00422
OG0000888	Prbj.g_00444	Praf.g_00420
OG0000889	Prbj.g_00442	Praf.g_00418
OG0000890	Prbj.g_00428	Praf.g_00405
OG0000891	Prbj.g_00427	Praf.g_00404
OG0000892	Prbj.g_00425	Praf.g_00402
OG0000893	Prbj.g_02660	Praf.g_02202
OG0000894	Prbj.g_02656	Praf.g_02199
OG0000895	Prbj.g_02651	Praf.g_02195
OG0000896	Prbj.g_02650	Praf.g_02194
OG0000897	Prbj.g_02648	Praf.g_02192
OG0000898	Prbj.g_02647	Praf.g_02191
OG0000899	Prbj.g_02646	Praf.g_02190
OG0000900	Prbj.g_02645	Praf.g_02189
OG0000901	Prbj.g_02641	Praf.g_02185
OG0000902	Prbj.g_02639	Praf.g_02183
OG0000903	Prbj.g_01027	Praf.g_02170
OG0000904	Prbj.g_01032	Praf.g_02175
OG0000905	Prbj.g_01034	Praf.g_02177
OG0000906	Prbj.g_02635	Praf.g_02179
OG0000907	Prbj.g_01025	Praf.g_02163
OG0000908	Prbj.g_01022	Praf.g_02160
OG0000909	Prbj.g_01021	Praf.g_02159
OG0000910	Prbj.g_01020	Praf.g_02158
OG0000911	Prbj.g_01018	Praf.g_02156
OG0000912	Prbj.g_01017	Praf.g_02155
OG0000913	Prbj.g_01016	Praf.g_02154
OG0000914	Prbj.g_01015	Praf.g_02153
OG0000915	Prbj.g_01014	Praf.g_02152
OG0000916	Prbj.g_01013	Praf.g_02151
OG0000917	Prbj.g_01012	Praf.g_02150
OG0000918	Prbj.g_01011	Praf.g_02149
OG0000919	Prbj.g_01010	Praf.g_02148
OG0000920	Prbj.g_01009	Praf.g_02147
OG0000921	Prbj.g_01008	Praf.g_02146
OG0000922	Prbj.g_01007	Praf.g_02145
OG0000923	Prbj.g_01003	Praf.g_02141
OG0000924	Prbj.g_01002	Praf.g_02140
OG0000925	Prbj.g_01001	Praf.g_02139
OG0000926	Prbj.g_01000	Praf.g_02138
OG0000927	Prbj.g_00998	Praf.g_02136
OG0000928	Prbj.g_00997	Praf.g_02135
OG0000929	Prbj.g_00996	Praf.g_02134
OG0000930	Prbj.g_00995	Praf.g_02133
OG0000931	Prbj.g_00994	Praf.g_02132
OG0000932	Prbj.g_00993	Praf.g_02131
OG0000933	Prbj.g_00988	Praf.g_02126
OG0000934	Prbj.g_00986	Praf.g_02124
OG0000935	Prbj.g_00985	Praf.g_02123
OG0000936	Prbj.g_00984	Praf.g_02122
OG0000937	Prbj.g_00983	Praf.g_02121
OG0000938	Prbj.g_00414	Praf.g_02118
OG0000939	Prbj.g_00413	Praf.g_02117
OG0000940	Prbj.g_00404	Praf.g_02106
OG0000941	Prbj.g_00402	Praf.g_02104
OG0000942	Prbj.g_00400	Praf.g_02102
OG0000943	Prbj.g_00399	Praf.g_02101
OG0000944	Prbj.g_00397	Praf.g_02099
OG0000945	Prbj.g_00395	Praf.g_02097
OG0000946	Prbj.g_00368	Praf.g_02082
OG0000947	Prbj.g_00365	Praf.g_02079
OG0000948	Prbj.g_00364	Praf.g_02078
OG0000949	Prbj.g_00361	Praf.g_02075
OG0000950	Prbj.g_01501	Praf.g_02383
OG0000951	Prbj.g_01506	Praf.g_02388
OG0000952	Prbj.g_01513	Praf.g_02393
OG0000953	Prbj.g_01517	Praf.g_02397
OG0000954	Prbj.g_01577	Praf.g_00195
OG0000955	Prbj.g_01578	Praf.g_00194
OG0000956	Prbj.g_01580	Praf.g_00192
OG0000957	Prbj.g_01596	Praf.g_00180
OG0000958	Prbj.g_01597	Praf.g_00179
OG0000959	Prbj.g_01821	Praf.g_00175
OG0000960	Prbj.g_01820	Praf.g_00174
OG0000961	Prbj.g_01809	Praf.g_00165
OG0000962	Prbj.g_01290	Praf.g_00163
OG0000963	Prbj.g_01285	Praf.g_00157
OG0000964	Prbj.g_01284	Praf.g_00156
OG0000965	Prbj.g_01283	Praf.g_00155
OG0000966	Prbj.g_01250	Praf.g_00089
OG0000967	Prbj.g_01244	Praf.g_00082
OG0000968	Prbj.g_01241	Praf.g_00077
OG0000969	Prbj.g_01239	Praf.g_00075
OG0000970	Prbj.g_01238	Praf.g_00074
OG0000971	Prbj.g_01236	Praf.g_00072
OG0000972	Prbj.g_01235	Praf.g_00071
OG0000973	Prbj.g_01234	Praf.g_00070
OG0000974	Prbj.g_01233	Praf.g_00069
OG0000975	Prbj.g_01232	Praf.g_00068
OG0000976	Prbj.g_01231	Praf.g_00067
OG0000977	Prbj.g_01229	Praf.g_00064
OG0000978	Prbj.g_01228	Praf.g_00063
OG0000979	Prbj.g_01225	Praf.g_00060
OG0000980	Prbj.g_01221	Praf.g_00056
OG0000981	Prbj.g_01218	Praf.g_00053
OG0000982	Prbj.g_01956	Praf.g_02657
OG0000983	Prbj.g_01957	Praf.g_02658
OG0000984	Prbj.g_01958	Praf.g_02659
OG0000985	Prbj.g_01962	Praf.g_02663
OG0000986	Prbj.g_01964	Praf.g_02665
OG0000987	Prbj.g_01966	Praf.g_02667
OG0000988	Prbj.g_01970	Praf.g_02671
OG0000989	Prbj.g_01980	Praf.g_02680
OG0000990	Prbj.g_02002	Praf.g_02702
OG0000991	Prbj.g_02005	Praf.g_02716
OG0000992	Prbj.g_02008	Praf.g_02719
OG0000993	Prbj.g_02009	Praf.g_02720
OG0000994	Prbj.g_02012	Praf.g_02723
OG0000995	Prbj.g_02021	Praf.g_02730
OG0000996	Prbj.g_02034	Praf.g_02743
OG0000997	Prbj.g_02043	Praf.g_02753
OG0000998	Prbj.g_02045	Praf.g_02755
OG0000999	Prbj.g_02046	Praf.g_02756
OG0001000	Prbj.g_02049	Praf.g_02759
OG0001001	Prbj.g_02053	Praf.g_02764
OG0001002	Prbj.g_02060	Praf.g_02770
OG0001003	Prbj.g_02062	Praf.g_02772
OG0001004	Prbj.g_02063	Praf.g_02773
OG0001005	Prbj.g_02065	Praf.g_02775
OG0001006	Prbj.g_02071	Praf.g_02781
OG0001007	Prbj.g_02073	Praf.g_02783
OG0001008	Prbj.g_00101	Praf.g_01988
OG0001009	Prbj.g_01199	Praf.g_00032
OG0001010	Prbj.g_01200	Praf.g_00033
OG0001011	Prbj.g_01202	Praf.g_00035
OG0001012	Prbj.g_01953	Praf.g_02654
OG0001013	Prbj.g_01928	Praf.g_02603
OG0001014	Prbj.g_01919	Praf.g_02597
OG0001015	Prbj.g_01918	Praf.g_02596
OG0001016	Prbj.g_00569	Praf.g_00316
OG0001017	Prbj.g_00575	Praf.g_00310
OG0001018	Prbj.g_00577	Praf.g_00308
OG0001019	Prbj.g_00590	Praf.g_00296
OG0001020	Prbj.g_00596	Praf.g_00268
OG0001021	Prbj.g_00600	Praf.g_00264
OG0001022	Prbj.g_00605	Praf.g_00259
OG0001023	Prbj.g_00606	Praf.g_00258
OG0001024	Prbj.g_00610	Praf.g_00254
OG0001025	Prbj.g_00617	Praf.g_00247
OG0001026	Prbj.g_00630	Praf.g_00230
OG0001027	Prbj.g_01550	Praf.g_00225
OG0001028	Prbj.g_01552	Praf.g_00223
OG0001029	Prbj.g_01554	Praf.g_00221
OG0001030	Prbj.g_01535	Praf.g_02408
OG0001031	Prbj.g_01143	Praf.g_02497
OG0001032	Prbj.g_01146	Praf.g_02500
OG0001033	Prbj.g_00287	Praf.g_02533
OG0001034	Prbj.g_02608	Praf.g_00385
OG0001035	Prbj.g_01360	Praf.g_02243
OG0001036	Prbj.g_01364	Praf.g_02247
OG0001037	Prbj.g_01366	Praf.g_02249
OG0001038	Prbj.g_01403	Praf.g_02277
OG0001039	Prbj.g_01406	Praf.g_02280
OG0001040	Prbj.g_01409	Praf.g_02283
OG0001041	Prbj.g_01414	Praf.g_02288
OG0001042	Prbj.g_01439	Praf.g_02316
OG0001043	Prbj.g_01441	Praf.g_02318
OG0001044	Prbj.g_00342	Praf.g_02055
OG0001045	Prbj.g_00330	Praf.g_02044
OG0001046	Prbj.g_00874	Praf.g_00495
OG0001047	Prbj.g_00103	Praf.g_01986
OG0001048	Prbj.g_00104	Praf.g_01985
OG0001049	Prbj.g_00107	Praf.g_01982
OG0001050	Prbj.g_00108	Praf.g_01981
OG0001051	Prbj.g_00109	Praf.g_01980
OG0001052	Prbj.g_00132	Praf.g_01911
OG0001053	Prbj.g_01627	Praf.g_00598
OG0001054	Prbj.g_01609	Praf.g_00615
OG0001055	Prbj.g_02103	Praf.g_00636
OG0001056	Prbj.g_02132	Praf.g_00665
OG0001057	Prbj.g_02144	Praf.g_00675
OG0001058	Prbj.g_01863	Praf.g_00689
OG0001059	Prbj.g_01867	Praf.g_00693
OG0001060	Prbj.g_01874	Praf.g_00700
OG0001061	Prbj.g_01802	Praf.g_00717
OG0001062	Prbj.g_01800	Praf.g_00719
OG0001063	Prbj.g_01796	Praf.g_00723
OG0001064	Prbj.g_01795	Praf.g_00724
OG0001065	Prbj.g_01794	Praf.g_00725
OG0001066	Prbj.g_01793	Praf.g_00726
OG0001067	Prbj.g_01792	Praf.g_00728
OG0001068	Prbj.g_01791	Praf.g_00729
OG0001069	Prbj.g_01790	Praf.g_00730
OG0001070	Prbj.g_01786	Praf.g_00734
OG0001071	Prbj.g_01785	Praf.g_00735
OG0001072	Prbj.g_01782	Praf.g_00738
OG0001073	Prbj.g_01763	Praf.g_00758
OG0001074	Prbj.g_02544	Praf.g_01659
OG0001075	Prbj.g_02545	Praf.g_01661
OG0001076	Prbj.g_02553	Praf.g_01669
OG0001077	Prbj.g_02563	Praf.g_01680
OG0001078	Prbj.g_02574	Praf.g_01693
OG0001079	Prbj.g_02593	Praf.g_01713
OG0001080	Prbj.g_00794	Praf.g_01722
