Orthogroup	Prbj	Prbk
OG0000486	Prbj.g_01418	Prbk.g_00430
OG0000487	Prbj.g_01423	Prbk.g_00435
OG0000488	Prbj.g_01427	Prbk.g_00439
OG0000489	Prbj.g_01438	Prbk.g_00450
OG0000490	Prbj.g_01444	Prbk.g_00456
OG0000491	Prbj.g_01445	Prbk.g_00457
OG0000492	Prbj.g_01448	Prbk.g_00460
OG0000493	Prbj.g_01449	Prbk.g_00461
OG0000494	Prbj.g_01450	Prbk.g_00462
OG0000495	Prbj.g_01451	Prbk.g_00463
OG0000496	Prbj.g_01452	Prbk.g_00464
OG0000497	Prbj.g_01453	Prbk.g_00465
OG0000498	Prbj.g_01454	Prbk.g_00466
OG0000499	Prbj.g_01455	Prbk.g_00467
OG0000500	Prbj.g_01456	Prbk.g_00468
OG0000501	Prbj.g_01459	Prbk.g_00471
OG0000502	Prbj.g_01471	Prbk.g_00483
OG0000503	Prbj.g_00341	Prbk.g_00871
OG0000504	Prbj.g_00339	Prbk.g_00873
OG0000505	Prbj.g_00338	Prbk.g_00874
OG0000506	Prbj.g_00336	Prbk.g_00876
OG0000507	Prbj.g_00331	Prbk.g_00881
OG0000508	Prbj.g_00324	Prbk.g_00888
OG0000509	Prbj.g_00322	Prbk.g_00890
OG0000510	Prbj.g_00321	Prbk.g_00891
OG0000511	Prbj.g_00320	Prbk.g_00892
OG0000512	Prbj.g_00318	Prbk.g_00894
OG0000513	Prbj.g_00068	Prbk.g_00360
OG0000514	Prbj.g_00076	Prbk.g_00352
OG0000515	Prbj.g_00077	Prbk.g_00351
OG0000516	Prbj.g_00089	Prbk.g_00339
OG0000517	Prbj.g_00099	Prbk.g_00329
OG0000518	Prbj.g_00111	Prbk.g_00317
OG0000519	Prbj.g_00112	Prbk.g_00316
OG0000520	Prbj.g_00113	Prbk.g_00315
OG0000521	Prbj.g_01894	Prbk.g_00301
OG0000522	Prbj.g_01892	Prbk.g_00299
OG0000523	Prbj.g_01891	Prbk.g_00298
OG0000524	Prbj.g_00152	Prbk.g_02088
OG0000525	Prbj.g_00136	Prbk.g_02105
OG0000526	Prbj.g_00134	Prbk.g_02107
OG0000527	Prbj.g_00130	Prbk.g_02111
OG0000528	Prbj.g_01635	Prbk.g_02056
OG0000529	Prbj.g_01629	Prbk.g_02062
OG0000530	Prbj.g_01626	Prbk.g_02065
OG0000531	Prbj.g_01625	Prbk.g_02066
OG0000532	Prbj.g_01622	Prbk.g_02069
OG0000533	Prbj.g_01620	Prbk.g_02071
OG0000534	Prbj.g_01619	Prbk.g_02072
OG0000535	Prbj.g_01618	Prbk.g_02073
OG0000536	Prbj.g_01617	Prbk.g_02074
OG0000537	Prbj.g_01616	Prbk.g_02075
OG0000538	Prbj.g_01605	Prbk.g_01865
OG0000539	Prbj.g_02088	Prbk.g_01041
OG0000540	Prbj.g_02089	Prbk.g_01042
OG0000541	Prbj.g_02090	Prbk.g_01043
OG0000542	Prbj.g_02093	Prbk.g_01046
OG0000543	Prbj.g_02095	Prbk.g_01048
OG0000544	Prbj.g_02096	Prbk.g_01049
OG0000545	Prbj.g_02097	Prbk.g_01050
OG0000546	Prbj.g_02099	Prbk.g_01052
OG0000547	Prbj.g_02101	Prbk.g_01054
OG0000548	Prbj.g_02102	Prbk.g_01055
OG0000549	Prbj.g_02108	Prbk.g_01061
OG0000550	Prbj.g_02113	Prbk.g_01066
OG0000551	Prbj.g_02117	Prbk.g_01070
OG0000552	Prbj.g_02118	Prbk.g_01071
OG0000553	Prbj.g_02123	Prbk.g_01076
OG0000554	Prbj.g_02128	Prbk.g_01081
OG0000555	Prbj.g_02146	Prbk.g_01099
OG0000556	Prbj.g_02666	Prbk.g_02686
OG0000557	Prbj.g_01858	Prbk.g_01898
OG0000558	Prbj.g_01861	Prbk.g_01895
OG0000559	Prbj.g_01865	Prbk.g_01891
OG0000560	Prbj.g_01868	Prbk.g_01888
OG0000561	Prbj.g_01869	Prbk.g_01887
OG0000562	Prbj.g_01870	Prbk.g_01886
OG0000563	Prbj.g_01871	Prbk.g_01885
OG0000564	Prbj.g_01872	Prbk.g_01884
OG0000565	Prbj.g_01875	Prbk.g_01881
OG0000566	Prbj.g_01879	Prbk.g_01877
OG0000567	Prbj.g_01883	Prbk.g_01873
OG0000568	Prbj.g_01885	Prbk.g_01871
OG0000569	Prbj.g_01807	Prbk.g_01104
OG0000570	Prbj.g_01806	Prbk.g_01105
OG0000571	Prbj.g_01803	Prbk.g_01108
OG0000572	Prbj.g_01787	Prbk.g_01124
OG0000573	Prbj.g_01780	Prbk.g_01131
OG0000574	Prbj.g_01779	Prbk.g_01132
OG0000575	Prbj.g_01770	Prbk.g_01141
OG0000576	Prbj.g_01768	Prbk.g_01143
OG0000577	Prbj.g_01767	Prbk.g_01144
OG0000578	Prbj.g_01766	Prbk.g_01145
OG0000579	Prbj.g_01765	Prbk.g_01146
OG0000580	Prbj.g_01764	Prbk.g_01147
OG0000581	Prbj.g_01760	Prbk.g_01151
OG0000582	Prbj.g_01756	Prbk.g_01155
OG0000583	Prbj.g_01755	Prbk.g_01156
OG0000584	Prbj.g_01754	Prbk.g_01157
OG0000585	Prbj.g_01752	Prbk.g_01159
OG0000586	Prbj.g_01750	Prbk.g_01161
OG0000587	Prbj.g_01748	Prbk.g_01163
OG0000588	Prbj.g_02547	Prbk.g_02605
OG0000589	Prbj.g_02550	Prbk.g_02608
OG0000590	Prbj.g_02551	Prbk.g_02609
OG0000591	Prbj.g_02558	Prbk.g_02616
OG0000592	Prbj.g_02559	Prbk.g_02617
OG0000593	Prbj.g_02569	Prbk.g_02627
OG0000594	Prbj.g_02570	Prbk.g_02628
OG0000595	Prbj.g_02571	Prbk.g_02629
OG0000596	Prbj.g_02576	Prbk.g_02634
OG0000597	Prbj.g_02579	Prbk.g_02637
OG0000598	Prbj.g_02580	Prbk.g_02638
OG0000599	Prbj.g_02590	Prbk.g_02648
OG0000600	Prbj.g_02591	Prbk.g_02649
OG0000601	Prbj.g_02592	Prbk.g_02650
OG0000602	Prbj.g_02596	Prbk.g_02654
OG0000603	Prbj.g_02597	Prbk.g_02655
OG0000604	Prbj.g_02598	Prbk.g_02656
OG0000605	Prbj.g_00792	Prbk.g_00740
OG0000606	Prbj.g_00803	Prbk.g_00729
OG0000607	Prbj.g_00806	Prbk.g_00726
OG0000608	Prbj.g_00807	Prbk.g_00725
OG0000609	Prbj.g_00809	Prbk.g_00723
OG0000610	Prbj.g_00818	Prbk.g_00715
OG0000611	Prbj.g_00821	Prbk.g_00712
OG0000612	Prbj.g_00822	Prbk.g_00711
OG0000613	Prbj.g_01466	Prbk.g_00478
OG0000614	Prbj.g_00946	Prbk.g_01802
OG0000615	Prbj.g_02373	Prbk.g_02429
OG0000616	Prbj.g_02057	Prbk.g_02262
OG0000617	Prbj.g_02184	Prbk.g_00613
OG0000618	Prbj.g_02185	Prbk.g_00612
OG0000619	Prbj.g_02186	Prbk.g_00611
OG0000620	Prbj.g_02190	Prbk.g_00607
OG0000621	Prbj.g_02191	Prbk.g_00606
OG0000622	Prbj.g_02192	Prbk.g_00605
OG0000623	Prbj.g_02193	Prbk.g_00604
OG0000624	Prbj.g_02194	Prbk.g_00603
OG0000625	Prbj.g_02195	Prbk.g_00602
OG0000626	Prbj.g_02196	Prbk.g_00601
OG0000627	Prbj.g_02320	Prbk.g_02376
OG0000628	Prbj.g_02319	Prbk.g_02375
OG0000629	Prbj.g_02316	Prbk.g_02372
OG0000630	Prbj.g_02312	Prbk.g_02368
OG0000631	Prbj.g_02306	Prbk.g_02362
OG0000632	Prbj.g_02305	Prbk.g_02361
OG0000633	Prbj.g_02304	Prbk.g_02360
OG0000634	Prbj.g_02408	Prbk.g_02464
OG0000635	Prbj.g_02409	Prbk.g_02465
OG0000636	Prbj.g_02411	Prbk.g_02467
OG0000637	Prbj.g_02413	Prbk.g_02469
OG0000638	Prbj.g_02414	Prbk.g_02470
OG0000639	Prbj.g_02415	Prbk.g_02471
OG0000640	Prbj.g_02416	Prbk.g_02472
OG0000641	Prbj.g_02420	Prbk.g_02476
OG0000642	Prbj.g_02421	Prbk.g_02477
OG0000643	Prbj.g_02422	Prbk.g_02478
OG0000644	Prbj.g_02423	Prbk.g_02479
OG0000645	Prbj.g_02424	Prbk.g_02480
OG0000646	Prbj.g_02427	Prbk.g_02483
OG0000647	Prbj.g_02430	Prbk.g_02486
OG0000648	Prbj.g_02432	Prbk.g_02488
OG0000649	Prbj.g_02433	Prbk.g_02489
OG0000650	Prbj.g_02434	Prbk.g_02490
OG0000651	Prbj.g_02435	Prbk.g_02491
OG0000652	Prbj.g_02436	Prbk.g_02492
OG0000653	Prbj.g_02438	Prbk.g_02494
OG0000654	Prbj.g_02439	Prbk.g_02495
OG0000655	Prbj.g_02440	Prbk.g_02496
OG0000656	Prbj.g_02443	Prbk.g_02499
OG0000657	Prbj.g_02476	Prbk.g_02532
OG0000658	Prbj.g_02478	Prbk.g_02534
OG0000659	Prbj.g_02479	Prbk.g_02535
OG0000660	Prbj.g_02483	Prbk.g_02539
OG0000661	Prbj.g_02485	Prbk.g_02541
OG0000662	Prbj.g_02487	Prbk.g_02543
OG0000663	Prbj.g_02490	Prbk.g_02546
OG0000664	Prbj.g_02491	Prbk.g_02547
OG0000665	Prbj.g_02504	Prbk.g_02560
OG0000666	Prbj.g_02507	Prbk.g_02563
OG0000667	Prbj.g_02514	Prbk.g_02570
OG0000668	Prbj.g_02215	Prbk.g_00582
OG0000669	Prbj.g_02523	Prbk.g_02580
OG0000670	Prbj.g_00044	Prbk.g_01662
OG0000671	Prbj.g_02335	Prbk.g_02391
OG0000672	Prbj.g_02338	Prbk.g_02394
OG0000673	Prbj.g_02341	Prbk.g_02397
OG0000674	Prbj.g_02343	Prbk.g_02399
OG0000675	Prbj.g_02344	Prbk.g_02400
OG0000676	Prbj.g_02352	Prbk.g_02408
OG0000677	Prbj.g_02354	Prbk.g_02410
OG0000678	Prbj.g_02359	Prbk.g_02415
OG0000679	Prbj.g_02379	Prbk.g_02435
OG0000680	Prbj.g_02380	Prbk.g_02436
OG0000681	Prbj.g_02382	Prbk.g_02438
OG0000682	Prbj.g_02383	Prbk.g_02439
OG0000683	Prbj.g_02384	Prbk.g_02440
OG0000684	Prbj.g_02397	Prbk.g_02453
OG0000685	Prbj.g_02395	Prbk.g_02451
OG0000686	Prbj.g_02394	Prbk.g_02450
OG0000687	Prbj.g_02393	Prbk.g_02449
OG0000688	Prbj.g_02399	Prbk.g_02455
OG0000689	Prbj.g_02400	Prbk.g_02456
OG0000690	Prbj.g_02401	Prbk.g_02457
OG0000691	Prbj.g_02402	Prbk.g_02458
OG0000692	Prbj.g_02403	Prbk.g_02459
OG0000693	Prbj.g_02404	Prbk.g_02460
OG0000694	Prbj.g_02405	Prbk.g_02461
OG0000695	Prbj.g_02302	Prbk.g_02358
OG0000696	Prbj.g_02301	Prbk.g_02357
OG0000697	Prbj.g_02299	Prbk.g_02355
OG0000698	Prbj.g_02296	Prbk.g_02352
OG0000699	Prbj.g_02294	Prbk.g_02350
OG0000700	Prbj.g_02293	Prbk.g_02349
OG0000701	Prbj.g_02292	Prbk.g_02348
OG0000702	Prbj.g_02284	Prbk.g_02340
OG0000703	Prbj.g_02283	Prbk.g_02339
OG0000704	Prbj.g_02281	Prbk.g_02337
OG0000705	Prbj.g_02275	Prbk.g_02331
OG0000706	Prbj.g_02274	Prbk.g_02330
OG0000707	Prbj.g_02273	Prbk.g_02329
OG0000708	Prbj.g_02271	Prbk.g_02327
OG0000709	Prbj.g_02264	Prbk.g_02320
OG0000710	Prbj.g_02260	Prbk.g_02316
OG0000711	Prbj.g_02237	Prbk.g_02293
OG0000712	Prbj.g_02236	Prbk.g_02292
OG0000713	Prbj.g_02235	Prbk.g_00562
OG0000714	Prbj.g_02231	Prbk.g_00566
OG0000715	Prbj.g_02229	Prbk.g_00568
OG0000716	Prbj.g_02225	Prbk.g_00572
OG0000717	Prbj.g_02224	Prbk.g_00573
OG0000718	Prbj.g_02219	Prbk.g_00578
OG0000719	Prbj.g_02217	Prbk.g_00580
OG0000720	Prbj.g_02204	Prbk.g_00593
OG0000721	Prbj.g_02203	Prbk.g_00594
OG0000722	Prbj.g_02202	Prbk.g_00595
OG0000723	Prbj.g_02198	Prbk.g_00599
OG0000724	Prbj.g_01843	Prbk.g_00061
OG0000725	Prbj.g_01836	Prbk.g_00054
OG0000726	Prbj.g_01835	Prbk.g_00053
OG0000727	Prbj.g_01834	Prbk.g_00052
OG0000728	Prbj.g_01833	Prbk.g_00051
OG0000729	Prbj.g_01289	Prbk.g_01531
OG0000730	Prbj.g_00343	Prbk.g_00869
OG0000731	Prbj.g_00333	Prbk.g_00879
OG0000732	Prbj.g_01220	Prbk.g_01601
OG0000733	Prbj.g_01997	Prbk.g_02202
OG0000734	Prbj.g_00627	Prbk.g_00004
OG0000735	Prbj.g_00953	Prbk.g_01037
OG0000736	Prbj.g_00954	Prbk.g_01036
OG0000737	Prbj.g_00955	Prbk.g_01035
OG0000738	Prbj.g_00962	Prbk.g_01028
OG0000739	Prbj.g_00964	Prbk.g_01026
OG0000740	Prbj.g_00965	Prbk.g_01025
OG0000741	Prbj.g_00968	Prbk.g_01022
OG0000742	Prbj.g_00970	Prbk.g_01020
OG0000743	Prbj.g_00972	Prbk.g_01018
OG0000744	Prbj.g_00973	Prbk.g_01017
OG0000745	Prbj.g_00846	Prbk.g_00141
OG0000746	Prbj.g_00844	Prbk.g_00143
OG0000747	Prbj.g_00843	Prbk.g_00144
OG0000748	Prbj.g_00831	Prbk.g_00156
OG0000749	Prbj.g_00830	Prbk.g_00157
OG0000750	Prbj.g_00829	Prbk.g_00158
OG0000751	Prbj.g_00305	Prbk.g_00105
OG0000752	Prbj.g_00308	Prbk.g_00103
OG0000753	Prbj.g_00311	Prbk.g_00100
OG0000754	Prbj.g_01910	Prbk.g_01501
OG0000755	Prbj.g_00002	Prbk.g_00139
OG0000756	Prbj.g_00003	Prbk.g_00138
OG0000757	Prbj.g_00010	Prbk.g_00131
OG0000758	Prbj.g_00011	Prbk.g_00130
OG0000759	Prbj.g_00012	Prbk.g_00129
OG0000760	Prbj.g_00013	Prbk.g_00128
OG0000761	Prbj.g_00014	Prbk.g_00127
OG0000762	Prbj.g_01908	Prbk.g_01503
OG0000763	Prbj.g_01906	Prbk.g_01505
OG0000764	Prbj.g_01905	Prbk.g_01506
OG0000765	Prbj.g_02163	Prbk.g_00178
OG0000766	Prbj.g_02164	Prbk.g_00177
OG0000767	Prbj.g_02166	Prbk.g_00175
OG0000768	Prbj.g_02167	Prbk.g_00174
OG0000769	Prbj.g_00313	Prbk.g_00098
OG0000770	Prbj.g_00019	Prbk.g_00122
OG0000771	Prbj.g_01848	Prbk.g_00066
OG0000772	Prbj.g_01679	Prbk.g_02011
OG0000773	Prbj.g_00161	Prbk.g_00162
OG0000774	Prbj.g_01719	Prbk.g_01192
OG0000775	Prbj.g_01721	Prbk.g_01190
OG0000776	Prbj.g_01722	Prbk.g_01189
OG0000777	Prbj.g_01723	Prbk.g_01188
OG0000778	Prbj.g_01724	Prbk.g_01187
OG0000779	Prbj.g_01729	Prbk.g_01182
OG0000780	Prbj.g_01732	Prbk.g_01179
OG0000781	Prbj.g_01736	Prbk.g_01175
OG0000782	Prbj.g_01737	Prbk.g_01174
OG0000783	Prbj.g_01738	Prbk.g_01173
OG0000784	Prbj.g_01739	Prbk.g_01172
OG0000785	Prbj.g_01741	Prbk.g_01170
OG0000786	Prbj.g_01744	Prbk.g_01167
OG0000787	Prbj.g_01745	Prbk.g_01166
OG0000788	Prbj.g_00094	Prbk.g_00334
OG0000789	Prbj.g_00687	Prbk.g_01691
OG0000790	Prbj.g_01643	Prbk.g_02048
OG0000791	Prbj.g_01645	Prbk.g_02046
OG0000792	Prbj.g_01646	Prbk.g_02045
OG0000793	Prbj.g_01650	Prbk.g_02041
OG0000794	Prbj.g_01651	Prbk.g_02040
OG0000795	Prbj.g_01652	Prbk.g_02039
OG0000796	Prbj.g_01656	Prbk.g_02035
OG0000797	Prbj.g_01657	Prbk.g_02034
OG0000798	Prbj.g_01402	Prbk.g_00414
OG0000799	Prbj.g_01304	Prbk.g_01929
OG0000800	Prbj.g_01303	Prbk.g_01930
OG0000801	Prbj.g_01302	Prbk.g_01931
OG0000802	Prbj.g_01293	Prbk.g_01938
OG0000803	Prbj.g_01041	Prbk.g_00244
OG0000804	Prbj.g_01043	Prbk.g_00246
OG0000805	Prbj.g_01045	Prbk.g_00248
OG0000806	Prbj.g_01047	Prbk.g_00250
OG0000807	Prbj.g_01049	Prbk.g_00252
OG0000808	Prbj.g_01050	Prbk.g_00253
OG0000809	Prbj.g_01054	Prbk.g_00257
OG0000810	Prbj.g_01055	Prbk.g_00258
OG0000811	Prbj.g_01067	Prbk.g_00270
OG0000812	Prbj.g_01069	Prbk.g_00272
OG0000813	Prbj.g_01070	Prbk.g_00273
OG0000814	Prbj.g_01072	Prbk.g_00275
OG0000815	Prbj.g_01073	Prbk.g_00276
OG0000816	Prbj.g_01075	Prbk.g_00278
OG0000817	Prbj.g_01076	Prbk.g_00279
OG0000818	Prbj.g_00631	Prbk.g_01237
OG0000819	Prbj.g_00632	Prbk.g_01236
OG0000820	Prbj.g_00633	Prbk.g_01235
OG0000821	Prbj.g_00640	Prbk.g_01228
OG0000822	Prbj.g_00642	Prbk.g_01226
OG0000823	Prbj.g_00643	Prbk.g_01225
OG0000824	Prbj.g_00647	Prbk.g_01221
OG0000825	Prbj.g_00648	Prbk.g_01220
OG0000826	Prbj.g_00649	Prbk.g_01219
OG0000827	Prbj.g_00650	Prbk.g_01218
OG0000828	Prbj.g_00653	Prbk.g_01215
OG0000829	Prbj.g_00654	Prbk.g_01214
OG0000830	Prbj.g_00655	Prbk.g_01213
OG0000831	Prbj.g_00657	Prbk.g_01211
OG0000832	Prbj.g_01684	Prbk.g_02006
OG0000833	Prbj.g_01692	Prbk.g_01998
OG0000834	Prbj.g_01693	Prbk.g_01997
OG0000835	Prbj.g_01694	Prbk.g_01996
OG0000836	Prbj.g_01696	Prbk.g_01994
OG0000837	Prbj.g_01697	Prbk.g_01993
OG0000838	Prbj.g_01700	Prbk.g_01990
OG0000839	Prbj.g_01701	Prbk.g_01989
OG0000840	Prbj.g_01702	Prbk.g_01988
OG0000841	Prbj.g_01703	Prbk.g_01987
OG0000842	Prbj.g_01704	Prbk.g_01986
OG0000843	Prbj.g_01705	Prbk.g_01985
OG0000844	Prbj.g_01707	Prbk.g_01983
OG0000845	Prbj.g_01708	Prbk.g_01982
OG0000846	Prbj.g_01709	Prbk.g_01981
OG0000847	Prbj.g_01710	Prbk.g_01980
OG0000848	Prbj.g_01711	Prbk.g_01979
OG0000849	Prbj.g_01712	Prbk.g_01978
OG0000850	Prbj.g_01713	Prbk.g_01977
OG0000851	Prbj.g_00888	Prbk.g_00937
OG0000852	Prbj.g_00887	Prbk.g_00936
OG0000853	Prbj.g_00882	Prbk.g_00932
OG0000854	Prbj.g_00880	Prbk.g_00930
OG0000855	Prbj.g_00879	Prbk.g_00929
OG0000856	Prbj.g_02561	Prbk.g_02619
OG0000857	Prbj.g_02429	Prbk.g_02485
OG0000858	Prbj.g_00868	Prbk.g_00918
OG0000859	Prbj.g_00867	Prbk.g_00917
OG0000860	Prbj.g_00855	Prbk.g_00905
OG0000861	Prbj.g_00854	Prbk.g_00904
OG0000862	Prbj.g_00852	Prbk.g_00902
OG0000863	Prbj.g_00495	Prbk.g_01451
OG0000864	Prbj.g_00494	Prbk.g_01450
OG0000865	Prbj.g_00493	Prbk.g_01449
OG0000866	Prbj.g_00492	Prbk.g_01448
OG0000867	Prbj.g_00491	Prbk.g_01447
OG0000868	Prbj.g_00489	Prbk.g_01445
OG0000869	Prbj.g_00486	Prbk.g_01442
OG0000870	Prbj.g_00481	Prbk.g_01437
OG0000871	Prbj.g_00480	Prbk.g_01436
OG0000872	Prbj.g_00478	Prbk.g_01434
OG0000873	Prbj.g_00475	Prbk.g_01431
OG0000874	Prbj.g_00471	Prbk.g_01427
OG0000875	Prbj.g_00470	Prbk.g_01426
OG0000876	Prbj.g_00469	Prbk.g_01425
OG0000877	Prbj.g_00466	Prbk.g_01422
OG0000878	Prbj.g_00465	Prbk.g_01421
OG0000879	Prbj.g_00464	Prbk.g_01420
OG0000880	Prbj.g_00463	Prbk.g_01419
OG0000881	Prbj.g_00458	Prbk.g_01414
OG0000882	Prbj.g_00453	Prbk.g_01409
OG0000883	Prbj.g_00451	Prbk.g_01407
OG0000884	Prbj.g_00449	Prbk.g_01405
OG0000885	Prbj.g_00448	Prbk.g_01404
OG0000886	Prbj.g_00447	Prbk.g_01403
OG0000887	Prbj.g_00446	Prbk.g_01402
OG0000888	Prbj.g_00444	Prbk.g_01400
OG0000889	Prbj.g_00442	Prbk.g_01398
OG0000890	Prbj.g_00428	Prbk.g_01384
OG0000891	Prbj.g_00427	Prbk.g_01383
OG0000892	Prbj.g_00425	Prbk.g_01381
OG0000893	Prbj.g_02660	Prbk.g_01901
OG0000894	Prbj.g_02656	Prbk.g_01905
OG0000895	Prbj.g_02651	Prbk.g_01910
OG0000896	Prbj.g_02650	Prbk.g_01911
OG0000897	Prbj.g_02648	Prbk.g_01913
OG0000898	Prbj.g_02647	Prbk.g_01914
OG0000899	Prbj.g_02646	Prbk.g_01915
OG0000900	Prbj.g_02645	Prbk.g_01916
OG0000901	Prbj.g_02641	Prbk.g_01920
OG0000902	Prbj.g_02639	Prbk.g_01922
OG0000903	Prbj.g_01027	Prbk.g_00990
OG0000904	Prbj.g_01032	Prbk.g_00995
OG0000905	Prbj.g_01034	Prbk.g_00997
OG0000906	Prbj.g_02635	Prbk.g_01926
OG0000907	Prbj.g_01025	Prbk.g_00988
OG0000908	Prbj.g_01022	Prbk.g_00985
OG0000909	Prbj.g_01021	Prbk.g_00984
OG0000910	Prbj.g_01020	Prbk.g_00983
OG0000911	Prbj.g_01018	Prbk.g_00981
OG0000912	Prbj.g_01017	Prbk.g_00980
OG0000913	Prbj.g_01016	Prbk.g_00979
OG0000914	Prbj.g_01015	Prbk.g_00978
OG0000915	Prbj.g_01014	Prbk.g_00977
OG0000916	Prbj.g_01013	Prbk.g_00976
OG0000917	Prbj.g_01012	Prbk.g_00975
OG0000918	Prbj.g_01011	Prbk.g_00974
OG0000919	Prbj.g_01010	Prbk.g_00973
OG0000920	Prbj.g_01009	Prbk.g_00972
OG0000921	Prbj.g_01008	Prbk.g_00971
OG0000922	Prbj.g_01007	Prbk.g_00970
OG0000923	Prbj.g_01003	Prbk.g_00966
OG0000924	Prbj.g_01002	Prbk.g_00965
OG0000925	Prbj.g_01001	Prbk.g_00964
OG0000926	Prbj.g_01000	Prbk.g_00963
OG0000927	Prbj.g_00998	Prbk.g_00961
OG0000928	Prbj.g_00997	Prbk.g_00960
OG0000929	Prbj.g_00996	Prbk.g_00959
OG0000930	Prbj.g_00995	Prbk.g_00958
OG0000931	Prbj.g_00994	Prbk.g_00957
OG0000932	Prbj.g_00993	Prbk.g_00956
OG0000933	Prbj.g_00988	Prbk.g_00951
OG0000934	Prbj.g_00986	Prbk.g_00949
OG0000935	Prbj.g_00985	Prbk.g_00948
OG0000936	Prbj.g_00984	Prbk.g_00947
OG0000937	Prbj.g_00983	Prbk.g_00946
OG0000938	Prbj.g_00414	Prbk.g_00797
OG0000939	Prbj.g_00413	Prbk.g_00798
OG0000940	Prbj.g_00404	Prbk.g_00807
OG0000941	Prbj.g_00402	Prbk.g_00809
OG0000942	Prbj.g_00400	Prbk.g_00811
OG0000943	Prbj.g_00399	Prbk.g_00812
OG0000944	Prbj.g_00397	Prbk.g_00814
OG0000945	Prbj.g_00395	Prbk.g_00816
OG0000946	Prbj.g_00368	Prbk.g_00844
OG0000947	Prbj.g_00365	Prbk.g_00847
OG0000948	Prbj.g_00364	Prbk.g_00848
OG0000949	Prbj.g_00361	Prbk.g_00851
OG0000950	Prbj.g_01501	Prbk.g_00513
OG0000951	Prbj.g_01506	Prbk.g_00518
OG0000952	Prbj.g_01513	Prbk.g_00525
OG0000953	Prbj.g_01517	Prbk.g_00529
OG0000954	Prbj.g_01577	Prbk.g_00216
OG0000955	Prbj.g_01578	Prbk.g_00217
OG0000956	Prbj.g_01580	Prbk.g_00219
OG0000957	Prbj.g_01596	Prbk.g_00235
OG0000958	Prbj.g_01597	Prbk.g_00236
OG0000959	Prbj.g_01821	Prbk.g_01482
OG0000960	Prbj.g_01820	Prbk.g_01483
OG0000961	Prbj.g_01809	Prbk.g_01494
OG0000962	Prbj.g_01290	Prbk.g_01530
OG0000963	Prbj.g_01285	Prbk.g_01535
OG0000964	Prbj.g_01284	Prbk.g_01536
OG0000965	Prbj.g_01283	Prbk.g_01537
OG0000966	Prbj.g_01250	Prbk.g_01571
OG0000967	Prbj.g_01244	Prbk.g_01577
OG0000968	Prbj.g_01241	Prbk.g_01580
OG0000969	Prbj.g_01239	Prbk.g_01582
OG0000970	Prbj.g_01238	Prbk.g_01583
OG0000971	Prbj.g_01236	Prbk.g_01585
OG0000972	Prbj.g_01235	Prbk.g_01586
OG0000973	Prbj.g_01234	Prbk.g_01587
OG0000974	Prbj.g_01233	Prbk.g_01588
OG0000975	Prbj.g_01232	Prbk.g_01589
OG0000976	Prbj.g_01231	Prbk.g_01590
OG0000977	Prbj.g_01229	Prbk.g_01592
OG0000978	Prbj.g_01228	Prbk.g_01593
OG0000979	Prbj.g_01225	Prbk.g_01596
OG0000980	Prbj.g_01221	Prbk.g_01600
OG0000981	Prbj.g_01218	Prbk.g_01603
OG0000982	Prbj.g_01956	Prbk.g_02161
OG0000983	Prbj.g_01957	Prbk.g_02162
OG0000984	Prbj.g_01958	Prbk.g_02163
OG0000985	Prbj.g_01962	Prbk.g_02167
OG0000986	Prbj.g_01964	Prbk.g_02169
OG0000987	Prbj.g_01966	Prbk.g_02171
OG0000988	Prbj.g_01970	Prbk.g_02175
OG0000989	Prbj.g_01980	Prbk.g_02185
OG0000990	Prbj.g_02002	Prbk.g_02207
OG0000991	Prbj.g_02005	Prbk.g_02210
OG0000992	Prbj.g_02008	Prbk.g_02213
OG0000993	Prbj.g_02009	Prbk.g_02214
OG0000994	Prbj.g_02012	Prbk.g_02217
OG0000995	Prbj.g_02021	Prbk.g_02226
OG0000996	Prbj.g_02034	Prbk.g_02239
OG0000997	Prbj.g_02043	Prbk.g_02248
OG0000998	Prbj.g_02045	Prbk.g_02250
OG0000999	Prbj.g_02046	Prbk.g_02251
OG0001000	Prbj.g_02049	Prbk.g_02254
OG0001001	Prbj.g_02053	Prbk.g_02258
OG0001002	Prbj.g_02060	Prbk.g_02265
OG0001003	Prbj.g_02062	Prbk.g_02267
OG0001004	Prbj.g_02063	Prbk.g_02268
OG0001005	Prbj.g_02065	Prbk.g_02270
OG0001006	Prbj.g_02071	Prbk.g_02276
OG0001007	Prbj.g_02073	Prbk.g_02278
OG0001008	Prbj.g_00101	Prbk.g_00327
OG0001009	Prbj.g_01199	Prbk.g_01622
OG0001010	Prbj.g_01200	Prbk.g_01621
OG0001011	Prbj.g_01202	Prbk.g_01619
OG0001012	Prbj.g_01953	Prbk.g_02158
OG0001013	Prbj.g_01928	Prbk.g_02133
OG0001014	Prbj.g_01919	Prbk.g_02124
OG0001015	Prbj.g_01918	Prbk.g_02123
OG0001016	Prbj.g_00569	Prbk.g_01315
OG0001017	Prbj.g_00575	Prbk.g_01309
OG0001018	Prbj.g_00577	Prbk.g_01307
OG0001019	Prbj.g_00590	Prbk.g_01294
OG0001020	Prbj.g_00596	Prbk.g_00035
OG0001021	Prbj.g_00600	Prbk.g_00031
OG0001022	Prbj.g_00605	Prbk.g_00026
