Orthogroup	Praf	Prbj
OG0000552	Praf.g_00756	Prbj.g_01765
OG0000553	Praf.g_00757	Prbj.g_01764
OG0000554	Praf.g_00758	Prbj.g_01763
OG0000555	Praf.g_00761	Prbj.g_01760
OG0000556	Praf.g_00763	Prbj.g_01758
OG0000557	Praf.g_00764	Prbj.g_01757
OG0000558	Praf.g_00765	Prbj.g_01756
OG0000559	Praf.g_00766	Prbj.g_01755
OG0000560	Praf.g_00767	Prbj.g_01754
OG0000561	Praf.g_00768	Prbj.g_01753
OG0000562	Praf.g_00769	Prbj.g_01752
OG0000563	Praf.g_00771	Prbj.g_01750
OG0000564	Praf.g_00773	Prbj.g_01748
OG0000565	Praf.g_01659	Prbj.g_02544
OG0000566	Praf.g_01661	Prbj.g_02545
OG0000567	Praf.g_01662	Prbj.g_02546
OG0000568	Praf.g_01663	Prbj.g_02547
OG0000569	Praf.g_01666	Prbj.g_02550
OG0000570	Praf.g_01667	Prbj.g_02551
OG0000571	Praf.g_01669	Prbj.g_02553
OG0000572	Praf.g_01674	Prbj.g_02558
OG0000573	Praf.g_01675	Prbj.g_02559
OG0000574	Praf.g_01676	Prbj.g_02560
OG0000575	Praf.g_01680	Prbj.g_02563
OG0000576	Praf.g_01684	Prbj.g_02565
OG0000577	Praf.g_01685	Prbj.g_02566
OG0000578	Praf.g_01687	Prbj.g_02568
OG0000579	Praf.g_01688	Prbj.g_02569
OG0000580	Praf.g_01689	Prbj.g_02570
OG0000581	Praf.g_01690	Prbj.g_02571
OG0000582	Praf.g_01692	Prbj.g_02573
OG0000583	Praf.g_01693	Prbj.g_02574
OG0000584	Praf.g_01695	Prbj.g_02576
OG0000585	Praf.g_01696	Prbj.g_02577
OG0000586	Praf.g_01698	Prbj.g_02579
OG0000587	Praf.g_01699	Prbj.g_02580
OG0000588	Praf.g_01700	Prbj.g_02581
OG0000589	Praf.g_01708	Prbj.g_02589
OG0000590	Praf.g_01709	Prbj.g_02590
OG0000591	Praf.g_01710	Prbj.g_02591
OG0000592	Praf.g_01711	Prbj.g_02592
OG0000593	Praf.g_01713	Prbj.g_02593
OG0000594	Praf.g_01716	Prbj.g_02596
OG0000595	Praf.g_01717	Prbj.g_02597
OG0000596	Praf.g_01718	Prbj.g_02598
OG0000597	Praf.g_01727	Prbj.g_00803
OG0000598	Praf.g_01728	Prbj.g_00804
OG0000599	Praf.g_01729	Prbj.g_00805
OG0000600	Praf.g_01730	Prbj.g_00806
OG0000601	Praf.g_01731	Prbj.g_00807
OG0000602	Praf.g_01733	Prbj.g_00809
OG0000603	Praf.g_01736	Prbj.g_00812
OG0000604	Praf.g_01737	Prbj.g_00813
OG0000605	Praf.g_01738	Prbj.g_00815
OG0000606	Praf.g_01739	Prbj.g_00816
OG0000607	Praf.g_01741	Prbj.g_00818
OG0000608	Praf.g_01742	Prbj.g_00819
OG0000609	Praf.g_01744	Prbj.g_00821
OG0000610	Praf.g_01745	Prbj.g_00822
OG0000611	Praf.g_01749	Prbj.g_00825
OG0000612	Praf.g_01751	Prbj.g_02707
OG0000613	Praf.g_02344	Prbj.g_01466
OG0000614	Praf.g_00371	Prbj.g_00184
OG0000615	Praf.g_01127	Prbj.g_00760
OG0000616	Praf.g_02570	Prbj.g_00248
OG0000617	Praf.g_01572	Prbj.g_02453
OG0000618	Praf.g_02180	Prbj.g_02636
OG0000619	Praf.g_01210	Prbj.g_00943
OG0000620	Praf.g_01230	Prbj.g_00921
OG0000621	Praf.g_01225	Prbj.g_00927
OG0000622	Praf.g_01221	Prbj.g_00931
OG0000623	Praf.g_01220	Prbj.g_00932
OG0000624	Praf.g_01207	Prbj.g_00946
OG0000625	Praf.g_01206	Prbj.g_00947
OG0000626	Praf.g_01205	Prbj.g_00948
OG0000627	Praf.g_01121	Prbj.g_00754
OG0000628	Praf.g_01122	Prbj.g_00755
OG0000629	Praf.g_01124	Prbj.g_00757
OG0000630	Praf.g_01126	Prbj.g_00759
OG0000631	Praf.g_01489	Prbj.g_02373
OG0000632	Praf.g_02767	Prbj.g_02057
OG0000633	Praf.g_00817	Prbj.g_00168
OG0000634	Praf.g_01303	Prbj.g_02180
OG0000635	Praf.g_01305	Prbj.g_02182
OG0000636	Praf.g_01307	Prbj.g_02183
OG0000637	Praf.g_01308	Prbj.g_02184
OG0000638	Praf.g_01309	Prbj.g_02185
OG0000639	Praf.g_01310	Prbj.g_02186
OG0000640	Praf.g_01311	Prbj.g_02187
OG0000641	Praf.g_01313	Prbj.g_02189
OG0000642	Praf.g_01314	Prbj.g_02190
OG0000643	Praf.g_01315	Prbj.g_02191
OG0000644	Praf.g_01317	Prbj.g_02193
OG0000645	Praf.g_01318	Prbj.g_02194
OG0000646	Praf.g_01319	Prbj.g_02195
OG0000647	Praf.g_01320	Prbj.g_02196
OG0000648	Praf.g_01441	Prbj.g_02320
OG0000649	Praf.g_01440	Prbj.g_02319
OG0000650	Praf.g_01437	Prbj.g_02316
OG0000651	Praf.g_01436	Prbj.g_02315
OG0000652	Praf.g_01433	Prbj.g_02312
OG0000653	Praf.g_01580	Prbj.g_02463
OG0000654	Praf.g_00710	Prbj.g_01884
OG0000656	Praf.g_00617	Prbj.g_01607
OG0000657	Praf.g_01400	Prbj.g_02276
OG0000658	Praf.g_01401	Prbj.g_02277
OG0000659	Praf.g_01402	Prbj.g_02278
OG0000660	Praf.g_02063	Prbj.g_00347
OG0000661	Praf.g_00360	Prbj.g_01337
OG0000662	Praf.g_01432	Prbj.g_02311
OG0000663	Praf.g_01429	Prbj.g_02306
OG0000664	Praf.g_01428	Prbj.g_02305
OG0000665	Praf.g_01427	Prbj.g_02304
OG0000666	Praf.g_01524	Prbj.g_02406
OG0000667	Praf.g_01525	Prbj.g_02407
OG0000668	Praf.g_01526	Prbj.g_02408
OG0000669	Praf.g_01527	Prbj.g_02409
OG0000670	Praf.g_01529	Prbj.g_02411
OG0000671	Praf.g_01530	Prbj.g_02412
OG0000672	Praf.g_01531	Prbj.g_02413
OG0000673	Praf.g_01532	Prbj.g_02414
OG0000674	Praf.g_01533	Prbj.g_02415
OG0000675	Praf.g_01534	Prbj.g_02416
OG0000676	Praf.g_01536	Prbj.g_02418
OG0000677	Praf.g_01538	Prbj.g_02420
OG0000678	Praf.g_01539	Prbj.g_02421
OG0000679	Praf.g_01540	Prbj.g_02422
OG0000680	Praf.g_01541	Prbj.g_02423
OG0000681	Praf.g_01542	Prbj.g_02424
OG0000682	Praf.g_01543	Prbj.g_02425
OG0000683	Praf.g_01545	Prbj.g_02427
OG0000684	Praf.g_01547	Prbj.g_02430
OG0000685	Praf.g_01548	Prbj.g_02431
OG0000686	Praf.g_01549	Prbj.g_02432
OG0000687	Praf.g_01550	Prbj.g_02433
OG0000688	Praf.g_01551	Prbj.g_02434
OG0000689	Praf.g_01552	Prbj.g_02435
OG0000690	Praf.g_01553	Prbj.g_02436
OG0000691	Praf.g_01557	Prbj.g_02438
OG0000692	Praf.g_01558	Prbj.g_02439
OG0000693	Praf.g_01559	Prbj.g_02440
OG0000694	Praf.g_01560	Prbj.g_02441
OG0000695	Praf.g_01561	Prbj.g_02442
OG0000696	Praf.g_01562	Prbj.g_02443
OG0000697	Praf.g_01585	Prbj.g_02470
OG0000698	Praf.g_01586	Prbj.g_02471
OG0000699	Praf.g_01591	Prbj.g_02475
OG0000700	Praf.g_01592	Prbj.g_02476
OG0000701	Praf.g_01594	Prbj.g_02478
OG0000702	Praf.g_01595	Prbj.g_02479
OG0000703	Praf.g_01596	Prbj.g_02480
OG0000704	Praf.g_01597	Prbj.g_02481
OG0000705	Praf.g_01599	Prbj.g_02483
OG0000706	Praf.g_01600	Prbj.g_02484
OG0000707	Praf.g_01601	Prbj.g_02485
OG0000708	Praf.g_01602	Prbj.g_02486
OG0000709	Praf.g_01603	Prbj.g_02487
OG0000710	Praf.g_01604	Prbj.g_02488
OG0000711	Praf.g_01606	Prbj.g_02490
OG0000712	Praf.g_01607	Prbj.g_02491
OG0000713	Praf.g_01608	Prbj.g_02492
OG0000714	Praf.g_01619	Prbj.g_02503
OG0000715	Praf.g_01620	Prbj.g_02504
OG0000716	Praf.g_01622	Prbj.g_02507
OG0000717	Praf.g_01625	Prbj.g_02511
OG0000718	Praf.g_01627	Prbj.g_02512
OG0000719	Praf.g_01629	Prbj.g_02514
OG0000720	Praf.g_01444	Prbj.g_02323
OG0000721	Praf.g_01323	Prbj.g_02199
OG0000722	Praf.g_01339	Prbj.g_02215
OG0000723	Praf.g_00222	Prbj.g_01553
OG0000724	Praf.g_01638	Prbj.g_02523
OG0000725	Praf.g_01454	Prbj.g_02333
OG0000726	Praf.g_00961	Prbj.g_00044
OG0000727	Praf.g_01455	Prbj.g_02334
OG0000728	Praf.g_01456	Prbj.g_02335
OG0000729	Praf.g_01458	Prbj.g_02337
OG0000730	Praf.g_01459	Prbj.g_02338
OG0000731	Praf.g_01461	Prbj.g_02340
OG0000732	Praf.g_01462	Prbj.g_02341
OG0000733	Praf.g_01463	Prbj.g_02342
OG0000734	Praf.g_01464	Prbj.g_02343
OG0000735	Praf.g_01465	Prbj.g_02344
OG0000736	Praf.g_01467	Prbj.g_02352
OG0000737	Praf.g_01469	Prbj.g_02354
OG0000738	Praf.g_01475	Prbj.g_02359
OG0000739	Praf.g_01478	Prbj.g_02361
OG0000740	Praf.g_01480	Prbj.g_02364
OG0000741	Praf.g_01494	Prbj.g_02379
OG0000742	Praf.g_01495	Prbj.g_02380
OG0000743	Praf.g_01498	Prbj.g_02383
OG0000744	Praf.g_01499	Prbj.g_02384
OG0000745	Praf.g_01512	Prbj.g_02397
OG0000746	Praf.g_01511	Prbj.g_02396
OG0000747	Praf.g_01510	Prbj.g_02395
OG0000748	Praf.g_01509	Prbj.g_02394
OG0000749	Praf.g_01508	Prbj.g_02393
OG0000750	Praf.g_01506	Prbj.g_02391
OG0000751	Praf.g_01515	Prbj.g_02399
OG0000752	Praf.g_01516	Prbj.g_02400
OG0000753	Praf.g_01517	Prbj.g_02401
OG0000754	Praf.g_01519	Prbj.g_02402
OG0000755	Praf.g_01520	Prbj.g_02403
OG0000756	Praf.g_01522	Prbj.g_02404
OG0000757	Praf.g_01523	Prbj.g_02405
OG0000758	Praf.g_01426	Prbj.g_02303
OG0000759	Praf.g_01425	Prbj.g_02302
OG0000760	Praf.g_01424	Prbj.g_02301
OG0000761	Praf.g_01422	Prbj.g_02299
OG0000762	Praf.g_01420	Prbj.g_02297
OG0000763	Praf.g_01419	Prbj.g_02296
OG0000764	Praf.g_01417	Prbj.g_02294
OG0000765	Praf.g_01416	Prbj.g_02293
OG0000766	Praf.g_01415	Prbj.g_02292
OG0000767	Praf.g_01006	Prbj.g_00694
OG0000768	Praf.g_01408	Prbj.g_02284
OG0000769	Praf.g_01407	Prbj.g_02283
OG0000770	Praf.g_01405	Prbj.g_02281
OG0000771	Praf.g_01404	Prbj.g_02280
OG0000772	Praf.g_02684	Prbj.g_01984
OG0000773	Praf.g_01399	Prbj.g_02275
OG0000774	Praf.g_01398	Prbj.g_02274
OG0000775	Praf.g_01397	Prbj.g_02273
OG0000776	Praf.g_01395	Prbj.g_02271
OG0000777	Praf.g_01394	Prbj.g_02270
OG0000778	Praf.g_01393	Prbj.g_02269
OG0000779	Praf.g_01388	Prbj.g_02264
OG0000780	Praf.g_01387	Prbj.g_02263
OG0000781	Praf.g_01385	Prbj.g_02261
OG0000782	Praf.g_01382	Prbj.g_02259
OG0000783	Praf.g_01380	Prbj.g_02257
OG0000784	Praf.g_01378	Prbj.g_02255
OG0000785	Praf.g_01377	Prbj.g_02254
OG0000786	Praf.g_01376	Prbj.g_02253
OG0000787	Praf.g_01374	Prbj.g_02251
OG0000788	Praf.g_01372	Prbj.g_02250
OG0000789	Praf.g_01371	Prbj.g_02249
OG0000790	Praf.g_01370	Prbj.g_02248
OG0000791	Praf.g_01369	Prbj.g_02247
OG0000792	Praf.g_01073	Prbj.g_00722
OG0000793	Praf.g_01366	Prbj.g_02245
OG0000794	Praf.g_01364	Prbj.g_02243
OG0000795	Praf.g_01362	Prbj.g_02241
OG0000796	Praf.g_01360	Prbj.g_02237
OG0000797	Praf.g_01359	Prbj.g_02236
OG0000798	Praf.g_01358	Prbj.g_02235
OG0000799	Praf.g_01355	Prbj.g_02231
OG0000800	Praf.g_01354	Prbj.g_02230
OG0000801	Praf.g_01353	Prbj.g_02229
OG0000802	Praf.g_01349	Prbj.g_02225
OG0000803	Praf.g_01348	Prbj.g_02224
OG0000804	Praf.g_01343	Prbj.g_02219
OG0000805	Praf.g_01341	Prbj.g_02217
OG0000806	Praf.g_01340	Prbj.g_02216
OG0000807	Praf.g_01338	Prbj.g_02214
OG0000808	Praf.g_01337	Prbj.g_02213
OG0000809	Praf.g_01331	Prbj.g_02207
OG0000810	Praf.g_01329	Prbj.g_02205
OG0000811	Praf.g_01328	Prbj.g_02204
OG0000812	Praf.g_02685	Prbj.g_01985
OG0000813	Praf.g_01327	Prbj.g_02203
OG0000814	Praf.g_01326	Prbj.g_02202
OG0000815	Praf.g_01325	Prbj.g_02201
OG0000816	Praf.g_01322	Prbj.g_02198
OG0000817	Praf.g_01287	Prbj.g_01850
OG0000818	Praf.g_01286	Prbj.g_01849
OG0000819	Praf.g_01283	Prbj.g_01846
OG0000820	Praf.g_01281	Prbj.g_01845
OG0000821	Praf.g_01280	Prbj.g_01844
OG0000822	Praf.g_01279	Prbj.g_01843
OG0000823	Praf.g_01276	Prbj.g_01840
OG0000824	Praf.g_01275	Prbj.g_01839
OG0000825	Praf.g_01270	Prbj.g_01836
OG0000826	Praf.g_01269	Prbj.g_01835
OG0000827	Praf.g_01268	Prbj.g_01834
OG0000828	Praf.g_01267	Prbj.g_01833
OG0000829	Praf.g_01296	Prbj.g_02687
OG0000830	Praf.g_01652	Prbj.g_02537
OG0000831	Praf.g_00558	Prbj.g_01669
OG0000832	Praf.g_01008	Prbj.g_00696
OG0000833	Praf.g_00162	Prbj.g_01289
OG0000834	Praf.g_02056	Prbj.g_00343
OG0000835	Praf.g_02047	Prbj.g_00333
OG0000836	Praf.g_01825	Prbj.g_00634
OG0000837	Praf.g_01671	Prbj.g_02555
OG0000838	Praf.g_02698	Prbj.g_01997
OG0000839	Praf.g_02691	Prbj.g_01991
OG0000840	Praf.g_00359	Prbj.g_01336
OG0000841	Praf.g_01832	Prbj.g_00641
OG0000842	Praf.g_00233	Prbj.g_00627
OG0000843	Praf.g_00822	Prbj.g_00953
OG0000844	Praf.g_00823	Prbj.g_00954
OG0000845	Praf.g_00824	Prbj.g_00955
OG0000846	Praf.g_00825	Prbj.g_00956
OG0000847	Praf.g_00826	Prbj.g_00958
OG0000848	Praf.g_00827	Prbj.g_00959
OG0000849	Praf.g_00830	Prbj.g_00962
OG0000850	Praf.g_00832	Prbj.g_00964
OG0000851	Praf.g_00836	Prbj.g_00968
OG0000852	Praf.g_00853	Prbj.g_00970
OG0000853	Praf.g_00855	Prbj.g_00972
OG0000854	Praf.g_00856	Prbj.g_00973
OG0000855	Praf.g_00858	Prbj.g_00846
OG0000856	Praf.g_00859	Prbj.g_00845
OG0000857	Praf.g_00860	Prbj.g_00844
OG0000858	Praf.g_00870	Prbj.g_00834
OG0000859	Praf.g_00872	Prbj.g_00832
OG0000860	Praf.g_00873	Prbj.g_00831
OG0000861	Praf.g_00874	Prbj.g_00830
OG0000862	Praf.g_00875	Prbj.g_00829
OG0000863	Praf.g_00879	Prbj.g_00304
OG0000864	Praf.g_00880	Prbj.g_00305
OG0000865	Praf.g_00881	Prbj.g_00307
OG0000866	Praf.g_00882	Prbj.g_00308
OG0000867	Praf.g_00885	Prbj.g_00311
OG0000868	Praf.g_00886	Prbj.g_00312
OG0000869	Praf.g_00914	Prbj.g_01910
OG0000870	Praf.g_00917	Prbj.g_01913
OG0000871	Praf.g_00918	Prbj.g_01914
OG0000872	Praf.g_00921	Prbj.g_00002
OG0000873	Praf.g_00922	Prbj.g_00003
OG0000874	Praf.g_00923	Prbj.g_00004
OG0000875	Praf.g_00925	Prbj.g_00006
OG0000876	Praf.g_00927	Prbj.g_00008
OG0000877	Praf.g_00928	Prbj.g_00009
OG0000878	Praf.g_00929	Prbj.g_00010
OG0000879	Praf.g_00930	Prbj.g_00011
OG0000880	Praf.g_00931	Prbj.g_00012
OG0000881	Praf.g_00932	Prbj.g_00013
OG0000882	Praf.g_00933	Prbj.g_00014
OG0000883	Praf.g_00913	Prbj.g_01908
OG0000884	Praf.g_00912	Prbj.g_01907
OG0000885	Praf.g_00911	Prbj.g_01906
OG0000886	Praf.g_00910	Prbj.g_01905
OG0000887	Praf.g_00908	Prbj.g_01903
OG0000888	Praf.g_00905	Prbj.g_02152
OG0000889	Praf.g_00904	Prbj.g_02153
OG0000890	Praf.g_00902	Prbj.g_02155
OG0000891	Praf.g_00901	Prbj.g_02156
OG0000892	Praf.g_00899	Prbj.g_02158
OG0000893	Praf.g_00898	Prbj.g_02159
OG0000894	Praf.g_00895	Prbj.g_02163
OG0000895	Praf.g_00894	Prbj.g_02164
OG0000896	Praf.g_00892	Prbj.g_02166
OG0000897	Praf.g_00891	Prbj.g_02167
OG0000898	Praf.g_00888	Prbj.g_00314
OG0000899	Praf.g_00887	Prbj.g_00313
OG0000900	Praf.g_00937	Prbj.g_00019
OG0000901	Praf.g_00548	Prbj.g_01679
OG0000902	Praf.g_00810	Prbj.g_00163
OG0000903	Praf.g_00809	Prbj.g_00162
OG0000904	Praf.g_00808	Prbj.g_00161
OG0000905	Praf.g_00806	Prbj.g_01717
OG0000906	Praf.g_00804	Prbj.g_01719
OG0000907	Praf.g_00802	Prbj.g_01721
OG0000908	Praf.g_00801	Prbj.g_01722
OG0000909	Praf.g_00800	Prbj.g_01723
OG0000910	Praf.g_00799	Prbj.g_01724
OG0000911	Praf.g_00798	Prbj.g_01725
OG0000912	Praf.g_00794	Prbj.g_01729
OG0000913	Praf.g_00791	Prbj.g_01732
OG0000914	Praf.g_00790	Prbj.g_01733
OG0000915	Praf.g_00787	Prbj.g_01736
OG0000916	Praf.g_00786	Prbj.g_01737
OG0000917	Praf.g_00785	Prbj.g_01738
OG0000918	Praf.g_00784	Prbj.g_01739
OG0000919	Praf.g_00783	Prbj.g_01740
OG0000920	Praf.g_00782	Prbj.g_01741
OG0000921	Praf.g_00777	Prbj.g_01744
OG0000922	Praf.g_00776	Prbj.g_01745
OG0000923	Praf.g_01886	Prbj.g_00669
OG0000924	Praf.g_01893	Prbj.g_00670
OG0000925	Praf.g_01897	Prbj.g_00121
OG0000926	Praf.g_01996	Prbj.g_00094
OG0000927	Praf.g_01623	Prbj.g_02508
OG0000928	Praf.g_01001	Prbj.g_00687
OG0000929	Praf.g_01271	Prbj.g_01837
OG0000930	Praf.g_01294	Prbj.g_02689
OG0000931	Praf.g_01635	Prbj.g_02521
OG0000932	Praf.g_00494	Prbj.g_00873
OG0000933	Praf.g_00582	Prbj.g_01640
OG0000934	Praf.g_00581	Prbj.g_01641
OG0000935	Praf.g_00580	Prbj.g_01642
OG0000936	Praf.g_00579	Prbj.g_01643
OG0000937	Praf.g_00578	Prbj.g_01644
OG0000938	Praf.g_00577	Prbj.g_01645
OG0000939	Praf.g_00576	Prbj.g_01646
OG0000940	Praf.g_00575	Prbj.g_01647
OG0000941	Praf.g_00573	Prbj.g_01649
OG0000942	Praf.g_00572	Prbj.g_01650
OG0000943	Praf.g_00571	Prbj.g_01651
OG0000944	Praf.g_00570	Prbj.g_01652
OG0000945	Praf.g_00569	Prbj.g_01653
OG0000946	Praf.g_00568	Prbj.g_01654
OG0000947	Praf.g_00567	Prbj.g_01655
OG0000948	Praf.g_00566	Prbj.g_01656
OG0000949	Praf.g_00565	Prbj.g_01657
OG0000950	Praf.g_02394	Prbj.g_01514
OG0000951	Praf.g_01765	Prbj.g_01304
OG0000952	Praf.g_01766	Prbj.g_01303
OG0000953	Praf.g_01767	Prbj.g_01302
OG0000954	Praf.g_01772	Prbj.g_01294
OG0000955	Praf.g_01773	Prbj.g_01293
OG0000956	Praf.g_01779	Prbj.g_01041
OG0000957	Praf.g_01781	Prbj.g_01043
OG0000958	Praf.g_01782	Prbj.g_01044
OG0000959	Praf.g_01783	Prbj.g_01045
OG0000960	Praf.g_01784	Prbj.g_01046
OG0000961	Praf.g_01785	Prbj.g_01047
OG0000962	Praf.g_01787	Prbj.g_01049
OG0000963	Praf.g_01788	Prbj.g_01050
OG0000964	Praf.g_01790	Prbj.g_01052
OG0000965	Praf.g_01792	Prbj.g_01054
OG0000966	Praf.g_01793	Prbj.g_01055
OG0000967	Praf.g_01796	Prbj.g_01058
OG0000968	Praf.g_01801	Prbj.g_01067
OG0000969	Praf.g_01802	Prbj.g_01068
OG0000970	Praf.g_01803	Prbj.g_01069
OG0000971	Praf.g_01804	Prbj.g_01070
OG0000972	Praf.g_01805	Prbj.g_01071
OG0000973	Praf.g_01807	Prbj.g_01073
OG0000974	Praf.g_01808	Prbj.g_01074
OG0000975	Praf.g_01809	Prbj.g_01075
OG0000976	Praf.g_01810	Prbj.g_01076
OG0000977	Praf.g_01817	Prbj.g_01077
OG0000978	Praf.g_01818	Prbj.g_01078
OG0000979	Praf.g_01819	Prbj.g_01079
OG0000980	Praf.g_01820	Prbj.g_01080
OG0000981	Praf.g_01822	Prbj.g_00631
OG0000982	Praf.g_01823	Prbj.g_00632
OG0000983	Praf.g_01824	Prbj.g_00633
OG0000984	Praf.g_01831	Prbj.g_00640
OG0000985	Praf.g_01833	Prbj.g_00642
OG0000986	Praf.g_01834	Prbj.g_00643
OG0000987	Praf.g_01837	Prbj.g_00646
OG0000988	Praf.g_01838	Prbj.g_00647
OG0000989	Praf.g_01839	Prbj.g_00648
OG0000990	Praf.g_01840	Prbj.g_00649
OG0000991	Praf.g_01841	Prbj.g_00650
OG0000992	Praf.g_01842	Prbj.g_00651
OG0000993	Praf.g_01843	Prbj.g_00652
OG0000994	Praf.g_01844	Prbj.g_00653
OG0000995	Praf.g_01845	Prbj.g_00654
OG0000996	Praf.g_01846	Prbj.g_00655
OG0000997	Praf.g_01849	Prbj.g_00657
OG0000998	Praf.g_00956	Prbj.g_00036
OG0000999	Praf.g_00554	Prbj.g_01674
OG0001000	Praf.g_00542	Prbj.g_01684
OG0001001	Praf.g_00540	Prbj.g_01686
OG0001002	Praf.g_00538	Prbj.g_01688
OG0001003	Praf.g_00537	Prbj.g_01689
OG0001004	Praf.g_01653	Prbj.g_02538
OG0001005	Praf.g_00536	Prbj.g_01690
OG0001006	Praf.g_00534	Prbj.g_01692
OG0001007	Praf.g_00533	Prbj.g_01693
OG0001008	Praf.g_00532	Prbj.g_01694
OG0001009	Praf.g_00530	Prbj.g_01696
OG0001010	Praf.g_00529	Prbj.g_01697
OG0001011	Praf.g_00526	Prbj.g_01699
OG0001012	Praf.g_00525	Prbj.g_01700
OG0001013	Praf.g_00524	Prbj.g_01701
OG0001014	Praf.g_00523	Prbj.g_01702
OG0001015	Praf.g_00522	Prbj.g_01703
OG0001016	Praf.g_00521	Prbj.g_01704
OG0001017	Praf.g_00520	Prbj.g_01705
OG0001018	Praf.g_00518	Prbj.g_01707
OG0001019	Praf.g_00517	Prbj.g_01708
OG0001020	Praf.g_00516	Prbj.g_01709
OG0001021	Praf.g_00515	Prbj.g_01710
OG0001022	Praf.g_00513	Prbj.g_01711
OG0001023	Praf.g_00512	Prbj.g_01712
OG0001024	Praf.g_00511	Prbj.g_01713
OG0001025	Praf.g_00508	Prbj.g_00888
OG0001026	Praf.g_00507	Prbj.g_00887
OG0001027	Praf.g_00370	Prbj.g_00185
OG0001028	Praf.g_00504	Prbj.g_00884
OG0001029	Praf.g_00503	Prbj.g_00883
OG0001030	Praf.g_00500	Prbj.g_00880
OG0001031	Praf.g_00499	Prbj.g_00879
OG0001032	Praf.g_01650	Prbj.g_02535
OG0001033	Praf.g_01677	Prbj.g_02561
OG0001034	Praf.g_01546	Prbj.g_02429
OG0001035	Praf.g_00490	Prbj.g_00868
OG0001036	Praf.g_00489	Prbj.g_00867
OG0001037	Praf.g_00479	Prbj.g_00856
OG0001038	Praf.g_00478	Prbj.g_00855
OG0001039	Praf.g_00477	Prbj.g_00854
OG0001040	Praf.g_00475	Prbj.g_00852
OG0001041	Praf.g_00472	Prbj.g_00495
OG0001042	Praf.g_00471	Prbj.g_00494
OG0001043	Praf.g_00470	Prbj.g_00493
OG0001044	Praf.g_00469	Prbj.g_00492
OG0001045	Praf.g_00468	Prbj.g_00491
OG0001046	Praf.g_00466	Prbj.g_00489
OG0001047	Praf.g_00465	Prbj.g_00488
OG0001048	Praf.g_00464	Prbj.g_00487
OG0001049	Praf.g_00463	Prbj.g_00486
OG0001050	Praf.g_00462	Prbj.g_00485
OG0001051	Praf.g_00461	Prbj.g_00484
OG0001052	Praf.g_00460	Prbj.g_00483
OG0001053	Praf.g_00459	Prbj.g_00482
OG0001054	Praf.g_00458	Prbj.g_00481
OG0001055	Praf.g_00457	Prbj.g_00480
OG0001056	Praf.g_00455	Prbj.g_00478
OG0001057	Praf.g_00453	Prbj.g_00476
OG0001058	Praf.g_00452	Prbj.g_00475
OG0001059	Praf.g_00450	Prbj.g_00473
OG0001060	Praf.g_00449	Prbj.g_00472
OG0001061	Praf.g_00448	Prbj.g_00471
OG0001062	Praf.g_00447	Prbj.g_00470
OG0001063	Praf.g_00446	Prbj.g_00469
OG0001064	Praf.g_00444	Prbj.g_00467
OG0001065	Praf.g_00443	Prbj.g_00466
OG0001066	Praf.g_00442	Prbj.g_00465
OG0001067	Praf.g_00441	Prbj.g_00464
OG0001068	Praf.g_00440	Prbj.g_00463
OG0001069	Praf.g_00435	Prbj.g_00459
OG0001070	Praf.g_00433	Prbj.g_00457
OG0001071	Praf.g_00432	Prbj.g_00456
OG0001072	Praf.g_00431	Prbj.g_00455
OG0001073	Praf.g_00430	Prbj.g_00454
OG0001074	Praf.g_00429	Prbj.g_00453
OG0001075	Praf.g_00427	Prbj.g_00451
OG0001076	Praf.g_00425	Prbj.g_00449
OG0001077	Praf.g_00424	Prbj.g_00448
OG0001078	Praf.g_00423	Prbj.g_00447
OG0001079	Praf.g_00422	Prbj.g_00446
OG0001080	Praf.g_00421	Prbj.g_00445
OG0001081	Praf.g_00420	Prbj.g_00444
OG0001082	Praf.g_00419	Prbj.g_00443
OG0001083	Praf.g_00418	Prbj.g_00442
OG0001084	Praf.g_00405	Prbj.g_00428
OG0001085	Praf.g_00404	Prbj.g_00427
OG0001086	Praf.g_02202	Prbj.g_02660
OG0001087	Praf.g_02200	Prbj.g_02657
OG0001088	Praf.g_02199	Prbj.g_02656
OG0001089	Praf.g_02196	Prbj.g_02652
OG0001090	Praf.g_02195	Prbj.g_02651
OG0001091	Praf.g_02194	Prbj.g_02650
OG0001092	Praf.g_02193	Prbj.g_02649
OG0001093	Praf.g_02192	Prbj.g_02648
OG0001094	Praf.g_02191	Prbj.g_02647
OG0001095	Praf.g_02190	Prbj.g_02646
OG0001096	Praf.g_02189	Prbj.g_02645
OG0001097	Praf.g_02188	Prbj.g_02644
OG0001098	Praf.g_02187	Prbj.g_02643
OG0001099	Praf.g_02185	Prbj.g_02641
OG0001100	Praf.g_02184	Prbj.g_02640
OG0001101	Praf.g_02183	Prbj.g_02639
OG0001102	Praf.g_02170	Prbj.g_01027
OG0001103	Praf.g_02171	Prbj.g_01028
OG0001104	Praf.g_02175	Prbj.g_01032
OG0001105	Praf.g_02173	Prbj.g_01030
OG0001106	Praf.g_02176	Prbj.g_01033
OG0001107	Praf.g_02177	Prbj.g_01034
OG0001108	Praf.g_02179	Prbj.g_02635
OG0001109	Praf.g_02163	Prbj.g_01025
OG0001110	Praf.g_02161	Prbj.g_01023
OG0001111	Praf.g_02160	Prbj.g_01022
