Orthogroup	Praf	Prap
OG0000583	Praf.g_01693	Prap.g_00391
OG0000584	Praf.g_01695	Prap.g_00389
OG0000585	Praf.g_01696	Prap.g_00388
OG0000586	Praf.g_01698	Prap.g_00386
OG0000587	Praf.g_01699	Prap.g_00385
OG0000588	Praf.g_01700	Prap.g_00384
OG0000589	Praf.g_01708	Prap.g_00383
OG0000590	Praf.g_01709	Prap.g_00382
OG0000591	Praf.g_01710	Prap.g_00381
OG0000592	Praf.g_01711	Prap.g_00380
OG0000593	Praf.g_01713	Prap.g_00379
OG0000594	Praf.g_01716	Prap.g_00378
OG0000595	Praf.g_01717	Prap.g_00377
OG0000596	Praf.g_01718	Prap.g_00376
OG0000597	Praf.g_01727	Prap.g_00372
OG0000598	Praf.g_01728	Prap.g_00371
OG0000599	Praf.g_01729	Prap.g_00370
OG0000600	Praf.g_01730	Prap.g_00369
OG0000601	Praf.g_01731	Prap.g_00368
OG0000602	Praf.g_01733	Prap.g_00367
OG0000603	Praf.g_01736	Prap.g_00366
OG0000604	Praf.g_01737	Prap.g_00365
OG0000605	Praf.g_01738	Prap.g_00364
OG0000606	Praf.g_01739	Prap.g_00363
OG0000607	Praf.g_01741	Prap.g_00361
OG0000608	Praf.g_01742	Prap.g_00360
OG0000609	Praf.g_01744	Prap.g_00358
OG0000610	Praf.g_01745	Prap.g_00357
OG0000611	Praf.g_01749	Prap.g_00831
OG0000612	Praf.g_01751	Prap.g_00830
OG0000613	Praf.g_02344	Prap.g_00828
OG0000614	Praf.g_00371	Prap.g_00822
OG0000615	Praf.g_01127	Prap.g_00821
OG0000616	Praf.g_02570	Prap.g_00820
OG0000617	Praf.g_01572	Prap.g_00817
OG0000618	Praf.g_02180	Prap.g_00816
OG0000619	Praf.g_01210	Prap.g_00815
OG0000620	Praf.g_01230	Prap.g_00813
OG0000621	Praf.g_01225	Prap.g_00812
OG0000622	Praf.g_01221	Prap.g_00811
OG0000623	Praf.g_01220	Prap.g_00810
OG0000624	Praf.g_01207	Prap.g_00807
OG0000625	Praf.g_01206	Prap.g_00806
OG0000626	Praf.g_01205	Prap.g_00805
OG0000627	Praf.g_01121	Prap.g_00802
OG0000628	Praf.g_01122	Prap.g_00801
OG0000629	Praf.g_01124	Prap.g_00800
OG0000630	Praf.g_01126	Prap.g_00798
OG0000631	Praf.g_01489	Prap.g_00796
OG0000632	Praf.g_02767	Prap.g_01489
OG0000633	Praf.g_00817	Prap.g_00872
OG0000634	Praf.g_01303	Prap.g_00790
OG0000635	Praf.g_01305	Prap.g_00344
OG0000636	Praf.g_01307	Prap.g_00343
OG0000637	Praf.g_01308	Prap.g_00341
OG0000638	Praf.g_01309	Prap.g_00340
OG0000639	Praf.g_01310	Prap.g_00339
OG0000640	Praf.g_01311	Prap.g_00338
OG0000641	Praf.g_01313	Prap.g_00337
OG0000642	Praf.g_01314	Prap.g_00336
OG0000643	Praf.g_01315	Prap.g_00335
OG0000644	Praf.g_01317	Prap.g_00333
OG0000645	Praf.g_01318	Prap.g_00331
OG0000646	Praf.g_01319	Prap.g_00330
OG0000647	Praf.g_01320	Prap.g_00329
OG0000648	Praf.g_01441	Prap.g_00328
OG0000649	Praf.g_01440	Prap.g_00327
OG0000650	Praf.g_01437	Prap.g_00326
OG0000651	Praf.g_01436	Prap.g_00325
OG0000652	Praf.g_01433	Prap.g_00323
OG0000653	Praf.g_01580	Prap.g_00511
OG0000654	Praf.g_00710	Prap.g_00036
OG0000656	Praf.g_00617	Prap.g_00545
OG0000657	Praf.g_01400	Prap.g_01121
OG0000658	Praf.g_01401	Prap.g_01122
OG0000659	Praf.g_01402	Prap.g_01123
OG0000660	Praf.g_02063	Prap.g_01375
OG0000661	Praf.g_00360	Prap.g_00688
OG0000662	Praf.g_01432	Prap.g_00685
OG0000663	Praf.g_01429	Prap.g_00683
OG0000664	Praf.g_01428	Prap.g_00682
OG0000665	Praf.g_01427	Prap.g_00681
OG0000666	Praf.g_01524	Prap.g_00345
OG0000667	Praf.g_01525	Prap.g_00788
OG0000668	Praf.g_01526	Prap.g_00787
OG0000669	Praf.g_01527	Prap.g_00786
OG0000670	Praf.g_01529	Prap.g_00784
OG0000671	Praf.g_01530	Prap.g_00783
OG0000672	Praf.g_01531	Prap.g_00782
OG0000673	Praf.g_01532	Prap.g_00781
OG0000674	Praf.g_01533	Prap.g_00780
OG0000675	Praf.g_01534	Prap.g_00779
OG0000676	Praf.g_01536	Prap.g_00777
OG0000677	Praf.g_01538	Prap.g_00775
OG0000678	Praf.g_01539	Prap.g_00774
OG0000679	Praf.g_01540	Prap.g_00773
OG0000680	Praf.g_01541	Prap.g_00772
OG0000681	Praf.g_01542	Prap.g_00771
OG0000682	Praf.g_01543	Prap.g_00770
OG0000683	Praf.g_01545	Prap.g_00769
OG0000684	Praf.g_01547	Prap.g_00767
OG0000685	Praf.g_01548	Prap.g_00766
OG0000686	Praf.g_01549	Prap.g_00765
OG0000687	Praf.g_01550	Prap.g_00764
OG0000688	Praf.g_01551	Prap.g_00763
OG0000689	Praf.g_01552	Prap.g_00762
OG0000690	Praf.g_01553	Prap.g_00761
OG0000691	Praf.g_01557	Prap.g_00759
OG0000692	Praf.g_01558	Prap.g_00758
OG0000693	Praf.g_01559	Prap.g_00757
OG0000694	Praf.g_01560	Prap.g_00756
OG0000695	Praf.g_01561	Prap.g_00755
OG0000696	Praf.g_01562	Prap.g_00754
OG0000697	Praf.g_01585	Prap.g_00752
OG0000698	Praf.g_01586	Prap.g_00751
OG0000699	Praf.g_01591	Prap.g_00747
OG0000700	Praf.g_01592	Prap.g_00746
OG0000701	Praf.g_01594	Prap.g_00744
OG0000702	Praf.g_01595	Prap.g_00743
OG0000703	Praf.g_01596	Prap.g_00742
OG0000704	Praf.g_01597	Prap.g_00741
OG0000705	Praf.g_01599	Prap.g_00739
OG0000706	Praf.g_01600	Prap.g_00738
OG0000707	Praf.g_01601	Prap.g_00737
OG0000708	Praf.g_01602	Prap.g_00736
OG0000709	Praf.g_01603	Prap.g_00735
OG0000710	Praf.g_01604	Prap.g_00734
OG0000711	Praf.g_01606	Prap.g_00733
OG0000712	Praf.g_01607	Prap.g_00732
OG0000713	Praf.g_01608	Prap.g_00731
OG0000714	Praf.g_01619	Prap.g_00727
OG0000715	Praf.g_01620	Prap.g_00726
OG0000716	Praf.g_01622	Prap.g_00725
OG0000717	Praf.g_01625	Prap.g_00724
OG0000718	Praf.g_01627	Prap.g_00723
OG0000719	Praf.g_01629	Prap.g_00721
OG0000720	Praf.g_01444	Prap.g_00717
OG0000721	Praf.g_01323	Prap.g_00716
OG0000722	Praf.g_01339	Prap.g_00660
OG0000723	Praf.g_00222	Prap.g_00655
OG0000724	Praf.g_01638	Prap.g_00869
OG0000725	Praf.g_01454	Prap.g_00867
OG0000726	Praf.g_00961	Prap.g_00866
OG0000727	Praf.g_01455	Prap.g_00864
OG0000728	Praf.g_01456	Prap.g_00863
OG0000729	Praf.g_01458	Prap.g_00861
OG0000730	Praf.g_01459	Prap.g_00860
OG0000731	Praf.g_01461	Prap.g_00858
OG0000732	Praf.g_01462	Prap.g_00857
OG0000733	Praf.g_01463	Prap.g_00856
OG0000734	Praf.g_01464	Prap.g_00855
OG0000735	Praf.g_01465	Prap.g_00854
OG0000736	Praf.g_01467	Prap.g_00852
OG0000737	Praf.g_01469	Prap.g_00851
OG0000738	Praf.g_01475	Prap.g_00849
OG0000739	Praf.g_01478	Prap.g_00848
OG0000740	Praf.g_01480	Prap.g_00847
OG0000741	Praf.g_01494	Prap.g_00845
OG0000742	Praf.g_01495	Prap.g_00844
OG0000743	Praf.g_01498	Prap.g_00840
OG0000744	Praf.g_01499	Prap.g_00839
OG0000745	Praf.g_01512	Prap.g_00837
OG0000746	Praf.g_01511	Prap.g_00836
OG0000747	Praf.g_01510	Prap.g_00835
OG0000748	Praf.g_01509	Prap.g_00834
OG0000749	Praf.g_01508	Prap.g_00833
OG0000750	Praf.g_01506	Prap.g_00832
OG0000751	Praf.g_01515	Prap.g_00353
OG0000752	Praf.g_01516	Prap.g_00352
OG0000753	Praf.g_01517	Prap.g_00351
OG0000754	Praf.g_01519	Prap.g_00350
OG0000755	Praf.g_01520	Prap.g_00348
OG0000756	Praf.g_01522	Prap.g_00347
OG0000757	Praf.g_01523	Prap.g_00346
OG0000758	Praf.g_01426	Prap.g_00680
OG0000759	Praf.g_01425	Prap.g_00679
OG0000760	Praf.g_01424	Prap.g_00678
OG0000761	Praf.g_01422	Prap.g_00677
OG0000762	Praf.g_01420	Prap.g_00675
OG0000763	Praf.g_01419	Prap.g_00239
OG0000764	Praf.g_01417	Prap.g_00240
OG0000765	Praf.g_01416	Prap.g_00241
OG0000766	Praf.g_01415	Prap.g_00242
OG0000767	Praf.g_01006	Prap.g_00243
OG0000768	Praf.g_01408	Prap.g_00244
OG0000769	Praf.g_01407	Prap.g_00245
OG0000770	Praf.g_01405	Prap.g_00247
OG0000771	Praf.g_01404	Prap.g_00248
OG0000772	Praf.g_02684	Prap.g_00307
OG0000773	Praf.g_01399	Prap.g_00250
OG0000774	Praf.g_01398	Prap.g_00251
OG0000775	Praf.g_01397	Prap.g_00252
OG0000776	Praf.g_01395	Prap.g_00254
OG0000777	Praf.g_01394	Prap.g_00255
OG0000778	Praf.g_01393	Prap.g_00256
OG0000779	Praf.g_01388	Prap.g_00258
OG0000780	Praf.g_01387	Prap.g_00259
OG0000781	Praf.g_01385	Prap.g_00260
OG0000782	Praf.g_01382	Prap.g_00262
OG0000783	Praf.g_01380	Prap.g_00263
OG0000784	Praf.g_01378	Prap.g_00264
OG0000785	Praf.g_01377	Prap.g_00265
OG0000786	Praf.g_01376	Prap.g_00266
OG0000787	Praf.g_01374	Prap.g_00268
OG0000788	Praf.g_01372	Prap.g_00269
OG0000789	Praf.g_01371	Prap.g_00270
OG0000790	Praf.g_01370	Prap.g_00271
OG0000791	Praf.g_01369	Prap.g_00272
OG0000792	Praf.g_01073	Prap.g_00522
OG0000793	Praf.g_01366	Prap.g_00274
OG0000794	Praf.g_01364	Prap.g_00275
OG0000795	Praf.g_01362	Prap.g_00276
OG0000796	Praf.g_01360	Prap.g_00279
OG0000797	Praf.g_01359	Prap.g_00280
OG0000798	Praf.g_01358	Prap.g_00281
OG0000799	Praf.g_01355	Prap.g_00282
OG0000800	Praf.g_01354	Prap.g_00283
OG0000801	Praf.g_01353	Prap.g_00284
OG0000802	Praf.g_01349	Prap.g_00286
OG0000803	Praf.g_01348	Prap.g_00287
OG0000804	Praf.g_01343	Prap.g_00291
OG0000805	Praf.g_01341	Prap.g_00293
OG0000806	Praf.g_01340	Prap.g_00294
OG0000807	Praf.g_01338	Prap.g_00295
OG0000808	Praf.g_01337	Prap.g_00296
OG0000809	Praf.g_01331	Prap.g_00302
OG0000810	Praf.g_01329	Prap.g_00304
OG0000811	Praf.g_01328	Prap.g_00305
OG0000812	Praf.g_02685	Prap.g_00306
OG0000813	Praf.g_01327	Prap.g_00309
OG0000814	Praf.g_01326	Prap.g_00310
OG0000815	Praf.g_01325	Prap.g_00311
OG0000816	Praf.g_01322	Prap.g_00314
OG0000817	Praf.g_01287	Prap.g_00697
OG0000818	Praf.g_01286	Prap.g_00698
OG0000819	Praf.g_01283	Prap.g_00700
OG0000820	Praf.g_01281	Prap.g_00701
OG0000821	Praf.g_01280	Prap.g_00702
OG0000822	Praf.g_01279	Prap.g_00703
OG0000823	Praf.g_01276	Prap.g_00706
OG0000824	Praf.g_01275	Prap.g_00707
OG0000825	Praf.g_01270	Prap.g_00709
OG0000826	Praf.g_01269	Prap.g_00710
OG0000827	Praf.g_01268	Prap.g_00711
OG0000828	Praf.g_01267	Prap.g_00713
OG0000829	Praf.g_01296	Prap.g_01345
OG0000830	Praf.g_01652	Prap.g_00020
OG0000831	Praf.g_00558	Prap.g_00504
OG0000832	Praf.g_01008	Prap.g_01126
OG0000833	Praf.g_00162	Prap.g_00539
OG0000834	Praf.g_02056	Prap.g_00498
OG0000835	Praf.g_02047	Prap.g_01366
OG0000836	Praf.g_01825	Prap.g_00525
OG0000837	Praf.g_01671	Prap.g_00058
OG0000838	Praf.g_02698	Prap.g_01882
OG0000839	Praf.g_02691	Prap.g_01881
OG0000840	Praf.g_00359	Prap.g_00031
OG0000841	Praf.g_01832	Prap.g_00478
OG0000842	Praf.g_00233	Prap.g_00472
OG0000843	Praf.g_00822	Prap.g_00470
OG0000844	Praf.g_00823	Prap.g_00469
OG0000845	Praf.g_00824	Prap.g_00468
OG0000846	Praf.g_00825	Prap.g_00467
OG0000847	Praf.g_00826	Prap.g_00466
OG0000848	Praf.g_00827	Prap.g_00465
OG0000849	Praf.g_00830	Prap.g_00464
OG0000850	Praf.g_00832	Prap.g_00463
OG0000851	Praf.g_00836	Prap.g_00460
OG0000852	Praf.g_00853	Prap.g_00457
OG0000853	Praf.g_00855	Prap.g_00455
OG0000854	Praf.g_00856	Prap.g_00454
OG0000855	Praf.g_00858	Prap.g_00453
OG0000856	Praf.g_00859	Prap.g_00452
OG0000857	Praf.g_00860	Prap.g_00451
OG0000858	Praf.g_00870	Prap.g_00448
OG0000859	Praf.g_00872	Prap.g_00447
OG0000860	Praf.g_00873	Prap.g_00446
OG0000861	Praf.g_00874	Prap.g_00445
OG0000862	Praf.g_00875	Prap.g_00444
OG0000863	Praf.g_00879	Prap.g_00442
OG0000864	Praf.g_00880	Prap.g_00441
OG0000865	Praf.g_00881	Prap.g_00440
OG0000866	Praf.g_00882	Prap.g_00439
OG0000867	Praf.g_00885	Prap.g_00437
OG0000868	Praf.g_00886	Prap.g_00435
OG0000869	Praf.g_00914	Prap.g_00434
OG0000870	Praf.g_00917	Prap.g_00431
OG0000871	Praf.g_00918	Prap.g_00430
OG0000872	Praf.g_00921	Prap.g_00428
OG0000873	Praf.g_00922	Prap.g_00427
OG0000874	Praf.g_00923	Prap.g_00426
OG0000875	Praf.g_00925	Prap.g_00424
OG0000876	Praf.g_00927	Prap.g_00422
OG0000877	Praf.g_00928	Prap.g_00421
OG0000878	Praf.g_00929	Prap.g_00420
OG0000879	Praf.g_00930	Prap.g_00419
OG0000880	Praf.g_00931	Prap.g_00418
OG0000881	Praf.g_00932	Prap.g_00417
OG0000882	Praf.g_00933	Prap.g_00416
OG0000883	Praf.g_00913	Prap.g_00415
OG0000884	Praf.g_00912	Prap.g_00414
OG0000885	Praf.g_00911	Prap.g_00413
OG0000886	Praf.g_00910	Prap.g_00412
OG0000887	Praf.g_00908	Prap.g_00411
OG0000888	Praf.g_00905	Prap.g_00410
OG0000889	Praf.g_00904	Prap.g_00409
OG0000890	Praf.g_00902	Prap.g_00408
OG0000891	Praf.g_00901	Prap.g_00407
OG0000892	Praf.g_00899	Prap.g_00406
OG0000893	Praf.g_00898	Prap.g_00405
OG0000894	Praf.g_00895	Prap.g_00404
OG0000895	Praf.g_00894	Prap.g_00403
OG0000896	Praf.g_00892	Prap.g_00401
OG0000897	Praf.g_00891	Prap.g_00400
OG0000898	Praf.g_00888	Prap.g_00399
OG0000899	Praf.g_00887	Prap.g_00398
OG0000900	Praf.g_00937	Prap.g_01136
OG0000901	Praf.g_00548	Prap.g_01853
OG0000902	Praf.g_00810	Prap.g_00550
OG0000903	Praf.g_00809	Prap.g_00551
OG0000904	Praf.g_00808	Prap.g_00552
OG0000905	Praf.g_00806	Prap.g_00553
OG0000906	Praf.g_00804	Prap.g_00554
OG0000907	Praf.g_00802	Prap.g_00556
OG0000908	Praf.g_00801	Prap.g_00557
OG0000909	Praf.g_00800	Prap.g_00558
OG0000910	Praf.g_00799	Prap.g_00559
OG0000911	Praf.g_00798	Prap.g_00560
OG0000912	Praf.g_00794	Prap.g_00563
OG0000913	Praf.g_00791	Prap.g_00564
OG0000914	Praf.g_00790	Prap.g_00565
OG0000915	Praf.g_00787	Prap.g_00568
OG0000916	Praf.g_00786	Prap.g_00569
OG0000917	Praf.g_00785	Prap.g_00570
OG0000918	Praf.g_00784	Prap.g_00571
OG0000919	Praf.g_00783	Prap.g_00572
OG0000920	Praf.g_00782	Prap.g_00573
OG0000921	Praf.g_00777	Prap.g_00576
OG0000922	Praf.g_00776	Prap.g_00577
OG0000923	Praf.g_01886	Prap.g_01928
OG0000924	Praf.g_01893	Prap.g_01927
OG0000925	Praf.g_01897	Prap.g_00585
OG0000926	Praf.g_01996	Prap.g_01268
OG0000927	Praf.g_01623	Prap.g_00521
OG0000928	Praf.g_01001	Prap.g_00220
OG0000929	Praf.g_01271	Prap.g_00499
OG0000930	Praf.g_01294	Prap.g_00481
OG0000931	Praf.g_01635	Prap.g_00719
OG0000932	Praf.g_00494	Prap.g_00518
OG0000933	Praf.g_00582	Prap.g_00061
OG0000934	Praf.g_00581	Prap.g_00062
OG0000935	Praf.g_00580	Prap.g_00063
OG0000936	Praf.g_00579	Prap.g_00064
OG0000937	Praf.g_00578	Prap.g_00065
OG0000938	Praf.g_00577	Prap.g_00066
OG0000939	Praf.g_00576	Prap.g_00067
OG0000940	Praf.g_00575	Prap.g_00068
OG0000941	Praf.g_00573	Prap.g_00069
OG0000942	Praf.g_00572	Prap.g_00070
OG0000943	Praf.g_00571	Prap.g_00071
OG0000944	Praf.g_00570	Prap.g_00072
OG0000945	Praf.g_00569	Prap.g_00073
OG0000946	Praf.g_00568	Prap.g_00074
OG0000947	Praf.g_00567	Prap.g_00075
OG0000948	Praf.g_00566	Prap.g_00076
OG0000949	Praf.g_00565	Prap.g_00077
OG0000950	Praf.g_02394	Prap.g_01598
OG0000951	Praf.g_01765	Prap.g_00104
OG0000952	Praf.g_01766	Prap.g_00105
OG0000953	Praf.g_01767	Prap.g_00106
OG0000954	Praf.g_01772	Prap.g_00107
OG0000955	Praf.g_01773	Prap.g_00108
OG0000956	Praf.g_01779	Prap.g_00110
OG0000957	Praf.g_01781	Prap.g_00111
OG0000958	Praf.g_01782	Prap.g_00112
OG0000959	Praf.g_01783	Prap.g_00113
OG0000960	Praf.g_01784	Prap.g_00114
OG0000961	Praf.g_01785	Prap.g_00115
OG0000962	Praf.g_01787	Prap.g_00116
OG0000963	Praf.g_01788	Prap.g_00117
OG0000964	Praf.g_01790	Prap.g_00118
OG0000965	Praf.g_01792	Prap.g_00119
OG0000966	Praf.g_01793	Prap.g_00120
OG0000967	Praf.g_01796	Prap.g_00123
OG0000968	Praf.g_01801	Prap.g_00124
OG0000969	Praf.g_01802	Prap.g_00125
OG0000970	Praf.g_01803	Prap.g_00126
OG0000971	Praf.g_01804	Prap.g_00127
OG0000972	Praf.g_01805	Prap.g_00128
OG0000973	Praf.g_01807	Prap.g_00130
OG0000974	Praf.g_01808	Prap.g_00131
OG0000975	Praf.g_01809	Prap.g_00132
OG0000976	Praf.g_01810	Prap.g_00133
OG0000977	Praf.g_01817	Prap.g_00134
OG0000978	Praf.g_01818	Prap.g_00135
OG0000979	Praf.g_01819	Prap.g_00136
OG0000980	Praf.g_01820	Prap.g_00137
OG0000981	Praf.g_01822	Prap.g_00138
OG0000982	Praf.g_01823	Prap.g_00139
OG0000983	Praf.g_01824	Prap.g_00140
OG0000984	Praf.g_01831	Prap.g_00144
OG0000985	Praf.g_01833	Prap.g_00145
OG0000986	Praf.g_01834	Prap.g_00146
OG0000987	Praf.g_01837	Prap.g_00148
OG0000988	Praf.g_01838	Prap.g_00149
OG0000989	Praf.g_01839	Prap.g_00150
OG0000990	Praf.g_01840	Prap.g_00151
OG0000991	Praf.g_01841	Prap.g_00152
OG0000992	Praf.g_01842	Prap.g_00153
OG0000993	Praf.g_01843	Prap.g_00154
OG0000994	Praf.g_01844	Prap.g_00155
OG0000995	Praf.g_01845	Prap.g_00156
OG0000996	Praf.g_01846	Prap.g_00157
OG0000997	Praf.g_01849	Prap.g_00159
OG0000998	Praf.g_00956	Prap.g_00165
OG0000999	Praf.g_00554	Prap.g_00167
OG0001000	Praf.g_00542	Prap.g_00169
OG0001001	Praf.g_00540	Prap.g_00171
OG0001002	Praf.g_00538	Prap.g_00173
OG0001003	Praf.g_00537	Prap.g_00174
OG0001004	Praf.g_01653	Prap.g_00175
OG0001005	Praf.g_00536	Prap.g_00176
OG0001006	Praf.g_00534	Prap.g_00178
OG0001007	Praf.g_00533	Prap.g_00179
OG0001008	Praf.g_00532	Prap.g_00180
OG0001009	Praf.g_00530	Prap.g_00181
OG0001010	Praf.g_00529	Prap.g_00182
OG0001011	Praf.g_00526	Prap.g_00183
OG0001012	Praf.g_00525	Prap.g_00184
OG0001013	Praf.g_00524	Prap.g_00185
OG0001014	Praf.g_00523	Prap.g_00186
OG0001015	Praf.g_00522	Prap.g_00187
OG0001016	Praf.g_00521	Prap.g_00188
OG0001017	Praf.g_00520	Prap.g_00189
OG0001018	Praf.g_00518	Prap.g_00190
OG0001019	Praf.g_00517	Prap.g_00191
OG0001020	Praf.g_00516	Prap.g_00192
OG0001021	Praf.g_00515	Prap.g_00193
OG0001022	Praf.g_00513	Prap.g_00194
OG0001023	Praf.g_00512	Prap.g_00195
OG0001024	Praf.g_00511	Prap.g_00197
OG0001025	Praf.g_00508	Prap.g_00198
OG0001026	Praf.g_00507	Prap.g_00199
OG0001027	Praf.g_00370	Prap.g_00200
OG0001028	Praf.g_00504	Prap.g_00203
OG0001029	Praf.g_00503	Prap.g_00204
OG0001030	Praf.g_00500	Prap.g_00207
OG0001031	Praf.g_00499	Prap.g_00208
OG0001032	Praf.g_01650	Prap.g_01836
OG0001033	Praf.g_01677	Prap.g_01139
OG0001034	Praf.g_01546	Prap.g_00768
OG0001035	Praf.g_00490	Prap.g_01786
OG0001036	Praf.g_00489	Prap.g_01785
OG0001037	Praf.g_00479	Prap.g_01778
OG0001038	Praf.g_00478	Prap.g_01777
OG0001039	Praf.g_00477	Prap.g_01776
OG0001040	Praf.g_00475	Prap.g_01775
OG0001041	Praf.g_00472	Prap.g_01773
OG0001042	Praf.g_00471	Prap.g_01772
OG0001043	Praf.g_00470	Prap.g_01771
OG0001044	Praf.g_00469	Prap.g_01770
OG0001045	Praf.g_00468	Prap.g_01769
OG0001046	Praf.g_00466	Prap.g_01767
OG0001047	Praf.g_00465	Prap.g_01766
OG0001048	Praf.g_00464	Prap.g_01765
OG0001049	Praf.g_00463	Prap.g_01764
OG0001050	Praf.g_00462	Prap.g_01763
OG0001051	Praf.g_00461	Prap.g_01762
OG0001052	Praf.g_00460	Prap.g_01761
OG0001053	Praf.g_00459	Prap.g_01760
OG0001054	Praf.g_00458	Prap.g_01759
OG0001055	Praf.g_00457	Prap.g_01758
OG0001056	Praf.g_00455	Prap.g_01757
OG0001057	Praf.g_00453	Prap.g_01754
OG0001058	Praf.g_00452	Prap.g_01753
OG0001059	Praf.g_00450	Prap.g_01752
OG0001060	Praf.g_00449	Prap.g_01751
OG0001061	Praf.g_00448	Prap.g_01750
OG0001062	Praf.g_00447	Prap.g_01749
OG0001063	Praf.g_00446	Prap.g_01748
OG0001064	Praf.g_00444	Prap.g_01747
OG0001065	Praf.g_00443	Prap.g_01746
OG0001066	Praf.g_00442	Prap.g_01745
OG0001067	Praf.g_00441	Prap.g_01744
OG0001068	Praf.g_00440	Prap.g_01743
OG0001069	Praf.g_00435	Prap.g_01740
OG0001070	Praf.g_00433	Prap.g_01738
OG0001071	Praf.g_00432	Prap.g_01737
OG0001072	Praf.g_00431	Prap.g_01736
OG0001073	Praf.g_00430	Prap.g_01735
OG0001074	Praf.g_00429	Prap.g_01734
OG0001075	Praf.g_00427	Prap.g_01732
OG0001076	Praf.g_00425	Prap.g_01730
OG0001077	Praf.g_00424	Prap.g_01729
OG0001078	Praf.g_00423	Prap.g_01728
OG0001079	Praf.g_00422	Prap.g_01727
OG0001080	Praf.g_00421	Prap.g_01726
OG0001081	Praf.g_00420	Prap.g_01725
OG0001082	Praf.g_00419	Prap.g_01724
OG0001083	Praf.g_00418	Prap.g_01723
OG0001084	Praf.g_00405	Prap.g_01722
OG0001085	Praf.g_00404	Prap.g_01721
OG0001086	Praf.g_02202	Prap.g_01715
OG0001087	Praf.g_02200	Prap.g_01713
OG0001088	Praf.g_02199	Prap.g_01712
OG0001089	Praf.g_02196	Prap.g_01709
OG0001090	Praf.g_02195	Prap.g_01708
OG0001091	Praf.g_02194	Prap.g_01707
OG0001092	Praf.g_02193	Prap.g_01706
OG0001093	Praf.g_02192	Prap.g_01705
OG0001094	Praf.g_02191	Prap.g_01704
OG0001095	Praf.g_02190	Prap.g_01703
OG0001096	Praf.g_02189	Prap.g_01702
OG0001097	Praf.g_02188	Prap.g_01701
OG0001098	Praf.g_02187	Prap.g_01700
OG0001099	Praf.g_02185	Prap.g_01699
OG0001100	Praf.g_02184	Prap.g_01698
OG0001101	Praf.g_02183	Prap.g_01697
OG0001102	Praf.g_02170	Prap.g_01693
OG0001103	Praf.g_02171	Prap.g_01692
OG0001104	Praf.g_02175	Prap.g_01689
OG0001105	Praf.g_02173	Prap.g_01690
OG0001106	Praf.g_02176	Prap.g_01694
OG0001107	Praf.g_02177	Prap.g_01695
OG0001108	Praf.g_02179	Prap.g_01696
OG0001109	Praf.g_02163	Prap.g_01686
OG0001110	Praf.g_02161	Prap.g_01684
OG0001111	Praf.g_02160	Prap.g_01683
OG0001112	Praf.g_02159	Prap.g_01682
OG0001113	Praf.g_02158	Prap.g_01681
OG0001114	Praf.g_02157	Prap.g_01680
OG0001115	Praf.g_02156	Prap.g_01679
OG0001116	Praf.g_02155	Prap.g_01678
OG0001117	Praf.g_02154	Prap.g_01677
OG0001118	Praf.g_02153	Prap.g_01676
OG0001119	Praf.g_02152	Prap.g_01675
OG0001120	Praf.g_02151	Prap.g_01674
OG0001121	Praf.g_02150	Prap.g_01673
OG0001122	Praf.g_02149	Prap.g_01672
OG0001123	Praf.g_02148	Prap.g_01671
OG0001124	Praf.g_02147	Prap.g_01670
OG0001125	Praf.g_02146	Prap.g_01669
OG0001126	Praf.g_02145	Prap.g_01668
OG0001127	Praf.g_02144	Prap.g_01667
OG0001128	Praf.g_02143	Prap.g_01666
OG0001129	Praf.g_02142	Prap.g_01665
OG0001130	Praf.g_02141	Prap.g_01664
OG0001131	Praf.g_02140	Prap.g_01663
OG0001132	Praf.g_02139	Prap.g_01662
OG0001133	Praf.g_02138	Prap.g_01661
OG0001134	Praf.g_02137	Prap.g_01660
OG0001135	Praf.g_02136	Prap.g_01659
OG0001136	Praf.g_02135	Prap.g_01658
OG0001137	Praf.g_02134	Prap.g_01657
OG0001138	Praf.g_02133	Prap.g_01656
OG0001139	Praf.g_02132	Prap.g_01655
OG0001140	Praf.g_02131	Prap.g_01654
OG0001141	Praf.g_02128	Prap.g_01652
OG0001142	Praf.g_02127	Prap.g_01651
OG0001143	Praf.g_02126	Prap.g_01650
OG0001144	Praf.g_02124	Prap.g_01647
OG0001145	Praf.g_02122	Prap.g_01645
OG0001146	Praf.g_02121	Prap.g_01644
OG0001147	Praf.g_02118	Prap.g_01641
OG0001148	Praf.g_02117	Prap.g_01640
OG0001149	Praf.g_02112	Prap.g_01639
OG0001150	Praf.g_02109	Prap.g_01636
OG0001151	Praf.g_02108	Prap.g_01635
OG0001152	Praf.g_02107	Prap.g_01634
OG0001153	Praf.g_02106	Prap.g_01633
OG0001154	Praf.g_02105	Prap.g_01632
OG0001155	Praf.g_02104	Prap.g_01631
OG0001156	Praf.g_02103	Prap.g_01630
OG0001157	Praf.g_02101	Prap.g_01628
OG0001158	Praf.g_02099	Prap.g_01626
OG0001159	Praf.g_02097	Prap.g_01625
OG0001160	Praf.g_02096	Prap.g_01624
OG0001161	Praf.g_02082	Prap.g_01620
OG0001162	Praf.g_02081	Prap.g_01619
OG0001163	Praf.g_02079	Prap.g_01618
OG0001164	Praf.g_02078	Prap.g_01617
OG0001165	Praf.g_02077	Prap.g_01616
