HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N19.HOG0000608	OG0000535	n0						Praf.g_00607		Prah.g_01554																												Prbj.g_01618	Prbk.g_02073	Prbl.g_00523																						
N19.HOG0000609	OG0000536	n0						Praf.g_00608		Prah.g_01553																												Prbj.g_01617	Prbk.g_02074	Prbl.g_00524																						
N19.HOG0000610	OG0000537	n0						Praf.g_00609		Prah.g_01552																												Prbj.g_01616	Prbk.g_02075	Prbl.g_00525																						
N19.HOG0000611	OG0000538	n0						Praf.g_00619		Prah.g_01541																												Prbj.g_01605	Prbk.g_01865	Prbl.g_00536																						
N19.HOG0000612	OG0000539	n0						Praf.g_00621		Prah.g_01540																												Prbj.g_02088	Prbk.g_01041	Prbl.g_00806																						
N19.HOG0000613	OG0000540	n0						Praf.g_00622		Prah.g_01539																												Prbj.g_02089	Prbk.g_01042	Prbl.g_00805																						
N19.HOG0000614	OG0000541	n0						Praf.g_00623		Prah.g_01538																												Prbj.g_02090	Prbk.g_01043	Prbl.g_00804																						
N19.HOG0000615	OG0000542	n0						Praf.g_00626		Prah.g_01535																												Prbj.g_02093	Prbk.g_01046	Prbl.g_00801																						
N19.HOG0000616	OG0000543	n0						Praf.g_00628		Prah.g_01533																												Prbj.g_02095	Prbk.g_01048	Prbl.g_00799																						
N19.HOG0000617	OG0000544	n0						Praf.g_00629		Prah.g_01532																												Prbj.g_02096	Prbk.g_01049	Prbl.g_00798																						
N19.HOG0000618	OG0000545	n0						Praf.g_00630		Prah.g_01530																												Prbj.g_02097	Prbk.g_01050	Prbl.g_00797																						
N19.HOG0000619	OG0000546	n0						Praf.g_00632		Prah.g_01528																												Prbj.g_02099	Prbk.g_01052	Prbl.g_00794																						
N19.HOG0000620	OG0000547	n0						Praf.g_00634		Prah.g_01526																												Prbj.g_02101	Prbk.g_01054	Prbl.g_00792																						
N19.HOG0000621	OG0000548	n0						Praf.g_00635		Prah.g_01525																												Prbj.g_02102	Prbk.g_01055	Prbl.g_00791																						
N19.HOG0000622	OG0000549	n0						Praf.g_00641		Prah.g_01519																												Prbj.g_02108	Prbk.g_01061	Prbl.g_00785																						
N19.HOG0000623	OG0000550	n0						Praf.g_00646		Prah.g_01514																												Prbj.g_02113	Prbk.g_01066	Prbl.g_00780																						
N19.HOG0000624	OG0000551	n0						Praf.g_00650		Prah.g_01510																												Prbj.g_02117	Prbk.g_01070	Prbl.g_00776																						
N19.HOG0000625	OG0000552	n0						Praf.g_00651		Prah.g_01509																												Prbj.g_02118	Prbk.g_01071	Prbl.g_00775																						
N19.HOG0000626	OG0000553	n0						Praf.g_00656		Prah.g_01505																												Prbj.g_02123	Prbk.g_01076	Prbl.g_00770																						
N19.HOG0000627	OG0000554	n0						Praf.g_00661		Prah.g_01500																												Prbj.g_02128	Prbk.g_01081	Prbl.g_00765																						
N19.HOG0000628	OG0000555	n0						Praf.g_00677		Prah.g_01480																												Prbj.g_02146	Prbk.g_01099	Prbl.g_00747																						
N19.HOG0000629	OG0000556	n0						Praf.g_00683		Prah.g_01474																												Prbj.g_02666	Prbk.g_02686	Prbl.g_02645																						
N19.HOG0000630	OG0000557	n0						Praf.g_00684		Prah.g_01473																												Prbj.g_01858	Prbk.g_01898	Prbl.g_01878																						
N19.HOG0000631	OG0000558	n0						Praf.g_00687		Prah.g_01470																												Prbj.g_01861	Prbk.g_01895	Prbl.g_01881																						
N19.HOG0000632	OG0000559	n0						Praf.g_00691		Prah.g_01466																												Prbj.g_01865	Prbk.g_01891	Prbl.g_01885																						
N19.HOG0000633	OG0000560	n0						Praf.g_00694		Prah.g_01463																												Prbj.g_01868	Prbk.g_01888	Prbl.g_01888																						
N19.HOG0000634	OG0000561	n0						Praf.g_00695		Prah.g_01462																												Prbj.g_01869	Prbk.g_01887	Prbl.g_01889																						
N19.HOG0000635	OG0000562	n0						Praf.g_00696		Prah.g_01461																												Prbj.g_01870	Prbk.g_01886	Prbl.g_01890																						
N19.HOG0000636	OG0000563	n0						Praf.g_00697		Prah.g_01460																												Prbj.g_01871	Prbk.g_01885	Prbl.g_01891																						
N19.HOG0000637	OG0000564	n0						Praf.g_00698		Prah.g_01459																												Prbj.g_01872	Prbk.g_01884	Prbl.g_01892																						
N19.HOG0000638	OG0000565	n0						Praf.g_00701		Prah.g_01457																												Prbj.g_01875	Prbk.g_01881	Prbl.g_01895																						
N19.HOG0000639	OG0000566	n0						Praf.g_00705		Prah.g_01452																												Prbj.g_01879	Prbk.g_01877	Prbl.g_01899																						
N19.HOG0000640	OG0000567	n0						Praf.g_00709		Prah.g_01448																												Prbj.g_01883	Prbk.g_01873	Prbl.g_01903																						
N19.HOG0000641	OG0000568	n0						Praf.g_00711		Prah.g_01446																												Prbj.g_01885	Prbk.g_01871	Prbl.g_01905																						
N19.HOG0000642	OG0000569	n0						Praf.g_00712		Prah.g_01445																												Prbj.g_01807	Prbk.g_01104	Prbl.g_01801																						
N19.HOG0000643	OG0000570	n0						Praf.g_00713		Prah.g_01444																												Prbj.g_01806	Prbk.g_01105	Prbl.g_01800																						
N19.HOG0000644	OG0000571	n0						Praf.g_00716		Prah.g_01441																												Prbj.g_01803	Prbk.g_01108	Prbl.g_01797																						
N19.HOG0000645	OG0000572	n0						Praf.g_00733		Prah.g_01425																												Prbj.g_01787	Prbk.g_01124	Prbl.g_01781																						
N19.HOG0000646	OG0000573	n0						Praf.g_00740		Prah.g_01416																												Prbj.g_01780	Prbk.g_01131	Prbl.g_01774																						
N19.HOG0000647	OG0000574	n0						Praf.g_00741		Prah.g_01415																												Prbj.g_01779	Prbk.g_01132	Prbl.g_01773																						
N19.HOG0000648	OG0000575	n0						Praf.g_00751		Prah.g_01406																												Prbj.g_01770	Prbk.g_01141	Prbl.g_01764																						
N19.HOG0000649	OG0000576	n0						Praf.g_00753		Prah.g_01404																												Prbj.g_01768	Prbk.g_01143	Prbl.g_01762																						
N19.HOG0000650	OG0000577	n0						Praf.g_00754		Prah.g_01403																												Prbj.g_01767	Prbk.g_01144	Prbl.g_01761																						
N19.HOG0000651	OG0000578	n0						Praf.g_00755		Prah.g_01402																												Prbj.g_01766	Prbk.g_01145	Prbl.g_01760																						
N19.HOG0000652	OG0000579	n0						Praf.g_00756		Prah.g_01401																												Prbj.g_01765	Prbk.g_01146	Prbl.g_01759																						
N19.HOG0000653	OG0000580	n0						Praf.g_00757		Prah.g_01400																												Prbj.g_01764	Prbk.g_01147	Prbl.g_01758																						
N19.HOG0000654	OG0000581	n0						Praf.g_00761		Prah.g_01396																												Prbj.g_01760	Prbk.g_01151	Prbl.g_01754																						
N19.HOG0000655	OG0000582	n0						Praf.g_00765		Prah.g_01392																												Prbj.g_01756	Prbk.g_01155	Prbl.g_01750																						
N19.HOG0000656	OG0000583	n0						Praf.g_00766		Prah.g_01391																												Prbj.g_01755	Prbk.g_01156	Prbl.g_01749																						
N19.HOG0000657	OG0000584	n0						Praf.g_00767		Prah.g_01390																												Prbj.g_01754	Prbk.g_01157	Prbl.g_01748																						
N19.HOG0000658	OG0000585	n0						Praf.g_00769		Prah.g_01388																												Prbj.g_01752	Prbk.g_01159	Prbl.g_01746																						
N19.HOG0000659	OG0000586	n0						Praf.g_00771		Prah.g_01387																												Prbj.g_01750	Prbk.g_01161	Prbl.g_01744																						
N19.HOG0000660	OG0000587	n0						Praf.g_00773		Prah.g_01385																												Prbj.g_01748	Prbk.g_01163	Prbl.g_01742																						
N19.HOG0000661	OG0000588	n0						Praf.g_01663		Prah.g_00529																												Prbj.g_02547	Prbk.g_02605	Prbl.g_01613																						
N19.HOG0000662	OG0000589	n0						Praf.g_01666		Prah.g_00526																												Prbj.g_02550	Prbk.g_02608	Prbl.g_01616																						
N19.HOG0000663	OG0000590	n0						Praf.g_01667		Prah.g_00525																												Prbj.g_02551	Prbk.g_02609	Prbl.g_01617																						
N19.HOG0000664	OG0000591	n0						Praf.g_01674		Prah.g_00518																												Prbj.g_02558	Prbk.g_02616	Prbl.g_01624																						
N19.HOG0000665	OG0000592	n0						Praf.g_01675		Prah.g_00517																												Prbj.g_02559	Prbk.g_02617	Prbl.g_01625																						
N19.HOG0000666	OG0000593	n0						Praf.g_01688		Prah.g_00505																												Prbj.g_02569	Prbk.g_02627	Prbl.g_01635																						
N19.HOG0000667	OG0000594	n0						Praf.g_01689		Prah.g_00504																												Prbj.g_02570	Prbk.g_02628	Prbl.g_01636																						
N19.HOG0000668	OG0000595	n0						Praf.g_01690		Prah.g_00503																												Prbj.g_02571	Prbk.g_02629	Prbl.g_01637																						
N19.HOG0000669	OG0000596	n0						Praf.g_01695		Prah.g_00498																												Prbj.g_02576	Prbk.g_02634	Prbl.g_01642																						
N19.HOG0000670	OG0000597	n0						Praf.g_01698		Prah.g_00495																												Prbj.g_02579	Prbk.g_02637	Prbl.g_01645																						
N19.HOG0000671	OG0000598	n0						Praf.g_01699		Prah.g_00494																												Prbj.g_02580	Prbk.g_02638	Prbl.g_01646																						
N19.HOG0000672	OG0000599	n0						Praf.g_01709		Prah.g_00485																												Prbj.g_02590	Prbk.g_02648	Prbl.g_01656																						
N19.HOG0000673	OG0000600	n0						Praf.g_01710		Prah.g_00484																												Prbj.g_02591	Prbk.g_02649	Prbl.g_01657																						
N19.HOG0000674	OG0000601	n0						Praf.g_01711		Prah.g_00483																												Prbj.g_02592	Prbk.g_02650	Prbl.g_01658																						
N19.HOG0000675	OG0000602	n0						Praf.g_01716		Prah.g_00478																												Prbj.g_02596	Prbk.g_02654	Prbl.g_01662																						
N19.HOG0000676	OG0000603	n0						Praf.g_01717		Prah.g_00477																												Prbj.g_02597	Prbk.g_02655	Prbl.g_01663																						
N19.HOG0000677	OG0000604	n0						Praf.g_01718		Prah.g_00476																												Prbj.g_02598	Prbk.g_02656	Prbl.g_01664																						
N19.HOG0000678	OG0000605	n0						Praf.g_01720		Prah.g_00474																												Prbj.g_00792	Prbk.g_00740	Prbl.g_01043																						
N19.HOG0000679	OG0000606	n0						Praf.g_01727		Prah.g_00466																												Prbj.g_00803	Prbk.g_00729	Prbl.g_01032																						
N19.HOG0000680	OG0000607	n0						Praf.g_01730		Prah.g_00463																												Prbj.g_00806	Prbk.g_00726	Prbl.g_01412																						
N19.HOG0000681	OG0000608	n0						Praf.g_01731		Prah.g_00462																												Prbj.g_00807	Prbk.g_00725	Prbl.g_01411																						
N19.HOG0000682	OG0000609	n0						Praf.g_01733		Prah.g_00460																												Prbj.g_00809	Prbk.g_00723	Prbl.g_01409																						
N19.HOG0000683	OG0000610	n0						Praf.g_01741		Prah.g_00452																												Prbj.g_00818	Prbk.g_00715	Prbl.g_01401																						
N19.HOG0000684	OG0000611	n0						Praf.g_01744		Prah.g_00449																												Prbj.g_00821	Prbk.g_00712	Prbl.g_01398																						
N19.HOG0000685	OG0000612	n0						Praf.g_01745		Prah.g_00448																												Prbj.g_00822	Prbk.g_00711	Prbl.g_01397																						
N19.HOG0000686	OG0000613	n0						Praf.g_02344		Prah.g_02193																												Prbj.g_01466	Prbk.g_00478	Prbl.g_00891																						
N19.HOG0000687	OG0000614	n0						Praf.g_01207		Prah.g_00985																												Prbj.g_00946	Prbk.g_01802	Prbl.g_01872																						
N19.HOG0000688	OG0000615	n0						Praf.g_01489		Prah.g_00706																												Prbj.g_02373	Prbk.g_02429	Prbl.g_02373																						
N19.HOG0000689	OG0000616	n0						Praf.g_02767		Prah.g_02588																												Prbj.g_02057	Prbk.g_02262	Prbl.g_02137																						
N19.HOG0000690	OG0000617	n0						Praf.g_01308		Prah.g_00881																												Prbj.g_02184	Prbk.g_00613	Prbl.g_02561																						
N19.HOG0000691	OG0000618	n0						Praf.g_01309		Prah.g_00880																												Prbj.g_02185	Prbk.g_00612	Prbl.g_02560																						
N19.HOG0000692	OG0000619	n0						Praf.g_01310		Prah.g_00879																												Prbj.g_02186	Prbk.g_00611	Prbl.g_02559																						
N19.HOG0000693	OG0000620	n0						Praf.g_01314		Prah.g_00875																												Prbj.g_02190	Prbk.g_00607	Prbl.g_02555																						
N19.HOG0000694	OG0000621	n0						Praf.g_01315		Prah.g_00874																												Prbj.g_02191	Prbk.g_00606	Prbl.g_02554																						
N19.HOG0000695	OG0000622	n0						Praf.g_01316		Prah.g_00873																												Prbj.g_02192	Prbk.g_00605	Prbl.g_02553																						
N19.HOG0000696	OG0000623	n0						Praf.g_01317		Prah.g_00872																												Prbj.g_02193	Prbk.g_00604	Prbl.g_02552																						
N19.HOG0000697	OG0000624	n0						Praf.g_01318		Prah.g_00871																												Prbj.g_02194	Prbk.g_00603	Prbl.g_02551																						
N19.HOG0000698	OG0000625	n0						Praf.g_01319		Prah.g_00870																												Prbj.g_02195	Prbk.g_00602	Prbl.g_02550																						
N19.HOG0000699	OG0000626	n0						Praf.g_01320		Prah.g_00869																												Prbj.g_02196	Prbk.g_00601	Prbl.g_02549																						
N19.HOG0000700	OG0000627	n0						Praf.g_01441		Prah.g_00746																												Prbj.g_02320	Prbk.g_02376	Prbl.g_02426																						
N19.HOG0000701	OG0000628	n0						Praf.g_01440		Prah.g_00747																												Prbj.g_02319	Prbk.g_02375	Prbl.g_02427																						
N19.HOG0000702	OG0000629	n0						Praf.g_01437		Prah.g_00750																												Prbj.g_02316	Prbk.g_02372	Prbl.g_02430																						
N19.HOG0000703	OG0000630	n0						Praf.g_01433		Prah.g_00754																												Prbj.g_02312	Prbk.g_02368	Prbl.g_02434																						
N19.HOG0000704	OG0000631	n0						Praf.g_01429		Prah.g_00758																												Prbj.g_02306	Prbk.g_02362	Prbl.g_02440																						
N19.HOG0000705	OG0000632	n0						Praf.g_01428		Prah.g_00759																												Prbj.g_02305	Prbk.g_02361	Prbl.g_02441																						
N19.HOG0000706	OG0000633	n0						Praf.g_01427		Prah.g_00760																												Prbj.g_02304	Prbk.g_02360	Prbl.g_02442																						
N19.HOG0000707	OG0000634	n0						Praf.g_01526		Prah.g_00671																												Prbj.g_02408	Prbk.g_02464	Prbl.g_02339																						
N19.HOG0000708	OG0000635	n0						Praf.g_01527		Prah.g_00670																												Prbj.g_02409	Prbk.g_02465	Prbl.g_02338																						
N19.HOG0000709	OG0000636	n0						Praf.g_01529		Prah.g_00668																												Prbj.g_02411	Prbk.g_02467	Prbl.g_02336																						
N19.HOG0000710	OG0000637	n0						Praf.g_01531		Prah.g_00666																												Prbj.g_02413	Prbk.g_02469	Prbl.g_02334																						
N19.HOG0000711	OG0000638	n0						Praf.g_01532		Prah.g_00665																												Prbj.g_02414	Prbk.g_02470	Prbl.g_02333																						
N19.HOG0000712	OG0000639	n0						Praf.g_01533		Prah.g_00664																												Prbj.g_02415	Prbk.g_02471	Prbl.g_02332																						
N19.HOG0000713	OG0000640	n0						Praf.g_01534		Prah.g_00663																												Prbj.g_02416	Prbk.g_02472	Prbl.g_02331																						
N19.HOG0000714	OG0000641	n0						Praf.g_01538		Prah.g_00659																												Prbj.g_02420	Prbk.g_02476	Prbl.g_02327																						
N19.HOG0000715	OG0000642	n0						Praf.g_01539		Prah.g_00658																												Prbj.g_02421	Prbk.g_02477	Prbl.g_02326																						
N19.HOG0000716	OG0000643	n0						Praf.g_01540		Prah.g_00657																												Prbj.g_02422	Prbk.g_02478	Prbl.g_02325																						
N19.HOG0000717	OG0000644	n0						Praf.g_01541		Prah.g_00656																												Prbj.g_02423	Prbk.g_02479	Prbl.g_02324																						
N19.HOG0000718	OG0000645	n0						Praf.g_01542		Prah.g_00655																												Prbj.g_02424	Prbk.g_02480	Prbl.g_02323																						
N19.HOG0000719	OG0000646	n0						Praf.g_01545		Prah.g_00652																												Prbj.g_02427	Prbk.g_02483	Prbl.g_02320																						
N19.HOG0000720	OG0000647	n0						Praf.g_01547		Prah.g_00650																												Prbj.g_02430	Prbk.g_02486	Prbl.g_02317																						
N19.HOG0000721	OG0000648	n0						Praf.g_01549		Prah.g_00648																												Prbj.g_02432	Prbk.g_02488	Prbl.g_02315																						
N19.HOG0000722	OG0000649	n0						Praf.g_01550		Prah.g_00647																												Prbj.g_02433	Prbk.g_02489	Prbl.g_02314																						
N19.HOG0000723	OG0000650	n0						Praf.g_01551		Prah.g_00646																												Prbj.g_02434	Prbk.g_02490	Prbl.g_02313																						
N19.HOG0000724	OG0000651	n0						Praf.g_01552		Prah.g_00645																												Prbj.g_02435	Prbk.g_02491	Prbl.g_02312																						
N19.HOG0000725	OG0000652	n0						Praf.g_01553		Prah.g_00644																												Prbj.g_02436	Prbk.g_02492	Prbl.g_02311																						
N19.HOG0000726	OG0000653	n0						Praf.g_01557		Prah.g_00640																												Prbj.g_02438	Prbk.g_02494	Prbl.g_02309																						
N19.HOG0000727	OG0000654	n0						Praf.g_01558		Prah.g_00639																												Prbj.g_02439	Prbk.g_02495	Prbl.g_02308																						
N19.HOG0000728	OG0000655	n0						Praf.g_01559		Prah.g_00638																												Prbj.g_02440	Prbk.g_02496	Prbl.g_02307																						
N19.HOG0000729	OG0000656	n0						Praf.g_01562		Prah.g_00635																												Prbj.g_02443	Prbk.g_02499	Prbl.g_02304																						
N19.HOG0000730	OG0000657	n0						Praf.g_01592		Prah.g_00603																												Prbj.g_02476	Prbk.g_02532	Prbl.g_01540																						
N19.HOG0000731	OG0000658	n0						Praf.g_01594		Prah.g_00601																												Prbj.g_02478	Prbk.g_02534	Prbl.g_01542																						
N19.HOG0000732	OG0000659	n0						Praf.g_01595		Prah.g_00600																												Prbj.g_02479	Prbk.g_02535	Prbl.g_01543																						
N19.HOG0000733	OG0000660	n0						Praf.g_01599		Prah.g_00596																												Prbj.g_02483	Prbk.g_02539	Prbl.g_01547																						
N19.HOG0000734	OG0000661	n0						Praf.g_01601		Prah.g_00594																												Prbj.g_02485	Prbk.g_02541	Prbl.g_01549																						
N19.HOG0000735	OG0000662	n0						Praf.g_01603		Prah.g_00592																												Prbj.g_02487	Prbk.g_02543	Prbl.g_01551																						
N19.HOG0000736	OG0000663	n0						Praf.g_01606		Prah.g_00589																												Prbj.g_02490	Prbk.g_02546	Prbl.g_01554																						
N19.HOG0000737	OG0000664	n0						Praf.g_01607		Prah.g_00588																												Prbj.g_02491	Prbk.g_02547	Prbl.g_01555																						
N19.HOG0000738	OG0000665	n0						Praf.g_01620		Prah.g_00574																												Prbj.g_02504	Prbk.g_02560	Prbl.g_01568																						
N19.HOG0000739	OG0000666	n0						Praf.g_01622		Prah.g_00572																												Prbj.g_02507	Prbk.g_02563	Prbl.g_01571																						
N19.HOG0000740	OG0000667	n0						Praf.g_01629		Prah.g_00564																												Prbj.g_02514	Prbk.g_02570	Prbl.g_01579																						
N19.HOG0000741	OG0000668	n0						Praf.g_01339		Prah.g_00850																												Prbj.g_02215	Prbk.g_00582	Prbl.g_02530																						
N19.HOG0000742	OG0000669	n0						Praf.g_01638		Prah.g_00558																												Prbj.g_02523	Prbk.g_02580	Prbl.g_01588																						
N19.HOG0000743	OG0000670	n0						Praf.g_00961		Prah.g_01212																												Prbj.g_00044	Prbk.g_01662	Prbl.g_01078																						
N19.HOG0000744	OG0000671	n0						Praf.g_01456		Prah.g_00738																												Prbj.g_02335	Prbk.g_02391	Prbl.g_02412																						
N19.HOG0000745	OG0000672	n0						Praf.g_01459		Prah.g_00735																												Prbj.g_02338	Prbk.g_02394	Prbl.g_02409																						
N19.HOG0000746	OG0000673	n0						Praf.g_01462		Prah.g_00732																												Prbj.g_02341	Prbk.g_02397	Prbl.g_02406																						
N19.HOG0000747	OG0000674	n0						Praf.g_01464		Prah.g_00730																												Prbj.g_02343	Prbk.g_02399	Prbl.g_02404																						
N19.HOG0000748	OG0000675	n0						Praf.g_01465		Prah.g_00729																												Prbj.g_02344	Prbk.g_02400	Prbl.g_02403																						
N19.HOG0000749	OG0000676	n0						Praf.g_01467		Prah.g_00726																												Prbj.g_02352	Prbk.g_02408	Prbl.g_02395																						
N19.HOG0000750	OG0000677	n0						Praf.g_01469		Prah.g_00724																												Prbj.g_02354	Prbk.g_02410	Prbl.g_02393																						
N19.HOG0000751	OG0000678	n0						Praf.g_01475		Prah.g_00721																												Prbj.g_02359	Prbk.g_02415	Prbl.g_02388																						
N19.HOG0000752	OG0000679	n0						Praf.g_01494		Prah.g_00702																												Prbj.g_02379	Prbk.g_02435	Prbl.g_02368																						
N19.HOG0000753	OG0000680	n0						Praf.g_01495		Prah.g_00701																												Prbj.g_02380	Prbk.g_02436	Prbl.g_02367																						
N19.HOG0000754	OG0000681	n0						Praf.g_01497		Prah.g_00699																												Prbj.g_02382	Prbk.g_02438	Prbl.g_02365																						
N19.HOG0000755	OG0000682	n0						Praf.g_01498		Prah.g_00698																												Prbj.g_02383	Prbk.g_02439	Prbl.g_02364																						
N19.HOG0000756	OG0000683	n0						Praf.g_01499		Prah.g_00697																												Prbj.g_02384	Prbk.g_02440	Prbl.g_02363																						
N19.HOG0000757	OG0000684	n0						Praf.g_01512		Prah.g_00683																												Prbj.g_02397	Prbk.g_02453	Prbl.g_02350																						
N19.HOG0000758	OG0000685	n0						Praf.g_01510		Prah.g_00685																												Prbj.g_02395	Prbk.g_02451	Prbl.g_02352																						
N19.HOG0000759	OG0000686	n0						Praf.g_01509		Prah.g_00686																												Prbj.g_02394	Prbk.g_02450	Prbl.g_02353																						
N19.HOG0000760	OG0000687	n0						Praf.g_01508		Prah.g_00687																												Prbj.g_02393	Prbk.g_02449	Prbl.g_02354																						
N19.HOG0000761	OG0000688	n0						Praf.g_01515		Prah.g_00681																												Prbj.g_02399	Prbk.g_02455	Prbl.g_02348																						
N19.HOG0000762	OG0000689	n0						Praf.g_01516		Prah.g_00680																												Prbj.g_02400	Prbk.g_02456	Prbl.g_02347																						
N19.HOG0000763	OG0000690	n0						Praf.g_01517		Prah.g_00679																												Prbj.g_02401	Prbk.g_02457	Prbl.g_02346																						
N19.HOG0000764	OG0000691	n0						Praf.g_01519		Prah.g_00678																												Prbj.g_02402	Prbk.g_02458	Prbl.g_02345																						
N19.HOG0000765	OG0000692	n0						Praf.g_01520		Prah.g_00677																												Prbj.g_02403	Prbk.g_02459	Prbl.g_02344																						
N19.HOG0000766	OG0000693	n0						Praf.g_01522		Prah.g_00675																												Prbj.g_02404	Prbk.g_02460	Prbl.g_02343																						
N19.HOG0000767	OG0000694	n0						Praf.g_01523		Prah.g_00674																												Prbj.g_02405	Prbk.g_02461	Prbl.g_02342																						
N19.HOG0000768	OG0000695	n0						Praf.g_01425		Prah.g_00762																												Prbj.g_02302	Prbk.g_02358	Prbl.g_02444																						
N19.HOG0000769	OG0000696	n0						Praf.g_01424		Prah.g_00763																												Prbj.g_02301	Prbk.g_02357	Prbl.g_02445																						
N19.HOG0000770	OG0000697	n0						Praf.g_01422		Prah.g_00765																												Prbj.g_02299	Prbk.g_02355	Prbl.g_02447																						
N19.HOG0000771	OG0000698	n0						Praf.g_01419		Prah.g_00768																												Prbj.g_02296	Prbk.g_02352	Prbl.g_02450																						
N19.HOG0000772	OG0000699	n0						Praf.g_01417		Prah.g_00770																												Prbj.g_02294	Prbk.g_02350	Prbl.g_02452																						
N19.HOG0000773	OG0000700	n0						Praf.g_01416		Prah.g_00771																												Prbj.g_02293	Prbk.g_02349	Prbl.g_02453																						
N19.HOG0000774	OG0000701	n0						Praf.g_01415		Prah.g_00772																												Prbj.g_02292	Prbk.g_02348	Prbl.g_02454																						
N19.HOG0000775	OG0000702	n0						Praf.g_01408		Prah.g_00780																												Prbj.g_02284	Prbk.g_02340	Prbl.g_02462																						
N19.HOG0000776	OG0000703	n0						Praf.g_01407		Prah.g_00781																												Prbj.g_02283	Prbk.g_02339	Prbl.g_02463																						
N19.HOG0000777	OG0000704	n0						Praf.g_01405		Prah.g_00783																												Prbj.g_02281	Prbk.g_02337	Prbl.g_02465																						
N19.HOG0000778	OG0000705	n0						Praf.g_01399		Prah.g_00789																												Prbj.g_02275	Prbk.g_02331	Prbl.g_02471																						
N19.HOG0000779	OG0000706	n0						Praf.g_01398		Prah.g_00790																												Prbj.g_02274	Prbk.g_02330	Prbl.g_02472																						
N19.HOG0000780	OG0000707	n0						Praf.g_01397		Prah.g_00791																												Prbj.g_02273	Prbk.g_02329	Prbl.g_02473																						
N19.HOG0000781	OG0000708	n0						Praf.g_01395		Prah.g_00793																												Prbj.g_02271	Prbk.g_02327	Prbl.g_02475																						
N19.HOG0000782	OG0000709	n0						Praf.g_01388		Prah.g_00800																												Prbj.g_02264	Prbk.g_02320	Prbl.g_02482																						
N19.HOG0000783	OG0000710	n0						Praf.g_01383, Praf.g_01384		Prah.g_00805																												Prbj.g_02260	Prbk.g_02316	Prbl.g_02486																						
N19.HOG0000784	OG0000711	n0						Praf.g_01360		Prah.g_00828																												Prbj.g_02237	Prbk.g_02293	Prbl.g_02508																						
N19.HOG0000785	OG0000712	n0						Praf.g_01359		Prah.g_00829																												Prbj.g_02236	Prbk.g_02292	Prbl.g_02509																						
N19.HOG0000786	OG0000713	n0						Praf.g_01358		Prah.g_00830																												Prbj.g_02235	Prbk.g_00562	Prbl.g_02510																						
N19.HOG0000787	OG0000714	n0						Praf.g_01355		Prah.g_00833																												Prbj.g_02231	Prbk.g_00566	Prbl.g_02514																						
N19.HOG0000788	OG0000715	n0						Praf.g_01353		Prah.g_00835																												Prbj.g_02229	Prbk.g_00568	Prbl.g_02516																						
N19.HOG0000789	OG0000716	n0						Praf.g_01349		Prah.g_00839																												Prbj.g_02225	Prbk.g_00572	Prbl.g_02520																						
N19.HOG0000790	OG0000717	n0						Praf.g_01348		Prah.g_00840																												Prbj.g_02224	Prbk.g_00573	Prbl.g_02521																						
N19.HOG0000791	OG0000718	n0						Praf.g_01343		Prah.g_00846																												Prbj.g_02219	Prbk.g_00578	Prbl.g_02526																						
N19.HOG0000792	OG0000719	n0						Praf.g_01341		Prah.g_00848																												Prbj.g_02217	Prbk.g_00580	Prbl.g_02528																						
N19.HOG0000793	OG0000720	n0						Praf.g_01328		Prah.g_00861																												Prbj.g_02204	Prbk.g_00593	Prbl.g_02541																						
N19.HOG0000794	OG0000721	n0						Praf.g_01327		Prah.g_00862																												Prbj.g_02203	Prbk.g_00594	Prbl.g_02542																						
N19.HOG0000795	OG0000722	n0						Praf.g_01326		Prah.g_00863																												Prbj.g_02202	Prbk.g_00595	Prbl.g_02543																						
N19.HOG0000796	OG0000723	n0						Praf.g_01322		Prah.g_00867																												Prbj.g_02198	Prbk.g_00599	Prbl.g_02547																						
N19.HOG0000797	OG0000724	n0						Praf.g_01279		Prah.g_00910																												Prbj.g_01843	Prbk.g_00061	Prbl.g_00932																						
N19.HOG0000798	OG0000725	n0						Praf.g_01270		Prah.g_00919																												Prbj.g_01836	Prbk.g_00054	Prbl.g_00925																						
N19.HOG0000799	OG0000726	n0						Praf.g_01269		Prah.g_00920																												Prbj.g_01835	Prbk.g_00053	Prbl.g_00924																						
N19.HOG0000800	OG0000727	n0						Praf.g_01268		Prah.g_00921																												Prbj.g_01834	Prbk.g_00052	Prbl.g_00923																						
N19.HOG0000801	OG0000728	n0						Praf.g_01267		Prah.g_00922																												Prbj.g_01833	Prbk.g_00051	Prbl.g_00922																						
N19.HOG0000802	OG0000729	n0						Praf.g_00162		Prah.g_00133																												Prbj.g_01289	Prbk.g_01531	Prbl.g_02062																						
