HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N35.HOG0000701	OG0000582	n0																																										Syab.g_01929					Syag.g_00353				Syak.g_02748	Syal.g_02736					Syaq.g_02012			
N35.HOG0000702	OG0000583	n0																																										Syab.g_01928					Syag.g_00354				Syak.g_02749	Syal.g_02735					Syaq.g_02013			
N35.HOG0000703	OG0000584	n0																																										Syab.g_01927					Syag.g_00355				Syak.g_02750	Syal.g_02734					Syaq.g_02014			
N35.HOG0000704	OG0000585	n0																																										Syab.g_01924					Syag.g_00357				Syak.g_02753	Syal.g_02731					Syaq.g_02017			
N35.HOG0000705	OG0000586	n0																																										Syab.g_01923					Syag.g_00358				Syak.g_02754	Syal.g_02730					Syaq.g_02018			
N35.HOG0000706	OG0000587	n0																																										Syab.g_01921					Syag.g_00360				Syak.g_02756	Syal.g_02728					Syaq.g_02020			
N35.HOG0000707	OG0000588	n0																																										Syab.g_01910					Syag.g_00371				Syak.g_00004	Syal.g_02717					Syaq.g_02043			
N35.HOG0000708	OG0000589	n0																																										Syab.g_01899					Syag.g_00375				Syak.g_00008	Syal.g_02714					Syaq.g_02057			
N35.HOG0000709	OG0000590	n0																																										Syab.g_01898					Syag.g_00376				Syak.g_00009	Syal.g_02713					Syaq.g_02058			
N35.HOG0000710	OG0000591	n0																																										Syab.g_01892					Syag.g_00383				Syak.g_00017	Syal.g_02707					Syaq.g_02066			
N35.HOG0000711	OG0000592	n0																																										Syab.g_01891					Syag.g_00384				Syak.g_00018	Syal.g_02706					Syaq.g_02067			
N35.HOG0000712	OG0000593	n0																																										Syab.g_01877					Syag.g_00406				Syak.g_00031	Syal.g_02640					Syaq.g_02078			
N35.HOG0000713	OG0000594	n0																																										Syab.g_01876					Syag.g_00407				Syak.g_00032	Syal.g_02639					Syaq.g_02079			
N35.HOG0000714	OG0000595	n0																																										Syab.g_01875					Syag.g_00408				Syak.g_00033	Syal.g_02638					Syaq.g_02080			
N35.HOG0000715	OG0000596	n0																																										Syab.g_01871					Syag.g_00413				Syak.g_00038	Syal.g_02633					Syaq.g_02085			
N35.HOG0000716	OG0000597	n0																																										Syab.g_01868					Syag.g_00416				Syak.g_00041	Syal.g_02630					Syaq.g_02088			
N35.HOG0000717	OG0000598	n0																																										Syab.g_01867					Syag.g_00417				Syak.g_00042	Syal.g_02629					Syaq.g_02089			
N35.HOG0000718	OG0000599	n0																																										Syab.g_01860					Syag.g_00424				Syak.g_00045	Syal.g_02622					Syaq.g_02096			
N35.HOG0000719	OG0000600	n0																																										Syab.g_01859					Syag.g_00425				Syak.g_00046	Syal.g_02621					Syaq.g_02097			
N35.HOG0000720	OG0000601	n0																																										Syab.g_01858					Syag.g_00426				Syak.g_00047	Syal.g_02620					Syaq.g_02098			
N35.HOG0000721	OG0000602	n0																																										Syab.g_01853					Syag.g_00431				Syak.g_00053	Syal.g_02615					Syaq.g_02104			
N35.HOG0000722	OG0000603	n0																																										Syab.g_01852					Syag.g_00432				Syak.g_00054	Syal.g_02614					Syaq.g_02105			
N35.HOG0000723	OG0000604	n0																																										Syab.g_01850					Syag.g_00434				Syak.g_00056	Syal.g_02612					Syaq.g_02107			
N35.HOG0000724	OG0000605	n0																																										Syab.g_01758					Syag.g_00522				Syak.g_00259	Syal.g_02516					Syaq.g_02151			
N35.HOG0000725	OG0000606	n0																																										Syab.g_01529					Syag.g_00550				Syak.g_00326	Syal.g_02174					Syaq.g_02231			
N35.HOG0000726	OG0000607	n0																																										Syab.g_01533					Syag.g_00553				Syak.g_00329	Syal.g_02177					Syaq.g_02234			
N35.HOG0000727	OG0000608	n0																																										Syab.g_01534					Syag.g_00554				Syak.g_00330	Syal.g_02178					Syaq.g_02235			
N35.HOG0000728	OG0000609	n0																																										Syab.g_01536					Syag.g_00556				Syak.g_00332	Syal.g_02180					Syaq.g_02237			
N35.HOG0000729	OG0000610	n0																																										Syab.g_01555					Syag.g_00580				Syak.g_00347	Syal.g_02198					Syaq.g_02244			
N35.HOG0000730	OG0000611	n0																																										Syab.g_01558					Syag.g_00583				Syak.g_00350	Syal.g_02201					Syaq.g_02247			
N35.HOG0000731	OG0000612	n0																																										Syab.g_01559					Syag.g_00584				Syak.g_00351	Syal.g_02202					Syaq.g_02248			
N35.HOG0000732	OG0000613	n0																																										Syab.g_00228					Syag.g_02533				Syak.g_01525	Syal.g_01325					Syaq.g_00885			
N35.HOG0000733	OG0000614	n0																																										Syab.g_01179					Syag.g_01004				Syak.g_00705	Syal.g_01794					Syaq.g_02588			
N35.HOG0000734	OG0000615	n0																																										Syab.g_01605					Syag.g_00630				Syak.g_00393	Syal.g_02256					Syaq.g_02302			
N35.HOG0000735	OG0000616	n0																																										Syab.g_02897					Syag.g_02255				Syak.g_01810	Syal.g_00079					Syaq.g_01168			
N35.HOG0000736	OG0000617	n0																																										Syab.g_01274					Syag.g_00915				Syak.g_00799	Syal.g_01866					Syaq.g_00031			
N35.HOG0000737	OG0000618	n0																																										Syab.g_01275					Syag.g_00914				Syak.g_00798	Syal.g_01867					Syaq.g_00032			
N35.HOG0000738	OG0000619	n0																																										Syab.g_01662					Syag.g_00913				Syak.g_00797	Syal.g_02417					Syaq.g_00033			
N35.HOG0000739	OG0000620	n0																																										Syab.g_01668					Syag.g_00906				Syak.g_00779	Syal.g_02422					Syaq.g_00038			
N35.HOG0000740	OG0000621	n0																																										Syab.g_01669					Syag.g_00905				Syak.g_00780	Syal.g_02423					Syaq.g_00039			
N35.HOG0000741	OG0000622	n0																																										Syab.g_01670					Syag.g_00904				Syak.g_00781	Syal.g_02424					Syaq.g_00040			
N35.HOG0000742	OG0000623	n0																																										Syab.g_01671					Syag.g_00903				Syak.g_00782	Syal.g_02425					Syaq.g_00041			
N35.HOG0000743	OG0000624	n0																																										Syab.g_01673					Syag.g_00901				Syak.g_00784	Syal.g_02427					Syaq.g_00042			
N35.HOG0000744	OG0000625	n0																																										Syab.g_01674					Syag.g_00900				Syak.g_00785	Syal.g_02428					Syaq.g_00043			
N35.HOG0000745	OG0000626	n0																																										Syab.g_01675					Syag.g_00899				Syak.g_00786	Syal.g_02429					Syaq.g_00044			
N35.HOG0000746	OG0000627	n0																																										Syab.g_01438					Syag.g_00756				Syak.g_00561	Syal.g_02048					Syaq.g_02425			
N35.HOG0000747	OG0000628	n0																																										Syab.g_01437					Syag.g_00757				Syak.g_00560	Syal.g_02047					Syaq.g_02426			
N35.HOG0000748	OG0000629	n0																																										Syab.g_01434					Syag.g_00761				Syak.g_00556	Syal.g_02044					Syaq.g_02429			
N35.HOG0000749	OG0000630	n0																																										Syab.g_01430					Syag.g_00765				Syak.g_00552	Syal.g_02040					Syaq.g_02433			
N35.HOG0000750	OG0000631	n0																																										Syab.g_01421					Syag.g_00772				Syak.g_00545	Syal.g_02031					Syaq.g_02441			
N35.HOG0000751	OG0000632	n0																																										Syab.g_01420					Syag.g_00773				Syak.g_00544	Syal.g_02030					Syaq.g_02442			
N35.HOG0000752	OG0000633	n0																																										Syab.g_01419					Syag.g_00774				Syak.g_00542	Syal.g_02029					Syaq.g_02444			
N35.HOG0000753	OG0000634	n0																																										Syab.g_01651					Syag.g_00663				Syak.g_00430	Syal.g_02410					Syaq.g_02336			
N35.HOG0000754	OG0000635	n0																																										Syab.g_01656					Syag.g_00664				Syak.g_00431	Syal.g_02411					Syaq.g_02337			
N35.HOG0000755	OG0000636	n0																																										Syab.g_01658					Syag.g_00666				Syak.g_00433	Syal.g_02413					Syaq.g_02339			
N35.HOG0000756	OG0000637	n0																																										Syab.g_01660					Syag.g_00668				Syak.g_00435	Syal.g_02415					Syaq.g_02341			
N35.HOG0000757	OG0000638	n0																																										Syab.g_01661					Syag.g_00669				Syak.g_00436	Syal.g_02416					Syaq.g_02342			
N35.HOG0000758	OG0000639	n0																																										Syab.g_01276					Syag.g_00670				Syak.g_00437	Syal.g_01868					Syaq.g_02343			
N35.HOG0000759	OG0000640	n0																																										Syab.g_01277					Syag.g_00671				Syak.g_00438	Syal.g_01869					Syaq.g_02344			
N35.HOG0000760	OG0000641	n0																																										Syab.g_01281					Syag.g_00675				Syak.g_00442	Syal.g_01873					Syaq.g_02348			
N35.HOG0000761	OG0000642	n0																																										Syab.g_01282					Syag.g_00676				Syak.g_00443	Syal.g_01874					Syaq.g_02349			
N35.HOG0000762	OG0000643	n0																																										Syab.g_01283					Syag.g_00677				Syak.g_00444	Syal.g_01875					Syaq.g_02350			
N35.HOG0000763	OG0000644	n0																																										Syab.g_01284					Syag.g_00678				Syak.g_00445	Syal.g_01876					Syaq.g_02351			
N35.HOG0000764	OG0000645	n0																																										Syab.g_01286					Syag.g_00680				Syak.g_00447	Syal.g_01878					Syaq.g_02353			
N35.HOG0000765	OG0000646	n0																																										Syab.g_01289					Syag.g_00683				Syak.g_00450	Syal.g_01881					Syaq.g_02356			
N35.HOG0000766	OG0000647	n0																																										Syab.g_01291					Syag.g_00685				Syak.g_00452	Syal.g_01883					Syaq.g_02358			
N35.HOG0000767	OG0000648	n0																																										Syab.g_01684					Syag.g_00694				Syak.g_00456	Syal.g_02438					Syaq.g_02360			
N35.HOG0000768	OG0000649	n0																																										Syab.g_01685					Syag.g_00695				Syak.g_00457	Syal.g_02439					Syaq.g_02361			
N35.HOG0000769	OG0000650	n0																																										Syab.g_01686					Syag.g_00696				Syak.g_00458	Syal.g_02440					Syaq.g_02362			
N35.HOG0000770	OG0000651	n0																																										Syab.g_01687					Syag.g_00697				Syak.g_00459	Syal.g_02441					Syaq.g_02363			
N35.HOG0000771	OG0000652	n0																																										Syab.g_01688					Syag.g_00698				Syak.g_00460	Syal.g_02442					Syaq.g_02364			
N35.HOG0000772	OG0000653	n0																																										Syab.g_01690					Syag.g_00700				Syak.g_00462	Syal.g_02444					Syaq.g_02367			
N35.HOG0000773	OG0000654	n0																																										Syab.g_01691					Syag.g_00701				Syak.g_00625	Syal.g_02445					Syaq.g_02368			
N35.HOG0000774	OG0000655	n0																																										Syab.g_01692					Syag.g_00702				Syak.g_00624	Syal.g_02446					Syaq.g_02369			
N35.HOG0000775	OG0000656	n0																																										Syab.g_01695					Syag.g_00705				Syak.g_00621	Syal.g_02449					Syaq.g_02372			
N35.HOG0000776	OG0000657	n0																																										Syab.g_01706					Syag.g_00719				Syak.g_00609	Syal.g_02460					Syaq.g_02382			
N35.HOG0000777	OG0000658	n0																																										Syab.g_01710					Syag.g_00721				Syak.g_00606	Syal.g_02465					Syaq.g_02385			
N35.HOG0000778	OG0000659	n0																																										Syab.g_01711					Syag.g_00722				Syak.g_00605	Syal.g_02466					Syaq.g_02386			
N35.HOG0000779	OG0000660	n0																																										Syab.g_01715					Syag.g_00726				Syak.g_00601	Syal.g_02470					Syaq.g_02390			
N35.HOG0000780	OG0000661	n0																																										Syab.g_01717					Syag.g_00728				Syak.g_00599	Syal.g_02472					Syaq.g_02392			
N35.HOG0000781	OG0000662	n0																																										Syab.g_01719					Syag.g_00730				Syak.g_00597	Syal.g_02474					Syaq.g_02394			
N35.HOG0000782	OG0000663	n0																																										Syab.g_01722					Syag.g_00733				Syak.g_00594	Syal.g_02477					Syaq.g_02397			
N35.HOG0000783	OG0000664	n0																																										Syab.g_01723					Syag.g_00734				Syak.g_00593	Syal.g_02478					Syaq.g_02400			
N35.HOG0000784	OG0000665	n0																																										Syab.g_01829					Syag.g_00456				Syak.g_00086	Syal.g_02593					Syaq.g_02124			
N35.HOG0000785	OG0000666	n0																																										Syab.g_01842					Syag.g_00445				Syak.g_00078	Syal.g_02605					Syaq.g_02117			
N35.HOG0000786	OG0000667	n0																																										Syab.g_01548					Syag.g_00574				Syak.g_00340	Syal.g_02192					Syaq.g_02222			
N35.HOG0000787	OG0000668	n0																																										Syab.g_01319					Syag.g_00868				Syak.g_00643	Syal.g_01920					Syaq.g_00068			
N35.HOG0000788	OG0000669	n0																																										Syab.g_01642					Syag.g_00600				Syak.g_00363	Syal.g_02295					Syaq.g_02260			
N35.HOG0000789	OG0000670	n0																																										Syab.g_02156					Syag.g_00399				Syak.g_00366	Syal.g_02956					Syaq.g_00079			
N35.HOG0000790	OG0000671	n0																																										Syab.g_01638					Syag.g_00604				Syak.g_00368	Syal.g_02291					Syaq.g_02264			
N35.HOG0000791	OG0000672	n0																																										Syab.g_01635					Syag.g_00607				Syak.g_00371	Syal.g_02288					Syaq.g_02267			
N35.HOG0000792	OG0000673	n0																																										Syab.g_01632					Syag.g_00610				Syak.g_00374	Syal.g_02285					Syaq.g_02270			
N35.HOG0000793	OG0000674	n0																																										Syab.g_01630					Syag.g_00612				Syak.g_00376	Syal.g_02283					Syaq.g_02272			
N35.HOG0000794	OG0000675	n0																																										Syab.g_01629					Syag.g_00613				Syak.g_00377	Syal.g_02282					Syaq.g_02273			
N35.HOG0000795	OG0000676	n0																																										Syab.g_01620					Syag.g_00615				Syak.g_00379	Syal.g_02272					Syaq.g_02275			
N35.HOG0000796	OG0000677	n0																																										Syab.g_01619					Syag.g_00616				Syak.g_00380	Syal.g_02271					Syaq.g_02276			
N35.HOG0000797	OG0000678	n0																																										Syab.g_01613					Syag.g_00622				Syak.g_00386	Syal.g_02264					Syaq.g_02282			
N35.HOG0000798	OG0000679	n0																																										Syab.g_01601					Syag.g_00633				Syak.g_00397	Syal.g_02252					Syaq.g_02305			
N35.HOG0000799	OG0000680	n0																																										Syab.g_01600					Syag.g_00634				Syak.g_00398	Syal.g_02251					Syaq.g_02306			
N35.HOG0000800	OG0000681	n0																																										Syab.g_01597					Syag.g_00637				Syak.g_00401	Syal.g_02248					Syaq.g_02309			
N35.HOG0000801	OG0000682	n0																																										Syab.g_01596					Syag.g_00638				Syak.g_00402	Syal.g_02247					Syaq.g_02310			
N35.HOG0000802	OG0000683	n0																																										Syab.g_01595					Syag.g_00639				Syak.g_00403	Syal.g_02246					Syaq.g_02311			
N35.HOG0000803	OG0000684	n0																																										Syab.g_01591					Syag.g_00641				Syak.g_00409	Syal.g_02242					Syaq.g_02315			
N35.HOG0000804	OG0000685	n0																																										Syab.g_01589					Syag.g_00643				Syak.g_00411	Syal.g_02240					Syaq.g_02317			
N35.HOG0000805	OG0000686	n0																																										Syab.g_01588					Syag.g_00644				Syak.g_00412	Syal.g_02239					Syaq.g_02318			
N35.HOG0000806	OG0000687	n0																																										Syab.g_01586					Syag.g_00645				Syak.g_00413	Syal.g_02237					Syaq.g_02319			
N35.HOG0000807	OG0000688	n0																																										Syab.g_01576					Syag.g_00651				Syak.g_00418	Syal.g_02225					Syaq.g_02325			
N35.HOG0000808	OG0000689	n0																																										Syab.g_01574					Syag.g_00653				Syak.g_00421	Syal.g_02223					Syaq.g_02327			
N35.HOG0000809	OG0000690	n0																																										Syab.g_01573					Syag.g_00654				Syak.g_00422	Syal.g_02222					Syaq.g_02328			
N35.HOG0000810	OG0000691	n0																																										Syab.g_01572					Syag.g_00655				Syak.g_00423	Syal.g_02221					Syaq.g_02329			
N35.HOG0000811	OG0000692	n0																																										Syab.g_01571					Syag.g_00656				Syak.g_00424	Syal.g_02220					Syaq.g_02330			
N35.HOG0000812	OG0000693	n0																																										Syab.g_01569					Syag.g_00658				Syak.g_00426	Syal.g_02218					Syaq.g_02332			
N35.HOG0000813	OG0000694	n0																																										Syab.g_01568					Syag.g_00659				Syak.g_00427	Syal.g_02217					Syaq.g_02333			
N35.HOG0000814	OG0000695	n0																																										Syab.g_01417					Syag.g_00776				Syak.g_00540	Syal.g_02027					Syaq.g_02446			
N35.HOG0000815	OG0000696	n0																																										Syab.g_01416					Syag.g_00777				Syak.g_00539	Syal.g_02026					Syaq.g_02447			
N35.HOG0000816	OG0000697	n0																																										Syab.g_01415					Syag.g_00778				Syak.g_00538	Syal.g_02025					Syaq.g_02448			
N35.HOG0000817	OG0000698	n0																																										Syab.g_01412					Syag.g_00781				Syak.g_00535	Syal.g_02022					Syaq.g_02451			
N35.HOG0000818	OG0000699	n0																																										Syab.g_01411					Syag.g_00782				Syak.g_00534	Syal.g_02021					Syaq.g_02452			
N35.HOG0000819	OG0000700	n0																																										Syab.g_01410					Syag.g_00783				Syak.g_00533	Syal.g_02020					Syaq.g_02453			
N35.HOG0000820	OG0000701	n0																																										Syab.g_01409					Syag.g_00784				Syak.g_00532	Syal.g_02019					Syaq.g_02454			
N35.HOG0000821	OG0000702	n0																																										Syab.g_01401					Syag.g_00792				Syak.g_00522	Syal.g_02011					Syaq.g_02467			
N35.HOG0000822	OG0000703	n0																																										Syab.g_01400					Syag.g_00793				Syak.g_00521	Syal.g_02010					Syaq.g_02468			
N35.HOG0000823	OG0000704	n0																																										Syab.g_01398					Syag.g_00795				Syak.g_00519	Syal.g_02008					Syaq.g_02470			
N35.HOG0000824	OG0000705	n0																																										Syab.g_01391					Syag.g_00802				Syak.g_00511	Syal.g_01999					Syaq.g_02477			
N35.HOG0000825	OG0000706	n0																																										Syab.g_01390					Syag.g_00803				Syak.g_00510	Syal.g_01998					Syaq.g_02478			
N35.HOG0000826	OG0000707	n0																																										Syab.g_01389					Syag.g_00804				Syak.g_00509	Syal.g_01997					Syaq.g_02479			
N35.HOG0000827	OG0000708	n0																																										Syab.g_01386					Syag.g_00807				Syak.g_00506	Syal.g_01994					Syaq.g_02482			
N35.HOG0000828	OG0000709	n0																																										Syab.g_01378					Syag.g_00816				Syak.g_00498	Syal.g_01986					Syaq.g_02490			
N35.HOG0000829	OG0000710	n0																																										Syab.g_01367					Syag.g_00820				Syak.g_00494	Syal.g_01982					Syaq.g_02494			
N35.HOG0000830	OG0000711	n0																																										Syab.g_01340					Syag.g_00848				Syak.g_00466	Syal.g_01954					Syaq.g_02521			
N35.HOG0000831	OG0000712	n0																																										Syab.g_01338					Syag.g_00850				Syak.g_00464	Syal.g_01952					Syaq.g_02523			
N35.HOG0000832	OG0000713	n0																																										Syab.g_01337					Syag.g_00851				Syak.g_00463	Syal.g_01951					Syaq.g_02524			
N35.HOG0000833	OG0000714	n0																																										Syab.g_01334					Syag.g_00853				Syak.g_00629	Syal.g_01948					Syaq.g_02527			
N35.HOG0000834	OG0000715	n0																																										Syab.g_01332					Syag.g_00855				Syak.g_00631	Syal.g_01934					Syaq.g_02529			
N35.HOG0000835	OG0000716	n0																																										Syab.g_01328					Syag.g_00859				Syak.g_00635	Syal.g_01930					Syaq.g_02533			
N35.HOG0000836	OG0000717	n0																																										Syab.g_01327					Syag.g_00860				Syak.g_00636	Syal.g_01929					Syaq.g_02534			
N35.HOG0000837	OG0000718	n0																																										Syab.g_01323					Syag.g_00864				Syak.g_00640	Syal.g_01925					Syaq.g_00072			
N35.HOG0000838	OG0000719	n0																																										Syab.g_01321					Syag.g_00866				Syak.g_00642	Syal.g_01922					Syaq.g_00070			
N35.HOG0000839	OG0000720	n0																																										Syab.g_01307					Syag.g_00880				Syak.g_00655	Syal.g_01908					Syaq.g_00057			
N35.HOG0000840	OG0000721	n0																																										Syab.g_01305					Syag.g_00882				Syak.g_00657	Syal.g_01906					Syaq.g_00055			
N35.HOG0000841	OG0000722	n0																																										Syab.g_01304					Syag.g_00883				Syak.g_00658	Syal.g_01905					Syaq.g_00054			
N35.HOG0000842	OG0000723	n0																																										Syab.g_01678					Syag.g_00897				Syak.g_00790	Syal.g_02433					Syaq.g_00046			
N35.HOG0000843	OG0000724	n0																																										Syab.g_01223					Syag.g_00967				Syak.g_00749	Syal.g_01829					Syaq.g_02685			
N35.HOG0000844	OG0000725	n0																																										Syab.g_01207					Syag.g_00978				Syak.g_00731	Syal.g_01820					Syaq.g_02676			
N35.HOG0000845	OG0000726	n0																																										Syab.g_01206					Syag.g_00979				Syak.g_00730	Syal.g_01819					Syaq.g_02675			
N35.HOG0000846	OG0000727	n0																																										Syab.g_01205					Syag.g_00980				Syak.g_00729	Syal.g_01818					Syaq.g_02674			
N35.HOG0000847	OG0000728	n0																																										Syab.g_01203					Syag.g_00982				Syak.g_00727	Syal.g_01816					Syaq.g_02672			
N35.HOG0000848	OG0000729	n0																																										Syab.g_00097					Syag.g_02376				Syak.g_01683	Syal.g_01510					Syaq.g_01046			
N35.HOG0000849	OG0000730	n0																																										Syab.g_00521					Syag.g_02840				Syak.g_01248	Syal.g_00345					Syaq.g_00561			
N35.HOG0000850	OG0000731	n0																																										Syab.g_00531					Syag.g_02853				Syak.g_01237	Syal.g_00356					Syaq.g_00550			
N35.HOG0000851	OG0000732	n0																																										Syab.g_00055					Syag.g_02331				Syak.g_01739	Syal.g_00149					Syaq.g_01098			
N35.HOG0000852	OG0000733	n0																																										Syab.g_02798					Syag.g_00145				Syak.g_01905	Syal.g_01105					Syaq.g_01232			
N35.HOG0000853	OG0000734	n0																																										Syab.g_02508					Syag.g_01892				Syak.g_02184	Syal.g_00828					Syaq.g_01479			
N35.HOG0000854	OG0000735	n0																																										Syab.g_00942					Syag.g_01159				Syak.g_00914	Syal.g_01627					Syaq.g_00266			
N35.HOG0000855	OG0000736	n0																																										Syab.g_00943					Syag.g_01158				Syak.g_00913	Syal.g_01628					Syaq.g_00265			
N35.HOG0000856	OG0000737	n0																																										Syab.g_00944					Syag.g_01157				Syak.g_00912	Syal.g_01629					Syaq.g_00264			
N35.HOG0000857	OG0000738	n0																																										Syab.g_00949					Syag.g_01152				Syak.g_00907	Syal.g_01634					Syaq.g_00258			
N35.HOG0000858	OG0000739	n0																																										Syab.g_00961					Syag.g_01149				Syak.g_00906	Syal.g_01645					Syaq.g_00257			
N35.HOG0000859	OG0000740	n0																																										Syab.g_00962					Syag.g_01148				Syak.g_00905	Syal.g_01646					Syaq.g_00256			
N35.HOG0000860	OG0000741	n0																																										Syab.g_00965					Syag.g_01145				Syak.g_00902	Syal.g_01649					Syaq.g_00253			
N35.HOG0000861	OG0000742	n0																																										Syab.g_00968					Syag.g_01142				Syak.g_00899	Syal.g_01652					Syaq.g_00250			
N35.HOG0000862	OG0000743	n0																																										Syab.g_00970					Syag.g_01140				Syak.g_00897	Syal.g_01654					Syaq.g_00248			
N35.HOG0000863	OG0000744	n0																																										Syab.g_00971					Syag.g_01139				Syak.g_00896	Syal.g_01655					Syaq.g_00247			
N35.HOG0000864	OG0000745	n0																																										Syab.g_00973					Syag.g_01137				Syak.g_00894	Syal.g_01657					Syaq.g_00245			
N35.HOG0000865	OG0000746	n0																																										Syab.g_00975					Syag.g_01135				Syak.g_00892	Syal.g_01659					Syaq.g_00242			
N35.HOG0000866	OG0000747	n0																																										Syab.g_00976					Syag.g_01134				Syak.g_00891	Syal.g_01660					Syaq.g_00241			
N35.HOG0000867	OG0000748	n0																																										Syab.g_00991					Syag.g_01122				Syak.g_00875	Syal.g_01674					Syaq.g_00227			
N35.HOG0000868	OG0000749	n0																																										Syab.g_00992					Syag.g_01121				Syak.g_00874	Syal.g_01675					Syaq.g_00226			
N35.HOG0000869	OG0000750	n0																																										Syab.g_00993					Syag.g_01120				Syak.g_00873	Syal.g_01676					Syaq.g_00225			
N35.HOG0000870	OG0000751	n0																																										Syab.g_01002					Syag.g_01114				Syak.g_00862	Syal.g_01688					Syaq.g_00219			
N35.HOG0000871	OG0000752	n0																																										Syab.g_01004					Syag.g_01112				Syak.g_00860	Syal.g_01690					Syaq.g_00217			
N35.HOG0000872	OG0000753	n0																																										Syab.g_01007					Syag.g_01109				Syak.g_00857	Syal.g_01693					Syaq.g_00214			
N35.HOG0000873	OG0000754	n0																																										Syab.g_01012					Syag.g_01103				Syak.g_00852	Syal.g_01698					Syaq.g_00209			
N35.HOG0000874	OG0000755	n0																																										Syab.g_01021					Syag.g_01092				Syak.g_00841	Syal.g_01707					Syaq.g_00198			
N35.HOG0000875	OG0000756	n0																																										Syab.g_01022					Syag.g_01091				Syak.g_00840	Syal.g_01708					Syaq.g_00197			
N35.HOG0000876	OG0000757	n0																																										Syab.g_01029					Syag.g_01084				Syak.g_00833	Syal.g_01715					Syaq.g_00190			
N35.HOG0000877	OG0000758	n0																																										Syab.g_01030					Syag.g_01083				Syak.g_00832	Syal.g_01716					Syaq.g_00189			
N35.HOG0000878	OG0000759	n0																																										Syab.g_01031					Syag.g_01082				Syak.g_00831	Syal.g_01717					Syaq.g_00188			
N35.HOG0000879	OG0000760	n0																																										Syab.g_01032					Syag.g_01081				Syak.g_00830	Syal.g_01718					Syaq.g_00187			
N35.HOG0000880	OG0000761	n0																																										Syab.g_01034					Syag.g_01080				Syak.g_00829	Syal.g_01719					Syaq.g_00186			
N35.HOG0000881	OG0000762	n0																																										Syab.g_01036					Syag.g_01078				Syak.g_00827	Syal.g_01721					Syaq.g_00183			
N35.HOG0000882	OG0000763	n0																																										Syab.g_01038					Syag.g_01076				Syak.g_00825	Syal.g_01723					Syaq.g_00181			
N35.HOG0000883	OG0000764	n0																																										Syab.g_01039					Syag.g_01075				Syak.g_00824	Syal.g_01724					Syaq.g_00180			
N35.HOG0000884	OG0000765	n0																																										Syab.g_01154					Syag.g_01056				Syak.g_00669	Syal.g_01768					Syaq.g_00157			
N35.HOG0000885	OG0000766	n0																																										Syab.g_01153					Syag.g_01055				Syak.g_00670	Syal.g_01767					Syaq.g_00156			
N35.HOG0000886	OG0000767	n0																																										Syab.g_01151					Syag.g_01053				Syak.g_00672	Syal.g_01765					Syaq.g_00154			
N35.HOG0000887	OG0000768	n0																																										Syab.g_01150					Syag.g_01052				Syak.g_00673	Syal.g_01764					Syaq.g_00153			
N35.HOG0000888	OG0000769	n0																																										Syab.g_01148					Syag.g_01047				Syak.g_00675	Syal.g_01762					Syaq.g_00151			
N35.HOG0000889	OG0000770	n0																																										Syab.g_01145					Syag.g_01043				Syak.g_00678	Syal.g_01758					Syaq.g_00148			
N35.HOG0000890	OG0000771	n0																																										Syab.g_01229					Syag.g_00959				Syak.g_00755	Syal.g_01835					Syaq.g_02691			
N35.HOG0000891	OG0000772	n0																																										Syab.g_00957					Syag.g_02043				Syak.g_02048	Syal.g_01641					Syaq.g_01887			
N35.HOG0000892	OG0000773	n0																																										Syab.g_00931					Syag.g_01168				Syak.g_00921	Syal.g_01618					Syaq.g_00283			
N35.HOG0000893	OG0000774	n0																																										Syab.g_00924					Syag.g_01182				Syak.g_00926	Syal.g_01610					Syaq.g_00288			
N35.HOG0000894	OG0000775	n0																																										Syab.g_00922					Syag.g_01185				Syak.g_00929	Syal.g_01608					Syaq.g_00290			
N35.HOG0000895	OG0000776	n0																																										Syab.g_00921					Syag.g_01186				Syak.g_00930	Syal.g_01607					Syaq.g_00291			
N35.HOG0000896	OG0000777	n0																																										Syab.g_00920					Syag.g_01187				Syak.g_00931	Syal.g_01606					Syaq.g_00292			
N35.HOG0000897	OG0000778	n0																																										Syab.g_00919					Syag.g_01188				Syak.g_00932	Syal.g_01605					Syaq.g_00293			
N35.HOG0000898	OG0000779	n0																																										Syab.g_00913					Syag.g_01194				Syak.g_00938	Syal.g_01599					Syaq.g_00299			
N35.HOG0000899	OG0000780	n0																																										Syab.g_00908					Syag.g_01217				Syak.g_00942	Syal.g_01594					Syaq.g_00304			
N35.HOG0000900	OG0000781	n0																																										Syab.g_00904					Syag.g_01221				Syak.g_00946	Syal.g_01590					Syaq.g_00308			
N35.HOG0000901	OG0000782	n0																																										Syab.g_00903					Syag.g_01222				Syak.g_00947	Syal.g_01589					Syaq.g_00309			
