Orthogroup	Prbg	Prat
OG0000558	Prbg.g_00328	Prat.g_00571
OG0000559	Prbg.g_00329	Prat.g_00572
OG0000560	Prbg.g_00330	Prat.g_00573
OG0000561	Prbg.g_00331	Prat.g_00574
OG0000562	Prbg.g_00332	Prat.g_00575
OG0000563	Prbg.g_00333	Prat.g_00576
OG0000564	Prbg.g_00334	Prat.g_00577
OG0000565	Prbg.g_00335	Prat.g_00579
OG0000566	Prbg.g_00336	Prat.g_00580
OG0000567	Prbg.g_00337	Prat.g_00581
OG0000568	Prbg.g_00338	Prat.g_00582
OG0000569	Prbg.g_00340	Prat.g_00584
OG0000570	Prbg.g_00341	Prat.g_00585
OG0000571	Prbg.g_00343	Prat.g_00587
OG0000572	Prbg.g_00345	Prat.g_00589
OG0000573	Prbg.g_00346	Prat.g_00590
OG0000574	Prbg.g_00347	Prat.g_00591
OG0000575	Prbg.g_00349	Prat.g_00592
OG0000576	Prbg.g_00350	Prat.g_00593
OG0000577	Prbg.g_01427	Prat.g_01097
OG0000578	Prbg.g_01426	Prat.g_01095
OG0000579	Prbg.g_01425	Prat.g_01094
OG0000580	Prbg.g_01424	Prat.g_01093
OG0000581	Prbg.g_01423	Prat.g_01091
OG0000582	Prbg.g_01422	Prat.g_01090
OG0000583	Prbg.g_01421	Prat.g_01089
OG0000584	Prbg.g_01419	Prat.g_01087
OG0000585	Prbg.g_01418	Prat.g_01086
OG0000586	Prbg.g_01416	Prat.g_01084
OG0000587	Prbg.g_01415	Prat.g_01083
OG0000588	Prbg.g_01414	Prat.g_01082
OG0000589	Prbg.g_01413	Prat.g_01081
OG0000590	Prbg.g_01412	Prat.g_01080
OG0000591	Prbg.g_01411	Prat.g_01079
OG0000592	Prbg.g_01410	Prat.g_01078
OG0000593	Prbg.g_01409	Prat.g_01077
OG0000594	Prbg.g_01408	Prat.g_01076
OG0000595	Prbg.g_01407	Prat.g_01075
OG0000596	Prbg.g_01406	Prat.g_01074
OG0000597	Prbg.g_01402	Prat.g_01070
OG0000598	Prbg.g_01401	Prat.g_01069
OG0000599	Prbg.g_01400	Prat.g_01068
OG0000600	Prbg.g_01399	Prat.g_01067
OG0000601	Prbg.g_01398	Prat.g_01066
OG0000602	Prbg.g_01397	Prat.g_01065
OG0000603	Prbg.g_01396	Prat.g_01064
OG0000604	Prbg.g_01395	Prat.g_01063
OG0000605	Prbg.g_01394	Prat.g_01062
OG0000606	Prbg.g_01393	Prat.g_01061
OG0000607	Prbg.g_01391	Prat.g_01059
OG0000608	Prbg.g_01390	Prat.g_01058
OG0000609	Prbg.g_01388	Prat.g_01056
OG0000610	Prbg.g_01387	Prat.g_01055
OG0000611	Prbg.g_01111	Prat.g_00744
OG0000612	Prbg.g_01112	Prat.g_00745
OG0000613	Prbg.g_01114	Prat.g_00747
OG0000614	Prbg.g_01120	Prat.g_00752
OG0000615	Prbg.g_01121	Prat.g_00753
OG0000616	Prbg.g_01122	Prat.g_00754
OG0000617	Prbg.g_01125	Prat.g_00757
OG0000618	Prbg.g_01126	Prat.g_00758
OG0000619	Prbg.g_01127	Prat.g_00759
OG0000620	Prbg.g_01129	Prat.g_00761
OG0000621	Prbg.g_01130	Prat.g_00762
OG0000622	Prbg.g_01131	Prat.g_00763
OG0000623	Prbg.g_01132	Prat.g_00764
OG0000624	Prbg.g_01135	Prat.g_00767
OG0000625	Prbg.g_01136	Prat.g_00768
OG0000626	Prbg.g_01137	Prat.g_00769
OG0000627	Prbg.g_01140	Prat.g_00772
OG0000628	Prbg.g_01141	Prat.g_00773
OG0000629	Prbg.g_01142	Prat.g_00774
OG0000630	Prbg.g_01144	Prat.g_00776
OG0000631	Prbg.g_01146	Prat.g_00777
OG0000632	Prbg.g_01939	Prat.g_01882
OG0000633	Prbg.g_01070	Prat.g_00826
OG0000634	Prbg.g_01152	Prat.g_00789
OG0000635	Prbg.g_01374	Prat.g_00791
OG0000636	Prbg.g_01373	Prat.g_00792
OG0000637	Prbg.g_01371	Prat.g_00797
OG0000638	Prbg.g_01370	Prat.g_00798
OG0000639	Prbg.g_01369	Prat.g_00799
OG0000640	Prbg.g_01368	Prat.g_00800
OG0000641	Prbg.g_01367	Prat.g_00801
OG0000642	Prbg.g_01366	Prat.g_00802
OG0000643	Prbg.g_01365	Prat.g_00803
OG0000644	Prbg.g_01363	Prat.g_00805
OG0000645	Prbg.g_01361	Prat.g_00807
OG0000646	Prbg.g_01360	Prat.g_00808
OG0000647	Prbg.g_01359	Prat.g_00809
OG0000648	Prbg.g_01358	Prat.g_00811
OG0000649	Prbg.g_01357	Prat.g_00812
OG0000650	Prbg.g_01356	Prat.g_00813
OG0000651	Prbg.g_01355	Prat.g_00814
OG0000652	Prbg.g_01353	Prat.g_00816
OG0000653	Prbg.g_01541	Prat.g_01225
OG0000654	Prbg.g_00006	Prat.g_01486
OG0000655	Prbg.g_00357	Prat.g_00600
OG0000656	Prbg.g_00461	Prat.g_01472
OG0000657	Prbg.g_00366	Prat.g_00888
OG0000658	Prbg.g_00365	Prat.g_00887
OG0000659	Prbg.g_00364	Prat.g_00886
OG0000660	Prbg.g_00114	Prat.g_00345
OG0000661	Prbg.g_01254	Prat.g_00859
OG0000662	Prbg.g_01258	Prat.g_00863
OG0000663	Prbg.g_01260	Prat.g_00865
OG0000664	Prbg.g_01261	Prat.g_00866
OG0000665	Prbg.g_01262	Prat.g_00867
OG0000666	Prbg.g_01375	Prat.g_01043
OG0000667	Prbg.g_01154	Prat.g_01042
OG0000668	Prbg.g_01155	Prat.g_01041
OG0000669	Prbg.g_01156	Prat.g_01040
OG0000670	Prbg.g_01158	Prat.g_01038
OG0000671	Prbg.g_01159	Prat.g_01037
OG0000672	Prbg.g_01160	Prat.g_01036
OG0000673	Prbg.g_01161	Prat.g_01035
OG0000674	Prbg.g_01162	Prat.g_01034
OG0000675	Prbg.g_01163	Prat.g_01033
OG0000676	Prbg.g_01165	Prat.g_01031
OG0000677	Prbg.g_01167	Prat.g_01029
OG0000678	Prbg.g_01168	Prat.g_01028
OG0000679	Prbg.g_01169	Prat.g_01027
OG0000680	Prbg.g_01170	Prat.g_01026
OG0000681	Prbg.g_01171	Prat.g_01025
OG0000682	Prbg.g_01172	Prat.g_01024
OG0000683	Prbg.g_01173	Prat.g_01023
OG0000684	Prbg.g_01175	Prat.g_01021
OG0000685	Prbg.g_01176	Prat.g_01020
OG0000686	Prbg.g_01177	Prat.g_01019
OG0000687	Prbg.g_01178	Prat.g_01018
OG0000688	Prbg.g_01179	Prat.g_01017
OG0000689	Prbg.g_01180	Prat.g_01016
OG0000690	Prbg.g_01181	Prat.g_01015
OG0000691	Prbg.g_01183	Prat.g_01013
OG0000692	Prbg.g_01184	Prat.g_01012
OG0000693	Prbg.g_01185	Prat.g_01011
OG0000694	Prbg.g_01186	Prat.g_01010
OG0000695	Prbg.g_01187	Prat.g_01009
OG0000696	Prbg.g_01188	Prat.g_01008
OG0000697	Prbg.g_01190	Prat.g_01007
OG0000698	Prbg.g_01191	Prat.g_01006
OG0000699	Prbg.g_01195	Prat.g_01003
OG0000700	Prbg.g_01196	Prat.g_01002
OG0000701	Prbg.g_01198	Prat.g_01001
OG0000702	Prbg.g_01199	Prat.g_01000
OG0000703	Prbg.g_01200	Prat.g_00999
OG0000704	Prbg.g_01201	Prat.g_00998
OG0000705	Prbg.g_01203	Prat.g_00996
OG0000706	Prbg.g_01204	Prat.g_00995
OG0000707	Prbg.g_01205	Prat.g_00994
OG0000708	Prbg.g_01206	Prat.g_00993
OG0000709	Prbg.g_01207	Prat.g_00992
OG0000710	Prbg.g_01208	Prat.g_00991
OG0000711	Prbg.g_01209	Prat.g_00990
OG0000712	Prbg.g_01210	Prat.g_00989
OG0000713	Prbg.g_01211	Prat.g_00988
OG0000714	Prbg.g_01215	Prat.g_00984
OG0000715	Prbg.g_01216	Prat.g_00983
OG0000716	Prbg.g_01217	Prat.g_00982
OG0000717	Prbg.g_01218	Prat.g_00981
OG0000718	Prbg.g_01219	Prat.g_00980
OG0000719	Prbg.g_01221	Prat.g_00978
OG0000720	Prbg.g_01225	Prat.g_00974
OG0000721	Prbg.g_01226	Prat.g_00973
OG0000722	Prbg.g_01062	Prat.g_00694
OG0000723	Prbg.g_01067	Prat.g_00699
OG0000724	Prbg.g_01073	Prat.g_00705
OG0000725	Prbg.g_01075	Prat.g_00707
OG0000726	Prbg.g_01076	Prat.g_00708
OG0000727	Prbg.g_01078	Prat.g_00709
OG0000728	Prbg.g_01079	Prat.g_00710
OG0000729	Prbg.g_01081	Prat.g_00712
OG0000730	Prbg.g_01082	Prat.g_00713
OG0000731	Prbg.g_01084	Prat.g_00716
OG0000732	Prbg.g_01085	Prat.g_00717
OG0000733	Prbg.g_01086	Prat.g_00718
OG0000734	Prbg.g_01087	Prat.g_00719
OG0000735	Prbg.g_01088	Prat.g_00720
OG0000736	Prbg.g_01090	Prat.g_00722
OG0000737	Prbg.g_01091	Prat.g_00723
OG0000738	Prbg.g_01093	Prat.g_00725
OG0000739	Prbg.g_01094	Prat.g_00726
OG0000740	Prbg.g_01095	Prat.g_00728
OG0000741	Prbg.g_01097	Prat.g_00730
OG0000742	Prbg.g_01098	Prat.g_00731
OG0000743	Prbg.g_01102	Prat.g_00735
OG0000744	Prbg.g_01103	Prat.g_00736
OG0000745	Prbg.g_01105	Prat.g_00738
OG0000746	Prbg.g_01106	Prat.g_00739
OG0000747	Prbg.g_01107	Prat.g_00740
OG0000748	Prbg.g_01108	Prat.g_00741
OG0000749	Prbg.g_01109	Prat.g_00742
OG0000750	Prbg.g_01110	Prat.g_00743
OG0000751	Prbg.g_01383	Prat.g_01051
OG0000752	Prbg.g_01382	Prat.g_01050
OG0000753	Prbg.g_01381	Prat.g_01049
OG0000754	Prbg.g_01380	Prat.g_01048
OG0000755	Prbg.g_01378	Prat.g_01046
OG0000756	Prbg.g_01377	Prat.g_01045
OG0000757	Prbg.g_01376	Prat.g_01044
OG0000758	Prbg.g_01263	Prat.g_00868
OG0000759	Prbg.g_01264	Prat.g_00869
OG0000760	Prbg.g_01265	Prat.g_00870
OG0000761	Prbg.g_01266	Prat.g_00871
OG0000762	Prbg.g_01268	Prat.g_00873
OG0000763	Prbg.g_01269	Prat.g_00874
OG0000764	Prbg.g_01270	Prat.g_00876
OG0000765	Prbg.g_01271	Prat.g_00877
OG0000766	Prbg.g_01272	Prat.g_00878
OG0000767	Prbg.g_01273	Prat.g_00879
OG0000768	Prbg.g_01274	Prat.g_00880
OG0000769	Prbg.g_01275	Prat.g_00881
OG0000770	Prbg.g_01277	Prat.g_00883
OG0000771	Prbg.g_01278	Prat.g_00884
OG0000772	Prbg.g_01337	Prat.g_00944
OG0000773	Prbg.g_01280	Prat.g_00889
OG0000774	Prbg.g_01281	Prat.g_00890
OG0000775	Prbg.g_01282	Prat.g_00891
OG0000776	Prbg.g_01284	Prat.g_00893
OG0000777	Prbg.g_01285	Prat.g_00894
OG0000778	Prbg.g_01286	Prat.g_00895
OG0000779	Prbg.g_01288	Prat.g_00897
OG0000780	Prbg.g_01289	Prat.g_00898
OG0000781	Prbg.g_01290	Prat.g_00899
OG0000782	Prbg.g_01292	Prat.g_00901
OG0000783	Prbg.g_01293	Prat.g_00902
OG0000784	Prbg.g_01294	Prat.g_00903
OG0000785	Prbg.g_01295	Prat.g_00904
OG0000786	Prbg.g_01296	Prat.g_00905
OG0000787	Prbg.g_01298	Prat.g_00907
OG0000788	Prbg.g_01299	Prat.g_00908
OG0000789	Prbg.g_01300	Prat.g_00909
OG0000790	Prbg.g_01301	Prat.g_00910
OG0000791	Prbg.g_01302	Prat.g_00911
OG0000792	Prbg.g_01552	Prat.g_00912
OG0000793	Prbg.g_01304	Prat.g_00913
OG0000794	Prbg.g_01305	Prat.g_00914
OG0000795	Prbg.g_01306	Prat.g_00915
OG0000796	Prbg.g_01309	Prat.g_00916
OG0000797	Prbg.g_01310	Prat.g_00917
OG0000798	Prbg.g_01311	Prat.g_00918
OG0000799	Prbg.g_01312	Prat.g_00919
OG0000800	Prbg.g_01313	Prat.g_00920
OG0000801	Prbg.g_01314	Prat.g_00921
OG0000802	Prbg.g_01316	Prat.g_00923
OG0000803	Prbg.g_01317	Prat.g_00924
OG0000804	Prbg.g_01321	Prat.g_00929
OG0000805	Prbg.g_01323	Prat.g_00931
OG0000806	Prbg.g_01324	Prat.g_00932
OG0000807	Prbg.g_01325	Prat.g_00933
OG0000808	Prbg.g_01326	Prat.g_00934
OG0000809	Prbg.g_01332	Prat.g_00939
OG0000810	Prbg.g_01334	Prat.g_00941
OG0000811	Prbg.g_01335	Prat.g_00942
OG0000812	Prbg.g_01336	Prat.g_00943
OG0000813	Prbg.g_01339	Prat.g_00946
OG0000814	Prbg.g_01340	Prat.g_00947
OG0000815	Prbg.g_01341	Prat.g_00948
OG0000816	Prbg.g_01344	Prat.g_00951
OG0000817	Prbg.g_01245	Prat.g_00955
OG0000818	Prbg.g_01244	Prat.g_00956
OG0000819	Prbg.g_01242	Prat.g_00957
OG0000820	Prbg.g_01241	Prat.g_00958
OG0000821	Prbg.g_01240	Prat.g_00959
OG0000822	Prbg.g_01239	Prat.g_00960
OG0000823	Prbg.g_01236	Prat.g_00963
OG0000824	Prbg.g_01235	Prat.g_00964
OG0000825	Prbg.g_01233	Prat.g_00966
OG0000826	Prbg.g_01232	Prat.g_00967
OG0000827	Prbg.g_01231	Prat.g_00968
OG0000828	Prbg.g_01229	Prat.g_00970
OG0000829	Prbg.g_00141	Prat.g_01204
OG0000830	Prbg.g_00022	Prat.g_01479
OG0000831	Prbg.g_01534	Prat.g_01197
OG0000832	Prbg.g_00361	Prat.g_01480
OG0000833	Prbg.g_00455	Prat.g_01214
OG0000834	Prbg.g_01528	Prat.g_01199
OG0000835	Prbg.g_00123	Prat.g_00354
OG0000836	Prbg.g_01555	Prat.g_01373
OG0000837	Prbg.g_00528	Prat.g_01211
OG0000838	Prbg.g_00750	Prat.g_01560
OG0000839	Prbg.g_00751	Prat.g_01559
OG0000840	Prbg.g_00011	Prat.g_01175
OG0000841	Prbg.g_01508	Prat.g_01177
OG0000842	Prbg.g_01502	Prat.g_01171
OG0000843	Prbg.g_01500	Prat.g_01169
OG0000844	Prbg.g_01499	Prat.g_01168
OG0000845	Prbg.g_01498	Prat.g_01167
OG0000846	Prbg.g_01497	Prat.g_01166
OG0000847	Prbg.g_01496	Prat.g_01165
OG0000848	Prbg.g_01495	Prat.g_01164
OG0000849	Prbg.g_01494	Prat.g_01163
OG0000850	Prbg.g_01493	Prat.g_01162
OG0000851	Prbg.g_01490	Prat.g_01159
OG0000852	Prbg.g_01487	Prat.g_01157
OG0000853	Prbg.g_01485	Prat.g_01155
OG0000854	Prbg.g_01484	Prat.g_01154
OG0000855	Prbg.g_01483	Prat.g_01153
OG0000856	Prbg.g_01482	Prat.g_01152
OG0000857	Prbg.g_01481	Prat.g_01151
OG0000858	Prbg.g_01478	Prat.g_01148
OG0000859	Prbg.g_01477	Prat.g_01147
OG0000860	Prbg.g_01476	Prat.g_01146
OG0000861	Prbg.g_01475	Prat.g_01145
OG0000862	Prbg.g_01474	Prat.g_01144
OG0000863	Prbg.g_01472	Prat.g_01142
OG0000864	Prbg.g_01471	Prat.g_01141
OG0000865	Prbg.g_01470	Prat.g_01140
OG0000866	Prbg.g_01469	Prat.g_01139
OG0000867	Prbg.g_01467	Prat.g_01136
OG0000868	Prbg.g_01465	Prat.g_01135
OG0000869	Prbg.g_01464	Prat.g_01134
OG0000870	Prbg.g_01461	Prat.g_01131
OG0000871	Prbg.g_01460	Prat.g_01130
OG0000872	Prbg.g_01458	Prat.g_01128
OG0000873	Prbg.g_01457	Prat.g_01127
OG0000874	Prbg.g_01456	Prat.g_01126
OG0000875	Prbg.g_01454	Prat.g_01124
OG0000876	Prbg.g_01452	Prat.g_01123
OG0000877	Prbg.g_01451	Prat.g_01122
OG0000878	Prbg.g_01450	Prat.g_01121
OG0000879	Prbg.g_01449	Prat.g_01120
OG0000880	Prbg.g_01448	Prat.g_01119
OG0000881	Prbg.g_01447	Prat.g_01118
OG0000882	Prbg.g_01446	Prat.g_01117
OG0000883	Prbg.g_01445	Prat.g_01116
OG0000884	Prbg.g_01444	Prat.g_01115
OG0000885	Prbg.g_01443	Prat.g_01114
OG0000886	Prbg.g_01442	Prat.g_01113
OG0000887	Prbg.g_01441	Prat.g_01112
OG0000888	Prbg.g_01440	Prat.g_01111
OG0000889	Prbg.g_01439	Prat.g_01110
OG0000890	Prbg.g_01438	Prat.g_01108
OG0000891	Prbg.g_01437	Prat.g_01107
OG0000892	Prbg.g_01436	Prat.g_01106
OG0000893	Prbg.g_01435	Prat.g_01105
OG0000894	Prbg.g_01434	Prat.g_01104
OG0000895	Prbg.g_01433	Prat.g_01103
OG0000896	Prbg.g_01431	Prat.g_01101
OG0000897	Prbg.g_01430	Prat.g_01100
OG0000898	Prbg.g_01429	Prat.g_01099
OG0000899	Prbg.g_01428	Prat.g_01098
OG0000900	Prbg.g_00351	Prat.g_00594
OG0000901	Prbg.g_01576	Prat.g_00626
OG0000902	Prbg.g_00466	Prat.g_01238
OG0000903	Prbg.g_00467	Prat.g_01239
OG0000904	Prbg.g_00468	Prat.g_01240
OG0000905	Prbg.g_00469	Prat.g_01241
OG0000906	Prbg.g_00470	Prat.g_01242
OG0000907	Prbg.g_00472	Prat.g_01244
OG0000908	Prbg.g_00473	Prat.g_01245
OG0000909	Prbg.g_00474	Prat.g_01246
OG0000910	Prbg.g_00475	Prat.g_01247
OG0000911	Prbg.g_00476	Prat.g_01248
OG0000912	Prbg.g_00479	Prat.g_01251
OG0000913	Prbg.g_00480	Prat.g_01252
OG0000914	Prbg.g_00481	Prat.g_01253
OG0000915	Prbg.g_00484	Prat.g_01255
OG0000916	Prbg.g_00485	Prat.g_01256
OG0000917	Prbg.g_00486	Prat.g_01257
OG0000918	Prbg.g_00487	Prat.g_01258
OG0000919	Prbg.g_00488	Prat.g_01259
OG0000920	Prbg.g_00489	Prat.g_01260
OG0000921	Prbg.g_00492	Prat.g_01263
OG0000922	Prbg.g_00493	Prat.g_01264
OG0000923	Prbg.g_00505	Prat.g_01282
OG0000924	Prbg.g_00504	Prat.g_01283
OG0000925	Prbg.g_00501	Prat.g_01287
OG0000926	Prbg.g_00218	Prat.g_01471
OG0000927	Prbg.g_01551	Prat.g_01178
OG0000928	Prbg.g_00690	Prat.g_01455
OG0000929	Prbg.g_01529	Prat.g_01200
OG0000930	Prbg.g_01511	Prat.g_01181
OG0000931	Prbg.g_01223	Prat.g_00976
OG0000932	Prbg.g_01548	Prat.g_01228
OG0000933	Prbg.g_00531	Prat.g_01293
OG0000934	Prbg.g_00532	Prat.g_01294
OG0000935	Prbg.g_00533	Prat.g_01295
OG0000936	Prbg.g_00534	Prat.g_01296
OG0000937	Prbg.g_00535	Prat.g_01297
OG0000938	Prbg.g_00536	Prat.g_01298
OG0000939	Prbg.g_00537	Prat.g_01299
OG0000940	Prbg.g_00538	Prat.g_01300
OG0000941	Prbg.g_00539	Prat.g_01301
OG0000942	Prbg.g_00540	Prat.g_01302
OG0000943	Prbg.g_00541	Prat.g_01303
OG0000944	Prbg.g_00542	Prat.g_01304
OG0000945	Prbg.g_00543	Prat.g_01305
OG0000946	Prbg.g_00544	Prat.g_01306
OG0000947	Prbg.g_00545	Prat.g_01307
OG0000948	Prbg.g_00546	Prat.g_01308
OG0000949	Prbg.g_00547	Prat.g_01309
OG0000950	Prbg.g_01829	Prat.g_01769
OG0000951	Prbg.g_00574	Prat.g_01333
OG0000952	Prbg.g_00575	Prat.g_01334
OG0000953	Prbg.g_00576	Prat.g_01335
OG0000954	Prbg.g_00577	Prat.g_01336
OG0000955	Prbg.g_00578	Prat.g_01337
OG0000956	Prbg.g_00580	Prat.g_01339
OG0000957	Prbg.g_00581	Prat.g_01340
OG0000958	Prbg.g_00582	Prat.g_01341
OG0000959	Prbg.g_00583	Prat.g_01342
OG0000960	Prbg.g_00584	Prat.g_01343
OG0000961	Prbg.g_00585	Prat.g_01344
OG0000962	Prbg.g_00586	Prat.g_01345
OG0000963	Prbg.g_00587	Prat.g_01346
OG0000964	Prbg.g_00588	Prat.g_01348
OG0000965	Prbg.g_00589	Prat.g_01350
OG0000966	Prbg.g_00590	Prat.g_01351
OG0000967	Prbg.g_00593	Prat.g_01355
OG0000968	Prbg.g_00594	Prat.g_01356
OG0000969	Prbg.g_00595	Prat.g_01357
OG0000970	Prbg.g_00596	Prat.g_01358
OG0000971	Prbg.g_00597	Prat.g_01359
OG0000972	Prbg.g_00598	Prat.g_01360
OG0000973	Prbg.g_00600	Prat.g_01362
OG0000974	Prbg.g_00601	Prat.g_01363
OG0000975	Prbg.g_00602	Prat.g_01364
OG0000976	Prbg.g_00603	Prat.g_01365
OG0000977	Prbg.g_00604	Prat.g_01366
OG0000978	Prbg.g_00605	Prat.g_01367
OG0000979	Prbg.g_00606	Prat.g_01368
OG0000980	Prbg.g_00607	Prat.g_01369
OG0000981	Prbg.g_00608	Prat.g_01370
OG0000982	Prbg.g_00609	Prat.g_01371
OG0000983	Prbg.g_00610	Prat.g_01372
OG0000984	Prbg.g_00614	Prat.g_01378
OG0000985	Prbg.g_00615	Prat.g_01379
OG0000986	Prbg.g_00616	Prat.g_01380
OG0000987	Prbg.g_00618	Prat.g_01382
OG0000988	Prbg.g_00619	Prat.g_01383
OG0000989	Prbg.g_00620	Prat.g_01384
OG0000990	Prbg.g_00621	Prat.g_01385
OG0000991	Prbg.g_00622	Prat.g_01386
OG0000992	Prbg.g_00623	Prat.g_01387
OG0000993	Prbg.g_00624	Prat.g_01388
OG0000994	Prbg.g_00625	Prat.g_01389
OG0000995	Prbg.g_00626	Prat.g_01390
OG0000996	Prbg.g_00627	Prat.g_01391
OG0000997	Prbg.g_00629	Prat.g_01393
OG0000998	Prbg.g_00635	Prat.g_01399
OG0000999	Prbg.g_00637	Prat.g_01403
OG0001000	Prbg.g_00639	Prat.g_01405
OG0001001	Prbg.g_00641	Prat.g_01407
OG0001002	Prbg.g_00643	Prat.g_01409
OG0001003	Prbg.g_00644	Prat.g_01410
OG0001004	Prbg.g_00645	Prat.g_01411
OG0001005	Prbg.g_00646	Prat.g_01412
OG0001006	Prbg.g_00648	Prat.g_01414
OG0001007	Prbg.g_00649	Prat.g_01415
OG0001008	Prbg.g_00650	Prat.g_01416
OG0001009	Prbg.g_00651	Prat.g_01417
OG0001010	Prbg.g_00652	Prat.g_01418
OG0001011	Prbg.g_00653	Prat.g_01420
OG0001012	Prbg.g_00654	Prat.g_01421
OG0001013	Prbg.g_00655	Prat.g_01422
OG0001014	Prbg.g_00656	Prat.g_01423
OG0001015	Prbg.g_00657	Prat.g_01424
OG0001016	Prbg.g_00658	Prat.g_01425
OG0001017	Prbg.g_00659	Prat.g_01426
OG0001018	Prbg.g_00660	Prat.g_01427
OG0001019	Prbg.g_00661	Prat.g_01428
OG0001020	Prbg.g_00662	Prat.g_01429
OG0001021	Prbg.g_00663	Prat.g_01430
OG0001022	Prbg.g_00664	Prat.g_01431
OG0001023	Prbg.g_00665	Prat.g_01432
OG0001024	Prbg.g_00667	Prat.g_01434
OG0001025	Prbg.g_00668	Prat.g_01435
OG0001026	Prbg.g_00669	Prat.g_01436
OG0001027	Prbg.g_00670	Prat.g_01437
OG0001028	Prbg.g_00673	Prat.g_01439
OG0001029	Prbg.g_00674	Prat.g_01440
OG0001030	Prbg.g_00677	Prat.g_01443
OG0001031	Prbg.g_00678	Prat.g_01444
OG0001032	Prbg.g_01593	Prat.g_01502
OG0001033	Prbg.g_00348	Prat.g_01457
OG0001034	Prbg.g_01174	Prat.g_01022
OG0001035	Prbg.g_01643	Prat.g_01585
OG0001036	Prbg.g_01644	Prat.g_01586
OG0001037	Prbg.g_01651	Prat.g_01593
OG0001038	Prbg.g_01652	Prat.g_01594
OG0001039	Prbg.g_01653	Prat.g_01595
OG0001040	Prbg.g_01654	Prat.g_01596
OG0001041	Prbg.g_01656	Prat.g_01598
OG0001042	Prbg.g_01657	Prat.g_01599
OG0001043	Prbg.g_01658	Prat.g_01600
OG0001044	Prbg.g_01659	Prat.g_01601
OG0001045	Prbg.g_01660	Prat.g_01602
OG0001046	Prbg.g_01662	Prat.g_01603
OG0001047	Prbg.g_01663	Prat.g_01604
OG0001048	Prbg.g_01664	Prat.g_01605
OG0001049	Prbg.g_01665	Prat.g_01606
OG0001050	Prbg.g_01666	Prat.g_01607
OG0001051	Prbg.g_01667	Prat.g_01608
OG0001052	Prbg.g_01668	Prat.g_01609
OG0001053	Prbg.g_01669	Prat.g_01610
OG0001054	Prbg.g_01670	Prat.g_01611
OG0001055	Prbg.g_01671	Prat.g_01612
OG0001056	Prbg.g_01672	Prat.g_01613
OG0001057	Prbg.g_01674	Prat.g_01615
OG0001058	Prbg.g_01675	Prat.g_01616
OG0001059	Prbg.g_01676	Prat.g_01617
OG0001060	Prbg.g_01677	Prat.g_01618
OG0001061	Prbg.g_01678	Prat.g_01619
OG0001062	Prbg.g_01679	Prat.g_01621
OG0001063	Prbg.g_01680	Prat.g_01622
OG0001064	Prbg.g_01681	Prat.g_01623
OG0001065	Prbg.g_01682	Prat.g_01624
OG0001066	Prbg.g_01683	Prat.g_01625
OG0001067	Prbg.g_01684	Prat.g_01626
OG0001068	Prbg.g_01685	Prat.g_01627
OG0001069	Prbg.g_01688	Prat.g_01630
OG0001070	Prbg.g_01690	Prat.g_01632
OG0001071	Prbg.g_01691	Prat.g_01633
OG0001072	Prbg.g_01692	Prat.g_01634
OG0001073	Prbg.g_01693	Prat.g_01635
OG0001074	Prbg.g_01694	Prat.g_01636
OG0001075	Prbg.g_01696	Prat.g_01639
OG0001076	Prbg.g_01698	Prat.g_01641
OG0001077	Prbg.g_01699	Prat.g_01642
OG0001078	Prbg.g_01700	Prat.g_01643
OG0001079	Prbg.g_01701	Prat.g_01644
OG0001080	Prbg.g_01702	Prat.g_01645
OG0001081	Prbg.g_01703	Prat.g_01646
OG0001082	Prbg.g_01704	Prat.g_01647
OG0001083	Prbg.g_01705	Prat.g_01648
OG0001084	Prbg.g_01706	Prat.g_01649
OG0001085	Prbg.g_01707	Prat.g_01650
OG0001086	Prbg.g_01713	Prat.g_01655
OG0001087	Prbg.g_01715	Prat.g_01657
OG0001088	Prbg.g_01716	Prat.g_01658
OG0001089	Prbg.g_01719	Prat.g_01661
OG0001090	Prbg.g_01720	Prat.g_01662
OG0001091	Prbg.g_01721	Prat.g_01663
OG0001092	Prbg.g_01722	Prat.g_01664
OG0001093	Prbg.g_01723	Prat.g_01665
OG0001094	Prbg.g_01724	Prat.g_01666
OG0001095	Prbg.g_01725	Prat.g_01667
OG0001096	Prbg.g_01726	Prat.g_01668
OG0001097	Prbg.g_01727	Prat.g_01669
OG0001098	Prbg.g_01728	Prat.g_01670
OG0001099	Prbg.g_01729	Prat.g_01671
OG0001100	Prbg.g_01730	Prat.g_01672
OG0001101	Prbg.g_01731	Prat.g_01673
OG0001102	Prbg.g_01735	Prat.g_01677
OG0001103	Prbg.g_01736	Prat.g_01678
OG0001104	Prbg.g_01739	Prat.g_01682
OG0001105	Prbg.g_01738	Prat.g_01680
OG0001106	Prbg.g_01734	Prat.g_01676
OG0001107	Prbg.g_01733	Prat.g_01675
OG0001108	Prbg.g_01732	Prat.g_01674
OG0001109	Prbg.g_01742	Prat.g_01684
OG0001110	Prbg.g_01744	Prat.g_01686
OG0001111	Prbg.g_01745	Prat.g_01687
OG0001112	Prbg.g_01746	Prat.g_01688
OG0001113	Prbg.g_01747	Prat.g_01689
OG0001114	Prbg.g_01748	Prat.g_01690
OG0001115	Prbg.g_01749	Prat.g_01691
OG0001116	Prbg.g_01750	Prat.g_01692
