Orthogroup	Prag	Prbi
OG0000544	Prag.g_00596	Prbi.g_00620
OG0000545	Prag.g_00599	Prbi.g_00623
OG0000546	Prag.g_00600	Prbi.g_00624
OG0000547	Prag.g_00602	Prbi.g_00626
OG0000548	Prag.g_00603	Prbi.g_00627
OG0000549	Prag.g_00604	Prbi.g_00628
OG0000550	Prag.g_00605	Prbi.g_00629
OG0000551	Prag.g_00606	Prbi.g_00630
OG0000552	Prag.g_00607	Prbi.g_00631
OG0000553	Prag.g_00608	Prbi.g_00632
OG0000554	Prag.g_00609	Prbi.g_00634
OG0000555	Prag.g_00610	Prbi.g_00635
OG0000556	Prag.g_00611	Prbi.g_00636
OG0000557	Prag.g_00612	Prbi.g_00637
OG0000558	Prag.g_00613	Prbi.g_00638
OG0000559	Prag.g_00614	Prbi.g_00639
OG0000560	Prag.g_00616	Prbi.g_00641
OG0000561	Prag.g_00617	Prbi.g_00642
OG0000562	Prag.g_00618	Prbi.g_00643
OG0000563	Prag.g_00619	Prbi.g_00644
OG0000564	Prag.g_00620	Prbi.g_00645
OG0000565	Prag.g_00621	Prbi.g_00646
OG0000566	Prag.g_00622	Prbi.g_00647
OG0000567	Prag.g_00623	Prbi.g_00648
OG0000568	Prag.g_00624	Prbi.g_00649
OG0000569	Prag.g_00625	Prbi.g_00650
OG0000570	Prag.g_00626	Prbi.g_00651
OG0000571	Prag.g_00627	Prbi.g_00652
OG0000572	Prag.g_00628	Prbi.g_00653
OG0000573	Prag.g_00631	Prbi.g_00656
OG0000574	Prag.g_00632	Prbi.g_00657
OG0000575	Prag.g_00633	Prbi.g_00658
OG0000576	Prag.g_00634	Prbi.g_00659
OG0000577	Prag.g_00635	Prbi.g_00660
OG0000578	Prag.g_00636	Prbi.g_00661
OG0000579	Prag.g_00637	Prbi.g_00662
OG0000580	Prag.g_00638	Prbi.g_00663
OG0000581	Prag.g_00639	Prbi.g_00664
OG0000582	Prag.g_00640	Prbi.g_00665
OG0000583	Prag.g_00641	Prbi.g_00666
OG0000584	Prag.g_00642	Prbi.g_00667
OG0000585	Prag.g_00643	Prbi.g_00668
OG0000586	Prag.g_00645	Prbi.g_00670
OG0000587	Prag.g_00646	Prbi.g_00671
OG0000588	Prag.g_00648	Prbi.g_00673
OG0000589	Prag.g_00649	Prbi.g_00674
OG0000590	Prag.g_00651	Prbi.g_00676
OG0000591	Prag.g_00657	Prbi.g_00682
OG0000592	Prag.g_00658	Prbi.g_00683
OG0000593	Prag.g_00659	Prbi.g_00684
OG0000594	Prag.g_00661	Prbi.g_00686
OG0000595	Prag.g_00662	Prbi.g_00687
OG0000596	Prag.g_00663	Prbi.g_00688
OG0000597	Prag.g_00665	Prbi.g_00690
OG0000598	Prag.g_00666	Prbi.g_00691
OG0000599	Prag.g_00667	Prbi.g_00692
OG0000600	Prag.g_00668	Prbi.g_00693
OG0000601	Prag.g_00670	Prbi.g_00695
OG0000602	Prag.g_00671	Prbi.g_00696
OG0000603	Prag.g_00672	Prbi.g_00697
OG0000604	Prag.g_00673	Prbi.g_00698
OG0000605	Prag.g_00674	Prbi.g_00699
OG0000606	Prag.g_00675	Prbi.g_00700
OG0000607	Prag.g_00677	Prbi.g_00703
OG0000608	Prag.g_00678	Prbi.g_00704
OG0000609	Prag.g_00682	Prbi.g_00708
OG0000610	Prag.g_00683	Prbi.g_00709
OG0000611	Prag.g_00693	Prbi.g_00746
OG0000612	Prag.g_00694	Prbi.g_00747
OG0000613	Prag.g_00695	Prbi.g_00748
OG0000614	Prag.g_00696	Prbi.g_00749
OG0000615	Prag.g_00698	Prbi.g_00751
OG0000616	Prag.g_00699	Prbi.g_00752
OG0000617	Prag.g_00700	Prbi.g_00753
OG0000618	Prag.g_00701	Prbi.g_00754
OG0000619	Prag.g_00702	Prbi.g_00755
OG0000620	Prag.g_00703	Prbi.g_00756
OG0000621	Prag.g_00704	Prbi.g_00757
OG0000622	Prag.g_00705	Prbi.g_00758
OG0000623	Prag.g_00706	Prbi.g_00759
OG0000624	Prag.g_00707	Prbi.g_00760
OG0000625	Prag.g_00708	Prbi.g_00761
OG0000626	Prag.g_00709	Prbi.g_00762
OG0000627	Prag.g_00710	Prbi.g_00763
OG0000628	Prag.g_00711	Prbi.g_00764
OG0000629	Prag.g_00712	Prbi.g_00765
OG0000630	Prag.g_00713	Prbi.g_00766
OG0000631	Prag.g_00715	Prbi.g_00768
OG0000632	Prag.g_00740	Prbi.g_00788
OG0000633	Prag.g_00744	Prbi.g_00792
OG0000634	Prag.g_00758	Prbi.g_00807
OG0000635	Prag.g_00771	Prbi.g_00811
OG0000636	Prag.g_00772	Prbi.g_00812
OG0000637	Prag.g_00773	Prbi.g_00813
OG0000638	Prag.g_00784	Prbi.g_00825
OG0000639	Prag.g_00793	Prbi.g_00834
OG0000640	Prag.g_00795	Prbi.g_00835
OG0000641	Prag.g_00797	Prbi.g_00838
OG0000642	Prag.g_00798	Prbi.g_00839
OG0000643	Prag.g_00799	Prbi.g_00840
OG0000644	Prag.g_00800	Prbi.g_00841
OG0000645	Prag.g_00801	Prbi.g_00842
OG0000646	Prag.g_00802	Prbi.g_00843
OG0000647	Prag.g_00803	Prbi.g_00844
OG0000648	Prag.g_00805	Prbi.g_00846
OG0000649	Prag.g_00806	Prbi.g_00847
OG0000650	Prag.g_00807	Prbi.g_00848
OG0000651	Prag.g_00808	Prbi.g_00849
OG0000652	Prag.g_00809	Prbi.g_00850
OG0000653	Prag.g_00810	Prbi.g_00851
OG0000654	Prag.g_00812	Prbi.g_00853
OG0000655	Prag.g_00814	Prbi.g_00855
OG0000656	Prag.g_00815	Prbi.g_00856
OG0000657	Prag.g_00816	Prbi.g_00857
OG0000658	Prag.g_00817	Prbi.g_00858
OG0000659	Prag.g_00818	Prbi.g_00859
OG0000660	Prag.g_00819	Prbi.g_00860
OG0000661	Prag.g_00820	Prbi.g_00861
OG0000662	Prag.g_00821	Prbi.g_00862
OG0000663	Prag.g_00822	Prbi.g_00863
OG0000664	Prag.g_00823	Prbi.g_00864
OG0000665	Prag.g_00824	Prbi.g_00865
OG0000666	Prag.g_00825	Prbi.g_00866
OG0000667	Prag.g_00826	Prbi.g_00867
OG0000668	Prag.g_00827	Prbi.g_00868
OG0000669	Prag.g_00829	Prbi.g_00870
OG0000670	Prag.g_00830	Prbi.g_00871
OG0000671	Prag.g_00831	Prbi.g_00872
OG0000672	Prag.g_00832	Prbi.g_00873
OG0000673	Prag.g_00833	Prbi.g_00874
OG0000674	Prag.g_00834	Prbi.g_00875
OG0000675	Prag.g_00835	Prbi.g_00877
OG0000676	Prag.g_00836	Prbi.g_00878
OG0000677	Prag.g_00838	Prbi.g_00881
OG0000678	Prag.g_00840	Prbi.g_00883
OG0000679	Prag.g_00841	Prbi.g_00884
OG0000680	Prag.g_00842	Prbi.g_00885
OG0000681	Prag.g_00843	Prbi.g_00886
OG0000682	Prag.g_00844	Prbi.g_00887
OG0000683	Prag.g_00846	Prbi.g_00889
OG0000684	Prag.g_00847	Prbi.g_00890
OG0000685	Prag.g_00848	Prbi.g_00891
OG0000686	Prag.g_00849	Prbi.g_00892
OG0000687	Prag.g_00850	Prbi.g_00893
OG0000688	Prag.g_00851	Prbi.g_00894
OG0000689	Prag.g_00852	Prbi.g_00895
OG0000690	Prag.g_00853	Prbi.g_00896
OG0000691	Prag.g_00854	Prbi.g_00897
OG0000692	Prag.g_00856	Prbi.g_00899
OG0000693	Prag.g_00857	Prbi.g_00900
OG0000694	Prag.g_00858	Prbi.g_00901
OG0000695	Prag.g_00859	Prbi.g_00902
OG0000696	Prag.g_00860	Prbi.g_00903
OG0000697	Prag.g_00862	Prbi.g_00905
OG0000698	Prag.g_00864	Prbi.g_00907
OG0000699	Prag.g_00865	Prbi.g_00908
OG0000700	Prag.g_00892	Prbi.g_00934
OG0000701	Prag.g_00895	Prbi.g_00939
OG0000702	Prag.g_00898	Prbi.g_00942
OG0000703	Prag.g_00899	Prbi.g_00943
OG0000704	Prag.g_00900	Prbi.g_00944
OG0000705	Prag.g_00901	Prbi.g_00945
OG0000706	Prag.g_00902	Prbi.g_00946
OG0000707	Prag.g_00903	Prbi.g_00948
OG0000708	Prag.g_00904	Prbi.g_00949
OG0000709	Prag.g_00906	Prbi.g_00951
OG0000710	Prag.g_00907	Prbi.g_00952
OG0000711	Prag.g_00908	Prbi.g_00953
OG0000712	Prag.g_00909	Prbi.g_00954
OG0000713	Prag.g_00910	Prbi.g_00955
OG0000714	Prag.g_00912	Prbi.g_00957
OG0000715	Prag.g_00913	Prbi.g_00958
OG0000716	Prag.g_00915	Prbi.g_00960
OG0000717	Prag.g_00916	Prbi.g_00961
OG0000718	Prag.g_00917	Prbi.g_00962
OG0000719	Prag.g_00919	Prbi.g_00964
OG0000720	Prag.g_00920	Prbi.g_00965
OG0000721	Prag.g_00922	Prbi.g_00968
OG0000722	Prag.g_00923	Prbi.g_00969
OG0000723	Prag.g_00924	Prbi.g_00970
OG0000724	Prag.g_00926	Prbi.g_00971
OG0000725	Prag.g_00927	Prbi.g_00972
OG0000726	Prag.g_00928	Prbi.g_00973
OG0000727	Prag.g_00929	Prbi.g_00974
OG0000728	Prag.g_00930	Prbi.g_00975
OG0000729	Prag.g_00931	Prbi.g_00976
OG0000730	Prag.g_00932	Prbi.g_00977
OG0000731	Prag.g_00933	Prbi.g_00978
OG0000732	Prag.g_00934	Prbi.g_00979
OG0000733	Prag.g_00935	Prbi.g_00980
OG0000734	Prag.g_00936	Prbi.g_00981
OG0000735	Prag.g_00938	Prbi.g_00983
OG0000736	Prag.g_00939	Prbi.g_00984
OG0000737	Prag.g_00940	Prbi.g_00985
OG0000738	Prag.g_00941	Prbi.g_00986
OG0000739	Prag.g_00942	Prbi.g_00987
OG0000740	Prag.g_00943	Prbi.g_00988
OG0000741	Prag.g_00944	Prbi.g_00989
OG0000742	Prag.g_00946	Prbi.g_00991
OG0000743	Prag.g_00947	Prbi.g_00992
OG0000744	Prag.g_00948	Prbi.g_00993
OG0000745	Prag.g_00949	Prbi.g_00994
OG0000746	Prag.g_00950	Prbi.g_00995
OG0000747	Prag.g_00951	Prbi.g_00996
OG0000748	Prag.g_00952	Prbi.g_00997
OG0000749	Prag.g_00953	Prbi.g_00998
OG0000750	Prag.g_00954	Prbi.g_00999
OG0000751	Prag.g_00955	Prbi.g_01000
OG0000752	Prag.g_00956	Prbi.g_01001
OG0000753	Prag.g_00958	Prbi.g_01003
OG0000754	Prag.g_00959	Prbi.g_01004
OG0000755	Prag.g_00960	Prbi.g_01005
OG0000756	Prag.g_00961	Prbi.g_01006
OG0000757	Prag.g_00962	Prbi.g_01007
OG0000758	Prag.g_00963	Prbi.g_01008
OG0000759	Prag.g_00965	Prbi.g_01010
OG0000760	Prag.g_00966	Prbi.g_01011
OG0000761	Prag.g_00967	Prbi.g_01012
OG0000762	Prag.g_00969	Prbi.g_01014
OG0000763	Prag.g_00970	Prbi.g_01015
OG0000764	Prag.g_00971	Prbi.g_01016
OG0000765	Prag.g_00972	Prbi.g_01017
OG0000766	Prag.g_00973	Prbi.g_01018
OG0000767	Prag.g_00975	Prbi.g_01020
OG0000768	Prag.g_00976	Prbi.g_01021
OG0000769	Prag.g_00977	Prbi.g_01022
OG0000770	Prag.g_00978	Prbi.g_01023
OG0000771	Prag.g_00979	Prbi.g_01024
OG0000772	Prag.g_00980	Prbi.g_01025
OG0000773	Prag.g_00981	Prbi.g_01026
OG0000774	Prag.g_00982	Prbi.g_01027
OG0000775	Prag.g_00983	Prbi.g_01028
OG0000776	Prag.g_00985	Prbi.g_01030
OG0000777	Prag.g_00987	Prbi.g_01032
OG0000778	Prag.g_00988	Prbi.g_01033
OG0000779	Prag.g_00989	Prbi.g_01034
OG0000780	Prag.g_00991	Prbi.g_01036
OG0000781	Prag.g_00993	Prbi.g_01038
OG0000782	Prag.g_00994	Prbi.g_01039
OG0000783	Prag.g_01005	Prbi.g_01055
OG0000784	Prag.g_01007	Prbi.g_01057
OG0000785	Prag.g_01008	Prbi.g_01058
OG0000786	Prag.g_01009	Prbi.g_01059
OG0000787	Prag.g_01010	Prbi.g_01060
OG0000788	Prag.g_01014	Prbi.g_01064
OG0000789	Prag.g_01016	Prbi.g_01066
OG0000790	Prag.g_01017	Prbi.g_01067
OG0000791	Prag.g_01018	Prbi.g_01068
OG0000792	Prag.g_01019	Prbi.g_01069
OG0000793	Prag.g_01020	Prbi.g_01070
OG0000794	Prag.g_01022	Prbi.g_01072
OG0000795	Prag.g_01025	Prbi.g_01075
OG0000796	Prag.g_01026	Prbi.g_01076
OG0000797	Prag.g_01028	Prbi.g_01078
OG0000798	Prag.g_01029	Prbi.g_01079
OG0000799	Prag.g_01030	Prbi.g_01080
OG0000800	Prag.g_01031	Prbi.g_01081
OG0000801	Prag.g_01034	Prbi.g_01084
OG0000802	Prag.g_01035	Prbi.g_01085
OG0000803	Prag.g_01037	Prbi.g_01087
OG0000804	Prag.g_01038	Prbi.g_01088
OG0000805	Prag.g_01039	Prbi.g_01089
OG0000806	Prag.g_01041	Prbi.g_01091
OG0000807	Prag.g_01066	Prbi.g_01117
OG0000808	Prag.g_01076	Prbi.g_01127
OG0000809	Prag.g_01079	Prbi.g_01130
OG0000810	Prag.g_01080	Prbi.g_01131
OG0000811	Prag.g_01087	Prbi.g_01138
OG0000812	Prag.g_01091	Prbi.g_01142
OG0000813	Prag.g_01095	Prbi.g_01146
OG0000814	Prag.g_01097	Prbi.g_01148
OG0000815	Prag.g_01106	Prbi.g_01161
OG0000816	Prag.g_01121	Prbi.g_01175
OG0000817	Prag.g_01122	Prbi.g_01176
OG0000818	Prag.g_01127	Prbi.g_01181
OG0000819	Prag.g_01134	Prbi.g_01188
OG0000820	Prag.g_01138	Prbi.g_01192
OG0000821	Prag.g_01140	Prbi.g_01194
OG0000822	Prag.g_01141	Prbi.g_01195
OG0000823	Prag.g_01142	Prbi.g_01196
OG0000824	Prag.g_01143	Prbi.g_01197
OG0000825	Prag.g_01144	Prbi.g_01198
OG0000826	Prag.g_01145	Prbi.g_01199
OG0000827	Prag.g_01146	Prbi.g_01200
OG0000828	Prag.g_01147	Prbi.g_01201
OG0000829	Prag.g_01148	Prbi.g_01202
OG0000830	Prag.g_01149	Prbi.g_01203
OG0000831	Prag.g_01152	Prbi.g_01206
OG0000832	Prag.g_01154	Prbi.g_01208
OG0000833	Prag.g_01155	Prbi.g_01209
OG0000834	Prag.g_01156	Prbi.g_01210
OG0000835	Prag.g_01157	Prbi.g_01211
OG0000836	Prag.g_01158	Prbi.g_01212
OG0000837	Prag.g_01160	Prbi.g_01214
OG0000838	Prag.g_01161	Prbi.g_01215
OG0000839	Prag.g_01162	Prbi.g_01216
OG0000840	Prag.g_01163	Prbi.g_01217
OG0000841	Prag.g_01164	Prbi.g_01218
OG0000842	Prag.g_01165	Prbi.g_01219
OG0000843	Prag.g_01166	Prbi.g_01220
OG0000844	Prag.g_01167	Prbi.g_01221
OG0000845	Prag.g_01168	Prbi.g_01222
OG0000846	Prag.g_01171	Prbi.g_01225
OG0000847	Prag.g_01173	Prbi.g_01227
OG0000848	Prag.g_01174	Prbi.g_01228
OG0000849	Prag.g_01175	Prbi.g_01229
OG0000850	Prag.g_01176	Prbi.g_01230
OG0000851	Prag.g_01177	Prbi.g_01231
OG0000852	Prag.g_01179	Prbi.g_01233
OG0000853	Prag.g_01180	Prbi.g_01234
OG0000854	Prag.g_01182	Prbi.g_01236
OG0000855	Prag.g_01183	Prbi.g_01237
OG0000856	Prag.g_01184	Prbi.g_01238
OG0000857	Prag.g_01185	Prbi.g_01239
OG0000858	Prag.g_01186	Prbi.g_01240
OG0000859	Prag.g_01187	Prbi.g_01241
OG0000860	Prag.g_01188	Prbi.g_01242
OG0000861	Prag.g_01189	Prbi.g_01243
OG0000862	Prag.g_01190	Prbi.g_01244
OG0000863	Prag.g_01191	Prbi.g_01245
OG0000864	Prag.g_01192	Prbi.g_01246
OG0000865	Prag.g_01193	Prbi.g_01247
OG0000866	Prag.g_01194	Prbi.g_01248
OG0000867	Prag.g_01195	Prbi.g_01249
OG0000868	Prag.g_01196	Prbi.g_01250
OG0000869	Prag.g_01198	Prbi.g_01252
OG0000870	Prag.g_01199	Prbi.g_01253
OG0000871	Prag.g_01201	Prbi.g_01255
OG0000872	Prag.g_01202	Prbi.g_01256
OG0000873	Prag.g_01204	Prbi.g_01258
OG0000874	Prag.g_01205	Prbi.g_01259
OG0000875	Prag.g_01206	Prbi.g_01260
OG0000876	Prag.g_01207	Prbi.g_01261
OG0000877	Prag.g_01209	Prbi.g_01263
OG0000878	Prag.g_01328	Prbi.g_01363
OG0000879	Prag.g_01342	Prbi.g_01380
OG0000880	Prag.g_01343	Prbi.g_01381
OG0000881	Prag.g_01344	Prbi.g_01382
OG0000882	Prag.g_01345	Prbi.g_01383
OG0000883	Prag.g_01346	Prbi.g_01384
OG0000884	Prag.g_01350	Prbi.g_01386
OG0000885	Prag.g_01351	Prbi.g_01387
OG0000886	Prag.g_01352	Prbi.g_01388
OG0000887	Prag.g_01353	Prbi.g_01389
OG0000888	Prag.g_01354	Prbi.g_01390
OG0000889	Prag.g_01357	Prbi.g_01393
OG0000890	Prag.g_01358	Prbi.g_01394
OG0000891	Prag.g_01359	Prbi.g_01395
OG0000892	Prag.g_01361	Prbi.g_01397
OG0000893	Prag.g_01362	Prbi.g_01398
OG0000894	Prag.g_01363	Prbi.g_01399
OG0000895	Prag.g_01364	Prbi.g_01400
OG0000896	Prag.g_01365	Prbi.g_01401
OG0000897	Prag.g_01366	Prbi.g_01402
OG0000898	Prag.g_01368	Prbi.g_01404
OG0000899	Prag.g_01369	Prbi.g_01405
OG0000900	Prag.g_01371	Prbi.g_01421
OG0000901	Prag.g_01375	Prbi.g_01425
OG0000902	Prag.g_01376	Prbi.g_01426
OG0000903	Prag.g_01377	Prbi.g_01427
OG0000904	Prag.g_01379	Prbi.g_01429
OG0000905	Prag.g_01381	Prbi.g_01431
OG0000906	Prag.g_01383	Prbi.g_01433
OG0000907	Prag.g_01384	Prbi.g_01434
OG0000908	Prag.g_01387	Prbi.g_01437
OG0000909	Prag.g_01391	Prbi.g_01441
OG0000910	Prag.g_01392	Prbi.g_01442
OG0000911	Prag.g_01393	Prbi.g_01443
OG0000912	Prag.g_01394	Prbi.g_01444
OG0000913	Prag.g_01395	Prbi.g_01445
OG0000914	Prag.g_01396	Prbi.g_01446
OG0000915	Prag.g_01397	Prbi.g_01447
OG0000916	Prag.g_01398	Prbi.g_01448
OG0000917	Prag.g_01399	Prbi.g_01449
OG0000918	Prag.g_01400	Prbi.g_01450
OG0000919	Prag.g_01401	Prbi.g_01451
OG0000920	Prag.g_01402	Prbi.g_01452
OG0000921	Prag.g_01403	Prbi.g_01453
OG0000922	Prag.g_01404	Prbi.g_01454
OG0000923	Prag.g_01405	Prbi.g_01455
OG0000924	Prag.g_01406	Prbi.g_01456
OG0000925	Prag.g_01407	Prbi.g_01457
OG0000926	Prag.g_01425	Prbi.g_01489
OG0000927	Prag.g_01470	Prbi.g_01571
OG0000928	Prag.g_01471	Prbi.g_01572
OG0000929	Prag.g_01472	Prbi.g_01573
OG0000930	Prag.g_01473	Prbi.g_01574
OG0000931	Prag.g_01474	Prbi.g_01575
OG0000932	Prag.g_01476	Prbi.g_01577
OG0000933	Prag.g_01477	Prbi.g_01578
OG0000934	Prag.g_01478	Prbi.g_01579
OG0000935	Prag.g_01479	Prbi.g_01580
OG0000936	Prag.g_01480	Prbi.g_01581
OG0000937	Prag.g_01481	Prbi.g_01582
OG0000938	Prag.g_01482	Prbi.g_01583
OG0000939	Prag.g_01483	Prbi.g_01584
OG0000940	Prag.g_01484	Prbi.g_01585
OG0000941	Prag.g_01486	Prbi.g_01587
OG0000942	Prag.g_01487	Prbi.g_01588
OG0000943	Prag.g_01492	Prbi.g_01593
OG0000944	Prag.g_01493	Prbi.g_01594
OG0000945	Prag.g_01494	Prbi.g_01595
OG0000946	Prag.g_01495	Prbi.g_01596
OG0000947	Prag.g_01496	Prbi.g_01597
OG0000948	Prag.g_01497	Prbi.g_01598
OG0000949	Prag.g_01498	Prbi.g_01599
OG0000950	Prag.g_01499	Prbi.g_01600
OG0000951	Prag.g_01500	Prbi.g_01601
OG0000952	Prag.g_01501	Prbi.g_01602
OG0000953	Prag.g_01502	Prbi.g_01603
OG0000954	Prag.g_01503	Prbi.g_01604
OG0000955	Prag.g_01504	Prbi.g_01605
OG0000956	Prag.g_01505	Prbi.g_01606
OG0000957	Prag.g_01506	Prbi.g_01607
OG0000958	Prag.g_01507	Prbi.g_01608
OG0000959	Prag.g_01508	Prbi.g_01609
OG0000960	Prag.g_01509	Prbi.g_01610
OG0000961	Prag.g_01512	Prbi.g_01613
OG0000962	Prag.g_01513	Prbi.g_01614
OG0000963	Prag.g_01514	Prbi.g_01615
OG0000964	Prag.g_01516	Prbi.g_01617
OG0000965	Prag.g_01517	Prbi.g_01618
OG0000966	Prag.g_01518	Prbi.g_01619
OG0000967	Prag.g_01519	Prbi.g_01620
OG0000968	Prag.g_01520	Prbi.g_01621
OG0000969	Prag.g_01521	Prbi.g_01622
OG0000970	Prag.g_01523	Prbi.g_01623
OG0000971	Prag.g_01524	Prbi.g_01624
OG0000972	Prag.g_01525	Prbi.g_01625
OG0000973	Prag.g_01526	Prbi.g_01626
OG0000974	Prag.g_01528	Prbi.g_01628
OG0000975	Prag.g_01531	Prbi.g_01631
OG0000976	Prag.g_01533	Prbi.g_01633
OG0000977	Prag.g_01534	Prbi.g_01634
OG0000978	Prag.g_01535	Prbi.g_01635
OG0000979	Prag.g_01537	Prbi.g_01637
OG0000980	Prag.g_01538	Prbi.g_01638
OG0000981	Prag.g_01539	Prbi.g_01639
OG0000982	Prag.g_01540	Prbi.g_01640
OG0000983	Prag.g_01542	Prbi.g_01642
OG0000984	Prag.g_01543	Prbi.g_01643
OG0000985	Prag.g_01544	Prbi.g_01644
OG0000986	Prag.g_01545	Prbi.g_01645
OG0000987	Prag.g_01546	Prbi.g_01646
OG0000988	Prag.g_01547	Prbi.g_01647
OG0000989	Prag.g_01548	Prbi.g_01648
OG0000990	Prag.g_01549	Prbi.g_01649
OG0000991	Prag.g_01550	Prbi.g_01650
OG0000992	Prag.g_01551	Prbi.g_01651
OG0000993	Prag.g_01552	Prbi.g_01652
OG0000994	Prag.g_01553	Prbi.g_01653
OG0000995	Prag.g_01554	Prbi.g_01654
OG0000996	Prag.g_01555	Prbi.g_01655
OG0000997	Prag.g_01556	Prbi.g_01656
OG0000998	Prag.g_01557	Prbi.g_01657
OG0000999	Prag.g_01558	Prbi.g_01658
OG0001000	Prag.g_01559	Prbi.g_01659
OG0001001	Prag.g_01561	Prbi.g_01661
OG0001002	Prag.g_01562	Prbi.g_01662
OG0001003	Prag.g_01563	Prbi.g_01663
OG0001004	Prag.g_01564	Prbi.g_01664
OG0001005	Prag.g_01565	Prbi.g_01665
OG0001006	Prag.g_01566	Prbi.g_01666
OG0001007	Prag.g_01567	Prbi.g_01667
OG0001008	Prag.g_01569	Prbi.g_01669
OG0001009	Prag.g_01570	Prbi.g_01670
OG0001010	Prag.g_01576	Prbi.g_01678
OG0001011	Prag.g_01583	Prbi.g_01685
OG0001012	Prag.g_01611	Prbi.g_01711
OG0001013	Prag.g_01663	Prbi.g_01781
OG0001014	Prag.g_01664	Prbi.g_01782
OG0001015	Prag.g_01670	Prbi.g_01788
OG0001016	Prag.g_01671	Prbi.g_01789
OG0001017	Prag.g_01672	Prbi.g_01790
OG0001018	Prag.g_01673	Prbi.g_01791
OG0001019	Prag.g_01675	Prbi.g_01793
OG0001020	Prag.g_01676	Prbi.g_01794
OG0001021	Prag.g_01677	Prbi.g_01795
OG0001022	Prag.g_01678	Prbi.g_01796
OG0001023	Prag.g_01679	Prbi.g_01797
OG0001024	Prag.g_01680	Prbi.g_01798
OG0001025	Prag.g_01681	Prbi.g_01799
OG0001026	Prag.g_01683	Prbi.g_01801
OG0001027	Prag.g_01684	Prbi.g_01802
OG0001028	Prag.g_01685	Prbi.g_01803
OG0001029	Prag.g_01686	Prbi.g_01804
OG0001030	Prag.g_01687	Prbi.g_01805
OG0001031	Prag.g_01688	Prbi.g_01806
OG0001032	Prag.g_01689	Prbi.g_01807
OG0001033	Prag.g_01690	Prbi.g_01808
OG0001034	Prag.g_01691	Prbi.g_01809
OG0001035	Prag.g_01693	Prbi.g_01811
OG0001036	Prag.g_01694	Prbi.g_01812
OG0001037	Prag.g_01695	Prbi.g_01813
OG0001038	Prag.g_01696	Prbi.g_01814
OG0001039	Prag.g_01697	Prbi.g_01815
OG0001040	Prag.g_01698	Prbi.g_01816
OG0001041	Prag.g_01699	Prbi.g_01817
OG0001042	Prag.g_01700	Prbi.g_01818
OG0001043	Prag.g_01701	Prbi.g_01819
OG0001044	Prag.g_01702	Prbi.g_01820
OG0001045	Prag.g_01703	Prbi.g_01821
OG0001046	Prag.g_01704	Prbi.g_01822
OG0001047	Prag.g_01707	Prbi.g_01825
OG0001048	Prag.g_01709	Prbi.g_01827
OG0001049	Prag.g_01710	Prbi.g_01828
OG0001050	Prag.g_01711	Prbi.g_01829
OG0001051	Prag.g_01712	Prbi.g_01830
OG0001052	Prag.g_01713	Prbi.g_01831
OG0001053	Prag.g_01715	Prbi.g_01832
OG0001054	Prag.g_01717	Prbi.g_01834
OG0001055	Prag.g_01718	Prbi.g_01835
OG0001056	Prag.g_01719	Prbi.g_01836
OG0001057	Prag.g_01720	Prbi.g_01837
OG0001058	Prag.g_01721	Prbi.g_01838
OG0001059	Prag.g_01722	Prbi.g_01839
OG0001060	Prag.g_01723	Prbi.g_01840
OG0001061	Prag.g_01724	Prbi.g_01841
OG0001062	Prag.g_01725	Prbi.g_01842
OG0001063	Prag.g_01726	Prbi.g_01843
OG0001064	Prag.g_01728	Prbi.g_01845
OG0001065	Prag.g_01732	Prbi.g_01848
OG0001066	Prag.g_01733	Prbi.g_01849
OG0001067	Prag.g_01734	Prbi.g_01850
OG0001068	Prag.g_01736	Prbi.g_01852
OG0001069	Prag.g_01737	Prbi.g_01853
OG0001070	Prag.g_01738	Prbi.g_01854
OG0001071	Prag.g_01739	Prbi.g_01855
OG0001072	Prag.g_01740	Prbi.g_01856
OG0001073	Prag.g_01741	Prbi.g_01857
OG0001074	Prag.g_01742	Prbi.g_01858
OG0001075	Prag.g_01743	Prbi.g_01859
OG0001076	Prag.g_01744	Prbi.g_01860
OG0001077	Prag.g_01745	Prbi.g_01861
OG0001078	Prag.g_01746	Prbi.g_01863
OG0001079	Prag.g_01747	Prbi.g_01864
OG0001080	Prag.g_01748	Prbi.g_01865
OG0001081	Prag.g_01751	Prbi.g_01868
OG0001082	Prag.g_01752	Prbi.g_01869
OG0001083	Prag.g_01753	Prbi.g_01870
OG0001084	Prag.g_01754	Prbi.g_01872
OG0001085	Prag.g_01755	Prbi.g_01873
OG0001086	Prag.g_01756	Prbi.g_01874
OG0001087	Prag.g_01757	Prbi.g_01875
OG0001088	Prag.g_01758	Prbi.g_01876
OG0001089	Prag.g_01762	Prbi.g_01896
OG0001090	Prag.g_01764	Prbi.g_01898
OG0001091	Prag.g_01765	Prbi.g_01899
OG0001092	Prag.g_01766	Prbi.g_01900
OG0001093	Prag.g_01767	Prbi.g_01901
OG0001094	Prag.g_01768	Prbi.g_01902
OG0001095	Prag.g_01769	Prbi.g_01903
OG0001096	Prag.g_01770	Prbi.g_01904
OG0001097	Prag.g_01771	Prbi.g_01905
OG0001098	Prag.g_01772	Prbi.g_01906
OG0001099	Prag.g_01773	Prbi.g_01907
OG0001100	Prag.g_01774	Prbi.g_01908
OG0001101	Prag.g_01775	Prbi.g_01909
OG0001102	Prag.g_01776	Prbi.g_01910
