Orthogroup	Syae	Syad
OG0000565	Syae.g_02414	Syad.g_01027
OG0000566	Syae.g_02418	Syad.g_01031
OG0000567	Syae.g_02422	Syad.g_01035
OG0000568	Syae.g_02427	Syad.g_01040
OG0000569	Syae.g_02428	Syad.g_01041
OG0000570	Syae.g_02429	Syad.g_01042
OG0000571	Syae.g_02433	Syad.g_01046
OG0000572	Syae.g_02448	Syad.g_01064
OG0000573	Syae.g_02456	Syad.g_01072
OG0000574	Syae.g_02457	Syad.g_01077
OG0000575	Syae.g_02461	Syad.g_01083
OG0000576	Syae.g_02463	Syad.g_01085
OG0000577	Syae.g_02464	Syad.g_01086
OG0000578	Syae.g_02465	Syad.g_01087
OG0000579	Syae.g_02466	Syad.g_01088
OG0000580	Syae.g_02467	Syad.g_01089
OG0000581	Syae.g_02473	Syad.g_01097
OG0000582	Syae.g_00018	Syad.g_02206
OG0000583	Syae.g_00019	Syad.g_02205
OG0000584	Syae.g_00020	Syad.g_02204
OG0000585	Syae.g_00022	Syad.g_02202
OG0000586	Syae.g_00023	Syad.g_02201
OG0000587	Syae.g_00025	Syad.g_02199
OG0000588	Syae.g_00043	Syad.g_02183
OG0000589	Syae.g_00047	Syad.g_02178
OG0000590	Syae.g_00048	Syad.g_02177
OG0000591	Syae.g_00056	Syad.g_02169
OG0000592	Syae.g_00057	Syad.g_02168
OG0000593	Syae.g_00070	Syad.g_02156
OG0000594	Syae.g_00071	Syad.g_02155
OG0000595	Syae.g_00072	Syad.g_02154
OG0000596	Syae.g_00077	Syad.g_02149
OG0000597	Syae.g_00080	Syad.g_02146
OG0000598	Syae.g_00081	Syad.g_02145
OG0000599	Syae.g_00084	Syad.g_02142
OG0000600	Syae.g_00085	Syad.g_02141
OG0000601	Syae.g_00086	Syad.g_02140
OG0000602	Syae.g_00091	Syad.g_02135
OG0000603	Syae.g_00092	Syad.g_02134
OG0000604	Syae.g_00095	Syad.g_02131
OG0000605	Syae.g_00260	Syad.g_02026
OG0000606	Syae.g_00616	Syad.g_01567
OG0000607	Syae.g_00613	Syad.g_01571
OG0000608	Syae.g_00612	Syad.g_01572
OG0000609	Syae.g_00610	Syad.g_01574
OG0000610	Syae.g_00601	Syad.g_01589
OG0000611	Syae.g_00598	Syad.g_01592
OG0000612	Syae.g_00597	Syad.g_01593
OG0000613	Syae.g_01910	Syad.g_00457
OG0000614	Syae.g_00765	Syad.g_01340
OG0000615	Syae.g_00557	Syad.g_01948
OG0000616	Syae.g_01696	Syad.g_00145
OG0000617	Syae.g_00464	Syad.g_01810
OG0000618	Syae.g_00463	Syad.g_01809
OG0000619	Syae.g_00462	Syad.g_01808
OG0000620	Syae.g_00456	Syad.g_01803
OG0000621	Syae.g_00455	Syad.g_01802
OG0000622	Syae.g_00454	Syad.g_01801
OG0000623	Syae.g_00453	Syad.g_01800
OG0000624	Syae.g_00451	Syad.g_01798
OG0000625	Syae.g_00450	Syad.g_01797
OG0000626	Syae.g_00449	Syad.g_01796
OG0000627	Syae.g_00299	Syad.g_01640
OG0000628	Syae.g_00300	Syad.g_01641
OG0000629	Syae.g_00303	Syad.g_01644
OG0000630	Syae.g_00310	Syad.g_01648
OG0000631	Syae.g_00317	Syad.g_01658
OG0000632	Syae.g_00318	Syad.g_01659
OG0000633	Syae.g_00320	Syad.g_01660
OG0000634	Syae.g_00525	Syad.g_01893
OG0000635	Syae.g_00524	Syad.g_01892
OG0000636	Syae.g_00522	Syad.g_01890
OG0000637	Syae.g_00520	Syad.g_01888
OG0000638	Syae.g_00519	Syad.g_01887
OG0000639	Syae.g_00518	Syad.g_01886
OG0000640	Syae.g_00517	Syad.g_01885
OG0000641	Syae.g_00513	Syad.g_01881
OG0000642	Syae.g_00512	Syad.g_01880
OG0000643	Syae.g_00510	Syad.g_01878
OG0000644	Syae.g_00509	Syad.g_01877
OG0000645	Syae.g_00507	Syad.g_01875
OG0000646	Syae.g_00504	Syad.g_01872
OG0000647	Syae.g_00502	Syad.g_01870
OG0000648	Syae.g_00499	Syad.g_01860
OG0000649	Syae.g_00498	Syad.g_01859
OG0000650	Syae.g_00497	Syad.g_01858
OG0000651	Syae.g_00496	Syad.g_01857
OG0000652	Syae.g_00495	Syad.g_01856
OG0000653	Syae.g_00493	Syad.g_01850
OG0000654	Syae.g_00492	Syad.g_01849
OG0000655	Syae.g_00491	Syad.g_01848
OG0000656	Syae.g_00488	Syad.g_01845
OG0000657	Syae.g_00834	Syad.g_01240
OG0000658	Syae.g_00837	Syad.g_01231
OG0000659	Syae.g_00838	Syad.g_01230
OG0000660	Syae.g_00842	Syad.g_01226
OG0000661	Syae.g_00844	Syad.g_01224
OG0000662	Syae.g_00846	Syad.g_01222
OG0000663	Syae.g_00849	Syad.g_01219
OG0000664	Syae.g_00850	Syad.g_01209
OG0000665	Syae.g_00121	Syad.g_02115
OG0000666	Syae.g_00258	Syad.g_02027
OG0000667	Syae.g_02056	Syad.g_00612
OG0000668	Syae.g_00418	Syad.g_01688
OG0000669	Syae.g_00585	Syad.g_01606
OG0000670	Syae.g_00582	Syad.g_01609
OG0000671	Syae.g_00580	Syad.g_01611
OG0000672	Syae.g_00577	Syad.g_01615
OG0000673	Syae.g_00574	Syad.g_01618
OG0000674	Syae.g_00572	Syad.g_01620
OG0000675	Syae.g_00571	Syad.g_01633
OG0000676	Syae.g_00569	Syad.g_01635
OG0000677	Syae.g_00568	Syad.g_01636
OG0000678	Syae.g_00564	Syad.g_01957
OG0000679	Syae.g_00555	Syad.g_01922
OG0000680	Syae.g_00554	Syad.g_01921
OG0000681	Syae.g_00551	Syad.g_01919
OG0000682	Syae.g_00550	Syad.g_01918
OG0000683	Syae.g_00549	Syad.g_01917
OG0000684	Syae.g_00545	Syad.g_01912
OG0000685	Syae.g_00543	Syad.g_01910
OG0000686	Syae.g_00542	Syad.g_01909
OG0000687	Syae.g_00541	Syad.g_01908
OG0000688	Syae.g_00536	Syad.g_01904
OG0000689	Syae.g_00534	Syad.g_01902
OG0000690	Syae.g_00533	Syad.g_01901
OG0000691	Syae.g_00532	Syad.g_01900
OG0000692	Syae.g_00531	Syad.g_01899
OG0000693	Syae.g_00529	Syad.g_01897
OG0000694	Syae.g_00528	Syad.g_01896
OG0000695	Syae.g_00322	Syad.g_01662
OG0000696	Syae.g_00323	Syad.g_01663
OG0000697	Syae.g_00325	Syad.g_01789
OG0000698	Syae.g_00328	Syad.g_01786
OG0000699	Syae.g_00330	Syad.g_01785
OG0000700	Syae.g_00331	Syad.g_01784
OG0000701	Syae.g_00332	Syad.g_01783
OG0000702	Syae.g_00341	Syad.g_01775
OG0000703	Syae.g_00342	Syad.g_01774
OG0000704	Syae.g_00345	Syad.g_01772
OG0000705	Syae.g_00352	Syad.g_01765
OG0000706	Syae.g_00353	Syad.g_01764
OG0000707	Syae.g_00354	Syad.g_01763
OG0000708	Syae.g_00357	Syad.g_01760
OG0000709	Syae.g_00365	Syad.g_01745
OG0000710	Syae.g_00369	Syad.g_01738
OG0000711	Syae.g_00398	Syad.g_01710
OG0000712	Syae.g_00400	Syad.g_01708
OG0000713	Syae.g_00401	Syad.g_01707
OG0000714	Syae.g_00403	Syad.g_01705
OG0000715	Syae.g_00405	Syad.g_01703
OG0000716	Syae.g_00409	Syad.g_01697
OG0000717	Syae.g_00410	Syad.g_01696
OG0000718	Syae.g_00414	Syad.g_01692
OG0000719	Syae.g_00416	Syad.g_01690
OG0000720	Syae.g_00429	Syad.g_01677
OG0000721	Syae.g_00431	Syad.g_01675
OG0000722	Syae.g_00432	Syad.g_01674
OG0000723	Syae.g_00445	Syad.g_01791
OG0000724	Syae.g_00799	Syad.g_01284
OG0000725	Syae.g_00789	Syad.g_01293
OG0000726	Syae.g_00788	Syad.g_01294
OG0000727	Syae.g_00787	Syad.g_01295
OG0000728	Syae.g_00785	Syad.g_01297
OG0000729	Syae.g_01819	Syad.g_00331
OG0000730	Syae.g_02189	Syad.g_00758
OG0000731	Syae.g_02201	Syad.g_00770
OG0000732	Syae.g_01764	Syad.g_00214
OG0000733	Syae.g_01599	Syad.g_00028
OG0000734	Syae.g_01371	Syad.g_02809
OG0000735	Syae.g_00942	Syad.g_01120
OG0000736	Syae.g_00941	Syad.g_01121
OG0000737	Syae.g_00940	Syad.g_01122
OG0000738	Syae.g_00935	Syad.g_01127
OG0000739	Syae.g_00928	Syad.g_01145
OG0000740	Syae.g_00927	Syad.g_01146
OG0000741	Syae.g_00924	Syad.g_01149
OG0000742	Syae.g_00922	Syad.g_01151
OG0000743	Syae.g_00920	Syad.g_01153
OG0000744	Syae.g_00919	Syad.g_01154
OG0000745	Syae.g_00917	Syad.g_01156
OG0000746	Syae.g_00915	Syad.g_01158
OG0000747	Syae.g_00914	Syad.g_01159
OG0000748	Syae.g_00902	Syad.g_01170
OG0000749	Syae.g_00900	Syad.g_01173
OG0000750	Syae.g_00899	Syad.g_01174
OG0000751	Syae.g_00892	Syad.g_01182
OG0000752	Syae.g_00890	Syad.g_01184
OG0000753	Syae.g_00887	Syad.g_01187
OG0000754	Syae.g_00641	Syad.g_01516
OG0000755	Syae.g_00651	Syad.g_01504
OG0000756	Syae.g_00652	Syad.g_01498
OG0000757	Syae.g_00661	Syad.g_01487
OG0000758	Syae.g_00662	Syad.g_01486
OG0000759	Syae.g_00663	Syad.g_01485
OG0000760	Syae.g_00664	Syad.g_01484
OG0000761	Syae.g_00668	Syad.g_01480
OG0000762	Syae.g_00672	Syad.g_01474
OG0000763	Syae.g_00676	Syad.g_01468
OG0000764	Syae.g_00677	Syad.g_01467
OG0000765	Syae.g_00695	Syad.g_01447
OG0000766	Syae.g_00696	Syad.g_01446
OG0000767	Syae.g_00698	Syad.g_01444
OG0000768	Syae.g_00699	Syad.g_01443
OG0000769	Syae.g_00701	Syad.g_01441
OG0000770	Syae.g_00704	Syad.g_01437
OG0000771	Syae.g_00805	Syad.g_01278
OG0000772	Syae.g_00168	Syad.g_02078
OG0000773	Syae.g_00947	Syad.g_01114
OG0000774	Syae.g_00951	Syad.g_02396
OG0000775	Syae.g_00954	Syad.g_02398
OG0000776	Syae.g_00955	Syad.g_02399
OG0000777	Syae.g_00956	Syad.g_02400
OG0000778	Syae.g_00957	Syad.g_02401
OG0000779	Syae.g_00963	Syad.g_02407
OG0000780	Syae.g_00967	Syad.g_02411
OG0000781	Syae.g_00971	Syad.g_02415
OG0000782	Syae.g_00972	Syad.g_02416
OG0000783	Syae.g_00973	Syad.g_02418
OG0000784	Syae.g_00974	Syad.g_02419
OG0000785	Syae.g_00976	Syad.g_02421
OG0000786	Syae.g_02477	Syad.g_01101
OG0000787	Syae.g_02476	Syad.g_01100
OG0000788	Syae.g_00087	Syad.g_02139
OG0000789	Syae.g_00281	Syad.g_01982
OG0000790	Syae.g_02294	Syad.g_00886
OG0000791	Syae.g_02292	Syad.g_00885
OG0000792	Syae.g_02291	Syad.g_00884
OG0000793	Syae.g_02286	Syad.g_00879
OG0000794	Syae.g_02285	Syad.g_00878
OG0000795	Syae.g_02284	Syad.g_00877
OG0000796	Syae.g_02280	Syad.g_00871
OG0000797	Syae.g_02279	Syad.g_00870
OG0000798	Syae.g_01972	Syad.g_00525
OG0000799	Syae.g_00010	Syad.g_02243
OG0000800	Syae.g_00009	Syad.g_02245
OG0000801	Syae.g_00008	Syad.g_02246
OG0000802	Syae.g_02686	Syad.g_02251
OG0000803	Syae.g_02680	Syad.g_02255
OG0000804	Syae.g_02677	Syad.g_02260
OG0000805	Syae.g_02663	Syad.g_02266
OG0000806	Syae.g_02661	Syad.g_02267
OG0000807	Syae.g_02659	Syad.g_02269
OG0000808	Syae.g_02658	Syad.g_02270
OG0000809	Syae.g_02655	Syad.g_02273
OG0000810	Syae.g_02654	Syad.g_02274
OG0000811	Syae.g_02648	Syad.g_02283
OG0000812	Syae.g_02646	Syad.g_02285
OG0000813	Syae.g_02645	Syad.g_02286
OG0000814	Syae.g_02643	Syad.g_02288
OG0000815	Syae.g_02642	Syad.g_02289
OG0000816	Syae.g_02641	Syad.g_02290
OG0000817	Syae.g_02640	Syad.g_02291
OG0000818	Syae.g_02634	Syad.g_02297
OG0000819	Syae.g_02633	Syad.g_02298
OG0000820	Syae.g_02632	Syad.g_02299
OG0000821	Syae.g_02626	Syad.g_02305
OG0000822	Syae.g_02624	Syad.g_02307
OG0000823	Syae.g_02623	Syad.g_02308
OG0000824	Syae.g_02617	Syad.g_02314
OG0000825	Syae.g_02616	Syad.g_02315
OG0000826	Syae.g_02615	Syad.g_02316
OG0000827	Syae.g_02614	Syad.g_02317
OG0000828	Syae.g_02612	Syad.g_02320
OG0000829	Syae.g_02611	Syad.g_02321
OG0000830	Syae.g_02610	Syad.g_02322
OG0000831	Syae.g_02608	Syad.g_02325
OG0000832	Syae.g_01081	Syad.g_02538
OG0000833	Syae.g_01106	Syad.g_02550
OG0000834	Syae.g_01108	Syad.g_02552
OG0000835	Syae.g_01109	Syad.g_02553
OG0000836	Syae.g_01113	Syad.g_02557
OG0000837	Syae.g_01115	Syad.g_02561
OG0000838	Syae.g_01119	Syad.g_02565
OG0000839	Syae.g_01120	Syad.g_02566
OG0000840	Syae.g_01121	Syad.g_02567
OG0000841	Syae.g_01122	Syad.g_02568
OG0000842	Syae.g_01123	Syad.g_02569
OG0000843	Syae.g_01124	Syad.g_02570
OG0000844	Syae.g_01125	Syad.g_02577
OG0000845	Syae.g_01126	Syad.g_02578
OG0000846	Syae.g_01127	Syad.g_02579
OG0000847	Syae.g_01128	Syad.g_02580
OG0000848	Syae.g_01130	Syad.g_02582
OG0000849	Syae.g_01131	Syad.g_02583
OG0000850	Syae.g_01133	Syad.g_02586
OG0000851	Syae.g_01139	Syad.g_02592
OG0000852	Syae.g_01140	Syad.g_02593
OG0000853	Syae.g_01144	Syad.g_02597
OG0000854	Syae.g_01146	Syad.g_02606
OG0000855	Syae.g_01147	Syad.g_02607
OG0000856	Syae.g_00059	Syad.g_02166
OG0000857	Syae.g_00503	Syad.g_01871
OG0000858	Syae.g_01153	Syad.g_02613
OG0000859	Syae.g_01154	Syad.g_02614
OG0000860	Syae.g_01165	Syad.g_02625
OG0000861	Syae.g_01166	Syad.g_02626
OG0000862	Syae.g_01167	Syad.g_02628
OG0000863	Syae.g_01170	Syad.g_02631
OG0000864	Syae.g_01171	Syad.g_02632
OG0000865	Syae.g_01172	Syad.g_02633
OG0000866	Syae.g_01173	Syad.g_02634
OG0000867	Syae.g_01174	Syad.g_02635
OG0000868	Syae.g_01177	Syad.g_02637
OG0000869	Syae.g_01182	Syad.g_02643
OG0000870	Syae.g_01187	Syad.g_02648
OG0000871	Syae.g_01188	Syad.g_02649
OG0000872	Syae.g_01196	Syad.g_02657
OG0000873	Syae.g_01199	Syad.g_02660
OG0000874	Syae.g_01194	Syad.g_02655
OG0000875	Syae.g_01244	Syad.g_02662
OG0000876	Syae.g_01020	Syad.g_03003
OG0000877	Syae.g_01025	Syad.g_02480
OG0000878	Syae.g_01026	Syad.g_02481
OG0000879	Syae.g_01027	Syad.g_02482
OG0000880	Syae.g_01028	Syad.g_02483
OG0000881	Syae.g_01034	Syad.g_02489
OG0000882	Syae.g_01039	Syad.g_02494
OG0000883	Syae.g_01041	Syad.g_02497
OG0000884	Syae.g_01043	Syad.g_02499
OG0000885	Syae.g_01044	Syad.g_02500
OG0000886	Syae.g_01045	Syad.g_02501
OG0000887	Syae.g_01046	Syad.g_02502
OG0000888	Syae.g_01048	Syad.g_02504
OG0000889	Syae.g_01050	Syad.g_02506
OG0000890	Syae.g_01056	Syad.g_02512
OG0000891	Syae.g_01057	Syad.g_02513
OG0000892	Syae.g_01059	Syad.g_02517
OG0000893	Syae.g_02031	Syad.g_00589
OG0000894	Syae.g_02034	Syad.g_00592
OG0000895	Syae.g_02038	Syad.g_00596
OG0000896	Syae.g_02039	Syad.g_00597
OG0000897	Syae.g_02041	Syad.g_00599
OG0000898	Syae.g_02042	Syad.g_00600
OG0000899	Syae.g_02043	Syad.g_00601
OG0000900	Syae.g_02044	Syad.g_00602
OG0000901	Syae.g_02049	Syad.g_00607
OG0000902	Syae.g_02051	Syad.g_00609
OG0000903	Syae.g_02077	Syad.g_00645
OG0000904	Syae.g_02071	Syad.g_00640
OG0000905	Syae.g_02065	Syad.g_00632
OG0000906	Syae.g_02063	Syad.g_00630
OG0000907	Syae.g_02079	Syad.g_00648
OG0000908	Syae.g_02082	Syad.g_00651
OG0000909	Syae.g_02083	Syad.g_00652
OG0000910	Syae.g_02084	Syad.g_00653
OG0000911	Syae.g_02086	Syad.g_00655
OG0000912	Syae.g_02087	Syad.g_00656
OG0000913	Syae.g_02088	Syad.g_00657
OG0000914	Syae.g_02089	Syad.g_00658
OG0000915	Syae.g_02091	Syad.g_00660
OG0000916	Syae.g_02092	Syad.g_00661
OG0000917	Syae.g_02093	Syad.g_00662
OG0000918	Syae.g_02094	Syad.g_00663
OG0000919	Syae.g_02095	Syad.g_00664
OG0000920	Syae.g_02096	Syad.g_00665
OG0000921	Syae.g_02097	Syad.g_00666
OG0000922	Syae.g_02098	Syad.g_00667
OG0000923	Syae.g_02102	Syad.g_00671
OG0000924	Syae.g_02103	Syad.g_00672
OG0000925	Syae.g_02104	Syad.g_00673
OG0000926	Syae.g_02105	Syad.g_00674
OG0000927	Syae.g_02107	Syad.g_00676
OG0000928	Syae.g_02108	Syad.g_00677
OG0000929	Syae.g_02109	Syad.g_00678
OG0000930	Syae.g_02110	Syad.g_00679
OG0000931	Syae.g_02111	Syad.g_00680
OG0000932	Syae.g_02112	Syad.g_00681
OG0000933	Syae.g_02118	Syad.g_00687
OG0000934	Syae.g_02120	Syad.g_00689
OG0000935	Syae.g_02121	Syad.g_00690
OG0000936	Syae.g_02122	Syad.g_00691
OG0000937	Syae.g_02123	Syad.g_00692
OG0000938	Syae.g_02126	Syad.g_00695
OG0000939	Syae.g_02127	Syad.g_00696
OG0000940	Syae.g_02133	Syad.g_00703
OG0000941	Syae.g_02135	Syad.g_00705
OG0000942	Syae.g_02137	Syad.g_00707
OG0000943	Syae.g_02138	Syad.g_00708
OG0000944	Syae.g_02140	Syad.g_00710
OG0000945	Syae.g_02142	Syad.g_00711
OG0000946	Syae.g_02146	Syad.g_00716
OG0000947	Syae.g_02149	Syad.g_00719
OG0000948	Syae.g_02150	Syad.g_00720
OG0000949	Syae.g_01884	Syad.g_00432
OG0000950	Syae.g_01873	Syad.g_00418
OG0000951	Syae.g_01866	Syad.g_00411
OG0000952	Syae.g_01859	Syad.g_00375
OG0000953	Syae.g_01854	Syad.g_00369
OG0000954	Syae.g_01845	Syad.g_00364
OG0000955	Syae.g_01844	Syad.g_00363
OG0000956	Syae.g_01842	Syad.g_00361
OG0000957	Syae.g_01831	Syad.g_00350
OG0000958	Syae.g_01830	Syad.g_00349
OG0000959	Syae.g_01826	Syad.g_00345
OG0000960	Syae.g_01825	Syad.g_00344
OG0000961	Syae.g_01822	Syad.g_00335
OG0000962	Syae.g_01820	Syad.g_00332
OG0000963	Syae.g_01814	Syad.g_00325
OG0000964	Syae.g_01813	Syad.g_00324
OG0000965	Syae.g_01812	Syad.g_00323
OG0000966	Syae.g_01789	Syad.g_00246
OG0000967	Syae.g_01782	Syad.g_00234
OG0000968	Syae.g_01787	Syad.g_00243
OG0000969	Syae.g_01785	Syad.g_00240
OG0000970	Syae.g_01784	Syad.g_00239
OG0000971	Syae.g_01779	Syad.g_00229
OG0000972	Syae.g_01778	Syad.g_00228
OG0000973	Syae.g_01777	Syad.g_00227
OG0000974	Syae.g_01776	Syad.g_00226
OG0000975	Syae.g_01775	Syad.g_00225
OG0000976	Syae.g_01774	Syad.g_00224
OG0000977	Syae.g_01772	Syad.g_00222
OG0000978	Syae.g_01771	Syad.g_00221
OG0000979	Syae.g_01768	Syad.g_00218
OG0000980	Syae.g_01765	Syad.g_00215
OG0000981	Syae.g_01762	Syad.g_00212
OG0000982	Syae.g_01568	Syad.g_03035
OG0000983	Syae.g_01569	Syad.g_03036
OG0000984	Syae.g_01570	Syad.g_03037
OG0000985	Syae.g_01572	Syad.g_03039
OG0000986	Syae.g_01575	Syad.g_03049
OG0000987	Syae.g_01577	Syad.g_00002
OG0000988	Syae.g_01583	Syad.g_00008
OG0000989	Syae.g_01591	Syad.g_00020
OG0000990	Syae.g_01606	Syad.g_00061
OG0000991	Syae.g_01609	Syad.g_00064
OG0000992	Syae.g_01612	Syad.g_00067
OG0000993	Syae.g_01613	Syad.g_00069
OG0000994	Syae.g_01616	Syad.g_00071
OG0000995	Syae.g_01627	Syad.g_00077
OG0000996	Syae.g_01667	Syad.g_00121
OG0000997	Syae.g_01678	Syad.g_00128
OG0000998	Syae.g_01680	Syad.g_00130
OG0000999	Syae.g_01683	Syad.g_00131
OG0001000	Syae.g_01686	Syad.g_00136
OG0001001	Syae.g_01692	Syad.g_00141
OG0001002	Syae.g_01699	Syad.g_00148
OG0001003	Syae.g_01701	Syad.g_00150
OG0001004	Syae.g_01702	Syad.g_00151
OG0001005	Syae.g_01703	Syad.g_00152
OG0001006	Syae.g_01710	Syad.g_00160
OG0001007	Syae.g_01712	Syad.g_00162
OG0001008	Syae.g_00993	Syad.g_02449
OG0001009	Syae.g_01744	Syad.g_00194
OG0001010	Syae.g_01745	Syad.g_00195
OG0001011	Syae.g_01747	Syad.g_00196
OG0001012	Syae.g_01564	Syad.g_03030
OG0001013	Syae.g_01552	Syad.g_03011
OG0001014	Syae.g_01548	Syad.g_03002
OG0001015	Syae.g_01547	Syad.g_03001
OG0001016	Syae.g_01290	Syad.g_02734
OG0001017	Syae.g_01296	Syad.g_02740
OG0001018	Syae.g_01298	Syad.g_02742
OG0001019	Syae.g_01334	Syad.g_02771
OG0001020	Syae.g_01340	Syad.g_02777
OG0001021	Syae.g_01344	Syad.g_02781
OG0001022	Syae.g_01348	Syad.g_02786
OG0001023	Syae.g_01349	Syad.g_02787
OG0001024	Syae.g_01353	Syad.g_02791
OG0001025	Syae.g_01360	Syad.g_02798
OG0001026	Syae.g_01373	Syad.g_02811
OG0001027	Syae.g_01377	Syad.g_02817
OG0001028	Syae.g_01379	Syad.g_02819
OG0001029	Syae.g_01381	Syad.g_02821
OG0001030	Syae.g_01403	Syad.g_02848
OG0001031	Syae.g_01475	Syad.g_02925
OG0001032	Syae.g_01479	Syad.g_02928
OG0001033	Syae.g_01505	Syad.g_02956
OG0001034	Syae.g_02238	Syad.g_00819
OG0001035	Syae.g_02006	Syad.g_00559
OG0001036	Syae.g_02001	Syad.g_00554
OG0001037	Syae.g_01999	Syad.g_00552
OG0001039	Syae.g_01968	Syad.g_00522
OG0001040	Syae.g_01965	Syad.g_00519
OG0001041	Syae.g_01960	Syad.g_00514
OG0001042	Syae.g_01935	Syad.g_00485
OG0001043	Syae.g_01931	Syad.g_00481
OG0001044	Syae.g_02191	Syad.g_00760
OG0001045	Syae.g_02204	Syad.g_00773
OG0001046	Syae.g_00385	Syad.g_01722
OG0001047	Syae.g_00991	Syad.g_02447
OG0001048	Syae.g_00990	Syad.g_02446
OG0001049	Syae.g_00987	Syad.g_02443
OG0001050	Syae.g_00986	Syad.g_02442
OG0001051	Syae.g_00985	Syad.g_02441
OG0001052	Syae.g_02526	Syad.g_02357
OG0001054	Syae.g_02329	Syad.g_00925
OG0001055	Syae.g_02350	Syad.g_00946
OG0001056	Syae.g_02379	Syad.g_00982
OG0001057	Syae.g_02388	Syad.g_00996
OG0001058	Syae.g_02402	Syad.g_01015
OG0001059	Syae.g_02406	Syad.g_01018
OG0001060	Syae.g_02412	Syad.g_01025
OG0001061	Syae.g_02434	Syad.g_01047
OG0001062	Syae.g_02436	Syad.g_01049
OG0001063	Syae.g_02440	Syad.g_01056
OG0001064	Syae.g_02441	Syad.g_01057
OG0001065	Syae.g_02442	Syad.g_01058
OG0001066	Syae.g_02443	Syad.g_01059
OG0001067	Syae.g_02444	Syad.g_01060
OG0001068	Syae.g_02445	Syad.g_01061
OG0001069	Syae.g_02446	Syad.g_01062
OG0001070	Syae.g_02449	Syad.g_01065
OG0001071	Syae.g_02450	Syad.g_01066
OG0001072	Syae.g_02454	Syad.g_01070
OG0001073	Syae.g_02468	Syad.g_01090
OG0001074	Syae.g_00027	Syad.g_02197
OG0001075	Syae.g_00029	Syad.g_02196
OG0001076	Syae.g_00050	Syad.g_02175
OG0001077	Syae.g_00061	Syad.g_02164
OG0001078	Syae.g_00075	Syad.g_02151
OG0001079	Syae.g_00088	Syad.g_02138
OG0001080	Syae.g_00267	Syad.g_02008
OG0001081	Syae.g_00615	Syad.g_01568
OG0001082	Syae.g_00614	Syad.g_01569
OG0001083	Syae.g_00605	Syad.g_01578
OG0001084	Syae.g_00604	Syad.g_01586
OG0001085	Syae.g_00594	Syad.g_01596
OG0001086	Syae.g_00592	Syad.g_01598
OG0001087	Syae.g_00751	Syad.g_01372
OG0001088	Syae.g_00755	Syad.g_01368
OG0001089	Syae.g_00781	Syad.g_01302
OG0001090	Syae.g_00471	Syad.g_01817
OG0001091	Syae.g_00469	Syad.g_01815
OG0001092	Syae.g_00466	Syad.g_01812
OG0001093	Syae.g_00460	Syad.g_01806
OG0001094	Syae.g_00527	Syad.g_01895
OG0001095	Syae.g_00506	Syad.g_01874
OG0001096	Syae.g_00490	Syad.g_01847
OG0001097	Syae.g_00845	Syad.g_01223
OG0001098	Syae.g_00269	Syad.g_02005, Syad.g_01995
OG0001099	Syae.g_01380	Syad.g_02820
OG0001100	Syae.g_00583	Syad.g_01608
OG0001101	Syae.g_00581	Syad.g_01610
OG0001102	Syae.g_00578	Syad.g_01613
OG0001103	Syae.g_00576	Syad.g_01616
OG0001104	Syae.g_00544	Syad.g_01911
OG0001105	Syae.g_00540	Syad.g_01907
OG0001106	Syae.g_00346	Syad.g_01771
OG0001107	Syae.g_00358	Syad.g_01759
OG0001108	Syae.g_00366	Syad.g_01744
OG0001109	Syae.g_00368	Syad.g_01739
OG0001110	Syae.g_00370	Syad.g_01737
OG0001111	Syae.g_00372	Syad.g_01735
OG0001112	Syae.g_00374	Syad.g_01733
OG0001113	Syae.g_00375	Syad.g_01732
OG0001114	Syae.g_00376	Syad.g_01731
OG0001115	Syae.g_00380	Syad.g_01727
OG0001116	Syae.g_00382	Syad.g_01725
OG0001117	Syae.g_00383	Syad.g_01724
OG0001118	Syae.g_00384	Syad.g_01723
OG0001119	Syae.g_00386	Syad.g_01721
OG0001120	Syae.g_00390	Syad.g_01717
OG0001121	Syae.g_00133	Syad.g_01503
OG0001122	Syae.g_00417	Syad.g_01689
OG0001123	Syae.g_00424	Syad.g_01682
OG0001124	Syae.g_00426	Syad.g_01680
OG0001125	Syae.g_00428	Syad.g_01678
OG0001126	Syae.g_00807	Syad.g_01276
OG0001127	Syae.g_00806	Syad.g_01277
OG0001128	Syae.g_00803	Syad.g_01280
OG0001129	Syae.g_00801	Syad.g_01282
OG0001130	Syae.g_00800	Syad.g_01283
OG0001131	Syae.g_00562	Syad.g_01953
OG0001132	Syae.g_00242	Syad.g_02038
OG0001133	Syae.g_00053	Syad.g_02172
OG0001134	Syae.g_00638	Syad.g_01527
OG0001135	Syae.g_00636	Syad.g_01529
OG0001136	Syae.g_00923	Syad.g_01150
OG0001137	Syae.g_00903	Syad.g_01169
OG0001138	Syae.g_00654	Syad.g_01493
OG0001139	Syae.g_00656	Syad.g_01491
OG0001140	Syae.g_00657	Syad.g_01490
OG0001141	Syae.g_00658	Syad.g_01489
OG0001142	Syae.g_00660	Syad.g_01488
OG0001143	Syae.g_00673	Syad.g_01473
OG0001144	Syae.g_00684	Syad.g_01457
OG0001145	Syae.g_00948	Syad.g_01112
OG0001146	Syae.g_00968	Syad.g_02412
OG0001147	Syae.g_02536	Syad.g_02349
OG0001148	Syae.g_02297	Syad.g_00889
