Orthogroup	Syae	Syaa
OG0000539	Syae.g_02334	Syaa.g_02026
OG0000540	Syae.g_02335	Syaa.g_02025
OG0000541	Syae.g_02336	Syaa.g_02024
OG0000542	Syae.g_02339	Syaa.g_02021
OG0000543	Syae.g_02341	Syaa.g_02019
OG0000544	Syae.g_02342	Syaa.g_02018
OG0000545	Syae.g_02344	Syaa.g_02016
OG0000546	Syae.g_02346	Syaa.g_02014
OG0000547	Syae.g_02348	Syaa.g_02012
OG0000548	Syae.g_02349	Syaa.g_02011
OG0000549	Syae.g_02354	Syaa.g_02003
OG0000550	Syae.g_02358	Syaa.g_01998
OG0000551	Syae.g_02363	Syaa.g_01993
OG0000552	Syae.g_02364	Syaa.g_01992
OG0000553	Syae.g_02366	Syaa.g_01990
OG0000554	Syae.g_02375	Syaa.g_01979
OG0000555	Syae.g_02390	Syaa.g_01961
OG0000556	Syae.g_02394	Syaa.g_01957
OG0000557	Syae.g_02398	Syaa.g_01955
OG0000558	Syae.g_02400	Syaa.g_01953
OG0000559	Syae.g_02404	Syaa.g_01949
OG0000560	Syae.g_02407	Syaa.g_01946
OG0000561	Syae.g_02408	Syaa.g_01945
OG0000562	Syae.g_02409	Syaa.g_01944
OG0000563	Syae.g_02410	Syaa.g_01943
OG0000564	Syae.g_02411	Syaa.g_01942
OG0000565	Syae.g_02414	Syaa.g_01939
OG0000566	Syae.g_02418	Syaa.g_01935
OG0000567	Syae.g_02422	Syaa.g_01931
OG0000568	Syae.g_02427	Syaa.g_01928
OG0000569	Syae.g_02428	Syaa.g_01925
OG0000570	Syae.g_02429	Syaa.g_01924
OG0000571	Syae.g_02433	Syaa.g_01920
OG0000572	Syae.g_02448	Syaa.g_01904
OG0000573	Syae.g_02456	Syaa.g_01896
OG0000574	Syae.g_02457	Syaa.g_01895
OG0000575	Syae.g_02461	Syaa.g_01891
OG0000576	Syae.g_02463	Syaa.g_01889
OG0000577	Syae.g_02464	Syaa.g_01888
OG0000578	Syae.g_02465	Syaa.g_01887
OG0000579	Syae.g_02466	Syaa.g_01886
OG0000580	Syae.g_02467	Syaa.g_01885
OG0000581	Syae.g_02473	Syaa.g_01879
OG0000582	Syae.g_00018	Syaa.g_01687
OG0000583	Syae.g_00019	Syaa.g_01686
OG0000584	Syae.g_00020	Syaa.g_01685
OG0000585	Syae.g_00022	Syaa.g_01683
OG0000586	Syae.g_00023	Syaa.g_01682
OG0000587	Syae.g_00025	Syaa.g_01680
OG0000588	Syae.g_00043	Syaa.g_01666
OG0000589	Syae.g_00047	Syaa.g_01662
OG0000590	Syae.g_00048	Syaa.g_01661
OG0000591	Syae.g_00056	Syaa.g_01653
OG0000592	Syae.g_00057	Syaa.g_01652
OG0000593	Syae.g_00070	Syaa.g_01638
OG0000594	Syae.g_00071	Syaa.g_01637
OG0000595	Syae.g_00072	Syaa.g_01636
OG0000596	Syae.g_00077	Syaa.g_01630
OG0000597	Syae.g_00080	Syaa.g_01627
OG0000598	Syae.g_00081	Syaa.g_01626
OG0000599	Syae.g_00084	Syaa.g_01623
OG0000600	Syae.g_00085	Syaa.g_01622
OG0000601	Syae.g_00086	Syaa.g_01621
OG0000602	Syae.g_00091	Syaa.g_01616
OG0000603	Syae.g_00092	Syaa.g_01615
OG0000604	Syae.g_00095	Syaa.g_01612
OG0000605	Syae.g_00260	Syaa.g_01447
OG0000606	Syae.g_00616	Syaa.g_01055
OG0000607	Syae.g_00613	Syaa.g_01058
OG0000608	Syae.g_00612	Syaa.g_01059
OG0000609	Syae.g_00610	Syaa.g_01061
OG0000610	Syae.g_00601	Syaa.g_01068
OG0000611	Syae.g_00598	Syaa.g_01071
OG0000612	Syae.g_00597	Syaa.g_01072
OG0000613	Syae.g_01910	Syaa.g_00199
OG0000614	Syae.g_00765	Syaa.g_00906
OG0000615	Syae.g_00557	Syaa.g_01113
OG0000616	Syae.g_01696	Syaa.g_02742
OG0000617	Syae.g_00464	Syaa.g_01244
OG0000618	Syae.g_00463	Syaa.g_01245
OG0000619	Syae.g_00462	Syaa.g_01246
OG0000620	Syae.g_00456	Syaa.g_01259
OG0000621	Syae.g_00455	Syaa.g_01260
OG0000622	Syae.g_00454	Syaa.g_01261
OG0000623	Syae.g_00453	Syaa.g_01262
OG0000624	Syae.g_00451	Syaa.g_01264
OG0000625	Syae.g_00450	Syaa.g_01265
OG0000626	Syae.g_00449	Syaa.g_01266
OG0000627	Syae.g_00299	Syaa.g_01414
OG0000628	Syae.g_00300	Syaa.g_01413
OG0000629	Syae.g_00303	Syaa.g_01410
OG0000630	Syae.g_00310	Syaa.g_01406
OG0000631	Syae.g_00317	Syaa.g_01400
OG0000632	Syae.g_00318	Syaa.g_01399
OG0000633	Syae.g_00320	Syaa.g_01397
OG0000634	Syae.g_00525	Syaa.g_01150
OG0000635	Syae.g_00524	Syaa.g_01151
OG0000636	Syae.g_00522	Syaa.g_01153
OG0000637	Syae.g_00520	Syaa.g_01155
OG0000638	Syae.g_00519	Syaa.g_01156
OG0000639	Syae.g_00518	Syaa.g_01157
OG0000640	Syae.g_00517	Syaa.g_01158
OG0000641	Syae.g_00513	Syaa.g_01162
OG0000642	Syae.g_00512	Syaa.g_01163
OG0000643	Syae.g_00510	Syaa.g_01165
OG0000644	Syae.g_00509	Syaa.g_01166
OG0000645	Syae.g_00507	Syaa.g_01184
OG0000646	Syae.g_00504	Syaa.g_01187
OG0000647	Syae.g_00502	Syaa.g_01189
OG0000648	Syae.g_00499	Syaa.g_01191
OG0000649	Syae.g_00498	Syaa.g_01192
OG0000650	Syae.g_00497	Syaa.g_01193
OG0000651	Syae.g_00496	Syaa.g_01194
OG0000652	Syae.g_00495	Syaa.g_01195
OG0000653	Syae.g_00493	Syaa.g_01197
OG0000654	Syae.g_00492	Syaa.g_01198
OG0000655	Syae.g_00491	Syaa.g_01199
OG0000656	Syae.g_00488	Syaa.g_01202
OG0000657	Syae.g_00834	Syaa.g_00838
OG0000658	Syae.g_00837	Syaa.g_00836
OG0000659	Syae.g_00838	Syaa.g_00835
OG0000660	Syae.g_00842	Syaa.g_00831
OG0000661	Syae.g_00844	Syaa.g_00829
OG0000662	Syae.g_00846	Syaa.g_00827
OG0000663	Syae.g_00849	Syaa.g_00824
OG0000664	Syae.g_00850	Syaa.g_00823
OG0000665	Syae.g_00121	Syaa.g_01442
OG0000666	Syae.g_00258	Syaa.g_01448
OG0000668	Syae.g_00418	Syaa.g_01300
OG0000669	Syae.g_00585	Syaa.g_01084
OG0000670	Syae.g_00582	Syaa.g_01087
OG0000671	Syae.g_00580	Syaa.g_01089
OG0000672	Syae.g_00577	Syaa.g_01092
OG0000673	Syae.g_00574	Syaa.g_01095
OG0000674	Syae.g_00572	Syaa.g_01097
OG0000675	Syae.g_00571	Syaa.g_01098
OG0000676	Syae.g_00569	Syaa.g_01100
OG0000677	Syae.g_00568	Syaa.g_01101
OG0000678	Syae.g_00564	Syaa.g_01106
OG0000679	Syae.g_00555	Syaa.g_01116
OG0000680	Syae.g_00554	Syaa.g_01117
OG0000681	Syae.g_00551	Syaa.g_01120
OG0000682	Syae.g_00550	Syaa.g_01121
OG0000683	Syae.g_00549	Syaa.g_01122
OG0000684	Syae.g_00545	Syaa.g_01132
OG0000685	Syae.g_00543	Syaa.g_01134
OG0000686	Syae.g_00542	Syaa.g_01135
OG0000687	Syae.g_00541	Syaa.g_01136
OG0000688	Syae.g_00536	Syaa.g_01140
OG0000689	Syae.g_00534	Syaa.g_01142
OG0000690	Syae.g_00533	Syaa.g_01143
OG0000691	Syae.g_00532	Syaa.g_01144
OG0000692	Syae.g_00531	Syaa.g_01145
OG0000693	Syae.g_00529	Syaa.g_01146
OG0000694	Syae.g_00528	Syaa.g_01147
OG0000695	Syae.g_00322	Syaa.g_01395
OG0000696	Syae.g_00323	Syaa.g_01394
OG0000697	Syae.g_00325	Syaa.g_01392
OG0000698	Syae.g_00328	Syaa.g_01389
OG0000699	Syae.g_00330	Syaa.g_01387
OG0000700	Syae.g_00331	Syaa.g_01386
OG0000701	Syae.g_00332	Syaa.g_01385
OG0000702	Syae.g_00341	Syaa.g_01376
OG0000703	Syae.g_00342	Syaa.g_01375
OG0000704	Syae.g_00345	Syaa.g_01373
OG0000705	Syae.g_00352	Syaa.g_01365
OG0000706	Syae.g_00353	Syaa.g_01364
OG0000707	Syae.g_00354	Syaa.g_01363
OG0000708	Syae.g_00357	Syaa.g_01360
OG0000709	Syae.g_00365	Syaa.g_01351
OG0000710	Syae.g_00369	Syaa.g_01348
OG0000711	Syae.g_00398	Syaa.g_01320
OG0000712	Syae.g_00400	Syaa.g_01318
OG0000713	Syae.g_00401	Syaa.g_01317
OG0000714	Syae.g_00403	Syaa.g_01315
OG0000715	Syae.g_00405	Syaa.g_01313
OG0000716	Syae.g_00409	Syaa.g_01309
OG0000717	Syae.g_00410	Syaa.g_01308
OG0000718	Syae.g_00414	Syaa.g_01304
OG0000719	Syae.g_00416	Syaa.g_01302
OG0000720	Syae.g_00429	Syaa.g_01289
OG0000721	Syae.g_00431	Syaa.g_01287
OG0000722	Syae.g_00432	Syaa.g_01286
OG0000723	Syae.g_00445	Syaa.g_01268
OG0000724	Syae.g_00799	Syaa.g_00872
OG0000725	Syae.g_00789	Syaa.g_00882
OG0000726	Syae.g_00788	Syaa.g_00883
OG0000727	Syae.g_00787	Syaa.g_00884
OG0000728	Syae.g_00785	Syaa.g_00886
OG0000729	Syae.g_01819	Syaa.g_00100
OG0000730	Syae.g_02189	Syaa.g_02185
OG0000731	Syae.g_02201	Syaa.g_02173
OG0000732	Syae.g_01764	Syaa.g_00054
OG0000733	Syae.g_01599	Syaa.g_02621
OG0000734	Syae.g_01371	Syaa.g_02388
OG0000735	Syae.g_00942	Syaa.g_00754
OG0000736	Syae.g_00941	Syaa.g_00755
OG0000737	Syae.g_00940	Syaa.g_00756
OG0000738	Syae.g_00935	Syaa.g_00761
OG0000739	Syae.g_00928	Syaa.g_00762
OG0000740	Syae.g_00927	Syaa.g_00763
OG0000741	Syae.g_00924	Syaa.g_00766
OG0000742	Syae.g_00922	Syaa.g_00769
OG0000743	Syae.g_00920	Syaa.g_00771
OG0000744	Syae.g_00919	Syaa.g_00772
OG0000745	Syae.g_00917	Syaa.g_00774
OG0000746	Syae.g_00915	Syaa.g_00776
OG0000747	Syae.g_00914	Syaa.g_00777
OG0000748	Syae.g_00902	Syaa.g_00787
OG0000749	Syae.g_00900	Syaa.g_00789
OG0000750	Syae.g_00899	Syaa.g_00790
OG0000751	Syae.g_00892	Syaa.g_00797
OG0000752	Syae.g_00890	Syaa.g_00799
OG0000753	Syae.g_00887	Syaa.g_00802
OG0000754	Syae.g_00641	Syaa.g_01025
OG0000755	Syae.g_00651	Syaa.g_01005
OG0000756	Syae.g_00652	Syaa.g_01004
OG0000757	Syae.g_00661	Syaa.g_00996
OG0000758	Syae.g_00662	Syaa.g_00995
OG0000759	Syae.g_00663	Syaa.g_00994
OG0000760	Syae.g_00664	Syaa.g_00993
OG0000761	Syae.g_00668	Syaa.g_00992
OG0000762	Syae.g_00672	Syaa.g_00988
OG0000763	Syae.g_00676	Syaa.g_00986
OG0000764	Syae.g_00677	Syaa.g_00985
OG0000765	Syae.g_00695	Syaa.g_00968
OG0000766	Syae.g_00696	Syaa.g_00967
OG0000767	Syae.g_00698	Syaa.g_00965
OG0000768	Syae.g_00699	Syaa.g_00964
OG0000769	Syae.g_00701	Syaa.g_00962
OG0000770	Syae.g_00704	Syaa.g_00959
OG0000771	Syae.g_00805	Syaa.g_00866
OG0000772	Syae.g_00168	Syaa.g_01526
OG0000773	Syae.g_00947	Syaa.g_00749
OG0000774	Syae.g_00951	Syaa.g_00745
OG0000775	Syae.g_00954	Syaa.g_00742
OG0000776	Syae.g_00955	Syaa.g_00741
OG0000777	Syae.g_00956	Syaa.g_00740
OG0000778	Syae.g_00957	Syaa.g_00739
OG0000779	Syae.g_00963	Syaa.g_00733
OG0000780	Syae.g_00967	Syaa.g_00730
OG0000781	Syae.g_00971	Syaa.g_00726
OG0000782	Syae.g_00972	Syaa.g_00725
OG0000783	Syae.g_00973	Syaa.g_00724
OG0000784	Syae.g_00974	Syaa.g_00723
OG0000785	Syae.g_00976	Syaa.g_00721
OG0000786	Syae.g_02477	Syaa.g_01875
OG0000787	Syae.g_02476	Syaa.g_01876
OG0000788	Syae.g_00087	Syaa.g_01620
OG0000789	Syae.g_00281	Syaa.g_01434
OG0000790	Syae.g_02294	Syaa.g_02064
OG0000791	Syae.g_02292	Syaa.g_02066
OG0000792	Syae.g_02291	Syaa.g_02067
OG0000793	Syae.g_02286	Syaa.g_02072
OG0000794	Syae.g_02285	Syaa.g_02073
OG0000795	Syae.g_02284	Syaa.g_02074
OG0000796	Syae.g_02280	Syaa.g_02078
OG0000797	Syae.g_02279	Syaa.g_02079
OG0000798	Syae.g_01972	Syaa.g_00265
OG0000798	Syae.g_01205	Syaa.g_00494
OG0000799	Syae.g_00010	Syaa.g_01743
OG0000800	Syae.g_00009	Syaa.g_01747
OG0000801	Syae.g_00008	Syaa.g_01748
OG0000802	Syae.g_02686	Syaa.g_01753
OG0000803	Syae.g_02680	Syaa.g_01758
OG0000804	Syae.g_02677	Syaa.g_01761
OG0000805	Syae.g_02663	Syaa.g_01763
OG0000806	Syae.g_02661	Syaa.g_01765
OG0000807	Syae.g_02659	Syaa.g_01767
OG0000808	Syae.g_02658	Syaa.g_01768
OG0000809	Syae.g_02655	Syaa.g_01771
OG0000810	Syae.g_02654	Syaa.g_01772
OG0000811	Syae.g_02648	Syaa.g_01778
OG0000812	Syae.g_02646	Syaa.g_01780
OG0000813	Syae.g_02645	Syaa.g_01781
OG0000814	Syae.g_02643	Syaa.g_01783
OG0000815	Syae.g_02642	Syaa.g_01784
OG0000816	Syae.g_02641	Syaa.g_01785
OG0000817	Syae.g_02640	Syaa.g_01786
OG0000818	Syae.g_02634	Syaa.g_01792
OG0000819	Syae.g_02633	Syaa.g_01793
OG0000820	Syae.g_02632	Syaa.g_01794
OG0000821	Syae.g_02626	Syaa.g_01800
OG0000822	Syae.g_02624	Syaa.g_01802
OG0000823	Syae.g_02623	Syaa.g_01803
OG0000824	Syae.g_02617	Syaa.g_01807
OG0000825	Syae.g_02616	Syaa.g_01808
OG0000826	Syae.g_02615	Syaa.g_01809
OG0000827	Syae.g_02614	Syaa.g_01810
OG0000828	Syae.g_02612	Syaa.g_01813
OG0000829	Syae.g_02611	Syaa.g_01814
OG0000830	Syae.g_02610	Syaa.g_01815
OG0000831	Syae.g_02608	Syaa.g_01817
OG0000832	Syae.g_01081	Syaa.g_00627
OG0000833	Syae.g_01106	Syaa.g_00611
OG0000834	Syae.g_01108	Syaa.g_00608
OG0000835	Syae.g_01109	Syaa.g_00607
OG0000836	Syae.g_01113	Syaa.g_00603
OG0000837	Syae.g_01115	Syaa.g_00601
OG0000838	Syae.g_01119	Syaa.g_00597
OG0000839	Syae.g_01120	Syaa.g_00596
OG0000840	Syae.g_01121	Syaa.g_00595
OG0000841	Syae.g_01122	Syaa.g_00594
OG0000842	Syae.g_01123	Syaa.g_00593
OG0000843	Syae.g_01124	Syaa.g_00592
OG0000844	Syae.g_01125	Syaa.g_00590
OG0000845	Syae.g_01126	Syaa.g_00589
OG0000846	Syae.g_01127	Syaa.g_00588
OG0000847	Syae.g_01128	Syaa.g_00587
OG0000848	Syae.g_01130	Syaa.g_00585
OG0000849	Syae.g_01131	Syaa.g_00584
OG0000850	Syae.g_01133	Syaa.g_00582
OG0000851	Syae.g_01139	Syaa.g_00577
OG0000852	Syae.g_01140	Syaa.g_00576
OG0000853	Syae.g_01144	Syaa.g_00572
OG0000854	Syae.g_01146	Syaa.g_00570
OG0000855	Syae.g_01147	Syaa.g_00569
OG0000856	Syae.g_00059	Syaa.g_01650
OG0000857	Syae.g_00503	Syaa.g_01188
OG0000858	Syae.g_01153	Syaa.g_00563
OG0000859	Syae.g_01154	Syaa.g_00562
OG0000860	Syae.g_01165	Syaa.g_00549
OG0000861	Syae.g_01166	Syaa.g_00548
OG0000862	Syae.g_01167	Syaa.g_00547
OG0000863	Syae.g_01170	Syaa.g_00543
OG0000864	Syae.g_01171	Syaa.g_00542
OG0000865	Syae.g_01172	Syaa.g_00541
OG0000866	Syae.g_01173	Syaa.g_00540
OG0000867	Syae.g_01174	Syaa.g_00539
OG0000868	Syae.g_01177	Syaa.g_00536
OG0000869	Syae.g_01182	Syaa.g_00531
OG0000870	Syae.g_01187	Syaa.g_00526
OG0000871	Syae.g_01188	Syaa.g_00525
OG0000872	Syae.g_01196	Syaa.g_00511
OG0000873	Syae.g_01199	Syaa.g_00497
OG0000874	Syae.g_01194	Syaa.g_00519
OG0000875	Syae.g_01244	Syaa.g_00438
OG0000876	Syae.g_01020	Syaa.g_00682
OG0000877	Syae.g_01025	Syaa.g_00679
OG0000878	Syae.g_01026	Syaa.g_00678
OG0000879	Syae.g_01027	Syaa.g_00677
OG0000880	Syae.g_01028	Syaa.g_00676
OG0000881	Syae.g_01034	Syaa.g_00671
OG0000882	Syae.g_01039	Syaa.g_00666
OG0000883	Syae.g_01041	Syaa.g_00661
OG0000884	Syae.g_01043	Syaa.g_00659
OG0000885	Syae.g_01044	Syaa.g_00658
OG0000886	Syae.g_01045	Syaa.g_00657
OG0000887	Syae.g_01046	Syaa.g_00656
OG0000888	Syae.g_01048	Syaa.g_00654
OG0000889	Syae.g_01050	Syaa.g_00652
OG0000890	Syae.g_01056	Syaa.g_00644
OG0000891	Syae.g_01057	Syaa.g_00643
OG0000892	Syae.g_01059	Syaa.g_00640
OG0000893	Syae.g_02031	Syaa.g_02352
OG0000894	Syae.g_02034	Syaa.g_02349
OG0000895	Syae.g_02038	Syaa.g_02345
OG0000896	Syae.g_02039	Syaa.g_02344
OG0000897	Syae.g_02041	Syaa.g_02342
OG0000898	Syae.g_02042	Syaa.g_02341
OG0000899	Syae.g_02043	Syaa.g_02340
OG0000900	Syae.g_02044	Syaa.g_02339
OG0000901	Syae.g_02049	Syaa.g_02334
OG0000902	Syae.g_02051	Syaa.g_02332
OG0000903	Syae.g_02077	Syaa.g_02313
OG0000904	Syae.g_02071	Syaa.g_02318
OG0000905	Syae.g_02065	Syaa.g_02324
OG0000906	Syae.g_02063	Syaa.g_02327
OG0000907	Syae.g_02079	Syaa.g_02295
OG0000908	Syae.g_02082	Syaa.g_02292
OG0000909	Syae.g_02083	Syaa.g_02291
OG0000910	Syae.g_02084	Syaa.g_02290
OG0000911	Syae.g_02086	Syaa.g_02288
OG0000912	Syae.g_02087	Syaa.g_02287
OG0000913	Syae.g_02088	Syaa.g_02286
OG0000914	Syae.g_02089	Syaa.g_02285
OG0000915	Syae.g_02091	Syaa.g_02283
OG0000916	Syae.g_02092	Syaa.g_02282
OG0000917	Syae.g_02093	Syaa.g_02281
OG0000918	Syae.g_02094	Syaa.g_02280
OG0000919	Syae.g_02095	Syaa.g_02279
OG0000920	Syae.g_02096	Syaa.g_02278
OG0000921	Syae.g_02097	Syaa.g_02277
OG0000922	Syae.g_02098	Syaa.g_02276
OG0000923	Syae.g_02102	Syaa.g_02272
OG0000924	Syae.g_02103	Syaa.g_02271
OG0000925	Syae.g_02104	Syaa.g_02270
OG0000926	Syae.g_02105	Syaa.g_02269
OG0000927	Syae.g_02107	Syaa.g_02267
OG0000928	Syae.g_02108	Syaa.g_02266
OG0000929	Syae.g_02109	Syaa.g_02265
OG0000930	Syae.g_02110	Syaa.g_02264
OG0000931	Syae.g_02111	Syaa.g_02263
OG0000932	Syae.g_02112	Syaa.g_02262
OG0000933	Syae.g_02118	Syaa.g_02256
OG0000934	Syae.g_02120	Syaa.g_02254
OG0000935	Syae.g_02121	Syaa.g_02253
OG0000936	Syae.g_02122	Syaa.g_02252
OG0000937	Syae.g_02123	Syaa.g_02251
OG0000938	Syae.g_02126	Syaa.g_02248
OG0000939	Syae.g_02127	Syaa.g_02247
OG0000940	Syae.g_02133	Syaa.g_02240
OG0000941	Syae.g_02135	Syaa.g_02238
OG0000942	Syae.g_02137	Syaa.g_02236
OG0000943	Syae.g_02138	Syaa.g_02235
OG0000944	Syae.g_02140	Syaa.g_02233
OG0000945	Syae.g_02142	Syaa.g_02231
OG0000946	Syae.g_02146	Syaa.g_02225
OG0000947	Syae.g_02149	Syaa.g_02222
OG0000948	Syae.g_02150	Syaa.g_02221
OG0000949	Syae.g_01884	Syaa.g_00172
OG0000950	Syae.g_01873	Syaa.g_00159
OG0000951	Syae.g_01866	Syaa.g_00153
OG0000952	Syae.g_01859	Syaa.g_00149
OG0000953	Syae.g_01854	Syaa.g_00143
OG0000954	Syae.g_01845	Syaa.g_00138
OG0000955	Syae.g_01844	Syaa.g_00137
OG0000956	Syae.g_01842	Syaa.g_00135
OG0000957	Syae.g_01831	Syaa.g_00125
OG0000958	Syae.g_01830	Syaa.g_00124
OG0000959	Syae.g_01826	Syaa.g_00120
OG0000960	Syae.g_01825	Syaa.g_00119
OG0000961	Syae.g_01822	Syaa.g_00106
OG0000962	Syae.g_01820	Syaa.g_00102
OG0000963	Syae.g_01814	Syaa.g_00097
OG0000964	Syae.g_01813	Syaa.g_00096
OG0000965	Syae.g_01812	Syaa.g_00095
OG0000966	Syae.g_01789	Syaa.g_00083
OG0000967	Syae.g_01782	Syaa.g_00074
OG0000968	Syae.g_01787	Syaa.g_00078
OG0000969	Syae.g_01785	Syaa.g_00077
OG0000970	Syae.g_01784	Syaa.g_00076
OG0000971	Syae.g_01779	Syaa.g_00069
OG0000972	Syae.g_01778	Syaa.g_00068
OG0000973	Syae.g_01777	Syaa.g_00067
OG0000974	Syae.g_01776	Syaa.g_00066
OG0000975	Syae.g_01775	Syaa.g_00065
OG0000976	Syae.g_01774	Syaa.g_00064
OG0000977	Syae.g_01772	Syaa.g_00062
OG0000978	Syae.g_01771	Syaa.g_00061
OG0000979	Syae.g_01768	Syaa.g_00058
OG0000980	Syae.g_01765	Syaa.g_00055
OG0000981	Syae.g_01762	Syaa.g_00052
OG0000982	Syae.g_01568	Syaa.g_02593
OG0000983	Syae.g_01569	Syaa.g_02594
OG0000984	Syae.g_01570	Syaa.g_02595
OG0000985	Syae.g_01572	Syaa.g_02597
OG0000986	Syae.g_01575	Syaa.g_02601
OG0000987	Syae.g_01577	Syaa.g_02603
OG0000988	Syae.g_01583	Syaa.g_02608
OG0000989	Syae.g_01591	Syaa.g_02616
OG0000990	Syae.g_01606	Syaa.g_02647
OG0000991	Syae.g_01609	Syaa.g_02650
OG0000992	Syae.g_01612	Syaa.g_02653
OG0000993	Syae.g_01613	Syaa.g_02654
OG0000994	Syae.g_01616	Syaa.g_02657
OG0000995	Syae.g_01627	Syaa.g_02662
OG0000996	Syae.g_01667	Syaa.g_02705
OG0000997	Syae.g_01678	Syaa.g_02725
OG0000998	Syae.g_01680	Syaa.g_02727
OG0000999	Syae.g_01683	Syaa.g_02728
OG0001000	Syae.g_01686	Syaa.g_02732
OG0001001	Syae.g_01692	Syaa.g_02738
OG0001002	Syae.g_01699	Syaa.g_02745
OG0001003	Syae.g_01701	Syaa.g_02747
OG0001004	Syae.g_01702	Syaa.g_02748
OG0001005	Syae.g_01703	Syaa.g_02749
OG0001006	Syae.g_01710	Syaa.g_02756
OG0001007	Syae.g_01712	Syaa.g_02758
OG0001008	Syae.g_00993	Syaa.g_00704
OG0001009	Syae.g_01744	Syaa.g_00034
OG0001010	Syae.g_01745	Syaa.g_00035
OG0001011	Syae.g_01747	Syaa.g_00037
OG0001012	Syae.g_01564	Syaa.g_02589
OG0001013	Syae.g_01552	Syaa.g_02576
OG0001014	Syae.g_01548	Syaa.g_02572
OG0001015	Syae.g_01547	Syaa.g_02571
OG0001016	Syae.g_01290	Syaa.g_00348
OG0001017	Syae.g_01296	Syaa.g_00342
OG0001018	Syae.g_01298	Syaa.g_00340
OG0001019	Syae.g_01334	Syaa.g_00323
OG0001020	Syae.g_01340	Syaa.g_02355
OG0001021	Syae.g_01344	Syaa.g_02359
OG0001022	Syae.g_01348	Syaa.g_02365
OG0001023	Syae.g_01349	Syaa.g_02366
OG0001024	Syae.g_01353	Syaa.g_02370
OG0001025	Syae.g_01360	Syaa.g_02377
OG0001026	Syae.g_01373	Syaa.g_02390
OG0001027	Syae.g_01377	Syaa.g_02397
OG0001028	Syae.g_01379	Syaa.g_02399
OG0001029	Syae.g_01381	Syaa.g_02401
OG0001030	Syae.g_01403	Syaa.g_02422
OG0001031	Syae.g_01475	Syaa.g_02500
OG0001032	Syae.g_01479	Syaa.g_02502
OG0001033	Syae.g_01505	Syaa.g_02539
OG0001034	Syae.g_02238	Syaa.g_02108
OG0001035	Syae.g_02006	Syaa.g_00298
OG0001036	Syae.g_02001	Syaa.g_00293
OG0001037	Syae.g_01999	Syaa.g_00291
OG0001038	Syae.g_01971	Syaa.g_00264
OG0001039	Syae.g_01968	Syaa.g_00261
OG0001040	Syae.g_01965	Syaa.g_00258
OG0001041	Syae.g_01960	Syaa.g_00253
OG0001042	Syae.g_01935	Syaa.g_00227
OG0001043	Syae.g_01931	Syaa.g_00223
OG0001044	Syae.g_02191	Syaa.g_02183
OG0001045	Syae.g_02204	Syaa.g_02170
OG0001046	Syae.g_00385	Syaa.g_01332
OG0001047	Syae.g_00991	Syaa.g_00706
OG0001048	Syae.g_00990	Syaa.g_00707
OG0001049	Syae.g_00987	Syaa.g_00710
OG0001050	Syae.g_00986	Syaa.g_00711
OG0001051	Syae.g_00985	Syaa.g_00712
OG0001052	Syae.g_02526	Syaa.g_01846
OG0001053	Syae.g_02312	Syaa.g_02048
OG0001054	Syae.g_02329	Syaa.g_02031
OG0001055	Syae.g_02350	Syaa.g_02010
OG0001056	Syae.g_02379	Syaa.g_01975
OG0001057	Syae.g_02388	Syaa.g_01966
OG0001058	Syae.g_02402	Syaa.g_01951
OG0001059	Syae.g_02406	Syaa.g_01947
OG0001060	Syae.g_02412	Syaa.g_01941
OG0001061	Syae.g_02434	Syaa.g_01919
OG0001062	Syae.g_02436	Syaa.g_01917
OG0001063	Syae.g_02440	Syaa.g_01912
OG0001064	Syae.g_02441	Syaa.g_01911
OG0001065	Syae.g_02442	Syaa.g_01910
OG0001066	Syae.g_02443	Syaa.g_01909
OG0001067	Syae.g_02444	Syaa.g_01908
OG0001068	Syae.g_02445	Syaa.g_01907
OG0001069	Syae.g_02446	Syaa.g_01906
OG0001070	Syae.g_02449	Syaa.g_01903
OG0001071	Syae.g_02450	Syaa.g_01902
OG0001072	Syae.g_02454	Syaa.g_01898
OG0001073	Syae.g_02468	Syaa.g_01884
OG0001074	Syae.g_00027	Syaa.g_01678
OG0001075	Syae.g_00029	Syaa.g_01676
OG0001076	Syae.g_00050	Syaa.g_01659
OG0001077	Syae.g_00061	Syaa.g_01647
OG0001078	Syae.g_00075	Syaa.g_01632
OG0001079	Syae.g_00088	Syaa.g_01619
OG0001080	Syae.g_00267	Syaa.g_01443
OG0001081	Syae.g_00615	Syaa.g_01056
OG0001082	Syae.g_00614	Syaa.g_01057
OG0001083	Syae.g_00605	Syaa.g_01064
OG0001084	Syae.g_00604	Syaa.g_01065
OG0001085	Syae.g_00594	Syaa.g_01075
OG0001086	Syae.g_00592	Syaa.g_01077
OG0001087	Syae.g_00751	Syaa.g_00920
OG0001088	Syae.g_00755	Syaa.g_00916
OG0001089	Syae.g_00781	Syaa.g_00890
OG0001090	Syae.g_00471	Syaa.g_01237
OG0001091	Syae.g_00469	Syaa.g_01239
OG0001092	Syae.g_00466	Syaa.g_01242
OG0001093	Syae.g_00460	Syaa.g_01248
OG0001094	Syae.g_00527	Syaa.g_01148
OG0001095	Syae.g_00506	Syaa.g_01185
OG0001096	Syae.g_00490	Syaa.g_01200
OG0001097	Syae.g_00845	Syaa.g_00828
