Orthogroup	Syaq	Praf
OG0000566	Syaq.g_01947	Praf.g_00705
OG0000567	Syaq.g_01951	Praf.g_00709
OG0000568	Syaq.g_01954	Praf.g_00711
OG0000569	Syaq.g_01955	Praf.g_00712
OG0000570	Syaq.g_01956	Praf.g_00713
OG0000571	Syaq.g_01960	Praf.g_00716
OG0000572	Syaq.g_01977	Praf.g_00733
OG0000573	Syaq.g_01985	Praf.g_00740
OG0000574	Syaq.g_01986	Praf.g_00741
OG0000575	Syaq.g_01991	Praf.g_00751
OG0000576	Syaq.g_01993	Praf.g_00753
OG0000577	Syaq.g_01994	Praf.g_00754
OG0000578	Syaq.g_01995	Praf.g_00755
OG0000579	Syaq.g_01996	Praf.g_00756
OG0000580	Syaq.g_01997	Praf.g_00757
OG0000581	Syaq.g_02003	Praf.g_00761
OG0000582	Syaq.g_02012	Praf.g_00765
OG0000583	Syaq.g_02013	Praf.g_00766
OG0000584	Syaq.g_02014	Praf.g_00767
OG0000585	Syaq.g_02017	Praf.g_00769
OG0000586	Syaq.g_02018	Praf.g_00771
OG0000587	Syaq.g_02020	Praf.g_00773
OG0000588	Syaq.g_02043	Praf.g_01663
OG0000589	Syaq.g_02057	Praf.g_01666
OG0000590	Syaq.g_02058	Praf.g_01667
OG0000591	Syaq.g_02066	Praf.g_01674
OG0000592	Syaq.g_02067	Praf.g_01675
OG0000593	Syaq.g_02078	Praf.g_01688
OG0000594	Syaq.g_02079	Praf.g_01689
OG0000595	Syaq.g_02080	Praf.g_01690
OG0000596	Syaq.g_02085	Praf.g_01695
OG0000597	Syaq.g_02088	Praf.g_01698
OG0000598	Syaq.g_02089	Praf.g_01699
OG0000599	Syaq.g_02096	Praf.g_01709
OG0000600	Syaq.g_02097	Praf.g_01710
OG0000601	Syaq.g_02098	Praf.g_01711
OG0000602	Syaq.g_02104	Praf.g_01716
OG0000603	Syaq.g_02105	Praf.g_01717
OG0000604	Syaq.g_02107	Praf.g_01718
OG0000605	Syaq.g_02151	Praf.g_01720
OG0000606	Syaq.g_02231	Praf.g_01727
OG0000607	Syaq.g_02234	Praf.g_01730
OG0000608	Syaq.g_02235	Praf.g_01731
OG0000609	Syaq.g_02237	Praf.g_01733
OG0000610	Syaq.g_02244	Praf.g_01741
OG0000611	Syaq.g_02247	Praf.g_01744
OG0000612	Syaq.g_02248	Praf.g_01745
OG0000613	Syaq.g_00885	Praf.g_02344
OG0000614	Syaq.g_02588	Praf.g_01207
OG0000615	Syaq.g_02302	Praf.g_01489
OG0000616	Syaq.g_01168	Praf.g_02767
OG0000617	Syaq.g_00031	Praf.g_01308
OG0000618	Syaq.g_00032	Praf.g_01309
OG0000619	Syaq.g_00033	Praf.g_01310
OG0000620	Syaq.g_00038	Praf.g_01314
OG0000621	Syaq.g_00039	Praf.g_01315
OG0000622	Syaq.g_00040	Praf.g_01316
OG0000623	Syaq.g_00041	Praf.g_01317
OG0000624	Syaq.g_00042	Praf.g_01318
OG0000625	Syaq.g_00043	Praf.g_01319
OG0000626	Syaq.g_00044	Praf.g_01320
OG0000627	Syaq.g_02425	Praf.g_01441
OG0000628	Syaq.g_02426	Praf.g_01440
OG0000629	Syaq.g_02429	Praf.g_01437
OG0000630	Syaq.g_02433	Praf.g_01433
OG0000631	Syaq.g_02441	Praf.g_01429
OG0000632	Syaq.g_02442	Praf.g_01428
OG0000633	Syaq.g_02444	Praf.g_01427
OG0000634	Syaq.g_02336	Praf.g_01526
OG0000635	Syaq.g_02337	Praf.g_01527
OG0000636	Syaq.g_02339	Praf.g_01529
OG0000637	Syaq.g_02341	Praf.g_01531
OG0000638	Syaq.g_02342	Praf.g_01532
OG0000639	Syaq.g_02343	Praf.g_01533
OG0000640	Syaq.g_02344	Praf.g_01534
OG0000641	Syaq.g_02348	Praf.g_01538
OG0000642	Syaq.g_02349	Praf.g_01539
OG0000643	Syaq.g_02350	Praf.g_01540
OG0000644	Syaq.g_02351	Praf.g_01541
OG0000645	Syaq.g_02353	Praf.g_01542
OG0000646	Syaq.g_02356	Praf.g_01545
OG0000647	Syaq.g_02358	Praf.g_01547
OG0000648	Syaq.g_02360	Praf.g_01549
OG0000649	Syaq.g_02361	Praf.g_01550
OG0000650	Syaq.g_02362	Praf.g_01551
OG0000651	Syaq.g_02363	Praf.g_01552
OG0000652	Syaq.g_02364	Praf.g_01553
OG0000653	Syaq.g_02367	Praf.g_01557
OG0000654	Syaq.g_02368	Praf.g_01558
OG0000655	Syaq.g_02369	Praf.g_01559
OG0000656	Syaq.g_02372	Praf.g_01562
OG0000657	Syaq.g_02382	Praf.g_01592
OG0000658	Syaq.g_02385	Praf.g_01594
OG0000659	Syaq.g_02386	Praf.g_01595
OG0000660	Syaq.g_02390	Praf.g_01599
OG0000661	Syaq.g_02392	Praf.g_01601
OG0000662	Syaq.g_02394	Praf.g_01603
OG0000663	Syaq.g_02397	Praf.g_01606
OG0000664	Syaq.g_02400	Praf.g_01607
OG0000665	Syaq.g_02124	Praf.g_01620
OG0000666	Syaq.g_02117	Praf.g_01622
OG0000667	Syaq.g_02222	Praf.g_01629
OG0000668	Syaq.g_00068	Praf.g_01339
OG0000669	Syaq.g_02260	Praf.g_01638
OG0000670	Syaq.g_00079	Praf.g_00961
OG0000671	Syaq.g_02264	Praf.g_01456
OG0000672	Syaq.g_02267	Praf.g_01459
OG0000673	Syaq.g_02270	Praf.g_01462
OG0000674	Syaq.g_02272	Praf.g_01464
OG0000675	Syaq.g_02273	Praf.g_01465
OG0000676	Syaq.g_02275	Praf.g_01467
OG0000677	Syaq.g_02276	Praf.g_01469
OG0000678	Syaq.g_02282	Praf.g_01475
OG0000679	Syaq.g_02305	Praf.g_01494
OG0000680	Syaq.g_02306	Praf.g_01495
OG0000681	Syaq.g_02309	Praf.g_01497
OG0000682	Syaq.g_02310	Praf.g_01498
OG0000683	Syaq.g_02311	Praf.g_01499
OG0000684	Syaq.g_02315	Praf.g_01512
OG0000685	Syaq.g_02317	Praf.g_01510
OG0000686	Syaq.g_02318	Praf.g_01509
OG0000687	Syaq.g_02319	Praf.g_01508
OG0000688	Syaq.g_02325	Praf.g_01515
OG0000689	Syaq.g_02327	Praf.g_01516
OG0000690	Syaq.g_02328	Praf.g_01517
OG0000691	Syaq.g_02329	Praf.g_01519
OG0000692	Syaq.g_02330	Praf.g_01520
OG0000693	Syaq.g_02332	Praf.g_01522
OG0000694	Syaq.g_02333	Praf.g_01523
OG0000695	Syaq.g_02446	Praf.g_01425
OG0000696	Syaq.g_02447	Praf.g_01424
OG0000697	Syaq.g_02448	Praf.g_01422
OG0000698	Syaq.g_02451	Praf.g_01419
OG0000699	Syaq.g_02452	Praf.g_01417
OG0000700	Syaq.g_02453	Praf.g_01416
OG0000701	Syaq.g_02454	Praf.g_01415
OG0000702	Syaq.g_02467	Praf.g_01408
OG0000703	Syaq.g_02468	Praf.g_01407
OG0000704	Syaq.g_02470	Praf.g_01405
OG0000705	Syaq.g_02477	Praf.g_01399
OG0000706	Syaq.g_02478	Praf.g_01398
OG0000707	Syaq.g_02479	Praf.g_01397
OG0000708	Syaq.g_02482	Praf.g_01395
OG0000709	Syaq.g_02490	Praf.g_01388
OG0000710	Syaq.g_02494	Praf.g_01383, Praf.g_01384
OG0000711	Syaq.g_02521	Praf.g_01360
OG0000712	Syaq.g_02523	Praf.g_01359
OG0000713	Syaq.g_02524	Praf.g_01358
OG0000714	Syaq.g_02527	Praf.g_01355
OG0000715	Syaq.g_02529	Praf.g_01353
OG0000716	Syaq.g_02533	Praf.g_01349
OG0000717	Syaq.g_02534	Praf.g_01348
OG0000718	Syaq.g_00072	Praf.g_01343
OG0000719	Syaq.g_00070	Praf.g_01341
OG0000720	Syaq.g_00057	Praf.g_01328
OG0000721	Syaq.g_00055	Praf.g_01327
OG0000722	Syaq.g_00054	Praf.g_01326
OG0000723	Syaq.g_00046	Praf.g_01322
OG0000724	Syaq.g_02685	Praf.g_01279
OG0000725	Syaq.g_02676	Praf.g_01270
OG0000726	Syaq.g_02675	Praf.g_01269
OG0000727	Syaq.g_02674	Praf.g_01268
OG0000728	Syaq.g_02672	Praf.g_01267
OG0000729	Syaq.g_01046	Praf.g_00162
OG0000730	Syaq.g_00561	Praf.g_02056
OG0000731	Syaq.g_00550	Praf.g_02047
OG0000732	Syaq.g_01098	Praf.g_00055
OG0000733	Syaq.g_01232	Praf.g_02698
OG0000734	Syaq.g_01479	Praf.g_00233
OG0000735	Syaq.g_00266	Praf.g_00822
OG0000736	Syaq.g_00265	Praf.g_00823
OG0000737	Syaq.g_00264	Praf.g_00824
OG0000738	Syaq.g_00258	Praf.g_00830
OG0000739	Syaq.g_00257	Praf.g_00832
OG0000740	Syaq.g_00256	Praf.g_00833
OG0000741	Syaq.g_00253	Praf.g_00836
OG0000742	Syaq.g_00250	Praf.g_00853
OG0000743	Syaq.g_00248	Praf.g_00855
OG0000744	Syaq.g_00247	Praf.g_00856
OG0000745	Syaq.g_00245	Praf.g_00858
OG0000746	Syaq.g_00242	Praf.g_00860
OG0000747	Syaq.g_00241	Praf.g_00861
OG0000748	Syaq.g_00227	Praf.g_00873
OG0000749	Syaq.g_00226	Praf.g_00874
OG0000750	Syaq.g_00225	Praf.g_00875
OG0000751	Syaq.g_00219	Praf.g_00880
OG0000752	Syaq.g_00217	Praf.g_00882
OG0000753	Syaq.g_00214	Praf.g_00885
OG0000754	Syaq.g_00209	Praf.g_00914
OG0000755	Syaq.g_00198	Praf.g_00921
OG0000756	Syaq.g_00197	Praf.g_00922
OG0000757	Syaq.g_00190	Praf.g_00929
OG0000758	Syaq.g_00189	Praf.g_00930
OG0000759	Syaq.g_00188	Praf.g_00931
OG0000760	Syaq.g_00187	Praf.g_00932
OG0000761	Syaq.g_00186	Praf.g_00933
OG0000762	Syaq.g_00183	Praf.g_00913
OG0000763	Syaq.g_00181	Praf.g_00911
OG0000764	Syaq.g_00180	Praf.g_00910
OG0000765	Syaq.g_00157	Praf.g_00895
OG0000766	Syaq.g_00156	Praf.g_00894
OG0000767	Syaq.g_00154	Praf.g_00892
OG0000768	Syaq.g_00153	Praf.g_00891
OG0000769	Syaq.g_00151	Praf.g_00887
OG0000770	Syaq.g_00148	Praf.g_00937
OG0000771	Syaq.g_02691	Praf.g_01285
OG0000772	Syaq.g_01887	Praf.g_00548
OG0000773	Syaq.g_00283	Praf.g_00808
OG0000774	Syaq.g_00288	Praf.g_00804
OG0000775	Syaq.g_00290	Praf.g_00802
OG0000776	Syaq.g_00291	Praf.g_00801
OG0000777	Syaq.g_00292	Praf.g_00800
OG0000778	Syaq.g_00293	Praf.g_00799
OG0000779	Syaq.g_00299	Praf.g_00794
OG0000780	Syaq.g_00304	Praf.g_00791
OG0000781	Syaq.g_00308	Praf.g_00787
OG0000782	Syaq.g_00309	Praf.g_00786
OG0000783	Syaq.g_00310	Praf.g_00785
OG0000784	Syaq.g_00311	Praf.g_00784
OG0000785	Syaq.g_00313	Praf.g_00782
OG0000786	Syaq.g_00328	Praf.g_00777
OG0000787	Syaq.g_00329	Praf.g_00776
OG0000788	Syaq.g_02099	Praf.g_01996
OG0000789	Syaq.g_02123	Praf.g_01001
OG0000790	Syaq.g_01758	Praf.g_00579
OG0000791	Syaq.g_01756	Praf.g_00577
OG0000792	Syaq.g_01755	Praf.g_00576
OG0000793	Syaq.g_01750	Praf.g_00572
OG0000794	Syaq.g_01749	Praf.g_00571
OG0000795	Syaq.g_01748	Praf.g_00570
OG0000796	Syaq.g_01744	Praf.g_00566
OG0000797	Syaq.g_01743	Praf.g_00565
OG0000798	Syaq.g_00760	Praf.g_02276
OG0000799	Syaq.g_00341	Praf.g_01765
OG0000800	Syaq.g_00342	Praf.g_01766
OG0000801	Syaq.g_00343	Praf.g_01767
OG0000802	Syaq.g_00350	Praf.g_01773
OG0000803	Syaq.g_00353	Praf.g_01779
OG0000804	Syaq.g_00358	Praf.g_01781
OG0000805	Syaq.g_00360	Praf.g_01783
OG0000806	Syaq.g_00362	Praf.g_01785
OG0000807	Syaq.g_00364	Praf.g_01787
OG0000808	Syaq.g_00365	Praf.g_01788
OG0000809	Syaq.g_00369	Praf.g_01792
OG0000810	Syaq.g_00370	Praf.g_01793
OG0000811	Syaq.g_00378	Praf.g_01801
OG0000812	Syaq.g_00380	Praf.g_01803
OG0000813	Syaq.g_00381	Praf.g_01804
OG0000814	Syaq.g_00383	Praf.g_01806
OG0000815	Syaq.g_00384	Praf.g_01807
OG0000816	Syaq.g_00386	Praf.g_01809
OG0000817	Syaq.g_00387	Praf.g_01810
OG0000818	Syaq.g_00392	Praf.g_01822
OG0000819	Syaq.g_00393	Praf.g_01823
OG0000820	Syaq.g_00394	Praf.g_01824
OG0000821	Syaq.g_00400	Praf.g_01831
OG0000822	Syaq.g_00402	Praf.g_01833
OG0000823	Syaq.g_00403	Praf.g_01834
OG0000824	Syaq.g_00409	Praf.g_01838
OG0000825	Syaq.g_00410	Praf.g_01839
OG0000826	Syaq.g_00411	Praf.g_01840
OG0000827	Syaq.g_00412	Praf.g_01841
OG0000828	Syaq.g_00415	Praf.g_01844
OG0000829	Syaq.g_00416	Praf.g_01845
OG0000830	Syaq.g_00417	Praf.g_01846
OG0000831	Syaq.g_00419	Praf.g_01849
OG0000832	Syaq.g_01737	Praf.g_00542
OG0000833	Syaq.g_01725	Praf.g_00534
OG0000834	Syaq.g_01724	Praf.g_00533
OG0000835	Syaq.g_01723	Praf.g_00532
OG0000836	Syaq.g_01720	Praf.g_00530
OG0000837	Syaq.g_01719	Praf.g_00529
OG0000838	Syaq.g_01715	Praf.g_00525
OG0000839	Syaq.g_01714	Praf.g_00524
OG0000840	Syaq.g_01713	Praf.g_00523
OG0000841	Syaq.g_01712	Praf.g_00522
OG0000842	Syaq.g_01711	Praf.g_00521
OG0000843	Syaq.g_01710	Praf.g_00520
OG0000844	Syaq.g_01708	Praf.g_00518
OG0000845	Syaq.g_01707	Praf.g_00517
OG0000846	Syaq.g_01706	Praf.g_00516
OG0000847	Syaq.g_01705	Praf.g_00515
OG0000848	Syaq.g_01703	Praf.g_00513
OG0000849	Syaq.g_01702	Praf.g_00512
OG0000850	Syaq.g_01699	Praf.g_00511
OG0000851	Syaq.g_01696	Praf.g_00508
OG0000852	Syaq.g_01695	Praf.g_00507
OG0000853	Syaq.g_01691	Praf.g_00502
OG0000854	Syaq.g_01689	Praf.g_00500
OG0000855	Syaq.g_01688	Praf.g_00499
OG0000856	Syaq.g_02069	Praf.g_01677
OG0000857	Syaq.g_02357	Praf.g_01546
OG0000858	Syaq.g_01682	Praf.g_00490
OG0000859	Syaq.g_01681	Praf.g_00489
OG0000860	Syaq.g_01671	Praf.g_00478
OG0000861	Syaq.g_01670	Praf.g_00477
OG0000862	Syaq.g_01668	Praf.g_00475
OG0000863	Syaq.g_01665	Praf.g_00472
OG0000864	Syaq.g_01664	Praf.g_00471
OG0000865	Syaq.g_01663	Praf.g_00470
OG0000866	Syaq.g_01662	Praf.g_00469
OG0000867	Syaq.g_01661	Praf.g_00468
OG0000868	Syaq.g_01659	Praf.g_00466
OG0000869	Syaq.g_01656	Praf.g_00463
OG0000870	Syaq.g_01651	Praf.g_00458
OG0000871	Syaq.g_01650	Praf.g_00457
OG0000872	Syaq.g_01644	Praf.g_00455
OG0000873	Syaq.g_01641	Praf.g_00452
OG0000874	Syaq.g_01637	Praf.g_00448
OG0000875	Syaq.g_01633	Praf.g_00447
OG0000876	Syaq.g_01631	Praf.g_00446
OG0000877	Syaq.g_01628	Praf.g_00443
OG0000878	Syaq.g_01627	Praf.g_00442
OG0000879	Syaq.g_01626	Praf.g_00441
OG0000880	Syaq.g_01625	Praf.g_00440
OG0000881	Syaq.g_01621	Praf.g_00434
OG0000882	Syaq.g_01616	Praf.g_00429
OG0000883	Syaq.g_01613	Praf.g_00427
OG0000884	Syaq.g_01611	Praf.g_00425
OG0000885	Syaq.g_01610	Praf.g_00424
OG0000886	Syaq.g_01609	Praf.g_00423
OG0000887	Syaq.g_01608	Praf.g_00422
OG0000888	Syaq.g_01606	Praf.g_00420
OG0000889	Syaq.g_01604	Praf.g_00418
OG0000890	Syaq.g_01597	Praf.g_00405
OG0000891	Syaq.g_01596	Praf.g_00404
OG0000892	Syaq.g_01594	Praf.g_00402
OG0000893	Syaq.g_00695	Praf.g_02202
OG0000894	Syaq.g_00692	Praf.g_02199
OG0000895	Syaq.g_00688	Praf.g_02195
OG0000896	Syaq.g_00687	Praf.g_02194
OG0000897	Syaq.g_00685	Praf.g_02192
OG0000898	Syaq.g_00684	Praf.g_02191
OG0000899	Syaq.g_00683	Praf.g_02190
OG0000900	Syaq.g_00682	Praf.g_02189
OG0000901	Syaq.g_00677	Praf.g_02185
OG0000902	Syaq.g_00671	Praf.g_02183
OG0000903	Syaq.g_00655	Praf.g_02170
OG0000904	Syaq.g_00660	Praf.g_02175
OG0000905	Syaq.g_00666	Praf.g_02177
OG0000906	Syaq.g_00669	Praf.g_02179
OG0000907	Syaq.g_00653	Praf.g_02163
OG0000908	Syaq.g_00650	Praf.g_02160
OG0000909	Syaq.g_00649	Praf.g_02159
OG0000910	Syaq.g_00648	Praf.g_02158
OG0000911	Syaq.g_00646	Praf.g_02156
OG0000912	Syaq.g_00645	Praf.g_02155
OG0000913	Syaq.g_00644	Praf.g_02154
OG0000914	Syaq.g_00643	Praf.g_02153
OG0000915	Syaq.g_00641	Praf.g_02152
OG0000916	Syaq.g_00640	Praf.g_02151
OG0000917	Syaq.g_00639	Praf.g_02150
OG0000918	Syaq.g_00638	Praf.g_02149
OG0000919	Syaq.g_00637	Praf.g_02148
OG0000920	Syaq.g_00636	Praf.g_02147
OG0000921	Syaq.g_00635	Praf.g_02146
OG0000922	Syaq.g_00634	Praf.g_02145
OG0000923	Syaq.g_00630	Praf.g_02141
OG0000924	Syaq.g_00629	Praf.g_02140
OG0000925	Syaq.g_00628	Praf.g_02139
OG0000926	Syaq.g_00627	Praf.g_02138
OG0000927	Syaq.g_00625	Praf.g_02136
OG0000928	Syaq.g_00624	Praf.g_02135
OG0000929	Syaq.g_00623	Praf.g_02134
OG0000930	Syaq.g_00622	Praf.g_02133
OG0000931	Syaq.g_00621	Praf.g_02132
OG0000932	Syaq.g_00620	Praf.g_02131
OG0000933	Syaq.g_00614	Praf.g_02126
OG0000934	Syaq.g_00612	Praf.g_02124
OG0000935	Syaq.g_00611	Praf.g_02123
OG0000936	Syaq.g_00610	Praf.g_02122
OG0000937	Syaq.g_00609	Praf.g_02121
OG0000938	Syaq.g_00606	Praf.g_02118
OG0000939	Syaq.g_00604	Praf.g_02117
OG0000940	Syaq.g_00597	Praf.g_02106
OG0000941	Syaq.g_00595	Praf.g_02104
OG0000942	Syaq.g_00593	Praf.g_02102
OG0000943	Syaq.g_00592	Praf.g_02101
OG0000944	Syaq.g_00590	Praf.g_02099
OG0000945	Syaq.g_00588	Praf.g_02097
OG0000946	Syaq.g_00580	Praf.g_02082
OG0000947	Syaq.g_00577	Praf.g_02079
OG0000948	Syaq.g_00576	Praf.g_02078
OG0000949	Syaq.g_00971	Praf.g_02075
OG0000950	Syaq.g_00984	Praf.g_02383
OG0000951	Syaq.g_00991	Praf.g_02388
OG0000952	Syaq.g_01002	Praf.g_02393
OG0000953	Syaq.g_01006	Praf.g_02397
OG0000954	Syaq.g_01012	Praf.g_00195
OG0000955	Syaq.g_01013	Praf.g_00194
OG0000956	Syaq.g_01015	Praf.g_00192
OG0000957	Syaq.g_01026	Praf.g_00180
OG0000958	Syaq.g_01027	Praf.g_00179
OG0000959	Syaq.g_01031	Praf.g_00175
OG0000960	Syaq.g_01032	Praf.g_00174
OG0000961	Syaq.g_01043	Praf.g_00165
OG0000962	Syaq.g_01045	Praf.g_00163
OG0000963	Syaq.g_01049	Praf.g_00157
OG0000964	Syaq.g_01050	Praf.g_00156
OG0000965	Syaq.g_01051	Praf.g_00155
OG0000966	Syaq.g_01060	Praf.g_00089
OG0000967	Syaq.g_01067	Praf.g_00082
OG0000968	Syaq.g_01071	Praf.g_00077
OG0000969	Syaq.g_01078	Praf.g_00075
OG0000970	Syaq.g_01079	Praf.g_00074
OG0000971	Syaq.g_01081	Praf.g_00072
OG0000972	Syaq.g_01082	Praf.g_00071
OG0000973	Syaq.g_01083	Praf.g_00070
OG0000974	Syaq.g_01084	Praf.g_00069
OG0000975	Syaq.g_01085	Praf.g_00068
OG0000976	Syaq.g_01086	Praf.g_00067
OG0000977	Syaq.g_01088	Praf.g_00064
OG0000978	Syaq.g_01091	Praf.g_00063
OG0000979	Syaq.g_01094	Praf.g_00060
OG0000980	Syaq.g_01097	Praf.g_00056
OG0000981	Syaq.g_01100	Praf.g_00053
OG0000982	Syaq.g_01263	Praf.g_02657
OG0000983	Syaq.g_01262	Praf.g_02658
OG0000984	Syaq.g_01261	Praf.g_02659
OG0000985	Syaq.g_01257	Praf.g_02663
OG0000986	Syaq.g_01253	Praf.g_02665
OG0000987	Syaq.g_01251	Praf.g_02667
OG0000988	Syaq.g_01245	Praf.g_02671
OG0000989	Syaq.g_01239	Praf.g_02680
OG0000990	Syaq.g_01229	Praf.g_02702
OG0000991	Syaq.g_01225	Praf.g_02716
OG0000992	Syaq.g_01222	Praf.g_02719
OG0000993	Syaq.g_01221	Praf.g_02720
OG0000994	Syaq.g_01218	Praf.g_02723
OG0000995	Syaq.g_01212	Praf.g_02730
OG0000996	Syaq.g_01193	Praf.g_02743
OG0000997	Syaq.g_01184	Praf.g_02753
OG0000998	Syaq.g_01182	Praf.g_02755
OG0000999	Syaq.g_01181	Praf.g_02756
OG0001000	Syaq.g_01177	Praf.g_02759
OG0001001	Syaq.g_01172	Praf.g_02764
OG0001002	Syaq.g_01165	Praf.g_02770
OG0001003	Syaq.g_01163	Praf.g_02772
OG0001004	Syaq.g_01162	Praf.g_02773
OG0001005	Syaq.g_01161	Praf.g_02775
OG0001006	Syaq.g_01152	Praf.g_02781
OG0001007	Syaq.g_01150	Praf.g_02783
OG0001008	Syaq.g_00500	Praf.g_01988
OG0001009	Syaq.g_01118	Praf.g_00032
OG0001010	Syaq.g_01117	Praf.g_00033
OG0001011	Syaq.g_01115	Praf.g_00035
OG0001012	Syaq.g_01267	Praf.g_02654
OG0001013	Syaq.g_01289	Praf.g_02603
OG0001014	Syaq.g_01295	Praf.g_02597
OG0001015	Syaq.g_01296	Praf.g_02596
OG0001016	Syaq.g_01554	Praf.g_00316
OG0001017	Syaq.g_01548	Praf.g_00310
OG0001018	Syaq.g_01546	Praf.g_00308
OG0001019	Syaq.g_01524	Praf.g_00296
OG0001020	Syaq.g_01510	Praf.g_00268
OG0001021	Syaq.g_01506	Praf.g_00264
OG0001022	Syaq.g_01501	Praf.g_00259
OG0001023	Syaq.g_01500	Praf.g_00258
OG0001024	Syaq.g_01496	Praf.g_00254
OG0001025	Syaq.g_01490	Praf.g_00247
OG0001026	Syaq.g_01477	Praf.g_00230
OG0001027	Syaq.g_01474	Praf.g_00225
OG0001028	Syaq.g_01472	Praf.g_00223
OG0001029	Syaq.g_01470	Praf.g_00221
OG0001030	Syaq.g_01450	Praf.g_02408
OG0001031	Syaq.g_01378	Praf.g_02497
OG0001032	Syaq.g_01376	Praf.g_02500
OG0001033	Syaq.g_01344	Praf.g_02533
OG0001034	Syaq.g_01579	Praf.g_00385
OG0001035	Syaq.g_00726	Praf.g_02243
OG0001036	Syaq.g_00731	Praf.g_02247
OG0001037	Syaq.g_00733	Praf.g_02249
OG0001038	Syaq.g_00761	Praf.g_02277
OG0001039	Syaq.g_00764	Praf.g_02280
OG0001040	Syaq.g_00767	Praf.g_02283
OG0001041	Syaq.g_00772	Praf.g_02288
OG0001042	Syaq.g_00858	Praf.g_02316
OG0001044	Syaq.g_00560	Praf.g_02055
OG0001045	Syaq.g_00547	Praf.g_02044
OG0001046	Syaq.g_02509	Praf.g_00495
OG0001047	Syaq.g_00498	Praf.g_01986
OG0001048	Syaq.g_00497	Praf.g_01985
OG0001049	Syaq.g_00494	Praf.g_01982
OG0001050	Syaq.g_00493	Praf.g_01981
OG0001051	Syaq.g_00492	Praf.g_01980
OG0001052	Syaq.g_00446	Praf.g_01911
OG0001053	Syaq.g_01775	Praf.g_00598
OG0001054	Syaq.g_01794	Praf.g_00615
OG0001055	Syaq.g_01815	Praf.g_00636
OG0001056	Syaq.g_01843	Praf.g_00665
OG0001057	Syaq.g_00334	Praf.g_00675
OG0001058	Syaq.g_01931	Praf.g_00689
OG0001059	Syaq.g_01935	Praf.g_00693
OG0001060	Syaq.g_01941	Praf.g_00700
OG0001061	Syaq.g_01961	Praf.g_00717
OG0001062	Syaq.g_01963	Praf.g_00719
OG0001063	Syaq.g_01968	Praf.g_00723
OG0001064	Syaq.g_01969	Praf.g_00724
OG0001065	Syaq.g_01970	Praf.g_00725
OG0001066	Syaq.g_01971	Praf.g_00726
OG0001067	Syaq.g_01972	Praf.g_00728
OG0001068	Syaq.g_01973	Praf.g_00729
OG0001069	Syaq.g_01974	Praf.g_00730
OG0001070	Syaq.g_01978	Praf.g_00734
OG0001071	Syaq.g_01979	Praf.g_00735
OG0001072	Syaq.g_01983	Praf.g_00738
OG0001073	Syaq.g_01998	Praf.g_00758
OG0001074	Syaq.g_02132	Praf.g_01659
OG0001075	Syaq.g_02025	Praf.g_01661
OG0001076	Syaq.g_02060	Praf.g_01669
OG0001077	Syaq.g_02071	Praf.g_01680
OG0001078	Syaq.g_02083	Praf.g_01693
OG0001079	Syaq.g_02100	Praf.g_01713
OG0001080	Syaq.g_02161	Praf.g_01722
OG0001081	Syaq.g_02232	Praf.g_01728
OG0001082	Syaq.g_02233	Praf.g_01729
OG0001083	Syaq.g_02240	Praf.g_01737
OG0001084	Syaq.g_02241	Praf.g_01738
OG0001085	Syaq.g_02251	Praf.g_01749
OG0001086	Syaq.g_02253	Praf.g_01751
OG0001087	Syaq.g_02574	Praf.g_01225
OG0001088	Syaq.g_02576	Praf.g_01221
OG0001089	Syaq.g_02604	Praf.g_01124
OG0001090	Syaq.g_00024	Praf.g_01303
OG0001091	Syaq.g_00027	Praf.g_01305
OG0001092	Syaq.g_00029	Praf.g_01307
OG0001093	Syaq.g_00035	Praf.g_01311
OG0001094	Syaq.g_02334	Praf.g_01524
OG0001095	Syaq.g_02354	Praf.g_01543
OG0001096	Syaq.g_02370	Praf.g_01560
OG0001097	Syaq.g_02393	Praf.g_01602
OG0001098	Syaq.g_02415	Praf.g_01444
OG0001099	Syaq.g_01471	Praf.g_00222
OG0001100	Syaq.g_02262	Praf.g_01454
OG0001101	Syaq.g_02263	Praf.g_01455
OG0001102	Syaq.g_02266	Praf.g_01458
OG0001103	Syaq.g_02268	Praf.g_01460
OG0001104	Syaq.g_02316	Praf.g_01511
OG0001105	Syaq.g_02320	Praf.g_01506
OG0001106	Syaq.g_02471	Praf.g_01404
OG0001108	Syaq.g_02491	Praf.g_01387
OG0001109	Syaq.g_02493	Praf.g_01385
OG0001110	Syaq.g_02495	Praf.g_01382
OG0001111	Syaq.g_02497	Praf.g_01380
OG0001112	Syaq.g_02499	Praf.g_01378
OG0001113	Syaq.g_02539	Praf.g_01377
OG0001114	Syaq.g_02500	Praf.g_01376
OG0001115	Syaq.g_02504	Praf.g_01374
OG0001116	Syaq.g_02506	Praf.g_01372
OG0001117	Syaq.g_02507	Praf.g_01371
OG0001118	Syaq.g_02508	Praf.g_01370
OG0001119	Syaq.g_02510	Praf.g_01369
OG0001120	Syaq.g_02514	Praf.g_01366
OG0001122	Syaq.g_00069	Praf.g_01340
OG0001123	Syaq.g_00061	Praf.g_01333
OG0001124	Syaq.g_00060	Praf.g_01331
OG0001125	Syaq.g_00058	Praf.g_01329
OG0001126	Syaq.g_02693	Praf.g_01287
OG0001127	Syaq.g_02692	Praf.g_01286
