Orthogroup	Syaq	Syag
OG0000549	Syaq.g_01819	Syag.g_01480
OG0000550	Syaq.g_01824	Syag.g_01474
OG0000551	Syaq.g_01829	Syag.g_01470
OG0000552	Syaq.g_01830	Syag.g_01469
OG0000553	Syaq.g_01834	Syag.g_01464
OG0000554	Syaq.g_01839	Syag.g_01453
OG0000555	Syaq.g_01857	Syag.g_00075
OG0000556	Syaq.g_01925	Syag.g_00257
OG0000557	Syaq.g_01927	Syag.g_00267
OG0000558	Syaq.g_01929	Syag.g_00269
OG0000559	Syaq.g_01933	Syag.g_00273
OG0000560	Syaq.g_01936	Syag.g_00276
OG0000561	Syaq.g_01937	Syag.g_00277
OG0000562	Syaq.g_01938	Syag.g_00278
OG0000563	Syaq.g_01939	Syag.g_00279
OG0000564	Syaq.g_01940	Syag.g_00280
OG0000565	Syaq.g_01943	Syag.g_00284
OG0000566	Syaq.g_01947	Syag.g_00288
OG0000567	Syaq.g_01951	Syag.g_00292
OG0000568	Syaq.g_01954	Syag.g_00295
OG0000569	Syaq.g_01955	Syag.g_00296
OG0000570	Syaq.g_01956	Syag.g_00297
OG0000571	Syaq.g_01960	Syag.g_00301
OG0000572	Syaq.g_01977	Syag.g_00320
OG0000573	Syaq.g_01985	Syag.g_00329
OG0000574	Syaq.g_01986	Syag.g_00330
OG0000575	Syaq.g_01991	Syag.g_00335
OG0000576	Syaq.g_01993	Syag.g_00337
OG0000577	Syaq.g_01994	Syag.g_00338
OG0000578	Syaq.g_01995	Syag.g_00339
OG0000579	Syaq.g_01996	Syag.g_00340
OG0000580	Syaq.g_01997	Syag.g_00341
OG0000581	Syaq.g_02003	Syag.g_00348
OG0000582	Syaq.g_02012	Syag.g_00353
OG0000583	Syaq.g_02013	Syag.g_00354
OG0000584	Syaq.g_02014	Syag.g_00355
OG0000585	Syaq.g_02017	Syag.g_00357
OG0000586	Syaq.g_02018	Syag.g_00358
OG0000587	Syaq.g_02020	Syag.g_00360
OG0000588	Syaq.g_02043	Syag.g_00371
OG0000589	Syaq.g_02057	Syag.g_00375
OG0000590	Syaq.g_02058	Syag.g_00376
OG0000591	Syaq.g_02066	Syag.g_00383
OG0000592	Syaq.g_02067	Syag.g_00384
OG0000593	Syaq.g_02078	Syag.g_00406
OG0000594	Syaq.g_02079	Syag.g_00407
OG0000595	Syaq.g_02080	Syag.g_00408
OG0000596	Syaq.g_02085	Syag.g_00413
OG0000597	Syaq.g_02088	Syag.g_00416
OG0000598	Syaq.g_02089	Syag.g_00417
OG0000599	Syaq.g_02096	Syag.g_00424
OG0000600	Syaq.g_02097	Syag.g_00425
OG0000601	Syaq.g_02098	Syag.g_00426
OG0000602	Syaq.g_02104	Syag.g_00431
OG0000603	Syaq.g_02105	Syag.g_00432
OG0000604	Syaq.g_02107	Syag.g_00434
OG0000605	Syaq.g_02151	Syag.g_00522
OG0000606	Syaq.g_02231	Syag.g_00550
OG0000607	Syaq.g_02234	Syag.g_00553
OG0000608	Syaq.g_02235	Syag.g_00554
OG0000609	Syaq.g_02237	Syag.g_00556
OG0000610	Syaq.g_02244	Syag.g_00580
OG0000611	Syaq.g_02247	Syag.g_00583
OG0000612	Syaq.g_02248	Syag.g_00584
OG0000613	Syaq.g_00885	Syag.g_02533
OG0000614	Syaq.g_02588	Syag.g_01004
OG0000615	Syaq.g_02302	Syag.g_00630
OG0000616	Syaq.g_01168	Syag.g_02255
OG0000617	Syaq.g_00031	Syag.g_00915
OG0000618	Syaq.g_00032	Syag.g_00914
OG0000619	Syaq.g_00033	Syag.g_00913
OG0000620	Syaq.g_00038	Syag.g_00906
OG0000621	Syaq.g_00039	Syag.g_00905
OG0000622	Syaq.g_00040	Syag.g_00904
OG0000623	Syaq.g_00041	Syag.g_00903
OG0000624	Syaq.g_00042	Syag.g_00901
OG0000625	Syaq.g_00043	Syag.g_00900
OG0000626	Syaq.g_00044	Syag.g_00899
OG0000627	Syaq.g_02425	Syag.g_00756
OG0000628	Syaq.g_02426	Syag.g_00757
OG0000629	Syaq.g_02429	Syag.g_00761
OG0000630	Syaq.g_02433	Syag.g_00765
OG0000631	Syaq.g_02441	Syag.g_00772
OG0000632	Syaq.g_02442	Syag.g_00773
OG0000633	Syaq.g_02444	Syag.g_00774
OG0000634	Syaq.g_02336	Syag.g_00663
OG0000635	Syaq.g_02337	Syag.g_00664
OG0000636	Syaq.g_02339	Syag.g_00666
OG0000637	Syaq.g_02341	Syag.g_00668
OG0000638	Syaq.g_02342	Syag.g_00669
OG0000639	Syaq.g_02343	Syag.g_00670
OG0000640	Syaq.g_02344	Syag.g_00671
OG0000641	Syaq.g_02348	Syag.g_00675
OG0000642	Syaq.g_02349	Syag.g_00676
OG0000643	Syaq.g_02350	Syag.g_00677
OG0000644	Syaq.g_02351	Syag.g_00678
OG0000645	Syaq.g_02353	Syag.g_00680
OG0000646	Syaq.g_02356	Syag.g_00683
OG0000647	Syaq.g_02358	Syag.g_00685
OG0000648	Syaq.g_02360	Syag.g_00694
OG0000649	Syaq.g_02361	Syag.g_00695
OG0000650	Syaq.g_02362	Syag.g_00696
OG0000651	Syaq.g_02363	Syag.g_00697
OG0000652	Syaq.g_02364	Syag.g_00698
OG0000653	Syaq.g_02367	Syag.g_00700
OG0000654	Syaq.g_02368	Syag.g_00701
OG0000655	Syaq.g_02369	Syag.g_00702
OG0000656	Syaq.g_02372	Syag.g_00705
OG0000657	Syaq.g_02382	Syag.g_00719
OG0000658	Syaq.g_02385	Syag.g_00721
OG0000659	Syaq.g_02386	Syag.g_00722
OG0000660	Syaq.g_02390	Syag.g_00726
OG0000661	Syaq.g_02392	Syag.g_00728
OG0000662	Syaq.g_02394	Syag.g_00730
OG0000663	Syaq.g_02397	Syag.g_00733
OG0000664	Syaq.g_02400	Syag.g_00734
OG0000665	Syaq.g_02124	Syag.g_00456
OG0000666	Syaq.g_02117	Syag.g_00445
OG0000667	Syaq.g_02222	Syag.g_00574
OG0000668	Syaq.g_00068	Syag.g_00868
OG0000669	Syaq.g_02260	Syag.g_00600
OG0000670	Syaq.g_00079	Syag.g_00399
OG0000671	Syaq.g_02264	Syag.g_00604
OG0000672	Syaq.g_02267	Syag.g_00607
OG0000673	Syaq.g_02270	Syag.g_00610
OG0000674	Syaq.g_02272	Syag.g_00612
OG0000675	Syaq.g_02273	Syag.g_00613
OG0000676	Syaq.g_02275	Syag.g_00615
OG0000677	Syaq.g_02276	Syag.g_00616
OG0000678	Syaq.g_02282	Syag.g_00622
OG0000679	Syaq.g_02305	Syag.g_00633
OG0000680	Syaq.g_02306	Syag.g_00634
OG0000681	Syaq.g_02309	Syag.g_00637
OG0000682	Syaq.g_02310	Syag.g_00638
OG0000683	Syaq.g_02311	Syag.g_00639
OG0000684	Syaq.g_02315	Syag.g_00641
OG0000685	Syaq.g_02317	Syag.g_00643
OG0000686	Syaq.g_02318	Syag.g_00644
OG0000687	Syaq.g_02319	Syag.g_00645
OG0000688	Syaq.g_02325	Syag.g_00651
OG0000689	Syaq.g_02327	Syag.g_00653
OG0000690	Syaq.g_02328	Syag.g_00654
OG0000691	Syaq.g_02329	Syag.g_00655
OG0000692	Syaq.g_02330	Syag.g_00656
OG0000693	Syaq.g_02332	Syag.g_00658
OG0000694	Syaq.g_02333	Syag.g_00659
OG0000695	Syaq.g_02446	Syag.g_00776
OG0000696	Syaq.g_02447	Syag.g_00777
OG0000697	Syaq.g_02448	Syag.g_00778
OG0000698	Syaq.g_02451	Syag.g_00781
OG0000699	Syaq.g_02452	Syag.g_00782
OG0000700	Syaq.g_02453	Syag.g_00783
OG0000701	Syaq.g_02454	Syag.g_00784
OG0000702	Syaq.g_02467	Syag.g_00792
OG0000703	Syaq.g_02468	Syag.g_00793
OG0000704	Syaq.g_02470	Syag.g_00795
OG0000705	Syaq.g_02477	Syag.g_00802
OG0000706	Syaq.g_02478	Syag.g_00803
OG0000707	Syaq.g_02479	Syag.g_00804
OG0000708	Syaq.g_02482	Syag.g_00807
OG0000709	Syaq.g_02490	Syag.g_00816
OG0000710	Syaq.g_02494	Syag.g_00820
OG0000711	Syaq.g_02521	Syag.g_00848
OG0000712	Syaq.g_02523	Syag.g_00850
OG0000713	Syaq.g_02524	Syag.g_00851
OG0000714	Syaq.g_02527	Syag.g_00853
OG0000715	Syaq.g_02529	Syag.g_00855
OG0000716	Syaq.g_02533	Syag.g_00859
OG0000717	Syaq.g_02534	Syag.g_00860
OG0000718	Syaq.g_00072	Syag.g_00864
OG0000719	Syaq.g_00070	Syag.g_00866
OG0000720	Syaq.g_00057	Syag.g_00880
OG0000721	Syaq.g_00055	Syag.g_00882
OG0000722	Syaq.g_00054	Syag.g_00883
OG0000723	Syaq.g_00046	Syag.g_00897
OG0000724	Syaq.g_02685	Syag.g_00967
OG0000725	Syaq.g_02676	Syag.g_00978
OG0000726	Syaq.g_02675	Syag.g_00979
OG0000727	Syaq.g_02674	Syag.g_00980
OG0000728	Syaq.g_02672	Syag.g_00982
OG0000729	Syaq.g_01046	Syag.g_02376
OG0000730	Syaq.g_00561	Syag.g_02840
OG0000731	Syaq.g_00550	Syag.g_02853
OG0000732	Syaq.g_01098	Syag.g_02331
OG0000733	Syaq.g_01232	Syag.g_00145
OG0000734	Syaq.g_01479	Syag.g_01892
OG0000735	Syaq.g_00266	Syag.g_01159
OG0000736	Syaq.g_00265	Syag.g_01158
OG0000737	Syaq.g_00264	Syag.g_01157
OG0000738	Syaq.g_00258	Syag.g_01152
OG0000739	Syaq.g_00257	Syag.g_01149
OG0000740	Syaq.g_00256	Syag.g_01148
OG0000741	Syaq.g_00253	Syag.g_01145
OG0000742	Syaq.g_00250	Syag.g_01142
OG0000743	Syaq.g_00248	Syag.g_01140
OG0000744	Syaq.g_00247	Syag.g_01139
OG0000745	Syaq.g_00245	Syag.g_01137
OG0000746	Syaq.g_00242	Syag.g_01135
OG0000747	Syaq.g_00241	Syag.g_01134
OG0000748	Syaq.g_00227	Syag.g_01122
OG0000749	Syaq.g_00226	Syag.g_01121
OG0000750	Syaq.g_00225	Syag.g_01120
OG0000751	Syaq.g_00219	Syag.g_01114
OG0000752	Syaq.g_00217	Syag.g_01112
OG0000753	Syaq.g_00214	Syag.g_01109
OG0000754	Syaq.g_00209	Syag.g_01103
OG0000755	Syaq.g_00198	Syag.g_01092
OG0000756	Syaq.g_00197	Syag.g_01091
OG0000757	Syaq.g_00190	Syag.g_01084
OG0000758	Syaq.g_00189	Syag.g_01083
OG0000759	Syaq.g_00188	Syag.g_01082
OG0000760	Syaq.g_00187	Syag.g_01081
OG0000761	Syaq.g_00186	Syag.g_01080
OG0000762	Syaq.g_00183	Syag.g_01078
OG0000763	Syaq.g_00181	Syag.g_01076
OG0000764	Syaq.g_00180	Syag.g_01075
OG0000765	Syaq.g_00157	Syag.g_01056
OG0000766	Syaq.g_00156	Syag.g_01055
OG0000767	Syaq.g_00154	Syag.g_01053
OG0000768	Syaq.g_00153	Syag.g_01052
OG0000769	Syaq.g_00151	Syag.g_01047
OG0000770	Syaq.g_00148	Syag.g_01043
OG0000771	Syaq.g_02691	Syag.g_00959
OG0000772	Syaq.g_01887	Syag.g_02043
OG0000773	Syaq.g_00283	Syag.g_01168
OG0000774	Syaq.g_00288	Syag.g_01182
OG0000775	Syaq.g_00290	Syag.g_01185
OG0000776	Syaq.g_00291	Syag.g_01186
OG0000777	Syaq.g_00292	Syag.g_01187
OG0000778	Syaq.g_00293	Syag.g_01188
OG0000779	Syaq.g_00299	Syag.g_01194
OG0000780	Syaq.g_00304	Syag.g_01217
OG0000781	Syaq.g_00308	Syag.g_01221
OG0000782	Syaq.g_00309	Syag.g_01222
OG0000783	Syaq.g_00310	Syag.g_01223
OG0000784	Syaq.g_00311	Syag.g_01224
OG0000785	Syaq.g_00313	Syag.g_01226
OG0000786	Syaq.g_00328	Syag.g_01235
OG0000787	Syaq.g_00329	Syag.g_01236
OG0000788	Syaq.g_02099	Syag.g_00427
OG0000789	Syaq.g_02123	Syag.g_00453
OG0000790	Syaq.g_01758	Syag.g_01542
OG0000791	Syaq.g_01756	Syag.g_01544
OG0000792	Syaq.g_01755	Syag.g_01545
OG0000793	Syaq.g_01750	Syag.g_01550
OG0000794	Syaq.g_01749	Syag.g_01551
OG0000795	Syaq.g_01748	Syag.g_01552
OG0000796	Syaq.g_01744	Syag.g_01556
OG0000797	Syaq.g_01743	Syag.g_01557
OG0000798	Syaq.g_00760	Syag.g_02601
OG0000799	Syaq.g_00341	Syag.g_01278
OG0000800	Syaq.g_00342	Syag.g_01280
OG0000801	Syaq.g_00343	Syag.g_01285
OG0000802	Syaq.g_00350	Syag.g_01293
OG0000803	Syaq.g_00353	Syag.g_01321
OG0000804	Syaq.g_00358	Syag.g_01438
OG0000805	Syaq.g_00360	Syag.g_01433
OG0000806	Syaq.g_00362	Syag.g_01429
OG0000807	Syaq.g_00364	Syag.g_01428
OG0000808	Syaq.g_00365	Syag.g_01427
OG0000809	Syaq.g_00369	Syag.g_01423
OG0000810	Syaq.g_00370	Syag.g_01422
OG0000811	Syaq.g_00378	Syag.g_01413
OG0000812	Syaq.g_00380	Syag.g_01411
OG0000813	Syaq.g_00381	Syag.g_01410
OG0000814	Syaq.g_00383	Syag.g_01408
OG0000815	Syaq.g_00384	Syag.g_01407
OG0000816	Syaq.g_00386	Syag.g_01405
OG0000817	Syaq.g_00387	Syag.g_01404
OG0000818	Syaq.g_00392	Syag.g_01400
OG0000819	Syaq.g_00393	Syag.g_01399
OG0000820	Syaq.g_00394	Syag.g_01398
OG0000821	Syaq.g_00400	Syag.g_01388
OG0000822	Syaq.g_00402	Syag.g_01386
OG0000823	Syaq.g_00403	Syag.g_01385
OG0000824	Syaq.g_00409	Syag.g_01379
OG0000825	Syaq.g_00410	Syag.g_01378
OG0000826	Syaq.g_00411	Syag.g_01377
OG0000827	Syaq.g_00412	Syag.g_01376
OG0000828	Syaq.g_00415	Syag.g_01373
OG0000829	Syaq.g_00416	Syag.g_01372
OG0000830	Syaq.g_00417	Syag.g_01371
OG0000831	Syaq.g_00419	Syag.g_01367
OG0000832	Syaq.g_01737	Syag.g_01614
OG0000833	Syaq.g_01725	Syag.g_01628
OG0000834	Syaq.g_01724	Syag.g_01632
OG0000835	Syaq.g_01723	Syag.g_01633
OG0000836	Syaq.g_01720	Syag.g_01637
OG0000837	Syaq.g_01719	Syag.g_01638
OG0000838	Syaq.g_01715	Syag.g_01642
OG0000839	Syaq.g_01714	Syag.g_01643
OG0000840	Syaq.g_01713	Syag.g_01644
OG0000841	Syaq.g_01712	Syag.g_01645
OG0000842	Syaq.g_01711	Syag.g_01646
OG0000843	Syaq.g_01710	Syag.g_01647
OG0000844	Syaq.g_01708	Syag.g_01649
OG0000845	Syaq.g_01707	Syag.g_01650
OG0000846	Syaq.g_01706	Syag.g_01651
OG0000847	Syaq.g_01705	Syag.g_01652
OG0000848	Syaq.g_01703	Syag.g_01654
OG0000849	Syaq.g_01702	Syag.g_01655
OG0000850	Syaq.g_01699	Syag.g_01657
OG0000851	Syaq.g_01696	Syag.g_01663
OG0000852	Syaq.g_01695	Syag.g_01664
OG0000853	Syaq.g_01691	Syag.g_01668
OG0000854	Syaq.g_01689	Syag.g_01670
OG0000855	Syaq.g_01688	Syag.g_01671
OG0000856	Syaq.g_02069	Syag.g_00386
OG0000857	Syaq.g_02357	Syag.g_00684
OG0000858	Syaq.g_01682	Syag.g_01677
OG0000859	Syaq.g_01681	Syag.g_01678
OG0000860	Syaq.g_01671	Syag.g_01689
OG0000861	Syaq.g_01670	Syag.g_01690
OG0000862	Syaq.g_01668	Syag.g_01693
OG0000863	Syaq.g_01665	Syag.g_01695
OG0000864	Syaq.g_01664	Syag.g_01696
OG0000865	Syaq.g_01663	Syag.g_01697
OG0000866	Syaq.g_01662	Syag.g_01698
OG0000867	Syaq.g_01661	Syag.g_01699
OG0000868	Syaq.g_01659	Syag.g_01707
OG0000869	Syaq.g_01656	Syag.g_01711
OG0000870	Syaq.g_01651	Syag.g_01716
OG0000871	Syaq.g_01650	Syag.g_01717
OG0000872	Syaq.g_01644	Syag.g_01723
OG0000873	Syaq.g_01641	Syag.g_01726
OG0000874	Syaq.g_01637	Syag.g_01729
OG0000875	Syaq.g_01633	Syag.g_01731
OG0000876	Syaq.g_01631	Syag.g_01732
OG0000877	Syaq.g_01628	Syag.g_01734
OG0000878	Syaq.g_01627	Syag.g_01735
OG0000879	Syaq.g_01626	Syag.g_02356
OG0000880	Syaq.g_01625	Syag.g_01736
OG0000881	Syaq.g_01621	Syag.g_01741
OG0000882	Syaq.g_01616	Syag.g_01746
OG0000883	Syaq.g_01613	Syag.g_01749
OG0000884	Syaq.g_01611	Syag.g_01751
OG0000885	Syaq.g_01610	Syag.g_01752
OG0000886	Syaq.g_01609	Syag.g_01753
OG0000887	Syaq.g_01608	Syag.g_01754
OG0000888	Syaq.g_01606	Syag.g_01756
OG0000889	Syaq.g_01604	Syag.g_01758
OG0000890	Syaq.g_01597	Syag.g_01761
OG0000891	Syaq.g_01596	Syag.g_01762
OG0000892	Syaq.g_01594	Syag.g_01765
OG0000893	Syaq.g_00695	Syag.g_02688
OG0000894	Syaq.g_00692	Syag.g_02691
OG0000895	Syaq.g_00688	Syag.g_02695
OG0000896	Syaq.g_00687	Syag.g_02696
OG0000897	Syaq.g_00685	Syag.g_02699
OG0000898	Syaq.g_00684	Syag.g_02700
OG0000899	Syaq.g_00683	Syag.g_02701
OG0000900	Syaq.g_00682	Syag.g_02702
OG0000901	Syaq.g_00677	Syag.g_02707
OG0000902	Syaq.g_00671	Syag.g_02709
OG0000903	Syaq.g_00655	Syag.g_02724
OG0000904	Syaq.g_00660	Syag.g_02718
OG0000905	Syaq.g_00666	Syag.g_02714
OG0000906	Syaq.g_00669	Syag.g_02711
OG0000907	Syaq.g_00653	Syag.g_02727
OG0000908	Syaq.g_00650	Syag.g_02730
OG0000909	Syaq.g_00649	Syag.g_02731
OG0000910	Syaq.g_00648	Syag.g_02732
OG0000911	Syaq.g_00646	Syag.g_02734
OG0000912	Syaq.g_00645	Syag.g_02735
OG0000913	Syaq.g_00644	Syag.g_02736
OG0000914	Syaq.g_00643	Syag.g_02737
OG0000915	Syaq.g_00641	Syag.g_02739
OG0000916	Syaq.g_00640	Syag.g_02740
OG0000917	Syaq.g_00639	Syag.g_02741
OG0000918	Syaq.g_00638	Syag.g_02742
OG0000919	Syaq.g_00637	Syag.g_02743
OG0000920	Syaq.g_00636	Syag.g_02744
OG0000921	Syaq.g_00635	Syag.g_02745
OG0000922	Syaq.g_00634	Syag.g_02746
OG0000923	Syaq.g_00630	Syag.g_02750
OG0000924	Syaq.g_00629	Syag.g_02751
OG0000925	Syaq.g_00628	Syag.g_02752
OG0000926	Syaq.g_00627	Syag.g_02753
OG0000927	Syaq.g_00625	Syag.g_02755
OG0000928	Syaq.g_00624	Syag.g_02756
OG0000929	Syaq.g_00623	Syag.g_02757
OG0000930	Syaq.g_00622	Syag.g_02758
OG0000931	Syaq.g_00621	Syag.g_02759
OG0000932	Syaq.g_00620	Syag.g_02760
OG0000933	Syaq.g_00614	Syag.g_02766
OG0000934	Syaq.g_00612	Syag.g_02768
OG0000935	Syaq.g_00611	Syag.g_02769
OG0000936	Syaq.g_00610	Syag.g_02770
OG0000937	Syaq.g_00609	Syag.g_02771
OG0000938	Syaq.g_00606	Syag.g_02774
OG0000939	Syaq.g_00604	Syag.g_02775
OG0000940	Syaq.g_00597	Syag.g_02783
OG0000941	Syaq.g_00595	Syag.g_02785
OG0000942	Syaq.g_00593	Syag.g_02787
OG0000943	Syaq.g_00592	Syag.g_02788
OG0000944	Syaq.g_00590	Syag.g_02790
OG0000945	Syaq.g_00588	Syag.g_02792
OG0000946	Syaq.g_00580	Syag.g_02797
OG0000947	Syaq.g_00577	Syag.g_02801
OG0000948	Syaq.g_00576	Syag.g_02802
OG0000949	Syaq.g_00971	Syag.g_02449
OG0000950	Syaq.g_00984	Syag.g_02436
OG0000951	Syaq.g_00991	Syag.g_02431
OG0000952	Syaq.g_01002	Syag.g_02423
OG0000953	Syaq.g_01006	Syag.g_02415
OG0000954	Syaq.g_01012	Syag.g_02409
OG0000955	Syaq.g_01013	Syag.g_02408
OG0000956	Syaq.g_01015	Syag.g_02406
OG0000957	Syaq.g_01026	Syag.g_02395
OG0000958	Syaq.g_01027	Syag.g_02394
OG0000959	Syaq.g_01031	Syag.g_02389
OG0000960	Syaq.g_01032	Syag.g_02388
OG0000961	Syaq.g_01043	Syag.g_02379
OG0000962	Syaq.g_01045	Syag.g_02377
OG0000963	Syaq.g_01049	Syag.g_02372
OG0000964	Syaq.g_01050	Syag.g_02371
OG0000965	Syaq.g_01051	Syag.g_02370
OG0000966	Syaq.g_01060	Syag.g_02362
OG0000967	Syaq.g_01067	Syag.g_02358
OG0000968	Syaq.g_01071	Syag.g_02355
OG0000969	Syaq.g_01078	Syag.g_02354
OG0000970	Syaq.g_01079	Syag.g_02353
OG0000971	Syaq.g_01081	Syag.g_02348
OG0000972	Syaq.g_01082	Syag.g_02347
OG0000973	Syaq.g_01083	Syag.g_02346
OG0000974	Syaq.g_01084	Syag.g_02345
OG0000975	Syaq.g_01085	Syag.g_02344
OG0000976	Syaq.g_01086	Syag.g_02343
OG0000977	Syaq.g_01088	Syag.g_02340
OG0000978	Syaq.g_01091	Syag.g_02338
OG0000979	Syaq.g_01094	Syag.g_02335
OG0000980	Syaq.g_01097	Syag.g_02332
OG0000981	Syaq.g_01100	Syag.g_02329
OG0000982	Syaq.g_01263	Syag.g_02127
OG0000983	Syaq.g_01262	Syag.g_02128
OG0000984	Syaq.g_01261	Syag.g_02129
OG0000985	Syaq.g_01257	Syag.g_02133
OG0000986	Syaq.g_01253	Syag.g_02138
OG0000987	Syaq.g_01251	Syag.g_02140
OG0000988	Syaq.g_01245	Syag.g_02145
OG0000989	Syaq.g_01239	Syag.g_02156
OG0000990	Syaq.g_01229	Syag.g_02169
OG0000991	Syaq.g_01225	Syag.g_02174
OG0000992	Syaq.g_01222	Syag.g_02177
OG0000993	Syaq.g_01221	Syag.g_02178
OG0000994	Syaq.g_01218	Syag.g_02181
OG0000995	Syaq.g_01212	Syag.g_02187
OG0000996	Syaq.g_01193	Syag.g_02229
OG0000997	Syaq.g_01184	Syag.g_02239
OG0000998	Syaq.g_01182	Syag.g_02241
OG0000999	Syaq.g_01181	Syag.g_02242
OG0001000	Syaq.g_01177	Syag.g_02246
OG0001001	Syaq.g_01172	Syag.g_02251
OG0001002	Syaq.g_01165	Syag.g_02258
OG0001003	Syaq.g_01163	Syag.g_02260
OG0001004	Syaq.g_01162	Syag.g_02261
OG0001005	Syaq.g_01161	Syag.g_02263
OG0001006	Syaq.g_01152	Syag.g_02270
OG0001007	Syaq.g_01150	Syag.g_02272
OG0001008	Syaq.g_00500	Syag.g_00034
OG0001009	Syaq.g_01118	Syag.g_02304
OG0001010	Syaq.g_01117	Syag.g_02305
OG0001011	Syaq.g_01115	Syag.g_02307
OG0001012	Syaq.g_01267	Syag.g_02123
OG0001013	Syaq.g_01289	Syag.g_02098
OG0001014	Syaq.g_01295	Syag.g_02084
OG0001015	Syaq.g_01296	Syag.g_02083
OG0001016	Syaq.g_01554	Syag.g_01824
OG0001017	Syaq.g_01548	Syag.g_01830
OG0001018	Syaq.g_01546	Syag.g_01832
OG0001019	Syaq.g_01524	Syag.g_01854
OG0001020	Syaq.g_01510	Syag.g_01861
OG0001021	Syaq.g_01506	Syag.g_01865
OG0001022	Syaq.g_01501	Syag.g_01870
OG0001023	Syaq.g_01500	Syag.g_01871
OG0001024	Syaq.g_01496	Syag.g_01875
OG0001025	Syaq.g_01490	Syag.g_01882
OG0001026	Syaq.g_01477	Syag.g_01894
OG0001027	Syaq.g_01474	Syag.g_01902
OG0001028	Syaq.g_01472	Syag.g_01904
OG0001029	Syaq.g_01470	Syag.g_01906
OG0001030	Syaq.g_01450	Syag.g_01927
OG0001031	Syaq.g_01378	Syag.g_02000
OG0001032	Syaq.g_01376	Syag.g_02005
OG0001033	Syaq.g_01344	Syag.g_02048
OG0001034	Syaq.g_01579	Syag.g_01784
OG0001035	Syaq.g_00726	Syag.g_02635
OG0001036	Syaq.g_00731	Syag.g_02630
OG0001037	Syaq.g_00733	Syag.g_02628
OG0001038	Syaq.g_00761	Syag.g_02600
OG0001039	Syaq.g_00764	Syag.g_02597
OG0001040	Syaq.g_00767	Syag.g_02594
OG0001041	Syaq.g_00772	Syag.g_02589
OG0001042	Syaq.g_00858	Syag.g_02564
OG0001044	Syaq.g_00560	Syag.g_02842
OG0001045	Syaq.g_00547	Syag.g_02856
OG0001046	Syaq.g_02509	Syag.g_00836
OG0001047	Syaq.g_00498	Syag.g_00036
OG0001048	Syaq.g_00497	Syag.g_00037
OG0001049	Syaq.g_00494	Syag.g_00040
OG0001050	Syaq.g_00493	Syag.g_00041
OG0001051	Syaq.g_00492	Syag.g_00042
OG0001052	Syaq.g_00446	Syag.g_01352
OG0001053	Syaq.g_01775	Syag.g_01525
OG0001054	Syaq.g_01794	Syag.g_01506
OG0001055	Syaq.g_01815	Syag.g_01485
OG0001056	Syaq.g_01843	Syag.g_01449
OG0001057	Syaq.g_00334	Syag.g_01241
OG0001058	Syaq.g_01931	Syag.g_00271
OG0001059	Syaq.g_01935	Syag.g_00275
OG0001060	Syaq.g_01941	Syag.g_00282
OG0001061	Syaq.g_01961	Syag.g_00302
OG0001062	Syaq.g_01963	Syag.g_00304
OG0001063	Syaq.g_01968	Syag.g_00310
OG0001064	Syaq.g_01969	Syag.g_00311
OG0001065	Syaq.g_01970	Syag.g_00312
OG0001066	Syaq.g_01971	Syag.g_00313
OG0001067	Syaq.g_01972	Syag.g_00314
OG0001068	Syaq.g_01973	Syag.g_00315
OG0001069	Syaq.g_01974	Syag.g_00317
OG0001070	Syaq.g_01978	Syag.g_00321
OG0001071	Syaq.g_01979	Syag.g_00322
OG0001072	Syaq.g_01983	Syag.g_00327
OG0001073	Syaq.g_01998	Syag.g_00342
OG0001074	Syaq.g_02132	Syag.g_00467
OG0001075	Syaq.g_02025	Syag.g_00362
OG0001076	Syaq.g_02060	Syag.g_00378
OG0001077	Syaq.g_02071	Syag.g_00388
OG0001078	Syaq.g_02083	Syag.g_00411
OG0001079	Syaq.g_02100	Syag.g_00428
OG0001080	Syaq.g_02161	Syag.g_00495
OG0001081	Syaq.g_02232	Syag.g_00551
OG0001082	Syaq.g_02233	Syag.g_00552
OG0001083	Syaq.g_02240	Syag.g_00565
OG0001084	Syaq.g_02241	Syag.g_00569
OG0001085	Syaq.g_02251	Syag.g_00592
OG0001086	Syaq.g_02253	Syag.g_00594
OG0001087	Syaq.g_02574	Syag.g_01018
OG0001088	Syaq.g_02576	Syag.g_01016
OG0001089	Syaq.g_02604	Syag.g_00986
OG0001090	Syaq.g_00024	Syag.g_00922
OG0001091	Syaq.g_00027	Syag.g_00919
OG0001092	Syaq.g_00029	Syag.g_00917
OG0001093	Syaq.g_00035	Syag.g_00910
OG0001094	Syaq.g_02334	Syag.g_00661
OG0001095	Syaq.g_02354	Syag.g_00681
OG0001096	Syaq.g_02370	Syag.g_00703
OG0001097	Syaq.g_02393	Syag.g_00729
OG0001098	Syaq.g_02415	Syag.g_00744
OG0001099	Syaq.g_01471	Syag.g_01905
OG0001101	Syaq.g_02263	Syag.g_00603
OG0001102	Syaq.g_02266	Syag.g_00606
OG0001103	Syaq.g_02268	Syag.g_00608
OG0001104	Syaq.g_02316	Syag.g_00642
OG0001105	Syaq.g_02320	Syag.g_00646
OG0001106	Syaq.g_02471	Syag.g_00796
OG0001108	Syaq.g_02491	Syag.g_00817
OG0001109	Syaq.g_02493	Syag.g_00819
OG0001110	Syaq.g_02495	Syag.g_00821
