Orthogroup	Prap	Prbf
OG0000542	Prap.g_01151	Prbf.g_01899
OG0000543	Prap.g_01150	Prbf.g_01900
OG0000544	Prap.g_01149	Prbf.g_01901
OG0000545	Prap.g_01147	Prbf.g_01903
OG0000546	Prap.g_01146	Prbf.g_01904
OG0000547	Prap.g_01144	Prbf.g_01906
OG0000548	Prap.g_01142	Prbf.g_01908
OG0000549	Prap.g_01141	Prbf.g_01909
OG0000550	Prap.g_01140	Prbf.g_01910
OG0000551	Prap.g_01138	Prbf.g_01912
OG0000552	Prap.g_01137	Prbf.g_01913
OG0000553	Prap.g_00397	Prbf.g_00977
OG0000554	Prap.g_00396	Prbf.g_00978
OG0000555	Prap.g_00395	Prbf.g_00979
OG0000556	Prap.g_00394	Prbf.g_00980
OG0000557	Prap.g_00393	Prbf.g_00981
OG0000558	Prap.g_00392	Prbf.g_00982
OG0000559	Prap.g_00391	Prbf.g_00983
OG0000560	Prap.g_00389	Prbf.g_00985
OG0000561	Prap.g_00388	Prbf.g_00986
OG0000562	Prap.g_00386	Prbf.g_00988
OG0000563	Prap.g_00385	Prbf.g_00989
OG0000564	Prap.g_00384	Prbf.g_00990
OG0000565	Prap.g_00383	Prbf.g_00991
OG0000566	Prap.g_00382	Prbf.g_00992
OG0000567	Prap.g_00381	Prbf.g_00993
OG0000568	Prap.g_00380	Prbf.g_00994
OG0000569	Prap.g_00379	Prbf.g_00995
OG0000570	Prap.g_00378	Prbf.g_00996
OG0000571	Prap.g_00377	Prbf.g_00997
OG0000572	Prap.g_00376	Prbf.g_00998
OG0000573	Prap.g_00373	Prbf.g_01001
OG0000574	Prap.g_00372	Prbf.g_01002
OG0000575	Prap.g_00371	Prbf.g_01003
OG0000576	Prap.g_00370	Prbf.g_01004
OG0000577	Prap.g_00369	Prbf.g_01005
OG0000578	Prap.g_00368	Prbf.g_01006
OG0000579	Prap.g_00367	Prbf.g_01007
OG0000580	Prap.g_00366	Prbf.g_01008
OG0000581	Prap.g_00365	Prbf.g_01009
OG0000582	Prap.g_00364	Prbf.g_01010
OG0000583	Prap.g_00363	Prbf.g_01011
OG0000584	Prap.g_00361	Prbf.g_01013
OG0000585	Prap.g_00360	Prbf.g_01014
OG0000586	Prap.g_00358	Prbf.g_01016
OG0000587	Prap.g_00357	Prbf.g_01017
OG0000588	Prap.g_00831	Prbf.g_01293
OG0000589	Prap.g_00830	Prbf.g_01292
OG0000590	Prap.g_00828	Prbf.g_01290
OG0000591	Prap.g_00822	Prbf.g_01284
OG0000592	Prap.g_00821	Prbf.g_01283
OG0000593	Prap.g_00820	Prbf.g_01282
OG0000594	Prap.g_00817	Prbf.g_01279
OG0000595	Prap.g_00816	Prbf.g_01278
OG0000596	Prap.g_00815	Prbf.g_01277
OG0000597	Prap.g_00813	Prbf.g_01275
OG0000598	Prap.g_00812	Prbf.g_01274
OG0000599	Prap.g_00811	Prbf.g_01273
OG0000600	Prap.g_00810	Prbf.g_01272
OG0000601	Prap.g_00807	Prbf.g_01269
OG0000602	Prap.g_00806	Prbf.g_01268
OG0000603	Prap.g_00805	Prbf.g_01267
OG0000604	Prap.g_00802	Prbf.g_01264
OG0000605	Prap.g_00801	Prbf.g_01263
OG0000606	Prap.g_00800	Prbf.g_01262
OG0000607	Prap.g_00798	Prbf.g_01260
OG0000608	Prap.g_00796	Prbf.g_01258
OG0000609	Prap.g_01489	Prbf.g_00404
OG0000610	Prap.g_00872	Prbf.g_01334
OG0000611	Prap.g_00790	Prbf.g_01252
OG0000612	Prap.g_00789	Prbf.g_01251
OG0000613	Prap.g_00344	Prbf.g_01030
OG0000614	Prap.g_00343	Prbf.g_01031
OG0000615	Prap.g_00341	Prbf.g_01033
OG0000616	Prap.g_00340	Prbf.g_01034
OG0000617	Prap.g_00339	Prbf.g_01035
OG0000618	Prap.g_00338	Prbf.g_01036
OG0000619	Prap.g_00337	Prbf.g_01037
OG0000620	Prap.g_00336	Prbf.g_01038
OG0000621	Prap.g_00335	Prbf.g_01039
OG0000622	Prap.g_00334	Prbf.g_01040
OG0000623	Prap.g_00333	Prbf.g_01041
OG0000624	Prap.g_00331	Prbf.g_01043
OG0000625	Prap.g_00330	Prbf.g_01044
OG0000626	Prap.g_00329	Prbf.g_01045
OG0000627	Prap.g_00328	Prbf.g_01046
OG0000628	Prap.g_00327	Prbf.g_01047
OG0000629	Prap.g_00326	Prbf.g_01048
OG0000630	Prap.g_00325	Prbf.g_01049
OG0000631	Prap.g_00323	Prbf.g_01051
OG0000632	Prap.g_00322	Prbf.g_01052
OG0000633	Prap.g_00036	Prbf.g_00280
OG0000634	Prap.g_00545	Prbf.g_00042
OG0000635	Prap.g_01121	Prbf.g_01929
OG0000636	Prap.g_01122	Prbf.g_01928
OG0000637	Prap.g_01123	Prbf.g_01927
OG0000638	Prap.g_01375	Prbf.g_01675
OG0000639	Prap.g_00688	Prbf.g_01150
OG0000640	Prap.g_00685	Prbf.g_01146
OG0000641	Prap.g_00683	Prbf.g_01144
OG0000642	Prap.g_00682	Prbf.g_01143
OG0000643	Prap.g_00681	Prbf.g_01142
OG0000644	Prap.g_00345	Prbf.g_01029
OG0000645	Prap.g_00788	Prbf.g_01250
OG0000646	Prap.g_00787	Prbf.g_01249
OG0000647	Prap.g_00786	Prbf.g_01248
OG0000648	Prap.g_00784	Prbf.g_01246
OG0000649	Prap.g_00783	Prbf.g_01245
OG0000650	Prap.g_00782	Prbf.g_01244
OG0000651	Prap.g_00781	Prbf.g_01243
OG0000652	Prap.g_00780	Prbf.g_01242
OG0000653	Prap.g_00779	Prbf.g_01241
OG0000654	Prap.g_00777	Prbf.g_01239
OG0000655	Prap.g_00775	Prbf.g_01237
OG0000656	Prap.g_00774	Prbf.g_01236
OG0000657	Prap.g_00773	Prbf.g_01235
OG0000658	Prap.g_00772	Prbf.g_01234
OG0000659	Prap.g_00771	Prbf.g_01233
OG0000660	Prap.g_00770	Prbf.g_01232
OG0000661	Prap.g_00769	Prbf.g_01231
OG0000662	Prap.g_00767	Prbf.g_01229
OG0000663	Prap.g_00766	Prbf.g_01228
OG0000664	Prap.g_00765	Prbf.g_01227
OG0000665	Prap.g_00764	Prbf.g_01226
OG0000666	Prap.g_00763	Prbf.g_01225
OG0000667	Prap.g_00762	Prbf.g_01224
OG0000668	Prap.g_00761	Prbf.g_01223
OG0000669	Prap.g_00759	Prbf.g_01221
OG0000670	Prap.g_00758	Prbf.g_01220
OG0000671	Prap.g_00757	Prbf.g_01219
OG0000672	Prap.g_00756	Prbf.g_01218
OG0000673	Prap.g_00755	Prbf.g_01217
OG0000674	Prap.g_00754	Prbf.g_01216
OG0000675	Prap.g_00752	Prbf.g_01214
OG0000676	Prap.g_00751	Prbf.g_01213
OG0000677	Prap.g_00748	Prbf.g_01210
OG0000678	Prap.g_00746	Prbf.g_01208
OG0000679	Prap.g_00744	Prbf.g_01206
OG0000680	Prap.g_00743	Prbf.g_01205
OG0000681	Prap.g_00742	Prbf.g_01204
OG0000682	Prap.g_00741	Prbf.g_01203
OG0000683	Prap.g_00739	Prbf.g_01201
OG0000684	Prap.g_00738	Prbf.g_01200
OG0000685	Prap.g_00737	Prbf.g_01199
OG0000686	Prap.g_00736	Prbf.g_01198
OG0000687	Prap.g_00735	Prbf.g_01197
OG0000688	Prap.g_00734	Prbf.g_01196
OG0000689	Prap.g_00733	Prbf.g_01195
OG0000690	Prap.g_00732	Prbf.g_01194
OG0000691	Prap.g_00731	Prbf.g_01193
OG0000692	Prap.g_00727	Prbf.g_01189
OG0000693	Prap.g_00726	Prbf.g_01188
OG0000694	Prap.g_00725	Prbf.g_01187
OG0000695	Prap.g_00724	Prbf.g_01186
OG0000696	Prap.g_00723	Prbf.g_01185
OG0000697	Prap.g_00721	Prbf.g_01183
OG0000698	Prap.g_00717	Prbf.g_01179
OG0000699	Prap.g_00716	Prbf.g_01178
OG0000700	Prap.g_00660	Prbf.g_00838
OG0000701	Prap.g_00655	Prbf.g_00833
OG0000702	Prap.g_00869	Prbf.g_01331
OG0000703	Prap.g_00867	Prbf.g_01329
OG0000704	Prap.g_00866	Prbf.g_01328
OG0000705	Prap.g_00864	Prbf.g_01326
OG0000706	Prap.g_00863	Prbf.g_01325
OG0000707	Prap.g_00861	Prbf.g_01323
OG0000708	Prap.g_00860	Prbf.g_01322
OG0000709	Prap.g_00858	Prbf.g_01320
OG0000710	Prap.g_00857	Prbf.g_01319
OG0000711	Prap.g_00856	Prbf.g_01318
OG0000712	Prap.g_00855	Prbf.g_01317
OG0000713	Prap.g_00854	Prbf.g_01316
OG0000714	Prap.g_00852	Prbf.g_01314
OG0000715	Prap.g_00851	Prbf.g_01313
OG0000716	Prap.g_00849	Prbf.g_01311
OG0000717	Prap.g_00848	Prbf.g_01310
OG0000718	Prap.g_00847	Prbf.g_01309
OG0000719	Prap.g_00845	Prbf.g_01307
OG0000720	Prap.g_00844	Prbf.g_01306
OG0000721	Prap.g_00841	Prbf.g_01303
OG0000722	Prap.g_00840	Prbf.g_01302
OG0000723	Prap.g_00839	Prbf.g_01301
OG0000724	Prap.g_00837	Prbf.g_01299
OG0000725	Prap.g_00836	Prbf.g_01298
OG0000726	Prap.g_00835	Prbf.g_01297
OG0000727	Prap.g_00834	Prbf.g_01296
OG0000728	Prap.g_00833	Prbf.g_01295
OG0000729	Prap.g_00832	Prbf.g_01294
OG0000730	Prap.g_00355	Prbf.g_01019
OG0000731	Prap.g_00353	Prbf.g_01021
OG0000732	Prap.g_00352	Prbf.g_01022
OG0000733	Prap.g_00351	Prbf.g_01023
OG0000734	Prap.g_00350	Prbf.g_01024
OG0000735	Prap.g_00348	Prbf.g_01026
OG0000736	Prap.g_00347	Prbf.g_01027
OG0000737	Prap.g_00346	Prbf.g_01028
OG0000738	Prap.g_00680	Prbf.g_01141
OG0000739	Prap.g_00679	Prbf.g_01140
OG0000740	Prap.g_00678	Prbf.g_01139
OG0000741	Prap.g_00677	Prbf.g_01138
OG0000742	Prap.g_00675	Prbf.g_01136
OG0000743	Prap.g_00239	Prbf.g_01135
OG0000744	Prap.g_00240	Prbf.g_01134
OG0000745	Prap.g_00241	Prbf.g_01133
OG0000746	Prap.g_00242	Prbf.g_01132
OG0000747	Prap.g_00243	Prbf.g_01131
OG0000748	Prap.g_00244	Prbf.g_01130
OG0000749	Prap.g_00245	Prbf.g_01129
OG0000750	Prap.g_00247	Prbf.g_01127
OG0000751	Prap.g_00248	Prbf.g_01126
OG0000752	Prap.g_00307	Prbf.g_01067
OG0000753	Prap.g_00250	Prbf.g_01124
OG0000754	Prap.g_00251	Prbf.g_01123
OG0000755	Prap.g_00252	Prbf.g_01122
OG0000756	Prap.g_00254	Prbf.g_01120
OG0000757	Prap.g_00255	Prbf.g_01119
OG0000758	Prap.g_00256	Prbf.g_01118
OG0000759	Prap.g_00258	Prbf.g_01116
OG0000760	Prap.g_00259	Prbf.g_01115
OG0000761	Prap.g_00260	Prbf.g_01114
OG0000762	Prap.g_00262	Prbf.g_01112
OG0000763	Prap.g_00263	Prbf.g_01111
OG0000764	Prap.g_00264	Prbf.g_01110
OG0000765	Prap.g_00265	Prbf.g_01109
OG0000766	Prap.g_00266	Prbf.g_01108
OG0000767	Prap.g_00268	Prbf.g_01106
OG0000768	Prap.g_00269	Prbf.g_01105
OG0000769	Prap.g_00270	Prbf.g_01104
OG0000770	Prap.g_00271	Prbf.g_01103
OG0000771	Prap.g_00272	Prbf.g_01102
OG0000772	Prap.g_00522	Prbf.g_00065
OG0000773	Prap.g_00274	Prbf.g_01100
OG0000774	Prap.g_00275	Prbf.g_01099
OG0000775	Prap.g_00276	Prbf.g_01098
OG0000776	Prap.g_00279	Prbf.g_01095
OG0000777	Prap.g_00280	Prbf.g_01094
OG0000778	Prap.g_00281	Prbf.g_01093
OG0000779	Prap.g_00282	Prbf.g_01092
OG0000780	Prap.g_00284	Prbf.g_01090
OG0000781	Prap.g_00286	Prbf.g_01088
OG0000782	Prap.g_00287	Prbf.g_01087
OG0000783	Prap.g_00291	Prbf.g_01083
OG0000784	Prap.g_00293	Prbf.g_01081
OG0000785	Prap.g_00294	Prbf.g_01080
OG0000786	Prap.g_00295	Prbf.g_01079
OG0000787	Prap.g_00296	Prbf.g_01078
OG0000788	Prap.g_00302	Prbf.g_01072
OG0000789	Prap.g_00305	Prbf.g_01069
OG0000790	Prap.g_00306	Prbf.g_01068
OG0000791	Prap.g_00309	Prbf.g_01065
OG0000792	Prap.g_00310	Prbf.g_01064
OG0000793	Prap.g_00311	Prbf.g_01063
OG0000794	Prap.g_00314	Prbf.g_01060
OG0000795	Prap.g_00697	Prbf.g_01159
OG0000796	Prap.g_00698	Prbf.g_01160
OG0000797	Prap.g_00700	Prbf.g_01162
OG0000798	Prap.g_00701	Prbf.g_01163
OG0000799	Prap.g_00702	Prbf.g_01164
OG0000800	Prap.g_00703	Prbf.g_01165
OG0000801	Prap.g_00706	Prbf.g_01168
OG0000802	Prap.g_00707	Prbf.g_01169
OG0000803	Prap.g_00709	Prbf.g_01171
OG0000804	Prap.g_00710	Prbf.g_01172
OG0000805	Prap.g_00711	Prbf.g_01173
OG0000806	Prap.g_00713	Prbf.g_01175
OG0000807	Prap.g_01345	Prbf.g_01705
OG0000808	Prap.g_00020	Prbf.g_00296
OG0000809	Prap.g_00504	Prbf.g_00870
OG0000810	Prap.g_01126	Prbf.g_01924
OG0000811	Prap.g_00539	Prbf.g_00048
OG0000812	Prap.g_00498	Prbf.g_00876
OG0000813	Prap.g_01366	Prbf.g_01684
OG0000814	Prap.g_00525	Prbf.g_00062
OG0000815	Prap.g_00058	Prbf.g_00094
OG0000816	Prap.g_01882	Prbf.g_00787
OG0000817	Prap.g_01881	Prbf.g_00786
OG0000818	Prap.g_00031	Prbf.g_00285
OG0000819	Prap.g_00478	Prbf.g_00896
OG0000820	Prap.g_00472	Prbf.g_00902
OG0000821	Prap.g_00470	Prbf.g_00904
OG0000822	Prap.g_00469	Prbf.g_00905
OG0000823	Prap.g_00468	Prbf.g_00906
OG0000824	Prap.g_00467	Prbf.g_00907
OG0000825	Prap.g_00466	Prbf.g_00908
OG0000826	Prap.g_00465	Prbf.g_00909
OG0000827	Prap.g_00464	Prbf.g_00910
OG0000828	Prap.g_00463	Prbf.g_00911
OG0000829	Prap.g_00462	Prbf.g_00912
OG0000830	Prap.g_00460	Prbf.g_00914
OG0000831	Prap.g_00457	Prbf.g_00917
OG0000832	Prap.g_00455	Prbf.g_00919
OG0000833	Prap.g_00454	Prbf.g_00920
OG0000834	Prap.g_00453	Prbf.g_00921
OG0000835	Prap.g_00452	Prbf.g_00922
OG0000836	Prap.g_00451	Prbf.g_00923
OG0000837	Prap.g_00448	Prbf.g_00926
OG0000838	Prap.g_00447	Prbf.g_00927
OG0000839	Prap.g_00446	Prbf.g_00928
OG0000840	Prap.g_00445	Prbf.g_00929
OG0000841	Prap.g_00444	Prbf.g_00930
OG0000842	Prap.g_00442	Prbf.g_00932
OG0000843	Prap.g_00441	Prbf.g_00933
OG0000844	Prap.g_00440	Prbf.g_00934
OG0000845	Prap.g_00439	Prbf.g_00935
OG0000846	Prap.g_00437	Prbf.g_00937
OG0000847	Prap.g_00435	Prbf.g_00939
OG0000848	Prap.g_00434	Prbf.g_00940
OG0000849	Prap.g_00431	Prbf.g_00943
OG0000850	Prap.g_00430	Prbf.g_00944
OG0000851	Prap.g_00428	Prbf.g_00946
OG0000852	Prap.g_00426	Prbf.g_00948
OG0000853	Prap.g_00424	Prbf.g_00950
OG0000854	Prap.g_00422	Prbf.g_00952
OG0000855	Prap.g_00421	Prbf.g_00953
OG0000856	Prap.g_00420	Prbf.g_00954
OG0000857	Prap.g_00419	Prbf.g_00955
OG0000858	Prap.g_00418	Prbf.g_00956
OG0000859	Prap.g_00417	Prbf.g_00957
OG0000860	Prap.g_00416	Prbf.g_00958
OG0000861	Prap.g_00415	Prbf.g_00959
OG0000862	Prap.g_00414	Prbf.g_00960
OG0000863	Prap.g_00413	Prbf.g_00961
OG0000864	Prap.g_00412	Prbf.g_00962
OG0000865	Prap.g_00411	Prbf.g_00963
OG0000866	Prap.g_00410	Prbf.g_00964
OG0000867	Prap.g_00409	Prbf.g_00965
OG0000868	Prap.g_00408	Prbf.g_00966
OG0000869	Prap.g_00406	Prbf.g_00968
OG0000870	Prap.g_00405	Prbf.g_00969
OG0000871	Prap.g_00404	Prbf.g_00970
OG0000872	Prap.g_00403	Prbf.g_00971
OG0000873	Prap.g_00401	Prbf.g_00973
OG0000874	Prap.g_00400	Prbf.g_00974
OG0000875	Prap.g_00399	Prbf.g_00975
OG0000876	Prap.g_00398	Prbf.g_00976
OG0000877	Prap.g_01136	Prbf.g_01914
OG0000878	Prap.g_01853	Prbf.g_00767
OG0000879	Prap.g_00550	Prbf.g_00037
OG0000880	Prap.g_00551	Prbf.g_00036
OG0000881	Prap.g_00552	Prbf.g_00035
OG0000882	Prap.g_00553	Prbf.g_00034
OG0000883	Prap.g_00554	Prbf.g_00033
OG0000884	Prap.g_00556	Prbf.g_00031
OG0000885	Prap.g_00557	Prbf.g_00030
OG0000886	Prap.g_00558	Prbf.g_00029
OG0000887	Prap.g_00559	Prbf.g_00028
OG0000888	Prap.g_00560	Prbf.g_00027
OG0000889	Prap.g_00563	Prbf.g_00024
OG0000890	Prap.g_00564	Prbf.g_00023
OG0000891	Prap.g_00565	Prbf.g_00022
OG0000892	Prap.g_00568	Prbf.g_00019
OG0000893	Prap.g_00569	Prbf.g_00018
OG0000894	Prap.g_00570	Prbf.g_00017
OG0000895	Prap.g_00571	Prbf.g_00016
OG0000896	Prap.g_00572	Prbf.g_00015
OG0000897	Prap.g_00573	Prbf.g_00014
OG0000898	Prap.g_00576	Prbf.g_00011
OG0000899	Prap.g_00577	Prbf.g_00010
OG0000900	Prap.g_01928	Prbf.g_00071
OG0000901	Prap.g_00585	Prbf.g_00002
OG0000902	Prap.g_01268	Prbf.g_01782
OG0000903	Prap.g_00521	Prbf.g_00853, Prbf.g_00066
OG0000904	Prap.g_00220	Prbf.g_00256
OG0000905	Prap.g_00499	Prbf.g_00875
OG0000906	Prap.g_00481	Prbf.g_00893
OG0000907	Prap.g_00719	Prbf.g_01181
OG0000908	Prap.g_00518	Prbf.g_00856
OG0000909	Prap.g_00061	Prbf.g_00097
OG0000910	Prap.g_00062	Prbf.g_00098
OG0000911	Prap.g_00063	Prbf.g_00099
OG0000912	Prap.g_00064	Prbf.g_00100
OG0000913	Prap.g_00065	Prbf.g_00101
OG0000914	Prap.g_00066	Prbf.g_00102
OG0000915	Prap.g_00067	Prbf.g_00103
OG0000916	Prap.g_00068	Prbf.g_00104
OG0000917	Prap.g_00069	Prbf.g_00105
OG0000918	Prap.g_00070	Prbf.g_00106
OG0000919	Prap.g_00071	Prbf.g_00107
OG0000920	Prap.g_00072	Prbf.g_00108
OG0000921	Prap.g_00073	Prbf.g_00109
OG0000922	Prap.g_00074	Prbf.g_00110
OG0000923	Prap.g_00075	Prbf.g_00111
OG0000924	Prap.g_00076	Prbf.g_00112
OG0000925	Prap.g_00077	Prbf.g_00113
OG0000926	Prap.g_01598	Prbf.g_00514
OG0000927	Prap.g_00104	Prbf.g_00140
OG0000928	Prap.g_00105	Prbf.g_00141
OG0000929	Prap.g_00106	Prbf.g_00142
OG0000930	Prap.g_00107	Prbf.g_00143
OG0000931	Prap.g_00108	Prbf.g_00144
OG0000932	Prap.g_00110	Prbf.g_00146
OG0000933	Prap.g_00111	Prbf.g_00147
OG0000934	Prap.g_00112	Prbf.g_00148
OG0000935	Prap.g_00113	Prbf.g_00149
OG0000936	Prap.g_00114	Prbf.g_00150
OG0000937	Prap.g_00115	Prbf.g_00151
OG0000938	Prap.g_00116	Prbf.g_00152
OG0000939	Prap.g_00117	Prbf.g_00153
OG0000940	Prap.g_00118	Prbf.g_00154
OG0000941	Prap.g_00119	Prbf.g_00155
OG0000942	Prap.g_00120	Prbf.g_00156
OG0000943	Prap.g_00123	Prbf.g_00159
OG0000944	Prap.g_00124	Prbf.g_00160
OG0000945	Prap.g_00125	Prbf.g_00161
OG0000946	Prap.g_00126	Prbf.g_00162
OG0000947	Prap.g_00127	Prbf.g_00163
OG0000948	Prap.g_00128	Prbf.g_00164
OG0000949	Prap.g_00129	Prbf.g_00165
OG0000950	Prap.g_00130	Prbf.g_00166
OG0000951	Prap.g_00131	Prbf.g_00167
OG0000952	Prap.g_00132	Prbf.g_00168
OG0000953	Prap.g_00133	Prbf.g_00169
OG0000954	Prap.g_00134	Prbf.g_00170
OG0000955	Prap.g_00135	Prbf.g_00171
OG0000956	Prap.g_00136	Prbf.g_00172
OG0000957	Prap.g_00137	Prbf.g_00173
OG0000958	Prap.g_00138	Prbf.g_00174
OG0000959	Prap.g_00139	Prbf.g_00175
OG0000960	Prap.g_00140	Prbf.g_00176
OG0000961	Prap.g_00144	Prbf.g_00180
OG0000962	Prap.g_00145	Prbf.g_00181
OG0000963	Prap.g_00146	Prbf.g_00182
OG0000964	Prap.g_00148	Prbf.g_00184
OG0000965	Prap.g_00149	Prbf.g_00185
OG0000966	Prap.g_00150	Prbf.g_00186
OG0000967	Prap.g_00151	Prbf.g_00187
OG0000968	Prap.g_00152	Prbf.g_00188
OG0000969	Prap.g_00153	Prbf.g_00189
OG0000970	Prap.g_00154	Prbf.g_00190
OG0000971	Prap.g_00155	Prbf.g_00191
OG0000972	Prap.g_00156	Prbf.g_00192
OG0000973	Prap.g_00157	Prbf.g_00193
OG0000974	Prap.g_00159	Prbf.g_00195
OG0000975	Prap.g_00165	Prbf.g_00201
OG0000976	Prap.g_00167	Prbf.g_00203
OG0000977	Prap.g_00169	Prbf.g_00205
OG0000978	Prap.g_00171	Prbf.g_00207
OG0000979	Prap.g_00173	Prbf.g_00209
OG0000980	Prap.g_00174	Prbf.g_00210
OG0000981	Prap.g_00175	Prbf.g_00211
OG0000982	Prap.g_00176	Prbf.g_00212
OG0000983	Prap.g_00178	Prbf.g_00214
OG0000984	Prap.g_00179	Prbf.g_00215
OG0000985	Prap.g_00180	Prbf.g_00216
OG0000986	Prap.g_00181	Prbf.g_00217
OG0000987	Prap.g_00182	Prbf.g_00218
OG0000988	Prap.g_00183	Prbf.g_00219
OG0000989	Prap.g_00184	Prbf.g_00220
OG0000990	Prap.g_00185	Prbf.g_00221
OG0000991	Prap.g_00186	Prbf.g_00222
OG0000992	Prap.g_00187	Prbf.g_00223
OG0000993	Prap.g_00188	Prbf.g_00224
OG0000994	Prap.g_00189	Prbf.g_00225
OG0000995	Prap.g_00190	Prbf.g_00226
OG0000996	Prap.g_00191	Prbf.g_00227
OG0000997	Prap.g_00192	Prbf.g_00228
OG0000998	Prap.g_00193	Prbf.g_00229
OG0000999	Prap.g_00194	Prbf.g_00230
OG0001000	Prap.g_00195	Prbf.g_00231
OG0001001	Prap.g_00197	Prbf.g_00233
OG0001002	Prap.g_00198	Prbf.g_00234
OG0001003	Prap.g_00199	Prbf.g_00235
OG0001004	Prap.g_00200	Prbf.g_00236
OG0001005	Prap.g_00203	Prbf.g_00239
OG0001006	Prap.g_00204	Prbf.g_00240
OG0001007	Prap.g_00205	Prbf.g_00241
OG0001008	Prap.g_00207	Prbf.g_00243
OG0001009	Prap.g_00208	Prbf.g_00244
OG0001010	Prap.g_01836	Prbf.g_00750
OG0001011	Prap.g_01139	Prbf.g_01911
OG0001012	Prap.g_00768	Prbf.g_01230
OG0001013	Prap.g_01786	Prbf.g_00700
OG0001014	Prap.g_01785	Prbf.g_00699
OG0001015	Prap.g_01778	Prbf.g_00692
OG0001016	Prap.g_01777	Prbf.g_00691
OG0001017	Prap.g_01776	Prbf.g_00690
OG0001018	Prap.g_01775	Prbf.g_00689
OG0001019	Prap.g_01773	Prbf.g_00687
OG0001020	Prap.g_01772	Prbf.g_00686
OG0001021	Prap.g_01771	Prbf.g_00685
OG0001022	Prap.g_01770	Prbf.g_00684
OG0001023	Prap.g_01769	Prbf.g_00683
OG0001024	Prap.g_01767	Prbf.g_00681
OG0001025	Prap.g_01766	Prbf.g_00680
OG0001026	Prap.g_01765	Prbf.g_00679
OG0001027	Prap.g_01764	Prbf.g_00678
OG0001028	Prap.g_01763	Prbf.g_00677
OG0001029	Prap.g_01762	Prbf.g_00676
OG0001030	Prap.g_01761	Prbf.g_00675
OG0001031	Prap.g_01760	Prbf.g_00674
OG0001032	Prap.g_01759	Prbf.g_00673
OG0001033	Prap.g_01758	Prbf.g_00672
OG0001034	Prap.g_01757	Prbf.g_00671
OG0001035	Prap.g_01754	Prbf.g_00669
OG0001036	Prap.g_01753	Prbf.g_00668
OG0001037	Prap.g_01752	Prbf.g_00667
OG0001038	Prap.g_01751	Prbf.g_00666
OG0001039	Prap.g_01750	Prbf.g_00665
OG0001040	Prap.g_01749	Prbf.g_00664
OG0001041	Prap.g_01748	Prbf.g_00663
OG0001042	Prap.g_01747	Prbf.g_00662
OG0001043	Prap.g_01746	Prbf.g_00661
OG0001044	Prap.g_01745	Prbf.g_00660
OG0001045	Prap.g_01744	Prbf.g_00659
OG0001046	Prap.g_01743	Prbf.g_00658
OG0001047	Prap.g_01740	Prbf.g_00655
OG0001048	Prap.g_01738	Prbf.g_00653
OG0001049	Prap.g_01737	Prbf.g_00652
OG0001050	Prap.g_01736	Prbf.g_00651
OG0001051	Prap.g_01735	Prbf.g_00650
OG0001052	Prap.g_01734	Prbf.g_00649
OG0001053	Prap.g_01732	Prbf.g_00647
OG0001054	Prap.g_01730	Prbf.g_00645
OG0001055	Prap.g_01729	Prbf.g_00644
OG0001056	Prap.g_01728	Prbf.g_00643
OG0001057	Prap.g_01727	Prbf.g_00642
OG0001058	Prap.g_01726	Prbf.g_00641
OG0001059	Prap.g_01725	Prbf.g_00640
OG0001060	Prap.g_01724	Prbf.g_00639
OG0001061	Prap.g_01723	Prbf.g_00638
OG0001062	Prap.g_01722	Prbf.g_00637
OG0001063	Prap.g_01721	Prbf.g_00636
OG0001064	Prap.g_01719	Prbf.g_00634
OG0001065	Prap.g_01715	Prbf.g_00630
OG0001066	Prap.g_01713	Prbf.g_00628
OG0001067	Prap.g_01712	Prbf.g_00627
OG0001068	Prap.g_01709	Prbf.g_00624
OG0001069	Prap.g_01708	Prbf.g_00623
OG0001070	Prap.g_01707	Prbf.g_00622
OG0001071	Prap.g_01706	Prbf.g_00621
OG0001072	Prap.g_01705	Prbf.g_00620
OG0001073	Prap.g_01704	Prbf.g_00619
OG0001074	Prap.g_01703	Prbf.g_00618
OG0001075	Prap.g_01702	Prbf.g_00617
OG0001076	Prap.g_01701	Prbf.g_00616
OG0001077	Prap.g_01700	Prbf.g_00615
OG0001078	Prap.g_01699	Prbf.g_00614
OG0001079	Prap.g_01698	Prbf.g_00613
OG0001080	Prap.g_01697	Prbf.g_00612
OG0001081	Prap.g_01693	Prbf.g_00608
OG0001082	Prap.g_01692	Prbf.g_00607
OG0001083	Prap.g_01689	Prbf.g_00604
OG0001084	Prap.g_01690	Prbf.g_00605
OG0001085	Prap.g_01691	Prbf.g_00606
OG0001086	Prap.g_01694	Prbf.g_00609
OG0001087	Prap.g_01695	Prbf.g_00610
OG0001088	Prap.g_01696	Prbf.g_00611
OG0001089	Prap.g_01686	Prbf.g_00601
OG0001090	Prap.g_01684	Prbf.g_00599
OG0001091	Prap.g_01683	Prbf.g_00598
OG0001092	Prap.g_01682	Prbf.g_00597
OG0001093	Prap.g_01681	Prbf.g_00596
OG0001094	Prap.g_01680	Prbf.g_00595
OG0001095	Prap.g_01679	Prbf.g_00594
OG0001096	Prap.g_01678	Prbf.g_00593
OG0001097	Prap.g_01677	Prbf.g_00592
OG0001098	Prap.g_01676	Prbf.g_00591
OG0001099	Prap.g_01675	Prbf.g_00590
