Orthogroup	Prap	Pray
OG0000589	Prap.g_00830	Pray.g_01092
OG0000590	Prap.g_00828	Pray.g_01090
OG0000591	Prap.g_00822	Pray.g_01084
OG0000592	Prap.g_00821	Pray.g_01083
OG0000593	Prap.g_00820	Pray.g_01082
OG0000594	Prap.g_00817	Pray.g_01080
OG0000595	Prap.g_00816	Pray.g_01079
OG0000596	Prap.g_00815	Pray.g_01078
OG0000597	Prap.g_00813	Pray.g_01076
OG0000598	Prap.g_00812	Pray.g_01075
OG0000599	Prap.g_00811	Pray.g_01074
OG0000600	Prap.g_00810	Pray.g_01073
OG0000601	Prap.g_00807	Pray.g_01071
OG0000602	Prap.g_00806	Pray.g_01070
OG0000603	Prap.g_00805	Pray.g_01069
OG0000604	Prap.g_00802	Pray.g_01068
OG0000605	Prap.g_00801	Pray.g_01067
OG0000606	Prap.g_00800	Pray.g_01066
OG0000607	Prap.g_00798	Pray.g_01064
OG0000608	Prap.g_00796	Pray.g_01063
OG0000609	Prap.g_01489	Pray.g_01059
OG0000610	Prap.g_00872	Pray.g_01058
OG0000611	Prap.g_00790	Pray.g_01039
OG0000612	Prap.g_00789	Pray.g_01038
OG0000613	Prap.g_00344	Pray.g_01037
OG0000614	Prap.g_00343	Pray.g_01036
OG0000615	Prap.g_00341	Pray.g_01034
OG0000616	Prap.g_00340	Pray.g_01033
OG0000617	Prap.g_00339	Pray.g_01032
OG0000618	Prap.g_00338	Pray.g_01031
OG0000619	Prap.g_00337	Pray.g_01030
OG0000620	Prap.g_00336	Pray.g_01029
OG0000621	Prap.g_00335	Pray.g_01028
OG0000622	Prap.g_00334	Pray.g_01027
OG0000623	Prap.g_00333	Pray.g_01026
OG0000624	Prap.g_00331	Pray.g_01025
OG0000625	Prap.g_00330	Pray.g_00269
OG0000626	Prap.g_00329	Pray.g_00270
OG0000627	Prap.g_00328	Pray.g_00271
OG0000628	Prap.g_00327	Pray.g_00272
OG0000629	Prap.g_00326	Pray.g_00273
OG0000630	Prap.g_00325	Pray.g_00274
OG0000631	Prap.g_00323	Pray.g_00276
OG0000632	Prap.g_00322	Pray.g_00289
OG0000633	Prap.g_00036	Pray.g_00293
OG0000634	Prap.g_00545	Pray.g_00306
OG0000635	Prap.g_01121	Pray.g_00313
OG0000636	Prap.g_01122	Pray.g_00314
OG0000637	Prap.g_01123	Pray.g_00315
OG0000638	Prap.g_01375	Pray.g_00326
OG0000639	Prap.g_00688	Pray.g_00335
OG0000640	Prap.g_00685	Pray.g_00337
OG0000641	Prap.g_00683	Pray.g_00339
OG0000642	Prap.g_00682	Pray.g_00340
OG0000643	Prap.g_00681	Pray.g_00341
OG0000644	Prap.g_00345	Pray.g_00342
OG0000645	Prap.g_00788	Pray.g_00343
OG0000646	Prap.g_00787	Pray.g_00344
OG0000647	Prap.g_00786	Pray.g_00345
OG0000648	Prap.g_00784	Pray.g_00347
OG0000649	Prap.g_00783	Pray.g_00348
OG0000650	Prap.g_00782	Pray.g_00349
OG0000651	Prap.g_00781	Pray.g_00350
OG0000652	Prap.g_00780	Pray.g_00351
OG0000653	Prap.g_00779	Pray.g_00352
OG0000654	Prap.g_00777	Pray.g_00354
OG0000655	Prap.g_00775	Pray.g_00356
OG0000656	Prap.g_00774	Pray.g_00357
OG0000657	Prap.g_00773	Pray.g_00358
OG0000658	Prap.g_00772	Pray.g_00359
OG0000659	Prap.g_00771	Pray.g_00360
OG0000660	Prap.g_00770	Pray.g_00361
OG0000661	Prap.g_00769	Pray.g_00362
OG0000662	Prap.g_00767	Pray.g_00363
OG0000663	Prap.g_00766	Pray.g_00364
OG0000664	Prap.g_00765	Pray.g_00365
OG0000665	Prap.g_00764	Pray.g_00366
OG0000666	Prap.g_00763	Pray.g_00367
OG0000667	Prap.g_00762	Pray.g_00368
OG0000668	Prap.g_00761	Pray.g_00369
OG0000669	Prap.g_00759	Pray.g_00371
OG0000670	Prap.g_00758	Pray.g_00372
OG0000671	Prap.g_00757	Pray.g_00373
OG0000672	Prap.g_00756	Pray.g_00374
OG0000673	Prap.g_00755	Pray.g_00375
OG0000674	Prap.g_00754	Pray.g_00376
OG0000675	Prap.g_00752	Pray.g_00378
OG0000676	Prap.g_00751	Pray.g_00379
OG0000677	Prap.g_00748	Pray.g_00382
OG0000678	Prap.g_00746	Pray.g_00384
OG0000679	Prap.g_00744	Pray.g_00385
OG0000680	Prap.g_00743	Pray.g_00386
OG0000681	Prap.g_00742	Pray.g_00387
OG0000682	Prap.g_00741	Pray.g_00388
OG0000683	Prap.g_00739	Pray.g_00390
OG0000684	Prap.g_00738	Pray.g_00391
OG0000685	Prap.g_00737	Pray.g_00392
OG0000686	Prap.g_00736	Pray.g_00393
OG0000687	Prap.g_00735	Pray.g_00394
OG0000688	Prap.g_00734	Pray.g_00395
OG0000689	Prap.g_00733	Pray.g_00396
OG0000690	Prap.g_00732	Pray.g_00397
OG0000691	Prap.g_00731	Pray.g_00398
OG0000692	Prap.g_00727	Pray.g_00400
OG0000693	Prap.g_00726	Pray.g_00401
OG0000694	Prap.g_00725	Pray.g_00402
OG0000695	Prap.g_00724	Pray.g_00403
OG0000696	Prap.g_00723	Pray.g_00404
OG0000697	Prap.g_00721	Pray.g_00406
OG0000698	Prap.g_00717	Pray.g_00408
OG0000699	Prap.g_00716	Pray.g_00409
OG0000700	Prap.g_00660	Pray.g_00436
OG0000701	Prap.g_00655	Pray.g_00440
OG0000702	Prap.g_00869	Pray.g_00443
OG0000703	Prap.g_00867	Pray.g_00444
OG0000704	Prap.g_00866	Pray.g_00445
OG0000705	Prap.g_00864	Pray.g_00446
OG0000706	Prap.g_00863	Pray.g_00447
OG0000707	Prap.g_00861	Pray.g_00449
OG0000708	Prap.g_00860	Pray.g_00450
OG0000709	Prap.g_00858	Pray.g_00452
OG0000710	Prap.g_00857	Pray.g_00453
OG0000711	Prap.g_00856	Pray.g_00454
OG0000712	Prap.g_00855	Pray.g_00455
OG0000713	Prap.g_00854	Pray.g_00456
OG0000714	Prap.g_00852	Pray.g_00458
OG0000715	Prap.g_00851	Pray.g_00459
OG0000716	Prap.g_00849	Pray.g_00461
OG0000717	Prap.g_00848	Pray.g_00462
OG0000718	Prap.g_00847	Pray.g_00463
OG0000719	Prap.g_00845	Pray.g_00465
OG0000720	Prap.g_00844	Pray.g_00466
OG0000721	Prap.g_00841	Pray.g_00469
OG0000722	Prap.g_00840	Pray.g_00470
OG0000723	Prap.g_00839	Pray.g_00471
OG0000724	Prap.g_00837	Pray.g_00473
OG0000725	Prap.g_00836	Pray.g_00474
OG0000726	Prap.g_00835	Pray.g_00475
OG0000727	Prap.g_00834	Pray.g_00476
OG0000728	Prap.g_00833	Pray.g_00477
OG0000729	Prap.g_00832	Pray.g_00478
OG0000730	Prap.g_00355	Pray.g_00479
OG0000731	Prap.g_00353	Pray.g_00480
OG0000732	Prap.g_00352	Pray.g_00481
OG0000733	Prap.g_00351	Pray.g_00482
OG0000734	Prap.g_00350	Pray.g_00483
OG0000735	Prap.g_00348	Pray.g_00485
OG0000736	Prap.g_00347	Pray.g_00486
OG0000737	Prap.g_00346	Pray.g_00487
OG0000738	Prap.g_00680	Pray.g_00488
OG0000739	Prap.g_00679	Pray.g_00489
OG0000740	Prap.g_00678	Pray.g_00490
OG0000741	Prap.g_00677	Pray.g_00491
OG0000742	Prap.g_00675	Pray.g_00493
OG0000743	Prap.g_00239	Pray.g_00494
OG0000744	Prap.g_00240	Pray.g_00495
OG0000745	Prap.g_00241	Pray.g_00496
OG0000746	Prap.g_00242	Pray.g_00497
OG0000747	Prap.g_00243	Pray.g_00498
OG0000748	Prap.g_00244	Pray.g_00499
OG0000749	Prap.g_00245	Pray.g_00500
OG0000750	Prap.g_00247	Pray.g_00501
OG0000751	Prap.g_00248	Pray.g_00502
OG0000752	Prap.g_00307	Pray.g_00503
OG0000753	Prap.g_00250	Pray.g_00505
OG0000754	Prap.g_00251	Pray.g_00506
OG0000755	Prap.g_00252	Pray.g_00507
OG0000756	Prap.g_00254	Pray.g_00508
OG0000757	Prap.g_00255	Pray.g_00509
OG0000758	Prap.g_00256	Pray.g_00510
OG0000759	Prap.g_00258	Pray.g_00512
OG0000760	Prap.g_00259	Pray.g_00513
OG0000761	Prap.g_00260	Pray.g_00514
OG0000762	Prap.g_00262	Pray.g_00516
OG0000763	Prap.g_00263	Pray.g_00517
OG0000764	Prap.g_00264	Pray.g_00518
OG0000765	Prap.g_00265	Pray.g_00519
OG0000766	Prap.g_00266	Pray.g_00520
OG0000767	Prap.g_00268	Pray.g_00522
OG0000768	Prap.g_00269	Pray.g_00523
OG0000769	Prap.g_00270	Pray.g_00524
OG0000770	Prap.g_00271	Pray.g_00525
OG0000771	Prap.g_00272	Pray.g_00526
OG0000772	Prap.g_00522	Pray.g_00527
OG0000773	Prap.g_00274	Pray.g_00528
OG0000774	Prap.g_00275	Pray.g_00529
OG0000775	Prap.g_00276	Pray.g_00530
OG0000776	Prap.g_00279	Pray.g_00532
OG0000777	Prap.g_00280	Pray.g_00534
OG0000778	Prap.g_00281	Pray.g_00535
OG0000779	Prap.g_00282	Pray.g_00536
OG0000780	Prap.g_00284	Pray.g_00538
OG0000781	Prap.g_00286	Pray.g_00540
OG0000782	Prap.g_00287	Pray.g_00541
OG0000783	Prap.g_00291	Pray.g_00553
OG0000784	Prap.g_00293	Pray.g_00555
OG0000785	Prap.g_00294	Pray.g_00556
OG0000786	Prap.g_00295	Pray.g_00557
OG0000787	Prap.g_00296	Pray.g_00558
OG0000788	Prap.g_00302	Pray.g_00562
OG0000789	Prap.g_00305	Pray.g_00564
OG0000790	Prap.g_00306	Pray.g_00565
OG0000791	Prap.g_00309	Pray.g_00566
OG0000792	Prap.g_00310	Pray.g_00567
OG0000793	Prap.g_00311	Pray.g_00568
OG0000794	Prap.g_00314	Pray.g_00570
OG0000795	Prap.g_00697	Pray.g_00573
OG0000796	Prap.g_00698	Pray.g_00574
OG0000797	Prap.g_00700	Pray.g_00576
OG0000798	Prap.g_00701	Pray.g_00577
OG0000799	Prap.g_00702	Pray.g_00578
OG0000800	Prap.g_00703	Pray.g_00579
OG0000801	Prap.g_00706	Pray.g_00582
OG0000802	Prap.g_00707	Pray.g_00583
OG0000803	Prap.g_00709	Pray.g_00585
OG0000804	Prap.g_00710	Pray.g_00586
OG0000805	Prap.g_00711	Pray.g_00587
OG0000806	Prap.g_00713	Pray.g_00589
OG0000807	Prap.g_01345	Pray.g_00614
OG0000808	Prap.g_00020	Pray.g_00623
OG0000809	Prap.g_00504	Pray.g_00626
OG0000810	Prap.g_01126	Pray.g_00627
OG0000811	Prap.g_00539	Pray.g_00634
OG0000812	Prap.g_00498	Pray.g_00132
OG0000813	Prap.g_01366	Pray.g_00128
OG0000814	Prap.g_00525	Pray.g_00126
OG0000815	Prap.g_00058	Pray.g_00112
OG0000816	Prap.g_01882	Pray.g_00096
OG0000817	Prap.g_01881	Pray.g_00095
OG0000818	Prap.g_00031	Pray.g_00090
OG0000819	Prap.g_00478	Pray.g_00083
OG0000820	Prap.g_00472	Pray.g_00079
OG0000821	Prap.g_00470	Pray.g_00077
OG0000822	Prap.g_00469	Pray.g_00076
OG0000823	Prap.g_00468	Pray.g_00075
OG0000824	Prap.g_00467	Pray.g_00074
OG0000825	Prap.g_00466	Pray.g_00073
OG0000826	Prap.g_00465	Pray.g_00072
OG0000827	Prap.g_00464	Pray.g_00071
OG0000828	Prap.g_00463	Pray.g_00070
OG0000829	Prap.g_00462	Pray.g_00069
OG0000830	Prap.g_00460	Pray.g_00068
OG0000831	Prap.g_00457	Pray.g_00065
OG0000832	Prap.g_00455	Pray.g_00063
OG0000833	Prap.g_00454	Pray.g_00062
OG0000834	Prap.g_00453	Pray.g_00060
OG0000835	Prap.g_00452	Pray.g_00059
OG0000836	Prap.g_00451	Pray.g_00058
OG0000837	Prap.g_00448	Pray.g_00056
OG0000838	Prap.g_00447	Pray.g_00055
OG0000839	Prap.g_00446	Pray.g_00054
OG0000840	Prap.g_00445	Pray.g_00053
OG0000841	Prap.g_00444	Pray.g_00052
OG0000842	Prap.g_00442	Pray.g_00051
OG0000843	Prap.g_00441	Pray.g_00050
OG0000844	Prap.g_00440	Pray.g_00049
OG0000845	Prap.g_00439	Pray.g_00048
OG0000846	Prap.g_00437	Pray.g_00045
OG0000847	Prap.g_00435	Pray.g_00043
OG0000848	Prap.g_00434	Pray.g_00042
OG0000849	Prap.g_00431	Pray.g_00041
OG0000850	Prap.g_00430	Pray.g_00040
OG0000851	Prap.g_00428	Pray.g_00039
OG0000852	Prap.g_00426	Pray.g_00037
OG0000853	Prap.g_00424	Pray.g_00036
OG0000854	Prap.g_00422	Pray.g_00034
OG0000855	Prap.g_00421	Pray.g_00033
OG0000856	Prap.g_00420	Pray.g_00032
OG0000857	Prap.g_00419	Pray.g_00031
OG0000858	Prap.g_00418	Pray.g_00030
OG0000859	Prap.g_00417	Pray.g_00029
OG0000860	Prap.g_00416	Pray.g_00028
OG0000861	Prap.g_00415	Pray.g_00027
OG0000862	Prap.g_00414	Pray.g_00026
OG0000863	Prap.g_00413	Pray.g_00025
OG0000864	Prap.g_00412	Pray.g_00024
OG0000865	Prap.g_00411	Pray.g_00023
OG0000866	Prap.g_00410	Pray.g_00022
OG0000867	Prap.g_00409	Pray.g_00021
OG0000868	Prap.g_00408	Pray.g_00020
OG0000869	Prap.g_00406	Pray.g_00018
OG0000870	Prap.g_00405	Pray.g_00017
OG0000871	Prap.g_00404	Pray.g_00015
OG0000872	Prap.g_00403	Pray.g_00014
OG0000873	Prap.g_00401	Pray.g_00012
OG0000874	Prap.g_00400	Pray.g_00011
OG0000875	Prap.g_00399	Pray.g_00010
OG0000876	Prap.g_00398	Pray.g_00009
OG0000877	Prap.g_01136	Pray.g_00007
OG0000878	Prap.g_01853	Pray.g_01895
OG0000879	Prap.g_00550	Pray.g_01881
OG0000880	Prap.g_00551	Pray.g_01880
OG0000881	Prap.g_00552	Pray.g_01879
OG0000882	Prap.g_00553	Pray.g_01878
OG0000883	Prap.g_00554	Pray.g_01877
OG0000884	Prap.g_00556	Pray.g_01875
OG0000885	Prap.g_00557	Pray.g_01874
OG0000886	Prap.g_00558	Pray.g_01873
OG0000887	Prap.g_00559	Pray.g_01872
OG0000888	Prap.g_00560	Pray.g_01871
OG0000889	Prap.g_00563	Pray.g_01868
OG0000890	Prap.g_00564	Pray.g_01867
OG0000891	Prap.g_00565	Pray.g_01866
OG0000892	Prap.g_00568	Pray.g_01864
OG0000893	Prap.g_00569	Pray.g_01863
OG0000894	Prap.g_00570	Pray.g_01862
OG0000895	Prap.g_00571	Pray.g_01861
OG0000896	Prap.g_00572	Pray.g_01860
OG0000897	Prap.g_00573	Pray.g_01859
OG0000898	Prap.g_00576	Pray.g_01857
OG0000899	Prap.g_00577	Pray.g_01856
OG0000900	Prap.g_01928	Pray.g_01847
OG0000901	Prap.g_00585	Pray.g_01843
OG0000902	Prap.g_01268	Pray.g_01842
OG0000903	Prap.g_00521	Pray.g_01841
OG0000904	Prap.g_00220	Pray.g_01839
OG0000905	Prap.g_00499	Pray.g_01837
OG0000906	Prap.g_00481	Pray.g_01835
OG0000907	Prap.g_00719	Pray.g_01834
OG0000908	Prap.g_00518	Pray.g_01831
OG0000909	Prap.g_00061	Pray.g_01827
OG0000910	Prap.g_00062	Pray.g_01826
OG0000911	Prap.g_00063	Pray.g_01825
OG0000912	Prap.g_00064	Pray.g_01824
OG0000913	Prap.g_00065	Pray.g_01823
OG0000914	Prap.g_00066	Pray.g_01822
OG0000915	Prap.g_00067	Pray.g_01821
OG0000916	Prap.g_00068	Pray.g_01820
OG0000917	Prap.g_00069	Pray.g_01819
OG0000918	Prap.g_00070	Pray.g_01818
OG0000919	Prap.g_00071	Pray.g_01817
OG0000920	Prap.g_00072	Pray.g_01816
OG0000921	Prap.g_00073	Pray.g_01815
OG0000922	Prap.g_00074	Pray.g_01814
OG0000923	Prap.g_00075	Pray.g_01813
OG0000924	Prap.g_00076	Pray.g_01812
OG0000925	Prap.g_00077	Pray.g_01811
OG0000926	Prap.g_01598	Pray.g_01787
OG0000927	Prap.g_00104	Pray.g_01740
OG0000928	Prap.g_00105	Pray.g_01739
OG0000929	Prap.g_00106	Pray.g_01738
OG0000930	Prap.g_00107	Pray.g_01737
OG0000931	Prap.g_00108	Pray.g_01736
OG0000932	Prap.g_00110	Pray.g_01734
OG0000933	Prap.g_00111	Pray.g_01733
OG0000934	Prap.g_00112	Pray.g_01732
OG0000935	Prap.g_00113	Pray.g_01731
OG0000936	Prap.g_00114	Pray.g_01730
OG0000937	Prap.g_00115	Pray.g_01729
OG0000938	Prap.g_00116	Pray.g_01728
OG0000939	Prap.g_00117	Pray.g_01727
OG0000940	Prap.g_00118	Pray.g_01726
OG0000941	Prap.g_00119	Pray.g_01724
OG0000942	Prap.g_00120	Pray.g_01723
OG0000943	Prap.g_00123	Pray.g_01720
OG0000944	Prap.g_00124	Pray.g_01719
OG0000945	Prap.g_00125	Pray.g_01718
OG0000946	Prap.g_00126	Pray.g_01717
OG0000947	Prap.g_00127	Pray.g_01716
OG0000948	Prap.g_00128	Pray.g_01715
OG0000949	Prap.g_00129	Pray.g_01714
OG0000950	Prap.g_00130	Pray.g_01713
OG0000951	Prap.g_00131	Pray.g_01712
OG0000952	Prap.g_00132	Pray.g_01711
OG0000953	Prap.g_00133	Pray.g_01710
OG0000954	Prap.g_00134	Pray.g_01709
OG0000955	Prap.g_00135	Pray.g_01708
OG0000956	Prap.g_00136	Pray.g_01707
OG0000957	Prap.g_00137	Pray.g_01706
OG0000958	Prap.g_00138	Pray.g_01705
OG0000959	Prap.g_00139	Pray.g_01704
OG0000960	Prap.g_00140	Pray.g_01703
OG0000961	Prap.g_00144	Pray.g_01699
OG0000962	Prap.g_00145	Pray.g_01698
OG0000963	Prap.g_00146	Pray.g_01697
OG0000964	Prap.g_00148	Pray.g_01695
OG0000965	Prap.g_00149	Pray.g_01694
OG0000966	Prap.g_00150	Pray.g_01693
OG0000967	Prap.g_00151	Pray.g_01692
OG0000968	Prap.g_00152	Pray.g_01691
OG0000969	Prap.g_00153	Pray.g_01690
OG0000970	Prap.g_00154	Pray.g_01689
OG0000971	Prap.g_00155	Pray.g_01688
OG0000972	Prap.g_00156	Pray.g_01687
OG0000973	Prap.g_00157	Pray.g_01686
OG0000974	Prap.g_00159	Pray.g_01684
OG0000975	Prap.g_00165	Pray.g_01681
OG0000976	Prap.g_00167	Pray.g_01679
OG0000977	Prap.g_00169	Pray.g_01678
OG0000978	Prap.g_00171	Pray.g_01677
OG0000979	Prap.g_00173	Pray.g_01675
OG0000980	Prap.g_00174	Pray.g_01674
OG0000981	Prap.g_00175	Pray.g_01673
OG0000982	Prap.g_00176	Pray.g_01672
OG0000983	Prap.g_00178	Pray.g_01670
OG0000984	Prap.g_00179	Pray.g_01669
OG0000985	Prap.g_00180	Pray.g_01668
OG0000986	Prap.g_00181	Pray.g_01667
OG0000987	Prap.g_00182	Pray.g_01666
OG0000988	Prap.g_00183	Pray.g_01665
OG0000989	Prap.g_00184	Pray.g_01664
OG0000990	Prap.g_00185	Pray.g_01663
OG0000991	Prap.g_00186	Pray.g_01662
OG0000992	Prap.g_00187	Pray.g_01661
OG0000993	Prap.g_00188	Pray.g_01660
OG0000994	Prap.g_00189	Pray.g_01659
OG0000995	Prap.g_00190	Pray.g_01658
OG0000996	Prap.g_00191	Pray.g_01657
OG0000997	Prap.g_00192	Pray.g_01656
OG0000998	Prap.g_00193	Pray.g_01655
OG0000999	Prap.g_00194	Pray.g_01654
OG0001000	Prap.g_00195	Pray.g_01653
OG0001001	Prap.g_00197	Pray.g_01651
OG0001002	Prap.g_00198	Pray.g_01650
OG0001003	Prap.g_00199	Pray.g_01649
OG0001004	Prap.g_00200	Pray.g_01648
OG0001005	Prap.g_00203	Pray.g_01647
OG0001006	Prap.g_00204	Pray.g_01646
OG0001007	Prap.g_00205	Pray.g_01645
OG0001008	Prap.g_00207	Pray.g_01643
OG0001009	Prap.g_00208	Pray.g_01642
OG0001010	Prap.g_01836	Pray.g_01634
OG0001011	Prap.g_01139	Pray.g_01627
OG0001012	Prap.g_00768	Pray.g_01600
OG0001013	Prap.g_01786	Pray.g_01565
OG0001014	Prap.g_01785	Pray.g_01564
OG0001015	Prap.g_01778	Pray.g_01558
OG0001016	Prap.g_01777	Pray.g_01557
OG0001017	Prap.g_01776	Pray.g_01556
OG0001018	Prap.g_01775	Pray.g_01555
OG0001019	Prap.g_01773	Pray.g_01553
OG0001020	Prap.g_01772	Pray.g_01552
OG0001021	Prap.g_01771	Pray.g_01551
OG0001022	Prap.g_01770	Pray.g_01550
OG0001023	Prap.g_01769	Pray.g_01549
OG0001024	Prap.g_01767	Pray.g_01548
OG0001025	Prap.g_01766	Pray.g_01547
OG0001026	Prap.g_01765	Pray.g_01545
OG0001027	Prap.g_01764	Pray.g_01544
OG0001028	Prap.g_01763	Pray.g_01543
OG0001029	Prap.g_01762	Pray.g_01542
OG0001030	Prap.g_01761	Pray.g_01541
OG0001031	Prap.g_01760	Pray.g_01540
OG0001032	Prap.g_01759	Pray.g_01539
OG0001033	Prap.g_01758	Pray.g_01538
OG0001034	Prap.g_01757	Pray.g_01537
OG0001035	Prap.g_01754	Pray.g_01535
OG0001036	Prap.g_01753	Pray.g_01534
OG0001037	Prap.g_01752	Pray.g_01533
OG0001038	Prap.g_01751	Pray.g_01532
OG0001039	Prap.g_01750	Pray.g_01531
OG0001040	Prap.g_01749	Pray.g_01530
OG0001041	Prap.g_01748	Pray.g_01529
OG0001042	Prap.g_01747	Pray.g_01528
OG0001043	Prap.g_01746	Pray.g_01527
OG0001044	Prap.g_01745	Pray.g_01526
OG0001045	Prap.g_01744	Pray.g_01525
OG0001046	Prap.g_01743	Pray.g_01524
OG0001047	Prap.g_01740	Pray.g_01521
OG0001048	Prap.g_01738	Pray.g_01519
OG0001049	Prap.g_01737	Pray.g_01518
OG0001050	Prap.g_01736	Pray.g_01517
OG0001051	Prap.g_01735	Pray.g_01516
OG0001052	Prap.g_01734	Pray.g_01515
OG0001053	Prap.g_01732	Pray.g_01513
OG0001054	Prap.g_01730	Pray.g_01512
OG0001055	Prap.g_01729	Pray.g_01511
OG0001056	Prap.g_01728	Pray.g_01510
OG0001057	Prap.g_01727	Pray.g_01509
OG0001058	Prap.g_01726	Pray.g_01508
OG0001059	Prap.g_01725	Pray.g_01507
OG0001060	Prap.g_01724	Pray.g_01506
OG0001061	Prap.g_01723	Pray.g_01505
OG0001062	Prap.g_01722	Pray.g_01504
OG0001063	Prap.g_01721	Pray.g_01503
OG0001064	Prap.g_01719	Pray.g_01229
OG0001065	Prap.g_01715	Pray.g_01234
OG0001066	Prap.g_01713	Pray.g_01235
OG0001067	Prap.g_01712	Pray.g_01236
OG0001068	Prap.g_01709	Pray.g_01238
OG0001069	Prap.g_01708	Pray.g_01239
OG0001070	Prap.g_01707	Pray.g_01240
OG0001071	Prap.g_01706	Pray.g_01241
OG0001072	Prap.g_01705	Pray.g_01242
OG0001073	Prap.g_01704	Pray.g_01243
OG0001074	Prap.g_01703	Pray.g_01244
OG0001075	Prap.g_01702	Pray.g_01245
OG0001076	Prap.g_01701	Pray.g_01246
OG0001077	Prap.g_01700	Pray.g_01247
OG0001078	Prap.g_01699	Pray.g_01248
OG0001079	Prap.g_01698	Pray.g_01249
OG0001080	Prap.g_01697	Pray.g_01250
OG0001081	Prap.g_01693	Pray.g_01253
OG0001082	Prap.g_01692	Pray.g_01254
OG0001083	Prap.g_01689	Pray.g_01255
OG0001084	Prap.g_01690	Pray.g_01257
OG0001085	Prap.g_01691	Pray.g_01258
OG0001086	Prap.g_01694	Pray.g_01259
OG0001087	Prap.g_01695	Pray.g_01260
OG0001088	Prap.g_01696	Pray.g_01261
OG0001089	Prap.g_01686	Pray.g_01264
OG0001090	Prap.g_01684	Pray.g_01266
OG0001091	Prap.g_01683	Pray.g_01267
OG0001092	Prap.g_01682	Pray.g_01268
OG0001093	Prap.g_01681	Pray.g_01269
OG0001094	Prap.g_01680	Pray.g_01270
OG0001095	Prap.g_01679	Pray.g_01271
OG0001096	Prap.g_01678	Pray.g_01272
OG0001097	Prap.g_01677	Pray.g_01273
OG0001098	Prap.g_01676	Pray.g_01274
OG0001099	Prap.g_01675	Pray.g_01275
OG0001100	Prap.g_01674	Pray.g_01276
OG0001101	Prap.g_01673	Pray.g_01277
OG0001102	Prap.g_01672	Pray.g_01278
OG0001103	Prap.g_01671	Pray.g_01279
OG0001104	Prap.g_01670	Pray.g_01280
OG0001105	Prap.g_01669	Pray.g_01281
OG0001106	Prap.g_01668	Pray.g_01282
OG0001107	Prap.g_01667	Pray.g_01283
OG0001108	Prap.g_01666	Pray.g_01284
OG0001109	Prap.g_01665	Pray.g_01285
OG0001110	Prap.g_01664	Pray.g_01286
OG0001111	Prap.g_01663	Pray.g_01287
OG0001112	Prap.g_01662	Pray.g_01288
OG0001113	Prap.g_01661	Pray.g_01289
OG0001114	Prap.g_01660	Pray.g_01290
OG0001115	Prap.g_01659	Pray.g_01291
OG0001116	Prap.g_01658	Pray.g_01292
OG0001117	Prap.g_01657	Pray.g_01293
OG0001118	Prap.g_01656	Pray.g_01294
OG0001119	Prap.g_01655	Pray.g_01295
OG0001120	Prap.g_01654	Pray.g_01296
OG0001121	Prap.g_01652	Pray.g_01298
OG0001122	Prap.g_01651	Pray.g_01299
OG0001123	Prap.g_01650	Pray.g_01300
OG0001124	Prap.g_01647	Pray.g_01302
OG0001125	Prap.g_01645	Pray.g_01304
OG0001126	Prap.g_01644	Pray.g_01305
OG0001127	Prap.g_01641	Pray.g_01307
OG0001128	Prap.g_01640	Pray.g_01308
OG0001129	Prap.g_01639	Pray.g_01309
OG0001130	Prap.g_01636	Pray.g_01312
OG0001131	Prap.g_01635	Pray.g_01313
OG0001132	Prap.g_01634	Pray.g_01314
OG0001133	Prap.g_01633	Pray.g_01315
OG0001134	Prap.g_01632	Pray.g_01316
OG0001135	Prap.g_01631	Pray.g_01317
OG0001136	Prap.g_01630	Pray.g_01318
OG0001137	Prap.g_01629	Pray.g_01319
OG0001138	Prap.g_01628	Pray.g_01320
OG0001139	Prap.g_01626	Pray.g_01321
OG0001140	Prap.g_01625	Pray.g_01322
OG0001141	Prap.g_01624	Pray.g_01323
OG0001142	Prap.g_01620	Pray.g_01327
OG0001143	Prap.g_01619	Pray.g_01328
OG0001144	Prap.g_01618	Pray.g_01329
OG0001145	Prap.g_01617	Pray.g_01330
OG0001146	Prap.g_01616	Pray.g_01331
OG0001147	Prap.g_01615	Pray.g_01332
OG0001148	Prap.g_01614	Pray.g_01333
OG0001149	Prap.g_01612	Pray.g_01335
OG0001150	Prap.g_01611	Pray.g_01336
OG0001151	Prap.g_01607	Pray.g_01338
OG0001152	Prap.g_01606	Pray.g_01339
OG0001153	Prap.g_01605	Pray.g_01340
OG0001154	Prap.g_01603	Pray.g_01342
OG0001155	Prap.g_01601	Pray.g_01344
OG0001156	Prap.g_01599	Pray.g_01346
OG0001157	Prap.g_01597	Pray.g_01347
OG0001158	Prap.g_01595	Pray.g_01349
OG0001159	Prap.g_01594	Pray.g_01350
OG0001160	Prap.g_01593	Pray.g_01351
OG0001161	Prap.g_01592	Pray.g_01352
OG0001162	Prap.g_01591	Pray.g_01353
OG0001163	Prap.g_01590	Pray.g_01354
OG0001164	Prap.g_01589	Pray.g_01355
OG0001165	Prap.g_01588	Pray.g_01356
OG0001166	Prap.g_01587	Pray.g_01357
OG0001167	Prap.g_01585	Pray.g_01358
OG0001168	Prap.g_01584	Pray.g_01359
OG0001169	Prap.g_01583	Pray.g_01360
OG0001170	Prap.g_01582	Pray.g_01362
