Orthogroup	Prap	Prac
OG0000588	Prap.g_00831	Prac.g_00701
OG0000589	Prap.g_00830	Prac.g_00700
OG0000590	Prap.g_00828	Prac.g_00698
OG0000591	Prap.g_00822	Prac.g_00692
OG0000592	Prap.g_00821	Prac.g_00691
OG0000593	Prap.g_00820	Prac.g_00690
OG0000594	Prap.g_00817	Prac.g_00688
OG0000595	Prap.g_00816	Prac.g_00687
OG0000596	Prap.g_00815	Prac.g_00686
OG0000597	Prap.g_00813	Prac.g_00684
OG0000598	Prap.g_00812	Prac.g_00683
OG0000599	Prap.g_00811	Prac.g_00682
OG0000600	Prap.g_00810	Prac.g_00681
OG0000601	Prap.g_00807	Prac.g_00679
OG0000602	Prap.g_00806	Prac.g_00678
OG0000603	Prap.g_00805	Prac.g_00677
OG0000604	Prap.g_00802	Prac.g_00676
OG0000605	Prap.g_00801	Prac.g_00675
OG0000606	Prap.g_00800	Prac.g_00674
OG0000607	Prap.g_00798	Prac.g_00672
OG0000608	Prap.g_00796	Prac.g_00671
OG0000609	Prap.g_01489	Prac.g_00667
OG0000610	Prap.g_00872	Prac.g_00666
OG0000611	Prap.g_00790	Prac.g_01559
OG0000612	Prap.g_00789	Prac.g_01558
OG0000613	Prap.g_00344	Prac.g_01557
OG0000614	Prap.g_00343	Prac.g_01556
OG0000615	Prap.g_00341	Prac.g_01554
OG0000616	Prap.g_00340	Prac.g_01553
OG0000617	Prap.g_00339	Prac.g_01552
OG0000618	Prap.g_00338	Prac.g_01551
OG0000619	Prap.g_00337	Prac.g_01550
OG0000620	Prap.g_00336	Prac.g_01549
OG0000621	Prap.g_00335	Prac.g_01548
OG0000622	Prap.g_00334	Prac.g_01547
OG0000623	Prap.g_00333	Prac.g_01546
OG0000624	Prap.g_00331	Prac.g_01545
OG0000625	Prap.g_00330	Prac.g_01544
OG0000626	Prap.g_00329	Prac.g_01543
OG0000627	Prap.g_00328	Prac.g_01542
OG0000628	Prap.g_00327	Prac.g_01541
OG0000629	Prap.g_00326	Prac.g_01540
OG0000630	Prap.g_00325	Prac.g_01539
OG0000631	Prap.g_00323	Prac.g_01537
OG0000632	Prap.g_00322	Prac.g_01525
OG0000633	Prap.g_00036	Prac.g_01521
OG0000634	Prap.g_00545	Prac.g_01508
OG0000635	Prap.g_01121	Prac.g_01507
OG0000636	Prap.g_01122	Prac.g_01506
OG0000637	Prap.g_01123	Prac.g_01505
OG0000638	Prap.g_01375	Prac.g_01498
OG0000639	Prap.g_00688	Prac.g_01489
OG0000640	Prap.g_00685	Prac.g_01487
OG0000641	Prap.g_00683	Prac.g_01484
OG0000642	Prap.g_00682	Prac.g_01483
OG0000643	Prap.g_00681	Prac.g_01482
OG0000644	Prap.g_00345	Prac.g_01481
OG0000645	Prap.g_00788	Prac.g_01480
OG0000646	Prap.g_00787	Prac.g_01479
OG0000647	Prap.g_00786	Prac.g_01478
OG0000648	Prap.g_00784	Prac.g_01476
OG0000649	Prap.g_00783	Prac.g_01475
OG0000650	Prap.g_00782	Prac.g_01474
OG0000651	Prap.g_00781	Prac.g_01473
OG0000652	Prap.g_00780	Prac.g_01472
OG0000653	Prap.g_00779	Prac.g_01471
OG0000654	Prap.g_00777	Prac.g_01469
OG0000655	Prap.g_00775	Prac.g_01467
OG0000656	Prap.g_00774	Prac.g_01466
OG0000657	Prap.g_00773	Prac.g_01465
OG0000658	Prap.g_00772	Prac.g_01464
OG0000659	Prap.g_00771	Prac.g_01463
OG0000660	Prap.g_00770	Prac.g_01462
OG0000661	Prap.g_00769	Prac.g_01461
OG0000662	Prap.g_00767	Prac.g_01460
OG0000663	Prap.g_00766	Prac.g_01459
OG0000664	Prap.g_00765	Prac.g_01458
OG0000665	Prap.g_00764	Prac.g_01457
OG0000666	Prap.g_00763	Prac.g_01456
OG0000667	Prap.g_00762	Prac.g_01455
OG0000668	Prap.g_00761	Prac.g_01454
OG0000669	Prap.g_00759	Prac.g_01452
OG0000670	Prap.g_00758	Prac.g_01451
OG0000671	Prap.g_00757	Prac.g_01450
OG0000672	Prap.g_00756	Prac.g_01449
OG0000673	Prap.g_00755	Prac.g_01448
OG0000674	Prap.g_00754	Prac.g_01447
OG0000675	Prap.g_00752	Prac.g_01445
OG0000676	Prap.g_00751	Prac.g_01444
OG0000677	Prap.g_00748	Prac.g_01442
OG0000678	Prap.g_00746	Prac.g_01440
OG0000679	Prap.g_00744	Prac.g_01439
OG0000680	Prap.g_00743	Prac.g_01438
OG0000681	Prap.g_00742	Prac.g_01437
OG0000682	Prap.g_00741	Prac.g_01436
OG0000683	Prap.g_00739	Prac.g_01434
OG0000684	Prap.g_00738	Prac.g_01433
OG0000685	Prap.g_00737	Prac.g_01432
OG0000686	Prap.g_00736	Prac.g_01431
OG0000687	Prap.g_00735	Prac.g_01430
OG0000688	Prap.g_00734	Prac.g_01429
OG0000689	Prap.g_00733	Prac.g_01428
OG0000690	Prap.g_00732	Prac.g_01427
OG0000691	Prap.g_00731	Prac.g_01426
OG0000692	Prap.g_00727	Prac.g_01424
OG0000693	Prap.g_00726	Prac.g_01423
OG0000694	Prap.g_00725	Prac.g_01422
OG0000695	Prap.g_00724	Prac.g_01421
OG0000696	Prap.g_00723	Prac.g_01420
OG0000697	Prap.g_00721	Prac.g_01418
OG0000698	Prap.g_00717	Prac.g_01416
OG0000699	Prap.g_00716	Prac.g_01415
OG0000700	Prap.g_00660	Prac.g_01401
OG0000701	Prap.g_00655	Prac.g_01396
OG0000702	Prap.g_00869	Prac.g_01393
OG0000703	Prap.g_00867	Prac.g_01392
OG0000704	Prap.g_00866	Prac.g_01391
OG0000705	Prap.g_00864	Prac.g_01390
OG0000706	Prap.g_00863	Prac.g_01389
OG0000707	Prap.g_00861	Prac.g_01387
OG0000708	Prap.g_00860	Prac.g_01386
OG0000709	Prap.g_00858	Prac.g_01384
OG0000710	Prap.g_00857	Prac.g_01383
OG0000711	Prap.g_00856	Prac.g_01382
OG0000712	Prap.g_00855	Prac.g_01381
OG0000713	Prap.g_00854	Prac.g_01380
OG0000714	Prap.g_00852	Prac.g_01378
OG0000715	Prap.g_00851	Prac.g_01377
OG0000716	Prap.g_00849	Prac.g_01375
OG0000717	Prap.g_00848	Prac.g_01374
OG0000718	Prap.g_00847	Prac.g_01373
OG0000719	Prap.g_00845	Prac.g_01371
OG0000720	Prap.g_00844	Prac.g_01370
OG0000721	Prap.g_00841	Prac.g_01368
OG0000722	Prap.g_00840	Prac.g_01367
OG0000723	Prap.g_00839	Prac.g_01366
OG0000724	Prap.g_00837	Prac.g_01365
OG0000725	Prap.g_00836	Prac.g_01364
OG0000726	Prap.g_00835	Prac.g_01363
OG0000727	Prap.g_00834	Prac.g_01362
OG0000728	Prap.g_00833	Prac.g_01361
OG0000729	Prap.g_00832	Prac.g_01360
OG0000730	Prap.g_00355	Prac.g_01359
OG0000731	Prap.g_00353	Prac.g_01358
OG0000732	Prap.g_00352	Prac.g_01357
OG0000733	Prap.g_00351	Prac.g_01356
OG0000734	Prap.g_00350	Prac.g_01355
OG0000735	Prap.g_00348	Prac.g_01353
OG0000736	Prap.g_00347	Prac.g_01352
OG0000737	Prap.g_00346	Prac.g_01351
OG0000738	Prap.g_00680	Prac.g_01350
OG0000739	Prap.g_00679	Prac.g_01349
OG0000740	Prap.g_00678	Prac.g_01348
OG0000741	Prap.g_00677	Prac.g_01347
OG0000742	Prap.g_00675	Prac.g_01345
OG0000743	Prap.g_00239	Prac.g_01344
OG0000744	Prap.g_00240	Prac.g_01343
OG0000745	Prap.g_00241	Prac.g_01342
OG0000746	Prap.g_00242	Prac.g_01341
OG0000747	Prap.g_00243	Prac.g_01340
OG0000748	Prap.g_00244	Prac.g_01339
OG0000749	Prap.g_00245	Prac.g_01338
OG0000750	Prap.g_00247	Prac.g_01337
OG0000751	Prap.g_00248	Prac.g_01336
OG0000752	Prap.g_00307	Prac.g_01335
OG0000753	Prap.g_00250	Prac.g_01333
OG0000754	Prap.g_00251	Prac.g_01332
OG0000755	Prap.g_00252	Prac.g_01331
OG0000756	Prap.g_00254	Prac.g_01330
OG0000757	Prap.g_00255	Prac.g_01329
OG0000758	Prap.g_00256	Prac.g_01328
OG0000759	Prap.g_00258	Prac.g_01326
OG0000760	Prap.g_00259	Prac.g_01325
OG0000761	Prap.g_00260	Prac.g_01324
OG0000762	Prap.g_00262	Prac.g_01322
OG0000763	Prap.g_00263	Prac.g_01321
OG0000764	Prap.g_00264	Prac.g_01320
OG0000765	Prap.g_00265	Prac.g_01319
OG0000766	Prap.g_00266	Prac.g_01318
OG0000767	Prap.g_00268	Prac.g_01316
OG0000768	Prap.g_00269	Prac.g_01315
OG0000769	Prap.g_00270	Prac.g_01314
OG0000770	Prap.g_00271	Prac.g_01313
OG0000771	Prap.g_00272	Prac.g_01312
OG0000772	Prap.g_00522	Prac.g_01311
OG0000773	Prap.g_00274	Prac.g_01310
OG0000774	Prap.g_00275	Prac.g_01309
OG0000775	Prap.g_00276	Prac.g_01308
OG0000776	Prap.g_00279	Prac.g_01307
OG0000777	Prap.g_00280	Prac.g_01305
OG0000778	Prap.g_00281	Prac.g_01304
OG0000779	Prap.g_00282	Prac.g_01303
OG0000780	Prap.g_00284	Prac.g_01301
OG0000781	Prap.g_00286	Prac.g_01299
OG0000782	Prap.g_00287	Prac.g_01298
OG0000783	Prap.g_00291	Prac.g_01287
OG0000784	Prap.g_00293	Prac.g_01285
OG0000785	Prap.g_00294	Prac.g_01284
OG0000786	Prap.g_00295	Prac.g_01283
OG0000787	Prap.g_00296	Prac.g_01282
OG0000788	Prap.g_00302	Prac.g_01278
OG0000789	Prap.g_00305	Prac.g_01276
OG0000790	Prap.g_00306	Prac.g_01275
OG0000791	Prap.g_00309	Prac.g_01274
OG0000792	Prap.g_00310	Prac.g_01273
OG0000793	Prap.g_00311	Prac.g_01272
OG0000794	Prap.g_00314	Prac.g_01270
OG0000795	Prap.g_00697	Prac.g_01267
OG0000796	Prap.g_00698	Prac.g_01266
OG0000797	Prap.g_00700	Prac.g_01264
OG0000798	Prap.g_00701	Prac.g_01263
OG0000799	Prap.g_00702	Prac.g_01262
OG0000800	Prap.g_00703	Prac.g_01261
OG0000801	Prap.g_00706	Prac.g_01258
OG0000802	Prap.g_00707	Prac.g_01257
OG0000803	Prap.g_00709	Prac.g_01255
OG0000804	Prap.g_00710	Prac.g_01254
OG0000805	Prap.g_00711	Prac.g_01253
OG0000806	Prap.g_00713	Prac.g_01251
OG0000807	Prap.g_01345	Prac.g_01225
OG0000808	Prap.g_00020	Prac.g_01216
OG0000809	Prap.g_00504	Prac.g_01213
OG0000810	Prap.g_01126	Prac.g_01212
OG0000811	Prap.g_00539	Prac.g_01205
OG0000812	Prap.g_00498	Prac.g_01046
OG0000813	Prap.g_01366	Prac.g_01042
OG0000814	Prap.g_00525	Prac.g_01040
OG0000815	Prap.g_00058	Prac.g_01031
OG0000816	Prap.g_01882	Prac.g_01017
OG0000817	Prap.g_01881	Prac.g_01016
OG0000818	Prap.g_00031	Prac.g_01011
OG0000819	Prap.g_00478	Prac.g_01004
OG0000820	Prap.g_00472	Prac.g_01000
OG0000821	Prap.g_00470	Prac.g_00998
OG0000822	Prap.g_00469	Prac.g_00997
OG0000823	Prap.g_00468	Prac.g_00996
OG0000824	Prap.g_00467	Prac.g_00995
OG0000825	Prap.g_00466	Prac.g_00994
OG0000826	Prap.g_00465	Prac.g_00993
OG0000827	Prap.g_00464	Prac.g_00992
OG0000828	Prap.g_00463	Prac.g_00991
OG0000829	Prap.g_00462	Prac.g_00990
OG0000830	Prap.g_00460	Prac.g_00989
OG0000831	Prap.g_00457	Prac.g_00986
OG0000832	Prap.g_00455	Prac.g_00984
OG0000833	Prap.g_00454	Prac.g_00983
OG0000834	Prap.g_00453	Prac.g_00982
OG0000835	Prap.g_00452	Prac.g_00981
OG0000836	Prap.g_00451	Prac.g_00980
OG0000837	Prap.g_00448	Prac.g_00978
OG0000838	Prap.g_00447	Prac.g_00977
OG0000839	Prap.g_00446	Prac.g_00976
OG0000840	Prap.g_00445	Prac.g_00975
OG0000841	Prap.g_00444	Prac.g_00974
OG0000842	Prap.g_00442	Prac.g_00973
OG0000843	Prap.g_00441	Prac.g_00972
OG0000844	Prap.g_00440	Prac.g_00971
OG0000845	Prap.g_00439	Prac.g_00970
OG0000846	Prap.g_00437	Prac.g_00967
OG0000847	Prap.g_00435	Prac.g_00965
OG0000848	Prap.g_00434	Prac.g_00964
OG0000849	Prap.g_00431	Prac.g_00963
OG0000850	Prap.g_00430	Prac.g_00962
OG0000851	Prap.g_00428	Prac.g_00961
OG0000852	Prap.g_00426	Prac.g_00959
OG0000853	Prap.g_00424	Prac.g_00958
OG0000854	Prap.g_00422	Prac.g_00956
OG0000855	Prap.g_00421	Prac.g_00955
OG0000856	Prap.g_00420	Prac.g_00954
OG0000857	Prap.g_00419	Prac.g_00953
OG0000858	Prap.g_00418	Prac.g_00952
OG0000859	Prap.g_00417	Prac.g_00951
OG0000860	Prap.g_00416	Prac.g_00950
OG0000861	Prap.g_00415	Prac.g_00949
OG0000862	Prap.g_00414	Prac.g_00948
OG0000863	Prap.g_00413	Prac.g_00947
OG0000864	Prap.g_00412	Prac.g_00946
OG0000865	Prap.g_00411	Prac.g_00945
OG0000866	Prap.g_00410	Prac.g_00944
OG0000867	Prap.g_00409	Prac.g_00943
OG0000868	Prap.g_00408	Prac.g_00942
OG0000869	Prap.g_00406	Prac.g_00940
OG0000870	Prap.g_00405	Prac.g_00939
OG0000871	Prap.g_00404	Prac.g_00937
OG0000872	Prap.g_00403	Prac.g_00936
OG0000873	Prap.g_00401	Prac.g_00934
OG0000874	Prap.g_00400	Prac.g_00933
OG0000875	Prap.g_00399	Prac.g_00932
OG0000876	Prap.g_00398	Prac.g_00931
OG0000877	Prap.g_01136	Prac.g_00929
OG0000878	Prap.g_01853	Prac.g_00154
OG0000879	Prap.g_00550	Prac.g_00164
OG0000880	Prap.g_00551	Prac.g_00165
OG0000881	Prap.g_00552	Prac.g_00166
OG0000882	Prap.g_00553	Prac.g_00167
OG0000883	Prap.g_00554	Prac.g_00168
OG0000884	Prap.g_00556	Prac.g_00170
OG0000885	Prap.g_00557	Prac.g_00171
OG0000886	Prap.g_00558	Prac.g_00172
OG0000887	Prap.g_00559	Prac.g_00173
OG0000888	Prap.g_00560	Prac.g_00174
OG0000889	Prap.g_00563	Prac.g_00177
OG0000890	Prap.g_00564	Prac.g_00178
OG0000891	Prap.g_00565	Prac.g_00179
OG0000892	Prap.g_00568	Prac.g_00181
OG0000893	Prap.g_00569	Prac.g_00182
OG0000894	Prap.g_00570	Prac.g_00183
OG0000895	Prap.g_00571	Prac.g_00184
OG0000896	Prap.g_00572	Prac.g_00185
OG0000897	Prap.g_00573	Prac.g_00186
OG0000898	Prap.g_00576	Prac.g_00188
OG0000899	Prap.g_00577	Prac.g_00189
OG0000900	Prap.g_01928	Prac.g_00199
OG0000901	Prap.g_00585	Prac.g_00203
OG0000902	Prap.g_01268	Prac.g_00204
OG0000903	Prap.g_00521	Prac.g_00205
OG0000904	Prap.g_00220	Prac.g_00207
OG0000905	Prap.g_00499	Prac.g_00209
OG0000906	Prap.g_00481	Prac.g_00211
OG0000907	Prap.g_00719	Prac.g_00212
OG0000908	Prap.g_00518	Prac.g_00215
OG0000909	Prap.g_00061	Prac.g_00219
OG0000910	Prap.g_00062	Prac.g_00220
OG0000911	Prap.g_00063	Prac.g_00221
OG0000912	Prap.g_00064	Prac.g_00222
OG0000913	Prap.g_00065	Prac.g_00223
OG0000914	Prap.g_00066	Prac.g_00224
OG0000915	Prap.g_00067	Prac.g_00225
OG0000916	Prap.g_00068	Prac.g_00226
OG0000917	Prap.g_00069	Prac.g_00227
OG0000918	Prap.g_00070	Prac.g_00228
OG0000919	Prap.g_00071	Prac.g_00229
OG0000920	Prap.g_00072	Prac.g_00230
OG0000921	Prap.g_00073	Prac.g_00231
OG0000922	Prap.g_00074	Prac.g_00232
OG0000923	Prap.g_00075	Prac.g_00233
OG0000924	Prap.g_00076	Prac.g_00234
OG0000925	Prap.g_00077	Prac.g_00235
OG0000926	Prap.g_01598	Prac.g_00447
OG0000927	Prap.g_00104	Prac.g_00429
OG0000928	Prap.g_00105	Prac.g_00428
OG0000929	Prap.g_00106	Prac.g_00427
OG0000930	Prap.g_00107	Prac.g_00426
OG0000931	Prap.g_00108	Prac.g_00425
OG0000932	Prap.g_00110	Prac.g_00423
OG0000933	Prap.g_00111	Prac.g_00422
OG0000934	Prap.g_00112	Prac.g_00421
OG0000935	Prap.g_00113	Prac.g_00420
OG0000936	Prap.g_00114	Prac.g_00419
OG0000937	Prap.g_00115	Prac.g_00418
OG0000938	Prap.g_00116	Prac.g_00417
OG0000939	Prap.g_00117	Prac.g_00416
OG0000940	Prap.g_00118	Prac.g_00415
OG0000941	Prap.g_00119	Prac.g_00413
OG0000942	Prap.g_00120	Prac.g_00412
OG0000943	Prap.g_00123	Prac.g_00409
OG0000944	Prap.g_00124	Prac.g_00408
OG0000945	Prap.g_00125	Prac.g_00407
OG0000946	Prap.g_00126	Prac.g_00406
OG0000947	Prap.g_00127	Prac.g_00405
OG0000948	Prap.g_00128	Prac.g_00404
OG0000949	Prap.g_00129	Prac.g_00403
OG0000950	Prap.g_00130	Prac.g_00402
OG0000951	Prap.g_00131	Prac.g_00401
OG0000952	Prap.g_00132	Prac.g_00400
OG0000953	Prap.g_00133	Prac.g_00399
OG0000954	Prap.g_00134	Prac.g_00398
OG0000955	Prap.g_00135	Prac.g_00397
OG0000956	Prap.g_00136	Prac.g_00396
OG0000957	Prap.g_00137	Prac.g_00395
OG0000958	Prap.g_00138	Prac.g_00394
OG0000959	Prap.g_00139	Prac.g_00393
OG0000960	Prap.g_00140	Prac.g_00392
OG0000961	Prap.g_00144	Prac.g_00388
OG0000962	Prap.g_00145	Prac.g_00387
OG0000963	Prap.g_00146	Prac.g_00386
OG0000964	Prap.g_00148	Prac.g_00384
OG0000965	Prap.g_00149	Prac.g_00383
OG0000966	Prap.g_00150	Prac.g_00382
OG0000967	Prap.g_00151	Prac.g_00381
OG0000968	Prap.g_00152	Prac.g_00380
OG0000969	Prap.g_00153	Prac.g_00379
OG0000970	Prap.g_00154	Prac.g_00378
OG0000971	Prap.g_00155	Prac.g_00377
OG0000972	Prap.g_00156	Prac.g_00376
OG0000973	Prap.g_00157	Prac.g_00375
OG0000974	Prap.g_00159	Prac.g_00373
OG0000975	Prap.g_00165	Prac.g_00370
OG0000976	Prap.g_00167	Prac.g_00368
OG0000977	Prap.g_00169	Prac.g_00367
OG0000978	Prap.g_00171	Prac.g_00366
OG0000979	Prap.g_00173	Prac.g_00364
OG0000980	Prap.g_00174	Prac.g_00363
OG0000981	Prap.g_00175	Prac.g_00362
OG0000982	Prap.g_00176	Prac.g_00361
OG0000983	Prap.g_00178	Prac.g_00359
OG0000984	Prap.g_00179	Prac.g_00358
OG0000985	Prap.g_00180	Prac.g_00357
OG0000986	Prap.g_00181	Prac.g_00356
OG0000987	Prap.g_00182	Prac.g_00355
OG0000988	Prap.g_00183	Prac.g_00354
OG0000989	Prap.g_00184	Prac.g_00353
OG0000990	Prap.g_00185	Prac.g_00352
OG0000991	Prap.g_00186	Prac.g_00351
OG0000992	Prap.g_00187	Prac.g_00350
OG0000993	Prap.g_00188	Prac.g_00349
OG0000994	Prap.g_00189	Prac.g_00348
OG0000995	Prap.g_00190	Prac.g_00347
OG0000996	Prap.g_00191	Prac.g_00346
OG0000997	Prap.g_00192	Prac.g_00345
OG0000998	Prap.g_00193	Prac.g_00344
OG0000999	Prap.g_00194	Prac.g_00343
OG0001000	Prap.g_00195	Prac.g_00342
OG0001001	Prap.g_00197	Prac.g_00340
OG0001002	Prap.g_00198	Prac.g_00339
OG0001003	Prap.g_00199	Prac.g_00338
OG0001004	Prap.g_00200	Prac.g_00337
OG0001005	Prap.g_00203	Prac.g_00336
OG0001006	Prap.g_00204	Prac.g_00335
OG0001007	Prap.g_00205	Prac.g_00334
OG0001008	Prap.g_00207	Prac.g_00332
OG0001009	Prap.g_00208	Prac.g_00331
OG0001010	Prap.g_01836	Prac.g_00324
OG0001011	Prap.g_01139	Prac.g_00317
OG0001012	Prap.g_00768	Prac.g_00288
OG0001013	Prap.g_01786	Prac.g_00631
OG0001014	Prap.g_01785	Prac.g_00630
OG0001015	Prap.g_01778	Prac.g_00624
OG0001016	Prap.g_01777	Prac.g_00623
OG0001017	Prap.g_01776	Prac.g_00622
OG0001018	Prap.g_01775	Prac.g_00621
OG0001019	Prap.g_01773	Prac.g_00619
OG0001020	Prap.g_01772	Prac.g_00618
OG0001021	Prap.g_01771	Prac.g_00617
OG0001022	Prap.g_01770	Prac.g_00616
OG0001023	Prap.g_01769	Prac.g_00615
OG0001024	Prap.g_01767	Prac.g_00614
OG0001025	Prap.g_01766	Prac.g_00613
OG0001026	Prap.g_01765	Prac.g_00611
OG0001027	Prap.g_01764	Prac.g_00610
OG0001028	Prap.g_01763	Prac.g_00609
OG0001029	Prap.g_01762	Prac.g_00608
OG0001030	Prap.g_01761	Prac.g_00607
OG0001031	Prap.g_01760	Prac.g_00606
OG0001032	Prap.g_01759	Prac.g_00605
OG0001033	Prap.g_01758	Prac.g_00604
OG0001034	Prap.g_01757	Prac.g_00603
OG0001035	Prap.g_01754	Prac.g_00601
OG0001036	Prap.g_01753	Prac.g_00600
OG0001037	Prap.g_01752	Prac.g_00599
OG0001038	Prap.g_01751	Prac.g_00598
OG0001039	Prap.g_01750	Prac.g_00597
OG0001040	Prap.g_01749	Prac.g_00596
OG0001041	Prap.g_01748	Prac.g_00595
OG0001042	Prap.g_01747	Prac.g_00594
OG0001043	Prap.g_01746	Prac.g_00593
OG0001044	Prap.g_01745	Prac.g_00592
OG0001045	Prap.g_01744	Prac.g_00591
OG0001046	Prap.g_01743	Prac.g_00590
OG0001047	Prap.g_01740	Prac.g_00587
OG0001048	Prap.g_01738	Prac.g_00585
OG0001049	Prap.g_01737	Prac.g_00584
OG0001050	Prap.g_01736	Prac.g_00583
OG0001051	Prap.g_01735	Prac.g_00582
OG0001052	Prap.g_01734	Prac.g_00581
OG0001053	Prap.g_01732	Prac.g_00580
OG0001054	Prap.g_01730	Prac.g_00578
OG0001055	Prap.g_01729	Prac.g_00577
OG0001056	Prap.g_01728	Prac.g_00576
OG0001057	Prap.g_01727	Prac.g_00575
OG0001058	Prap.g_01726	Prac.g_00574
OG0001059	Prap.g_01725	Prac.g_00573
OG0001060	Prap.g_01724	Prac.g_00572
OG0001061	Prap.g_01723	Prac.g_00571
OG0001062	Prap.g_01722	Prac.g_00570
OG0001063	Prap.g_01721	Prac.g_00569
OG0001064	Prap.g_01719	Prac.g_00471
OG0001065	Prap.g_01715	Prac.g_00476
OG0001066	Prap.g_01713	Prac.g_00477
OG0001067	Prap.g_01712	Prac.g_00478
OG0001068	Prap.g_01709	Prac.g_00480
OG0001069	Prap.g_01708	Prac.g_00481
OG0001070	Prap.g_01707	Prac.g_00482
OG0001071	Prap.g_01706	Prac.g_00483
OG0001072	Prap.g_01705	Prac.g_00484
OG0001073	Prap.g_01704	Prac.g_00485
OG0001074	Prap.g_01703	Prac.g_00486
OG0001075	Prap.g_01702	Prac.g_00487
OG0001076	Prap.g_01701	Prac.g_00488
OG0001077	Prap.g_01700	Prac.g_00489
OG0001078	Prap.g_01699	Prac.g_00490
OG0001079	Prap.g_01698	Prac.g_00491
OG0001080	Prap.g_01697	Prac.g_00492
OG0001081	Prap.g_01693	Prac.g_00495
OG0001082	Prap.g_01692	Prac.g_00496
OG0001083	Prap.g_01689	Prac.g_00497
OG0001084	Prap.g_01690	Prac.g_00499
OG0001085	Prap.g_01691	Prac.g_00500
OG0001086	Prap.g_01694	Prac.g_00501
OG0001087	Prap.g_01695	Prac.g_00502
OG0001088	Prap.g_01696	Prac.g_00503
OG0001089	Prap.g_01686	Prac.g_00506
OG0001090	Prap.g_01684	Prac.g_00508
OG0001091	Prap.g_01683	Prac.g_00509
OG0001092	Prap.g_01682	Prac.g_00510
OG0001093	Prap.g_01681	Prac.g_00511
OG0001094	Prap.g_01680	Prac.g_00512
OG0001095	Prap.g_01679	Prac.g_00513
OG0001096	Prap.g_01678	Prac.g_00514
OG0001097	Prap.g_01677	Prac.g_00515
OG0001098	Prap.g_01676	Prac.g_00516
OG0001099	Prap.g_01675	Prac.g_00517
OG0001100	Prap.g_01674	Prac.g_00518
OG0001101	Prap.g_01673	Prac.g_00519
OG0001102	Prap.g_01672	Prac.g_00520
OG0001103	Prap.g_01671	Prac.g_00521
OG0001104	Prap.g_01670	Prac.g_00522
OG0001105	Prap.g_01669	Prac.g_00523
OG0001106	Prap.g_01668	Prac.g_00524
OG0001107	Prap.g_01667	Prac.g_00525
OG0001108	Prap.g_01666	Prac.g_00526
OG0001109	Prap.g_01665	Prac.g_00527
OG0001110	Prap.g_01664	Prac.g_00528
OG0001111	Prap.g_01663	Prac.g_00529
OG0001112	Prap.g_01662	Prac.g_00530
OG0001113	Prap.g_01661	Prac.g_00531
OG0001114	Prap.g_01660	Prac.g_00532
OG0001115	Prap.g_01659	Prac.g_00533
OG0001116	Prap.g_01658	Prac.g_00534
OG0001117	Prap.g_01657	Prac.g_00535
OG0001118	Prap.g_01656	Prac.g_00536
OG0001119	Prap.g_01655	Prac.g_00537
OG0001120	Prap.g_01654	Prac.g_00538
OG0001121	Prap.g_01652	Prac.g_00540
OG0001122	Prap.g_01651	Prac.g_00541
OG0001123	Prap.g_01650	Prac.g_00542
OG0001124	Prap.g_01647	Prac.g_00544
OG0001125	Prap.g_01645	Prac.g_00546
OG0001126	Prap.g_01644	Prac.g_00547
OG0001127	Prap.g_01641	Prac.g_00549
OG0001128	Prap.g_01640	Prac.g_00550
OG0001129	Prap.g_01639	Prac.g_00551
OG0001130	Prap.g_01636	Prac.g_00553
OG0001131	Prap.g_01635	Prac.g_00554
OG0001132	Prap.g_01634	Prac.g_00555
OG0001133	Prap.g_01633	Prac.g_00556
OG0001134	Prap.g_01632	Prac.g_00557
OG0001135	Prap.g_01631	Prac.g_00558
OG0001136	Prap.g_01630	Prac.g_00559
OG0001137	Prap.g_01629	Prac.g_00560
OG0001138	Prap.g_01628	Prac.g_00561
OG0001139	Prap.g_01626	Prac.g_00562
OG0001140	Prap.g_01625	Prac.g_00563
OG0001141	Prap.g_01624	Prac.g_00564
OG0001142	Prap.g_01620	Prac.g_00005
OG0001143	Prap.g_01619	Prac.g_00006
OG0001144	Prap.g_01618	Prac.g_00007
OG0001145	Prap.g_01617	Prac.g_00008
OG0001146	Prap.g_01616	Prac.g_00009
OG0001147	Prap.g_01615	Prac.g_00010
OG0001148	Prap.g_01614	Prac.g_00011
OG0001149	Prap.g_01612	Prac.g_00013
OG0001150	Prap.g_01611	Prac.g_00014
OG0001151	Prap.g_01607	Prac.g_00016
OG0001152	Prap.g_01606	Prac.g_00017
OG0001153	Prap.g_01605	Prac.g_00018
OG0001154	Prap.g_01603	Prac.g_00020
OG0001155	Prap.g_01601	Prac.g_00022
OG0001156	Prap.g_01599	Prac.g_00024
OG0001157	Prap.g_01597	Prac.g_00025
OG0001158	Prap.g_01595	Prac.g_00027
OG0001159	Prap.g_01594	Prac.g_00028
OG0001160	Prap.g_01593	Prac.g_00029
OG0001161	Prap.g_01592	Prac.g_00030
OG0001162	Prap.g_01591	Prac.g_00031
OG0001163	Prap.g_01590	Prac.g_00032
OG0001164	Prap.g_01589	Prac.g_00033
OG0001165	Prap.g_01588	Prac.g_00034
OG0001166	Prap.g_01587	Prac.g_00035
OG0001167	Prap.g_01585	Prac.g_00036
OG0001168	Prap.g_01584	Prac.g_00037
OG0001169	Prap.g_01583	Prac.g_00038
