Orthogroup	Prap	Prbd
OG0000569	Prap.g_00379	Prbd.g_00597
OG0000570	Prap.g_00378	Prbd.g_00596
OG0000571	Prap.g_00377	Prbd.g_00595
OG0000572	Prap.g_00376	Prbd.g_00594
OG0000573	Prap.g_00373	Prbd.g_00591
OG0000574	Prap.g_00372	Prbd.g_00590
OG0000575	Prap.g_00371	Prbd.g_00589
OG0000576	Prap.g_00370	Prbd.g_00588
OG0000577	Prap.g_00369	Prbd.g_00587
OG0000578	Prap.g_00368	Prbd.g_00586
OG0000579	Prap.g_00367	Prbd.g_00585
OG0000580	Prap.g_00366	Prbd.g_00584
OG0000581	Prap.g_00365	Prbd.g_00583
OG0000582	Prap.g_00364	Prbd.g_00582
OG0000583	Prap.g_00363	Prbd.g_00581
OG0000584	Prap.g_00361	Prbd.g_00580
OG0000585	Prap.g_00360	Prbd.g_00579
OG0000586	Prap.g_00358	Prbd.g_00577
OG0000587	Prap.g_00357	Prbd.g_00576
OG0000588	Prap.g_00831	Prbd.g_00574
OG0000589	Prap.g_00830	Prbd.g_00573
OG0000590	Prap.g_00828	Prbd.g_00571
OG0000591	Prap.g_00822	Prbd.g_00565
OG0000592	Prap.g_00821	Prbd.g_00564
OG0000593	Prap.g_00820	Prbd.g_00563
OG0000594	Prap.g_00817	Prbd.g_00561
OG0000595	Prap.g_00816	Prbd.g_00560
OG0000596	Prap.g_00815	Prbd.g_00559
OG0000597	Prap.g_00813	Prbd.g_00557
OG0000598	Prap.g_00812	Prbd.g_00556
OG0000599	Prap.g_00811	Prbd.g_00555
OG0000600	Prap.g_00810	Prbd.g_00554
OG0000601	Prap.g_00807	Prbd.g_00552
OG0000602	Prap.g_00806	Prbd.g_00551
OG0000603	Prap.g_00805	Prbd.g_00550
OG0000604	Prap.g_00802	Prbd.g_00549
OG0000605	Prap.g_00801	Prbd.g_00548
OG0000606	Prap.g_00800	Prbd.g_00547
OG0000607	Prap.g_00798	Prbd.g_00545
OG0000608	Prap.g_00796	Prbd.g_00544
OG0000609	Prap.g_01489	Prbd.g_00540
OG0000610	Prap.g_00872	Prbd.g_00539
OG0000611	Prap.g_00790	Prbd.g_00008
OG0000612	Prap.g_00789	Prbd.g_00009
OG0000613	Prap.g_00344	Prbd.g_00010
OG0000614	Prap.g_00343	Prbd.g_00011
OG0000615	Prap.g_00341	Prbd.g_00013
OG0000616	Prap.g_00340	Prbd.g_00014
OG0000617	Prap.g_00339	Prbd.g_00015
OG0000618	Prap.g_00338	Prbd.g_00016
OG0000619	Prap.g_00337	Prbd.g_00017
OG0000620	Prap.g_00336	Prbd.g_00018
OG0000621	Prap.g_00335	Prbd.g_00019
OG0000622	Prap.g_00334	Prbd.g_00020
OG0000623	Prap.g_00333	Prbd.g_00021
OG0000624	Prap.g_00331	Prbd.g_00022
OG0000625	Prap.g_00330	Prbd.g_00023
OG0000626	Prap.g_00329	Prbd.g_00024
OG0000627	Prap.g_00328	Prbd.g_00025
OG0000628	Prap.g_00327	Prbd.g_00026
OG0000629	Prap.g_00326	Prbd.g_00027
OG0000630	Prap.g_00325	Prbd.g_00028
OG0000631	Prap.g_00323	Prbd.g_00030
OG0000632	Prap.g_00322	Prbd.g_00045
OG0000633	Prap.g_00036	Prbd.g_00049
OG0000634	Prap.g_00545	Prbd.g_00062
OG0000635	Prap.g_01121	Prbd.g_00066
OG0000636	Prap.g_01122	Prbd.g_00067
OG0000637	Prap.g_01123	Prbd.g_00068
OG0000638	Prap.g_01375	Prbd.g_00080
OG0000639	Prap.g_00688	Prbd.g_00089
OG0000640	Prap.g_00685	Prbd.g_00091
OG0000641	Prap.g_00683	Prbd.g_00093
OG0000642	Prap.g_00682	Prbd.g_00094
OG0000643	Prap.g_00681	Prbd.g_00095
OG0000644	Prap.g_00345	Prbd.g_00096
OG0000645	Prap.g_00788	Prbd.g_00097
OG0000646	Prap.g_00787	Prbd.g_00098
OG0000647	Prap.g_00786	Prbd.g_00099
OG0000648	Prap.g_00784	Prbd.g_00101
OG0000649	Prap.g_00783	Prbd.g_00102
OG0000650	Prap.g_00782	Prbd.g_00103
OG0000651	Prap.g_00781	Prbd.g_00104
OG0000652	Prap.g_00780	Prbd.g_00105
OG0000653	Prap.g_00779	Prbd.g_00106
OG0000654	Prap.g_00777	Prbd.g_00108
OG0000655	Prap.g_00775	Prbd.g_00110
OG0000656	Prap.g_00774	Prbd.g_00111
OG0000657	Prap.g_00773	Prbd.g_00112
OG0000658	Prap.g_00772	Prbd.g_00113
OG0000659	Prap.g_00771	Prbd.g_00114
OG0000660	Prap.g_00770	Prbd.g_00115
OG0000661	Prap.g_00769	Prbd.g_00116
OG0000662	Prap.g_00767	Prbd.g_00117
OG0000663	Prap.g_00766	Prbd.g_00118
OG0000664	Prap.g_00765	Prbd.g_00119
OG0000665	Prap.g_00764	Prbd.g_00120
OG0000666	Prap.g_00763	Prbd.g_00121
OG0000667	Prap.g_00762	Prbd.g_00122
OG0000668	Prap.g_00761	Prbd.g_00123
OG0000669	Prap.g_00759	Prbd.g_00125
OG0000670	Prap.g_00758	Prbd.g_00126
OG0000671	Prap.g_00757	Prbd.g_00127
OG0000672	Prap.g_00756	Prbd.g_00128
OG0000673	Prap.g_00755	Prbd.g_00129
OG0000674	Prap.g_00754	Prbd.g_00130
OG0000675	Prap.g_00752	Prbd.g_00132
OG0000676	Prap.g_00751	Prbd.g_00133
OG0000677	Prap.g_00748	Prbd.g_00136
OG0000678	Prap.g_00746	Prbd.g_00138
OG0000679	Prap.g_00744	Prbd.g_00139
OG0000680	Prap.g_00743	Prbd.g_00140
OG0000681	Prap.g_00742	Prbd.g_00141
OG0000682	Prap.g_00741	Prbd.g_00142
OG0000683	Prap.g_00739	Prbd.g_00144
OG0000684	Prap.g_00738	Prbd.g_00145
OG0000685	Prap.g_00737	Prbd.g_00146
OG0000686	Prap.g_00736	Prbd.g_00147
OG0000687	Prap.g_00735	Prbd.g_00148
OG0000688	Prap.g_00734	Prbd.g_00149
OG0000689	Prap.g_00733	Prbd.g_00150
OG0000690	Prap.g_00732	Prbd.g_00151
OG0000691	Prap.g_00731	Prbd.g_00152
OG0000692	Prap.g_00727	Prbd.g_00154
OG0000693	Prap.g_00726	Prbd.g_00155
OG0000694	Prap.g_00725	Prbd.g_00156
OG0000695	Prap.g_00724	Prbd.g_00157
OG0000696	Prap.g_00723	Prbd.g_00158
OG0000697	Prap.g_00721	Prbd.g_00160
OG0000698	Prap.g_00717	Prbd.g_00162
OG0000699	Prap.g_00716	Prbd.g_00163
OG0000700	Prap.g_00660	Prbd.g_00190
OG0000701	Prap.g_00655	Prbd.g_00194
OG0000702	Prap.g_00869	Prbd.g_00197
OG0000703	Prap.g_00867	Prbd.g_00198
OG0000704	Prap.g_00866	Prbd.g_00199
OG0000705	Prap.g_00864	Prbd.g_00200
OG0000706	Prap.g_00863	Prbd.g_00201
OG0000707	Prap.g_00861	Prbd.g_00203
OG0000708	Prap.g_00860	Prbd.g_00204
OG0000709	Prap.g_00858	Prbd.g_00206
OG0000710	Prap.g_00857	Prbd.g_00207
OG0000711	Prap.g_00856	Prbd.g_00208
OG0000712	Prap.g_00855	Prbd.g_00209
OG0000713	Prap.g_00854	Prbd.g_00210
OG0000714	Prap.g_00852	Prbd.g_00212
OG0000715	Prap.g_00851	Prbd.g_00213
OG0000716	Prap.g_00849	Prbd.g_00215
OG0000717	Prap.g_00848	Prbd.g_00216
OG0000718	Prap.g_00847	Prbd.g_00217
OG0000719	Prap.g_00845	Prbd.g_00219
OG0000720	Prap.g_00844	Prbd.g_00220
OG0000721	Prap.g_00841	Prbd.g_00222
OG0000722	Prap.g_00840	Prbd.g_00223
OG0000723	Prap.g_00839	Prbd.g_00224
OG0000724	Prap.g_00837	Prbd.g_00226
OG0000725	Prap.g_00836	Prbd.g_00227
OG0000726	Prap.g_00835	Prbd.g_00228
OG0000727	Prap.g_00834	Prbd.g_00229
OG0000728	Prap.g_00833	Prbd.g_00230
OG0000729	Prap.g_00832	Prbd.g_00231
OG0000730	Prap.g_00355	Prbd.g_00232
OG0000731	Prap.g_00353	Prbd.g_00233
OG0000732	Prap.g_00352	Prbd.g_00234
OG0000733	Prap.g_00351	Prbd.g_00235
OG0000734	Prap.g_00350	Prbd.g_00236
OG0000735	Prap.g_00348	Prbd.g_00238
OG0000736	Prap.g_00347	Prbd.g_00239
OG0000737	Prap.g_00346	Prbd.g_00240
OG0000738	Prap.g_00680	Prbd.g_00241
OG0000739	Prap.g_00679	Prbd.g_00242
OG0000740	Prap.g_00678	Prbd.g_00243
OG0000741	Prap.g_00677	Prbd.g_00244
OG0000742	Prap.g_00675	Prbd.g_00246
OG0000743	Prap.g_00239	Prbd.g_00247
OG0000744	Prap.g_00240	Prbd.g_00248
OG0000745	Prap.g_00241	Prbd.g_00249
OG0000746	Prap.g_00242	Prbd.g_00250
OG0000747	Prap.g_00243	Prbd.g_00251
OG0000748	Prap.g_00244	Prbd.g_00252
OG0000749	Prap.g_00245	Prbd.g_00253
OG0000750	Prap.g_00247	Prbd.g_00254
OG0000751	Prap.g_00248	Prbd.g_00255
OG0000752	Prap.g_00307	Prbd.g_00256
OG0000753	Prap.g_00250	Prbd.g_00258
OG0000754	Prap.g_00251	Prbd.g_00259
OG0000755	Prap.g_00252	Prbd.g_00260
OG0000756	Prap.g_00254	Prbd.g_00261
OG0000757	Prap.g_00255	Prbd.g_00262
OG0000758	Prap.g_00256	Prbd.g_00263
OG0000759	Prap.g_00258	Prbd.g_00265
OG0000760	Prap.g_00259	Prbd.g_00266
OG0000761	Prap.g_00260	Prbd.g_00267
OG0000762	Prap.g_00262	Prbd.g_00269
OG0000763	Prap.g_00263	Prbd.g_00270
OG0000764	Prap.g_00264	Prbd.g_00271
OG0000765	Prap.g_00265	Prbd.g_00272
OG0000766	Prap.g_00266	Prbd.g_00273
OG0000767	Prap.g_00268	Prbd.g_00275
OG0000768	Prap.g_00269	Prbd.g_00276
OG0000769	Prap.g_00270	Prbd.g_00277
OG0000770	Prap.g_00271	Prbd.g_00278
OG0000771	Prap.g_00272	Prbd.g_00279
OG0000772	Prap.g_00522	Prbd.g_00280
OG0000773	Prap.g_00274	Prbd.g_00281
OG0000774	Prap.g_00275	Prbd.g_00282
OG0000775	Prap.g_00276	Prbd.g_00283
OG0000776	Prap.g_00279	Prbd.g_00285
OG0000777	Prap.g_00280	Prbd.g_00287
OG0000778	Prap.g_00281	Prbd.g_00288
OG0000779	Prap.g_00282	Prbd.g_00289
OG0000780	Prap.g_00284	Prbd.g_00291
OG0000781	Prap.g_00286	Prbd.g_00293
OG0000782	Prap.g_00287	Prbd.g_00294
OG0000783	Prap.g_00291	Prbd.g_00309
OG0000784	Prap.g_00293	Prbd.g_00311
OG0000785	Prap.g_00294	Prbd.g_00312
OG0000786	Prap.g_00295	Prbd.g_00313
OG0000787	Prap.g_00296	Prbd.g_00314
OG0000788	Prap.g_00302	Prbd.g_00318
OG0000789	Prap.g_00305	Prbd.g_00320
OG0000790	Prap.g_00306	Prbd.g_00321
OG0000791	Prap.g_00309	Prbd.g_00322
OG0000792	Prap.g_00310	Prbd.g_00323
OG0000793	Prap.g_00311	Prbd.g_00324
OG0000794	Prap.g_00314	Prbd.g_00326
OG0000795	Prap.g_00697	Prbd.g_00329
OG0000796	Prap.g_00698	Prbd.g_00330
OG0000797	Prap.g_00700	Prbd.g_00332
OG0000798	Prap.g_00701	Prbd.g_00333
OG0000799	Prap.g_00702	Prbd.g_00334
OG0000800	Prap.g_00703	Prbd.g_00335
OG0000801	Prap.g_00706	Prbd.g_00338
OG0000802	Prap.g_00707	Prbd.g_00339
OG0000803	Prap.g_00709	Prbd.g_00341
OG0000804	Prap.g_00710	Prbd.g_00342
OG0000805	Prap.g_00711	Prbd.g_00343
OG0000806	Prap.g_00713	Prbd.g_00345
OG0000807	Prap.g_01345	Prbd.g_00370
OG0000808	Prap.g_00020	Prbd.g_00380
OG0000809	Prap.g_00504	Prbd.g_00383
OG0000810	Prap.g_01126	Prbd.g_00384
OG0000811	Prap.g_00539	Prbd.g_00391
OG0000812	Prap.g_00498	Prbd.g_00395
OG0000813	Prap.g_01366	Prbd.g_00399
OG0000814	Prap.g_00525	Prbd.g_00401
OG0000815	Prap.g_00058	Prbd.g_00414
OG0000816	Prap.g_01882	Prbd.g_00428
OG0000817	Prap.g_01881	Prbd.g_00429
OG0000818	Prap.g_00031	Prbd.g_00434
OG0000819	Prap.g_00478	Prbd.g_00449
OG0000820	Prap.g_00472	Prbd.g_00453
OG0000821	Prap.g_00470	Prbd.g_00455
OG0000822	Prap.g_00469	Prbd.g_00456
OG0000823	Prap.g_00468	Prbd.g_00457
OG0000824	Prap.g_00467	Prbd.g_00458
OG0000825	Prap.g_00466	Prbd.g_00459
OG0000826	Prap.g_00465	Prbd.g_00460
OG0000827	Prap.g_00464	Prbd.g_00461
OG0000828	Prap.g_00463	Prbd.g_00462
OG0000829	Prap.g_00462	Prbd.g_00463
OG0000830	Prap.g_00460	Prbd.g_00464
OG0000831	Prap.g_00457	Prbd.g_00467
OG0000832	Prap.g_00455	Prbd.g_00469
OG0000833	Prap.g_00454	Prbd.g_00470
OG0000834	Prap.g_00453	Prbd.g_00471
OG0000835	Prap.g_00452	Prbd.g_00472
OG0000836	Prap.g_00451	Prbd.g_00473
OG0000837	Prap.g_00448	Prbd.g_00475
OG0000838	Prap.g_00447	Prbd.g_00476
OG0000839	Prap.g_00446	Prbd.g_00477
OG0000840	Prap.g_00445	Prbd.g_00478
OG0000841	Prap.g_00444	Prbd.g_00479
OG0000842	Prap.g_00442	Prbd.g_00480
OG0000843	Prap.g_00441	Prbd.g_00481
OG0000844	Prap.g_00440	Prbd.g_00482
OG0000845	Prap.g_00439	Prbd.g_00483
OG0000846	Prap.g_00437	Prbd.g_00486
OG0000847	Prap.g_00435	Prbd.g_00488
OG0000848	Prap.g_00434	Prbd.g_00489
OG0000849	Prap.g_00431	Prbd.g_00490
OG0000850	Prap.g_00430	Prbd.g_00491
OG0000851	Prap.g_00428	Prbd.g_00492
OG0000852	Prap.g_00426	Prbd.g_00494
OG0000853	Prap.g_00424	Prbd.g_00495
OG0000854	Prap.g_00422	Prbd.g_00497
OG0000855	Prap.g_00421	Prbd.g_00498
OG0000856	Prap.g_00420	Prbd.g_00499
OG0000857	Prap.g_00419	Prbd.g_00500
OG0000858	Prap.g_00418	Prbd.g_00501
OG0000859	Prap.g_00417	Prbd.g_00502
OG0000860	Prap.g_00416	Prbd.g_00503
OG0000861	Prap.g_00415	Prbd.g_00504
OG0000862	Prap.g_00414	Prbd.g_00505
OG0000863	Prap.g_00413	Prbd.g_00506
OG0000864	Prap.g_00412	Prbd.g_00507
OG0000865	Prap.g_00411	Prbd.g_00508
OG0000866	Prap.g_00410	Prbd.g_00509
OG0000867	Prap.g_00409	Prbd.g_00510
OG0000868	Prap.g_00408	Prbd.g_00511
OG0000869	Prap.g_00406	Prbd.g_00513
OG0000870	Prap.g_00405	Prbd.g_00514
OG0000871	Prap.g_00404	Prbd.g_00516
OG0000872	Prap.g_00403	Prbd.g_00517
OG0000873	Prap.g_00401	Prbd.g_00519
OG0000874	Prap.g_00400	Prbd.g_00520
OG0000875	Prap.g_00399	Prbd.g_00521
OG0000876	Prap.g_00398	Prbd.g_00522
OG0000877	Prap.g_01136	Prbd.g_00524
OG0000878	Prap.g_01853	Prbd.g_01858
OG0000879	Prap.g_00550	Prbd.g_01812
OG0000880	Prap.g_00551	Prbd.g_01811
OG0000881	Prap.g_00552	Prbd.g_01810
OG0000882	Prap.g_00553	Prbd.g_01809
OG0000883	Prap.g_00554	Prbd.g_01808
OG0000884	Prap.g_00556	Prbd.g_01806
OG0000885	Prap.g_00557	Prbd.g_01805
OG0000886	Prap.g_00558	Prbd.g_01804
OG0000887	Prap.g_00559	Prbd.g_01803
OG0000888	Prap.g_00560	Prbd.g_01802
OG0000889	Prap.g_00563	Prbd.g_01799
OG0000890	Prap.g_00564	Prbd.g_01798
OG0000891	Prap.g_00565	Prbd.g_01797
OG0000892	Prap.g_00568	Prbd.g_01795
OG0000893	Prap.g_00569	Prbd.g_01794
OG0000894	Prap.g_00570	Prbd.g_01793
OG0000895	Prap.g_00571	Prbd.g_01792
OG0000896	Prap.g_00572	Prbd.g_01791
OG0000897	Prap.g_00573	Prbd.g_01790
OG0000898	Prap.g_00576	Prbd.g_01788
OG0000899	Prap.g_00577	Prbd.g_01787
OG0000900	Prap.g_01928	Prbd.g_01782
OG0000901	Prap.g_00585	Prbd.g_01778
OG0000902	Prap.g_01268	Prbd.g_01777
OG0000903	Prap.g_00521	Prbd.g_01776
OG0000904	Prap.g_00220	Prbd.g_01774
OG0000905	Prap.g_00499	Prbd.g_01772
OG0000906	Prap.g_00481	Prbd.g_01770
OG0000907	Prap.g_00719	Prbd.g_01769
OG0000908	Prap.g_00518	Prbd.g_01766
OG0000909	Prap.g_00061	Prbd.g_01762
OG0000910	Prap.g_00062	Prbd.g_01761
OG0000911	Prap.g_00063	Prbd.g_01760
OG0000912	Prap.g_00064	Prbd.g_01759
OG0000913	Prap.g_00065	Prbd.g_01758
OG0000914	Prap.g_00066	Prbd.g_01757
OG0000915	Prap.g_00067	Prbd.g_01756
OG0000916	Prap.g_00068	Prbd.g_01755
OG0000917	Prap.g_00069	Prbd.g_01754
OG0000918	Prap.g_00070	Prbd.g_01753
OG0000919	Prap.g_00071	Prbd.g_01752
OG0000920	Prap.g_00072	Prbd.g_01751
OG0000921	Prap.g_00073	Prbd.g_01750
OG0000922	Prap.g_00074	Prbd.g_01749
OG0000923	Prap.g_00075	Prbd.g_01748
OG0000924	Prap.g_00076	Prbd.g_01747
OG0000925	Prap.g_00077	Prbd.g_01746
OG0000926	Prap.g_01598	Prbd.g_01736
OG0000927	Prap.g_00104	Prbd.g_01707
OG0000928	Prap.g_00105	Prbd.g_01706
OG0000929	Prap.g_00106	Prbd.g_01705
OG0000930	Prap.g_00107	Prbd.g_01704
OG0000931	Prap.g_00108	Prbd.g_01703
OG0000932	Prap.g_00110	Prbd.g_01701
OG0000933	Prap.g_00111	Prbd.g_01700
OG0000934	Prap.g_00112	Prbd.g_01699
OG0000935	Prap.g_00113	Prbd.g_01698
OG0000936	Prap.g_00114	Prbd.g_01697
OG0000937	Prap.g_00115	Prbd.g_01696
OG0000938	Prap.g_00116	Prbd.g_01695
OG0000939	Prap.g_00117	Prbd.g_01694
OG0000940	Prap.g_00118	Prbd.g_01693
OG0000941	Prap.g_00119	Prbd.g_01691
OG0000942	Prap.g_00120	Prbd.g_01690
OG0000943	Prap.g_00123	Prbd.g_01687
OG0000944	Prap.g_00124	Prbd.g_01686
OG0000945	Prap.g_00125	Prbd.g_01685
OG0000946	Prap.g_00126	Prbd.g_01684
OG0000947	Prap.g_00127	Prbd.g_01683
OG0000948	Prap.g_00128	Prbd.g_01682
OG0000949	Prap.g_00129	Prbd.g_01681
OG0000950	Prap.g_00130	Prbd.g_01680
OG0000951	Prap.g_00131	Prbd.g_01679
OG0000952	Prap.g_00132	Prbd.g_01678
OG0000953	Prap.g_00133	Prbd.g_01677
OG0000954	Prap.g_00134	Prbd.g_01676
OG0000955	Prap.g_00135	Prbd.g_01675
OG0000956	Prap.g_00136	Prbd.g_01674
OG0000957	Prap.g_00137	Prbd.g_01673
OG0000958	Prap.g_00138	Prbd.g_01672
OG0000959	Prap.g_00139	Prbd.g_01671
OG0000960	Prap.g_00140	Prbd.g_01670
OG0000961	Prap.g_00144	Prbd.g_01666
OG0000962	Prap.g_00145	Prbd.g_01665
OG0000963	Prap.g_00146	Prbd.g_01664
OG0000964	Prap.g_00148	Prbd.g_01662
OG0000965	Prap.g_00149	Prbd.g_01661
OG0000966	Prap.g_00150	Prbd.g_01660
OG0000967	Prap.g_00151	Prbd.g_01659
OG0000968	Prap.g_00152	Prbd.g_01658
OG0000969	Prap.g_00153	Prbd.g_01657
OG0000970	Prap.g_00154	Prbd.g_01656
OG0000971	Prap.g_00155	Prbd.g_01655
OG0000972	Prap.g_00156	Prbd.g_01654
OG0000973	Prap.g_00157	Prbd.g_01653
OG0000974	Prap.g_00159	Prbd.g_01651
OG0000975	Prap.g_00165	Prbd.g_01648
OG0000976	Prap.g_00167	Prbd.g_01646
OG0000977	Prap.g_00169	Prbd.g_01645
OG0000978	Prap.g_00171	Prbd.g_01644
OG0000979	Prap.g_00173	Prbd.g_01642
OG0000980	Prap.g_00174	Prbd.g_01641
OG0000981	Prap.g_00175	Prbd.g_01640
OG0000982	Prap.g_00176	Prbd.g_01639
OG0000983	Prap.g_00178	Prbd.g_01637
OG0000984	Prap.g_00179	Prbd.g_01636
OG0000985	Prap.g_00180	Prbd.g_01635
OG0000986	Prap.g_00181	Prbd.g_01634
OG0000987	Prap.g_00182	Prbd.g_01633
OG0000988	Prap.g_00183	Prbd.g_01632
OG0000989	Prap.g_00184	Prbd.g_01631
OG0000990	Prap.g_00185	Prbd.g_01630
OG0000991	Prap.g_00186	Prbd.g_01629
OG0000992	Prap.g_00187	Prbd.g_01628
OG0000993	Prap.g_00188	Prbd.g_01627
OG0000994	Prap.g_00189	Prbd.g_01626
OG0000995	Prap.g_00190	Prbd.g_01625
OG0000996	Prap.g_00191	Prbd.g_01624
OG0000997	Prap.g_00192	Prbd.g_01623
OG0000998	Prap.g_00193	Prbd.g_01622
OG0000999	Prap.g_00194	Prbd.g_01621
OG0001000	Prap.g_00195	Prbd.g_01620
OG0001001	Prap.g_00197	Prbd.g_01617
OG0001002	Prap.g_00198	Prbd.g_01616
OG0001003	Prap.g_00199	Prbd.g_01615
OG0001004	Prap.g_00200	Prbd.g_01614
OG0001005	Prap.g_00203	Prbd.g_01613
OG0001006	Prap.g_00204	Prbd.g_01612
OG0001007	Prap.g_00205	Prbd.g_01611
OG0001008	Prap.g_00207	Prbd.g_01609
OG0001009	Prap.g_00208	Prbd.g_01608
OG0001010	Prap.g_01836	Prbd.g_01600
OG0001011	Prap.g_01139	Prbd.g_01593
OG0001012	Prap.g_00768	Prbd.g_01566
OG0001013	Prap.g_01786	Prbd.g_01531
OG0001014	Prap.g_01785	Prbd.g_01530
OG0001015	Prap.g_01778	Prbd.g_01524
OG0001016	Prap.g_01777	Prbd.g_01523
OG0001017	Prap.g_01776	Prbd.g_01522
OG0001018	Prap.g_01775	Prbd.g_01521
OG0001019	Prap.g_01773	Prbd.g_01519
OG0001020	Prap.g_01772	Prbd.g_01518
OG0001021	Prap.g_01771	Prbd.g_01517
OG0001022	Prap.g_01770	Prbd.g_01516
OG0001023	Prap.g_01769	Prbd.g_01515
OG0001024	Prap.g_01767	Prbd.g_01514
OG0001025	Prap.g_01766	Prbd.g_01513
OG0001026	Prap.g_01765	Prbd.g_01511
OG0001027	Prap.g_01764	Prbd.g_01510
OG0001028	Prap.g_01763	Prbd.g_01509
OG0001029	Prap.g_01762	Prbd.g_01508
OG0001030	Prap.g_01761	Prbd.g_01507
OG0001031	Prap.g_01760	Prbd.g_01506
OG0001032	Prap.g_01759	Prbd.g_01505
OG0001033	Prap.g_01758	Prbd.g_01504
OG0001034	Prap.g_01757	Prbd.g_01503
OG0001035	Prap.g_01754	Prbd.g_01501
OG0001036	Prap.g_01753	Prbd.g_01500
OG0001037	Prap.g_01752	Prbd.g_01499
OG0001038	Prap.g_01751	Prbd.g_01498
OG0001039	Prap.g_01750	Prbd.g_01497
OG0001040	Prap.g_01749	Prbd.g_01496
OG0001041	Prap.g_01748	Prbd.g_01495
OG0001042	Prap.g_01747	Prbd.g_01494
OG0001043	Prap.g_01746	Prbd.g_01493
OG0001044	Prap.g_01745	Prbd.g_01492
OG0001045	Prap.g_01744	Prbd.g_01491
OG0001046	Prap.g_01743	Prbd.g_01490
OG0001047	Prap.g_01740	Prbd.g_01487
OG0001048	Prap.g_01738	Prbd.g_01485
OG0001049	Prap.g_01737	Prbd.g_01484
OG0001050	Prap.g_01736	Prbd.g_01483
OG0001051	Prap.g_01735	Prbd.g_01482
OG0001052	Prap.g_01734	Prbd.g_01481
OG0001053	Prap.g_01732	Prbd.g_01479
OG0001054	Prap.g_01730	Prbd.g_01477
OG0001055	Prap.g_01729	Prbd.g_01476
OG0001056	Prap.g_01728	Prbd.g_01475
OG0001057	Prap.g_01727	Prbd.g_01474
OG0001058	Prap.g_01726	Prbd.g_01473
OG0001059	Prap.g_01725	Prbd.g_01472
OG0001060	Prap.g_01724	Prbd.g_01471
OG0001061	Prap.g_01723	Prbd.g_01470
OG0001062	Prap.g_01722	Prbd.g_01469
OG0001063	Prap.g_01721	Prbd.g_01468
OG0001064	Prap.g_01719	Prbd.g_01466
OG0001065	Prap.g_01715	Prbd.g_01463
OG0001066	Prap.g_01713	Prbd.g_01462
OG0001067	Prap.g_01712	Prbd.g_01461
OG0001068	Prap.g_01709	Prbd.g_01459
OG0001069	Prap.g_01708	Prbd.g_01458
OG0001070	Prap.g_01707	Prbd.g_01457
OG0001071	Prap.g_01706	Prbd.g_01456
OG0001072	Prap.g_01705	Prbd.g_01455
OG0001073	Prap.g_01704	Prbd.g_01454
OG0001074	Prap.g_01703	Prbd.g_01453
OG0001075	Prap.g_01702	Prbd.g_01452
OG0001076	Prap.g_01701	Prbd.g_01451
OG0001077	Prap.g_01700	Prbd.g_01450
OG0001078	Prap.g_01699	Prbd.g_01449
OG0001079	Prap.g_01698	Prbd.g_01448
OG0001080	Prap.g_01697	Prbd.g_01447
OG0001081	Prap.g_01693	Prbd.g_01444
OG0001082	Prap.g_01692	Prbd.g_01443
OG0001083	Prap.g_01689	Prbd.g_01442
OG0001084	Prap.g_01690	Prbd.g_01440
OG0001085	Prap.g_01691	Prbd.g_01439
OG0001086	Prap.g_01694	Prbd.g_01438
OG0001087	Prap.g_01695	Prbd.g_01437
OG0001088	Prap.g_01696	Prbd.g_01436
OG0001089	Prap.g_01686	Prbd.g_01433
OG0001090	Prap.g_01684	Prbd.g_01431
OG0001091	Prap.g_01683	Prbd.g_01430
OG0001092	Prap.g_01682	Prbd.g_01429
OG0001093	Prap.g_01681	Prbd.g_01428
OG0001094	Prap.g_01680	Prbd.g_01427
OG0001095	Prap.g_01679	Prbd.g_01426
OG0001096	Prap.g_01678	Prbd.g_01425
OG0001097	Prap.g_01677	Prbd.g_01424
OG0001098	Prap.g_01676	Prbd.g_01423
OG0001099	Prap.g_01675	Prbd.g_01422
OG0001100	Prap.g_01674	Prbd.g_01421
OG0001101	Prap.g_01673	Prbd.g_01420
OG0001102	Prap.g_01672	Prbd.g_01419
OG0001103	Prap.g_01671	Prbd.g_01418
OG0001104	Prap.g_01670	Prbd.g_01417
OG0001105	Prap.g_01669	Prbd.g_01416
OG0001106	Prap.g_01668	Prbd.g_01415
OG0001107	Prap.g_01667	Prbd.g_01414
OG0001108	Prap.g_01666	Prbd.g_01413
OG0001109	Prap.g_01665	Prbd.g_01412
OG0001110	Prap.g_01664	Prbd.g_01411
OG0001111	Prap.g_01663	Prbd.g_01410
OG0001112	Prap.g_01662	Prbd.g_01409
OG0001113	Prap.g_01661	Prbd.g_01408
OG0001114	Prap.g_01660	Prbd.g_01407
OG0001115	Prap.g_01659	Prbd.g_01406
OG0001116	Prap.g_01658	Prbd.g_01405
OG0001117	Prap.g_01657	Prbd.g_01404
OG0001118	Prap.g_01656	Prbd.g_01403
OG0001119	Prap.g_01655	Prbd.g_01402
OG0001120	Prap.g_01654	Prbd.g_01401
OG0001121	Prap.g_01652	Prbd.g_01399
OG0001122	Prap.g_01651	Prbd.g_01398
OG0001123	Prap.g_01650	Prbd.g_01397
OG0001124	Prap.g_01647	Prbd.g_01395
OG0001125	Prap.g_01645	Prbd.g_01393
OG0001126	Prap.g_01644	Prbd.g_01392
OG0001127	Prap.g_01641	Prbd.g_01390
