Orthogroup	Pran	Syag
OG0000585	Pran.g_01566	Syag.g_00357
OG0000586	Pran.g_01565	Syag.g_00358
OG0000587	Pran.g_01564	Syag.g_00360
OG0000588	Pran.g_01560	Syag.g_00371
OG0000589	Pran.g_01557	Syag.g_00375
OG0000590	Pran.g_01556	Syag.g_00376
OG0000591	Pran.g_01553	Syag.g_00383
OG0000592	Pran.g_01552	Syag.g_00384
OG0000593	Pran.g_01546	Syag.g_00406
OG0000594	Pran.g_01545	Syag.g_00407
OG0000595	Pran.g_01544	Syag.g_00408
OG0000596	Pran.g_01540	Syag.g_00413
OG0000597	Pran.g_01538	Syag.g_00416
OG0000598	Pran.g_01537	Syag.g_00417
OG0000599	Pran.g_01534	Syag.g_00424
OG0000600	Pran.g_01533	Syag.g_00425
OG0000601	Pran.g_01532	Syag.g_00426
OG0000602	Pran.g_01530	Syag.g_00431
OG0000603	Pran.g_01529	Syag.g_00432
OG0000604	Pran.g_01528	Syag.g_00434
OG0000605	Pran.g_01527	Syag.g_00522
OG0000606	Pran.g_01524	Syag.g_00550
OG0000607	Pran.g_01521	Syag.g_00553
OG0000608	Pran.g_01520	Syag.g_00554
OG0000609	Pran.g_01519	Syag.g_00556
OG0000610	Pran.g_01514	Syag.g_00580
OG0000611	Pran.g_01511	Syag.g_00583
OG0000612	Pran.g_01510	Syag.g_00584
OG0000613	Pran.g_01505	Syag.g_02533
OG0000614	Pran.g_01486	Syag.g_01004
OG0000615	Pran.g_01478	Syag.g_00630
OG0000616	Pran.g_01472	Syag.g_02255
OG0000617	Pran.g_01454	Syag.g_00915
OG0000618	Pran.g_01453	Syag.g_00914
OG0000619	Pran.g_01452	Syag.g_00913
OG0000620	Pran.g_01449	Syag.g_00906
OG0000621	Pran.g_01448	Syag.g_00905
OG0000622	Pran.g_01447	Syag.g_00904
OG0000623	Pran.g_01446	Syag.g_00903
OG0000624	Pran.g_01445	Syag.g_00901
OG0000625	Pran.g_01444	Syag.g_00900
OG0000626	Pran.g_01443	Syag.g_00899
OG0000627	Pran.g_01442	Syag.g_00756
OG0000628	Pran.g_01441	Syag.g_00757
OG0000629	Pran.g_01440	Syag.g_00761
OG0000630	Pran.g_01437	Syag.g_00765
OG0000631	Pran.g_01352	Syag.g_00772
OG0000632	Pran.g_01351	Syag.g_00773
OG0000633	Pran.g_01350	Syag.g_00774
OG0000634	Pran.g_01347	Syag.g_00663
OG0000635	Pran.g_01346	Syag.g_00664
OG0000636	Pran.g_01344	Syag.g_00666
OG0000637	Pran.g_01342	Syag.g_00668
OG0000638	Pran.g_01341	Syag.g_00669
OG0000639	Pran.g_01340	Syag.g_00670
OG0000640	Pran.g_01339	Syag.g_00671
OG0000641	Pran.g_01335	Syag.g_00675
OG0000642	Pran.g_01334	Syag.g_00676
OG0000643	Pran.g_01333	Syag.g_00677
OG0000644	Pran.g_01332	Syag.g_00678
OG0000645	Pran.g_01331	Syag.g_00680
OG0000646	Pran.g_01329	Syag.g_00683
OG0000647	Pran.g_01328	Syag.g_00685
OG0000648	Pran.g_01326	Syag.g_00694
OG0000649	Pran.g_01325	Syag.g_00695
OG0000650	Pran.g_01324	Syag.g_00696
OG0000651	Pran.g_01323	Syag.g_00697
OG0000652	Pran.g_01322	Syag.g_00698
OG0000653	Pran.g_01320	Syag.g_00700
OG0000654	Pran.g_01319	Syag.g_00701
OG0000655	Pran.g_01318	Syag.g_00702
OG0000656	Pran.g_01315	Syag.g_00705
OG0000657	Pran.g_01308	Syag.g_00719
OG0000658	Pran.g_01307	Syag.g_00721
OG0000659	Pran.g_01306	Syag.g_00722
OG0000660	Pran.g_01302	Syag.g_00726
OG0000661	Pran.g_01300	Syag.g_00728
OG0000662	Pran.g_01298	Syag.g_00730
OG0000663	Pran.g_01296	Syag.g_00733
OG0000664	Pran.g_01295	Syag.g_00734
OG0000665	Pran.g_01291	Syag.g_00456
OG0000666	Pran.g_01290	Syag.g_00445
OG0000667	Pran.g_01285	Syag.g_00574
OG0000668	Pran.g_00413	Syag.g_00868
OG0000669	Pran.g_00421	Syag.g_00600
OG0000670	Pran.g_00423	Syag.g_00399
OG0000671	Pran.g_00425	Syag.g_00604
OG0000672	Pran.g_00427	Syag.g_00607
OG0000673	Pran.g_00430	Syag.g_00610
OG0000674	Pran.g_00432	Syag.g_00612
OG0000675	Pran.g_00433	Syag.g_00613
OG0000676	Pran.g_00435	Syag.g_00615
OG0000677	Pran.g_00436	Syag.g_00616
OG0000678	Pran.g_00438	Syag.g_00622
OG0000679	Pran.g_00442	Syag.g_00633
OG0000680	Pran.g_00443	Syag.g_00634
OG0000681	Pran.g_00445	Syag.g_00637
OG0000682	Pran.g_00446	Syag.g_00638
OG0000683	Pran.g_00447	Syag.g_00639
OG0000684	Pran.g_00449	Syag.g_00641
OG0000685	Pran.g_00451	Syag.g_00643
OG0000686	Pran.g_00452	Syag.g_00644
OG0000687	Pran.g_00453	Syag.g_00645
OG0000688	Pran.g_00456	Syag.g_00651
OG0000689	Pran.g_00457	Syag.g_00653
OG0000690	Pran.g_00458	Syag.g_00654
OG0000691	Pran.g_00459	Syag.g_00655
OG0000692	Pran.g_00461	Syag.g_00656
OG0000693	Pran.g_00462	Syag.g_00658
OG0000694	Pran.g_00463	Syag.g_00659
OG0000695	Pran.g_00465	Syag.g_00776
OG0000696	Pran.g_00466	Syag.g_00777
OG0000697	Pran.g_00467	Syag.g_00778
OG0000698	Pran.g_00470	Syag.g_00781
OG0000699	Pran.g_00471	Syag.g_00782
OG0000700	Pran.g_00472	Syag.g_00783
OG0000701	Pran.g_00473	Syag.g_00784
OG0000702	Pran.g_00475	Syag.g_00792
OG0000703	Pran.g_00476	Syag.g_00793
OG0000704	Pran.g_00477	Syag.g_00795
OG0000705	Pran.g_00481	Syag.g_00802
OG0000706	Pran.g_00482	Syag.g_00803
OG0000707	Pran.g_00483	Syag.g_00804
OG0000708	Pran.g_00484	Syag.g_00807
OG0000709	Pran.g_00488	Syag.g_00816
OG0000710	Pran.g_00491	Syag.g_00820
OG0000711	Pran.g_00508	Syag.g_00848
OG0000712	Pran.g_00510	Syag.g_00850
OG0000713	Pran.g_00511	Syag.g_00851
OG0000714	Pran.g_00512	Syag.g_00853
OG0000715	Pran.g_00514	Syag.g_00855
OG0000716	Pran.g_00516	Syag.g_00859
OG0000717	Pran.g_00517	Syag.g_00860
OG0000718	Pran.g_00537	Syag.g_00864
OG0000719	Pran.g_00539	Syag.g_00866
OG0000720	Pran.g_00548	Syag.g_00880
OG0000721	Pran.g_00550	Syag.g_00882
OG0000722	Pran.g_00551	Syag.g_00883
OG0000723	Pran.g_00554	Syag.g_00897
OG0000724	Pran.g_00563	Syag.g_00967
OG0000725	Pran.g_00569	Syag.g_00978
OG0000726	Pran.g_00570	Syag.g_00979
OG0000727	Pran.g_00571	Syag.g_00980
OG0000728	Pran.g_00573	Syag.g_00982
OG0000729	Pran.g_00133	Syag.g_02376
OG0000730	Pran.g_00129	Syag.g_02840
OG0000731	Pran.g_00125	Syag.g_02853
OG0000732	Pran.g_00115	Syag.g_02331
OG0000733	Pran.g_00092	Syag.g_00145
OG0000734	Pran.g_00075	Syag.g_01892
OG0000735	Pran.g_00073	Syag.g_01159
OG0000736	Pran.g_00072	Syag.g_01158
OG0000737	Pran.g_00071	Syag.g_01157
OG0000738	Pran.g_00067	Syag.g_01152
OG0000739	Pran.g_00066	Syag.g_01149
OG0000740	Pran.g_00065	Syag.g_01148
OG0000741	Pran.g_00064	Syag.g_01145
OG0000742	Pran.g_00061	Syag.g_01142
OG0000743	Pran.g_00059	Syag.g_01140
OG0000744	Pran.g_00058	Syag.g_01139
OG0000745	Pran.g_00057	Syag.g_01137
OG0000746	Pran.g_00055	Syag.g_01135
OG0000747	Pran.g_00054	Syag.g_01134
OG0000748	Pran.g_00051	Syag.g_01122
OG0000749	Pran.g_00050	Syag.g_01121
OG0000750	Pran.g_00049	Syag.g_01120
OG0000751	Pran.g_00047	Syag.g_01114
OG0000752	Pran.g_00045	Syag.g_01112
OG0000753	Pran.g_00042	Syag.g_01109
OG0000754	Pran.g_00039	Syag.g_01103
OG0000755	Pran.g_00036	Syag.g_01092
OG0000756	Pran.g_00035	Syag.g_01091
OG0000757	Pran.g_00029	Syag.g_01084
OG0000758	Pran.g_00028	Syag.g_01083
OG0000759	Pran.g_00027	Syag.g_01082
OG0000760	Pran.g_00026	Syag.g_01081
OG0000761	Pran.g_00025	Syag.g_01080
OG0000762	Pran.g_00024	Syag.g_01078
OG0000763	Pran.g_00022	Syag.g_01076
OG0000764	Pran.g_00021	Syag.g_01075
OG0000765	Pran.g_00012	Syag.g_01056
OG0000766	Pran.g_00011	Syag.g_01055
OG0000767	Pran.g_00009	Syag.g_01053
OG0000768	Pran.g_00008	Syag.g_01052
OG0000769	Pran.g_00006	Syag.g_01047
OG0000770	Pran.g_00004	Syag.g_01043
OG0000771	Pran.g_00918	Syag.g_00959
OG0000772	Pran.g_00899	Syag.g_02043
OG0000773	Pran.g_00885	Syag.g_01168
OG0000774	Pran.g_00883	Syag.g_01182
OG0000775	Pran.g_00881	Syag.g_01185
OG0000776	Pran.g_00880	Syag.g_01186
OG0000777	Pran.g_00879	Syag.g_01187
OG0000778	Pran.g_00878	Syag.g_01188
OG0000779	Pran.g_00874	Syag.g_01194
OG0000780	Pran.g_00873	Syag.g_01217
OG0000781	Pran.g_00870	Syag.g_01221
OG0000782	Pran.g_00869	Syag.g_01222
OG0000783	Pran.g_00868	Syag.g_01223
OG0000784	Pran.g_00867	Syag.g_01224
OG0000785	Pran.g_00865	Syag.g_01226
OG0000786	Pran.g_00863	Syag.g_01235
OG0000787	Pran.g_00862	Syag.g_01236
OG0000788	Pran.g_00853	Syag.g_00427
OG0000789	Pran.g_00850	Syag.g_00453
OG0000790	Pran.g_00836	Syag.g_01542
OG0000791	Pran.g_00834	Syag.g_01544
OG0000792	Pran.g_00833	Syag.g_01545
OG0000793	Pran.g_00830	Syag.g_01550
OG0000794	Pran.g_00829	Syag.g_01551
OG0000795	Pran.g_00828	Syag.g_01552
OG0000796	Pran.g_00824	Syag.g_01556
OG0000797	Pran.g_00823	Syag.g_01557
OG0000798	Pran.g_00789	Syag.g_02601
OG0000799	Pran.g_00751	Syag.g_01278
OG0000800	Pran.g_00750	Syag.g_01280
OG0000801	Pran.g_00749	Syag.g_01285
OG0000802	Pran.g_00747	Syag.g_01293
OG0000803	Pran.g_00745	Syag.g_01321
OG0000804	Pran.g_00744	Syag.g_01438
OG0000805	Pran.g_00742	Syag.g_01433
OG0000806	Pran.g_00740	Syag.g_01429
OG0000807	Pran.g_00739	Syag.g_01428
OG0000808	Pran.g_00738	Syag.g_01427
OG0000809	Pran.g_00735	Syag.g_01423
OG0000810	Pran.g_00734	Syag.g_01422
OG0000811	Pran.g_00730	Syag.g_01413
OG0000812	Pran.g_00728	Syag.g_01411
OG0000813	Pran.g_00727	Syag.g_01410
OG0000814	Pran.g_00725	Syag.g_01408
OG0000815	Pran.g_00724	Syag.g_01407
OG0000816	Pran.g_00722	Syag.g_01405
OG0000817	Pran.g_00721	Syag.g_01404
OG0000818	Pran.g_00716	Syag.g_01400
OG0000819	Pran.g_00715	Syag.g_01399
OG0000820	Pran.g_00714	Syag.g_01398
OG0000821	Pran.g_00710	Syag.g_01388
OG0000822	Pran.g_00709	Syag.g_01386
OG0000823	Pran.g_00708	Syag.g_01385
OG0000824	Pran.g_00705	Syag.g_01379
OG0000825	Pran.g_00704	Syag.g_01378
OG0000826	Pran.g_00703	Syag.g_01377
OG0000827	Pran.g_00702	Syag.g_01376
OG0000828	Pran.g_00699	Syag.g_01373
OG0000829	Pran.g_00698	Syag.g_01372
OG0000830	Pran.g_00697	Syag.g_01371
OG0000831	Pran.g_00695	Syag.g_01367
OG0000832	Pran.g_00689	Syag.g_01614
OG0000833	Pran.g_00681	Syag.g_01628
OG0000834	Pran.g_00680	Syag.g_01632
OG0000835	Pran.g_00679	Syag.g_01633
OG0000836	Pran.g_00678	Syag.g_01637
OG0000837	Pran.g_00677	Syag.g_01638
OG0000838	Pran.g_00675	Syag.g_01642
OG0000839	Pran.g_00674	Syag.g_01643
OG0000840	Pran.g_00673	Syag.g_01644
OG0000841	Pran.g_00672	Syag.g_01645
OG0000842	Pran.g_00671	Syag.g_01646
OG0000843	Pran.g_00670	Syag.g_01647
OG0000844	Pran.g_00669	Syag.g_01649
OG0000845	Pran.g_00668	Syag.g_01650
OG0000846	Pran.g_00667	Syag.g_01651
OG0000847	Pran.g_00666	Syag.g_01652
OG0000848	Pran.g_00665	Syag.g_01654
OG0000849	Pran.g_00664	Syag.g_01655
OG0000850	Pran.g_00662	Syag.g_01657
OG0000851	Pran.g_00661	Syag.g_01663
OG0000852	Pran.g_00660	Syag.g_01664
OG0000853	Pran.g_00656	Syag.g_01668
OG0000854	Pran.g_00654	Syag.g_01670
OG0000855	Pran.g_00653	Syag.g_01671
OG0000856	Pran.g_00636	Syag.g_00386
OG0000857	Pran.g_00598	Syag.g_00684
OG0000858	Pran.g_00964	Syag.g_01677
OG0000859	Pran.g_00965	Syag.g_01678
OG0000860	Pran.g_00972	Syag.g_01689
OG0000861	Pran.g_00973	Syag.g_01690
OG0000862	Pran.g_00974	Syag.g_01693
OG0000863	Pran.g_00976	Syag.g_01695
OG0000864	Pran.g_00977	Syag.g_01696
OG0000865	Pran.g_00978	Syag.g_01697
OG0000866	Pran.g_00979	Syag.g_01698
OG0000867	Pran.g_00980	Syag.g_01699
OG0000868	Pran.g_00981	Syag.g_01707
OG0000869	Pran.g_00985	Syag.g_01711
OG0000870	Pran.g_00990	Syag.g_01716
OG0000871	Pran.g_00991	Syag.g_01717
OG0000872	Pran.g_00992	Syag.g_01723
OG0000873	Pran.g_00995	Syag.g_01726
OG0000874	Pran.g_00998	Syag.g_01729
OG0000875	Pran.g_00999	Syag.g_01731
OG0000876	Pran.g_01000	Syag.g_01732
OG0000877	Pran.g_01002	Syag.g_01734
OG0000878	Pran.g_01003	Syag.g_01735
OG0000879	Pran.g_01004	Syag.g_02356
OG0000880	Pran.g_01005	Syag.g_01736
OG0000881	Pran.g_01009	Syag.g_01741
OG0000882	Pran.g_01014	Syag.g_01746
OG0000883	Pran.g_01015	Syag.g_01749
OG0000884	Pran.g_01017	Syag.g_01751
OG0000885	Pran.g_01018	Syag.g_01752
OG0000886	Pran.g_01019	Syag.g_01753
OG0000887	Pran.g_01020	Syag.g_01754
OG0000888	Pran.g_01022	Syag.g_01756
OG0000889	Pran.g_01024	Syag.g_01758
OG0000890	Pran.g_01025	Syag.g_01761
OG0000891	Pran.g_01026	Syag.g_01762
OG0000892	Pran.g_01028	Syag.g_01765
OG0000893	Pran.g_01032	Syag.g_02688
OG0000894	Pran.g_01034	Syag.g_02691
OG0000895	Pran.g_01037	Syag.g_02695
OG0000896	Pran.g_01038	Syag.g_02696
OG0000897	Pran.g_01040	Syag.g_02699
OG0000898	Pran.g_01041	Syag.g_02700
OG0000899	Pran.g_01042	Syag.g_02701
OG0000900	Pran.g_01044	Syag.g_02702
OG0000901	Pran.g_01047	Syag.g_02707
OG0000902	Pran.g_01049	Syag.g_02709
OG0000903	Pran.g_01052	Syag.g_02724
OG0000904	Pran.g_01054	Syag.g_02718
OG0000905	Pran.g_01058	Syag.g_02714
OG0000906	Pran.g_01059	Syag.g_02711
OG0000907	Pran.g_01062	Syag.g_02727
OG0000908	Pran.g_01065	Syag.g_02730
OG0000909	Pran.g_01066	Syag.g_02731
OG0000910	Pran.g_01067	Syag.g_02732
OG0000911	Pran.g_01070	Syag.g_02734
OG0000912	Pran.g_01071	Syag.g_02735
OG0000913	Pran.g_01072	Syag.g_02736
OG0000914	Pran.g_01073	Syag.g_02737
OG0000915	Pran.g_01074	Syag.g_02739
OG0000916	Pran.g_01075	Syag.g_02740
OG0000917	Pran.g_01076	Syag.g_02741
OG0000918	Pran.g_01077	Syag.g_02742
OG0000919	Pran.g_01078	Syag.g_02743
OG0000920	Pran.g_01079	Syag.g_02744
OG0000921	Pran.g_01080	Syag.g_02745
OG0000922	Pran.g_01081	Syag.g_02746
OG0000923	Pran.g_01085	Syag.g_02750
OG0000924	Pran.g_01086	Syag.g_02751
OG0000925	Pran.g_01087	Syag.g_02752
OG0000926	Pran.g_01088	Syag.g_02753
OG0000927	Pran.g_01090	Syag.g_02755
OG0000928	Pran.g_01091	Syag.g_02756
OG0000929	Pran.g_01092	Syag.g_02757
OG0000930	Pran.g_01093	Syag.g_02758
OG0000931	Pran.g_01094	Syag.g_02759
OG0000932	Pran.g_01095	Syag.g_02760
OG0000933	Pran.g_01099	Syag.g_02766
OG0000934	Pran.g_01101	Syag.g_02768
OG0000935	Pran.g_01102	Syag.g_02769
OG0000936	Pran.g_01103	Syag.g_02770
OG0000937	Pran.g_01104	Syag.g_02771
OG0000938	Pran.g_01106	Syag.g_02774
OG0000939	Pran.g_01107	Syag.g_02775
OG0000940	Pran.g_01114	Syag.g_02783
OG0000941	Pran.g_01116	Syag.g_02785
OG0000942	Pran.g_01118	Syag.g_02787
OG0000943	Pran.g_01119	Syag.g_02788
OG0000944	Pran.g_01120	Syag.g_02790
OG0000945	Pran.g_01121	Syag.g_02792
OG0000946	Pran.g_01125	Syag.g_02797
OG0000947	Pran.g_01127	Syag.g_02801
OG0000948	Pran.g_01128	Syag.g_02802
OG0000949	Pran.g_01131	Syag.g_02449
OG0000950	Pran.g_01136	Syag.g_02436
OG0000951	Pran.g_01139	Syag.g_02431
OG0000952	Pran.g_01143	Syag.g_02423
OG0000953	Pran.g_01146	Syag.g_02415
OG0000954	Pran.g_01150	Syag.g_02409
OG0000955	Pran.g_01151	Syag.g_02408
OG0000956	Pran.g_01153	Syag.g_02406
OG0000957	Pran.g_01158	Syag.g_02395
OG0000958	Pran.g_01159	Syag.g_02394
OG0000959	Pran.g_01163	Syag.g_02389
OG0000960	Pran.g_01164	Syag.g_02388
OG0000961	Pran.g_01166	Syag.g_02379
OG0000962	Pran.g_01168	Syag.g_02377
OG0000963	Pran.g_01172	Syag.g_02372
OG0000964	Pran.g_01173	Syag.g_02371
OG0000965	Pran.g_01174	Syag.g_02370
OG0000966	Pran.g_01182	Syag.g_02362
OG0000967	Pran.g_01186	Syag.g_02358
OG0000968	Pran.g_01188	Syag.g_02355
OG0000969	Pran.g_01189	Syag.g_02354
OG0000970	Pran.g_01190	Syag.g_02353
OG0000971	Pran.g_01191	Syag.g_02348
OG0000972	Pran.g_01192	Syag.g_02347
OG0000973	Pran.g_01193	Syag.g_02346
OG0000974	Pran.g_01194	Syag.g_02345
OG0000975	Pran.g_01195	Syag.g_02344
OG0000976	Pran.g_01196	Syag.g_02343
OG0000977	Pran.g_01197	Syag.g_02340
OG0000978	Pran.g_01198	Syag.g_02338
OG0000979	Pran.g_01201	Syag.g_02335
OG0000980	Pran.g_01202	Syag.g_02332
OG0000981	Pran.g_01204	Syag.g_02329
OG0000982	Pran.g_01206	Syag.g_02127
OG0000983	Pran.g_01207	Syag.g_02128
OG0000984	Pran.g_01208	Syag.g_02129
OG0000985	Pran.g_01211	Syag.g_02133
OG0000986	Pran.g_01213	Syag.g_02138
OG0000987	Pran.g_01214	Syag.g_02140
OG0000988	Pran.g_01217	Syag.g_02145
OG0000989	Pran.g_01221	Syag.g_02156
OG0000990	Pran.g_01224	Syag.g_02169
OG0000991	Pran.g_01225	Syag.g_02174
OG0000992	Pran.g_01227	Syag.g_02177
OG0000993	Pran.g_01228	Syag.g_02178
OG0000994	Pran.g_01229	Syag.g_02181
OG0000995	Pran.g_01233	Syag.g_02187
OG0000996	Pran.g_01234	Syag.g_02229
OG0000997	Pran.g_01235	Syag.g_02239
OG0000998	Pran.g_01237	Syag.g_02241
OG0000999	Pran.g_01238	Syag.g_02242
OG0001000	Pran.g_01241	Syag.g_02246
OG0001001	Pran.g_01243	Syag.g_02251
OG0001002	Pran.g_01247	Syag.g_02258
OG0001003	Pran.g_01249	Syag.g_02260
OG0001004	Pran.g_01250	Syag.g_02261
OG0001005	Pran.g_01251	Syag.g_02263
OG0001006	Pran.g_01255	Syag.g_02270
OG0001007	Pran.g_01257	Syag.g_02272
OG0001008	Pran.g_01743	Syag.g_00034
OG0001009	Pran.g_00397	Syag.g_02304
OG0001010	Pran.g_00396	Syag.g_02305
OG0001011	Pran.g_00395	Syag.g_02307
OG0001012	Pran.g_00382	Syag.g_02123
OG0001013	Pran.g_00377	Syag.g_02098
OG0001014	Pran.g_00374	Syag.g_02084
OG0001015	Pran.g_00373	Syag.g_02083
OG0001016	Pran.g_00359	Syag.g_01824
OG0001017	Pran.g_00355	Syag.g_01830
OG0001018	Pran.g_00352	Syag.g_01832
OG0001019	Pran.g_00343	Syag.g_01854
OG0001020	Pran.g_00342	Syag.g_01861
OG0001021	Pran.g_00341	Syag.g_01865
OG0001022	Pran.g_00339	Syag.g_01870
OG0001023	Pran.g_00338	Syag.g_01871
OG0001024	Pran.g_00335	Syag.g_01875
OG0001025	Pran.g_00329	Syag.g_01882
OG0001026	Pran.g_00322	Syag.g_01894
OG0001027	Pran.g_00321	Syag.g_01902
OG0001028	Pran.g_00319	Syag.g_01904
OG0001029	Pran.g_00318	Syag.g_01906
OG0001030	Pran.g_00304	Syag.g_01927
OG0001031	Pran.g_00246	Syag.g_02000
OG0001032	Pran.g_00245	Syag.g_02005
OG0001033	Pran.g_00224	Syag.g_02048
OG0001034	Pran.g_00196	Syag.g_01784
OG0001035	Pran.g_01938	Syag.g_02635
OG0001036	Pran.g_01934	Syag.g_02630
OG0001037	Pran.g_01933	Syag.g_02628
OG0001038	Pran.g_01916	Syag.g_02600
OG0001039	Pran.g_01913	Syag.g_02597
OG0001040	Pran.g_01911	Syag.g_02594
OG0001041	Pran.g_01907	Syag.g_02589
OG0001042	Pran.g_01890	Syag.g_02564
OG0001043	Pran.g_01889	Syag.g_02560
OG0001044	Pran.g_01861	Syag.g_02842
OG0001045	Pran.g_01853	Syag.g_02856
OG0001046	Pran.g_01816	Syag.g_00836
OG0001047	Pran.g_01741	Syag.g_00036
OG0001048	Pran.g_01740	Syag.g_00037
OG0001049	Pran.g_01738	Syag.g_00040
OG0001050	Pran.g_01737	Syag.g_00041
OG0001051	Pran.g_01736	Syag.g_00042
OG0001052	Pran.g_01707	Syag.g_01352
OG0001053	Pran.g_01695	Syag.g_01525
OG0001054	Pran.g_01680	Syag.g_01506
OG0001055	Pran.g_01661	Syag.g_01485
OG0001056	Pran.g_01642	Syag.g_01449
OG0001057	Pran.g_01637	Syag.g_01241
OG0001058	Pran.g_01629	Syag.g_00271
OG0001059	Pran.g_01625	Syag.g_00275
OG0001060	Pran.g_01618	Syag.g_00282
OG0001061	Pran.g_01604	Syag.g_00302
OG0001062	Pran.g_01602	Syag.g_00304
OG0001063	Pran.g_01600	Syag.g_00310
OG0001064	Pran.g_01599	Syag.g_00311
OG0001065	Pran.g_01598	Syag.g_00312
OG0001066	Pran.g_01597	Syag.g_00313
OG0001067	Pran.g_01596	Syag.g_00314
OG0001068	Pran.g_01595	Syag.g_00315
OG0001069	Pran.g_01594	Syag.g_00317
OG0001070	Pran.g_01591	Syag.g_00321
OG0001071	Pran.g_01590	Syag.g_00322
OG0001072	Pran.g_01588	Syag.g_00327
OG0001073	Pran.g_01574	Syag.g_00342
OG0001074	Pran.g_01563	Syag.g_00467
OG0001075	Pran.g_01562	Syag.g_00362
OG0001076	Pran.g_01554	Syag.g_00378
OG0001077	Pran.g_01550	Syag.g_00388
OG0001078	Pran.g_01542	Syag.g_00411
OG0001079	Pran.g_01531	Syag.g_00428
OG0001080	Pran.g_01525	Syag.g_00495
OG0001081	Pran.g_01523	Syag.g_00551
OG0001082	Pran.g_01522	Syag.g_00552
OG0001083	Pran.g_01517	Syag.g_00565
OG0001084	Pran.g_01516	Syag.g_00569
OG0001085	Pran.g_01508	Syag.g_00592
OG0001086	Pran.g_01507	Syag.g_00594
OG0001087	Pran.g_01490	Syag.g_01018
OG0001088	Pran.g_01489	Syag.g_01016
OG0001089	Pran.g_01481	Syag.g_00986
OG0001090	Pran.g_01459	Syag.g_00922
OG0001091	Pran.g_01457	Syag.g_00919
OG0001092	Pran.g_01456	Syag.g_00917
OG0001093	Pran.g_01451	Syag.g_00910
OG0001094	Pran.g_01349	Syag.g_00661
OG0001095	Pran.g_01330	Syag.g_00681
OG0001096	Pran.g_01317	Syag.g_00703
OG0001097	Pran.g_01299	Syag.g_00729
OG0001098	Pran.g_01283	Syag.g_00744
OG0001099	Pran.g_00418	Syag.g_01905
OG0001101	Pran.g_00424	Syag.g_00603
OG0001102	Pran.g_00426	Syag.g_00606
OG0001103	Pran.g_00428	Syag.g_00608
OG0001104	Pran.g_00450	Syag.g_00642
OG0001105	Pran.g_00454	Syag.g_00646
OG0001106	Pran.g_00478	Syag.g_00796
OG0001107	Pran.g_00485	Syag.g_00808
OG0001108	Pran.g_00489	Syag.g_00817
OG0001109	Pran.g_00490	Syag.g_00819
OG0001110	Pran.g_00492	Syag.g_00821
OG0001111	Pran.g_00493	Syag.g_00823
OG0001112	Pran.g_00494	Syag.g_00825
OG0001113	Pran.g_00495	Syag.g_00826
OG0001114	Pran.g_00496	Syag.g_00827
OG0001115	Pran.g_00498	Syag.g_00831
OG0001116	Pran.g_00499	Syag.g_00833
OG0001117	Pran.g_00500	Syag.g_00834
OG0001118	Pran.g_00501	Syag.g_00835
OG0001119	Pran.g_00502	Syag.g_00837
OG0001120	Pran.g_00504	Syag.g_00841
OG0001121	Pran.g_00095, Pran.g_00507	Syag.g_01584
OG0001122	Pran.g_00540	Syag.g_00867
OG0001123	Pran.g_00544	Syag.g_00875
OG0001124	Pran.g_00546	Syag.g_00877
OG0001125	Pran.g_00547	Syag.g_00879
OG0001126	Pran.g_00557	Syag.g_00957
OG0001127	Pran.g_00558	Syag.g_00958
OG0001128	Pran.g_00560	Syag.g_00961
OG0001129	Pran.g_00561	Syag.g_00963
OG0001130	Pran.g_00562	Syag.g_00964
OG0001131	Pran.g_00154	Syag.g_00624
OG0001132	Pran.g_00144	Syag.g_00096
OG0001133	Pran.g_00110	Syag.g_00380
OG0001134	Pran.g_00093	Syag.g_02164
OG0001135	Pran.g_00090	Syag.g_00147
OG0001136	Pran.g_00063	Syag.g_01144
OG0001137	Pran.g_00052	Syag.g_01123
OG0001138	Pran.g_00034	Syag.g_01090
OG0001139	Pran.g_00033	Syag.g_01088
OG0001140	Pran.g_00032	Syag.g_01087
OG0001141	Pran.g_00031	Syag.g_01086
OG0001142	Pran.g_00030	Syag.g_01085
OG0001143	Pran.g_00023	Syag.g_01077
OG0001144	Pran.g_00018	Syag.g_01064
OG0001145	Pran.g_00884	Syag.g_01169
OG0001146	Pran.g_00872	Syag.g_01218
OG0001147	Pran.g_00854	Syag.g_01360
OG0001148	Pran.g_00839	Syag.g_01539
OG0001149	Pran.g_00838	Syag.g_01540
OG0001150	Pran.g_00837	Syag.g_01541
OG0001151	Pran.g_00826	Syag.g_01554
OG0001152	Pran.g_00825	Syag.g_01555
OG0001153	Pran.g_00701	Syag.g_01375
OG0001154	Pran.g_00700	Syag.g_01374
OG0001155	Pran.g_00688	Syag.g_01616
OG0001156	Pran.g_00685	Syag.g_01619
OG0001157	Pran.g_00684	Syag.g_01620
OG0001158	Pran.g_00683	Syag.g_01621
OG0001159	Pran.g_00682	Syag.g_01622, Syag.g_01625
OG0001160	Pran.g_00658	Syag.g_01666
OG0001161	Pran.g_00646	Syag.g_02163
OG0001162	Pran.g_00632	Syag.g_01238
OG0001163	Pran.g_00962	Syag.g_01674
OG0001164	Pran.g_00966	Syag.g_01680
OG0001165	Pran.g_00969	Syag.g_01685
OG0001166	Pran.g_00989	Syag.g_01715
