Orthogroup	Pran	Prae
OG0000566	Pran.g_01614	Prae.g_00538
OG0000567	Pran.g_01610	Prae.g_00542
OG0000568	Pran.g_01609	Prae.g_00543
OG0000569	Pran.g_01608	Prae.g_00544
OG0000570	Pran.g_01607	Prae.g_00545
OG0000571	Pran.g_01605	Prae.g_00547
OG0000572	Pran.g_01592	Prae.g_00560
OG0000573	Pran.g_01586	Prae.g_00566
OG0000574	Pran.g_01585	Prae.g_00567
OG0000575	Pran.g_01581	Prae.g_00571
OG0000576	Pran.g_01579	Prae.g_00573
OG0000577	Pran.g_01578	Prae.g_00574
OG0000578	Pran.g_01577	Prae.g_00575
OG0000579	Pran.g_01576	Prae.g_00576
OG0000580	Pran.g_01575	Prae.g_00577
OG0000581	Pran.g_01573	Prae.g_00579
OG0000582	Pran.g_01570	Prae.g_00582
OG0000583	Pran.g_01569	Prae.g_00583
OG0000584	Pran.g_01568	Prae.g_00584
OG0000585	Pran.g_01566	Prae.g_00586
OG0000586	Pran.g_01565	Prae.g_00587
OG0000587	Pran.g_01564	Prae.g_00588
OG0000588	Pran.g_01560	Prae.g_00592
OG0000589	Pran.g_01557	Prae.g_00595
OG0000590	Pran.g_01556	Prae.g_00596
OG0000591	Pran.g_01553	Prae.g_00599
OG0000592	Pran.g_01552	Prae.g_00600
OG0000593	Pran.g_01546	Prae.g_00606
OG0000594	Pran.g_01545	Prae.g_00607
OG0000595	Pran.g_01544	Prae.g_00608
OG0000596	Pran.g_01540	Prae.g_00612
OG0000597	Pran.g_01538	Prae.g_00614
OG0000598	Pran.g_01537	Prae.g_00615
OG0000599	Pran.g_01534	Prae.g_00618
OG0000600	Pran.g_01533	Prae.g_00619
OG0000601	Pran.g_01532	Prae.g_00620
OG0000602	Pran.g_01530	Prae.g_00622
OG0000603	Pran.g_01529	Prae.g_00623
OG0000604	Pran.g_01528	Prae.g_00624
OG0000605	Pran.g_01527	Prae.g_00625
OG0000606	Pran.g_01524	Prae.g_00628
OG0000607	Pran.g_01521	Prae.g_00631
OG0000608	Pran.g_01520	Prae.g_00632
OG0000609	Pran.g_01519	Prae.g_00633
OG0000610	Pran.g_01514	Prae.g_00638
OG0000611	Pran.g_01511	Prae.g_00641
OG0000612	Pran.g_01510	Prae.g_00642
OG0000613	Pran.g_01505	Prae.g_00647
OG0000614	Pran.g_01486	Prae.g_00666
OG0000615	Pran.g_01478	Prae.g_00674
OG0000616	Pran.g_01472	Prae.g_00678
OG0000617	Pran.g_01454	Prae.g_00717
OG0000618	Pran.g_01453	Prae.g_00718
OG0000619	Pran.g_01452	Prae.g_00719
OG0000620	Pran.g_01449	Prae.g_00722
OG0000621	Pran.g_01448	Prae.g_00723
OG0000622	Pran.g_01447	Prae.g_00724
OG0000623	Pran.g_01446	Prae.g_00725
OG0000624	Pran.g_01445	Prae.g_00726
OG0000625	Pran.g_01444	Prae.g_00727
OG0000626	Pran.g_01443	Prae.g_00728
OG0000627	Pran.g_01442	Prae.g_00729
OG0000628	Pran.g_01441	Prae.g_00730
OG0000629	Pran.g_01440	Prae.g_00731
OG0000630	Pran.g_01437	Prae.g_00734
OG0000631	Pran.g_01352	Prae.g_00797
OG0000632	Pran.g_01351	Prae.g_00798
OG0000633	Pran.g_01350	Prae.g_00799
OG0000634	Pran.g_01347	Prae.g_00802
OG0000635	Pran.g_01346	Prae.g_00803
OG0000636	Pran.g_01344	Prae.g_00805
OG0000637	Pran.g_01342	Prae.g_00807
OG0000638	Pran.g_01341	Prae.g_00808
OG0000639	Pran.g_01340	Prae.g_00809
OG0000640	Pran.g_01339	Prae.g_00810
OG0000641	Pran.g_01335	Prae.g_00814
OG0000642	Pran.g_01334	Prae.g_00815
OG0000643	Pran.g_01333	Prae.g_00816
OG0000644	Pran.g_01332	Prae.g_00817
OG0000645	Pran.g_01331	Prae.g_00818
OG0000646	Pran.g_01329	Prae.g_00820
OG0000647	Pran.g_01328	Prae.g_00821
OG0000648	Pran.g_01326	Prae.g_00823
OG0000649	Pran.g_01325	Prae.g_00824
OG0000650	Pran.g_01324	Prae.g_00825
OG0000651	Pran.g_01323	Prae.g_00826
OG0000652	Pran.g_01322	Prae.g_00827
OG0000653	Pran.g_01320	Prae.g_00829
OG0000654	Pran.g_01319	Prae.g_00830
OG0000655	Pran.g_01318	Prae.g_00831
OG0000656	Pran.g_01315	Prae.g_00834
OG0000657	Pran.g_01308	Prae.g_00841
OG0000658	Pran.g_01307	Prae.g_00842
OG0000659	Pran.g_01306	Prae.g_00843
OG0000660	Pran.g_01302	Prae.g_00847
OG0000661	Pran.g_01300	Prae.g_00849
OG0000662	Pran.g_01298	Prae.g_00851
OG0000663	Pran.g_01296	Prae.g_00853
OG0000664	Pran.g_01295	Prae.g_00854
OG0000665	Pran.g_01291	Prae.g_00858
OG0000666	Pran.g_01290	Prae.g_00859
OG0000667	Pran.g_01285	Prae.g_00863
OG0000668	Pran.g_00413	Prae.g_00892
OG0000669	Pran.g_00421	Prae.g_00900
OG0000670	Pran.g_00423	Prae.g_00902
OG0000671	Pran.g_00425	Prae.g_00904
OG0000672	Pran.g_00427	Prae.g_00906
OG0000673	Pran.g_00430	Prae.g_00909
OG0000674	Pran.g_00432	Prae.g_00911
OG0000675	Pran.g_00433	Prae.g_00912
OG0000676	Pran.g_00435	Prae.g_00914
OG0000677	Pran.g_00436	Prae.g_00915
OG0000678	Pran.g_00438	Prae.g_00917
OG0000679	Pran.g_00442	Prae.g_00921
OG0000680	Pran.g_00443	Prae.g_00922
OG0000681	Pran.g_00445	Prae.g_00924
OG0000682	Pran.g_00446	Prae.g_00925
OG0000683	Pran.g_00447	Prae.g_00926
OG0000684	Pran.g_00449	Prae.g_00927
OG0000685	Pran.g_00451	Prae.g_00929
OG0000686	Pran.g_00452	Prae.g_00930
OG0000687	Pran.g_00453	Prae.g_00931
OG0000688	Pran.g_00456	Prae.g_00934
OG0000689	Pran.g_00457	Prae.g_00935
OG0000690	Pran.g_00458	Prae.g_00936
OG0000691	Pran.g_00459	Prae.g_00937
OG0000692	Pran.g_00461	Prae.g_00938
OG0000693	Pran.g_00462	Prae.g_00939
OG0000694	Pran.g_00463	Prae.g_00940
OG0000695	Pran.g_00465	Prae.g_00942
OG0000696	Pran.g_00466	Prae.g_00943
OG0000697	Pran.g_00467	Prae.g_00944
OG0000698	Pran.g_00470	Prae.g_00947
OG0000699	Pran.g_00471	Prae.g_00948
OG0000700	Pran.g_00472	Prae.g_00949
OG0000701	Pran.g_00473	Prae.g_00950
OG0000702	Pran.g_00475	Prae.g_00952
OG0000703	Pran.g_00476	Prae.g_00953
OG0000704	Pran.g_00477	Prae.g_00954
OG0000705	Pran.g_00481	Prae.g_00958
OG0000706	Pran.g_00482	Prae.g_00959
OG0000707	Pran.g_00483	Prae.g_00960
OG0000708	Pran.g_00484	Prae.g_00961
OG0000709	Pran.g_00488	Prae.g_00965
OG0000710	Pran.g_00491	Prae.g_00968
OG0000711	Pran.g_00508	Prae.g_00985
OG0000712	Pran.g_00510	Prae.g_00987
OG0000713	Pran.g_00511	Prae.g_00988
OG0000714	Pran.g_00512	Prae.g_00989
OG0000715	Pran.g_00514	Prae.g_00991
OG0000716	Pran.g_00516	Prae.g_00993
OG0000717	Pran.g_00517	Prae.g_00994
OG0000718	Pran.g_00537	Prae.g_01009
OG0000719	Pran.g_00539	Prae.g_01011
OG0000720	Pran.g_00548	Prae.g_01020
OG0000721	Pran.g_00550	Prae.g_01022
OG0000722	Pran.g_00551	Prae.g_01023
OG0000723	Pran.g_00554	Prae.g_01026
OG0000724	Pran.g_00563	Prae.g_01035
OG0000725	Pran.g_00569	Prae.g_01041
OG0000726	Pran.g_00570	Prae.g_01042
OG0000727	Pran.g_00571	Prae.g_01043
OG0000728	Pran.g_00573	Prae.g_01045
OG0000729	Pran.g_00133	Prae.g_01092
OG0000730	Pran.g_00129	Prae.g_01096
OG0000731	Pran.g_00125	Prae.g_01100
OG0000732	Pran.g_00115	Prae.g_01109
OG0000733	Pran.g_00092	Prae.g_01131
OG0000734	Pran.g_00075	Prae.g_01148
OG0000735	Pran.g_00073	Prae.g_01150
OG0000736	Pran.g_00072	Prae.g_01151
OG0000737	Pran.g_00071	Prae.g_01152
OG0000738	Pran.g_00067	Prae.g_01156
OG0000739	Pran.g_00066	Prae.g_01157
OG0000740	Pran.g_00065	Prae.g_01158
OG0000741	Pran.g_00064	Prae.g_01159
OG0000742	Pran.g_00061	Prae.g_01162
OG0000743	Pran.g_00059	Prae.g_01164
OG0000744	Pran.g_00058	Prae.g_01165
OG0000745	Pran.g_00057	Prae.g_01166
OG0000746	Pran.g_00055	Prae.g_01168
OG0000747	Pran.g_00054	Prae.g_01169
OG0000748	Pran.g_00051	Prae.g_01172
OG0000749	Pran.g_00050	Prae.g_01173
OG0000750	Pran.g_00049	Prae.g_01174
OG0000751	Pran.g_00047	Prae.g_01176
OG0000752	Pran.g_00045	Prae.g_01178
OG0000753	Pran.g_00042	Prae.g_01181
OG0000754	Pran.g_00039	Prae.g_01184
OG0000755	Pran.g_00036	Prae.g_01187
OG0000756	Pran.g_00035	Prae.g_01188
OG0000757	Pran.g_00029	Prae.g_01194
OG0000758	Pran.g_00028	Prae.g_01195
OG0000759	Pran.g_00027	Prae.g_01196
OG0000760	Pran.g_00026	Prae.g_01197
OG0000761	Pran.g_00025	Prae.g_01198
OG0000762	Pran.g_00024	Prae.g_01199
OG0000763	Pran.g_00022	Prae.g_01201
OG0000764	Pran.g_00021	Prae.g_01202
OG0000765	Pran.g_00012	Prae.g_01211
OG0000766	Pran.g_00011	Prae.g_01212
OG0000767	Pran.g_00009	Prae.g_01214
OG0000768	Pran.g_00008	Prae.g_01215
OG0000769	Pran.g_00006	Prae.g_01217
OG0000770	Pran.g_00004	Prae.g_01219
OG0000771	Pran.g_00918	Prae.g_01434
OG0000772	Pran.g_00899	Prae.g_01293
OG0000773	Pran.g_00885	Prae.g_01319
OG0000774	Pran.g_00883	Prae.g_01321
OG0000775	Pran.g_00881	Prae.g_01324
OG0000776	Pran.g_00880	Prae.g_01325
OG0000777	Pran.g_00879	Prae.g_01326
OG0000778	Pran.g_00878	Prae.g_01327
OG0000779	Pran.g_00874	Prae.g_01331
OG0000780	Pran.g_00873	Prae.g_01332
OG0000781	Pran.g_00870	Prae.g_01335
OG0000782	Pran.g_00869	Prae.g_01336
OG0000783	Pran.g_00868	Prae.g_01337
OG0000784	Pran.g_00867	Prae.g_01338
OG0000785	Pran.g_00865	Prae.g_01340
OG0000786	Pran.g_00863	Prae.g_01342
OG0000787	Pran.g_00862	Prae.g_01343
OG0000788	Pran.g_00853	Prae.g_01355
OG0000789	Pran.g_00850	Prae.g_01358
OG0000790	Pran.g_00836	Prae.g_01373
OG0000791	Pran.g_00834	Prae.g_01375
OG0000792	Pran.g_00833	Prae.g_01376
OG0000793	Pran.g_00830	Prae.g_01379
OG0000794	Pran.g_00829	Prae.g_01380
OG0000795	Pran.g_00828	Prae.g_01381
OG0000796	Pran.g_00824	Prae.g_01385
OG0000797	Pran.g_00823	Prae.g_01386
OG0000798	Pran.g_00789	Prae.g_01420
OG0000799	Pran.g_00751	Prae.g_01441
OG0000800	Pran.g_00750	Prae.g_01442
OG0000801	Pran.g_00749	Prae.g_01443
OG0000802	Pran.g_00747	Prae.g_01445
OG0000803	Pran.g_00745	Prae.g_01447
OG0000804	Pran.g_00744	Prae.g_01448
OG0000805	Pran.g_00742	Prae.g_01450
OG0000806	Pran.g_00740	Prae.g_01452
OG0000807	Pran.g_00739	Prae.g_01453
OG0000808	Pran.g_00738	Prae.g_01454
OG0000809	Pran.g_00735	Prae.g_01457
OG0000810	Pran.g_00734	Prae.g_01458
OG0000811	Pran.g_00730	Prae.g_01462
OG0000812	Pran.g_00728	Prae.g_01464
OG0000813	Pran.g_00727	Prae.g_01465
OG0000814	Pran.g_00725	Prae.g_01467
OG0000815	Pran.g_00724	Prae.g_01468
OG0000816	Pran.g_00722	Prae.g_01470
OG0000817	Pran.g_00721	Prae.g_01471
OG0000818	Pran.g_00716	Prae.g_01476
OG0000819	Pran.g_00715	Prae.g_01477
OG0000820	Pran.g_00714	Prae.g_01478
OG0000821	Pran.g_00710	Prae.g_01482
OG0000822	Pran.g_00709	Prae.g_01483
OG0000823	Pran.g_00708	Prae.g_01484
OG0000824	Pran.g_00705	Prae.g_01487
OG0000825	Pran.g_00704	Prae.g_01488
OG0000826	Pran.g_00703	Prae.g_01489
OG0000827	Pran.g_00702	Prae.g_01490
OG0000828	Pran.g_00699	Prae.g_01493
OG0000829	Pran.g_00698	Prae.g_01494
OG0000830	Pran.g_00697	Prae.g_01495
OG0000831	Pran.g_00695	Prae.g_01497
OG0000832	Pran.g_00689	Prae.g_01503
OG0000833	Pran.g_00681	Prae.g_01511
OG0000834	Pran.g_00680	Prae.g_01512
OG0000835	Pran.g_00679	Prae.g_01513
OG0000836	Pran.g_00678	Prae.g_01514
OG0000837	Pran.g_00677	Prae.g_01515
OG0000838	Pran.g_00675	Prae.g_01517
OG0000839	Pran.g_00674	Prae.g_01518
OG0000840	Pran.g_00673	Prae.g_01519
OG0000841	Pran.g_00672	Prae.g_01520
OG0000842	Pran.g_00671	Prae.g_01521
OG0000843	Pran.g_00670	Prae.g_01522
OG0000844	Pran.g_00669	Prae.g_01523
OG0000845	Pran.g_00668	Prae.g_01524
OG0000846	Pran.g_00667	Prae.g_01525
OG0000847	Pran.g_00666	Prae.g_01526
OG0000848	Pran.g_00665	Prae.g_01527
OG0000849	Pran.g_00664	Prae.g_01528
OG0000850	Pran.g_00662	Prae.g_01530
OG0000851	Pran.g_00661	Prae.g_01531
OG0000852	Pran.g_00660	Prae.g_01532
OG0000853	Pran.g_00656	Prae.g_01536
OG0000854	Pran.g_00654	Prae.g_01538
OG0000855	Pran.g_00653	Prae.g_01539
OG0000856	Pran.g_00636	Prae.g_01554
OG0000857	Pran.g_00598	Prae.g_01582
OG0000858	Pran.g_00964	Prae.g_01617
OG0000859	Pran.g_00965	Prae.g_01618
OG0000860	Pran.g_00972	Prae.g_01625
OG0000861	Pran.g_00973	Prae.g_01626
OG0000862	Pran.g_00974	Prae.g_01627
OG0000863	Pran.g_00976	Prae.g_01629
OG0000864	Pran.g_00977	Prae.g_01630
OG0000865	Pran.g_00978	Prae.g_01631
OG0000866	Pran.g_00979	Prae.g_01632
OG0000867	Pran.g_00980	Prae.g_01633
OG0000868	Pran.g_00981	Prae.g_01634
OG0000869	Pran.g_00985	Prae.g_01638
OG0000870	Pran.g_00990	Prae.g_01643
OG0000871	Pran.g_00991	Prae.g_01644
OG0000872	Pran.g_00992	Prae.g_01645
OG0000873	Pran.g_00995	Prae.g_01648
OG0000874	Pran.g_00998	Prae.g_01651
OG0000875	Pran.g_00999	Prae.g_01652
OG0000876	Pran.g_01000	Prae.g_01653
OG0000877	Pran.g_01002	Prae.g_01655
OG0000878	Pran.g_01003	Prae.g_01656
OG0000879	Pran.g_01004	Prae.g_01657
OG0000880	Pran.g_01005	Prae.g_01658
OG0000881	Pran.g_01009	Prae.g_01662
OG0000882	Pran.g_01014	Prae.g_01667
OG0000883	Pran.g_01015	Prae.g_01668
OG0000884	Pran.g_01017	Prae.g_01670
OG0000885	Pran.g_01018	Prae.g_01671
OG0000886	Pran.g_01019	Prae.g_01672
OG0000887	Pran.g_01020	Prae.g_01673
OG0000888	Pran.g_01022	Prae.g_01675
OG0000889	Pran.g_01024	Prae.g_01677
OG0000890	Pran.g_01025	Prae.g_01678
OG0000891	Pran.g_01026	Prae.g_01679
OG0000892	Pran.g_01028	Prae.g_01681
OG0000893	Pran.g_01032	Prae.g_01686
OG0000894	Pran.g_01034	Prae.g_01688
OG0000895	Pran.g_01037	Prae.g_01691
OG0000896	Pran.g_01038	Prae.g_01692
OG0000897	Pran.g_01040	Prae.g_01694
OG0000898	Pran.g_01041	Prae.g_01695
OG0000899	Pran.g_01042	Prae.g_01696
OG0000900	Pran.g_01044	Prae.g_01697
OG0000901	Pran.g_01047	Prae.g_01700
OG0000902	Pran.g_01049	Prae.g_01702
OG0000903	Pran.g_01052	Prae.g_01705
OG0000904	Pran.g_01054	Prae.g_01707
OG0000905	Pran.g_01058	Prae.g_01712
OG0000906	Pran.g_01059	Prae.g_01713
OG0000907	Pran.g_01062	Prae.g_01716
OG0000908	Pran.g_01065	Prae.g_01719
OG0000909	Pran.g_01066	Prae.g_01720
OG0000910	Pran.g_01067	Prae.g_01721
OG0000911	Pran.g_01070	Prae.g_01723
OG0000912	Pran.g_01071	Prae.g_01724
OG0000913	Pran.g_01072	Prae.g_01725
OG0000914	Pran.g_01073	Prae.g_01726
OG0000915	Pran.g_01074	Prae.g_01727
OG0000916	Pran.g_01075	Prae.g_01728
OG0000917	Pran.g_01076	Prae.g_01729
OG0000918	Pran.g_01077	Prae.g_01730
OG0000919	Pran.g_01078	Prae.g_01731
OG0000920	Pran.g_01079	Prae.g_01732
OG0000921	Pran.g_01080	Prae.g_01733
OG0000922	Pran.g_01081	Prae.g_01734
OG0000923	Pran.g_01085	Prae.g_01738
OG0000924	Pran.g_01086	Prae.g_01739
OG0000925	Pran.g_01087	Prae.g_01740
OG0000926	Pran.g_01088	Prae.g_01741
OG0000927	Pran.g_01090	Prae.g_01743
OG0000928	Pran.g_01091	Prae.g_01744
OG0000929	Pran.g_01092	Prae.g_01745
OG0000930	Pran.g_01093	Prae.g_01746
OG0000931	Pran.g_01094	Prae.g_01747
OG0000932	Pran.g_01095	Prae.g_01748
OG0000933	Pran.g_01099	Prae.g_01752
OG0000934	Pran.g_01101	Prae.g_01754
OG0000935	Pran.g_01102	Prae.g_01755
OG0000936	Pran.g_01103	Prae.g_01756
OG0000937	Pran.g_01104	Prae.g_01757
OG0000938	Pran.g_01106	Prae.g_01759
OG0000939	Pran.g_01107	Prae.g_01760
OG0000940	Pran.g_01114	Prae.g_01768
OG0000941	Pran.g_01116	Prae.g_01770
OG0000942	Pran.g_01118	Prae.g_01772
OG0000943	Pran.g_01119	Prae.g_01773
OG0000944	Pran.g_01120	Prae.g_01774
OG0000945	Pran.g_01121	Prae.g_01775
OG0000946	Pran.g_01125	Prae.g_01779
OG0000947	Pran.g_01127	Prae.g_01781
OG0000948	Pran.g_01128	Prae.g_01782
OG0000949	Pran.g_01131	Prae.g_01785
OG0000950	Pran.g_01136	Prae.g_01790
OG0000951	Pran.g_01139	Prae.g_01794
OG0000952	Pran.g_01143	Prae.g_01798
OG0000953	Pran.g_01146	Prae.g_01801
OG0000954	Pran.g_01150	Prae.g_01805
OG0000955	Pran.g_01151	Prae.g_01806
OG0000956	Pran.g_01153	Prae.g_01808
OG0000957	Pran.g_01158	Prae.g_01813
OG0000958	Pran.g_01159	Prae.g_01814
OG0000959	Pran.g_01163	Prae.g_01818
OG0000960	Pran.g_01164	Prae.g_01819
OG0000961	Pran.g_01166	Prae.g_01821
OG0000962	Pran.g_01168	Prae.g_01823
OG0000963	Pran.g_01172	Prae.g_01827
OG0000964	Pran.g_01173	Prae.g_01828
OG0000965	Pran.g_01174	Prae.g_01829
OG0000966	Pran.g_01182	Prae.g_01836
OG0000967	Pran.g_01186	Prae.g_01840
OG0000968	Pran.g_01188	Prae.g_01842
OG0000969	Pran.g_01189	Prae.g_01843
OG0000970	Pran.g_01190	Prae.g_01844
OG0000971	Pran.g_01191	Prae.g_01845
OG0000972	Pran.g_01192	Prae.g_01846
OG0000973	Pran.g_01193	Prae.g_01847
OG0000974	Pran.g_01194	Prae.g_01848
OG0000975	Pran.g_01195	Prae.g_01849
OG0000976	Pran.g_01196	Prae.g_01850
OG0000977	Pran.g_01197	Prae.g_01851
OG0000978	Pran.g_01198	Prae.g_01852
OG0000979	Pran.g_01201	Prae.g_01855
OG0000980	Pran.g_01202	Prae.g_01857
OG0000981	Pran.g_01204	Prae.g_01859
OG0000982	Pran.g_01206	Prae.g_01861
OG0000983	Pran.g_01207	Prae.g_01862
OG0000984	Pran.g_01208	Prae.g_01863
OG0000985	Pran.g_01211	Prae.g_01866
OG0000986	Pran.g_01213	Prae.g_01868
OG0000987	Pran.g_01214	Prae.g_01869
OG0000988	Pran.g_01217	Prae.g_01872
OG0000989	Pran.g_01221	Prae.g_01876
OG0000990	Pran.g_01224	Prae.g_01879
OG0000991	Pran.g_01225	Prae.g_01880
OG0000992	Pran.g_01227	Prae.g_01882
OG0000993	Pran.g_01228	Prae.g_01883
OG0000994	Pran.g_01229	Prae.g_01884
OG0000995	Pran.g_01233	Prae.g_01888
OG0000996	Pran.g_01234	Prae.g_01889
OG0000997	Pran.g_01235	Prae.g_01890
OG0000998	Pran.g_01237	Prae.g_01892
OG0000999	Pran.g_01238	Prae.g_01893
OG0001000	Pran.g_01241	Prae.g_01896
OG0001001	Pran.g_01243	Prae.g_01898
OG0001002	Pran.g_01247	Prae.g_01902
OG0001003	Pran.g_01249	Prae.g_01903
OG0001004	Pran.g_01250	Prae.g_01904
OG0001005	Pran.g_01251	Prae.g_01905
OG0001006	Pran.g_01255	Prae.g_01909
OG0001007	Pran.g_01257	Prae.g_01911
OG0001008	Pran.g_01743	Prae.g_00411
OG0001009	Pran.g_00397	Prae.g_00027
OG0001010	Pran.g_00396	Prae.g_00028
OG0001011	Pran.g_00395	Prae.g_00029
OG0001012	Pran.g_00382	Prae.g_00045
OG0001013	Pran.g_00377	Prae.g_00050
OG0001014	Pran.g_00374	Prae.g_00053
OG0001015	Pran.g_00373	Prae.g_00054
OG0001016	Pran.g_00359	Prae.g_00073
OG0001017	Pran.g_00355	Prae.g_00077
OG0001018	Pran.g_00352	Prae.g_00080
OG0001019	Pran.g_00343	Prae.g_00089
OG0001020	Pran.g_00342	Prae.g_00090
OG0001021	Pran.g_00341	Prae.g_00091
OG0001022	Pran.g_00339	Prae.g_00094
OG0001023	Pran.g_00338	Prae.g_00095
OG0001024	Pran.g_00335	Prae.g_00098
OG0001025	Pran.g_00329	Prae.g_00104
OG0001026	Pran.g_00322	Prae.g_00110
OG0001027	Pran.g_00321	Prae.g_00111
OG0001028	Pran.g_00319	Prae.g_00113
OG0001029	Pran.g_00318	Prae.g_00115
OG0001030	Pran.g_00304	Prae.g_00130
OG0001031	Pran.g_00246	Prae.g_00189
OG0001032	Pran.g_00245	Prae.g_00190
OG0001033	Pran.g_00224	Prae.g_00211
OG0001034	Pran.g_00196	Prae.g_00239
OG0001035	Pran.g_01938	Prae.g_00257
OG0001036	Pran.g_01934	Prae.g_00262
OG0001037	Pran.g_01933	Prae.g_00263
OG0001038	Pran.g_01916	Prae.g_00279
OG0001039	Pran.g_01913	Prae.g_00282
OG0001040	Pran.g_01911	Prae.g_00284
OG0001041	Pran.g_01907	Prae.g_00288
OG0001042	Pran.g_01890	Prae.g_00305
OG0001043	Pran.g_01889	Prae.g_00306
OG0001044	Pran.g_01861	Prae.g_00334
OG0001045	Pran.g_01853	Prae.g_00342
OG0001046	Pran.g_01816	Prae.g_00379
OG0001047	Pran.g_01741	Prae.g_00413
OG0001048	Pran.g_01740	Prae.g_00414
OG0001049	Pran.g_01738	Prae.g_00416
OG0001050	Pran.g_01737	Prae.g_00417
OG0001051	Pran.g_01736	Prae.g_00418
OG0001052	Pran.g_01707	Prae.g_00445
OG0001053	Pran.g_01695	Prae.g_00457
OG0001054	Pran.g_01680	Prae.g_00472
OG0001055	Pran.g_01661	Prae.g_00491
OG0001056	Pran.g_01642	Prae.g_00511
OG0001057	Pran.g_01637	Prae.g_00516
OG0001058	Pran.g_01629	Prae.g_00524
OG0001059	Pran.g_01625	Prae.g_00528
OG0001060	Pran.g_01618	Prae.g_00535
OG0001061	Pran.g_01604	Prae.g_00548
OG0001062	Pran.g_01602	Prae.g_00550
OG0001063	Pran.g_01600	Prae.g_00552
OG0001064	Pran.g_01599	Prae.g_00553
OG0001065	Pran.g_01598	Prae.g_00554
OG0001066	Pran.g_01597	Prae.g_00555
OG0001067	Pran.g_01596	Prae.g_00556
OG0001068	Pran.g_01595	Prae.g_00557
OG0001069	Pran.g_01594	Prae.g_00558
OG0001070	Pran.g_01591	Prae.g_00561
OG0001071	Pran.g_01590	Prae.g_00562
OG0001072	Pran.g_01588	Prae.g_00564
OG0001073	Pran.g_01574	Prae.g_00578
OG0001074	Pran.g_01563	Prae.g_00589
OG0001075	Pran.g_01562	Prae.g_00590
OG0001076	Pran.g_01554	Prae.g_00598
OG0001077	Pran.g_01550	Prae.g_00602
OG0001078	Pran.g_01542	Prae.g_00610
OG0001079	Pran.g_01531	Prae.g_00621
OG0001080	Pran.g_01525	Prae.g_00627
OG0001081	Pran.g_01523	Prae.g_00629
OG0001082	Pran.g_01522	Prae.g_00630
OG0001083	Pran.g_01517	Prae.g_00635
OG0001084	Pran.g_01516	Prae.g_00636
OG0001085	Pran.g_01508	Prae.g_00644
OG0001086	Pran.g_01507	Prae.g_00645
OG0001087	Pran.g_01490	Prae.g_00662
OG0001088	Pran.g_01489	Prae.g_00663
OG0001089	Pran.g_01481	Prae.g_00671
OG0001090	Pran.g_01459	Prae.g_00712
OG0001091	Pran.g_01457	Prae.g_00714
OG0001092	Pran.g_01456	Prae.g_00715
OG0001093	Pran.g_01451	Prae.g_00720
OG0001094	Pran.g_01349	Prae.g_00800
OG0001095	Pran.g_01330	Prae.g_00819
OG0001096	Pran.g_01317	Prae.g_00832
OG0001097	Pran.g_01299	Prae.g_00850
OG0001098	Pran.g_01283	Prae.g_00865
OG0001099	Pran.g_00418	Prae.g_00897
OG0001100	Pran.g_00422	Prae.g_00901
OG0001101	Pran.g_00424	Prae.g_00903
OG0001102	Pran.g_00426	Prae.g_00905
OG0001103	Pran.g_00428	Prae.g_00907
OG0001104	Pran.g_00450	Prae.g_00928
OG0001105	Pran.g_00454	Prae.g_00932
OG0001106	Pran.g_00478	Prae.g_00955
OG0001107	Pran.g_00485	Prae.g_00962
OG0001108	Pran.g_00489	Prae.g_00966
OG0001109	Pran.g_00490	Prae.g_00967
OG0001110	Pran.g_00492	Prae.g_00969
OG0001111	Pran.g_00493	Prae.g_00970
OG0001112	Pran.g_00494	Prae.g_00971
OG0001113	Pran.g_00495	Prae.g_00972
OG0001114	Pran.g_00496	Prae.g_00973
OG0001115	Pran.g_00498	Prae.g_00975
OG0001116	Pran.g_00499	Prae.g_00976
OG0001117	Pran.g_00500	Prae.g_00977
OG0001118	Pran.g_00501	Prae.g_00978
OG0001119	Pran.g_00502	Prae.g_00979
OG0001120	Pran.g_00504	Prae.g_00981
OG0001121	Pran.g_00095	Prae.g_01128
OG0001121	Pran.g_00507	Prae.g_00984
OG0001122	Pran.g_00540	Prae.g_01012
OG0001123	Pran.g_00544	Prae.g_01016
OG0001124	Pran.g_00546	Prae.g_01018
OG0001125	Pran.g_00547	Prae.g_01019
OG0001126	Pran.g_00557	Prae.g_01029
OG0001127	Pran.g_00558	Prae.g_01030
OG0001128	Pran.g_00560	Prae.g_01032
OG0001129	Pran.g_00561	Prae.g_01033
OG0001130	Pran.g_00562	Prae.g_01034
OG0001131	Pran.g_00154	Prae.g_01072
OG0001132	Pran.g_00144	Prae.g_01081
OG0001133	Pran.g_00110	Prae.g_01115
OG0001134	Pran.g_00093	Prae.g_01130
OG0001135	Pran.g_00090	Prae.g_01133
OG0001136	Pran.g_00063	Prae.g_01160
OG0001137	Pran.g_00052	Prae.g_01171
OG0001138	Pran.g_00034	Prae.g_01189
OG0001139	Pran.g_00033	Prae.g_01190
OG0001140	Pran.g_00032	Prae.g_01191
OG0001141	Pran.g_00031	Prae.g_01192
OG0001142	Pran.g_00030	Prae.g_01193
OG0001143	Pran.g_00023	Prae.g_01200
OG0001144	Pran.g_00018	Prae.g_01205
OG0001145	Pran.g_00884	Prae.g_01320
OG0001146	Pran.g_00872	Prae.g_01333
