Orthogroup	Pran	Prac
OG0000574	Pran.g_01585	Prac.g_00779
OG0000575	Pran.g_01581	Prac.g_00775
OG0000576	Pran.g_01579	Prac.g_00772
OG0000577	Pran.g_01578	Prac.g_00771
OG0000578	Pran.g_01577	Prac.g_00770
OG0000579	Pran.g_01576	Prac.g_00769
OG0000580	Pran.g_01575	Prac.g_00768
OG0000581	Pran.g_01573	Prac.g_00766
OG0000582	Pran.g_01570	Prac.g_00763
OG0000583	Pran.g_01569	Prac.g_00762
OG0000584	Pran.g_01568	Prac.g_00761
OG0000585	Pran.g_01566	Prac.g_00759
OG0000586	Pran.g_01565	Prac.g_00758
OG0000587	Pran.g_01564	Prac.g_00757
OG0000588	Pran.g_01560	Prac.g_00753
OG0000589	Pran.g_01557	Prac.g_00750
OG0000590	Pran.g_01556	Prac.g_00749
OG0000591	Pran.g_01553	Prac.g_00746
OG0000592	Pran.g_01552	Prac.g_00745
OG0000593	Pran.g_01546	Prac.g_00739
OG0000594	Pran.g_01545	Prac.g_00738
OG0000595	Pran.g_01544	Prac.g_00737
OG0000596	Pran.g_01540	Prac.g_00733
OG0000597	Pran.g_01538	Prac.g_00731
OG0000598	Pran.g_01537	Prac.g_00730
OG0000599	Pran.g_01534	Prac.g_00727
OG0000600	Pran.g_01533	Prac.g_00726
OG0000601	Pran.g_01532	Prac.g_00725
OG0000602	Pran.g_01530	Prac.g_00723
OG0000603	Pran.g_01529	Prac.g_00722
OG0000604	Pran.g_01528	Prac.g_00721
OG0000605	Pran.g_01527	Prac.g_00720
OG0000606	Pran.g_01524	Prac.g_00717
OG0000607	Pran.g_01521	Prac.g_00714
OG0000608	Pran.g_01520	Prac.g_00713
OG0000609	Pran.g_01519	Prac.g_00712
OG0000610	Pran.g_01514	Prac.g_00707
OG0000611	Pran.g_01511	Prac.g_00704
OG0000612	Pran.g_01510	Prac.g_00703
OG0000613	Pran.g_01505	Prac.g_00698
OG0000614	Pran.g_01486	Prac.g_00679
OG0000615	Pran.g_01478	Prac.g_00671
OG0000616	Pran.g_01472	Prac.g_00667
OG0000617	Pran.g_01454	Prac.g_01554
OG0000618	Pran.g_01453	Prac.g_01553
OG0000619	Pran.g_01452	Prac.g_01552
OG0000620	Pran.g_01449	Prac.g_01549
OG0000621	Pran.g_01448	Prac.g_01548
OG0000622	Pran.g_01447	Prac.g_01547
OG0000623	Pran.g_01446	Prac.g_01546
OG0000624	Pran.g_01445	Prac.g_01545
OG0000625	Pran.g_01444	Prac.g_01544
OG0000626	Pran.g_01443	Prac.g_01543
OG0000627	Pran.g_01442	Prac.g_01542
OG0000628	Pran.g_01441	Prac.g_01541
OG0000629	Pran.g_01440	Prac.g_01540
OG0000630	Pran.g_01437	Prac.g_01537
OG0000631	Pran.g_01352	Prac.g_01484
OG0000632	Pran.g_01351	Prac.g_01483
OG0000633	Pran.g_01350	Prac.g_01482
OG0000634	Pran.g_01347	Prac.g_01479
OG0000635	Pran.g_01346	Prac.g_01478
OG0000636	Pran.g_01344	Prac.g_01476
OG0000637	Pran.g_01342	Prac.g_01474
OG0000638	Pran.g_01341	Prac.g_01473
OG0000639	Pran.g_01340	Prac.g_01472
OG0000640	Pran.g_01339	Prac.g_01471
OG0000641	Pran.g_01335	Prac.g_01467
OG0000642	Pran.g_01334	Prac.g_01466
OG0000643	Pran.g_01333	Prac.g_01465
OG0000644	Pran.g_01332	Prac.g_01464
OG0000645	Pran.g_01331	Prac.g_01463
OG0000646	Pran.g_01329	Prac.g_01461
OG0000647	Pran.g_01328	Prac.g_01460
OG0000648	Pran.g_01326	Prac.g_01458
OG0000649	Pran.g_01325	Prac.g_01457
OG0000650	Pran.g_01324	Prac.g_01456
OG0000651	Pran.g_01323	Prac.g_01455
OG0000652	Pran.g_01322	Prac.g_01454
OG0000653	Pran.g_01320	Prac.g_01452
OG0000654	Pran.g_01319	Prac.g_01451
OG0000655	Pran.g_01318	Prac.g_01450
OG0000656	Pran.g_01315	Prac.g_01447
OG0000657	Pran.g_01308	Prac.g_01440
OG0000658	Pran.g_01307	Prac.g_01439
OG0000659	Pran.g_01306	Prac.g_01438
OG0000660	Pran.g_01302	Prac.g_01434
OG0000661	Pran.g_01300	Prac.g_01432
OG0000662	Pran.g_01298	Prac.g_01430
OG0000663	Pran.g_01296	Prac.g_01428
OG0000664	Pran.g_01295	Prac.g_01427
OG0000665	Pran.g_01291	Prac.g_01423
OG0000666	Pran.g_01290	Prac.g_01422
OG0000667	Pran.g_01285	Prac.g_01418
OG0000668	Pran.g_00413	Prac.g_01401
OG0000669	Pran.g_00421	Prac.g_01393
OG0000670	Pran.g_00423	Prac.g_01391
OG0000671	Pran.g_00425	Prac.g_01389
OG0000672	Pran.g_00427	Prac.g_01386
OG0000673	Pran.g_00430	Prac.g_01383
OG0000674	Pran.g_00432	Prac.g_01381
OG0000675	Pran.g_00433	Prac.g_01380
OG0000676	Pran.g_00435	Prac.g_01378
OG0000677	Pran.g_00436	Prac.g_01377
OG0000678	Pran.g_00438	Prac.g_01375
OG0000679	Pran.g_00442	Prac.g_01371
OG0000680	Pran.g_00443	Prac.g_01370
OG0000681	Pran.g_00445	Prac.g_01368
OG0000682	Pran.g_00446	Prac.g_01367
OG0000683	Pran.g_00447	Prac.g_01366
OG0000684	Pran.g_00449	Prac.g_01365
OG0000685	Pran.g_00451	Prac.g_01363
OG0000686	Pran.g_00452	Prac.g_01362
OG0000687	Pran.g_00453	Prac.g_01361
OG0000688	Pran.g_00456	Prac.g_01358
OG0000689	Pran.g_00457	Prac.g_01357
OG0000690	Pran.g_00458	Prac.g_01356
OG0000691	Pran.g_00459	Prac.g_01355
OG0000692	Pran.g_00461	Prac.g_01353
OG0000693	Pran.g_00462	Prac.g_01352
OG0000694	Pran.g_00463	Prac.g_01351
OG0000695	Pran.g_00465	Prac.g_01349
OG0000696	Pran.g_00466	Prac.g_01348
OG0000697	Pran.g_00467	Prac.g_01347
OG0000698	Pran.g_00470	Prac.g_01344
OG0000699	Pran.g_00471	Prac.g_01343
OG0000700	Pran.g_00472	Prac.g_01342
OG0000701	Pran.g_00473	Prac.g_01341
OG0000702	Pran.g_00475	Prac.g_01339
OG0000703	Pran.g_00476	Prac.g_01338
OG0000704	Pran.g_00477	Prac.g_01337
OG0000705	Pran.g_00481	Prac.g_01333
OG0000706	Pran.g_00482	Prac.g_01332
OG0000707	Pran.g_00483	Prac.g_01331
OG0000708	Pran.g_00484	Prac.g_01330
OG0000709	Pran.g_00488	Prac.g_01326
OG0000710	Pran.g_00491	Prac.g_01323
OG0000711	Pran.g_00508	Prac.g_01307
OG0000712	Pran.g_00510	Prac.g_01305
OG0000713	Pran.g_00511	Prac.g_01304
OG0000714	Pran.g_00512	Prac.g_01303
OG0000715	Pran.g_00514	Prac.g_01301
OG0000716	Pran.g_00516	Prac.g_01299
OG0000717	Pran.g_00517	Prac.g_01298
OG0000718	Pran.g_00537	Prac.g_01287
OG0000719	Pran.g_00539	Prac.g_01285
OG0000720	Pran.g_00548	Prac.g_01276
OG0000721	Pran.g_00550	Prac.g_01274
OG0000722	Pran.g_00551	Prac.g_01273
OG0000723	Pran.g_00554	Prac.g_01270
OG0000724	Pran.g_00563	Prac.g_01261
OG0000725	Pran.g_00569	Prac.g_01255
OG0000726	Pran.g_00570	Prac.g_01254
OG0000727	Pran.g_00571	Prac.g_01253
OG0000728	Pran.g_00573	Prac.g_01251
OG0000729	Pran.g_00133	Prac.g_01205
OG0000730	Pran.g_00129	Prac.g_01046
OG0000731	Pran.g_00125	Prac.g_01042
OG0000732	Pran.g_00115	Prac.g_01036
OG0000733	Pran.g_00092	Prac.g_01017
OG0000734	Pran.g_00075	Prac.g_01000
OG0000735	Pran.g_00073	Prac.g_00998
OG0000736	Pran.g_00072	Prac.g_00997
OG0000737	Pran.g_00071	Prac.g_00996
OG0000738	Pran.g_00067	Prac.g_00992
OG0000739	Pran.g_00066	Prac.g_00991
OG0000740	Pran.g_00065	Prac.g_00990
OG0000741	Pran.g_00064	Prac.g_00989
OG0000742	Pran.g_00061	Prac.g_00986
OG0000743	Pran.g_00059	Prac.g_00984
OG0000744	Pran.g_00058	Prac.g_00983
OG0000745	Pran.g_00057	Prac.g_00982
OG0000746	Pran.g_00055	Prac.g_00980
OG0000747	Pran.g_00054	Prac.g_00979
OG0000748	Pran.g_00051	Prac.g_00976
OG0000749	Pran.g_00050	Prac.g_00975
OG0000750	Pran.g_00049	Prac.g_00974
OG0000751	Pran.g_00047	Prac.g_00972
OG0000752	Pran.g_00045	Prac.g_00970
OG0000753	Pran.g_00042	Prac.g_00967
OG0000754	Pran.g_00039	Prac.g_00964
OG0000755	Pran.g_00036	Prac.g_00961
OG0000756	Pran.g_00035	Prac.g_00960
OG0000757	Pran.g_00029	Prac.g_00954
OG0000758	Pran.g_00028	Prac.g_00953
OG0000759	Pran.g_00027	Prac.g_00952
OG0000760	Pran.g_00026	Prac.g_00951
OG0000761	Pran.g_00025	Prac.g_00950
OG0000762	Pran.g_00024	Prac.g_00949
OG0000763	Pran.g_00022	Prac.g_00947
OG0000764	Pran.g_00021	Prac.g_00946
OG0000765	Pran.g_00012	Prac.g_00937
OG0000766	Pran.g_00011	Prac.g_00936
OG0000767	Pran.g_00009	Prac.g_00934
OG0000768	Pran.g_00008	Prac.g_00933
OG0000769	Pran.g_00006	Prac.g_00931
OG0000770	Pran.g_00004	Prac.g_00929
OG0000771	Pran.g_00918	Prac.g_00448
OG0000772	Pran.g_00899	Prac.g_00154
OG0000773	Pran.g_00885	Prac.g_00166
OG0000774	Pran.g_00883	Prac.g_00168
OG0000775	Pran.g_00881	Prac.g_00170
OG0000776	Pran.g_00880	Prac.g_00171
OG0000777	Pran.g_00879	Prac.g_00172
OG0000778	Pran.g_00878	Prac.g_00173
OG0000779	Pran.g_00874	Prac.g_00177
OG0000780	Pran.g_00873	Prac.g_00178
OG0000781	Pran.g_00870	Prac.g_00181
OG0000782	Pran.g_00869	Prac.g_00182
OG0000783	Pran.g_00868	Prac.g_00183
OG0000784	Pran.g_00867	Prac.g_00184
OG0000785	Pran.g_00865	Prac.g_00186
OG0000786	Pran.g_00863	Prac.g_00188
OG0000787	Pran.g_00862	Prac.g_00189
OG0000788	Pran.g_00853	Prac.g_00204
OG0000789	Pran.g_00850	Prac.g_00207
OG0000790	Pran.g_00836	Prac.g_00222
OG0000791	Pran.g_00834	Prac.g_00224
OG0000792	Pran.g_00833	Prac.g_00225
OG0000793	Pran.g_00830	Prac.g_00228
OG0000794	Pran.g_00829	Prac.g_00229
OG0000795	Pran.g_00828	Prac.g_00230
OG0000796	Pran.g_00824	Prac.g_00234
OG0000797	Pran.g_00823	Prac.g_00235
OG0000798	Pran.g_00789	Prac.g_00262
OG0000799	Pran.g_00751	Prac.g_00429
OG0000800	Pran.g_00750	Prac.g_00428
OG0000801	Pran.g_00749	Prac.g_00427
OG0000802	Pran.g_00747	Prac.g_00425
OG0000803	Pran.g_00745	Prac.g_00423
OG0000804	Pran.g_00744	Prac.g_00422
OG0000805	Pran.g_00742	Prac.g_00420
OG0000806	Pran.g_00740	Prac.g_00418
OG0000807	Pran.g_00739	Prac.g_00417
OG0000808	Pran.g_00738	Prac.g_00416
OG0000809	Pran.g_00735	Prac.g_00413
OG0000810	Pran.g_00734	Prac.g_00412
OG0000811	Pran.g_00730	Prac.g_00408
OG0000812	Pran.g_00728	Prac.g_00406
OG0000813	Pran.g_00727	Prac.g_00405
OG0000814	Pran.g_00725	Prac.g_00403
OG0000815	Pran.g_00724	Prac.g_00402
OG0000816	Pran.g_00722	Prac.g_00400
OG0000817	Pran.g_00721	Prac.g_00399
OG0000818	Pran.g_00716	Prac.g_00394
OG0000819	Pran.g_00715	Prac.g_00393
OG0000820	Pran.g_00714	Prac.g_00392
OG0000821	Pran.g_00710	Prac.g_00388
OG0000822	Pran.g_00709	Prac.g_00387
OG0000823	Pran.g_00708	Prac.g_00386
OG0000824	Pran.g_00705	Prac.g_00383
OG0000825	Pran.g_00704	Prac.g_00382
OG0000826	Pran.g_00703	Prac.g_00381
OG0000827	Pran.g_00702	Prac.g_00380
OG0000828	Pran.g_00699	Prac.g_00377
OG0000829	Pran.g_00698	Prac.g_00376
OG0000830	Pran.g_00697	Prac.g_00375
OG0000831	Pran.g_00695	Prac.g_00373
OG0000832	Pran.g_00689	Prac.g_00367
OG0000833	Pran.g_00681	Prac.g_00359
OG0000834	Pran.g_00680	Prac.g_00358
OG0000835	Pran.g_00679	Prac.g_00357
OG0000836	Pran.g_00678	Prac.g_00356
OG0000837	Pran.g_00677	Prac.g_00355
OG0000838	Pran.g_00675	Prac.g_00353
OG0000839	Pran.g_00674	Prac.g_00352
OG0000840	Pran.g_00673	Prac.g_00351
OG0000841	Pran.g_00672	Prac.g_00350
OG0000842	Pran.g_00671	Prac.g_00349
OG0000843	Pran.g_00670	Prac.g_00348
OG0000844	Pran.g_00669	Prac.g_00347
OG0000845	Pran.g_00668	Prac.g_00346
OG0000846	Pran.g_00667	Prac.g_00345
OG0000847	Pran.g_00666	Prac.g_00344
OG0000848	Pran.g_00665	Prac.g_00343
OG0000849	Pran.g_00664	Prac.g_00342
OG0000850	Pran.g_00662	Prac.g_00340
OG0000851	Pran.g_00661	Prac.g_00339
OG0000852	Pran.g_00660	Prac.g_00338
OG0000853	Pran.g_00656	Prac.g_00334
OG0000854	Pran.g_00654	Prac.g_00332
OG0000855	Pran.g_00653	Prac.g_00331
OG0000856	Pran.g_00636	Prac.g_00317
OG0000857	Pran.g_00598	Prac.g_00288
OG0000858	Pran.g_00964	Prac.g_00631
OG0000859	Pran.g_00965	Prac.g_00630
OG0000860	Pran.g_00972	Prac.g_00623
OG0000861	Pran.g_00973	Prac.g_00622
OG0000862	Pran.g_00974	Prac.g_00621
OG0000863	Pran.g_00976	Prac.g_00619
OG0000864	Pran.g_00977	Prac.g_00618
OG0000865	Pran.g_00978	Prac.g_00617
OG0000866	Pran.g_00979	Prac.g_00616
OG0000867	Pran.g_00980	Prac.g_00615
OG0000868	Pran.g_00981	Prac.g_00614
OG0000869	Pran.g_00985	Prac.g_00610
OG0000870	Pran.g_00990	Prac.g_00605
OG0000871	Pran.g_00991	Prac.g_00604
OG0000872	Pran.g_00992	Prac.g_00603
OG0000873	Pran.g_00995	Prac.g_00600
OG0000874	Pran.g_00998	Prac.g_00597
OG0000875	Pran.g_00999	Prac.g_00596
OG0000876	Pran.g_01000	Prac.g_00595
OG0000877	Pran.g_01002	Prac.g_00593
OG0000878	Pran.g_01003	Prac.g_00592
OG0000879	Pran.g_01004	Prac.g_00591
OG0000880	Pran.g_01005	Prac.g_00590
OG0000881	Pran.g_01009	Prac.g_00586
OG0000882	Pran.g_01014	Prac.g_00581
OG0000883	Pran.g_01015	Prac.g_00580
OG0000884	Pran.g_01017	Prac.g_00578
OG0000885	Pran.g_01018	Prac.g_00577
OG0000886	Pran.g_01019	Prac.g_00576
OG0000887	Pran.g_01020	Prac.g_00575
OG0000888	Pran.g_01022	Prac.g_00573
OG0000889	Pran.g_01024	Prac.g_00571
OG0000890	Pran.g_01025	Prac.g_00570
OG0000891	Pran.g_01026	Prac.g_00569
OG0000892	Pran.g_01028	Prac.g_00471
OG0000893	Pran.g_01032	Prac.g_00476
OG0000894	Pran.g_01034	Prac.g_00478
OG0000895	Pran.g_01037	Prac.g_00481
OG0000896	Pran.g_01038	Prac.g_00482
OG0000897	Pran.g_01040	Prac.g_00484
OG0000898	Pran.g_01041	Prac.g_00485
OG0000899	Pran.g_01042	Prac.g_00486
OG0000900	Pran.g_01044	Prac.g_00487
OG0000901	Pran.g_01047	Prac.g_00490
OG0000902	Pran.g_01049	Prac.g_00492
OG0000903	Pran.g_01052	Prac.g_00495
OG0000904	Pran.g_01054	Prac.g_00497
OG0000905	Pran.g_01058	Prac.g_00502
OG0000906	Pran.g_01059	Prac.g_00503
OG0000907	Pran.g_01062	Prac.g_00506
OG0000908	Pran.g_01065	Prac.g_00509
OG0000909	Pran.g_01066	Prac.g_00510
OG0000910	Pran.g_01067	Prac.g_00511
OG0000911	Pran.g_01070	Prac.g_00513
OG0000912	Pran.g_01071	Prac.g_00514
OG0000913	Pran.g_01072	Prac.g_00515
OG0000914	Pran.g_01073	Prac.g_00516
OG0000915	Pran.g_01074	Prac.g_00517
OG0000916	Pran.g_01075	Prac.g_00518
OG0000917	Pran.g_01076	Prac.g_00519
OG0000918	Pran.g_01077	Prac.g_00520
OG0000919	Pran.g_01078	Prac.g_00521
OG0000920	Pran.g_01079	Prac.g_00522
OG0000921	Pran.g_01080	Prac.g_00523
OG0000922	Pran.g_01081	Prac.g_00524
OG0000923	Pran.g_01085	Prac.g_00528
OG0000924	Pran.g_01086	Prac.g_00529
OG0000925	Pran.g_01087	Prac.g_00530
OG0000926	Pran.g_01088	Prac.g_00531
OG0000927	Pran.g_01090	Prac.g_00533
OG0000928	Pran.g_01091	Prac.g_00534
OG0000929	Pran.g_01092	Prac.g_00535
OG0000930	Pran.g_01093	Prac.g_00536
OG0000931	Pran.g_01094	Prac.g_00537
OG0000932	Pran.g_01095	Prac.g_00538
OG0000933	Pran.g_01099	Prac.g_00542
OG0000934	Pran.g_01101	Prac.g_00544
OG0000935	Pran.g_01102	Prac.g_00545
OG0000936	Pran.g_01103	Prac.g_00546
OG0000937	Pran.g_01104	Prac.g_00547
OG0000938	Pran.g_01106	Prac.g_00549
OG0000939	Pran.g_01107	Prac.g_00550
OG0000940	Pran.g_01114	Prac.g_00556
OG0000941	Pran.g_01116	Prac.g_00558
OG0000942	Pran.g_01118	Prac.g_00560
OG0000943	Pran.g_01119	Prac.g_00561
OG0000944	Pran.g_01120	Prac.g_00562
OG0000945	Pran.g_01121	Prac.g_00563
OG0000946	Pran.g_01125	Prac.g_00005
OG0000947	Pran.g_01127	Prac.g_00007
OG0000948	Pran.g_01128	Prac.g_00008
OG0000949	Pran.g_01131	Prac.g_00011
OG0000950	Pran.g_01136	Prac.g_00016
OG0000951	Pran.g_01139	Prac.g_00020
OG0000952	Pran.g_01143	Prac.g_00024
OG0000953	Pran.g_01146	Prac.g_00027
OG0000954	Pran.g_01150	Prac.g_00031
OG0000955	Pran.g_01151	Prac.g_00032
OG0000956	Pran.g_01153	Prac.g_00034
OG0000957	Pran.g_01158	Prac.g_00039
OG0000958	Pran.g_01159	Prac.g_00040
OG0000959	Pran.g_01163	Prac.g_00044
OG0000960	Pran.g_01164	Prac.g_00045
OG0000961	Pran.g_01166	Prac.g_00047
OG0000962	Pran.g_01168	Prac.g_00049
OG0000963	Pran.g_01172	Prac.g_00052
OG0000964	Pran.g_01173	Prac.g_00053
OG0000965	Pran.g_01174	Prac.g_00054
OG0000966	Pran.g_01182	Prac.g_00061
OG0000967	Pran.g_01186	Prac.g_00065
OG0000968	Pran.g_01188	Prac.g_00067
OG0000969	Pran.g_01189	Prac.g_00068
OG0000970	Pran.g_01190	Prac.g_00069
OG0000971	Pran.g_01191	Prac.g_00070
OG0000972	Pran.g_01192	Prac.g_00071
OG0000973	Pran.g_01193	Prac.g_00072
OG0000974	Pran.g_01194	Prac.g_00073
OG0000975	Pran.g_01195	Prac.g_00074
OG0000976	Pran.g_01196	Prac.g_00075
OG0000977	Pran.g_01197	Prac.g_00076
OG0000978	Pran.g_01198	Prac.g_00077
OG0000979	Pran.g_01201	Prac.g_00080
OG0000980	Pran.g_01202	Prac.g_00082
OG0000981	Pran.g_01204	Prac.g_00084
OG0000982	Pran.g_01206	Prac.g_00086
OG0000983	Pran.g_01207	Prac.g_00087
OG0000984	Pran.g_01208	Prac.g_00088
OG0000985	Pran.g_01211	Prac.g_00091
OG0000986	Pran.g_01213	Prac.g_00093
OG0000987	Pran.g_01214	Prac.g_00094
OG0000988	Pran.g_01217	Prac.g_00097
OG0000989	Pran.g_01221	Prac.g_00100
OG0000990	Pran.g_01224	Prac.g_00103
OG0000991	Pran.g_01225	Prac.g_00104
OG0000992	Pran.g_01227	Prac.g_00106
OG0000993	Pran.g_01228	Prac.g_00107
OG0000994	Pran.g_01229	Prac.g_00108
OG0000995	Pran.g_01233	Prac.g_00112
OG0000996	Pran.g_01234	Prac.g_00113
OG0000997	Pran.g_01235	Prac.g_00114
OG0000998	Pran.g_01237	Prac.g_00116
OG0000999	Pran.g_01238	Prac.g_00117
OG0001000	Pran.g_01241	Prac.g_00120
OG0001001	Pran.g_01243	Prac.g_00122
OG0001002	Pran.g_01247	Prac.g_00126
OG0001003	Pran.g_01249	Prac.g_00127
OG0001004	Pran.g_01250	Prac.g_00128
OG0001005	Pran.g_01251	Prac.g_00129
OG0001006	Pran.g_01255	Prac.g_01949
OG0001007	Pran.g_01257	Prac.g_01947
OG0001008	Pran.g_01743	Prac.g_01110
OG0001009	Pran.g_00397	Prac.g_01920
OG0001010	Pran.g_00396	Prac.g_01919
OG0001011	Pran.g_00395	Prac.g_01918
OG0001012	Pran.g_00382	Prac.g_01889
OG0001013	Pran.g_00377	Prac.g_01883
OG0001014	Pran.g_00374	Prac.g_01880
OG0001015	Pran.g_00373	Prac.g_01879
OG0001016	Pran.g_00359	Prac.g_01858
OG0001017	Pran.g_00355	Prac.g_01854
OG0001018	Pran.g_00352	Prac.g_01851
OG0001019	Pran.g_00343	Prac.g_01842
OG0001020	Pran.g_00342	Prac.g_01841
OG0001021	Pran.g_00341	Prac.g_01840
OG0001022	Pran.g_00339	Prac.g_01837
OG0001023	Pran.g_00338	Prac.g_01836
OG0001024	Pran.g_00335	Prac.g_01833
OG0001025	Pran.g_00329	Prac.g_01827
OG0001026	Pran.g_00322	Prac.g_01820
OG0001027	Pran.g_00321	Prac.g_01819
OG0001028	Pran.g_00319	Prac.g_01817
OG0001029	Pran.g_00318	Prac.g_01816
OG0001030	Pran.g_00304	Prac.g_01801
OG0001031	Pran.g_00246	Prac.g_01744
OG0001032	Pran.g_00245	Prac.g_01743
OG0001033	Pran.g_00224	Prac.g_01722
OG0001034	Pran.g_00196	Prac.g_01694
OG0001035	Pran.g_01938	Prac.g_01677
OG0001036	Pran.g_01934	Prac.g_01672
OG0001037	Pran.g_01933	Prac.g_01671
OG0001038	Pran.g_01916	Prac.g_01653
OG0001039	Pran.g_01913	Prac.g_01650
OG0001040	Pran.g_01911	Prac.g_01648
OG0001041	Pran.g_01907	Prac.g_01644
OG0001042	Pran.g_01890	Prac.g_01627
OG0001043	Pran.g_01889	Prac.g_01626
OG0001044	Pran.g_01861	Prac.g_01201
OG0001045	Pran.g_01853	Prac.g_01192
OG0001046	Pran.g_01816	Prac.g_01154
OG0001047	Pran.g_01741	Prac.g_01108
OG0001048	Pran.g_01740	Prac.g_01107
OG0001049	Pran.g_01738	Prac.g_01105
OG0001050	Pran.g_01737	Prac.g_01104
OG0001051	Pran.g_01736	Prac.g_01103
OG0001052	Pran.g_01707	Prac.g_01073
OG0001053	Pran.g_01695	Prac.g_01061
OG0001054	Pran.g_01680	Prac.g_00873
OG0001055	Pran.g_01661	Prac.g_00855
OG0001056	Pran.g_01642	Prac.g_00836
OG0001057	Pran.g_01637	Prac.g_00831
OG0001058	Pran.g_01629	Prac.g_00823
OG0001059	Pran.g_01625	Prac.g_00819
OG0001060	Pran.g_01618	Prac.g_00812
OG0001061	Pran.g_01604	Prac.g_00799
OG0001062	Pran.g_01602	Prac.g_00797
OG0001063	Pran.g_01600	Prac.g_00795
OG0001064	Pran.g_01599	Prac.g_00794
OG0001065	Pran.g_01598	Prac.g_00793
OG0001066	Pran.g_01597	Prac.g_00792
OG0001067	Pran.g_01596	Prac.g_00791
OG0001068	Pran.g_01595	Prac.g_00790
OG0001069	Pran.g_01594	Prac.g_00789
OG0001070	Pran.g_01591	Prac.g_00786
OG0001071	Pran.g_01590	Prac.g_00785
OG0001072	Pran.g_01588	Prac.g_00783
OG0001073	Pran.g_01574	Prac.g_00767
OG0001074	Pran.g_01563	Prac.g_00756
OG0001075	Pran.g_01562	Prac.g_00755
OG0001076	Pran.g_01554	Prac.g_00747
OG0001077	Pran.g_01550	Prac.g_00743
OG0001078	Pran.g_01542	Prac.g_00735
OG0001079	Pran.g_01531	Prac.g_00724
OG0001080	Pran.g_01525	Prac.g_00718
OG0001081	Pran.g_01523	Prac.g_00716
OG0001082	Pran.g_01522	Prac.g_00715
OG0001083	Pran.g_01517	Prac.g_00710
OG0001084	Pran.g_01516	Prac.g_00709
OG0001085	Pran.g_01508	Prac.g_00701
OG0001086	Pran.g_01507	Prac.g_00700
OG0001087	Pran.g_01490	Prac.g_00683
OG0001088	Pran.g_01489	Prac.g_00682
OG0001089	Pran.g_01481	Prac.g_00674
OG0001090	Pran.g_01459	Prac.g_01559
OG0001091	Pran.g_01457	Prac.g_01557
OG0001092	Pran.g_01456	Prac.g_01556
OG0001093	Pran.g_01451	Prac.g_01551
OG0001094	Pran.g_01349	Prac.g_01481
OG0001095	Pran.g_01330	Prac.g_01462
OG0001096	Pran.g_01317	Prac.g_01449
OG0001097	Pran.g_01299	Prac.g_01431
OG0001098	Pran.g_01283	Prac.g_01416
OG0001099	Pran.g_00418	Prac.g_01396
OG0001100	Pran.g_00422	Prac.g_01392
OG0001101	Pran.g_00424	Prac.g_01390
OG0001102	Pran.g_00426	Prac.g_01387
OG0001103	Pran.g_00428	Prac.g_01385
OG0001104	Pran.g_00450	Prac.g_01364
OG0001105	Pran.g_00454	Prac.g_01360
OG0001106	Pran.g_00478	Prac.g_01336
OG0001107	Pran.g_00485	Prac.g_01329
OG0001108	Pran.g_00489	Prac.g_01325
OG0001109	Pran.g_00490	Prac.g_01324
OG0001110	Pran.g_00492	Prac.g_01322
OG0001111	Pran.g_00493	Prac.g_01321
OG0001112	Pran.g_00494	Prac.g_01320
OG0001113	Pran.g_00495	Prac.g_01319
OG0001114	Pran.g_00496	Prac.g_01318
OG0001115	Pran.g_00498	Prac.g_01316
OG0001116	Pran.g_00499	Prac.g_01315
OG0001117	Pran.g_00500	Prac.g_01314
OG0001118	Pran.g_00501	Prac.g_01313
OG0001119	Pran.g_00502	Prac.g_01312
OG0001120	Pran.g_00504	Prac.g_01310
OG0001121	Pran.g_00095	Prac.g_01020
OG0001122	Pran.g_00540	Prac.g_01284
OG0001123	Pran.g_00544	Prac.g_01280
OG0001124	Pran.g_00546	Prac.g_01278
OG0001125	Pran.g_00547	Prac.g_01277
OG0001126	Pran.g_00557	Prac.g_01267
OG0001127	Pran.g_00558	Prac.g_01266
OG0001128	Pran.g_00560	Prac.g_01264
OG0001129	Pran.g_00561	Prac.g_01263
OG0001130	Pran.g_00562	Prac.g_01262
OG0001131	Pran.g_00154	Prac.g_01225
OG0001132	Pran.g_00144	Prac.g_01216
OG0001133	Pran.g_00110	Prac.g_01031
OG0001134	Pran.g_00093	Prac.g_01018
OG0001135	Pran.g_00090	Prac.g_01015
OG0001136	Pran.g_00063	Prac.g_00988
OG0001137	Pran.g_00052	Prac.g_00977
OG0001138	Pran.g_00034	Prac.g_00959
OG0001139	Pran.g_00033	Prac.g_00958
OG0001140	Pran.g_00032	Prac.g_00957
OG0001141	Pran.g_00031	Prac.g_00956
OG0001142	Pran.g_00030	Prac.g_00955
OG0001143	Pran.g_00023	Prac.g_00948
OG0001144	Pran.g_00018	Prac.g_00943
OG0001145	Pran.g_00884	Prac.g_00167
OG0001146	Pran.g_00872	Prac.g_00179
OG0001147	Pran.g_00854	Prac.g_00203
OG0001148	Pran.g_00839	Prac.g_00219
OG0001149	Pran.g_00838	Prac.g_00220
OG0001150	Pran.g_00837	Prac.g_00221
OG0001151	Pran.g_00826	Prac.g_00232
OG0001152	Pran.g_00825	Prac.g_00233
OG0001153	Pran.g_00701	Prac.g_00379
OG0001154	Pran.g_00700	Prac.g_00378
OG0001155	Pran.g_00688	Prac.g_00366
