Orthogroup	Prat	Pras
OG0000574	Prat.g_00555	Pras.g_01469
OG0000575	Prat.g_00559	Pras.g_01473
OG0000576	Prat.g_00561	Pras.g_01475
OG0000577	Prat.g_00562	Pras.g_01476
OG0000578	Prat.g_00563	Pras.g_01477
OG0000579	Prat.g_00564	Pras.g_01478
OG0000580	Prat.g_00565	Pras.g_01479
OG0000581	Prat.g_00568	Pras.g_01481
OG0000582	Prat.g_00571	Pras.g_01484
OG0000583	Prat.g_00572	Pras.g_01485
OG0000584	Prat.g_00573	Pras.g_01486
OG0000585	Prat.g_00575	Pras.g_01488
OG0000586	Prat.g_00576	Pras.g_01489
OG0000587	Prat.g_00577	Pras.g_01490
OG0000588	Prat.g_00582	Pras.g_01494
OG0000589	Prat.g_00584	Pras.g_01497
OG0000590	Prat.g_00585	Pras.g_01498
OG0000591	Prat.g_00589	Pras.g_01501
OG0000592	Prat.g_00590	Pras.g_01502
OG0000593	Prat.g_01094	Pras.g_01508
OG0000594	Prat.g_01093	Pras.g_01509
OG0000595	Prat.g_01091	Pras.g_01510
OG0000596	Prat.g_01087	Pras.g_01514
OG0000597	Prat.g_01084	Pras.g_01516
OG0000598	Prat.g_01083	Pras.g_01517
OG0000599	Prat.g_01080	Pras.g_01520
OG0000600	Prat.g_01079	Pras.g_01521
OG0000601	Prat.g_01078	Pras.g_01522
OG0000602	Prat.g_01076	Pras.g_01524
OG0000603	Prat.g_01075	Pras.g_01525
OG0000604	Prat.g_01074	Pras.g_01526
OG0000605	Prat.g_01073	Pras.g_01527
OG0000606	Prat.g_01070	Pras.g_01530
OG0000607	Prat.g_01067	Pras.g_01533
OG0000608	Prat.g_01066	Pras.g_01534
OG0000609	Prat.g_01065	Pras.g_01535
OG0000610	Prat.g_01059	Pras.g_01540
OG0000611	Prat.g_01056	Pras.g_01543
OG0000612	Prat.g_01055	Pras.g_01544
OG0000613	Prat.g_00747	Pras.g_01549
OG0000614	Prat.g_00767	Pras.g_01568
OG0000615	Prat.g_00777	Pras.g_01576
OG0000616	Prat.g_01882	Pras.g_01580
OG0000617	Prat.g_00797	Pras.g_01612
OG0000618	Prat.g_00798	Pras.g_01613
OG0000619	Prat.g_00799	Pras.g_01614
OG0000620	Prat.g_00802	Pras.g_01617
OG0000621	Prat.g_00803	Pras.g_01618
OG0000622	Prat.g_00804	Pras.g_01619
OG0000623	Prat.g_00805	Pras.g_01620
OG0000624	Prat.g_00807	Pras.g_01621
OG0000625	Prat.g_00808	Pras.g_01622
OG0000626	Prat.g_00809	Pras.g_01623
OG0000627	Prat.g_00811	Pras.g_01624
OG0000628	Prat.g_00812	Pras.g_01625
OG0000629	Prat.g_00813	Pras.g_01626
OG0000630	Prat.g_00816	Pras.g_01629
OG0000631	Prat.g_00865	Pras.g_01692
OG0000632	Prat.g_00866	Pras.g_01693
OG0000633	Prat.g_00867	Pras.g_01694
OG0000634	Prat.g_01041	Pras.g_01697
OG0000635	Prat.g_01040	Pras.g_01698
OG0000636	Prat.g_01038	Pras.g_01700
OG0000637	Prat.g_01036	Pras.g_01702
OG0000638	Prat.g_01035	Pras.g_01703
OG0000639	Prat.g_01034	Pras.g_01704
OG0000640	Prat.g_01033	Pras.g_01705
OG0000641	Prat.g_01029	Pras.g_01709
OG0000642	Prat.g_01028	Pras.g_01710
OG0000643	Prat.g_01027	Pras.g_01711
OG0000644	Prat.g_01026	Pras.g_01712
OG0000645	Prat.g_01025	Pras.g_01713
OG0000646	Prat.g_01023	Pras.g_01715
OG0000647	Prat.g_01021	Pras.g_01716
OG0000648	Prat.g_01019	Pras.g_01718
OG0000649	Prat.g_01018	Pras.g_01719
OG0000650	Prat.g_01017	Pras.g_01720
OG0000651	Prat.g_01016	Pras.g_01721
OG0000652	Prat.g_01015	Pras.g_01722
OG0000653	Prat.g_01013	Pras.g_01724
OG0000654	Prat.g_01012	Pras.g_01725
OG0000655	Prat.g_01011	Pras.g_01726
OG0000656	Prat.g_01008	Pras.g_01729
OG0000657	Prat.g_01002	Pras.g_01736
OG0000658	Prat.g_01001	Pras.g_01737
OG0000659	Prat.g_01000	Pras.g_01738
OG0000660	Prat.g_00996	Pras.g_01742
OG0000661	Prat.g_00994	Pras.g_01744
OG0000662	Prat.g_00992	Pras.g_01746
OG0000663	Prat.g_00990	Pras.g_01748
OG0000664	Prat.g_00989	Pras.g_01749
OG0000665	Prat.g_00983	Pras.g_01753
OG0000666	Prat.g_00982	Pras.g_01754
OG0000667	Prat.g_00978	Pras.g_01758
OG0000668	Prat.g_00694	Pras.g_01788
OG0000669	Prat.g_00705	Pras.g_01792
OG0000670	Prat.g_00708	Pras.g_01794
OG0000671	Prat.g_00710	Pras.g_01796
OG0000672	Prat.g_00713	Pras.g_01799
OG0000673	Prat.g_00717	Pras.g_01802
OG0000674	Prat.g_00719	Pras.g_01804
OG0000675	Prat.g_00720	Pras.g_01805
OG0000676	Prat.g_00722	Pras.g_01807
OG0000677	Prat.g_00723	Pras.g_01808
OG0000678	Prat.g_00725	Pras.g_01810
OG0000679	Prat.g_00730	Pras.g_01814
OG0000680	Prat.g_00731	Pras.g_01815
OG0000681	Prat.g_00734	Pras.g_01818
OG0000682	Prat.g_00735	Pras.g_01819
OG0000683	Prat.g_00736	Pras.g_01820
OG0000684	Prat.g_00738	Pras.g_01821
OG0000685	Prat.g_00740	Pras.g_01823
OG0000686	Prat.g_00741	Pras.g_01824
OG0000687	Prat.g_00742	Pras.g_01825
OG0000688	Prat.g_01051	Pras.g_01828
OG0000689	Prat.g_01050	Pras.g_01829
OG0000690	Prat.g_01049	Pras.g_01830
OG0000691	Prat.g_01048	Pras.g_01831
OG0000692	Prat.g_01046	Pras.g_01833
OG0000693	Prat.g_01045	Pras.g_01834
OG0000694	Prat.g_01044	Pras.g_01835
OG0000695	Prat.g_00869	Pras.g_01837
OG0000696	Prat.g_00870	Pras.g_01838
OG0000697	Prat.g_00871	Pras.g_01839
OG0000698	Prat.g_00874	Pras.g_01842
OG0000699	Prat.g_00876	Pras.g_01843
OG0000700	Prat.g_00877	Pras.g_01844
OG0000701	Prat.g_00878	Pras.g_01845
OG0000702	Prat.g_00880	Pras.g_01847
OG0000703	Prat.g_00881	Pras.g_01848
OG0000704	Prat.g_00883	Pras.g_01849
OG0000705	Prat.g_00889	Pras.g_01853
OG0000706	Prat.g_00890	Pras.g_01854
OG0000707	Prat.g_00891	Pras.g_01855
OG0000708	Prat.g_00893	Pras.g_01856
OG0000709	Prat.g_00897	Pras.g_01860
OG0000710	Prat.g_00900	Pras.g_01863
OG0000711	Prat.g_00916	Pras.g_01881
OG0000712	Prat.g_00917	Pras.g_01883
OG0000713	Prat.g_00918	Pras.g_01884
OG0000714	Prat.g_00919	Pras.g_01885
OG0000715	Prat.g_00921	Pras.g_01887
OG0000716	Prat.g_00923	Pras.g_01889
OG0000717	Prat.g_00924	Pras.g_01890
OG0000718	Prat.g_00929	Pras.g_01903
OG0000719	Prat.g_00931	Pras.g_01905
OG0000720	Prat.g_00942	Pras.g_01914
OG0000721	Prat.g_00946	Pras.g_01916
OG0000722	Prat.g_00947	Pras.g_01917
OG0000723	Prat.g_00951	Pras.g_01920
OG0000724	Prat.g_00960	Pras.g_01929
OG0000725	Prat.g_00966	Pras.g_01935
OG0000726	Prat.g_00967	Pras.g_01936
OG0000727	Prat.g_00968	Pras.g_01937
OG0000728	Prat.g_00970	Pras.g_01939
OG0000729	Prat.g_01214	Pras.g_01984
OG0000730	Prat.g_01199	Pras.g_01988
OG0000731	Prat.g_00354	Pras.g_01992
OG0000732	Prat.g_01831	Pras.g_00003
OG0000733	Prat.g_01560	Pras.g_00024
OG0000734	Prat.g_01171	Pras.g_00041
OG0000735	Prat.g_01169	Pras.g_00043
OG0000736	Prat.g_01168	Pras.g_00044
OG0000737	Prat.g_01167	Pras.g_00045
OG0000738	Prat.g_01163	Pras.g_00049
OG0000739	Prat.g_01162	Pras.g_00050
OG0000740	Prat.g_01161	Pras.g_00051
OG0000741	Prat.g_01159	Pras.g_00052
OG0000742	Prat.g_01157	Pras.g_00055
OG0000743	Prat.g_01155	Pras.g_00057
OG0000744	Prat.g_01154	Pras.g_00058
OG0000745	Prat.g_01153	Pras.g_00059
OG0000746	Prat.g_01151	Pras.g_00061
OG0000747	Prat.g_01150	Pras.g_00062
OG0000748	Prat.g_01146	Pras.g_00065
OG0000749	Prat.g_01145	Pras.g_00066
OG0000750	Prat.g_01144	Pras.g_00067
OG0000751	Prat.g_01141	Pras.g_00069
OG0000752	Prat.g_01139	Pras.g_00071
OG0000753	Prat.g_01136	Pras.g_00074
OG0000754	Prat.g_01134	Pras.g_00077
OG0000755	Prat.g_01128	Pras.g_00080
OG0000756	Prat.g_01127	Pras.g_00081
OG0000757	Prat.g_01121	Pras.g_00087
OG0000758	Prat.g_01120	Pras.g_00088
OG0000759	Prat.g_01119	Pras.g_00089
OG0000760	Prat.g_01118	Pras.g_00090
OG0000761	Prat.g_01117	Pras.g_00091
OG0000762	Prat.g_01116	Pras.g_00092
OG0000763	Prat.g_01114	Pras.g_00094
OG0000764	Prat.g_01113	Pras.g_00095
OG0000765	Prat.g_01104	Pras.g_00105
OG0000766	Prat.g_01103	Pras.g_00106
OG0000767	Prat.g_01101	Pras.g_00108
OG0000768	Prat.g_01100	Pras.g_00109
OG0000769	Prat.g_01098	Pras.g_00111
OG0000770	Prat.g_00594	Pras.g_00113
OG0000771	Prat.g_01509	Pras.g_00122
OG0000772	Prat.g_00626	Pras.g_00178
OG0000773	Prat.g_01240	Pras.g_00199
OG0000774	Prat.g_01242	Pras.g_00201
OG0000775	Prat.g_01244	Pras.g_00204
OG0000776	Prat.g_01245	Pras.g_00205
OG0000777	Prat.g_01246	Pras.g_00206
OG0000778	Prat.g_01247	Pras.g_00207
OG0000779	Prat.g_01251	Pras.g_00211
OG0000780	Prat.g_01252	Pras.g_00212
OG0000781	Prat.g_01255	Pras.g_00214
OG0000782	Prat.g_01256	Pras.g_00216
OG0000783	Prat.g_01257	Pras.g_00217
OG0000784	Prat.g_01258	Pras.g_00218
OG0000785	Prat.g_01260	Pras.g_00220
OG0000786	Prat.g_01263	Pras.g_00223
OG0000787	Prat.g_01264	Pras.g_00224
OG0000788	Prat.g_01471	Pras.g_00237
OG0000789	Prat.g_01455	Pras.g_00240
OG0000790	Prat.g_01296	Pras.g_00255
OG0000791	Prat.g_01298	Pras.g_00257
OG0000792	Prat.g_01299	Pras.g_00258
OG0000793	Prat.g_01302	Pras.g_00261
OG0000794	Prat.g_01303	Pras.g_00262
OG0000795	Prat.g_01304	Pras.g_00263
OG0000796	Prat.g_01308	Pras.g_00267
OG0000797	Prat.g_01309	Pras.g_00268
OG0000799	Prat.g_01333	Pras.g_00332
OG0000800	Prat.g_01334	Pras.g_00333
OG0000801	Prat.g_01335	Pras.g_00334
OG0000802	Prat.g_01337	Pras.g_00336
OG0000803	Prat.g_01339	Pras.g_00338
OG0000804	Prat.g_01340	Pras.g_00339
OG0000805	Prat.g_01342	Pras.g_00341
OG0000806	Prat.g_01344	Pras.g_00343
OG0000807	Prat.g_01345	Pras.g_00344
OG0000808	Prat.g_01346	Pras.g_00345
OG0000809	Prat.g_01350	Pras.g_00348
OG0000810	Prat.g_01351	Pras.g_00349
OG0000811	Prat.g_01356	Pras.g_00353
OG0000812	Prat.g_01358	Pras.g_00355
OG0000813	Prat.g_01359	Pras.g_00356
OG0000814	Prat.g_01361	Pras.g_00358
OG0000815	Prat.g_01362	Pras.g_00359
OG0000816	Prat.g_01364	Pras.g_00361
OG0000817	Prat.g_01365	Pras.g_00362
OG0000818	Prat.g_01370	Pras.g_00367
OG0000819	Prat.g_01371	Pras.g_00368
OG0000820	Prat.g_01372	Pras.g_00369
OG0000821	Prat.g_01378	Pras.g_00373
OG0000822	Prat.g_01379	Pras.g_00374
OG0000823	Prat.g_01380	Pras.g_00375
OG0000824	Prat.g_01383	Pras.g_00378
OG0000825	Prat.g_01384	Pras.g_00379
OG0000826	Prat.g_01385	Pras.g_00380
OG0000827	Prat.g_01386	Pras.g_00381
OG0000828	Prat.g_01389	Pras.g_00385
OG0000829	Prat.g_01390	Pras.g_00386
OG0000830	Prat.g_01391	Pras.g_00387
OG0000831	Prat.g_01393	Pras.g_00389
OG0000832	Prat.g_01405	Pras.g_00395
OG0000833	Prat.g_01414	Pras.g_00405
OG0000834	Prat.g_01415	Pras.g_00406
OG0000835	Prat.g_01416	Pras.g_00407
OG0000836	Prat.g_01417	Pras.g_00408
OG0000837	Prat.g_01418	Pras.g_00409
OG0000838	Prat.g_01421	Pras.g_00411
OG0000839	Prat.g_01422	Pras.g_00412
OG0000840	Prat.g_01423	Pras.g_00413
OG0000841	Prat.g_01424	Pras.g_00414
OG0000842	Prat.g_01425	Pras.g_00415
OG0000843	Prat.g_01426	Pras.g_00416
OG0000844	Prat.g_01427	Pras.g_00417
OG0000845	Prat.g_01428	Pras.g_00418
OG0000846	Prat.g_01429	Pras.g_00419
OG0000847	Prat.g_01430	Pras.g_00420
OG0000848	Prat.g_01431	Pras.g_00421
OG0000849	Prat.g_01432	Pras.g_00422
OG0000850	Prat.g_01434	Pras.g_00424
OG0000851	Prat.g_01435	Pras.g_00425
OG0000852	Prat.g_01436	Pras.g_00426
OG0000853	Prat.g_01441	Pras.g_00430
OG0000854	Prat.g_01443	Pras.g_00432
OG0000855	Prat.g_01444	Pras.g_00433
OG0000856	Prat.g_01457	Pras.g_00448
OG0000857	Prat.g_01022	Pras.g_00473
OG0000858	Prat.g_01585	Pras.g_00544
OG0000859	Prat.g_01586	Pras.g_00545
OG0000860	Prat.g_01594	Pras.g_00552
OG0000861	Prat.g_01595	Pras.g_00553
OG0000862	Prat.g_01596	Pras.g_00554
OG0000863	Prat.g_01598	Pras.g_00556
OG0000864	Prat.g_01599	Pras.g_00557
OG0000865	Prat.g_01600	Pras.g_00558
OG0000866	Prat.g_01601	Pras.g_00559
OG0000867	Prat.g_01602	Pras.g_00560
OG0000868	Prat.g_01603	Pras.g_00561
OG0000869	Prat.g_01606	Pras.g_00565
OG0000870	Prat.g_01611	Pras.g_00570
OG0000871	Prat.g_01612	Pras.g_00571
OG0000872	Prat.g_01613	Pras.g_00572
OG0000873	Prat.g_01616	Pras.g_00575
OG0000874	Prat.g_01619	Pras.g_00578
OG0000875	Prat.g_01621	Pras.g_00579
OG0000876	Prat.g_01622	Pras.g_00580
OG0000877	Prat.g_01624	Pras.g_00582
OG0000878	Prat.g_01625	Pras.g_00583
OG0000879	Prat.g_01626	Pras.g_00584
OG0000880	Prat.g_01627	Pras.g_00585
OG0000881	Prat.g_01631	Pras.g_00589
OG0000882	Prat.g_01636	Pras.g_00594
OG0000883	Prat.g_01639	Pras.g_00596
OG0000884	Prat.g_01641	Pras.g_00598
OG0000885	Prat.g_01642	Pras.g_00599
OG0000886	Prat.g_01643	Pras.g_00600
OG0000887	Prat.g_01644	Pras.g_00601
OG0000888	Prat.g_01646	Pras.g_00603
OG0000889	Prat.g_01648	Pras.g_00605
OG0000890	Prat.g_01649	Pras.g_00606
OG0000891	Prat.g_01650	Pras.g_00607
OG0000892	Prat.g_01652	Pras.g_00609
OG0000893	Prat.g_01655	Pras.g_00613
OG0000894	Prat.g_01658	Pras.g_00615
OG0000895	Prat.g_01662	Pras.g_00618
OG0000896	Prat.g_01663	Pras.g_00619
OG0000897	Prat.g_01665	Pras.g_00621
OG0000898	Prat.g_01666	Pras.g_00622
OG0000899	Prat.g_01667	Pras.g_00623
OG0000900	Prat.g_01668	Pras.g_00624
OG0000901	Prat.g_01671	Pras.g_00627
OG0000902	Prat.g_01673	Pras.g_00629
OG0000903	Prat.g_01677	Pras.g_00632
OG0000904	Prat.g_01682	Pras.g_00634
OG0000905	Prat.g_01675	Pras.g_00639
OG0000906	Prat.g_01674	Pras.g_00640
OG0000907	Prat.g_01684	Pras.g_00645
OG0000908	Prat.g_01687	Pras.g_00648
OG0000909	Prat.g_01688	Pras.g_00649
OG0000910	Prat.g_01689	Pras.g_00650
OG0000911	Prat.g_01691	Pras.g_00652
OG0000912	Prat.g_01692	Pras.g_00653
OG0000913	Prat.g_01693	Pras.g_00654
OG0000914	Prat.g_01694	Pras.g_00655
OG0000915	Prat.g_01695	Pras.g_00656
OG0000916	Prat.g_01696	Pras.g_00657
OG0000917	Prat.g_01697	Pras.g_00658
OG0000918	Prat.g_01698	Pras.g_00659
OG0000919	Prat.g_01699	Pras.g_00660
OG0000920	Prat.g_01700	Pras.g_00661
OG0000921	Prat.g_01701	Pras.g_00662
OG0000922	Prat.g_01702	Pras.g_00663
OG0000923	Prat.g_01706	Pras.g_00667
OG0000924	Prat.g_01707	Pras.g_00668
OG0000925	Prat.g_01708	Pras.g_00669
OG0000926	Prat.g_01709	Pras.g_00670
OG0000927	Prat.g_01711	Pras.g_00672
OG0000928	Prat.g_01712	Pras.g_00673
OG0000929	Prat.g_01713	Pras.g_00674
OG0000930	Prat.g_01714	Pras.g_00675
OG0000931	Prat.g_01715	Pras.g_00676
OG0000932	Prat.g_01327	Pras.g_00677
OG0000933	Prat.g_01719	Pras.g_00681
OG0000934	Prat.g_01721	Pras.g_00683
OG0000935	Prat.g_01722	Pras.g_00684
OG0000936	Prat.g_01723	Pras.g_00685
OG0000937	Prat.g_01724	Pras.g_00686
OG0000938	Prat.g_01727	Pras.g_00688
OG0000939	Prat.g_01728	Pras.g_00689
OG0000940	Prat.g_01735	Pras.g_00696
OG0000941	Prat.g_01737	Pras.g_00698
OG0000942	Prat.g_01739	Pras.g_00700
OG0000943	Prat.g_01740	Pras.g_00701
OG0000944	Prat.g_01742	Pras.g_00702
OG0000945	Prat.g_01744	Pras.g_00703
OG0000946	Prat.g_01748	Pras.g_00707
OG0000947	Prat.g_01750	Pras.g_00709
OG0000948	Prat.g_01751	Pras.g_00710
OG0000949	Prat.g_01754	Pras.g_00713
OG0000950	Prat.g_01760	Pras.g_00718
OG0000951	Prat.g_01764	Pras.g_00722
OG0000952	Prat.g_01768	Pras.g_00726
OG0000953	Prat.g_01772	Pras.g_00729
OG0000954	Prat.g_01777	Pras.g_00733
OG0000955	Prat.g_01778	Pras.g_00734
OG0000956	Prat.g_01780	Pras.g_00736
OG0000957	Prat.g_01786	Pras.g_00741
OG0000958	Prat.g_01787	Pras.g_00742
OG0000959	Prat.g_01791	Pras.g_00746
OG0000960	Prat.g_01792	Pras.g_00747
OG0000961	Prat.g_01795	Pras.g_00749
OG0000962	Prat.g_01797	Pras.g_00751
OG0000963	Prat.g_01801	Pras.g_00755
OG0000964	Prat.g_01802	Pras.g_00756
OG0000965	Prat.g_01803	Pras.g_00757
OG0000966	Prat.g_01809	Pras.g_00765
OG0000967	Prat.g_01813	Pras.g_00770
OG0000968	Prat.g_01815	Pras.g_00772
OG0000969	Prat.g_01816	Pras.g_00773
OG0000970	Prat.g_01817	Pras.g_00774
OG0000971	Prat.g_01818	Pras.g_00775
OG0000972	Prat.g_01819	Pras.g_00776
OG0000973	Prat.g_01820	Pras.g_00777
OG0000974	Prat.g_01821	Pras.g_00778
OG0000975	Prat.g_01822	Pras.g_00779
OG0000976	Prat.g_01823	Pras.g_00780
OG0000977	Prat.g_01824	Pras.g_00781
OG0000978	Prat.g_01825	Pras.g_00782
OG0000979	Prat.g_01828	Pras.g_00785
OG0000980	Prat.g_01830	Pras.g_00787
OG0000981	Prat.g_01833	Pras.g_00789
OG0000982	Prat.g_01835	Pras.g_00791
OG0000983	Prat.g_01836	Pras.g_00792
OG0000984	Prat.g_01837	Pras.g_00793
OG0000985	Prat.g_01840	Pras.g_00796
OG0000986	Prat.g_01842	Pras.g_00798
OG0000987	Prat.g_01843	Pras.g_00799
OG0000988	Prat.g_01846	Pras.g_00802
OG0000989	Prat.g_01850	Pras.g_00805
OG0000990	Prat.g_01856	Pras.g_00808
OG0000991	Prat.g_01857	Pras.g_00809
OG0000992	Prat.g_01860	Pras.g_00812
OG0000993	Prat.g_01861	Pras.g_00813
OG0000994	Prat.g_01862	Pras.g_00814
OG0000995	Prat.g_01866	Pras.g_00818
OG0000996	Prat.g_01867	Pras.g_00819
OG0000997	Prat.g_01869	Pras.g_00820
OG0000998	Prat.g_01871	Pras.g_00822
OG0000999	Prat.g_01872	Pras.g_00823
OG0001000	Prat.g_01875	Pras.g_00826
OG0001001	Prat.g_01879	Pras.g_00828
OG0001002	Prat.g_01884	Pras.g_00832
OG0001003	Prat.g_01885	Pras.g_00834
OG0001004	Prat.g_01886	Pras.g_00835
OG0001005	Prat.g_01887	Pras.g_00836
OG0001006	Prat.g_01891	Pras.g_00840
OG0001007	Prat.g_01893	Pras.g_00842
OG0001008	Prat.g_00397	Pras.g_01315
OG0001009	Prat.g_00028	Pras.g_00869
OG0001010	Prat.g_00029	Pras.g_00870
OG0001011	Prat.g_00031	Pras.g_00871
OG0001012	Prat.g_00046	Pras.g_00896
OG0001013	Prat.g_00053	Pras.g_00901
OG0001014	Prat.g_00056	Pras.g_00904
OG0001015	Prat.g_00057	Pras.g_00905
OG0001016	Prat.g_00070	Pras.g_00924
OG0001017	Prat.g_00074	Pras.g_00928
OG0001018	Prat.g_00076	Pras.g_00931
OG0001019	Prat.g_00087	Pras.g_00940
OG0001020	Prat.g_00088	Pras.g_00941
OG0001021	Prat.g_00089	Pras.g_00942
OG0001022	Prat.g_00091	Pras.g_00945
OG0001023	Prat.g_00092	Pras.g_00946
OG0001024	Prat.g_00095	Pras.g_00949
OG0001025	Prat.g_00102	Pras.g_00955
OG0001026	Prat.g_00110	Pras.g_00962
OG0001027	Prat.g_00111	Pras.g_00963
OG0001028	Prat.g_00113	Pras.g_00965
OG0001029	Prat.g_00114	Pras.g_00966
OG0001030	Prat.g_00130	Pras.g_00981
OG0001031	Prat.g_00188	Pras.g_01037
OG0001032	Prat.g_00189	Pras.g_01038
OG0001033	Prat.g_00210	Pras.g_01060
OG0001034	Prat.g_00241	Pras.g_01088
OG0001035	Prat.g_00261	Pras.g_01106
OG0001036	Prat.g_00266	Pras.g_01111
OG0001037	Prat.g_00267	Pras.g_01112
OG0001038	Prat.g_00285	Pras.g_01130
OG0001039	Prat.g_00288	Pras.g_01133
OG0001040	Prat.g_00291	Pras.g_01135
OG0001041	Prat.g_00295	Pras.g_01139
OG0001042	Prat.g_00312	Pras.g_01156
OG0001043	Prat.g_00313	Pras.g_01157
OG0001044	Prat.g_00347	Pras.g_01186
OG0001045	Prat.g_00356	Pras.g_01195
OG0001046	Prat.g_01469	Pras.g_01232
OG0001047	Prat.g_00399	Pras.g_01317
OG0001048	Prat.g_00400	Pras.g_01318
OG0001049	Prat.g_00403	Pras.g_01320
OG0001050	Prat.g_00404	Pras.g_01321
OG0001051	Prat.g_00405	Pras.g_01322
OG0001052	Prat.g_00430	Pras.g_01349
OG0001053	Prat.g_00443	Pras.g_01361
OG0001054	Prat.g_00459	Pras.g_01376
OG0001055	Prat.g_00480	Pras.g_01395
OG0001056	Prat.g_00498	Pras.g_01413
OG0001057	Prat.g_00502	Pras.g_01418
OG0001058	Prat.g_00510	Pras.g_01426
OG0001059	Prat.g_00515	Pras.g_01430
OG0001060	Prat.g_00522	Pras.g_01437
OG0001061	Prat.g_00538	Pras.g_01450
OG0001062	Prat.g_00540	Pras.g_01452
OG0001063	Prat.g_00542	Pras.g_01454
OG0001064	Prat.g_00543	Pras.g_01455
OG0001065	Prat.g_00544	Pras.g_01456
OG0001066	Prat.g_00545	Pras.g_01457
OG0001067	Prat.g_00546	Pras.g_01459
OG0001068	Prat.g_00547	Pras.g_01460
OG0001069	Prat.g_00548	Pras.g_01461
OG0001070	Prat.g_00550	Pras.g_01464
OG0001071	Prat.g_00551	Pras.g_01465
OG0001072	Prat.g_00552	Pras.g_01466
OG0001073	Prat.g_00566	Pras.g_01480
OG0001074	Prat.g_00579	Pras.g_01491
OG0001075	Prat.g_00580	Pras.g_01492
OG0001076	Prat.g_00587	Pras.g_01500
OG0001077	Prat.g_00592	Pras.g_01504
OG0001078	Prat.g_01089	Pras.g_01512
OG0001079	Prat.g_01077	Pras.g_01523
OG0001080	Prat.g_01071	Pras.g_01529
OG0001081	Prat.g_01069	Pras.g_01531
OG0001082	Prat.g_01068	Pras.g_01532
OG0001083	Prat.g_01063	Pras.g_01537
OG0001084	Prat.g_01062	Pras.g_01538
OG0001085	Prat.g_00744	Pras.g_01546
OG0001086	Prat.g_00745	Pras.g_01547
OG0001087	Prat.g_00762	Pras.g_01564
OG0001088	Prat.g_00763	Pras.g_01565
OG0001089	Prat.g_00774	Pras.g_01573
OG0001090	Prat.g_00789	Pras.g_01607
OG0001091	Prat.g_00791	Pras.g_01609
OG0001092	Prat.g_00792	Pras.g_01610
OG0001093	Prat.g_00800	Pras.g_01615
OG0001094	Prat.g_01043	Pras.g_01695
OG0001095	Prat.g_01024	Pras.g_01714
OG0001096	Prat.g_01010	Pras.g_01727
OG0001097	Prat.g_00993	Pras.g_01745
OG0001098	Prat.g_00974	Pras.g_01760
OG0001099	Prat.g_00699	Pras.g_01791
OG0001100	Prat.g_00707	Pras.g_01793
OG0001101	Prat.g_00709	Pras.g_01795
OG0001102	Prat.g_00712	Pras.g_01798
OG0001103	Prat.g_00715	Pras.g_01800
OG0001104	Prat.g_00739	Pras.g_01822
OG0001105	Prat.g_00743	Pras.g_01826
OG0001106	Prat.g_00884	Pras.g_01850
OG0001107	Prat.g_00894	Pras.g_01857
OG0001108	Prat.g_00898	Pras.g_01861
OG0001109	Prat.g_00899	Pras.g_01862
OG0001110	Prat.g_00901	Pras.g_01864
OG0001111	Prat.g_00902	Pras.g_01865
OG0001112	Prat.g_00903	Pras.g_01866
OG0001113	Prat.g_00904	Pras.g_01867
OG0001114	Prat.g_00905	Pras.g_01868
OG0001115	Prat.g_00907	Pras.g_01870
OG0001116	Prat.g_00908	Pras.g_01871
OG0001117	Prat.g_00909	Pras.g_01872
OG0001118	Prat.g_00910	Pras.g_01873
OG0001119	Prat.g_00911	Pras.g_01874
OG0001120	Prat.g_00913	Pras.g_01876
OG0001122	Prat.g_00932	Pras.g_01906
OG0001123	Prat.g_00937	Pras.g_01910
OG0001124	Prat.g_00939	Pras.g_01912
OG0001125	Prat.g_00941	Pras.g_01913
OG0001126	Prat.g_00955	Pras.g_01923
OG0001127	Prat.g_00956	Pras.g_01924
OG0001128	Prat.g_00957	Pras.g_01926
OG0001129	Prat.g_00958	Pras.g_01927
OG0001130	Prat.g_00959	Pras.g_01928
OG0001131	Prat.g_01204	Pras.g_01964
OG0001132	Prat.g_01479	Pras.g_01973
OG0001133	Prat.g_01211	Pras.g_00009
OG0001134	Prat.g_01495, Prat.g_01561	Pras.g_00023
OG0001135	Prat.g_01557	Pras.g_00026
OG0001136	Prat.g_01158	Pras.g_00053
OG0001137	Prat.g_01147	Pras.g_00064
OG0001138	Prat.g_01126	Pras.g_00082
OG0001139	Prat.g_01124	Pras.g_00083
OG0001141	Prat.g_01123	Pras.g_00085
OG0001142	Prat.g_01122	Pras.g_00086
OG0001143	Prat.g_01115	Pras.g_00093
OG0001144	Prat.g_01110	Pras.g_00099
OG0001145	Prat.g_01241	Pras.g_00200
OG0001146	Prat.g_01253	Pras.g_00213
OG0001147	Prat.g_01287	Pras.g_00236
OG0001148	Prat.g_01293	Pras.g_00252
OG0001149	Prat.g_01294	Pras.g_00253
OG0001150	Prat.g_01295	Pras.g_00254
OG0001151	Prat.g_01306	Pras.g_00265
OG0001152	Prat.g_01307	Pras.g_00266
OG0001153	Prat.g_01387	Pras.g_00382
OG0001154	Prat.g_01388	Pras.g_00384
OG0001155	Prat.g_01407	Pras.g_00396, Pras.g_00397
OG0001156	Prat.g_01410	Pras.g_00400
OG0001157	Prat.g_01411	Pras.g_00401
