Orthogroup	Prat	Praq
OG0000589	Prat.g_00745	Praq.g_00800
OG0000590	Prat.g_00747	Praq.g_00802
OG0000591	Prat.g_00752	Praq.g_00808
OG0000592	Prat.g_00753	Praq.g_00809
OG0000593	Prat.g_00754	Praq.g_00810
OG0000594	Prat.g_00757	Praq.g_00812
OG0000595	Prat.g_00758	Praq.g_00813
OG0000596	Prat.g_00759	Praq.g_00814
OG0000597	Prat.g_00761	Praq.g_00816
OG0000598	Prat.g_00762	Praq.g_00817
OG0000599	Prat.g_00763	Praq.g_00818
OG0000600	Prat.g_00764	Praq.g_00819
OG0000601	Prat.g_00767	Praq.g_00821
OG0000602	Prat.g_00768	Praq.g_00822
OG0000603	Prat.g_00769	Praq.g_00823
OG0000604	Prat.g_00772	Praq.g_00824
OG0000605	Prat.g_00773	Praq.g_00825
OG0000606	Prat.g_00774	Praq.g_00826
OG0000607	Prat.g_00776	Praq.g_00828
OG0000608	Prat.g_00777	Praq.g_00829
OG0000609	Prat.g_01882	Praq.g_00833
OG0000610	Prat.g_00826	Praq.g_00834
OG0000611	Prat.g_00789	Praq.g_00584
OG0000612	Prat.g_00790	Praq.g_00585
OG0000613	Prat.g_00791	Praq.g_00586
OG0000614	Prat.g_00792	Praq.g_00587
OG0000615	Prat.g_00797	Praq.g_00589
OG0000616	Prat.g_00798	Praq.g_00590
OG0000617	Prat.g_00799	Praq.g_00591
OG0000618	Prat.g_00800	Praq.g_00592
OG0000619	Prat.g_00801	Praq.g_00593
OG0000620	Prat.g_00802	Praq.g_00594
OG0000621	Prat.g_00803	Praq.g_00595
OG0000622	Prat.g_00804	Praq.g_00596
OG0000623	Prat.g_00805	Praq.g_00597
OG0000624	Prat.g_00807	Praq.g_00598
OG0000625	Prat.g_00808	Praq.g_00599
OG0000626	Prat.g_00809	Praq.g_00600
OG0000627	Prat.g_00811	Praq.g_00601
OG0000628	Prat.g_00812	Praq.g_00602
OG0000629	Prat.g_00813	Praq.g_00603
OG0000630	Prat.g_00814	Praq.g_00604
OG0000631	Prat.g_00816	Praq.g_00606
OG0000632	Prat.g_00622	Praq.g_00618
OG0000633	Prat.g_01486	Praq.g_00622
OG0000634	Prat.g_01472	Praq.g_00637
OG0000635	Prat.g_00888	Praq.g_00638
OG0000636	Prat.g_00887	Praq.g_00639
OG0000637	Prat.g_00886	Praq.g_00640
OG0000638	Prat.g_00345	Praq.g_00647
OG0000639	Prat.g_00859	Praq.g_00656
OG0000640	Prat.g_00863	Praq.g_00658
OG0000641	Prat.g_00865	Praq.g_00661
OG0000642	Prat.g_00866	Praq.g_00662
OG0000643	Prat.g_00867	Praq.g_00663
OG0000644	Prat.g_01043	Praq.g_00664
OG0000645	Prat.g_01042	Praq.g_00665
OG0000646	Prat.g_01041	Praq.g_00666
OG0000647	Prat.g_01040	Praq.g_00667
OG0000648	Prat.g_01038	Praq.g_00669
OG0000649	Prat.g_01037	Praq.g_00670
OG0000650	Prat.g_01036	Praq.g_00671
OG0000651	Prat.g_01035	Praq.g_00672
OG0000652	Prat.g_01034	Praq.g_00673
OG0000653	Prat.g_01033	Praq.g_00674
OG0000654	Prat.g_01031	Praq.g_00676
OG0000655	Prat.g_01029	Praq.g_00678
OG0000656	Prat.g_01028	Praq.g_01407
OG0000657	Prat.g_01027	Praq.g_01408
OG0000658	Prat.g_01026	Praq.g_01409
OG0000659	Prat.g_01025	Praq.g_01410
OG0000660	Prat.g_01024	Praq.g_01411
OG0000661	Prat.g_01023	Praq.g_01412
OG0000662	Prat.g_01021	Praq.g_01413
OG0000663	Prat.g_01020	Praq.g_01414
OG0000664	Prat.g_01019	Praq.g_01415
OG0000665	Prat.g_01018	Praq.g_01416
OG0000666	Prat.g_01017	Praq.g_01417
OG0000667	Prat.g_01016	Praq.g_01418
OG0000668	Prat.g_01015	Praq.g_01419
OG0000669	Prat.g_01013	Praq.g_01421
OG0000670	Prat.g_01012	Praq.g_01422
OG0000671	Prat.g_01011	Praq.g_01423
OG0000672	Prat.g_01010	Praq.g_01424
OG0000673	Prat.g_01009	Praq.g_01425
OG0000674	Prat.g_01008	Praq.g_01426
OG0000675	Prat.g_01007	Praq.g_01428
OG0000676	Prat.g_01006	Praq.g_01429
OG0000677	Prat.g_01004	Praq.g_01431
OG0000678	Prat.g_01002	Praq.g_01433
OG0000679	Prat.g_01001	Praq.g_01434
OG0000680	Prat.g_01000	Praq.g_01435
OG0000681	Prat.g_00999	Praq.g_01436
OG0000682	Prat.g_00998	Praq.g_01437
OG0000683	Prat.g_00996	Praq.g_01439
OG0000684	Prat.g_00995	Praq.g_01440
OG0000685	Prat.g_00994	Praq.g_01441
OG0000686	Prat.g_00993	Praq.g_01442
OG0000687	Prat.g_00992	Praq.g_01443
OG0000688	Prat.g_00991	Praq.g_01444
OG0000689	Prat.g_00990	Praq.g_01445
OG0000690	Prat.g_00989	Praq.g_01446
OG0000691	Prat.g_00988	Praq.g_01447
OG0000692	Prat.g_00984	Praq.g_01449
OG0000693	Prat.g_00983	Praq.g_01450
OG0000694	Prat.g_00982	Praq.g_01451
OG0000695	Prat.g_00981	Praq.g_01452
OG0000696	Prat.g_00980	Praq.g_01454
OG0000697	Prat.g_00978	Praq.g_01456
OG0000698	Prat.g_00974	Praq.g_01458
OG0000699	Prat.g_00973	Praq.g_01459
OG0000700	Prat.g_00694	Praq.g_01473
OG0000701	Prat.g_00699	Praq.g_01478
OG0000702	Prat.g_00705	Praq.g_01481
OG0000703	Prat.g_00707	Praq.g_01482
OG0000704	Prat.g_00708	Praq.g_01483
OG0000705	Prat.g_00709	Praq.g_01484
OG0000706	Prat.g_00710	Praq.g_01485
OG0000707	Prat.g_00712	Praq.g_01487
OG0000708	Prat.g_00713	Praq.g_01488
OG0000709	Prat.g_00716	Praq.g_01490
OG0000710	Prat.g_00717	Praq.g_01491
OG0000711	Prat.g_00718	Praq.g_01492
OG0000712	Prat.g_00719	Praq.g_01493
OG0000713	Prat.g_00720	Praq.g_01494
OG0000714	Prat.g_00722	Praq.g_01496
OG0000715	Prat.g_00723	Praq.g_01497
OG0000716	Prat.g_00725	Praq.g_01499
OG0000717	Prat.g_00726	Praq.g_01500
OG0000718	Prat.g_00728	Praq.g_01501
OG0000719	Prat.g_00730	Praq.g_01503
OG0000720	Prat.g_00731	Praq.g_01504
OG0000721	Prat.g_00734	Praq.g_01506
OG0000722	Prat.g_00735	Praq.g_01507
OG0000723	Prat.g_00736	Praq.g_01508
OG0000724	Prat.g_00738	Praq.g_01510
OG0000725	Prat.g_00739	Praq.g_01511
OG0000726	Prat.g_00740	Praq.g_01512
OG0000727	Prat.g_00741	Praq.g_01513
OG0000728	Prat.g_00742	Praq.g_01514
OG0000729	Prat.g_00743	Praq.g_01515
OG0000730	Prat.g_01053	Praq.g_01516
OG0000731	Prat.g_01051	Praq.g_01517
OG0000732	Prat.g_01050	Praq.g_01518
OG0000733	Prat.g_01049	Praq.g_01519
OG0000734	Prat.g_01048	Praq.g_01520
OG0000735	Prat.g_01046	Praq.g_01522
OG0000736	Prat.g_01045	Praq.g_01523
OG0000737	Prat.g_01044	Praq.g_01524
OG0000738	Prat.g_00868	Praq.g_01525
OG0000739	Prat.g_00869	Praq.g_01526
OG0000740	Prat.g_00870	Praq.g_01527
OG0000741	Prat.g_00871	Praq.g_01528
OG0000742	Prat.g_00873	Praq.g_01530
OG0000743	Prat.g_00874	Praq.g_01531
OG0000744	Prat.g_00876	Praq.g_01532
OG0000745	Prat.g_00877	Praq.g_01533
OG0000746	Prat.g_00878	Praq.g_01534
OG0000747	Prat.g_00879	Praq.g_01535
OG0000748	Prat.g_00880	Praq.g_01536
OG0000749	Prat.g_00881	Praq.g_01537
OG0000750	Prat.g_00883	Praq.g_01538
OG0000751	Prat.g_00884	Praq.g_01539
OG0000752	Prat.g_00944	Praq.g_01540
OG0000753	Prat.g_00889	Praq.g_01542
OG0000754	Prat.g_00890	Praq.g_01543
OG0000755	Prat.g_00891	Praq.g_01544
OG0000756	Prat.g_00893	Praq.g_01545
OG0000757	Prat.g_00894	Praq.g_01546
OG0000758	Prat.g_00895	Praq.g_01547
OG0000759	Prat.g_00897	Praq.g_01549
OG0000760	Prat.g_00898	Praq.g_01550
OG0000761	Prat.g_00899	Praq.g_01551
OG0000762	Prat.g_00901	Praq.g_01553
OG0000763	Prat.g_00902	Praq.g_01554
OG0000764	Prat.g_00903	Praq.g_01555
OG0000765	Prat.g_00904	Praq.g_01556
OG0000766	Prat.g_00905	Praq.g_01557
OG0000767	Prat.g_00907	Praq.g_01559
OG0000768	Prat.g_00908	Praq.g_01560
OG0000769	Prat.g_00909	Praq.g_01561
OG0000770	Prat.g_00910	Praq.g_01562
OG0000771	Prat.g_00911	Praq.g_01563
OG0000772	Prat.g_00912	Praq.g_01564
OG0000773	Prat.g_00913	Praq.g_01565
OG0000774	Prat.g_00914	Praq.g_01566
OG0000775	Prat.g_00915	Praq.g_01567
OG0000776	Prat.g_00916	Praq.g_01568
OG0000777	Prat.g_00917	Praq.g_01570
OG0000778	Prat.g_00918	Praq.g_01571
OG0000779	Prat.g_00919	Praq.g_01572
OG0000780	Prat.g_00921	Praq.g_01574
OG0000781	Prat.g_00923	Praq.g_01576
OG0000782	Prat.g_00924	Praq.g_01577
OG0000783	Prat.g_00929	Praq.g_01588
OG0000784	Prat.g_00931	Praq.g_01590
OG0000785	Prat.g_00932	Praq.g_01591
OG0000786	Prat.g_00933	Praq.g_01592
OG0000787	Prat.g_00934	Praq.g_01593
OG0000788	Prat.g_00939	Praq.g_01597
OG0000789	Prat.g_00942	Praq.g_01599
OG0000790	Prat.g_00943	Praq.g_01600
OG0000791	Prat.g_00946	Praq.g_01601
OG0000792	Prat.g_00947	Praq.g_01602
OG0000793	Prat.g_00948	Praq.g_01603
OG0000794	Prat.g_00951	Praq.g_01605
OG0000795	Prat.g_00955	Praq.g_01608
OG0000796	Prat.g_00956	Praq.g_01609
OG0000797	Prat.g_00957	Praq.g_01611
OG0000798	Prat.g_00958	Praq.g_01612
OG0000799	Prat.g_00959	Praq.g_01613
OG0000800	Prat.g_00960	Praq.g_01614
OG0000801	Prat.g_00963	Praq.g_01617
OG0000802	Prat.g_00964	Praq.g_01618
OG0000803	Prat.g_00966	Praq.g_01620
OG0000804	Prat.g_00967	Praq.g_01621
OG0000805	Prat.g_00968	Praq.g_01622
OG0000806	Prat.g_00970	Praq.g_01624
OG0000807	Prat.g_01204	Praq.g_01649
OG0000808	Prat.g_01479	Praq.g_01658
OG0000809	Prat.g_01197	Praq.g_01661
OG0000810	Prat.g_01480	Praq.g_01662
OG0000811	Prat.g_01214	Praq.g_01669
OG0000812	Prat.g_01199	Praq.g_01273
OG0000813	Prat.g_00354	Praq.g_01276
OG0000814	Prat.g_01373	Praq.g_01278
OG0000815	Prat.g_01211	Praq.g_01287
OG0000816	Prat.g_01560	Praq.g_01301
OG0000817	Prat.g_01559	Praq.g_01302
OG0000818	Prat.g_01175	Praq.g_01307
OG0000819	Prat.g_01177	Praq.g_01314
OG0000820	Prat.g_01171	Praq.g_01318
OG0000821	Prat.g_01169	Praq.g_01320
OG0000822	Prat.g_01168	Praq.g_01321
OG0000823	Prat.g_01167	Praq.g_01322
OG0000824	Prat.g_01166	Praq.g_01323
OG0000825	Prat.g_01165	Praq.g_01324
OG0000826	Prat.g_01164	Praq.g_01325
OG0000827	Prat.g_01163	Praq.g_01326
OG0000828	Prat.g_01162	Praq.g_01327
OG0000829	Prat.g_01161	Praq.g_01328
OG0000830	Prat.g_01159	Praq.g_01329
OG0000831	Prat.g_01157	Praq.g_01332
OG0000832	Prat.g_01155	Praq.g_01334
OG0000833	Prat.g_01154	Praq.g_01335
OG0000834	Prat.g_01153	Praq.g_01336
OG0000835	Prat.g_01152	Praq.g_01337
OG0000836	Prat.g_01151	Praq.g_01338
OG0000837	Prat.g_01148	Praq.g_01340
OG0000838	Prat.g_01147	Praq.g_01341
OG0000839	Prat.g_01146	Praq.g_01342
OG0000840	Prat.g_01145	Praq.g_01343
OG0000841	Prat.g_01144	Praq.g_01344
OG0000842	Prat.g_01142	Praq.g_01345
OG0000843	Prat.g_01141	Praq.g_01346
OG0000844	Prat.g_01140	Praq.g_01347
OG0000845	Prat.g_01139	Praq.g_01348
OG0000846	Prat.g_01136	Praq.g_01351
OG0000847	Prat.g_01135	Praq.g_01353
OG0000848	Prat.g_01134	Praq.g_01354
OG0000849	Prat.g_01131	Praq.g_01355
OG0000850	Prat.g_01130	Praq.g_01356
OG0000851	Prat.g_01128	Praq.g_01357
OG0000852	Prat.g_01126	Praq.g_01359
OG0000853	Prat.g_01124	Praq.g_01360
OG0000854	Prat.g_01123	Praq.g_01362
OG0000855	Prat.g_01122	Praq.g_01363
OG0000856	Prat.g_01121	Praq.g_01364
OG0000857	Prat.g_01120	Praq.g_01365
OG0000858	Prat.g_01119	Praq.g_01366
OG0000859	Prat.g_01118	Praq.g_01367
OG0000860	Prat.g_01117	Praq.g_01368
OG0000861	Prat.g_01116	Praq.g_01369
OG0000862	Prat.g_01115	Praq.g_01370
OG0000863	Prat.g_01114	Praq.g_01371
OG0000864	Prat.g_01113	Praq.g_01372
OG0000865	Prat.g_01112	Praq.g_01373
OG0000866	Prat.g_01111	Praq.g_01374
OG0000867	Prat.g_01110	Praq.g_01375
OG0000868	Prat.g_01108	Praq.g_01376
OG0000869	Prat.g_01106	Praq.g_01378
OG0000870	Prat.g_01105	Praq.g_01379
OG0000871	Prat.g_01104	Praq.g_01381
OG0000872	Prat.g_01103	Praq.g_01382
OG0000873	Prat.g_01101	Praq.g_01384
OG0000874	Prat.g_01100	Praq.g_01385
OG0000875	Prat.g_01099	Praq.g_01386
OG0000876	Prat.g_01098	Praq.g_01387
OG0000877	Prat.g_00594	Praq.g_01389
OG0000878	Prat.g_00626	Praq.g_00112
OG0000879	Prat.g_01238	Praq.g_00122
OG0000880	Prat.g_01239	Praq.g_00123
OG0000881	Prat.g_01240	Praq.g_00124
OG0000882	Prat.g_01241	Praq.g_00125
OG0000883	Prat.g_01242	Praq.g_00126
OG0000884	Prat.g_01244	Praq.g_00128
OG0000885	Prat.g_01245	Praq.g_00129
OG0000886	Prat.g_01246	Praq.g_00130
OG0000887	Prat.g_01247	Praq.g_00131
OG0000888	Prat.g_01248	Praq.g_00132
OG0000889	Prat.g_01251	Praq.g_00135
OG0000890	Prat.g_01252	Praq.g_00136
OG0000891	Prat.g_01253	Praq.g_00137
OG0000892	Prat.g_01255	Praq.g_00139
OG0000893	Prat.g_01256	Praq.g_00140
OG0000894	Prat.g_01257	Praq.g_00141
OG0000895	Prat.g_01258	Praq.g_00142
OG0000896	Prat.g_01259	Praq.g_00143
OG0000897	Prat.g_01260	Praq.g_00144
OG0000898	Prat.g_01263	Praq.g_00146
OG0000899	Prat.g_01264	Praq.g_00147
OG0000900	Prat.g_01282	Praq.g_00157
OG0000901	Prat.g_01287	Praq.g_00161
OG0000902	Prat.g_01471	Praq.g_00162
OG0000903	Prat.g_01178	Praq.g_00163
OG0000904	Prat.g_01455	Praq.g_00165
OG0000905	Prat.g_01200	Praq.g_00167
OG0000906	Prat.g_01181	Praq.g_00169
OG0000907	Prat.g_00976	Praq.g_00170
OG0000908	Prat.g_01228	Praq.g_00173
OG0000909	Prat.g_01293	Praq.g_00179
OG0000910	Prat.g_01294	Praq.g_00180
OG0000911	Prat.g_01295	Praq.g_00181
OG0000912	Prat.g_01296	Praq.g_00182
OG0000913	Prat.g_01297	Praq.g_00183
OG0000914	Prat.g_01298	Praq.g_00184
OG0000915	Prat.g_01299	Praq.g_00185
OG0000916	Prat.g_01300	Praq.g_00186
OG0000917	Prat.g_01301	Praq.g_00187
OG0000918	Prat.g_01302	Praq.g_00188
OG0000919	Prat.g_01303	Praq.g_00189
OG0000920	Prat.g_01304	Praq.g_00190
OG0000921	Prat.g_01305	Praq.g_00191
OG0000922	Prat.g_01306	Praq.g_00192
OG0000923	Prat.g_01307	Praq.g_00193
OG0000924	Prat.g_01308	Praq.g_00194
OG0000925	Prat.g_01309	Praq.g_00195
OG0000926	Prat.g_01769	Praq.g_00258
OG0000927	Prat.g_01333	Praq.g_00276
OG0000928	Prat.g_01334	Praq.g_00277
OG0000929	Prat.g_01335	Praq.g_00278
OG0000930	Prat.g_01336	Praq.g_00279
OG0000931	Prat.g_01337	Praq.g_00280
OG0000932	Prat.g_01339	Praq.g_00282
OG0000933	Prat.g_01340	Praq.g_00283
OG0000934	Prat.g_01341	Praq.g_00284
OG0000935	Prat.g_01342	Praq.g_00285
OG0000936	Prat.g_01343	Praq.g_00286
OG0000937	Prat.g_01344	Praq.g_00287
OG0000938	Prat.g_01345	Praq.g_00288
OG0000939	Prat.g_01346	Praq.g_00289
OG0000940	Prat.g_01348	Praq.g_00290
OG0000941	Prat.g_01350	Praq.g_00292
OG0000942	Prat.g_01351	Praq.g_00293
OG0000943	Prat.g_01355	Praq.g_00296
OG0000944	Prat.g_01356	Praq.g_00297
OG0000945	Prat.g_01357	Praq.g_00298
OG0000946	Prat.g_01358	Praq.g_00299
OG0000947	Prat.g_01359	Praq.g_00300
OG0000948	Prat.g_01360	Praq.g_00301
OG0000949	Prat.g_01361	Praq.g_00302
OG0000950	Prat.g_01362	Praq.g_00303
OG0000951	Prat.g_01363	Praq.g_00304
OG0000952	Prat.g_01364	Praq.g_00305
OG0000953	Prat.g_01365	Praq.g_00306
OG0000954	Prat.g_01366	Praq.g_00307
OG0000955	Prat.g_01367	Praq.g_00308
OG0000956	Prat.g_01368	Praq.g_00309
OG0000957	Prat.g_01369	Praq.g_00310
OG0000958	Prat.g_01370	Praq.g_00311
OG0000959	Prat.g_01371	Praq.g_00312
OG0000960	Prat.g_01372	Praq.g_00313
OG0000961	Prat.g_01378	Praq.g_00317
OG0000962	Prat.g_01379	Praq.g_00318
OG0000963	Prat.g_01380	Praq.g_00319
OG0000964	Prat.g_01382	Praq.g_00321
OG0000965	Prat.g_01383	Praq.g_00322
OG0000966	Prat.g_01384	Praq.g_00323
OG0000967	Prat.g_01385	Praq.g_00324
OG0000968	Prat.g_01386	Praq.g_00325
OG0000969	Prat.g_01387	Praq.g_00326
OG0000970	Prat.g_01388	Praq.g_00327
OG0000971	Prat.g_01389	Praq.g_00328
OG0000972	Prat.g_01390	Praq.g_00329
OG0000973	Prat.g_01391	Praq.g_00330
OG0000974	Prat.g_01393	Praq.g_00332
OG0000975	Prat.g_01399	Praq.g_00335
OG0000976	Prat.g_01403	Praq.g_00337
OG0000977	Prat.g_01405	Praq.g_00338
OG0000978	Prat.g_01407	Praq.g_00339
OG0000979	Prat.g_01409	Praq.g_00341
OG0000980	Prat.g_01410	Praq.g_00342
OG0000981	Prat.g_01411	Praq.g_00343
OG0000982	Prat.g_01412	Praq.g_00344
OG0000983	Prat.g_01414	Praq.g_00346
OG0000984	Prat.g_01415	Praq.g_00347
OG0000985	Prat.g_01416	Praq.g_00348
OG0000986	Prat.g_01417	Praq.g_00349
OG0000987	Prat.g_01418	Praq.g_00350
OG0000988	Prat.g_01420	Praq.g_00351
OG0000989	Prat.g_01421	Praq.g_00352
OG0000990	Prat.g_01422	Praq.g_00353
OG0000991	Prat.g_01423	Praq.g_00354
OG0000992	Prat.g_01424	Praq.g_00355
OG0000993	Prat.g_01425	Praq.g_00356
OG0000994	Prat.g_01426	Praq.g_00357
OG0000995	Prat.g_01427	Praq.g_00358
OG0000996	Prat.g_01428	Praq.g_00359
OG0000997	Prat.g_01429	Praq.g_00360
OG0000998	Prat.g_01430	Praq.g_00361
OG0000999	Prat.g_01431	Praq.g_00362
OG0001000	Prat.g_01432	Praq.g_00363
OG0001001	Prat.g_01434	Praq.g_00365
OG0001002	Prat.g_01435	Praq.g_00366
OG0001003	Prat.g_01436	Praq.g_00367
OG0001004	Prat.g_01437	Praq.g_00368
OG0001005	Prat.g_01439	Praq.g_00369
OG0001006	Prat.g_01440	Praq.g_00370
OG0001007	Prat.g_01441	Praq.g_00371
OG0001008	Prat.g_01443	Praq.g_00373
OG0001009	Prat.g_01444	Praq.g_00374
OG0001010	Prat.g_01502	Praq.g_00382
OG0001011	Prat.g_01457	Praq.g_00001
OG0001012	Prat.g_01022	Praq.g_00030
OG0001013	Prat.g_01585	Praq.g_01953
OG0001014	Prat.g_01586	Praq.g_01952
OG0001015	Prat.g_01593	Praq.g_00496
OG0001016	Prat.g_01594	Praq.g_00495
OG0001017	Prat.g_01595	Praq.g_00494
OG0001018	Prat.g_01596	Praq.g_00493
OG0001019	Prat.g_01598	Praq.g_00491
OG0001020	Prat.g_01599	Praq.g_00490
OG0001021	Prat.g_01600	Praq.g_00489
OG0001022	Prat.g_01601	Praq.g_00488
OG0001023	Prat.g_01602	Praq.g_00487
OG0001024	Prat.g_01603	Praq.g_00486
OG0001025	Prat.g_01604	Praq.g_00485
OG0001026	Prat.g_01605	Praq.g_00483
OG0001027	Prat.g_01606	Praq.g_00482
OG0001028	Prat.g_01607	Praq.g_00481
OG0001029	Prat.g_01608	Praq.g_00480
OG0001030	Prat.g_01609	Praq.g_00479
OG0001031	Prat.g_01610	Praq.g_00478
OG0001032	Prat.g_01611	Praq.g_00477
OG0001033	Prat.g_01612	Praq.g_00476
OG0001034	Prat.g_01613	Praq.g_00475
OG0001035	Prat.g_01615	Praq.g_00473
OG0001036	Prat.g_01616	Praq.g_00472
OG0001037	Prat.g_01617	Praq.g_00471
OG0001038	Prat.g_01618	Praq.g_00470
OG0001039	Prat.g_01619	Praq.g_00469
OG0001040	Prat.g_01621	Praq.g_00468
OG0001041	Prat.g_01622	Praq.g_00467
OG0001042	Prat.g_01623	Praq.g_00466
OG0001043	Prat.g_01624	Praq.g_00465
OG0001044	Prat.g_01625	Praq.g_00464
OG0001045	Prat.g_01626	Praq.g_00463
OG0001046	Prat.g_01627	Praq.g_00462
OG0001047	Prat.g_01630	Praq.g_00459
OG0001048	Prat.g_01632	Praq.g_00457
OG0001049	Prat.g_01633	Praq.g_00456
OG0001050	Prat.g_01634	Praq.g_00455
OG0001051	Prat.g_01635	Praq.g_00454
OG0001052	Prat.g_01636	Praq.g_00453
OG0001053	Prat.g_01639	Praq.g_00452
OG0001054	Prat.g_01641	Praq.g_00450
OG0001055	Prat.g_01642	Praq.g_00449
OG0001056	Prat.g_01643	Praq.g_00448
OG0001057	Prat.g_01644	Praq.g_00447
OG0001058	Prat.g_01645	Praq.g_00446
OG0001059	Prat.g_01646	Praq.g_00445
OG0001060	Prat.g_01647	Praq.g_00444
OG0001061	Prat.g_01648	Praq.g_00443
OG0001062	Prat.g_01649	Praq.g_00442
OG0001063	Prat.g_01650	Praq.g_00441
OG0001064	Prat.g_01652	Praq.g_00956
OG0001065	Prat.g_01655	Praq.g_00951
OG0001066	Prat.g_01657	Praq.g_00950
OG0001067	Prat.g_01658	Praq.g_00949
OG0001068	Prat.g_01661	Praq.g_00947
OG0001069	Prat.g_01662	Praq.g_00946
OG0001070	Prat.g_01663	Praq.g_00945
OG0001071	Prat.g_01664	Praq.g_00944
OG0001072	Prat.g_01665	Praq.g_00943
OG0001073	Prat.g_01666	Praq.g_00942
OG0001074	Prat.g_01667	Praq.g_00941
OG0001075	Prat.g_01668	Praq.g_00940
OG0001076	Prat.g_01669	Praq.g_00939
OG0001077	Prat.g_01670	Praq.g_00938
OG0001078	Prat.g_01671	Praq.g_00937
OG0001079	Prat.g_01672	Praq.g_00936
OG0001080	Prat.g_01673	Praq.g_00935
OG0001081	Prat.g_01677	Praq.g_00932
OG0001082	Prat.g_01678	Praq.g_00931
OG0001083	Prat.g_01682	Praq.g_00930
OG0001084	Prat.g_01680	Praq.g_00928
OG0001085	Prat.g_01679	Praq.g_00927
OG0001086	Prat.g_01676	Praq.g_00926
OG0001087	Prat.g_01675	Praq.g_00925
OG0001088	Prat.g_01674	Praq.g_00924
OG0001089	Prat.g_01684	Praq.g_00921
OG0001090	Prat.g_01686	Praq.g_00919
OG0001091	Prat.g_01687	Praq.g_00918
OG0001092	Prat.g_01688	Praq.g_00917
OG0001093	Prat.g_01689	Praq.g_00916
OG0001094	Prat.g_01690	Praq.g_00915
OG0001095	Prat.g_01691	Praq.g_00914
OG0001096	Prat.g_01692	Praq.g_00913
OG0001097	Prat.g_01693	Praq.g_00912
OG0001098	Prat.g_01694	Praq.g_00911
OG0001099	Prat.g_01695	Praq.g_00910
OG0001100	Prat.g_01696	Praq.g_00909
OG0001101	Prat.g_01697	Praq.g_00908
OG0001102	Prat.g_01698	Praq.g_00907
OG0001103	Prat.g_01699	Praq.g_00906
OG0001104	Prat.g_01700	Praq.g_00905
OG0001105	Prat.g_01701	Praq.g_00904
OG0001106	Prat.g_01702	Praq.g_00903
OG0001107	Prat.g_01703	Praq.g_00902
OG0001108	Prat.g_01704	Praq.g_00901
OG0001109	Prat.g_01705	Praq.g_00900
OG0001110	Prat.g_01706	Praq.g_00899
OG0001111	Prat.g_01707	Praq.g_00898
OG0001112	Prat.g_01708	Praq.g_00897
OG0001113	Prat.g_01709	Praq.g_00896
OG0001114	Prat.g_01710	Praq.g_00895
OG0001115	Prat.g_01711	Praq.g_00894
OG0001116	Prat.g_01712	Praq.g_00893
OG0001117	Prat.g_01713	Praq.g_00892
OG0001118	Prat.g_01714	Praq.g_00891
OG0001119	Prat.g_01715	Praq.g_00890
OG0001120	Prat.g_01327	Praq.g_00889
OG0001121	Prat.g_01717	Praq.g_00887
OG0001122	Prat.g_01718	Praq.g_00886
OG0001123	Prat.g_01719	Praq.g_00885
OG0001124	Prat.g_01721	Praq.g_00883
OG0001125	Prat.g_01723	Praq.g_00881
OG0001126	Prat.g_01724	Praq.g_00880
OG0001127	Prat.g_01727	Praq.g_00878
OG0001128	Prat.g_01728	Praq.g_00877
OG0001129	Prat.g_01729	Praq.g_00876
OG0001130	Prat.g_01732	Praq.g_00874
OG0001131	Prat.g_01733	Praq.g_00873
OG0001132	Prat.g_01734	Praq.g_00872
OG0001133	Prat.g_01735	Praq.g_00871
OG0001134	Prat.g_01736	Praq.g_00870
OG0001135	Prat.g_01737	Praq.g_00869
OG0001136	Prat.g_01738	Praq.g_00868
OG0001137	Prat.g_01739	Praq.g_00867
OG0001138	Prat.g_01740	Praq.g_00866
OG0001139	Prat.g_01742	Praq.g_00865
OG0001140	Prat.g_01744	Praq.g_00864
OG0001141	Prat.g_01745	Praq.g_00863
OG0001142	Prat.g_01748	Praq.g_00727
OG0001143	Prat.g_01749	Praq.g_00728
OG0001144	Prat.g_01750	Praq.g_00729
OG0001145	Prat.g_01751	Praq.g_00730
OG0001146	Prat.g_01752	Praq.g_00731
OG0001147	Prat.g_01753	Praq.g_00732
OG0001148	Prat.g_01754	Praq.g_00733
OG0001149	Prat.g_01756	Praq.g_00735
OG0001150	Prat.g_01757	Praq.g_00736
OG0001151	Prat.g_01760	Praq.g_00738
OG0001152	Prat.g_01761	Praq.g_00739
OG0001153	Prat.g_01762	Praq.g_00740
OG0001154	Prat.g_01764	Praq.g_00742
OG0001155	Prat.g_01766	Praq.g_00744
OG0001156	Prat.g_01768	Praq.g_00746
OG0001157	Prat.g_01770	Praq.g_00747
OG0001158	Prat.g_01772	Praq.g_00749
OG0001159	Prat.g_01773	Praq.g_00750
OG0001160	Prat.g_01775	Praq.g_00751
OG0001161	Prat.g_01776	Praq.g_00752
OG0001162	Prat.g_01777	Praq.g_00753
OG0001163	Prat.g_01778	Praq.g_00754
OG0001164	Prat.g_01779	Praq.g_00755
OG0001165	Prat.g_01780	Praq.g_00756
OG0001166	Prat.g_01781	Praq.g_00757
OG0001167	Prat.g_01783	Praq.g_00758
OG0001168	Prat.g_01784	Praq.g_00759
OG0001169	Prat.g_01785	Praq.g_00760
OG0001170	Prat.g_01786	Praq.g_00761
