Orthogroup	Prai	Praw
OG0000573	Prai.g_00682	Praw.g_01869
OG0000574	Prai.g_00683	Praw.g_01868
OG0000575	Prai.g_00684	Praw.g_01867
OG0000576	Prai.g_00685	Praw.g_01866
OG0000577	Prai.g_00686	Praw.g_01865
OG0000578	Prai.g_00687	Praw.g_01864
OG0000579	Prai.g_00688	Praw.g_01863
OG0000580	Prai.g_00689	Praw.g_01862
OG0000581	Prai.g_00690	Praw.g_01861
OG0000582	Prai.g_00691	Praw.g_01860
OG0000583	Prai.g_00692	Praw.g_01859
OG0000584	Prai.g_00693	Praw.g_01858
OG0000585	Prai.g_00694	Praw.g_01857
OG0000586	Prai.g_00696	Praw.g_01855
OG0000587	Prai.g_00697	Praw.g_01854
OG0000588	Prai.g_00699	Praw.g_01852
OG0000589	Prai.g_00700	Praw.g_01851
OG0000590	Prai.g_00702	Praw.g_01849
OG0000591	Prai.g_00708	Praw.g_01843
OG0000592	Prai.g_00709	Praw.g_01842
OG0000593	Prai.g_00710	Praw.g_01841
OG0000594	Prai.g_00712	Praw.g_01839
OG0000595	Prai.g_00713	Praw.g_01838
OG0000596	Prai.g_00714	Praw.g_01837
OG0000597	Prai.g_00716	Praw.g_01835
OG0000598	Prai.g_00717	Praw.g_01834
OG0000599	Prai.g_00718	Praw.g_01833
OG0000600	Prai.g_00719	Praw.g_01832
OG0000601	Prai.g_00721	Praw.g_01830
OG0000602	Prai.g_00722	Praw.g_01829
OG0000603	Prai.g_00723	Praw.g_01828
OG0000604	Prai.g_00724	Praw.g_01827
OG0000605	Prai.g_00725	Praw.g_01826
OG0000606	Prai.g_00726	Praw.g_01825
OG0000607	Prai.g_00728	Praw.g_01823
OG0000608	Prai.g_00729	Praw.g_01822
OG0000609	Prai.g_00732	Praw.g_01818
OG0000610	Prai.g_00733	Praw.g_01817
OG0000611	Prai.g_00749	Praw.g_01808
OG0000612	Prai.g_00750	Praw.g_01807
OG0000613	Prai.g_00751	Praw.g_01806
OG0000614	Prai.g_00752	Praw.g_01805
OG0000615	Prai.g_00754	Praw.g_01803
OG0000616	Prai.g_00755	Praw.g_01802
OG0000617	Prai.g_00756	Praw.g_01801
OG0000618	Prai.g_00757	Praw.g_01800
OG0000619	Prai.g_00758	Praw.g_01799
OG0000620	Prai.g_00759	Praw.g_01798
OG0000621	Prai.g_00760	Praw.g_01797
OG0000622	Prai.g_00761	Praw.g_01796
OG0000623	Prai.g_00762	Praw.g_01795
OG0000624	Prai.g_00763	Praw.g_01794
OG0000625	Prai.g_00764	Praw.g_01793
OG0000626	Prai.g_00765	Praw.g_01792
OG0000627	Prai.g_00766	Praw.g_01791
OG0000628	Prai.g_00767	Praw.g_01790
OG0000629	Prai.g_00768	Praw.g_01789
OG0000630	Prai.g_00769	Praw.g_01788
OG0000631	Prai.g_00771	Praw.g_01786
OG0000632	Prai.g_00899	Praw.g_01763
OG0000633	Prai.g_00894	Praw.g_01759
OG0000634	Prai.g_00883	Praw.g_01745
OG0000635	Prai.g_00882	Praw.g_01732
OG0000636	Prai.g_00881	Praw.g_01731
OG0000637	Prai.g_00880	Praw.g_01730
OG0000638	Prai.g_00869	Praw.g_01719
OG0000639	Prai.g_00860	Praw.g_01710
OG0000640	Prai.g_00858	Praw.g_01708
OG0000641	Prai.g_00857	Praw.g_01706
OG0000642	Prai.g_00856	Praw.g_01705
OG0000643	Prai.g_00855	Praw.g_01704
OG0000644	Prai.g_00854	Praw.g_01703
OG0000645	Prai.g_00853	Praw.g_01702
OG0000646	Prai.g_00852	Praw.g_01701
OG0000647	Prai.g_00851	Praw.g_01700
OG0000648	Prai.g_00849	Praw.g_01698
OG0000649	Prai.g_00848	Praw.g_01697
OG0000650	Prai.g_00847	Praw.g_01696
OG0000651	Prai.g_00846	Praw.g_01695
OG0000652	Prai.g_00845	Praw.g_01694
OG0000653	Prai.g_00844	Praw.g_01693
OG0000654	Prai.g_00842	Praw.g_01691
OG0000655	Prai.g_00839	Praw.g_01689
OG0000656	Prai.g_00838	Praw.g_01688
OG0000657	Prai.g_00837	Praw.g_01687
OG0000658	Prai.g_00836	Praw.g_01686
OG0000659	Prai.g_00835	Praw.g_01685
OG0000660	Prai.g_00834	Praw.g_01684
OG0000661	Prai.g_00833	Praw.g_01683
OG0000662	Prai.g_00832	Praw.g_01682
OG0000663	Prai.g_00831	Praw.g_01681
OG0000664	Prai.g_00830	Praw.g_01680
OG0000665	Prai.g_00829	Praw.g_01679
OG0000666	Prai.g_00828	Praw.g_01678
OG0000667	Prai.g_00827	Praw.g_01677
OG0000668	Prai.g_00826	Praw.g_01676
OG0000669	Prai.g_00824	Praw.g_01674
OG0000670	Prai.g_00823	Praw.g_01673
OG0000671	Prai.g_00822	Praw.g_01672
OG0000672	Prai.g_00821	Praw.g_01671
OG0000673	Prai.g_00820	Praw.g_01670
OG0000674	Prai.g_00819	Praw.g_01669
OG0000675	Prai.g_00817	Praw.g_01668
OG0000676	Prai.g_00816	Praw.g_01667
OG0000677	Prai.g_00813	Praw.g_01665
OG0000678	Prai.g_00811	Praw.g_01663
OG0000679	Prai.g_00810	Praw.g_01662
OG0000680	Prai.g_00809	Praw.g_01661
OG0000681	Prai.g_00808	Praw.g_01660
OG0000682	Prai.g_00807	Praw.g_01659
OG0000683	Prai.g_00805	Praw.g_01657
OG0000684	Prai.g_00804	Praw.g_01656
OG0000685	Prai.g_00803	Praw.g_01655
OG0000686	Prai.g_00802	Praw.g_01654
OG0000687	Prai.g_00801	Praw.g_01653
OG0000688	Prai.g_00800	Praw.g_01652
OG0000689	Prai.g_00799	Praw.g_01651
OG0000690	Prai.g_00798	Praw.g_01650
OG0000691	Prai.g_00797	Praw.g_01649
OG0000692	Prai.g_00795	Praw.g_01647
OG0000693	Prai.g_00794	Praw.g_01646
OG0000694	Prai.g_00793	Praw.g_01645
OG0000695	Prai.g_00792	Praw.g_01644
OG0000696	Prai.g_00791	Praw.g_01643
OG0000697	Prai.g_00789	Praw.g_01641
OG0000698	Prai.g_00787	Praw.g_01639
OG0000699	Prai.g_00786	Praw.g_01638
OG0000700	Prai.g_01060	Praw.g_01611
OG0000701	Prai.g_01057	Praw.g_01608
OG0000702	Prai.g_01054	Praw.g_01605
OG0000703	Prai.g_01053	Praw.g_01604
OG0000704	Prai.g_01052	Praw.g_01603
OG0000705	Prai.g_01051	Praw.g_01602
OG0000706	Prai.g_01050	Praw.g_01601
OG0000707	Prai.g_01049	Praw.g_01600
OG0000708	Prai.g_01048	Praw.g_01599
OG0000709	Prai.g_01046	Praw.g_01597
OG0000710	Prai.g_01045	Praw.g_01596
OG0000711	Prai.g_01044	Praw.g_01595
OG0000712	Prai.g_01043	Praw.g_01594
OG0000713	Prai.g_01042	Praw.g_01593
OG0000714	Prai.g_01040	Praw.g_01591
OG0000715	Prai.g_01039	Praw.g_01590
OG0000716	Prai.g_01037	Praw.g_01588
OG0000717	Prai.g_01036	Praw.g_01587
OG0000718	Prai.g_01035	Praw.g_01586
OG0000719	Prai.g_01033	Praw.g_01584
OG0000720	Prai.g_01032	Praw.g_01583
OG0000721	Prai.g_01030	Praw.g_01581
OG0000722	Prai.g_01029	Praw.g_01580
OG0000723	Prai.g_01028	Praw.g_01579
OG0000724	Prai.g_01027	Praw.g_01577
OG0000725	Prai.g_01026	Praw.g_01576
OG0000726	Prai.g_01025	Praw.g_01575
OG0000727	Prai.g_01024	Praw.g_01574
OG0000728	Prai.g_01023	Praw.g_01573
OG0000729	Prai.g_01022	Praw.g_01572
OG0000730	Prai.g_01021	Praw.g_01571
OG0000731	Prai.g_01020	Praw.g_01570
OG0000732	Prai.g_01019	Praw.g_01569
OG0000733	Prai.g_01018	Praw.g_01568
OG0000734	Prai.g_01017	Praw.g_01567
OG0000735	Prai.g_01015	Praw.g_01565
OG0000736	Prai.g_01014	Praw.g_01564
OG0000737	Prai.g_01013	Praw.g_01563
OG0000738	Prai.g_01012	Praw.g_01562
OG0000739	Prai.g_01011	Praw.g_01561
OG0000740	Prai.g_01010	Praw.g_01560
OG0000741	Prai.g_01009	Praw.g_01559
OG0000742	Prai.g_01007	Praw.g_01557
OG0000743	Prai.g_01006	Praw.g_01556
OG0000744	Prai.g_01005	Praw.g_01555
OG0000745	Prai.g_01004	Praw.g_01554
OG0000746	Prai.g_01003	Praw.g_01553
OG0000747	Prai.g_01002	Praw.g_01552
OG0000748	Prai.g_01001	Praw.g_01551
OG0000749	Prai.g_01000	Praw.g_01550
OG0000750	Prai.g_00999	Praw.g_01549
OG0000751	Prai.g_00998	Praw.g_01548
OG0000752	Prai.g_00997	Praw.g_01547
OG0000753	Prai.g_00995	Praw.g_01545
OG0000754	Prai.g_00994	Praw.g_01544
OG0000755	Prai.g_00993	Praw.g_01543
OG0000756	Prai.g_00992	Praw.g_01542
OG0000757	Prai.g_00991	Praw.g_01541
OG0000758	Prai.g_00990	Praw.g_01540
OG0000759	Prai.g_00988	Praw.g_01538
OG0000760	Prai.g_00987	Praw.g_01537
OG0000761	Prai.g_00986	Praw.g_01536
OG0000762	Prai.g_00984	Praw.g_01534
OG0000763	Prai.g_00983	Praw.g_01533
OG0000764	Prai.g_00982	Praw.g_01532
OG0000765	Prai.g_00981	Praw.g_01531
OG0000766	Prai.g_00980	Praw.g_01530
OG0000767	Prai.g_00978	Praw.g_01528
OG0000768	Prai.g_00977	Praw.g_01527
OG0000769	Prai.g_00976	Praw.g_01526
OG0000770	Prai.g_00975	Praw.g_01525
OG0000771	Prai.g_00974	Praw.g_01524
OG0000772	Prai.g_00973	Praw.g_01523
OG0000773	Prai.g_00972	Praw.g_01522
OG0000774	Prai.g_00971	Praw.g_01521
OG0000775	Prai.g_00970	Praw.g_01520
OG0000776	Prai.g_00968	Praw.g_01518
OG0000777	Prai.g_00966	Praw.g_01516
OG0000778	Prai.g_00965	Praw.g_01515
OG0000779	Prai.g_00964	Praw.g_01514
OG0000780	Prai.g_00962	Praw.g_01512
OG0000781	Prai.g_00960	Praw.g_01510
OG0000782	Prai.g_00959	Praw.g_01509
OG0000783	Prai.g_00948	Praw.g_01498
OG0000784	Prai.g_00946	Praw.g_01496
OG0000785	Prai.g_00945	Praw.g_01495
OG0000786	Prai.g_00944	Praw.g_01494
OG0000787	Prai.g_00943	Praw.g_01493
OG0000788	Prai.g_00940	Praw.g_01489
OG0000789	Prai.g_00938	Praw.g_01487
OG0000790	Prai.g_00937	Praw.g_01486
OG0000791	Prai.g_00936	Praw.g_01485
OG0000792	Prai.g_00935	Praw.g_01484
OG0000793	Prai.g_00934	Praw.g_01483
OG0000794	Prai.g_00932	Praw.g_01481
OG0000795	Prai.g_00929	Praw.g_01478
OG0000796	Prai.g_00928	Praw.g_01477
OG0000797	Prai.g_00926	Praw.g_01475
OG0000798	Prai.g_00925	Praw.g_01474
OG0000799	Prai.g_00924	Praw.g_01473
OG0000800	Prai.g_00923	Praw.g_01472
OG0000801	Prai.g_00920	Praw.g_01469
OG0000802	Prai.g_00919	Praw.g_01468
OG0000803	Prai.g_00917	Praw.g_01466
OG0000804	Prai.g_00916	Praw.g_01465
OG0000805	Prai.g_00915	Praw.g_01464
OG0000806	Prai.g_00913	Praw.g_01462
OG0000807	Prai.g_01088	Praw.g_01437
OG0000808	Prai.g_01098	Praw.g_01427
OG0000809	Prai.g_01101	Praw.g_01424
OG0000810	Prai.g_01102	Praw.g_01423
OG0000811	Prai.g_01109	Praw.g_01416
OG0000812	Prai.g_01113	Praw.g_00172
OG0000813	Prai.g_01117	Praw.g_00176
OG0000814	Prai.g_01119	Praw.g_00178
OG0000815	Prai.g_01130	Praw.g_00187
OG0000816	Prai.g_01144	Praw.g_00202
OG0000817	Prai.g_01145	Praw.g_00203
OG0000818	Prai.g_01151	Praw.g_00208
OG0000819	Prai.g_01153	Praw.g_00215
OG0000820	Prai.g_01157	Praw.g_00219
OG0000821	Prai.g_01159	Praw.g_00221
OG0000822	Prai.g_01160	Praw.g_00222
OG0000823	Prai.g_01161	Praw.g_00223
OG0000824	Prai.g_01162	Praw.g_00224
OG0000825	Prai.g_01163	Praw.g_00225
OG0000826	Prai.g_01164	Praw.g_00226
OG0000827	Prai.g_01165	Praw.g_00227
OG0000828	Prai.g_01166	Praw.g_00228
OG0000829	Prai.g_01167	Praw.g_00229
OG0000830	Prai.g_01168	Praw.g_00230
OG0000831	Prai.g_01170	Praw.g_00233
OG0000832	Prai.g_01172	Praw.g_00235
OG0000833	Prai.g_01173	Praw.g_00236
OG0000834	Prai.g_01174	Praw.g_00237
OG0000835	Prai.g_01175	Praw.g_00238
OG0000836	Prai.g_01176	Praw.g_00239
OG0000837	Prai.g_01178	Praw.g_00241
OG0000838	Prai.g_01179	Praw.g_00242
OG0000839	Prai.g_01180	Praw.g_00243
OG0000840	Prai.g_01181	Praw.g_00244
OG0000841	Prai.g_01182	Praw.g_00245
OG0000842	Prai.g_01183	Praw.g_00246
OG0000843	Prai.g_01184	Praw.g_00247
OG0000844	Prai.g_01185	Praw.g_00248
OG0000845	Prai.g_01186	Praw.g_00249
OG0000846	Prai.g_01189	Praw.g_00252
OG0000847	Prai.g_01191	Praw.g_00254
OG0000848	Prai.g_01192	Praw.g_00255
OG0000849	Prai.g_01193	Praw.g_00256
OG0000850	Prai.g_01194	Praw.g_00257
OG0000851	Prai.g_01196	Praw.g_00258
OG0000852	Prai.g_01198	Praw.g_00260
OG0000853	Prai.g_01200	Praw.g_00261
OG0000854	Prai.g_01202	Praw.g_00263
OG0000855	Prai.g_01203	Praw.g_00264
OG0000856	Prai.g_01204	Praw.g_00265
OG0000857	Prai.g_01205	Praw.g_00266
OG0000858	Prai.g_01206	Praw.g_00267
OG0000859	Prai.g_01207	Praw.g_00268
OG0000860	Prai.g_01208	Praw.g_00269
OG0000861	Prai.g_01209	Praw.g_00270
OG0000862	Prai.g_01210	Praw.g_00271
OG0000863	Prai.g_01211	Praw.g_00272
OG0000864	Prai.g_01212	Praw.g_00273
OG0000865	Prai.g_01213	Praw.g_00274
OG0000866	Prai.g_01214	Praw.g_00275
OG0000867	Prai.g_01215	Praw.g_00276
OG0000868	Prai.g_01216	Praw.g_00277
OG0000869	Prai.g_01218	Praw.g_00279
OG0000870	Prai.g_01219	Praw.g_00280
OG0000871	Prai.g_01221	Praw.g_00282
OG0000872	Prai.g_01222	Praw.g_00283
OG0000873	Prai.g_01224	Praw.g_00285
OG0000874	Prai.g_01225	Praw.g_00286
OG0000875	Prai.g_01226	Praw.g_00287
OG0000876	Prai.g_01227	Praw.g_00288
OG0000877	Prai.g_01229	Praw.g_00290
OG0000878	Prai.g_01310	Praw.g_00954
OG0000879	Prai.g_01323	Praw.g_00968
OG0000880	Prai.g_01324	Praw.g_00969
OG0000881	Prai.g_01325	Praw.g_00970
OG0000882	Prai.g_01326	Praw.g_00971
OG0000883	Prai.g_01327	Praw.g_00972
OG0000884	Prai.g_01330	Praw.g_00976
OG0000885	Prai.g_01331	Praw.g_00977
OG0000886	Prai.g_01332	Praw.g_00978
OG0000887	Prai.g_01333	Praw.g_00979
OG0000888	Prai.g_01334	Praw.g_00980
OG0000889	Prai.g_01337	Praw.g_00983
OG0000890	Prai.g_01338	Praw.g_00984
OG0000891	Prai.g_01339	Praw.g_00985
OG0000892	Prai.g_01341	Praw.g_00987
OG0000893	Prai.g_01342	Praw.g_00988
OG0000894	Prai.g_01343	Praw.g_00989
OG0000895	Prai.g_01344	Praw.g_00990
OG0000896	Prai.g_01345	Praw.g_00991
OG0000897	Prai.g_01346	Praw.g_00992
OG0000898	Prai.g_01348	Praw.g_00994
OG0000899	Prai.g_01349	Praw.g_00995
OG0000900	Prai.g_01353	Praw.g_00997
OG0000901	Prai.g_01357	Praw.g_01001
OG0000902	Prai.g_01358	Praw.g_01002
OG0000904	Prai.g_01360	Praw.g_01006
OG0000905	Prai.g_01362	Praw.g_01008
OG0000906	Prai.g_01364	Praw.g_01010
OG0000907	Prai.g_01365	Praw.g_01011
OG0000908	Prai.g_01368	Praw.g_01014
OG0000909	Prai.g_01372	Praw.g_01018
OG0000910	Prai.g_01373	Praw.g_01019
OG0000911	Prai.g_01374	Praw.g_01020
OG0000912	Prai.g_01375	Praw.g_01021
OG0000913	Prai.g_01376	Praw.g_01022
OG0000914	Prai.g_01377	Praw.g_01023
OG0000915	Prai.g_01378	Praw.g_01024
OG0000916	Prai.g_01379	Praw.g_01025
OG0000917	Prai.g_01380	Praw.g_01026
OG0000918	Prai.g_01381	Praw.g_01027
OG0000919	Prai.g_01382	Praw.g_01028
OG0000920	Prai.g_01383	Praw.g_01029
OG0000921	Prai.g_01384	Praw.g_01030
OG0000922	Prai.g_01385	Praw.g_01031
OG0000923	Prai.g_01386	Praw.g_01032
OG0000924	Prai.g_01387	Praw.g_01033
OG0000925	Prai.g_01388	Praw.g_01034
OG0000926	Prai.g_01392	Praw.g_01052
OG0000927	Prai.g_01445	Praw.g_01101
OG0000928	Prai.g_01446	Praw.g_01100
OG0000929	Prai.g_01447	Praw.g_01099
OG0000930	Prai.g_01448	Praw.g_01098
OG0000931	Prai.g_01449	Praw.g_01097
OG0000932	Prai.g_01451	Praw.g_01095
OG0000933	Prai.g_01452	Praw.g_01094
OG0000934	Prai.g_01453	Praw.g_01093
OG0000935	Prai.g_01454	Praw.g_01092
OG0000936	Prai.g_01455	Praw.g_01091
OG0000937	Prai.g_01456	Praw.g_01090
OG0000938	Prai.g_01457	Praw.g_01089
OG0000939	Prai.g_01458	Praw.g_01088
OG0000940	Prai.g_01459	Praw.g_01087
OG0000941	Prai.g_01461	Praw.g_01085
OG0000942	Prai.g_01462	Praw.g_01084
OG0000943	Prai.g_01465	Praw.g_01078
OG0000944	Prai.g_01466	Praw.g_01077
OG0000945	Prai.g_01467	Praw.g_01076
OG0000946	Prai.g_01468	Praw.g_01075
OG0000947	Prai.g_01469	Praw.g_00343
OG0000948	Prai.g_01470	Praw.g_00344
OG0000949	Prai.g_01471	Praw.g_00345
OG0000950	Prai.g_01472	Praw.g_00346
OG0000951	Prai.g_01473	Praw.g_00347
OG0000952	Prai.g_01474	Praw.g_00348
OG0000953	Prai.g_01475	Praw.g_00349
OG0000954	Prai.g_01476	Praw.g_00350
OG0000955	Prai.g_01477	Praw.g_00351
OG0000956	Prai.g_01478	Praw.g_00352
OG0000957	Prai.g_01479	Praw.g_00353
OG0000958	Prai.g_01480	Praw.g_00354
OG0000959	Prai.g_01481	Praw.g_00355
OG0000960	Prai.g_01482	Praw.g_00356
OG0000961	Prai.g_01485	Praw.g_00359
OG0000962	Prai.g_01486	Praw.g_00360
OG0000963	Prai.g_01487	Praw.g_00361
OG0000964	Prai.g_01489	Praw.g_00363
OG0000965	Prai.g_01490	Praw.g_00364
OG0000966	Prai.g_01491	Praw.g_00365
OG0000967	Prai.g_01492	Praw.g_00366
OG0000968	Prai.g_01493	Praw.g_00367
OG0000969	Prai.g_01494	Praw.g_00368
OG0000970	Prai.g_01495	Praw.g_00370
OG0000971	Prai.g_01496	Praw.g_00371
OG0000972	Prai.g_01497	Praw.g_00372
OG0000973	Prai.g_01498	Praw.g_00373
OG0000974	Prai.g_01500	Praw.g_00375
OG0000975	Prai.g_01502	Praw.g_00378
OG0000976	Prai.g_01504	Praw.g_00380
OG0000977	Prai.g_01505	Praw.g_00381
OG0000978	Prai.g_01507	Praw.g_00382
OG0000979	Prai.g_01509	Praw.g_00384
OG0000980	Prai.g_01510	Praw.g_00385
OG0000981	Prai.g_01511	Praw.g_00386
OG0000982	Prai.g_01512	Praw.g_00387
OG0000983	Prai.g_01514	Praw.g_00389
OG0000984	Prai.g_01515	Praw.g_00390
OG0000985	Prai.g_01516	Praw.g_00391
OG0000986	Prai.g_01517	Praw.g_00392
OG0000987	Prai.g_01518	Praw.g_00393
OG0000988	Prai.g_01519	Praw.g_00394
OG0000989	Prai.g_01520	Praw.g_00395
OG0000990	Prai.g_01521	Praw.g_00396
OG0000991	Prai.g_01522	Praw.g_00397
OG0000992	Prai.g_01523	Praw.g_00398
OG0000993	Prai.g_01524	Praw.g_00399
OG0000994	Prai.g_01525	Praw.g_00400
OG0000995	Prai.g_01526	Praw.g_00401
OG0000996	Prai.g_01527	Praw.g_00402
OG0000997	Prai.g_01528	Praw.g_00403
OG0000998	Prai.g_01529	Praw.g_00404
OG0000999	Prai.g_01530	Praw.g_00405
OG0001000	Prai.g_01531	Praw.g_00406
OG0001001	Prai.g_01533	Praw.g_00408
OG0001002	Prai.g_01534	Praw.g_00409
OG0001003	Prai.g_01535	Praw.g_00410
OG0001004	Prai.g_01536	Praw.g_00411
OG0001005	Prai.g_01537	Praw.g_00412
OG0001006	Prai.g_01538	Praw.g_00413
OG0001007	Prai.g_01539	Praw.g_00414
OG0001008	Prai.g_01541	Praw.g_00416
OG0001009	Prai.g_01542	Praw.g_00417
OG0001010	Prai.g_01550	Praw.g_00423
OG0001011	Prai.g_01558	Praw.g_00430
OG0001012	Prai.g_01597	Praw.g_00458
OG0001013	Prai.g_01632	Praw.g_00509
OG0001014	Prai.g_01633	Praw.g_00510
OG0001015	Prai.g_01639	Praw.g_00516
OG0001016	Prai.g_01640	Praw.g_00517
OG0001017	Prai.g_01641	Praw.g_00518
OG0001018	Prai.g_01642	Praw.g_00519
OG0001019	Prai.g_01644	Praw.g_00521
OG0001020	Prai.g_01645	Praw.g_00522
OG0001021	Prai.g_01646	Praw.g_00523
OG0001022	Prai.g_01647	Praw.g_00524
OG0001023	Prai.g_01648	Praw.g_00525
OG0001024	Prai.g_01649	Praw.g_00526
OG0001025	Prai.g_01650	Praw.g_00527
OG0001026	Prai.g_01652	Praw.g_00529
OG0001027	Prai.g_01653	Praw.g_00530
OG0001028	Prai.g_01654	Praw.g_00531
OG0001029	Prai.g_01655	Praw.g_00532
OG0001030	Prai.g_01656	Praw.g_00533
OG0001031	Prai.g_01657	Praw.g_00534
OG0001032	Prai.g_01658	Praw.g_00535
OG0001033	Prai.g_01659	Praw.g_00536
OG0001034	Prai.g_01660	Praw.g_00537
OG0001035	Prai.g_01662	Praw.g_00539
OG0001036	Prai.g_01663	Praw.g_00540
OG0001037	Prai.g_01664	Praw.g_00541
OG0001038	Prai.g_01665	Praw.g_00542
OG0001039	Prai.g_01666	Praw.g_00543
OG0001040	Prai.g_01667	Praw.g_00544
OG0001041	Prai.g_01668	Praw.g_00545
OG0001042	Prai.g_01669	Praw.g_00546
OG0001043	Prai.g_01670	Praw.g_00547
OG0001044	Prai.g_01671	Praw.g_00548
OG0001045	Prai.g_01672	Praw.g_00549
OG0001046	Prai.g_01673	Praw.g_00550
OG0001047	Prai.g_01676	Praw.g_00553
OG0001048	Prai.g_01678	Praw.g_00555
OG0001049	Prai.g_01679	Praw.g_00556
OG0001050	Prai.g_01680	Praw.g_00557
OG0001051	Prai.g_01681	Praw.g_00558
OG0001052	Prai.g_01682	Praw.g_00559
OG0001053	Prai.g_01683	Praw.g_00561
OG0001054	Prai.g_01685	Praw.g_00563
OG0001055	Prai.g_01686	Praw.g_00564
OG0001056	Prai.g_01687	Praw.g_00565
OG0001057	Prai.g_01688	Praw.g_00566
OG0001058	Prai.g_01689	Praw.g_00567
OG0001059	Prai.g_01690	Praw.g_00568
OG0001060	Prai.g_01691	Praw.g_00569
OG0001061	Prai.g_01692	Praw.g_00570
OG0001062	Prai.g_01693	Praw.g_00571
OG0001063	Prai.g_01694	Praw.g_00572
OG0001064	Prai.g_01696	Praw.g_01921
OG0001065	Prai.g_01701	Praw.g_01917
OG0001066	Prai.g_01702	Praw.g_01916
OG0001067	Prai.g_01703	Praw.g_01915
OG0001068	Prai.g_01705	Praw.g_01913
OG0001069	Prai.g_01706	Praw.g_01912
OG0001070	Prai.g_01707	Praw.g_01911
OG0001071	Prai.g_01708	Praw.g_01910
OG0001072	Prai.g_01709	Praw.g_01909
OG0001073	Prai.g_01710	Praw.g_01908
OG0001074	Prai.g_01711	Praw.g_01907
OG0001075	Prai.g_01712	Praw.g_01906
OG0001076	Prai.g_01713	Praw.g_01905
OG0001077	Prai.g_01714	Praw.g_01904
OG0001078	Prai.g_01715	Praw.g_01903
OG0001079	Prai.g_01716	Praw.g_01902
OG0001080	Prai.g_01717	Praw.g_01901
OG0001081	Prai.g_01720	Praw.g_01898
OG0001082	Prai.g_01721	Praw.g_01897
OG0001083	Prai.g_01722	Praw.g_01896
OG0001084	Prai.g_01724	Praw.g_01895
OG0001085	Prai.g_01725	Praw.g_01894
OG0001086	Prai.g_01726	Praw.g_01893
OG0001087	Prai.g_01727	Praw.g_01892
OG0001088	Prai.g_01728	Praw.g_01891
OG0001089	Prai.g_01734	Praw.g_00138
OG0001090	Prai.g_01736	Praw.g_00136
OG0001091	Prai.g_01737	Praw.g_00135
OG0001092	Prai.g_01738	Praw.g_00134
OG0001093	Prai.g_01739	Praw.g_00133
OG0001094	Prai.g_01740	Praw.g_00132
OG0001095	Prai.g_01741	Praw.g_00131
OG0001096	Prai.g_01742	Praw.g_00130
OG0001097	Prai.g_01743	Praw.g_00129
OG0001098	Prai.g_01744	Praw.g_00128
OG0001099	Prai.g_01746	Praw.g_00127
OG0001100	Prai.g_01747	Praw.g_00126
OG0001101	Prai.g_01748	Praw.g_00125
OG0001102	Prai.g_01749	Praw.g_00124
OG0001103	Prai.g_01750	Praw.g_00123
OG0001104	Prai.g_01751	Praw.g_00122
OG0001105	Prai.g_01752	Praw.g_00121
OG0001106	Prai.g_01753	Praw.g_00120
OG0001107	Prai.g_01754	Praw.g_00119
OG0001108	Prai.g_01755	Praw.g_00118
OG0001109	Prai.g_01756	Praw.g_00117
OG0001110	Prai.g_01757	Praw.g_00116
OG0001111	Prai.g_01758	Praw.g_00115
OG0001112	Prai.g_01759	Praw.g_00114
OG0001113	Prai.g_01760	Praw.g_00113
OG0001114	Prai.g_01761	Praw.g_00112
OG0001115	Prai.g_01762	Praw.g_00111
OG0001116	Prai.g_01763	Praw.g_00110
OG0001117	Prai.g_01764	Praw.g_00109
OG0001118	Prai.g_01765	Praw.g_00108
OG0001119	Prai.g_01766	Praw.g_00107
OG0001120	Prai.g_01767	Praw.g_00106
OG0001121	Prai.g_01769	Praw.g_00104
OG0001122	Prai.g_01770	Praw.g_00103
OG0001123	Prai.g_01776	Praw.g_00102
OG0001124	Prai.g_01778	Praw.g_00100
OG0001125	Prai.g_01780	Praw.g_00098
OG0001126	Prai.g_01781	Praw.g_00097
OG0001127	Prai.g_01783	Praw.g_00095
OG0001128	Prai.g_01784	Praw.g_00094
OG0001129	Prai.g_01785	Praw.g_00093
OG0001130	Prai.g_01788	Praw.g_00090
OG0001131	Prai.g_01789	Praw.g_00089
OG0001132	Prai.g_01790	Praw.g_00088
OG0001133	Prai.g_01791	Praw.g_00087
OG0001134	Prai.g_01792	Praw.g_00086
OG0001135	Prai.g_01793	Praw.g_00085
OG0001136	Prai.g_01794	Praw.g_00084
OG0001137	Prai.g_01795	Praw.g_00083
OG0001138	Prai.g_01796	Praw.g_00082
OG0001139	Prai.g_01797	Praw.g_00081
OG0001140	Prai.g_01798	Praw.g_00080
OG0001141	Prai.g_01799	Praw.g_00079
OG0001142	Prai.g_01802	Praw.g_00076
OG0001143	Prai.g_01803	Praw.g_00075
OG0001144	Prai.g_01804	Praw.g_00074
OG0001145	Prai.g_01805	Praw.g_00073
OG0001146	Prai.g_01806	Praw.g_00072
OG0001147	Prai.g_01807	Praw.g_00071
OG0001148	Prai.g_01808	Praw.g_00070
OG0001149	Prai.g_01810	Praw.g_00068
OG0001150	Prai.g_01811	Praw.g_00067
OG0001151	Prai.g_01813	Praw.g_00065
OG0001152	Prai.g_01814	Praw.g_00064
OG0001153	Prai.g_01815	Praw.g_00063
OG0001154	Prai.g_01817	Praw.g_00061
OG0001155	Prai.g_01819	Praw.g_00059
