Orthogroup	Prai	Praz
OG0000573	Prai.g_00682	Praz.g_01677
OG0000574	Prai.g_00683	Praz.g_01676
OG0000575	Prai.g_00684	Praz.g_01675
OG0000576	Prai.g_00685	Praz.g_01674
OG0000577	Prai.g_00686	Praz.g_01673
OG0000578	Prai.g_00687	Praz.g_01672
OG0000579	Prai.g_00688	Praz.g_01671
OG0000580	Prai.g_00689	Praz.g_01670
OG0000581	Prai.g_00690	Praz.g_01669
OG0000582	Prai.g_00691	Praz.g_01668
OG0000583	Prai.g_00692	Praz.g_01667
OG0000584	Prai.g_00693	Praz.g_01666
OG0000585	Prai.g_00694	Praz.g_01665
OG0000586	Prai.g_00696	Praz.g_01663
OG0000587	Prai.g_00697	Praz.g_01662
OG0000588	Prai.g_00699	Praz.g_01660
OG0000589	Prai.g_00700	Praz.g_01659
OG0000590	Prai.g_00702	Praz.g_01657
OG0000591	Prai.g_00708	Praz.g_01651
OG0000592	Prai.g_00709	Praz.g_01650
OG0000593	Prai.g_00710	Praz.g_01649
OG0000594	Prai.g_00712	Praz.g_01647
OG0000595	Prai.g_00713	Praz.g_01646
OG0000596	Prai.g_00714	Praz.g_01645
OG0000597	Prai.g_00716	Praz.g_01643
OG0000598	Prai.g_00717	Praz.g_01642
OG0000599	Prai.g_00718	Praz.g_01641
OG0000600	Prai.g_00719	Praz.g_01640
OG0000601	Prai.g_00721	Praz.g_01638
OG0000602	Prai.g_00722	Praz.g_01637
OG0000603	Prai.g_00723	Praz.g_01636
OG0000604	Prai.g_00724	Praz.g_01635
OG0000605	Prai.g_00725	Praz.g_01634
OG0000606	Prai.g_00726	Praz.g_01633
OG0000607	Prai.g_00728	Praz.g_01631
OG0000608	Prai.g_00729	Praz.g_01630
OG0000609	Prai.g_00732	Praz.g_01626
OG0000610	Prai.g_00733	Praz.g_01625
OG0000611	Prai.g_00749	Praz.g_01606
OG0000612	Prai.g_00750	Praz.g_01605
OG0000613	Prai.g_00751	Praz.g_01604
OG0000614	Prai.g_00752	Praz.g_01603
OG0000615	Prai.g_00754	Praz.g_01601
OG0000616	Prai.g_00755	Praz.g_01600
OG0000617	Prai.g_00756	Praz.g_01599
OG0000618	Prai.g_00757	Praz.g_01598
OG0000619	Prai.g_00758	Praz.g_01597
OG0000620	Prai.g_00759	Praz.g_01596
OG0000621	Prai.g_00760	Praz.g_01595
OG0000622	Prai.g_00761	Praz.g_01594
OG0000623	Prai.g_00762	Praz.g_01593
OG0000624	Prai.g_00763	Praz.g_01592
OG0000625	Prai.g_00764	Praz.g_01591
OG0000626	Prai.g_00765	Praz.g_01590
OG0000627	Prai.g_00766	Praz.g_01589
OG0000628	Prai.g_00767	Praz.g_01588
OG0000629	Prai.g_00768	Praz.g_01587
OG0000630	Prai.g_00769	Praz.g_01586
OG0000631	Prai.g_00771	Praz.g_01584
OG0000632	Prai.g_00899	Praz.g_01571
OG0000633	Prai.g_00894	Praz.g_01567
OG0000634	Prai.g_00883	Praz.g_01554
OG0000635	Prai.g_00882	Praz.g_01547
OG0000636	Prai.g_00881	Praz.g_01546
OG0000637	Prai.g_00880	Praz.g_01545
OG0000638	Prai.g_00869	Praz.g_01534
OG0000639	Prai.g_00860	Praz.g_01525
OG0000640	Prai.g_00858	Praz.g_01523
OG0000641	Prai.g_00857	Praz.g_01521
OG0000642	Prai.g_00856	Praz.g_01520
OG0000643	Prai.g_00855	Praz.g_01519
OG0000644	Prai.g_00854	Praz.g_01518
OG0000645	Prai.g_00853	Praz.g_01517
OG0000646	Prai.g_00852	Praz.g_01516
OG0000647	Prai.g_00851	Praz.g_01515
OG0000648	Prai.g_00849	Praz.g_01513
OG0000649	Prai.g_00848	Praz.g_01512
OG0000650	Prai.g_00847	Praz.g_01511
OG0000651	Prai.g_00846	Praz.g_01510
OG0000652	Prai.g_00845	Praz.g_01509
OG0000653	Prai.g_00844	Praz.g_01508
OG0000654	Prai.g_00842	Praz.g_01506
OG0000655	Prai.g_00839	Praz.g_01504
OG0000656	Prai.g_00838	Praz.g_01503
OG0000657	Prai.g_00837	Praz.g_01502
OG0000658	Prai.g_00836	Praz.g_01501
OG0000659	Prai.g_00835	Praz.g_01500
OG0000660	Prai.g_00834	Praz.g_01499
OG0000661	Prai.g_00833	Praz.g_01498
OG0000662	Prai.g_00832	Praz.g_01497
OG0000663	Prai.g_00831	Praz.g_01496
OG0000664	Prai.g_00830	Praz.g_01495
OG0000665	Prai.g_00829	Praz.g_01494
OG0000666	Prai.g_00828	Praz.g_01493
OG0000667	Prai.g_00827	Praz.g_01492
OG0000668	Prai.g_00826	Praz.g_01491
OG0000669	Prai.g_00824	Praz.g_01489
OG0000670	Prai.g_00823	Praz.g_01488
OG0000671	Prai.g_00822	Praz.g_01487
OG0000672	Prai.g_00821	Praz.g_01486
OG0000673	Prai.g_00820	Praz.g_01485
OG0000674	Prai.g_00819	Praz.g_01484
OG0000675	Prai.g_00817	Praz.g_01482
OG0000676	Prai.g_00816	Praz.g_01481
OG0000677	Prai.g_00813	Praz.g_01478
OG0000678	Prai.g_00811	Praz.g_01476
OG0000679	Prai.g_00810	Praz.g_01475
OG0000680	Prai.g_00809	Praz.g_01474
OG0000681	Prai.g_00808	Praz.g_01473
OG0000682	Prai.g_00807	Praz.g_01472
OG0000683	Prai.g_00805	Praz.g_01470
OG0000684	Prai.g_00804	Praz.g_01469
OG0000685	Prai.g_00803	Praz.g_01468
OG0000686	Prai.g_00802	Praz.g_01467
OG0000687	Prai.g_00801	Praz.g_01466
OG0000688	Prai.g_00800	Praz.g_01465
OG0000689	Prai.g_00799	Praz.g_01464
OG0000690	Prai.g_00798	Praz.g_01463
OG0000691	Prai.g_00797	Praz.g_01462
OG0000692	Prai.g_00795	Praz.g_01460
OG0000693	Prai.g_00794	Praz.g_01459
OG0000694	Prai.g_00793	Praz.g_01458
OG0000695	Prai.g_00792	Praz.g_01457
OG0000696	Prai.g_00791	Praz.g_01456
OG0000697	Prai.g_00789	Praz.g_01454
OG0000698	Prai.g_00787	Praz.g_01452
OG0000699	Prai.g_00786	Praz.g_01451
OG0000700	Prai.g_01060	Praz.g_01424
OG0000701	Prai.g_01057	Praz.g_01420
OG0000702	Prai.g_01054	Praz.g_01417
OG0000703	Prai.g_01053	Praz.g_01416
OG0000704	Prai.g_01052	Praz.g_01415
OG0000705	Prai.g_01051	Praz.g_01414
OG0000706	Prai.g_01050	Praz.g_01413
OG0000707	Prai.g_01049	Praz.g_01411
OG0000708	Prai.g_01048	Praz.g_01410
OG0000709	Prai.g_01046	Praz.g_01408
OG0000710	Prai.g_01045	Praz.g_01407
OG0000711	Prai.g_01044	Praz.g_01406
OG0000712	Prai.g_01043	Praz.g_01405
OG0000713	Prai.g_01042	Praz.g_01404
OG0000714	Prai.g_01040	Praz.g_01402
OG0000715	Prai.g_01039	Praz.g_01401
OG0000716	Prai.g_01037	Praz.g_01399
OG0000717	Prai.g_01036	Praz.g_01398
OG0000718	Prai.g_01035	Praz.g_01397
OG0000719	Prai.g_01033	Praz.g_01395
OG0000720	Prai.g_01032	Praz.g_01394
OG0000721	Prai.g_01030	Praz.g_01392
OG0000722	Prai.g_01029	Praz.g_01391
OG0000723	Prai.g_01028	Praz.g_01390
OG0000724	Prai.g_01027	Praz.g_01388
OG0000725	Prai.g_01026	Praz.g_01387
OG0000726	Prai.g_01025	Praz.g_01386
OG0000727	Prai.g_01024	Praz.g_01385
OG0000728	Prai.g_01023	Praz.g_01384
OG0000729	Prai.g_01022	Praz.g_01383
OG0000730	Prai.g_01021	Praz.g_01382
OG0000731	Prai.g_01020	Praz.g_01381
OG0000732	Prai.g_01019	Praz.g_01380
OG0000733	Prai.g_01018	Praz.g_01379
OG0000734	Prai.g_01017	Praz.g_01378
OG0000735	Prai.g_01015	Praz.g_01376
OG0000736	Prai.g_01014	Praz.g_01375
OG0000737	Prai.g_01013	Praz.g_01374
OG0000738	Prai.g_01012	Praz.g_01373
OG0000739	Prai.g_01011	Praz.g_01372
OG0000740	Prai.g_01010	Praz.g_01371
OG0000741	Prai.g_01009	Praz.g_01370
OG0000742	Prai.g_01007	Praz.g_01368
OG0000743	Prai.g_01006	Praz.g_01367
OG0000744	Prai.g_01005	Praz.g_01366
OG0000745	Prai.g_01004	Praz.g_01365
OG0000746	Prai.g_01003	Praz.g_01364
OG0000747	Prai.g_01002	Praz.g_01363
OG0000748	Prai.g_01001	Praz.g_01362
OG0000749	Prai.g_01000	Praz.g_01361
OG0000750	Prai.g_00999	Praz.g_01360
OG0000751	Prai.g_00998	Praz.g_01359
OG0000752	Prai.g_00997	Praz.g_01358
OG0000753	Prai.g_00995	Praz.g_01356
OG0000754	Prai.g_00994	Praz.g_01355
OG0000755	Prai.g_00993	Praz.g_01354
OG0000756	Prai.g_00992	Praz.g_01353
OG0000757	Prai.g_00991	Praz.g_01352
OG0000758	Prai.g_00990	Praz.g_01351
OG0000759	Prai.g_00988	Praz.g_01349
OG0000760	Prai.g_00987	Praz.g_01348
OG0000761	Prai.g_00986	Praz.g_01347
OG0000762	Prai.g_00984	Praz.g_01345
OG0000763	Prai.g_00983	Praz.g_01344
OG0000764	Prai.g_00982	Praz.g_01343
OG0000765	Prai.g_00981	Praz.g_01342
OG0000766	Prai.g_00980	Praz.g_01341
OG0000767	Prai.g_00978	Praz.g_01339
OG0000768	Prai.g_00977	Praz.g_01338
OG0000769	Prai.g_00976	Praz.g_01337
OG0000770	Prai.g_00975	Praz.g_01336
OG0000771	Prai.g_00974	Praz.g_01335
OG0000772	Prai.g_00973	Praz.g_01334
OG0000773	Prai.g_00972	Praz.g_01333
OG0000774	Prai.g_00971	Praz.g_01332
OG0000775	Prai.g_00970	Praz.g_01331
OG0000776	Prai.g_00968	Praz.g_01329
OG0000777	Prai.g_00966	Praz.g_01327
OG0000778	Prai.g_00965	Praz.g_01326
OG0000779	Prai.g_00964	Praz.g_01325
OG0000780	Prai.g_00962	Praz.g_01323
OG0000781	Prai.g_00960	Praz.g_01321
OG0000782	Prai.g_00959	Praz.g_01320
OG0000783	Prai.g_00948	Praz.g_01308
OG0000784	Prai.g_00946	Praz.g_01306
OG0000785	Prai.g_00945	Praz.g_01305
OG0000786	Prai.g_00944	Praz.g_01304
OG0000787	Prai.g_00943	Praz.g_01303
OG0000788	Prai.g_00940	Praz.g_01299
OG0000789	Prai.g_00938	Praz.g_01297
OG0000790	Prai.g_00937	Praz.g_01296
OG0000791	Prai.g_00936	Praz.g_01294
OG0000792	Prai.g_00935	Praz.g_01293
OG0000793	Prai.g_00934	Praz.g_01292
OG0000794	Prai.g_00932	Praz.g_01290
OG0000795	Prai.g_00929	Praz.g_01287
OG0000796	Prai.g_00928	Praz.g_01286
OG0000797	Prai.g_00926	Praz.g_01284
OG0000798	Prai.g_00925	Praz.g_01283
OG0000799	Prai.g_00924	Praz.g_01282
OG0000800	Prai.g_00923	Praz.g_01281
OG0000801	Prai.g_00920	Praz.g_00064
OG0000802	Prai.g_00919	Praz.g_00065
OG0000803	Prai.g_00917	Praz.g_00067
OG0000804	Prai.g_00916	Praz.g_00068
OG0000805	Prai.g_00915	Praz.g_00069
OG0000806	Prai.g_00913	Praz.g_00071
OG0000807	Prai.g_01088	Praz.g_00096
OG0000808	Prai.g_01098	Praz.g_00105
OG0000809	Prai.g_01101	Praz.g_00108
OG0000810	Prai.g_01102	Praz.g_00109
OG0000811	Prai.g_01109	Praz.g_00116
OG0000812	Prai.g_01113	Praz.g_00060
OG0000813	Prai.g_01117	Praz.g_00056
OG0000814	Prai.g_01119	Praz.g_00054
OG0000815	Prai.g_01130	Praz.g_00040
OG0000816	Prai.g_01144	Praz.g_00024
OG0000817	Prai.g_01145	Praz.g_00023
OG0000818	Prai.g_01151	Praz.g_00018
OG0000819	Prai.g_01153	Praz.g_00011
OG0000820	Prai.g_01157	Praz.g_00007
OG0000821	Prai.g_01159	Praz.g_00005
OG0000822	Prai.g_01160	Praz.g_00004
OG0000823	Prai.g_01161	Praz.g_00003
OG0000824	Prai.g_01162	Praz.g_00002
OG0000825	Prai.g_01163	Praz.g_00001
OG0000826	Prai.g_01164	Praz.g_00763
OG0000827	Prai.g_01165	Praz.g_00762
OG0000828	Prai.g_01166	Praz.g_00761
OG0000829	Prai.g_01167	Praz.g_00760
OG0000830	Prai.g_01168	Praz.g_00759
OG0000831	Prai.g_01170	Praz.g_00756
OG0000832	Prai.g_01172	Praz.g_00754
OG0000833	Prai.g_01173	Praz.g_00753
OG0000834	Prai.g_01174	Praz.g_00751
OG0000835	Prai.g_01175	Praz.g_00750
OG0000836	Prai.g_01176	Praz.g_00749
OG0000837	Prai.g_01178	Praz.g_00747
OG0000838	Prai.g_01179	Praz.g_00746
OG0000839	Prai.g_01180	Praz.g_00745
OG0000840	Prai.g_01181	Praz.g_00744
OG0000841	Prai.g_01182	Praz.g_00743
OG0000842	Prai.g_01183	Praz.g_00742
OG0000843	Prai.g_01184	Praz.g_00741
OG0000844	Prai.g_01185	Praz.g_00740
OG0000845	Prai.g_01186	Praz.g_00739
OG0000846	Prai.g_01189	Praz.g_00736
OG0000847	Prai.g_01191	Praz.g_00734
OG0000848	Prai.g_01192	Praz.g_00733
OG0000849	Prai.g_01193	Praz.g_00732
OG0000850	Prai.g_01194	Praz.g_00731
OG0000851	Prai.g_01196	Praz.g_00730
OG0000852	Prai.g_01198	Praz.g_00728
OG0000853	Prai.g_01200	Praz.g_00727
OG0000854	Prai.g_01202	Praz.g_00725
OG0000855	Prai.g_01203	Praz.g_00724
OG0000856	Prai.g_01204	Praz.g_00723
OG0000857	Prai.g_01205	Praz.g_00722
OG0000858	Prai.g_01206	Praz.g_00721
OG0000859	Prai.g_01207	Praz.g_00720
OG0000860	Prai.g_01208	Praz.g_00719
OG0000861	Prai.g_01209	Praz.g_00718
OG0000862	Prai.g_01210	Praz.g_00717
OG0000863	Prai.g_01211	Praz.g_00716
OG0000864	Prai.g_01212	Praz.g_00715
OG0000865	Prai.g_01213	Praz.g_00714
OG0000866	Prai.g_01214	Praz.g_00713
OG0000867	Prai.g_01215	Praz.g_00712
OG0000868	Prai.g_01216	Praz.g_00711
OG0000869	Prai.g_01218	Praz.g_00709
OG0000870	Prai.g_01219	Praz.g_00708
OG0000871	Prai.g_01221	Praz.g_00706
OG0000872	Prai.g_01222	Praz.g_00705
OG0000873	Prai.g_01224	Praz.g_00703
OG0000874	Prai.g_01225	Praz.g_00702
OG0000875	Prai.g_01226	Praz.g_00701
OG0000876	Prai.g_01227	Praz.g_00700
OG0000877	Prai.g_01229	Praz.g_00698
OG0000878	Prai.g_01310	Praz.g_01205
OG0000879	Prai.g_01323	Praz.g_01191
OG0000880	Prai.g_01324	Praz.g_01190
OG0000881	Prai.g_01325	Praz.g_01189
OG0000882	Prai.g_01326	Praz.g_01188
OG0000883	Prai.g_01327	Praz.g_01187
OG0000884	Prai.g_01330	Praz.g_01185
OG0000885	Prai.g_01331	Praz.g_01184
OG0000886	Prai.g_01332	Praz.g_01183
OG0000887	Prai.g_01333	Praz.g_01182
OG0000888	Prai.g_01334	Praz.g_01181
OG0000889	Prai.g_01337	Praz.g_01178
OG0000890	Prai.g_01338	Praz.g_01177
OG0000891	Prai.g_01339	Praz.g_01176
OG0000892	Prai.g_01341	Praz.g_01174
OG0000893	Prai.g_01342	Praz.g_01173
OG0000894	Prai.g_01343	Praz.g_01172
OG0000895	Prai.g_01344	Praz.g_01171
OG0000896	Prai.g_01345	Praz.g_01170
OG0000897	Prai.g_01346	Praz.g_01169
OG0000898	Prai.g_01348	Praz.g_01167
OG0000899	Prai.g_01349	Praz.g_01166
OG0000900	Prai.g_01353	Praz.g_01157
OG0000901	Prai.g_01357	Praz.g_01153
OG0000902	Prai.g_01358	Praz.g_01152
OG0000904	Prai.g_01360	Praz.g_01149
OG0000905	Prai.g_01362	Praz.g_01147
OG0000906	Prai.g_01364	Praz.g_01145
OG0000907	Prai.g_01365	Praz.g_01144
OG0000908	Prai.g_01368	Praz.g_01141
OG0000909	Prai.g_01372	Praz.g_01137
OG0000910	Prai.g_01373	Praz.g_01136
OG0000911	Prai.g_01374	Praz.g_01135
OG0000912	Prai.g_01375	Praz.g_01134
OG0000913	Prai.g_01376	Praz.g_01133
OG0000914	Prai.g_01377	Praz.g_01132
OG0000915	Prai.g_01378	Praz.g_01131
OG0000916	Prai.g_01379	Praz.g_01130
OG0000917	Prai.g_01380	Praz.g_01129
OG0000918	Prai.g_01381	Praz.g_01128
OG0000919	Prai.g_01382	Praz.g_01127
OG0000920	Prai.g_01383	Praz.g_01126
OG0000921	Prai.g_01384	Praz.g_01125
OG0000922	Prai.g_01385	Praz.g_01124
OG0000923	Prai.g_01386	Praz.g_01123
OG0000924	Prai.g_01387	Praz.g_01122
OG0000925	Prai.g_01388	Praz.g_01121
OG0000926	Prai.g_01392	Praz.g_01097
OG0000927	Prai.g_01445	Praz.g_01059
OG0000928	Prai.g_01446	Praz.g_01058
OG0000929	Prai.g_01447	Praz.g_01057
OG0000930	Prai.g_01448	Praz.g_01056
OG0000931	Prai.g_01449	Praz.g_01055
OG0000932	Prai.g_01451	Praz.g_01053
OG0000933	Prai.g_01452	Praz.g_01052
OG0000934	Prai.g_01453	Praz.g_01051
OG0000935	Prai.g_01454	Praz.g_01050
OG0000936	Prai.g_01455	Praz.g_01049
OG0000937	Prai.g_01456	Praz.g_01048
OG0000938	Prai.g_01457	Praz.g_01047
OG0000939	Prai.g_01458	Praz.g_01046
OG0000940	Prai.g_01459	Praz.g_01045
OG0000941	Prai.g_01461	Praz.g_01043
OG0000942	Prai.g_01462	Praz.g_01042
OG0000943	Prai.g_01465	Praz.g_01039
OG0000944	Prai.g_01466	Praz.g_01038
OG0000945	Prai.g_01467	Praz.g_01037
OG0000946	Prai.g_01468	Praz.g_01036
OG0000947	Prai.g_01469	Praz.g_01035
OG0000948	Prai.g_01470	Praz.g_01034
OG0000949	Prai.g_01471	Praz.g_01033
OG0000950	Prai.g_01472	Praz.g_01032
OG0000951	Prai.g_01473	Praz.g_01031
OG0000952	Prai.g_01474	Praz.g_01030
OG0000953	Prai.g_01475	Praz.g_01029
OG0000954	Prai.g_01476	Praz.g_01028
OG0000955	Prai.g_01477	Praz.g_01027
OG0000956	Prai.g_01478	Praz.g_01026
OG0000957	Prai.g_01479	Praz.g_01025
OG0000958	Prai.g_01480	Praz.g_01024
OG0000959	Prai.g_01481	Praz.g_01023
OG0000960	Prai.g_01482	Praz.g_01022
OG0000961	Prai.g_01485	Praz.g_01018
OG0000962	Prai.g_01486	Praz.g_01017
OG0000963	Prai.g_01487	Praz.g_01016
OG0000964	Prai.g_01489	Praz.g_01014
OG0000965	Prai.g_01490	Praz.g_01013
OG0000966	Prai.g_01491	Praz.g_01012
OG0000967	Prai.g_01492	Praz.g_01011
OG0000968	Prai.g_01493	Praz.g_01010
OG0000969	Prai.g_01494	Praz.g_01009
OG0000970	Prai.g_01495	Praz.g_01008
OG0000971	Prai.g_01496	Praz.g_01007
OG0000972	Prai.g_01497	Praz.g_01006
OG0000973	Prai.g_01498	Praz.g_01005
OG0000974	Prai.g_01500	Praz.g_01003
OG0000975	Prai.g_01502	Praz.g_01000
OG0000976	Prai.g_01504	Praz.g_00998
OG0000977	Prai.g_01505	Praz.g_00997
OG0000978	Prai.g_01507	Praz.g_00996
OG0000979	Prai.g_01509	Praz.g_00994
OG0000980	Prai.g_01510	Praz.g_00993
OG0000981	Prai.g_01511	Praz.g_00992
OG0000982	Prai.g_01512	Praz.g_00991
OG0000983	Prai.g_01514	Praz.g_00989
OG0000984	Prai.g_01515	Praz.g_00988
OG0000985	Prai.g_01516	Praz.g_00987
OG0000986	Prai.g_01517	Praz.g_00986
OG0000987	Prai.g_01518	Praz.g_00985
OG0000988	Prai.g_01519	Praz.g_00984
OG0000989	Prai.g_01520	Praz.g_00983
OG0000990	Prai.g_01521	Praz.g_00982
OG0000991	Prai.g_01522	Praz.g_00981
OG0000992	Prai.g_01523	Praz.g_00980
OG0000993	Prai.g_01524	Praz.g_00979
OG0000994	Prai.g_01525	Praz.g_00978
OG0000995	Prai.g_01526	Praz.g_00977
OG0000996	Prai.g_01527	Praz.g_00976
OG0000997	Prai.g_01528	Praz.g_00975
OG0000998	Prai.g_01529	Praz.g_00974
OG0000999	Prai.g_01530	Praz.g_00973
OG0001000	Prai.g_01531	Praz.g_00972
OG0001001	Prai.g_01533	Praz.g_00970
OG0001002	Prai.g_01534	Praz.g_00969
OG0001003	Prai.g_01535	Praz.g_00968
OG0001004	Prai.g_01536	Praz.g_00967
OG0001005	Prai.g_01537	Praz.g_00966
OG0001006	Prai.g_01538	Praz.g_00965
OG0001007	Prai.g_01539	Praz.g_00964
OG0001008	Prai.g_01541	Praz.g_00962
OG0001009	Prai.g_01542	Praz.g_00961
OG0001010	Prai.g_01550	Praz.g_00953
OG0001011	Prai.g_01558	Praz.g_00946
OG0001012	Prai.g_01597	Praz.g_00918
OG0001013	Prai.g_01632	Praz.g_00883
OG0001014	Prai.g_01633	Praz.g_00882
OG0001015	Prai.g_01639	Praz.g_00876
OG0001016	Prai.g_01640	Praz.g_00875
OG0001017	Prai.g_01641	Praz.g_00874
OG0001018	Prai.g_01642	Praz.g_00873
OG0001019	Prai.g_01644	Praz.g_00871
OG0001020	Prai.g_01645	Praz.g_00870
OG0001021	Prai.g_01646	Praz.g_00869
OG0001022	Prai.g_01647	Praz.g_00868
OG0001023	Prai.g_01648	Praz.g_00867
OG0001024	Prai.g_01649	Praz.g_00866
OG0001025	Prai.g_01650	Praz.g_00865
OG0001026	Prai.g_01652	Praz.g_00863
OG0001027	Prai.g_01653	Praz.g_00862
OG0001028	Prai.g_01654	Praz.g_00861
OG0001029	Prai.g_01655	Praz.g_00860
OG0001030	Prai.g_01656	Praz.g_00859
OG0001031	Prai.g_01657	Praz.g_00858
OG0001032	Prai.g_01658	Praz.g_00857
OG0001033	Prai.g_01659	Praz.g_00856
OG0001034	Prai.g_01660	Praz.g_00855
OG0001035	Prai.g_01662	Praz.g_00853
OG0001036	Prai.g_01663	Praz.g_00852
OG0001037	Prai.g_01664	Praz.g_00851
OG0001038	Prai.g_01665	Praz.g_00850
OG0001039	Prai.g_01666	Praz.g_00849
OG0001040	Prai.g_01667	Praz.g_00848
OG0001041	Prai.g_01668	Praz.g_00847
OG0001042	Prai.g_01669	Praz.g_00846
OG0001043	Prai.g_01670	Praz.g_00845
OG0001044	Prai.g_01671	Praz.g_00844
OG0001045	Prai.g_01672	Praz.g_00843
OG0001046	Prai.g_01673	Praz.g_00842
OG0001047	Prai.g_01676	Praz.g_00839
OG0001048	Prai.g_01678	Praz.g_00837
OG0001049	Prai.g_01679	Praz.g_00836
OG0001050	Prai.g_01680	Praz.g_00835
OG0001051	Prai.g_01681	Praz.g_00834
OG0001052	Prai.g_01682	Praz.g_00833
OG0001053	Prai.g_01683	Praz.g_00831
OG0001054	Prai.g_01685	Praz.g_00830
OG0001055	Prai.g_01686	Praz.g_00829
OG0001056	Prai.g_01687	Praz.g_00828
OG0001057	Prai.g_01688	Praz.g_00827
OG0001058	Prai.g_01689	Praz.g_00826
OG0001059	Prai.g_01690	Praz.g_00825
OG0001060	Prai.g_01691	Praz.g_00824
OG0001061	Prai.g_01692	Praz.g_00823
OG0001062	Prai.g_01693	Praz.g_00822
OG0001063	Prai.g_01694	Praz.g_00821
OG0001064	Prai.g_01696	Praz.g_00340
OG0001065	Prai.g_01701	Praz.g_00335
OG0001066	Prai.g_01702	Praz.g_00334
OG0001067	Prai.g_01703	Praz.g_00333
OG0001068	Prai.g_01705	Praz.g_00331
OG0001069	Prai.g_01706	Praz.g_00330
OG0001070	Prai.g_01707	Praz.g_00329
OG0001071	Prai.g_01708	Praz.g_00328
OG0001072	Prai.g_01709	Praz.g_00327
OG0001073	Prai.g_01710	Praz.g_00326
OG0001074	Prai.g_01711	Praz.g_00325
OG0001075	Prai.g_01712	Praz.g_00324
OG0001076	Prai.g_01713	Praz.g_00323
OG0001077	Prai.g_01714	Praz.g_00322
OG0001078	Prai.g_01715	Praz.g_00321
OG0001079	Prai.g_01716	Praz.g_00320
OG0001080	Prai.g_01717	Praz.g_00319
OG0001081	Prai.g_01720	Praz.g_00316
OG0001082	Prai.g_01721	Praz.g_00315
OG0001083	Prai.g_01722	Praz.g_00314
OG0001084	Prai.g_01724	Praz.g_00312
OG0001085	Prai.g_01725	Praz.g_00311
OG0001086	Prai.g_01726	Praz.g_00310
OG0001087	Prai.g_01727	Praz.g_00309
OG0001088	Prai.g_01728	Praz.g_00308
OG0001089	Prai.g_01734	Praz.g_00305
OG0001090	Prai.g_01736	Praz.g_00303
OG0001091	Prai.g_01737	Praz.g_00302
OG0001092	Prai.g_01738	Praz.g_00301
OG0001093	Prai.g_01739	Praz.g_00300
OG0001094	Prai.g_01740	Praz.g_00299
OG0001095	Prai.g_01741	Praz.g_00298
OG0001096	Prai.g_01742	Praz.g_00297
OG0001097	Prai.g_01743	Praz.g_00296
OG0001098	Prai.g_01744	Praz.g_00295
OG0001099	Prai.g_01746	Praz.g_00294
OG0001100	Prai.g_01747	Praz.g_00293
OG0001101	Prai.g_01748	Praz.g_00292
OG0001102	Prai.g_01749	Praz.g_00291
OG0001103	Prai.g_01750	Praz.g_00290
OG0001104	Prai.g_01751	Praz.g_00289
OG0001105	Prai.g_01752	Praz.g_00288
OG0001106	Prai.g_01753	Praz.g_00287
OG0001107	Prai.g_01754	Praz.g_00286
OG0001108	Prai.g_01755	Praz.g_00285
OG0001109	Prai.g_01756	Praz.g_00284
OG0001110	Prai.g_01757	Praz.g_00283
OG0001111	Prai.g_01758	Praz.g_00282
OG0001112	Prai.g_01759	Praz.g_00281
OG0001113	Prai.g_01760	Praz.g_00280
OG0001114	Prai.g_01761	Praz.g_00279
OG0001115	Prai.g_01762	Praz.g_00278
OG0001116	Prai.g_01763	Praz.g_00277
OG0001117	Prai.g_01764	Praz.g_00276
OG0001118	Prai.g_01765	Praz.g_00275
OG0001119	Prai.g_01766	Praz.g_00274
OG0001120	Prai.g_01767	Praz.g_00273
OG0001121	Prai.g_01769	Praz.g_00271
OG0001122	Prai.g_01770	Praz.g_00270
OG0001123	Prai.g_01776	Praz.g_00269
OG0001124	Prai.g_01778	Praz.g_00267
OG0001125	Prai.g_01780	Praz.g_00265
OG0001126	Prai.g_01781	Praz.g_00264
OG0001127	Prai.g_01783	Praz.g_00262
OG0001128	Prai.g_01784	Praz.g_00261
OG0001129	Prai.g_01785	Praz.g_00260
OG0001130	Prai.g_01788	Praz.g_00257
OG0001131	Prai.g_01789	Praz.g_00256
OG0001132	Prai.g_01790	Praz.g_00255
OG0001133	Prai.g_01791	Praz.g_00254
OG0001134	Prai.g_01792	Praz.g_00253
OG0001135	Prai.g_01793	Praz.g_00252
OG0001136	Prai.g_01794	Praz.g_00251
OG0001137	Prai.g_01795	Praz.g_00250
OG0001138	Prai.g_01796	Praz.g_00249
OG0001139	Prai.g_01797	Praz.g_00248
OG0001140	Prai.g_01798	Praz.g_00247
OG0001141	Prai.g_01799	Praz.g_00246
OG0001142	Prai.g_01802	Praz.g_00242
OG0001143	Prai.g_01803	Praz.g_00241
OG0001144	Prai.g_01804	Praz.g_00240
OG0001145	Prai.g_01805	Praz.g_00239
OG0001146	Prai.g_01806	Praz.g_00238
OG0001147	Prai.g_01807	Praz.g_00237
OG0001148	Prai.g_01808	Praz.g_00236
OG0001149	Prai.g_01810	Praz.g_00234
OG0001150	Prai.g_01811	Praz.g_00233
OG0001151	Prai.g_01813	Praz.g_00231
OG0001152	Prai.g_01814	Praz.g_00230
OG0001153	Prai.g_01815	Praz.g_00229
OG0001154	Prai.g_01817	Praz.g_00227
OG0001155	Prai.g_01819	Praz.g_00225
