Orthogroup	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn
OG0005045																					Prau.g_00793																			
OG0005046																					Prau.g_00807																			
OG0005047																					Prau.g_00883																			
OG0005048																					Prau.g_00901																			
OG0005049																					Prau.g_01281																			
OG0005050																					Prau.g_01287																			
OG0005051																					Prau.g_01291																			
OG0005052																					Prau.g_01314																			
OG0005053																					Prau.g_01332																			
OG0005054																					Prau.g_01388																			
OG0005055																					Prau.g_01389																			
OG0005056																					Prau.g_01437																			
OG0005057																					Prau.g_01439																			
OG0005058																					Prau.g_01442																			
OG0005059																					Prau.g_01444																			
OG0005060																					Prau.g_01445																			
OG0005061																					Prau.g_01449																			
OG0005062																					Prau.g_01450																			
OG0005063																					Prau.g_01453																			
OG0005064																					Prau.g_01458																			
OG0005065																					Prau.g_01479																			
OG0005066																					Prau.g_01482																			
OG0005067																					Prau.g_01483																			
OG0005068																					Prau.g_01500																			
OG0005069																					Prau.g_01504																			
OG0005070																					Prau.g_01506																			
OG0005071																					Prau.g_01508																			
OG0005072																					Prau.g_01688																			
OG0005073																					Prau.g_01718																			
OG0005074																					Prau.g_01720																			
OG0005075																					Prau.g_01721																			
OG0005076																					Prau.g_01823																			
OG0005077																						Prav.g_00108																		
OG0005078																						Prav.g_00224																		
OG0005079																						Prav.g_00229																		
OG0005080																						Prav.g_00303																		
OG0005081																						Prav.g_00336																		
OG0005082																						Prav.g_00353																		
OG0005083																						Prav.g_00378																		
OG0005084																						Prav.g_00651																		
OG0005085																						Prav.g_00952																		
OG0005086																						Prav.g_01024																		
OG0005087																						Prav.g_01302																		
OG0005088																						Prav.g_01305																		
OG0005089																						Prav.g_01346																		
OG0005090																						Prav.g_01348																		
OG0005091																						Prav.g_01350																		
OG0005092																						Prav.g_01354																		
OG0005093																						Prav.g_01369																		
OG0005094																						Prav.g_01422																		
OG0005095																						Prav.g_01495																		
OG0005096																						Prav.g_01496																		
OG0005097																						Prav.g_01518																		
OG0005098																						Prav.g_01529																		
OG0005099																						Prav.g_01530																		
OG0005100																						Prav.g_01531																		
OG0005101																						Prav.g_01534																		
OG0005102																						Prav.g_01536																		
OG0005103																						Prav.g_01541																		
OG0005104																						Prav.g_01542																		
OG0005105																						Prav.g_01545																		
OG0005106																						Prav.g_01729																		
OG0005107																						Prav.g_01746																		
OG0005108																						Prav.g_01869																		
OG0005109																						Prav.g_01878																		
OG0005110																						Prav.g_01883																		
OG0005111																							Praw.g_00574																	
OG0005112																							Praw.g_00881																	
OG0005113																							Praw.g_01005																	
OG0005114																							Praw.g_01194																	
OG0005115																								Prax.g_00263																
OG0005116																								Prax.g_00264																
OG0005117																								Prax.g_00265																
OG0005118																								Prax.g_00266																
OG0005119																								Prax.g_00267																
OG0005120																								Prax.g_00422																
OG0005121																								Prax.g_00445																
OG0005122																								Prax.g_00461																
OG0005123																								Prax.g_00490																
OG0005124																								Prax.g_00491																
OG0005125																								Prax.g_00502																
OG0005126																								Prax.g_00620																
OG0005127																								Prax.g_00661																
OG0005128																								Prax.g_00710																
OG0005129																								Prax.g_00851																
OG0005130																								Prax.g_01572																
OG0005131																								Prax.g_01573																
OG0005132																								Prax.g_01604																
OG0005133																								Prax.g_01611																
OG0005134																								Prax.g_01732																
OG0005135																								Prax.g_01755																
OG0005136																								Prax.g_01757																
OG0005137																								Prax.g_01758																
OG0005138																								Prax.g_01760																
OG0005139																								Prax.g_01761																
OG0005140																								Prax.g_01767																
OG0005141																								Prax.g_01768																
OG0005142																								Prax.g_01770																
OG0005143																								Prax.g_01771																
OG0005144																								Prax.g_01776																
OG0005145																								Prax.g_01798																
OG0005146																									Pray.g_01466															
OG0005147																										Praz.g_00691														
OG0005148																										Praz.g_00764														
OG0005149																										Praz.g_01295														
OG0005150																											Prba.g_00216													
OG0005151																											Prba.g_00217													
OG0005152																											Prba.g_00620													
OG0005153																											Prba.g_01047													
OG0005154																											Prba.g_01086													
OG0005155																											Prba.g_01087													
OG0005156																											Prba.g_01954													
OG0005157																											Prba.g_01955													
OG0005158																												Prbb.g_00006												
OG0005159																												Prbb.g_00038												
OG0005160																												Prbb.g_00040												
OG0005161																												Prbb.g_00044												
OG0005162																												Prbb.g_00048												
OG0005163																												Prbb.g_00069												
OG0005164																												Prbb.g_00076												
OG0005165																												Prbb.g_00100												
OG0005166																												Prbb.g_00107												
OG0005167																												Prbb.g_00549												
OG0005168																												Prbb.g_00704												
OG0005169																												Prbb.g_00852												
OG0005170																												Prbb.g_00861												
OG0005171																												Prbb.g_00864												
OG0005172																												Prbb.g_00866												
OG0005173																												Prbb.g_00867												
OG0005174																												Prbb.g_00868												
OG0005175																												Prbb.g_00878												
OG0005176																												Prbb.g_00879												
OG0005177																												Prbb.g_01026												
OG0005178																												Prbb.g_01148												
OG0005179																												Prbb.g_01284												
OG0005180																												Prbb.g_01314												
OG0005181																												Prbb.g_01404												
OG0005182																												Prbb.g_01407												
OG0005183																												Prbb.g_01421												
OG0005184																												Prbb.g_01492												
OG0005185																												Prbb.g_01535												
OG0005186																												Prbb.g_01566												
OG0005187																												Prbb.g_01568												
OG0005188																												Prbb.g_01569												
OG0005189																												Prbb.g_01571												
OG0005190																												Prbb.g_01603												
OG0005191																												Prbb.g_01605												
OG0005192																												Prbb.g_01661												
OG0005193																												Prbb.g_01773												
OG0005194																												Prbb.g_01813												
OG0005195																												Prbb.g_02087												
OG0005196																													Prbc.g_00022											
OG0005197																													Prbc.g_00023											
OG0005198																													Prbc.g_00043											
OG0005199																													Prbc.g_00044											
OG0005200																													Prbc.g_00046											
OG0005201																													Prbc.g_00050											
OG0005202																													Prbc.g_00057											
OG0005203																													Prbc.g_00079											
OG0005204																													Prbc.g_00080											
OG0005205																													Prbc.g_00082											
OG0005206																													Prbc.g_00083											
OG0005207																													Prbc.g_00085											
OG0005208																													Prbc.g_00089											
OG0005209																													Prbc.g_00108											
OG0005210																													Prbc.g_00111											
OG0005211																													Prbc.g_00184											
OG0005212																													Prbc.g_00257											
OG0005213																													Prbc.g_00259											
OG0005214																													Prbc.g_00260											
OG0005215																													Prbc.g_00261											
OG0005216																													Prbc.g_00262											
OG0005217																													Prbc.g_00359											
OG0005218																													Prbc.g_00511											
OG0005219																													Prbc.g_00582											
OG0005220																													Prbc.g_00583											
OG0005221																													Prbc.g_00610											
OG0005222																													Prbc.g_00629											
OG0005223																													Prbc.g_00681											
OG0005224																													Prbc.g_00682											
OG0005225																													Prbc.g_00683											
OG0005226																													Prbc.g_00685											
OG0005227																													Prbc.g_00686											
OG0005228																													Prbc.g_00687											
OG0005229																													Prbc.g_01027											
OG0005230																													Prbc.g_01070											
OG0005231																													Prbc.g_01107											
OG0005232																													Prbc.g_01240											
OG0005233																													Prbc.g_01242											
OG0005234																													Prbc.g_01336											
OG0005235																													Prbc.g_01346											
OG0005236																													Prbc.g_01351											
OG0005237																													Prbc.g_01354											
OG0005238																													Prbc.g_01355											
OG0005239																													Prbc.g_01356											
OG0005240																													Prbc.g_01359											
OG0005241																													Prbc.g_01360											
OG0005242																													Prbc.g_01361											
OG0005243																													Prbc.g_01561											
OG0005244																													Prbc.g_01563											
OG0005245																													Prbc.g_01565											
OG0005246																													Prbc.g_01566											
OG0005247																													Prbc.g_01568											
OG0005248																													Prbc.g_01569											
OG0005249																													Prbc.g_01570											
OG0005250																													Prbc.g_01573											
OG0005251																													Prbc.g_01574											
OG0005252																													Prbc.g_01576											
OG0005253																													Prbc.g_01625											
OG0005254																													Prbc.g_01821											
OG0005255																													Prbc.g_01927											
OG0005256																													Prbc.g_02176											
OG0005257																													Prbc.g_02185											
OG0005258																													Prbc.g_02192											
OG0005259																														Prbd.g_00069										
OG0005260																														Prbd.g_00532										
OG0005261																														Prbd.g_00816										
OG0005262																														Prbd.g_00817										
OG0005263																														Prbd.g_01014										
OG0005264																														Prbd.g_01184										
OG0005265																														Prbd.g_01322										
OG0005266																														Prbd.g_01710										
OG0005267																														Prbd.g_01713										
OG0005268																														Prbd.g_01714										
OG0005269																														Prbd.g_01716										
OG0005270																														Prbd.g_01720										
OG0005271																														Prbd.g_01721										
OG0005272																														Prbd.g_01723										
OG0005273																														Prbd.g_01724										
OG0005274																														Prbd.g_01725										
OG0005275																														Prbd.g_01726										
OG0005276																														Prbd.g_01727										
OG0005277																														Prbd.g_01728										
OG0005278																														Prbd.g_01729										
OG0005279																														Prbd.g_01738										
OG0005280																														Prbd.g_01740										
OG0005281																														Prbd.g_01742										
OG0005282																														Prbd.g_01743										
OG0005283																														Prbd.g_01786										
OG0005284																														Prbd.g_01818										
OG0005285																														Prbd.g_01819										
OG0005286																														Prbd.g_01824										
OG0005287																														Prbd.g_01872										
OG0005288																														Prbd.g_01898										
OG0005289																														Prbd.g_01909										
OG0005290																														Prbd.g_01929										
OG0005291																															Prbe.g_00035									
OG0005292																															Prbe.g_00469									
OG0005293																															Prbe.g_00679									
OG0005294																															Prbe.g_00757									
OG0005295																																		Prbh.g_00211						
OG0005296																																		Prbh.g_01434						
OG0005297																																			Prbi.g_00038					
OG0005298																																			Prbi.g_00054					
OG0005299																																			Prbi.g_00055					
OG0005300																																			Prbi.g_00156					
OG0005301																																			Prbi.g_00158					
OG0005302																																			Prbi.g_00162					
OG0005303																																			Prbi.g_00165					
OG0005304																																			Prbi.g_00412					
OG0005305																																			Prbi.g_00633					
OG0005306																																			Prbi.g_00701					
OG0005307																																			Prbi.g_00714					
OG0005308																																			Prbi.g_00715					
OG0005309																																			Prbi.g_00716					
OG0005310																																			Prbi.g_00718					
OG0005311																																			Prbi.g_00719					
OG0005312																																			Prbi.g_00728					
OG0005313																																			Prbi.g_00729					
OG0005314																																			Prbi.g_00730					
OG0005315																																			Prbi.g_00731					
OG0005316																																			Prbi.g_00734					
OG0005317																																			Prbi.g_00735					
OG0005318																																			Prbi.g_00742					
OG0005319																																			Prbi.g_00769					
OG0005320																																			Prbi.g_00772					
OG0005321																																			Prbi.g_00773					
OG0005322																																			Prbi.g_01267					
OG0005323																																			Prbi.g_01274					
OG0005324																																			Prbi.g_01311					
OG0005325																																			Prbi.g_01417					
OG0005326																																			Prbi.g_01419					
OG0005327																																			Prbi.g_01463					
OG0005328																																			Prbi.g_01474					
OG0005329																																			Prbi.g_01477					
OG0005330																																			Prbi.g_01486					
OG0005331																																			Prbi.g_01487					
OG0005332																																			Prbi.g_01495					
OG0005333																																			Prbi.g_01499					
OG0005334																																			Prbi.g_01500					
OG0005335																																			Prbi.g_01501					
OG0005336																																			Prbi.g_01504					
OG0005337																																			Prbi.g_01510					
OG0005338																																			Prbi.g_01511					
OG0005339																																			Prbi.g_01517					
OG0005340																																			Prbi.g_01518					
OG0005341																																			Prbi.g_01519					
OG0005342																																			Prbi.g_01520					
OG0005343																																			Prbi.g_01523					
OG0005344																																			Prbi.g_01524					
OG0005345																																			Prbi.g_01530					
OG0005346																																			Prbi.g_01541					
OG0005347																																			Prbi.g_01692					
OG0005348																																			Prbi.g_01727					
OG0005349																																			Prbi.g_01746					
OG0005350																																			Prbi.g_01759					
OG0005351																																			Prbi.g_01772					
OG0005352																																			Prbi.g_01773					
OG0005353																																			Prbi.g_01774					
OG0005354																																			Prbi.g_01776					
OG0005355																																			Prbi.g_01777					
OG0005356																																			Prbi.g_01778					
OG0005357																																			Prbi.g_01786					
OG0005358																																			Prbi.g_01862					
OG0005359																																			Prbi.g_01881					
OG0005360																																			Prbi.g_01891					
OG0005361																																			Prbi.g_01892					
OG0005362																																			Prbi.g_01893					
OG0005363																																			Prbi.g_02017					
OG0005364																																			Prbi.g_02018					
OG0005365																																			Prbi.g_02020					
OG0005366																																			Prbi.g_02025					
OG0005367																																				Prbj.g_00159				
OG0005368																																				Prbj.g_00306				
OG0005369																																				Prbj.g_00556				
OG0005370																																				Prbj.g_00814				
OG0005371																																				Prbj.g_00885				
OG0005372																																				Prbj.g_01181				
OG0005373																																				Prbj.g_01296				
OG0005374																																				Prbj.g_01301				
OG0005375																																				Prbj.g_01311				
OG0005376																																				Prbj.g_01575				
OG0005377																																				Prbj.g_01901				
OG0005378																																				Prbj.g_02151				
OG0005379																																				Prbj.g_02620				
OG0005380																																					Prbk.g_00096			
OG0005381																																					Prbk.g_01292			
OG0005382																																					Prbk.g_01529			
OG0005383																																					Prbk.g_01556			
OG0005384																																					Prbk.g_01710			
OG0005385																																					Prbk.g_01763			
OG0005386																																					Prbk.g_01860			
OG0005387																																					Prbk.g_02081			
OG0005388																																					Prbk.g_02098			
OG0005389																																					Prbk.g_02573			
OG0005390																																						Prbl.g_00203		
OG0005391																																						Prbl.g_00314		
OG0005392																																						Prbl.g_00611		
OG0005393																																						Prbl.g_00796		
OG0005394																																						Prbl.g_00912		
OG0005395																																						Prbl.g_00913		
OG0005396																																						Prbl.g_01029		
OG0005397																																						Prbl.g_01226		
OG0005398																																						Prbl.g_01573		
OG0005399																																						Prbl.g_02378		
OG0005400																																						Prbl.g_02438		
OG0005401																																						Prbl.g_02687		
OG0005402																																						Prbl.g_02688		
OG0005403																																						Prbl.g_02689		
OG0005404																																							Prbm.g_00040	
OG0005405																																							Prbm.g_00064	
OG0005406																																							Prbm.g_00097	
OG0005407																																							Prbm.g_00099	
OG0005408																																							Prbm.g_00108	
OG0005409																																							Prbm.g_00315	
OG0005410																																							Prbm.g_00444	
OG0005411																																							Prbm.g_00465	
OG0005412																																							Prbm.g_00466	
OG0005413																																							Prbm.g_00524	
OG0005414																																							Prbm.g_00525	
OG0005415																																							Prbm.g_00526	
OG0005416																																							Prbm.g_00622	
OG0005417																																							Prbm.g_00650	
OG0005418																																							Prbm.g_00715	
OG0005419																																							Prbm.g_00721	
OG0005420																																							Prbm.g_00769	
OG0005421																																							Prbm.g_00951	
OG0005422																																							Prbm.g_01084	
OG0005423																																							Prbm.g_01089	
OG0005424																																							Prbm.g_01104	
OG0005425																																							Prbm.g_01107	
OG0005426																																							Prbm.g_01120	
OG0005427																																							Prbm.g_01153	
OG0005428																																							Prbm.g_01226	
OG0005429																																							Prbm.g_01238	
OG0005430																																							Prbm.g_01246	
OG0005431																																							Prbm.g_01261	
OG0005432																																							Prbm.g_01271	
OG0005433																																							Prbm.g_01272	
OG0005434																																							Prbm.g_01277	
OG0005435																																							Prbm.g_01279	
OG0005436																																							Prbm.g_01283	
OG0005437																																							Prbm.g_01375	
OG0005438																																							Prbm.g_01412	
OG0005439																																							Prbm.g_01413	
OG0005440																																							Prbm.g_01420	
OG0005441																																							Prbm.g_01447	
OG0005442																																							Prbm.g_01448	
OG0005443																																							Prbm.g_01450	
OG0005444																																							Prbm.g_01453	
OG0005445																																							Prbm.g_01465	
OG0005446																																							Prbm.g_01467	
OG0005447																																							Prbm.g_01597	
OG0005448																																							Prbm.g_01680	
OG0005449																																							Prbm.g_01682	
OG0005450																																							Prbm.g_01683	
OG0005451																																							Prbm.g_01687	
OG0005452																																							Prbm.g_01938	
OG0005453																																							Prbm.g_01981	
OG0005454																																							Prbm.g_02047	
OG0005455																																							Prbm.g_02123	
OG0005456																																								Prbn.g_00152
OG0005457																																								Prbn.g_00303
