Orthogroup	Prbd	Prbm
OG0000524	Prbd.g_00781	Prbm.g_00490
OG0000525	Prbd.g_00778	Prbm.g_00494
OG0000526	Prbd.g_00777	Prbm.g_00495
OG0000527	Prbd.g_00769	Prbm.g_00498
OG0000528	Prbd.g_00764	Prbm.g_00504
OG0000529	Prbd.g_00761	Prbm.g_00507
OG0000530	Prbd.g_00758	Prbm.g_00510
OG0000531	Prbd.g_00757	Prbm.g_00511
OG0000532	Prbd.g_00755	Prbm.g_00512
OG0000533	Prbd.g_00754	Prbm.g_00513
OG0000534	Prbd.g_00753	Prbm.g_00514
OG0000535	Prbd.g_00752	Prbm.g_00515
OG0000536	Prbd.g_00751	Prbm.g_00516
OG0000537	Prbd.g_00750	Prbm.g_00517
OG0000538	Prbd.g_00742	Prbm.g_00534
OG0000539	Prbd.g_00741	Prbm.g_00535
OG0000540	Prbd.g_00740	Prbm.g_00536
OG0000541	Prbd.g_00739	Prbm.g_00537
OG0000542	Prbd.g_00737	Prbm.g_00539
OG0000543	Prbd.g_00735	Prbm.g_00541
OG0000544	Prbd.g_00734	Prbm.g_00542
OG0000545	Prbd.g_00732	Prbm.g_00544
OG0000546	Prbd.g_00729	Prbm.g_00547
OG0000547	Prbd.g_00727	Prbm.g_00549
OG0000548	Prbd.g_00726	Prbm.g_00550
OG0000549	Prbd.g_00724	Prbm.g_00553
OG0000550	Prbd.g_00719	Prbm.g_00557
OG0000551	Prbd.g_00715	Prbm.g_00560
OG0000552	Prbd.g_00714	Prbm.g_00561
OG0000553	Prbd.g_00713	Prbm.g_00562
OG0000554	Prbd.g_00708	Prbm.g_00567
OG0000555	Prbd.g_00700	Prbm.g_00575
OG0000556	Prbd.g_00698	Prbm.g_00577
OG0000557	Prbd.g_00697	Prbm.g_00578
OG0000558	Prbd.g_00695	Prbm.g_00580
OG0000559	Prbd.g_00691	Prbm.g_00584
OG0000560	Prbd.g_00688	Prbm.g_00587
OG0000561	Prbd.g_00687	Prbm.g_00588
OG0000562	Prbd.g_00686	Prbm.g_00589
OG0000563	Prbd.g_00685	Prbm.g_00590
OG0000564	Prbd.g_00684	Prbm.g_00591
OG0000565	Prbd.g_00681	Prbm.g_00594
OG0000566	Prbd.g_00679	Prbm.g_00596
OG0000567	Prbd.g_00675	Prbm.g_00600
OG0000568	Prbd.g_00674	Prbm.g_00601
OG0000569	Prbd.g_00673	Prbm.g_00602
OG0000570	Prbd.g_00672	Prbm.g_00603
OG0000571	Prbd.g_00670	Prbm.g_00605
OG0000572	Prbd.g_00657	Prbm.g_00616
OG0000573	Prbd.g_00652	Prbm.g_00621
OG0000574	Prbd.g_00651	Prbm.g_00624
OG0000575	Prbd.g_00647	Prbm.g_00627
OG0000576	Prbd.g_00645	Prbm.g_00629
OG0000577	Prbd.g_00644	Prbm.g_00630
OG0000578	Prbd.g_00643	Prbm.g_00631
OG0000579	Prbd.g_00642	Prbm.g_00632
OG0000580	Prbd.g_00641	Prbm.g_00633
OG0000581	Prbd.g_00639	Prbm.g_00636
OG0000582	Prbd.g_00636	Prbm.g_00639
OG0000583	Prbd.g_00635	Prbm.g_00640
OG0000584	Prbd.g_00634	Prbm.g_00641
OG0000585	Prbd.g_00632	Prbm.g_00643
OG0000586	Prbd.g_00631	Prbm.g_00644
OG0000587	Prbd.g_00630	Prbm.g_00645
OG0000588	Prbd.g_00626	Prbm.g_00649
OG0000589	Prbd.g_00623	Prbm.g_00652
OG0000590	Prbd.g_00622	Prbm.g_00653
OG0000591	Prbd.g_00619	Prbm.g_00656
OG0000592	Prbd.g_00618	Prbm.g_00657
OG0000593	Prbd.g_00612	Prbm.g_00663
OG0000594	Prbd.g_00611	Prbm.g_00664
OG0000595	Prbd.g_00610	Prbm.g_00665
OG0000596	Prbd.g_00606	Prbm.g_00669
OG0000597	Prbd.g_00604	Prbm.g_00671
OG0000598	Prbd.g_00603	Prbm.g_00672
OG0000599	Prbd.g_00600	Prbm.g_00675
OG0000600	Prbd.g_00599	Prbm.g_00676
OG0000601	Prbd.g_00598	Prbm.g_00677
OG0000602	Prbd.g_00596	Prbm.g_00679
OG0000603	Prbd.g_00595	Prbm.g_00680
OG0000604	Prbd.g_00594	Prbm.g_00681
OG0000605	Prbd.g_00593	Prbm.g_00682
OG0000606	Prbd.g_00590	Prbm.g_00685
OG0000607	Prbd.g_00587	Prbm.g_00688
OG0000608	Prbd.g_00586	Prbm.g_00689
OG0000609	Prbd.g_00585	Prbm.g_00690
OG0000610	Prbd.g_00580	Prbm.g_00696
OG0000611	Prbd.g_00577	Prbm.g_00699
OG0000612	Prbd.g_00576	Prbm.g_00700
OG0000613	Prbd.g_00571	Prbm.g_00706
OG0000614	Prbd.g_00552	Prbm.g_00730
OG0000615	Prbd.g_00544	Prbm.g_00737
OG0000616	Prbd.g_00540	Prbm.g_02220
OG0000617	Prbd.g_00013	Prbm.g_00748
OG0000618	Prbd.g_00014	Prbm.g_00749
OG0000619	Prbd.g_00015	Prbm.g_00750
OG0000620	Prbd.g_00018	Prbm.g_00753
OG0000621	Prbd.g_00019	Prbm.g_00754
OG0000622	Prbd.g_00020	Prbm.g_00755
OG0000623	Prbd.g_00021	Prbm.g_00756
OG0000624	Prbd.g_00022	Prbm.g_00758
OG0000625	Prbd.g_00023	Prbm.g_00759
OG0000626	Prbd.g_00024	Prbm.g_00760
OG0000627	Prbd.g_00025	Prbm.g_00762
OG0000628	Prbd.g_00026	Prbm.g_00763
OG0000629	Prbd.g_00027	Prbm.g_00764
OG0000630	Prbd.g_00030	Prbm.g_00767
OG0000631	Prbd.g_00093	Prbm.g_00959
OG0000632	Prbd.g_00094	Prbm.g_00960
OG0000633	Prbd.g_00095	Prbm.g_00961
OG0000634	Prbd.g_00098	Prbm.g_00810
OG0000635	Prbd.g_00099	Prbm.g_00811
OG0000636	Prbd.g_00101	Prbm.g_00813
OG0000637	Prbd.g_00103	Prbm.g_00815
OG0000638	Prbd.g_00104	Prbm.g_00816
OG0000639	Prbd.g_00105	Prbm.g_00817
OG0000640	Prbd.g_00106	Prbm.g_00818
OG0000641	Prbd.g_00110	Prbm.g_00822
OG0000642	Prbd.g_00111	Prbm.g_00823
OG0000643	Prbd.g_00112	Prbm.g_00824
OG0000644	Prbd.g_00113	Prbm.g_00825
OG0000645	Prbd.g_00114	Prbm.g_00826
OG0000646	Prbd.g_00116	Prbm.g_00829
OG0000647	Prbd.g_00117	Prbm.g_00831
OG0000648	Prbd.g_00119	Prbm.g_00833
OG0000649	Prbd.g_00120	Prbm.g_00834
OG0000650	Prbd.g_00121	Prbm.g_00835
OG0000651	Prbd.g_00122	Prbm.g_00836
OG0000652	Prbd.g_00123	Prbm.g_00837
OG0000653	Prbd.g_00125	Prbm.g_00839
OG0000654	Prbd.g_00126	Prbm.g_00840
OG0000655	Prbd.g_00127	Prbm.g_00841
OG0000656	Prbd.g_00130	Prbm.g_00844
OG0000657	Prbd.g_00138	Prbm.g_00850
OG0000658	Prbd.g_00139	Prbm.g_00852
OG0000659	Prbd.g_00140	Prbm.g_00853
OG0000660	Prbd.g_00144	Prbm.g_00857
OG0000661	Prbd.g_00146	Prbm.g_00859
OG0000662	Prbd.g_00148	Prbm.g_00861
OG0000663	Prbd.g_00150	Prbm.g_00863
OG0000664	Prbd.g_00151	Prbm.g_00864
OG0000665	Prbd.g_00155	Prbm.g_00868
OG0000666	Prbd.g_00156	Prbm.g_00869
OG0000667	Prbd.g_00160	Prbm.g_00873
OG0000668	Prbd.g_00190	Prbm.g_00911
OG0000669	Prbd.g_00197	Prbm.g_00919
OG0000670	Prbd.g_00199	Prbm.g_00922
OG0000671	Prbd.g_00201	Prbm.g_00924
OG0000672	Prbd.g_00204	Prbm.g_00927
OG0000673	Prbd.g_00207	Prbm.g_00930
OG0000674	Prbd.g_00209	Prbm.g_00932
OG0000675	Prbd.g_00210	Prbm.g_00933
OG0000676	Prbd.g_00212	Prbm.g_00935
OG0000677	Prbd.g_00213	Prbm.g_00936
OG0000678	Prbd.g_00215	Prbm.g_00939
OG0000679	Prbd.g_00219	Prbm.g_00943
OG0000680	Prbd.g_00220	Prbm.g_00944
OG0000681	Prbd.g_00222	Prbm.g_00946
OG0000682	Prbd.g_00223	Prbm.g_00947
OG0000683	Prbd.g_00224	Prbm.g_00948
OG0000684	Prbd.g_00226	Prbm.g_00793
OG0000685	Prbd.g_00228	Prbm.g_00795
OG0000686	Prbd.g_00229	Prbm.g_00796
OG0000687	Prbd.g_00230	Prbm.g_00797
OG0000688	Prbd.g_00233	Prbm.g_00800
OG0000689	Prbd.g_00234	Prbm.g_00801
OG0000690	Prbd.g_00235	Prbm.g_00802
OG0000691	Prbd.g_00236	Prbm.g_00803
OG0000692	Prbd.g_00238	Prbm.g_00805
OG0000693	Prbd.g_00239	Prbm.g_00806
OG0000694	Prbd.g_00240	Prbm.g_00807
OG0000695	Prbd.g_00242	Prbm.g_00963
OG0000696	Prbd.g_00243	Prbm.g_00964
OG0000697	Prbd.g_00244	Prbm.g_00965
OG0000698	Prbd.g_00247	Prbm.g_00968
OG0000699	Prbd.g_00248	Prbm.g_00969
OG0000700	Prbd.g_00249	Prbm.g_00970
OG0000701	Prbd.g_00250	Prbm.g_00971
OG0000702	Prbd.g_00252	Prbm.g_00973
OG0000703	Prbd.g_00253	Prbm.g_00974
OG0000704	Prbd.g_00254	Prbm.g_00975
OG0000705	Prbd.g_00258	Prbm.g_00981
OG0000706	Prbd.g_00259	Prbm.g_00982
OG0000707	Prbd.g_00260	Prbm.g_00983
OG0000708	Prbd.g_00261	Prbm.g_00985
OG0000709	Prbd.g_00265	Prbm.g_00989
OG0000710	Prbd.g_00268	Prbm.g_00992
OG0000711	Prbd.g_00285	Prbm.g_01007
OG0000712	Prbd.g_00287	Prbm.g_01009
OG0000713	Prbd.g_00288	Prbm.g_01010
OG0000714	Prbd.g_00289	Prbm.g_01011
OG0000715	Prbd.g_00291	Prbm.g_01013
OG0000716	Prbd.g_00293	Prbm.g_01014
OG0000717	Prbd.g_00294	Prbm.g_01015
OG0000718	Prbd.g_00309	Prbm.g_01031
OG0000719	Prbd.g_00311	Prbm.g_01032
OG0000720	Prbd.g_00320	Prbm.g_01042
OG0000721	Prbd.g_00322	Prbm.g_01043
OG0000722	Prbd.g_00323	Prbm.g_01044
OG0000723	Prbd.g_00326	Prbm.g_01048
OG0000724	Prbd.g_00335	Prbm.g_01059
OG0000725	Prbd.g_00341	Prbm.g_00887
OG0000726	Prbd.g_00342	Prbm.g_00886
OG0000727	Prbd.g_00343	Prbm.g_00885
OG0000728	Prbd.g_00345	Prbm.g_00883
OG0000729	Prbd.g_00391	Prbm.g_02104
OG0000730	Prbd.g_00395	Prbm.g_00398
OG0000731	Prbd.g_00399	Prbm.g_00406
OG0000732	Prbd.g_00408	Prbm.g_02166
OG0000733	Prbd.g_00428	Prbm.g_01911
OG0000734	Prbd.g_00453	Prbm.g_01565
OG0000735	Prbd.g_00455	Prbm.g_01563
OG0000736	Prbd.g_00456	Prbm.g_01562
OG0000737	Prbd.g_00457	Prbm.g_01561
OG0000738	Prbd.g_00461	Prbm.g_01557
OG0000739	Prbd.g_00462	Prbm.g_01556
OG0000740	Prbd.g_00463	Prbm.g_01555
OG0000741	Prbd.g_00464	Prbm.g_01553
OG0000742	Prbd.g_00467	Prbm.g_01550
OG0000743	Prbd.g_00469	Prbm.g_01548
OG0000744	Prbd.g_00470	Prbm.g_01547
OG0000745	Prbd.g_00471	Prbm.g_01545
OG0000746	Prbd.g_00473	Prbm.g_01543
OG0000747	Prbd.g_00474	Prbm.g_01542
OG0000748	Prbd.g_00477	Prbm.g_01538
OG0000749	Prbd.g_00478	Prbm.g_01537
OG0000750	Prbd.g_00479	Prbm.g_01536
OG0000751	Prbd.g_00481	Prbm.g_01533
OG0000752	Prbd.g_00483	Prbm.g_01531
OG0000753	Prbd.g_00486	Prbm.g_01529
OG0000754	Prbd.g_00489	Prbm.g_01525
OG0000755	Prbd.g_00492	Prbm.g_01520
OG0000756	Prbd.g_00493	Prbm.g_01519
OG0000757	Prbd.g_00499	Prbm.g_01512
OG0000758	Prbd.g_00500	Prbm.g_01511
OG0000759	Prbd.g_00501	Prbm.g_01510
OG0000760	Prbd.g_00502	Prbm.g_01509
OG0000761	Prbd.g_00503	Prbm.g_01508
OG0000762	Prbd.g_00504	Prbm.g_01507
OG0000763	Prbd.g_00506	Prbm.g_01505
OG0000764	Prbd.g_00507	Prbm.g_01504
OG0000765	Prbd.g_00516	Prbm.g_01496
OG0000766	Prbd.g_00517	Prbm.g_01495
OG0000767	Prbd.g_00519	Prbm.g_01494
OG0000768	Prbd.g_00520	Prbm.g_01493
OG0000769	Prbd.g_00522	Prbm.g_01491
OG0000770	Prbd.g_00524	Prbm.g_01490
OG0000771	Prbd.g_01921	Prbm.g_01054
OG0000772	Prbd.g_01858	Prbm.g_01356
OG0000773	Prbd.g_01810	Prbm.g_01602
OG0000774	Prbd.g_01808	Prbm.g_01605
OG0000775	Prbd.g_01806	Prbm.g_01606
OG0000776	Prbd.g_01805	Prbm.g_01607
OG0000777	Prbd.g_01804	Prbm.g_01608
OG0000778	Prbd.g_01803	Prbm.g_01609
OG0000779	Prbd.g_01799	Prbm.g_01613
OG0000780	Prbd.g_01798	Prbm.g_01614
OG0000781	Prbd.g_01795	Prbm.g_01616
OG0000782	Prbd.g_01794	Prbm.g_01617
OG0000783	Prbd.g_01793	Prbm.g_01618
OG0000784	Prbd.g_01792	Prbm.g_01619
OG0000785	Prbd.g_01790	Prbm.g_01621
OG0000786	Prbd.g_01788	Prbm.g_01624
OG0000787	Prbd.g_01787	Prbm.g_01625
OG0000788	Prbd.g_01777	Prbm.g_00777
OG0000789	Prbd.g_01774	Prbm.g_01051
OG0000790	Prbd.g_01759	Prbm.g_01665
OG0000791	Prbd.g_01757	Prbm.g_01667
OG0000792	Prbd.g_01756	Prbm.g_01668
OG0000793	Prbd.g_01753	Prbm.g_01671
OG0000794	Prbd.g_01752	Prbm.g_01672
OG0000795	Prbd.g_01751	Prbm.g_01673
OG0000796	Prbd.g_01747	Prbm.g_01677
OG0000797	Prbd.g_01746	Prbm.g_01678
OG0000799	Prbd.g_01707	Prbm.g_01691
OG0000800	Prbd.g_01706	Prbm.g_01692
OG0000801	Prbd.g_01705	Prbm.g_01693
OG0000802	Prbd.g_01703	Prbm.g_01695
OG0000803	Prbd.g_01701	Prbm.g_01697
OG0000804	Prbd.g_01700	Prbm.g_01698
OG0000805	Prbd.g_01698	Prbm.g_01700
OG0000806	Prbd.g_01696	Prbm.g_01702
OG0000807	Prbd.g_01695	Prbm.g_01703
OG0000808	Prbd.g_01694	Prbm.g_01704
OG0000809	Prbd.g_01691	Prbm.g_01708
OG0000810	Prbd.g_01690	Prbm.g_01709
OG0000811	Prbd.g_01686	Prbm.g_01713
OG0000812	Prbd.g_01684	Prbm.g_01715
OG0000813	Prbd.g_01683	Prbm.g_01716
OG0000814	Prbd.g_01681	Prbm.g_01718
OG0000815	Prbd.g_01680	Prbm.g_01719
OG0000816	Prbd.g_01678	Prbm.g_01721
OG0000817	Prbd.g_01677	Prbm.g_01722
OG0000818	Prbd.g_01672	Prbm.g_01726
OG0000819	Prbd.g_01671	Prbm.g_01727
OG0000820	Prbd.g_01670	Prbm.g_01728
OG0000821	Prbd.g_01666	Prbm.g_01731
OG0000822	Prbd.g_01665	Prbm.g_01732
OG0000823	Prbd.g_01664	Prbm.g_01733
OG0000824	Prbd.g_01661	Prbm.g_01736
OG0000825	Prbd.g_01660	Prbm.g_01737
OG0000826	Prbd.g_01659	Prbm.g_01738
OG0000827	Prbd.g_01658	Prbm.g_01739
OG0000828	Prbd.g_01655	Prbm.g_01742
OG0000829	Prbd.g_01654	Prbm.g_01743
OG0000830	Prbd.g_01653	Prbm.g_01744
OG0000831	Prbd.g_01651	Prbm.g_01746
OG0000832	Prbd.g_01645	Prbm.g_01756
OG0000833	Prbd.g_01637	Prbm.g_01764
OG0000834	Prbd.g_01636	Prbm.g_01765
OG0000835	Prbd.g_01635	Prbm.g_01766
OG0000836	Prbd.g_01634	Prbm.g_01768
OG0000837	Prbd.g_01633	Prbm.g_01769
OG0000838	Prbd.g_01631	Prbm.g_01771
OG0000839	Prbd.g_01630	Prbm.g_01772
OG0000840	Prbd.g_01629	Prbm.g_01773
OG0000841	Prbd.g_01628	Prbm.g_01774
OG0000842	Prbd.g_01627	Prbm.g_01775
OG0000843	Prbd.g_01626	Prbm.g_01776
OG0000844	Prbd.g_01625	Prbm.g_01777
OG0000845	Prbd.g_01624	Prbm.g_01778
OG0000846	Prbd.g_01623	Prbm.g_01779
OG0000847	Prbd.g_01622	Prbm.g_01780
OG0000848	Prbd.g_01621	Prbm.g_01781
OG0000849	Prbd.g_01620	Prbm.g_01782
OG0000850	Prbd.g_01617	Prbm.g_01784
OG0000851	Prbd.g_01616	Prbm.g_01785
OG0000852	Prbd.g_01615	Prbm.g_01786
OG0000853	Prbd.g_01611	Prbm.g_01791
OG0000854	Prbd.g_01609	Prbm.g_01793
OG0000855	Prbd.g_01608	Prbm.g_01794
OG0000856	Prbd.g_01593	Prbm.g_01685
OG0000857	Prbd.g_01566	Prbm.g_00830
OG0000858	Prbd.g_01531	Prbm.g_01835
OG0000859	Prbd.g_01530	Prbm.g_01836
OG0000860	Prbd.g_01523	Prbm.g_01843
OG0000861	Prbd.g_01522	Prbm.g_01844
OG0000862	Prbd.g_01521	Prbm.g_01845
OG0000863	Prbd.g_01519	Prbm.g_01846
OG0000864	Prbd.g_01518	Prbm.g_01847
OG0000865	Prbd.g_01517	Prbm.g_01848
OG0000866	Prbd.g_01516	Prbm.g_01849
OG0000867	Prbd.g_01515	Prbm.g_01850
OG0000868	Prbd.g_01514	Prbm.g_01851
OG0000869	Prbd.g_01510	Prbm.g_01854
OG0000870	Prbd.g_01505	Prbm.g_01859
OG0000871	Prbd.g_01504	Prbm.g_01860
OG0000872	Prbd.g_01503	Prbm.g_01861
OG0000873	Prbd.g_01500	Prbm.g_01864
OG0000874	Prbd.g_01497	Prbm.g_01867
OG0000875	Prbd.g_01496	Prbm.g_01869
OG0000876	Prbd.g_01495	Prbm.g_01870
OG0000877	Prbd.g_01493	Prbm.g_01872
OG0000878	Prbd.g_01492	Prbm.g_01873
OG0000879	Prbd.g_01491	Prbm.g_01874
OG0000880	Prbd.g_01490	Prbm.g_01875
OG0000881	Prbd.g_01486	Prbm.g_01878
OG0000882	Prbd.g_01481	Prbm.g_01883
OG0000883	Prbd.g_01479	Prbm.g_01885
OG0000884	Prbd.g_01477	Prbm.g_01887
OG0000885	Prbd.g_01476	Prbm.g_01888
OG0000886	Prbd.g_01475	Prbm.g_01889
OG0000887	Prbd.g_01474	Prbm.g_01890
OG0000888	Prbd.g_01472	Prbm.g_01892
OG0000889	Prbd.g_01470	Prbm.g_01894
OG0000890	Prbd.g_01469	Prbm.g_01895
OG0000891	Prbd.g_01468	Prbm.g_01896
OG0000892	Prbd.g_01466	Prbm.g_01898
OG0000893	Prbd.g_01463	Prbm.g_01948
OG0000894	Prbd.g_01461	Prbm.g_01951
OG0000895	Prbd.g_01458	Prbm.g_01954
OG0000896	Prbd.g_01457	Prbm.g_01955
OG0000897	Prbd.g_01455	Prbm.g_01957
OG0000898	Prbd.g_01454	Prbm.g_01958
OG0000899	Prbd.g_01453	Prbm.g_01959
OG0000900	Prbd.g_01452	Prbm.g_01960
OG0000901	Prbd.g_01449	Prbm.g_01963
OG0000902	Prbd.g_01447	Prbm.g_01965
OG0000903	Prbd.g_01444	Prbm.g_01975
OG0000904	Prbd.g_01442	Prbm.g_01970
OG0000905	Prbd.g_01437	Prbm.g_01967
OG0000906	Prbd.g_01436	Prbm.g_01966
OG0000907	Prbd.g_01433	Prbm.g_01990
OG0000908	Prbd.g_01430	Prbm.g_01993
OG0000909	Prbd.g_01429	Prbm.g_01994
OG0000910	Prbd.g_01428	Prbm.g_01995
OG0000911	Prbd.g_01426	Prbm.g_01997
OG0000912	Prbd.g_01425	Prbm.g_01998
OG0000913	Prbd.g_01424	Prbm.g_01999
OG0000914	Prbd.g_01423	Prbm.g_02000
OG0000915	Prbd.g_01422	Prbm.g_02001
OG0000916	Prbd.g_01421	Prbm.g_02002
OG0000917	Prbd.g_01420	Prbm.g_02003
OG0000918	Prbd.g_01419	Prbm.g_02004
OG0000919	Prbd.g_01418	Prbm.g_02005
OG0000920	Prbd.g_01417	Prbm.g_02006
OG0000921	Prbd.g_01416	Prbm.g_02007
OG0000922	Prbd.g_01415	Prbm.g_02008
OG0000923	Prbd.g_01411	Prbm.g_02012
OG0000924	Prbd.g_01410	Prbm.g_02013
OG0000925	Prbd.g_01409	Prbm.g_02014
OG0000926	Prbd.g_01408	Prbm.g_02015
OG0000927	Prbd.g_01406	Prbm.g_02017
OG0000928	Prbd.g_01405	Prbm.g_02018
OG0000929	Prbd.g_01404	Prbm.g_02019
OG0000930	Prbd.g_01403	Prbm.g_02020
OG0000931	Prbd.g_01402	Prbm.g_02021
OG0000932	Prbd.g_01401	Prbm.g_02022
OG0000933	Prbd.g_01397	Prbm.g_02026
OG0000934	Prbd.g_01395	Prbm.g_02028
OG0000935	Prbd.g_01394	Prbm.g_02029
OG0000936	Prbd.g_01393	Prbm.g_02030
OG0000937	Prbd.g_01392	Prbm.g_02031
OG0000938	Prbd.g_01390	Prbm.g_02034
OG0000939	Prbd.g_01389	Prbm.g_02035
OG0000940	Prbd.g_01382	Prbm.g_02042
OG0000941	Prbd.g_01380	Prbm.g_02044
OG0000942	Prbd.g_01378	Prbm.g_02046
OG0000943	Prbd.g_01377	Prbm.g_02048
OG0000944	Prbd.g_01376	Prbm.g_02050
OG0000945	Prbd.g_01375	Prbm.g_02051
OG0000946	Prbd.g_01371	Prbm.g_02057
OG0000947	Prbd.g_01369	Prbm.g_02059
OG0000948	Prbd.g_01368	Prbm.g_02060
OG0000949	Prbd.g_01365	Prbm.g_02063
OG0000950	Prbd.g_01360	Prbm.g_02068
OG0000951	Prbd.g_01356	Prbm.g_02072
OG0000952	Prbd.g_01352	Prbm.g_02076
OG0000953	Prbd.g_01349	Prbm.g_02080
OG0000954	Prbd.g_01345	Prbm.g_02084
OG0000955	Prbd.g_01344	Prbm.g_02085
OG0000956	Prbd.g_01342	Prbm.g_02087
OG0000957	Prbd.g_01337	Prbm.g_02092
OG0000958	Prbd.g_01336	Prbm.g_02093
OG0000959	Prbd.g_01332	Prbm.g_02097
OG0000960	Prbd.g_01331	Prbm.g_02098
OG0000961	Prbd.g_01329	Prbm.g_02101
OG0000962	Prbd.g_01327	Prbm.g_02103
OG0000963	Prbd.g_01323	Prbm.g_02107
OG0000964	Prbd.g_01321	Prbm.g_02108
OG0000965	Prbd.g_01320	Prbm.g_02109
OG0000966	Prbd.g_01312	Prbm.g_02144
OG0000967	Prbd.g_01308	Prbm.g_02148
OG0000968	Prbd.g_01306	Prbm.g_02150
OG0000969	Prbd.g_01305	Prbm.g_02151
OG0000970	Prbd.g_01304	Prbm.g_02152
OG0000971	Prbd.g_01303	Prbm.g_02153
OG0000972	Prbd.g_01302	Prbm.g_02154
OG0000973	Prbd.g_01301	Prbm.g_02155
OG0000974	Prbd.g_01300	Prbm.g_02156
OG0000975	Prbd.g_01299	Prbm.g_02157
OG0000976	Prbd.g_01298	Prbm.g_02158
OG0000977	Prbd.g_01297	Prbm.g_02159
OG0000978	Prbd.g_01296	Prbm.g_02160
OG0000979	Prbd.g_01293	Prbm.g_02163
OG0000980	Prbd.g_01291	Prbm.g_02165
OG0000981	Prbd.g_01289	Prbm.g_02168
OG0000982	Prbd.g_01287	Prbm.g_02170
OG0000983	Prbd.g_01286	Prbm.g_02171
OG0000984	Prbd.g_01285	Prbm.g_02172
OG0000985	Prbd.g_01282	Prbm.g_02175
OG0000986	Prbd.g_01280	Prbm.g_02177
OG0000987	Prbd.g_01279	Prbm.g_02178
OG0000988	Prbd.g_01276	Prbm.g_02181
OG0000989	Prbd.g_01273	Prbm.g_02185
OG0000990	Prbd.g_01270	Prbm.g_02190
OG0000991	Prbd.g_01269	Prbm.g_02191
OG0000992	Prbd.g_01267	Prbm.g_02194
OG0000993	Prbd.g_01266	Prbm.g_02195
OG0000994	Prbd.g_01265	Prbm.g_02196
OG0000995	Prbd.g_01261	Prbm.g_02200
OG0000996	Prbd.g_01260	Prbm.g_02201
OG0000997	Prbd.g_01259	Prbm.g_02208
OG0000998	Prbd.g_01257	Prbm.g_02210
OG0000999	Prbd.g_01256	Prbm.g_02211
OG0001000	Prbd.g_01253	Prbm.g_02214
OG0001001	Prbd.g_01251	Prbm.g_02217
OG0001002	Prbd.g_01247	Prbm.g_02222
OG0001003	Prbd.g_01245	Prbm.g_02225
OG0001004	Prbd.g_01244	Prbm.g_02226
OG0001005	Prbd.g_01243	Prbm.g_02227
OG0001006	Prbd.g_01239	Prbm.g_02231
OG0001007	Prbd.g_01237	Prbm.g_02233
OG0001008	Prbd.g_00805	Prbm.g_00447
OG0001009	Prbd.g_01210	Prbm.g_00027
OG0001010	Prbd.g_01209	Prbm.g_00028
OG0001011	Prbd.g_01208	Prbm.g_00029
OG0001012	Prbd.g_01195	Prbm.g_00052
OG0001013	Prbd.g_01189	Prbm.g_00057
OG0001014	Prbd.g_01186	Prbm.g_00060
OG0001015	Prbd.g_01185	Prbm.g_00061
OG0001016	Prbd.g_01171	Prbm.g_00130
OG0001017	Prbd.g_01167	Prbm.g_00134
OG0001018	Prbd.g_01164	Prbm.g_00137
OG0001019	Prbd.g_01155	Prbm.g_00146
OG0001020	Prbd.g_01154	Prbm.g_00147
OG0001021	Prbd.g_01153	Prbm.g_00148
OG0001022	Prbd.g_01150	Prbm.g_00151
OG0001023	Prbd.g_01149	Prbm.g_00152
OG0001024	Prbd.g_01146	Prbm.g_00155
OG0001025	Prbd.g_01140	Prbm.g_00162
OG0001026	Prbd.g_01133	Prbm.g_00170
OG0001027	Prbd.g_01132	Prbm.g_00171
OG0001028	Prbd.g_01130	Prbm.g_00173
OG0001029	Prbd.g_01128	Prbm.g_00175
OG0001030	Prbd.g_01113	Prbm.g_00191
OG0001031	Prbd.g_01054	Prbm.g_00246
OG0001032	Prbd.g_01053	Prbm.g_00247
OG0001033	Prbd.g_01032	Prbm.g_00267
OG0001034	Prbd.g_01003	Prbm.g_00296
OG0001035	Prbd.g_00985	Prbm.g_00313
OG0001036	Prbd.g_00980	Prbm.g_00318
OG0001037	Prbd.g_00979	Prbm.g_00319
OG0001038	Prbd.g_00961	Prbm.g_00335
OG0001039	Prbd.g_00958	Prbm.g_00337
OG0001040	Prbd.g_00956	Prbm.g_00340
OG0001041	Prbd.g_00952	Prbm.g_00344
OG0001042	Prbd.g_00935	Prbm.g_00360
OG0001043	Prbd.g_00934	Prbm.g_00361
OG0001044	Prbd.g_00906	Prbm.g_00399
OG0001045	Prbd.g_00897	Prbm.g_00408
OG0001046	Prbd.g_00859	Prbm.g_01121
OG0001047	Prbd.g_00803	Prbm.g_00449
OG0001048	Prbd.g_00802	Prbm.g_00450
OG0001049	Prbd.g_00800	Prbm.g_00452
OG0001050	Prbd.g_00799	Prbm.g_00453
OG0001051	Prbd.g_00798	Prbm.g_00454
OG0001052	Prbd.g_00771	Prbm.g_00497
OG0001053	Prbd.g_00759	Prbm.g_00509
OG0001054	Prbd.g_00744	Prbm.g_00523
OG0001055	Prbd.g_00725	Prbm.g_00551
OG0001056	Prbd.g_00706	Prbm.g_00569
OG0001057	Prbd.g_00701	Prbm.g_00574
OG0001058	Prbd.g_00693	Prbm.g_00582
OG0001059	Prbd.g_00689	Prbm.g_00586
OG0001060	Prbd.g_00682	Prbm.g_00593
OG0001061	Prbd.g_00669	Prbm.g_00606
