Orthogroup	Prba	Prar
OG0000564	Prba.g_01757	Prar.g_01388
OG0000565	Prba.g_01754	Prar.g_01391
OG0000566	Prba.g_01752	Prar.g_01393
OG0000567	Prba.g_01748	Prar.g_01397
OG0000568	Prba.g_01747	Prar.g_01398
OG0000569	Prba.g_01746	Prar.g_01399
OG0000570	Prba.g_01745	Prar.g_01400
OG0000571	Prba.g_01743	Prar.g_01402
OG0000572	Prba.g_01730	Prar.g_01415
OG0000573	Prba.g_01725	Prar.g_01422
OG0000574	Prba.g_01724	Prar.g_01423
OG0000575	Prba.g_01720	Prar.g_01427
OG0000576	Prba.g_01718	Prar.g_01429
OG0000577	Prba.g_01717	Prar.g_01430
OG0000578	Prba.g_01716	Prar.g_01431
OG0000579	Prba.g_01715	Prar.g_01432
OG0000580	Prba.g_01714	Prar.g_01433
OG0000581	Prba.g_01712	Prar.g_01435
OG0000582	Prba.g_01709	Prar.g_01438
OG0000583	Prba.g_01708	Prar.g_01439
OG0000584	Prba.g_01707	Prar.g_01440
OG0000585	Prba.g_01705	Prar.g_01442
OG0000586	Prba.g_01704	Prar.g_01443
OG0000587	Prba.g_01703	Prar.g_01444
OG0000588	Prba.g_01699	Prar.g_01448
OG0000589	Prba.g_01696	Prar.g_01451
OG0000590	Prba.g_01695	Prar.g_01452
OG0000591	Prba.g_01692	Prar.g_01455
OG0000592	Prba.g_01691	Prar.g_01456
OG0000593	Prba.g_01685	Prar.g_01462
OG0000594	Prba.g_01684	Prar.g_01463
OG0000595	Prba.g_01683	Prar.g_01464
OG0000596	Prba.g_01679	Prar.g_01468
OG0000597	Prba.g_01677	Prar.g_01470
OG0000598	Prba.g_01676	Prar.g_01471
OG0000599	Prba.g_01673	Prar.g_01474
OG0000600	Prba.g_01672	Prar.g_01475
OG0000601	Prba.g_01671	Prar.g_01476
OG0000602	Prba.g_01669	Prar.g_01478
OG0000603	Prba.g_01668	Prar.g_01479
OG0000604	Prba.g_01667	Prar.g_01480
OG0000605	Prba.g_01666	Prar.g_01481
OG0000606	Prba.g_01663	Prar.g_01484
OG0000607	Prba.g_01660	Prar.g_01487
OG0000608	Prba.g_01659	Prar.g_01488
OG0000609	Prba.g_01658	Prar.g_01489
OG0000610	Prba.g_01653	Prar.g_01494
OG0000611	Prba.g_01650	Prar.g_01497
OG0000612	Prba.g_01649	Prar.g_01498
OG0000613	Prba.g_01644	Prar.g_01503
OG0000614	Prba.g_01625	Prar.g_01522
OG0000615	Prba.g_01617	Prar.g_01530
OG0000616	Prba.g_01613	Prar.g_01534
OG0000617	Prba.g_01588	Prar.g_01605
OG0000618	Prba.g_01587	Prar.g_01606
OG0000619	Prba.g_01586	Prar.g_01607
OG0000620	Prba.g_01583	Prar.g_01610
OG0000621	Prba.g_01582	Prar.g_01611
OG0000622	Prba.g_01581	Prar.g_01612
OG0000623	Prba.g_01580	Prar.g_01613
OG0000624	Prba.g_01579	Prar.g_01614
OG0000625	Prba.g_01578	Prar.g_01615
OG0000626	Prba.g_01577	Prar.g_01616
OG0000627	Prba.g_01576	Prar.g_01617
OG0000628	Prba.g_01575	Prar.g_01618
OG0000629	Prba.g_01574	Prar.g_01619
OG0000630	Prba.g_01571	Prar.g_01622
OG0000631	Prba.g_01508	Prar.g_01675
OG0000632	Prba.g_01507	Prar.g_01676
OG0000633	Prba.g_01506	Prar.g_01677
OG0000634	Prba.g_01503	Prar.g_01680
OG0000635	Prba.g_01502	Prar.g_01681
OG0000636	Prba.g_01500	Prar.g_01683
OG0000637	Prba.g_01498	Prar.g_01685
OG0000638	Prba.g_01497	Prar.g_01686
OG0000639	Prba.g_01496	Prar.g_01687
OG0000640	Prba.g_01495	Prar.g_01688
OG0000641	Prba.g_01491	Prar.g_01692
OG0000642	Prba.g_01490	Prar.g_01693
OG0000643	Prba.g_01489	Prar.g_01694
OG0000644	Prba.g_01488	Prar.g_01695
OG0000645	Prba.g_01487	Prar.g_01696
OG0000646	Prba.g_01485	Prar.g_01698
OG0000647	Prba.g_01484	Prar.g_01699
OG0000648	Prba.g_01482	Prar.g_01701
OG0000649	Prba.g_01481	Prar.g_01702
OG0000650	Prba.g_01480	Prar.g_01703
OG0000651	Prba.g_01479	Prar.g_01704
OG0000652	Prba.g_01478	Prar.g_01705
OG0000653	Prba.g_01476	Prar.g_01707
OG0000654	Prba.g_01475	Prar.g_01708
OG0000655	Prba.g_01474	Prar.g_01709
OG0000656	Prba.g_01471	Prar.g_01712
OG0000657	Prba.g_01463	Prar.g_01719
OG0000658	Prba.g_01462	Prar.g_01720
OG0000659	Prba.g_01461	Prar.g_01721
OG0000660	Prba.g_01457	Prar.g_01725
OG0000661	Prba.g_01455	Prar.g_01727
OG0000662	Prba.g_01453	Prar.g_01729
OG0000663	Prba.g_01451	Prar.g_01731
OG0000664	Prba.g_01450	Prar.g_01732
OG0000665	Prba.g_01446	Prar.g_01736
OG0000666	Prba.g_01445	Prar.g_01737
OG0000667	Prba.g_01441	Prar.g_01742
OG0000668	Prba.g_01411	Prar.g_01759
OG0000669	Prba.g_01404	Prar.g_01767
OG0000670	Prba.g_01402	Prar.g_01769
OG0000671	Prba.g_01400	Prar.g_01771
OG0000672	Prba.g_01397	Prar.g_01774
OG0000673	Prba.g_01394	Prar.g_01777
OG0000674	Prba.g_01392	Prar.g_01779
OG0000675	Prba.g_01391	Prar.g_01780
OG0000676	Prba.g_01389	Prar.g_01782
OG0000677	Prba.g_01388	Prar.g_01783
OG0000678	Prba.g_01386	Prar.g_01785
OG0000679	Prba.g_01382	Prar.g_01789
OG0000680	Prba.g_01381	Prar.g_01790
OG0000681	Prba.g_01379	Prar.g_01792
OG0000682	Prba.g_01378	Prar.g_01793
OG0000683	Prba.g_01377	Prar.g_01794
OG0000684	Prba.g_01375	Prar.g_01795
OG0000685	Prba.g_01373	Prar.g_01797
OG0000686	Prba.g_01372	Prar.g_01798
OG0000687	Prba.g_01371	Prar.g_01799
OG0000688	Prba.g_01368	Prar.g_01802
OG0000689	Prba.g_01367	Prar.g_01803
OG0000690	Prba.g_01366	Prar.g_01804
OG0000691	Prba.g_01365	Prar.g_01805
OG0000692	Prba.g_01363	Prar.g_01807
OG0000693	Prba.g_01362	Prar.g_01808
OG0000694	Prba.g_01361	Prar.g_01809
OG0000695	Prba.g_01359	Prar.g_01811
OG0000696	Prba.g_01358	Prar.g_01812
OG0000697	Prba.g_01357	Prar.g_01813
OG0000698	Prba.g_01354	Prar.g_01816
OG0000699	Prba.g_01353	Prar.g_01817
OG0000700	Prba.g_01352	Prar.g_01818
OG0000701	Prba.g_01351	Prar.g_01819
OG0000702	Prba.g_01349	Prar.g_01821
OG0000703	Prba.g_01348	Prar.g_01822
OG0000704	Prba.g_01347	Prar.g_01823
OG0000705	Prba.g_01343	Prar.g_01827
OG0000706	Prba.g_01342	Prar.g_01828
OG0000707	Prba.g_01341	Prar.g_01829
OG0000708	Prba.g_01340	Prar.g_01830
OG0000709	Prba.g_01336	Prar.g_01834
OG0000710	Prba.g_01333	Prar.g_01837
OG0000711	Prba.g_01316	Prar.g_01853
OG0000712	Prba.g_01314	Prar.g_01855
OG0000713	Prba.g_01313	Prar.g_01856
OG0000714	Prba.g_01312	Prar.g_01857
OG0000715	Prba.g_01310	Prar.g_01859
OG0000716	Prba.g_01308	Prar.g_01861
OG0000717	Prba.g_01307	Prar.g_01862
OG0000718	Prba.g_01295	Prar.g_01873
OG0000719	Prba.g_01293	Prar.g_01875
OG0000720	Prba.g_01284	Prar.g_01884
OG0000721	Prba.g_01282	Prar.g_01886
OG0000722	Prba.g_01281	Prar.g_01887
OG0000723	Prba.g_01278	Prar.g_01890
OG0000724	Prba.g_01269	Prar.g_01899
OG0000725	Prba.g_01263	Prar.g_01905
OG0000726	Prba.g_01262	Prar.g_01906
OG0000727	Prba.g_01261	Prar.g_01907
OG0000728	Prba.g_01259	Prar.g_01909
OG0000729	Prba.g_01214	Prar.g_01955
OG0000730	Prba.g_00749	Prar.g_01324
OG0000731	Prba.g_00745	Prar.g_01320
OG0000732	Prba.g_00735	Prar.g_01314
OG0000733	Prba.g_00096	Prar.g_01295
OG0000734	Prba.g_00079	Prar.g_01278
OG0000735	Prba.g_00077	Prar.g_01276
OG0000736	Prba.g_00076	Prar.g_01275
OG0000737	Prba.g_00075	Prar.g_01274
OG0000738	Prba.g_00071	Prar.g_01270
OG0000739	Prba.g_00070	Prar.g_01269
OG0000740	Prba.g_00069	Prar.g_01268
OG0000741	Prba.g_00068	Prar.g_01267
OG0000742	Prba.g_00065	Prar.g_01264
OG0000743	Prba.g_00063	Prar.g_01262
OG0000744	Prba.g_00062	Prar.g_01261
OG0000745	Prba.g_00060	Prar.g_01260
OG0000746	Prba.g_00058	Prar.g_01258
OG0000747	Prba.g_00057	Prar.g_01257
OG0000748	Prba.g_00054	Prar.g_01254
OG0000749	Prba.g_00053	Prar.g_01253
OG0000750	Prba.g_00052	Prar.g_01252
OG0000751	Prba.g_00050	Prar.g_01250
OG0000752	Prba.g_00048	Prar.g_01248
OG0000753	Prba.g_00045	Prar.g_01245
OG0000754	Prba.g_00042	Prar.g_01242
OG0000755	Prba.g_00039	Prar.g_01239
OG0000756	Prba.g_00038	Prar.g_01238
OG0000757	Prba.g_00032	Prar.g_01232
OG0000758	Prba.g_00031	Prar.g_01231
OG0000759	Prba.g_00030	Prar.g_01230
OG0000760	Prba.g_00029	Prar.g_01229
OG0000761	Prba.g_00028	Prar.g_01228
OG0000762	Prba.g_00027	Prar.g_01227
OG0000763	Prba.g_00025	Prar.g_01225
OG0000764	Prba.g_00024	Prar.g_01224
OG0000765	Prba.g_00015	Prar.g_01215
OG0000766	Prba.g_00014	Prar.g_01214
OG0000767	Prba.g_00012	Prar.g_01212
OG0000768	Prba.g_00011	Prar.g_01211
OG0000769	Prba.g_00009	Prar.g_01209
OG0000770	Prba.g_00007	Prar.g_01207
OG0000771	Prba.g_01084	Prar.g_00376
OG0000772	Prba.g_01167	Prar.g_00976
OG0000773	Prba.g_01183	Prar.g_00964
OG0000774	Prba.g_01185	Prar.g_00962
OG0000775	Prba.g_01187	Prar.g_00960
OG0000776	Prba.g_01188	Prar.g_00959
OG0000777	Prba.g_01189	Prar.g_00958
OG0000778	Prba.g_01190	Prar.g_00957
OG0000779	Prba.g_01194	Prar.g_00953
OG0000780	Prba.g_01195	Prar.g_00952
OG0000781	Prba.g_01198	Prar.g_00949
OG0000782	Prba.g_01199	Prar.g_00948
OG0000783	Prba.g_01200	Prar.g_00947
OG0000784	Prba.g_01201	Prar.g_00946
OG0000785	Prba.g_01203	Prar.g_00944
OG0000786	Prba.g_01205	Prar.g_00942
OG0000787	Prba.g_01206	Prar.g_00941
OG0000788	Prba.g_00209	Prar.g_00924
OG0000789	Prba.g_00206	Prar.g_00921
OG0000790	Prba.g_00191	Prar.g_00906
OG0000791	Prba.g_00189	Prar.g_00904
OG0000792	Prba.g_00188	Prar.g_00903
OG0000793	Prba.g_00185	Prar.g_00900
OG0000794	Prba.g_00184	Prar.g_00899
OG0000795	Prba.g_00183	Prar.g_00898
OG0000796	Prba.g_00179	Prar.g_00894
OG0000797	Prba.g_00178	Prar.g_00893
OG0000798	Prba.g_00166	Prar.g_00866
OG0000799	Prba.g_00115	Prar.g_00357
OG0000800	Prba.g_00114	Prar.g_00356
OG0000801	Prba.g_00113	Prar.g_00355
OG0000802	Prba.g_00111	Prar.g_00353
OG0000803	Prba.g_00109	Prar.g_00351
OG0000804	Prba.g_00108	Prar.g_00350
OG0000805	Prba.g_00106	Prar.g_00348
OG0000806	Prba.g_00720	Prar.g_00346
OG0000807	Prba.g_00719	Prar.g_00345
OG0000808	Prba.g_00718	Prar.g_00344
OG0000809	Prba.g_00715	Prar.g_00341
OG0000810	Prba.g_00714	Prar.g_00340
OG0000811	Prba.g_00710	Prar.g_00336
OG0000812	Prba.g_00708	Prar.g_00842
OG0000813	Prba.g_00707	Prar.g_00841
OG0000814	Prba.g_00705	Prar.g_00839
OG0000815	Prba.g_00704	Prar.g_00838
OG0000816	Prba.g_00702	Prar.g_00836
OG0000817	Prba.g_00701	Prar.g_00835
OG0000818	Prba.g_00696	Prar.g_00830
OG0000819	Prba.g_00695	Prar.g_00829
OG0000820	Prba.g_00694	Prar.g_00828
OG0000821	Prba.g_00690	Prar.g_00824
OG0000822	Prba.g_00689	Prar.g_00823
OG0000823	Prba.g_00688	Prar.g_00822
OG0000824	Prba.g_00685	Prar.g_00819
OG0000825	Prba.g_00684	Prar.g_00818
OG0000826	Prba.g_00683	Prar.g_00817
OG0000827	Prba.g_00682	Prar.g_00816
OG0000828	Prba.g_00679	Prar.g_00813
OG0000829	Prba.g_00678	Prar.g_00812
OG0000830	Prba.g_00677	Prar.g_00811
OG0000831	Prba.g_00350	Prar.g_00809
OG0000832	Prba.g_00344	Prar.g_00803
OG0000833	Prba.g_00336	Prar.g_00795
OG0000834	Prba.g_00335	Prar.g_00794
OG0000835	Prba.g_00334	Prar.g_00793
OG0000836	Prba.g_00333	Prar.g_00792
OG0000837	Prba.g_00332	Prar.g_00791
OG0000838	Prba.g_00330	Prar.g_00789
OG0000839	Prba.g_00329	Prar.g_00788
OG0000840	Prba.g_00328	Prar.g_00787
OG0000841	Prba.g_00327	Prar.g_00786
OG0000842	Prba.g_00326	Prar.g_00785
OG0000843	Prba.g_00325	Prar.g_00784
OG0000844	Prba.g_00324	Prar.g_00783
OG0000845	Prba.g_00323	Prar.g_00782
OG0000846	Prba.g_00322	Prar.g_00781
OG0000847	Prba.g_00321	Prar.g_00780
OG0000848	Prba.g_00320	Prar.g_00779
OG0000849	Prba.g_00319	Prar.g_00778
OG0000850	Prba.g_00317	Prar.g_00776
OG0000851	Prba.g_00316	Prar.g_00775
OG0000852	Prba.g_00315	Prar.g_00774
OG0000853	Prba.g_00311	Prar.g_00770
OG0000854	Prba.g_00309	Prar.g_00768
OG0000855	Prba.g_00308	Prar.g_00767
OG0000856	Prba.g_00293	Prar.g_00753
OG0000857	Prba.g_00266	Prar.g_00725
OG0000858	Prba.g_00232	Prar.g_01149
OG0000859	Prba.g_00231	Prar.g_01148
OG0000860	Prba.g_00618	Prar.g_01141
OG0000861	Prba.g_00617	Prar.g_01140
OG0000862	Prba.g_00616	Prar.g_01139
OG0000863	Prba.g_00614	Prar.g_01137
OG0000864	Prba.g_00613	Prar.g_01136
OG0000865	Prba.g_00612	Prar.g_01135
OG0000866	Prba.g_00611	Prar.g_01134
OG0000867	Prba.g_00610	Prar.g_01133
OG0000868	Prba.g_00609	Prar.g_01132
OG0000869	Prba.g_00605	Prar.g_01128
OG0000870	Prba.g_00600	Prar.g_01123
OG0000871	Prba.g_00599	Prar.g_01122
OG0000872	Prba.g_00598	Prar.g_01121
OG0000873	Prba.g_00595	Prar.g_01965
OG0000874	Prba.g_00592	Prar.g_01968
OG0000875	Prba.g_00591	Prar.g_01969
OG0000876	Prba.g_00590	Prar.g_01970
OG0000877	Prba.g_00588	Prar.g_01963
OG0000878	Prba.g_00587	Prar.g_01962
OG0000879	Prba.g_00586	Prar.g_01961
OG0000880	Prba.g_00585	Prar.g_01960
OG0000881	Prba.g_00581	Prar.g_00595, Prar.g_01956
OG0000882	Prba.g_00576	Prar.g_00600
OG0000883	Prba.g_00574	Prar.g_00601
OG0000884	Prba.g_00573	Prar.g_00603
OG0000885	Prba.g_00572	Prar.g_00604
OG0000886	Prba.g_00571	Prar.g_00605
OG0000887	Prba.g_00570	Prar.g_00606
OG0000888	Prba.g_00568	Prar.g_00608
OG0000889	Prba.g_00566	Prar.g_00610
OG0000890	Prba.g_00565	Prar.g_00611
OG0000891	Prba.g_00564	Prar.g_00612
OG0000892	Prba.g_00352	Prar.g_01119
OG0000893	Prba.g_00357	Prar.g_01114
OG0000894	Prba.g_00359	Prar.g_01112
OG0000895	Prba.g_00362	Prar.g_01109
OG0000896	Prba.g_00363	Prar.g_01108
OG0000897	Prba.g_00365	Prar.g_01106
OG0000898	Prba.g_00366	Prar.g_01105
OG0000899	Prba.g_00367	Prar.g_01104
OG0000900	Prba.g_00368	Prar.g_01103
OG0000901	Prba.g_00371	Prar.g_01100
OG0000902	Prba.g_00373	Prar.g_01098
OG0000903	Prba.g_00376	Prar.g_01095
OG0000904	Prba.g_00378	Prar.g_01093
OG0000905	Prba.g_00383	Prar.g_01088
OG0000906	Prba.g_00384	Prar.g_01087
OG0000907	Prba.g_00387	Prar.g_01069
OG0000908	Prba.g_00390	Prar.g_01066
OG0000909	Prba.g_00391	Prar.g_01065
OG0000910	Prba.g_00392	Prar.g_01064
OG0000911	Prba.g_00394	Prar.g_01062
OG0000912	Prba.g_00395	Prar.g_01061
OG0000913	Prba.g_00396	Prar.g_01060
OG0000914	Prba.g_00397	Prar.g_01059
OG0000915	Prba.g_00398	Prar.g_01058
OG0000916	Prba.g_00399	Prar.g_01057
OG0000917	Prba.g_00400	Prar.g_01056
OG0000918	Prba.g_00401	Prar.g_01055
OG0000919	Prba.g_00402	Prar.g_01054
OG0000920	Prba.g_00403	Prar.g_01053
OG0000921	Prba.g_00404	Prar.g_01052
OG0000922	Prba.g_00405	Prar.g_01051
OG0000923	Prba.g_00409	Prar.g_01047
OG0000924	Prba.g_00410	Prar.g_01046
OG0000925	Prba.g_00411	Prar.g_01045
OG0000926	Prba.g_00412	Prar.g_01044
OG0000927	Prba.g_00414	Prar.g_01042
OG0000928	Prba.g_00415	Prar.g_01041
OG0000929	Prba.g_00416	Prar.g_01040
OG0000930	Prba.g_00417	Prar.g_01039
OG0000931	Prba.g_00418	Prar.g_01038
OG0000932	Prba.g_00419	Prar.g_01037
OG0000933	Prba.g_00423	Prar.g_01033
OG0000934	Prba.g_00425	Prar.g_01031
OG0000935	Prba.g_00426	Prar.g_01030
OG0000936	Prba.g_00427	Prar.g_01029
OG0000937	Prba.g_00428	Prar.g_01028
OG0000938	Prba.g_00430	Prar.g_01026
OG0000939	Prba.g_00431	Prar.g_01025
OG0000940	Prba.g_00438	Prar.g_01019
OG0000941	Prba.g_01049	Prar.g_01017
OG0000942	Prba.g_01051	Prar.g_01015
OG0000943	Prba.g_01052	Prar.g_01014
OG0000944	Prba.g_01053	Prar.g_01013
OG0000945	Prba.g_01054	Prar.g_01012
OG0000946	Prba.g_01059	Prar.g_00617
OG0000947	Prba.g_01061	Prar.g_00619
OG0000948	Prba.g_01062	Prar.g_00620
OG0000949	Prba.g_01065	Prar.g_00623
OG0000950	Prba.g_01070	Prar.g_00628
OG0000951	Prba.g_01074	Prar.g_00632
OG0000952	Prba.g_01078	Prar.g_00636
OG0000953	Prba.g_00753	Prar.g_00639
OG0000954	Prba.g_00757	Prar.g_00643
OG0000955	Prba.g_00758	Prar.g_00644
OG0000956	Prba.g_00760	Prar.g_00646
OG0000957	Prba.g_00766	Prar.g_00651
OG0000958	Prba.g_00767	Prar.g_00652
OG0000959	Prba.g_00771	Prar.g_00656
OG0000960	Prba.g_00772	Prar.g_00657
OG0000961	Prba.g_00774	Prar.g_00659
OG0000962	Prba.g_00776	Prar.g_00661
OG0000963	Prba.g_00780	Prar.g_00664
OG0000964	Prba.g_00781	Prar.g_00665
OG0000965	Prba.g_00782	Prar.g_00666
OG0000966	Prba.g_00789	Prar.g_00673
OG0000967	Prba.g_00794	Prar.g_00677
OG0000968	Prba.g_00796	Prar.g_00679
OG0000969	Prba.g_00797	Prar.g_00680
OG0000970	Prba.g_00798	Prar.g_00681
OG0000971	Prba.g_00799	Prar.g_00682
OG0000972	Prba.g_00800	Prar.g_00683
OG0000973	Prba.g_00801	Prar.g_00684
OG0000974	Prba.g_00802	Prar.g_00685
OG0000975	Prba.g_00803	Prar.g_00686
OG0000976	Prba.g_00804	Prar.g_00687
OG0000977	Prba.g_00805	Prar.g_00688
OG0000978	Prba.g_00806	Prar.g_00689
OG0000979	Prba.g_00809	Prar.g_00692
OG0000980	Prba.g_00811	Prar.g_00694
OG0000981	Prba.g_00813	Prar.g_00696
OG0000982	Prba.g_00815	Prar.g_00698
OG0000983	Prba.g_00816	Prar.g_00699
OG0000984	Prba.g_00817	Prar.g_00700
OG0000985	Prba.g_00820	Prar.g_00703
OG0000986	Prba.g_00822	Prar.g_00705
OG0000987	Prba.g_00823	Prar.g_00706
OG0000988	Prba.g_00826	Prar.g_00709
OG0000989	Prba.g_00830	Prar.g_00073
OG0000990	Prba.g_00833	Prar.g_00070
OG0000991	Prba.g_00834	Prar.g_00069
OG0000992	Prba.g_00836	Prar.g_00067
OG0000993	Prba.g_00837	Prar.g_00066
OG0000994	Prba.g_00838	Prar.g_00065
OG0000995	Prba.g_00842	Prar.g_00061
OG0000996	Prba.g_00843	Prar.g_00060
OG0000997	Prba.g_00844	Prar.g_00059
OG0000998	Prba.g_00846	Prar.g_00057
OG0000999	Prba.g_00847	Prar.g_00056
OG0001000	Prba.g_01778	Prar.g_00053
OG0001001	Prba.g_01780	Prar.g_00051
OG0001002	Prba.g_01784	Prar.g_00047
OG0001003	Prba.g_01785	Prar.g_00046
OG0001004	Prba.g_01786	Prar.g_00045
OG0001005	Prba.g_01787	Prar.g_00044
OG0001006	Prba.g_01791	Prar.g_00040
OG0001007	Prba.g_01793	Prar.g_00038
OG0001008	Prba.g_01024	Prar.g_00485
OG0001009	Prba.g_01820	Prar.g_00011
OG0001010	Prba.g_01821	Prar.g_00010
OG0001011	Prba.g_01822	Prar.g_00009
OG0001012	Prba.g_01837	Prar.g_00577
OG0001013	Prba.g_01842	Prar.g_00571
OG0001014	Prba.g_01845	Prar.g_00568
OG0001015	Prba.g_01846	Prar.g_00567
OG0001016	Prba.g_01861	Prar.g_00255
OG0001017	Prba.g_01865	Prar.g_00251
OG0001018	Prba.g_01868	Prar.g_00248
OG0001019	Prba.g_01877	Prar.g_00239
OG0001020	Prba.g_01878	Prar.g_00238
OG0001021	Prba.g_01879	Prar.g_00237
OG0001022	Prba.g_01882	Prar.g_00234
OG0001023	Prba.g_01883	Prar.g_00233
OG0001024	Prba.g_01886	Prar.g_00230
OG0001025	Prba.g_01892	Prar.g_00224
OG0001026	Prba.g_01899	Prar.g_00217
OG0001027	Prba.g_01900	Prar.g_00216
OG0001028	Prba.g_01902	Prar.g_00214
OG0001029	Prba.g_01903	Prar.g_00213
OG0001030	Prba.g_01918	Prar.g_00198
OG0001031	Prba.g_00642	Prar.g_00141
OG0001032	Prba.g_00643	Prar.g_00140
OG0001033	Prba.g_00664	Prar.g_00119
OG0001034	Prba.g_00455	Prar.g_00091
OG0001035	Prba.g_00473	Prar.g_00333
OG0001036	Prba.g_00477	Prar.g_00328
OG0001037	Prba.g_00478	Prar.g_00327
OG0001038	Prba.g_00495	Prar.g_00309
OG0001039	Prba.g_00498	Prar.g_00306
OG0001040	Prba.g_00500	Prar.g_00304
OG0001041	Prba.g_00504	Prar.g_00300
OG0001042	Prba.g_00520	Prar.g_00283
OG0001043	Prba.g_00521	Prar.g_00282
OG0001044	Prba.g_00549	Prar.g_00393
OG0001045	Prba.g_00558	Prar.g_00402
OG0001046	Prba.g_00873	Prar.g_00440
OG0001047	Prba.g_01022	Prar.g_00487
OG0001048	Prba.g_01021	Prar.g_00488
OG0001049	Prba.g_01019	Prar.g_00490
OG0001050	Prba.g_01018	Prar.g_00491
OG0001051	Prba.g_01017	Prar.g_00492
OG0001052	Prba.g_00990	Prar.g_00521
OG0001053	Prba.g_00978	Prar.g_00533
OG0001054	Prba.g_00963	Prar.g_01329
OG0001055	Prba.g_00944	Prar.g_01347
OG0001056	Prba.g_00925	Prar.g_01366
OG0001057	Prba.g_01774	Prar.g_01371
OG0001058	Prba.g_01766	Prar.g_01379
OG0001059	Prba.g_01762	Prar.g_01383
OG0001060	Prba.g_01755	Prar.g_01390
OG0001061	Prba.g_01742	Prar.g_01403
OG0001062	Prba.g_01740	Prar.g_01405
OG0001063	Prba.g_01738	Prar.g_01407
OG0001064	Prba.g_01737	Prar.g_01408
OG0001065	Prba.g_01736	Prar.g_01409
OG0001066	Prba.g_01735	Prar.g_01410
OG0001067	Prba.g_01734	Prar.g_01411
OG0001068	Prba.g_01733	Prar.g_01412
OG0001069	Prba.g_01732	Prar.g_01413
OG0001070	Prba.g_01729	Prar.g_01416
OG0001071	Prba.g_01728	Prar.g_01417
OG0001072	Prba.g_01727	Prar.g_01419
OG0001073	Prba.g_01713	Prar.g_01434
OG0001074	Prba.g_01702	Prar.g_01445
OG0001075	Prba.g_01701	Prar.g_01446
OG0001076	Prba.g_01693	Prar.g_01454
OG0001077	Prba.g_01689	Prar.g_01458
OG0001078	Prba.g_01681	Prar.g_01466
OG0001079	Prba.g_01670	Prar.g_01477
OG0001080	Prba.g_01664	Prar.g_01483
OG0001081	Prba.g_01662	Prar.g_01485
OG0001082	Prba.g_01661	Prar.g_01486
OG0001083	Prba.g_01656	Prar.g_01491
OG0001084	Prba.g_01655	Prar.g_01492
OG0001085	Prba.g_01647	Prar.g_01500
OG0001086	Prba.g_01646	Prar.g_01501
OG0001087	Prba.g_01629	Prar.g_01518
OG0001088	Prba.g_01628	Prar.g_01519
OG0001089	Prba.g_01620	Prar.g_01527
OG0001090	Prba.g_01593	Prar.g_01600
OG0001091	Prba.g_01591	Prar.g_01602
OG0001092	Prba.g_01590	Prar.g_01603
OG0001093	Prba.g_01585	Prar.g_01608
OG0001094	Prba.g_01505	Prar.g_01678
OG0001095	Prba.g_01486	Prar.g_01697
OG0001096	Prba.g_01473	Prar.g_01710
OG0001097	Prba.g_01454	Prar.g_01728
OG0001098	Prba.g_01439	Prar.g_01744
OG0001099	Prba.g_01407	Prar.g_01764
OG0001100	Prba.g_01403	Prar.g_01768
OG0001101	Prba.g_01401	Prar.g_01770
OG0001102	Prba.g_01398	Prar.g_01773
OG0001103	Prba.g_01396	Prar.g_01775
OG0001104	Prba.g_01374	Prar.g_01796
OG0001105	Prba.g_01370	Prar.g_01800
OG0001106	Prba.g_01346	Prar.g_01824
OG0001107	Prba.g_01339	Prar.g_01831
OG0001108	Prba.g_01335	Prar.g_01835
OG0001109	Prba.g_01334	Prar.g_01836
OG0001110	Prba.g_01332	Prar.g_01838
OG0001111	Prba.g_01331	Prar.g_01839
OG0001112	Prba.g_01330	Prar.g_01840
OG0001113	Prba.g_01329	Prar.g_01841
OG0001114	Prba.g_01328	Prar.g_01842
OG0001115	Prba.g_01326	Prar.g_01844
OG0001116	Prba.g_01325	Prar.g_01845
OG0001117	Prba.g_01324	Prar.g_01846
OG0001118	Prba.g_01323	Prar.g_01847
OG0001119	Prba.g_01322	Prar.g_01848
OG0001120	Prba.g_01320	Prar.g_01850
OG0001121	Prba.g_00099	Prar.g_01298
OG0001122	Prba.g_01292	Prar.g_01876
OG0001123	Prba.g_01288	Prar.g_01880
OG0001124	Prba.g_01286	Prar.g_01882
OG0001125	Prba.g_01285	Prar.g_01883
OG0001126	Prba.g_01275	Prar.g_01893
OG0001127	Prba.g_01274	Prar.g_01894
OG0001128	Prba.g_01272	Prar.g_01896
OG0001129	Prba.g_01271	Prar.g_01897
OG0001130	Prba.g_01270	Prar.g_01898
OG0001131	Prba.g_01234	Prar.g_01935
OG0001132	Prba.g_01225	Prar.g_01944
OG0001133	Prba.g_00729	Prar.g_01309
OG0001134	Prba.g_00097	Prar.g_01296
OG0001135	Prba.g_00094	Prar.g_01293
OG0001136	Prba.g_00067	Prar.g_01266
OG0001137	Prba.g_00055	Prar.g_01255
OG0001138	Prba.g_00037	Prar.g_01237
OG0001139	Prba.g_00036	Prar.g_01236
OG0001140	Prba.g_00035	Prar.g_01235
OG0001141	Prba.g_00034	Prar.g_01234
OG0001142	Prba.g_00033	Prar.g_01233
OG0001143	Prba.g_00026	Prar.g_01226
OG0001144	Prba.g_00021	Prar.g_01221
OG0001145	Prba.g_01184	Prar.g_00963
