Orthogroup	Prba	Prau
OG0000553	Prba.g_00932	Prau.g_00569
OG0000554	Prba.g_00927	Prau.g_00574
OG0000555	Prba.g_01773	Prau.g_00582
OG0000556	Prba.g_01771	Prau.g_00584
OG0000557	Prba.g_01770	Prau.g_00585
OG0000558	Prba.g_01768	Prau.g_00587
OG0000559	Prba.g_01764	Prau.g_00591
OG0000560	Prba.g_01761	Prau.g_00594
OG0000561	Prba.g_01760	Prau.g_00595
OG0000562	Prba.g_01759	Prau.g_00596
OG0000563	Prba.g_01758	Prau.g_00597
OG0000564	Prba.g_01757	Prau.g_00598
OG0000565	Prba.g_01754	Prau.g_00601
OG0000566	Prba.g_01752	Prau.g_00603
OG0000567	Prba.g_01748	Prau.g_00607
OG0000568	Prba.g_01747	Prau.g_00608
OG0000569	Prba.g_01746	Prau.g_00609
OG0000570	Prba.g_01745	Prau.g_00610
OG0000571	Prba.g_01743	Prau.g_00612
OG0000572	Prba.g_01730	Prau.g_00625
OG0000573	Prba.g_01725	Prau.g_00630
OG0000574	Prba.g_01724	Prau.g_00631
OG0000575	Prba.g_01720	Prau.g_00635
OG0000576	Prba.g_01718	Prau.g_00637
OG0000577	Prba.g_01717	Prau.g_00638
OG0000578	Prba.g_01716	Prau.g_00639
OG0000579	Prba.g_01715	Prau.g_00640
OG0000580	Prba.g_01714	Prau.g_00641
OG0000581	Prba.g_01712	Prau.g_00643
OG0000582	Prba.g_01709	Prau.g_00646
OG0000583	Prba.g_01708	Prau.g_00647
OG0000584	Prba.g_01707	Prau.g_00648
OG0000585	Prba.g_01705	Prau.g_00650
OG0000586	Prba.g_01704	Prau.g_00651
OG0000587	Prba.g_01703	Prau.g_00652
OG0000588	Prba.g_01699	Prau.g_00656
OG0000589	Prba.g_01696	Prau.g_00661
OG0000590	Prba.g_01695	Prau.g_00662
OG0000591	Prba.g_01692	Prau.g_00665
OG0000592	Prba.g_01691	Prau.g_00666
OG0000593	Prba.g_01685	Prau.g_00672
OG0000594	Prba.g_01684	Prau.g_00673
OG0000595	Prba.g_01683	Prau.g_00674
OG0000596	Prba.g_01679	Prau.g_00678
OG0000597	Prba.g_01677	Prau.g_00680
OG0000598	Prba.g_01676	Prau.g_00681
OG0000599	Prba.g_01673	Prau.g_00684
OG0000600	Prba.g_01672	Prau.g_00685
OG0000601	Prba.g_01671	Prau.g_00686
OG0000602	Prba.g_01669	Prau.g_00688
OG0000603	Prba.g_01668	Prau.g_00689
OG0000604	Prba.g_01667	Prau.g_00690
OG0000605	Prba.g_01666	Prau.g_00691
OG0000606	Prba.g_01663	Prau.g_00694
OG0000607	Prba.g_01660	Prau.g_00697
OG0000608	Prba.g_01659	Prau.g_00698
OG0000609	Prba.g_01658	Prau.g_00699
OG0000610	Prba.g_01653	Prau.g_00704
OG0000611	Prba.g_01650	Prau.g_00707
OG0000612	Prba.g_01649	Prau.g_00708
OG0000613	Prba.g_01644	Prau.g_00713
OG0000614	Prba.g_01625	Prau.g_00732
OG0000615	Prba.g_01617	Prau.g_00740
OG0000616	Prba.g_01613	Prau.g_00744
OG0000617	Prba.g_01588	Prau.g_00761
OG0000618	Prba.g_01587	Prau.g_00762
OG0000619	Prba.g_01586	Prau.g_00763
OG0000620	Prba.g_01583	Prau.g_00766
OG0000621	Prba.g_01582	Prau.g_00767
OG0000622	Prba.g_01581	Prau.g_00768
OG0000623	Prba.g_01580	Prau.g_00769
OG0000624	Prba.g_01579	Prau.g_00770
OG0000625	Prba.g_01578	Prau.g_00771
OG0000626	Prba.g_01577	Prau.g_00772
OG0000627	Prba.g_01576	Prau.g_00773
OG0000628	Prba.g_01575	Prau.g_00774
OG0000629	Prba.g_01574	Prau.g_00775
OG0000630	Prba.g_01571	Prau.g_00778
OG0000631	Prba.g_01508	Prau.g_00845
OG0000632	Prba.g_01507	Prau.g_00846
OG0000633	Prba.g_01506	Prau.g_00847
OG0000634	Prba.g_01503	Prau.g_00850
OG0000635	Prba.g_01502	Prau.g_00851
OG0000636	Prba.g_01500	Prau.g_00853
OG0000637	Prba.g_01498	Prau.g_00855
OG0000638	Prba.g_01497	Prau.g_00856
OG0000639	Prba.g_01496	Prau.g_00857
OG0000640	Prba.g_01495	Prau.g_00858
OG0000641	Prba.g_01491	Prau.g_00862
OG0000642	Prba.g_01490	Prau.g_00863
OG0000643	Prba.g_01489	Prau.g_00864
OG0000644	Prba.g_01488	Prau.g_00865
OG0000645	Prba.g_01487	Prau.g_00866
OG0000646	Prba.g_01485	Prau.g_00868
OG0000647	Prba.g_01484	Prau.g_00869
OG0000648	Prba.g_01482	Prau.g_00871
OG0000649	Prba.g_01481	Prau.g_00872
OG0000650	Prba.g_01480	Prau.g_00873
OG0000651	Prba.g_01479	Prau.g_00874
OG0000652	Prba.g_01478	Prau.g_00875
OG0000653	Prba.g_01476	Prau.g_00877
OG0000654	Prba.g_01475	Prau.g_00878
OG0000655	Prba.g_01474	Prau.g_00879
OG0000656	Prba.g_01471	Prau.g_00882
OG0000657	Prba.g_01463	Prau.g_00889
OG0000658	Prba.g_01462	Prau.g_00890
OG0000659	Prba.g_01461	Prau.g_00891
OG0000660	Prba.g_01457	Prau.g_00895
OG0000661	Prba.g_01455	Prau.g_00897
OG0000662	Prba.g_01453	Prau.g_00899
OG0000663	Prba.g_01451	Prau.g_00902
OG0000664	Prba.g_01450	Prau.g_00903
OG0000665	Prba.g_01446	Prau.g_00907
OG0000666	Prba.g_01445	Prau.g_00908
OG0000667	Prba.g_01441	Prau.g_00912
OG0000668	Prba.g_01411	Prau.g_00942
OG0000669	Prba.g_01404	Prau.g_00949
OG0000670	Prba.g_01402	Prau.g_00951
OG0000671	Prba.g_01400	Prau.g_00953
OG0000672	Prba.g_01397	Prau.g_00955
OG0000673	Prba.g_01394	Prau.g_00957
OG0000674	Prba.g_01392	Prau.g_00959
OG0000675	Prba.g_01391	Prau.g_00960
OG0000676	Prba.g_01389	Prau.g_00962
OG0000677	Prba.g_01388	Prau.g_00963
OG0000678	Prba.g_01386	Prau.g_00965
OG0000679	Prba.g_01382	Prau.g_00969
OG0000680	Prba.g_01381	Prau.g_00970
OG0000681	Prba.g_01379	Prau.g_00973
OG0000682	Prba.g_01378	Prau.g_00974
OG0000683	Prba.g_01377	Prau.g_00975
OG0000684	Prba.g_01375	Prau.g_00977
OG0000685	Prba.g_01373	Prau.g_00979
OG0000686	Prba.g_01372	Prau.g_00980
OG0000687	Prba.g_01371	Prau.g_00981
OG0000688	Prba.g_01368	Prau.g_00984
OG0000689	Prba.g_01367	Prau.g_00985
OG0000690	Prba.g_01366	Prau.g_00986
OG0000691	Prba.g_01365	Prau.g_00987
OG0000692	Prba.g_01363	Prau.g_00989
OG0000693	Prba.g_01362	Prau.g_00990
OG0000694	Prba.g_01361	Prau.g_00991
OG0000695	Prba.g_01359	Prau.g_00993
OG0000696	Prba.g_01358	Prau.g_00994
OG0000697	Prba.g_01357	Prau.g_00995
OG0000698	Prba.g_01354	Prau.g_00998
OG0000699	Prba.g_01353	Prau.g_00999
OG0000700	Prba.g_01352	Prau.g_01000
OG0000701	Prba.g_01351	Prau.g_01001
OG0000702	Prba.g_01349	Prau.g_01003
OG0000703	Prba.g_01348	Prau.g_01004
OG0000704	Prba.g_01347	Prau.g_01005
OG0000705	Prba.g_01343	Prau.g_01009
OG0000706	Prba.g_01342	Prau.g_01010
OG0000707	Prba.g_01341	Prau.g_01011
OG0000708	Prba.g_01340	Prau.g_01012
OG0000709	Prba.g_01336	Prau.g_01016
OG0000710	Prba.g_01333	Prau.g_01019
OG0000711	Prba.g_01316	Prau.g_01036
OG0000712	Prba.g_01314	Prau.g_01038
OG0000713	Prba.g_01313	Prau.g_01039
OG0000714	Prba.g_01312	Prau.g_01040
OG0000715	Prba.g_01310	Prau.g_01042
OG0000716	Prba.g_01308	Prau.g_01044
OG0000717	Prba.g_01307	Prau.g_01045
OG0000718	Prba.g_01295	Prau.g_01058
OG0000719	Prba.g_01293	Prau.g_01060
OG0000720	Prba.g_01284	Prau.g_01069
OG0000721	Prba.g_01282	Prau.g_01071
OG0000722	Prba.g_01281	Prau.g_01072
OG0000723	Prba.g_01278	Prau.g_01075
OG0000724	Prba.g_01269	Prau.g_01084
OG0000725	Prba.g_01263	Prau.g_01090
OG0000726	Prba.g_01262	Prau.g_01091
OG0000727	Prba.g_01261	Prau.g_01092
OG0000728	Prba.g_01259	Prau.g_01094
OG0000729	Prba.g_01214	Prau.g_01138
OG0000730	Prba.g_00749	Prau.g_01142
OG0000731	Prba.g_00745	Prau.g_01146
OG0000732	Prba.g_00735	Prau.g_01155
OG0000733	Prba.g_00096	Prau.g_01175
OG0000734	Prba.g_00079	Prau.g_01192
OG0000735	Prba.g_00077	Prau.g_01194
OG0000736	Prba.g_00076	Prau.g_01195
OG0000737	Prba.g_00075	Prau.g_01196
OG0000738	Prba.g_00071	Prau.g_01200
OG0000739	Prba.g_00070	Prau.g_01201
OG0000740	Prba.g_00069	Prau.g_01202
OG0000741	Prba.g_00068	Prau.g_01203
OG0000742	Prba.g_00065	Prau.g_01205
OG0000743	Prba.g_00063	Prau.g_01207
OG0000744	Prba.g_00062	Prau.g_01208
OG0000745	Prba.g_00060	Prau.g_01209
OG0000746	Prba.g_00058	Prau.g_01211
OG0000747	Prba.g_00057	Prau.g_01212
OG0000748	Prba.g_00054	Prau.g_01215
OG0000749	Prba.g_00053	Prau.g_01216
OG0000750	Prba.g_00052	Prau.g_01217
OG0000751	Prba.g_00050	Prau.g_01219
OG0000752	Prba.g_00048	Prau.g_01221
OG0000753	Prba.g_00045	Prau.g_01224
OG0000754	Prba.g_00042	Prau.g_01227
OG0000755	Prba.g_00039	Prau.g_01230
OG0000756	Prba.g_00038	Prau.g_01231
OG0000757	Prba.g_00032	Prau.g_01237
OG0000758	Prba.g_00031	Prau.g_01238
OG0000759	Prba.g_00030	Prau.g_01239
OG0000760	Prba.g_00029	Prau.g_01240
OG0000761	Prba.g_00028	Prau.g_01241
OG0000762	Prba.g_00027	Prau.g_01242
OG0000763	Prba.g_00025	Prau.g_01244
OG0000764	Prba.g_00024	Prau.g_01245
OG0000765	Prba.g_00015	Prau.g_01254
OG0000766	Prba.g_00014	Prau.g_01255
OG0000767	Prba.g_00012	Prau.g_01257
OG0000768	Prba.g_00011	Prau.g_01258
OG0000769	Prba.g_00009	Prau.g_01260
OG0000770	Prba.g_00007	Prau.g_01262
OG0000771	Prba.g_01084	Prau.g_01271
OG0000772	Prba.g_01167	Prau.g_01346
OG0000773	Prba.g_01183	Prau.g_01361
OG0000774	Prba.g_01185	Prau.g_01363
OG0000775	Prba.g_01187	Prau.g_01366
OG0000776	Prba.g_01188	Prau.g_01367
OG0000777	Prba.g_01189	Prau.g_01368
OG0000778	Prba.g_01190	Prau.g_01369
OG0000779	Prba.g_01194	Prau.g_01373
OG0000780	Prba.g_01195	Prau.g_01374
OG0000781	Prba.g_01198	Prau.g_01377
OG0000782	Prba.g_01199	Prau.g_01378
OG0000783	Prba.g_01200	Prau.g_01379
OG0000784	Prba.g_01201	Prau.g_01380
OG0000785	Prba.g_01203	Prau.g_01382
OG0000786	Prba.g_01205	Prau.g_01384
OG0000787	Prba.g_01206	Prau.g_01385
OG0000788	Prba.g_00209	Prau.g_01396
OG0000789	Prba.g_00206	Prau.g_01399
OG0000790	Prba.g_00191	Prau.g_01414
OG0000791	Prba.g_00189	Prau.g_01416
OG0000792	Prba.g_00188	Prau.g_01417
OG0000793	Prba.g_00185	Prau.g_01420
OG0000794	Prba.g_00184	Prau.g_01421
OG0000795	Prba.g_00183	Prau.g_01422
OG0000796	Prba.g_00179	Prau.g_01426
OG0000797	Prba.g_00178	Prau.g_01427
OG0000799	Prba.g_00115	Prau.g_01510
OG0000800	Prba.g_00114	Prau.g_01511
OG0000801	Prba.g_00113	Prau.g_01512
OG0000802	Prba.g_00111	Prau.g_01514
OG0000803	Prba.g_00109	Prau.g_01516
OG0000804	Prba.g_00108	Prau.g_01517
OG0000805	Prba.g_00106	Prau.g_01519
OG0000806	Prba.g_00720	Prau.g_01521
OG0000807	Prba.g_00719	Prau.g_01522
OG0000808	Prba.g_00718	Prau.g_01523
OG0000809	Prba.g_00715	Prau.g_01526
OG0000810	Prba.g_00714	Prau.g_01527
OG0000811	Prba.g_00710	Prau.g_01534
OG0000812	Prba.g_00708	Prau.g_01536
OG0000813	Prba.g_00707	Prau.g_01537
OG0000814	Prba.g_00705	Prau.g_01539
OG0000815	Prba.g_00704	Prau.g_01540
OG0000816	Prba.g_00702	Prau.g_01542
OG0000817	Prba.g_00701	Prau.g_01543
OG0000818	Prba.g_00696	Prau.g_01548
OG0000819	Prba.g_00695	Prau.g_01549
OG0000820	Prba.g_00694	Prau.g_01550
OG0000821	Prba.g_00690	Prau.g_01554
OG0000822	Prba.g_00689	Prau.g_01555
OG0000823	Prba.g_00688	Prau.g_01556
OG0000824	Prba.g_00685	Prau.g_01559
OG0000825	Prba.g_00684	Prau.g_01560
OG0000826	Prba.g_00683	Prau.g_01561
OG0000827	Prba.g_00682	Prau.g_01562
OG0000828	Prba.g_00679	Prau.g_01565
OG0000829	Prba.g_00678	Prau.g_01566
OG0000830	Prba.g_00677	Prau.g_01567
OG0000831	Prba.g_00350	Prau.g_01569
OG0000832	Prba.g_00344	Prau.g_01575
OG0000833	Prba.g_00336	Prau.g_01583
OG0000834	Prba.g_00335	Prau.g_01584
OG0000835	Prba.g_00334	Prau.g_01585
OG0000836	Prba.g_00333	Prau.g_01586
OG0000837	Prba.g_00332	Prau.g_01587
OG0000838	Prba.g_00330	Prau.g_01589
OG0000839	Prba.g_00329	Prau.g_01590
OG0000840	Prba.g_00328	Prau.g_01591
OG0000841	Prba.g_00327	Prau.g_01592
OG0000842	Prba.g_00326	Prau.g_01593
OG0000843	Prba.g_00325	Prau.g_01594
OG0000844	Prba.g_00324	Prau.g_01595
OG0000845	Prba.g_00323	Prau.g_01596
OG0000846	Prba.g_00322	Prau.g_01597
OG0000847	Prba.g_00321	Prau.g_01598
OG0000848	Prba.g_00320	Prau.g_01599
OG0000849	Prba.g_00319	Prau.g_01600
OG0000850	Prba.g_00317	Prau.g_01602
OG0000851	Prba.g_00316	Prau.g_01603
OG0000852	Prba.g_00315	Prau.g_01604
OG0000853	Prba.g_00311	Prau.g_01608
OG0000854	Prba.g_00309	Prau.g_01610
OG0000855	Prba.g_00308	Prau.g_01611
OG0000856	Prba.g_00293	Prau.g_01626
OG0000857	Prba.g_00266	Prau.g_01652
OG0000858	Prba.g_00232	Prau.g_01726
OG0000859	Prba.g_00231	Prau.g_01727
OG0000860	Prba.g_00618	Prau.g_01734
OG0000861	Prba.g_00617	Prau.g_01735
OG0000862	Prba.g_00616	Prau.g_01736
OG0000863	Prba.g_00614	Prau.g_01738
OG0000864	Prba.g_00613	Prau.g_01739
OG0000865	Prba.g_00612	Prau.g_01740
OG0000866	Prba.g_00611	Prau.g_01741
OG0000867	Prba.g_00610	Prau.g_01742
OG0000868	Prba.g_00609	Prau.g_01743
OG0000869	Prba.g_00605	Prau.g_01747
OG0000870	Prba.g_00600	Prau.g_01752
OG0000871	Prba.g_00599	Prau.g_01753
OG0000872	Prba.g_00598	Prau.g_01754
OG0000873	Prba.g_00595	Prau.g_01757
OG0000874	Prba.g_00592	Prau.g_01760
OG0000875	Prba.g_00591	Prau.g_01761
OG0000876	Prba.g_00590	Prau.g_01762
OG0000877	Prba.g_00588	Prau.g_01764
OG0000878	Prba.g_00587	Prau.g_01765
OG0000879	Prba.g_00586	Prau.g_01766
OG0000880	Prba.g_00585	Prau.g_01767
OG0000881	Prba.g_00581	Prau.g_01771
OG0000882	Prba.g_00576	Prau.g_01776
OG0000883	Prba.g_00574	Prau.g_01777
OG0000884	Prba.g_00573	Prau.g_01779
OG0000885	Prba.g_00572	Prau.g_01780
OG0000886	Prba.g_00571	Prau.g_01781
OG0000887	Prba.g_00570	Prau.g_01782
OG0000888	Prba.g_00568	Prau.g_01784
OG0000889	Prba.g_00566	Prau.g_01786
OG0000890	Prba.g_00565	Prau.g_01787
OG0000891	Prba.g_00564	Prau.g_01788
OG0000892	Prba.g_00352	Prau.g_01790
OG0000893	Prba.g_00357	Prau.g_01794
OG0000894	Prba.g_00359	Prau.g_01796
OG0000895	Prba.g_00362	Prau.g_01799
OG0000896	Prba.g_00363	Prau.g_01800
OG0000897	Prba.g_00365	Prau.g_01802
OG0000898	Prba.g_00366	Prau.g_01803
OG0000899	Prba.g_00367	Prau.g_01804
OG0000900	Prba.g_00368	Prau.g_01805
OG0000901	Prba.g_00371	Prau.g_01808
OG0000902	Prba.g_00373	Prau.g_01810
OG0000903	Prba.g_00376	Prau.g_01813
OG0000904	Prba.g_00378	Prau.g_01815
OG0000905	Prba.g_00383	Prau.g_01820
OG0000906	Prba.g_00384	Prau.g_01821
OG0000907	Prba.g_00387	Prau.g_01827
OG0000908	Prba.g_00390	Prau.g_01830
OG0000909	Prba.g_00391	Prau.g_01831
OG0000910	Prba.g_00392	Prau.g_01832
OG0000911	Prba.g_00394	Prau.g_01834
OG0000912	Prba.g_00395	Prau.g_01835
OG0000913	Prba.g_00396	Prau.g_01836
OG0000914	Prba.g_00397	Prau.g_01837
OG0000915	Prba.g_00398	Prau.g_01838
OG0000916	Prba.g_00399	Prau.g_01839
OG0000917	Prba.g_00400	Prau.g_01840
OG0000918	Prba.g_00401	Prau.g_01841
OG0000919	Prba.g_00402	Prau.g_01842
OG0000920	Prba.g_00403	Prau.g_01843
OG0000921	Prba.g_00404	Prau.g_01844
OG0000922	Prba.g_00405	Prau.g_01845
OG0000923	Prba.g_00409	Prau.g_01849
OG0000924	Prba.g_00410	Prau.g_01850
OG0000925	Prba.g_00411	Prau.g_01851
OG0000926	Prba.g_00412	Prau.g_01852
OG0000927	Prba.g_00414	Prau.g_01854
OG0000928	Prba.g_00415	Prau.g_01855
OG0000929	Prba.g_00416	Prau.g_01856
OG0000930	Prba.g_00417	Prau.g_01857
OG0000931	Prba.g_00418	Prau.g_01858
OG0000932	Prba.g_00419	Prau.g_01859
OG0000933	Prba.g_00423	Prau.g_01863
OG0000934	Prba.g_00425	Prau.g_01865
OG0000935	Prba.g_00426	Prau.g_01866
OG0000936	Prba.g_00427	Prau.g_01867
OG0000937	Prba.g_00428	Prau.g_01868
OG0000938	Prba.g_00430	Prau.g_01870
OG0000939	Prba.g_00431	Prau.g_01871
OG0000940	Prba.g_00438	Prau.g_01878
OG0000941	Prba.g_01049	Prau.g_01880
OG0000942	Prba.g_01051	Prau.g_01882
OG0000943	Prba.g_01052	Prau.g_01883
OG0000944	Prba.g_01053	Prau.g_01884
OG0000945	Prba.g_01054	Prau.g_01885
OG0000946	Prba.g_01059	Prau.g_01889
OG0000947	Prba.g_01061	Prau.g_01891
OG0000948	Prba.g_01062	Prau.g_01892
OG0000949	Prba.g_01065	Prau.g_01895
OG0000950	Prba.g_01070	Prau.g_01900
OG0000951	Prba.g_01074	Prau.g_01904
OG0000952	Prba.g_01078	Prau.g_01908
OG0000953	Prba.g_00753	Prau.g_01911
OG0000954	Prba.g_00757	Prau.g_01915
OG0000955	Prba.g_00758	Prau.g_01916
OG0000956	Prba.g_00760	Prau.g_01918
OG0000957	Prba.g_00766	Prau.g_01923
OG0000958	Prba.g_00767	Prau.g_01924
OG0000959	Prba.g_00771	Prau.g_01928
OG0000960	Prba.g_00772	Prau.g_01929
OG0000961	Prba.g_00774	Prau.g_01931
OG0000962	Prba.g_00776	Prau.g_01933
OG0000963	Prba.g_00780	Prau.g_01937
OG0000964	Prba.g_00781	Prau.g_01938
OG0000965	Prba.g_00782	Prau.g_01939
OG0000966	Prba.g_00789	Prau.g_01946
OG0000967	Prba.g_00794	Prau.g_01951
OG0000968	Prba.g_00796	Prau.g_01953
OG0000969	Prba.g_00797	Prau.g_01954
OG0000970	Prba.g_00798	Prau.g_01955
OG0000971	Prba.g_00799	Prau.g_01956
OG0000972	Prba.g_00800	Prau.g_01957
OG0000973	Prba.g_00801	Prau.g_01958
OG0000974	Prba.g_00802	Prau.g_01959
OG0000975	Prba.g_00803	Prau.g_01960
OG0000976	Prba.g_00804	Prau.g_01961
OG0000977	Prba.g_00805	Prau.g_01962
OG0000978	Prba.g_00806	Prau.g_01963
OG0000979	Prba.g_00809	Prau.g_01966
OG0000980	Prba.g_00811	Prau.g_01968
OG0000981	Prba.g_00813	Prau.g_01970
OG0000982	Prba.g_00815	Prau.g_01972
OG0000983	Prba.g_00816	Prau.g_01973
OG0000984	Prba.g_00817	Prau.g_01974
OG0000985	Prba.g_00820	Prau.g_01977
OG0000986	Prba.g_00822	Prau.g_01979
OG0000987	Prba.g_00823	Prau.g_01980
OG0000988	Prba.g_00826	Prau.g_01983
OG0000989	Prba.g_00830	Prau.g_01986
OG0000990	Prba.g_00833	Prau.g_01989
OG0000991	Prba.g_00834	Prau.g_01990
OG0000992	Prba.g_00836	Prau.g_01992
OG0000993	Prba.g_00837	Prau.g_01993
OG0000994	Prba.g_00838	Prau.g_01994
OG0000995	Prba.g_00842	Prau.g_01998
OG0000996	Prba.g_00843	Prau.g_01999
OG0000997	Prba.g_00844	Prau.g_02000
OG0000998	Prba.g_00846	Prau.g_02002
OG0000999	Prba.g_00847	Prau.g_02003
OG0001000	Prba.g_01778	Prau.g_02006
OG0001001	Prba.g_01780	Prau.g_02008
OG0001002	Prba.g_01784	Prau.g_02012
OG0001003	Prba.g_01785	Prau.g_02014
OG0001004	Prba.g_01786	Prau.g_02015
OG0001005	Prba.g_01787	Prau.g_02016
OG0001006	Prba.g_01791	Prau.g_02020
OG0001007	Prba.g_01793	Prau.g_02022
OG0001008	Prba.g_01024	Prau.g_00478
OG0001009	Prba.g_01820	Prau.g_00027
OG0001010	Prba.g_01821	Prau.g_00028
OG0001011	Prba.g_01822	Prau.g_00029
OG0001012	Prba.g_01837	Prau.g_00050
OG0001013	Prba.g_01842	Prau.g_00056
OG0001014	Prba.g_01845	Prau.g_00059
OG0001015	Prba.g_01846	Prau.g_00060
OG0001016	Prba.g_01861	Prau.g_00074
OG0001017	Prba.g_01865	Prau.g_00078
OG0001018	Prba.g_01868	Prau.g_00081
OG0001019	Prba.g_01877	Prau.g_00090
OG0001020	Prba.g_01878	Prau.g_00091
OG0001021	Prba.g_01879	Prau.g_00092
OG0001022	Prba.g_01882	Prau.g_00095
OG0001023	Prba.g_01883	Prau.g_00096
OG0001024	Prba.g_01886	Prau.g_00099
OG0001025	Prba.g_01892	Prau.g_00105
OG0001026	Prba.g_01899	Prau.g_00112
OG0001027	Prba.g_01900	Prau.g_00113
OG0001028	Prba.g_01902	Prau.g_00115
OG0001029	Prba.g_01903	Prau.g_00116
OG0001030	Prba.g_01918	Prau.g_00131
OG0001031	Prba.g_00642	Prau.g_00187
OG0001032	Prba.g_00643	Prau.g_00188
OG0001033	Prba.g_00664	Prau.g_00209
OG0001034	Prba.g_00455	Prau.g_00237
OG0001035	Prba.g_00473	Prau.g_00256
OG0001036	Prba.g_00477	Prau.g_00261
OG0001037	Prba.g_00478	Prau.g_00262
OG0001038	Prba.g_00495	Prau.g_00280
OG0001039	Prba.g_00498	Prau.g_00283
OG0001040	Prba.g_00500	Prau.g_00285
OG0001041	Prba.g_00504	Prau.g_00289
OG0001042	Prba.g_00520	Prau.g_00306
OG0001043	Prba.g_00521	Prau.g_00307
OG0001044	Prba.g_00549	Prau.g_00335
OG0001045	Prba.g_00558	Prau.g_00344
OG0001046	Prba.g_00873	Prau.g_00382
OG0001047	Prba.g_01022	Prau.g_00480
OG0001048	Prba.g_01021	Prau.g_00481
OG0001049	Prba.g_01019	Prau.g_00483
OG0001050	Prba.g_01018	Prau.g_00484
OG0001051	Prba.g_01017	Prau.g_00485
OG0001052	Prba.g_00990	Prau.g_00512
OG0001053	Prba.g_00978	Prau.g_00524
OG0001054	Prba.g_00963	Prau.g_00539
OG0001055	Prba.g_00944	Prau.g_00558
OG0001056	Prba.g_00925	Prau.g_00576
OG0001057	Prba.g_01774	Prau.g_00581
OG0001058	Prba.g_01766	Prau.g_00589
OG0001059	Prba.g_01762	Prau.g_00593
OG0001060	Prba.g_01755	Prau.g_00600
OG0001061	Prba.g_01742	Prau.g_00613
OG0001062	Prba.g_01740	Prau.g_00615
OG0001063	Prba.g_01738	Prau.g_00617
OG0001064	Prba.g_01737	Prau.g_00618
OG0001065	Prba.g_01736	Prau.g_00619
OG0001066	Prba.g_01735	Prau.g_00620
OG0001067	Prba.g_01734	Prau.g_00621
OG0001068	Prba.g_01733	Prau.g_00622
OG0001069	Prba.g_01732	Prau.g_00623
OG0001070	Prba.g_01729	Prau.g_00626
OG0001071	Prba.g_01728	Prau.g_00627
OG0001072	Prba.g_01727	Prau.g_00628
OG0001073	Prba.g_01713	Prau.g_00642
OG0001074	Prba.g_01702	Prau.g_00653
OG0001075	Prba.g_01701	Prau.g_00654
OG0001076	Prba.g_01693	Prau.g_00664
OG0001077	Prba.g_01689	Prau.g_00668
OG0001078	Prba.g_01681	Prau.g_00676
OG0001079	Prba.g_01670	Prau.g_00687
OG0001080	Prba.g_01664	Prau.g_00693
OG0001081	Prba.g_01662	Prau.g_00695
OG0001082	Prba.g_01661	Prau.g_00696
OG0001083	Prba.g_01656	Prau.g_00701
OG0001084	Prba.g_01655	Prau.g_00702
OG0001085	Prba.g_01647	Prau.g_00710
OG0001086	Prba.g_01646	Prau.g_00711
OG0001087	Prba.g_01629	Prau.g_00728
OG0001088	Prba.g_01628	Prau.g_00729
OG0001089	Prba.g_01620	Prau.g_00737
OG0001090	Prba.g_01593	Prau.g_00756
OG0001091	Prba.g_01591	Prau.g_00758
OG0001092	Prba.g_01590	Prau.g_00759
OG0001093	Prba.g_01585	Prau.g_00764
OG0001094	Prba.g_01505	Prau.g_00848
OG0001095	Prba.g_01486	Prau.g_00867
OG0001096	Prba.g_01473	Prau.g_00880
OG0001097	Prba.g_01454	Prau.g_00898
OG0001098	Prba.g_01439	Prau.g_00914
OG0001099	Prba.g_01407	Prau.g_00946
OG0001100	Prba.g_01403	Prau.g_00950
OG0001101	Prba.g_01401	Prau.g_00952
OG0001102	Prba.g_01398	Prau.g_00954
OG0001104	Prba.g_01374	Prau.g_00978
OG0001105	Prba.g_01370	Prau.g_00982
OG0001106	Prba.g_01346	Prau.g_01006
OG0001107	Prba.g_01339	Prau.g_01013
OG0001108	Prba.g_01335	Prau.g_01017
OG0001109	Prba.g_01334	Prau.g_01018
OG0001110	Prba.g_01332	Prau.g_01020
OG0001111	Prba.g_01331	Prau.g_01021
OG0001112	Prba.g_01330	Prau.g_01022
OG0001113	Prba.g_01329	Prau.g_01023
OG0001114	Prba.g_01328	Prau.g_01024
OG0001115	Prba.g_01326	Prau.g_01026
OG0001116	Prba.g_01325	Prau.g_01027
OG0001117	Prba.g_01324	Prau.g_01028
OG0001118	Prba.g_01323	Prau.g_01029
OG0001119	Prba.g_01322	Prau.g_01030
OG0001120	Prba.g_01320	Prau.g_01032
OG0001121	Prba.g_00099	Prau.g_01172
OG0001121	Prba.g_01317	Prau.g_01035
OG0001122	Prba.g_01292	Prau.g_01061
OG0001123	Prba.g_01288	Prau.g_01065
OG0001124	Prba.g_01286	Prau.g_01067
OG0001125	Prba.g_01285	Prau.g_01068
OG0001126	Prba.g_01275	Prau.g_01078
OG0001127	Prba.g_01274	Prau.g_01079
OG0001128	Prba.g_01272	Prau.g_01081
OG0001129	Prba.g_01271	Prau.g_01082
OG0001130	Prba.g_01270	Prau.g_01083
OG0001131	Prba.g_01234	Prau.g_01118
OG0001132	Prba.g_01225	Prau.g_01127
OG0001133	Prba.g_00729	Prau.g_01160
OG0001134	Prba.g_00097	Prau.g_01174
OG0001135	Prba.g_00094	Prau.g_01177
