Orthogroup	Syai	Syac
OG0000569	Syai.g_00759	Syac.g_01785
OG0000570	Syai.g_00760	Syac.g_01784
OG0000571	Syai.g_00764	Syac.g_01780
OG0000572	Syai.g_00782	Syac.g_01765
OG0000573	Syai.g_00790	Syac.g_01755
OG0000574	Syai.g_00796	Syac.g_01754
OG0000575	Syai.g_00800	Syac.g_01750
OG0000576	Syai.g_00802	Syac.g_01748
OG0000577	Syai.g_00803	Syac.g_01747
OG0000578	Syai.g_00804	Syac.g_01746
OG0000579	Syai.g_00805	Syac.g_01745
OG0000580	Syai.g_00806	Syac.g_01744
OG0000581	Syai.g_00812	Syac.g_01738
OG0000582	Syai.g_01042	Syac.g_00936
OG0000583	Syai.g_01043	Syac.g_00937
OG0000584	Syai.g_01044	Syac.g_00938
OG0000585	Syai.g_01046	Syac.g_00940
OG0000586	Syai.g_01047	Syac.g_00941
OG0000587	Syai.g_01049	Syac.g_00943
OG0000588	Syai.g_01063	Syac.g_00949
OG0000589	Syai.g_01066	Syac.g_00953
OG0000590	Syai.g_01067	Syac.g_00954
OG0000591	Syai.g_01075	Syac.g_00961
OG0000592	Syai.g_01076	Syac.g_00962
OG0000593	Syai.g_01100	Syac.g_00975
OG0000594	Syai.g_01101	Syac.g_00976
OG0000595	Syai.g_01102	Syac.g_00977
OG0000596	Syai.g_01107	Syac.g_00982
OG0000597	Syai.g_01110	Syac.g_00985
OG0000598	Syai.g_01111	Syac.g_00986
OG0000599	Syai.g_01114	Syac.g_00989
OG0000600	Syai.g_01115	Syac.g_00990
OG0000601	Syai.g_01116	Syac.g_00991
OG0000602	Syai.g_01121	Syac.g_00996
OG0000603	Syai.g_01122	Syac.g_00997
OG0000604	Syai.g_01125	Syac.g_01001
OG0000605	Syai.g_01609	Syac.g_01089
OG0000606	Syai.g_01221	Syac.g_01434
OG0000607	Syai.g_01224	Syac.g_01430
OG0000608	Syai.g_01225	Syac.g_01429
OG0000609	Syai.g_01227	Syac.g_01427
OG0000610	Syai.g_01234	Syac.g_01419
OG0000611	Syai.g_01237	Syac.g_01416
OG0000612	Syai.g_01238	Syac.g_01415
OG0000613	Syai.g_00196	Syac.g_00231
OG0000614	Syai.g_01981	Syac.g_00911
OG0000615	Syai.g_01286	Syac.g_01377
OG0000616	Syai.g_02914	Syac.g_02478
OG0000617	Syai.g_01393	Syac.g_01280
OG0000618	Syai.g_01394	Syac.g_01279
OG0000619	Syai.g_01395	Syac.g_01278
OG0000620	Syai.g_01402	Syac.g_01270
OG0000621	Syai.g_01403	Syac.g_01269
OG0000622	Syai.g_01404	Syac.g_01268
OG0000623	Syai.g_01405	Syac.g_01267
OG0000624	Syai.g_01407	Syac.g_01265
OG0000625	Syai.g_01408	Syac.g_01264
OG0000626	Syai.g_01409	Syac.g_01263
OG0000627	Syai.g_01575	Syac.g_01126
OG0000628	Syai.g_01573	Syac.g_01127
OG0000629	Syai.g_01570	Syac.g_01130
OG0000630	Syai.g_01566	Syac.g_01134
OG0000631	Syai.g_01557	Syac.g_01139
OG0000632	Syai.g_01556	Syac.g_01140
OG0000633	Syai.g_01555	Syac.g_01141
OG0000634	Syai.g_01317	Syac.g_01345
OG0000635	Syai.g_01318	Syac.g_01344
OG0000636	Syai.g_01320	Syac.g_01342
OG0000637	Syai.g_01322	Syac.g_01340
OG0000638	Syai.g_01323	Syac.g_01339
OG0000639	Syai.g_01324	Syac.g_01338
OG0000640	Syai.g_01325	Syac.g_01337
OG0000641	Syai.g_01329	Syac.g_01333
OG0000642	Syai.g_01330	Syac.g_01332
OG0000643	Syai.g_01349	Syac.g_01330
OG0000644	Syai.g_01350	Syac.g_01329
OG0000645	Syai.g_01352	Syac.g_01327
OG0000646	Syai.g_01355	Syac.g_01324
OG0000647	Syai.g_01357	Syac.g_01322
OG0000648	Syai.g_01362	Syac.g_01319
OG0000649	Syai.g_01363	Syac.g_01318
OG0000650	Syai.g_01364	Syac.g_01317
OG0000651	Syai.g_01365	Syac.g_01316
OG0000652	Syai.g_01366	Syac.g_01315
OG0000653	Syai.g_01368	Syac.g_01313
OG0000654	Syai.g_01369	Syac.g_01312
OG0000655	Syai.g_01370	Syac.g_01311
OG0000656	Syai.g_01373	Syac.g_01308
OG0000657	Syai.g_02045	Syac.g_00846
OG0000658	Syai.g_02049	Syac.g_00842
OG0000659	Syai.g_02050	Syac.g_00841
OG0000660	Syai.g_02054	Syac.g_00837
OG0000661	Syai.g_02056	Syac.g_00835
OG0000662	Syai.g_02058	Syac.g_00833
OG0000663	Syai.g_02061	Syac.g_00830
OG0000664	Syai.g_02062	Syac.g_00829
OG0000665	Syai.g_02431	Syac.g_01018
OG0000666	Syai.g_01610	Syac.g_01088
OG0000667	Syai.g_01724	Syac.g_02165
OG0000668	Syai.g_01436	Syac.g_01239
OG0000669	Syai.g_01251	Syac.g_01404
OG0000670	Syai.g_00561	Syac.g_00580
OG0000671	Syai.g_01255	Syac.g_01400
OG0000672	Syai.g_01259	Syac.g_01396
OG0000673	Syai.g_01262	Syac.g_01393
OG0000674	Syai.g_01264	Syac.g_01391
OG0000675	Syai.g_01265	Syac.g_01390
OG0000676	Syai.g_01275	Syac.g_01388
OG0000677	Syai.g_01276	Syac.g_01387
OG0000678	Syai.g_01279	Syac.g_01384
OG0000679	Syai.g_01288	Syac.g_01375
OG0000680	Syai.g_01289	Syac.g_01374
OG0000681	Syai.g_01292	Syac.g_01371
OG0000682	Syai.g_01293	Syac.g_01370
OG0000683	Syai.g_01294	Syac.g_01369
OG0000684	Syai.g_01299	Syac.g_01365
OG0000685	Syai.g_01301	Syac.g_01363
OG0000686	Syai.g_01302	Syac.g_01362
OG0000687	Syai.g_01303	Syac.g_01361
OG0000688	Syai.g_01307	Syac.g_01356
OG0000689	Syai.g_01309	Syac.g_01354
OG0000690	Syai.g_01310	Syac.g_01353
OG0000691	Syai.g_01311	Syac.g_01352
OG0000692	Syai.g_01312	Syac.g_01351
OG0000693	Syai.g_01313	Syac.g_01349
OG0000694	Syai.g_01314	Syac.g_01348
OG0000695	Syai.g_01553	Syac.g_01143
OG0000696	Syai.g_01552	Syac.g_01144
OG0000697	Syai.g_01550	Syac.g_01146
OG0000698	Syai.g_01547	Syac.g_01149
OG0000699	Syai.g_01545	Syac.g_01151
OG0000700	Syai.g_01544	Syac.g_01152
OG0000701	Syai.g_01543	Syac.g_01153
OG0000702	Syai.g_01521	Syac.g_01161
OG0000703	Syai.g_01520	Syac.g_01162
OG0000704	Syai.g_01518	Syac.g_01165
OG0000705	Syai.g_01511	Syac.g_01174
OG0000706	Syai.g_01510	Syac.g_01175
OG0000707	Syai.g_01509	Syac.g_01176
OG0000708	Syai.g_01506	Syac.g_01179
OG0000709	Syai.g_01497	Syac.g_01187
OG0000710	Syai.g_01487	Syac.g_01191
OG0000711	Syai.g_01456	Syac.g_01220
OG0000712	Syai.g_01454	Syac.g_01221
OG0000713	Syai.g_01453	Syac.g_01222
OG0000714	Syai.g_01451	Syac.g_01224
OG0000715	Syai.g_01449	Syac.g_01226
OG0000716	Syai.g_01445	Syac.g_01230
OG0000717	Syai.g_01444	Syac.g_01231
OG0000718	Syai.g_01440	Syac.g_01235
OG0000719	Syai.g_01438	Syac.g_01237
OG0000720	Syai.g_01425	Syac.g_01250
OG0000721	Syai.g_01423	Syac.g_01252
OG0000722	Syai.g_01422	Syac.g_01253
OG0000723	Syai.g_01411	Syac.g_01261
OG0000724	Syai.g_02013	Syac.g_00879
OG0000725	Syai.g_02004	Syac.g_00887
OG0000726	Syai.g_02003	Syac.g_00888
OG0000727	Syai.g_02002	Syac.g_00889
OG0000728	Syai.g_02000	Syac.g_00891
OG0000729	Syai.g_00097	Syac.g_00144
OG0000730	Syai.g_00483	Syac.g_02024
OG0000731	Syai.g_00495	Syac.g_02011
OG0000732	Syai.g_00058	Syac.g_00051
OG0000733	Syai.g_02805	Syac.g_02386
OG0000734	Syai.g_02548	Syac.g_00388
OG0000735	Syai.g_02159	Syac.g_00750
OG0000736	Syai.g_02158	Syac.g_00751
OG0000737	Syai.g_02157	Syac.g_00752
OG0000738	Syai.g_02152	Syac.g_00757
OG0000739	Syai.g_02151	Syac.g_00762
OG0000740	Syai.g_02150	Syac.g_00763
OG0000741	Syai.g_02147	Syac.g_00766
OG0000742	Syai.g_02145	Syac.g_00768
OG0000743	Syai.g_02143	Syac.g_00770
OG0000744	Syai.g_02142	Syac.g_00771
OG0000745	Syai.g_02140	Syac.g_00773
OG0000746	Syai.g_02138	Syac.g_00776
OG0000747	Syai.g_02137	Syac.g_00777
OG0000748	Syai.g_02125	Syac.g_00787
OG0000749	Syai.g_02123	Syac.g_00789
OG0000750	Syai.g_02122	Syac.g_00790
OG0000751	Syai.g_02116	Syac.g_00797
OG0000752	Syai.g_02114	Syac.g_00799
OG0000753	Syai.g_02111	Syac.g_00802
OG0000754	Syai.g_01750	Syac.g_01471
OG0000755	Syai.g_01760	Syac.g_01479
OG0000756	Syai.g_01761	Syac.g_01480
OG0000757	Syai.g_01769	Syac.g_01492
OG0000758	Syai.g_01770	Syac.g_01493
OG0000759	Syai.g_01771	Syac.g_01494
OG0000760	Syai.g_01772	Syac.g_01495
OG0000761	Syai.g_01775	Syac.g_01496
OG0000762	Syai.g_01777	Syac.g_01498
OG0000763	Syai.g_01779	Syac.g_01500
OG0000764	Syai.g_01780	Syac.g_01501
OG0000765	Syai.g_01797	Syac.g_01515
OG0000766	Syai.g_01798	Syac.g_01516
OG0000767	Syai.g_01800	Syac.g_01518
OG0000768	Syai.g_01801	Syac.g_01519
OG0000769	Syai.g_01803	Syac.g_01521
OG0000770	Syai.g_01822	Syac.g_01524
OG0000771	Syai.g_02019	Syac.g_00873
OG0000772	Syai.g_01639	Syac.g_01569
OG0000773	Syai.g_02164	Syac.g_00741
OG0000774	Syai.g_02168	Syac.g_00737
OG0000775	Syai.g_02172	Syac.g_00735
OG0000776	Syai.g_02173	Syac.g_00734
OG0000777	Syai.g_02174	Syac.g_00733
OG0000778	Syai.g_02175	Syac.g_00732
OG0000779	Syai.g_02181	Syac.g_00727
OG0000780	Syai.g_02184	Syac.g_00723
OG0000781	Syai.g_02188	Syac.g_00719
OG0000782	Syai.g_02189	Syac.g_00718
OG0000783	Syai.g_02190	Syac.g_00717
OG0000784	Syai.g_02191	Syac.g_00716
OG0000785	Syai.g_02193	Syac.g_00714
OG0000786	Syai.g_00816	Syac.g_01730
OG0000787	Syai.g_00815	Syac.g_01731
OG0000788	Syai.g_01117	Syac.g_00992
OG0000789	Syai.g_01596	Syac.g_01111
OG0000790	Syai.g_00623	Syac.g_01921
OG0000791	Syai.g_00621	Syac.g_01922
OG0000792	Syai.g_00620	Syac.g_01923
OG0000793	Syai.g_00615	Syac.g_01928
OG0000794	Syai.g_00614	Syac.g_01929
OG0000795	Syai.g_00613	Syac.g_01930
OG0000796	Syai.g_00609	Syac.g_01934
OG0000797	Syai.g_00608	Syac.g_01935
OG0000798	Syai.g_00262	Syac.g_02250
OG0000799	Syai.g_00996	Syac.g_01602
OG0000800	Syai.g_00993	Syac.g_01603
OG0000801	Syai.g_00992	Syac.g_01604
OG0000802	Syai.g_00988	Syac.g_01608
OG0000803	Syai.g_00983	Syac.g_01613
OG0000804	Syai.g_00980	Syac.g_01616
OG0000805	Syai.g_00965	Syac.g_01620
OG0000806	Syai.g_00963	Syac.g_01622
OG0000807	Syai.g_00961	Syac.g_01624
OG0000808	Syai.g_00960	Syac.g_01625
OG0000809	Syai.g_00957	Syac.g_01628
OG0000810	Syai.g_00956	Syac.g_01629
OG0000811	Syai.g_00950	Syac.g_01637
OG0000812	Syai.g_00948	Syac.g_01639
OG0000813	Syai.g_00947	Syac.g_01640
OG0000814	Syai.g_00945	Syac.g_01642
OG0000815	Syai.g_00944	Syac.g_01643
OG0000816	Syai.g_00942	Syac.g_01645
OG0000817	Syai.g_00941	Syac.g_01646
OG0000818	Syai.g_00935	Syac.g_01652
OG0000819	Syai.g_00934	Syac.g_01653
OG0000820	Syai.g_00933	Syac.g_01654
OG0000821	Syai.g_00916	Syac.g_01659
OG0000822	Syai.g_00914	Syac.g_01661
OG0000823	Syai.g_00913	Syac.g_01662
OG0000824	Syai.g_00907	Syac.g_01666
OG0000825	Syai.g_00906	Syac.g_01667
OG0000826	Syai.g_00905	Syac.g_01668
OG0000827	Syai.g_00904	Syac.g_01669
OG0000828	Syai.g_00900	Syac.g_01672
OG0000829	Syai.g_00899	Syac.g_01673
OG0000830	Syai.g_00898	Syac.g_01674
OG0000831	Syai.g_00896	Syac.g_01676
OG0000832	Syai.g_02296	Syac.g_00623
OG0000833	Syai.g_02305	Syac.g_00613
OG0000834	Syai.g_02307	Syac.g_00610
OG0000835	Syai.g_02308	Syac.g_00609
OG0000836	Syai.g_02312	Syac.g_00605
OG0000837	Syai.g_02313	Syac.g_00604
OG0000838	Syai.g_02323	Syac.g_00600
OG0000839	Syai.g_02324	Syac.g_00599
OG0000840	Syai.g_02325	Syac.g_00598
OG0000841	Syai.g_02326	Syac.g_00597
OG0000842	Syai.g_02327	Syac.g_00596
OG0000843	Syai.g_02328	Syac.g_00595
OG0000844	Syai.g_02330	Syac.g_00593
OG0000845	Syai.g_02331	Syac.g_00592
OG0000846	Syai.g_02332	Syac.g_00591
OG0000847	Syai.g_02333	Syac.g_00590
OG0000848	Syai.g_02335	Syac.g_00588
OG0000849	Syai.g_02336	Syac.g_00587
OG0000850	Syai.g_02339	Syac.g_00585
OG0000851	Syai.g_02352	Syac.g_00573
OG0000852	Syai.g_02353	Syac.g_00572
OG0000853	Syai.g_02357	Syac.g_00568
OG0000854	Syai.g_02359	Syac.g_00566
OG0000855	Syai.g_02360	Syac.g_00565
OG0000856	Syai.g_01078	Syac.g_00964
OG0000857	Syai.g_01356	Syac.g_01323
OG0000858	Syai.g_02366	Syac.g_00559
OG0000859	Syai.g_02367	Syac.g_00558
OG0000860	Syai.g_02380	Syac.g_00542
OG0000861	Syai.g_02381	Syac.g_00541
OG0000862	Syai.g_02382	Syac.g_00540
OG0000863	Syai.g_02385	Syac.g_00538
OG0000864	Syai.g_02386	Syac.g_00537
OG0000865	Syai.g_02387	Syac.g_00533
OG0000866	Syai.g_02388	Syac.g_00532
OG0000867	Syai.g_02389	Syac.g_00531
OG0000868	Syai.g_02392	Syac.g_00529
OG0000869	Syai.g_02396	Syac.g_00524
OG0000870	Syai.g_02401	Syac.g_00519
OG0000871	Syai.g_02402	Syac.g_00518
OG0000872	Syai.g_02409	Syac.g_00510
OG0000873	Syai.g_02412	Syac.g_00507
OG0000874	Syai.g_02408	Syac.g_00512
OG0000875	Syai.g_02416	Syac.g_00505
OG0000876	Syai.g_02243	Syac.g_00675
OG0000877	Syai.g_02250	Syac.g_00671
OG0000878	Syai.g_02251	Syac.g_00670
OG0000879	Syai.g_02252	Syac.g_00669
OG0000880	Syai.g_02253	Syac.g_00668
OG0000881	Syai.g_02257	Syac.g_00664
OG0000882	Syai.g_02262	Syac.g_00659
OG0000883	Syai.g_02264	Syac.g_00656
OG0000884	Syai.g_02266	Syac.g_00654
OG0000885	Syai.g_02267	Syac.g_00653
OG0000886	Syai.g_02268	Syac.g_00652
OG0000887	Syai.g_02269	Syac.g_00651
OG0000888	Syai.g_02271	Syac.g_00649
OG0000889	Syai.g_02273	Syac.g_00647
OG0000890	Syai.g_02279	Syac.g_00642
OG0000891	Syai.g_02280	Syac.g_00641
OG0000892	Syai.g_02282	Syac.g_00638
OG0000893	Syai.g_00318	Syac.g_02193
OG0000894	Syai.g_00321	Syac.g_02189
OG0000895	Syai.g_00325	Syac.g_02185
OG0000896	Syai.g_00326	Syac.g_02184
OG0000897	Syai.g_00328	Syac.g_02182
OG0000898	Syai.g_00329	Syac.g_02181
OG0000899	Syai.g_00330	Syac.g_02180
OG0000900	Syai.g_00331	Syac.g_02179
OG0000901	Syai.g_00336	Syac.g_02174
OG0000902	Syai.g_00338	Syac.g_02172
OG0000903	Syai.g_00353	Syac.g_02140
OG0000904	Syai.g_00348	Syac.g_02145
OG0000905	Syai.g_00342	Syac.g_02148
OG0000906	Syai.g_00340	Syac.g_02150
OG0000907	Syai.g_00358	Syac.g_02138
OG0000908	Syai.g_00361	Syac.g_02135
OG0000909	Syai.g_00362	Syac.g_02134
OG0000910	Syai.g_00363	Syac.g_02133
OG0000911	Syai.g_00365	Syac.g_02131
OG0000912	Syai.g_00366	Syac.g_02130
OG0000913	Syai.g_00367	Syac.g_02129
OG0000914	Syai.g_00368	Syac.g_02128
OG0000915	Syai.g_00370	Syac.g_02127
OG0000916	Syai.g_00371	Syac.g_02126
OG0000917	Syai.g_00372	Syac.g_02125
OG0000918	Syai.g_00373	Syac.g_02124
OG0000919	Syai.g_00374	Syac.g_02123
OG0000920	Syai.g_00375	Syac.g_02122
OG0000921	Syai.g_00376	Syac.g_02121
OG0000922	Syai.g_00377	Syac.g_02120
OG0000923	Syai.g_00381	Syac.g_02116
OG0000924	Syai.g_00382	Syac.g_02115
OG0000925	Syai.g_00383	Syac.g_02114
OG0000926	Syai.g_00384	Syac.g_02113
OG0000927	Syai.g_00386	Syac.g_02111
OG0000928	Syai.g_00387	Syac.g_02110
OG0000929	Syai.g_00388	Syac.g_02109
OG0000930	Syai.g_00389	Syac.g_02108
OG0000931	Syai.g_00390	Syac.g_02107
OG0000932	Syai.g_00391	Syac.g_02106
OG0000933	Syai.g_00397	Syac.g_02101
OG0000934	Syai.g_00399	Syac.g_02099
OG0000935	Syai.g_00400	Syac.g_02098
OG0000936	Syai.g_00401	Syac.g_02097
OG0000937	Syai.g_00402	Syac.g_02096
OG0000938	Syai.g_00405	Syac.g_02092
OG0000939	Syai.g_00406	Syac.g_02091
OG0000940	Syai.g_00413	Syac.g_02084
OG0000941	Syai.g_00415	Syac.g_02082
OG0000942	Syai.g_00417	Syac.g_02080
OG0000943	Syai.g_00418	Syac.g_02079
OG0000944	Syai.g_00420	Syac.g_02077
OG0000945	Syai.g_00422	Syac.g_02075
OG0000946	Syai.g_00428	Syac.g_02071
OG0000947	Syai.g_00431	Syac.g_02068
OG0000948	Syai.g_00432	Syac.g_02067
OG0000949	Syai.g_00174	Syac.g_00205
OG0000950	Syai.g_00163	Syac.g_00193
OG0000951	Syai.g_00158	Syac.g_00188
OG0000952	Syai.g_00136	Syac.g_00183
OG0000953	Syai.g_00132	Syac.g_00177
OG0000954	Syai.g_00127	Syac.g_00172
OG0000955	Syai.g_00126	Syac.g_00171
OG0000956	Syai.g_00124	Syac.g_00169
OG0000957	Syai.g_00113	Syac.g_00158
OG0000958	Syai.g_00112	Syac.g_00157
OG0000959	Syai.g_00108	Syac.g_00153
OG0000960	Syai.g_00107	Syac.g_00152
OG0000961	Syai.g_00100	Syac.g_00147
OG0000962	Syai.g_00098	Syac.g_00145
OG0000963	Syai.g_00094	Syac.g_00140
OG0000964	Syai.g_00093	Syac.g_00139
OG0000965	Syai.g_00092	Syac.g_00138
OG0000966	Syai.g_00082	Syac.g_00107
OG0000967	Syai.g_00077	Syac.g_00075
OG0000968	Syai.g_00085	Syac.g_00080
OG0000969	Syai.g_00080	Syac.g_00078
OG0000970	Syai.g_00079	Syac.g_00077
OG0000971	Syai.g_00074	Syac.g_00067
OG0000972	Syai.g_00073	Syac.g_00066
OG0000973	Syai.g_00072	Syac.g_00065
OG0000974	Syai.g_00071	Syac.g_00064
OG0000975	Syai.g_00070	Syac.g_00063
OG0000976	Syai.g_00069	Syac.g_00062
OG0000977	Syai.g_00067	Syac.g_00059
OG0000978	Syai.g_00065	Syac.g_00058
OG0000979	Syai.g_00062	Syac.g_00055
OG0000980	Syai.g_00059	Syac.g_00052
OG0000981	Syai.g_00056	Syac.g_00049
OG0000982	Syai.g_02777	Syac.g_02354
OG0000983	Syai.g_02778	Syac.g_02355
OG0000984	Syai.g_02779	Syac.g_02356
OG0000985	Syai.g_02781	Syac.g_02359
OG0000986	Syai.g_02784	Syac.g_02363
OG0000987	Syai.g_02786	Syac.g_02365
OG0000988	Syai.g_02790	Syac.g_02370
OG0000989	Syai.g_02797	Syac.g_02379
OG0000990	Syai.g_02825	Syac.g_02397
OG0000991	Syai.g_02827	Syac.g_02400
OG0000992	Syai.g_02830	Syac.g_02402
OG0000993	Syai.g_02831	Syac.g_02403
OG0000994	Syai.g_02834	Syac.g_02405
OG0000995	Syai.g_02840	Syac.g_02410
OG0000996	Syai.g_02891	Syac.g_02454
OG0000997	Syai.g_02900	Syac.g_02464
OG0000998	Syai.g_02902	Syac.g_02466
OG0000999	Syai.g_02903	Syac.g_02467
OG0001000	Syai.g_02906	Syac.g_02470
OG0001001	Syai.g_02911	Syac.g_02475
OG0001002	Syai.g_02918	Syac.g_02481
OG0001003	Syai.g_02919	Syac.g_02483
OG0001004	Syai.g_02920	Syac.g_02484
OG0001005	Syai.g_02921	Syac.g_02485
OG0001006	Syai.g_02931	Syac.g_02492
OG0001007	Syai.g_02933	Syac.g_02494
OG0001008	Syai.g_02227	Syac.g_00693
OG0001009	Syai.g_00034	Syac.g_00030
OG0001010	Syai.g_00035	Syac.g_00031
OG0001011	Syai.g_00037	Syac.g_00032
OG0001012	Syai.g_02773	Syac.g_02351
OG0001013	Syai.g_02750	Syac.g_02337
OG0001014	Syai.g_02726	Syac.g_02333
OG0001015	Syai.g_02725	Syac.g_02332
OG0001016	Syai.g_02479	Syac.g_00446
OG0001017	Syai.g_02485	Syac.g_00440
OG0001018	Syai.g_02487	Syac.g_00438
OG0001019	Syai.g_02508	Syac.g_00422
OG0001020	Syai.g_02516	Syac.g_00417
OG0001021	Syai.g_02523	Syac.g_00413
OG0001022	Syai.g_02528	Syac.g_00410
OG0001023	Syai.g_02529	Syac.g_00409
OG0001024	Syai.g_02533	Syac.g_00405
OG0001025	Syai.g_02540	Syac.g_00399
OG0001026	Syai.g_02550	Syac.g_00386
OG0001027	Syai.g_02555	Syac.g_00380
OG0001028	Syai.g_02557	Syac.g_00378
OG0001029	Syai.g_02559	Syac.g_00376
OG0001030	Syai.g_02580	Syac.g_00356
OG0001031	Syai.g_02656	Syac.g_02266
OG0001032	Syai.g_02658	Syac.g_02268
OG0001033	Syai.g_02685	Syac.g_02298
OG0001034	Syai.g_00537	Syac.g_01968
OG0001036	Syai.g_00290	Syac.g_02221
OG0001037	Syai.g_00288	Syac.g_02223
OG0001038	Syai.g_00261	Syac.g_02251
OG0001039	Syai.g_00258	Syac.g_02254
OG0001040	Syai.g_00255	Syac.g_00292
OG0001041	Syai.g_00250	Syac.g_00287
OG0001042	Syai.g_00225	Syac.g_00258
OG0001043	Syai.g_00221	Syac.g_00254
OG0001044	Syai.g_00485	Syac.g_02021
OG0001045	Syai.g_00498	Syac.g_02008
OG0001046	Syai.g_01471	Syac.g_01207
OG0001047	Syai.g_02225	Syac.g_00695
OG0001048	Syai.g_02224	Syac.g_00696
OG0001049	Syai.g_02215	Syac.g_00703
OG0001050	Syai.g_02214	Syac.g_00704
OG0001051	Syai.g_02213	Syac.g_00705
OG0001052	Syai.g_00861	Syac.g_01704
OG0001053	Syai.g_00641	Syac.g_01901
OG0001054	Syai.g_00658	Syac.g_01884
OG0001055	Syai.g_00679	Syac.g_01863
OG0001056	Syai.g_00713	Syac.g_01831
OG0001057	Syai.g_00721	Syac.g_01825
OG0001058	Syai.g_00734	Syac.g_01810
OG0001059	Syai.g_00738	Syac.g_01806
OG0001060	Syai.g_00744	Syac.g_01799
OG0001061	Syai.g_00765	Syac.g_01779
OG0001062	Syai.g_00767	Syac.g_01777
OG0001063	Syai.g_00774	Syac.g_01773
OG0001064	Syai.g_00775	Syac.g_01772
OG0001065	Syai.g_00776	Syac.g_01771
OG0001066	Syai.g_00777	Syac.g_01770
OG0001067	Syai.g_00778	Syac.g_01769
OG0001068	Syai.g_00779	Syac.g_01768
OG0001069	Syai.g_00780	Syac.g_01767
OG0001070	Syai.g_00783	Syac.g_01764
OG0001071	Syai.g_00784	Syac.g_01763
OG0001072	Syai.g_00788	Syac.g_01758
OG0001074	Syai.g_01051	Syac.g_00945
OG0001075	Syai.g_01053	Syac.g_00946
OG0001076	Syai.g_01069	Syac.g_00956
OG0001077	Syai.g_01081	Syac.g_00967
OG0001078	Syai.g_01105	Syac.g_00980
OG0001079	Syai.g_01118	Syac.g_00993
OG0001080	Syai.g_01606	Syac.g_01092
OG0001081	Syai.g_01222	Syac.g_01432
OG0001082	Syai.g_01223	Syac.g_01431
OG0001083	Syai.g_01230	Syac.g_01424
OG0001084	Syai.g_01231	Syac.g_01423
OG0001085	Syai.g_01241	Syac.g_01412
OG0001086	Syai.g_01243	Syac.g_01410
OG0001087	Syai.g_01953	Syac.g_00923
OG0001088	Syai.g_01957	Syac.g_00920
OG0001089	Syai.g_01996	Syac.g_00896
OG0001090	Syai.g_01387	Syac.g_01286
OG0001091	Syai.g_01389	Syac.g_01284
OG0001092	Syai.g_01391	Syac.g_01282
OG0001093	Syai.g_01397	Syac.g_01276
OG0001094	Syai.g_01315	Syac.g_01347
OG0001096	Syai.g_01371	Syac.g_01310
OG0001097	Syai.g_02057	Syac.g_00834
OG0001098	Syai.g_01603	Syac.g_01096
OG0001099	Syai.g_02558	Syac.g_00377
OG0001100	Syai.g_01253	Syac.g_01402
OG0001101	Syai.g_01254	Syac.g_01401
OG0001102	Syai.g_01257	Syac.g_01398
OG0001103	Syai.g_01260	Syac.g_01395
OG0001104	Syai.g_01300	Syac.g_01364
OG0001105	Syai.g_01304	Syac.g_01360
OG0001106	Syai.g_01517	Syac.g_01166
OG0001107	Syai.g_01505	Syac.g_01180
OG0001108	Syai.g_01496	Syac.g_01188
OG0001109	Syai.g_01488	Syac.g_01190
OG0001110	Syai.g_01486	Syac.g_01192
OG0001111	Syai.g_01484	Syac.g_01194
OG0001112	Syai.g_01482	Syac.g_01196
OG0001113	Syai.g_01481	Syac.g_01197
OG0001114	Syai.g_01480	Syac.g_01198
OG0001115	Syai.g_01476	Syac.g_01202
OG0001116	Syai.g_01474	Syac.g_01204
OG0001117	Syai.g_01473	Syac.g_01205
OG0001118	Syai.g_01472	Syac.g_01206
OG0001119	Syai.g_01470	Syac.g_01208
OG0001120	Syai.g_01466	Syac.g_01213
OG0001121	Syai.g_01676	Syac.g_01949, Syac.g_01170
OG0001122	Syai.g_01437	Syac.g_01238
OG0001123	Syai.g_01430	Syac.g_01245
OG0001124	Syai.g_01428	Syac.g_01247
OG0001125	Syai.g_01426	Syac.g_01249
OG0001126	Syai.g_02021	Syac.g_00870
OG0001127	Syai.g_02020	Syac.g_00871
OG0001128	Syai.g_02017	Syac.g_00875
OG0001129	Syai.g_02015	Syac.g_00877
OG0001130	Syai.g_02014	Syac.g_00878
OG0001131	Syai.g_01281	Syac.g_01382
OG0001132	Syai.g_01620	Syac.g_01062
OG0001133	Syai.g_01072	Syac.g_00958
OG0001134	Syai.g_01745	Syac.g_01466
OG0001135	Syai.g_01742	Syac.g_01464
OG0001136	Syai.g_02146	Syac.g_00767
OG0001137	Syai.g_02126	Syac.g_00786
OG0001138	Syai.g_01763	Syac.g_01486
OG0001139	Syai.g_01765	Syac.g_01488
OG0001140	Syai.g_01766	Syac.g_01489
OG0001141	Syai.g_01767	Syac.g_01490
OG0001142	Syai.g_01768	Syac.g_01491
OG0001143	Syai.g_01778	Syac.g_01499
OG0001144	Syai.g_01788	Syac.g_01508
OG0001145	Syai.g_02165	Syac.g_00740
OG0001146	Syai.g_02185	Syac.g_00722
OG0001147	Syai.g_00869	Syac.g_01689
OG0001148	Syai.g_00626	Syac.g_01918
OG0001149	Syai.g_00625	Syac.g_01919
OG0001150	Syai.g_00624	Syac.g_01920
OG0001151	Syai.g_00611	Syac.g_01932
OG0001152	Syai.g_00610	Syac.g_01933
OG0001153	Syai.g_00903	Syac.g_01670
