Orthogroup	Syai	Syae
OG0000563	Syai.g_00742	Syae.g_02410
OG0000564	Syai.g_00743	Syae.g_02411
OG0000565	Syai.g_00746	Syae.g_02414
OG0000566	Syai.g_00750	Syae.g_02418
OG0000567	Syai.g_00754	Syae.g_02422
OG0000568	Syai.g_00758	Syae.g_02427
OG0000569	Syai.g_00759	Syae.g_02428
OG0000570	Syai.g_00760	Syae.g_02429
OG0000571	Syai.g_00764	Syae.g_02433
OG0000572	Syai.g_00782	Syae.g_02448
OG0000573	Syai.g_00790	Syae.g_02456
OG0000574	Syai.g_00796	Syae.g_02457
OG0000575	Syai.g_00800	Syae.g_02461
OG0000576	Syai.g_00802	Syae.g_02463
OG0000577	Syai.g_00803	Syae.g_02464
OG0000578	Syai.g_00804	Syae.g_02465
OG0000579	Syai.g_00805	Syae.g_02466
OG0000580	Syai.g_00806	Syae.g_02467
OG0000581	Syai.g_00812	Syae.g_02473
OG0000582	Syai.g_01042	Syae.g_00018
OG0000583	Syai.g_01043	Syae.g_00019
OG0000584	Syai.g_01044	Syae.g_00020
OG0000585	Syai.g_01046	Syae.g_00022
OG0000586	Syai.g_01047	Syae.g_00023
OG0000587	Syai.g_01049	Syae.g_00025
OG0000588	Syai.g_01063	Syae.g_00043
OG0000589	Syai.g_01066	Syae.g_00047
OG0000590	Syai.g_01067	Syae.g_00048
OG0000591	Syai.g_01075	Syae.g_00056
OG0000592	Syai.g_01076	Syae.g_00057
OG0000593	Syai.g_01100	Syae.g_00070
OG0000594	Syai.g_01101	Syae.g_00071
OG0000595	Syai.g_01102	Syae.g_00072
OG0000596	Syai.g_01107	Syae.g_00077
OG0000597	Syai.g_01110	Syae.g_00080
OG0000598	Syai.g_01111	Syae.g_00081
OG0000599	Syai.g_01114	Syae.g_00084
OG0000600	Syai.g_01115	Syae.g_00085
OG0000601	Syai.g_01116	Syae.g_00086
OG0000602	Syai.g_01121	Syae.g_00091
OG0000603	Syai.g_01122	Syae.g_00092
OG0000604	Syai.g_01125	Syae.g_00095
OG0000605	Syai.g_01609	Syae.g_00260
OG0000606	Syai.g_01221	Syae.g_00616
OG0000607	Syai.g_01224	Syae.g_00613
OG0000608	Syai.g_01225	Syae.g_00612
OG0000609	Syai.g_01227	Syae.g_00610
OG0000610	Syai.g_01234	Syae.g_00601
OG0000611	Syai.g_01237	Syae.g_00598
OG0000612	Syai.g_01238	Syae.g_00597
OG0000613	Syai.g_00196	Syae.g_01910
OG0000614	Syai.g_01981	Syae.g_00765
OG0000615	Syai.g_01286	Syae.g_00557
OG0000616	Syai.g_02914	Syae.g_01696
OG0000617	Syai.g_01393	Syae.g_00464
OG0000618	Syai.g_01394	Syae.g_00463
OG0000619	Syai.g_01395	Syae.g_00462
OG0000620	Syai.g_01402	Syae.g_00456
OG0000621	Syai.g_01403	Syae.g_00455
OG0000622	Syai.g_01404	Syae.g_00454
OG0000623	Syai.g_01405	Syae.g_00453
OG0000624	Syai.g_01407	Syae.g_00451
OG0000625	Syai.g_01408	Syae.g_00450
OG0000626	Syai.g_01409	Syae.g_00449
OG0000627	Syai.g_01575	Syae.g_00299
OG0000628	Syai.g_01573	Syae.g_00300
OG0000629	Syai.g_01570	Syae.g_00303
OG0000630	Syai.g_01566	Syae.g_00310
OG0000631	Syai.g_01557	Syae.g_00317
OG0000632	Syai.g_01556	Syae.g_00318
OG0000633	Syai.g_01555	Syae.g_00320
OG0000634	Syai.g_01317	Syae.g_00525
OG0000635	Syai.g_01318	Syae.g_00524
OG0000636	Syai.g_01320	Syae.g_00522
OG0000637	Syai.g_01322	Syae.g_00520
OG0000638	Syai.g_01323	Syae.g_00519
OG0000639	Syai.g_01324	Syae.g_00518
OG0000640	Syai.g_01325	Syae.g_00517
OG0000641	Syai.g_01329	Syae.g_00513
OG0000642	Syai.g_01330	Syae.g_00512
OG0000643	Syai.g_01349	Syae.g_00510
OG0000644	Syai.g_01350	Syae.g_00509
OG0000645	Syai.g_01352	Syae.g_00507
OG0000646	Syai.g_01355	Syae.g_00504
OG0000647	Syai.g_01357	Syae.g_00502
OG0000648	Syai.g_01362	Syae.g_00499
OG0000649	Syai.g_01363	Syae.g_00498
OG0000650	Syai.g_01364	Syae.g_00497
OG0000651	Syai.g_01365	Syae.g_00496
OG0000652	Syai.g_01366	Syae.g_00495
OG0000653	Syai.g_01368	Syae.g_00493
OG0000654	Syai.g_01369	Syae.g_00492
OG0000655	Syai.g_01370	Syae.g_00491
OG0000656	Syai.g_01373	Syae.g_00488
OG0000657	Syai.g_02045	Syae.g_00834
OG0000658	Syai.g_02049	Syae.g_00837
OG0000659	Syai.g_02050	Syae.g_00838
OG0000660	Syai.g_02054	Syae.g_00842
OG0000661	Syai.g_02056	Syae.g_00844
OG0000662	Syai.g_02058	Syae.g_00846
OG0000663	Syai.g_02061	Syae.g_00849
OG0000664	Syai.g_02062	Syae.g_00850
OG0000665	Syai.g_02431	Syae.g_00121
OG0000666	Syai.g_01610	Syae.g_00258
OG0000667	Syai.g_01724	Syae.g_02056
OG0000668	Syai.g_01436	Syae.g_00418
OG0000669	Syai.g_01251	Syae.g_00585
OG0000670	Syai.g_00561	Syae.g_00582
OG0000671	Syai.g_01255	Syae.g_00580
OG0000672	Syai.g_01259	Syae.g_00577
OG0000673	Syai.g_01262	Syae.g_00574
OG0000674	Syai.g_01264	Syae.g_00572
OG0000675	Syai.g_01265	Syae.g_00571
OG0000676	Syai.g_01275	Syae.g_00569
OG0000677	Syai.g_01276	Syae.g_00568
OG0000678	Syai.g_01279	Syae.g_00564
OG0000679	Syai.g_01288	Syae.g_00555
OG0000680	Syai.g_01289	Syae.g_00554
OG0000681	Syai.g_01292	Syae.g_00551
OG0000682	Syai.g_01293	Syae.g_00550
OG0000683	Syai.g_01294	Syae.g_00549
OG0000684	Syai.g_01299	Syae.g_00545
OG0000685	Syai.g_01301	Syae.g_00543
OG0000686	Syai.g_01302	Syae.g_00542
OG0000687	Syai.g_01303	Syae.g_00541
OG0000688	Syai.g_01307	Syae.g_00536
OG0000689	Syai.g_01309	Syae.g_00534
OG0000690	Syai.g_01310	Syae.g_00533
OG0000691	Syai.g_01311	Syae.g_00532
OG0000692	Syai.g_01312	Syae.g_00531
OG0000693	Syai.g_01313	Syae.g_00529
OG0000694	Syai.g_01314	Syae.g_00528
OG0000695	Syai.g_01553	Syae.g_00322
OG0000696	Syai.g_01552	Syae.g_00323
OG0000697	Syai.g_01550	Syae.g_00325
OG0000698	Syai.g_01547	Syae.g_00328
OG0000699	Syai.g_01545	Syae.g_00330
OG0000700	Syai.g_01544	Syae.g_00331
OG0000701	Syai.g_01543	Syae.g_00332
OG0000702	Syai.g_01521	Syae.g_00341
OG0000703	Syai.g_01520	Syae.g_00342
OG0000704	Syai.g_01518	Syae.g_00345
OG0000705	Syai.g_01511	Syae.g_00352
OG0000706	Syai.g_01510	Syae.g_00353
OG0000707	Syai.g_01509	Syae.g_00354
OG0000708	Syai.g_01506	Syae.g_00357
OG0000709	Syai.g_01497	Syae.g_00365
OG0000710	Syai.g_01487	Syae.g_00369
OG0000711	Syai.g_01456	Syae.g_00398
OG0000712	Syai.g_01454	Syae.g_00400
OG0000713	Syai.g_01453	Syae.g_00401
OG0000714	Syai.g_01451	Syae.g_00403
OG0000715	Syai.g_01449	Syae.g_00405
OG0000716	Syai.g_01445	Syae.g_00409
OG0000717	Syai.g_01444	Syae.g_00410
OG0000718	Syai.g_01440	Syae.g_00414
OG0000719	Syai.g_01438	Syae.g_00416
OG0000720	Syai.g_01425	Syae.g_00429
OG0000721	Syai.g_01423	Syae.g_00431
OG0000722	Syai.g_01422	Syae.g_00432
OG0000723	Syai.g_01411	Syae.g_00445
OG0000724	Syai.g_02013	Syae.g_00799
OG0000725	Syai.g_02004	Syae.g_00789
OG0000726	Syai.g_02003	Syae.g_00788
OG0000727	Syai.g_02002	Syae.g_00787
OG0000728	Syai.g_02000	Syae.g_00785
OG0000729	Syai.g_00097	Syae.g_01819
OG0000730	Syai.g_00483	Syae.g_02189
OG0000731	Syai.g_00495	Syae.g_02201
OG0000732	Syai.g_00058	Syae.g_01764
OG0000733	Syai.g_02805	Syae.g_01599
OG0000734	Syai.g_02548	Syae.g_01371
OG0000735	Syai.g_02159	Syae.g_00942
OG0000736	Syai.g_02158	Syae.g_00941
OG0000737	Syai.g_02157	Syae.g_00940
OG0000738	Syai.g_02152	Syae.g_00935
OG0000739	Syai.g_02151	Syae.g_00928
OG0000740	Syai.g_02150	Syae.g_00927
OG0000741	Syai.g_02147	Syae.g_00924
OG0000742	Syai.g_02145	Syae.g_00922
OG0000743	Syai.g_02143	Syae.g_00920
OG0000744	Syai.g_02142	Syae.g_00919
OG0000745	Syai.g_02140	Syae.g_00917
OG0000746	Syai.g_02138	Syae.g_00915
OG0000747	Syai.g_02137	Syae.g_00914
OG0000748	Syai.g_02125	Syae.g_00902
OG0000749	Syai.g_02123	Syae.g_00900
OG0000750	Syai.g_02122	Syae.g_00899
OG0000751	Syai.g_02116	Syae.g_00892
OG0000752	Syai.g_02114	Syae.g_00890
OG0000753	Syai.g_02111	Syae.g_00887
OG0000754	Syai.g_01750	Syae.g_00641
OG0000755	Syai.g_01760	Syae.g_00651
OG0000756	Syai.g_01761	Syae.g_00652
OG0000757	Syai.g_01769	Syae.g_00661
OG0000758	Syai.g_01770	Syae.g_00662
OG0000759	Syai.g_01771	Syae.g_00663
OG0000760	Syai.g_01772	Syae.g_00664
OG0000761	Syai.g_01775	Syae.g_00668
OG0000762	Syai.g_01777	Syae.g_00672
OG0000763	Syai.g_01779	Syae.g_00676
OG0000764	Syai.g_01780	Syae.g_00677
OG0000765	Syai.g_01797	Syae.g_00695
OG0000766	Syai.g_01798	Syae.g_00696
OG0000767	Syai.g_01800	Syae.g_00698
OG0000768	Syai.g_01801	Syae.g_00699
OG0000769	Syai.g_01803	Syae.g_00701
OG0000770	Syai.g_01822	Syae.g_00704
OG0000771	Syai.g_02019	Syae.g_00805
OG0000772	Syai.g_01639	Syae.g_00168
OG0000773	Syai.g_02164	Syae.g_00947
OG0000774	Syai.g_02168	Syae.g_00951
OG0000775	Syai.g_02172	Syae.g_00954
OG0000776	Syai.g_02173	Syae.g_00955
OG0000777	Syai.g_02174	Syae.g_00956
OG0000778	Syai.g_02175	Syae.g_00957
OG0000779	Syai.g_02181	Syae.g_00963
OG0000780	Syai.g_02184	Syae.g_00967
OG0000781	Syai.g_02188	Syae.g_00971
OG0000782	Syai.g_02189	Syae.g_00972
OG0000783	Syai.g_02190	Syae.g_00973
OG0000784	Syai.g_02191	Syae.g_00974
OG0000785	Syai.g_02193	Syae.g_00976
OG0000786	Syai.g_00816	Syae.g_02477
OG0000787	Syai.g_00815	Syae.g_02476
OG0000788	Syai.g_01117	Syae.g_00087
OG0000789	Syai.g_01596	Syae.g_00281
OG0000790	Syai.g_00623	Syae.g_02294
OG0000791	Syai.g_00621	Syae.g_02292
OG0000792	Syai.g_00620	Syae.g_02291
OG0000793	Syai.g_00615	Syae.g_02286
OG0000794	Syai.g_00614	Syae.g_02285
OG0000795	Syai.g_00613	Syae.g_02284
OG0000796	Syai.g_00609	Syae.g_02280
OG0000797	Syai.g_00608	Syae.g_02279
OG0000798	Syai.g_00262	Syae.g_01972
OG0000799	Syai.g_00996	Syae.g_00010
OG0000800	Syai.g_00993	Syae.g_00009
OG0000801	Syai.g_00992	Syae.g_00008
OG0000802	Syai.g_00988	Syae.g_02686
OG0000803	Syai.g_00983	Syae.g_02680
OG0000804	Syai.g_00980	Syae.g_02677
OG0000805	Syai.g_00965	Syae.g_02663
OG0000806	Syai.g_00963	Syae.g_02661
OG0000807	Syai.g_00961	Syae.g_02659
OG0000808	Syai.g_00960	Syae.g_02658
OG0000809	Syai.g_00957	Syae.g_02655
OG0000810	Syai.g_00956	Syae.g_02654
OG0000811	Syai.g_00950	Syae.g_02648
OG0000812	Syai.g_00948	Syae.g_02646
OG0000813	Syai.g_00947	Syae.g_02645
OG0000814	Syai.g_00945	Syae.g_02643
OG0000815	Syai.g_00944	Syae.g_02642
OG0000816	Syai.g_00942	Syae.g_02641
OG0000817	Syai.g_00941	Syae.g_02640
OG0000818	Syai.g_00935	Syae.g_02634
OG0000819	Syai.g_00934	Syae.g_02633
OG0000820	Syai.g_00933	Syae.g_02632
OG0000821	Syai.g_00916	Syae.g_02626
OG0000822	Syai.g_00914	Syae.g_02624
OG0000823	Syai.g_00913	Syae.g_02623
OG0000824	Syai.g_00907	Syae.g_02617
OG0000825	Syai.g_00906	Syae.g_02616
OG0000826	Syai.g_00905	Syae.g_02615
OG0000827	Syai.g_00904	Syae.g_02614
OG0000828	Syai.g_00900	Syae.g_02612
OG0000829	Syai.g_00899	Syae.g_02611
OG0000830	Syai.g_00898	Syae.g_02610
OG0000831	Syai.g_00896	Syae.g_02608
OG0000832	Syai.g_02296	Syae.g_01081
OG0000833	Syai.g_02305	Syae.g_01106
OG0000834	Syai.g_02307	Syae.g_01108
OG0000835	Syai.g_02308	Syae.g_01109
OG0000836	Syai.g_02312	Syae.g_01113
OG0000837	Syai.g_02313	Syae.g_01115
OG0000838	Syai.g_02323	Syae.g_01119
OG0000839	Syai.g_02324	Syae.g_01120
OG0000840	Syai.g_02325	Syae.g_01121
OG0000841	Syai.g_02326	Syae.g_01122
OG0000842	Syai.g_02327	Syae.g_01123
OG0000843	Syai.g_02328	Syae.g_01124
OG0000844	Syai.g_02330	Syae.g_01125
OG0000845	Syai.g_02331	Syae.g_01126
OG0000846	Syai.g_02332	Syae.g_01127
OG0000847	Syai.g_02333	Syae.g_01128
OG0000848	Syai.g_02335	Syae.g_01130
OG0000849	Syai.g_02336	Syae.g_01131
OG0000850	Syai.g_02339	Syae.g_01133
OG0000851	Syai.g_02352	Syae.g_01139
OG0000852	Syai.g_02353	Syae.g_01140
OG0000853	Syai.g_02357	Syae.g_01144
OG0000854	Syai.g_02359	Syae.g_01146
OG0000855	Syai.g_02360	Syae.g_01147
OG0000856	Syai.g_01078	Syae.g_00059
OG0000857	Syai.g_01356	Syae.g_00503
OG0000858	Syai.g_02366	Syae.g_01153
OG0000859	Syai.g_02367	Syae.g_01154
OG0000860	Syai.g_02380	Syae.g_01165
OG0000861	Syai.g_02381	Syae.g_01166
OG0000862	Syai.g_02382	Syae.g_01167
OG0000863	Syai.g_02385	Syae.g_01170
OG0000864	Syai.g_02386	Syae.g_01171
OG0000865	Syai.g_02387	Syae.g_01172
OG0000866	Syai.g_02388	Syae.g_01173
OG0000867	Syai.g_02389	Syae.g_01174
OG0000868	Syai.g_02392	Syae.g_01177
OG0000869	Syai.g_02396	Syae.g_01182
OG0000870	Syai.g_02401	Syae.g_01187
OG0000871	Syai.g_02402	Syae.g_01188
OG0000872	Syai.g_02409	Syae.g_01196
OG0000873	Syai.g_02412	Syae.g_01199
OG0000874	Syai.g_02408	Syae.g_01194
OG0000875	Syai.g_02416	Syae.g_01244
OG0000876	Syai.g_02243	Syae.g_01020
OG0000877	Syai.g_02250	Syae.g_01025
OG0000878	Syai.g_02251	Syae.g_01026
OG0000879	Syai.g_02252	Syae.g_01027
OG0000880	Syai.g_02253	Syae.g_01028
OG0000881	Syai.g_02257	Syae.g_01034
OG0000882	Syai.g_02262	Syae.g_01039
OG0000883	Syai.g_02264	Syae.g_01041
OG0000884	Syai.g_02266	Syae.g_01043
OG0000885	Syai.g_02267	Syae.g_01044
OG0000886	Syai.g_02268	Syae.g_01045
OG0000887	Syai.g_02269	Syae.g_01046
OG0000888	Syai.g_02271	Syae.g_01048
OG0000889	Syai.g_02273	Syae.g_01050
OG0000890	Syai.g_02279	Syae.g_01056
OG0000891	Syai.g_02280	Syae.g_01057
OG0000892	Syai.g_02282	Syae.g_01059
OG0000893	Syai.g_00318	Syae.g_02031
OG0000894	Syai.g_00321	Syae.g_02034
OG0000895	Syai.g_00325	Syae.g_02038
OG0000896	Syai.g_00326	Syae.g_02039
OG0000897	Syai.g_00328	Syae.g_02041
OG0000898	Syai.g_00329	Syae.g_02042
OG0000899	Syai.g_00330	Syae.g_02043
OG0000900	Syai.g_00331	Syae.g_02044
OG0000901	Syai.g_00336	Syae.g_02049
OG0000902	Syai.g_00338	Syae.g_02051
OG0000903	Syai.g_00353	Syae.g_02077
OG0000904	Syai.g_00348	Syae.g_02071
OG0000905	Syai.g_00342	Syae.g_02065
OG0000906	Syai.g_00340	Syae.g_02063
OG0000907	Syai.g_00358	Syae.g_02079
OG0000908	Syai.g_00361	Syae.g_02082
OG0000909	Syai.g_00362	Syae.g_02083
OG0000910	Syai.g_00363	Syae.g_02084
OG0000911	Syai.g_00365	Syae.g_02086
OG0000912	Syai.g_00366	Syae.g_02087
OG0000913	Syai.g_00367	Syae.g_02088
OG0000914	Syai.g_00368	Syae.g_02089
OG0000915	Syai.g_00370	Syae.g_02091
OG0000916	Syai.g_00371	Syae.g_02092
OG0000917	Syai.g_00372	Syae.g_02093
OG0000918	Syai.g_00373	Syae.g_02094
OG0000919	Syai.g_00374	Syae.g_02095
OG0000920	Syai.g_00375	Syae.g_02096
OG0000921	Syai.g_00376	Syae.g_02097
OG0000922	Syai.g_00377	Syae.g_02098
OG0000923	Syai.g_00381	Syae.g_02102
OG0000924	Syai.g_00382	Syae.g_02103
OG0000925	Syai.g_00383	Syae.g_02104
OG0000926	Syai.g_00384	Syae.g_02105
OG0000927	Syai.g_00386	Syae.g_02107
OG0000928	Syai.g_00387	Syae.g_02108
OG0000929	Syai.g_00388	Syae.g_02109
OG0000930	Syai.g_00389	Syae.g_02110
OG0000931	Syai.g_00390	Syae.g_02111
OG0000932	Syai.g_00391	Syae.g_02112
OG0000933	Syai.g_00397	Syae.g_02118
OG0000934	Syai.g_00399	Syae.g_02120
OG0000935	Syai.g_00400	Syae.g_02121
OG0000936	Syai.g_00401	Syae.g_02122
OG0000937	Syai.g_00402	Syae.g_02123
OG0000938	Syai.g_00405	Syae.g_02126
OG0000939	Syai.g_00406	Syae.g_02127
OG0000940	Syai.g_00413	Syae.g_02133
OG0000941	Syai.g_00415	Syae.g_02135
OG0000942	Syai.g_00417	Syae.g_02137
OG0000943	Syai.g_00418	Syae.g_02138
OG0000944	Syai.g_00420	Syae.g_02140
OG0000945	Syai.g_00422	Syae.g_02142
OG0000946	Syai.g_00428	Syae.g_02146
OG0000947	Syai.g_00431	Syae.g_02149
OG0000948	Syai.g_00432	Syae.g_02150
OG0000949	Syai.g_00174	Syae.g_01884
OG0000950	Syai.g_00163	Syae.g_01873
OG0000951	Syai.g_00158	Syae.g_01866
OG0000952	Syai.g_00136	Syae.g_01859
OG0000953	Syai.g_00132	Syae.g_01854
OG0000954	Syai.g_00127	Syae.g_01845
OG0000955	Syai.g_00126	Syae.g_01844
OG0000956	Syai.g_00124	Syae.g_01842
OG0000957	Syai.g_00113	Syae.g_01831
OG0000958	Syai.g_00112	Syae.g_01830
OG0000959	Syai.g_00108	Syae.g_01826
OG0000960	Syai.g_00107	Syae.g_01825
OG0000961	Syai.g_00100	Syae.g_01822
OG0000962	Syai.g_00098	Syae.g_01820
OG0000963	Syai.g_00094	Syae.g_01814
OG0000964	Syai.g_00093	Syae.g_01813
OG0000965	Syai.g_00092	Syae.g_01812
OG0000966	Syai.g_00082	Syae.g_01789
OG0000967	Syai.g_00077	Syae.g_01782
OG0000968	Syai.g_00085	Syae.g_01787
OG0000969	Syai.g_00080	Syae.g_01785
OG0000970	Syai.g_00079	Syae.g_01784
OG0000971	Syai.g_00074	Syae.g_01779
OG0000972	Syai.g_00073	Syae.g_01778
OG0000973	Syai.g_00072	Syae.g_01777
OG0000974	Syai.g_00071	Syae.g_01776
OG0000975	Syai.g_00070	Syae.g_01775
OG0000976	Syai.g_00069	Syae.g_01774
OG0000977	Syai.g_00067	Syae.g_01772
OG0000978	Syai.g_00065	Syae.g_01771
OG0000979	Syai.g_00062	Syae.g_01768
OG0000980	Syai.g_00059	Syae.g_01765
OG0000981	Syai.g_00056	Syae.g_01762
OG0000982	Syai.g_02777	Syae.g_01568
OG0000983	Syai.g_02778	Syae.g_01569
OG0000984	Syai.g_02779	Syae.g_01570
OG0000985	Syai.g_02781	Syae.g_01572
OG0000986	Syai.g_02784	Syae.g_01575
OG0000987	Syai.g_02786	Syae.g_01577
OG0000988	Syai.g_02790	Syae.g_01583
OG0000989	Syai.g_02797	Syae.g_01591
OG0000990	Syai.g_02825	Syae.g_01606
OG0000991	Syai.g_02827	Syae.g_01609
OG0000992	Syai.g_02830	Syae.g_01612
OG0000993	Syai.g_02831	Syae.g_01613
OG0000994	Syai.g_02834	Syae.g_01616
OG0000995	Syai.g_02840	Syae.g_01627
OG0000996	Syai.g_02891	Syae.g_01667
OG0000997	Syai.g_02900	Syae.g_01678
OG0000998	Syai.g_02902	Syae.g_01680
OG0000999	Syai.g_02903	Syae.g_01683
OG0001000	Syai.g_02906	Syae.g_01686
OG0001001	Syai.g_02911	Syae.g_01692
OG0001002	Syai.g_02918	Syae.g_01699
OG0001003	Syai.g_02919	Syae.g_01701
OG0001004	Syai.g_02920	Syae.g_01702
OG0001005	Syai.g_02921	Syae.g_01703
OG0001006	Syai.g_02931	Syae.g_01710
OG0001007	Syai.g_02933	Syae.g_01712
OG0001008	Syai.g_02227	Syae.g_00993
OG0001009	Syai.g_00034	Syae.g_01744
OG0001010	Syai.g_00035	Syae.g_01745
OG0001011	Syai.g_00037	Syae.g_01747
OG0001012	Syai.g_02773	Syae.g_01564
OG0001013	Syai.g_02750	Syae.g_01552
OG0001014	Syai.g_02726	Syae.g_01548
OG0001015	Syai.g_02725	Syae.g_01547
OG0001016	Syai.g_02479	Syae.g_01290
OG0001017	Syai.g_02485	Syae.g_01296
OG0001018	Syai.g_02487	Syae.g_01298
OG0001019	Syai.g_02508	Syae.g_01334
OG0001020	Syai.g_02516	Syae.g_01340
OG0001021	Syai.g_02523	Syae.g_01344
OG0001022	Syai.g_02528	Syae.g_01348
OG0001023	Syai.g_02529	Syae.g_01349
OG0001024	Syai.g_02533	Syae.g_01353
OG0001025	Syai.g_02540	Syae.g_01360
OG0001026	Syai.g_02550	Syae.g_01373
OG0001027	Syai.g_02555	Syae.g_01377
OG0001028	Syai.g_02557	Syae.g_01379
OG0001029	Syai.g_02559	Syae.g_01381
OG0001030	Syai.g_02580	Syae.g_01403
OG0001031	Syai.g_02656	Syae.g_01475
OG0001032	Syai.g_02658	Syae.g_01479
OG0001033	Syai.g_02685	Syae.g_01505
OG0001034	Syai.g_00537	Syae.g_02238
OG0001035	Syai.g_00295	Syae.g_02006
OG0001036	Syai.g_00290	Syae.g_02001
OG0001037	Syai.g_00288	Syae.g_01999
OG0001038	Syai.g_00261	Syae.g_01971
OG0001039	Syai.g_00258	Syae.g_01968
OG0001040	Syai.g_00255	Syae.g_01965
OG0001041	Syai.g_00250	Syae.g_01960
OG0001042	Syai.g_00225	Syae.g_01935
OG0001043	Syai.g_00221	Syae.g_01931
OG0001044	Syai.g_00485	Syae.g_02191
OG0001045	Syai.g_00498	Syae.g_02204
OG0001046	Syai.g_01471	Syae.g_00385
OG0001047	Syai.g_02225	Syae.g_00991
OG0001048	Syai.g_02224	Syae.g_00990
OG0001049	Syai.g_02215	Syae.g_00987
OG0001050	Syai.g_02214	Syae.g_00986
OG0001051	Syai.g_02213	Syae.g_00985
OG0001052	Syai.g_00861	Syae.g_02526
OG0001053	Syai.g_00641	Syae.g_02312
OG0001054	Syai.g_00658	Syae.g_02329
OG0001055	Syai.g_00679	Syae.g_02350
OG0001056	Syai.g_00713	Syae.g_02379
OG0001057	Syai.g_00721	Syae.g_02388
OG0001058	Syai.g_00734	Syae.g_02402
OG0001059	Syai.g_00738	Syae.g_02406
OG0001060	Syai.g_00744	Syae.g_02412
OG0001061	Syai.g_00765	Syae.g_02434
OG0001062	Syai.g_00767	Syae.g_02436
OG0001063	Syai.g_00774	Syae.g_02440
OG0001064	Syai.g_00775	Syae.g_02441
OG0001065	Syai.g_00776	Syae.g_02442
OG0001066	Syai.g_00777	Syae.g_02443
OG0001067	Syai.g_00778	Syae.g_02444
OG0001068	Syai.g_00779	Syae.g_02445
OG0001069	Syai.g_00780	Syae.g_02446
OG0001070	Syai.g_00783	Syae.g_02449
OG0001071	Syai.g_00784	Syae.g_02450
OG0001072	Syai.g_00788	Syae.g_02454
OG0001073	Syai.g_00807	Syae.g_02468
OG0001074	Syai.g_01051	Syae.g_00027
OG0001075	Syai.g_01053	Syae.g_00029
OG0001076	Syai.g_01069	Syae.g_00050
OG0001077	Syai.g_01081	Syae.g_00061
OG0001078	Syai.g_01105	Syae.g_00075
OG0001079	Syai.g_01118	Syae.g_00088
OG0001080	Syai.g_01606	Syae.g_00267
OG0001081	Syai.g_01222	Syae.g_00615
OG0001082	Syai.g_01223	Syae.g_00614
OG0001083	Syai.g_01230	Syae.g_00605
OG0001084	Syai.g_01231	Syae.g_00604
OG0001085	Syai.g_01241	Syae.g_00594
OG0001086	Syai.g_01243	Syae.g_00592
OG0001087	Syai.g_01953	Syae.g_00751
OG0001088	Syai.g_01957	Syae.g_00755
OG0001089	Syai.g_01996	Syae.g_00781
OG0001090	Syai.g_01387	Syae.g_00471
OG0001091	Syai.g_01389	Syae.g_00469
OG0001092	Syai.g_01391	Syae.g_00466
OG0001093	Syai.g_01397	Syae.g_00460
OG0001094	Syai.g_01315	Syae.g_00527
OG0001096	Syai.g_01371	Syae.g_00490
OG0001097	Syai.g_02057	Syae.g_00845
OG0001098	Syai.g_01603	Syae.g_00269
OG0001099	Syai.g_02558	Syae.g_01380
OG0001100	Syai.g_01253	Syae.g_00583
OG0001101	Syai.g_01254	Syae.g_00581
OG0001102	Syai.g_01257	Syae.g_00578
OG0001103	Syai.g_01260	Syae.g_00576
OG0001104	Syai.g_01300	Syae.g_00544
OG0001105	Syai.g_01304	Syae.g_00540
OG0001106	Syai.g_01517	Syae.g_00346
OG0001107	Syai.g_01505	Syae.g_00358
OG0001108	Syai.g_01496	Syae.g_00366
OG0001109	Syai.g_01488	Syae.g_00368
OG0001110	Syai.g_01486	Syae.g_00370
OG0001111	Syai.g_01484	Syae.g_00372
OG0001112	Syai.g_01482	Syae.g_00374
OG0001113	Syai.g_01481	Syae.g_00375
OG0001114	Syai.g_01480	Syae.g_00376
OG0001115	Syai.g_01476	Syae.g_00380
OG0001116	Syai.g_01474	Syae.g_00382
OG0001117	Syai.g_01473	Syae.g_00383
OG0001118	Syai.g_01472	Syae.g_00384
OG0001119	Syai.g_01470	Syae.g_00386
OG0001120	Syai.g_01466	Syae.g_00390
OG0001121	Syai.g_01676	Syae.g_00133
OG0001122	Syai.g_01437	Syae.g_00417
OG0001123	Syai.g_01430	Syae.g_00424
OG0001124	Syai.g_01428	Syae.g_00426
OG0001125	Syai.g_01426	Syae.g_00428
OG0001126	Syai.g_02021	Syae.g_00807
OG0001127	Syai.g_02020	Syae.g_00806
OG0001128	Syai.g_02017	Syae.g_00803
OG0001129	Syai.g_02015	Syae.g_00801
OG0001130	Syai.g_02014	Syae.g_00800
OG0001131	Syai.g_01281	Syae.g_00562
OG0001132	Syai.g_01620	Syae.g_00242
OG0001133	Syai.g_01072	Syae.g_00053
OG0001134	Syai.g_01745	Syae.g_00638
OG0001135	Syai.g_01742	Syae.g_00636
OG0001136	Syai.g_02146	Syae.g_00923
OG0001137	Syai.g_02126	Syae.g_00903
OG0001138	Syai.g_01763	Syae.g_00654
OG0001139	Syai.g_01765	Syae.g_00656
OG0001140	Syai.g_01766	Syae.g_00657
OG0001141	Syai.g_01767	Syae.g_00658
OG0001142	Syai.g_01768	Syae.g_00660
OG0001143	Syai.g_01778	Syae.g_00673
OG0001144	Syai.g_01788	Syae.g_00684
OG0001145	Syai.g_02165	Syae.g_00948
