Orthogroup	Syai	Pray
OG0000579	Syai.g_00805	Pray.g_01161
OG0000580	Syai.g_00806	Pray.g_01160
OG0000581	Syai.g_00812	Pray.g_01158
OG0000582	Syai.g_01042	Pray.g_01155
OG0000583	Syai.g_01043	Pray.g_01154
OG0000584	Syai.g_01044	Pray.g_01153
OG0000585	Syai.g_01046	Pray.g_01151
OG0000586	Syai.g_01047	Pray.g_01150
OG0000587	Syai.g_01049	Pray.g_01149
OG0000588	Syai.g_01063	Pray.g_01145
OG0000589	Syai.g_01066	Pray.g_01142
OG0000590	Syai.g_01067	Pray.g_01141
OG0000591	Syai.g_01075	Pray.g_01138
OG0000592	Syai.g_01076	Pray.g_01137
OG0000593	Syai.g_01100	Pray.g_01131
OG0000594	Syai.g_01101	Pray.g_01130
OG0000595	Syai.g_01102	Pray.g_01129
OG0000596	Syai.g_01107	Pray.g_01125
OG0000597	Syai.g_01110	Pray.g_01123
OG0000598	Syai.g_01111	Pray.g_01122
OG0000599	Syai.g_01114	Pray.g_01119
OG0000600	Syai.g_01115	Pray.g_01118
OG0000601	Syai.g_01116	Pray.g_01117
OG0000602	Syai.g_01121	Pray.g_01115
OG0000603	Syai.g_01122	Pray.g_01114
OG0000604	Syai.g_01125	Pray.g_01113
OG0000605	Syai.g_01609	Pray.g_01112
OG0000606	Syai.g_01221	Pray.g_01109
OG0000607	Syai.g_01224	Pray.g_01106
OG0000608	Syai.g_01225	Pray.g_01105
OG0000609	Syai.g_01227	Pray.g_01104
OG0000610	Syai.g_01234	Pray.g_01099
OG0000611	Syai.g_01237	Pray.g_01096
OG0000612	Syai.g_01238	Pray.g_01095
OG0000613	Syai.g_00196	Pray.g_01090
OG0000614	Syai.g_01981	Pray.g_01071
OG0000615	Syai.g_01286	Pray.g_01063
OG0000616	Syai.g_02914	Pray.g_01059
OG0000617	Syai.g_01393	Pray.g_01034
OG0000618	Syai.g_01394	Pray.g_01033
OG0000619	Syai.g_01395	Pray.g_01032
OG0000620	Syai.g_01402	Pray.g_01029
OG0000621	Syai.g_01403	Pray.g_01028
OG0000622	Syai.g_01404	Pray.g_01027
OG0000623	Syai.g_01405	Pray.g_01026
OG0000624	Syai.g_01407	Pray.g_01025
OG0000625	Syai.g_01408	Pray.g_00269
OG0000626	Syai.g_01409	Pray.g_00270
OG0000627	Syai.g_01575	Pray.g_00271
OG0000628	Syai.g_01573	Pray.g_00272
OG0000629	Syai.g_01570	Pray.g_00273
OG0000630	Syai.g_01566	Pray.g_00276
OG0000631	Syai.g_01557	Pray.g_00339
OG0000632	Syai.g_01556	Pray.g_00340
OG0000633	Syai.g_01555	Pray.g_00341
OG0000634	Syai.g_01317	Pray.g_00344
OG0000635	Syai.g_01318	Pray.g_00345
OG0000636	Syai.g_01320	Pray.g_00347
OG0000637	Syai.g_01322	Pray.g_00349
OG0000638	Syai.g_01323	Pray.g_00350
OG0000639	Syai.g_01324	Pray.g_00351
OG0000640	Syai.g_01325	Pray.g_00352
OG0000641	Syai.g_01329	Pray.g_00356
OG0000642	Syai.g_01330	Pray.g_00357
OG0000643	Syai.g_01349	Pray.g_00358
OG0000644	Syai.g_01350	Pray.g_00359
OG0000645	Syai.g_01352	Pray.g_00360
OG0000646	Syai.g_01355	Pray.g_00362
OG0000647	Syai.g_01357	Pray.g_00363
OG0000648	Syai.g_01362	Pray.g_00365
OG0000649	Syai.g_01363	Pray.g_00366
OG0000650	Syai.g_01364	Pray.g_00367
OG0000651	Syai.g_01365	Pray.g_00368
OG0000652	Syai.g_01366	Pray.g_00369
OG0000653	Syai.g_01368	Pray.g_00371
OG0000654	Syai.g_01369	Pray.g_00372
OG0000655	Syai.g_01370	Pray.g_00373
OG0000656	Syai.g_01373	Pray.g_00376
OG0000657	Syai.g_02045	Pray.g_00384
OG0000658	Syai.g_02049	Pray.g_00385
OG0000659	Syai.g_02050	Pray.g_00386
OG0000660	Syai.g_02054	Pray.g_00390
OG0000661	Syai.g_02056	Pray.g_00392
OG0000662	Syai.g_02058	Pray.g_00394
OG0000663	Syai.g_02061	Pray.g_00396
OG0000664	Syai.g_02062	Pray.g_00397
OG0000665	Syai.g_02431	Pray.g_00401
OG0000666	Syai.g_01610	Pray.g_00402
OG0000667	Syai.g_01724	Pray.g_00406
OG0000668	Syai.g_01436	Pray.g_00436
OG0000669	Syai.g_01251	Pray.g_00443
OG0000670	Syai.g_00561	Pray.g_00445
OG0000671	Syai.g_01255	Pray.g_00447
OG0000672	Syai.g_01259	Pray.g_00450
OG0000673	Syai.g_01262	Pray.g_00453
OG0000674	Syai.g_01264	Pray.g_00455
OG0000675	Syai.g_01265	Pray.g_00456
OG0000676	Syai.g_01275	Pray.g_00458
OG0000677	Syai.g_01276	Pray.g_00459
OG0000678	Syai.g_01279	Pray.g_00461
OG0000679	Syai.g_01288	Pray.g_00465
OG0000680	Syai.g_01289	Pray.g_00466
OG0000681	Syai.g_01292	Pray.g_00469
OG0000682	Syai.g_01293	Pray.g_00470
OG0000683	Syai.g_01294	Pray.g_00471
OG0000684	Syai.g_01299	Pray.g_00473
OG0000685	Syai.g_01301	Pray.g_00475
OG0000686	Syai.g_01302	Pray.g_00476
OG0000687	Syai.g_01303	Pray.g_00477
OG0000688	Syai.g_01307	Pray.g_00480
OG0000689	Syai.g_01309	Pray.g_00481
OG0000690	Syai.g_01310	Pray.g_00482
OG0000691	Syai.g_01311	Pray.g_00483
OG0000692	Syai.g_01312	Pray.g_00485
OG0000693	Syai.g_01313	Pray.g_00486
OG0000694	Syai.g_01314	Pray.g_00487
OG0000695	Syai.g_01553	Pray.g_00489
OG0000696	Syai.g_01552	Pray.g_00490
OG0000697	Syai.g_01550	Pray.g_00491
OG0000698	Syai.g_01547	Pray.g_00494
OG0000699	Syai.g_01545	Pray.g_00495
OG0000700	Syai.g_01544	Pray.g_00496
OG0000701	Syai.g_01543	Pray.g_00497
OG0000702	Syai.g_01521	Pray.g_00499
OG0000703	Syai.g_01520	Pray.g_00500
OG0000704	Syai.g_01518	Pray.g_00501
OG0000705	Syai.g_01511	Pray.g_00505
OG0000706	Syai.g_01510	Pray.g_00506
OG0000707	Syai.g_01509	Pray.g_00507
OG0000708	Syai.g_01506	Pray.g_00508
OG0000709	Syai.g_01497	Pray.g_00512
OG0000710	Syai.g_01487	Pray.g_00515
OG0000711	Syai.g_01456	Pray.g_00532
OG0000712	Syai.g_01454	Pray.g_00534
OG0000713	Syai.g_01453	Pray.g_00535
OG0000714	Syai.g_01451	Pray.g_00536
OG0000715	Syai.g_01449	Pray.g_00538
OG0000716	Syai.g_01445	Pray.g_00540
OG0000717	Syai.g_01444	Pray.g_00541
OG0000718	Syai.g_01440	Pray.g_00553
OG0000719	Syai.g_01438	Pray.g_00555
OG0000720	Syai.g_01425	Pray.g_00564
OG0000721	Syai.g_01423	Pray.g_00566
OG0000722	Syai.g_01422	Pray.g_00567
OG0000723	Syai.g_01411	Pray.g_00570
OG0000724	Syai.g_02013	Pray.g_00579
OG0000725	Syai.g_02004	Pray.g_00585
OG0000726	Syai.g_02003	Pray.g_00586
OG0000727	Syai.g_02002	Pray.g_00587
OG0000728	Syai.g_02000	Pray.g_00589
OG0000729	Syai.g_00097	Pray.g_00634
OG0000730	Syai.g_00483	Pray.g_00132
OG0000731	Syai.g_00495	Pray.g_00128
OG0000732	Syai.g_00058	Pray.g_00118
OG0000733	Syai.g_02805	Pray.g_00096
OG0000734	Syai.g_02548	Pray.g_00079
OG0000735	Syai.g_02159	Pray.g_00077
OG0000736	Syai.g_02158	Pray.g_00076
OG0000737	Syai.g_02157	Pray.g_00075
OG0000738	Syai.g_02152	Pray.g_00071
OG0000739	Syai.g_02151	Pray.g_00070
OG0000740	Syai.g_02150	Pray.g_00069
OG0000741	Syai.g_02147	Pray.g_00068
OG0000742	Syai.g_02145	Pray.g_00065
OG0000743	Syai.g_02143	Pray.g_00063
OG0000744	Syai.g_02142	Pray.g_00062
OG0000745	Syai.g_02140	Pray.g_00060
OG0000746	Syai.g_02138	Pray.g_00058
OG0000747	Syai.g_02137	Pray.g_00057
OG0000748	Syai.g_02125	Pray.g_00054
OG0000749	Syai.g_02123	Pray.g_00053
OG0000750	Syai.g_02122	Pray.g_00052
OG0000751	Syai.g_02116	Pray.g_00050
OG0000752	Syai.g_02114	Pray.g_00048
OG0000753	Syai.g_02111	Pray.g_00045
OG0000754	Syai.g_01750	Pray.g_00042
OG0000755	Syai.g_01760	Pray.g_00039
OG0000756	Syai.g_01761	Pray.g_00038
OG0000757	Syai.g_01769	Pray.g_00032
OG0000758	Syai.g_01770	Pray.g_00031
OG0000759	Syai.g_01771	Pray.g_00030
OG0000760	Syai.g_01772	Pray.g_00029
OG0000761	Syai.g_01775	Pray.g_00028
OG0000762	Syai.g_01777	Pray.g_00027
OG0000763	Syai.g_01779	Pray.g_00025
OG0000764	Syai.g_01780	Pray.g_00024
OG0000765	Syai.g_01797	Pray.g_00015
OG0000766	Syai.g_01798	Pray.g_00014
OG0000767	Syai.g_01800	Pray.g_00012
OG0000768	Syai.g_01801	Pray.g_00011
OG0000769	Syai.g_01803	Pray.g_00009
OG0000770	Syai.g_01822	Pray.g_00007
OG0000771	Syai.g_02019	Pray.g_00250
OG0000772	Syai.g_01639	Pray.g_01895
OG0000773	Syai.g_02164	Pray.g_01879
OG0000774	Syai.g_02168	Pray.g_01877
OG0000775	Syai.g_02172	Pray.g_01875
OG0000776	Syai.g_02173	Pray.g_01874
OG0000777	Syai.g_02174	Pray.g_01873
OG0000778	Syai.g_02175	Pray.g_01872
OG0000779	Syai.g_02181	Pray.g_01868
OG0000780	Syai.g_02184	Pray.g_01867
OG0000781	Syai.g_02188	Pray.g_01864
OG0000782	Syai.g_02189	Pray.g_01863
OG0000783	Syai.g_02190	Pray.g_01862
OG0000784	Syai.g_02191	Pray.g_01861
OG0000785	Syai.g_02193	Pray.g_01859
OG0000786	Syai.g_00816	Pray.g_01857
OG0000787	Syai.g_00815	Pray.g_01856
OG0000788	Syai.g_01117	Pray.g_01842
OG0000789	Syai.g_01596	Pray.g_01839
OG0000790	Syai.g_00623	Pray.g_01824
OG0000791	Syai.g_00621	Pray.g_01822
OG0000792	Syai.g_00620	Pray.g_01821
OG0000793	Syai.g_00615	Pray.g_01818
OG0000794	Syai.g_00614	Pray.g_01817
OG0000795	Syai.g_00613	Pray.g_01816
OG0000796	Syai.g_00609	Pray.g_01812
OG0000797	Syai.g_00608	Pray.g_01811
OG0000799	Syai.g_00996	Pray.g_01740
OG0000800	Syai.g_00993	Pray.g_01739
OG0000801	Syai.g_00992	Pray.g_01738
OG0000802	Syai.g_00988	Pray.g_01736
OG0000803	Syai.g_00983	Pray.g_01734
OG0000804	Syai.g_00980	Pray.g_01733
OG0000805	Syai.g_00965	Pray.g_01731
OG0000806	Syai.g_00963	Pray.g_01729
OG0000807	Syai.g_00961	Pray.g_01728
OG0000808	Syai.g_00960	Pray.g_01727
OG0000809	Syai.g_00957	Pray.g_01724
OG0000810	Syai.g_00956	Pray.g_01723
OG0000811	Syai.g_00950	Pray.g_01719
OG0000812	Syai.g_00948	Pray.g_01717
OG0000813	Syai.g_00947	Pray.g_01716
OG0000814	Syai.g_00945	Pray.g_01714
OG0000815	Syai.g_00944	Pray.g_01713
OG0000816	Syai.g_00942	Pray.g_01711
OG0000817	Syai.g_00941	Pray.g_01710
OG0000818	Syai.g_00935	Pray.g_01705
OG0000819	Syai.g_00934	Pray.g_01704
OG0000820	Syai.g_00933	Pray.g_01703
OG0000821	Syai.g_00916	Pray.g_01699
OG0000822	Syai.g_00914	Pray.g_01698
OG0000823	Syai.g_00913	Pray.g_01697
OG0000824	Syai.g_00907	Pray.g_01694
OG0000825	Syai.g_00906	Pray.g_01693
OG0000826	Syai.g_00905	Pray.g_01692
OG0000827	Syai.g_00904	Pray.g_01691
OG0000828	Syai.g_00900	Pray.g_01688
OG0000829	Syai.g_00899	Pray.g_01687
OG0000830	Syai.g_00898	Pray.g_01686
OG0000831	Syai.g_00896	Pray.g_01684
OG0000832	Syai.g_02296	Pray.g_01678
OG0000833	Syai.g_02305	Pray.g_01670
OG0000834	Syai.g_02307	Pray.g_01669
OG0000835	Syai.g_02308	Pray.g_01668
OG0000836	Syai.g_02312	Pray.g_01667
OG0000837	Syai.g_02313	Pray.g_01666
OG0000838	Syai.g_02323	Pray.g_01664
OG0000839	Syai.g_02324	Pray.g_01663
OG0000840	Syai.g_02325	Pray.g_01662
OG0000841	Syai.g_02326	Pray.g_01661
OG0000842	Syai.g_02327	Pray.g_01660
OG0000843	Syai.g_02328	Pray.g_01659
OG0000844	Syai.g_02330	Pray.g_01658
OG0000845	Syai.g_02331	Pray.g_01657
OG0000846	Syai.g_02332	Pray.g_01656
OG0000847	Syai.g_02333	Pray.g_01655
OG0000848	Syai.g_02335	Pray.g_01654
OG0000849	Syai.g_02336	Pray.g_01653
OG0000850	Syai.g_02339	Pray.g_01651
OG0000851	Syai.g_02352	Pray.g_01650
OG0000852	Syai.g_02353	Pray.g_01649
OG0000853	Syai.g_02357	Pray.g_01645
OG0000854	Syai.g_02359	Pray.g_01643
OG0000855	Syai.g_02360	Pray.g_01642
OG0000856	Syai.g_01078	Pray.g_01627
OG0000857	Syai.g_01356	Pray.g_01600
OG0000858	Syai.g_02366	Pray.g_01565
OG0000859	Syai.g_02367	Pray.g_01564
OG0000860	Syai.g_02380	Pray.g_01557
OG0000861	Syai.g_02381	Pray.g_01556
OG0000862	Syai.g_02382	Pray.g_01555
OG0000863	Syai.g_02385	Pray.g_01553
OG0000864	Syai.g_02386	Pray.g_01552
OG0000865	Syai.g_02387	Pray.g_01551
OG0000866	Syai.g_02388	Pray.g_01550
OG0000867	Syai.g_02389	Pray.g_01549
OG0000868	Syai.g_02392	Pray.g_01548
OG0000869	Syai.g_02396	Pray.g_01544
OG0000870	Syai.g_02401	Pray.g_01539
OG0000871	Syai.g_02402	Pray.g_01538
OG0000872	Syai.g_02409	Pray.g_01537
OG0000873	Syai.g_02412	Pray.g_01534
OG0000874	Syai.g_02408	Pray.g_01531
OG0000875	Syai.g_02416	Pray.g_01530
OG0000876	Syai.g_02243	Pray.g_01529
OG0000877	Syai.g_02250	Pray.g_01527
OG0000878	Syai.g_02251	Pray.g_01526
OG0000879	Syai.g_02252	Pray.g_01525
OG0000880	Syai.g_02253	Pray.g_01524
OG0000881	Syai.g_02257	Pray.g_01520
OG0000882	Syai.g_02262	Pray.g_01515
OG0000883	Syai.g_02264	Pray.g_01513
OG0000884	Syai.g_02266	Pray.g_01512
OG0000885	Syai.g_02267	Pray.g_01511
OG0000886	Syai.g_02268	Pray.g_01510
OG0000887	Syai.g_02269	Pray.g_01509
OG0000888	Syai.g_02271	Pray.g_01507
OG0000889	Syai.g_02273	Pray.g_01505
OG0000890	Syai.g_02279	Pray.g_01504
OG0000891	Syai.g_02280	Pray.g_01503
OG0000892	Syai.g_02282	Pray.g_01229
OG0000893	Syai.g_00318	Pray.g_01234
OG0000894	Syai.g_00321	Pray.g_01236
OG0000895	Syai.g_00325	Pray.g_01239
OG0000896	Syai.g_00326	Pray.g_01240
OG0000897	Syai.g_00328	Pray.g_01242
OG0000898	Syai.g_00329	Pray.g_01243
OG0000899	Syai.g_00330	Pray.g_01244
OG0000900	Syai.g_00331	Pray.g_01245
OG0000901	Syai.g_00336	Pray.g_01248
OG0000902	Syai.g_00338	Pray.g_01250
OG0000903	Syai.g_00353	Pray.g_01253
OG0000904	Syai.g_00348	Pray.g_01255
OG0000905	Syai.g_00342	Pray.g_01260
OG0000906	Syai.g_00340	Pray.g_01261
OG0000907	Syai.g_00358	Pray.g_01264
OG0000908	Syai.g_00361	Pray.g_01267
OG0000909	Syai.g_00362	Pray.g_01268
OG0000910	Syai.g_00363	Pray.g_01269
OG0000911	Syai.g_00365	Pray.g_01271
OG0000912	Syai.g_00366	Pray.g_01272
OG0000913	Syai.g_00367	Pray.g_01273
OG0000914	Syai.g_00368	Pray.g_01274
OG0000915	Syai.g_00370	Pray.g_01275
OG0000916	Syai.g_00371	Pray.g_01276
OG0000917	Syai.g_00372	Pray.g_01277
OG0000918	Syai.g_00373	Pray.g_01278
OG0000919	Syai.g_00374	Pray.g_01279
OG0000920	Syai.g_00375	Pray.g_01280
OG0000921	Syai.g_00376	Pray.g_01281
OG0000922	Syai.g_00377	Pray.g_01282
OG0000923	Syai.g_00381	Pray.g_01286
OG0000924	Syai.g_00382	Pray.g_01287
OG0000925	Syai.g_00383	Pray.g_01288
OG0000926	Syai.g_00384	Pray.g_01289
OG0000927	Syai.g_00386	Pray.g_01291
OG0000928	Syai.g_00387	Pray.g_01292
OG0000929	Syai.g_00388	Pray.g_01293
OG0000930	Syai.g_00389	Pray.g_01294
OG0000931	Syai.g_00390	Pray.g_01295
OG0000932	Syai.g_00391	Pray.g_01296
OG0000933	Syai.g_00397	Pray.g_01300
OG0000934	Syai.g_00399	Pray.g_01302
OG0000935	Syai.g_00400	Pray.g_01303
OG0000936	Syai.g_00401	Pray.g_01304
OG0000937	Syai.g_00402	Pray.g_01305
OG0000938	Syai.g_00405	Pray.g_01307
OG0000939	Syai.g_00406	Pray.g_01308
OG0000940	Syai.g_00413	Pray.g_01315
OG0000941	Syai.g_00415	Pray.g_01317
OG0000942	Syai.g_00417	Pray.g_01319
OG0000943	Syai.g_00418	Pray.g_01320
OG0000944	Syai.g_00420	Pray.g_01321
OG0000945	Syai.g_00422	Pray.g_01322
OG0000946	Syai.g_00428	Pray.g_01327
OG0000947	Syai.g_00431	Pray.g_01329
OG0000948	Syai.g_00432	Pray.g_01330
OG0000949	Syai.g_00174	Pray.g_01333
OG0000950	Syai.g_00163	Pray.g_01338
OG0000951	Syai.g_00158	Pray.g_01342
OG0000952	Syai.g_00136	Pray.g_01346
OG0000953	Syai.g_00132	Pray.g_01349
OG0000954	Syai.g_00127	Pray.g_01353
OG0000955	Syai.g_00126	Pray.g_01354
OG0000956	Syai.g_00124	Pray.g_01356
OG0000957	Syai.g_00113	Pray.g_01362
OG0000958	Syai.g_00112	Pray.g_01363
OG0000959	Syai.g_00108	Pray.g_01367
OG0000960	Syai.g_00107	Pray.g_01368
OG0000961	Syai.g_00100	Pray.g_01370
OG0000962	Syai.g_00098	Pray.g_01372
OG0000963	Syai.g_00094	Pray.g_01376
OG0000964	Syai.g_00093	Pray.g_01377
OG0000965	Syai.g_00092	Pray.g_01378
OG0000966	Syai.g_00082	Pray.g_01385
OG0000967	Syai.g_00077	Pray.g_01390
OG0000968	Syai.g_00085	Pray.g_01392
OG0000969	Syai.g_00080	Pray.g_01393
OG0000970	Syai.g_00079	Pray.g_01394
OG0000971	Syai.g_00074	Pray.g_01395
OG0000972	Syai.g_00073	Pray.g_01396
OG0000973	Syai.g_00072	Pray.g_01397
OG0000974	Syai.g_00071	Pray.g_01398
OG0000975	Syai.g_00070	Pray.g_01399
OG0000976	Syai.g_00069	Pray.g_01400
OG0000977	Syai.g_00067	Pray.g_01401
OG0000978	Syai.g_00065	Pray.g_01402
OG0000979	Syai.g_00062	Pray.g_01405
OG0000980	Syai.g_00059	Pray.g_01407
OG0000981	Syai.g_00056	Pray.g_01409
OG0000982	Syai.g_02777	Pray.g_01411
OG0000983	Syai.g_02778	Pray.g_01412
OG0000984	Syai.g_02779	Pray.g_01413
OG0000985	Syai.g_02781	Pray.g_01416
OG0000986	Syai.g_02784	Pray.g_01418
OG0000987	Syai.g_02786	Pray.g_01419
OG0000988	Syai.g_02790	Pray.g_01422
OG0000989	Syai.g_02797	Pray.g_01426
OG0000990	Syai.g_02825	Pray.g_01429
OG0000991	Syai.g_02827	Pray.g_01430
OG0000992	Syai.g_02830	Pray.g_01432
OG0000993	Syai.g_02831	Pray.g_01433
OG0000994	Syai.g_02834	Pray.g_01434
OG0000995	Syai.g_02840	Pray.g_01438
OG0000996	Syai.g_02891	Pray.g_01439
OG0000997	Syai.g_02900	Pray.g_01440
OG0000998	Syai.g_02902	Pray.g_01442
OG0000999	Syai.g_02903	Pray.g_01443
OG0001000	Syai.g_02906	Pray.g_01446
OG0001001	Syai.g_02911	Pray.g_01448
OG0001002	Syai.g_02918	Pray.g_01452
OG0001003	Syai.g_02919	Pray.g_01453
OG0001004	Syai.g_02920	Pray.g_01454
OG0001005	Syai.g_02921	Pray.g_01455
OG0001006	Syai.g_02931	Pray.g_01459
OG0001007	Syai.g_02933	Pray.g_01461
OG0001008	Syai.g_02227	Pray.g_00927
OG0001009	Syai.g_00034	Pray.g_01489
OG0001010	Syai.g_00035	Pray.g_01490
OG0001011	Syai.g_00037	Pray.g_01491
OG0001012	Syai.g_02773	Pray.g_00240
OG0001013	Syai.g_02750	Pray.g_00235
OG0001014	Syai.g_02726	Pray.g_00232
OG0001015	Syai.g_02725	Pray.g_00231
OG0001016	Syai.g_02479	Pray.g_00216
OG0001017	Syai.g_02485	Pray.g_00212
OG0001018	Syai.g_02487	Pray.g_00209
OG0001019	Syai.g_02508	Pray.g_00200
OG0001020	Syai.g_02516	Pray.g_00199
OG0001021	Syai.g_02523	Pray.g_00198
OG0001022	Syai.g_02528	Pray.g_00195
OG0001023	Syai.g_02529	Pray.g_00194
OG0001024	Syai.g_02533	Pray.g_00191
OG0001025	Syai.g_02540	Pray.g_00185
OG0001026	Syai.g_02550	Pray.g_00178
OG0001027	Syai.g_02555	Pray.g_00177
OG0001028	Syai.g_02557	Pray.g_00175
OG0001029	Syai.g_02559	Pray.g_00174
OG0001030	Syai.g_02580	Pray.g_00159
OG0001031	Syai.g_02656	Pray.g_00667
OG0001032	Syai.g_02658	Pray.g_00668
OG0001033	Syai.g_02685	Pray.g_00689
OG0001034	Syai.g_00537	Pray.g_00717
OG0001035	Syai.g_00295	Pray.g_00735
OG0001036	Syai.g_00290	Pray.g_00739
OG0001037	Syai.g_00288	Pray.g_00740
OG0001038	Syai.g_00261	Pray.g_00757
OG0001039	Syai.g_00258	Pray.g_00760
OG0001040	Syai.g_00255	Pray.g_00762
OG0001041	Syai.g_00250	Pray.g_00766
OG0001042	Syai.g_00225	Pray.g_00782
OG0001043	Syai.g_00221	Pray.g_00783
OG0001044	Syai.g_00485	Pray.g_00811
OG0001045	Syai.g_00498	Pray.g_00820
OG0001046	Syai.g_01471	Pray.g_00857
OG0001047	Syai.g_02225	Pray.g_00929
OG0001048	Syai.g_02224	Pray.g_00930
OG0001049	Syai.g_02215	Pray.g_00932
OG0001050	Syai.g_02214	Pray.g_00933
OG0001051	Syai.g_02213	Pray.g_00934
OG0001052	Syai.g_00861	Pray.g_00961
OG0001053	Syai.g_00641	Pray.g_00973
OG0001054	Syai.g_00658	Pray.g_00989
OG0001055	Syai.g_00679	Pray.g_01008
OG0001056	Syai.g_00713	Pray.g_01225
OG0001057	Syai.g_00721	Pray.g_01220
OG0001058	Syai.g_00734	Pray.g_01212
OG0001059	Syai.g_00738	Pray.g_01208
OG0001060	Syai.g_00744	Pray.g_01201
OG0001061	Syai.g_00765	Pray.g_01188
OG0001062	Syai.g_00767	Pray.g_01186
OG0001063	Syai.g_00774	Pray.g_01184
OG0001064	Syai.g_00775	Pray.g_01183
OG0001065	Syai.g_00776	Pray.g_01182
OG0001066	Syai.g_00777	Pray.g_01181
OG0001067	Syai.g_00778	Pray.g_01180
OG0001068	Syai.g_00779	Pray.g_01179
OG0001069	Syai.g_00780	Pray.g_01178
OG0001070	Syai.g_00783	Pray.g_01175
OG0001071	Syai.g_00784	Pray.g_01174
OG0001072	Syai.g_00788	Pray.g_01173
OG0001073	Syai.g_00807	Pray.g_01159
OG0001074	Syai.g_01051	Pray.g_01148
OG0001075	Syai.g_01053	Pray.g_01147
OG0001076	Syai.g_01069	Pray.g_01139
OG0001077	Syai.g_01081	Pray.g_01135
OG0001078	Syai.g_01105	Pray.g_01127
OG0001079	Syai.g_01118	Pray.g_01116
OG0001080	Syai.g_01606	Pray.g_01110
OG0001081	Syai.g_01222	Pray.g_01108
OG0001082	Syai.g_01223	Pray.g_01107
OG0001083	Syai.g_01230	Pray.g_01102
OG0001084	Syai.g_01231	Pray.g_01101
OG0001085	Syai.g_01241	Pray.g_01093
OG0001086	Syai.g_01243	Pray.g_01092
OG0001087	Syai.g_01953	Pray.g_01075
OG0001088	Syai.g_01957	Pray.g_01074
OG0001089	Syai.g_01996	Pray.g_01066
OG0001090	Syai.g_01387	Pray.g_01039
OG0001091	Syai.g_01389	Pray.g_01037
OG0001092	Syai.g_01391	Pray.g_01036
OG0001093	Syai.g_01397	Pray.g_01031
OG0001094	Syai.g_01315	Pray.g_00342
OG0001096	Syai.g_01371	Pray.g_00374
OG0001097	Syai.g_02057	Pray.g_00393
OG0001098	Syai.g_01603	Pray.g_00408
OG0001099	Syai.g_02558	Pray.g_00440
OG0001100	Syai.g_01253	Pray.g_00444
OG0001101	Syai.g_01254	Pray.g_00446
OG0001102	Syai.g_01257	Pray.g_00449
OG0001103	Syai.g_01260	Pray.g_00451
OG0001104	Syai.g_01300	Pray.g_00474
OG0001105	Syai.g_01304	Pray.g_00478
OG0001106	Syai.g_01517	Pray.g_00502
OG0001107	Syai.g_01505	Pray.g_00509
OG0001108	Syai.g_01496	Pray.g_00513
OG0001109	Syai.g_01488	Pray.g_00514
OG0001110	Syai.g_01486	Pray.g_00516
OG0001111	Syai.g_01484	Pray.g_00517
OG0001112	Syai.g_01482	Pray.g_00518
OG0001113	Syai.g_01481	Pray.g_00519
OG0001114	Syai.g_01480	Pray.g_00520
OG0001115	Syai.g_01476	Pray.g_00522
OG0001116	Syai.g_01474	Pray.g_00523
OG0001117	Syai.g_01473	Pray.g_00524
OG0001118	Syai.g_01472	Pray.g_00525
OG0001119	Syai.g_01470	Pray.g_00526
OG0001120	Syai.g_01466	Pray.g_00528
OG0001121	Syai.g_01676	Pray.g_00099, Pray.g_00531
OG0001122	Syai.g_01437	Pray.g_00556
OG0001123	Syai.g_01430	Pray.g_00560
OG0001124	Syai.g_01428	Pray.g_00562
OG0001125	Syai.g_01426	Pray.g_00563
OG0001126	Syai.g_02021	Pray.g_00573
OG0001127	Syai.g_02020	Pray.g_00574
OG0001128	Syai.g_02017	Pray.g_00576
OG0001129	Syai.g_02015	Pray.g_00577
OG0001130	Syai.g_02014	Pray.g_00578
OG0001131	Syai.g_01281	Pray.g_00614
OG0001132	Syai.g_01620	Pray.g_00623
OG0001133	Syai.g_01072	Pray.g_00112
OG0001134	Syai.g_01745	Pray.g_00097
OG0001135	Syai.g_01742	Pray.g_00094
OG0001136	Syai.g_02146	Pray.g_00067
OG0001137	Syai.g_02126	Pray.g_00055
OG0001138	Syai.g_01763	Pray.g_00037
OG0001139	Syai.g_01765	Pray.g_00036
OG0001140	Syai.g_01766	Pray.g_00035
OG0001141	Syai.g_01767	Pray.g_00034
OG0001142	Syai.g_01768	Pray.g_00033
OG0001143	Syai.g_01778	Pray.g_00026
OG0001144	Syai.g_01788	Pray.g_00021
OG0001145	Syai.g_02165	Pray.g_01878
OG0001146	Syai.g_02185	Pray.g_01866
OG0001147	Syai.g_00869	Pray.g_01843
OG0001148	Syai.g_00626	Pray.g_01827
OG0001149	Syai.g_00625	Pray.g_01826
OG0001150	Syai.g_00624	Pray.g_01825
OG0001151	Syai.g_00611	Pray.g_01814
OG0001152	Syai.g_00610	Pray.g_01813
OG0001153	Syai.g_00903	Pray.g_01690
OG0001154	Syai.g_00901	Pray.g_01689
OG0001155	Syai.g_02298	Pray.g_01677
OG0001156	Syai.g_02301	Pray.g_01674
OG0001157	Syai.g_02302	Pray.g_01673
OG0001158	Syai.g_02303	Pray.g_01672
OG0001159	Syai.g_02304	Pray.g_01671
OG0001160	Syai.g_02355	Pray.g_01647
OG0001161	Syai.g_02803	Pray.g_01634
OG0001162	Syai.g_01374	Pray.g_01623
