Orthogroup	Syai	Syam
OG0000558	Syai.g_00732	Syam.g_00675
OG0000559	Syai.g_00736	Syam.g_00679
OG0000560	Syai.g_00739	Syam.g_00682
OG0000561	Syai.g_00740	Syam.g_00683
OG0000562	Syai.g_00741	Syam.g_00684
OG0000563	Syai.g_00742	Syam.g_00685
OG0000564	Syai.g_00743	Syam.g_00686
OG0000565	Syai.g_00746	Syam.g_00690
OG0000566	Syai.g_00750	Syam.g_00694
OG0000567	Syai.g_00754	Syam.g_00698
OG0000568	Syai.g_00758	Syam.g_01751
OG0000569	Syai.g_00759	Syam.g_01750
OG0000570	Syai.g_00760	Syam.g_01749
OG0000571	Syai.g_00764	Syam.g_01745
OG0000572	Syai.g_00782	Syam.g_01729
OG0000573	Syai.g_00790	Syam.g_01721
OG0000574	Syai.g_00796	Syam.g_01720
OG0000575	Syai.g_00800	Syam.g_01716
OG0000576	Syai.g_00802	Syam.g_01714
OG0000577	Syai.g_00803	Syam.g_01713
OG0000578	Syai.g_00804	Syam.g_01712
OG0000579	Syai.g_00805	Syam.g_01711
OG0000580	Syai.g_00806	Syam.g_01710
OG0000581	Syai.g_00812	Syam.g_01704
OG0000582	Syai.g_01042	Syam.g_01513
OG0000583	Syai.g_01043	Syam.g_01512
OG0000584	Syai.g_01044	Syam.g_01511
OG0000585	Syai.g_01046	Syam.g_01509
OG0000586	Syai.g_01047	Syam.g_01508
OG0000587	Syai.g_01049	Syam.g_01506
OG0000588	Syai.g_01063	Syam.g_01498
OG0000589	Syai.g_01066	Syam.g_01494
OG0000590	Syai.g_01067	Syam.g_01493
OG0000591	Syai.g_01075	Syam.g_01486
OG0000592	Syai.g_01076	Syam.g_01485
OG0000593	Syai.g_01100	Syam.g_01471
OG0000594	Syai.g_01101	Syam.g_01470
OG0000595	Syai.g_01102	Syam.g_01469
OG0000596	Syai.g_01107	Syam.g_01465
OG0000597	Syai.g_01110	Syam.g_01462
OG0000598	Syai.g_01111	Syam.g_01461
OG0000599	Syai.g_01114	Syam.g_01458
OG0000600	Syai.g_01115	Syam.g_01457
OG0000601	Syai.g_01116	Syam.g_01456
OG0000602	Syai.g_01121	Syam.g_01451
OG0000603	Syai.g_01122	Syam.g_01450
OG0000604	Syai.g_01125	Syam.g_01447
OG0000605	Syai.g_01609	Syam.g_01031
OG0000606	Syai.g_01221	Syam.g_01387
OG0000607	Syai.g_01224	Syam.g_01384
OG0000608	Syai.g_01225	Syam.g_01383
OG0000609	Syai.g_01227	Syam.g_01380
OG0000610	Syai.g_01234	Syam.g_01373
OG0000611	Syai.g_01237	Syam.g_01370
OG0000612	Syai.g_01238	Syam.g_01369
OG0000613	Syai.g_00196	Syam.g_00170
OG0000614	Syai.g_01981	Syam.g_00801
OG0000615	Syai.g_01286	Syam.g_01332
OG0000616	Syai.g_02914	Syam.g_02430
OG0000617	Syai.g_01393	Syam.g_01240
OG0000618	Syai.g_01394	Syam.g_01239
OG0000619	Syai.g_01395	Syam.g_01238
OG0000620	Syai.g_01402	Syam.g_01233
OG0000621	Syai.g_01403	Syam.g_01232
OG0000622	Syai.g_01404	Syam.g_01231
OG0000623	Syai.g_01405	Syam.g_01230
OG0000624	Syai.g_01407	Syam.g_01228
OG0000625	Syai.g_01408	Syam.g_01227
OG0000626	Syai.g_01409	Syam.g_01226
OG0000627	Syai.g_01575	Syam.g_01065
OG0000628	Syai.g_01573	Syam.g_01067
OG0000629	Syai.g_01570	Syam.g_01070
OG0000630	Syai.g_01566	Syam.g_01074
OG0000631	Syai.g_01557	Syam.g_01084
OG0000632	Syai.g_01556	Syam.g_01085
OG0000633	Syai.g_01555	Syam.g_01086
OG0000634	Syai.g_01317	Syam.g_01294
OG0000635	Syai.g_01318	Syam.g_01293
OG0000636	Syai.g_01320	Syam.g_01291
OG0000637	Syai.g_01322	Syam.g_01289
OG0000638	Syai.g_01323	Syam.g_01288
OG0000639	Syai.g_01324	Syam.g_01287
OG0000640	Syai.g_01325	Syam.g_01286
OG0000641	Syai.g_01329	Syam.g_01282
OG0000642	Syai.g_01330	Syam.g_01281
OG0000643	Syai.g_01349	Syam.g_01280
OG0000644	Syai.g_01350	Syam.g_01279
OG0000645	Syai.g_01352	Syam.g_01277
OG0000646	Syai.g_01355	Syam.g_01274
OG0000647	Syai.g_01357	Syam.g_01272
OG0000648	Syai.g_01362	Syam.g_01269
OG0000649	Syai.g_01363	Syam.g_01268
OG0000650	Syai.g_01364	Syam.g_01267
OG0000651	Syai.g_01365	Syam.g_01266
OG0000652	Syai.g_01366	Syam.g_01265
OG0000653	Syai.g_01368	Syam.g_01263
OG0000654	Syai.g_01369	Syam.g_01262
OG0000655	Syai.g_01370	Syam.g_01261
OG0000656	Syai.g_01373	Syam.g_01258
OG0000657	Syai.g_02045	Syam.g_00739
OG0000658	Syai.g_02049	Syam.g_00735
OG0000659	Syai.g_02050	Syam.g_00734
OG0000660	Syai.g_02054	Syam.g_00730
OG0000661	Syai.g_02056	Syam.g_00728
OG0000662	Syai.g_02058	Syam.g_00726
OG0000663	Syai.g_02061	Syam.g_00723
OG0000664	Syai.g_02062	Syam.g_00722
OG0000665	Syai.g_02431	Syam.g_02027
OG0000666	Syai.g_01610	Syam.g_01030
OG0000667	Syai.g_01724	Syam.g_00937
OG0000668	Syai.g_01436	Syam.g_01185
OG0000669	Syai.g_01251	Syam.g_01358
OG0000670	Syai.g_00561	Syam.g_00528
OG0000671	Syai.g_01255	Syam.g_01354
OG0000672	Syai.g_01259	Syam.g_01351
OG0000673	Syai.g_01262	Syam.g_01348
OG0000674	Syai.g_01264	Syam.g_01346
OG0000675	Syai.g_01265	Syam.g_01345
OG0000676	Syai.g_01275	Syam.g_01343
OG0000677	Syai.g_01276	Syam.g_01342
OG0000678	Syai.g_01279	Syam.g_01339
OG0000679	Syai.g_01288	Syam.g_01323
OG0000680	Syai.g_01289	Syam.g_01322
OG0000681	Syai.g_01292	Syam.g_01319
OG0000682	Syai.g_01293	Syam.g_01318
OG0000683	Syai.g_01294	Syam.g_01317
OG0000684	Syai.g_01299	Syam.g_01312
OG0000685	Syai.g_01301	Syam.g_01310
OG0000686	Syai.g_01302	Syam.g_01309
OG0000687	Syai.g_01303	Syam.g_01308
OG0000688	Syai.g_01307	Syam.g_01304
OG0000689	Syai.g_01309	Syam.g_01302
OG0000690	Syai.g_01310	Syam.g_01301
OG0000691	Syai.g_01311	Syam.g_01300
OG0000692	Syai.g_01312	Syam.g_01299
OG0000693	Syai.g_01313	Syam.g_01298
OG0000694	Syai.g_01314	Syam.g_01297
OG0000695	Syai.g_01553	Syam.g_01088
OG0000696	Syai.g_01552	Syam.g_01089
OG0000697	Syai.g_01550	Syam.g_01091
OG0000698	Syai.g_01547	Syam.g_01094
OG0000699	Syai.g_01545	Syam.g_01096
OG0000700	Syai.g_01544	Syam.g_01097
OG0000701	Syai.g_01543	Syam.g_01098
OG0000702	Syai.g_01521	Syam.g_01106
OG0000703	Syai.g_01520	Syam.g_01107
OG0000704	Syai.g_01518	Syam.g_01109
OG0000705	Syai.g_01511	Syam.g_01116
OG0000706	Syai.g_01510	Syam.g_01117
OG0000707	Syai.g_01509	Syam.g_01118
OG0000708	Syai.g_01506	Syam.g_01121
OG0000709	Syai.g_01497	Syam.g_01131
OG0000710	Syai.g_01487	Syam.g_01135
OG0000711	Syai.g_01456	Syam.g_01165
OG0000712	Syai.g_01454	Syam.g_01167
OG0000713	Syai.g_01453	Syam.g_01168
OG0000714	Syai.g_01451	Syam.g_01170
OG0000715	Syai.g_01449	Syam.g_01172
OG0000716	Syai.g_01445	Syam.g_01176
OG0000717	Syai.g_01444	Syam.g_01177
OG0000718	Syai.g_01440	Syam.g_01181
OG0000719	Syai.g_01438	Syam.g_01183
OG0000720	Syai.g_01425	Syam.g_01197
OG0000721	Syai.g_01423	Syam.g_01199
OG0000722	Syai.g_01422	Syam.g_01200
OG0000723	Syai.g_01411	Syam.g_01224
OG0000724	Syai.g_02013	Syam.g_00768
OG0000725	Syai.g_02004	Syam.g_00777
OG0000726	Syai.g_02003	Syam.g_00778
OG0000727	Syai.g_02002	Syam.g_00779
OG0000728	Syai.g_02000	Syam.g_00781
OG0000729	Syai.g_00097	Syam.g_00105
OG0000730	Syai.g_00483	Syam.g_00454
OG0000731	Syai.g_00495	Syam.g_00466
OG0000732	Syai.g_00058	Syam.g_00051
OG0000733	Syai.g_02805	Syam.g_02339
OG0000734	Syai.g_02548	Syam.g_02128
OG0000735	Syai.g_02159	Syam.g_01810
OG0000736	Syai.g_02158	Syam.g_01809
OG0000737	Syai.g_02157	Syam.g_01808
OG0000738	Syai.g_02152	Syam.g_01803
OG0000739	Syai.g_02151	Syam.g_01802
OG0000740	Syai.g_02150	Syam.g_01801
OG0000741	Syai.g_02147	Syam.g_01798
OG0000742	Syai.g_02145	Syam.g_01796
OG0000743	Syai.g_02143	Syam.g_01794
OG0000744	Syai.g_02142	Syam.g_01793
OG0000745	Syai.g_02140	Syam.g_01791
OG0000746	Syai.g_02138	Syam.g_01789
OG0000747	Syai.g_02137	Syam.g_01788
OG0000748	Syai.g_02125	Syam.g_01779
OG0000749	Syai.g_02123	Syam.g_01776
OG0000750	Syai.g_02122	Syam.g_01775
OG0000751	Syai.g_02116	Syam.g_01770
OG0000752	Syai.g_02114	Syam.g_01768
OG0000753	Syai.g_02111	Syam.g_01765
OG0000754	Syai.g_01750	Syam.g_00910
OG0000755	Syai.g_01760	Syam.g_00900
OG0000756	Syai.g_01761	Syam.g_00899
OG0000757	Syai.g_01769	Syam.g_00891
OG0000758	Syai.g_01770	Syam.g_00890
OG0000759	Syai.g_01771	Syam.g_00889
OG0000760	Syai.g_01772	Syam.g_00888
OG0000761	Syai.g_01775	Syam.g_00886
OG0000762	Syai.g_01777	Syam.g_00884
OG0000763	Syai.g_01779	Syam.g_00882
OG0000764	Syai.g_01780	Syam.g_00881
OG0000765	Syai.g_01797	Syam.g_00864
OG0000766	Syai.g_01798	Syam.g_00863
OG0000767	Syai.g_01800	Syam.g_00861
OG0000768	Syai.g_01801	Syam.g_00860
OG0000769	Syai.g_01803	Syam.g_00858
OG0000770	Syai.g_01822	Syam.g_00855
OG0000771	Syai.g_02019	Syam.g_00762
OG0000772	Syai.g_01639	Syam.g_01005
OG0000773	Syai.g_02164	Syam.g_01816
OG0000774	Syai.g_02168	Syam.g_01820
OG0000775	Syai.g_02172	Syam.g_01823
OG0000776	Syai.g_02173	Syam.g_01824
OG0000777	Syai.g_02174	Syam.g_01825
OG0000778	Syai.g_02175	Syam.g_01826
OG0000779	Syai.g_02181	Syam.g_01832
OG0000780	Syai.g_02184	Syam.g_01835
OG0000781	Syai.g_02188	Syam.g_01839
OG0000782	Syai.g_02189	Syam.g_01840
OG0000783	Syai.g_02190	Syam.g_01841
OG0000784	Syai.g_02191	Syam.g_01842
OG0000785	Syai.g_02193	Syam.g_01844
OG0000786	Syai.g_00816	Syam.g_01700
OG0000787	Syai.g_00815	Syam.g_01701
OG0000788	Syai.g_01117	Syam.g_01455
OG0000789	Syai.g_01596	Syam.g_01044
OG0000790	Syai.g_00623	Syam.g_00570
OG0000791	Syai.g_00621	Syam.g_00568
OG0000792	Syai.g_00620	Syam.g_00567
OG0000793	Syai.g_00615	Syam.g_00562
OG0000794	Syai.g_00614	Syam.g_00561
OG0000795	Syai.g_00613	Syam.g_00560
OG0000796	Syai.g_00609	Syam.g_00556
OG0000797	Syai.g_00608	Syam.g_00555
OG0000798	Syai.g_00262	Syam.g_00233
OG0000799	Syai.g_00996	Syam.g_01585
OG0000800	Syai.g_00993	Syam.g_01588
OG0000801	Syai.g_00992	Syam.g_01589
OG0000802	Syai.g_00988	Syam.g_01592
OG0000803	Syai.g_00983	Syam.g_01597
OG0000804	Syai.g_00980	Syam.g_01600
OG0000805	Syai.g_00965	Syam.g_01602
OG0000806	Syai.g_00963	Syam.g_01604
OG0000807	Syai.g_00961	Syam.g_01606
OG0000808	Syai.g_00960	Syam.g_01607
OG0000809	Syai.g_00957	Syam.g_01610
OG0000810	Syai.g_00956	Syam.g_01611
OG0000811	Syai.g_00950	Syam.g_01616
OG0000812	Syai.g_00948	Syam.g_01618
OG0000813	Syai.g_00947	Syam.g_01619
OG0000814	Syai.g_00945	Syam.g_01621
OG0000815	Syai.g_00944	Syam.g_01622
OG0000816	Syai.g_00942	Syam.g_01624
OG0000817	Syai.g_00941	Syam.g_01625
OG0000818	Syai.g_00935	Syam.g_01631
OG0000819	Syai.g_00934	Syam.g_01632
OG0000820	Syai.g_00933	Syam.g_01633
OG0000821	Syai.g_00916	Syam.g_01639
OG0000822	Syai.g_00914	Syam.g_01641
OG0000823	Syai.g_00913	Syam.g_01642
OG0000824	Syai.g_00907	Syam.g_01648
OG0000825	Syai.g_00906	Syam.g_01649
OG0000826	Syai.g_00905	Syam.g_01650
OG0000827	Syai.g_00904	Syam.g_01651
OG0000828	Syai.g_00900	Syam.g_01655
OG0000829	Syai.g_00899	Syam.g_01656
OG0000830	Syai.g_00898	Syam.g_01657
OG0000831	Syai.g_00896	Syam.g_01659
OG0000832	Syai.g_02296	Syam.g_01923
OG0000833	Syai.g_02305	Syam.g_01932
OG0000834	Syai.g_02307	Syam.g_01933
OG0000835	Syai.g_02308	Syam.g_01934
OG0000836	Syai.g_02312	Syam.g_01937
OG0000837	Syai.g_02313	Syam.g_01938
OG0000838	Syai.g_02323	Syam.g_01946
OG0000839	Syai.g_02324	Syam.g_01947
OG0000840	Syai.g_02325	Syam.g_01948
OG0000841	Syai.g_02326	Syam.g_01949
OG0000842	Syai.g_02327	Syam.g_01950
OG0000843	Syai.g_02328	Syam.g_01951
OG0000844	Syai.g_02330	Syam.g_01953
OG0000845	Syai.g_02331	Syam.g_01954
OG0000846	Syai.g_02332	Syam.g_01955
OG0000847	Syai.g_02333	Syam.g_01956
OG0000848	Syai.g_02335	Syam.g_01958
OG0000849	Syai.g_02336	Syam.g_01959
OG0000850	Syai.g_02339	Syam.g_01961
OG0000851	Syai.g_02352	Syam.g_01966
OG0000852	Syai.g_02353	Syam.g_01967
OG0000853	Syai.g_02357	Syam.g_01971
OG0000854	Syai.g_02359	Syam.g_01973
OG0000855	Syai.g_02360	Syam.g_01974
OG0000856	Syai.g_01078	Syam.g_01483
OG0000857	Syai.g_01356	Syam.g_01273
OG0000858	Syai.g_02366	Syam.g_01980
OG0000859	Syai.g_02367	Syam.g_01981
OG0000860	Syai.g_02380	Syam.g_01992
OG0000861	Syai.g_02381	Syam.g_01993
OG0000862	Syai.g_02382	Syam.g_01994
OG0000863	Syai.g_02385	Syam.g_01996
OG0000864	Syai.g_02386	Syam.g_01997
OG0000865	Syai.g_02387	Syam.g_01998
OG0000866	Syai.g_02388	Syam.g_01999
OG0000867	Syai.g_02389	Syam.g_02000
OG0000868	Syai.g_02392	Syam.g_02003
OG0000869	Syai.g_02396	Syam.g_02007
OG0000870	Syai.g_02401	Syam.g_02012
OG0000871	Syai.g_02402	Syam.g_02013
OG0000872	Syai.g_02409	Syam.g_02021
OG0000873	Syai.g_02412	Syam.g_02024
OG0000874	Syai.g_02408	Syam.g_02019
OG0000875	Syai.g_02416	Syam.g_02026
OG0000876	Syai.g_02243	Syam.g_01877
OG0000877	Syai.g_02250	Syam.g_01882
OG0000878	Syai.g_02251	Syam.g_01883
OG0000879	Syai.g_02252	Syam.g_01884
OG0000880	Syai.g_02253	Syam.g_01885
OG0000881	Syai.g_02257	Syam.g_01891
OG0000882	Syai.g_02262	Syam.g_01896
OG0000883	Syai.g_02264	Syam.g_01898
OG0000884	Syai.g_02266	Syam.g_01900
OG0000885	Syai.g_02267	Syam.g_01901
OG0000886	Syai.g_02268	Syam.g_01902
OG0000887	Syai.g_02269	Syam.g_01903
OG0000888	Syai.g_02271	Syam.g_01905
OG0000889	Syai.g_02273	Syam.g_01907
OG0000890	Syai.g_02279	Syam.g_01910
OG0000891	Syai.g_02280	Syam.g_01911
OG0000892	Syai.g_02282	Syam.g_01913
OG0000893	Syai.g_00318	Syam.g_00287
OG0000894	Syai.g_00321	Syam.g_00290
OG0000895	Syai.g_00325	Syam.g_00294
OG0000896	Syai.g_00326	Syam.g_00295
OG0000897	Syai.g_00328	Syam.g_00297
OG0000898	Syai.g_00329	Syam.g_00298
OG0000899	Syai.g_00330	Syam.g_00299
OG0000900	Syai.g_00331	Syam.g_00300
OG0000901	Syai.g_00336	Syam.g_00305
OG0000902	Syai.g_00338	Syam.g_00307
OG0000903	Syai.g_00353	Syam.g_00322
OG0000904	Syai.g_00348	Syam.g_00317
OG0000905	Syai.g_00342	Syam.g_00312
OG0000906	Syai.g_00340	Syam.g_00309
OG0000907	Syai.g_00358	Syam.g_00324
OG0000908	Syai.g_00361	Syam.g_00327
OG0000909	Syai.g_00362	Syam.g_00328
OG0000910	Syai.g_00363	Syam.g_00329
OG0000911	Syai.g_00365	Syam.g_00331
OG0000912	Syai.g_00366	Syam.g_00332
OG0000913	Syai.g_00367	Syam.g_00333
OG0000914	Syai.g_00368	Syam.g_00334
OG0000915	Syai.g_00370	Syam.g_00336
OG0000916	Syai.g_00371	Syam.g_00337
OG0000917	Syai.g_00372	Syam.g_00338
OG0000918	Syai.g_00373	Syam.g_00339
OG0000919	Syai.g_00374	Syam.g_00340
OG0000920	Syai.g_00375	Syam.g_00341
OG0000921	Syai.g_00376	Syam.g_00342
OG0000922	Syai.g_00377	Syam.g_00343
OG0000923	Syai.g_00381	Syam.g_00347
OG0000924	Syai.g_00382	Syam.g_00348
OG0000925	Syai.g_00383	Syam.g_00349
OG0000926	Syai.g_00384	Syam.g_00350
OG0000927	Syai.g_00386	Syam.g_00352
OG0000928	Syai.g_00387	Syam.g_00353
OG0000929	Syai.g_00388	Syam.g_00354
OG0000930	Syai.g_00389	Syam.g_00355
OG0000931	Syai.g_00390	Syam.g_00356
OG0000932	Syai.g_00391	Syam.g_00357
OG0000933	Syai.g_00397	Syam.g_00363
OG0000934	Syai.g_00399	Syam.g_00365
OG0000935	Syai.g_00400	Syam.g_00366
OG0000936	Syai.g_00401	Syam.g_00368
OG0000937	Syai.g_00402	Syam.g_00369
OG0000938	Syai.g_00405	Syam.g_00373
OG0000939	Syai.g_00406	Syam.g_00374
OG0000940	Syai.g_00413	Syam.g_00381
OG0000941	Syai.g_00415	Syam.g_00383
OG0000942	Syai.g_00417	Syam.g_00385
OG0000943	Syai.g_00418	Syam.g_00386
OG0000944	Syai.g_00420	Syam.g_00388
OG0000945	Syai.g_00422	Syam.g_00390
OG0000946	Syai.g_00428	Syam.g_00395
OG0000947	Syai.g_00431	Syam.g_00398
OG0000948	Syai.g_00432	Syam.g_00399
OG0000949	Syai.g_00174	Syam.g_00159
OG0000950	Syai.g_00163	Syam.g_00150
OG0000951	Syai.g_00158	Syam.g_00145
OG0000952	Syai.g_00136	Syam.g_00140
OG0000953	Syai.g_00132	Syam.g_00136
OG0000954	Syai.g_00127	Syam.g_00131
OG0000955	Syai.g_00126	Syam.g_00130
OG0000956	Syai.g_00124	Syam.g_00128
OG0000957	Syai.g_00113	Syam.g_00117
OG0000958	Syai.g_00112	Syam.g_00116
OG0000959	Syai.g_00108	Syam.g_00112
OG0000960	Syai.g_00107	Syam.g_00111
OG0000961	Syai.g_00100	Syam.g_00108
OG0000962	Syai.g_00098	Syam.g_00106
OG0000963	Syai.g_00094	Syam.g_00101
OG0000964	Syai.g_00093	Syam.g_00100
OG0000965	Syai.g_00092	Syam.g_00099
OG0000966	Syai.g_00082	Syam.g_00074
OG0000967	Syai.g_00077	Syam.g_00069
OG0000968	Syai.g_00085	Syam.g_00077
OG0000969	Syai.g_00080	Syam.g_00072
OG0000970	Syai.g_00079	Syam.g_00071
OG0000971	Syai.g_00074	Syam.g_00066
OG0000972	Syai.g_00073	Syam.g_00065
OG0000973	Syai.g_00072	Syam.g_00064
OG0000974	Syai.g_00071	Syam.g_00063
OG0000975	Syai.g_00070	Syam.g_00062
OG0000976	Syai.g_00069	Syam.g_00061
OG0000977	Syai.g_00067	Syam.g_00059
OG0000978	Syai.g_00065	Syam.g_00058
OG0000979	Syai.g_00062	Syam.g_00055
OG0000980	Syai.g_00059	Syam.g_00052
OG0000981	Syai.g_00056	Syam.g_00049
OG0000982	Syai.g_02777	Syam.g_02314
OG0000983	Syai.g_02778	Syam.g_02315
OG0000984	Syai.g_02779	Syam.g_02316
OG0000985	Syai.g_02781	Syam.g_02318
OG0000986	Syai.g_02784	Syam.g_02320
OG0000987	Syai.g_02786	Syam.g_02322
OG0000988	Syai.g_02790	Syam.g_02327
OG0000989	Syai.g_02797	Syam.g_02334
OG0000990	Syai.g_02825	Syam.g_02346
OG0000991	Syai.g_02827	Syam.g_02348
OG0000992	Syai.g_02830	Syam.g_02351
OG0000993	Syai.g_02831	Syam.g_02352
OG0000994	Syai.g_02834	Syam.g_02354
OG0000995	Syai.g_02840	Syam.g_02359
OG0000996	Syai.g_02891	Syam.g_02405
OG0000997	Syai.g_02900	Syam.g_02416
OG0000998	Syai.g_02902	Syam.g_02418
OG0000999	Syai.g_02903	Syam.g_02419
OG0001000	Syai.g_02906	Syam.g_02422
OG0001001	Syai.g_02911	Syam.g_02427
OG0001002	Syai.g_02918	Syam.g_02433
OG0001003	Syai.g_02919	Syam.g_02434
OG0001004	Syai.g_02920	Syam.g_02435
OG0001005	Syai.g_02921	Syam.g_02436
OG0001006	Syai.g_02931	Syam.g_02444
OG0001007	Syai.g_02933	Syam.g_02446
OG0001008	Syai.g_02227	Syam.g_01866
OG0001009	Syai.g_00034	Syam.g_00032
OG0001010	Syai.g_00035	Syam.g_00033
OG0001011	Syai.g_00037	Syam.g_00034
OG0001012	Syai.g_02773	Syam.g_02310
OG0001013	Syai.g_02750	Syam.g_02296
OG0001014	Syai.g_02726	Syam.g_02292
OG0001015	Syai.g_02725	Syam.g_02291
OG0001016	Syai.g_02479	Syam.g_02067
OG0001017	Syai.g_02485	Syam.g_02073
OG0001018	Syai.g_02487	Syam.g_02075
OG0001019	Syai.g_02508	Syam.g_02093
OG0001020	Syai.g_02516	Syam.g_02098
OG0001021	Syai.g_02523	Syam.g_02102
OG0001022	Syai.g_02528	Syam.g_02106
OG0001023	Syai.g_02529	Syam.g_02107
OG0001024	Syai.g_02533	Syam.g_02111
OG0001025	Syai.g_02540	Syam.g_02118
OG0001026	Syai.g_02550	Syam.g_02130
OG0001027	Syai.g_02555	Syam.g_02135
OG0001028	Syai.g_02557	Syam.g_02137
OG0001029	Syai.g_02559	Syam.g_02139
OG0001030	Syai.g_02580	Syam.g_02163
OG0001031	Syai.g_02656	Syam.g_02239
OG0001032	Syai.g_02658	Syam.g_02241
OG0001033	Syai.g_02685	Syam.g_02265
OG0001034	Syai.g_00537	Syam.g_00508
OG0001035	Syai.g_00295	Syam.g_00265
OG0001036	Syai.g_00290	Syam.g_00261
OG0001037	Syai.g_00288	Syam.g_00259
OG0001038	Syai.g_00261	Syam.g_00232
OG0001039	Syai.g_00258	Syam.g_00229
OG0001040	Syai.g_00255	Syam.g_00226
OG0001041	Syai.g_00250	Syam.g_00221
OG0001042	Syai.g_00225	Syam.g_00196
OG0001043	Syai.g_00221	Syam.g_00192
OG0001044	Syai.g_00485	Syam.g_00456
OG0001045	Syai.g_00498	Syam.g_00469
OG0001046	Syai.g_01471	Syam.g_01151
OG0001047	Syai.g_02225	Syam.g_01864
OG0001048	Syai.g_02224	Syam.g_01863
OG0001049	Syai.g_02215	Syam.g_01855
OG0001050	Syai.g_02214	Syam.g_01854
OG0001051	Syai.g_02213	Syam.g_01853
OG0001052	Syai.g_00861	Syam.g_01672
OG0001053	Syai.g_00641	Syam.g_00586
OG0001054	Syai.g_00658	Syam.g_00603
OG0001055	Syai.g_00679	Syam.g_00624
OG0001056	Syai.g_00713	Syam.g_00656
OG0001057	Syai.g_00721	Syam.g_00664
OG0001058	Syai.g_00734	Syam.g_00677
OG0001059	Syai.g_00738	Syam.g_00681
OG0001060	Syai.g_00744	Syam.g_00688
OG0001061	Syai.g_00765	Syam.g_01744
OG0001062	Syai.g_00767	Syam.g_01742
OG0001063	Syai.g_00774	Syam.g_01737
OG0001064	Syai.g_00775	Syam.g_01736
OG0001065	Syai.g_00776	Syam.g_01735
OG0001066	Syai.g_00777	Syam.g_01734
OG0001067	Syai.g_00778	Syam.g_01733
OG0001068	Syai.g_00779	Syam.g_01732
OG0001069	Syai.g_00780	Syam.g_01731
OG0001070	Syai.g_00783	Syam.g_01728
OG0001071	Syai.g_00784	Syam.g_01727
OG0001072	Syai.g_00788	Syam.g_01723
OG0001073	Syai.g_00807	Syam.g_01709
OG0001074	Syai.g_01051	Syam.g_01504
OG0001075	Syai.g_01053	Syam.g_01502
OG0001076	Syai.g_01069	Syam.g_01491
OG0001077	Syai.g_01081	Syam.g_01480
OG0001078	Syai.g_01105	Syam.g_01467
OG0001079	Syai.g_01118	Syam.g_01454
OG0001080	Syai.g_01606	Syam.g_01034
OG0001081	Syai.g_01222	Syam.g_01386
OG0001082	Syai.g_01223	Syam.g_01385
OG0001083	Syai.g_01230	Syam.g_01377
OG0001084	Syai.g_01231	Syam.g_01376
OG0001085	Syai.g_01241	Syam.g_01366
OG0001086	Syai.g_01243	Syam.g_01364
OG0001087	Syai.g_01953	Syam.g_00813
OG0001088	Syai.g_01957	Syam.g_00809
OG0001089	Syai.g_01996	Syam.g_00785
OG0001090	Syai.g_01387	Syam.g_01246
OG0001091	Syai.g_01389	Syam.g_01244
OG0001092	Syai.g_01391	Syam.g_01242
OG0001093	Syai.g_01397	Syam.g_01236
OG0001094	Syai.g_01315	Syam.g_01296
OG0001096	Syai.g_01371	Syam.g_01260
OG0001097	Syai.g_02057	Syam.g_00727
OG0001098	Syai.g_01603	Syam.g_01037
OG0001099	Syai.g_02558	Syam.g_02138
OG0001100	Syai.g_01253	Syam.g_01356
OG0001101	Syai.g_01254	Syam.g_01355
OG0001103	Syai.g_01260	Syam.g_01350
OG0001104	Syai.g_01300	Syam.g_01311
OG0001105	Syai.g_01304	Syam.g_01307
OG0001106	Syai.g_01517	Syam.g_01110
OG0001107	Syai.g_01505	Syam.g_01122
OG0001108	Syai.g_01496	Syam.g_01132
OG0001109	Syai.g_01488	Syam.g_01134
OG0001110	Syai.g_01486	Syam.g_01136
OG0001111	Syai.g_01484	Syam.g_01138
OG0001112	Syai.g_01482	Syam.g_01140
OG0001113	Syai.g_01481	Syam.g_01141
OG0001114	Syai.g_01480	Syam.g_01142
OG0001115	Syai.g_01476	Syam.g_01146
OG0001116	Syai.g_01474	Syam.g_01148
OG0001117	Syai.g_01473	Syam.g_01149
OG0001118	Syai.g_01472	Syam.g_01150
OG0001119	Syai.g_01470	Syam.g_01152
OG0001120	Syai.g_01466	Syam.g_01156
OG0001121	Syai.g_01676	Syam.g_00970
OG0001122	Syai.g_01437	Syam.g_01184
OG0001123	Syai.g_01430	Syam.g_01191
OG0001124	Syai.g_01428	Syam.g_01194
OG0001125	Syai.g_01426	Syam.g_01196
OG0001126	Syai.g_02021	Syam.g_00757
OG0001127	Syai.g_02020	Syam.g_00758
OG0001128	Syai.g_02017	Syam.g_00764
OG0001129	Syai.g_02015	Syam.g_00766
OG0001130	Syai.g_02014	Syam.g_00767
OG0001131	Syai.g_01281	Syam.g_01337
OG0001132	Syai.g_01620	Syam.g_01020
OG0001134	Syai.g_01745	Syam.g_00915
OG0001135	Syai.g_01742	Syam.g_00917
OG0001136	Syai.g_02146	Syam.g_01797
OG0001137	Syai.g_02126	Syam.g_01780
OG0001138	Syai.g_01763	Syam.g_00898
OG0001139	Syai.g_01765	Syam.g_00896
OG0001140	Syai.g_01766	Syam.g_00895
OG0001141	Syai.g_01767	Syam.g_00894
OG0001142	Syai.g_01768	Syam.g_00892
