Orthogroup	Syai	Syad
OG0000564	Syai.g_00743	Syad.g_01023
OG0000565	Syai.g_00746	Syad.g_01027
OG0000566	Syai.g_00750	Syad.g_01031
OG0000567	Syai.g_00754	Syad.g_01035
OG0000568	Syai.g_00758	Syad.g_01040
OG0000569	Syai.g_00759	Syad.g_01041
OG0000570	Syai.g_00760	Syad.g_01042
OG0000571	Syai.g_00764	Syad.g_01046
OG0000572	Syai.g_00782	Syad.g_01064
OG0000573	Syai.g_00790	Syad.g_01072
OG0000574	Syai.g_00796	Syad.g_01077
OG0000575	Syai.g_00800	Syad.g_01083
OG0000576	Syai.g_00802	Syad.g_01085
OG0000577	Syai.g_00803	Syad.g_01086
OG0000578	Syai.g_00804	Syad.g_01087
OG0000579	Syai.g_00805	Syad.g_01088
OG0000580	Syai.g_00806	Syad.g_01089
OG0000581	Syai.g_00812	Syad.g_01097
OG0000582	Syai.g_01042	Syad.g_02206
OG0000583	Syai.g_01043	Syad.g_02205
OG0000584	Syai.g_01044	Syad.g_02204
OG0000585	Syai.g_01046	Syad.g_02202
OG0000586	Syai.g_01047	Syad.g_02201
OG0000587	Syai.g_01049	Syad.g_02199
OG0000588	Syai.g_01063	Syad.g_02183
OG0000589	Syai.g_01066	Syad.g_02178
OG0000590	Syai.g_01067	Syad.g_02177
OG0000591	Syai.g_01075	Syad.g_02169
OG0000592	Syai.g_01076	Syad.g_02168
OG0000593	Syai.g_01100	Syad.g_02156
OG0000594	Syai.g_01101	Syad.g_02155
OG0000595	Syai.g_01102	Syad.g_02154
OG0000596	Syai.g_01107	Syad.g_02149
OG0000597	Syai.g_01110	Syad.g_02146
OG0000598	Syai.g_01111	Syad.g_02145
OG0000599	Syai.g_01114	Syad.g_02142
OG0000600	Syai.g_01115	Syad.g_02141
OG0000601	Syai.g_01116	Syad.g_02140
OG0000602	Syai.g_01121	Syad.g_02135
OG0000603	Syai.g_01122	Syad.g_02134
OG0000604	Syai.g_01125	Syad.g_02131
OG0000605	Syai.g_01609	Syad.g_02026
OG0000606	Syai.g_01221	Syad.g_01567
OG0000607	Syai.g_01224	Syad.g_01571
OG0000608	Syai.g_01225	Syad.g_01572
OG0000609	Syai.g_01227	Syad.g_01574
OG0000610	Syai.g_01234	Syad.g_01589
OG0000611	Syai.g_01237	Syad.g_01592
OG0000612	Syai.g_01238	Syad.g_01593
OG0000613	Syai.g_00196	Syad.g_00457
OG0000614	Syai.g_01981	Syad.g_01340
OG0000615	Syai.g_01286	Syad.g_01948
OG0000616	Syai.g_02914	Syad.g_00145
OG0000617	Syai.g_01393	Syad.g_01810
OG0000618	Syai.g_01394	Syad.g_01809
OG0000619	Syai.g_01395	Syad.g_01808
OG0000620	Syai.g_01402	Syad.g_01803
OG0000621	Syai.g_01403	Syad.g_01802
OG0000622	Syai.g_01404	Syad.g_01801
OG0000623	Syai.g_01405	Syad.g_01800
OG0000624	Syai.g_01407	Syad.g_01798
OG0000625	Syai.g_01408	Syad.g_01797
OG0000626	Syai.g_01409	Syad.g_01796
OG0000627	Syai.g_01575	Syad.g_01640
OG0000628	Syai.g_01573	Syad.g_01641
OG0000629	Syai.g_01570	Syad.g_01644
OG0000630	Syai.g_01566	Syad.g_01648
OG0000631	Syai.g_01557	Syad.g_01658
OG0000632	Syai.g_01556	Syad.g_01659
OG0000633	Syai.g_01555	Syad.g_01660
OG0000634	Syai.g_01317	Syad.g_01893
OG0000635	Syai.g_01318	Syad.g_01892
OG0000636	Syai.g_01320	Syad.g_01890
OG0000637	Syai.g_01322	Syad.g_01888
OG0000638	Syai.g_01323	Syad.g_01887
OG0000639	Syai.g_01324	Syad.g_01886
OG0000640	Syai.g_01325	Syad.g_01885
OG0000641	Syai.g_01329	Syad.g_01881
OG0000642	Syai.g_01330	Syad.g_01880
OG0000643	Syai.g_01349	Syad.g_01878
OG0000644	Syai.g_01350	Syad.g_01877
OG0000645	Syai.g_01352	Syad.g_01875
OG0000646	Syai.g_01355	Syad.g_01872
OG0000647	Syai.g_01357	Syad.g_01870
OG0000648	Syai.g_01362	Syad.g_01860
OG0000649	Syai.g_01363	Syad.g_01859
OG0000650	Syai.g_01364	Syad.g_01858
OG0000651	Syai.g_01365	Syad.g_01857
OG0000652	Syai.g_01366	Syad.g_01856
OG0000653	Syai.g_01368	Syad.g_01850
OG0000654	Syai.g_01369	Syad.g_01849
OG0000655	Syai.g_01370	Syad.g_01848
OG0000656	Syai.g_01373	Syad.g_01845
OG0000657	Syai.g_02045	Syad.g_01240
OG0000658	Syai.g_02049	Syad.g_01231
OG0000659	Syai.g_02050	Syad.g_01230
OG0000660	Syai.g_02054	Syad.g_01226
OG0000661	Syai.g_02056	Syad.g_01224
OG0000662	Syai.g_02058	Syad.g_01222
OG0000663	Syai.g_02061	Syad.g_01219
OG0000664	Syai.g_02062	Syad.g_01209
OG0000665	Syai.g_02431	Syad.g_02115
OG0000666	Syai.g_01610	Syad.g_02027
OG0000667	Syai.g_01724	Syad.g_00612
OG0000668	Syai.g_01436	Syad.g_01688
OG0000669	Syai.g_01251	Syad.g_01606
OG0000670	Syai.g_00561	Syad.g_01609
OG0000671	Syai.g_01255	Syad.g_01611
OG0000672	Syai.g_01259	Syad.g_01615
OG0000673	Syai.g_01262	Syad.g_01618
OG0000674	Syai.g_01264	Syad.g_01620
OG0000675	Syai.g_01265	Syad.g_01633
OG0000676	Syai.g_01275	Syad.g_01635
OG0000677	Syai.g_01276	Syad.g_01636
OG0000678	Syai.g_01279	Syad.g_01957
OG0000679	Syai.g_01288	Syad.g_01922
OG0000680	Syai.g_01289	Syad.g_01921
OG0000681	Syai.g_01292	Syad.g_01919
OG0000682	Syai.g_01293	Syad.g_01918
OG0000683	Syai.g_01294	Syad.g_01917
OG0000684	Syai.g_01299	Syad.g_01912
OG0000685	Syai.g_01301	Syad.g_01910
OG0000686	Syai.g_01302	Syad.g_01909
OG0000687	Syai.g_01303	Syad.g_01908
OG0000688	Syai.g_01307	Syad.g_01904
OG0000689	Syai.g_01309	Syad.g_01902
OG0000690	Syai.g_01310	Syad.g_01901
OG0000691	Syai.g_01311	Syad.g_01900
OG0000692	Syai.g_01312	Syad.g_01899
OG0000693	Syai.g_01313	Syad.g_01897
OG0000694	Syai.g_01314	Syad.g_01896
OG0000695	Syai.g_01553	Syad.g_01662
OG0000696	Syai.g_01552	Syad.g_01663
OG0000697	Syai.g_01550	Syad.g_01789
OG0000698	Syai.g_01547	Syad.g_01786
OG0000699	Syai.g_01545	Syad.g_01785
OG0000700	Syai.g_01544	Syad.g_01784
OG0000701	Syai.g_01543	Syad.g_01783
OG0000702	Syai.g_01521	Syad.g_01775
OG0000703	Syai.g_01520	Syad.g_01774
OG0000704	Syai.g_01518	Syad.g_01772
OG0000705	Syai.g_01511	Syad.g_01765
OG0000706	Syai.g_01510	Syad.g_01764
OG0000707	Syai.g_01509	Syad.g_01763
OG0000708	Syai.g_01506	Syad.g_01760
OG0000709	Syai.g_01497	Syad.g_01745
OG0000710	Syai.g_01487	Syad.g_01738
OG0000711	Syai.g_01456	Syad.g_01710
OG0000712	Syai.g_01454	Syad.g_01708
OG0000713	Syai.g_01453	Syad.g_01707
OG0000714	Syai.g_01451	Syad.g_01705
OG0000715	Syai.g_01449	Syad.g_01703
OG0000716	Syai.g_01445	Syad.g_01697
OG0000717	Syai.g_01444	Syad.g_01696
OG0000718	Syai.g_01440	Syad.g_01692
OG0000719	Syai.g_01438	Syad.g_01690
OG0000720	Syai.g_01425	Syad.g_01677
OG0000721	Syai.g_01423	Syad.g_01675
OG0000722	Syai.g_01422	Syad.g_01674
OG0000723	Syai.g_01411	Syad.g_01791
OG0000724	Syai.g_02013	Syad.g_01284
OG0000725	Syai.g_02004	Syad.g_01293
OG0000726	Syai.g_02003	Syad.g_01294
OG0000727	Syai.g_02002	Syad.g_01295
OG0000728	Syai.g_02000	Syad.g_01297
OG0000729	Syai.g_00097	Syad.g_00331
OG0000730	Syai.g_00483	Syad.g_00758
OG0000731	Syai.g_00495	Syad.g_00770
OG0000732	Syai.g_00058	Syad.g_00214
OG0000733	Syai.g_02805	Syad.g_00028
OG0000734	Syai.g_02548	Syad.g_02809
OG0000735	Syai.g_02159	Syad.g_01120
OG0000736	Syai.g_02158	Syad.g_01121
OG0000737	Syai.g_02157	Syad.g_01122
OG0000738	Syai.g_02152	Syad.g_01127
OG0000739	Syai.g_02151	Syad.g_01145
OG0000740	Syai.g_02150	Syad.g_01146
OG0000741	Syai.g_02147	Syad.g_01149
OG0000742	Syai.g_02145	Syad.g_01151
OG0000743	Syai.g_02143	Syad.g_01153
OG0000744	Syai.g_02142	Syad.g_01154
OG0000745	Syai.g_02140	Syad.g_01156
OG0000746	Syai.g_02138	Syad.g_01158
OG0000747	Syai.g_02137	Syad.g_01159
OG0000748	Syai.g_02125	Syad.g_01170
OG0000749	Syai.g_02123	Syad.g_01173
OG0000750	Syai.g_02122	Syad.g_01174
OG0000751	Syai.g_02116	Syad.g_01182
OG0000752	Syai.g_02114	Syad.g_01184
OG0000753	Syai.g_02111	Syad.g_01187
OG0000754	Syai.g_01750	Syad.g_01516
OG0000755	Syai.g_01760	Syad.g_01504
OG0000756	Syai.g_01761	Syad.g_01498
OG0000757	Syai.g_01769	Syad.g_01487
OG0000758	Syai.g_01770	Syad.g_01486
OG0000759	Syai.g_01771	Syad.g_01485
OG0000760	Syai.g_01772	Syad.g_01484
OG0000761	Syai.g_01775	Syad.g_01480
OG0000762	Syai.g_01777	Syad.g_01474
OG0000763	Syai.g_01779	Syad.g_01468
OG0000764	Syai.g_01780	Syad.g_01467
OG0000765	Syai.g_01797	Syad.g_01447
OG0000766	Syai.g_01798	Syad.g_01446
OG0000767	Syai.g_01800	Syad.g_01444
OG0000768	Syai.g_01801	Syad.g_01443
OG0000769	Syai.g_01803	Syad.g_01441
OG0000770	Syai.g_01822	Syad.g_01437
OG0000771	Syai.g_02019	Syad.g_01278
OG0000772	Syai.g_01639	Syad.g_02078
OG0000773	Syai.g_02164	Syad.g_01114
OG0000774	Syai.g_02168	Syad.g_02396
OG0000775	Syai.g_02172	Syad.g_02398
OG0000776	Syai.g_02173	Syad.g_02399
OG0000777	Syai.g_02174	Syad.g_02400
OG0000778	Syai.g_02175	Syad.g_02401
OG0000779	Syai.g_02181	Syad.g_02407
OG0000780	Syai.g_02184	Syad.g_02411
OG0000781	Syai.g_02188	Syad.g_02415
OG0000782	Syai.g_02189	Syad.g_02416
OG0000783	Syai.g_02190	Syad.g_02418
OG0000784	Syai.g_02191	Syad.g_02419
OG0000785	Syai.g_02193	Syad.g_02421
OG0000786	Syai.g_00816	Syad.g_01101
OG0000787	Syai.g_00815	Syad.g_01100
OG0000788	Syai.g_01117	Syad.g_02139
OG0000789	Syai.g_01596	Syad.g_01982
OG0000790	Syai.g_00623	Syad.g_00886
OG0000791	Syai.g_00621	Syad.g_00885
OG0000792	Syai.g_00620	Syad.g_00884
OG0000793	Syai.g_00615	Syad.g_00879
OG0000794	Syai.g_00614	Syad.g_00878
OG0000795	Syai.g_00613	Syad.g_00877
OG0000796	Syai.g_00609	Syad.g_00871
OG0000797	Syai.g_00608	Syad.g_00870
OG0000798	Syai.g_00262	Syad.g_00525
OG0000799	Syai.g_00996	Syad.g_02243
OG0000800	Syai.g_00993	Syad.g_02245
OG0000801	Syai.g_00992	Syad.g_02246
OG0000802	Syai.g_00988	Syad.g_02251
OG0000803	Syai.g_00983	Syad.g_02255
OG0000804	Syai.g_00980	Syad.g_02260
OG0000805	Syai.g_00965	Syad.g_02266
OG0000806	Syai.g_00963	Syad.g_02267
OG0000807	Syai.g_00961	Syad.g_02269
OG0000808	Syai.g_00960	Syad.g_02270
OG0000809	Syai.g_00957	Syad.g_02273
OG0000810	Syai.g_00956	Syad.g_02274
OG0000811	Syai.g_00950	Syad.g_02283
OG0000812	Syai.g_00948	Syad.g_02285
OG0000813	Syai.g_00947	Syad.g_02286
OG0000814	Syai.g_00945	Syad.g_02288
OG0000815	Syai.g_00944	Syad.g_02289
OG0000816	Syai.g_00942	Syad.g_02290
OG0000817	Syai.g_00941	Syad.g_02291
OG0000818	Syai.g_00935	Syad.g_02297
OG0000819	Syai.g_00934	Syad.g_02298
OG0000820	Syai.g_00933	Syad.g_02299
OG0000821	Syai.g_00916	Syad.g_02305
OG0000822	Syai.g_00914	Syad.g_02307
OG0000823	Syai.g_00913	Syad.g_02308
OG0000824	Syai.g_00907	Syad.g_02314
OG0000825	Syai.g_00906	Syad.g_02315
OG0000826	Syai.g_00905	Syad.g_02316
OG0000827	Syai.g_00904	Syad.g_02317
OG0000828	Syai.g_00900	Syad.g_02320
OG0000829	Syai.g_00899	Syad.g_02321
OG0000830	Syai.g_00898	Syad.g_02322
OG0000831	Syai.g_00896	Syad.g_02325
OG0000832	Syai.g_02296	Syad.g_02538
OG0000833	Syai.g_02305	Syad.g_02550
OG0000834	Syai.g_02307	Syad.g_02552
OG0000835	Syai.g_02308	Syad.g_02553
OG0000836	Syai.g_02312	Syad.g_02557
OG0000837	Syai.g_02313	Syad.g_02561
OG0000838	Syai.g_02323	Syad.g_02565
OG0000839	Syai.g_02324	Syad.g_02566
OG0000840	Syai.g_02325	Syad.g_02567
OG0000841	Syai.g_02326	Syad.g_02568
OG0000842	Syai.g_02327	Syad.g_02569
OG0000843	Syai.g_02328	Syad.g_02570
OG0000844	Syai.g_02330	Syad.g_02577
OG0000845	Syai.g_02331	Syad.g_02578
OG0000846	Syai.g_02332	Syad.g_02579
OG0000847	Syai.g_02333	Syad.g_02580
OG0000848	Syai.g_02335	Syad.g_02582
OG0000849	Syai.g_02336	Syad.g_02583
OG0000850	Syai.g_02339	Syad.g_02586
OG0000851	Syai.g_02352	Syad.g_02592
OG0000852	Syai.g_02353	Syad.g_02593
OG0000853	Syai.g_02357	Syad.g_02597
OG0000854	Syai.g_02359	Syad.g_02606
OG0000855	Syai.g_02360	Syad.g_02607
OG0000856	Syai.g_01078	Syad.g_02166
OG0000857	Syai.g_01356	Syad.g_01871
OG0000858	Syai.g_02366	Syad.g_02613
OG0000859	Syai.g_02367	Syad.g_02614
OG0000860	Syai.g_02380	Syad.g_02625
OG0000861	Syai.g_02381	Syad.g_02626
OG0000862	Syai.g_02382	Syad.g_02628
OG0000863	Syai.g_02385	Syad.g_02631
OG0000864	Syai.g_02386	Syad.g_02632
OG0000865	Syai.g_02387	Syad.g_02633
OG0000866	Syai.g_02388	Syad.g_02634
OG0000867	Syai.g_02389	Syad.g_02635
OG0000868	Syai.g_02392	Syad.g_02637
OG0000869	Syai.g_02396	Syad.g_02643
OG0000870	Syai.g_02401	Syad.g_02648
OG0000871	Syai.g_02402	Syad.g_02649
OG0000872	Syai.g_02409	Syad.g_02657
OG0000873	Syai.g_02412	Syad.g_02660
OG0000874	Syai.g_02408	Syad.g_02655
OG0000875	Syai.g_02416	Syad.g_02662
OG0000876	Syai.g_02243	Syad.g_03003
OG0000877	Syai.g_02250	Syad.g_02480
OG0000878	Syai.g_02251	Syad.g_02481
OG0000879	Syai.g_02252	Syad.g_02482
OG0000880	Syai.g_02253	Syad.g_02483
OG0000881	Syai.g_02257	Syad.g_02489
OG0000882	Syai.g_02262	Syad.g_02494
OG0000883	Syai.g_02264	Syad.g_02497
OG0000884	Syai.g_02266	Syad.g_02499
OG0000885	Syai.g_02267	Syad.g_02500
OG0000886	Syai.g_02268	Syad.g_02501
OG0000887	Syai.g_02269	Syad.g_02502
OG0000888	Syai.g_02271	Syad.g_02504
OG0000889	Syai.g_02273	Syad.g_02506
OG0000890	Syai.g_02279	Syad.g_02512
OG0000891	Syai.g_02280	Syad.g_02513
OG0000892	Syai.g_02282	Syad.g_02517
OG0000893	Syai.g_00318	Syad.g_00589
OG0000894	Syai.g_00321	Syad.g_00592
OG0000895	Syai.g_00325	Syad.g_00596
OG0000896	Syai.g_00326	Syad.g_00597
OG0000897	Syai.g_00328	Syad.g_00599
OG0000898	Syai.g_00329	Syad.g_00600
OG0000899	Syai.g_00330	Syad.g_00601
OG0000900	Syai.g_00331	Syad.g_00602
OG0000901	Syai.g_00336	Syad.g_00607
OG0000902	Syai.g_00338	Syad.g_00609
OG0000903	Syai.g_00353	Syad.g_00645
OG0000904	Syai.g_00348	Syad.g_00640
OG0000905	Syai.g_00342	Syad.g_00632
OG0000906	Syai.g_00340	Syad.g_00630
OG0000907	Syai.g_00358	Syad.g_00648
OG0000908	Syai.g_00361	Syad.g_00651
OG0000909	Syai.g_00362	Syad.g_00652
OG0000910	Syai.g_00363	Syad.g_00653
OG0000911	Syai.g_00365	Syad.g_00655
OG0000912	Syai.g_00366	Syad.g_00656
OG0000913	Syai.g_00367	Syad.g_00657
OG0000914	Syai.g_00368	Syad.g_00658
OG0000915	Syai.g_00370	Syad.g_00660
OG0000916	Syai.g_00371	Syad.g_00661
OG0000917	Syai.g_00372	Syad.g_00662
OG0000918	Syai.g_00373	Syad.g_00663
OG0000919	Syai.g_00374	Syad.g_00664
OG0000920	Syai.g_00375	Syad.g_00665
OG0000921	Syai.g_00376	Syad.g_00666
OG0000922	Syai.g_00377	Syad.g_00667
OG0000923	Syai.g_00381	Syad.g_00671
OG0000924	Syai.g_00382	Syad.g_00672
OG0000925	Syai.g_00383	Syad.g_00673
OG0000926	Syai.g_00384	Syad.g_00674
OG0000927	Syai.g_00386	Syad.g_00676
OG0000928	Syai.g_00387	Syad.g_00677
OG0000929	Syai.g_00388	Syad.g_00678
OG0000930	Syai.g_00389	Syad.g_00679
OG0000931	Syai.g_00390	Syad.g_00680
OG0000932	Syai.g_00391	Syad.g_00681
OG0000933	Syai.g_00397	Syad.g_00687
OG0000934	Syai.g_00399	Syad.g_00689
OG0000935	Syai.g_00400	Syad.g_00690
OG0000936	Syai.g_00401	Syad.g_00691
OG0000937	Syai.g_00402	Syad.g_00692
OG0000938	Syai.g_00405	Syad.g_00695
OG0000939	Syai.g_00406	Syad.g_00696
OG0000940	Syai.g_00413	Syad.g_00703
OG0000941	Syai.g_00415	Syad.g_00705
OG0000942	Syai.g_00417	Syad.g_00707
OG0000943	Syai.g_00418	Syad.g_00708
OG0000944	Syai.g_00420	Syad.g_00710
OG0000945	Syai.g_00422	Syad.g_00711
OG0000946	Syai.g_00428	Syad.g_00716
OG0000947	Syai.g_00431	Syad.g_00719
OG0000948	Syai.g_00432	Syad.g_00720
OG0000949	Syai.g_00174	Syad.g_00432
OG0000950	Syai.g_00163	Syad.g_00418
OG0000951	Syai.g_00158	Syad.g_00411
OG0000952	Syai.g_00136	Syad.g_00375
OG0000953	Syai.g_00132	Syad.g_00369
OG0000954	Syai.g_00127	Syad.g_00364
OG0000955	Syai.g_00126	Syad.g_00363
OG0000956	Syai.g_00124	Syad.g_00361
OG0000957	Syai.g_00113	Syad.g_00350
OG0000958	Syai.g_00112	Syad.g_00349
OG0000959	Syai.g_00108	Syad.g_00345
OG0000960	Syai.g_00107	Syad.g_00344
OG0000961	Syai.g_00100	Syad.g_00335
OG0000962	Syai.g_00098	Syad.g_00332
OG0000963	Syai.g_00094	Syad.g_00325
OG0000964	Syai.g_00093	Syad.g_00324
OG0000965	Syai.g_00092	Syad.g_00323
OG0000966	Syai.g_00082	Syad.g_00246
OG0000967	Syai.g_00077	Syad.g_00234
OG0000968	Syai.g_00085	Syad.g_00243
OG0000969	Syai.g_00080	Syad.g_00240
OG0000970	Syai.g_00079	Syad.g_00239
OG0000971	Syai.g_00074	Syad.g_00229
OG0000972	Syai.g_00073	Syad.g_00228
OG0000973	Syai.g_00072	Syad.g_00227
OG0000974	Syai.g_00071	Syad.g_00226
OG0000975	Syai.g_00070	Syad.g_00225
OG0000976	Syai.g_00069	Syad.g_00224
OG0000977	Syai.g_00067	Syad.g_00222
OG0000978	Syai.g_00065	Syad.g_00221
OG0000979	Syai.g_00062	Syad.g_00218
OG0000980	Syai.g_00059	Syad.g_00215
OG0000981	Syai.g_00056	Syad.g_00212
OG0000982	Syai.g_02777	Syad.g_03035
OG0000983	Syai.g_02778	Syad.g_03036
OG0000984	Syai.g_02779	Syad.g_03037
OG0000985	Syai.g_02781	Syad.g_03039
OG0000986	Syai.g_02784	Syad.g_03049
OG0000987	Syai.g_02786	Syad.g_00002
OG0000988	Syai.g_02790	Syad.g_00008
OG0000989	Syai.g_02797	Syad.g_00020
OG0000990	Syai.g_02825	Syad.g_00061
OG0000991	Syai.g_02827	Syad.g_00064
OG0000992	Syai.g_02830	Syad.g_00067
OG0000993	Syai.g_02831	Syad.g_00069
OG0000994	Syai.g_02834	Syad.g_00071
OG0000995	Syai.g_02840	Syad.g_00077
OG0000996	Syai.g_02891	Syad.g_00121
OG0000997	Syai.g_02900	Syad.g_00128
OG0000998	Syai.g_02902	Syad.g_00130
OG0000999	Syai.g_02903	Syad.g_00131
OG0001000	Syai.g_02906	Syad.g_00136
OG0001001	Syai.g_02911	Syad.g_00141
OG0001002	Syai.g_02918	Syad.g_00148
OG0001003	Syai.g_02919	Syad.g_00150
OG0001004	Syai.g_02920	Syad.g_00151
OG0001005	Syai.g_02921	Syad.g_00152
OG0001006	Syai.g_02931	Syad.g_00160
OG0001007	Syai.g_02933	Syad.g_00162
OG0001008	Syai.g_02227	Syad.g_02449
OG0001009	Syai.g_00034	Syad.g_00194
OG0001010	Syai.g_00035	Syad.g_00195
OG0001011	Syai.g_00037	Syad.g_00196
OG0001012	Syai.g_02773	Syad.g_03030
OG0001013	Syai.g_02750	Syad.g_03011
OG0001014	Syai.g_02726	Syad.g_03002
OG0001015	Syai.g_02725	Syad.g_03001
OG0001016	Syai.g_02479	Syad.g_02734
OG0001017	Syai.g_02485	Syad.g_02740
OG0001018	Syai.g_02487	Syad.g_02742
OG0001019	Syai.g_02508	Syad.g_02771
OG0001020	Syai.g_02516	Syad.g_02777
OG0001021	Syai.g_02523	Syad.g_02781
OG0001022	Syai.g_02528	Syad.g_02786
OG0001023	Syai.g_02529	Syad.g_02787
OG0001024	Syai.g_02533	Syad.g_02791
OG0001025	Syai.g_02540	Syad.g_02798
OG0001026	Syai.g_02550	Syad.g_02811
OG0001027	Syai.g_02555	Syad.g_02817
OG0001028	Syai.g_02557	Syad.g_02819
OG0001029	Syai.g_02559	Syad.g_02821
OG0001030	Syai.g_02580	Syad.g_02848
OG0001031	Syai.g_02656	Syad.g_02925
OG0001032	Syai.g_02658	Syad.g_02928
OG0001033	Syai.g_02685	Syad.g_02956
OG0001034	Syai.g_00537	Syad.g_00819
OG0001035	Syai.g_00295	Syad.g_00559
OG0001036	Syai.g_00290	Syad.g_00554
OG0001037	Syai.g_00288	Syad.g_00552
OG0001039	Syai.g_00258	Syad.g_00522
OG0001040	Syai.g_00255	Syad.g_00519
OG0001041	Syai.g_00250	Syad.g_00514
OG0001042	Syai.g_00225	Syad.g_00485
OG0001043	Syai.g_00221	Syad.g_00481
OG0001044	Syai.g_00485	Syad.g_00760
OG0001045	Syai.g_00498	Syad.g_00773
OG0001046	Syai.g_01471	Syad.g_01722
OG0001047	Syai.g_02225	Syad.g_02447
OG0001048	Syai.g_02224	Syad.g_02446
OG0001049	Syai.g_02215	Syad.g_02443
OG0001050	Syai.g_02214	Syad.g_02442
OG0001051	Syai.g_02213	Syad.g_02441
OG0001052	Syai.g_00861	Syad.g_02357
OG0001054	Syai.g_00658	Syad.g_00925
OG0001055	Syai.g_00679	Syad.g_00946
OG0001056	Syai.g_00713	Syad.g_00982
OG0001057	Syai.g_00721	Syad.g_00996
OG0001058	Syai.g_00734	Syad.g_01015
OG0001059	Syai.g_00738	Syad.g_01018
OG0001060	Syai.g_00744	Syad.g_01025
OG0001061	Syai.g_00765	Syad.g_01047
OG0001062	Syai.g_00767	Syad.g_01049
OG0001063	Syai.g_00774	Syad.g_01056
OG0001064	Syai.g_00775	Syad.g_01057
OG0001065	Syai.g_00776	Syad.g_01058
OG0001066	Syai.g_00777	Syad.g_01059
OG0001067	Syai.g_00778	Syad.g_01060
OG0001068	Syai.g_00779	Syad.g_01061
OG0001069	Syai.g_00780	Syad.g_01062
OG0001070	Syai.g_00783	Syad.g_01065
OG0001071	Syai.g_00784	Syad.g_01066
OG0001072	Syai.g_00788	Syad.g_01070
OG0001073	Syai.g_00807	Syad.g_01090
OG0001074	Syai.g_01051	Syad.g_02197
OG0001075	Syai.g_01053	Syad.g_02196
OG0001076	Syai.g_01069	Syad.g_02175
OG0001077	Syai.g_01081	Syad.g_02164
OG0001078	Syai.g_01105	Syad.g_02151
OG0001079	Syai.g_01118	Syad.g_02138
OG0001080	Syai.g_01606	Syad.g_02008
OG0001081	Syai.g_01222	Syad.g_01568
OG0001082	Syai.g_01223	Syad.g_01569
OG0001083	Syai.g_01230	Syad.g_01578
OG0001084	Syai.g_01231	Syad.g_01586
OG0001085	Syai.g_01241	Syad.g_01596
OG0001086	Syai.g_01243	Syad.g_01598
OG0001087	Syai.g_01953	Syad.g_01372
OG0001088	Syai.g_01957	Syad.g_01368
OG0001089	Syai.g_01996	Syad.g_01302
OG0001090	Syai.g_01387	Syad.g_01817
OG0001091	Syai.g_01389	Syad.g_01815
OG0001092	Syai.g_01391	Syad.g_01812
OG0001093	Syai.g_01397	Syad.g_01806
OG0001094	Syai.g_01315	Syad.g_01895
OG0001096	Syai.g_01371	Syad.g_01847
OG0001097	Syai.g_02057	Syad.g_01223
OG0001098	Syai.g_01603	Syad.g_02005, Syad.g_01995
OG0001099	Syai.g_02558	Syad.g_02820
OG0001100	Syai.g_01253	Syad.g_01608
OG0001101	Syai.g_01254	Syad.g_01610
OG0001102	Syai.g_01257	Syad.g_01613
OG0001103	Syai.g_01260	Syad.g_01616
OG0001104	Syai.g_01300	Syad.g_01911
OG0001105	Syai.g_01304	Syad.g_01907
OG0001106	Syai.g_01517	Syad.g_01771
OG0001107	Syai.g_01505	Syad.g_01759
OG0001108	Syai.g_01496	Syad.g_01744
OG0001109	Syai.g_01488	Syad.g_01739
OG0001110	Syai.g_01486	Syad.g_01737
OG0001111	Syai.g_01484	Syad.g_01735
OG0001112	Syai.g_01482	Syad.g_01733
OG0001113	Syai.g_01481	Syad.g_01732
OG0001114	Syai.g_01480	Syad.g_01731
OG0001115	Syai.g_01476	Syad.g_01727
OG0001116	Syai.g_01474	Syad.g_01725
OG0001117	Syai.g_01473	Syad.g_01724
OG0001118	Syai.g_01472	Syad.g_01723
OG0001119	Syai.g_01470	Syad.g_01721
OG0001120	Syai.g_01466	Syad.g_01717
OG0001121	Syai.g_01676	Syad.g_01503
OG0001122	Syai.g_01437	Syad.g_01689
OG0001123	Syai.g_01430	Syad.g_01682
OG0001124	Syai.g_01428	Syad.g_01680
OG0001125	Syai.g_01426	Syad.g_01678
OG0001126	Syai.g_02021	Syad.g_01276
OG0001127	Syai.g_02020	Syad.g_01277
OG0001128	Syai.g_02017	Syad.g_01280
OG0001129	Syai.g_02015	Syad.g_01282
OG0001130	Syai.g_02014	Syad.g_01283
OG0001131	Syai.g_01281	Syad.g_01953
OG0001132	Syai.g_01620	Syad.g_02038
OG0001133	Syai.g_01072	Syad.g_02172
OG0001134	Syai.g_01745	Syad.g_01527
OG0001135	Syai.g_01742	Syad.g_01529
OG0001136	Syai.g_02146	Syad.g_01150
OG0001137	Syai.g_02126	Syad.g_01169
OG0001138	Syai.g_01763	Syad.g_01493
OG0001139	Syai.g_01765	Syad.g_01491
OG0001140	Syai.g_01766	Syad.g_01490
OG0001141	Syai.g_01767	Syad.g_01489
OG0001142	Syai.g_01768	Syad.g_01488
OG0001143	Syai.g_01778	Syad.g_01473
OG0001144	Syai.g_01788	Syad.g_01457
OG0001145	Syai.g_02165	Syad.g_01112
OG0001146	Syai.g_02185	Syad.g_02412
OG0001147	Syai.g_00869	Syad.g_02349
OG0001148	Syai.g_00626	Syad.g_00889
