Orthogroup	Syai	Prah
OG0000583	Syai.g_01043	Prah.g_01391
OG0000584	Syai.g_01044	Prah.g_01390
OG0000585	Syai.g_01046	Prah.g_01388
OG0000586	Syai.g_01047	Prah.g_01387
OG0000587	Syai.g_01049	Prah.g_01385
OG0000588	Syai.g_01063	Prah.g_00529
OG0000589	Syai.g_01066	Prah.g_00526
OG0000590	Syai.g_01067	Prah.g_00525
OG0000591	Syai.g_01075	Prah.g_00518
OG0000592	Syai.g_01076	Prah.g_00517
OG0000593	Syai.g_01100	Prah.g_00505
OG0000594	Syai.g_01101	Prah.g_00504
OG0000595	Syai.g_01102	Prah.g_00503
OG0000596	Syai.g_01107	Prah.g_00498
OG0000597	Syai.g_01110	Prah.g_00495
OG0000598	Syai.g_01111	Prah.g_00494
OG0000599	Syai.g_01114	Prah.g_00485
OG0000600	Syai.g_01115	Prah.g_00484
OG0000601	Syai.g_01116	Prah.g_00483
OG0000602	Syai.g_01121	Prah.g_00478
OG0000603	Syai.g_01122	Prah.g_00477
OG0000604	Syai.g_01125	Prah.g_00476
OG0000605	Syai.g_01609	Prah.g_00474
OG0000606	Syai.g_01221	Prah.g_00466
OG0000607	Syai.g_01224	Prah.g_00463
OG0000608	Syai.g_01225	Prah.g_00462
OG0000609	Syai.g_01227	Prah.g_00460
OG0000610	Syai.g_01234	Prah.g_00452
OG0000611	Syai.g_01237	Prah.g_00449
OG0000612	Syai.g_01238	Prah.g_00448
OG0000613	Syai.g_00196	Prah.g_02193
OG0000614	Syai.g_01981	Prah.g_00985
OG0000615	Syai.g_01286	Prah.g_00706
OG0000616	Syai.g_02914	Prah.g_02588
OG0000617	Syai.g_01393	Prah.g_00881
OG0000618	Syai.g_01394	Prah.g_00880
OG0000619	Syai.g_01395	Prah.g_00879
OG0000620	Syai.g_01402	Prah.g_00875
OG0000621	Syai.g_01403	Prah.g_00874
OG0000622	Syai.g_01404	Prah.g_00873
OG0000623	Syai.g_01405	Prah.g_00872
OG0000624	Syai.g_01407	Prah.g_00871
OG0000625	Syai.g_01408	Prah.g_00870
OG0000626	Syai.g_01409	Prah.g_00869
OG0000627	Syai.g_01575	Prah.g_00746
OG0000628	Syai.g_01573	Prah.g_00747
OG0000629	Syai.g_01570	Prah.g_00750
OG0000630	Syai.g_01566	Prah.g_00754
OG0000631	Syai.g_01557	Prah.g_00758
OG0000632	Syai.g_01556	Prah.g_00759
OG0000633	Syai.g_01555	Prah.g_00760
OG0000634	Syai.g_01317	Prah.g_00671
OG0000635	Syai.g_01318	Prah.g_00670
OG0000636	Syai.g_01320	Prah.g_00668
OG0000637	Syai.g_01322	Prah.g_00666
OG0000638	Syai.g_01323	Prah.g_00665
OG0000639	Syai.g_01324	Prah.g_00664
OG0000640	Syai.g_01325	Prah.g_00663
OG0000641	Syai.g_01329	Prah.g_00659
OG0000642	Syai.g_01330	Prah.g_00658
OG0000643	Syai.g_01349	Prah.g_00657
OG0000644	Syai.g_01350	Prah.g_00656
OG0000645	Syai.g_01352	Prah.g_00655
OG0000646	Syai.g_01355	Prah.g_00652
OG0000647	Syai.g_01357	Prah.g_00650
OG0000648	Syai.g_01362	Prah.g_00648
OG0000649	Syai.g_01363	Prah.g_00647
OG0000650	Syai.g_01364	Prah.g_00646
OG0000651	Syai.g_01365	Prah.g_00645
OG0000652	Syai.g_01366	Prah.g_00644
OG0000653	Syai.g_01368	Prah.g_00640
OG0000654	Syai.g_01369	Prah.g_00639
OG0000655	Syai.g_01370	Prah.g_00638
OG0000656	Syai.g_01373	Prah.g_00635
OG0000657	Syai.g_02045	Prah.g_00603
OG0000658	Syai.g_02049	Prah.g_00601
OG0000659	Syai.g_02050	Prah.g_00600
OG0000660	Syai.g_02054	Prah.g_00596
OG0000661	Syai.g_02056	Prah.g_00594
OG0000662	Syai.g_02058	Prah.g_00592
OG0000663	Syai.g_02061	Prah.g_00589
OG0000664	Syai.g_02062	Prah.g_00588
OG0000665	Syai.g_02431	Prah.g_00574
OG0000666	Syai.g_01610	Prah.g_00572
OG0000667	Syai.g_01724	Prah.g_00564
OG0000668	Syai.g_01436	Prah.g_00850
OG0000669	Syai.g_01251	Prah.g_00558
OG0000670	Syai.g_00561	Prah.g_01212
OG0000671	Syai.g_01255	Prah.g_00738
OG0000672	Syai.g_01259	Prah.g_00735
OG0000673	Syai.g_01262	Prah.g_00732
OG0000674	Syai.g_01264	Prah.g_00730
OG0000675	Syai.g_01265	Prah.g_00729
OG0000676	Syai.g_01275	Prah.g_00726
OG0000677	Syai.g_01276	Prah.g_00724
OG0000678	Syai.g_01279	Prah.g_00721
OG0000679	Syai.g_01288	Prah.g_00702
OG0000680	Syai.g_01289	Prah.g_00701
OG0000681	Syai.g_01292	Prah.g_00699
OG0000682	Syai.g_01293	Prah.g_00698
OG0000683	Syai.g_01294	Prah.g_00697
OG0000684	Syai.g_01299	Prah.g_00683
OG0000685	Syai.g_01301	Prah.g_00685
OG0000686	Syai.g_01302	Prah.g_00686
OG0000687	Syai.g_01303	Prah.g_00687
OG0000688	Syai.g_01307	Prah.g_00681
OG0000689	Syai.g_01309	Prah.g_00680
OG0000690	Syai.g_01310	Prah.g_00679
OG0000691	Syai.g_01311	Prah.g_00678
OG0000692	Syai.g_01312	Prah.g_00677
OG0000693	Syai.g_01313	Prah.g_00675
OG0000694	Syai.g_01314	Prah.g_00674
OG0000695	Syai.g_01553	Prah.g_00762
OG0000696	Syai.g_01552	Prah.g_00763
OG0000697	Syai.g_01550	Prah.g_00765
OG0000698	Syai.g_01547	Prah.g_00768
OG0000699	Syai.g_01545	Prah.g_00770
OG0000700	Syai.g_01544	Prah.g_00771
OG0000701	Syai.g_01543	Prah.g_00772
OG0000702	Syai.g_01521	Prah.g_00780
OG0000703	Syai.g_01520	Prah.g_00781
OG0000704	Syai.g_01518	Prah.g_00783
OG0000705	Syai.g_01511	Prah.g_00789
OG0000706	Syai.g_01510	Prah.g_00790
OG0000707	Syai.g_01509	Prah.g_00791
OG0000708	Syai.g_01506	Prah.g_00793
OG0000709	Syai.g_01497	Prah.g_00800
OG0000710	Syai.g_01487	Prah.g_00805
OG0000711	Syai.g_01456	Prah.g_00828
OG0000712	Syai.g_01454	Prah.g_00829
OG0000713	Syai.g_01453	Prah.g_00830
OG0000714	Syai.g_01451	Prah.g_00833
OG0000715	Syai.g_01449	Prah.g_00835
OG0000716	Syai.g_01445	Prah.g_00839
OG0000717	Syai.g_01444	Prah.g_00840
OG0000718	Syai.g_01440	Prah.g_00846
OG0000719	Syai.g_01438	Prah.g_00848
OG0000720	Syai.g_01425	Prah.g_00861
OG0000721	Syai.g_01423	Prah.g_00862
OG0000722	Syai.g_01422	Prah.g_00863
OG0000723	Syai.g_01411	Prah.g_00867
OG0000724	Syai.g_02013	Prah.g_00910
OG0000725	Syai.g_02004	Prah.g_00919
OG0000726	Syai.g_02003	Prah.g_00920
OG0000727	Syai.g_02002	Prah.g_00921
OG0000728	Syai.g_02000	Prah.g_00922
OG0000729	Syai.g_00097	Prah.g_00133
OG0000730	Syai.g_00483	Prah.g_01942
OG0000731	Syai.g_00495	Prah.g_01932
OG0000732	Syai.g_00058	Prah.g_00054
OG0000733	Syai.g_02805	Prah.g_02532
OG0000734	Syai.g_02548	Prah.g_01905
OG0000735	Syai.g_02159	Prah.g_01340
OG0000736	Syai.g_02158	Prah.g_01339
OG0000737	Syai.g_02157	Prah.g_01338
OG0000738	Syai.g_02152	Prah.g_01331
OG0000739	Syai.g_02151	Prah.g_01329
OG0000740	Syai.g_02150	Prah.g_01328
OG0000741	Syai.g_02147	Prah.g_01325
OG0000742	Syai.g_02145	Prah.g_01323
OG0000743	Syai.g_02143	Prah.g_01321
OG0000744	Syai.g_02142	Prah.g_01320
OG0000745	Syai.g_02140	Prah.g_01318
OG0000746	Syai.g_02138	Prah.g_01316
OG0000747	Syai.g_02137	Prah.g_01315
OG0000748	Syai.g_02125	Prah.g_01304
OG0000749	Syai.g_02123	Prah.g_01303
OG0000750	Syai.g_02122	Prah.g_01302
OG0000751	Syai.g_02116	Prah.g_01297
OG0000752	Syai.g_02114	Prah.g_01295
OG0000753	Syai.g_02111	Prah.g_01292
OG0000754	Syai.g_01750	Prah.g_01262
OG0000755	Syai.g_01760	Prah.g_01255
OG0000756	Syai.g_01761	Prah.g_01254
OG0000757	Syai.g_01769	Prah.g_01247
OG0000758	Syai.g_01770	Prah.g_01246
OG0000759	Syai.g_01771	Prah.g_01245
OG0000760	Syai.g_01772	Prah.g_01244
OG0000761	Syai.g_01775	Prah.g_01243
OG0000762	Syai.g_01777	Prah.g_01263
OG0000763	Syai.g_01779	Prah.g_01265
OG0000764	Syai.g_01780	Prah.g_01266
OG0000765	Syai.g_01797	Prah.g_01282
OG0000766	Syai.g_01798	Prah.g_01283
OG0000767	Syai.g_01800	Prah.g_01285
OG0000768	Syai.g_01801	Prah.g_01286
OG0000769	Syai.g_01803	Prah.g_01290
OG0000770	Syai.g_01822	Prah.g_01239
OG0000771	Syai.g_02019	Prah.g_00905
OG0000772	Syai.g_01639	Prah.g_01610
OG0000773	Syai.g_02164	Prah.g_01351
OG0000774	Syai.g_02168	Prah.g_01355
OG0000775	Syai.g_02172	Prah.g_01357
OG0000776	Syai.g_02173	Prah.g_01358
OG0000777	Syai.g_02174	Prah.g_01359
OG0000778	Syai.g_02175	Prah.g_01360
OG0000779	Syai.g_02181	Prah.g_01365
OG0000780	Syai.g_02184	Prah.g_01368
OG0000781	Syai.g_02188	Prah.g_01372
OG0000782	Syai.g_02189	Prah.g_01373
OG0000783	Syai.g_02190	Prah.g_01374
OG0000784	Syai.g_02191	Prah.g_01375
OG0000785	Syai.g_02193	Prah.g_01377
OG0000786	Syai.g_00816	Prah.g_01380
OG0000787	Syai.g_00815	Prah.g_01381
OG0000788	Syai.g_01117	Prah.g_00224
OG0000789	Syai.g_01596	Prah.g_01183
OG0000790	Syai.g_00623	Prah.g_01580
OG0000791	Syai.g_00621	Prah.g_01582
OG0000792	Syai.g_00620	Prah.g_01583
OG0000793	Syai.g_00615	Prah.g_01587
OG0000794	Syai.g_00614	Prah.g_01588
OG0000795	Syai.g_00613	Prah.g_01589
OG0000796	Syai.g_00609	Prah.g_01593
OG0000797	Syai.g_00608	Prah.g_01594
OG0000798	Syai.g_00262	Prah.g_02131
OG0000799	Syai.g_00996	Prah.g_00435
OG0000800	Syai.g_00993	Prah.g_00434
OG0000801	Syai.g_00992	Prah.g_00433
OG0000802	Syai.g_00988	Prah.g_00427
OG0000803	Syai.g_00983	Prah.g_00423
OG0000804	Syai.g_00980	Prah.g_00421
OG0000805	Syai.g_00965	Prah.g_00419
OG0000806	Syai.g_00963	Prah.g_00417
OG0000807	Syai.g_00961	Prah.g_00415
OG0000808	Syai.g_00960	Prah.g_00414
OG0000809	Syai.g_00957	Prah.g_00410
OG0000810	Syai.g_00956	Prah.g_00409
OG0000811	Syai.g_00950	Prah.g_00403
OG0000812	Syai.g_00948	Prah.g_00401
OG0000813	Syai.g_00947	Prah.g_00400
OG0000814	Syai.g_00945	Prah.g_00398
OG0000815	Syai.g_00944	Prah.g_00397
OG0000816	Syai.g_00942	Prah.g_00395
OG0000817	Syai.g_00941	Prah.g_00394
OG0000818	Syai.g_00935	Prah.g_00386
OG0000819	Syai.g_00934	Prah.g_00385
OG0000820	Syai.g_00933	Prah.g_00384
OG0000821	Syai.g_00916	Prah.g_00379
OG0000822	Syai.g_00914	Prah.g_00376
OG0000823	Syai.g_00913	Prah.g_00374
OG0000824	Syai.g_00907	Prah.g_00370
OG0000825	Syai.g_00906	Prah.g_00369
OG0000826	Syai.g_00905	Prah.g_00368
OG0000827	Syai.g_00904	Prah.g_00367
OG0000828	Syai.g_00900	Prah.g_00364
OG0000829	Syai.g_00899	Prah.g_00363
OG0000830	Syai.g_00898	Prah.g_00362
OG0000831	Syai.g_00896	Prah.g_00360
OG0000832	Syai.g_02296	Prah.g_01615
OG0000833	Syai.g_02305	Prah.g_01623
OG0000834	Syai.g_02307	Prah.g_01624
OG0000835	Syai.g_02308	Prah.g_01625
OG0000836	Syai.g_02312	Prah.g_01627
OG0000837	Syai.g_02313	Prah.g_01628
OG0000838	Syai.g_02323	Prah.g_01632
OG0000839	Syai.g_02324	Prah.g_01633
OG0000840	Syai.g_02325	Prah.g_01634
OG0000841	Syai.g_02326	Prah.g_01635
OG0000842	Syai.g_02327	Prah.g_01636
OG0000843	Syai.g_02328	Prah.g_01637
OG0000844	Syai.g_02330	Prah.g_01639
OG0000845	Syai.g_02331	Prah.g_01640
OG0000846	Syai.g_02332	Prah.g_01641
OG0000847	Syai.g_02333	Prah.g_01642
OG0000848	Syai.g_02335	Prah.g_01643
OG0000849	Syai.g_02336	Prah.g_01644
OG0000850	Syai.g_02339	Prah.g_01645
OG0000851	Syai.g_02352	Prah.g_01648
OG0000852	Syai.g_02353	Prah.g_01649
OG0000853	Syai.g_02357	Prah.g_01653
OG0000854	Syai.g_02359	Prah.g_01655
OG0000855	Syai.g_02360	Prah.g_01656
OG0000856	Syai.g_01078	Prah.g_00515
OG0000857	Syai.g_01356	Prah.g_00651
OG0000858	Syai.g_02366	Prah.g_01667
OG0000859	Syai.g_02367	Prah.g_01668
OG0000860	Syai.g_02380	Prah.g_01678
OG0000861	Syai.g_02381	Prah.g_01679
OG0000862	Syai.g_02382	Prah.g_01681
OG0000863	Syai.g_02385	Prah.g_01685
OG0000864	Syai.g_02386	Prah.g_01687
OG0000865	Syai.g_02387	Prah.g_01688
OG0000866	Syai.g_02388	Prah.g_01689
OG0000867	Syai.g_02389	Prah.g_01690
OG0000868	Syai.g_02392	Prah.g_01692
OG0000869	Syai.g_02396	Prah.g_01695
OG0000870	Syai.g_02401	Prah.g_01700
OG0000871	Syai.g_02402	Prah.g_01701
OG0000872	Syai.g_02409	Prah.g_01703
OG0000873	Syai.g_02412	Prah.g_01707
OG0000874	Syai.g_02408	Prah.g_01711
OG0000875	Syai.g_02416	Prah.g_01713
OG0000876	Syai.g_02243	Prah.g_01714
OG0000877	Syai.g_02250	Prah.g_01717
OG0000878	Syai.g_02251	Prah.g_01718
OG0000879	Syai.g_02252	Prah.g_01719
OG0000880	Syai.g_02253	Prah.g_01720
OG0000881	Syai.g_02257	Prah.g_01728
OG0000882	Syai.g_02262	Prah.g_01733
OG0000883	Syai.g_02264	Prah.g_01736
OG0000884	Syai.g_02266	Prah.g_01738
OG0000885	Syai.g_02267	Prah.g_01739
OG0000886	Syai.g_02268	Prah.g_01740
OG0000887	Syai.g_02269	Prah.g_01741
OG0000888	Syai.g_02271	Prah.g_01743
OG0000889	Syai.g_02273	Prah.g_01745
OG0000890	Syai.g_02279	Prah.g_01759
OG0000891	Syai.g_02280	Prah.g_01760
OG0000892	Syai.g_02282	Prah.g_01762
OG0000893	Syai.g_00318	Prah.g_02073
OG0000894	Syai.g_00321	Prah.g_02070
OG0000895	Syai.g_00325	Prah.g_02066
OG0000896	Syai.g_00326	Prah.g_02065
OG0000897	Syai.g_00328	Prah.g_02063
OG0000898	Syai.g_00329	Prah.g_02062
OG0000899	Syai.g_00330	Prah.g_02061
OG0000900	Syai.g_00331	Prah.g_02060
OG0000901	Syai.g_00336	Prah.g_02056
OG0000902	Syai.g_00338	Prah.g_02054
OG0000903	Syai.g_00353	Prah.g_02041
OG0000904	Syai.g_00348	Prah.g_02046
OG0000905	Syai.g_00342	Prah.g_02048
OG0000906	Syai.g_00340	Prah.g_02050
OG0000907	Syai.g_00358	Prah.g_02039
OG0000908	Syai.g_00361	Prah.g_02036
OG0000909	Syai.g_00362	Prah.g_02035
OG0000910	Syai.g_00363	Prah.g_02034
OG0000911	Syai.g_00365	Prah.g_02032
OG0000912	Syai.g_00366	Prah.g_02031
OG0000913	Syai.g_00367	Prah.g_02030
OG0000914	Syai.g_00368	Prah.g_02029
OG0000915	Syai.g_00370	Prah.g_02028
OG0000916	Syai.g_00371	Prah.g_02027
OG0000917	Syai.g_00372	Prah.g_02026
OG0000918	Syai.g_00373	Prah.g_02025
OG0000919	Syai.g_00374	Prah.g_02024
OG0000920	Syai.g_00375	Prah.g_02023
OG0000921	Syai.g_00376	Prah.g_02022
OG0000922	Syai.g_00377	Prah.g_02021
OG0000923	Syai.g_00381	Prah.g_02017
OG0000924	Syai.g_00382	Prah.g_02016
OG0000925	Syai.g_00383	Prah.g_02015
OG0000926	Syai.g_00384	Prah.g_02014
OG0000927	Syai.g_00386	Prah.g_02012
OG0000928	Syai.g_00387	Prah.g_02011
OG0000929	Syai.g_00388	Prah.g_02010
OG0000930	Syai.g_00389	Prah.g_02009
OG0000931	Syai.g_00390	Prah.g_02008
OG0000932	Syai.g_00391	Prah.g_02007
OG0000933	Syai.g_00397	Prah.g_02002
OG0000934	Syai.g_00399	Prah.g_02000
OG0000935	Syai.g_00400	Prah.g_01999
OG0000936	Syai.g_00401	Prah.g_01998
OG0000937	Syai.g_00402	Prah.g_01997
OG0000938	Syai.g_00405	Prah.g_01994
OG0000939	Syai.g_00406	Prah.g_01993
OG0000940	Syai.g_00413	Prah.g_01985
OG0000941	Syai.g_00415	Prah.g_01983
OG0000942	Syai.g_00417	Prah.g_01981
OG0000943	Syai.g_00418	Prah.g_01980
OG0000944	Syai.g_00420	Prah.g_01978
OG0000945	Syai.g_00422	Prah.g_01977
OG0000946	Syai.g_00428	Prah.g_01966
OG0000947	Syai.g_00431	Prah.g_01963
OG0000948	Syai.g_00432	Prah.g_01962
OG0000949	Syai.g_00174	Prah.g_01958
OG0000950	Syai.g_00163	Prah.g_02231
OG0000951	Syai.g_00158	Prah.g_02236
OG0000952	Syai.g_00136	Prah.g_02241
OG0000953	Syai.g_00132	Prah.g_02245
OG0000954	Syai.g_00127	Prah.g_00167
OG0000955	Syai.g_00126	Prah.g_00166
OG0000956	Syai.g_00124	Prah.g_00164
OG0000957	Syai.g_00113	Prah.g_00152
OG0000958	Syai.g_00112	Prah.g_00151
OG0000959	Syai.g_00108	Prah.g_00146
OG0000960	Syai.g_00107	Prah.g_00145
OG0000961	Syai.g_00100	Prah.g_00136
OG0000962	Syai.g_00098	Prah.g_00134
OG0000963	Syai.g_00094	Prah.g_00129
OG0000964	Syai.g_00093	Prah.g_00128
OG0000965	Syai.g_00092	Prah.g_00127
OG0000966	Syai.g_00082	Prah.g_00086
OG0000967	Syai.g_00077	Prah.g_00079
OG0000968	Syai.g_00085	Prah.g_00076
OG0000969	Syai.g_00080	Prah.g_00074
OG0000970	Syai.g_00079	Prah.g_00073
OG0000971	Syai.g_00074	Prah.g_00071
OG0000972	Syai.g_00073	Prah.g_00070
OG0000973	Syai.g_00072	Prah.g_00068
OG0000974	Syai.g_00071	Prah.g_00067
OG0000975	Syai.g_00070	Prah.g_00066
OG0000976	Syai.g_00069	Prah.g_00065
OG0000977	Syai.g_00067	Prah.g_00063
OG0000978	Syai.g_00065	Prah.g_00062
OG0000979	Syai.g_00062	Prah.g_00059
OG0000980	Syai.g_00059	Prah.g_00055
OG0000981	Syai.g_00056	Prah.g_00052
OG0000982	Syai.g_02777	Prah.g_02491
OG0000983	Syai.g_02778	Prah.g_02492
OG0000984	Syai.g_02779	Prah.g_02493
OG0000985	Syai.g_02781	Prah.g_02497
OG0000986	Syai.g_02784	Prah.g_02499
OG0000987	Syai.g_02786	Prah.g_02501
OG0000988	Syai.g_02790	Prah.g_02505
OG0000989	Syai.g_02797	Prah.g_02513
OG0000990	Syai.g_02825	Prah.g_02536
OG0000991	Syai.g_02827	Prah.g_02540
OG0000992	Syai.g_02830	Prah.g_02543
OG0000993	Syai.g_02831	Prah.g_02544
OG0000994	Syai.g_02834	Prah.g_02547
OG0000995	Syai.g_02840	Prah.g_02552
OG0000996	Syai.g_02891	Prah.g_02565
OG0000997	Syai.g_02900	Prah.g_02574
OG0000998	Syai.g_02902	Prah.g_02576
OG0000999	Syai.g_02903	Prah.g_02577
OG0001000	Syai.g_02906	Prah.g_02580
OG0001001	Syai.g_02911	Prah.g_02584
OG0001002	Syai.g_02918	Prah.g_02591
OG0001003	Syai.g_02919	Prah.g_02593
OG0001004	Syai.g_02920	Prah.g_02594
OG0001005	Syai.g_02921	Prah.g_02596
OG0001006	Syai.g_02931	Prah.g_02602
OG0001007	Syai.g_02933	Prah.g_02604
OG0001008	Syai.g_02227	Prah.g_00231
OG0001009	Syai.g_00034	Prah.g_00033
OG0001010	Syai.g_00035	Prah.g_00034
OG0001011	Syai.g_00037	Prah.g_00036
OG0001012	Syai.g_02773	Prah.g_02488
OG0001013	Syai.g_02750	Prah.g_02466
OG0001014	Syai.g_02726	Prah.g_02454
OG0001015	Syai.g_02725	Prah.g_02453
OG0001016	Syai.g_02479	Prah.g_01843
OG0001017	Syai.g_02485	Prah.g_01849
OG0001018	Syai.g_02487	Prah.g_01851
OG0001019	Syai.g_02508	Prah.g_01867
OG0001020	Syai.g_02516	Prah.g_01873
OG0001021	Syai.g_02523	Prah.g_01877
OG0001022	Syai.g_02528	Prah.g_01882
OG0001023	Syai.g_02529	Prah.g_01883
OG0001024	Syai.g_02533	Prah.g_01887
OG0001025	Syai.g_02540	Prah.g_01894
OG0001026	Syai.g_02550	Prah.g_01908
OG0001027	Syai.g_02555	Prah.g_00195
OG0001028	Syai.g_02557	Prah.g_00193
OG0001029	Syai.g_02559	Prah.g_00191
OG0001030	Syai.g_02580	Prah.g_02257
OG0001031	Syai.g_02656	Prah.g_02336
OG0001032	Syai.g_02658	Prah.g_02339
OG0001033	Syai.g_02685	Prah.g_02372
OG0001034	Syai.g_00537	Prah.g_01779
OG0001035	Syai.g_00295	Prah.g_02099
OG0001036	Syai.g_00290	Prah.g_02103
OG0001037	Syai.g_00288	Prah.g_02105
OG0001038	Syai.g_00261	Prah.g_02132
OG0001039	Syai.g_00258	Prah.g_02135
OG0001040	Syai.g_00255	Prah.g_02138
OG0001041	Syai.g_00250	Prah.g_02143
OG0001042	Syai.g_00225	Prah.g_02168
OG0001043	Syai.g_00221	Prah.g_02170
OG0001044	Syai.g_00485	Prah.g_01941
OG0001045	Syai.g_00498	Prah.g_01929
OG0001046	Syai.g_01471	Prah.g_01661
OG0001047	Syai.g_02225	Prah.g_00233
OG0001048	Syai.g_02224	Prah.g_00234
OG0001049	Syai.g_02215	Prah.g_00237
OG0001050	Syai.g_02214	Prah.g_00238
OG0001051	Syai.g_02213	Prah.g_00239
OG0001052	Syai.g_00861	Prah.g_00308
OG0001053	Syai.g_00641	Prah.g_01563
OG0001054	Syai.g_00658	Prah.g_01545
OG0001055	Syai.g_00679	Prah.g_01524
OG0001056	Syai.g_00713	Prah.g_01496
OG0001057	Syai.g_00721	Prah.g_01482
OG0001058	Syai.g_00734	Prah.g_01468
OG0001059	Syai.g_00738	Prah.g_01464
OG0001060	Syai.g_00744	Prah.g_01458
OG0001061	Syai.g_00765	Prah.g_01440
OG0001062	Syai.g_00767	Prah.g_01438
OG0001063	Syai.g_00774	Prah.g_01434
OG0001064	Syai.g_00775	Prah.g_01433
OG0001065	Syai.g_00776	Prah.g_01432
OG0001066	Syai.g_00777	Prah.g_01431
OG0001067	Syai.g_00778	Prah.g_01430
OG0001068	Syai.g_00779	Prah.g_01429
OG0001069	Syai.g_00780	Prah.g_01428
OG0001070	Syai.g_00783	Prah.g_01424
OG0001071	Syai.g_00784	Prah.g_01423
OG0001072	Syai.g_00788	Prah.g_01418
OG0001073	Syai.g_00807	Prah.g_01399
OG0001074	Syai.g_01051	Prah.g_00532
OG0001075	Syai.g_01053	Prah.g_00531
OG0001076	Syai.g_01069	Prah.g_00523
OG0001077	Syai.g_01081	Prah.g_00513
OG0001078	Syai.g_01105	Prah.g_00500
OG0001079	Syai.g_01118	Prah.g_00482
OG0001080	Syai.g_01606	Prah.g_00472
OG0001081	Syai.g_01222	Prah.g_00465
OG0001082	Syai.g_01223	Prah.g_00464
OG0001083	Syai.g_01230	Prah.g_00456
OG0001084	Syai.g_01231	Prah.g_00455
OG0001085	Syai.g_01241	Prah.g_00444
OG0001086	Syai.g_01243	Prah.g_00442
OG0001087	Syai.g_01953	Prah.g_00968
OG0001088	Syai.g_01957	Prah.g_00972
OG0001089	Syai.g_01996	Prah.g_01025
OG0001090	Syai.g_01387	Prah.g_00886
OG0001091	Syai.g_01389	Prah.g_00884
OG0001092	Syai.g_01391	Prah.g_00882
OG0001093	Syai.g_01397	Prah.g_00878
OG0001094	Syai.g_01315	Prah.g_00673
OG0001096	Syai.g_01371	Prah.g_00637
OG0001097	Syai.g_02057	Prah.g_00593
OG0001098	Syai.g_01603	Prah.g_00743
OG0001099	Syai.g_02558	Prah.g_00192
OG0001100	Syai.g_01253	Prah.g_00740
OG0001101	Syai.g_01254	Prah.g_00739
OG0001102	Syai.g_01257	Prah.g_00736
OG0001103	Syai.g_01260	Prah.g_00734
OG0001104	Syai.g_01300	Prah.g_00684
OG0001105	Syai.g_01304	Prah.g_00689
OG0001106	Syai.g_01517	Prah.g_00784
OG0001107	Syai.g_01505	Prah.g_00794
OG0001108	Syai.g_01496	Prah.g_00801
OG0001109	Syai.g_01488	Prah.g_00803
OG0001110	Syai.g_01486	Prah.g_00806
OG0001111	Syai.g_01484	Prah.g_00808
OG0001112	Syai.g_01482	Prah.g_00810
OG0001113	Syai.g_01481	Prah.g_00811
OG0001114	Syai.g_01480	Prah.g_00812
OG0001115	Syai.g_01476	Prah.g_00814
OG0001116	Syai.g_01474	Prah.g_00815
OG0001117	Syai.g_01473	Prah.g_00816
OG0001118	Syai.g_01472	Prah.g_00817
OG0001119	Syai.g_01470	Prah.g_00818
OG0001120	Syai.g_01466	Prah.g_00821
OG0001122	Syai.g_01437	Prah.g_00849
OG0001123	Syai.g_01430	Prah.g_00856
OG0001124	Syai.g_01428	Prah.g_00858
OG0001125	Syai.g_01426	Prah.g_00860
OG0001126	Syai.g_02021	Prah.g_00903
OG0001127	Syai.g_02020	Prah.g_00904
OG0001128	Syai.g_02017	Prah.g_00907
OG0001129	Syai.g_02015	Prah.g_00908
OG0001130	Syai.g_02014	Prah.g_00909
OG0001131	Syai.g_01281	Prah.g_00893
OG0001132	Syai.g_01620	Prah.g_00539
OG0001133	Syai.g_01072	Prah.g_00521
OG0001134	Syai.g_01745	Prah.g_02524
OG0001135	Syai.g_01742	Prah.g_02526
OG0001136	Syai.g_02146	Prah.g_01324
OG0001137	Syai.g_02126	Prah.g_01305
OG0001138	Syai.g_01763	Prah.g_01253
OG0001139	Syai.g_01765	Prah.g_01251
OG0001140	Syai.g_01766	Prah.g_01250
OG0001141	Syai.g_01767	Prah.g_01249
OG0001142	Syai.g_01768	Prah.g_01248
OG0001143	Syai.g_01778	Prah.g_01264
OG0001144	Syai.g_01788	Prah.g_01273
OG0001145	Syai.g_02165	Prah.g_01353
OG0001146	Syai.g_02185	Prah.g_01369
OG0001147	Syai.g_00869	Prah.g_00323
OG0001148	Syai.g_00626	Prah.g_01577
OG0001149	Syai.g_00625	Prah.g_01578
OG0001150	Syai.g_00624	Prah.g_01579
OG0001151	Syai.g_00611	Prah.g_01591
OG0001152	Syai.g_00610	Prah.g_01592
OG0001153	Syai.g_00903	Prah.g_00366
OG0001154	Syai.g_00901	Prah.g_00365
OG0001155	Syai.g_02298	Prah.g_01617
OG0001156	Syai.g_02301	Prah.g_01620
OG0001157	Syai.g_02302	Prah.g_00538
OG0001158	Syai.g_02303	Prah.g_01621
OG0001159	Syai.g_02304	Prah.g_01622
OG0001160	Syai.g_02355	Prah.g_01651
OG0001161	Syai.g_02803	Prah.g_00541
OG0001162	Syai.g_01374	Prah.g_01050
OG0001163	Syai.g_02363	Prah.g_01665
OG0001164	Syai.g_02369	Prah.g_01670
OG0001165	Syai.g_02374	Prah.g_01673
OG0001166	Syai.g_02400	Prah.g_01699
