Orthogroup	Syai	Syaf
OG0000543	Syai.g_00670	Syaf.g_02689
OG0000544	Syai.g_00671	Syaf.g_02688
OG0000545	Syai.g_00673	Syaf.g_02686
OG0000546	Syai.g_00675	Syaf.g_02684
OG0000547	Syai.g_00677	Syaf.g_02682
OG0000548	Syai.g_00678	Syaf.g_02681
OG0000549	Syai.g_00684	Syaf.g_02676
OG0000550	Syai.g_00689	Syaf.g_02671
OG0000551	Syai.g_00694	Syaf.g_02666
OG0000552	Syai.g_00695	Syaf.g_02665
OG0000553	Syai.g_00698	Syaf.g_02663
OG0000554	Syai.g_00708	Syaf.g_02653
OG0000555	Syai.g_00725	Syaf.g_02635
OG0000556	Syai.g_00728	Syaf.g_02630
OG0000557	Syai.g_00730	Syaf.g_02628
OG0000558	Syai.g_00732	Syaf.g_02626
OG0000559	Syai.g_00736	Syaf.g_02622
OG0000560	Syai.g_00739	Syaf.g_02619
OG0000561	Syai.g_00740	Syaf.g_02618
OG0000562	Syai.g_00741	Syaf.g_02617
OG0000563	Syai.g_00742	Syaf.g_02616
OG0000564	Syai.g_00743	Syaf.g_02615
OG0000565	Syai.g_00746	Syaf.g_02612
OG0000566	Syai.g_00750	Syaf.g_02608
OG0000567	Syai.g_00754	Syaf.g_02604
OG0000568	Syai.g_00758	Syaf.g_02599
OG0000569	Syai.g_00759	Syaf.g_02596
OG0000570	Syai.g_00760	Syaf.g_02595
OG0000571	Syai.g_00764	Syaf.g_02591
OG0000572	Syai.g_00782	Syaf.g_02575
OG0000573	Syai.g_00790	Syaf.g_02567
OG0000574	Syai.g_00796	Syaf.g_02566
OG0000575	Syai.g_00800	Syaf.g_02562
OG0000576	Syai.g_00802	Syaf.g_02560
OG0000577	Syai.g_00803	Syaf.g_02559
OG0000578	Syai.g_00804	Syaf.g_02558
OG0000579	Syai.g_00805	Syaf.g_02557
OG0000580	Syai.g_00806	Syaf.g_02556
OG0000581	Syai.g_00812	Syaf.g_02550
OG0000582	Syai.g_01042	Syaf.g_02374
OG0000583	Syai.g_01043	Syaf.g_02373
OG0000584	Syai.g_01044	Syaf.g_02372
OG0000585	Syai.g_01046	Syaf.g_02370
OG0000586	Syai.g_01047	Syaf.g_02369
OG0000587	Syai.g_01049	Syaf.g_02367
OG0000588	Syai.g_01063	Syaf.g_02350
OG0000589	Syai.g_01066	Syaf.g_02340
OG0000590	Syai.g_01067	Syaf.g_02339
OG0000591	Syai.g_01075	Syaf.g_02331
OG0000592	Syai.g_01076	Syaf.g_02330
OG0000593	Syai.g_01100	Syaf.g_02314
OG0000594	Syai.g_01101	Syaf.g_02313
OG0000595	Syai.g_01102	Syaf.g_02312
OG0000596	Syai.g_01107	Syaf.g_02307
OG0000597	Syai.g_01110	Syaf.g_02304
OG0000598	Syai.g_01111	Syaf.g_02303
OG0000599	Syai.g_01114	Syaf.g_02300
OG0000600	Syai.g_01115	Syaf.g_02299
OG0000601	Syai.g_01116	Syaf.g_02298
OG0000602	Syai.g_01121	Syaf.g_02293
OG0000603	Syai.g_01122	Syaf.g_02292
OG0000604	Syai.g_01125	Syaf.g_02289
OG0000605	Syai.g_01609	Syaf.g_01734
OG0000606	Syai.g_01221	Syaf.g_02145
OG0000607	Syai.g_01224	Syaf.g_02142
OG0000608	Syai.g_01225	Syaf.g_02141
OG0000609	Syai.g_01227	Syaf.g_02139
OG0000610	Syai.g_01234	Syaf.g_02132
OG0000611	Syai.g_01237	Syaf.g_02129
OG0000612	Syai.g_01238	Syaf.g_02128
OG0000613	Syai.g_00196	Syaf.g_00315
OG0000614	Syai.g_01981	Syaf.g_01469
OG0000615	Syai.g_01286	Syaf.g_02085
OG0000616	Syai.g_02914	Syaf.g_00518
OG0000617	Syai.g_01393	Syaf.g_01975
OG0000618	Syai.g_01394	Syaf.g_01974
OG0000619	Syai.g_01395	Syaf.g_01973
OG0000620	Syai.g_01402	Syaf.g_01966
OG0000621	Syai.g_01403	Syaf.g_01965
OG0000622	Syai.g_01404	Syaf.g_01964
OG0000623	Syai.g_01405	Syaf.g_01963
OG0000624	Syai.g_01407	Syaf.g_01961
OG0000625	Syai.g_01408	Syaf.g_01960
OG0000626	Syai.g_01409	Syaf.g_01959
OG0000627	Syai.g_01575	Syaf.g_01782
OG0000628	Syai.g_01573	Syaf.g_01783
OG0000629	Syai.g_01570	Syaf.g_01786
OG0000630	Syai.g_01566	Syaf.g_01790
OG0000631	Syai.g_01557	Syaf.g_01801
OG0000632	Syai.g_01556	Syaf.g_01802
OG0000633	Syai.g_01555	Syaf.g_01803
OG0000634	Syai.g_01317	Syaf.g_02053
OG0000635	Syai.g_01318	Syaf.g_02052
OG0000636	Syai.g_01320	Syaf.g_02050
OG0000637	Syai.g_01322	Syaf.g_02048
OG0000638	Syai.g_01323	Syaf.g_02047
OG0000639	Syai.g_01324	Syaf.g_02046
OG0000640	Syai.g_01325	Syaf.g_02045
OG0000641	Syai.g_01329	Syaf.g_02041
OG0000642	Syai.g_01330	Syaf.g_02040
OG0000643	Syai.g_01349	Syaf.g_02038
OG0000644	Syai.g_01350	Syaf.g_02037
OG0000645	Syai.g_01352	Syaf.g_02035
OG0000646	Syai.g_01355	Syaf.g_02032
OG0000647	Syai.g_01357	Syaf.g_02030
OG0000648	Syai.g_01362	Syaf.g_02027
OG0000649	Syai.g_01363	Syaf.g_02026
OG0000650	Syai.g_01364	Syaf.g_02025
OG0000651	Syai.g_01365	Syaf.g_02024
OG0000652	Syai.g_01366	Syaf.g_02023
OG0000653	Syai.g_01368	Syaf.g_02021
OG0000654	Syai.g_01369	Syaf.g_02020
OG0000655	Syai.g_01370	Syaf.g_02019
OG0000656	Syai.g_01373	Syaf.g_02016
OG0000657	Syai.g_02045	Syaf.g_01384
OG0000658	Syai.g_02049	Syaf.g_01381
OG0000659	Syai.g_02050	Syaf.g_01380
OG0000660	Syai.g_02054	Syaf.g_01376
OG0000661	Syai.g_02056	Syaf.g_01374
OG0000662	Syai.g_02058	Syaf.g_01372
OG0000663	Syai.g_02061	Syaf.g_01369
OG0000664	Syai.g_02062	Syaf.g_01368
OG0000665	Syai.g_02431	Syaf.g_00980
OG0000666	Syai.g_01610	Syaf.g_01733
OG0000667	Syai.g_01724	Syaf.g_01635
OG0000668	Syai.g_01436	Syaf.g_01928
OG0000669	Syai.g_01251	Syaf.g_02112
OG0000670	Syai.g_00561	Syaf.g_02769
OG0000671	Syai.g_01255	Syaf.g_02108
OG0000672	Syai.g_01259	Syaf.g_02105
OG0000673	Syai.g_01262	Syaf.g_02102
OG0000674	Syai.g_01264	Syaf.g_02100
OG0000675	Syai.g_01265	Syaf.g_02099
OG0000676	Syai.g_01275	Syaf.g_02097
OG0000677	Syai.g_01276	Syaf.g_02096
OG0000678	Syai.g_01279	Syaf.g_02092
OG0000679	Syai.g_01288	Syaf.g_02083
OG0000680	Syai.g_01289	Syaf.g_02082
OG0000681	Syai.g_01292	Syaf.g_02079
OG0000682	Syai.g_01293	Syaf.g_02078
OG0000683	Syai.g_01294	Syaf.g_02077
OG0000684	Syai.g_01299	Syaf.g_02072
OG0000685	Syai.g_01301	Syaf.g_02070
OG0000686	Syai.g_01302	Syaf.g_02069
OG0000687	Syai.g_01303	Syaf.g_02068
OG0000688	Syai.g_01307	Syaf.g_02063
OG0000689	Syai.g_01309	Syaf.g_02061
OG0000690	Syai.g_01310	Syaf.g_02060
OG0000691	Syai.g_01311	Syaf.g_02059
OG0000692	Syai.g_01312	Syaf.g_02058
OG0000693	Syai.g_01313	Syaf.g_02057
OG0000694	Syai.g_01314	Syaf.g_02056
OG0000695	Syai.g_01553	Syaf.g_01805
OG0000696	Syai.g_01552	Syaf.g_01806
OG0000697	Syai.g_01550	Syaf.g_01808
OG0000698	Syai.g_01547	Syaf.g_01811
OG0000699	Syai.g_01545	Syaf.g_01813
OG0000700	Syai.g_01544	Syaf.g_01814
OG0000701	Syai.g_01543	Syaf.g_01815
OG0000702	Syai.g_01521	Syaf.g_01843
OG0000703	Syai.g_01520	Syaf.g_01844
OG0000704	Syai.g_01518	Syaf.g_01846
OG0000705	Syai.g_01511	Syaf.g_01853
OG0000706	Syai.g_01510	Syaf.g_01854
OG0000707	Syai.g_01509	Syaf.g_01855
OG0000708	Syai.g_01506	Syaf.g_01858
OG0000709	Syai.g_01497	Syaf.g_01867
OG0000710	Syai.g_01487	Syaf.g_01878
OG0000711	Syai.g_01456	Syaf.g_01908
OG0000712	Syai.g_01454	Syaf.g_01910
OG0000713	Syai.g_01453	Syaf.g_01911
OG0000714	Syai.g_01451	Syaf.g_01913
OG0000715	Syai.g_01449	Syaf.g_01915
OG0000716	Syai.g_01445	Syaf.g_01919
OG0000717	Syai.g_01444	Syaf.g_01920
OG0000718	Syai.g_01440	Syaf.g_01924
OG0000719	Syai.g_01438	Syaf.g_01926
OG0000720	Syai.g_01425	Syaf.g_01939
OG0000721	Syai.g_01423	Syaf.g_01941
OG0000722	Syai.g_01422	Syaf.g_01942
OG0000723	Syai.g_01411	Syaf.g_01957
OG0000724	Syai.g_02013	Syaf.g_01418
OG0000725	Syai.g_02004	Syaf.g_01445
OG0000726	Syai.g_02003	Syaf.g_01446
OG0000727	Syai.g_02002	Syaf.g_01447
OG0000728	Syai.g_02000	Syaf.g_01449
OG0000729	Syai.g_00097	Syaf.g_00405
OG0000730	Syai.g_00483	Syaf.g_00026
OG0000731	Syai.g_00495	Syaf.g_00014
OG0000732	Syai.g_00058	Syaf.g_00444
OG0000733	Syai.g_02805	Syaf.g_00615
OG0000734	Syai.g_02548	Syaf.g_00895
OG0000735	Syai.g_02159	Syaf.g_01273
OG0000736	Syai.g_02158	Syaf.g_01274
OG0000737	Syai.g_02157	Syaf.g_01275
OG0000738	Syai.g_02152	Syaf.g_01280
OG0000739	Syai.g_02151	Syaf.g_01281
OG0000740	Syai.g_02150	Syaf.g_01282
OG0000741	Syai.g_02147	Syaf.g_01285
OG0000742	Syai.g_02145	Syaf.g_01287
OG0000743	Syai.g_02143	Syaf.g_01289
OG0000744	Syai.g_02142	Syaf.g_01290
OG0000745	Syai.g_02140	Syaf.g_01293
OG0000746	Syai.g_02138	Syaf.g_01295
OG0000747	Syai.g_02137	Syaf.g_01296
OG0000748	Syai.g_02125	Syaf.g_01307
OG0000749	Syai.g_02123	Syaf.g_01309
OG0000750	Syai.g_02122	Syaf.g_01310
OG0000751	Syai.g_02116	Syaf.g_01317
OG0000752	Syai.g_02114	Syaf.g_01319
OG0000753	Syai.g_02111	Syaf.g_01322
OG0000754	Syai.g_01750	Syaf.g_01611
OG0000755	Syai.g_01760	Syaf.g_01599
OG0000756	Syai.g_01761	Syaf.g_01598
OG0000757	Syai.g_01769	Syaf.g_01590
OG0000758	Syai.g_01770	Syaf.g_01589
OG0000759	Syai.g_01771	Syaf.g_01588
OG0000760	Syai.g_01772	Syaf.g_01587
OG0000761	Syai.g_01775	Syaf.g_01586
OG0000762	Syai.g_01777	Syaf.g_01584
OG0000763	Syai.g_01779	Syaf.g_01582
OG0000764	Syai.g_01780	Syaf.g_01581
OG0000765	Syai.g_01797	Syaf.g_01564
OG0000766	Syai.g_01798	Syaf.g_01563
OG0000767	Syai.g_01800	Syaf.g_01561
OG0000768	Syai.g_01801	Syaf.g_01560
OG0000769	Syai.g_01803	Syaf.g_01558
OG0000770	Syai.g_01822	Syaf.g_01553
OG0000771	Syai.g_02019	Syaf.g_01411
OG0000772	Syai.g_01639	Syaf.g_01705
OG0000773	Syai.g_02164	Syaf.g_01268
OG0000774	Syai.g_02168	Syaf.g_01263
OG0000775	Syai.g_02172	Syaf.g_01261
OG0000776	Syai.g_02173	Syaf.g_01260
OG0000777	Syai.g_02174	Syaf.g_01259
OG0000778	Syai.g_02175	Syaf.g_01258
OG0000779	Syai.g_02181	Syaf.g_01252
OG0000780	Syai.g_02184	Syaf.g_01249
OG0000781	Syai.g_02188	Syaf.g_01245
OG0000782	Syai.g_02189	Syaf.g_01244
OG0000783	Syai.g_02190	Syaf.g_01243
OG0000784	Syai.g_02191	Syaf.g_01242
OG0000785	Syai.g_02193	Syaf.g_01240
OG0000786	Syai.g_00816	Syaf.g_02546
OG0000787	Syai.g_00815	Syaf.g_02547
OG0000788	Syai.g_01117	Syaf.g_02297
OG0000789	Syai.g_01596	Syaf.g_01750
OG0000790	Syai.g_00623	Syaf.g_02738
OG0000791	Syai.g_00621	Syaf.g_02740
OG0000792	Syai.g_00620	Syaf.g_02741
OG0000793	Syai.g_00615	Syaf.g_02746
OG0000794	Syai.g_00614	Syaf.g_02747
OG0000795	Syai.g_00613	Syaf.g_02748
OG0000796	Syai.g_00609	Syaf.g_02752
OG0000797	Syai.g_00608	Syaf.g_02753
OG0000798	Syai.g_00262	Syaf.g_00240
OG0000799	Syai.g_00996	Syaf.g_02380
OG0000800	Syai.g_00993	Syaf.g_02383
OG0000801	Syai.g_00992	Syaf.g_02384
OG0000802	Syai.g_00988	Syaf.g_02388
OG0000803	Syai.g_00983	Syaf.g_02393
OG0000804	Syai.g_00980	Syaf.g_02396
OG0000805	Syai.g_00965	Syaf.g_02398
OG0000806	Syai.g_00963	Syaf.g_02405
OG0000807	Syai.g_00961	Syaf.g_02406
OG0000808	Syai.g_00960	Syaf.g_02407
OG0000809	Syai.g_00957	Syaf.g_02410
OG0000810	Syai.g_00956	Syaf.g_02411
OG0000811	Syai.g_00950	Syaf.g_02420
OG0000812	Syai.g_00948	Syaf.g_02422
OG0000813	Syai.g_00947	Syaf.g_02423
OG0000814	Syai.g_00945	Syaf.g_02425
OG0000815	Syai.g_00944	Syaf.g_02426
OG0000816	Syai.g_00942	Syaf.g_02428
OG0000817	Syai.g_00941	Syaf.g_02429
OG0000818	Syai.g_00935	Syaf.g_02442
OG0000819	Syai.g_00934	Syaf.g_02443
OG0000820	Syai.g_00933	Syaf.g_02444
OG0000821	Syai.g_00916	Syaf.g_02450
OG0000822	Syai.g_00914	Syaf.g_02452
OG0000823	Syai.g_00913	Syaf.g_02453
OG0000824	Syai.g_00907	Syaf.g_02459
OG0000825	Syai.g_00906	Syaf.g_02460
OG0000826	Syai.g_00905	Syaf.g_02461
OG0000827	Syai.g_00904	Syaf.g_02462
OG0000828	Syai.g_00900	Syaf.g_02465
OG0000829	Syai.g_00899	Syaf.g_02466
OG0000830	Syai.g_00898	Syaf.g_02467
OG0000831	Syai.g_00896	Syaf.g_02470
OG0000832	Syai.g_02296	Syaf.g_01109
OG0000833	Syai.g_02305	Syaf.g_01100
OG0000834	Syai.g_02307	Syaf.g_01098
OG0000835	Syai.g_02308	Syaf.g_01097
OG0000836	Syai.g_02312	Syaf.g_01093
OG0000837	Syai.g_02313	Syaf.g_01091
OG0000838	Syai.g_02323	Syaf.g_01087
OG0000839	Syai.g_02324	Syaf.g_01086
OG0000840	Syai.g_02325	Syaf.g_01085
OG0000841	Syai.g_02326	Syaf.g_01084
OG0000842	Syai.g_02327	Syaf.g_01083
OG0000843	Syai.g_02328	Syaf.g_01082
OG0000844	Syai.g_02330	Syaf.g_01080
OG0000845	Syai.g_02331	Syaf.g_01079
OG0000846	Syai.g_02332	Syaf.g_01078
OG0000847	Syai.g_02333	Syaf.g_01077
OG0000848	Syai.g_02335	Syaf.g_01075
OG0000849	Syai.g_02336	Syaf.g_01074
OG0000850	Syai.g_02339	Syaf.g_01072
OG0000851	Syai.g_02352	Syaf.g_01061
OG0000852	Syai.g_02353	Syaf.g_01060
OG0000853	Syai.g_02357	Syaf.g_01056
OG0000854	Syai.g_02359	Syaf.g_01054
OG0000855	Syai.g_02360	Syaf.g_01053
OG0000856	Syai.g_01078	Syaf.g_02328
OG0000857	Syai.g_01356	Syaf.g_02031
OG0000858	Syai.g_02366	Syaf.g_01047
OG0000859	Syai.g_02367	Syaf.g_01046
OG0000860	Syai.g_02380	Syaf.g_01031
OG0000861	Syai.g_02381	Syaf.g_01030
OG0000862	Syai.g_02382	Syaf.g_01029
OG0000863	Syai.g_02385	Syaf.g_01026
OG0000864	Syai.g_02386	Syaf.g_01025
OG0000865	Syai.g_02387	Syaf.g_01024
OG0000866	Syai.g_02388	Syaf.g_01023
OG0000867	Syai.g_02389	Syaf.g_01022
OG0000868	Syai.g_02392	Syaf.g_01019
OG0000869	Syai.g_02396	Syaf.g_01014
OG0000870	Syai.g_02401	Syaf.g_01009
OG0000871	Syai.g_02402	Syaf.g_01008
OG0000872	Syai.g_02409	Syaf.g_01001
OG0000873	Syai.g_02412	Syaf.g_00998
OG0000874	Syai.g_02408	Syaf.g_01002
OG0000875	Syai.g_02416	Syaf.g_00996
OG0000876	Syai.g_02243	Syaf.g_01198
OG0000877	Syai.g_02250	Syaf.g_01188
OG0000878	Syai.g_02251	Syaf.g_01187
OG0000879	Syai.g_02252	Syaf.g_01186
OG0000880	Syai.g_02253	Syaf.g_01185
OG0000881	Syai.g_02257	Syaf.g_01179
OG0000882	Syai.g_02262	Syaf.g_01174
OG0000883	Syai.g_02264	Syaf.g_01172
OG0000884	Syai.g_02266	Syaf.g_01170
OG0000885	Syai.g_02267	Syaf.g_01169
OG0000886	Syai.g_02268	Syaf.g_01168
OG0000887	Syai.g_02269	Syaf.g_01167
OG0000888	Syai.g_02271	Syaf.g_01165
OG0000889	Syai.g_02273	Syaf.g_01163
OG0000890	Syai.g_02279	Syaf.g_01157
OG0000891	Syai.g_02280	Syaf.g_01156
OG0000892	Syai.g_02282	Syaf.g_01154
OG0000893	Syai.g_00318	Syaf.g_00178
OG0000894	Syai.g_00321	Syaf.g_00175
OG0000895	Syai.g_00325	Syaf.g_00171
OG0000896	Syai.g_00326	Syaf.g_00170
OG0000897	Syai.g_00328	Syaf.g_00168
OG0000898	Syai.g_00329	Syaf.g_00167
OG0000899	Syai.g_00330	Syaf.g_00166
OG0000900	Syai.g_00331	Syaf.g_00165
OG0000901	Syai.g_00336	Syaf.g_00160
OG0000902	Syai.g_00338	Syaf.g_00158
OG0000903	Syai.g_00353	Syaf.g_00141
OG0000904	Syai.g_00348	Syaf.g_00146
OG0000905	Syai.g_00342	Syaf.g_00151
OG0000906	Syai.g_00340	Syaf.g_00154
OG0000907	Syai.g_00358	Syaf.g_00139
OG0000908	Syai.g_00361	Syaf.g_00136
OG0000909	Syai.g_00362	Syaf.g_00135
OG0000910	Syai.g_00363	Syaf.g_00134
OG0000911	Syai.g_00365	Syaf.g_00132
OG0000912	Syai.g_00366	Syaf.g_00131
OG0000913	Syai.g_00367	Syaf.g_00130
OG0000914	Syai.g_00368	Syaf.g_00129
OG0000915	Syai.g_00370	Syaf.g_00127
OG0000916	Syai.g_00371	Syaf.g_00126
OG0000917	Syai.g_00372	Syaf.g_00125
OG0000918	Syai.g_00373	Syaf.g_00124
OG0000919	Syai.g_00374	Syaf.g_00123
OG0000920	Syai.g_00375	Syaf.g_00122
OG0000921	Syai.g_00376	Syaf.g_00121
OG0000922	Syai.g_00377	Syaf.g_00120
OG0000923	Syai.g_00381	Syaf.g_00116
OG0000924	Syai.g_00382	Syaf.g_00115
OG0000925	Syai.g_00383	Syaf.g_00114
OG0000926	Syai.g_00384	Syaf.g_00113
OG0000927	Syai.g_00386	Syaf.g_00111
OG0000928	Syai.g_00387	Syaf.g_00110
OG0000929	Syai.g_00388	Syaf.g_00109
OG0000930	Syai.g_00389	Syaf.g_00108
OG0000931	Syai.g_00390	Syaf.g_00107
OG0000932	Syai.g_00391	Syaf.g_00106
OG0000933	Syai.g_00397	Syaf.g_00100
OG0000934	Syai.g_00399	Syaf.g_00098
OG0000935	Syai.g_00400	Syaf.g_00097
OG0000936	Syai.g_00401	Syaf.g_00096
OG0000937	Syai.g_00402	Syaf.g_00095
OG0000938	Syai.g_00405	Syaf.g_00092
OG0000939	Syai.g_00406	Syaf.g_00091
OG0000940	Syai.g_00413	Syaf.g_00084
OG0000941	Syai.g_00415	Syaf.g_00082
OG0000942	Syai.g_00417	Syaf.g_00080
OG0000943	Syai.g_00418	Syaf.g_00079
OG0000944	Syai.g_00420	Syaf.g_00077
OG0000945	Syai.g_00422	Syaf.g_00075
OG0000946	Syai.g_00428	Syaf.g_00070
OG0000947	Syai.g_00431	Syaf.g_00067
OG0000948	Syai.g_00432	Syaf.g_00066
OG0000949	Syai.g_00174	Syaf.g_00337
OG0000950	Syai.g_00163	Syaf.g_00351
OG0000951	Syai.g_00158	Syaf.g_00358
OG0000952	Syai.g_00136	Syaf.g_00363
OG0000953	Syai.g_00132	Syaf.g_00367
OG0000954	Syai.g_00127	Syaf.g_00372
OG0000955	Syai.g_00126	Syaf.g_00373
OG0000956	Syai.g_00124	Syaf.g_00375
OG0000957	Syai.g_00113	Syaf.g_00386
OG0000958	Syai.g_00112	Syaf.g_00387
OG0000959	Syai.g_00108	Syaf.g_00391
OG0000960	Syai.g_00107	Syaf.g_00392
OG0000961	Syai.g_00100	Syaf.g_00402
OG0000962	Syai.g_00098	Syaf.g_00404
OG0000963	Syai.g_00094	Syaf.g_00409
OG0000964	Syai.g_00093	Syaf.g_00410
OG0000965	Syai.g_00092	Syaf.g_00411
OG0000966	Syai.g_00082	Syaf.g_00421
OG0000967	Syai.g_00077	Syaf.g_00426
OG0000968	Syai.g_00085	Syaf.g_00417
OG0000969	Syai.g_00080	Syaf.g_00423
OG0000970	Syai.g_00079	Syaf.g_00424
OG0000971	Syai.g_00074	Syaf.g_00429
OG0000972	Syai.g_00073	Syaf.g_00430
OG0000973	Syai.g_00072	Syaf.g_00431
OG0000974	Syai.g_00071	Syaf.g_00432
OG0000975	Syai.g_00070	Syaf.g_00433
OG0000976	Syai.g_00069	Syaf.g_00434
OG0000977	Syai.g_00067	Syaf.g_00436
OG0000978	Syai.g_00065	Syaf.g_00437
OG0000979	Syai.g_00062	Syaf.g_00440
OG0000980	Syai.g_00059	Syaf.g_00443
OG0000981	Syai.g_00056	Syaf.g_00446
OG0000982	Syai.g_02777	Syaf.g_00645
OG0000983	Syai.g_02778	Syaf.g_00644
OG0000984	Syai.g_02779	Syaf.g_00643
OG0000985	Syai.g_02781	Syaf.g_00641
OG0000986	Syai.g_02784	Syaf.g_00639
OG0000987	Syai.g_02786	Syaf.g_00637
OG0000988	Syai.g_02790	Syaf.g_00633
OG0000989	Syai.g_02797	Syaf.g_00624
OG0000990	Syai.g_02825	Syaf.g_00606
OG0000991	Syai.g_02827	Syaf.g_00604
OG0000992	Syai.g_02830	Syaf.g_00601
OG0000993	Syai.g_02831	Syaf.g_00600
OG0000994	Syai.g_02834	Syaf.g_00597
OG0000995	Syai.g_02840	Syaf.g_00592
OG0000996	Syai.g_02891	Syaf.g_00543
OG0000997	Syai.g_02900	Syaf.g_00532
OG0000998	Syai.g_02902	Syaf.g_00530
OG0000999	Syai.g_02903	Syaf.g_00529
OG0001000	Syai.g_02906	Syaf.g_00526
OG0001001	Syai.g_02911	Syaf.g_00521
OG0001002	Syai.g_02918	Syaf.g_00515
OG0001003	Syai.g_02919	Syaf.g_00514
OG0001004	Syai.g_02920	Syaf.g_00513
OG0001005	Syai.g_02921	Syaf.g_00510
OG0001006	Syai.g_02931	Syaf.g_00500
OG0001007	Syai.g_02933	Syaf.g_00498
OG0001008	Syai.g_02227	Syaf.g_01215
OG0001009	Syai.g_00034	Syaf.g_00466
OG0001010	Syai.g_00035	Syaf.g_00465
OG0001011	Syai.g_00037	Syaf.g_00463
OG0001012	Syai.g_02773	Syaf.g_00649
OG0001013	Syai.g_02750	Syaf.g_00669
OG0001014	Syai.g_02726	Syaf.g_00691
OG0001015	Syai.g_02725	Syaf.g_00692
OG0001016	Syai.g_02479	Syaf.g_00958
OG0001017	Syai.g_02485	Syaf.g_00952
OG0001018	Syai.g_02487	Syaf.g_00950
OG0001019	Syai.g_02508	Syaf.g_00931
OG0001020	Syai.g_02516	Syaf.g_00926
OG0001021	Syai.g_02523	Syaf.g_00922
OG0001022	Syai.g_02528	Syaf.g_00918
OG0001023	Syai.g_02529	Syaf.g_00917
OG0001024	Syai.g_02533	Syaf.g_00913
OG0001025	Syai.g_02540	Syaf.g_00906
OG0001026	Syai.g_02550	Syaf.g_00893
OG0001027	Syai.g_02555	Syaf.g_00884
OG0001028	Syai.g_02557	Syaf.g_00882
OG0001029	Syai.g_02559	Syaf.g_00880
OG0001030	Syai.g_02580	Syaf.g_00860
OG0001031	Syai.g_02656	Syaf.g_00784
OG0001032	Syai.g_02658	Syaf.g_00781
OG0001034	Syai.g_00537	Syaf.g_02787
OG0001035	Syai.g_00295	Syaf.g_00207
OG0001036	Syai.g_00290	Syaf.g_00212
OG0001037	Syai.g_00288	Syaf.g_00214
OG0001038	Syai.g_00261	Syaf.g_00242
OG0001039	Syai.g_00258	Syaf.g_00245
OG0001040	Syai.g_00255	Syaf.g_00248
OG0001041	Syai.g_00250	Syaf.g_00253
OG0001042	Syai.g_00225	Syaf.g_00275
OG0001043	Syai.g_00221	Syaf.g_00279
OG0001044	Syai.g_00485	Syaf.g_00024
OG0001045	Syai.g_00498	Syaf.g_00011
OG0001046	Syai.g_01471	Syaf.g_01894
OG0001047	Syai.g_02225	Syaf.g_01217
OG0001048	Syai.g_02224	Syaf.g_01218
OG0001049	Syai.g_02215	Syaf.g_01226
OG0001050	Syai.g_02214	Syaf.g_01227
OG0001051	Syai.g_02213	Syaf.g_01228
OG0001052	Syai.g_00861	Syaf.g_02502
OG0001053	Syai.g_00641	Syaf.g_02718
OG0001054	Syai.g_00658	Syaf.g_02701
OG0001056	Syai.g_00713	Syaf.g_02649
OG0001057	Syai.g_00721	Syaf.g_02638
OG0001058	Syai.g_00734	Syaf.g_02624
OG0001059	Syai.g_00738	Syaf.g_02620
OG0001060	Syai.g_00744	Syaf.g_02614
OG0001061	Syai.g_00765	Syaf.g_02590
OG0001062	Syai.g_00767	Syaf.g_02588
OG0001063	Syai.g_00774	Syaf.g_02583
OG0001064	Syai.g_00775	Syaf.g_02582
OG0001065	Syai.g_00776	Syaf.g_02581
OG0001066	Syai.g_00777	Syaf.g_02580
OG0001067	Syai.g_00778	Syaf.g_02579
OG0001068	Syai.g_00779	Syaf.g_02578
OG0001069	Syai.g_00780	Syaf.g_02577
OG0001070	Syai.g_00783	Syaf.g_02574
OG0001071	Syai.g_00784	Syaf.g_02573
OG0001072	Syai.g_00788	Syaf.g_02569
OG0001073	Syai.g_00807	Syaf.g_02555
OG0001074	Syai.g_01051	Syaf.g_02365
OG0001075	Syai.g_01053	Syaf.g_02363
OG0001076	Syai.g_01069	Syaf.g_02337
OG0001077	Syai.g_01081	Syaf.g_02325
OG0001078	Syai.g_01105	Syaf.g_02309
OG0001079	Syai.g_01118	Syaf.g_02296
OG0001080	Syai.g_01606	Syaf.g_01740
OG0001081	Syai.g_01222	Syaf.g_02144
OG0001082	Syai.g_01223	Syaf.g_02143
OG0001083	Syai.g_01230	Syaf.g_02136
OG0001084	Syai.g_01231	Syaf.g_02135
OG0001085	Syai.g_01241	Syaf.g_02125
OG0001086	Syai.g_01243	Syaf.g_02123
OG0001087	Syai.g_01953	Syaf.g_01482
OG0001088	Syai.g_01957	Syaf.g_01478
OG0001089	Syai.g_01996	Syaf.g_01453
OG0001090	Syai.g_01387	Syaf.g_01981
OG0001091	Syai.g_01389	Syaf.g_01979
OG0001092	Syai.g_01391	Syaf.g_01977
OG0001093	Syai.g_01397	Syaf.g_01971
OG0001094	Syai.g_01315	Syaf.g_02055
OG0001096	Syai.g_01371	Syaf.g_02018
OG0001097	Syai.g_02057	Syaf.g_01373
OG0001098	Syai.g_01603	Syaf.g_01743
OG0001099	Syai.g_02558	Syaf.g_00881
OG0001100	Syai.g_01253	Syaf.g_02110
OG0001101	Syai.g_01254	Syaf.g_02109
OG0001102	Syai.g_01257	Syaf.g_02106
OG0001103	Syai.g_01260	Syaf.g_02104
OG0001104	Syai.g_01300	Syaf.g_02071
