Orthogroup	Syai	Pran
OG0000582	Syai.g_01042	Pran.g_01570
OG0000583	Syai.g_01043	Pran.g_01569
OG0000584	Syai.g_01044	Pran.g_01568
OG0000585	Syai.g_01046	Pran.g_01566
OG0000586	Syai.g_01047	Pran.g_01565
OG0000587	Syai.g_01049	Pran.g_01564
OG0000588	Syai.g_01063	Pran.g_01560
OG0000589	Syai.g_01066	Pran.g_01557
OG0000590	Syai.g_01067	Pran.g_01556
OG0000591	Syai.g_01075	Pran.g_01553
OG0000592	Syai.g_01076	Pran.g_01552
OG0000593	Syai.g_01100	Pran.g_01546
OG0000594	Syai.g_01101	Pran.g_01545
OG0000595	Syai.g_01102	Pran.g_01544
OG0000596	Syai.g_01107	Pran.g_01540
OG0000597	Syai.g_01110	Pran.g_01538
OG0000598	Syai.g_01111	Pran.g_01537
OG0000599	Syai.g_01114	Pran.g_01534
OG0000600	Syai.g_01115	Pran.g_01533
OG0000601	Syai.g_01116	Pran.g_01532
OG0000602	Syai.g_01121	Pran.g_01530
OG0000603	Syai.g_01122	Pran.g_01529
OG0000604	Syai.g_01125	Pran.g_01528
OG0000605	Syai.g_01609	Pran.g_01527
OG0000606	Syai.g_01221	Pran.g_01524
OG0000607	Syai.g_01224	Pran.g_01521
OG0000608	Syai.g_01225	Pran.g_01520
OG0000609	Syai.g_01227	Pran.g_01519
OG0000610	Syai.g_01234	Pran.g_01514
OG0000611	Syai.g_01237	Pran.g_01511
OG0000612	Syai.g_01238	Pran.g_01510
OG0000613	Syai.g_00196	Pran.g_01505
OG0000614	Syai.g_01981	Pran.g_01486
OG0000615	Syai.g_01286	Pran.g_01478
OG0000616	Syai.g_02914	Pran.g_01472
OG0000617	Syai.g_01393	Pran.g_01454
OG0000618	Syai.g_01394	Pran.g_01453
OG0000619	Syai.g_01395	Pran.g_01452
OG0000620	Syai.g_01402	Pran.g_01449
OG0000621	Syai.g_01403	Pran.g_01448
OG0000622	Syai.g_01404	Pran.g_01447
OG0000623	Syai.g_01405	Pran.g_01446
OG0000624	Syai.g_01407	Pran.g_01445
OG0000625	Syai.g_01408	Pran.g_01444
OG0000626	Syai.g_01409	Pran.g_01443
OG0000627	Syai.g_01575	Pran.g_01442
OG0000628	Syai.g_01573	Pran.g_01441
OG0000629	Syai.g_01570	Pran.g_01440
OG0000630	Syai.g_01566	Pran.g_01437
OG0000631	Syai.g_01557	Pran.g_01352
OG0000632	Syai.g_01556	Pran.g_01351
OG0000633	Syai.g_01555	Pran.g_01350
OG0000634	Syai.g_01317	Pran.g_01347
OG0000635	Syai.g_01318	Pran.g_01346
OG0000636	Syai.g_01320	Pran.g_01344
OG0000637	Syai.g_01322	Pran.g_01342
OG0000638	Syai.g_01323	Pran.g_01341
OG0000639	Syai.g_01324	Pran.g_01340
OG0000640	Syai.g_01325	Pran.g_01339
OG0000641	Syai.g_01329	Pran.g_01335
OG0000642	Syai.g_01330	Pran.g_01334
OG0000643	Syai.g_01349	Pran.g_01333
OG0000644	Syai.g_01350	Pran.g_01332
OG0000645	Syai.g_01352	Pran.g_01331
OG0000646	Syai.g_01355	Pran.g_01329
OG0000647	Syai.g_01357	Pran.g_01328
OG0000648	Syai.g_01362	Pran.g_01326
OG0000649	Syai.g_01363	Pran.g_01325
OG0000650	Syai.g_01364	Pran.g_01324
OG0000651	Syai.g_01365	Pran.g_01323
OG0000652	Syai.g_01366	Pran.g_01322
OG0000653	Syai.g_01368	Pran.g_01320
OG0000654	Syai.g_01369	Pran.g_01319
OG0000655	Syai.g_01370	Pran.g_01318
OG0000656	Syai.g_01373	Pran.g_01315
OG0000657	Syai.g_02045	Pran.g_01308
OG0000658	Syai.g_02049	Pran.g_01307
OG0000659	Syai.g_02050	Pran.g_01306
OG0000660	Syai.g_02054	Pran.g_01302
OG0000661	Syai.g_02056	Pran.g_01300
OG0000662	Syai.g_02058	Pran.g_01298
OG0000663	Syai.g_02061	Pran.g_01296
OG0000664	Syai.g_02062	Pran.g_01295
OG0000665	Syai.g_02431	Pran.g_01291
OG0000666	Syai.g_01610	Pran.g_01290
OG0000667	Syai.g_01724	Pran.g_01285
OG0000668	Syai.g_01436	Pran.g_00413
OG0000669	Syai.g_01251	Pran.g_00421
OG0000670	Syai.g_00561	Pran.g_00423
OG0000671	Syai.g_01255	Pran.g_00425
OG0000672	Syai.g_01259	Pran.g_00427
OG0000673	Syai.g_01262	Pran.g_00430
OG0000674	Syai.g_01264	Pran.g_00432
OG0000675	Syai.g_01265	Pran.g_00433
OG0000676	Syai.g_01275	Pran.g_00435
OG0000677	Syai.g_01276	Pran.g_00436
OG0000678	Syai.g_01279	Pran.g_00438
OG0000679	Syai.g_01288	Pran.g_00442
OG0000680	Syai.g_01289	Pran.g_00443
OG0000681	Syai.g_01292	Pran.g_00445
OG0000682	Syai.g_01293	Pran.g_00446
OG0000683	Syai.g_01294	Pran.g_00447
OG0000684	Syai.g_01299	Pran.g_00449
OG0000685	Syai.g_01301	Pran.g_00451
OG0000686	Syai.g_01302	Pran.g_00452
OG0000687	Syai.g_01303	Pran.g_00453
OG0000688	Syai.g_01307	Pran.g_00456
OG0000689	Syai.g_01309	Pran.g_00457
OG0000690	Syai.g_01310	Pran.g_00458
OG0000691	Syai.g_01311	Pran.g_00459
OG0000692	Syai.g_01312	Pran.g_00461
OG0000693	Syai.g_01313	Pran.g_00462
OG0000694	Syai.g_01314	Pran.g_00463
OG0000695	Syai.g_01553	Pran.g_00465
OG0000696	Syai.g_01552	Pran.g_00466
OG0000697	Syai.g_01550	Pran.g_00467
OG0000698	Syai.g_01547	Pran.g_00470
OG0000699	Syai.g_01545	Pran.g_00471
OG0000700	Syai.g_01544	Pran.g_00472
OG0000701	Syai.g_01543	Pran.g_00473
OG0000702	Syai.g_01521	Pran.g_00475
OG0000703	Syai.g_01520	Pran.g_00476
OG0000704	Syai.g_01518	Pran.g_00477
OG0000705	Syai.g_01511	Pran.g_00481
OG0000706	Syai.g_01510	Pran.g_00482
OG0000707	Syai.g_01509	Pran.g_00483
OG0000708	Syai.g_01506	Pran.g_00484
OG0000709	Syai.g_01497	Pran.g_00488
OG0000710	Syai.g_01487	Pran.g_00491
OG0000711	Syai.g_01456	Pran.g_00508
OG0000712	Syai.g_01454	Pran.g_00510
OG0000713	Syai.g_01453	Pran.g_00511
OG0000714	Syai.g_01451	Pran.g_00512
OG0000715	Syai.g_01449	Pran.g_00514
OG0000716	Syai.g_01445	Pran.g_00516
OG0000717	Syai.g_01444	Pran.g_00517
OG0000718	Syai.g_01440	Pran.g_00537
OG0000719	Syai.g_01438	Pran.g_00539
OG0000720	Syai.g_01425	Pran.g_00548
OG0000721	Syai.g_01423	Pran.g_00550
OG0000722	Syai.g_01422	Pran.g_00551
OG0000723	Syai.g_01411	Pran.g_00554
OG0000724	Syai.g_02013	Pran.g_00563
OG0000725	Syai.g_02004	Pran.g_00569
OG0000726	Syai.g_02003	Pran.g_00570
OG0000727	Syai.g_02002	Pran.g_00571
OG0000728	Syai.g_02000	Pran.g_00573
OG0000729	Syai.g_00097	Pran.g_00133
OG0000730	Syai.g_00483	Pran.g_00129
OG0000731	Syai.g_00495	Pran.g_00125
OG0000732	Syai.g_00058	Pran.g_00115
OG0000733	Syai.g_02805	Pran.g_00092
OG0000734	Syai.g_02548	Pran.g_00075
OG0000735	Syai.g_02159	Pran.g_00073
OG0000736	Syai.g_02158	Pran.g_00072
OG0000737	Syai.g_02157	Pran.g_00071
OG0000738	Syai.g_02152	Pran.g_00067
OG0000739	Syai.g_02151	Pran.g_00066
OG0000740	Syai.g_02150	Pran.g_00065
OG0000741	Syai.g_02147	Pran.g_00064
OG0000742	Syai.g_02145	Pran.g_00061
OG0000743	Syai.g_02143	Pran.g_00059
OG0000744	Syai.g_02142	Pran.g_00058
OG0000745	Syai.g_02140	Pran.g_00057
OG0000746	Syai.g_02138	Pran.g_00055
OG0000747	Syai.g_02137	Pran.g_00054
OG0000748	Syai.g_02125	Pran.g_00051
OG0000749	Syai.g_02123	Pran.g_00050
OG0000750	Syai.g_02122	Pran.g_00049
OG0000751	Syai.g_02116	Pran.g_00047
OG0000752	Syai.g_02114	Pran.g_00045
OG0000753	Syai.g_02111	Pran.g_00042
OG0000754	Syai.g_01750	Pran.g_00039
OG0000755	Syai.g_01760	Pran.g_00036
OG0000756	Syai.g_01761	Pran.g_00035
OG0000757	Syai.g_01769	Pran.g_00029
OG0000758	Syai.g_01770	Pran.g_00028
OG0000759	Syai.g_01771	Pran.g_00027
OG0000760	Syai.g_01772	Pran.g_00026
OG0000761	Syai.g_01775	Pran.g_00025
OG0000762	Syai.g_01777	Pran.g_00024
OG0000763	Syai.g_01779	Pran.g_00022
OG0000764	Syai.g_01780	Pran.g_00021
OG0000765	Syai.g_01797	Pran.g_00012
OG0000766	Syai.g_01798	Pran.g_00011
OG0000767	Syai.g_01800	Pran.g_00009
OG0000768	Syai.g_01801	Pran.g_00008
OG0000769	Syai.g_01803	Pran.g_00006
OG0000770	Syai.g_01822	Pran.g_00004
OG0000771	Syai.g_02019	Pran.g_00918
OG0000772	Syai.g_01639	Pran.g_00899
OG0000773	Syai.g_02164	Pran.g_00885
OG0000774	Syai.g_02168	Pran.g_00883
OG0000775	Syai.g_02172	Pran.g_00881
OG0000776	Syai.g_02173	Pran.g_00880
OG0000777	Syai.g_02174	Pran.g_00879
OG0000778	Syai.g_02175	Pran.g_00878
OG0000779	Syai.g_02181	Pran.g_00874
OG0000780	Syai.g_02184	Pran.g_00873
OG0000781	Syai.g_02188	Pran.g_00870
OG0000782	Syai.g_02189	Pran.g_00869
OG0000783	Syai.g_02190	Pran.g_00868
OG0000784	Syai.g_02191	Pran.g_00867
OG0000785	Syai.g_02193	Pran.g_00865
OG0000786	Syai.g_00816	Pran.g_00863
OG0000787	Syai.g_00815	Pran.g_00862
OG0000788	Syai.g_01117	Pran.g_00853
OG0000789	Syai.g_01596	Pran.g_00850
OG0000790	Syai.g_00623	Pran.g_00836
OG0000791	Syai.g_00621	Pran.g_00834
OG0000792	Syai.g_00620	Pran.g_00833
OG0000793	Syai.g_00615	Pran.g_00830
OG0000794	Syai.g_00614	Pran.g_00829
OG0000795	Syai.g_00613	Pran.g_00828
OG0000796	Syai.g_00609	Pran.g_00824
OG0000797	Syai.g_00608	Pran.g_00823
OG0000798	Syai.g_00262	Pran.g_00789
OG0000799	Syai.g_00996	Pran.g_00751
OG0000800	Syai.g_00993	Pran.g_00750
OG0000801	Syai.g_00992	Pran.g_00749
OG0000802	Syai.g_00988	Pran.g_00747
OG0000803	Syai.g_00983	Pran.g_00745
OG0000804	Syai.g_00980	Pran.g_00744
OG0000805	Syai.g_00965	Pran.g_00742
OG0000806	Syai.g_00963	Pran.g_00740
OG0000807	Syai.g_00961	Pran.g_00739
OG0000808	Syai.g_00960	Pran.g_00738
OG0000809	Syai.g_00957	Pran.g_00735
OG0000810	Syai.g_00956	Pran.g_00734
OG0000811	Syai.g_00950	Pran.g_00730
OG0000812	Syai.g_00948	Pran.g_00728
OG0000813	Syai.g_00947	Pran.g_00727
OG0000814	Syai.g_00945	Pran.g_00725
OG0000815	Syai.g_00944	Pran.g_00724
OG0000816	Syai.g_00942	Pran.g_00722
OG0000817	Syai.g_00941	Pran.g_00721
OG0000818	Syai.g_00935	Pran.g_00716
OG0000819	Syai.g_00934	Pran.g_00715
OG0000820	Syai.g_00933	Pran.g_00714
OG0000821	Syai.g_00916	Pran.g_00710
OG0000822	Syai.g_00914	Pran.g_00709
OG0000823	Syai.g_00913	Pran.g_00708
OG0000824	Syai.g_00907	Pran.g_00705
OG0000825	Syai.g_00906	Pran.g_00704
OG0000826	Syai.g_00905	Pran.g_00703
OG0000827	Syai.g_00904	Pran.g_00702
OG0000828	Syai.g_00900	Pran.g_00699
OG0000829	Syai.g_00899	Pran.g_00698
OG0000830	Syai.g_00898	Pran.g_00697
OG0000831	Syai.g_00896	Pran.g_00695
OG0000832	Syai.g_02296	Pran.g_00689
OG0000833	Syai.g_02305	Pran.g_00681
OG0000834	Syai.g_02307	Pran.g_00680
OG0000835	Syai.g_02308	Pran.g_00679
OG0000836	Syai.g_02312	Pran.g_00678
OG0000837	Syai.g_02313	Pran.g_00677
OG0000838	Syai.g_02323	Pran.g_00675
OG0000839	Syai.g_02324	Pran.g_00674
OG0000840	Syai.g_02325	Pran.g_00673
OG0000841	Syai.g_02326	Pran.g_00672
OG0000842	Syai.g_02327	Pran.g_00671
OG0000843	Syai.g_02328	Pran.g_00670
OG0000844	Syai.g_02330	Pran.g_00669
OG0000845	Syai.g_02331	Pran.g_00668
OG0000846	Syai.g_02332	Pran.g_00667
OG0000847	Syai.g_02333	Pran.g_00666
OG0000848	Syai.g_02335	Pran.g_00665
OG0000849	Syai.g_02336	Pran.g_00664
OG0000850	Syai.g_02339	Pran.g_00662
OG0000851	Syai.g_02352	Pran.g_00661
OG0000852	Syai.g_02353	Pran.g_00660
OG0000853	Syai.g_02357	Pran.g_00656
OG0000854	Syai.g_02359	Pran.g_00654
OG0000855	Syai.g_02360	Pran.g_00653
OG0000856	Syai.g_01078	Pran.g_00636
OG0000857	Syai.g_01356	Pran.g_00598
OG0000858	Syai.g_02366	Pran.g_00964
OG0000859	Syai.g_02367	Pran.g_00965
OG0000860	Syai.g_02380	Pran.g_00972
OG0000861	Syai.g_02381	Pran.g_00973
OG0000862	Syai.g_02382	Pran.g_00974
OG0000863	Syai.g_02385	Pran.g_00976
OG0000864	Syai.g_02386	Pran.g_00977
OG0000865	Syai.g_02387	Pran.g_00978
OG0000866	Syai.g_02388	Pran.g_00979
OG0000867	Syai.g_02389	Pran.g_00980
OG0000868	Syai.g_02392	Pran.g_00981
OG0000869	Syai.g_02396	Pran.g_00985
OG0000870	Syai.g_02401	Pran.g_00990
OG0000871	Syai.g_02402	Pran.g_00991
OG0000872	Syai.g_02409	Pran.g_00992
OG0000873	Syai.g_02412	Pran.g_00995
OG0000874	Syai.g_02408	Pran.g_00998
OG0000875	Syai.g_02416	Pran.g_00999
OG0000876	Syai.g_02243	Pran.g_01000
OG0000877	Syai.g_02250	Pran.g_01002
OG0000878	Syai.g_02251	Pran.g_01003
OG0000879	Syai.g_02252	Pran.g_01004
OG0000880	Syai.g_02253	Pran.g_01005
OG0000881	Syai.g_02257	Pran.g_01009
OG0000882	Syai.g_02262	Pran.g_01014
OG0000883	Syai.g_02264	Pran.g_01015
OG0000884	Syai.g_02266	Pran.g_01017
OG0000885	Syai.g_02267	Pran.g_01018
OG0000886	Syai.g_02268	Pran.g_01019
OG0000887	Syai.g_02269	Pran.g_01020
OG0000888	Syai.g_02271	Pran.g_01022
OG0000889	Syai.g_02273	Pran.g_01024
OG0000890	Syai.g_02279	Pran.g_01025
OG0000891	Syai.g_02280	Pran.g_01026
OG0000892	Syai.g_02282	Pran.g_01028
OG0000893	Syai.g_00318	Pran.g_01032
OG0000894	Syai.g_00321	Pran.g_01034
OG0000895	Syai.g_00325	Pran.g_01037
OG0000896	Syai.g_00326	Pran.g_01038
OG0000897	Syai.g_00328	Pran.g_01040
OG0000898	Syai.g_00329	Pran.g_01041
OG0000899	Syai.g_00330	Pran.g_01042
OG0000900	Syai.g_00331	Pran.g_01044
OG0000901	Syai.g_00336	Pran.g_01047
OG0000902	Syai.g_00338	Pran.g_01049
OG0000903	Syai.g_00353	Pran.g_01052
OG0000904	Syai.g_00348	Pran.g_01054
OG0000905	Syai.g_00342	Pran.g_01058
OG0000906	Syai.g_00340	Pran.g_01059
OG0000907	Syai.g_00358	Pran.g_01062
OG0000908	Syai.g_00361	Pran.g_01065
OG0000909	Syai.g_00362	Pran.g_01066
OG0000910	Syai.g_00363	Pran.g_01067
OG0000911	Syai.g_00365	Pran.g_01070
OG0000912	Syai.g_00366	Pran.g_01071
OG0000913	Syai.g_00367	Pran.g_01072
OG0000914	Syai.g_00368	Pran.g_01073
OG0000915	Syai.g_00370	Pran.g_01074
OG0000916	Syai.g_00371	Pran.g_01075
OG0000917	Syai.g_00372	Pran.g_01076
OG0000918	Syai.g_00373	Pran.g_01077
OG0000919	Syai.g_00374	Pran.g_01078
OG0000920	Syai.g_00375	Pran.g_01079
OG0000921	Syai.g_00376	Pran.g_01080
OG0000922	Syai.g_00377	Pran.g_01081
OG0000923	Syai.g_00381	Pran.g_01085
OG0000924	Syai.g_00382	Pran.g_01086
OG0000925	Syai.g_00383	Pran.g_01087
OG0000926	Syai.g_00384	Pran.g_01088
OG0000927	Syai.g_00386	Pran.g_01090
OG0000928	Syai.g_00387	Pran.g_01091
OG0000929	Syai.g_00388	Pran.g_01092
OG0000930	Syai.g_00389	Pran.g_01093
OG0000931	Syai.g_00390	Pran.g_01094
OG0000932	Syai.g_00391	Pran.g_01095
OG0000933	Syai.g_00397	Pran.g_01099
OG0000934	Syai.g_00399	Pran.g_01101
OG0000935	Syai.g_00400	Pran.g_01102
OG0000936	Syai.g_00401	Pran.g_01103
OG0000937	Syai.g_00402	Pran.g_01104
OG0000938	Syai.g_00405	Pran.g_01106
OG0000939	Syai.g_00406	Pran.g_01107
OG0000940	Syai.g_00413	Pran.g_01114
OG0000941	Syai.g_00415	Pran.g_01116
OG0000942	Syai.g_00417	Pran.g_01118
OG0000943	Syai.g_00418	Pran.g_01119
OG0000944	Syai.g_00420	Pran.g_01120
OG0000945	Syai.g_00422	Pran.g_01121
OG0000946	Syai.g_00428	Pran.g_01125
OG0000947	Syai.g_00431	Pran.g_01127
OG0000948	Syai.g_00432	Pran.g_01128
OG0000949	Syai.g_00174	Pran.g_01131
OG0000950	Syai.g_00163	Pran.g_01136
OG0000951	Syai.g_00158	Pran.g_01139
OG0000952	Syai.g_00136	Pran.g_01143
OG0000953	Syai.g_00132	Pran.g_01146
OG0000954	Syai.g_00127	Pran.g_01150
OG0000955	Syai.g_00126	Pran.g_01151
OG0000956	Syai.g_00124	Pran.g_01153
OG0000957	Syai.g_00113	Pran.g_01158
OG0000958	Syai.g_00112	Pran.g_01159
OG0000959	Syai.g_00108	Pran.g_01163
OG0000960	Syai.g_00107	Pran.g_01164
OG0000961	Syai.g_00100	Pran.g_01166
OG0000962	Syai.g_00098	Pran.g_01168
OG0000963	Syai.g_00094	Pran.g_01172
OG0000964	Syai.g_00093	Pran.g_01173
OG0000965	Syai.g_00092	Pran.g_01174
OG0000966	Syai.g_00082	Pran.g_01182
OG0000967	Syai.g_00077	Pran.g_01186
OG0000968	Syai.g_00085	Pran.g_01188
OG0000969	Syai.g_00080	Pran.g_01189
OG0000970	Syai.g_00079	Pran.g_01190
OG0000971	Syai.g_00074	Pran.g_01191
OG0000972	Syai.g_00073	Pran.g_01192
OG0000973	Syai.g_00072	Pran.g_01193
OG0000974	Syai.g_00071	Pran.g_01194
OG0000975	Syai.g_00070	Pran.g_01195
OG0000976	Syai.g_00069	Pran.g_01196
OG0000977	Syai.g_00067	Pran.g_01197
OG0000978	Syai.g_00065	Pran.g_01198
OG0000979	Syai.g_00062	Pran.g_01201
OG0000980	Syai.g_00059	Pran.g_01202
OG0000981	Syai.g_00056	Pran.g_01204
OG0000982	Syai.g_02777	Pran.g_01206
OG0000983	Syai.g_02778	Pran.g_01207
OG0000984	Syai.g_02779	Pran.g_01208
OG0000985	Syai.g_02781	Pran.g_01211
OG0000986	Syai.g_02784	Pran.g_01213
OG0000987	Syai.g_02786	Pran.g_01214
OG0000988	Syai.g_02790	Pran.g_01217
OG0000989	Syai.g_02797	Pran.g_01221
OG0000990	Syai.g_02825	Pran.g_01224
OG0000991	Syai.g_02827	Pran.g_01225
OG0000992	Syai.g_02830	Pran.g_01227
OG0000993	Syai.g_02831	Pran.g_01228
OG0000994	Syai.g_02834	Pran.g_01229
OG0000995	Syai.g_02840	Pran.g_01233
OG0000996	Syai.g_02891	Pran.g_01234
OG0000997	Syai.g_02900	Pran.g_01235
OG0000998	Syai.g_02902	Pran.g_01237
OG0000999	Syai.g_02903	Pran.g_01238
OG0001000	Syai.g_02906	Pran.g_01241
OG0001001	Syai.g_02911	Pran.g_01243
OG0001002	Syai.g_02918	Pran.g_01247
OG0001003	Syai.g_02919	Pran.g_01249
OG0001004	Syai.g_02920	Pran.g_01250
OG0001005	Syai.g_02921	Pran.g_01251
OG0001006	Syai.g_02931	Pran.g_01255
OG0001007	Syai.g_02933	Pran.g_01257
OG0001008	Syai.g_02227	Pran.g_01743
OG0001009	Syai.g_00034	Pran.g_00397
OG0001010	Syai.g_00035	Pran.g_00396
OG0001011	Syai.g_00037	Pran.g_00395
OG0001012	Syai.g_02773	Pran.g_00382
OG0001013	Syai.g_02750	Pran.g_00377
OG0001014	Syai.g_02726	Pran.g_00374
OG0001015	Syai.g_02725	Pran.g_00373
OG0001016	Syai.g_02479	Pran.g_00359
OG0001017	Syai.g_02485	Pran.g_00355
OG0001018	Syai.g_02487	Pran.g_00352
OG0001019	Syai.g_02508	Pran.g_00343
OG0001020	Syai.g_02516	Pran.g_00342
OG0001021	Syai.g_02523	Pran.g_00341
OG0001022	Syai.g_02528	Pran.g_00339
OG0001023	Syai.g_02529	Pran.g_00338
OG0001024	Syai.g_02533	Pran.g_00335
OG0001025	Syai.g_02540	Pran.g_00329
OG0001026	Syai.g_02550	Pran.g_00322
OG0001027	Syai.g_02555	Pran.g_00321
OG0001028	Syai.g_02557	Pran.g_00319
OG0001029	Syai.g_02559	Pran.g_00318
OG0001030	Syai.g_02580	Pran.g_00304
OG0001031	Syai.g_02656	Pran.g_00246
OG0001032	Syai.g_02658	Pran.g_00245
OG0001033	Syai.g_02685	Pran.g_00224
OG0001034	Syai.g_00537	Pran.g_00196
OG0001035	Syai.g_00295	Pran.g_01938
OG0001036	Syai.g_00290	Pran.g_01934
OG0001037	Syai.g_00288	Pran.g_01933
OG0001038	Syai.g_00261	Pran.g_01916
OG0001039	Syai.g_00258	Pran.g_01913
OG0001040	Syai.g_00255	Pran.g_01911
OG0001041	Syai.g_00250	Pran.g_01907
OG0001042	Syai.g_00225	Pran.g_01890
OG0001043	Syai.g_00221	Pran.g_01889
OG0001044	Syai.g_00485	Pran.g_01861
OG0001045	Syai.g_00498	Pran.g_01853
OG0001046	Syai.g_01471	Pran.g_01816
OG0001047	Syai.g_02225	Pran.g_01741
OG0001048	Syai.g_02224	Pran.g_01740
OG0001049	Syai.g_02215	Pran.g_01738
OG0001050	Syai.g_02214	Pran.g_01737
OG0001051	Syai.g_02213	Pran.g_01736
OG0001052	Syai.g_00861	Pran.g_01707
OG0001053	Syai.g_00641	Pran.g_01695
OG0001054	Syai.g_00658	Pran.g_01680
OG0001055	Syai.g_00679	Pran.g_01661
OG0001056	Syai.g_00713	Pran.g_01642
OG0001057	Syai.g_00721	Pran.g_01637
OG0001058	Syai.g_00734	Pran.g_01629
OG0001059	Syai.g_00738	Pran.g_01625
OG0001060	Syai.g_00744	Pran.g_01618
OG0001061	Syai.g_00765	Pran.g_01604
OG0001062	Syai.g_00767	Pran.g_01602
OG0001063	Syai.g_00774	Pran.g_01600
OG0001064	Syai.g_00775	Pran.g_01599
OG0001065	Syai.g_00776	Pran.g_01598
OG0001066	Syai.g_00777	Pran.g_01597
OG0001067	Syai.g_00778	Pran.g_01596
OG0001068	Syai.g_00779	Pran.g_01595
OG0001069	Syai.g_00780	Pran.g_01594
OG0001070	Syai.g_00783	Pran.g_01591
OG0001071	Syai.g_00784	Pran.g_01590
OG0001072	Syai.g_00788	Pran.g_01588
OG0001073	Syai.g_00807	Pran.g_01574
OG0001074	Syai.g_01051	Pran.g_01563
OG0001075	Syai.g_01053	Pran.g_01562
OG0001076	Syai.g_01069	Pran.g_01554
OG0001077	Syai.g_01081	Pran.g_01550
OG0001078	Syai.g_01105	Pran.g_01542
OG0001079	Syai.g_01118	Pran.g_01531
OG0001080	Syai.g_01606	Pran.g_01525
OG0001081	Syai.g_01222	Pran.g_01523
OG0001082	Syai.g_01223	Pran.g_01522
OG0001083	Syai.g_01230	Pran.g_01517
OG0001084	Syai.g_01231	Pran.g_01516
OG0001085	Syai.g_01241	Pran.g_01508
OG0001086	Syai.g_01243	Pran.g_01507
OG0001087	Syai.g_01953	Pran.g_01490
OG0001088	Syai.g_01957	Pran.g_01489
OG0001089	Syai.g_01996	Pran.g_01481
OG0001090	Syai.g_01387	Pran.g_01459
OG0001091	Syai.g_01389	Pran.g_01457
OG0001092	Syai.g_01391	Pran.g_01456
OG0001093	Syai.g_01397	Pran.g_01451
OG0001094	Syai.g_01315	Pran.g_01349
OG0001096	Syai.g_01371	Pran.g_01317
OG0001097	Syai.g_02057	Pran.g_01299
OG0001098	Syai.g_01603	Pran.g_01283
OG0001099	Syai.g_02558	Pran.g_00418
OG0001100	Syai.g_01253	Pran.g_00422
OG0001101	Syai.g_01254	Pran.g_00424
OG0001102	Syai.g_01257	Pran.g_00426
OG0001103	Syai.g_01260	Pran.g_00428
OG0001104	Syai.g_01300	Pran.g_00450
OG0001105	Syai.g_01304	Pran.g_00454
OG0001106	Syai.g_01517	Pran.g_00478
OG0001107	Syai.g_01505	Pran.g_00485
OG0001108	Syai.g_01496	Pran.g_00489
OG0001109	Syai.g_01488	Pran.g_00490
OG0001110	Syai.g_01486	Pran.g_00492
OG0001111	Syai.g_01484	Pran.g_00493
OG0001112	Syai.g_01482	Pran.g_00494
OG0001113	Syai.g_01481	Pran.g_00495
OG0001114	Syai.g_01480	Pran.g_00496
OG0001115	Syai.g_01476	Pran.g_00498
OG0001116	Syai.g_01474	Pran.g_00499
OG0001117	Syai.g_01473	Pran.g_00500
OG0001118	Syai.g_01472	Pran.g_00501
OG0001119	Syai.g_01470	Pran.g_00502
OG0001120	Syai.g_01466	Pran.g_00504
OG0001121	Syai.g_01676	Pran.g_00095, Pran.g_00507
OG0001122	Syai.g_01437	Pran.g_00540
OG0001123	Syai.g_01430	Pran.g_00544
OG0001124	Syai.g_01428	Pran.g_00546
OG0001125	Syai.g_01426	Pran.g_00547
OG0001126	Syai.g_02021	Pran.g_00557
OG0001127	Syai.g_02020	Pran.g_00558
OG0001128	Syai.g_02017	Pran.g_00560
OG0001129	Syai.g_02015	Pran.g_00561
OG0001130	Syai.g_02014	Pran.g_00562
OG0001131	Syai.g_01281	Pran.g_00154
OG0001132	Syai.g_01620	Pran.g_00144
OG0001133	Syai.g_01072	Pran.g_00110
OG0001134	Syai.g_01745	Pran.g_00093
OG0001135	Syai.g_01742	Pran.g_00090
OG0001136	Syai.g_02146	Pran.g_00063
OG0001137	Syai.g_02126	Pran.g_00052
OG0001138	Syai.g_01763	Pran.g_00034
OG0001139	Syai.g_01765	Pran.g_00033
OG0001140	Syai.g_01766	Pran.g_00032
OG0001141	Syai.g_01767	Pran.g_00031
OG0001142	Syai.g_01768	Pran.g_00030
OG0001143	Syai.g_01778	Pran.g_00023
OG0001144	Syai.g_01788	Pran.g_00018
OG0001145	Syai.g_02165	Pran.g_00884
OG0001146	Syai.g_02185	Pran.g_00872
OG0001147	Syai.g_00869	Pran.g_00854
OG0001148	Syai.g_00626	Pran.g_00839
OG0001149	Syai.g_00625	Pran.g_00838
OG0001150	Syai.g_00624	Pran.g_00837
OG0001151	Syai.g_00611	Pran.g_00826
OG0001152	Syai.g_00610	Pran.g_00825
OG0001153	Syai.g_00903	Pran.g_00701
OG0001154	Syai.g_00901	Pran.g_00700
OG0001155	Syai.g_02298	Pran.g_00688
OG0001156	Syai.g_02301	Pran.g_00685
OG0001157	Syai.g_02302	Pran.g_00684
OG0001158	Syai.g_02303	Pran.g_00683
OG0001159	Syai.g_02304	Pran.g_00682
OG0001160	Syai.g_02355	Pran.g_00658
OG0001161	Syai.g_02803	Pran.g_00646
OG0001162	Syai.g_01374	Pran.g_00632
OG0001163	Syai.g_02363	Pran.g_00962
OG0001164	Syai.g_02369	Pran.g_00966
