Orthogroup	Syat	Syae
OG0000598	Syat.g_00133	Syae.g_00081
OG0000599	Syat.g_00381	Syae.g_00084
OG0000600	Syat.g_00380	Syae.g_00085
OG0000601	Syat.g_00379	Syae.g_00086
OG0000602	Syat.g_00375	Syae.g_00091
OG0000603	Syat.g_00374	Syae.g_00092
OG0000604	Syat.g_00372	Syae.g_00095
OG0000605	Syat.g_00370	Syae.g_00260
OG0000606	Syat.g_00367	Syae.g_00616
OG0000607	Syat.g_00364	Syae.g_00613
OG0000608	Syat.g_00363	Syae.g_00612
OG0000609	Syat.g_00344	Syae.g_00610
OG0000610	Syat.g_00399	Syae.g_00601
OG0000611	Syat.g_00402	Syae.g_00598
OG0000612	Syat.g_00403	Syae.g_00597
OG0000613	Syat.g_02129	Syae.g_01910
OG0000614	Syat.g_01084	Syae.g_00765
OG0000615	Syat.g_00442	Syae.g_00557
OG0000616	Syat.g_02397	Syae.g_01696
OG0000617	Syat.g_00665	Syae.g_00464
OG0000618	Syat.g_00666	Syae.g_00463
OG0000619	Syat.g_00667	Syae.g_00462
OG0000620	Syat.g_02591	Syae.g_00456
OG0000621	Syat.g_02590	Syae.g_00455
OG0000622	Syat.g_02572	Syae.g_00454
OG0000623	Syat.g_00672	Syae.g_00453
OG0000624	Syat.g_00673	Syae.g_00451
OG0000625	Syat.g_00674	Syae.g_00450
OG0000626	Syat.g_00675	Syae.g_00449
OG0000627	Syat.g_00641	Syae.g_00299
OG0000628	Syat.g_00640	Syae.g_00300
OG0000629	Syat.g_00637	Syae.g_00303
OG0000630	Syat.g_00631	Syae.g_00310
OG0000631	Syat.g_00624	Syae.g_00317
OG0000632	Syat.g_00623	Syae.g_00318
OG0000633	Syat.g_00622	Syae.g_00320
OG0000634	Syat.g_00475	Syae.g_00525
OG0000635	Syat.g_00476	Syae.g_00524
OG0000636	Syat.g_00478	Syae.g_00522
OG0000637	Syat.g_00480	Syae.g_00520
OG0000638	Syat.g_00481	Syae.g_00519
OG0000639	Syat.g_00482	Syae.g_00518
OG0000640	Syat.g_00483	Syae.g_00517
OG0000641	Syat.g_00488	Syae.g_00513
OG0000642	Syat.g_00489	Syae.g_00512
OG0000643	Syat.g_00494	Syae.g_00510
OG0000644	Syat.g_00495	Syae.g_00509
OG0000645	Syat.g_00496	Syae.g_00507
OG0000646	Syat.g_00499	Syae.g_00504
OG0000647	Syat.g_00501	Syae.g_00502
OG0000648	Syat.g_00504	Syae.g_00499
OG0000649	Syat.g_00505	Syae.g_00498
OG0000650	Syat.g_00506	Syae.g_00497
OG0000651	Syat.g_00507	Syae.g_00496
OG0000652	Syat.g_00508	Syae.g_00495
OG0000653	Syat.g_00510	Syae.g_00493
OG0000654	Syat.g_00514	Syae.g_00492
OG0000655	Syat.g_00515	Syae.g_00491
OG0000656	Syat.g_00518	Syae.g_00488
OG0000657	Syat.g_00720	Syae.g_00834
OG0000658	Syat.g_00723	Syae.g_00837
OG0000659	Syat.g_00724	Syae.g_00838
OG0000660	Syat.g_00740	Syae.g_00842
OG0000662	Syat.g_00746	Syae.g_00846
OG0000663	Syat.g_00749	Syae.g_00849
OG0000664	Syat.g_00752	Syae.g_00850
OG0000665	Syat.g_03302	Syae.g_00121
OG0000666	Syat.g_01415	Syae.g_00258
OG0000667	Syat.g_00958, Syat.g_03278	Syae.g_02056
OG0000668	Syat.g_00710	Syae.g_00418
OG0000669	Syat.g_00416	Syae.g_00585
OG0000670	Syat.g_00419	Syae.g_00582
OG0000671	Syat.g_00421	Syae.g_00580
OG0000672	Syat.g_00424	Syae.g_00577
OG0000673	Syat.g_00430	Syae.g_00574
OG0000674	Syat.g_00432	Syae.g_00572
OG0000675	Syat.g_00433	Syae.g_00571
OG0000676	Syat.g_00436	Syae.g_00569
OG0000677	Syat.g_00437	Syae.g_00568
OG0000678	Syat.g_00439	Syae.g_00564
OG0000679	Syat.g_00448	Syae.g_00555
OG0000680	Syat.g_00449	Syae.g_00554
OG0000681	Syat.g_00452	Syae.g_00551
OG0000682	Syat.g_00453	Syae.g_00550
OG0000683	Syat.g_00454	Syae.g_00549
OG0000684	Syat.g_00457	Syae.g_00545
OG0000685	Syat.g_02571	Syae.g_00543
OG0000686	Syat.g_00459	Syae.g_00542
OG0000687	Syat.g_00460	Syae.g_00541
OG0000688	Syat.g_00463	Syae.g_00536
OG0000689	Syat.g_00465	Syae.g_00534
OG0000690	Syat.g_00466	Syae.g_00533
OG0000691	Syat.g_00467	Syae.g_00532
OG0000692	Syat.g_00469	Syae.g_00531
OG0000693	Syat.g_00471	Syae.g_00529
OG0000694	Syat.g_00472	Syae.g_00528
OG0000695	Syat.g_00619	Syae.g_00322
OG0000696	Syat.g_00618	Syae.g_00323
OG0000697	Syat.g_00616	Syae.g_00325
OG0000698	Syat.g_00613	Syae.g_00328
OG0000699	Syat.g_00611	Syae.g_00330
OG0000700	Syat.g_00610	Syae.g_00331
OG0000701	Syat.g_00609	Syae.g_00332
OG0000702	Syat.g_00606	Syae.g_00341
OG0000703	Syat.g_00601	Syae.g_00342
OG0000704	Syat.g_00599	Syae.g_00345
OG0000705	Syat.g_00592	Syae.g_00352
OG0000706	Syat.g_00591	Syae.g_00353
OG0000707	Syat.g_00590	Syae.g_00354
OG0000708	Syat.g_00587	Syae.g_00357
OG0000709	Syat.g_00573	Syae.g_00365
OG0000710	Syat.g_00567	Syae.g_00369
OG0000711	Syat.g_00539	Syae.g_00398
OG0000712	Syat.g_00537	Syae.g_00400
OG0000713	Syat.g_00536	Syae.g_00401
OG0000714	Syat.g_00532	Syae.g_00403
OG0000715	Syat.g_00530	Syae.g_00405
OG0000716	Syat.g_00527	Syae.g_00409
OG0000717	Syat.g_00526	Syae.g_00410
OG0000718	Syat.g_00522	Syae.g_00414
OG0000719	Syat.g_00712	Syae.g_00416
OG0000720	Syat.g_00699	Syae.g_00429
OG0000721	Syat.g_00697	Syae.g_00431
OG0000722	Syat.g_00696	Syae.g_00432
OG0000723	Syat.g_00686	Syae.g_00445
OG0000724	Syat.g_00782	Syae.g_00799
OG0000725	Syat.g_00810	Syae.g_00789
OG0000726	Syat.g_00811	Syae.g_00788
OG0000727	Syat.g_00812	Syae.g_00787
OG0000728	Syat.g_00814	Syae.g_00785
OG0000729	Syat.g_02224	Syae.g_01819
OG0000730	Syat.g_01617	Syae.g_02189
OG0000731	Syat.g_01605	Syae.g_02201
OG0000732	Syat.g_02290	Syae.g_01764
OG0000733	Syat.g_03285	Syae.g_01599
OG0000734	Syat.g_01579	Syae.g_01371
OG0000735	Syat.g_03235	Syae.g_00942
OG0000736	Syat.g_03236	Syae.g_00941
OG0000737	Syat.g_03237	Syae.g_00940
OG0000738	Syat.g_03251	Syae.g_00935
OG0000739	Syat.g_03252	Syae.g_00928
OG0000740	Syat.g_03253	Syae.g_00927
OG0000741	Syat.g_03256	Syae.g_00924
OG0000742	Syat.g_03259	Syae.g_00922
OG0000743	Syat.g_03262	Syae.g_00920
OG0000744	Syat.g_03263	Syae.g_00919
OG0000745	Syat.g_03266	Syae.g_00917
OG0000746	Syat.g_00314	Syae.g_00915
OG0000747	Syat.g_00313	Syae.g_00914
OG0000748	Syat.g_00305	Syae.g_00902
OG0000749	Syat.g_00303	Syae.g_00900
OG0000750	Syat.g_00302	Syae.g_00899
OG0000751	Syat.g_00296	Syae.g_00892
OG0000752	Syat.g_00294	Syae.g_00890
OG0000753	Syat.g_00291	Syae.g_00887
OG0000754	Syat.g_00250	Syae.g_00641
OG0000755	Syat.g_00217	Syae.g_00651
OG0000756	Syat.g_00216	Syae.g_00652
OG0000757	Syat.g_00205	Syae.g_00661
OG0000758	Syat.g_00204	Syae.g_00662
OG0000759	Syat.g_00203	Syae.g_00663
OG0000760	Syat.g_00202	Syae.g_00664
OG0000761	Syat.g_00201	Syae.g_00668
OG0000762	Syat.g_00199	Syae.g_00672
OG0000763	Syat.g_00924	Syae.g_00676
OG0000764	Syat.g_00923	Syae.g_00677
OG0000765	Syat.g_00897	Syae.g_00695
OG0000766	Syat.g_00896	Syae.g_00696
OG0000767	Syat.g_00894	Syae.g_00698
OG0000768	Syat.g_00893	Syae.g_00699
OG0000769	Syat.g_00891	Syae.g_00701
OG0000770	Syat.g_00886	Syae.g_00704
OG0000771	Syat.g_00788	Syae.g_00805
OG0000772	Syat.g_01768	Syae.g_00168
OG0000773	Syat.g_01114	Syae.g_00947
OG0000774	Syat.g_01146	Syae.g_00951
OG0000775	Syat.g_01148	Syae.g_00954
OG0000776	Syat.g_01149	Syae.g_00955
OG0000777	Syat.g_01150	Syae.g_00956
OG0000778	Syat.g_01151	Syae.g_00957
OG0000779	Syat.g_01154	Syae.g_00963
OG0000780	Syat.g_01157	Syae.g_00967
OG0000781	Syat.g_01161	Syae.g_00971
OG0000782	Syat.g_01162	Syae.g_00972
OG0000783	Syat.g_01163	Syae.g_00973
OG0000784	Syat.g_01164	Syae.g_00974
OG0000785	Syat.g_01166	Syae.g_00976
OG0000786	Syat.g_01170	Syae.g_02477
OG0000787	Syat.g_01171	Syae.g_02476
OG0000788	Syat.g_00087	Syae.g_00087
OG0000789	Syat.g_00845	Syae.g_00281
OG0000790	Syat.g_01300	Syae.g_02294
OG0000791	Syat.g_01302	Syae.g_02292
OG0000792	Syat.g_01303	Syae.g_02291
OG0000793	Syat.g_01412	Syae.g_02286
OG0000794	Syat.g_01414	Syae.g_02285
OG0000795	Syat.g_01416	Syae.g_02284
OG0000796	Syat.g_01422	Syae.g_02280
OG0000797	Syat.g_01423	Syae.g_02279
OG0000798	Syat.g_02057	Syae.g_01972
OG0000798	Syat.g_01214	Syae.g_01205
OG0000799	Syat.g_01256	Syae.g_00010
OG0000800	Syat.g_01255	Syae.g_00009
OG0000801	Syat.g_01253	Syae.g_00008
OG0000802	Syat.g_01245	Syae.g_02686
OG0000803	Syat.g_01241	Syae.g_02680
OG0000804	Syat.g_01238	Syae.g_02677
OG0000805	Syat.g_01236	Syae.g_02663
OG0000806	Syat.g_01234	Syae.g_02661
OG0000807	Syat.g_01233	Syae.g_02659
OG0000808	Syat.g_01232	Syae.g_02658
OG0000809	Syat.g_01229	Syae.g_02655
OG0000810	Syat.g_01228	Syae.g_02654
OG0000811	Syat.g_01186	Syae.g_02648
OG0000812	Syat.g_01182	Syae.g_02646
OG0000813	Syat.g_01181	Syae.g_02645
OG0000814	Syat.g_01179	Syae.g_02643
OG0000815	Syat.g_01177	Syae.g_02642
OG0000816	Syat.g_01175	Syae.g_02641
OG0000817	Syat.g_01279	Syae.g_02640
OG0000818	Syat.g_01325	Syae.g_02634
OG0000819	Syat.g_01326	Syae.g_02633
OG0000820	Syat.g_01327	Syae.g_02632
OG0000821	Syat.g_01333	Syae.g_02626
OG0000822	Syat.g_01335	Syae.g_02624
OG0000823	Syat.g_01336	Syae.g_02623
OG0000824	Syat.g_01342	Syae.g_02617
OG0000825	Syat.g_01343	Syae.g_02616
OG0000826	Syat.g_01344	Syae.g_02615
OG0000827	Syat.g_01345	Syae.g_02614
OG0000828	Syat.g_01348	Syae.g_02612
OG0000829	Syat.g_01349	Syae.g_02611
OG0000830	Syat.g_01350	Syae.g_02610
OG0000831	Syat.g_01353	Syae.g_02608
OG0000832	Syat.g_02982	Syae.g_01081
OG0000833	Syat.g_03072	Syae.g_01106
OG0000834	Syat.g_03073	Syae.g_01108
OG0000835	Syat.g_03075	Syae.g_01109
OG0000836	Syat.g_03078	Syae.g_01113
OG0000837	Syat.g_03079	Syae.g_01115
OG0000838	Syat.g_03083	Syae.g_01119
OG0000839	Syat.g_03084	Syae.g_01120
OG0000840	Syat.g_03085	Syae.g_01121
OG0000841	Syat.g_03086	Syae.g_01122
OG0000842	Syat.g_03087	Syae.g_01123
OG0000843	Syat.g_03088	Syae.g_01124
OG0000844	Syat.g_03090	Syae.g_01125
OG0000845	Syat.g_03091	Syae.g_01126
OG0000846	Syat.g_03092	Syae.g_01127
OG0000847	Syat.g_03093	Syae.g_01128
OG0000848	Syat.g_03095	Syae.g_01130
OG0000849	Syat.g_03096	Syae.g_01131
OG0000850	Syat.g_03098	Syae.g_01133
OG0000851	Syat.g_03101	Syae.g_01139
OG0000852	Syat.g_03102	Syae.g_01140
OG0000853	Syat.g_03106	Syae.g_01144
OG0000854	Syat.g_03108	Syae.g_01146
OG0000855	Syat.g_03109	Syae.g_01147
OG0000856	Syat.g_03305	Syae.g_00059
OG0000857	Syat.g_00500	Syae.g_00503
OG0000858	Syat.g_03114	Syae.g_01153
OG0000859	Syat.g_03115	Syae.g_01154
OG0000860	Syat.g_03126	Syae.g_01165
OG0000861	Syat.g_03127	Syae.g_01166
OG0000862	Syat.g_03136	Syae.g_01167
OG0000863	Syat.g_03138	Syae.g_01170
OG0000864	Syat.g_03139	Syae.g_01171
OG0000865	Syat.g_03140	Syae.g_01172
OG0000866	Syat.g_03141	Syae.g_01173
OG0000867	Syat.g_03142	Syae.g_01174
OG0000868	Syat.g_03067	Syae.g_01177
OG0000869	Syat.g_03054	Syae.g_01182
OG0000870	Syat.g_03049	Syae.g_01187
OG0000871	Syat.g_03048	Syae.g_01188
OG0000872	Syat.g_03042	Syae.g_01196
OG0000873	Syat.g_03039	Syae.g_01199
OG0000874	Syat.g_03037	Syae.g_01194
OG0000875	Syat.g_03035	Syae.g_01244
OG0000876	Syat.g_00745	Syae.g_01020
OG0000877	Syat.g_03024	Syae.g_01025
OG0000878	Syat.g_03023	Syae.g_01026
OG0000879	Syat.g_03022	Syae.g_01027
OG0000880	Syat.g_03021	Syae.g_01028
OG0000881	Syat.g_03016	Syae.g_01034
OG0000882	Syat.g_03011	Syae.g_01039
OG0000883	Syat.g_03007	Syae.g_01041
OG0000884	Syat.g_03005	Syae.g_01043
OG0000885	Syat.g_03004	Syae.g_01044
OG0000886	Syat.g_03003	Syae.g_01045
OG0000887	Syat.g_03002	Syae.g_01046
OG0000888	Syat.g_03000	Syae.g_01048
OG0000889	Syat.g_02997	Syae.g_01050
OG0000890	Syat.g_02994	Syae.g_01056
OG0000891	Syat.g_02993	Syae.g_01057
OG0000892	Syat.g_02992	Syae.g_01059
OG0000893	Syat.g_01864	Syae.g_02031
OG0000894	Syat.g_01860	Syae.g_02034
OG0000895	Syat.g_01856	Syae.g_02038
OG0000896	Syat.g_01855	Syae.g_02039
OG0000897	Syat.g_01853	Syae.g_02041
OG0000898	Syat.g_01852	Syae.g_02042
OG0000899	Syat.g_01851	Syae.g_02043
OG0000900	Syat.g_01850	Syae.g_02044
OG0000901	Syat.g_01845	Syae.g_02049
OG0000902	Syat.g_01843	Syae.g_02051
OG0000903	Syat.g_01830	Syae.g_02077
OG0000904	Syat.g_01834	Syae.g_02071
OG0000905	Syat.g_01839	Syae.g_02065
OG0000906	Syat.g_01841	Syae.g_02063
OG0000907	Syat.g_01828	Syae.g_02079
OG0000908	Syat.g_01825	Syae.g_02082
OG0000909	Syat.g_01824	Syae.g_02083
OG0000910	Syat.g_01823	Syae.g_02084
OG0000911	Syat.g_01821	Syae.g_02086
OG0000912	Syat.g_01820	Syae.g_02087
OG0000913	Syat.g_01819	Syae.g_02088
OG0000914	Syat.g_01818	Syae.g_02089
OG0000915	Syat.g_01816	Syae.g_02091
OG0000916	Syat.g_01815	Syae.g_02092
OG0000917	Syat.g_01814	Syae.g_02093
OG0000918	Syat.g_01813	Syae.g_02094
OG0000919	Syat.g_01812	Syae.g_02095
OG0000920	Syat.g_01811	Syae.g_02096
OG0000921	Syat.g_01810	Syae.g_02097
OG0000922	Syat.g_01809	Syae.g_02098
OG0000923	Syat.g_01805	Syae.g_02102
OG0000924	Syat.g_01804	Syae.g_02103
OG0000925	Syat.g_01803	Syae.g_02104
OG0000926	Syat.g_01802	Syae.g_02105
OG0000927	Syat.g_01800	Syae.g_02107
OG0000928	Syat.g_01799	Syae.g_02108
OG0000929	Syat.g_01798	Syae.g_02109
OG0000930	Syat.g_01797	Syae.g_02110
OG0000931	Syat.g_01796	Syae.g_02111
OG0000932	Syat.g_01794	Syae.g_02112
OG0000933	Syat.g_01788	Syae.g_02118
OG0000934	Syat.g_01786	Syae.g_02120
OG0000935	Syat.g_01665	Syae.g_02121
OG0000936	Syat.g_01664	Syae.g_02122
OG0000937	Syat.g_01663	Syae.g_02123
OG0000938	Syat.g_01659	Syae.g_02126
OG0000939	Syat.g_01658	Syae.g_02127
OG0000940	Syat.g_01651	Syae.g_02133
OG0000941	Syat.g_01649	Syae.g_02135
OG0000942	Syat.g_01647	Syae.g_02137
OG0000943	Syat.g_01646	Syae.g_02138
OG0000944	Syat.g_01644	Syae.g_02140
OG0000945	Syat.g_01643	Syae.g_02142
OG0000946	Syat.g_01633	Syae.g_02146
OG0000947	Syat.g_01630	Syae.g_02149
OG0000948	Syat.g_01629	Syae.g_02150
OG0000949	Syat.g_02142	Syae.g_01884
OG0000950	Syat.g_02152	Syae.g_01873
OG0000951	Syat.g_02157	Syae.g_01866
OG0000952	Syat.g_02162	Syae.g_01859
OG0000953	Syat.g_02166	Syae.g_01854
OG0000954	Syat.g_02187	Syae.g_01845
OG0000955	Syat.g_02188	Syae.g_01844
OG0000956	Syat.g_02191	Syae.g_01842
OG0000957	Syat.g_02204	Syae.g_01831
OG0000958	Syat.g_02205	Syae.g_01830
OG0000959	Syat.g_02212	Syae.g_01826
OG0000960	Syat.g_02213	Syae.g_01825
OG0000961	Syat.g_02873	Syae.g_01822
OG0000962	Syat.g_02223	Syae.g_01820
OG0000963	Syat.g_02226	Syae.g_01814
OG0000964	Syat.g_02227	Syae.g_01813
OG0000965	Syat.g_02228	Syae.g_01812
OG0000966	Syat.g_02259	Syae.g_01789
OG0000967	Syat.g_02263	Syae.g_01782
OG0000968	Syat.g_02269	Syae.g_01787
OG0000969	Syat.g_02271	Syae.g_01785
OG0000970	Syat.g_02272	Syae.g_01784
OG0000971	Syat.g_02274	Syae.g_01779
OG0000972	Syat.g_02275	Syae.g_01778
OG0000973	Syat.g_02276	Syae.g_01777
OG0000974	Syat.g_02277	Syae.g_01776
OG0000975	Syat.g_02278	Syae.g_01775
OG0000976	Syat.g_02279	Syae.g_01774
OG0000977	Syat.g_02281	Syae.g_01772
OG0000978	Syat.g_02283	Syae.g_01771
OG0000979	Syat.g_02286	Syae.g_01768
OG0000980	Syat.g_02289	Syae.g_01765
OG0000981	Syat.g_02292	Syae.g_01762
OG0000982	Syat.g_02691	Syae.g_01568
OG0000983	Syat.g_02690	Syae.g_01569
OG0000984	Syat.g_02689	Syae.g_01570
OG0000985	Syat.g_02685	Syae.g_01572
OG0000986	Syat.g_02680	Syae.g_01575
OG0000987	Syat.g_02678	Syae.g_01577
OG0000988	Syat.g_02672	Syae.g_01583
OG0000989	Syat.g_02657	Syae.g_01591
OG0000990	Syat.g_02500	Syae.g_01606
OG0000991	Syat.g_02503	Syae.g_01609
OG0000992	Syat.g_02507	Syae.g_01612
OG0000993	Syat.g_02508	Syae.g_01613
OG0000994	Syat.g_02512	Syae.g_01616
OG0000995	Syat.g_02517	Syae.g_01627
OG0000996	Syat.g_02446	Syae.g_01667
OG0000997	Syat.g_02417	Syae.g_01678
OG0000998	Syat.g_02415	Syae.g_01680
OG0000999	Syat.g_02414	Syae.g_01683
OG0001001	Syat.g_02400	Syae.g_01692
OG0001002	Syat.g_02394	Syae.g_01699
OG0001003	Syat.g_02392	Syae.g_01701
OG0001004	Syat.g_02391	Syae.g_01702
OG0001005	Syat.g_02390	Syae.g_01703
OG0001006	Syat.g_02378	Syae.g_01710
OG0001007	Syat.g_02376	Syae.g_01712
OG0001008	Syat.g_02971	Syae.g_00993
OG0001009	Syat.g_02311	Syae.g_01744
OG0001010	Syat.g_02310	Syae.g_01745
OG0001011	Syat.g_02308	Syae.g_01747
OG0001012	Syat.g_01004	Syae.g_01564
OG0001013	Syat.g_02716	Syae.g_01552
OG0001014	Syat.g_02721	Syae.g_01548
OG0001015	Syat.g_02722	Syae.g_01547
OG0001016	Syat.g_01474	Syae.g_01290
OG0001017	Syat.g_01480	Syae.g_01296
OG0001018	Syat.g_01482	Syae.g_01298
OG0001019	Syat.g_01532	Syae.g_01334
OG0001020	Syat.g_01539	Syae.g_01340
OG0001021	Syat.g_01552	Syae.g_01344
OG0001022	Syat.g_01555	Syae.g_01348
OG0001023	Syat.g_01556	Syae.g_01349
OG0001024	Syat.g_01560	Syae.g_01353
OG0001025	Syat.g_01566	Syae.g_01360
OG0001026	Syat.g_01582	Syae.g_01373
OG0001027	Syat.g_02947	Syae.g_01377
OG0001028	Syat.g_02944	Syae.g_01379
OG0001029	Syat.g_02942	Syae.g_01381
OG0001030	Syat.g_02922	Syae.g_01403
OG0001031	Syat.g_02836	Syae.g_01475
OG0001032	Syat.g_02834	Syae.g_01479
OG0001033	Syat.g_02784	Syae.g_01505
OG0001034	Syat.g_01448	Syae.g_02238
OG0001035	Syat.g_01885	Syae.g_02006
OG0001036	Syat.g_01939	Syae.g_02001
OG0001037	Syat.g_01941	Syae.g_01999
OG0001038	Syat.g_02058	Syae.g_01971
OG0001039	Syat.g_02061	Syae.g_01968
OG0001040	Syat.g_02064	Syae.g_01965
OG0001041	Syat.g_02070	Syae.g_01960
OG0001042	Syat.g_02100	Syae.g_01935
OG0001043	Syat.g_02103	Syae.g_01931
OG0001044	Syat.g_01615	Syae.g_02191
OG0001045	Syat.g_01602	Syae.g_02204
OG0001046	Syat.g_00552	Syae.g_00385
OG0001047	Syat.g_02973	Syae.g_00991
OG0001048	Syat.g_02974	Syae.g_00990
OG0001049	Syat.g_01290	Syae.g_00987
OG0001050	Syat.g_01289	Syae.g_00986
OG0001051	Syat.g_01288	Syae.g_00985
OG0001052	Syat.g_01375	Syae.g_02526
OG0001053	Syat.g_03173	Syae.g_02312
OG0001054	Syat.g_03192	Syae.g_02329
OG0001055	Syat.g_03224	Syae.g_02350
OG0001056	Syat.g_03275	Syae.g_02379
OG0001057	Syat.g_00102	Syae.g_02388
OG0001058	Syat.g_00079	Syae.g_02402
OG0001059	Syat.g_00075	Syae.g_02406
OG0001061	Syat.g_00051	Syae.g_02434
OG0001062	Syat.g_00048	Syae.g_02436
OG0001063	Syat.g_00042	Syae.g_02440
OG0001064	Syat.g_00041	Syae.g_02441
OG0001065	Syat.g_00040	Syae.g_02442
OG0001066	Syat.g_00039	Syae.g_02443
OG0001067	Syat.g_00038	Syae.g_02444
OG0001068	Syat.g_00037	Syae.g_02445
OG0001069	Syat.g_00036	Syae.g_02446
OG0001070	Syat.g_00032	Syae.g_02449
OG0001071	Syat.g_00031	Syae.g_02450
OG0001072	Syat.g_00028	Syae.g_02454
OG0001073	Syat.g_00009	Syae.g_02468
OG0001074	Syat.g_01015	Syae.g_00027
OG0001075	Syat.g_01037	Syae.g_00029
OG0001076	Syat.g_03315	Syae.g_00050
OG0001077	Syat.g_03290	Syae.g_00061
OG0001078	Syat.g_00118	Syae.g_00075
OG0001079	Syat.g_00378	Syae.g_00088
OG0001080	Syat.g_00368	Syae.g_00267
OG0001081	Syat.g_00366	Syae.g_00615
OG0001082	Syat.g_00365	Syae.g_00614
OG0001083	Syat.g_00390	Syae.g_00605
OG0001084	Syat.g_00391	Syae.g_00604
OG0001085	Syat.g_00408	Syae.g_00594
OG0001086	Syat.g_00410	Syae.g_00592
OG0001087	Syat.g_03277	Syae.g_00751
OG0001088	Syat.g_02496	Syae.g_00755
OG0001089	Syat.g_00818	Syae.g_00781
OG0001090	Syat.g_00659	Syae.g_00471
OG0001091	Syat.g_00661	Syae.g_00469
OG0001092	Syat.g_00663	Syae.g_00466
OG0001093	Syat.g_00669	Syae.g_00460
OG0001094	Syat.g_00473	Syae.g_00527
OG0001095	Syat.g_00497	Syae.g_00506
OG0001096	Syat.g_00516	Syae.g_00490
OG0001097	Syat.g_00743	Syae.g_00845
OG0001098	Syat.g_01672	Syae.g_00269
OG0001099	Syat.g_02943	Syae.g_01380
OG0001100	Syat.g_00418	Syae.g_00583
OG0001101	Syat.g_00420	Syae.g_00581
OG0001102	Syat.g_00423	Syae.g_00578
OG0001103	Syat.g_00425	Syae.g_00576
OG0001104	Syat.g_00458	Syae.g_00544
OG0001105	Syat.g_00461	Syae.g_00540
OG0001106	Syat.g_00598	Syae.g_00346
OG0001107	Syat.g_00580	Syae.g_00358
OG0001108	Syat.g_00570	Syae.g_00366
OG0001109	Syat.g_00568	Syae.g_00368
OG0001110	Syat.g_00566	Syae.g_00370
OG0001111	Syat.g_00564	Syae.g_00372
OG0001112	Syat.g_00562	Syae.g_00374
OG0001113	Syat.g_00561	Syae.g_00375
OG0001114	Syat.g_00560	Syae.g_00376
OG0001115	Syat.g_00557	Syae.g_00380
OG0001116	Syat.g_00555	Syae.g_00382
OG0001117	Syat.g_00554	Syae.g_00383
OG0001118	Syat.g_00553	Syae.g_00384
OG0001119	Syat.g_00551	Syae.g_00386
OG0001120	Syat.g_00546	Syae.g_00390
OG0001122	Syat.g_00711	Syae.g_00417
OG0001123	Syat.g_00704	Syae.g_00424
OG0001124	Syat.g_00702	Syae.g_00426
OG0001125	Syat.g_00700	Syae.g_00428
OG0001126	Syat.g_00790	Syae.g_00807
OG0001127	Syat.g_00789	Syae.g_00806
OG0001128	Syat.g_00786	Syae.g_00803
OG0001129	Syat.g_00784	Syae.g_00801
OG0001130	Syat.g_00783	Syae.g_00800
OG0001131	Syat.g_01674	Syae.g_00562
OG0001132	Syat.g_00965	Syae.g_00242
OG0001133	Syat.g_03311	Syae.g_00053
OG0001136	Syat.g_03257	Syae.g_00923
OG0001137	Syat.g_00306	Syae.g_00903
OG0001138	Syat.g_00214	Syae.g_00654
OG0001139	Syat.g_00209	Syae.g_00656
OG0001140	Syat.g_00208	Syae.g_00657
OG0001141	Syat.g_00207	Syae.g_00658
OG0001142	Syat.g_00206	Syae.g_00660
OG0001143	Syat.g_00925	Syae.g_00673
OG0001144	Syat.g_00906	Syae.g_00684
OG0001145	Syat.g_01117	Syae.g_00948
OG0001146	Syat.g_01158	Syae.g_00968
OG0001147	Syat.g_01368	Syae.g_02536
OG0001148	Syat.g_01297	Syae.g_02297
OG0001149	Syat.g_01298	Syae.g_02296
OG0001150	Syat.g_01299	Syae.g_02295
OG0001151	Syat.g_01420	Syae.g_02282
OG0001152	Syat.g_01421	Syae.g_02281
OG0001153	Syat.g_01346	Syae.g_02613
OG0001155	Syat.g_02774	Syae.g_01083
OG0001156	Syat.g_02978	Syae.g_01093
OG0001157	Syat.g_02977	Syae.g_01094
OG0001158	Syat.g_02976	Syae.g_01100
OG0001159	Syat.g_02975	Syae.g_01103
OG0001160	Syat.g_03104	Syae.g_01142
OG0001161	Syat.g_02384	Syae.g_01597
OG0001162	Syat.g_01528	Syae.g_00487
OG0001163	Syat.g_03112	Syae.g_01150
OG0001164	Syat.g_03116	Syae.g_01156
OG0001165	Syat.g_03121	Syae.g_01161
OG0001166	Syat.g_03050	Syae.g_01186
OG0001167	Syat.g_03019	Syae.g_01031
OG0001168	Syat.g_03017	Syae.g_01033
OG0001169	Syat.g_03015	Syae.g_01035
OG0001170	Syat.g_03013	Syae.g_01037
OG0001171	Syat.g_03001	Syae.g_01047
OG0001172	Syat.g_01858	Syae.g_02036
OG0001173	Syat.g_01857	Syae.g_02037
OG0001174	Syat.g_01849	Syae.g_02045
OG0001175	Syat.g_01848	Syae.g_02046
OG0001176	Syat.g_01831	Syae.g_02076
OG0001178	Syat.g_03137	Syae.g_01168
OG0001180	Syat.g_01654	Syae.g_02130
OG0001181	Syat.g_01650	Syae.g_02134
OG0001182	Syat.g_01642	Syae.g_02143
OG0001183	Syat.g_01632	Syae.g_02147
OG0001184	Syat.g_02160	Syae.g_01862
OG0001185	Syat.g_02200	Syae.g_01835
OG0001188	Syat.g_02261	Syae.g_01783
OG0001189	Syat.g_02287	Syae.g_01767
