Orthogroup	Syat	Syal
OG0000587	Syat.g_00001	Syal.g_02728
OG0000588	Syat.g_00338	Syal.g_02717
OG0000589	Syat.g_03318	Syal.g_02714
OG0000590	Syat.g_03317	Syal.g_02713
OG0000591	Syat.g_03308	Syal.g_02707
OG0000592	Syat.g_03307	Syal.g_02706
OG0000593	Syat.g_00113	Syal.g_02640
OG0000594	Syat.g_00114	Syal.g_02639
OG0000595	Syat.g_00115	Syal.g_02638
OG0000596	Syat.g_00129	Syal.g_02633
OG0000597	Syat.g_00132	Syal.g_02630
OG0000598	Syat.g_00133	Syal.g_02629
OG0000599	Syat.g_00381	Syal.g_02622
OG0000600	Syat.g_00380	Syal.g_02621
OG0000601	Syat.g_00379	Syal.g_02620
OG0000602	Syat.g_00375	Syal.g_02615
OG0000603	Syat.g_00374	Syal.g_02614
OG0000604	Syat.g_00372	Syal.g_02612
OG0000605	Syat.g_00370	Syal.g_02516
OG0000606	Syat.g_00367	Syal.g_02174
OG0000607	Syat.g_00364	Syal.g_02177
OG0000608	Syat.g_00363	Syal.g_02178
OG0000609	Syat.g_00344	Syal.g_02180
OG0000610	Syat.g_00399	Syal.g_02198
OG0000611	Syat.g_00402	Syal.g_02201
OG0000612	Syat.g_00403	Syal.g_02202
OG0000613	Syat.g_02129	Syal.g_01325
OG0000614	Syat.g_01084	Syal.g_01794
OG0000615	Syat.g_00442	Syal.g_02256
OG0000616	Syat.g_02397	Syal.g_00079
OG0000617	Syat.g_00665	Syal.g_01866
OG0000618	Syat.g_00666	Syal.g_01867
OG0000619	Syat.g_00667	Syal.g_02417
OG0000620	Syat.g_02591	Syal.g_02422
OG0000621	Syat.g_02590	Syal.g_02423
OG0000622	Syat.g_02572	Syal.g_02424
OG0000623	Syat.g_00672	Syal.g_02425
OG0000624	Syat.g_00673	Syal.g_02427
OG0000625	Syat.g_00674	Syal.g_02428
OG0000626	Syat.g_00675	Syal.g_02429
OG0000627	Syat.g_00641	Syal.g_02048
OG0000628	Syat.g_00640	Syal.g_02047
OG0000629	Syat.g_00637	Syal.g_02044
OG0000630	Syat.g_00631	Syal.g_02040
OG0000631	Syat.g_00624	Syal.g_02031
OG0000632	Syat.g_00623	Syal.g_02030
OG0000633	Syat.g_00622	Syal.g_02029
OG0000634	Syat.g_00475	Syal.g_02410
OG0000635	Syat.g_00476	Syal.g_02411
OG0000636	Syat.g_00478	Syal.g_02413
OG0000637	Syat.g_00480	Syal.g_02415
OG0000638	Syat.g_00481	Syal.g_02416
OG0000639	Syat.g_00482	Syal.g_01868
OG0000640	Syat.g_00483	Syal.g_01869
OG0000641	Syat.g_00488	Syal.g_01873
OG0000642	Syat.g_00489	Syal.g_01874
OG0000643	Syat.g_00494	Syal.g_01875
OG0000644	Syat.g_00495	Syal.g_01876
OG0000645	Syat.g_00496	Syal.g_01878
OG0000646	Syat.g_00499	Syal.g_01881
OG0000647	Syat.g_00501	Syal.g_01883
OG0000648	Syat.g_00504	Syal.g_02438
OG0000649	Syat.g_00505	Syal.g_02439
OG0000650	Syat.g_00506	Syal.g_02440
OG0000651	Syat.g_00507	Syal.g_02441
OG0000652	Syat.g_00508	Syal.g_02442
OG0000653	Syat.g_00510	Syal.g_02444
OG0000654	Syat.g_00514	Syal.g_02445
OG0000655	Syat.g_00515	Syal.g_02446
OG0000656	Syat.g_00518	Syal.g_02449
OG0000657	Syat.g_00720	Syal.g_02460
OG0000658	Syat.g_00723	Syal.g_02465
OG0000659	Syat.g_00724	Syal.g_02466
OG0000660	Syat.g_00740	Syal.g_02470
OG0000661	Syat.g_00742	Syal.g_02472
OG0000662	Syat.g_00746	Syal.g_02474
OG0000663	Syat.g_00749	Syal.g_02477
OG0000664	Syat.g_00752	Syal.g_02478
OG0000665	Syat.g_03302	Syal.g_02593
OG0000666	Syat.g_01415	Syal.g_02605
OG0000667	Syat.g_00958, Syat.g_03278	Syal.g_02192
OG0000668	Syat.g_00710	Syal.g_01920
OG0000669	Syat.g_00416	Syal.g_02295
OG0000670	Syat.g_00419	Syal.g_02956
OG0000671	Syat.g_00421	Syal.g_02291
OG0000672	Syat.g_00424	Syal.g_02288
OG0000673	Syat.g_00430	Syal.g_02285
OG0000674	Syat.g_00432	Syal.g_02283
OG0000675	Syat.g_00433	Syal.g_02282
OG0000676	Syat.g_00436	Syal.g_02272
OG0000677	Syat.g_00437	Syal.g_02271
OG0000678	Syat.g_00439	Syal.g_02264
OG0000679	Syat.g_00448	Syal.g_02252
OG0000680	Syat.g_00449	Syal.g_02251
OG0000681	Syat.g_00452	Syal.g_02248
OG0000682	Syat.g_00453	Syal.g_02247
OG0000683	Syat.g_00454	Syal.g_02246
OG0000684	Syat.g_00457	Syal.g_02242
OG0000685	Syat.g_02571	Syal.g_02240
OG0000686	Syat.g_00459	Syal.g_02239
OG0000687	Syat.g_00460	Syal.g_02237
OG0000688	Syat.g_00463	Syal.g_02225
OG0000689	Syat.g_00465	Syal.g_02223
OG0000690	Syat.g_00466	Syal.g_02222
OG0000691	Syat.g_00467	Syal.g_02221
OG0000692	Syat.g_00469	Syal.g_02220
OG0000693	Syat.g_00471	Syal.g_02218
OG0000694	Syat.g_00472	Syal.g_02217
OG0000695	Syat.g_00619	Syal.g_02027
OG0000696	Syat.g_00618	Syal.g_02026
OG0000697	Syat.g_00616	Syal.g_02025
OG0000698	Syat.g_00613	Syal.g_02022
OG0000699	Syat.g_00611	Syal.g_02021
OG0000700	Syat.g_00610	Syal.g_02020
OG0000701	Syat.g_00609	Syal.g_02019
OG0000702	Syat.g_00606	Syal.g_02011
OG0000703	Syat.g_00601	Syal.g_02010
OG0000704	Syat.g_00599	Syal.g_02008
OG0000705	Syat.g_00592	Syal.g_01999
OG0000706	Syat.g_00591	Syal.g_01998
OG0000707	Syat.g_00590	Syal.g_01997
OG0000708	Syat.g_00587	Syal.g_01994
OG0000709	Syat.g_00573	Syal.g_01986
OG0000710	Syat.g_00567	Syal.g_01982
OG0000711	Syat.g_00539	Syal.g_01954
OG0000712	Syat.g_00537	Syal.g_01952
OG0000713	Syat.g_00536	Syal.g_01951
OG0000714	Syat.g_00532	Syal.g_01948
OG0000715	Syat.g_00530	Syal.g_01934
OG0000716	Syat.g_00527	Syal.g_01930
OG0000717	Syat.g_00526	Syal.g_01929
OG0000718	Syat.g_00522	Syal.g_01925
OG0000719	Syat.g_00712	Syal.g_01922
OG0000720	Syat.g_00699	Syal.g_01908
OG0000721	Syat.g_00697	Syal.g_01906
OG0000722	Syat.g_00696	Syal.g_01905
OG0000723	Syat.g_00686	Syal.g_02433
OG0000724	Syat.g_00782	Syal.g_01829
OG0000725	Syat.g_00810	Syal.g_01820
OG0000726	Syat.g_00811	Syal.g_01819
OG0000727	Syat.g_00812	Syal.g_01818
OG0000728	Syat.g_00814	Syal.g_01816
OG0000729	Syat.g_02224	Syal.g_01510
OG0000730	Syat.g_01617	Syal.g_00345
OG0000731	Syat.g_01605	Syal.g_00356
OG0000732	Syat.g_02290	Syal.g_00149
OG0000733	Syat.g_03285	Syal.g_01105
OG0000734	Syat.g_01579	Syal.g_00828
OG0000735	Syat.g_03235	Syal.g_01627
OG0000736	Syat.g_03236	Syal.g_01628
OG0000737	Syat.g_03237	Syal.g_01629
OG0000738	Syat.g_03251	Syal.g_01634
OG0000739	Syat.g_03252	Syal.g_01645
OG0000740	Syat.g_03253	Syal.g_01646
OG0000741	Syat.g_03256	Syal.g_01649
OG0000742	Syat.g_03259	Syal.g_01652
OG0000743	Syat.g_03262	Syal.g_01654
OG0000744	Syat.g_03263	Syal.g_01655
OG0000745	Syat.g_03266	Syal.g_01657
OG0000746	Syat.g_00314	Syal.g_01659
OG0000747	Syat.g_00313	Syal.g_01660
OG0000748	Syat.g_00305	Syal.g_01674
OG0000749	Syat.g_00303	Syal.g_01675
OG0000750	Syat.g_00302	Syal.g_01676
OG0000751	Syat.g_00296	Syal.g_01688
OG0000752	Syat.g_00294	Syal.g_01690
OG0000753	Syat.g_00291	Syal.g_01693
OG0000754	Syat.g_00250	Syal.g_01698
OG0000755	Syat.g_00217	Syal.g_01707
OG0000756	Syat.g_00216	Syal.g_01708
OG0000757	Syat.g_00205	Syal.g_01715
OG0000758	Syat.g_00204	Syal.g_01716
OG0000759	Syat.g_00203	Syal.g_01717
OG0000760	Syat.g_00202	Syal.g_01718
OG0000761	Syat.g_00201	Syal.g_01719
OG0000762	Syat.g_00199	Syal.g_01721
OG0000763	Syat.g_00924	Syal.g_01723
OG0000764	Syat.g_00923	Syal.g_01724
OG0000765	Syat.g_00897	Syal.g_01768
OG0000766	Syat.g_00896	Syal.g_01767
OG0000767	Syat.g_00894	Syal.g_01765
OG0000768	Syat.g_00893	Syal.g_01764
OG0000769	Syat.g_00891	Syal.g_01762
OG0000770	Syat.g_00886	Syal.g_01758
OG0000771	Syat.g_00788	Syal.g_01835
OG0000772	Syat.g_01768	Syal.g_01641
OG0000773	Syat.g_01114	Syal.g_01618
OG0000774	Syat.g_01146	Syal.g_01610
OG0000775	Syat.g_01148	Syal.g_01608
OG0000776	Syat.g_01149	Syal.g_01607
OG0000777	Syat.g_01150	Syal.g_01606
OG0000778	Syat.g_01151	Syal.g_01605
OG0000779	Syat.g_01154	Syal.g_01599
OG0000780	Syat.g_01157	Syal.g_01594
OG0000781	Syat.g_01161	Syal.g_01590
OG0000782	Syat.g_01162	Syal.g_01589
OG0000783	Syat.g_01163	Syal.g_01588
OG0000784	Syat.g_01164	Syal.g_01587
OG0000785	Syat.g_01166	Syal.g_01585
OG0000786	Syat.g_01170	Syal.g_01579
OG0000787	Syat.g_01171	Syal.g_01578
OG0000788	Syat.g_00087	Syal.g_02619
OG0000789	Syat.g_00845	Syal.g_02598
OG0000790	Syat.g_01300	Syal.g_02883
OG0000791	Syat.g_01302	Syal.g_02882
OG0000792	Syat.g_01303	Syal.g_02881
OG0000793	Syat.g_01412	Syal.g_02876
OG0000794	Syat.g_01414	Syal.g_02875
OG0000795	Syat.g_01416	Syal.g_02874
OG0000796	Syat.g_01422	Syal.g_02870
OG0000797	Syat.g_01423	Syal.g_02869
OG0000798	Syat.g_02057	Syal.g_01260
OG0000798	Syat.g_01214	Syal.g_01372
OG0000799	Syat.g_01256	Syal.g_01547
OG0000800	Syat.g_01255	Syal.g_01542
OG0000801	Syat.g_01253	Syal.g_01541
OG0000802	Syat.g_01245	Syal.g_01536
OG0000803	Syat.g_01241	Syal.g_00040
OG0000804	Syat.g_01238	Syal.g_00036
OG0000805	Syat.g_01236	Syal.g_00030
OG0000806	Syat.g_01234	Syal.g_00028
OG0000807	Syat.g_01233	Syal.g_00026
OG0000808	Syat.g_01232	Syal.g_00025
OG0000809	Syat.g_01229	Syal.g_00022
OG0000810	Syat.g_01228	Syal.g_00021
OG0000811	Syat.g_01186	Syal.g_00380
OG0000812	Syat.g_01182	Syal.g_00382
OG0000813	Syat.g_01181	Syal.g_00383
OG0000814	Syat.g_01179	Syal.g_00385
OG0000815	Syat.g_01177	Syal.g_00391
OG0000816	Syat.g_01175	Syal.g_00393
OG0000817	Syat.g_01279	Syal.g_00394
OG0000818	Syat.g_01325	Syal.g_00401
OG0000819	Syat.g_01326	Syal.g_00402
OG0000820	Syat.g_01327	Syal.g_00403
OG0000821	Syat.g_01333	Syal.g_00409
OG0000822	Syat.g_01335	Syal.g_00411
OG0000823	Syat.g_01336	Syal.g_00412
OG0000824	Syat.g_01342	Syal.g_00417
OG0000825	Syat.g_01343	Syal.g_00418
OG0000826	Syat.g_01344	Syal.g_00419
OG0000827	Syat.g_01345	Syal.g_00420
OG0000828	Syat.g_01348	Syal.g_00423
OG0000829	Syat.g_01349	Syal.g_00424
OG0000830	Syat.g_01350	Syal.g_00425
OG0000831	Syat.g_01353	Syal.g_00427
OG0000832	Syat.g_02982	Syal.g_02967
OG0000833	Syat.g_03072	Syal.g_02976
OG0000834	Syat.g_03073	Syal.g_02979
OG0000835	Syat.g_03075	Syal.g_02980
OG0000836	Syat.g_03078	Syal.g_02983
OG0000837	Syat.g_03079	Syal.g_02984
OG0000838	Syat.g_03083	Syal.g_02988
OG0000839	Syat.g_03084	Syal.g_02989
OG0000840	Syat.g_03085	Syal.g_02990
OG0000841	Syat.g_03086	Syal.g_02991
OG0000842	Syat.g_03087	Syal.g_02992
OG0000843	Syat.g_03088	Syal.g_02993
OG0000844	Syat.g_03090	Syal.g_02995
OG0000845	Syat.g_03091	Syal.g_02996
OG0000846	Syat.g_03092	Syal.g_02997
OG0000847	Syat.g_03093	Syal.g_02998
OG0000848	Syat.g_03095	Syal.g_03000
OG0000849	Syat.g_03096	Syal.g_03001
OG0000850	Syat.g_03098	Syal.g_03008
OG0000851	Syat.g_03101	Syal.g_00561
OG0000852	Syat.g_03102	Syal.g_00562
OG0000853	Syat.g_03106	Syal.g_00566
OG0000854	Syat.g_03108	Syal.g_00568
OG0000855	Syat.g_03109	Syal.g_00569
OG0000856	Syat.g_03305	Syal.g_02704
OG0000857	Syat.g_00500	Syal.g_01882
OG0000858	Syat.g_03114	Syal.g_00576
OG0000859	Syat.g_03115	Syal.g_00577
OG0000860	Syat.g_03126	Syal.g_00589
OG0000861	Syat.g_03127	Syal.g_00590
OG0000862	Syat.g_03136	Syal.g_00591
OG0000863	Syat.g_03138	Syal.g_00594
OG0000864	Syat.g_03139	Syal.g_00595
OG0000865	Syat.g_03140	Syal.g_00596
OG0000866	Syat.g_03141	Syal.g_00597
OG0000867	Syat.g_03142	Syal.g_00598
OG0000868	Syat.g_03067	Syal.g_00604
OG0000869	Syat.g_03054	Syal.g_00609
OG0000870	Syat.g_03049	Syal.g_00614
OG0000871	Syat.g_03048	Syal.g_00615
OG0000872	Syat.g_03042	Syal.g_00621
OG0000873	Syat.g_03039	Syal.g_00624
OG0000874	Syat.g_03037	Syal.g_00627
OG0000875	Syat.g_03035	Syal.g_00629
OG0000876	Syat.g_00745	Syal.g_00631
OG0000877	Syat.g_03024	Syal.g_00633
OG0000878	Syat.g_03023	Syal.g_00634
OG0000879	Syat.g_03022	Syal.g_00635
OG0000880	Syat.g_03021	Syal.g_00636
OG0000881	Syat.g_03016	Syal.g_00641
OG0000882	Syat.g_03011	Syal.g_00646
OG0000883	Syat.g_03007	Syal.g_00648
OG0000884	Syat.g_03005	Syal.g_00650
OG0000885	Syat.g_03004	Syal.g_00651
OG0000886	Syat.g_03003	Syal.g_00652
OG0000887	Syat.g_03002	Syal.g_00653
OG0000888	Syat.g_03000	Syal.g_00655
OG0000889	Syat.g_02997	Syal.g_00657
OG0000890	Syat.g_02994	Syal.g_00663
OG0000891	Syat.g_02993	Syal.g_00664
OG0000892	Syat.g_02992	Syal.g_00668
OG0000893	Syat.g_01864	Syal.g_00193
OG0000894	Syat.g_01860	Syal.g_00196
OG0000895	Syat.g_01856	Syal.g_00200
OG0000896	Syat.g_01855	Syal.g_00201
OG0000897	Syat.g_01853	Syal.g_00203
OG0000898	Syat.g_01852	Syal.g_00204
OG0000899	Syat.g_01851	Syal.g_00205
OG0000900	Syat.g_01850	Syal.g_00206
OG0000901	Syat.g_01845	Syal.g_00211
OG0000902	Syat.g_01843	Syal.g_00213
OG0000903	Syat.g_01830	Syal.g_00227
OG0000904	Syat.g_01834	Syal.g_00222
OG0000905	Syat.g_01839	Syal.g_00217
OG0000906	Syat.g_01841	Syal.g_00215
OG0000907	Syat.g_01828	Syal.g_00229
OG0000908	Syat.g_01825	Syal.g_00232
OG0000909	Syat.g_01824	Syal.g_00233
OG0000910	Syat.g_01823	Syal.g_00234
OG0000911	Syat.g_01821	Syal.g_00237
OG0000912	Syat.g_01820	Syal.g_00238
OG0000913	Syat.g_01819	Syal.g_00239
OG0000914	Syat.g_01818	Syal.g_00240
OG0000915	Syat.g_01816	Syal.g_00241
OG0000916	Syat.g_01815	Syal.g_00242
OG0000917	Syat.g_01814	Syal.g_00243
OG0000918	Syat.g_01813	Syal.g_00244
OG0000919	Syat.g_01812	Syal.g_00245
OG0000920	Syat.g_01811	Syal.g_00246
OG0000921	Syat.g_01810	Syal.g_00247
OG0000922	Syat.g_01809	Syal.g_00248
OG0000923	Syat.g_01805	Syal.g_00252
OG0000924	Syat.g_01804	Syal.g_00253
OG0000925	Syat.g_01803	Syal.g_00254
OG0000926	Syat.g_01802	Syal.g_00255
OG0000927	Syat.g_01800	Syal.g_00257
OG0000928	Syat.g_01799	Syal.g_00258
OG0000929	Syat.g_01798	Syal.g_00259
OG0000930	Syat.g_01797	Syal.g_00260
OG0000931	Syat.g_01796	Syal.g_00261
OG0000932	Syat.g_01794	Syal.g_00262
OG0000933	Syat.g_01788	Syal.g_00268
OG0000934	Syat.g_01786	Syal.g_00270
OG0000935	Syat.g_01665	Syal.g_00271
OG0000936	Syat.g_01664	Syal.g_00272
OG0000937	Syat.g_01663	Syal.g_00273
OG0000938	Syat.g_01659	Syal.g_00276
OG0000939	Syat.g_01658	Syal.g_00277
OG0000940	Syat.g_01651	Syal.g_00285
OG0000941	Syat.g_01649	Syal.g_00287
OG0000942	Syat.g_01647	Syal.g_00289
OG0000943	Syat.g_01646	Syal.g_00290
OG0000944	Syat.g_01644	Syal.g_00292
OG0000945	Syat.g_01643	Syal.g_00294
OG0000946	Syat.g_01633	Syal.g_00301
OG0000947	Syat.g_01630	Syal.g_00304
OG0000948	Syat.g_01629	Syal.g_00305
OG0000949	Syat.g_02142	Syal.g_01341
OG0000950	Syat.g_02152	Syal.g_01348
OG0000951	Syat.g_02157	Syal.g_01353
OG0000952	Syat.g_02162	Syal.g_01363
OG0000953	Syat.g_02166	Syal.g_01435
OG0000954	Syat.g_02187	Syal.g_01443
OG0000955	Syat.g_02188	Syal.g_01444
OG0000956	Syat.g_02191	Syal.g_01446
OG0000957	Syat.g_02204	Syal.g_01457
OG0000958	Syat.g_02205	Syal.g_01458
OG0000959	Syat.g_02212	Syal.g_01482
OG0000960	Syat.g_02213	Syal.g_01483
OG0000961	Syat.g_02873	Syal.g_01507
OG0000962	Syat.g_02223	Syal.g_01509
OG0000963	Syat.g_02226	Syal.g_01514
OG0000964	Syat.g_02227	Syal.g_01515
OG0000965	Syat.g_02228	Syal.g_01516
OG0000966	Syat.g_02259	Syal.g_00176
OG0000967	Syat.g_02263	Syal.g_00171
OG0000968	Syat.g_02269	Syal.g_00169
OG0000969	Syat.g_02271	Syal.g_00167
OG0000970	Syat.g_02272	Syal.g_00166
OG0000971	Syat.g_02274	Syal.g_00164
OG0000972	Syat.g_02275	Syal.g_00163
OG0000973	Syat.g_02276	Syal.g_00162
OG0000974	Syat.g_02277	Syal.g_00161
OG0000975	Syat.g_02278	Syal.g_00160
OG0000976	Syat.g_02279	Syal.g_00159
OG0000977	Syat.g_02281	Syal.g_00157
OG0000978	Syat.g_02283	Syal.g_00156
OG0000979	Syat.g_02286	Syal.g_00153
OG0000980	Syat.g_02289	Syal.g_00150
OG0000981	Syat.g_02292	Syal.g_00147
OG0000982	Syat.g_02691	Syal.g_01068
OG0000983	Syat.g_02690	Syal.g_01069
OG0000984	Syat.g_02689	Syal.g_01070
OG0000985	Syat.g_02685	Syal.g_01074
OG0000986	Syat.g_02680	Syal.g_01076
OG0000987	Syat.g_02678	Syal.g_01080
OG0000988	Syat.g_02672	Syal.g_01086
OG0000989	Syat.g_02657	Syal.g_01098
OG0000990	Syat.g_02500	Syal.g_01118
OG0000991	Syat.g_02503	Syal.g_01120
OG0000992	Syat.g_02507	Syal.g_01122
OG0000993	Syat.g_02508	Syal.g_01123
OG0000994	Syat.g_02512	Syal.g_01127
OG0000995	Syat.g_02517	Syal.g_01132
OG0000996	Syat.g_02446	Syal.g_01162
OG0000997	Syat.g_02417	Syal.g_01171
OG0000998	Syat.g_02415	Syal.g_01173
OG0000999	Syat.g_02414	Syal.g_01174
OG0001001	Syat.g_02400	Syal.g_01182
OG0001002	Syat.g_02394	Syal.g_00082
OG0001003	Syat.g_02392	Syal.g_00084
OG0001004	Syat.g_02391	Syal.g_00085
OG0001005	Syat.g_02390	Syal.g_00087
OG0001006	Syat.g_02378	Syal.g_00094
OG0001007	Syat.g_02376	Syal.g_00096
OG0001008	Syat.g_02971	Syal.g_00524
OG0001009	Syat.g_02311	Syal.g_00129
OG0001010	Syat.g_02310	Syal.g_00130
OG0001011	Syat.g_02308	Syal.g_00131
OG0001012	Syat.g_01004	Syal.g_01064
OG0001013	Syat.g_02716	Syal.g_01026
OG0001014	Syat.g_02721	Syal.g_01022
OG0001015	Syat.g_02722	Syal.g_01021
OG0001016	Syat.g_01474	Syal.g_00756
OG0001017	Syat.g_01480	Syal.g_00762
OG0001018	Syat.g_01482	Syal.g_00764
OG0001019	Syat.g_01532	Syal.g_00785
OG0001020	Syat.g_01539	Syal.g_00796
OG0001021	Syat.g_01552	Syal.g_00800
OG0001022	Syat.g_01555	Syal.g_00805
OG0001023	Syat.g_01556	Syal.g_00806
OG0001024	Syat.g_01560	Syal.g_00810
OG0001025	Syat.g_01566	Syal.g_00817
OG0001026	Syat.g_01582	Syal.g_00830
OG0001027	Syat.g_02947	Syal.g_00834
OG0001028	Syat.g_02944	Syal.g_00836
OG0001029	Syat.g_02942	Syal.g_00838
OG0001030	Syat.g_02922	Syal.g_00860
OG0001031	Syat.g_02836	Syal.g_00936
OG0001032	Syat.g_02834	Syal.g_00938
OG0001033	Syat.g_02784	Syal.g_00972
OG0001034	Syat.g_01448	Syal.g_00684
OG0001035	Syat.g_01885	Syal.g_01226
OG0001036	Syat.g_01939	Syal.g_01231
OG0001037	Syat.g_01941	Syal.g_01233
OG0001038	Syat.g_02058	Syal.g_01261
OG0001039	Syat.g_02061	Syal.g_01264
OG0001040	Syat.g_02064	Syal.g_01267
OG0001041	Syat.g_02070	Syal.g_01272
OG0001042	Syat.g_02100	Syal.g_01300
OG0001043	Syat.g_02103	Syal.g_01304
OG0001044	Syat.g_01615	Syal.g_00346
OG0001045	Syat.g_01602	Syal.g_00359
OG0001046	Syat.g_00552	Syal.g_01967
OG0001047	Syat.g_02973	Syal.g_00522
OG0001048	Syat.g_02974	Syal.g_00521
OG0001049	Syat.g_01290	Syal.g_00518
OG0001050	Syat.g_01289	Syal.g_00517
OG0001051	Syat.g_01288	Syal.g_00516
OG0001052	Syat.g_01375	Syal.g_00467
OG0001053	Syat.g_03173	Syal.g_02900
OG0001054	Syat.g_03192	Syal.g_02919
OG0001055	Syat.g_03224	Syal.g_02940
OG0001056	Syat.g_03275	Syal.g_02833
OG0001057	Syat.g_00102	Syal.g_01574
OG0001058	Syat.g_00079	Syal.g_02812
OG0001059	Syat.g_00075	Syal.g_02808
OG0001061	Syat.g_00051	Syal.g_02783
OG0001062	Syat.g_00048	Syal.g_02781
OG0001063	Syat.g_00042	Syal.g_02776
OG0001064	Syat.g_00041	Syal.g_02775
OG0001065	Syat.g_00040	Syal.g_02774
OG0001066	Syat.g_00039	Syal.g_02773
OG0001067	Syat.g_00038	Syal.g_02772
OG0001068	Syat.g_00037	Syal.g_02771
OG0001069	Syat.g_00036	Syal.g_02770
OG0001070	Syat.g_00032	Syal.g_02766
OG0001071	Syat.g_00031	Syal.g_02765
OG0001072	Syat.g_00028	Syal.g_02761
OG0001073	Syat.g_00009	Syal.g_02746
OG0001074	Syat.g_01015	Syal.g_02575
OG0001075	Syat.g_01037	Syal.g_02726
OG0001076	Syat.g_03315	Syal.g_02712
OG0001077	Syat.g_03290	Syal.g_02702
OG0001078	Syat.g_00118	Syal.g_02635
OG0001079	Syat.g_00378	Syal.g_02618
OG0001080	Syat.g_00368	Syal.g_02514
OG0001081	Syat.g_00366	Syal.g_02175
OG0001082	Syat.g_00365	Syal.g_02176
OG0001083	Syat.g_00390	Syal.g_02184
OG0001084	Syat.g_00391	Syal.g_02187
OG0001085	Syat.g_00408	Syal.g_02206
OG0001086	Syat.g_00410	Syal.g_02208
OG0001087	Syat.g_03277	Syal.g_01782
OG0001088	Syat.g_02496	Syal.g_01785
OG0001089	Syat.g_00818	Syal.g_01811
OG0001090	Syat.g_00659	Syal.g_01859
OG0001091	Syat.g_00661	Syal.g_01862
OG0001092	Syat.g_00663	Syal.g_01864
OG0001093	Syat.g_00669	Syal.g_02419
OG0001094	Syat.g_00473	Syal.g_02216
OG0001095	Syat.g_00497	Syal.g_01879
OG0001096	Syat.g_00516	Syal.g_02447
OG0001097	Syat.g_00743	Syal.g_02473
OG0001098	Syat.g_01672	Syal.g_02083
OG0001099	Syat.g_02943	Syal.g_00837
OG0001100	Syat.g_00418	Syal.g_02293
OG0001101	Syat.g_00420	Syal.g_02292
OG0001102	Syat.g_00423	Syal.g_02289
OG0001103	Syat.g_00425	Syal.g_02287
OG0001104	Syat.g_00458	Syal.g_02241
OG0001105	Syat.g_00461	Syal.g_02236
OG0001106	Syat.g_00598	Syal.g_02007
OG0001107	Syat.g_00580	Syal.g_01993
OG0001108	Syat.g_00570	Syal.g_01985
OG0001109	Syat.g_00568	Syal.g_01983
OG0001110	Syat.g_00566	Syal.g_01981
OG0001111	Syat.g_00564	Syal.g_01979
OG0001112	Syat.g_00562	Syal.g_01977
OG0001113	Syat.g_00561	Syal.g_02244
OG0001114	Syat.g_00560	Syal.g_01976
OG0001115	Syat.g_00557	Syal.g_01972
OG0001116	Syat.g_00555	Syal.g_01970
OG0001117	Syat.g_00554	Syal.g_01969
OG0001118	Syat.g_00553	Syal.g_01968
OG0001119	Syat.g_00551	Syal.g_01966
OG0001120	Syat.g_00546	Syal.g_01962
OG0001122	Syat.g_00711	Syal.g_01921
OG0001123	Syat.g_00704	Syal.g_01913
OG0001124	Syat.g_00702	Syal.g_01911
OG0001125	Syat.g_00700	Syal.g_01909
OG0001126	Syat.g_00790	Syal.g_01837
OG0001127	Syat.g_00789	Syal.g_01836
OG0001128	Syat.g_00786	Syal.g_01833
OG0001129	Syat.g_00784	Syal.g_01831
OG0001130	Syat.g_00783	Syal.g_01830
OG0001131	Syat.g_01674	Syal.g_02260
OG0001132	Syat.g_00965	Syal.g_02553
OG0001133	Syat.g_03311	Syal.g_02710
OG0001136	Syat.g_03257	Syal.g_01650
OG0001137	Syat.g_00306	Syal.g_01673
OG0001138	Syat.g_00214	Syal.g_01709
OG0001139	Syat.g_00209	Syal.g_01711
OG0001140	Syat.g_00208	Syal.g_01712
OG0001141	Syat.g_00207	Syal.g_01713
OG0001142	Syat.g_00206	Syal.g_01714
OG0001143	Syat.g_00925	Syal.g_01722
OG0001144	Syat.g_00906	Syal.g_01736
OG0001145	Syat.g_01117	Syal.g_01614
OG0001146	Syat.g_01158	Syal.g_01593
OG0001147	Syat.g_01368	Syal.g_00458
OG0001148	Syat.g_01297	Syal.g_02886
OG0001149	Syat.g_01298	Syal.g_02885
OG0001150	Syat.g_01299	Syal.g_02884
OG0001151	Syat.g_01420	Syal.g_02872
OG0001152	Syat.g_01421	Syal.g_02871
OG0001153	Syat.g_01346	Syal.g_00421
OG0001154	Syat.g_01347	Syal.g_00422
OG0001155	Syat.g_02774	Syal.g_02969
OG0001156	Syat.g_02978	Syal.g_02972
OG0001157	Syat.g_02977	Syal.g_02973
OG0001158	Syat.g_02976	Syal.g_02974
OG0001159	Syat.g_02975	Syal.g_02975
OG0001160	Syat.g_03104	Syal.g_00564
OG0001161	Syat.g_02384	Syal.g_01104
OG0001162	Syat.g_01528	Syal.g_01577
OG0001163	Syat.g_03112	Syal.g_00573
OG0001164	Syat.g_03116	Syal.g_00579
OG0001165	Syat.g_03121	Syal.g_00584
OG0001166	Syat.g_03050	Syal.g_00613
OG0001167	Syat.g_03019	Syal.g_00638
OG0001168	Syat.g_03017	Syal.g_00640
OG0001169	Syat.g_03015	Syal.g_00642
OG0001170	Syat.g_03013	Syal.g_00644
OG0001172	Syat.g_01858	Syal.g_00198
OG0001173	Syat.g_01857	Syal.g_00199
