Orthogroup	Prap	Prbg
OG0000541	Prap.g_01152	Prbg.g_00335
OG0000542	Prap.g_01151	Prbg.g_00336
OG0000543	Prap.g_01150	Prbg.g_00337
OG0000544	Prap.g_01149	Prbg.g_00338
OG0000545	Prap.g_01147	Prbg.g_00340
OG0000546	Prap.g_01146	Prbg.g_00341
OG0000547	Prap.g_01144	Prbg.g_00343
OG0000548	Prap.g_01142	Prbg.g_00345
OG0000549	Prap.g_01141	Prbg.g_00346
OG0000550	Prap.g_01140	Prbg.g_00347
OG0000551	Prap.g_01138	Prbg.g_00349
OG0000552	Prap.g_01137	Prbg.g_00350
OG0000553	Prap.g_00397	Prbg.g_01427
OG0000554	Prap.g_00396	Prbg.g_01426
OG0000555	Prap.g_00395	Prbg.g_01425
OG0000556	Prap.g_00394	Prbg.g_01424
OG0000557	Prap.g_00393	Prbg.g_01423
OG0000558	Prap.g_00392	Prbg.g_01422
OG0000559	Prap.g_00391	Prbg.g_01421
OG0000560	Prap.g_00389	Prbg.g_01419
OG0000561	Prap.g_00388	Prbg.g_01418
OG0000562	Prap.g_00386	Prbg.g_01416
OG0000563	Prap.g_00385	Prbg.g_01415
OG0000564	Prap.g_00384	Prbg.g_01414
OG0000565	Prap.g_00383	Prbg.g_01413
OG0000566	Prap.g_00382	Prbg.g_01412
OG0000567	Prap.g_00381	Prbg.g_01411
OG0000568	Prap.g_00380	Prbg.g_01410
OG0000569	Prap.g_00379	Prbg.g_01409
OG0000570	Prap.g_00378	Prbg.g_01408
OG0000571	Prap.g_00377	Prbg.g_01407
OG0000572	Prap.g_00376	Prbg.g_01406
OG0000573	Prap.g_00373	Prbg.g_01403
OG0000574	Prap.g_00372	Prbg.g_01402
OG0000575	Prap.g_00371	Prbg.g_01401
OG0000576	Prap.g_00370	Prbg.g_01400
OG0000577	Prap.g_00369	Prbg.g_01399
OG0000578	Prap.g_00368	Prbg.g_01398
OG0000579	Prap.g_00367	Prbg.g_01397
OG0000580	Prap.g_00366	Prbg.g_01396
OG0000581	Prap.g_00365	Prbg.g_01395
OG0000582	Prap.g_00364	Prbg.g_01394
OG0000583	Prap.g_00363	Prbg.g_01393
OG0000584	Prap.g_00361	Prbg.g_01391
OG0000585	Prap.g_00360	Prbg.g_01390
OG0000586	Prap.g_00358	Prbg.g_01388
OG0000587	Prap.g_00357	Prbg.g_01387
OG0000588	Prap.g_00831	Prbg.g_01111
OG0000589	Prap.g_00830	Prbg.g_01112
OG0000590	Prap.g_00828	Prbg.g_01114
OG0000591	Prap.g_00822	Prbg.g_01120
OG0000592	Prap.g_00821	Prbg.g_01121
OG0000593	Prap.g_00820	Prbg.g_01122
OG0000594	Prap.g_00817	Prbg.g_01125
OG0000595	Prap.g_00816	Prbg.g_01126
OG0000596	Prap.g_00815	Prbg.g_01127
OG0000597	Prap.g_00813	Prbg.g_01129
OG0000598	Prap.g_00812	Prbg.g_01130
OG0000599	Prap.g_00811	Prbg.g_01131
OG0000600	Prap.g_00810	Prbg.g_01132
OG0000601	Prap.g_00807	Prbg.g_01135
OG0000602	Prap.g_00806	Prbg.g_01136
OG0000603	Prap.g_00805	Prbg.g_01137
OG0000604	Prap.g_00802	Prbg.g_01140
OG0000605	Prap.g_00801	Prbg.g_01141
OG0000606	Prap.g_00800	Prbg.g_01142
OG0000607	Prap.g_00798	Prbg.g_01144
OG0000608	Prap.g_00796	Prbg.g_01146
OG0000609	Prap.g_01489	Prbg.g_01939
OG0000610	Prap.g_00872	Prbg.g_01070
OG0000611	Prap.g_00790	Prbg.g_01152
OG0000612	Prap.g_00789	Prbg.g_01153
OG0000613	Prap.g_00344	Prbg.g_01374
OG0000614	Prap.g_00343	Prbg.g_01373
OG0000615	Prap.g_00341	Prbg.g_01371
OG0000616	Prap.g_00340	Prbg.g_01370
OG0000617	Prap.g_00339	Prbg.g_01369
OG0000618	Prap.g_00338	Prbg.g_01368
OG0000619	Prap.g_00337	Prbg.g_01367
OG0000620	Prap.g_00336	Prbg.g_01366
OG0000621	Prap.g_00335	Prbg.g_01365
OG0000622	Prap.g_00334	Prbg.g_01364
OG0000623	Prap.g_00333	Prbg.g_01363
OG0000624	Prap.g_00331	Prbg.g_01361
OG0000625	Prap.g_00330	Prbg.g_01360
OG0000626	Prap.g_00329	Prbg.g_01359
OG0000627	Prap.g_00328	Prbg.g_01358
OG0000628	Prap.g_00327	Prbg.g_01357
OG0000629	Prap.g_00326	Prbg.g_01356
OG0000630	Prap.g_00325	Prbg.g_01355
OG0000631	Prap.g_00323	Prbg.g_01353
OG0000632	Prap.g_00322	Prbg.g_01352
OG0000633	Prap.g_00036	Prbg.g_00006
OG0000634	Prap.g_00545	Prbg.g_00461
OG0000635	Prap.g_01121	Prbg.g_00366
OG0000636	Prap.g_01122	Prbg.g_00365
OG0000637	Prap.g_01123	Prbg.g_00364
OG0000638	Prap.g_01375	Prbg.g_00114
OG0000639	Prap.g_00688	Prbg.g_01254
OG0000640	Prap.g_00685	Prbg.g_01258
OG0000641	Prap.g_00683	Prbg.g_01260
OG0000642	Prap.g_00682	Prbg.g_01261
OG0000643	Prap.g_00681	Prbg.g_01262
OG0000644	Prap.g_00345	Prbg.g_01375
OG0000645	Prap.g_00788	Prbg.g_01154
OG0000646	Prap.g_00787	Prbg.g_01155
OG0000647	Prap.g_00786	Prbg.g_01156
OG0000648	Prap.g_00784	Prbg.g_01158
OG0000649	Prap.g_00783	Prbg.g_01159
OG0000650	Prap.g_00782	Prbg.g_01160
OG0000651	Prap.g_00781	Prbg.g_01161
OG0000652	Prap.g_00780	Prbg.g_01162
OG0000653	Prap.g_00779	Prbg.g_01163
OG0000654	Prap.g_00777	Prbg.g_01165
OG0000655	Prap.g_00775	Prbg.g_01167
OG0000656	Prap.g_00774	Prbg.g_01168
OG0000657	Prap.g_00773	Prbg.g_01169
OG0000658	Prap.g_00772	Prbg.g_01170
OG0000659	Prap.g_00771	Prbg.g_01171
OG0000660	Prap.g_00770	Prbg.g_01172
OG0000661	Prap.g_00769	Prbg.g_01173
OG0000662	Prap.g_00767	Prbg.g_01175
OG0000663	Prap.g_00766	Prbg.g_01176
OG0000664	Prap.g_00765	Prbg.g_01177
OG0000665	Prap.g_00764	Prbg.g_01178
OG0000666	Prap.g_00763	Prbg.g_01179
OG0000667	Prap.g_00762	Prbg.g_01180
OG0000668	Prap.g_00761	Prbg.g_01181
OG0000669	Prap.g_00759	Prbg.g_01183
OG0000670	Prap.g_00758	Prbg.g_01184
OG0000671	Prap.g_00757	Prbg.g_01185
OG0000672	Prap.g_00756	Prbg.g_01186
OG0000673	Prap.g_00755	Prbg.g_01187
OG0000674	Prap.g_00754	Prbg.g_01188
OG0000675	Prap.g_00752	Prbg.g_01190
OG0000676	Prap.g_00751	Prbg.g_01191
OG0000677	Prap.g_00748	Prbg.g_01194
OG0000678	Prap.g_00746	Prbg.g_01196
OG0000679	Prap.g_00744	Prbg.g_01198
OG0000680	Prap.g_00743	Prbg.g_01199
OG0000681	Prap.g_00742	Prbg.g_01200
OG0000682	Prap.g_00741	Prbg.g_01201
OG0000683	Prap.g_00739	Prbg.g_01203
OG0000684	Prap.g_00738	Prbg.g_01204
OG0000685	Prap.g_00737	Prbg.g_01205
OG0000686	Prap.g_00736	Prbg.g_01206
OG0000687	Prap.g_00735	Prbg.g_01207
OG0000688	Prap.g_00734	Prbg.g_01208
OG0000689	Prap.g_00733	Prbg.g_01209
OG0000690	Prap.g_00732	Prbg.g_01210
OG0000691	Prap.g_00731	Prbg.g_01211
OG0000692	Prap.g_00727	Prbg.g_01215
OG0000693	Prap.g_00726	Prbg.g_01216
OG0000694	Prap.g_00725	Prbg.g_01217
OG0000695	Prap.g_00724	Prbg.g_01218
OG0000696	Prap.g_00723	Prbg.g_01219
OG0000697	Prap.g_00721	Prbg.g_01221
OG0000698	Prap.g_00717	Prbg.g_01225
OG0000699	Prap.g_00716	Prbg.g_01226
OG0000700	Prap.g_00660	Prbg.g_01062
OG0000701	Prap.g_00655	Prbg.g_01067
OG0000702	Prap.g_00869	Prbg.g_01073
OG0000703	Prap.g_00867	Prbg.g_01075
OG0000704	Prap.g_00866	Prbg.g_01076
OG0000705	Prap.g_00864	Prbg.g_01078
OG0000706	Prap.g_00863	Prbg.g_01079
OG0000707	Prap.g_00861	Prbg.g_01081
OG0000708	Prap.g_00860	Prbg.g_01082
OG0000709	Prap.g_00858	Prbg.g_01084
OG0000710	Prap.g_00857	Prbg.g_01085
OG0000711	Prap.g_00856	Prbg.g_01086
OG0000712	Prap.g_00855	Prbg.g_01087
OG0000713	Prap.g_00854	Prbg.g_01088
OG0000714	Prap.g_00852	Prbg.g_01090
OG0000715	Prap.g_00851	Prbg.g_01091
OG0000716	Prap.g_00849	Prbg.g_01093
OG0000717	Prap.g_00848	Prbg.g_01094
OG0000718	Prap.g_00847	Prbg.g_01095
OG0000719	Prap.g_00845	Prbg.g_01097
OG0000720	Prap.g_00844	Prbg.g_01098
OG0000721	Prap.g_00841	Prbg.g_01101
OG0000722	Prap.g_00840	Prbg.g_01102
OG0000723	Prap.g_00839	Prbg.g_01103
OG0000724	Prap.g_00837	Prbg.g_01105
OG0000725	Prap.g_00836	Prbg.g_01106
OG0000726	Prap.g_00835	Prbg.g_01107
OG0000727	Prap.g_00834	Prbg.g_01108
OG0000728	Prap.g_00833	Prbg.g_01109
OG0000729	Prap.g_00832	Prbg.g_01110
OG0000730	Prap.g_00355	Prbg.g_01385
OG0000731	Prap.g_00353	Prbg.g_01383
OG0000732	Prap.g_00352	Prbg.g_01382
OG0000733	Prap.g_00351	Prbg.g_01381
OG0000734	Prap.g_00350	Prbg.g_01380
OG0000735	Prap.g_00348	Prbg.g_01378
OG0000736	Prap.g_00347	Prbg.g_01377
OG0000737	Prap.g_00346	Prbg.g_01376
OG0000738	Prap.g_00680	Prbg.g_01263
OG0000739	Prap.g_00679	Prbg.g_01264
OG0000740	Prap.g_00678	Prbg.g_01265
OG0000741	Prap.g_00677	Prbg.g_01266
OG0000742	Prap.g_00675	Prbg.g_01268
OG0000743	Prap.g_00239	Prbg.g_01269
OG0000744	Prap.g_00240	Prbg.g_01270
OG0000745	Prap.g_00241	Prbg.g_01271
OG0000746	Prap.g_00242	Prbg.g_01272
OG0000747	Prap.g_00243	Prbg.g_01273
OG0000748	Prap.g_00244	Prbg.g_01274
OG0000749	Prap.g_00245	Prbg.g_01275
OG0000750	Prap.g_00247	Prbg.g_01277
OG0000751	Prap.g_00248	Prbg.g_01278
OG0000752	Prap.g_00307	Prbg.g_01337
OG0000753	Prap.g_00250	Prbg.g_01280
OG0000754	Prap.g_00251	Prbg.g_01281
OG0000755	Prap.g_00252	Prbg.g_01282
OG0000756	Prap.g_00254	Prbg.g_01284
OG0000757	Prap.g_00255	Prbg.g_01285
OG0000758	Prap.g_00256	Prbg.g_01286
OG0000759	Prap.g_00258	Prbg.g_01288
OG0000760	Prap.g_00259	Prbg.g_01289
OG0000761	Prap.g_00260	Prbg.g_01290
OG0000762	Prap.g_00262	Prbg.g_01292
OG0000763	Prap.g_00263	Prbg.g_01293
OG0000764	Prap.g_00264	Prbg.g_01294
OG0000765	Prap.g_00265	Prbg.g_01295
OG0000766	Prap.g_00266	Prbg.g_01296
OG0000767	Prap.g_00268	Prbg.g_01298
OG0000768	Prap.g_00269	Prbg.g_01299
OG0000769	Prap.g_00270	Prbg.g_01300
OG0000770	Prap.g_00271	Prbg.g_01301
OG0000771	Prap.g_00272	Prbg.g_01302
OG0000772	Prap.g_00522	Prbg.g_01552
OG0000773	Prap.g_00274	Prbg.g_01304
OG0000774	Prap.g_00275	Prbg.g_01305
OG0000775	Prap.g_00276	Prbg.g_01306
OG0000776	Prap.g_00279	Prbg.g_01309
OG0000777	Prap.g_00280	Prbg.g_01310
OG0000778	Prap.g_00281	Prbg.g_01311
OG0000779	Prap.g_00282	Prbg.g_01312
OG0000780	Prap.g_00284	Prbg.g_01314
OG0000781	Prap.g_00286	Prbg.g_01316
OG0000782	Prap.g_00287	Prbg.g_01317
OG0000783	Prap.g_00291	Prbg.g_01321
OG0000784	Prap.g_00293	Prbg.g_01323
OG0000785	Prap.g_00294	Prbg.g_01324
OG0000786	Prap.g_00295	Prbg.g_01325
OG0000787	Prap.g_00296	Prbg.g_01326
OG0000788	Prap.g_00302	Prbg.g_01332
OG0000789	Prap.g_00305	Prbg.g_01335
OG0000790	Prap.g_00306	Prbg.g_01336
OG0000791	Prap.g_00309	Prbg.g_01339
OG0000792	Prap.g_00310	Prbg.g_01340
OG0000793	Prap.g_00311	Prbg.g_01341
OG0000794	Prap.g_00314	Prbg.g_01344
OG0000795	Prap.g_00697	Prbg.g_01245
OG0000796	Prap.g_00698	Prbg.g_01244
OG0000797	Prap.g_00700	Prbg.g_01242
OG0000798	Prap.g_00701	Prbg.g_01241
OG0000799	Prap.g_00702	Prbg.g_01240
OG0000800	Prap.g_00703	Prbg.g_01239
OG0000801	Prap.g_00706	Prbg.g_01236
OG0000802	Prap.g_00707	Prbg.g_01235
OG0000803	Prap.g_00709	Prbg.g_01233
OG0000804	Prap.g_00710	Prbg.g_01232
OG0000805	Prap.g_00711	Prbg.g_01231
OG0000806	Prap.g_00713	Prbg.g_01229
OG0000807	Prap.g_01345	Prbg.g_00141
OG0000808	Prap.g_00020	Prbg.g_00022
OG0000809	Prap.g_00504	Prbg.g_01534
OG0000810	Prap.g_01126	Prbg.g_00361
OG0000811	Prap.g_00539	Prbg.g_00455
OG0000812	Prap.g_00498	Prbg.g_01528
OG0000813	Prap.g_01366	Prbg.g_00123
OG0000814	Prap.g_00525	Prbg.g_01555
OG0000815	Prap.g_00058	Prbg.g_00528
OG0000816	Prap.g_01882	Prbg.g_00750
OG0000817	Prap.g_01881	Prbg.g_00751
OG0000818	Prap.g_00031	Prbg.g_00011
OG0000819	Prap.g_00478	Prbg.g_01508
OG0000820	Prap.g_00472	Prbg.g_01502
OG0000821	Prap.g_00470	Prbg.g_01500
OG0000822	Prap.g_00469	Prbg.g_01499
OG0000823	Prap.g_00468	Prbg.g_01498
OG0000824	Prap.g_00467	Prbg.g_01497
OG0000825	Prap.g_00466	Prbg.g_01496
OG0000826	Prap.g_00465	Prbg.g_01495
OG0000827	Prap.g_00464	Prbg.g_01494
OG0000828	Prap.g_00463	Prbg.g_01493
OG0000829	Prap.g_00462	Prbg.g_01492
OG0000830	Prap.g_00460	Prbg.g_01490
OG0000831	Prap.g_00457	Prbg.g_01487
OG0000832	Prap.g_00455	Prbg.g_01485
OG0000833	Prap.g_00454	Prbg.g_01484
OG0000834	Prap.g_00453	Prbg.g_01483
OG0000835	Prap.g_00452	Prbg.g_01482
OG0000836	Prap.g_00451	Prbg.g_01481
OG0000837	Prap.g_00448	Prbg.g_01478
OG0000838	Prap.g_00447	Prbg.g_01477
OG0000839	Prap.g_00446	Prbg.g_01476
OG0000840	Prap.g_00445	Prbg.g_01475
OG0000841	Prap.g_00444	Prbg.g_01474
OG0000842	Prap.g_00442	Prbg.g_01472
OG0000843	Prap.g_00441	Prbg.g_01471
OG0000844	Prap.g_00440	Prbg.g_01470
OG0000845	Prap.g_00439	Prbg.g_01469
OG0000846	Prap.g_00437	Prbg.g_01467
OG0000847	Prap.g_00435	Prbg.g_01465
OG0000848	Prap.g_00434	Prbg.g_01464
OG0000849	Prap.g_00431	Prbg.g_01461
OG0000850	Prap.g_00430	Prbg.g_01460
OG0000851	Prap.g_00428	Prbg.g_01458
OG0000852	Prap.g_00426	Prbg.g_01456
OG0000853	Prap.g_00424	Prbg.g_01454
OG0000854	Prap.g_00422	Prbg.g_01452
OG0000855	Prap.g_00421	Prbg.g_01451
OG0000856	Prap.g_00420	Prbg.g_01450
OG0000857	Prap.g_00419	Prbg.g_01449
OG0000858	Prap.g_00418	Prbg.g_01448
OG0000859	Prap.g_00417	Prbg.g_01447
OG0000860	Prap.g_00416	Prbg.g_01446
OG0000861	Prap.g_00415	Prbg.g_01445
OG0000862	Prap.g_00414	Prbg.g_01444
OG0000863	Prap.g_00413	Prbg.g_01443
OG0000864	Prap.g_00412	Prbg.g_01442
OG0000865	Prap.g_00411	Prbg.g_01441
OG0000866	Prap.g_00410	Prbg.g_01440
OG0000867	Prap.g_00409	Prbg.g_01439
OG0000868	Prap.g_00408	Prbg.g_01438
OG0000869	Prap.g_00406	Prbg.g_01436
OG0000870	Prap.g_00405	Prbg.g_01435
OG0000871	Prap.g_00404	Prbg.g_01434
OG0000872	Prap.g_00403	Prbg.g_01433
OG0000873	Prap.g_00401	Prbg.g_01431
OG0000874	Prap.g_00400	Prbg.g_01430
OG0000875	Prap.g_00399	Prbg.g_01429
OG0000876	Prap.g_00398	Prbg.g_01428
OG0000877	Prap.g_01136	Prbg.g_00351
OG0000878	Prap.g_01853	Prbg.g_01576
OG0000879	Prap.g_00550	Prbg.g_00466
OG0000880	Prap.g_00551	Prbg.g_00467
OG0000881	Prap.g_00552	Prbg.g_00468
OG0000882	Prap.g_00553	Prbg.g_00469
OG0000883	Prap.g_00554	Prbg.g_00470
OG0000884	Prap.g_00556	Prbg.g_00472
OG0000885	Prap.g_00557	Prbg.g_00473
OG0000886	Prap.g_00558	Prbg.g_00474
OG0000887	Prap.g_00559	Prbg.g_00475
OG0000888	Prap.g_00560	Prbg.g_00476
OG0000889	Prap.g_00563	Prbg.g_00479
OG0000890	Prap.g_00564	Prbg.g_00480
OG0000891	Prap.g_00565	Prbg.g_00481
OG0000892	Prap.g_00568	Prbg.g_00484
OG0000893	Prap.g_00569	Prbg.g_00485
OG0000894	Prap.g_00570	Prbg.g_00486
OG0000895	Prap.g_00571	Prbg.g_00487
OG0000896	Prap.g_00572	Prbg.g_00488
OG0000897	Prap.g_00573	Prbg.g_00489
OG0000898	Prap.g_00576	Prbg.g_00492
OG0000899	Prap.g_00577	Prbg.g_00493
OG0000900	Prap.g_01928	Prbg.g_00505
OG0000901	Prap.g_00585	Prbg.g_00501
OG0000902	Prap.g_01268	Prbg.g_00218
OG0000903	Prap.g_00521	Prbg.g_01551
OG0000904	Prap.g_00220	Prbg.g_00690
OG0000905	Prap.g_00499	Prbg.g_01529
OG0000906	Prap.g_00481	Prbg.g_01511
OG0000907	Prap.g_00719	Prbg.g_01223
OG0000908	Prap.g_00518	Prbg.g_01548
OG0000909	Prap.g_00061	Prbg.g_00531
OG0000910	Prap.g_00062	Prbg.g_00532
OG0000911	Prap.g_00063	Prbg.g_00533
OG0000912	Prap.g_00064	Prbg.g_00534
OG0000913	Prap.g_00065	Prbg.g_00535
OG0000914	Prap.g_00066	Prbg.g_00536
OG0000915	Prap.g_00067	Prbg.g_00537
OG0000916	Prap.g_00068	Prbg.g_00538
OG0000917	Prap.g_00069	Prbg.g_00539
OG0000918	Prap.g_00070	Prbg.g_00540
OG0000919	Prap.g_00071	Prbg.g_00541
OG0000920	Prap.g_00072	Prbg.g_00542
OG0000921	Prap.g_00073	Prbg.g_00543
OG0000922	Prap.g_00074	Prbg.g_00544
OG0000923	Prap.g_00075	Prbg.g_00545
OG0000924	Prap.g_00076	Prbg.g_00546
OG0000925	Prap.g_00077	Prbg.g_00547
OG0000926	Prap.g_01598	Prbg.g_01829
OG0000927	Prap.g_00104	Prbg.g_00574
OG0000928	Prap.g_00105	Prbg.g_00575
OG0000929	Prap.g_00106	Prbg.g_00576
OG0000930	Prap.g_00107	Prbg.g_00577
OG0000931	Prap.g_00108	Prbg.g_00578
OG0000932	Prap.g_00110	Prbg.g_00580
OG0000933	Prap.g_00111	Prbg.g_00581
OG0000934	Prap.g_00112	Prbg.g_00582
OG0000935	Prap.g_00113	Prbg.g_00583
OG0000936	Prap.g_00114	Prbg.g_00584
OG0000937	Prap.g_00115	Prbg.g_00585
OG0000938	Prap.g_00116	Prbg.g_00586
OG0000939	Prap.g_00117	Prbg.g_00587
OG0000940	Prap.g_00118	Prbg.g_00588
OG0000941	Prap.g_00119	Prbg.g_00589
OG0000942	Prap.g_00120	Prbg.g_00590
OG0000943	Prap.g_00123	Prbg.g_00593
OG0000944	Prap.g_00124	Prbg.g_00594
OG0000945	Prap.g_00125	Prbg.g_00595
OG0000946	Prap.g_00126	Prbg.g_00596
OG0000947	Prap.g_00127	Prbg.g_00597
OG0000948	Prap.g_00128	Prbg.g_00598
OG0000949	Prap.g_00129	Prbg.g_00599
OG0000950	Prap.g_00130	Prbg.g_00600
OG0000951	Prap.g_00131	Prbg.g_00601
OG0000952	Prap.g_00132	Prbg.g_00602
OG0000953	Prap.g_00133	Prbg.g_00603
OG0000954	Prap.g_00134	Prbg.g_00604
OG0000955	Prap.g_00135	Prbg.g_00605
OG0000956	Prap.g_00136	Prbg.g_00606
OG0000957	Prap.g_00137	Prbg.g_00607
OG0000958	Prap.g_00138	Prbg.g_00608
OG0000959	Prap.g_00139	Prbg.g_00609
OG0000960	Prap.g_00140	Prbg.g_00610
OG0000961	Prap.g_00144	Prbg.g_00614
OG0000962	Prap.g_00145	Prbg.g_00615
OG0000963	Prap.g_00146	Prbg.g_00616
OG0000964	Prap.g_00148	Prbg.g_00618
OG0000965	Prap.g_00149	Prbg.g_00619
OG0000966	Prap.g_00150	Prbg.g_00620
OG0000967	Prap.g_00151	Prbg.g_00621
OG0000968	Prap.g_00152	Prbg.g_00622
OG0000969	Prap.g_00153	Prbg.g_00623
OG0000970	Prap.g_00154	Prbg.g_00624
OG0000971	Prap.g_00155	Prbg.g_00625
OG0000972	Prap.g_00156	Prbg.g_00626
OG0000973	Prap.g_00157	Prbg.g_00627
OG0000974	Prap.g_00159	Prbg.g_00629
OG0000975	Prap.g_00165	Prbg.g_00635
OG0000976	Prap.g_00167	Prbg.g_00637
OG0000977	Prap.g_00169	Prbg.g_00639
OG0000978	Prap.g_00171	Prbg.g_00641
OG0000979	Prap.g_00173	Prbg.g_00643
OG0000980	Prap.g_00174	Prbg.g_00644
OG0000981	Prap.g_00175	Prbg.g_00645
OG0000982	Prap.g_00176	Prbg.g_00646
OG0000983	Prap.g_00178	Prbg.g_00648
OG0000984	Prap.g_00179	Prbg.g_00649
OG0000985	Prap.g_00180	Prbg.g_00650
OG0000986	Prap.g_00181	Prbg.g_00651
OG0000987	Prap.g_00182	Prbg.g_00652
OG0000988	Prap.g_00183	Prbg.g_00653
OG0000989	Prap.g_00184	Prbg.g_00654
OG0000990	Prap.g_00185	Prbg.g_00655
OG0000991	Prap.g_00186	Prbg.g_00656
OG0000992	Prap.g_00187	Prbg.g_00657
OG0000993	Prap.g_00188	Prbg.g_00658
OG0000994	Prap.g_00189	Prbg.g_00659
OG0000995	Prap.g_00190	Prbg.g_00660
OG0000996	Prap.g_00191	Prbg.g_00661
OG0000997	Prap.g_00192	Prbg.g_00662
OG0000998	Prap.g_00193	Prbg.g_00663
OG0000999	Prap.g_00194	Prbg.g_00664
OG0001000	Prap.g_00195	Prbg.g_00665
OG0001001	Prap.g_00197	Prbg.g_00667
OG0001002	Prap.g_00198	Prbg.g_00668
OG0001003	Prap.g_00199	Prbg.g_00669
OG0001004	Prap.g_00200	Prbg.g_00670
OG0001005	Prap.g_00203	Prbg.g_00673
OG0001006	Prap.g_00204	Prbg.g_00674
OG0001007	Prap.g_00205	Prbg.g_00675
OG0001008	Prap.g_00207	Prbg.g_00677
OG0001009	Prap.g_00208	Prbg.g_00678
OG0001010	Prap.g_01836	Prbg.g_01593
OG0001011	Prap.g_01139	Prbg.g_00348
OG0001012	Prap.g_00768	Prbg.g_01174
OG0001013	Prap.g_01786	Prbg.g_01643
OG0001014	Prap.g_01785	Prbg.g_01644
OG0001015	Prap.g_01778	Prbg.g_01651
OG0001016	Prap.g_01777	Prbg.g_01652
OG0001017	Prap.g_01776	Prbg.g_01653
OG0001018	Prap.g_01775	Prbg.g_01654
OG0001019	Prap.g_01773	Prbg.g_01656
OG0001020	Prap.g_01772	Prbg.g_01657
OG0001021	Prap.g_01771	Prbg.g_01658
OG0001022	Prap.g_01770	Prbg.g_01659
OG0001023	Prap.g_01769	Prbg.g_01660
OG0001024	Prap.g_01767	Prbg.g_01662
OG0001025	Prap.g_01766	Prbg.g_01663
OG0001026	Prap.g_01765	Prbg.g_01664
OG0001027	Prap.g_01764	Prbg.g_01665
OG0001028	Prap.g_01763	Prbg.g_01666
OG0001029	Prap.g_01762	Prbg.g_01667
OG0001030	Prap.g_01761	Prbg.g_01668
OG0001031	Prap.g_01760	Prbg.g_01669
OG0001032	Prap.g_01759	Prbg.g_01670
OG0001033	Prap.g_01758	Prbg.g_01671
OG0001034	Prap.g_01757	Prbg.g_01672
OG0001035	Prap.g_01754	Prbg.g_01674
OG0001036	Prap.g_01753	Prbg.g_01675
OG0001037	Prap.g_01752	Prbg.g_01676
OG0001038	Prap.g_01751	Prbg.g_01677
OG0001039	Prap.g_01750	Prbg.g_01678
OG0001040	Prap.g_01749	Prbg.g_01679
OG0001041	Prap.g_01748	Prbg.g_01680
OG0001042	Prap.g_01747	Prbg.g_01681
OG0001043	Prap.g_01746	Prbg.g_01682
OG0001044	Prap.g_01745	Prbg.g_01683
OG0001045	Prap.g_01744	Prbg.g_01684
OG0001046	Prap.g_01743	Prbg.g_01685
OG0001047	Prap.g_01740	Prbg.g_01688
OG0001048	Prap.g_01738	Prbg.g_01690
OG0001049	Prap.g_01737	Prbg.g_01691
OG0001050	Prap.g_01736	Prbg.g_01692
OG0001051	Prap.g_01735	Prbg.g_01693
OG0001052	Prap.g_01734	Prbg.g_01694
OG0001053	Prap.g_01732	Prbg.g_01696
OG0001054	Prap.g_01730	Prbg.g_01698
OG0001055	Prap.g_01729	Prbg.g_01699
OG0001056	Prap.g_01728	Prbg.g_01700
OG0001057	Prap.g_01727	Prbg.g_01701
OG0001058	Prap.g_01726	Prbg.g_01702
OG0001059	Prap.g_01725	Prbg.g_01703
OG0001060	Prap.g_01724	Prbg.g_01704
OG0001061	Prap.g_01723	Prbg.g_01705
OG0001062	Prap.g_01722	Prbg.g_01706
OG0001063	Prap.g_01721	Prbg.g_01707
OG0001064	Prap.g_01719	Prbg.g_01709
OG0001065	Prap.g_01715	Prbg.g_01713
OG0001066	Prap.g_01713	Prbg.g_01715
OG0001067	Prap.g_01712	Prbg.g_01716
OG0001068	Prap.g_01709	Prbg.g_01719
OG0001069	Prap.g_01708	Prbg.g_01720
OG0001070	Prap.g_01707	Prbg.g_01721
OG0001071	Prap.g_01706	Prbg.g_01722
OG0001072	Prap.g_01705	Prbg.g_01723
OG0001073	Prap.g_01704	Prbg.g_01724
OG0001074	Prap.g_01703	Prbg.g_01725
OG0001075	Prap.g_01702	Prbg.g_01726
OG0001076	Prap.g_01701	Prbg.g_01727
OG0001077	Prap.g_01700	Prbg.g_01728
OG0001078	Prap.g_01699	Prbg.g_01729
OG0001079	Prap.g_01698	Prbg.g_01730
OG0001080	Prap.g_01697	Prbg.g_01731
OG0001081	Prap.g_01693	Prbg.g_01735
OG0001082	Prap.g_01692	Prbg.g_01736
OG0001083	Prap.g_01689	Prbg.g_01739
OG0001084	Prap.g_01690	Prbg.g_01738
OG0001085	Prap.g_01691	Prbg.g_01737
OG0001086	Prap.g_01694	Prbg.g_01734
OG0001087	Prap.g_01695	Prbg.g_01733
OG0001088	Prap.g_01696	Prbg.g_01732
OG0001089	Prap.g_01686	Prbg.g_01742
OG0001090	Prap.g_01684	Prbg.g_01744
OG0001091	Prap.g_01683	Prbg.g_01745
OG0001092	Prap.g_01682	Prbg.g_01746
OG0001093	Prap.g_01681	Prbg.g_01747
OG0001094	Prap.g_01680	Prbg.g_01748
OG0001095	Prap.g_01679	Prbg.g_01749
OG0001096	Prap.g_01678	Prbg.g_01750
OG0001097	Prap.g_01677	Prbg.g_01751
OG0001098	Prap.g_01676	Prbg.g_01752
OG0001099	Prap.g_01675	Prbg.g_01753
