Orthogroup	Prbe	Prbc
OG0000524	Prbe.g_00668	Prbc.g_01524
OG0000525	Prbe.g_00664	Prbc.g_01528
OG0000526	Prbe.g_00663	Prbc.g_01529
OG0000527	Prbe.g_00660	Prbc.g_01532
OG0000528	Prbe.g_00655	Prbc.g_01538
OG0000529	Prbe.g_00652	Prbc.g_01541
OG0000530	Prbe.g_00649	Prbc.g_01544
OG0000531	Prbe.g_00648	Prbc.g_01545
OG0000532	Prbe.g_00646	Prbc.g_01546
OG0000533	Prbe.g_00645	Prbc.g_01547
OG0000534	Prbe.g_00644	Prbc.g_01548
OG0000535	Prbe.g_00643	Prbc.g_01549
OG0000536	Prbe.g_00642	Prbc.g_01550
OG0000537	Prbe.g_00641	Prbc.g_01551
OG0000538	Prbe.g_00632	Prbc.g_01580
OG0000539	Prbe.g_00631	Prbc.g_01581
OG0000540	Prbe.g_00630	Prbc.g_01582
OG0000541	Prbe.g_00629	Prbc.g_01583
OG0000542	Prbe.g_00628	Prbc.g_01585
OG0000543	Prbe.g_00626	Prbc.g_01587
OG0000544	Prbe.g_00625	Prbc.g_01588
OG0000545	Prbe.g_00623	Prbc.g_01590
OG0000546	Prbe.g_00620	Prbc.g_01593
OG0000547	Prbe.g_00618	Prbc.g_01595
OG0000548	Prbe.g_00617	Prbc.g_01596
OG0000549	Prbe.g_00615	Prbc.g_01599
OG0000550	Prbe.g_00611	Prbc.g_01603
OG0000551	Prbe.g_00608	Prbc.g_01606
OG0000552	Prbe.g_00607	Prbc.g_01607
OG0000553	Prbe.g_00606	Prbc.g_01608
OG0000554	Prbe.g_00601	Prbc.g_01613
OG0000555	Prbe.g_00593	Prbc.g_01621
OG0000556	Prbe.g_00591	Prbc.g_01623
OG0000557	Prbe.g_00590	Prbc.g_01624
OG0000558	Prbe.g_00588	Prbc.g_01627
OG0000559	Prbe.g_00584	Prbc.g_01631
OG0000560	Prbe.g_00581	Prbc.g_01634
OG0000561	Prbe.g_00580	Prbc.g_01635
OG0000562	Prbe.g_00579	Prbc.g_01636
OG0000563	Prbe.g_00578	Prbc.g_01637
OG0000564	Prbe.g_00577	Prbc.g_01638
OG0000565	Prbe.g_00575	Prbc.g_01641
OG0000566	Prbe.g_00571	Prbc.g_01643
OG0000567	Prbe.g_00567	Prbc.g_01647
OG0000568	Prbe.g_00566	Prbc.g_01648
OG0000569	Prbe.g_00565	Prbc.g_01649
OG0000570	Prbe.g_00564	Prbc.g_01650
OG0000571	Prbe.g_00562	Prbc.g_01652
OG0000572	Prbe.g_00548	Prbc.g_01663
OG0000573	Prbe.g_00542	Prbc.g_01668
OG0000574	Prbe.g_00541	Prbc.g_01670
OG0000575	Prbe.g_00537	Prbc.g_01673
OG0000576	Prbe.g_00535	Prbc.g_01675
OG0000577	Prbe.g_00534	Prbc.g_01676
OG0000578	Prbe.g_00533	Prbc.g_01677
OG0000579	Prbe.g_00532	Prbc.g_01678
OG0000580	Prbe.g_00531	Prbc.g_01679
OG0000581	Prbe.g_00528	Prbc.g_01682
OG0000582	Prbe.g_00525	Prbc.g_01685
OG0000583	Prbe.g_00524	Prbc.g_01686
OG0000584	Prbe.g_00523	Prbc.g_01687
OG0000585	Prbe.g_00521	Prbc.g_01689
OG0000586	Prbe.g_00520	Prbc.g_01690
OG0000587	Prbe.g_00519	Prbc.g_01691
OG0000588	Prbe.g_00515	Prbc.g_01695
OG0000589	Prbe.g_00513	Prbc.g_01698
OG0000590	Prbe.g_00512	Prbc.g_01699
OG0000591	Prbe.g_00508	Prbc.g_01702
OG0000592	Prbe.g_00507	Prbc.g_01703
OG0000593	Prbe.g_01488	Prbc.g_01709
OG0000594	Prbe.g_01487	Prbc.g_01710
OG0000595	Prbe.g_01486	Prbc.g_01711
OG0000596	Prbe.g_01482	Prbc.g_01715
OG0000597	Prbe.g_01479	Prbc.g_01717
OG0000598	Prbe.g_01478	Prbc.g_01718
OG0000599	Prbe.g_01475	Prbc.g_01721
OG0000600	Prbe.g_01474	Prbc.g_01722
OG0000601	Prbe.g_01473	Prbc.g_01723
OG0000602	Prbe.g_01471	Prbc.g_01725
OG0000603	Prbe.g_01470	Prbc.g_01726
OG0000604	Prbe.g_01469	Prbc.g_01727
OG0000605	Prbe.g_01468	Prbc.g_01728
OG0000606	Prbe.g_01465	Prbc.g_01731
OG0000607	Prbe.g_01462	Prbc.g_01734
OG0000608	Prbe.g_01461	Prbc.g_01735
OG0000609	Prbe.g_01460	Prbc.g_01736
OG0000610	Prbe.g_01454	Prbc.g_01742
OG0000611	Prbe.g_01451	Prbc.g_01745
OG0000612	Prbe.g_01450	Prbc.g_01746
OG0000613	Prbe.g_00447	Prbc.g_01752
OG0000614	Prbe.g_00468	Prbc.g_01775
OG0000615	Prbe.g_01209	Prbc.g_01782
OG0000616	Prbe.g_01197	Prbc.g_01055
OG0000617	Prbe.g_01434	Prbc.g_01793
OG0000618	Prbe.g_01433	Prbc.g_01794
OG0000619	Prbe.g_01432	Prbc.g_01795
OG0000620	Prbe.g_01429	Prbc.g_01798
OG0000621	Prbe.g_01428	Prbc.g_01799
OG0000622	Prbe.g_01427	Prbc.g_01800
OG0000623	Prbe.g_01426	Prbc.g_01801
OG0000624	Prbe.g_01424	Prbc.g_01803
OG0000625	Prbe.g_01423	Prbc.g_01804
OG0000626	Prbe.g_01422	Prbc.g_01805
OG0000627	Prbe.g_01421	Prbc.g_01807
OG0000628	Prbe.g_01420	Prbc.g_01808
OG0000629	Prbe.g_01419	Prbc.g_01809
OG0000630	Prbe.g_01416	Prbc.g_01812
OG0000631	Prbe.g_01323	Prbc.g_02007
OG0000632	Prbe.g_01324	Prbc.g_02008
OG0000633	Prbe.g_01325	Prbc.g_02009
OG0000634	Prbe.g_01218	Prbc.g_01854
OG0000635	Prbe.g_01219	Prbc.g_01855
OG0000636	Prbe.g_01221	Prbc.g_01857
OG0000637	Prbe.g_01223	Prbc.g_01859
OG0000638	Prbe.g_01224	Prbc.g_01860
OG0000639	Prbe.g_01225	Prbc.g_01861
OG0000640	Prbe.g_01226	Prbc.g_01862
OG0000641	Prbe.g_01230	Prbc.g_01866
OG0000642	Prbe.g_01231	Prbc.g_01867
OG0000643	Prbe.g_01232	Prbc.g_01868
OG0000644	Prbe.g_01233	Prbc.g_01869
OG0000645	Prbe.g_01234	Prbc.g_01870
OG0000646	Prbe.g_01236	Prbc.g_01873
OG0000647	Prbe.g_01238	Prbc.g_01875
OG0000648	Prbe.g_01240	Prbc.g_01877
OG0000649	Prbe.g_01241	Prbc.g_01878
OG0000650	Prbe.g_01242	Prbc.g_01879
OG0000651	Prbe.g_01243	Prbc.g_01880
OG0000652	Prbe.g_01244	Prbc.g_01881
OG0000653	Prbe.g_01246	Prbc.g_01883
OG0000654	Prbe.g_01247	Prbc.g_01884
OG0000655	Prbe.g_01248	Prbc.g_01885
OG0000656	Prbe.g_01251	Prbc.g_01888
OG0000657	Prbe.g_01259	Prbc.g_01895
OG0000658	Prbe.g_01261	Prbc.g_01897
OG0000659	Prbe.g_01262	Prbc.g_01898
OG0000660	Prbe.g_01266	Prbc.g_01903
OG0000661	Prbe.g_01268	Prbc.g_01905
OG0000662	Prbe.g_01270	Prbc.g_01907
OG0000663	Prbe.g_01272	Prbc.g_01909
OG0000664	Prbe.g_01273	Prbc.g_01910
OG0000665	Prbe.g_01279	Prbc.g_01914
OG0000666	Prbe.g_01280	Prbc.g_01915
OG0000667	Prbe.g_01284	Prbc.g_01919
OG0000668	Prbe.g_00105	Prbc.g_01959
OG0000669	Prbe.g_00406	Prbc.g_01967
OG0000670	Prbe.g_00409	Prbc.g_01970
OG0000671	Prbe.g_00412	Prbc.g_01972
OG0000672	Prbe.g_00415	Prbc.g_01975
OG0000673	Prbe.g_00418	Prbc.g_01978
OG0000674	Prbe.g_00420	Prbc.g_01980
OG0000675	Prbe.g_00421	Prbc.g_01981
OG0000676	Prbe.g_00423	Prbc.g_01983
OG0000677	Prbe.g_00424	Prbc.g_01984
OG0000678	Prbe.g_00426	Prbc.g_01987
OG0000679	Prbe.g_00430	Prbc.g_01991
OG0000680	Prbe.g_00431	Prbc.g_01992
OG0000681	Prbe.g_00434	Prbc.g_01995
OG0000682	Prbe.g_00435	Prbc.g_01996
OG0000683	Prbe.g_00436	Prbc.g_01997
OG0000684	Prbe.g_00438	Prbc.g_01837
OG0000685	Prbe.g_00440	Prbc.g_01839
OG0000686	Prbe.g_00441	Prbc.g_01840
OG0000687	Prbe.g_00442	Prbc.g_01841
OG0000688	Prbe.g_01446	Prbc.g_01844
OG0000689	Prbe.g_01445	Prbc.g_01845
OG0000690	Prbe.g_01444	Prbc.g_01846
OG0000691	Prbe.g_01443	Prbc.g_01847
OG0000692	Prbe.g_01441	Prbc.g_01849
OG0000693	Prbe.g_01440	Prbc.g_01850
OG0000694	Prbe.g_01439	Prbc.g_01851
OG0000695	Prbe.g_01327	Prbc.g_02011
OG0000696	Prbe.g_01328	Prbc.g_02012
OG0000697	Prbe.g_01329	Prbc.g_02013
OG0000698	Prbe.g_01332	Prbc.g_02016
OG0000699	Prbe.g_01333	Prbc.g_02017
OG0000700	Prbe.g_01334	Prbc.g_02018
OG0000701	Prbe.g_01335	Prbc.g_02019
OG0000702	Prbe.g_01337	Prbc.g_02021
OG0000703	Prbe.g_01338	Prbc.g_02022
OG0000704	Prbe.g_01340	Prbc.g_02023
OG0000705	Prbe.g_01343	Prbc.g_02029
OG0000706	Prbe.g_01344	Prbc.g_02030
OG0000707	Prbe.g_01345	Prbc.g_02031
OG0000708	Prbe.g_01347	Prbc.g_02033
OG0000709	Prbe.g_01351	Prbc.g_02037
OG0000710	Prbe.g_01354	Prbc.g_02040
OG0000711	Prbe.g_01372	Prbc.g_02055
OG0000712	Prbe.g_01373	Prbc.g_02057
OG0000713	Prbe.g_01374	Prbc.g_02058
OG0000714	Prbe.g_01375	Prbc.g_02059
OG0000715	Prbe.g_01377	Prbc.g_02061
OG0000716	Prbe.g_01379	Prbc.g_02062
OG0000717	Prbe.g_01380	Prbc.g_02063
OG0000718	Prbe.g_01384	Prbc.g_02079
OG0000719	Prbe.g_01386	Prbc.g_02080
OG0000720	Prbe.g_01398	Prbc.g_02091
OG0000721	Prbe.g_01402	Prbc.g_02092
OG0000722	Prbe.g_01403	Prbc.g_02093
OG0000723	Prbe.g_01407	Prbc.g_02097
OG0000724	Prbe.g_01302	Prbc.g_02108
OG0000725	Prbe.g_01296	Prbc.g_01934
OG0000726	Prbe.g_01295	Prbc.g_01933
OG0000727	Prbe.g_01294	Prbc.g_01932
OG0000728	Prbe.g_01292	Prbc.g_01930
OG0000729	Prbe.g_00915	Prbc.g_00201
OG0000730	Prbe.g_01591	Prbc.g_01244
OG0000731	Prbe.g_01898	Prbc.g_01252
OG0000732	Prbe.g_01148	Prbc.g_00987
OG0000733	Prbe.g_00042	Prbc.g_00897
OG0000734	Prbe.g_01565	Prbc.g_01462
OG0000735	Prbe.g_01563	Prbc.g_01460
OG0000736	Prbe.g_01562	Prbc.g_01459
OG0000737	Prbe.g_01561	Prbc.g_01458
OG0000738	Prbe.g_01557	Prbc.g_01454
OG0000739	Prbe.g_01556	Prbc.g_01453
OG0000740	Prbe.g_01555	Prbc.g_01452
OG0000741	Prbe.g_01553	Prbc.g_01450
OG0000742	Prbe.g_01550	Prbc.g_01447
OG0000743	Prbe.g_01548	Prbc.g_01445
OG0000744	Prbe.g_01547	Prbc.g_01444
OG0000745	Prbe.g_01546	Prbc.g_01442
OG0000746	Prbe.g_01544	Prbc.g_01440
OG0000747	Prbe.g_01543	Prbc.g_01439
OG0000748	Prbe.g_01539	Prbc.g_01435
OG0000749	Prbe.g_01538	Prbc.g_01434
OG0000750	Prbe.g_01537	Prbc.g_01433
OG0000751	Prbe.g_01534	Prbc.g_01430
OG0000752	Prbe.g_01532	Prbc.g_01428
OG0000753	Prbe.g_01530	Prbc.g_01426
OG0000754	Prbe.g_01527	Prbc.g_01422
OG0000755	Prbe.g_01521	Prbc.g_01418
OG0000756	Prbe.g_01520	Prbc.g_01417
OG0000757	Prbe.g_01513	Prbc.g_01410
OG0000758	Prbe.g_01512	Prbc.g_01409
OG0000759	Prbe.g_01511	Prbc.g_01408
OG0000760	Prbe.g_01510	Prbc.g_01407
OG0000761	Prbe.g_01509	Prbc.g_01406
OG0000762	Prbe.g_01508	Prbc.g_01405
OG0000763	Prbe.g_01506	Prbc.g_01403
OG0000764	Prbe.g_01505	Prbc.g_01402
OG0000765	Prbe.g_01497	Prbc.g_01394
OG0000766	Prbe.g_01496	Prbc.g_01393
OG0000767	Prbe.g_01494	Prbc.g_01392
OG0000768	Prbe.g_01493	Prbc.g_01391
OG0000769	Prbe.g_01491	Prbc.g_01389
OG0000770	Prbe.g_00502	Prbc.g_01388
OG0000771	Prbe.g_00215	Prbc.g_02103
OG0000772	Prbe.g_01128	Prbc.g_01320
OG0000773	Prbe.g_00902	Prbc.g_00557
OG0000774	Prbe.g_00900	Prbc.g_00560
OG0000775	Prbe.g_00898	Prbc.g_00561
OG0000776	Prbe.g_00897	Prbc.g_00562
OG0000777	Prbe.g_00896	Prbc.g_00563
OG0000778	Prbe.g_00895	Prbc.g_00564
OG0000779	Prbe.g_00891	Prbc.g_00568
OG0000780	Prbe.g_00890	Prbc.g_00569
OG0000781	Prbe.g_00886	Prbc.g_00571
OG0000782	Prbe.g_00885	Prbc.g_00572
OG0000783	Prbe.g_00884	Prbc.g_00573
OG0000784	Prbe.g_00883	Prbc.g_00574
OG0000785	Prbe.g_00881	Prbc.g_00576
OG0000786	Prbe.g_00878	Prbc.g_00579
OG0000787	Prbe.g_00877	Prbc.g_00580
OG0000788	Prbe.g_00634	Prbc.g_01820
OG0000789	Prbe.g_00212	Prbc.g_02100
OG0000790	Prbe.g_00368	Prbc.g_00662
OG0000791	Prbe.g_00366	Prbc.g_00664
OG0000792	Prbe.g_00365	Prbc.g_00665
OG0000793	Prbe.g_00362	Prbc.g_00668
OG0000794	Prbe.g_00361	Prbc.g_00669
OG0000795	Prbe.g_00360	Prbc.g_00670
OG0000796	Prbe.g_00356	Prbc.g_00674
OG0000797	Prbe.g_00355	Prbc.g_00675
OG0000799	Prbe.g_00328	Prbc.g_00690
OG0000800	Prbe.g_00327	Prbc.g_00691
OG0000801	Prbe.g_00326	Prbc.g_00692
OG0000802	Prbe.g_00324	Prbc.g_00694
OG0000803	Prbe.g_00322	Prbc.g_00696
OG0000804	Prbe.g_00321	Prbc.g_00697
OG0000805	Prbe.g_00319	Prbc.g_00699
OG0000806	Prbe.g_00317	Prbc.g_00701
OG0000807	Prbe.g_00316	Prbc.g_00702
OG0000808	Prbe.g_00315	Prbc.g_00703
OG0000809	Prbe.g_00313	Prbc.g_00707
OG0000810	Prbe.g_00312	Prbc.g_00708
OG0000811	Prbe.g_00308	Prbc.g_00712
OG0000812	Prbe.g_00306	Prbc.g_00714
OG0000813	Prbe.g_00305	Prbc.g_00715
OG0000814	Prbe.g_00303	Prbc.g_00717
OG0000815	Prbe.g_00302	Prbc.g_00718
OG0000816	Prbe.g_00300	Prbc.g_00720
OG0000817	Prbe.g_00299	Prbc.g_00721
OG0000818	Prbe.g_00294	Prbc.g_00725
OG0000819	Prbe.g_00293	Prbc.g_00726
OG0000820	Prbe.g_00292	Prbc.g_00727
OG0000821	Prbe.g_00288	Prbc.g_00730
OG0000822	Prbe.g_00287	Prbc.g_00731
OG0000823	Prbe.g_00286	Prbc.g_00732
OG0000824	Prbe.g_00283	Prbc.g_00735
OG0000825	Prbe.g_00282	Prbc.g_00736
OG0000826	Prbe.g_00281	Prbc.g_00737
OG0000827	Prbe.g_00280	Prbc.g_00738
OG0000828	Prbe.g_00277	Prbc.g_00741
OG0000829	Prbe.g_00276	Prbc.g_00742
OG0000830	Prbe.g_00275	Prbc.g_00743
OG0000831	Prbe.g_00273	Prbc.g_00745
OG0000832	Prbe.g_00263	Prbc.g_00755
OG0000833	Prbe.g_00254	Prbc.g_00763
OG0000834	Prbe.g_00253	Prbc.g_00764
OG0000835	Prbe.g_00252	Prbc.g_00765
OG0000836	Prbe.g_00251	Prbc.g_00766
OG0000837	Prbe.g_00250	Prbc.g_00767
OG0000838	Prbe.g_00248	Prbc.g_00769
OG0000839	Prbe.g_00247	Prbc.g_00770
OG0000840	Prbe.g_00246	Prbc.g_00771
OG0000841	Prbe.g_00245	Prbc.g_00772
OG0000842	Prbe.g_00244	Prbc.g_00773
OG0000843	Prbe.g_00243	Prbc.g_00774
OG0000844	Prbe.g_00242	Prbc.g_00775
OG0000845	Prbe.g_00241	Prbc.g_00776
OG0000846	Prbe.g_00240	Prbc.g_00777
OG0000847	Prbe.g_00239	Prbc.g_00778
OG0000848	Prbe.g_00238	Prbc.g_00779
OG0000849	Prbe.g_00237	Prbc.g_00780
OG0000850	Prbe.g_00235	Prbc.g_00782
OG0000851	Prbe.g_00234	Prbc.g_00783
OG0000852	Prbe.g_00233	Prbc.g_00784
OG0000853	Prbe.g_00227	Prbc.g_00789
OG0000854	Prbe.g_00225	Prbc.g_00791
OG0000855	Prbe.g_00224	Prbc.g_00792
OG0000856	Prbe.g_00505	Prbc.g_00677
OG0000857	Prbe.g_01237	Prbc.g_01874
OG0000858	Prbe.g_00992	Prbc.g_00827
OG0000859	Prbe.g_00991	Prbc.g_00828
OG0000860	Prbe.g_00983	Prbc.g_00834
OG0000861	Prbe.g_00982	Prbc.g_00835
OG0000862	Prbe.g_00981	Prbc.g_00836
OG0000863	Prbe.g_00979	Prbc.g_00837
OG0000864	Prbe.g_00978	Prbc.g_00838
OG0000865	Prbe.g_00977	Prbc.g_00839
OG0000866	Prbe.g_00976	Prbc.g_00840
OG0000867	Prbe.g_00975	Prbc.g_00841
OG0000868	Prbe.g_00973	Prbc.g_00842
OG0000869	Prbe.g_00970	Prbc.g_00845
OG0000870	Prbe.g_00965	Prbc.g_00850
OG0000871	Prbe.g_00964	Prbc.g_00851
OG0000872	Prbe.g_00963	Prbc.g_00852
OG0000873	Prbe.g_00960	Prbc.g_00855
OG0000874	Prbe.g_00957	Prbc.g_00858
OG0000875	Prbe.g_00956	Prbc.g_00860
OG0000876	Prbe.g_00955	Prbc.g_00861
OG0000877	Prbe.g_00953	Prbc.g_00863
OG0000878	Prbe.g_00952	Prbc.g_00864
OG0000879	Prbe.g_00951	Prbc.g_00865
OG0000880	Prbe.g_00950	Prbc.g_00866
OG0000881	Prbe.g_00946	Prbc.g_00869
OG0000882	Prbe.g_00941	Prbc.g_00874
OG0000883	Prbe.g_00939	Prbc.g_00876
OG0000884	Prbe.g_00937	Prbc.g_00878
OG0000885	Prbe.g_00936	Prbc.g_00879
OG0000886	Prbe.g_00935	Prbc.g_00880
OG0000887	Prbe.g_00934	Prbc.g_00881
OG0000888	Prbe.g_00932	Prbc.g_00883
OG0000889	Prbe.g_00930	Prbc.g_00885
OG0000890	Prbe.g_00929	Prbc.g_00886
OG0000891	Prbe.g_00928	Prbc.g_00887
OG0000892	Prbe.g_00926	Prbc.g_00889
OG0000893	Prbe.g_00922	Prbc.g_00933
OG0000894	Prbe.g_00919	Prbc.g_00936
OG0000895	Prbe.g_01111	Prbc.g_00939
OG0000896	Prbe.g_01110	Prbc.g_00940
OG0000897	Prbe.g_01108	Prbc.g_00942
OG0000898	Prbe.g_01107	Prbc.g_00943
OG0000899	Prbe.g_01106	Prbc.g_00944
OG0000900	Prbe.g_01105	Prbc.g_00945
OG0000901	Prbe.g_01102	Prbc.g_00948
OG0000902	Prbe.g_01100	Prbc.g_00950
OG0000903	Prbe.g_01096	Prbc.g_00960
OG0000904	Prbe.g_01092	Prbc.g_00955
OG0000905	Prbe.g_01098	Prbc.g_00952
OG0000906	Prbe.g_01099	Prbc.g_00951
OG0000907	Prbe.g_01089	Prbc.g_00327
OG0000908	Prbe.g_01086	Prbc.g_00324
OG0000909	Prbe.g_01085	Prbc.g_00323
OG0000910	Prbe.g_01084	Prbc.g_00322
OG0000911	Prbe.g_01082	Prbc.g_00320
OG0000912	Prbe.g_01081	Prbc.g_00319
OG0000913	Prbe.g_01080	Prbc.g_00318
OG0000914	Prbe.g_01079	Prbc.g_00317
OG0000915	Prbe.g_01078	Prbc.g_00316
OG0000916	Prbe.g_00867	Prbc.g_00315
OG0000917	Prbe.g_00866	Prbc.g_00314
OG0000918	Prbe.g_00865	Prbc.g_00313
OG0000919	Prbe.g_00864	Prbc.g_00312
OG0000920	Prbe.g_00863	Prbc.g_00311
OG0000921	Prbe.g_00862	Prbc.g_00310
OG0000922	Prbe.g_00861	Prbc.g_00309
OG0000923	Prbe.g_00857	Prbc.g_00305
OG0000924	Prbe.g_00856	Prbc.g_00304
OG0000925	Prbe.g_00855	Prbc.g_00303
OG0000926	Prbe.g_00854	Prbc.g_00302
OG0000927	Prbe.g_00852	Prbc.g_00300
OG0000928	Prbe.g_00851	Prbc.g_00299
OG0000929	Prbe.g_00850	Prbc.g_00298
OG0000930	Prbe.g_00849	Prbc.g_00297
OG0000931	Prbe.g_00848	Prbc.g_00296
OG0000932	Prbe.g_00847	Prbc.g_00295
OG0000933	Prbe.g_00843	Prbc.g_00291
OG0000934	Prbe.g_00841	Prbc.g_00289
OG0000935	Prbe.g_00840	Prbc.g_00288
OG0000936	Prbe.g_00839	Prbc.g_00287
OG0000937	Prbe.g_00838	Prbc.g_00286
OG0000938	Prbe.g_00835	Prbc.g_00283
OG0000939	Prbe.g_00834	Prbc.g_00282
OG0000940	Prbe.g_00827	Prbc.g_00275
OG0000941	Prbe.g_00825	Prbc.g_00273
OG0000942	Prbe.g_00823	Prbc.g_00271
OG0000943	Prbe.g_00822	Prbc.g_00270
OG0000944	Prbe.g_00820	Prbc.g_00268
OG0000945	Prbe.g_00819	Prbc.g_00267
OG0000946	Prbe.g_00814	Prbc.g_00248
OG0000947	Prbe.g_00812	Prbc.g_00246
OG0000948	Prbe.g_00811	Prbc.g_00245
OG0000949	Prbe.g_00808	Prbc.g_00242
OG0000950	Prbe.g_00801	Prbc.g_00237
OG0000951	Prbe.g_00797	Prbc.g_00233
OG0000952	Prbe.g_00793	Prbc.g_00229
OG0000953	Prbe.g_00789	Prbc.g_00225
OG0000954	Prbe.g_00785	Prbc.g_00221
OG0000955	Prbe.g_00784	Prbc.g_00220
OG0000956	Prbe.g_00782	Prbc.g_00218
OG0000957	Prbe.g_00776	Prbc.g_00213
OG0000958	Prbe.g_00775	Prbc.g_00212
OG0000959	Prbe.g_00771	Prbc.g_00208
OG0000960	Prbe.g_00770	Prbc.g_00207
OG0000961	Prbe.g_00767	Prbc.g_00204
OG0000962	Prbe.g_00765	Prbc.g_00202
OG0000963	Prbe.g_00761	Prbc.g_00197
OG0000964	Prbe.g_00760	Prbc.g_00196
OG0000965	Prbe.g_00759	Prbc.g_00195
OG0000966	Prbe.g_00749	Prbc.g_00965
OG0000967	Prbe.g_00753	Prbc.g_00969
OG0000968	Prbe.g_00755	Prbc.g_00971
OG0000969	Prbe.g_00756	Prbc.g_00972
OG0000970	Prbe.g_01134	Prbc.g_00973
OG0000971	Prbe.g_01135	Prbc.g_00974
OG0000972	Prbe.g_01136	Prbc.g_00975
OG0000973	Prbe.g_01137	Prbc.g_00976
OG0000974	Prbe.g_01138	Prbc.g_00977
OG0000975	Prbe.g_01139	Prbc.g_00978
OG0000976	Prbe.g_01140	Prbc.g_00979
OG0000977	Prbe.g_01141	Prbc.g_00980
OG0000978	Prbe.g_01142	Prbc.g_00981
OG0000979	Prbe.g_01145	Prbc.g_00984
OG0000980	Prbe.g_01147	Prbc.g_00986
OG0000981	Prbe.g_01150	Prbc.g_00989
OG0000982	Prbe.g_01152	Prbc.g_00991
OG0000983	Prbe.g_01153	Prbc.g_00992
OG0000984	Prbe.g_01154	Prbc.g_00993
OG0000985	Prbe.g_01157	Prbc.g_00996
OG0000986	Prbe.g_01159	Prbc.g_00998
OG0000987	Prbe.g_01160	Prbc.g_00999
OG0000988	Prbe.g_01163	Prbc.g_01002
OG0000989	Prbe.g_01167	Prbc.g_01006
OG0000990	Prbe.g_01171	Prbc.g_01011
OG0000991	Prbe.g_01172	Prbc.g_01012
OG0000992	Prbe.g_01175	Prbc.g_01015
OG0000993	Prbe.g_01176	Prbc.g_01016
OG0000994	Prbe.g_01177	Prbc.g_01017
OG0000995	Prbe.g_01181	Prbc.g_01021
OG0000996	Prbe.g_01182	Prbc.g_01022
OG0000997	Prbe.g_01185	Prbc.g_01043
OG0000998	Prbe.g_01187	Prbc.g_01045
OG0000999	Prbe.g_01188	Prbc.g_01046
OG0001000	Prbe.g_01191	Prbc.g_01049
OG0001001	Prbe.g_01194	Prbc.g_01052
OG0001002	Prbe.g_01056	Prbc.g_01057
OG0001003	Prbe.g_01057	Prbc.g_01060
OG0001004	Prbe.g_01058	Prbc.g_01061
OG0001005	Prbe.g_01059	Prbc.g_01062
OG0001006	Prbe.g_01063	Prbc.g_01067
OG0001007	Prbe.g_01065	Prbc.g_01069
OG0001008	Prbe.g_01935	Prbc.g_01498
OG0001009	Prbe.g_00127	Prbc.g_01097
OG0001010	Prbe.g_00128	Prbc.g_01098
OG0001011	Prbe.g_00130	Prbc.g_01099
OG0001012	Prbe.g_00144	Prbc.g_01121
OG0001013	Prbe.g_00151	Prbc.g_01126
OG0001014	Prbe.g_00154	Prbc.g_01129
OG0001015	Prbe.g_00156	Prbc.g_01130
OG0001016	Prbe.g_00178	Prbc.g_00500
OG0001017	Prbe.g_00182	Prbc.g_00496
OG0001018	Prbe.g_00184	Prbc.g_00493
OG0001019	Prbe.g_00193	Prbc.g_00484
OG0001020	Prbe.g_01630	Prbc.g_00483
OG0001021	Prbe.g_01631	Prbc.g_00482
OG0001022	Prbe.g_01634	Prbc.g_00479
OG0001023	Prbe.g_01635	Prbc.g_00478
OG0001024	Prbe.g_01639	Prbc.g_00475
OG0001025	Prbe.g_01646	Prbc.g_00468
OG0001026	Prbe.g_01655	Prbc.g_00460
OG0001027	Prbe.g_01656	Prbc.g_00459
OG0001028	Prbe.g_01658	Prbc.g_00457
OG0001029	Prbe.g_01659	Prbc.g_00455
OG0001030	Prbe.g_01675	Prbc.g_00439
OG0001031	Prbe.g_01735	Prbc.g_00385
OG0001032	Prbe.g_01736	Prbc.g_00384
OG0001033	Prbe.g_01757	Prbc.g_00364
OG0001034	Prbe.g_01788	Prbc.g_00334
OG0001035	Prbe.g_01808	Prbc.g_01150
OG0001036	Prbe.g_01812	Prbc.g_01154
OG0001037	Prbe.g_01813	Prbc.g_01155
OG0001038	Prbe.g_01832	Prbc.g_01171
OG0001039	Prbe.g_01835	Prbc.g_01173
OG0001040	Prbe.g_01837	Prbc.g_01176
OG0001041	Prbe.g_01842	Prbc.g_01180
OG0001042	Prbe.g_01859	Prbc.g_01196
OG0001043	Prbe.g_01860	Prbc.g_01197
OG0001044	Prbe.g_01891	Prbc.g_01245
OG0001045	Prbe.g_01900	Prbc.g_01254
OG0001046	Prbe.g_01033	Prbc.g_02168
OG0001047	Prbe.g_01937	Prbc.g_01500
OG0001048	Prbe.g_01938	Prbc.g_01501
OG0001049	Prbe.g_01940	Prbc.g_01503
OG0001050	Prbe.g_01941	Prbc.g_01504
OG0001051	Prbe.g_01942	Prbc.g_01505
OG0001052	Prbe.g_00662	Prbc.g_01531
OG0001053	Prbe.g_00650	Prbc.g_01543
OG0001054	Prbe.g_00635	Prbc.g_01557
OG0001055	Prbe.g_00616	Prbc.g_01597
OG0001056	Prbe.g_00599	Prbc.g_01615
OG0001057	Prbe.g_00594	Prbc.g_01620
OG0001058	Prbe.g_00586	Prbc.g_01629
OG0001059	Prbe.g_00582	Prbc.g_01633
OG0001060	Prbe.g_00576	Prbc.g_01640
OG0001061	Prbe.g_00561	Prbc.g_01653
