Orthogroup	Pram	Pray
OG0000579	Pram.g_00539	Pray.g_01161
OG0000580	Pram.g_00540	Pray.g_01160
OG0000581	Pram.g_00543	Pray.g_01158
OG0000582	Pram.g_00546	Pray.g_01155
OG0000583	Pram.g_00547	Pray.g_01154
OG0000584	Pram.g_00548	Pray.g_01153
OG0000585	Pram.g_00550	Pray.g_01151
OG0000586	Pram.g_00551	Pray.g_01150
OG0000587	Pram.g_00552	Pray.g_01149
OG0000588	Pram.g_00556	Pray.g_01145
OG0000589	Pram.g_00559	Pray.g_01142
OG0000590	Pram.g_00560	Pray.g_01141
OG0000591	Pram.g_00564	Pray.g_01138
OG0000592	Pram.g_00565	Pray.g_01137
OG0000593	Pram.g_01078	Pray.g_01131
OG0000594	Pram.g_01077	Pray.g_01130
OG0000595	Pram.g_01076	Pray.g_01129
OG0000596	Pram.g_01073	Pray.g_01125
OG0000597	Pram.g_01070	Pray.g_01123
OG0000598	Pram.g_01069	Pray.g_01122
OG0000599	Pram.g_01066	Pray.g_01119
OG0000600	Pram.g_01065	Pray.g_01118
OG0000601	Pram.g_01064	Pray.g_01117
OG0000602	Pram.g_01062	Pray.g_01115
OG0000603	Pram.g_01061	Pray.g_01114
OG0000604	Pram.g_01060	Pray.g_01113
OG0000605	Pram.g_01059	Pray.g_01112
OG0000606	Pram.g_01056	Pray.g_01109
OG0000607	Pram.g_01053	Pray.g_01106
OG0000608	Pram.g_01052	Pray.g_01105
OG0000609	Pram.g_01051	Pray.g_01104
OG0000610	Pram.g_01045	Pray.g_01099
OG0000611	Pram.g_01042	Pray.g_01096
OG0000612	Pram.g_01041	Pray.g_01095
OG0000613	Pram.g_00763	Pray.g_01090
OG0000614	Pram.g_00784	Pray.g_01071
OG0000615	Pram.g_00795	Pray.g_01063
OG0000616	Pram.g_01927	Pray.g_01059
OG0000617	Pram.g_01024	Pray.g_01034
OG0000618	Pram.g_01023	Pray.g_01033
OG0000619	Pram.g_01022	Pray.g_01032
OG0000620	Pram.g_01019	Pray.g_01029
OG0000621	Pram.g_01018	Pray.g_01028
OG0000622	Pram.g_01017	Pray.g_01027
OG0000623	Pram.g_01016	Pray.g_01026
OG0000624	Pram.g_01014	Pray.g_01025
OG0000625	Pram.g_01013	Pray.g_00269
OG0000626	Pram.g_01012	Pray.g_00270
OG0000627	Pram.g_01011	Pray.g_00271
OG0000628	Pram.g_01010	Pray.g_00272
OG0000629	Pram.g_01008	Pray.g_00273
OG0000630	Pram.g_01005	Pray.g_00276
OG0000631	Pram.g_00913	Pray.g_00339
OG0000632	Pram.g_00914	Pray.g_00340
OG0000633	Pram.g_00915	Pray.g_00341
OG0000634	Pram.g_00805	Pray.g_00344
OG0000635	Pram.g_00806	Pray.g_00345
OG0000636	Pram.g_00808	Pray.g_00347
OG0000637	Pram.g_00810	Pray.g_00349
OG0000638	Pram.g_00811	Pray.g_00350
OG0000639	Pram.g_00812	Pray.g_00351
OG0000640	Pram.g_00813	Pray.g_00352
OG0000641	Pram.g_00817	Pray.g_00356
OG0000642	Pram.g_00818	Pray.g_00357
OG0000643	Pram.g_00819	Pray.g_00358
OG0000644	Pram.g_00820	Pray.g_00359
OG0000645	Pram.g_00821	Pray.g_00360
OG0000646	Pram.g_00823	Pray.g_00362
OG0000647	Pram.g_00825	Pray.g_00363
OG0000648	Pram.g_00827	Pray.g_00365
OG0000649	Pram.g_00828	Pray.g_00366
OG0000650	Pram.g_00829	Pray.g_00367
OG0000651	Pram.g_00830	Pray.g_00368
OG0000652	Pram.g_00831	Pray.g_00369
OG0000653	Pram.g_00833	Pray.g_00371
OG0000654	Pram.g_00834	Pray.g_00372
OG0000655	Pram.g_00835	Pray.g_00373
OG0000656	Pram.g_00838	Pray.g_00376
OG0000657	Pram.g_00845	Pray.g_00384
OG0000658	Pram.g_00847	Pray.g_00385
OG0000659	Pram.g_00848	Pray.g_00386
OG0000660	Pram.g_00852	Pray.g_00390
OG0000661	Pram.g_00854	Pray.g_00392
OG0000662	Pram.g_00857	Pray.g_00394
OG0000663	Pram.g_00859	Pray.g_00396
OG0000664	Pram.g_00860	Pray.g_00397
OG0000665	Pram.g_00866	Pray.g_00401
OG0000666	Pram.g_00867	Pray.g_00402
OG0000667	Pram.g_00872	Pray.g_00406
OG0000668	Pram.g_00713	Pray.g_00436
OG0000669	Pram.g_00724	Pray.g_00443
OG0000670	Pram.g_00727	Pray.g_00445
OG0000671	Pram.g_00729	Pray.g_00447
OG0000672	Pram.g_00732	Pray.g_00450
OG0000673	Pram.g_00735	Pray.g_00453
OG0000674	Pram.g_00737	Pray.g_00455
OG0000675	Pram.g_00738	Pray.g_00456
OG0000676	Pram.g_00740	Pray.g_00458
OG0000677	Pram.g_00741	Pray.g_00459
OG0000678	Pram.g_00743	Pray.g_00461
OG0000679	Pram.g_00747	Pray.g_00465
OG0000680	Pram.g_00748	Pray.g_00466
OG0000681	Pram.g_00751	Pray.g_00469
OG0000682	Pram.g_00752	Pray.g_00470
OG0000683	Pram.g_00753	Pray.g_00471
OG0000684	Pram.g_00754	Pray.g_00473
OG0000685	Pram.g_00756	Pray.g_00475
OG0000686	Pram.g_00757	Pray.g_00476
OG0000687	Pram.g_00758	Pray.g_00477
OG0000688	Pram.g_01036	Pray.g_00480
OG0000689	Pram.g_01035	Pray.g_00481
OG0000690	Pram.g_01034	Pray.g_00482
OG0000691	Pram.g_01033	Pray.g_00483
OG0000692	Pram.g_01031	Pray.g_00485
OG0000693	Pram.g_01030	Pray.g_00486
OG0000694	Pram.g_01029	Pray.g_00487
OG0000695	Pram.g_00917	Pray.g_00489
OG0000696	Pram.g_00918	Pray.g_00490
OG0000697	Pram.g_00919	Pray.g_00491
OG0000698	Pram.g_00922	Pray.g_00494
OG0000699	Pram.g_00923	Pray.g_00495
OG0000700	Pram.g_00924	Pray.g_00496
OG0000701	Pram.g_00925	Pray.g_00497
OG0000702	Pram.g_00927	Pray.g_00499
OG0000703	Pram.g_00928	Pray.g_00500
OG0000704	Pram.g_00930	Pray.g_00501
OG0000705	Pram.g_00936	Pray.g_00505
OG0000706	Pram.g_00937	Pray.g_00506
OG0000707	Pram.g_00938	Pray.g_00507
OG0000708	Pram.g_00940	Pray.g_00508
OG0000709	Pram.g_00944	Pray.g_00512
OG0000710	Pram.g_00947	Pray.g_00515
OG0000711	Pram.g_00963	Pray.g_00532
OG0000712	Pram.g_00964	Pray.g_00534
OG0000713	Pram.g_00965	Pray.g_00535
OG0000714	Pram.g_00966	Pray.g_00536
OG0000715	Pram.g_00968	Pray.g_00538
OG0000716	Pram.g_00970	Pray.g_00540
OG0000717	Pram.g_00971	Pray.g_00541
OG0000718	Pram.g_00973	Pray.g_00553
OG0000719	Pram.g_00975	Pray.g_00555
OG0000720	Pram.g_00986	Pray.g_00564
OG0000721	Pram.g_00990	Pray.g_00566
OG0000722	Pram.g_00991	Pray.g_00567
OG0000723	Pram.g_00995	Pray.g_00570
OG0000724	Pram.g_00893	Pray.g_00579
OG0000725	Pram.g_00887	Pray.g_00585
OG0000726	Pram.g_00886	Pray.g_00586
OG0000727	Pram.g_00885	Pray.g_00587
OG0000728	Pram.g_00883	Pray.g_00589
OG0000729	Pram.g_01208	Pray.g_00634
OG0000730	Pram.g_01182	Pray.g_00132
OG0000731	Pram.g_00335	Pray.g_00128
OG0000733	Pram.g_01547	Pray.g_00096
OG0000734	Pram.g_01156	Pray.g_00079
OG0000735	Pram.g_01154	Pray.g_00077
OG0000736	Pram.g_01153	Pray.g_00076
OG0000737	Pram.g_01152	Pray.g_00075
OG0000738	Pram.g_01148	Pray.g_00071
OG0000739	Pram.g_01147	Pray.g_00070
OG0000740	Pram.g_01146	Pray.g_00069
OG0000741	Pram.g_01144	Pray.g_00068
OG0000742	Pram.g_01141	Pray.g_00065
OG0000743	Pram.g_01139	Pray.g_00063
OG0000744	Pram.g_01137	Pray.g_00062
OG0000745	Pram.g_01136	Pray.g_00060
OG0000746	Pram.g_01134	Pray.g_00058
OG0000747	Pram.g_01133	Pray.g_00057
OG0000748	Pram.g_01129	Pray.g_00054
OG0000749	Pram.g_01128	Pray.g_00053
OG0000750	Pram.g_01127	Pray.g_00052
OG0000751	Pram.g_01124	Pray.g_00050
OG0000752	Pram.g_01122	Pray.g_00048
OG0000753	Pram.g_01119	Pray.g_00045
OG0000754	Pram.g_01117	Pray.g_00042
OG0000755	Pram.g_01111	Pray.g_00039
OG0000756	Pram.g_01110	Pray.g_00038
OG0000757	Pram.g_01103	Pray.g_00032
OG0000758	Pram.g_01102	Pray.g_00031
OG0000759	Pram.g_01101	Pray.g_00030
OG0000760	Pram.g_01100	Pray.g_00029
OG0000761	Pram.g_01099	Pray.g_00028
OG0000762	Pram.g_01098	Pray.g_00027
OG0000763	Pram.g_01096	Pray.g_00025
OG0000764	Pram.g_01095	Pray.g_00024
OG0000765	Pram.g_01087	Pray.g_00015
OG0000766	Pram.g_01086	Pray.g_00014
OG0000767	Pram.g_01084	Pray.g_00012
OG0000768	Pram.g_01083	Pray.g_00011
OG0000769	Pram.g_01081	Pray.g_00009
OG0000770	Pram.g_00570	Pray.g_00007
OG0000771	Pram.g_01254	Pray.g_00250
OG0000772	Pram.g_01569	Pray.g_01895
OG0000773	Pram.g_01221	Pray.g_01879
OG0000774	Pram.g_01223	Pray.g_01877
OG0000775	Pram.g_01225	Pray.g_01875
OG0000776	Pram.g_01226	Pray.g_01874
OG0000777	Pram.g_01227	Pray.g_01873
OG0000778	Pram.g_01228	Pray.g_01872
OG0000779	Pram.g_01232	Pray.g_01868
OG0000780	Pram.g_01233	Pray.g_01867
OG0000781	Pram.g_01236	Pray.g_01864
OG0000782	Pram.g_01237	Pray.g_01863
OG0000783	Pram.g_01238	Pray.g_01862
OG0000784	Pram.g_01239	Pray.g_01861
OG0000785	Pram.g_01241	Pray.g_01859
OG0000786	Pram.g_01244	Pray.g_01857
OG0000787	Pram.g_01245	Pray.g_01856
OG0000788	Pram.g_01271	Pray.g_01842
OG0000789	Pram.g_01281	Pray.g_01839
OG0000790	Pram.g_01463	Pray.g_01824
OG0000791	Pram.g_01461	Pray.g_01822
OG0000792	Pram.g_01460	Pray.g_01821
OG0000793	Pram.g_01456	Pray.g_01818
OG0000794	Pram.g_01455	Pray.g_01817
OG0000795	Pram.g_01454	Pray.g_01816
OG0000796	Pram.g_01450	Pray.g_01812
OG0000797	Pram.g_01449	Pray.g_01811
OG0000798	Pram.g_01415	Pray.g_01799
OG0000799	Pram.g_01398	Pray.g_01740
OG0000800	Pram.g_01397	Pray.g_01739
OG0000801	Pram.g_01396	Pray.g_01738
OG0000802	Pram.g_01394	Pray.g_01736
OG0000803	Pram.g_01392	Pray.g_01734
OG0000804	Pram.g_01391	Pray.g_01733
OG0000805	Pram.g_01389	Pray.g_01731
OG0000806	Pram.g_01387	Pray.g_01729
OG0000807	Pram.g_01386	Pray.g_01728
OG0000808	Pram.g_01385	Pray.g_01727
OG0000809	Pram.g_01383	Pray.g_01724
OG0000810	Pram.g_01382	Pray.g_01723
OG0000811	Pram.g_01375	Pray.g_01719
OG0000812	Pram.g_01373	Pray.g_01717
OG0000813	Pram.g_01372	Pray.g_01716
OG0000814	Pram.g_01370	Pray.g_01714
OG0000815	Pram.g_01369	Pray.g_01713
OG0000816	Pram.g_01367	Pray.g_01711
OG0000817	Pram.g_01366	Pray.g_01710
OG0000818	Pram.g_01361	Pray.g_01705
OG0000819	Pram.g_01360	Pray.g_01704
OG0000820	Pram.g_01359	Pray.g_01703
OG0000821	Pram.g_01355	Pray.g_01699
OG0000822	Pram.g_01354	Pray.g_01698
OG0000823	Pram.g_01353	Pray.g_01697
OG0000824	Pram.g_01350	Pray.g_01694
OG0000825	Pram.g_01349	Pray.g_01693
OG0000826	Pram.g_01348	Pray.g_01692
OG0000827	Pram.g_01347	Pray.g_01691
OG0000828	Pram.g_01344	Pray.g_01688
OG0000829	Pram.g_01343	Pray.g_01687
OG0000830	Pram.g_01342	Pray.g_01686
OG0000831	Pram.g_01340	Pray.g_01684
OG0000832	Pram.g_01330	Pray.g_01678
OG0000833	Pram.g_01321	Pray.g_01670
OG0000834	Pram.g_01320	Pray.g_01669
OG0000835	Pram.g_01319	Pray.g_01668
OG0000836	Pram.g_01318	Pray.g_01667
OG0000837	Pram.g_01317	Pray.g_01666
OG0000838	Pram.g_01314	Pray.g_01664
OG0000839	Pram.g_01313	Pray.g_01663
OG0000840	Pram.g_01312	Pray.g_01662
OG0000841	Pram.g_01311	Pray.g_01661
OG0000842	Pram.g_01310	Pray.g_01660
OG0000843	Pram.g_01309	Pray.g_01659
OG0000844	Pram.g_01308	Pray.g_01658
OG0000845	Pram.g_01307	Pray.g_01657
OG0000846	Pram.g_01306	Pray.g_01656
OG0000847	Pram.g_01305	Pray.g_01655
OG0000848	Pram.g_01304	Pray.g_01654
OG0000849	Pram.g_01303	Pray.g_01653
OG0000850	Pram.g_01301	Pray.g_01651
OG0000851	Pram.g_01300	Pray.g_01650
OG0000852	Pram.g_01299	Pray.g_01649
OG0000853	Pram.g_01294	Pray.g_01645
OG0000854	Pram.g_01292	Pray.g_01643
OG0000855	Pram.g_01291	Pray.g_01642
OG0000856	Pram.g_00567	Pray.g_01627
OG0000857	Pram.g_00824	Pray.g_01600
OG0000858	Pram.g_01625	Pray.g_01565
OG0000859	Pram.g_01626	Pray.g_01564
OG0000860	Pram.g_01634	Pray.g_01557
OG0000861	Pram.g_01635	Pray.g_01556
OG0000862	Pram.g_01636	Pray.g_01555
OG0000863	Pram.g_01638	Pray.g_01553
OG0000864	Pram.g_01639	Pray.g_01552
OG0000865	Pram.g_01640	Pray.g_01551
OG0000866	Pram.g_01641	Pray.g_01550
OG0000867	Pram.g_01642	Pray.g_01549
OG0000868	Pram.g_01644	Pray.g_01548
OG0000869	Pram.g_01647	Pray.g_01544
OG0000870	Pram.g_01652	Pray.g_01539
OG0000871	Pram.g_01653	Pray.g_01538
OG0000872	Pram.g_01654	Pray.g_01537
OG0000873	Pram.g_01657	Pray.g_01534
OG0000874	Pram.g_01660	Pray.g_01531
OG0000875	Pram.g_01662	Pray.g_01530
OG0000876	Pram.g_01663	Pray.g_01529
OG0000877	Pram.g_01665	Pray.g_01527
OG0000878	Pram.g_01666	Pray.g_01526
OG0000879	Pram.g_01667	Pray.g_01525
OG0000880	Pram.g_01668	Pray.g_01524
OG0000881	Pram.g_01672	Pray.g_01520
OG0000882	Pram.g_01677	Pray.g_01515
OG0000883	Pram.g_01679	Pray.g_01513
OG0000884	Pram.g_01681	Pray.g_01512
OG0000885	Pram.g_01682	Pray.g_01511
OG0000886	Pram.g_01683	Pray.g_01510
OG0000887	Pram.g_01684	Pray.g_01509
OG0000888	Pram.g_01686	Pray.g_01507
OG0000889	Pram.g_01688	Pray.g_01505
OG0000890	Pram.g_01689	Pray.g_01504
OG0000891	Pram.g_01690	Pray.g_01503
OG0000892	Pram.g_01691	Pray.g_01229
OG0000893	Pram.g_01695	Pray.g_01234
OG0000894	Pram.g_01698	Pray.g_01236
OG0000895	Pram.g_01702	Pray.g_01239
OG0000896	Pram.g_01703	Pray.g_01240
OG0000897	Pram.g_01705	Pray.g_01242
OG0000898	Pram.g_01706	Pray.g_01243
OG0000899	Pram.g_01707	Pray.g_01244
OG0000900	Pram.g_01708	Pray.g_01245
OG0000901	Pram.g_01711	Pray.g_01248
OG0000902	Pram.g_01713	Pray.g_01250
OG0000903	Pram.g_01717	Pray.g_01253
OG0000904	Pram.g_01722	Pray.g_01255
OG0000905	Pram.g_01715	Pray.g_01260
OG0000906	Pram.g_01714	Pray.g_01261
OG0000907	Pram.g_01727	Pray.g_01264
OG0000908	Pram.g_01730	Pray.g_01267
OG0000909	Pram.g_01731	Pray.g_01268
OG0000910	Pram.g_01732	Pray.g_01269
OG0000911	Pram.g_01734	Pray.g_01271
OG0000912	Pram.g_01735	Pray.g_01272
OG0000913	Pram.g_01736	Pray.g_01273
OG0000914	Pram.g_01737	Pray.g_01274
OG0000915	Pram.g_01738	Pray.g_01275
OG0000916	Pram.g_01739	Pray.g_01276
OG0000917	Pram.g_01740	Pray.g_01277
OG0000918	Pram.g_01741	Pray.g_01278
OG0000919	Pram.g_01742	Pray.g_01279
OG0000920	Pram.g_01743	Pray.g_01280
OG0000921	Pram.g_01744	Pray.g_01281
OG0000922	Pram.g_01745	Pray.g_01282
OG0000923	Pram.g_01749	Pray.g_01286
OG0000924	Pram.g_01750	Pray.g_01287
OG0000925	Pram.g_01751	Pray.g_01288
OG0000926	Pram.g_01752	Pray.g_01289
OG0000927	Pram.g_01754	Pray.g_01291
OG0000928	Pram.g_01755	Pray.g_01292
OG0000929	Pram.g_01756	Pray.g_01293
OG0000930	Pram.g_01757	Pray.g_01294
OG0000931	Pram.g_01758	Pray.g_01295
OG0000932	Pram.g_01759	Pray.g_01296
OG0000933	Pram.g_01763	Pray.g_01300
OG0000934	Pram.g_01765	Pray.g_01302
OG0000935	Pram.g_01766	Pray.g_01303
OG0000936	Pram.g_01767	Pray.g_01304
OG0000937	Pram.g_01768	Pray.g_01305
OG0000938	Pram.g_01771	Pray.g_01307
OG0000939	Pram.g_01772	Pray.g_01308
OG0000940	Pram.g_01779	Pray.g_01315
OG0000941	Pram.g_01781	Pray.g_01317
OG0000942	Pram.g_01783	Pray.g_01319
OG0000943	Pram.g_01784	Pray.g_01320
OG0000944	Pram.g_01786	Pray.g_01321
OG0000945	Pram.g_01787	Pray.g_01322
OG0000946	Pram.g_01793	Pray.g_01327
OG0000947	Pram.g_01795	Pray.g_01329
OG0000948	Pram.g_01796	Pray.g_01330
OG0000949	Pram.g_01799	Pray.g_01333
OG0000950	Pram.g_01806	Pray.g_01338
OG0000951	Pram.g_01810	Pray.g_01342
OG0000952	Pram.g_01814	Pray.g_01346
OG0000953	Pram.g_01818	Pray.g_01349
OG0000954	Pram.g_01822	Pray.g_01353
OG0000955	Pram.g_01823	Pray.g_01354
OG0000956	Pram.g_01825	Pray.g_01356
OG0000957	Pram.g_01831	Pray.g_01362
OG0000958	Pram.g_01832	Pray.g_01363
OG0000959	Pram.g_01836	Pray.g_01367
OG0000960	Pram.g_01837	Pray.g_01368
OG0000961	Pram.g_01840	Pray.g_01370
OG0000962	Pram.g_01842	Pray.g_01372
OG0000963	Pram.g_01846	Pray.g_01376
OG0000964	Pram.g_01847	Pray.g_01377
OG0000965	Pram.g_01848	Pray.g_01378
OG0000966	Pram.g_01854	Pray.g_01385
OG0000967	Pram.g_01858	Pray.g_01390
OG0000968	Pram.g_01860	Pray.g_01392
OG0000969	Pram.g_01861	Pray.g_01393
OG0000970	Pram.g_01862	Pray.g_01394
OG0000971	Pram.g_01863	Pray.g_01395
OG0000972	Pram.g_01864	Pray.g_01396
OG0000973	Pram.g_01865	Pray.g_01397
OG0000974	Pram.g_01866	Pray.g_01398
OG0000975	Pram.g_01867	Pray.g_01399
OG0000976	Pram.g_01868	Pray.g_01400
OG0000977	Pram.g_01869	Pray.g_01401
OG0000978	Pram.g_01870	Pray.g_01402
OG0000979	Pram.g_01873	Pray.g_01405
OG0000980	Pram.g_01875	Pray.g_01407
OG0000981	Pram.g_01878	Pray.g_01409
OG0000982	Pram.g_01880	Pray.g_01411
OG0000983	Pram.g_01881	Pray.g_01412
OG0000984	Pram.g_01882	Pray.g_01413
OG0000985	Pram.g_01885	Pray.g_01416
OG0000986	Pram.g_01887	Pray.g_01418
OG0000987	Pram.g_01888	Pray.g_01419
OG0000988	Pram.g_01891	Pray.g_01422
OG0000989	Pram.g_01895	Pray.g_01426
OG0000990	Pram.g_01900	Pray.g_01429
OG0000991	Pram.g_01901	Pray.g_01430
OG0000992	Pram.g_01904	Pray.g_01432
OG0000993	Pram.g_01905	Pray.g_01433
OG0000994	Pram.g_01906	Pray.g_01434
OG0000995	Pram.g_01910	Pray.g_01438
OG0000996	Pram.g_01911	Pray.g_01439
OG0000997	Pram.g_01913	Pray.g_01440
OG0000998	Pram.g_01915	Pray.g_01442
OG0000999	Pram.g_01916	Pray.g_01443
OG0001000	Pram.g_01919	Pray.g_01446
OG0001001	Pram.g_01924	Pray.g_01448
OG0001002	Pram.g_01929	Pray.g_01452
OG0001003	Pram.g_01930	Pray.g_01453
OG0001004	Pram.g_01931	Pray.g_01454
OG0001005	Pram.g_01932	Pray.g_01455
OG0001006	Pram.g_01936	Pray.g_01459
OG0001007	Pram.g_01938	Pray.g_01461
OG0001008	Pram.g_00372	Pray.g_00927
OG0001009	Pram.g_00014	Pray.g_01489
OG0001010	Pram.g_00015	Pray.g_01490
OG0001011	Pram.g_00016	Pray.g_01491
OG0001012	Pram.g_00028	Pray.g_00240
OG0001013	Pram.g_00035	Pray.g_00235
OG0001014	Pram.g_00038	Pray.g_00232
OG0001015	Pram.g_00039	Pray.g_00231
OG0001016	Pram.g_00058	Pray.g_00216
OG0001017	Pram.g_00062	Pray.g_00212
OG0001018	Pram.g_00064	Pray.g_00209
OG0001019	Pram.g_00073	Pray.g_00200
OG0001020	Pram.g_00074	Pray.g_00199
OG0001021	Pram.g_00075	Pray.g_00198
OG0001022	Pram.g_00078	Pray.g_00195
OG0001023	Pram.g_00079	Pray.g_00194
OG0001024	Pram.g_00082	Pray.g_00191
OG0001025	Pram.g_00089	Pray.g_00185
OG0001026	Pram.g_00097	Pray.g_00178
OG0001027	Pram.g_00098	Pray.g_00177
OG0001028	Pram.g_00100	Pray.g_00175
OG0001029	Pram.g_00101	Pray.g_00174
OG0001030	Pram.g_00117	Pray.g_00159
OG0001031	Pram.g_00171	Pray.g_00667
OG0001032	Pram.g_00172	Pray.g_00668
OG0001033	Pram.g_00193	Pray.g_00689
OG0001034	Pram.g_00223	Pray.g_00717
OG0001035	Pram.g_00243	Pray.g_00735
OG0001036	Pram.g_00247	Pray.g_00739
OG0001037	Pram.g_00248	Pray.g_00740
OG0001038	Pram.g_00266	Pray.g_00757
OG0001039	Pram.g_00269	Pray.g_00760
OG0001040	Pram.g_00271	Pray.g_00762
OG0001041	Pram.g_00276	Pray.g_00766
OG0001042	Pram.g_00293	Pray.g_00782
OG0001043	Pram.g_00294	Pray.g_00783
OG0001044	Pram.g_00327	Pray.g_00811
OG0001045	Pram.g_00337	Pray.g_00820
OG0001046	Pram.g_01537	Pray.g_00857
OG0001047	Pram.g_00374	Pray.g_00929
OG0001048	Pram.g_00375	Pray.g_00930
OG0001049	Pram.g_00377	Pray.g_00932
OG0001050	Pram.g_00378	Pray.g_00933
OG0001051	Pram.g_00379	Pray.g_00934
OG0001052	Pram.g_00407	Pray.g_00961
OG0001053	Pram.g_00419	Pray.g_00973
OG0001054	Pram.g_00434	Pray.g_00989
OG0001055	Pram.g_00454	Pray.g_01008
OG0001056	Pram.g_00474	Pray.g_01225
OG0001057	Pram.g_00478	Pray.g_01220
OG0001058	Pram.g_00486	Pray.g_01212
OG0001059	Pram.g_00490	Pray.g_01208
OG0001060	Pram.g_00497	Pray.g_01201
OG0001061	Pram.g_00512	Pray.g_01188
OG0001062	Pram.g_00514	Pray.g_01186
OG0001063	Pram.g_00516	Pray.g_01184
OG0001064	Pram.g_00517	Pray.g_01183
OG0001065	Pram.g_00518	Pray.g_01182
OG0001066	Pram.g_00519	Pray.g_01181
OG0001067	Pram.g_00520	Pray.g_01180
OG0001068	Pram.g_00521	Pray.g_01179
OG0001069	Pram.g_00522	Pray.g_01178
OG0001070	Pram.g_00524	Pray.g_01175
OG0001071	Pram.g_00525	Pray.g_01174
OG0001072	Pram.g_00527	Pray.g_01173
OG0001073	Pram.g_00541	Pray.g_01159
OG0001074	Pram.g_00553	Pray.g_01148
OG0001075	Pram.g_00554	Pray.g_01147
OG0001076	Pram.g_00562	Pray.g_01139
OG0001077	Pram.g_00568	Pray.g_01135
OG0001078	Pram.g_01074	Pray.g_01127
OG0001079	Pram.g_01063	Pray.g_01116
OG0001080	Pram.g_01057	Pray.g_01110
OG0001081	Pram.g_01055	Pray.g_01108
OG0001082	Pram.g_01054	Pray.g_01107
OG0001083	Pram.g_01049	Pray.g_01102
OG0001084	Pram.g_01048	Pray.g_01101
OG0001085	Pram.g_00760	Pray.g_01093
OG0001086	Pram.g_00761	Pray.g_01092
OG0001087	Pram.g_00779	Pray.g_01075
OG0001088	Pram.g_00780	Pray.g_01074
OG0001089	Pram.g_00791	Pray.g_01066
OG0001090	Pram.g_00802	Pray.g_01039
OG0001091	Pram.g_01027	Pray.g_01037
OG0001092	Pram.g_01026	Pray.g_01036
OG0001093	Pram.g_01021	Pray.g_01031
OG0001094	Pram.g_01028	Pray.g_00342
OG0001095	Pram.g_00822	Pray.g_00361
OG0001096	Pram.g_00836	Pray.g_00374
OG0001097	Pram.g_00855	Pray.g_00393
OG0001098	Pram.g_00876	Pray.g_00408
OG0001099	Pram.g_00717	Pray.g_00440
OG0001100	Pram.g_00726	Pray.g_00444
OG0001101	Pram.g_00728	Pray.g_00446
OG0001102	Pram.g_00731	Pray.g_00449
OG0001103	Pram.g_00733	Pray.g_00451
OG0001104	Pram.g_00755	Pray.g_00474
OG0001105	Pram.g_00759	Pray.g_00478
OG0001106	Pram.g_00931	Pray.g_00502
OG0001107	Pram.g_00941	Pray.g_00509
OG0001108	Pram.g_00945	Pray.g_00513
OG0001109	Pram.g_00946	Pray.g_00514
OG0001110	Pram.g_00948	Pray.g_00516
OG0001111	Pram.g_00949	Pray.g_00517
OG0001112	Pram.g_00950	Pray.g_00518
OG0001113	Pram.g_00951	Pray.g_00519
OG0001114	Pram.g_00952	Pray.g_00520
OG0001115	Pram.g_00954	Pray.g_00522
OG0001116	Pram.g_00955	Pray.g_00523
OG0001117	Pram.g_00956	Pray.g_00524
OG0001118	Pram.g_00957	Pray.g_00525
OG0001119	Pram.g_00958	Pray.g_00526
OG0001120	Pram.g_00959	Pray.g_00528
OG0001122	Pram.g_00976	Pray.g_00556
OG0001123	Pram.g_00981	Pray.g_00560
OG0001124	Pram.g_00983	Pray.g_00562
OG0001125	Pram.g_00985	Pray.g_00563
OG0001126	Pram.g_00899	Pray.g_00573
OG0001127	Pram.g_00898	Pray.g_00574
OG0001128	Pram.g_00896	Pray.g_00576
OG0001129	Pram.g_00895	Pray.g_00577
OG0001130	Pram.g_00894	Pray.g_00578
OG0001131	Pram.g_00356	Pray.g_00614
OG0001132	Pram.g_00683	Pray.g_00623
OG0001133	Pram.g_01469	Pray.g_00112
OG0001134	Pram.g_01546	Pray.g_00097
OG0001135	Pram.g_01549	Pray.g_00094
OG0001136	Pram.g_01143	Pray.g_00067
OG0001137	Pram.g_01130	Pray.g_00055
OG0001138	Pram.g_01109	Pray.g_00037
OG0001139	Pram.g_01107	Pray.g_00036
OG0001140	Pram.g_01106	Pray.g_00035
OG0001141	Pram.g_01105	Pray.g_00034
OG0001142	Pram.g_01104	Pray.g_00033
OG0001143	Pram.g_01097	Pray.g_00026
OG0001144	Pram.g_01092	Pray.g_00021
OG0001145	Pram.g_01222	Pray.g_01878
OG0001146	Pram.g_01234	Pray.g_01866
OG0001147	Pram.g_01475	Pray.g_01843
OG0001148	Pram.g_01466	Pray.g_01827
OG0001149	Pram.g_01465	Pray.g_01826
OG0001150	Pram.g_01464	Pray.g_01825
OG0001151	Pram.g_01452	Pray.g_01814
OG0001152	Pram.g_01451	Pray.g_01813
OG0001153	Pram.g_01346	Pray.g_01690
OG0001154	Pram.g_01345	Pray.g_01689
OG0001155	Pram.g_01328	Pray.g_01677
OG0001156	Pram.g_01325	Pray.g_01674
OG0001157	Pram.g_01324	Pray.g_01673
OG0001158	Pram.g_01323	Pray.g_01672
OG0001159	Pram.g_01322	Pray.g_01671
OG0001160	Pram.g_01296	Pray.g_01647
OG0001161	Pram.g_01577	Pray.g_01634
OG0001162	Pram.g_01590	Pray.g_01623
