Orthogroup	Syaa	Prat
OG0000564	Syaa.g_01942	Prat.g_00520
OG0000565	Syaa.g_01939	Prat.g_00523
OG0000566	Syaa.g_01935	Prat.g_00527
OG0000567	Syaa.g_01931	Prat.g_00531
OG0000568	Syaa.g_01928	Prat.g_00532
OG0000569	Syaa.g_01925	Prat.g_00533
OG0000570	Syaa.g_01924	Prat.g_00534
OG0000571	Syaa.g_01920	Prat.g_00537
OG0000572	Syaa.g_01904	Prat.g_00549
OG0000573	Syaa.g_01896	Prat.g_00554
OG0000574	Syaa.g_01895	Prat.g_00555
OG0000575	Syaa.g_01891	Prat.g_00559
OG0000576	Syaa.g_01889	Prat.g_00561
OG0000577	Syaa.g_01888	Prat.g_00562
OG0000578	Syaa.g_01887	Prat.g_00563
OG0000579	Syaa.g_01886	Prat.g_00564
OG0000580	Syaa.g_01885	Prat.g_00565
OG0000581	Syaa.g_01879	Prat.g_00568
OG0000582	Syaa.g_01687	Prat.g_00571
OG0000583	Syaa.g_01686	Prat.g_00572
OG0000584	Syaa.g_01685	Prat.g_00573
OG0000585	Syaa.g_01683	Prat.g_00575
OG0000586	Syaa.g_01682	Prat.g_00576
OG0000587	Syaa.g_01680	Prat.g_00577
OG0000588	Syaa.g_01666	Prat.g_00582
OG0000589	Syaa.g_01662	Prat.g_00584
OG0000590	Syaa.g_01661	Prat.g_00585
OG0000591	Syaa.g_01653	Prat.g_00589
OG0000592	Syaa.g_01652	Prat.g_00590
OG0000593	Syaa.g_01638	Prat.g_01094
OG0000594	Syaa.g_01637	Prat.g_01093
OG0000595	Syaa.g_01636	Prat.g_01091
OG0000596	Syaa.g_01630	Prat.g_01087
OG0000597	Syaa.g_01627	Prat.g_01084
OG0000598	Syaa.g_01626	Prat.g_01083
OG0000599	Syaa.g_01623	Prat.g_01080
OG0000600	Syaa.g_01622	Prat.g_01079
OG0000601	Syaa.g_01621	Prat.g_01078
OG0000602	Syaa.g_01616	Prat.g_01076
OG0000603	Syaa.g_01615	Prat.g_01075
OG0000604	Syaa.g_01612	Prat.g_01074
OG0000605	Syaa.g_01447	Prat.g_01073
OG0000606	Syaa.g_01055	Prat.g_01070
OG0000607	Syaa.g_01058	Prat.g_01067
OG0000608	Syaa.g_01059	Prat.g_01066
OG0000609	Syaa.g_01061	Prat.g_01065
OG0000610	Syaa.g_01068	Prat.g_01059
OG0000611	Syaa.g_01071	Prat.g_01056
OG0000612	Syaa.g_01072	Prat.g_01055
OG0000613	Syaa.g_00199	Prat.g_00747
OG0000614	Syaa.g_00906	Prat.g_00767
OG0000615	Syaa.g_01113	Prat.g_00777
OG0000616	Syaa.g_02742	Prat.g_01882
OG0000617	Syaa.g_01244	Prat.g_00797
OG0000618	Syaa.g_01245	Prat.g_00798
OG0000619	Syaa.g_01246	Prat.g_00799
OG0000620	Syaa.g_01259	Prat.g_00802
OG0000621	Syaa.g_01260	Prat.g_00803
OG0000622	Syaa.g_01261	Prat.g_00804
OG0000623	Syaa.g_01262	Prat.g_00805
OG0000624	Syaa.g_01264	Prat.g_00807
OG0000625	Syaa.g_01265	Prat.g_00808
OG0000626	Syaa.g_01266	Prat.g_00809
OG0000627	Syaa.g_01414	Prat.g_00811
OG0000628	Syaa.g_01413	Prat.g_00812
OG0000629	Syaa.g_01410	Prat.g_00813
OG0000630	Syaa.g_01406	Prat.g_00816
OG0000631	Syaa.g_01400	Prat.g_00865
OG0000632	Syaa.g_01399	Prat.g_00866
OG0000633	Syaa.g_01397	Prat.g_00867
OG0000634	Syaa.g_01150	Prat.g_01041
OG0000635	Syaa.g_01151	Prat.g_01040
OG0000636	Syaa.g_01153	Prat.g_01038
OG0000637	Syaa.g_01155	Prat.g_01036
OG0000638	Syaa.g_01156	Prat.g_01035
OG0000639	Syaa.g_01157	Prat.g_01034
OG0000640	Syaa.g_01158	Prat.g_01033
OG0000641	Syaa.g_01162	Prat.g_01029
OG0000642	Syaa.g_01163	Prat.g_01028
OG0000643	Syaa.g_01165	Prat.g_01027
OG0000644	Syaa.g_01166	Prat.g_01026
OG0000645	Syaa.g_01184	Prat.g_01025
OG0000646	Syaa.g_01187	Prat.g_01023
OG0000647	Syaa.g_01189	Prat.g_01021
OG0000648	Syaa.g_01191	Prat.g_01019
OG0000649	Syaa.g_01192	Prat.g_01018
OG0000650	Syaa.g_01193	Prat.g_01017
OG0000651	Syaa.g_01194	Prat.g_01016
OG0000652	Syaa.g_01195	Prat.g_01015
OG0000653	Syaa.g_01197	Prat.g_01013
OG0000654	Syaa.g_01198	Prat.g_01012
OG0000655	Syaa.g_01199	Prat.g_01011
OG0000656	Syaa.g_01202	Prat.g_01008
OG0000657	Syaa.g_00838	Prat.g_01002
OG0000658	Syaa.g_00836	Prat.g_01001
OG0000659	Syaa.g_00835	Prat.g_01000
OG0000660	Syaa.g_00831	Prat.g_00996
OG0000661	Syaa.g_00829	Prat.g_00994
OG0000662	Syaa.g_00827	Prat.g_00992
OG0000663	Syaa.g_00824	Prat.g_00990
OG0000664	Syaa.g_00823	Prat.g_00989
OG0000665	Syaa.g_01442	Prat.g_00983
OG0000666	Syaa.g_01448	Prat.g_00982
OG0000668	Syaa.g_01300	Prat.g_00694
OG0000669	Syaa.g_01084	Prat.g_00705
OG0000670	Syaa.g_01087	Prat.g_00708
OG0000671	Syaa.g_01089	Prat.g_00710
OG0000672	Syaa.g_01092	Prat.g_00713
OG0000673	Syaa.g_01095	Prat.g_00717
OG0000674	Syaa.g_01097	Prat.g_00719
OG0000675	Syaa.g_01098	Prat.g_00720
OG0000676	Syaa.g_01100	Prat.g_00722
OG0000677	Syaa.g_01101	Prat.g_00723
OG0000678	Syaa.g_01106	Prat.g_00725
OG0000679	Syaa.g_01116	Prat.g_00730
OG0000680	Syaa.g_01117	Prat.g_00731
OG0000681	Syaa.g_01120	Prat.g_00734
OG0000682	Syaa.g_01121	Prat.g_00735
OG0000683	Syaa.g_01122	Prat.g_00736
OG0000684	Syaa.g_01132	Prat.g_00738
OG0000685	Syaa.g_01134	Prat.g_00740
OG0000686	Syaa.g_01135	Prat.g_00741
OG0000687	Syaa.g_01136	Prat.g_00742
OG0000688	Syaa.g_01140	Prat.g_01051
OG0000689	Syaa.g_01142	Prat.g_01050
OG0000690	Syaa.g_01143	Prat.g_01049
OG0000691	Syaa.g_01144	Prat.g_01048
OG0000692	Syaa.g_01145	Prat.g_01046
OG0000693	Syaa.g_01146	Prat.g_01045
OG0000694	Syaa.g_01147	Prat.g_01044
OG0000695	Syaa.g_01395	Prat.g_00869
OG0000696	Syaa.g_01394	Prat.g_00870
OG0000697	Syaa.g_01392	Prat.g_00871
OG0000698	Syaa.g_01389	Prat.g_00874
OG0000699	Syaa.g_01387	Prat.g_00876
OG0000700	Syaa.g_01386	Prat.g_00877
OG0000701	Syaa.g_01385	Prat.g_00878
OG0000702	Syaa.g_01376	Prat.g_00880
OG0000703	Syaa.g_01375	Prat.g_00881
OG0000704	Syaa.g_01373	Prat.g_00883
OG0000705	Syaa.g_01365	Prat.g_00889
OG0000706	Syaa.g_01364	Prat.g_00890
OG0000707	Syaa.g_01363	Prat.g_00891
OG0000708	Syaa.g_01360	Prat.g_00893
OG0000709	Syaa.g_01351	Prat.g_00897
OG0000710	Syaa.g_01348	Prat.g_00900
OG0000711	Syaa.g_01320	Prat.g_00916
OG0000712	Syaa.g_01318	Prat.g_00917
OG0000713	Syaa.g_01317	Prat.g_00918
OG0000714	Syaa.g_01315	Prat.g_00919
OG0000715	Syaa.g_01313	Prat.g_00921
OG0000716	Syaa.g_01309	Prat.g_00923
OG0000717	Syaa.g_01308	Prat.g_00924
OG0000718	Syaa.g_01304	Prat.g_00929
OG0000719	Syaa.g_01302	Prat.g_00931
OG0000720	Syaa.g_01289	Prat.g_00942
OG0000721	Syaa.g_01287	Prat.g_00946
OG0000722	Syaa.g_01286	Prat.g_00947
OG0000723	Syaa.g_01268	Prat.g_00951
OG0000724	Syaa.g_00872	Prat.g_00960
OG0000725	Syaa.g_00882	Prat.g_00966
OG0000726	Syaa.g_00883	Prat.g_00967
OG0000727	Syaa.g_00884	Prat.g_00968
OG0000728	Syaa.g_00886	Prat.g_00970
OG0000729	Syaa.g_00100	Prat.g_01214
OG0000730	Syaa.g_02185	Prat.g_01199
OG0000731	Syaa.g_02173	Prat.g_00354
OG0000732	Syaa.g_00054	Prat.g_01831
OG0000733	Syaa.g_02621	Prat.g_01560
OG0000734	Syaa.g_02388	Prat.g_01171
OG0000735	Syaa.g_00754	Prat.g_01169
OG0000736	Syaa.g_00755	Prat.g_01168
OG0000737	Syaa.g_00756	Prat.g_01167
OG0000738	Syaa.g_00761	Prat.g_01163
OG0000739	Syaa.g_00762	Prat.g_01162
OG0000740	Syaa.g_00763	Prat.g_01161
OG0000741	Syaa.g_00766	Prat.g_01159
OG0000742	Syaa.g_00769	Prat.g_01157
OG0000743	Syaa.g_00771	Prat.g_01155
OG0000744	Syaa.g_00772	Prat.g_01154
OG0000745	Syaa.g_00774	Prat.g_01153
OG0000746	Syaa.g_00776	Prat.g_01151
OG0000747	Syaa.g_00777	Prat.g_01150
OG0000748	Syaa.g_00787	Prat.g_01146
OG0000749	Syaa.g_00789	Prat.g_01145
OG0000750	Syaa.g_00790	Prat.g_01144
OG0000751	Syaa.g_00797	Prat.g_01141
OG0000752	Syaa.g_00799	Prat.g_01139
OG0000753	Syaa.g_00802	Prat.g_01136
OG0000754	Syaa.g_01025	Prat.g_01134
OG0000755	Syaa.g_01005	Prat.g_01128
OG0000756	Syaa.g_01004	Prat.g_01127
OG0000757	Syaa.g_00996	Prat.g_01121
OG0000758	Syaa.g_00995	Prat.g_01120
OG0000759	Syaa.g_00994	Prat.g_01119
OG0000760	Syaa.g_00993	Prat.g_01118
OG0000761	Syaa.g_00992	Prat.g_01117
OG0000762	Syaa.g_00988	Prat.g_01116
OG0000763	Syaa.g_00986	Prat.g_01114
OG0000764	Syaa.g_00985	Prat.g_01113
OG0000765	Syaa.g_00968	Prat.g_01104
OG0000766	Syaa.g_00967	Prat.g_01103
OG0000767	Syaa.g_00965	Prat.g_01101
OG0000768	Syaa.g_00964	Prat.g_01100
OG0000769	Syaa.g_00962	Prat.g_01098
OG0000770	Syaa.g_00959	Prat.g_00594
OG0000771	Syaa.g_00866	Prat.g_01509
OG0000772	Syaa.g_01526	Prat.g_00626
OG0000773	Syaa.g_00749	Prat.g_01240
OG0000774	Syaa.g_00745	Prat.g_01242
OG0000775	Syaa.g_00742	Prat.g_01244
OG0000776	Syaa.g_00741	Prat.g_01245
OG0000777	Syaa.g_00740	Prat.g_01246
OG0000778	Syaa.g_00739	Prat.g_01247
OG0000779	Syaa.g_00733	Prat.g_01251
OG0000780	Syaa.g_00730	Prat.g_01252
OG0000781	Syaa.g_00726	Prat.g_01255
OG0000782	Syaa.g_00725	Prat.g_01256
OG0000783	Syaa.g_00724	Prat.g_01257
OG0000784	Syaa.g_00723	Prat.g_01258
OG0000785	Syaa.g_00721	Prat.g_01260
OG0000786	Syaa.g_01875	Prat.g_01263
OG0000787	Syaa.g_01876	Prat.g_01264
OG0000788	Syaa.g_01620	Prat.g_01471
OG0000789	Syaa.g_01434	Prat.g_01455
OG0000790	Syaa.g_02064	Prat.g_01296
OG0000791	Syaa.g_02066	Prat.g_01298
OG0000792	Syaa.g_02067	Prat.g_01299
OG0000793	Syaa.g_02072	Prat.g_01302
OG0000794	Syaa.g_02073	Prat.g_01303
OG0000795	Syaa.g_02074	Prat.g_01304
OG0000796	Syaa.g_02078	Prat.g_01308
OG0000797	Syaa.g_02079	Prat.g_01309
OG0000799	Syaa.g_01743	Prat.g_01333
OG0000800	Syaa.g_01747	Prat.g_01334
OG0000801	Syaa.g_01748	Prat.g_01335
OG0000802	Syaa.g_01753	Prat.g_01337
OG0000803	Syaa.g_01758	Prat.g_01339
OG0000804	Syaa.g_01761	Prat.g_01340
OG0000805	Syaa.g_01763	Prat.g_01342
OG0000806	Syaa.g_01765	Prat.g_01344
OG0000807	Syaa.g_01767	Prat.g_01345
OG0000808	Syaa.g_01768	Prat.g_01346
OG0000809	Syaa.g_01771	Prat.g_01350
OG0000810	Syaa.g_01772	Prat.g_01351
OG0000811	Syaa.g_01778	Prat.g_01356
OG0000812	Syaa.g_01780	Prat.g_01358
OG0000813	Syaa.g_01781	Prat.g_01359
OG0000814	Syaa.g_01783	Prat.g_01361
OG0000815	Syaa.g_01784	Prat.g_01362
OG0000816	Syaa.g_01785	Prat.g_01364
OG0000817	Syaa.g_01786	Prat.g_01365
OG0000818	Syaa.g_01792	Prat.g_01370
OG0000819	Syaa.g_01793	Prat.g_01371
OG0000820	Syaa.g_01794	Prat.g_01372
OG0000821	Syaa.g_01800	Prat.g_01378
OG0000822	Syaa.g_01802	Prat.g_01379
OG0000823	Syaa.g_01803	Prat.g_01380
OG0000824	Syaa.g_01807	Prat.g_01383
OG0000825	Syaa.g_01808	Prat.g_01384
OG0000826	Syaa.g_01809	Prat.g_01385
OG0000827	Syaa.g_01810	Prat.g_01386
OG0000828	Syaa.g_01813	Prat.g_01389
OG0000829	Syaa.g_01814	Prat.g_01390
OG0000830	Syaa.g_01815	Prat.g_01391
OG0000831	Syaa.g_01817	Prat.g_01393
OG0000832	Syaa.g_00627	Prat.g_01405
OG0000833	Syaa.g_00611	Prat.g_01414
OG0000834	Syaa.g_00608	Prat.g_01415
OG0000835	Syaa.g_00607	Prat.g_01416
OG0000836	Syaa.g_00603	Prat.g_01417
OG0000837	Syaa.g_00601	Prat.g_01418
OG0000838	Syaa.g_00597	Prat.g_01421
OG0000839	Syaa.g_00596	Prat.g_01422
OG0000840	Syaa.g_00595	Prat.g_01423
OG0000841	Syaa.g_00594	Prat.g_01424
OG0000842	Syaa.g_00593	Prat.g_01425
OG0000843	Syaa.g_00592	Prat.g_01426
OG0000844	Syaa.g_00590	Prat.g_01427
OG0000845	Syaa.g_00589	Prat.g_01428
OG0000846	Syaa.g_00588	Prat.g_01429
OG0000847	Syaa.g_00587	Prat.g_01430
OG0000848	Syaa.g_00585	Prat.g_01431
OG0000849	Syaa.g_00584	Prat.g_01432
OG0000850	Syaa.g_00582	Prat.g_01434
OG0000851	Syaa.g_00577	Prat.g_01435
OG0000852	Syaa.g_00576	Prat.g_01436
OG0000853	Syaa.g_00572	Prat.g_01441
OG0000854	Syaa.g_00570	Prat.g_01443
OG0000855	Syaa.g_00569	Prat.g_01444
OG0000856	Syaa.g_01650	Prat.g_01457
OG0000857	Syaa.g_01188	Prat.g_01022
OG0000858	Syaa.g_00563	Prat.g_01585
OG0000859	Syaa.g_00562	Prat.g_01586
OG0000860	Syaa.g_00549	Prat.g_01594
OG0000861	Syaa.g_00548	Prat.g_01595
OG0000862	Syaa.g_00547	Prat.g_01596
OG0000863	Syaa.g_00543	Prat.g_01598
OG0000864	Syaa.g_00542	Prat.g_01599
OG0000865	Syaa.g_00541	Prat.g_01600
OG0000866	Syaa.g_00540	Prat.g_01601
OG0000867	Syaa.g_00539	Prat.g_01602
OG0000868	Syaa.g_00536	Prat.g_01603
OG0000869	Syaa.g_00531	Prat.g_01606
OG0000870	Syaa.g_00526	Prat.g_01611
OG0000871	Syaa.g_00525	Prat.g_01612
OG0000872	Syaa.g_00511	Prat.g_01613
OG0000873	Syaa.g_00497	Prat.g_01616
OG0000874	Syaa.g_00519	Prat.g_01619
OG0000875	Syaa.g_00438	Prat.g_01621
OG0000876	Syaa.g_00682	Prat.g_01622
OG0000877	Syaa.g_00679	Prat.g_01624
OG0000878	Syaa.g_00678	Prat.g_01625
OG0000879	Syaa.g_00677	Prat.g_01626
OG0000880	Syaa.g_00676	Prat.g_01627
OG0000881	Syaa.g_00671	Prat.g_01631
OG0000882	Syaa.g_00666	Prat.g_01636
OG0000883	Syaa.g_00661	Prat.g_01639
OG0000884	Syaa.g_00659	Prat.g_01641
OG0000885	Syaa.g_00658	Prat.g_01642
OG0000886	Syaa.g_00657	Prat.g_01643
OG0000887	Syaa.g_00656	Prat.g_01644
OG0000888	Syaa.g_00654	Prat.g_01646
OG0000889	Syaa.g_00652	Prat.g_01648
OG0000890	Syaa.g_00644	Prat.g_01649
OG0000891	Syaa.g_00643	Prat.g_01650
OG0000892	Syaa.g_00640	Prat.g_01652
OG0000893	Syaa.g_02352	Prat.g_01655
OG0000894	Syaa.g_02349	Prat.g_01658
OG0000895	Syaa.g_02345	Prat.g_01662
OG0000896	Syaa.g_02344	Prat.g_01663
OG0000897	Syaa.g_02342	Prat.g_01665
OG0000898	Syaa.g_02341	Prat.g_01666
OG0000899	Syaa.g_02340	Prat.g_01667
OG0000900	Syaa.g_02339	Prat.g_01668
OG0000901	Syaa.g_02334	Prat.g_01671
OG0000902	Syaa.g_02332	Prat.g_01673
OG0000903	Syaa.g_02313	Prat.g_01677
OG0000904	Syaa.g_02318	Prat.g_01682
OG0000905	Syaa.g_02324	Prat.g_01675
OG0000906	Syaa.g_02327	Prat.g_01674
OG0000907	Syaa.g_02295	Prat.g_01684
OG0000908	Syaa.g_02292	Prat.g_01687
OG0000909	Syaa.g_02291	Prat.g_01688
OG0000910	Syaa.g_02290	Prat.g_01689
OG0000911	Syaa.g_02288	Prat.g_01691
OG0000912	Syaa.g_02287	Prat.g_01692
OG0000913	Syaa.g_02286	Prat.g_01693
OG0000914	Syaa.g_02285	Prat.g_01694
OG0000915	Syaa.g_02283	Prat.g_01695
OG0000916	Syaa.g_02282	Prat.g_01696
OG0000917	Syaa.g_02281	Prat.g_01697
OG0000918	Syaa.g_02280	Prat.g_01698
OG0000919	Syaa.g_02279	Prat.g_01699
OG0000920	Syaa.g_02278	Prat.g_01700
OG0000921	Syaa.g_02277	Prat.g_01701
OG0000922	Syaa.g_02276	Prat.g_01702
OG0000923	Syaa.g_02272	Prat.g_01706
OG0000924	Syaa.g_02271	Prat.g_01707
OG0000925	Syaa.g_02270	Prat.g_01708
OG0000926	Syaa.g_02269	Prat.g_01709
OG0000927	Syaa.g_02267	Prat.g_01711
OG0000928	Syaa.g_02266	Prat.g_01712
OG0000929	Syaa.g_02265	Prat.g_01713
OG0000930	Syaa.g_02264	Prat.g_01714
OG0000931	Syaa.g_02263	Prat.g_01715
OG0000932	Syaa.g_02262	Prat.g_01327
OG0000933	Syaa.g_02256	Prat.g_01719
OG0000934	Syaa.g_02254	Prat.g_01721
OG0000935	Syaa.g_02253	Prat.g_01722
OG0000936	Syaa.g_02252	Prat.g_01723
OG0000937	Syaa.g_02251	Prat.g_01724
OG0000938	Syaa.g_02248	Prat.g_01727
OG0000939	Syaa.g_02247	Prat.g_01728
OG0000940	Syaa.g_02240	Prat.g_01735
OG0000941	Syaa.g_02238	Prat.g_01737
OG0000942	Syaa.g_02236	Prat.g_01739
OG0000943	Syaa.g_02235	Prat.g_01740
OG0000944	Syaa.g_02233	Prat.g_01742
OG0000945	Syaa.g_02231	Prat.g_01744
OG0000946	Syaa.g_02225	Prat.g_01748
OG0000947	Syaa.g_02222	Prat.g_01750
OG0000948	Syaa.g_02221	Prat.g_01751
OG0000949	Syaa.g_00172	Prat.g_01754
OG0000950	Syaa.g_00159	Prat.g_01760
OG0000951	Syaa.g_00153	Prat.g_01764
OG0000952	Syaa.g_00149	Prat.g_01768
OG0000953	Syaa.g_00143	Prat.g_01772
OG0000954	Syaa.g_00138	Prat.g_01777
OG0000955	Syaa.g_00137	Prat.g_01778
OG0000956	Syaa.g_00135	Prat.g_01780
OG0000957	Syaa.g_00125	Prat.g_01786
OG0000958	Syaa.g_00124	Prat.g_01787
OG0000959	Syaa.g_00120	Prat.g_01791
OG0000960	Syaa.g_00119	Prat.g_01792
OG0000961	Syaa.g_00106	Prat.g_01795
OG0000962	Syaa.g_00102	Prat.g_01797
OG0000963	Syaa.g_00097	Prat.g_01801
OG0000964	Syaa.g_00096	Prat.g_01802
OG0000965	Syaa.g_00095	Prat.g_01803
OG0000966	Syaa.g_00083	Prat.g_01809
OG0000967	Syaa.g_00074	Prat.g_01813
OG0000968	Syaa.g_00078	Prat.g_01815
OG0000969	Syaa.g_00077	Prat.g_01816
OG0000970	Syaa.g_00076	Prat.g_01817
OG0000971	Syaa.g_00069	Prat.g_01818
OG0000972	Syaa.g_00068	Prat.g_01819
OG0000973	Syaa.g_00067	Prat.g_01820
OG0000974	Syaa.g_00066	Prat.g_01821
OG0000975	Syaa.g_00065	Prat.g_01822
OG0000976	Syaa.g_00064	Prat.g_01823
OG0000977	Syaa.g_00062	Prat.g_01824
OG0000978	Syaa.g_00061	Prat.g_01825
OG0000979	Syaa.g_00058	Prat.g_01828
OG0000980	Syaa.g_00055	Prat.g_01830
OG0000981	Syaa.g_00052	Prat.g_01833
OG0000982	Syaa.g_02593	Prat.g_01835
OG0000983	Syaa.g_02594	Prat.g_01836
OG0000984	Syaa.g_02595	Prat.g_01837
OG0000985	Syaa.g_02597	Prat.g_01840
OG0000986	Syaa.g_02601	Prat.g_01842
OG0000987	Syaa.g_02603	Prat.g_01843
OG0000988	Syaa.g_02608	Prat.g_01846
OG0000989	Syaa.g_02616	Prat.g_01850
OG0000990	Syaa.g_02647	Prat.g_01856
OG0000991	Syaa.g_02650	Prat.g_01857
OG0000992	Syaa.g_02653	Prat.g_01860
OG0000993	Syaa.g_02654	Prat.g_01861
OG0000994	Syaa.g_02657	Prat.g_01862
OG0000995	Syaa.g_02662	Prat.g_01866
OG0000996	Syaa.g_02705	Prat.g_01867
OG0000997	Syaa.g_02725	Prat.g_01869
OG0000998	Syaa.g_02727	Prat.g_01871
OG0000999	Syaa.g_02728	Prat.g_01872
OG0001000	Syaa.g_02732	Prat.g_01875
OG0001001	Syaa.g_02738	Prat.g_01879
OG0001002	Syaa.g_02745	Prat.g_01884
OG0001003	Syaa.g_02747	Prat.g_01885
OG0001004	Syaa.g_02748	Prat.g_01886
OG0001005	Syaa.g_02749	Prat.g_01887
OG0001006	Syaa.g_02756	Prat.g_01891
OG0001007	Syaa.g_02758	Prat.g_01893
OG0001008	Syaa.g_00704	Prat.g_00397
OG0001009	Syaa.g_00034	Prat.g_00028
OG0001010	Syaa.g_00035	Prat.g_00029
OG0001011	Syaa.g_00037	Prat.g_00031
OG0001012	Syaa.g_02589	Prat.g_00046
OG0001013	Syaa.g_02576	Prat.g_00053
OG0001014	Syaa.g_02572	Prat.g_00056
OG0001015	Syaa.g_02571	Prat.g_00057
OG0001016	Syaa.g_00348	Prat.g_00070
OG0001017	Syaa.g_00342	Prat.g_00074
OG0001018	Syaa.g_00340	Prat.g_00076
OG0001019	Syaa.g_00323	Prat.g_00087
OG0001020	Syaa.g_02355	Prat.g_00088
OG0001021	Syaa.g_02359	Prat.g_00089
OG0001022	Syaa.g_02365	Prat.g_00091
OG0001023	Syaa.g_02366	Prat.g_00092
OG0001024	Syaa.g_02370	Prat.g_00095
OG0001025	Syaa.g_02377	Prat.g_00102
OG0001026	Syaa.g_02390	Prat.g_00110
OG0001027	Syaa.g_02397	Prat.g_00111
OG0001028	Syaa.g_02399	Prat.g_00113
OG0001029	Syaa.g_02401	Prat.g_00114
OG0001030	Syaa.g_02422	Prat.g_00130
OG0001031	Syaa.g_02500	Prat.g_00188
OG0001032	Syaa.g_02502	Prat.g_00189
OG0001033	Syaa.g_02539	Prat.g_00210
OG0001034	Syaa.g_02108	Prat.g_00241
OG0001035	Syaa.g_00298	Prat.g_00261
OG0001036	Syaa.g_00293	Prat.g_00266
OG0001037	Syaa.g_00291	Prat.g_00267
OG0001038	Syaa.g_00264	Prat.g_00285
OG0001039	Syaa.g_00261	Prat.g_00288
OG0001040	Syaa.g_00258	Prat.g_00291
OG0001041	Syaa.g_00253	Prat.g_00295
OG0001042	Syaa.g_00227	Prat.g_00312
OG0001043	Syaa.g_00223	Prat.g_00313
OG0001044	Syaa.g_02183	Prat.g_00347
OG0001045	Syaa.g_02170	Prat.g_00356
OG0001046	Syaa.g_01332	Prat.g_01469
OG0001047	Syaa.g_00706	Prat.g_00399
OG0001048	Syaa.g_00707	Prat.g_00400
OG0001049	Syaa.g_00710	Prat.g_00403
OG0001050	Syaa.g_00711	Prat.g_00404
OG0001051	Syaa.g_00712	Prat.g_00405
OG0001052	Syaa.g_01846	Prat.g_00430
OG0001053	Syaa.g_02048	Prat.g_00443
OG0001054	Syaa.g_02031	Prat.g_00459
OG0001055	Syaa.g_02010	Prat.g_00480
OG0001056	Syaa.g_01975	Prat.g_00498
OG0001057	Syaa.g_01966	Prat.g_00502
OG0001058	Syaa.g_01951	Prat.g_00510
OG0001059	Syaa.g_01947	Prat.g_00515
OG0001060	Syaa.g_01941	Prat.g_00522
OG0001061	Syaa.g_01919	Prat.g_00538
OG0001062	Syaa.g_01917	Prat.g_00540
OG0001063	Syaa.g_01912	Prat.g_00542
OG0001064	Syaa.g_01911	Prat.g_00543
OG0001065	Syaa.g_01910	Prat.g_00544
OG0001066	Syaa.g_01909	Prat.g_00545
OG0001067	Syaa.g_01908	Prat.g_00546
OG0001068	Syaa.g_01907	Prat.g_00547
OG0001069	Syaa.g_01906	Prat.g_00548
OG0001070	Syaa.g_01903	Prat.g_00550
OG0001071	Syaa.g_01902	Prat.g_00551
OG0001072	Syaa.g_01898	Prat.g_00552
OG0001073	Syaa.g_01884	Prat.g_00566
OG0001074	Syaa.g_01678	Prat.g_00579
OG0001075	Syaa.g_01676	Prat.g_00580
OG0001076	Syaa.g_01659	Prat.g_00587
OG0001077	Syaa.g_01647	Prat.g_00592
OG0001078	Syaa.g_01632	Prat.g_01089
OG0001079	Syaa.g_01619	Prat.g_01077
OG0001080	Syaa.g_01443	Prat.g_01071
OG0001081	Syaa.g_01056	Prat.g_01069
OG0001082	Syaa.g_01057	Prat.g_01068
OG0001083	Syaa.g_01064	Prat.g_01063
OG0001084	Syaa.g_01065	Prat.g_01062
OG0001085	Syaa.g_01075	Prat.g_00744
OG0001086	Syaa.g_01077	Prat.g_00745
OG0001087	Syaa.g_00920	Prat.g_00762
OG0001088	Syaa.g_00916	Prat.g_00763
OG0001089	Syaa.g_00890	Prat.g_00774
OG0001090	Syaa.g_01237	Prat.g_00789
OG0001091	Syaa.g_01239	Prat.g_00791
OG0001092	Syaa.g_01242	Prat.g_00792
OG0001093	Syaa.g_01248	Prat.g_00800
OG0001094	Syaa.g_01148	Prat.g_01043
OG0001095	Syaa.g_01185	Prat.g_01024
OG0001096	Syaa.g_01200	Prat.g_01010
OG0001097	Syaa.g_00828	Prat.g_00993
OG0001098	Syaa.g_01441	Prat.g_00974
OG0001099	Syaa.g_02400	Prat.g_00699
OG0001100	Syaa.g_01086	Prat.g_00707
OG0001101	Syaa.g_01088	Prat.g_00709
OG0001102	Syaa.g_01091	Prat.g_00712
OG0001103	Syaa.g_01093	Prat.g_00715
OG0001104	Syaa.g_01133	Prat.g_00739
OG0001105	Syaa.g_01137	Prat.g_00743
OG0001106	Syaa.g_01372	Prat.g_00884
OG0001107	Syaa.g_01359	Prat.g_00894
OG0001108	Syaa.g_01350	Prat.g_00898
OG0001109	Syaa.g_01349	Prat.g_00899
OG0001110	Syaa.g_01347	Prat.g_00901
OG0001111	Syaa.g_01345	Prat.g_00902
OG0001112	Syaa.g_01343	Prat.g_00903
OG0001113	Syaa.g_01342	Prat.g_00904
OG0001114	Syaa.g_01341	Prat.g_00905
OG0001115	Syaa.g_01337	Prat.g_00907
OG0001116	Syaa.g_01335	Prat.g_00908
OG0001117	Syaa.g_01334	Prat.g_00909
OG0001118	Syaa.g_01333	Prat.g_00910
OG0001119	Syaa.g_01331	Prat.g_00911
OG0001120	Syaa.g_01328	Prat.g_00913
OG0001122	Syaa.g_01301	Prat.g_00932
OG0001123	Syaa.g_01294	Prat.g_00937
OG0001124	Syaa.g_01292	Prat.g_00939
OG0001125	Syaa.g_01290	Prat.g_00941
