Orthogroup	Syaa	Syag
OG0000551	Syaa.g_01993	Syag.g_01470
OG0000552	Syaa.g_01992	Syag.g_01469
OG0000553	Syaa.g_01990	Syag.g_01464
OG0000554	Syaa.g_01979	Syag.g_01453
OG0000555	Syaa.g_01961	Syag.g_00075
OG0000556	Syaa.g_01957	Syag.g_00257
OG0000557	Syaa.g_01955	Syag.g_00267
OG0000558	Syaa.g_01953	Syag.g_00269
OG0000559	Syaa.g_01949	Syag.g_00273
OG0000560	Syaa.g_01946	Syag.g_00276
OG0000561	Syaa.g_01945	Syag.g_00277
OG0000562	Syaa.g_01944	Syag.g_00278
OG0000563	Syaa.g_01943	Syag.g_00279
OG0000564	Syaa.g_01942	Syag.g_00280
OG0000565	Syaa.g_01939	Syag.g_00284
OG0000566	Syaa.g_01935	Syag.g_00288
OG0000567	Syaa.g_01931	Syag.g_00292
OG0000568	Syaa.g_01928	Syag.g_00295
OG0000569	Syaa.g_01925	Syag.g_00296
OG0000570	Syaa.g_01924	Syag.g_00297
OG0000571	Syaa.g_01920	Syag.g_00301
OG0000572	Syaa.g_01904	Syag.g_00251, Syag.g_00320
OG0000573	Syaa.g_01896	Syag.g_00329
OG0000574	Syaa.g_01895	Syag.g_00330
OG0000575	Syaa.g_01891	Syag.g_00335
OG0000576	Syaa.g_01889	Syag.g_00337
OG0000577	Syaa.g_01888	Syag.g_00338
OG0000578	Syaa.g_01887	Syag.g_00339
OG0000579	Syaa.g_01886	Syag.g_00340
OG0000580	Syaa.g_01885	Syag.g_00341
OG0000581	Syaa.g_01879	Syag.g_00348
OG0000582	Syaa.g_01687	Syag.g_00353
OG0000583	Syaa.g_01686	Syag.g_00354
OG0000584	Syaa.g_01685	Syag.g_00355
OG0000585	Syaa.g_01683	Syag.g_00357
OG0000586	Syaa.g_01682	Syag.g_00358
OG0000587	Syaa.g_01680	Syag.g_00360
OG0000588	Syaa.g_01666	Syag.g_00371
OG0000589	Syaa.g_01662	Syag.g_00375
OG0000590	Syaa.g_01661	Syag.g_00376
OG0000591	Syaa.g_01653	Syag.g_00383
OG0000592	Syaa.g_01652	Syag.g_00384
OG0000593	Syaa.g_01638	Syag.g_00406
OG0000594	Syaa.g_01637	Syag.g_00407
OG0000595	Syaa.g_01636	Syag.g_00408
OG0000596	Syaa.g_01630	Syag.g_00413
OG0000597	Syaa.g_01627	Syag.g_00416
OG0000598	Syaa.g_01626	Syag.g_00417
OG0000599	Syaa.g_01623	Syag.g_00424
OG0000600	Syaa.g_01622	Syag.g_00425
OG0000601	Syaa.g_01621	Syag.g_00426
OG0000602	Syaa.g_01616	Syag.g_00431
OG0000603	Syaa.g_01615	Syag.g_00432
OG0000604	Syaa.g_01612	Syag.g_00434
OG0000605	Syaa.g_01447	Syag.g_00522
OG0000606	Syaa.g_01055	Syag.g_00550
OG0000607	Syaa.g_01058	Syag.g_00553
OG0000608	Syaa.g_01059	Syag.g_00554
OG0000609	Syaa.g_01061	Syag.g_00556
OG0000610	Syaa.g_01068	Syag.g_00580
OG0000611	Syaa.g_01071	Syag.g_00583
OG0000612	Syaa.g_01072	Syag.g_00584
OG0000613	Syaa.g_00199	Syag.g_02533
OG0000614	Syaa.g_00906	Syag.g_01004
OG0000615	Syaa.g_01113	Syag.g_00630
OG0000616	Syaa.g_02742	Syag.g_02255
OG0000617	Syaa.g_01244	Syag.g_00915
OG0000618	Syaa.g_01245	Syag.g_00914
OG0000619	Syaa.g_01246	Syag.g_00913
OG0000620	Syaa.g_01259	Syag.g_00906
OG0000621	Syaa.g_01260	Syag.g_00905
OG0000622	Syaa.g_01261	Syag.g_00904
OG0000623	Syaa.g_01262	Syag.g_00903
OG0000624	Syaa.g_01264	Syag.g_00901
OG0000625	Syaa.g_01265	Syag.g_00900
OG0000626	Syaa.g_01266	Syag.g_00899
OG0000627	Syaa.g_01414	Syag.g_00756
OG0000628	Syaa.g_01413	Syag.g_00757
OG0000629	Syaa.g_01410	Syag.g_00761
OG0000630	Syaa.g_01406	Syag.g_00765
OG0000631	Syaa.g_01400	Syag.g_00772
OG0000632	Syaa.g_01399	Syag.g_00773
OG0000633	Syaa.g_01397	Syag.g_00774
OG0000634	Syaa.g_01150	Syag.g_00663
OG0000635	Syaa.g_01151	Syag.g_00664
OG0000636	Syaa.g_01153	Syag.g_00666
OG0000637	Syaa.g_01155	Syag.g_00668
OG0000638	Syaa.g_01156	Syag.g_00669
OG0000639	Syaa.g_01157	Syag.g_00670
OG0000640	Syaa.g_01158	Syag.g_00671
OG0000641	Syaa.g_01162	Syag.g_00675
OG0000642	Syaa.g_01163	Syag.g_00676
OG0000643	Syaa.g_01165	Syag.g_00677
OG0000644	Syaa.g_01166	Syag.g_00678
OG0000645	Syaa.g_01184	Syag.g_00680
OG0000646	Syaa.g_01187	Syag.g_00683
OG0000647	Syaa.g_01189	Syag.g_00685
OG0000648	Syaa.g_01191	Syag.g_00694
OG0000649	Syaa.g_01192	Syag.g_00695
OG0000650	Syaa.g_01193	Syag.g_00696
OG0000651	Syaa.g_01194	Syag.g_00697
OG0000652	Syaa.g_01195	Syag.g_00698
OG0000653	Syaa.g_01197	Syag.g_00700
OG0000654	Syaa.g_01198	Syag.g_00701
OG0000655	Syaa.g_01199	Syag.g_00702
OG0000656	Syaa.g_01202	Syag.g_00705
OG0000657	Syaa.g_00838	Syag.g_00719
OG0000658	Syaa.g_00836	Syag.g_00721
OG0000659	Syaa.g_00835	Syag.g_00722
OG0000660	Syaa.g_00831	Syag.g_00726
OG0000661	Syaa.g_00829	Syag.g_00728
OG0000662	Syaa.g_00827	Syag.g_00730
OG0000663	Syaa.g_00824	Syag.g_00733
OG0000664	Syaa.g_00823	Syag.g_00734
OG0000665	Syaa.g_01442	Syag.g_00456
OG0000666	Syaa.g_01448	Syag.g_00445
OG0000668	Syaa.g_01300	Syag.g_00868
OG0000669	Syaa.g_01084	Syag.g_00600
OG0000670	Syaa.g_01087	Syag.g_00399
OG0000671	Syaa.g_01089	Syag.g_00604
OG0000672	Syaa.g_01092	Syag.g_00607
OG0000673	Syaa.g_01095	Syag.g_00610
OG0000674	Syaa.g_01097	Syag.g_00612
OG0000675	Syaa.g_01098	Syag.g_00613
OG0000676	Syaa.g_01100	Syag.g_00615
OG0000677	Syaa.g_01101	Syag.g_00616
OG0000678	Syaa.g_01106	Syag.g_00622
OG0000679	Syaa.g_01116	Syag.g_00633
OG0000680	Syaa.g_01117	Syag.g_00634
OG0000681	Syaa.g_01120	Syag.g_00637
OG0000682	Syaa.g_01121	Syag.g_00638
OG0000683	Syaa.g_01122	Syag.g_00639
OG0000684	Syaa.g_01132	Syag.g_00641
OG0000685	Syaa.g_01134	Syag.g_00643
OG0000686	Syaa.g_01135	Syag.g_00644
OG0000687	Syaa.g_01136	Syag.g_00645
OG0000688	Syaa.g_01140	Syag.g_00651
OG0000689	Syaa.g_01142	Syag.g_00653
OG0000690	Syaa.g_01143	Syag.g_00654
OG0000691	Syaa.g_01144	Syag.g_00655
OG0000692	Syaa.g_01145	Syag.g_00656
OG0000693	Syaa.g_01146	Syag.g_00658
OG0000694	Syaa.g_01147	Syag.g_00659
OG0000695	Syaa.g_01395	Syag.g_00776
OG0000696	Syaa.g_01394	Syag.g_00777
OG0000697	Syaa.g_01392	Syag.g_00778
OG0000698	Syaa.g_01389	Syag.g_00781
OG0000699	Syaa.g_01387	Syag.g_00782
OG0000700	Syaa.g_01386	Syag.g_00783
OG0000701	Syaa.g_01385	Syag.g_00784
OG0000702	Syaa.g_01376	Syag.g_00792
OG0000703	Syaa.g_01375	Syag.g_00793
OG0000704	Syaa.g_01373	Syag.g_00795
OG0000705	Syaa.g_01365	Syag.g_00802
OG0000706	Syaa.g_01364	Syag.g_00803
OG0000707	Syaa.g_01363	Syag.g_00804
OG0000708	Syaa.g_01360	Syag.g_00807
OG0000709	Syaa.g_01351	Syag.g_00816
OG0000710	Syaa.g_01348	Syag.g_00820
OG0000711	Syaa.g_01320	Syag.g_00848
OG0000712	Syaa.g_01318	Syag.g_00850
OG0000713	Syaa.g_01317	Syag.g_00851
OG0000714	Syaa.g_01315	Syag.g_00853
OG0000715	Syaa.g_01313	Syag.g_00855
OG0000716	Syaa.g_01309	Syag.g_00859
OG0000717	Syaa.g_01308	Syag.g_00860
OG0000718	Syaa.g_01304	Syag.g_00864
OG0000719	Syaa.g_01302	Syag.g_00866
OG0000720	Syaa.g_01289	Syag.g_00880
OG0000721	Syaa.g_01287	Syag.g_00882
OG0000722	Syaa.g_01286	Syag.g_00883
OG0000723	Syaa.g_01268	Syag.g_00897
OG0000724	Syaa.g_00872	Syag.g_00967
OG0000725	Syaa.g_00882	Syag.g_00978
OG0000726	Syaa.g_00883	Syag.g_00979
OG0000727	Syaa.g_00884	Syag.g_00980
OG0000728	Syaa.g_00886	Syag.g_00982
OG0000729	Syaa.g_00100	Syag.g_02376
OG0000730	Syaa.g_02185	Syag.g_02840
OG0000731	Syaa.g_02173	Syag.g_02853
OG0000732	Syaa.g_00054	Syag.g_02331
OG0000733	Syaa.g_02621	Syag.g_00145
OG0000734	Syaa.g_02388	Syag.g_01892
OG0000735	Syaa.g_00754	Syag.g_01159
OG0000736	Syaa.g_00755	Syag.g_01158
OG0000737	Syaa.g_00756	Syag.g_01157
OG0000738	Syaa.g_00761	Syag.g_01152
OG0000739	Syaa.g_00762	Syag.g_01149
OG0000740	Syaa.g_00763	Syag.g_01148
OG0000741	Syaa.g_00766	Syag.g_01145
OG0000742	Syaa.g_00769	Syag.g_01142
OG0000743	Syaa.g_00771	Syag.g_01140
OG0000744	Syaa.g_00772	Syag.g_01139
OG0000745	Syaa.g_00774	Syag.g_01137
OG0000746	Syaa.g_00776	Syag.g_01135
OG0000747	Syaa.g_00777	Syag.g_01134
OG0000748	Syaa.g_00787	Syag.g_01122
OG0000749	Syaa.g_00789	Syag.g_01121
OG0000750	Syaa.g_00790	Syag.g_01120
OG0000751	Syaa.g_00797	Syag.g_01114
OG0000752	Syaa.g_00799	Syag.g_01112
OG0000753	Syaa.g_00802	Syag.g_01109
OG0000754	Syaa.g_01025	Syag.g_01103
OG0000755	Syaa.g_01005	Syag.g_01092
OG0000756	Syaa.g_01004	Syag.g_01091
OG0000757	Syaa.g_00996	Syag.g_01084
OG0000758	Syaa.g_00995	Syag.g_01083
OG0000759	Syaa.g_00994	Syag.g_01082
OG0000760	Syaa.g_00993	Syag.g_01081
OG0000761	Syaa.g_00992	Syag.g_01080
OG0000762	Syaa.g_00988	Syag.g_01078
OG0000763	Syaa.g_00986	Syag.g_01076
OG0000764	Syaa.g_00985	Syag.g_01075
OG0000765	Syaa.g_00968	Syag.g_01056
OG0000766	Syaa.g_00967	Syag.g_01055
OG0000767	Syaa.g_00965	Syag.g_01053
OG0000768	Syaa.g_00964	Syag.g_01052
OG0000769	Syaa.g_00962	Syag.g_01047
OG0000770	Syaa.g_00959	Syag.g_01043
OG0000771	Syaa.g_00866	Syag.g_00959
OG0000772	Syaa.g_01526	Syag.g_02043
OG0000773	Syaa.g_00749	Syag.g_01168
OG0000774	Syaa.g_00745	Syag.g_01182
OG0000775	Syaa.g_00742	Syag.g_01185
OG0000776	Syaa.g_00741	Syag.g_01186
OG0000777	Syaa.g_00740	Syag.g_01187
OG0000778	Syaa.g_00739	Syag.g_01188
OG0000779	Syaa.g_00733	Syag.g_01194
OG0000780	Syaa.g_00730	Syag.g_01217
OG0000781	Syaa.g_00726	Syag.g_01221
OG0000782	Syaa.g_00725	Syag.g_01222
OG0000783	Syaa.g_00724	Syag.g_01223
OG0000784	Syaa.g_00723	Syag.g_01224
OG0000785	Syaa.g_00721	Syag.g_01226
OG0000786	Syaa.g_01875	Syag.g_01235
OG0000787	Syaa.g_01876	Syag.g_01236
OG0000788	Syaa.g_01620	Syag.g_00427
OG0000789	Syaa.g_01434	Syag.g_00453
OG0000790	Syaa.g_02064	Syag.g_01542
OG0000791	Syaa.g_02066	Syag.g_01544
OG0000792	Syaa.g_02067	Syag.g_01545
OG0000793	Syaa.g_02072	Syag.g_01550
OG0000794	Syaa.g_02073	Syag.g_01551
OG0000795	Syaa.g_02074	Syag.g_01552
OG0000796	Syaa.g_02078	Syag.g_01556
OG0000797	Syaa.g_02079	Syag.g_01557
OG0000798	Syaa.g_00265	Syag.g_02601
OG0000799	Syaa.g_01743	Syag.g_01278
OG0000800	Syaa.g_01747	Syag.g_01280
OG0000801	Syaa.g_01748	Syag.g_01285
OG0000802	Syaa.g_01753	Syag.g_01293
OG0000803	Syaa.g_01758	Syag.g_01321
OG0000804	Syaa.g_01761	Syag.g_01438
OG0000805	Syaa.g_01763	Syag.g_01433
OG0000806	Syaa.g_01765	Syag.g_01429
OG0000807	Syaa.g_01767	Syag.g_01428
OG0000808	Syaa.g_01768	Syag.g_01427
OG0000809	Syaa.g_01771	Syag.g_01423
OG0000810	Syaa.g_01772	Syag.g_01422
OG0000811	Syaa.g_01778	Syag.g_01413
OG0000812	Syaa.g_01780	Syag.g_01411
OG0000813	Syaa.g_01781	Syag.g_01410
OG0000814	Syaa.g_01783	Syag.g_01408
OG0000815	Syaa.g_01784	Syag.g_01407
OG0000816	Syaa.g_01785	Syag.g_01405
OG0000817	Syaa.g_01786	Syag.g_01404
OG0000818	Syaa.g_01792	Syag.g_01400
OG0000819	Syaa.g_01793	Syag.g_01399
OG0000820	Syaa.g_01794	Syag.g_01398
OG0000821	Syaa.g_01800	Syag.g_01388
OG0000822	Syaa.g_01802	Syag.g_01386
OG0000823	Syaa.g_01803	Syag.g_01385
OG0000824	Syaa.g_01807	Syag.g_01379
OG0000825	Syaa.g_01808	Syag.g_01378
OG0000826	Syaa.g_01809	Syag.g_01377
OG0000827	Syaa.g_01810	Syag.g_01376
OG0000828	Syaa.g_01813	Syag.g_01373
OG0000829	Syaa.g_01814	Syag.g_01372
OG0000830	Syaa.g_01815	Syag.g_01371
OG0000831	Syaa.g_01817	Syag.g_01367
OG0000832	Syaa.g_00627	Syag.g_01614
OG0000833	Syaa.g_00611	Syag.g_01628
OG0000834	Syaa.g_00608	Syag.g_01632
OG0000835	Syaa.g_00607	Syag.g_01633
OG0000836	Syaa.g_00603	Syag.g_01637
OG0000837	Syaa.g_00601	Syag.g_01638
OG0000838	Syaa.g_00597	Syag.g_01642
OG0000839	Syaa.g_00596	Syag.g_01643
OG0000840	Syaa.g_00595	Syag.g_01644
OG0000841	Syaa.g_00594	Syag.g_01645
OG0000842	Syaa.g_00593	Syag.g_01646
OG0000843	Syaa.g_00592	Syag.g_01647
OG0000844	Syaa.g_00590	Syag.g_01649
OG0000845	Syaa.g_00589	Syag.g_01650
OG0000846	Syaa.g_00588	Syag.g_01651
OG0000847	Syaa.g_00587	Syag.g_01652
OG0000848	Syaa.g_00585	Syag.g_01654
OG0000849	Syaa.g_00584	Syag.g_01655
OG0000850	Syaa.g_00582	Syag.g_01657
OG0000851	Syaa.g_00577	Syag.g_01663
OG0000852	Syaa.g_00576	Syag.g_01664
OG0000853	Syaa.g_00572	Syag.g_01668
OG0000854	Syaa.g_00570	Syag.g_01670
OG0000855	Syaa.g_00569	Syag.g_01671
OG0000856	Syaa.g_01650	Syag.g_00386
OG0000857	Syaa.g_01188	Syag.g_00684
OG0000858	Syaa.g_00563	Syag.g_01677
OG0000859	Syaa.g_00562	Syag.g_01678
OG0000860	Syaa.g_00549	Syag.g_01689
OG0000861	Syaa.g_00548	Syag.g_01690
OG0000862	Syaa.g_00547	Syag.g_01693
OG0000863	Syaa.g_00543	Syag.g_01695
OG0000864	Syaa.g_00542	Syag.g_01696
OG0000865	Syaa.g_00541	Syag.g_01697
OG0000866	Syaa.g_00540	Syag.g_01698
OG0000867	Syaa.g_00539	Syag.g_01699
OG0000868	Syaa.g_00536	Syag.g_01707
OG0000869	Syaa.g_00531	Syag.g_01711
OG0000870	Syaa.g_00526	Syag.g_01716
OG0000871	Syaa.g_00525	Syag.g_01717
OG0000872	Syaa.g_00511	Syag.g_01723
OG0000873	Syaa.g_00497	Syag.g_01726
OG0000874	Syaa.g_00519	Syag.g_01729
OG0000875	Syaa.g_00438	Syag.g_01731
OG0000876	Syaa.g_00682	Syag.g_01732
OG0000877	Syaa.g_00679	Syag.g_01734
OG0000878	Syaa.g_00678	Syag.g_01735
OG0000879	Syaa.g_00677	Syag.g_02356
OG0000880	Syaa.g_00676	Syag.g_01736
OG0000881	Syaa.g_00671	Syag.g_01741
OG0000882	Syaa.g_00666	Syag.g_01746
OG0000883	Syaa.g_00661	Syag.g_01749
OG0000884	Syaa.g_00659	Syag.g_01751
OG0000885	Syaa.g_00658	Syag.g_01752
OG0000886	Syaa.g_00657	Syag.g_01753
OG0000887	Syaa.g_00656	Syag.g_01754
OG0000888	Syaa.g_00654	Syag.g_01756
OG0000889	Syaa.g_00652	Syag.g_01758
OG0000890	Syaa.g_00644	Syag.g_01761
OG0000891	Syaa.g_00643	Syag.g_01762
OG0000892	Syaa.g_00640	Syag.g_01765
OG0000893	Syaa.g_02352	Syag.g_02688
OG0000894	Syaa.g_02349	Syag.g_02691
OG0000895	Syaa.g_02345	Syag.g_02695
OG0000896	Syaa.g_02344	Syag.g_02696
OG0000897	Syaa.g_02342	Syag.g_02699
OG0000898	Syaa.g_02341	Syag.g_02700
OG0000899	Syaa.g_02340	Syag.g_02701
OG0000900	Syaa.g_02339	Syag.g_02702
OG0000901	Syaa.g_02334	Syag.g_02707
OG0000902	Syaa.g_02332	Syag.g_02709
OG0000903	Syaa.g_02313	Syag.g_02724
OG0000904	Syaa.g_02318	Syag.g_02718
OG0000905	Syaa.g_02324	Syag.g_02714
OG0000906	Syaa.g_02327	Syag.g_02711
OG0000907	Syaa.g_02295	Syag.g_02727
OG0000908	Syaa.g_02292	Syag.g_02730
OG0000909	Syaa.g_02291	Syag.g_02731
OG0000910	Syaa.g_02290	Syag.g_02732
OG0000911	Syaa.g_02288	Syag.g_02734
OG0000912	Syaa.g_02287	Syag.g_02735
OG0000913	Syaa.g_02286	Syag.g_02736
OG0000914	Syaa.g_02285	Syag.g_02737
OG0000915	Syaa.g_02283	Syag.g_02739
OG0000916	Syaa.g_02282	Syag.g_02740
OG0000917	Syaa.g_02281	Syag.g_02741
OG0000918	Syaa.g_02280	Syag.g_02742
OG0000919	Syaa.g_02279	Syag.g_02743
OG0000920	Syaa.g_02278	Syag.g_02744
OG0000921	Syaa.g_02277	Syag.g_02745
OG0000922	Syaa.g_02276	Syag.g_02746
OG0000923	Syaa.g_02272	Syag.g_02750
OG0000924	Syaa.g_02271	Syag.g_02751
OG0000925	Syaa.g_02270	Syag.g_02752
OG0000926	Syaa.g_02269	Syag.g_02753
OG0000927	Syaa.g_02267	Syag.g_02755
OG0000928	Syaa.g_02266	Syag.g_02756
OG0000929	Syaa.g_02265	Syag.g_02757
OG0000930	Syaa.g_02264	Syag.g_02758
OG0000931	Syaa.g_02263	Syag.g_02759
OG0000932	Syaa.g_02262	Syag.g_02760
OG0000933	Syaa.g_02256	Syag.g_02766
OG0000934	Syaa.g_02254	Syag.g_02768
OG0000935	Syaa.g_02253	Syag.g_02769
OG0000936	Syaa.g_02252	Syag.g_02770
OG0000937	Syaa.g_02251	Syag.g_02771
OG0000938	Syaa.g_02248	Syag.g_02774
OG0000939	Syaa.g_02247	Syag.g_02775
OG0000940	Syaa.g_02240	Syag.g_02783
OG0000941	Syaa.g_02238	Syag.g_02785
OG0000942	Syaa.g_02236	Syag.g_02787
OG0000943	Syaa.g_02235	Syag.g_02788
OG0000944	Syaa.g_02233	Syag.g_02790
OG0000945	Syaa.g_02231	Syag.g_02792
OG0000946	Syaa.g_02225	Syag.g_02797
OG0000947	Syaa.g_02222	Syag.g_02801
OG0000948	Syaa.g_02221	Syag.g_02802
OG0000949	Syaa.g_00172	Syag.g_02449
OG0000950	Syaa.g_00159	Syag.g_02436
OG0000951	Syaa.g_00153	Syag.g_02431
OG0000952	Syaa.g_00149	Syag.g_02423
OG0000953	Syaa.g_00143	Syag.g_02415
OG0000954	Syaa.g_00138	Syag.g_02409
OG0000955	Syaa.g_00137	Syag.g_02408
OG0000956	Syaa.g_00135	Syag.g_02406
OG0000957	Syaa.g_00125	Syag.g_02395
OG0000958	Syaa.g_00124	Syag.g_02394
OG0000959	Syaa.g_00120	Syag.g_02389
OG0000960	Syaa.g_00119	Syag.g_02388
OG0000961	Syaa.g_00106	Syag.g_02379
OG0000962	Syaa.g_00102	Syag.g_02377
OG0000963	Syaa.g_00097	Syag.g_02372
OG0000964	Syaa.g_00096	Syag.g_02371
OG0000965	Syaa.g_00095	Syag.g_02370
OG0000966	Syaa.g_00083	Syag.g_02362
OG0000967	Syaa.g_00074	Syag.g_02358
OG0000968	Syaa.g_00078	Syag.g_02355
OG0000969	Syaa.g_00077	Syag.g_02354
OG0000970	Syaa.g_00076	Syag.g_02353
OG0000971	Syaa.g_00069	Syag.g_02348
OG0000972	Syaa.g_00068	Syag.g_02347
OG0000973	Syaa.g_00067	Syag.g_02346
OG0000974	Syaa.g_00066	Syag.g_02345
OG0000975	Syaa.g_00065	Syag.g_02344
OG0000976	Syaa.g_00064	Syag.g_02343
OG0000977	Syaa.g_00062	Syag.g_02340
OG0000978	Syaa.g_00061	Syag.g_02338
OG0000979	Syaa.g_00058	Syag.g_02335
OG0000980	Syaa.g_00055	Syag.g_02332
OG0000981	Syaa.g_00052	Syag.g_02329
OG0000982	Syaa.g_02593	Syag.g_02127
OG0000983	Syaa.g_02594	Syag.g_02128
OG0000984	Syaa.g_02595	Syag.g_02129
OG0000985	Syaa.g_02597	Syag.g_02133
OG0000986	Syaa.g_02601	Syag.g_02138
OG0000987	Syaa.g_02603	Syag.g_02140
OG0000988	Syaa.g_02608	Syag.g_02145
OG0000989	Syaa.g_02616	Syag.g_02156
OG0000990	Syaa.g_02647	Syag.g_02169
OG0000991	Syaa.g_02650	Syag.g_02174
OG0000992	Syaa.g_02653	Syag.g_02177
OG0000993	Syaa.g_02654	Syag.g_02178
OG0000994	Syaa.g_02657	Syag.g_02181
OG0000995	Syaa.g_02662	Syag.g_02187
OG0000996	Syaa.g_02705	Syag.g_02229
OG0000997	Syaa.g_02725	Syag.g_02239
OG0000998	Syaa.g_02727	Syag.g_02241
OG0000999	Syaa.g_02728	Syag.g_02242
OG0001000	Syaa.g_02732	Syag.g_02246
OG0001001	Syaa.g_02738	Syag.g_02251
OG0001002	Syaa.g_02745	Syag.g_02258
OG0001003	Syaa.g_02747	Syag.g_02260
OG0001004	Syaa.g_02748	Syag.g_02261
OG0001005	Syaa.g_02749	Syag.g_02263
OG0001006	Syaa.g_02756	Syag.g_02270
OG0001007	Syaa.g_02758	Syag.g_02272
OG0001008	Syaa.g_00704	Syag.g_00034
OG0001009	Syaa.g_00034	Syag.g_02304
OG0001010	Syaa.g_00035	Syag.g_02305
OG0001011	Syaa.g_00037	Syag.g_02307
OG0001012	Syaa.g_02589	Syag.g_02123
OG0001013	Syaa.g_02576	Syag.g_02098
OG0001014	Syaa.g_02572	Syag.g_02084
OG0001015	Syaa.g_02571	Syag.g_02083
OG0001016	Syaa.g_00348	Syag.g_01824
OG0001017	Syaa.g_00342	Syag.g_01830
OG0001018	Syaa.g_00340	Syag.g_01832
OG0001019	Syaa.g_00323	Syag.g_01854
OG0001020	Syaa.g_02355	Syag.g_01861
OG0001021	Syaa.g_02359	Syag.g_01865
OG0001022	Syaa.g_02365	Syag.g_01870
OG0001023	Syaa.g_02366	Syag.g_01871
OG0001024	Syaa.g_02370	Syag.g_01875
OG0001025	Syaa.g_02377	Syag.g_01882
OG0001026	Syaa.g_02390	Syag.g_01894
OG0001027	Syaa.g_02397	Syag.g_01902
OG0001028	Syaa.g_02399	Syag.g_01904
OG0001029	Syaa.g_02401	Syag.g_01906
OG0001030	Syaa.g_02422	Syag.g_01927
OG0001031	Syaa.g_02500	Syag.g_02000
OG0001032	Syaa.g_02502	Syag.g_02005
OG0001033	Syaa.g_02539	Syag.g_02048
OG0001034	Syaa.g_02108	Syag.g_01784
OG0001035	Syaa.g_00298	Syag.g_02635
OG0001036	Syaa.g_00293	Syag.g_02630
OG0001037	Syaa.g_00291	Syag.g_02628
OG0001038	Syaa.g_00264	Syag.g_02600
OG0001039	Syaa.g_00261	Syag.g_02597
OG0001040	Syaa.g_00258	Syag.g_02594
OG0001041	Syaa.g_00253	Syag.g_02589
OG0001042	Syaa.g_00227	Syag.g_02564
OG0001043	Syaa.g_00223	Syag.g_02560
OG0001044	Syaa.g_02183	Syag.g_02842
OG0001045	Syaa.g_02170	Syag.g_02856
OG0001046	Syaa.g_01332	Syag.g_00836
OG0001047	Syaa.g_00706	Syag.g_00036
OG0001048	Syaa.g_00707	Syag.g_00037
OG0001049	Syaa.g_00710	Syag.g_00040
OG0001050	Syaa.g_00711	Syag.g_00041
OG0001051	Syaa.g_00712	Syag.g_00042
OG0001052	Syaa.g_01846	Syag.g_01352
OG0001053	Syaa.g_02048	Syag.g_01525
OG0001054	Syaa.g_02031	Syag.g_01506
OG0001055	Syaa.g_02010	Syag.g_01485
OG0001056	Syaa.g_01975	Syag.g_01449
OG0001057	Syaa.g_01966	Syag.g_01241
OG0001058	Syaa.g_01951	Syag.g_00271
OG0001059	Syaa.g_01947	Syag.g_00275
OG0001060	Syaa.g_01941	Syag.g_00282
OG0001061	Syaa.g_01919	Syag.g_00302
OG0001062	Syaa.g_01917	Syag.g_00304
OG0001063	Syaa.g_01912	Syag.g_00310
OG0001064	Syaa.g_01911	Syag.g_00311
OG0001065	Syaa.g_01910	Syag.g_00312
OG0001066	Syaa.g_01909	Syag.g_00313
OG0001067	Syaa.g_01908	Syag.g_00314
OG0001068	Syaa.g_01907	Syag.g_00315
OG0001069	Syaa.g_01906	Syag.g_00317
OG0001070	Syaa.g_01903	Syag.g_00321
OG0001071	Syaa.g_01902	Syag.g_00322
OG0001072	Syaa.g_01898	Syag.g_00327
OG0001073	Syaa.g_01884	Syag.g_00342
OG0001074	Syaa.g_01678	Syag.g_00467
OG0001075	Syaa.g_01676	Syag.g_00362
OG0001076	Syaa.g_01659	Syag.g_00378
OG0001077	Syaa.g_01647	Syag.g_00388
OG0001078	Syaa.g_01632	Syag.g_00411
OG0001079	Syaa.g_01619	Syag.g_00428
OG0001080	Syaa.g_01443	Syag.g_00495
OG0001081	Syaa.g_01056	Syag.g_00551
OG0001082	Syaa.g_01057	Syag.g_00552
OG0001083	Syaa.g_01064	Syag.g_00565
OG0001084	Syaa.g_01065	Syag.g_00569
OG0001085	Syaa.g_01075	Syag.g_00592
OG0001086	Syaa.g_01077	Syag.g_00594
OG0001087	Syaa.g_00920	Syag.g_01018
OG0001088	Syaa.g_00916	Syag.g_01016
OG0001089	Syaa.g_00890	Syag.g_00986
OG0001090	Syaa.g_01237	Syag.g_00922
OG0001091	Syaa.g_01239	Syag.g_00919
OG0001092	Syaa.g_01242	Syag.g_00917
OG0001093	Syaa.g_01248	Syag.g_00910
OG0001094	Syaa.g_01148	Syag.g_00661
OG0001095	Syaa.g_01185	Syag.g_00681
OG0001096	Syaa.g_01200	Syag.g_00703
OG0001097	Syaa.g_00828	Syag.g_00729
OG0001098	Syaa.g_01441	Syag.g_00744
OG0001099	Syaa.g_02400	Syag.g_01905
OG0001101	Syaa.g_01088	Syag.g_00603
OG0001102	Syaa.g_01091	Syag.g_00606
OG0001103	Syaa.g_01093	Syag.g_00608
OG0001104	Syaa.g_01133	Syag.g_00642
OG0001105	Syaa.g_01137	Syag.g_00646
OG0001106	Syaa.g_01372	Syag.g_00796
OG0001107	Syaa.g_01359	Syag.g_00808
OG0001108	Syaa.g_01350	Syag.g_00817
OG0001109	Syaa.g_01349	Syag.g_00819
OG0001110	Syaa.g_01347	Syag.g_00821
OG0001111	Syaa.g_01345	Syag.g_00823
