Orthogroup	Syaa	Syai
OG0000542	Syaa.g_02021	Syai.g_00668
OG0000543	Syaa.g_02019	Syai.g_00670
OG0000544	Syaa.g_02018	Syai.g_00671
OG0000545	Syaa.g_02016	Syai.g_00673
OG0000546	Syaa.g_02014	Syai.g_00675
OG0000547	Syaa.g_02012	Syai.g_00677
OG0000548	Syaa.g_02011	Syai.g_00678
OG0000549	Syaa.g_02003	Syai.g_00684
OG0000550	Syaa.g_01998	Syai.g_00689
OG0000551	Syaa.g_01993	Syai.g_00694
OG0000552	Syaa.g_01992	Syai.g_00695
OG0000553	Syaa.g_01990	Syai.g_00698
OG0000554	Syaa.g_01979	Syai.g_00708
OG0000555	Syaa.g_01961	Syai.g_00725
OG0000556	Syaa.g_01957	Syai.g_00728
OG0000557	Syaa.g_01955	Syai.g_00730
OG0000558	Syaa.g_01953	Syai.g_00732
OG0000559	Syaa.g_01949	Syai.g_00736
OG0000560	Syaa.g_01946	Syai.g_00739
OG0000561	Syaa.g_01945	Syai.g_00740
OG0000562	Syaa.g_01944	Syai.g_00741
OG0000563	Syaa.g_01943	Syai.g_00742
OG0000564	Syaa.g_01942	Syai.g_00743
OG0000565	Syaa.g_01939	Syai.g_00746
OG0000566	Syaa.g_01935	Syai.g_00750
OG0000567	Syaa.g_01931	Syai.g_00754
OG0000568	Syaa.g_01928	Syai.g_00758
OG0000569	Syaa.g_01925	Syai.g_00759
OG0000570	Syaa.g_01924	Syai.g_00760
OG0000571	Syaa.g_01920	Syai.g_00764
OG0000572	Syaa.g_01904	Syai.g_00782
OG0000573	Syaa.g_01896	Syai.g_00790
OG0000574	Syaa.g_01895	Syai.g_00796
OG0000575	Syaa.g_01891	Syai.g_00800
OG0000576	Syaa.g_01889	Syai.g_00802
OG0000577	Syaa.g_01888	Syai.g_00803
OG0000578	Syaa.g_01887	Syai.g_00804
OG0000579	Syaa.g_01886	Syai.g_00805
OG0000580	Syaa.g_01885	Syai.g_00806
OG0000581	Syaa.g_01879	Syai.g_00812
OG0000582	Syaa.g_01687	Syai.g_01042
OG0000583	Syaa.g_01686	Syai.g_01043
OG0000584	Syaa.g_01685	Syai.g_01044
OG0000585	Syaa.g_01683	Syai.g_01046
OG0000586	Syaa.g_01682	Syai.g_01047
OG0000587	Syaa.g_01680	Syai.g_01049
OG0000588	Syaa.g_01666	Syai.g_01063
OG0000589	Syaa.g_01662	Syai.g_01066
OG0000590	Syaa.g_01661	Syai.g_01067
OG0000591	Syaa.g_01653	Syai.g_01075
OG0000592	Syaa.g_01652	Syai.g_01076
OG0000593	Syaa.g_01638	Syai.g_01100
OG0000594	Syaa.g_01637	Syai.g_01101
OG0000595	Syaa.g_01636	Syai.g_01102
OG0000596	Syaa.g_01630	Syai.g_01107
OG0000597	Syaa.g_01627	Syai.g_01110
OG0000598	Syaa.g_01626	Syai.g_01111
OG0000599	Syaa.g_01623	Syai.g_01114
OG0000600	Syaa.g_01622	Syai.g_01115
OG0000601	Syaa.g_01621	Syai.g_01116
OG0000602	Syaa.g_01616	Syai.g_01121
OG0000603	Syaa.g_01615	Syai.g_01122
OG0000604	Syaa.g_01612	Syai.g_01125
OG0000605	Syaa.g_01447	Syai.g_01609
OG0000606	Syaa.g_01055	Syai.g_01221
OG0000607	Syaa.g_01058	Syai.g_01224
OG0000608	Syaa.g_01059	Syai.g_01225
OG0000609	Syaa.g_01061	Syai.g_01227
OG0000610	Syaa.g_01068	Syai.g_01234
OG0000611	Syaa.g_01071	Syai.g_01237
OG0000612	Syaa.g_01072	Syai.g_01238
OG0000613	Syaa.g_00199	Syai.g_00196
OG0000614	Syaa.g_00906	Syai.g_01981
OG0000615	Syaa.g_01113	Syai.g_01286
OG0000616	Syaa.g_02742	Syai.g_02914
OG0000617	Syaa.g_01244	Syai.g_01393
OG0000618	Syaa.g_01245	Syai.g_01394
OG0000619	Syaa.g_01246	Syai.g_01395
OG0000620	Syaa.g_01259	Syai.g_01402
OG0000621	Syaa.g_01260	Syai.g_01403
OG0000622	Syaa.g_01261	Syai.g_01404
OG0000623	Syaa.g_01262	Syai.g_01405
OG0000624	Syaa.g_01264	Syai.g_01407
OG0000625	Syaa.g_01265	Syai.g_01408
OG0000626	Syaa.g_01266	Syai.g_01409
OG0000627	Syaa.g_01414	Syai.g_01575
OG0000628	Syaa.g_01413	Syai.g_01573
OG0000629	Syaa.g_01410	Syai.g_01570
OG0000630	Syaa.g_01406	Syai.g_01566
OG0000631	Syaa.g_01400	Syai.g_01557
OG0000632	Syaa.g_01399	Syai.g_01556
OG0000633	Syaa.g_01397	Syai.g_01555
OG0000634	Syaa.g_01150	Syai.g_01317
OG0000635	Syaa.g_01151	Syai.g_01318
OG0000636	Syaa.g_01153	Syai.g_01320
OG0000637	Syaa.g_01155	Syai.g_01322
OG0000638	Syaa.g_01156	Syai.g_01323
OG0000639	Syaa.g_01157	Syai.g_01324
OG0000640	Syaa.g_01158	Syai.g_01325
OG0000641	Syaa.g_01162	Syai.g_01329
OG0000642	Syaa.g_01163	Syai.g_01330
OG0000643	Syaa.g_01165	Syai.g_01349
OG0000644	Syaa.g_01166	Syai.g_01350
OG0000645	Syaa.g_01184	Syai.g_01352
OG0000646	Syaa.g_01187	Syai.g_01355
OG0000647	Syaa.g_01189	Syai.g_01357
OG0000648	Syaa.g_01191	Syai.g_01362
OG0000649	Syaa.g_01192	Syai.g_01363
OG0000650	Syaa.g_01193	Syai.g_01364
OG0000651	Syaa.g_01194	Syai.g_01365
OG0000652	Syaa.g_01195	Syai.g_01366
OG0000653	Syaa.g_01197	Syai.g_01368
OG0000654	Syaa.g_01198	Syai.g_01369
OG0000655	Syaa.g_01199	Syai.g_01370
OG0000656	Syaa.g_01202	Syai.g_01373
OG0000657	Syaa.g_00838	Syai.g_02045
OG0000658	Syaa.g_00836	Syai.g_02049
OG0000659	Syaa.g_00835	Syai.g_02050
OG0000660	Syaa.g_00831	Syai.g_02054
OG0000661	Syaa.g_00829	Syai.g_02056
OG0000662	Syaa.g_00827	Syai.g_02058
OG0000663	Syaa.g_00824	Syai.g_02061
OG0000664	Syaa.g_00823	Syai.g_02062
OG0000665	Syaa.g_01442	Syai.g_02431
OG0000666	Syaa.g_01448	Syai.g_01610
OG0000668	Syaa.g_01300	Syai.g_01436
OG0000669	Syaa.g_01084	Syai.g_01251
OG0000670	Syaa.g_01087	Syai.g_00561
OG0000671	Syaa.g_01089	Syai.g_01255
OG0000672	Syaa.g_01092	Syai.g_01259
OG0000673	Syaa.g_01095	Syai.g_01262
OG0000674	Syaa.g_01097	Syai.g_01264
OG0000675	Syaa.g_01098	Syai.g_01265
OG0000676	Syaa.g_01100	Syai.g_01275
OG0000677	Syaa.g_01101	Syai.g_01276
OG0000678	Syaa.g_01106	Syai.g_01279
OG0000679	Syaa.g_01116	Syai.g_01288
OG0000680	Syaa.g_01117	Syai.g_01289
OG0000681	Syaa.g_01120	Syai.g_01292
OG0000682	Syaa.g_01121	Syai.g_01293
OG0000683	Syaa.g_01122	Syai.g_01294
OG0000684	Syaa.g_01132	Syai.g_01299
OG0000685	Syaa.g_01134	Syai.g_01301
OG0000686	Syaa.g_01135	Syai.g_01302
OG0000687	Syaa.g_01136	Syai.g_01303
OG0000688	Syaa.g_01140	Syai.g_01307
OG0000689	Syaa.g_01142	Syai.g_01309
OG0000690	Syaa.g_01143	Syai.g_01310
OG0000691	Syaa.g_01144	Syai.g_01311
OG0000692	Syaa.g_01145	Syai.g_01312
OG0000693	Syaa.g_01146	Syai.g_01313
OG0000694	Syaa.g_01147	Syai.g_01314
OG0000695	Syaa.g_01395	Syai.g_01553
OG0000696	Syaa.g_01394	Syai.g_01552
OG0000697	Syaa.g_01392	Syai.g_01550
OG0000698	Syaa.g_01389	Syai.g_01547
OG0000699	Syaa.g_01387	Syai.g_01545
OG0000700	Syaa.g_01386	Syai.g_01544
OG0000701	Syaa.g_01385	Syai.g_01543
OG0000702	Syaa.g_01376	Syai.g_01521
OG0000703	Syaa.g_01375	Syai.g_01520
OG0000704	Syaa.g_01373	Syai.g_01518
OG0000705	Syaa.g_01365	Syai.g_01511
OG0000706	Syaa.g_01364	Syai.g_01510
OG0000707	Syaa.g_01363	Syai.g_01509
OG0000708	Syaa.g_01360	Syai.g_01506
OG0000709	Syaa.g_01351	Syai.g_01497
OG0000710	Syaa.g_01348	Syai.g_01487
OG0000711	Syaa.g_01320	Syai.g_01456
OG0000712	Syaa.g_01318	Syai.g_01454
OG0000713	Syaa.g_01317	Syai.g_01453
OG0000714	Syaa.g_01315	Syai.g_01451
OG0000715	Syaa.g_01313	Syai.g_01449
OG0000716	Syaa.g_01309	Syai.g_01445
OG0000717	Syaa.g_01308	Syai.g_01444
OG0000718	Syaa.g_01304	Syai.g_01440
OG0000719	Syaa.g_01302	Syai.g_01438
OG0000720	Syaa.g_01289	Syai.g_01425
OG0000721	Syaa.g_01287	Syai.g_01423
OG0000722	Syaa.g_01286	Syai.g_01422
OG0000723	Syaa.g_01268	Syai.g_01411
OG0000724	Syaa.g_00872	Syai.g_02013
OG0000725	Syaa.g_00882	Syai.g_02004
OG0000726	Syaa.g_00883	Syai.g_02003
OG0000727	Syaa.g_00884	Syai.g_02002
OG0000728	Syaa.g_00886	Syai.g_02000
OG0000729	Syaa.g_00100	Syai.g_00097
OG0000730	Syaa.g_02185	Syai.g_00483
OG0000731	Syaa.g_02173	Syai.g_00495
OG0000732	Syaa.g_00054	Syai.g_00058
OG0000733	Syaa.g_02621	Syai.g_02805
OG0000734	Syaa.g_02388	Syai.g_02548
OG0000735	Syaa.g_00754	Syai.g_02159
OG0000736	Syaa.g_00755	Syai.g_02158
OG0000737	Syaa.g_00756	Syai.g_02157
OG0000738	Syaa.g_00761	Syai.g_02152
OG0000739	Syaa.g_00762	Syai.g_02151
OG0000740	Syaa.g_00763	Syai.g_02150
OG0000741	Syaa.g_00766	Syai.g_02147
OG0000742	Syaa.g_00769	Syai.g_02145
OG0000743	Syaa.g_00771	Syai.g_02143
OG0000744	Syaa.g_00772	Syai.g_02142
OG0000745	Syaa.g_00774	Syai.g_02140
OG0000746	Syaa.g_00776	Syai.g_02138
OG0000747	Syaa.g_00777	Syai.g_02137
OG0000748	Syaa.g_00787	Syai.g_02125
OG0000749	Syaa.g_00789	Syai.g_02123
OG0000750	Syaa.g_00790	Syai.g_02122
OG0000751	Syaa.g_00797	Syai.g_02116
OG0000752	Syaa.g_00799	Syai.g_02114
OG0000753	Syaa.g_00802	Syai.g_02111
OG0000754	Syaa.g_01025	Syai.g_01750
OG0000755	Syaa.g_01005	Syai.g_01760
OG0000756	Syaa.g_01004	Syai.g_01761
OG0000757	Syaa.g_00996	Syai.g_01769
OG0000758	Syaa.g_00995	Syai.g_01770
OG0000759	Syaa.g_00994	Syai.g_01771
OG0000760	Syaa.g_00993	Syai.g_01772
OG0000761	Syaa.g_00992	Syai.g_01775
OG0000762	Syaa.g_00988	Syai.g_01777
OG0000763	Syaa.g_00986	Syai.g_01779
OG0000764	Syaa.g_00985	Syai.g_01780
OG0000765	Syaa.g_00968	Syai.g_01797
OG0000766	Syaa.g_00967	Syai.g_01798
OG0000767	Syaa.g_00965	Syai.g_01800
OG0000768	Syaa.g_00964	Syai.g_01801
OG0000769	Syaa.g_00962	Syai.g_01803
OG0000770	Syaa.g_00959	Syai.g_01822
OG0000771	Syaa.g_00866	Syai.g_02019
OG0000772	Syaa.g_01526	Syai.g_01639
OG0000773	Syaa.g_00749	Syai.g_02164
OG0000774	Syaa.g_00745	Syai.g_02168
OG0000775	Syaa.g_00742	Syai.g_02172
OG0000776	Syaa.g_00741	Syai.g_02173
OG0000777	Syaa.g_00740	Syai.g_02174
OG0000778	Syaa.g_00739	Syai.g_02175
OG0000779	Syaa.g_00733	Syai.g_02181
OG0000780	Syaa.g_00730	Syai.g_02184
OG0000781	Syaa.g_00726	Syai.g_02188
OG0000782	Syaa.g_00725	Syai.g_02189
OG0000783	Syaa.g_00724	Syai.g_02190
OG0000784	Syaa.g_00723	Syai.g_02191
OG0000785	Syaa.g_00721	Syai.g_02193
OG0000786	Syaa.g_01875	Syai.g_00816
OG0000787	Syaa.g_01876	Syai.g_00815
OG0000788	Syaa.g_01620	Syai.g_01117
OG0000789	Syaa.g_01434	Syai.g_01596
OG0000790	Syaa.g_02064	Syai.g_00623
OG0000791	Syaa.g_02066	Syai.g_00621
OG0000792	Syaa.g_02067	Syai.g_00620
OG0000793	Syaa.g_02072	Syai.g_00615
OG0000794	Syaa.g_02073	Syai.g_00614
OG0000795	Syaa.g_02074	Syai.g_00613
OG0000796	Syaa.g_02078	Syai.g_00609
OG0000797	Syaa.g_02079	Syai.g_00608
OG0000798	Syaa.g_00265	Syai.g_00262
OG0000799	Syaa.g_01743	Syai.g_00996
OG0000800	Syaa.g_01747	Syai.g_00993
OG0000801	Syaa.g_01748	Syai.g_00992
OG0000802	Syaa.g_01753	Syai.g_00988
OG0000803	Syaa.g_01758	Syai.g_00983
OG0000804	Syaa.g_01761	Syai.g_00980
OG0000805	Syaa.g_01763	Syai.g_00965
OG0000806	Syaa.g_01765	Syai.g_00963
OG0000807	Syaa.g_01767	Syai.g_00961
OG0000808	Syaa.g_01768	Syai.g_00960
OG0000809	Syaa.g_01771	Syai.g_00957
OG0000810	Syaa.g_01772	Syai.g_00956
OG0000811	Syaa.g_01778	Syai.g_00950
OG0000812	Syaa.g_01780	Syai.g_00948
OG0000813	Syaa.g_01781	Syai.g_00947
OG0000814	Syaa.g_01783	Syai.g_00945
OG0000815	Syaa.g_01784	Syai.g_00944
OG0000816	Syaa.g_01785	Syai.g_00942
OG0000817	Syaa.g_01786	Syai.g_00941
OG0000818	Syaa.g_01792	Syai.g_00935
OG0000819	Syaa.g_01793	Syai.g_00934
OG0000820	Syaa.g_01794	Syai.g_00933
OG0000821	Syaa.g_01800	Syai.g_00916
OG0000822	Syaa.g_01802	Syai.g_00914
OG0000823	Syaa.g_01803	Syai.g_00913
OG0000824	Syaa.g_01807	Syai.g_00907
OG0000825	Syaa.g_01808	Syai.g_00906
OG0000826	Syaa.g_01809	Syai.g_00905
OG0000827	Syaa.g_01810	Syai.g_00904
OG0000828	Syaa.g_01813	Syai.g_00900
OG0000829	Syaa.g_01814	Syai.g_00899
OG0000830	Syaa.g_01815	Syai.g_00898
OG0000831	Syaa.g_01817	Syai.g_00896
OG0000832	Syaa.g_00627	Syai.g_02296
OG0000833	Syaa.g_00611	Syai.g_02305
OG0000834	Syaa.g_00608	Syai.g_02307
OG0000835	Syaa.g_00607	Syai.g_02308
OG0000836	Syaa.g_00603	Syai.g_02312
OG0000837	Syaa.g_00601	Syai.g_02313
OG0000838	Syaa.g_00597	Syai.g_02323
OG0000839	Syaa.g_00596	Syai.g_02324
OG0000840	Syaa.g_00595	Syai.g_02325
OG0000841	Syaa.g_00594	Syai.g_02326
OG0000842	Syaa.g_00593	Syai.g_02327
OG0000843	Syaa.g_00592	Syai.g_02328
OG0000844	Syaa.g_00590	Syai.g_02330
OG0000845	Syaa.g_00589	Syai.g_02331
OG0000846	Syaa.g_00588	Syai.g_02332
OG0000847	Syaa.g_00587	Syai.g_02333
OG0000848	Syaa.g_00585	Syai.g_02335
OG0000849	Syaa.g_00584	Syai.g_02336
OG0000850	Syaa.g_00582	Syai.g_02339
OG0000851	Syaa.g_00577	Syai.g_02352
OG0000852	Syaa.g_00576	Syai.g_02353
OG0000853	Syaa.g_00572	Syai.g_02357
OG0000854	Syaa.g_00570	Syai.g_02359
OG0000855	Syaa.g_00569	Syai.g_02360
OG0000856	Syaa.g_01650	Syai.g_01078
OG0000857	Syaa.g_01188	Syai.g_01356
OG0000858	Syaa.g_00563	Syai.g_02366
OG0000859	Syaa.g_00562	Syai.g_02367
OG0000860	Syaa.g_00549	Syai.g_02380
OG0000861	Syaa.g_00548	Syai.g_02381
OG0000862	Syaa.g_00547	Syai.g_02382
OG0000863	Syaa.g_00543	Syai.g_02385
OG0000864	Syaa.g_00542	Syai.g_02386
OG0000865	Syaa.g_00541	Syai.g_02387
OG0000866	Syaa.g_00540	Syai.g_02388
OG0000867	Syaa.g_00539	Syai.g_02389
OG0000868	Syaa.g_00536	Syai.g_02392
OG0000869	Syaa.g_00531	Syai.g_02396
OG0000870	Syaa.g_00526	Syai.g_02401
OG0000871	Syaa.g_00525	Syai.g_02402
OG0000872	Syaa.g_00511	Syai.g_02409
OG0000873	Syaa.g_00497	Syai.g_02412
OG0000874	Syaa.g_00519	Syai.g_02408
OG0000875	Syaa.g_00438	Syai.g_02416
OG0000876	Syaa.g_00682	Syai.g_02243
OG0000877	Syaa.g_00679	Syai.g_02250
OG0000878	Syaa.g_00678	Syai.g_02251
OG0000879	Syaa.g_00677	Syai.g_02252
OG0000880	Syaa.g_00676	Syai.g_02253
OG0000881	Syaa.g_00671	Syai.g_02257
OG0000882	Syaa.g_00666	Syai.g_02262
OG0000883	Syaa.g_00661	Syai.g_02264
OG0000884	Syaa.g_00659	Syai.g_02266
OG0000885	Syaa.g_00658	Syai.g_02267
OG0000886	Syaa.g_00657	Syai.g_02268
OG0000887	Syaa.g_00656	Syai.g_02269
OG0000888	Syaa.g_00654	Syai.g_02271
OG0000889	Syaa.g_00652	Syai.g_02273
OG0000890	Syaa.g_00644	Syai.g_02279
OG0000891	Syaa.g_00643	Syai.g_02280
OG0000892	Syaa.g_00640	Syai.g_02282
OG0000893	Syaa.g_02352	Syai.g_00318
OG0000894	Syaa.g_02349	Syai.g_00321
OG0000895	Syaa.g_02345	Syai.g_00325
OG0000896	Syaa.g_02344	Syai.g_00326
OG0000897	Syaa.g_02342	Syai.g_00328
OG0000898	Syaa.g_02341	Syai.g_00329
OG0000899	Syaa.g_02340	Syai.g_00330
OG0000900	Syaa.g_02339	Syai.g_00331
OG0000901	Syaa.g_02334	Syai.g_00336
OG0000902	Syaa.g_02332	Syai.g_00338
OG0000903	Syaa.g_02313	Syai.g_00353
OG0000904	Syaa.g_02318	Syai.g_00348
OG0000905	Syaa.g_02324	Syai.g_00342
OG0000906	Syaa.g_02327	Syai.g_00340
OG0000907	Syaa.g_02295	Syai.g_00358
OG0000908	Syaa.g_02292	Syai.g_00361
OG0000909	Syaa.g_02291	Syai.g_00362
OG0000910	Syaa.g_02290	Syai.g_00363
OG0000911	Syaa.g_02288	Syai.g_00365
OG0000912	Syaa.g_02287	Syai.g_00366
OG0000913	Syaa.g_02286	Syai.g_00367
OG0000914	Syaa.g_02285	Syai.g_00368
OG0000915	Syaa.g_02283	Syai.g_00370
OG0000916	Syaa.g_02282	Syai.g_00371
OG0000917	Syaa.g_02281	Syai.g_00372
OG0000918	Syaa.g_02280	Syai.g_00373
OG0000919	Syaa.g_02279	Syai.g_00374
OG0000920	Syaa.g_02278	Syai.g_00375
OG0000921	Syaa.g_02277	Syai.g_00376
OG0000922	Syaa.g_02276	Syai.g_00377
OG0000923	Syaa.g_02272	Syai.g_00381
OG0000924	Syaa.g_02271	Syai.g_00382
OG0000925	Syaa.g_02270	Syai.g_00383
OG0000926	Syaa.g_02269	Syai.g_00384
OG0000927	Syaa.g_02267	Syai.g_00386
OG0000928	Syaa.g_02266	Syai.g_00387
OG0000929	Syaa.g_02265	Syai.g_00388
OG0000930	Syaa.g_02264	Syai.g_00389
OG0000931	Syaa.g_02263	Syai.g_00390
OG0000932	Syaa.g_02262	Syai.g_00391
OG0000933	Syaa.g_02256	Syai.g_00397
OG0000934	Syaa.g_02254	Syai.g_00399
OG0000935	Syaa.g_02253	Syai.g_00400
OG0000936	Syaa.g_02252	Syai.g_00401
OG0000937	Syaa.g_02251	Syai.g_00402
OG0000938	Syaa.g_02248	Syai.g_00405
OG0000939	Syaa.g_02247	Syai.g_00406
OG0000940	Syaa.g_02240	Syai.g_00413
OG0000941	Syaa.g_02238	Syai.g_00415
OG0000942	Syaa.g_02236	Syai.g_00417
OG0000943	Syaa.g_02235	Syai.g_00418
OG0000944	Syaa.g_02233	Syai.g_00420
OG0000945	Syaa.g_02231	Syai.g_00422
OG0000946	Syaa.g_02225	Syai.g_00428
OG0000947	Syaa.g_02222	Syai.g_00431
OG0000948	Syaa.g_02221	Syai.g_00432
OG0000949	Syaa.g_00172	Syai.g_00174
OG0000950	Syaa.g_00159	Syai.g_00163
OG0000951	Syaa.g_00153	Syai.g_00158
OG0000952	Syaa.g_00149	Syai.g_00136
OG0000953	Syaa.g_00143	Syai.g_00132
OG0000954	Syaa.g_00138	Syai.g_00127
OG0000955	Syaa.g_00137	Syai.g_00126
OG0000956	Syaa.g_00135	Syai.g_00124
OG0000957	Syaa.g_00125	Syai.g_00113
OG0000958	Syaa.g_00124	Syai.g_00112
OG0000959	Syaa.g_00120	Syai.g_00108
OG0000960	Syaa.g_00119	Syai.g_00107
OG0000961	Syaa.g_00106	Syai.g_00100
OG0000962	Syaa.g_00102	Syai.g_00098
OG0000963	Syaa.g_00097	Syai.g_00094
OG0000964	Syaa.g_00096	Syai.g_00093
OG0000965	Syaa.g_00095	Syai.g_00092
OG0000966	Syaa.g_00083	Syai.g_00082
OG0000967	Syaa.g_00074	Syai.g_00077
OG0000968	Syaa.g_00078	Syai.g_00085
OG0000969	Syaa.g_00077	Syai.g_00080
OG0000970	Syaa.g_00076	Syai.g_00079
OG0000971	Syaa.g_00069	Syai.g_00074
OG0000972	Syaa.g_00068	Syai.g_00073
OG0000973	Syaa.g_00067	Syai.g_00072
OG0000974	Syaa.g_00066	Syai.g_00071
OG0000975	Syaa.g_00065	Syai.g_00070
OG0000976	Syaa.g_00064	Syai.g_00069
OG0000977	Syaa.g_00062	Syai.g_00067
OG0000978	Syaa.g_00061	Syai.g_00065
OG0000979	Syaa.g_00058	Syai.g_00062
OG0000980	Syaa.g_00055	Syai.g_00059
OG0000981	Syaa.g_00052	Syai.g_00056
OG0000982	Syaa.g_02593	Syai.g_02777
OG0000983	Syaa.g_02594	Syai.g_02778
OG0000984	Syaa.g_02595	Syai.g_02779
OG0000985	Syaa.g_02597	Syai.g_02781
OG0000986	Syaa.g_02601	Syai.g_02784
OG0000987	Syaa.g_02603	Syai.g_02786
OG0000988	Syaa.g_02608	Syai.g_02790
OG0000989	Syaa.g_02616	Syai.g_02797
OG0000990	Syaa.g_02647	Syai.g_02825
OG0000991	Syaa.g_02650	Syai.g_02827
OG0000992	Syaa.g_02653	Syai.g_02830
OG0000993	Syaa.g_02654	Syai.g_02831
OG0000994	Syaa.g_02657	Syai.g_02834
OG0000995	Syaa.g_02662	Syai.g_02840
OG0000996	Syaa.g_02705	Syai.g_02891
OG0000997	Syaa.g_02725	Syai.g_02900
OG0000998	Syaa.g_02727	Syai.g_02902
OG0000999	Syaa.g_02728	Syai.g_02903
OG0001000	Syaa.g_02732	Syai.g_02906
OG0001001	Syaa.g_02738	Syai.g_02911
OG0001002	Syaa.g_02745	Syai.g_02918
OG0001003	Syaa.g_02747	Syai.g_02919
OG0001004	Syaa.g_02748	Syai.g_02920
OG0001005	Syaa.g_02749	Syai.g_02921
OG0001006	Syaa.g_02756	Syai.g_02931
OG0001007	Syaa.g_02758	Syai.g_02933
OG0001008	Syaa.g_00704	Syai.g_02227
OG0001009	Syaa.g_00034	Syai.g_00034
OG0001010	Syaa.g_00035	Syai.g_00035
OG0001011	Syaa.g_00037	Syai.g_00037
OG0001012	Syaa.g_02589	Syai.g_02773
OG0001013	Syaa.g_02576	Syai.g_02750
OG0001014	Syaa.g_02572	Syai.g_02726
OG0001015	Syaa.g_02571	Syai.g_02725
OG0001016	Syaa.g_00348	Syai.g_02479
OG0001017	Syaa.g_00342	Syai.g_02485
OG0001018	Syaa.g_00340	Syai.g_02487
OG0001019	Syaa.g_00323	Syai.g_02508
OG0001020	Syaa.g_02355	Syai.g_02516
OG0001021	Syaa.g_02359	Syai.g_02523
OG0001022	Syaa.g_02365	Syai.g_02528
OG0001023	Syaa.g_02366	Syai.g_02529
OG0001024	Syaa.g_02370	Syai.g_02533
OG0001025	Syaa.g_02377	Syai.g_02540
OG0001026	Syaa.g_02390	Syai.g_02550
OG0001027	Syaa.g_02397	Syai.g_02555
OG0001028	Syaa.g_02399	Syai.g_02557
OG0001029	Syaa.g_02401	Syai.g_02559
OG0001030	Syaa.g_02422	Syai.g_02580
OG0001031	Syaa.g_02500	Syai.g_02656
OG0001032	Syaa.g_02502	Syai.g_02658
OG0001033	Syaa.g_02539	Syai.g_02685
OG0001034	Syaa.g_02108	Syai.g_00537
OG0001035	Syaa.g_00298	Syai.g_00295
OG0001036	Syaa.g_00293	Syai.g_00290
OG0001037	Syaa.g_00291	Syai.g_00288
OG0001038	Syaa.g_00264	Syai.g_00261
OG0001039	Syaa.g_00261	Syai.g_00258
OG0001040	Syaa.g_00258	Syai.g_00255
OG0001041	Syaa.g_00253	Syai.g_00250
OG0001042	Syaa.g_00227	Syai.g_00225
OG0001043	Syaa.g_00223	Syai.g_00221
OG0001044	Syaa.g_02183	Syai.g_00485
OG0001045	Syaa.g_02170	Syai.g_00498
OG0001046	Syaa.g_01332	Syai.g_01471
OG0001047	Syaa.g_00706	Syai.g_02225
OG0001048	Syaa.g_00707	Syai.g_02224
OG0001049	Syaa.g_00710	Syai.g_02215
OG0001050	Syaa.g_00711	Syai.g_02214
OG0001051	Syaa.g_00712	Syai.g_02213
OG0001052	Syaa.g_01846	Syai.g_00861
OG0001053	Syaa.g_02048	Syai.g_00641
OG0001054	Syaa.g_02031	Syai.g_00658
OG0001055	Syaa.g_02010	Syai.g_00679
OG0001056	Syaa.g_01975	Syai.g_00713
OG0001057	Syaa.g_01966	Syai.g_00721
OG0001058	Syaa.g_01951	Syai.g_00734
OG0001059	Syaa.g_01947	Syai.g_00738
OG0001060	Syaa.g_01941	Syai.g_00744
OG0001061	Syaa.g_01919	Syai.g_00765
OG0001062	Syaa.g_01917	Syai.g_00767
OG0001063	Syaa.g_01912	Syai.g_00774
OG0001064	Syaa.g_01911	Syai.g_00775
OG0001065	Syaa.g_01910	Syai.g_00776
OG0001066	Syaa.g_01909	Syai.g_00777
OG0001067	Syaa.g_01908	Syai.g_00778
OG0001068	Syaa.g_01907	Syai.g_00779
OG0001069	Syaa.g_01906	Syai.g_00780
OG0001070	Syaa.g_01903	Syai.g_00783
OG0001071	Syaa.g_01902	Syai.g_00784
OG0001072	Syaa.g_01898	Syai.g_00788
OG0001073	Syaa.g_01884	Syai.g_00807
OG0001074	Syaa.g_01678	Syai.g_01051
OG0001075	Syaa.g_01676	Syai.g_01053
OG0001076	Syaa.g_01659	Syai.g_01069
OG0001077	Syaa.g_01647	Syai.g_01081
OG0001078	Syaa.g_01632	Syai.g_01105
OG0001079	Syaa.g_01619	Syai.g_01118
OG0001080	Syaa.g_01443	Syai.g_01606
OG0001081	Syaa.g_01056	Syai.g_01222
OG0001082	Syaa.g_01057	Syai.g_01223
OG0001083	Syaa.g_01064	Syai.g_01230
OG0001084	Syaa.g_01065	Syai.g_01231
OG0001085	Syaa.g_01075	Syai.g_01241
OG0001086	Syaa.g_01077	Syai.g_01243
OG0001087	Syaa.g_00920	Syai.g_01953
OG0001088	Syaa.g_00916	Syai.g_01957
OG0001089	Syaa.g_00890	Syai.g_01996
OG0001090	Syaa.g_01237	Syai.g_01387
OG0001091	Syaa.g_01239	Syai.g_01389
OG0001092	Syaa.g_01242	Syai.g_01391
OG0001093	Syaa.g_01248	Syai.g_01397
OG0001094	Syaa.g_01148	Syai.g_01315
OG0001096	Syaa.g_01200	Syai.g_01371
OG0001097	Syaa.g_00828	Syai.g_02057
OG0001098	Syaa.g_01441	Syai.g_01603
OG0001099	Syaa.g_02400	Syai.g_02558
OG0001100	Syaa.g_01086	Syai.g_01253
OG0001101	Syaa.g_01088	Syai.g_01254
OG0001102	Syaa.g_01091	Syai.g_01257
