Orthogroup	Syaa	Prbm
OG0000547	Syaa.g_02012	Prbm.g_00549
OG0000548	Syaa.g_02011	Prbm.g_00550
OG0000549	Syaa.g_02003	Prbm.g_00553
OG0000550	Syaa.g_01998	Prbm.g_00557
OG0000551	Syaa.g_01993	Prbm.g_00560
OG0000552	Syaa.g_01992	Prbm.g_00561
OG0000553	Syaa.g_01990	Prbm.g_00562
OG0000554	Syaa.g_01979	Prbm.g_00567
OG0000555	Syaa.g_01961	Prbm.g_00575
OG0000556	Syaa.g_01957	Prbm.g_00577
OG0000557	Syaa.g_01955	Prbm.g_00578
OG0000558	Syaa.g_01953	Prbm.g_00580
OG0000559	Syaa.g_01949	Prbm.g_00584
OG0000560	Syaa.g_01946	Prbm.g_00587
OG0000561	Syaa.g_01945	Prbm.g_00588
OG0000562	Syaa.g_01944	Prbm.g_00589
OG0000563	Syaa.g_01943	Prbm.g_00590
OG0000564	Syaa.g_01942	Prbm.g_00591
OG0000565	Syaa.g_01939	Prbm.g_00594
OG0000566	Syaa.g_01935	Prbm.g_00596
OG0000567	Syaa.g_01931	Prbm.g_00600
OG0000568	Syaa.g_01928	Prbm.g_00601
OG0000569	Syaa.g_01925	Prbm.g_00602
OG0000570	Syaa.g_01924	Prbm.g_00603
OG0000571	Syaa.g_01920	Prbm.g_00605
OG0000572	Syaa.g_01904	Prbm.g_00616
OG0000573	Syaa.g_01896	Prbm.g_00621
OG0000574	Syaa.g_01895	Prbm.g_00624
OG0000575	Syaa.g_01891	Prbm.g_00627
OG0000576	Syaa.g_01889	Prbm.g_00629
OG0000577	Syaa.g_01888	Prbm.g_00630
OG0000578	Syaa.g_01887	Prbm.g_00631
OG0000579	Syaa.g_01886	Prbm.g_00632
OG0000580	Syaa.g_01885	Prbm.g_00633
OG0000581	Syaa.g_01879	Prbm.g_00636
OG0000582	Syaa.g_01687	Prbm.g_00639
OG0000583	Syaa.g_01686	Prbm.g_00640
OG0000584	Syaa.g_01685	Prbm.g_00641
OG0000585	Syaa.g_01683	Prbm.g_00643
OG0000586	Syaa.g_01682	Prbm.g_00644
OG0000587	Syaa.g_01680	Prbm.g_00645
OG0000588	Syaa.g_01666	Prbm.g_00649
OG0000589	Syaa.g_01662	Prbm.g_00652
OG0000590	Syaa.g_01661	Prbm.g_00653
OG0000591	Syaa.g_01653	Prbm.g_00656
OG0000592	Syaa.g_01652	Prbm.g_00657
OG0000593	Syaa.g_01638	Prbm.g_00663
OG0000594	Syaa.g_01637	Prbm.g_00664
OG0000595	Syaa.g_01636	Prbm.g_00665
OG0000596	Syaa.g_01630	Prbm.g_00669
OG0000597	Syaa.g_01627	Prbm.g_00671
OG0000598	Syaa.g_01626	Prbm.g_00672
OG0000599	Syaa.g_01623	Prbm.g_00675
OG0000600	Syaa.g_01622	Prbm.g_00676
OG0000601	Syaa.g_01621	Prbm.g_00677
OG0000602	Syaa.g_01616	Prbm.g_00679
OG0000603	Syaa.g_01615	Prbm.g_00680
OG0000604	Syaa.g_01612	Prbm.g_00681
OG0000605	Syaa.g_01447	Prbm.g_00682
OG0000606	Syaa.g_01055	Prbm.g_00685
OG0000607	Syaa.g_01058	Prbm.g_00688
OG0000608	Syaa.g_01059	Prbm.g_00689
OG0000609	Syaa.g_01061	Prbm.g_00690
OG0000610	Syaa.g_01068	Prbm.g_00696
OG0000611	Syaa.g_01071	Prbm.g_00699
OG0000612	Syaa.g_01072	Prbm.g_00700
OG0000613	Syaa.g_00199	Prbm.g_00706
OG0000614	Syaa.g_00906	Prbm.g_00730
OG0000615	Syaa.g_01113	Prbm.g_00737
OG0000616	Syaa.g_02742	Prbm.g_02220
OG0000617	Syaa.g_01244	Prbm.g_00748
OG0000618	Syaa.g_01245	Prbm.g_00749
OG0000619	Syaa.g_01246	Prbm.g_00750
OG0000620	Syaa.g_01259	Prbm.g_00753
OG0000621	Syaa.g_01260	Prbm.g_00754
OG0000622	Syaa.g_01261	Prbm.g_00755
OG0000623	Syaa.g_01262	Prbm.g_00756
OG0000624	Syaa.g_01264	Prbm.g_00758
OG0000625	Syaa.g_01265	Prbm.g_00759
OG0000626	Syaa.g_01266	Prbm.g_00760
OG0000627	Syaa.g_01414	Prbm.g_00762
OG0000628	Syaa.g_01413	Prbm.g_00763
OG0000629	Syaa.g_01410	Prbm.g_00764
OG0000630	Syaa.g_01406	Prbm.g_00767
OG0000631	Syaa.g_01400	Prbm.g_00959
OG0000632	Syaa.g_01399	Prbm.g_00960
OG0000633	Syaa.g_01397	Prbm.g_00961
OG0000634	Syaa.g_01150	Prbm.g_00810
OG0000635	Syaa.g_01151	Prbm.g_00811
OG0000636	Syaa.g_01153	Prbm.g_00813
OG0000637	Syaa.g_01155	Prbm.g_00815
OG0000638	Syaa.g_01156	Prbm.g_00816
OG0000639	Syaa.g_01157	Prbm.g_00817
OG0000640	Syaa.g_01158	Prbm.g_00818
OG0000641	Syaa.g_01162	Prbm.g_00822
OG0000642	Syaa.g_01163	Prbm.g_00823
OG0000643	Syaa.g_01165	Prbm.g_00824
OG0000644	Syaa.g_01166	Prbm.g_00825
OG0000645	Syaa.g_01184	Prbm.g_00826
OG0000646	Syaa.g_01187	Prbm.g_00829
OG0000647	Syaa.g_01189	Prbm.g_00831
OG0000648	Syaa.g_01191	Prbm.g_00833
OG0000649	Syaa.g_01192	Prbm.g_00834
OG0000650	Syaa.g_01193	Prbm.g_00835
OG0000651	Syaa.g_01194	Prbm.g_00836
OG0000652	Syaa.g_01195	Prbm.g_00837
OG0000653	Syaa.g_01197	Prbm.g_00839
OG0000654	Syaa.g_01198	Prbm.g_00840
OG0000655	Syaa.g_01199	Prbm.g_00841
OG0000656	Syaa.g_01202	Prbm.g_00844
OG0000657	Syaa.g_00838	Prbm.g_00850
OG0000658	Syaa.g_00836	Prbm.g_00852
OG0000659	Syaa.g_00835	Prbm.g_00853
OG0000660	Syaa.g_00831	Prbm.g_00857
OG0000661	Syaa.g_00829	Prbm.g_00859
OG0000662	Syaa.g_00827	Prbm.g_00861
OG0000663	Syaa.g_00824	Prbm.g_00863
OG0000664	Syaa.g_00823	Prbm.g_00864
OG0000665	Syaa.g_01442	Prbm.g_00868
OG0000666	Syaa.g_01448	Prbm.g_00869
OG0000668	Syaa.g_01300	Prbm.g_00911
OG0000669	Syaa.g_01084	Prbm.g_00919
OG0000670	Syaa.g_01087	Prbm.g_00922
OG0000671	Syaa.g_01089	Prbm.g_00924
OG0000672	Syaa.g_01092	Prbm.g_00927
OG0000673	Syaa.g_01095	Prbm.g_00930
OG0000674	Syaa.g_01097	Prbm.g_00932
OG0000675	Syaa.g_01098	Prbm.g_00933
OG0000676	Syaa.g_01100	Prbm.g_00935
OG0000677	Syaa.g_01101	Prbm.g_00936
OG0000678	Syaa.g_01106	Prbm.g_00939
OG0000679	Syaa.g_01116	Prbm.g_00943
OG0000680	Syaa.g_01117	Prbm.g_00944
OG0000681	Syaa.g_01120	Prbm.g_00946
OG0000682	Syaa.g_01121	Prbm.g_00947
OG0000683	Syaa.g_01122	Prbm.g_00948
OG0000684	Syaa.g_01132	Prbm.g_00793
OG0000685	Syaa.g_01134	Prbm.g_00795
OG0000686	Syaa.g_01135	Prbm.g_00796
OG0000687	Syaa.g_01136	Prbm.g_00797
OG0000688	Syaa.g_01140	Prbm.g_00800
OG0000689	Syaa.g_01142	Prbm.g_00801
OG0000690	Syaa.g_01143	Prbm.g_00802
OG0000691	Syaa.g_01144	Prbm.g_00803
OG0000692	Syaa.g_01145	Prbm.g_00805
OG0000693	Syaa.g_01146	Prbm.g_00806
OG0000694	Syaa.g_01147	Prbm.g_00807
OG0000695	Syaa.g_01395	Prbm.g_00963
OG0000696	Syaa.g_01394	Prbm.g_00964
OG0000697	Syaa.g_01392	Prbm.g_00965
OG0000698	Syaa.g_01389	Prbm.g_00968
OG0000699	Syaa.g_01387	Prbm.g_00969
OG0000700	Syaa.g_01386	Prbm.g_00970
OG0000701	Syaa.g_01385	Prbm.g_00971
OG0000702	Syaa.g_01376	Prbm.g_00973
OG0000703	Syaa.g_01375	Prbm.g_00974
OG0000704	Syaa.g_01373	Prbm.g_00975
OG0000705	Syaa.g_01365	Prbm.g_00981
OG0000706	Syaa.g_01364	Prbm.g_00982
OG0000707	Syaa.g_01363	Prbm.g_00983
OG0000708	Syaa.g_01360	Prbm.g_00985
OG0000709	Syaa.g_01351	Prbm.g_00989
OG0000710	Syaa.g_01348	Prbm.g_00992
OG0000711	Syaa.g_01320	Prbm.g_01007
OG0000712	Syaa.g_01318	Prbm.g_01009
OG0000713	Syaa.g_01317	Prbm.g_01010
OG0000714	Syaa.g_01315	Prbm.g_01011
OG0000715	Syaa.g_01313	Prbm.g_01013
OG0000716	Syaa.g_01309	Prbm.g_01014
OG0000717	Syaa.g_01308	Prbm.g_01015
OG0000718	Syaa.g_01304	Prbm.g_01031
OG0000719	Syaa.g_01302	Prbm.g_01032
OG0000720	Syaa.g_01289	Prbm.g_01042
OG0000721	Syaa.g_01287	Prbm.g_01043
OG0000722	Syaa.g_01286	Prbm.g_01044
OG0000723	Syaa.g_01268	Prbm.g_01048
OG0000724	Syaa.g_00872	Prbm.g_01059
OG0000725	Syaa.g_00882	Prbm.g_00887
OG0000726	Syaa.g_00883	Prbm.g_00886
OG0000727	Syaa.g_00884	Prbm.g_00885
OG0000728	Syaa.g_00886	Prbm.g_00883
OG0000729	Syaa.g_00100	Prbm.g_02104
OG0000730	Syaa.g_02185	Prbm.g_00398
OG0000731	Syaa.g_02173	Prbm.g_00406
OG0000732	Syaa.g_00054	Prbm.g_02166
OG0000733	Syaa.g_02621	Prbm.g_01911
OG0000734	Syaa.g_02388	Prbm.g_01565
OG0000735	Syaa.g_00754	Prbm.g_01563
OG0000736	Syaa.g_00755	Prbm.g_01562
OG0000737	Syaa.g_00756	Prbm.g_01561
OG0000738	Syaa.g_00761	Prbm.g_01557
OG0000739	Syaa.g_00762	Prbm.g_01556
OG0000740	Syaa.g_00763	Prbm.g_01555
OG0000741	Syaa.g_00766	Prbm.g_01553
OG0000742	Syaa.g_00769	Prbm.g_01550
OG0000743	Syaa.g_00771	Prbm.g_01548
OG0000744	Syaa.g_00772	Prbm.g_01547
OG0000745	Syaa.g_00774	Prbm.g_01545
OG0000746	Syaa.g_00776	Prbm.g_01543
OG0000747	Syaa.g_00777	Prbm.g_01542
OG0000748	Syaa.g_00787	Prbm.g_01538
OG0000749	Syaa.g_00789	Prbm.g_01537
OG0000750	Syaa.g_00790	Prbm.g_01536
OG0000751	Syaa.g_00797	Prbm.g_01533
OG0000752	Syaa.g_00799	Prbm.g_01531
OG0000753	Syaa.g_00802	Prbm.g_01529
OG0000754	Syaa.g_01025	Prbm.g_01525
OG0000755	Syaa.g_01005	Prbm.g_01520
OG0000756	Syaa.g_01004	Prbm.g_01519
OG0000757	Syaa.g_00996	Prbm.g_01512
OG0000758	Syaa.g_00995	Prbm.g_01511
OG0000759	Syaa.g_00994	Prbm.g_01510
OG0000760	Syaa.g_00993	Prbm.g_01509
OG0000761	Syaa.g_00992	Prbm.g_01508
OG0000762	Syaa.g_00988	Prbm.g_01507
OG0000763	Syaa.g_00986	Prbm.g_01505
OG0000764	Syaa.g_00985	Prbm.g_01504
OG0000765	Syaa.g_00968	Prbm.g_01496
OG0000766	Syaa.g_00967	Prbm.g_01495
OG0000767	Syaa.g_00965	Prbm.g_01494
OG0000768	Syaa.g_00964	Prbm.g_01493
OG0000769	Syaa.g_00962	Prbm.g_01491
OG0000770	Syaa.g_00959	Prbm.g_01490
OG0000771	Syaa.g_00866	Prbm.g_01054
OG0000772	Syaa.g_01526	Prbm.g_01356
OG0000773	Syaa.g_00749	Prbm.g_01602
OG0000774	Syaa.g_00745	Prbm.g_01605
OG0000775	Syaa.g_00742	Prbm.g_01606
OG0000776	Syaa.g_00741	Prbm.g_01607
OG0000777	Syaa.g_00740	Prbm.g_01608
OG0000778	Syaa.g_00739	Prbm.g_01609
OG0000779	Syaa.g_00733	Prbm.g_01613
OG0000780	Syaa.g_00730	Prbm.g_01614
OG0000781	Syaa.g_00726	Prbm.g_01616
OG0000782	Syaa.g_00725	Prbm.g_01617
OG0000783	Syaa.g_00724	Prbm.g_01618
OG0000784	Syaa.g_00723	Prbm.g_01619
OG0000785	Syaa.g_00721	Prbm.g_01621
OG0000786	Syaa.g_01875	Prbm.g_01624
OG0000787	Syaa.g_01876	Prbm.g_01625
OG0000788	Syaa.g_01620	Prbm.g_00777
OG0000789	Syaa.g_01434	Prbm.g_01051
OG0000790	Syaa.g_02064	Prbm.g_01665
OG0000791	Syaa.g_02066	Prbm.g_01667
OG0000792	Syaa.g_02067	Prbm.g_01668
OG0000793	Syaa.g_02072	Prbm.g_01671
OG0000794	Syaa.g_02073	Prbm.g_01672
OG0000795	Syaa.g_02074	Prbm.g_01673
OG0000796	Syaa.g_02078	Prbm.g_01677
OG0000797	Syaa.g_02079	Prbm.g_01678
OG0000799	Syaa.g_01743	Prbm.g_01691
OG0000800	Syaa.g_01747	Prbm.g_01692
OG0000801	Syaa.g_01748	Prbm.g_01693
OG0000802	Syaa.g_01753	Prbm.g_01695
OG0000803	Syaa.g_01758	Prbm.g_01697
OG0000804	Syaa.g_01761	Prbm.g_01698
OG0000805	Syaa.g_01763	Prbm.g_01700
OG0000806	Syaa.g_01765	Prbm.g_01702
OG0000807	Syaa.g_01767	Prbm.g_01703
OG0000808	Syaa.g_01768	Prbm.g_01704
OG0000809	Syaa.g_01771	Prbm.g_01708
OG0000810	Syaa.g_01772	Prbm.g_01709
OG0000811	Syaa.g_01778	Prbm.g_01713
OG0000812	Syaa.g_01780	Prbm.g_01715
OG0000813	Syaa.g_01781	Prbm.g_01716
OG0000814	Syaa.g_01783	Prbm.g_01718
OG0000815	Syaa.g_01784	Prbm.g_01719
OG0000816	Syaa.g_01785	Prbm.g_01721
OG0000817	Syaa.g_01786	Prbm.g_01722
OG0000818	Syaa.g_01792	Prbm.g_01726
OG0000819	Syaa.g_01793	Prbm.g_01727
OG0000820	Syaa.g_01794	Prbm.g_01728
OG0000821	Syaa.g_01800	Prbm.g_01731
OG0000822	Syaa.g_01802	Prbm.g_01732
OG0000823	Syaa.g_01803	Prbm.g_01733
OG0000824	Syaa.g_01807	Prbm.g_01736
OG0000825	Syaa.g_01808	Prbm.g_01737
OG0000826	Syaa.g_01809	Prbm.g_01738
OG0000827	Syaa.g_01810	Prbm.g_01739
OG0000828	Syaa.g_01813	Prbm.g_01742
OG0000829	Syaa.g_01814	Prbm.g_01743
OG0000830	Syaa.g_01815	Prbm.g_01744
OG0000831	Syaa.g_01817	Prbm.g_01746
OG0000832	Syaa.g_00627	Prbm.g_01756
OG0000833	Syaa.g_00611	Prbm.g_01764
OG0000834	Syaa.g_00608	Prbm.g_01765
OG0000835	Syaa.g_00607	Prbm.g_01766
OG0000836	Syaa.g_00603	Prbm.g_01768
OG0000837	Syaa.g_00601	Prbm.g_01769
OG0000838	Syaa.g_00597	Prbm.g_01771
OG0000839	Syaa.g_00596	Prbm.g_01772
OG0000840	Syaa.g_00595	Prbm.g_01773
OG0000841	Syaa.g_00594	Prbm.g_01774
OG0000842	Syaa.g_00593	Prbm.g_01775
OG0000843	Syaa.g_00592	Prbm.g_01776
OG0000844	Syaa.g_00590	Prbm.g_01777
OG0000845	Syaa.g_00589	Prbm.g_01778
OG0000846	Syaa.g_00588	Prbm.g_01779
OG0000847	Syaa.g_00587	Prbm.g_01780
OG0000848	Syaa.g_00585	Prbm.g_01781
OG0000849	Syaa.g_00584	Prbm.g_01782
OG0000850	Syaa.g_00582	Prbm.g_01784
OG0000851	Syaa.g_00577	Prbm.g_01785
OG0000852	Syaa.g_00576	Prbm.g_01786
OG0000853	Syaa.g_00572	Prbm.g_01791
OG0000854	Syaa.g_00570	Prbm.g_01793
OG0000855	Syaa.g_00569	Prbm.g_01794
OG0000856	Syaa.g_01650	Prbm.g_01685
OG0000857	Syaa.g_01188	Prbm.g_00830
OG0000858	Syaa.g_00563	Prbm.g_01835
OG0000859	Syaa.g_00562	Prbm.g_01836
OG0000860	Syaa.g_00549	Prbm.g_01843
OG0000861	Syaa.g_00548	Prbm.g_01844
OG0000862	Syaa.g_00547	Prbm.g_01845
OG0000863	Syaa.g_00543	Prbm.g_01846
OG0000864	Syaa.g_00542	Prbm.g_01847
OG0000865	Syaa.g_00541	Prbm.g_01848
OG0000866	Syaa.g_00540	Prbm.g_01849
OG0000867	Syaa.g_00539	Prbm.g_01850
OG0000868	Syaa.g_00536	Prbm.g_01851
OG0000869	Syaa.g_00531	Prbm.g_01854
OG0000870	Syaa.g_00526	Prbm.g_01859
OG0000871	Syaa.g_00525	Prbm.g_01860
OG0000872	Syaa.g_00511	Prbm.g_01861
OG0000873	Syaa.g_00497	Prbm.g_01864
OG0000874	Syaa.g_00519	Prbm.g_01867
OG0000875	Syaa.g_00438	Prbm.g_01869
OG0000876	Syaa.g_00682	Prbm.g_01870
OG0000877	Syaa.g_00679	Prbm.g_01872
OG0000878	Syaa.g_00678	Prbm.g_01873
OG0000879	Syaa.g_00677	Prbm.g_01874
OG0000880	Syaa.g_00676	Prbm.g_01875
OG0000881	Syaa.g_00671	Prbm.g_01878
OG0000882	Syaa.g_00666	Prbm.g_01883
OG0000883	Syaa.g_00661	Prbm.g_01885
OG0000884	Syaa.g_00659	Prbm.g_01887
OG0000885	Syaa.g_00658	Prbm.g_01888
OG0000886	Syaa.g_00657	Prbm.g_01889
OG0000887	Syaa.g_00656	Prbm.g_01890
OG0000888	Syaa.g_00654	Prbm.g_01892
OG0000889	Syaa.g_00652	Prbm.g_01894
OG0000890	Syaa.g_00644	Prbm.g_01895
OG0000891	Syaa.g_00643	Prbm.g_01896
OG0000892	Syaa.g_00640	Prbm.g_01898
OG0000893	Syaa.g_02352	Prbm.g_01948
OG0000894	Syaa.g_02349	Prbm.g_01951
OG0000895	Syaa.g_02345	Prbm.g_01954
OG0000896	Syaa.g_02344	Prbm.g_01955
OG0000897	Syaa.g_02342	Prbm.g_01957
OG0000898	Syaa.g_02341	Prbm.g_01958
OG0000899	Syaa.g_02340	Prbm.g_01959
OG0000900	Syaa.g_02339	Prbm.g_01960
OG0000901	Syaa.g_02334	Prbm.g_01963
OG0000902	Syaa.g_02332	Prbm.g_01965
OG0000903	Syaa.g_02313	Prbm.g_01975
OG0000904	Syaa.g_02318	Prbm.g_01970
OG0000905	Syaa.g_02324	Prbm.g_01967
OG0000906	Syaa.g_02327	Prbm.g_01966
OG0000907	Syaa.g_02295	Prbm.g_01990
OG0000908	Syaa.g_02292	Prbm.g_01993
OG0000909	Syaa.g_02291	Prbm.g_01994
OG0000910	Syaa.g_02290	Prbm.g_01995
OG0000911	Syaa.g_02288	Prbm.g_01997
OG0000912	Syaa.g_02287	Prbm.g_01998
OG0000913	Syaa.g_02286	Prbm.g_01999
OG0000914	Syaa.g_02285	Prbm.g_02000
OG0000915	Syaa.g_02283	Prbm.g_02001
OG0000916	Syaa.g_02282	Prbm.g_02002
OG0000917	Syaa.g_02281	Prbm.g_02003
OG0000918	Syaa.g_02280	Prbm.g_02004
OG0000919	Syaa.g_02279	Prbm.g_02005
OG0000920	Syaa.g_02278	Prbm.g_02006
OG0000921	Syaa.g_02277	Prbm.g_02007
OG0000922	Syaa.g_02276	Prbm.g_02008
OG0000923	Syaa.g_02272	Prbm.g_02012
OG0000924	Syaa.g_02271	Prbm.g_02013
OG0000925	Syaa.g_02270	Prbm.g_02014
OG0000926	Syaa.g_02269	Prbm.g_02015
OG0000927	Syaa.g_02267	Prbm.g_02017
OG0000928	Syaa.g_02266	Prbm.g_02018
OG0000929	Syaa.g_02265	Prbm.g_02019
OG0000930	Syaa.g_02264	Prbm.g_02020
OG0000931	Syaa.g_02263	Prbm.g_02021
OG0000932	Syaa.g_02262	Prbm.g_02022
OG0000933	Syaa.g_02256	Prbm.g_02026
OG0000934	Syaa.g_02254	Prbm.g_02028
OG0000935	Syaa.g_02253	Prbm.g_02029
OG0000936	Syaa.g_02252	Prbm.g_02030
OG0000937	Syaa.g_02251	Prbm.g_02031
OG0000938	Syaa.g_02248	Prbm.g_02034
OG0000939	Syaa.g_02247	Prbm.g_02035
OG0000940	Syaa.g_02240	Prbm.g_02042
OG0000941	Syaa.g_02238	Prbm.g_02044
OG0000942	Syaa.g_02236	Prbm.g_02046
OG0000943	Syaa.g_02235	Prbm.g_02048
OG0000944	Syaa.g_02233	Prbm.g_02050
OG0000945	Syaa.g_02231	Prbm.g_02051
OG0000946	Syaa.g_02225	Prbm.g_02057
OG0000947	Syaa.g_02222	Prbm.g_02059
OG0000948	Syaa.g_02221	Prbm.g_02060
OG0000949	Syaa.g_00172	Prbm.g_02063
OG0000950	Syaa.g_00159	Prbm.g_02068
OG0000951	Syaa.g_00153	Prbm.g_02072
OG0000952	Syaa.g_00149	Prbm.g_02076
OG0000953	Syaa.g_00143	Prbm.g_02080
OG0000954	Syaa.g_00138	Prbm.g_02084
OG0000955	Syaa.g_00137	Prbm.g_02085
OG0000956	Syaa.g_00135	Prbm.g_02087
OG0000957	Syaa.g_00125	Prbm.g_02092
OG0000958	Syaa.g_00124	Prbm.g_02093
OG0000959	Syaa.g_00120	Prbm.g_02097
OG0000960	Syaa.g_00119	Prbm.g_02098
OG0000961	Syaa.g_00106	Prbm.g_02101
OG0000962	Syaa.g_00102	Prbm.g_02103
OG0000963	Syaa.g_00097	Prbm.g_02107
OG0000964	Syaa.g_00096	Prbm.g_02108
OG0000965	Syaa.g_00095	Prbm.g_02109
OG0000966	Syaa.g_00083	Prbm.g_02144
OG0000967	Syaa.g_00074	Prbm.g_02148
OG0000968	Syaa.g_00078	Prbm.g_02150
OG0000969	Syaa.g_00077	Prbm.g_02151
OG0000970	Syaa.g_00076	Prbm.g_02152
OG0000971	Syaa.g_00069	Prbm.g_02153
OG0000972	Syaa.g_00068	Prbm.g_02154
OG0000973	Syaa.g_00067	Prbm.g_02155
OG0000974	Syaa.g_00066	Prbm.g_02156
OG0000975	Syaa.g_00065	Prbm.g_02157
OG0000976	Syaa.g_00064	Prbm.g_02158
OG0000977	Syaa.g_00062	Prbm.g_02159
OG0000978	Syaa.g_00061	Prbm.g_02160
OG0000979	Syaa.g_00058	Prbm.g_02163
OG0000980	Syaa.g_00055	Prbm.g_02165
OG0000981	Syaa.g_00052	Prbm.g_02168
OG0000982	Syaa.g_02593	Prbm.g_02170
OG0000983	Syaa.g_02594	Prbm.g_02171
OG0000984	Syaa.g_02595	Prbm.g_02172
OG0000985	Syaa.g_02597	Prbm.g_02175
OG0000986	Syaa.g_02601	Prbm.g_02177
OG0000987	Syaa.g_02603	Prbm.g_02178
OG0000988	Syaa.g_02608	Prbm.g_02181
OG0000989	Syaa.g_02616	Prbm.g_02185
OG0000990	Syaa.g_02647	Prbm.g_02190
OG0000991	Syaa.g_02650	Prbm.g_02191
OG0000992	Syaa.g_02653	Prbm.g_02194
OG0000993	Syaa.g_02654	Prbm.g_02195
OG0000994	Syaa.g_02657	Prbm.g_02196
OG0000995	Syaa.g_02662	Prbm.g_02200
OG0000996	Syaa.g_02705	Prbm.g_02201
OG0000997	Syaa.g_02725	Prbm.g_02208
OG0000998	Syaa.g_02727	Prbm.g_02210
OG0000999	Syaa.g_02728	Prbm.g_02211
OG0001000	Syaa.g_02732	Prbm.g_02214
OG0001001	Syaa.g_02738	Prbm.g_02217
OG0001002	Syaa.g_02745	Prbm.g_02222
OG0001003	Syaa.g_02747	Prbm.g_02225
OG0001004	Syaa.g_02748	Prbm.g_02226
OG0001005	Syaa.g_02749	Prbm.g_02227
OG0001006	Syaa.g_02756	Prbm.g_02231
OG0001007	Syaa.g_02758	Prbm.g_02233
OG0001008	Syaa.g_00704	Prbm.g_00447
OG0001009	Syaa.g_00034	Prbm.g_00027
OG0001010	Syaa.g_00035	Prbm.g_00028
OG0001011	Syaa.g_00037	Prbm.g_00029
OG0001012	Syaa.g_02589	Prbm.g_00052
OG0001013	Syaa.g_02576	Prbm.g_00057
OG0001014	Syaa.g_02572	Prbm.g_00060
OG0001015	Syaa.g_02571	Prbm.g_00061
OG0001016	Syaa.g_00348	Prbm.g_00130
OG0001017	Syaa.g_00342	Prbm.g_00134
OG0001018	Syaa.g_00340	Prbm.g_00137
OG0001019	Syaa.g_00323	Prbm.g_00146
OG0001020	Syaa.g_02355	Prbm.g_00147
OG0001021	Syaa.g_02359	Prbm.g_00148
OG0001022	Syaa.g_02365	Prbm.g_00151
OG0001023	Syaa.g_02366	Prbm.g_00152
OG0001024	Syaa.g_02370	Prbm.g_00155
OG0001025	Syaa.g_02377	Prbm.g_00162
OG0001026	Syaa.g_02390	Prbm.g_00170
OG0001027	Syaa.g_02397	Prbm.g_00171
OG0001028	Syaa.g_02399	Prbm.g_00173
OG0001029	Syaa.g_02401	Prbm.g_00175
OG0001030	Syaa.g_02422	Prbm.g_00191
OG0001031	Syaa.g_02500	Prbm.g_00246
OG0001032	Syaa.g_02502	Prbm.g_00247
OG0001033	Syaa.g_02539	Prbm.g_00267
OG0001034	Syaa.g_02108	Prbm.g_00296
OG0001035	Syaa.g_00298	Prbm.g_00313
OG0001036	Syaa.g_00293	Prbm.g_00318
OG0001037	Syaa.g_00291	Prbm.g_00319
OG0001038	Syaa.g_00264	Prbm.g_00335
OG0001039	Syaa.g_00261	Prbm.g_00337
OG0001040	Syaa.g_00258	Prbm.g_00340
OG0001041	Syaa.g_00253	Prbm.g_00344
OG0001042	Syaa.g_00227	Prbm.g_00360
OG0001043	Syaa.g_00223	Prbm.g_00361
OG0001044	Syaa.g_02183	Prbm.g_00399
OG0001045	Syaa.g_02170	Prbm.g_00408
OG0001046	Syaa.g_01332	Prbm.g_01121
OG0001047	Syaa.g_00706	Prbm.g_00449
OG0001048	Syaa.g_00707	Prbm.g_00450
OG0001049	Syaa.g_00710	Prbm.g_00452
OG0001050	Syaa.g_00711	Prbm.g_00453
OG0001051	Syaa.g_00712	Prbm.g_00454
OG0001052	Syaa.g_01846	Prbm.g_00497
OG0001053	Syaa.g_02048	Prbm.g_00509
OG0001054	Syaa.g_02031	Prbm.g_00523
OG0001055	Syaa.g_02010	Prbm.g_00551
OG0001056	Syaa.g_01975	Prbm.g_00569
OG0001057	Syaa.g_01966	Prbm.g_00574
OG0001058	Syaa.g_01951	Prbm.g_00582
OG0001059	Syaa.g_01947	Prbm.g_00586
OG0001060	Syaa.g_01941	Prbm.g_00593
OG0001061	Syaa.g_01919	Prbm.g_00606
OG0001062	Syaa.g_01917	Prbm.g_00608
OG0001063	Syaa.g_01912	Prbm.g_00609
OG0001064	Syaa.g_01911	Prbm.g_00610
OG0001065	Syaa.g_01910	Prbm.g_00611
OG0001066	Syaa.g_01909	Prbm.g_00612
OG0001067	Syaa.g_01908	Prbm.g_00613
OG0001068	Syaa.g_01907	Prbm.g_00614
OG0001069	Syaa.g_01906	Prbm.g_00615
OG0001070	Syaa.g_01903	Prbm.g_00617
OG0001071	Syaa.g_01902	Prbm.g_00618
OG0001072	Syaa.g_01898	Prbm.g_00619
OG0001073	Syaa.g_01884	Prbm.g_00634
OG0001074	Syaa.g_01678	Prbm.g_00646
OG0001075	Syaa.g_01676	Prbm.g_00647
OG0001076	Syaa.g_01659	Prbm.g_00654
OG0001077	Syaa.g_01647	Prbm.g_00659
OG0001078	Syaa.g_01632	Prbm.g_00667
OG0001079	Syaa.g_01619	Prbm.g_00678
OG0001080	Syaa.g_01443	Prbm.g_00684
OG0001081	Syaa.g_01056	Prbm.g_00686
OG0001082	Syaa.g_01057	Prbm.g_00687
OG0001083	Syaa.g_01064	Prbm.g_00692
OG0001084	Syaa.g_01065	Prbm.g_00693
OG0001085	Syaa.g_01075	Prbm.g_00703
