Orthogroup	Prac	Prba
OG0000565	Prac.g_00728	Prba.g_01674
OG0000566	Prac.g_00727	Prba.g_01673
OG0000567	Prac.g_00726	Prba.g_01672
OG0000568	Prac.g_00725	Prba.g_01671
OG0000569	Prac.g_00724	Prba.g_01670
OG0000570	Prac.g_00723	Prba.g_01669
OG0000571	Prac.g_00722	Prba.g_01668
OG0000572	Prac.g_00721	Prba.g_01667
OG0000573	Prac.g_00718	Prba.g_01664
OG0000574	Prac.g_00717	Prba.g_01663
OG0000575	Prac.g_00716	Prba.g_01662
OG0000576	Prac.g_00715	Prba.g_01661
OG0000577	Prac.g_00714	Prba.g_01660
OG0000578	Prac.g_00713	Prba.g_01659
OG0000579	Prac.g_00712	Prba.g_01658
OG0000580	Prac.g_00711	Prba.g_01657
OG0000581	Prac.g_00710	Prba.g_01656
OG0000582	Prac.g_00709	Prba.g_01655
OG0000583	Prac.g_00708	Prba.g_01654
OG0000584	Prac.g_00707	Prba.g_01653
OG0000585	Prac.g_00706	Prba.g_01652
OG0000586	Prac.g_00704	Prba.g_01650
OG0000587	Prac.g_00703	Prba.g_01649
OG0000588	Prac.g_00701	Prba.g_01647
OG0000589	Prac.g_00700	Prba.g_01646
OG0000590	Prac.g_00698	Prba.g_01644
OG0000591	Prac.g_00692	Prba.g_01638
OG0000592	Prac.g_00691	Prba.g_01637
OG0000593	Prac.g_00690	Prba.g_01636
OG0000594	Prac.g_00688	Prba.g_01634
OG0000595	Prac.g_00687	Prba.g_01633
OG0000596	Prac.g_00686	Prba.g_01632
OG0000597	Prac.g_00684	Prba.g_01630
OG0000598	Prac.g_00683	Prba.g_01629
OG0000599	Prac.g_00682	Prba.g_01628
OG0000600	Prac.g_00681	Prba.g_01627
OG0000601	Prac.g_00679	Prba.g_01625
OG0000602	Prac.g_00678	Prba.g_01624
OG0000603	Prac.g_00677	Prba.g_01623
OG0000604	Prac.g_00676	Prba.g_01622
OG0000605	Prac.g_00675	Prba.g_01621
OG0000606	Prac.g_00674	Prba.g_01620
OG0000607	Prac.g_00672	Prba.g_01618
OG0000608	Prac.g_00671	Prba.g_01617
OG0000609	Prac.g_00667	Prba.g_01613
OG0000610	Prac.g_00666	Prba.g_01612
OG0000611	Prac.g_01559	Prba.g_01593
OG0000612	Prac.g_01558	Prba.g_01592
OG0000613	Prac.g_01557	Prba.g_01591
OG0000614	Prac.g_01556	Prba.g_01590
OG0000615	Prac.g_01554	Prba.g_01588
OG0000616	Prac.g_01553	Prba.g_01587
OG0000617	Prac.g_01552	Prba.g_01586
OG0000618	Prac.g_01551	Prba.g_01585
OG0000619	Prac.g_01550	Prba.g_01584
OG0000620	Prac.g_01549	Prba.g_01583
OG0000621	Prac.g_01548	Prba.g_01582
OG0000622	Prac.g_01547	Prba.g_01581
OG0000623	Prac.g_01546	Prba.g_01580
OG0000624	Prac.g_01545	Prba.g_01579
OG0000625	Prac.g_01544	Prba.g_01578
OG0000626	Prac.g_01543	Prba.g_01577
OG0000627	Prac.g_01542	Prba.g_01576
OG0000628	Prac.g_01541	Prba.g_01575
OG0000629	Prac.g_01540	Prba.g_01574
OG0000630	Prac.g_01539	Prba.g_01573
OG0000631	Prac.g_01537	Prba.g_01571
OG0000632	Prac.g_01525	Prba.g_01558
OG0000633	Prac.g_01521	Prba.g_01554
OG0000634	Prac.g_01508	Prba.g_01541
OG0000635	Prac.g_01507	Prba.g_01534
OG0000636	Prac.g_01506	Prba.g_01533
OG0000637	Prac.g_01505	Prba.g_01532
OG0000638	Prac.g_01498	Prba.g_01521
OG0000639	Prac.g_01489	Prba.g_01512
OG0000640	Prac.g_01487	Prba.g_01510
OG0000641	Prac.g_01484	Prba.g_01508
OG0000642	Prac.g_01483	Prba.g_01507
OG0000643	Prac.g_01482	Prba.g_01506
OG0000644	Prac.g_01481	Prba.g_01505
OG0000645	Prac.g_01480	Prba.g_01504
OG0000646	Prac.g_01479	Prba.g_01503
OG0000647	Prac.g_01478	Prba.g_01502
OG0000648	Prac.g_01476	Prba.g_01500
OG0000649	Prac.g_01475	Prba.g_01499
OG0000650	Prac.g_01474	Prba.g_01498
OG0000651	Prac.g_01473	Prba.g_01497
OG0000652	Prac.g_01472	Prba.g_01496
OG0000653	Prac.g_01471	Prba.g_01495
OG0000654	Prac.g_01469	Prba.g_01493
OG0000655	Prac.g_01467	Prba.g_01491
OG0000656	Prac.g_01466	Prba.g_01490
OG0000657	Prac.g_01465	Prba.g_01489
OG0000658	Prac.g_01464	Prba.g_01488
OG0000659	Prac.g_01463	Prba.g_01487
OG0000660	Prac.g_01462	Prba.g_01486
OG0000661	Prac.g_01461	Prba.g_01485
OG0000662	Prac.g_01460	Prba.g_01484
OG0000663	Prac.g_01459	Prba.g_01483
OG0000664	Prac.g_01458	Prba.g_01482
OG0000665	Prac.g_01457	Prba.g_01481
OG0000666	Prac.g_01456	Prba.g_01480
OG0000667	Prac.g_01455	Prba.g_01479
OG0000668	Prac.g_01454	Prba.g_01478
OG0000669	Prac.g_01452	Prba.g_01476
OG0000670	Prac.g_01451	Prba.g_01475
OG0000671	Prac.g_01450	Prba.g_01474
OG0000672	Prac.g_01449	Prba.g_01473
OG0000673	Prac.g_01448	Prba.g_01472
OG0000674	Prac.g_01447	Prba.g_01471
OG0000675	Prac.g_01445	Prba.g_01469
OG0000676	Prac.g_01444	Prba.g_01468
OG0000677	Prac.g_01442	Prba.g_01465
OG0000678	Prac.g_01440	Prba.g_01463
OG0000679	Prac.g_01439	Prba.g_01462
OG0000680	Prac.g_01438	Prba.g_01461
OG0000681	Prac.g_01437	Prba.g_01460
OG0000682	Prac.g_01436	Prba.g_01459
OG0000683	Prac.g_01434	Prba.g_01457
OG0000684	Prac.g_01433	Prba.g_01456
OG0000685	Prac.g_01432	Prba.g_01455
OG0000686	Prac.g_01431	Prba.g_01454
OG0000687	Prac.g_01430	Prba.g_01453
OG0000688	Prac.g_01429	Prba.g_01452
OG0000689	Prac.g_01428	Prba.g_01451
OG0000690	Prac.g_01427	Prba.g_01450
OG0000691	Prac.g_01426	Prba.g_01449
OG0000692	Prac.g_01424	Prba.g_01447
OG0000693	Prac.g_01423	Prba.g_01446
OG0000694	Prac.g_01422	Prba.g_01445
OG0000695	Prac.g_01421	Prba.g_01444
OG0000696	Prac.g_01420	Prba.g_01443
OG0000697	Prac.g_01418	Prba.g_01441
OG0000698	Prac.g_01416	Prba.g_01439
OG0000699	Prac.g_01415	Prba.g_01438
OG0000700	Prac.g_01401	Prba.g_01411
OG0000701	Prac.g_01396	Prba.g_01407
OG0000702	Prac.g_01393	Prba.g_01404
OG0000703	Prac.g_01392	Prba.g_01403
OG0000704	Prac.g_01391	Prba.g_01402
OG0000705	Prac.g_01390	Prba.g_01401
OG0000706	Prac.g_01389	Prba.g_01400
OG0000707	Prac.g_01387	Prba.g_01398
OG0000708	Prac.g_01386	Prba.g_01397
OG0000709	Prac.g_01384	Prba.g_01395
OG0000710	Prac.g_01383	Prba.g_01394
OG0000711	Prac.g_01382	Prba.g_01393
OG0000712	Prac.g_01381	Prba.g_01392
OG0000713	Prac.g_01380	Prba.g_01391
OG0000714	Prac.g_01378	Prba.g_01389
OG0000715	Prac.g_01377	Prba.g_01388
OG0000716	Prac.g_01375	Prba.g_01386
OG0000717	Prac.g_01374	Prba.g_01385
OG0000718	Prac.g_01373	Prba.g_01384
OG0000719	Prac.g_01371	Prba.g_01382
OG0000720	Prac.g_01370	Prba.g_01381
OG0000721	Prac.g_01368	Prba.g_01379
OG0000722	Prac.g_01367	Prba.g_01378
OG0000723	Prac.g_01366	Prba.g_01377
OG0000724	Prac.g_01365	Prba.g_01375
OG0000725	Prac.g_01364	Prba.g_01374
OG0000726	Prac.g_01363	Prba.g_01373
OG0000727	Prac.g_01362	Prba.g_01372
OG0000728	Prac.g_01361	Prba.g_01371
OG0000729	Prac.g_01360	Prba.g_01370
OG0000730	Prac.g_01359	Prba.g_01369
OG0000731	Prac.g_01358	Prba.g_01368
OG0000732	Prac.g_01357	Prba.g_01367
OG0000733	Prac.g_01356	Prba.g_01366
OG0000734	Prac.g_01355	Prba.g_01365
OG0000735	Prac.g_01353	Prba.g_01363
OG0000736	Prac.g_01352	Prba.g_01362
OG0000737	Prac.g_01351	Prba.g_01361
OG0000738	Prac.g_01350	Prba.g_01360
OG0000739	Prac.g_01349	Prba.g_01359
OG0000740	Prac.g_01348	Prba.g_01358
OG0000741	Prac.g_01347	Prba.g_01357
OG0000742	Prac.g_01345	Prba.g_01355
OG0000743	Prac.g_01344	Prba.g_01354
OG0000744	Prac.g_01343	Prba.g_01353
OG0000745	Prac.g_01342	Prba.g_01352
OG0000746	Prac.g_01341	Prba.g_01351
OG0000747	Prac.g_01340	Prba.g_01350
OG0000748	Prac.g_01339	Prba.g_01349
OG0000749	Prac.g_01338	Prba.g_01348
OG0000750	Prac.g_01337	Prba.g_01347
OG0000751	Prac.g_01336	Prba.g_01346
OG0000752	Prac.g_01335	Prba.g_01345
OG0000753	Prac.g_01333	Prba.g_01343
OG0000754	Prac.g_01332	Prba.g_01342
OG0000755	Prac.g_01331	Prba.g_01341
OG0000756	Prac.g_01330	Prba.g_01340
OG0000757	Prac.g_01329	Prba.g_01339
OG0000758	Prac.g_01328	Prba.g_01338
OG0000759	Prac.g_01326	Prba.g_01336
OG0000760	Prac.g_01325	Prba.g_01335
OG0000761	Prac.g_01324	Prba.g_01334
OG0000762	Prac.g_01322	Prba.g_01332
OG0000763	Prac.g_01321	Prba.g_01331
OG0000764	Prac.g_01320	Prba.g_01330
OG0000765	Prac.g_01319	Prba.g_01329
OG0000766	Prac.g_01318	Prba.g_01328
OG0000767	Prac.g_01316	Prba.g_01326
OG0000768	Prac.g_01315	Prba.g_01325
OG0000769	Prac.g_01314	Prba.g_01324
OG0000770	Prac.g_01313	Prba.g_01323
OG0000771	Prac.g_01312	Prba.g_01322
OG0000772	Prac.g_01311	Prba.g_01321
OG0000773	Prac.g_01310	Prba.g_01320
OG0000774	Prac.g_01309	Prba.g_01319
OG0000775	Prac.g_01308	Prba.g_01318
OG0000776	Prac.g_01307	Prba.g_01316
OG0000777	Prac.g_01305	Prba.g_01314
OG0000778	Prac.g_01304	Prba.g_01313
OG0000779	Prac.g_01303	Prba.g_01312
OG0000780	Prac.g_01301	Prba.g_01310
OG0000781	Prac.g_01299	Prba.g_01308
OG0000782	Prac.g_01298	Prba.g_01307
OG0000783	Prac.g_01287	Prba.g_01295
OG0000784	Prac.g_01285	Prba.g_01293
OG0000785	Prac.g_01284	Prba.g_01292
OG0000786	Prac.g_01283	Prba.g_01291
OG0000787	Prac.g_01282	Prba.g_01290
OG0000788	Prac.g_01278	Prba.g_01286
OG0000789	Prac.g_01276	Prba.g_01284
OG0000790	Prac.g_01275	Prba.g_01283
OG0000791	Prac.g_01274	Prba.g_01282
OG0000792	Prac.g_01273	Prba.g_01281
OG0000793	Prac.g_01272	Prba.g_01280
OG0000794	Prac.g_01270	Prba.g_01278
OG0000795	Prac.g_01267	Prba.g_01275
OG0000796	Prac.g_01266	Prba.g_01274
OG0000797	Prac.g_01264	Prba.g_01272
OG0000798	Prac.g_01263	Prba.g_01271
OG0000799	Prac.g_01262	Prba.g_01270
OG0000800	Prac.g_01261	Prba.g_01269
OG0000801	Prac.g_01258	Prba.g_01266
OG0000802	Prac.g_01257	Prba.g_01265
OG0000803	Prac.g_01255	Prba.g_01263
OG0000804	Prac.g_01254	Prba.g_01262
OG0000805	Prac.g_01253	Prba.g_01261
OG0000806	Prac.g_01251	Prba.g_01259
OG0000807	Prac.g_01225	Prba.g_01234
OG0000808	Prac.g_01216	Prba.g_01225
OG0000809	Prac.g_01213	Prba.g_01222
OG0000810	Prac.g_01212	Prba.g_01221
OG0000811	Prac.g_01205	Prba.g_01214
OG0000812	Prac.g_01046	Prba.g_00749
OG0000813	Prac.g_01042	Prba.g_00745
OG0000814	Prac.g_01040	Prba.g_00743
OG0000815	Prac.g_01031	Prba.g_00729
OG0000816	Prac.g_01017	Prba.g_00096
OG0000817	Prac.g_01016	Prba.g_00095
OG0000818	Prac.g_01011	Prba.g_00090
OG0000819	Prac.g_01004	Prba.g_00083
OG0000820	Prac.g_01000	Prba.g_00079
OG0000821	Prac.g_00998	Prba.g_00077
OG0000822	Prac.g_00997	Prba.g_00076
OG0000823	Prac.g_00996	Prba.g_00075
OG0000824	Prac.g_00995	Prba.g_00074
OG0000825	Prac.g_00994	Prba.g_00073
OG0000826	Prac.g_00993	Prba.g_00072
OG0000827	Prac.g_00992	Prba.g_00071
OG0000828	Prac.g_00991	Prba.g_00070
OG0000829	Prac.g_00990	Prba.g_00069
OG0000830	Prac.g_00989	Prba.g_00068
OG0000831	Prac.g_00986	Prba.g_00065
OG0000832	Prac.g_00984	Prba.g_00063
OG0000833	Prac.g_00983	Prba.g_00062
OG0000834	Prac.g_00982	Prba.g_00060
OG0000835	Prac.g_00981	Prba.g_00059
OG0000836	Prac.g_00980	Prba.g_00058
OG0000837	Prac.g_00978	Prba.g_00056
OG0000838	Prac.g_00977	Prba.g_00055
OG0000839	Prac.g_00976	Prba.g_00054
OG0000840	Prac.g_00975	Prba.g_00053
OG0000841	Prac.g_00974	Prba.g_00052
OG0000842	Prac.g_00973	Prba.g_00051
OG0000843	Prac.g_00972	Prba.g_00050
OG0000844	Prac.g_00971	Prba.g_00049
OG0000845	Prac.g_00970	Prba.g_00048
OG0000846	Prac.g_00967	Prba.g_00045
OG0000847	Prac.g_00965	Prba.g_00043
OG0000848	Prac.g_00964	Prba.g_00042
OG0000849	Prac.g_00963	Prba.g_00041
OG0000850	Prac.g_00962	Prba.g_00040
OG0000851	Prac.g_00961	Prba.g_00039
OG0000852	Prac.g_00959	Prba.g_00037
OG0000853	Prac.g_00958	Prba.g_00036
OG0000854	Prac.g_00956	Prba.g_00034
OG0000855	Prac.g_00955	Prba.g_00033
OG0000856	Prac.g_00954	Prba.g_00032
OG0000857	Prac.g_00953	Prba.g_00031
OG0000858	Prac.g_00952	Prba.g_00030
OG0000859	Prac.g_00951	Prba.g_00029
OG0000860	Prac.g_00950	Prba.g_00028
OG0000861	Prac.g_00949	Prba.g_00027
OG0000862	Prac.g_00948	Prba.g_00026
OG0000863	Prac.g_00947	Prba.g_00025
OG0000864	Prac.g_00946	Prba.g_00024
OG0000865	Prac.g_00945	Prba.g_00023
OG0000866	Prac.g_00944	Prba.g_00022
OG0000867	Prac.g_00943	Prba.g_00021
OG0000868	Prac.g_00942	Prba.g_00020
OG0000869	Prac.g_00940	Prba.g_00018
OG0000870	Prac.g_00939	Prba.g_00017
OG0000871	Prac.g_00937	Prba.g_00015
OG0000872	Prac.g_00936	Prba.g_00014
OG0000873	Prac.g_00934	Prba.g_00012
OG0000874	Prac.g_00933	Prba.g_00011
OG0000875	Prac.g_00932	Prba.g_00010
OG0000876	Prac.g_00931	Prba.g_00009
OG0000877	Prac.g_00929	Prba.g_00007
OG0000878	Prac.g_00154	Prba.g_01167
OG0000879	Prac.g_00164	Prba.g_01181
OG0000880	Prac.g_00165	Prba.g_01182
OG0000881	Prac.g_00166	Prba.g_01183
OG0000882	Prac.g_00167	Prba.g_01184
OG0000883	Prac.g_00168	Prba.g_01185
OG0000884	Prac.g_00170	Prba.g_01187
OG0000885	Prac.g_00171	Prba.g_01188
OG0000886	Prac.g_00172	Prba.g_01189
OG0000887	Prac.g_00173	Prba.g_01190
OG0000888	Prac.g_00174	Prba.g_01191
OG0000889	Prac.g_00177	Prba.g_01194
OG0000890	Prac.g_00178	Prba.g_01195
OG0000891	Prac.g_00179	Prba.g_01196
OG0000892	Prac.g_00181	Prba.g_01198
OG0000893	Prac.g_00182	Prba.g_01199
OG0000894	Prac.g_00183	Prba.g_01200
OG0000895	Prac.g_00184	Prba.g_01201
OG0000896	Prac.g_00185	Prba.g_01202
OG0000897	Prac.g_00186	Prba.g_01203
OG0000898	Prac.g_00188	Prba.g_01205
OG0000899	Prac.g_00189	Prba.g_01206
OG0000900	Prac.g_00199	Prba.g_00214
OG0000901	Prac.g_00203	Prba.g_00210
OG0000902	Prac.g_00204	Prba.g_00209
OG0000903	Prac.g_00205	Prba.g_00208
OG0000904	Prac.g_00207	Prba.g_00206
OG0000905	Prac.g_00209	Prba.g_00204
OG0000906	Prac.g_00211	Prba.g_00202
OG0000907	Prac.g_00212	Prba.g_00201
OG0000908	Prac.g_00215	Prba.g_00198
OG0000909	Prac.g_00219	Prba.g_00194
OG0000910	Prac.g_00220	Prba.g_00193
OG0000911	Prac.g_00221	Prba.g_00192
OG0000912	Prac.g_00222	Prba.g_00191
OG0000913	Prac.g_00223	Prba.g_00190
OG0000914	Prac.g_00224	Prba.g_00189
OG0000915	Prac.g_00225	Prba.g_00188
OG0000916	Prac.g_00226	Prba.g_00187
OG0000917	Prac.g_00227	Prba.g_00186
OG0000918	Prac.g_00228	Prba.g_00185
OG0000919	Prac.g_00229	Prba.g_00184
OG0000920	Prac.g_00230	Prba.g_00183
OG0000921	Prac.g_00231	Prba.g_00182
OG0000922	Prac.g_00232	Prba.g_00181
OG0000923	Prac.g_00233	Prba.g_00180
OG0000924	Prac.g_00234	Prba.g_00179
OG0000925	Prac.g_00235	Prba.g_00178
OG0000926	Prac.g_00447	Prba.g_00154
OG0000927	Prac.g_00429	Prba.g_00115
OG0000928	Prac.g_00428	Prba.g_00114
OG0000929	Prac.g_00427	Prba.g_00113
OG0000930	Prac.g_00426	Prba.g_00112
OG0000931	Prac.g_00425	Prba.g_00111
OG0000932	Prac.g_00423	Prba.g_00109
OG0000933	Prac.g_00422	Prba.g_00108
OG0000934	Prac.g_00421	Prba.g_00107
OG0000935	Prac.g_00420	Prba.g_00106
OG0000936	Prac.g_00419	Prba.g_00105
OG0000937	Prac.g_00418	Prba.g_00720
OG0000938	Prac.g_00417	Prba.g_00719
OG0000939	Prac.g_00416	Prba.g_00718
OG0000940	Prac.g_00415	Prba.g_00717
OG0000941	Prac.g_00413	Prba.g_00715
OG0000942	Prac.g_00412	Prba.g_00714
OG0000943	Prac.g_00409	Prba.g_00711
OG0000944	Prac.g_00408	Prba.g_00710
OG0000945	Prac.g_00407	Prba.g_00709
OG0000946	Prac.g_00406	Prba.g_00708
OG0000947	Prac.g_00405	Prba.g_00707
OG0000948	Prac.g_00404	Prba.g_00706
OG0000949	Prac.g_00403	Prba.g_00705
OG0000950	Prac.g_00402	Prba.g_00704
OG0000951	Prac.g_00401	Prba.g_00703
OG0000952	Prac.g_00400	Prba.g_00702
OG0000953	Prac.g_00399	Prba.g_00701
OG0000954	Prac.g_00398	Prba.g_00700
OG0000955	Prac.g_00397	Prba.g_00699
OG0000956	Prac.g_00396	Prba.g_00698
OG0000957	Prac.g_00395	Prba.g_00697
OG0000958	Prac.g_00394	Prba.g_00696
OG0000959	Prac.g_00393	Prba.g_00695
OG0000960	Prac.g_00392	Prba.g_00694
OG0000961	Prac.g_00388	Prba.g_00690
OG0000962	Prac.g_00387	Prba.g_00689
OG0000963	Prac.g_00386	Prba.g_00688
OG0000964	Prac.g_00384	Prba.g_00686
OG0000965	Prac.g_00383	Prba.g_00685
OG0000966	Prac.g_00382	Prba.g_00684
OG0000967	Prac.g_00381	Prba.g_00683
OG0000968	Prac.g_00380	Prba.g_00682
OG0000969	Prac.g_00379	Prba.g_00681
OG0000970	Prac.g_00378	Prba.g_00680
OG0000971	Prac.g_00377	Prba.g_00679
OG0000972	Prac.g_00376	Prba.g_00678
OG0000973	Prac.g_00375	Prba.g_00677
OG0000974	Prac.g_00373	Prba.g_00350
OG0000975	Prac.g_00370	Prba.g_00347
OG0000976	Prac.g_00368	Prba.g_00345
OG0000977	Prac.g_00367	Prba.g_00344
OG0000978	Prac.g_00366	Prba.g_00343
OG0000979	Prac.g_00364	Prba.g_00341
OG0000980	Prac.g_00363	Prba.g_00340
OG0000981	Prac.g_00362	Prba.g_00339
OG0000982	Prac.g_00361	Prba.g_00338
OG0000983	Prac.g_00359	Prba.g_00336
OG0000984	Prac.g_00358	Prba.g_00335
OG0000985	Prac.g_00357	Prba.g_00334
OG0000986	Prac.g_00356	Prba.g_00333
OG0000987	Prac.g_00355	Prba.g_00332
OG0000988	Prac.g_00354	Prba.g_00331
OG0000989	Prac.g_00353	Prba.g_00330
OG0000990	Prac.g_00352	Prba.g_00329
OG0000991	Prac.g_00351	Prba.g_00328
OG0000992	Prac.g_00350	Prba.g_00327
OG0000993	Prac.g_00349	Prba.g_00326
OG0000994	Prac.g_00348	Prba.g_00325
OG0000995	Prac.g_00347	Prba.g_00324
OG0000996	Prac.g_00346	Prba.g_00323
OG0000997	Prac.g_00345	Prba.g_00322
OG0000998	Prac.g_00344	Prba.g_00321
OG0000999	Prac.g_00343	Prba.g_00320
OG0001000	Prac.g_00342	Prba.g_00319
OG0001001	Prac.g_00340	Prba.g_00317
OG0001002	Prac.g_00339	Prba.g_00316
OG0001003	Prac.g_00338	Prba.g_00315
OG0001004	Prac.g_00337	Prba.g_00314
OG0001005	Prac.g_00336	Prba.g_00313
OG0001006	Prac.g_00335	Prba.g_00312
OG0001007	Prac.g_00334	Prba.g_00311
OG0001008	Prac.g_00332	Prba.g_00309
OG0001009	Prac.g_00331	Prba.g_00308
OG0001010	Prac.g_00324	Prba.g_00300
OG0001011	Prac.g_00317	Prba.g_00293
OG0001012	Prac.g_00288	Prba.g_00266
OG0001013	Prac.g_00631	Prba.g_00232
OG0001014	Prac.g_00630	Prba.g_00231
OG0001015	Prac.g_00624	Prba.g_00619
OG0001016	Prac.g_00623	Prba.g_00618
OG0001017	Prac.g_00622	Prba.g_00617
OG0001018	Prac.g_00621	Prba.g_00616
OG0001019	Prac.g_00619	Prba.g_00614
OG0001020	Prac.g_00618	Prba.g_00613
OG0001021	Prac.g_00617	Prba.g_00612
OG0001022	Prac.g_00616	Prba.g_00611
OG0001023	Prac.g_00615	Prba.g_00610
OG0001024	Prac.g_00614	Prba.g_00609
OG0001025	Prac.g_00613	Prba.g_00608
OG0001026	Prac.g_00611	Prba.g_00606
OG0001027	Prac.g_00610	Prba.g_00605
OG0001028	Prac.g_00609	Prba.g_00604
OG0001029	Prac.g_00608	Prba.g_00603
OG0001030	Prac.g_00607	Prba.g_00602
OG0001031	Prac.g_00606	Prba.g_00601
OG0001032	Prac.g_00605	Prba.g_00600
OG0001033	Prac.g_00604	Prba.g_00599
OG0001034	Prac.g_00603	Prba.g_00598
OG0001035	Prac.g_00601	Prba.g_00596
OG0001036	Prac.g_00600	Prba.g_00595
OG0001037	Prac.g_00599	Prba.g_00594
OG0001038	Prac.g_00598	Prba.g_00593
OG0001039	Prac.g_00597	Prba.g_00592
OG0001040	Prac.g_00596	Prba.g_00591
OG0001041	Prac.g_00595	Prba.g_00590
OG0001042	Prac.g_00594	Prba.g_00589
OG0001043	Prac.g_00593	Prba.g_00588
OG0001044	Prac.g_00592	Prba.g_00587
OG0001045	Prac.g_00591	Prba.g_00586
OG0001046	Prac.g_00590	Prba.g_00585
OG0001047	Prac.g_00587	Prba.g_00582
OG0001048	Prac.g_00585	Prba.g_00580
OG0001049	Prac.g_00584	Prba.g_00579
OG0001050	Prac.g_00583	Prba.g_00578
OG0001051	Prac.g_00582	Prba.g_00577
OG0001052	Prac.g_00581	Prba.g_00576
OG0001053	Prac.g_00580	Prba.g_00574
OG0001054	Prac.g_00578	Prba.g_00573
OG0001055	Prac.g_00577	Prba.g_00572
OG0001056	Prac.g_00576	Prba.g_00571
OG0001057	Prac.g_00575	Prba.g_00570
OG0001058	Prac.g_00574	Prba.g_00569
OG0001059	Prac.g_00573	Prba.g_00568
OG0001060	Prac.g_00572	Prba.g_00567
OG0001061	Prac.g_00571	Prba.g_00566
OG0001062	Prac.g_00570	Prba.g_00565
OG0001063	Prac.g_00569	Prba.g_00564
OG0001064	Prac.g_00471	Prba.g_00352
OG0001065	Prac.g_00476	Prba.g_00357
OG0001066	Prac.g_00477	Prba.g_00358
OG0001067	Prac.g_00478	Prba.g_00359
OG0001068	Prac.g_00480	Prba.g_00361
OG0001069	Prac.g_00481	Prba.g_00362
OG0001070	Prac.g_00482	Prba.g_00363
OG0001071	Prac.g_00483	Prba.g_00364
OG0001072	Prac.g_00484	Prba.g_00365
OG0001073	Prac.g_00485	Prba.g_00366
OG0001074	Prac.g_00486	Prba.g_00367
OG0001075	Prac.g_00487	Prba.g_00368
OG0001076	Prac.g_00488	Prba.g_00369
OG0001077	Prac.g_00489	Prba.g_00370
OG0001078	Prac.g_00490	Prba.g_00371
OG0001079	Prac.g_00491	Prba.g_00372
OG0001080	Prac.g_00492	Prba.g_00373
OG0001081	Prac.g_00495	Prba.g_00376
OG0001082	Prac.g_00496	Prba.g_00377
OG0001083	Prac.g_00497	Prba.g_00378
OG0001084	Prac.g_00499	Prba.g_00380
OG0001085	Prac.g_00500	Prba.g_00381
OG0001086	Prac.g_00501	Prba.g_00382
OG0001087	Prac.g_00502	Prba.g_00383
OG0001088	Prac.g_00503	Prba.g_00384
OG0001089	Prac.g_00506	Prba.g_00387
OG0001090	Prac.g_00508	Prba.g_00389
OG0001091	Prac.g_00509	Prba.g_00390
OG0001092	Prac.g_00510	Prba.g_00391
OG0001093	Prac.g_00511	Prba.g_00392
OG0001094	Prac.g_00512	Prba.g_00393
OG0001095	Prac.g_00513	Prba.g_00394
OG0001096	Prac.g_00514	Prba.g_00395
OG0001097	Prac.g_00515	Prba.g_00396
OG0001098	Prac.g_00516	Prba.g_00397
OG0001099	Prac.g_00517	Prba.g_00398
OG0001100	Prac.g_00518	Prba.g_00399
OG0001101	Prac.g_00519	Prba.g_00400
OG0001102	Prac.g_00520	Prba.g_00401
OG0001103	Prac.g_00521	Prba.g_00402
OG0001104	Prac.g_00522	Prba.g_00403
OG0001105	Prac.g_00523	Prba.g_00404
OG0001106	Prac.g_00524	Prba.g_00405
OG0001107	Prac.g_00525	Prba.g_00406
OG0001108	Prac.g_00526	Prba.g_00407
OG0001109	Prac.g_00527	Prba.g_00408
OG0001110	Prac.g_00528	Prba.g_00409
OG0001111	Prac.g_00529	Prba.g_00410
OG0001112	Prac.g_00530	Prba.g_00411
OG0001113	Prac.g_00531	Prba.g_00412
OG0001114	Prac.g_00532	Prba.g_00413
OG0001115	Prac.g_00533	Prba.g_00414
OG0001116	Prac.g_00534	Prba.g_00415
OG0001117	Prac.g_00535	Prba.g_00416
OG0001118	Prac.g_00536	Prba.g_00417
OG0001119	Prac.g_00537	Prba.g_00418
OG0001120	Prac.g_00538	Prba.g_00419
OG0001121	Prac.g_00540	Prba.g_00421
OG0001122	Prac.g_00541	Prba.g_00422
OG0001123	Prac.g_00542	Prba.g_00423
OG0001124	Prac.g_00544	Prba.g_00425
OG0001125	Prac.g_00546	Prba.g_00427
OG0001126	Prac.g_00547	Prba.g_00428
OG0001127	Prac.g_00549	Prba.g_00430
OG0001128	Prac.g_00550	Prba.g_00431
OG0001129	Prac.g_00551	Prba.g_00432
OG0001130	Prac.g_00553	Prba.g_00435
OG0001131	Prac.g_00554	Prba.g_00436
OG0001132	Prac.g_00555	Prba.g_00437
OG0001133	Prac.g_00556	Prba.g_00438
OG0001134	Prac.g_00557	Prba.g_01048
OG0001135	Prac.g_00558	Prba.g_01049
OG0001136	Prac.g_00559	Prba.g_01050
OG0001137	Prac.g_00560	Prba.g_01051
OG0001138	Prac.g_00561	Prba.g_01052
OG0001139	Prac.g_00562	Prba.g_01053
OG0001140	Prac.g_00563	Prba.g_01054
OG0001141	Prac.g_00564	Prba.g_01055
OG0001142	Prac.g_00005	Prba.g_01059
OG0001143	Prac.g_00006	Prba.g_01060
OG0001144	Prac.g_00007	Prba.g_01061
OG0001145	Prac.g_00008	Prba.g_01062
OG0001146	Prac.g_00009	Prba.g_01063
