Orthogroup	Prar	Pran
OG0000573	Prar.g_01422	Pran.g_01586
OG0000574	Prar.g_01423	Pran.g_01585
OG0000575	Prar.g_01427	Pran.g_01581
OG0000576	Prar.g_01429	Pran.g_01579
OG0000577	Prar.g_01430	Pran.g_01578
OG0000578	Prar.g_01431	Pran.g_01577
OG0000579	Prar.g_01432	Pran.g_01576
OG0000580	Prar.g_01433	Pran.g_01575
OG0000581	Prar.g_01435	Pran.g_01573
OG0000582	Prar.g_01438	Pran.g_01570
OG0000583	Prar.g_01439	Pran.g_01569
OG0000584	Prar.g_01440	Pran.g_01568
OG0000585	Prar.g_01442	Pran.g_01566
OG0000586	Prar.g_01443	Pran.g_01565
OG0000587	Prar.g_01444	Pran.g_01564
OG0000588	Prar.g_01448	Pran.g_01560
OG0000589	Prar.g_01451	Pran.g_01557
OG0000590	Prar.g_01452	Pran.g_01556
OG0000591	Prar.g_01455	Pran.g_01553
OG0000592	Prar.g_01456	Pran.g_01552
OG0000593	Prar.g_01462	Pran.g_01546
OG0000594	Prar.g_01463	Pran.g_01545
OG0000595	Prar.g_01464	Pran.g_01544
OG0000596	Prar.g_01468	Pran.g_01540
OG0000597	Prar.g_01470	Pran.g_01538
OG0000598	Prar.g_01471	Pran.g_01537
OG0000599	Prar.g_01474	Pran.g_01534
OG0000600	Prar.g_01475	Pran.g_01533
OG0000601	Prar.g_01476	Pran.g_01532
OG0000602	Prar.g_01478	Pran.g_01530
OG0000603	Prar.g_01479	Pran.g_01529
OG0000604	Prar.g_01480	Pran.g_01528
OG0000605	Prar.g_01481	Pran.g_01527
OG0000606	Prar.g_01484	Pran.g_01524
OG0000607	Prar.g_01487	Pran.g_01521
OG0000608	Prar.g_01488	Pran.g_01520
OG0000609	Prar.g_01489	Pran.g_01519
OG0000610	Prar.g_01494	Pran.g_01514
OG0000611	Prar.g_01497	Pran.g_01511
OG0000612	Prar.g_01498	Pran.g_01510
OG0000613	Prar.g_01503	Pran.g_01505
OG0000614	Prar.g_01522	Pran.g_01486
OG0000615	Prar.g_01530	Pran.g_01478
OG0000616	Prar.g_01534	Pran.g_01472
OG0000617	Prar.g_01605	Pran.g_01454
OG0000618	Prar.g_01606	Pran.g_01453
OG0000619	Prar.g_01607	Pran.g_01452
OG0000620	Prar.g_01610	Pran.g_01449
OG0000621	Prar.g_01611	Pran.g_01448
OG0000622	Prar.g_01612	Pran.g_01447
OG0000623	Prar.g_01613	Pran.g_01446
OG0000624	Prar.g_01614	Pran.g_01445
OG0000625	Prar.g_01615	Pran.g_01444
OG0000626	Prar.g_01616	Pran.g_01443
OG0000627	Prar.g_01617	Pran.g_01442
OG0000628	Prar.g_01618	Pran.g_01441
OG0000629	Prar.g_01619	Pran.g_01440
OG0000630	Prar.g_01622	Pran.g_01437
OG0000631	Prar.g_01675	Pran.g_01352
OG0000632	Prar.g_01676	Pran.g_01351
OG0000633	Prar.g_01677	Pran.g_01350
OG0000634	Prar.g_01680	Pran.g_01347
OG0000635	Prar.g_01681	Pran.g_01346
OG0000636	Prar.g_01683	Pran.g_01344
OG0000637	Prar.g_01685	Pran.g_01342
OG0000638	Prar.g_01686	Pran.g_01341
OG0000639	Prar.g_01687	Pran.g_01340
OG0000640	Prar.g_01688	Pran.g_01339
OG0000641	Prar.g_01692	Pran.g_01335
OG0000642	Prar.g_01693	Pran.g_01334
OG0000643	Prar.g_01694	Pran.g_01333
OG0000644	Prar.g_01695	Pran.g_01332
OG0000645	Prar.g_01696	Pran.g_01331
OG0000646	Prar.g_01698	Pran.g_01329
OG0000647	Prar.g_01699	Pran.g_01328
OG0000648	Prar.g_01701	Pran.g_01326
OG0000649	Prar.g_01702	Pran.g_01325
OG0000650	Prar.g_01703	Pran.g_01324
OG0000651	Prar.g_01704	Pran.g_01323
OG0000652	Prar.g_01705	Pran.g_01322
OG0000653	Prar.g_01707	Pran.g_01320
OG0000654	Prar.g_01708	Pran.g_01319
OG0000655	Prar.g_01709	Pran.g_01318
OG0000656	Prar.g_01712	Pran.g_01315
OG0000657	Prar.g_01719	Pran.g_01308
OG0000658	Prar.g_01720	Pran.g_01307
OG0000659	Prar.g_01721	Pran.g_01306
OG0000660	Prar.g_01725	Pran.g_01302
OG0000661	Prar.g_01727	Pran.g_01300
OG0000662	Prar.g_01729	Pran.g_01298
OG0000663	Prar.g_01731	Pran.g_01296
OG0000664	Prar.g_01732	Pran.g_01295
OG0000665	Prar.g_01736	Pran.g_01291
OG0000666	Prar.g_01737	Pran.g_01290
OG0000667	Prar.g_01742	Pran.g_01285
OG0000668	Prar.g_01759	Pran.g_00413
OG0000669	Prar.g_01767	Pran.g_00421
OG0000670	Prar.g_01769	Pran.g_00423
OG0000671	Prar.g_01771	Pran.g_00425
OG0000672	Prar.g_01774	Pran.g_00427
OG0000673	Prar.g_01777	Pran.g_00430
OG0000674	Prar.g_01779	Pran.g_00432
OG0000675	Prar.g_01780	Pran.g_00433
OG0000676	Prar.g_01782	Pran.g_00435
OG0000677	Prar.g_01783	Pran.g_00436
OG0000678	Prar.g_01785	Pran.g_00438
OG0000679	Prar.g_01789	Pran.g_00442
OG0000680	Prar.g_01790	Pran.g_00443
OG0000681	Prar.g_01792	Pran.g_00445
OG0000682	Prar.g_01793	Pran.g_00446
OG0000683	Prar.g_01794	Pran.g_00447
OG0000684	Prar.g_01795	Pran.g_00449
OG0000685	Prar.g_01797	Pran.g_00451
OG0000686	Prar.g_01798	Pran.g_00452
OG0000687	Prar.g_01799	Pran.g_00453
OG0000688	Prar.g_01802	Pran.g_00456
OG0000689	Prar.g_01803	Pran.g_00457
OG0000690	Prar.g_01804	Pran.g_00458
OG0000691	Prar.g_01805	Pran.g_00459
OG0000692	Prar.g_01807	Pran.g_00461
OG0000693	Prar.g_01808	Pran.g_00462
OG0000694	Prar.g_01809	Pran.g_00463
OG0000695	Prar.g_01811	Pran.g_00465
OG0000696	Prar.g_01812	Pran.g_00466
OG0000697	Prar.g_01813	Pran.g_00467
OG0000698	Prar.g_01816	Pran.g_00470
OG0000699	Prar.g_01817	Pran.g_00471
OG0000700	Prar.g_01818	Pran.g_00472
OG0000701	Prar.g_01819	Pran.g_00473
OG0000702	Prar.g_01821	Pran.g_00475
OG0000703	Prar.g_01822	Pran.g_00476
OG0000704	Prar.g_01823	Pran.g_00477
OG0000705	Prar.g_01827	Pran.g_00481
OG0000706	Prar.g_01828	Pran.g_00482
OG0000707	Prar.g_01829	Pran.g_00483
OG0000708	Prar.g_01830	Pran.g_00484
OG0000709	Prar.g_01834	Pran.g_00488
OG0000710	Prar.g_01837	Pran.g_00491
OG0000711	Prar.g_01853	Pran.g_00508
OG0000712	Prar.g_01855	Pran.g_00510
OG0000713	Prar.g_01856	Pran.g_00511
OG0000714	Prar.g_01857	Pran.g_00512
OG0000715	Prar.g_01859	Pran.g_00514
OG0000716	Prar.g_01861	Pran.g_00516
OG0000717	Prar.g_01862	Pran.g_00517
OG0000718	Prar.g_01873	Pran.g_00537
OG0000719	Prar.g_01875	Pran.g_00539
OG0000720	Prar.g_01884	Pran.g_00548
OG0000721	Prar.g_01886	Pran.g_00550
OG0000722	Prar.g_01887	Pran.g_00551
OG0000723	Prar.g_01890	Pran.g_00554
OG0000724	Prar.g_01899	Pran.g_00563
OG0000725	Prar.g_01905	Pran.g_00569
OG0000726	Prar.g_01906	Pran.g_00570
OG0000727	Prar.g_01907	Pran.g_00571
OG0000728	Prar.g_01909	Pran.g_00573
OG0000729	Prar.g_01955	Pran.g_00133
OG0000730	Prar.g_01324	Pran.g_00129
OG0000731	Prar.g_01320	Pran.g_00125
OG0000732	Prar.g_01314	Pran.g_00115
OG0000733	Prar.g_01295	Pran.g_00092
OG0000734	Prar.g_01278	Pran.g_00075
OG0000735	Prar.g_01276	Pran.g_00073
OG0000736	Prar.g_01275	Pran.g_00072
OG0000737	Prar.g_01274	Pran.g_00071
OG0000738	Prar.g_01270	Pran.g_00067
OG0000739	Prar.g_01269	Pran.g_00066
OG0000740	Prar.g_01268	Pran.g_00065
OG0000741	Prar.g_01267	Pran.g_00064
OG0000742	Prar.g_01264	Pran.g_00061
OG0000743	Prar.g_01262	Pran.g_00059
OG0000744	Prar.g_01261	Pran.g_00058
OG0000745	Prar.g_01260	Pran.g_00057
OG0000746	Prar.g_01258	Pran.g_00055
OG0000747	Prar.g_01257	Pran.g_00054
OG0000748	Prar.g_01254	Pran.g_00051
OG0000749	Prar.g_01253	Pran.g_00050
OG0000750	Prar.g_01252	Pran.g_00049
OG0000751	Prar.g_01250	Pran.g_00047
OG0000752	Prar.g_01248	Pran.g_00045
OG0000753	Prar.g_01245	Pran.g_00042
OG0000754	Prar.g_01242	Pran.g_00039
OG0000755	Prar.g_01239	Pran.g_00036
OG0000756	Prar.g_01238	Pran.g_00035
OG0000757	Prar.g_01232	Pran.g_00029
OG0000758	Prar.g_01231	Pran.g_00028
OG0000759	Prar.g_01230	Pran.g_00027
OG0000760	Prar.g_01229	Pran.g_00026
OG0000761	Prar.g_01228	Pran.g_00025
OG0000762	Prar.g_01227	Pran.g_00024
OG0000763	Prar.g_01225	Pran.g_00022
OG0000764	Prar.g_01224	Pran.g_00021
OG0000765	Prar.g_01215	Pran.g_00012
OG0000766	Prar.g_01214	Pran.g_00011
OG0000767	Prar.g_01212	Pran.g_00009
OG0000768	Prar.g_01211	Pran.g_00008
OG0000769	Prar.g_01209	Pran.g_00006
OG0000770	Prar.g_01207	Pran.g_00004
OG0000771	Prar.g_00376	Pran.g_00918
OG0000772	Prar.g_00976	Pran.g_00899
OG0000773	Prar.g_00964	Pran.g_00885
OG0000774	Prar.g_00962	Pran.g_00883
OG0000775	Prar.g_00960	Pran.g_00881
OG0000776	Prar.g_00959	Pran.g_00880
OG0000777	Prar.g_00958	Pran.g_00879
OG0000778	Prar.g_00957	Pran.g_00878
OG0000779	Prar.g_00953	Pran.g_00874
OG0000780	Prar.g_00952	Pran.g_00873
OG0000781	Prar.g_00949	Pran.g_00870
OG0000782	Prar.g_00948	Pran.g_00869
OG0000783	Prar.g_00947	Pran.g_00868
OG0000784	Prar.g_00946	Pran.g_00867
OG0000785	Prar.g_00944	Pran.g_00865
OG0000786	Prar.g_00942	Pran.g_00863
OG0000787	Prar.g_00941	Pran.g_00862
OG0000788	Prar.g_00924	Pran.g_00853
OG0000789	Prar.g_00921	Pran.g_00850
OG0000790	Prar.g_00906	Pran.g_00836
OG0000791	Prar.g_00904	Pran.g_00834
OG0000792	Prar.g_00903	Pran.g_00833
OG0000793	Prar.g_00900	Pran.g_00830
OG0000794	Prar.g_00899	Pran.g_00829
OG0000795	Prar.g_00898	Pran.g_00828
OG0000796	Prar.g_00894	Pran.g_00824
OG0000797	Prar.g_00893	Pran.g_00823
OG0000798	Prar.g_00866	Pran.g_00789
OG0000799	Prar.g_00357	Pran.g_00751
OG0000800	Prar.g_00356	Pran.g_00750
OG0000801	Prar.g_00355	Pran.g_00749
OG0000802	Prar.g_00353	Pran.g_00747
OG0000803	Prar.g_00351	Pran.g_00745
OG0000804	Prar.g_00350	Pran.g_00744
OG0000805	Prar.g_00348	Pran.g_00742
OG0000806	Prar.g_00346	Pran.g_00740
OG0000807	Prar.g_00345	Pran.g_00739
OG0000808	Prar.g_00344	Pran.g_00738
OG0000809	Prar.g_00341	Pran.g_00735
OG0000810	Prar.g_00340	Pran.g_00734
OG0000811	Prar.g_00336	Pran.g_00730
OG0000812	Prar.g_00842	Pran.g_00728
OG0000813	Prar.g_00841	Pran.g_00727
OG0000814	Prar.g_00839	Pran.g_00725
OG0000815	Prar.g_00838	Pran.g_00724
OG0000816	Prar.g_00836	Pran.g_00722
OG0000817	Prar.g_00835	Pran.g_00721
OG0000818	Prar.g_00830	Pran.g_00716
OG0000819	Prar.g_00829	Pran.g_00715
OG0000820	Prar.g_00828	Pran.g_00714
OG0000821	Prar.g_00824	Pran.g_00710
OG0000822	Prar.g_00823	Pran.g_00709
OG0000823	Prar.g_00822	Pran.g_00708
OG0000824	Prar.g_00819	Pran.g_00705
OG0000825	Prar.g_00818	Pran.g_00704
OG0000826	Prar.g_00817	Pran.g_00703
OG0000827	Prar.g_00816	Pran.g_00702
OG0000828	Prar.g_00813	Pran.g_00699
OG0000829	Prar.g_00812	Pran.g_00698
OG0000830	Prar.g_00811	Pran.g_00697
OG0000831	Prar.g_00809	Pran.g_00695
OG0000832	Prar.g_00803	Pran.g_00689
OG0000833	Prar.g_00795	Pran.g_00681
OG0000834	Prar.g_00794	Pran.g_00680
OG0000835	Prar.g_00793	Pran.g_00679
OG0000836	Prar.g_00792	Pran.g_00678
OG0000837	Prar.g_00791	Pran.g_00677
OG0000838	Prar.g_00789	Pran.g_00675
OG0000839	Prar.g_00788	Pran.g_00674
OG0000840	Prar.g_00787	Pran.g_00673
OG0000841	Prar.g_00786	Pran.g_00672
OG0000842	Prar.g_00785	Pran.g_00671
OG0000843	Prar.g_00784	Pran.g_00670
OG0000844	Prar.g_00783	Pran.g_00669
OG0000845	Prar.g_00782	Pran.g_00668
OG0000846	Prar.g_00781	Pran.g_00667
OG0000847	Prar.g_00780	Pran.g_00666
OG0000848	Prar.g_00779	Pran.g_00665
OG0000849	Prar.g_00778	Pran.g_00664
OG0000850	Prar.g_00776	Pran.g_00662
OG0000851	Prar.g_00775	Pran.g_00661
OG0000852	Prar.g_00774	Pran.g_00660
OG0000853	Prar.g_00770	Pran.g_00656
OG0000854	Prar.g_00768	Pran.g_00654
OG0000855	Prar.g_00767	Pran.g_00653
OG0000856	Prar.g_00753	Pran.g_00636
OG0000857	Prar.g_00725	Pran.g_00598
OG0000858	Prar.g_01149	Pran.g_00964
OG0000859	Prar.g_01148	Pran.g_00965
OG0000860	Prar.g_01141	Pran.g_00972
OG0000861	Prar.g_01140	Pran.g_00973
OG0000862	Prar.g_01139	Pran.g_00974
OG0000863	Prar.g_01137	Pran.g_00976
OG0000864	Prar.g_01136	Pran.g_00977
OG0000865	Prar.g_01135	Pran.g_00978
OG0000866	Prar.g_01134	Pran.g_00979
OG0000867	Prar.g_01133	Pran.g_00980
OG0000868	Prar.g_01132	Pran.g_00981
OG0000869	Prar.g_01128	Pran.g_00985
OG0000870	Prar.g_01123	Pran.g_00990
OG0000871	Prar.g_01122	Pran.g_00991
OG0000872	Prar.g_01121	Pran.g_00992
OG0000873	Prar.g_01965	Pran.g_00995
OG0000874	Prar.g_01968	Pran.g_00998
OG0000875	Prar.g_01969	Pran.g_00999
OG0000876	Prar.g_01970	Pran.g_01000
OG0000877	Prar.g_01963	Pran.g_01002
OG0000878	Prar.g_01962	Pran.g_01003
OG0000879	Prar.g_01961	Pran.g_01004
OG0000880	Prar.g_01960	Pran.g_01005
OG0000881	Prar.g_00595, Prar.g_01956	Pran.g_01009
OG0000882	Prar.g_00600	Pran.g_01014
OG0000883	Prar.g_00601	Pran.g_01015
OG0000884	Prar.g_00603	Pran.g_01017
OG0000885	Prar.g_00604	Pran.g_01018
OG0000886	Prar.g_00605	Pran.g_01019
OG0000887	Prar.g_00606	Pran.g_01020
OG0000888	Prar.g_00608	Pran.g_01022
OG0000889	Prar.g_00610	Pran.g_01024
OG0000890	Prar.g_00611	Pran.g_01025
OG0000891	Prar.g_00612	Pran.g_01026
OG0000892	Prar.g_01119	Pran.g_01028
OG0000893	Prar.g_01114	Pran.g_01032
OG0000894	Prar.g_01112	Pran.g_01034
OG0000895	Prar.g_01109	Pran.g_01037
OG0000896	Prar.g_01108	Pran.g_01038
OG0000897	Prar.g_01106	Pran.g_01040
OG0000898	Prar.g_01105	Pran.g_01041
OG0000899	Prar.g_01104	Pran.g_01042
OG0000900	Prar.g_01103	Pran.g_01044
OG0000901	Prar.g_01100	Pran.g_01047
OG0000902	Prar.g_01098	Pran.g_01049
OG0000903	Prar.g_01095	Pran.g_01052
OG0000904	Prar.g_01093	Pran.g_01054
OG0000905	Prar.g_01088	Pran.g_01058
OG0000906	Prar.g_01087	Pran.g_01059
OG0000907	Prar.g_01069	Pran.g_01062
OG0000908	Prar.g_01066	Pran.g_01065
OG0000909	Prar.g_01065	Pran.g_01066
OG0000910	Prar.g_01064	Pran.g_01067
OG0000911	Prar.g_01062	Pran.g_01070
OG0000912	Prar.g_01061	Pran.g_01071
OG0000913	Prar.g_01060	Pran.g_01072
OG0000914	Prar.g_01059	Pran.g_01073
OG0000915	Prar.g_01058	Pran.g_01074
OG0000916	Prar.g_01057	Pran.g_01075
OG0000917	Prar.g_01056	Pran.g_01076
OG0000918	Prar.g_01055	Pran.g_01077
OG0000919	Prar.g_01054	Pran.g_01078
OG0000920	Prar.g_01053	Pran.g_01079
OG0000921	Prar.g_01052	Pran.g_01080
OG0000922	Prar.g_01051	Pran.g_01081
OG0000923	Prar.g_01047	Pran.g_01085
OG0000924	Prar.g_01046	Pran.g_01086
OG0000925	Prar.g_01045	Pran.g_01087
OG0000926	Prar.g_01044	Pran.g_01088
OG0000927	Prar.g_01042	Pran.g_01090
OG0000928	Prar.g_01041	Pran.g_01091
OG0000929	Prar.g_01040	Pran.g_01092
OG0000930	Prar.g_01039	Pran.g_01093
OG0000931	Prar.g_01038	Pran.g_01094
OG0000932	Prar.g_01037	Pran.g_01095
OG0000933	Prar.g_01033	Pran.g_01099
OG0000934	Prar.g_01031	Pran.g_01101
OG0000935	Prar.g_01030	Pran.g_01102
OG0000936	Prar.g_01029	Pran.g_01103
OG0000937	Prar.g_01028	Pran.g_01104
OG0000938	Prar.g_01026	Pran.g_01106
OG0000939	Prar.g_01025	Pran.g_01107
OG0000940	Prar.g_01019	Pran.g_01114
OG0000941	Prar.g_01017	Pran.g_01116
OG0000942	Prar.g_01015	Pran.g_01118
OG0000943	Prar.g_01014	Pran.g_01119
OG0000944	Prar.g_01013	Pran.g_01120
OG0000945	Prar.g_01012	Pran.g_01121
OG0000946	Prar.g_00617	Pran.g_01125
OG0000947	Prar.g_00619	Pran.g_01127
OG0000948	Prar.g_00620	Pran.g_01128
OG0000949	Prar.g_00623	Pran.g_01131
OG0000950	Prar.g_00628	Pran.g_01136
OG0000951	Prar.g_00632	Pran.g_01139
OG0000952	Prar.g_00636	Pran.g_01143
OG0000953	Prar.g_00639	Pran.g_01146
OG0000954	Prar.g_00643	Pran.g_01150
OG0000955	Prar.g_00644	Pran.g_01151
OG0000956	Prar.g_00646	Pran.g_01153
OG0000957	Prar.g_00651	Pran.g_01158
OG0000958	Prar.g_00652	Pran.g_01159
OG0000959	Prar.g_00656	Pran.g_01163
OG0000960	Prar.g_00657	Pran.g_01164
OG0000961	Prar.g_00659	Pran.g_01166
OG0000962	Prar.g_00661	Pran.g_01168
OG0000963	Prar.g_00664	Pran.g_01172
OG0000964	Prar.g_00665	Pran.g_01173
OG0000965	Prar.g_00666	Pran.g_01174
OG0000966	Prar.g_00673	Pran.g_01182
OG0000967	Prar.g_00677	Pran.g_01186
OG0000968	Prar.g_00679	Pran.g_01188
OG0000969	Prar.g_00680	Pran.g_01189
OG0000970	Prar.g_00681	Pran.g_01190
OG0000971	Prar.g_00682	Pran.g_01191
OG0000972	Prar.g_00683	Pran.g_01192
OG0000973	Prar.g_00684	Pran.g_01193
OG0000974	Prar.g_00685	Pran.g_01194
OG0000975	Prar.g_00686	Pran.g_01195
OG0000976	Prar.g_00687	Pran.g_01196
OG0000977	Prar.g_00688	Pran.g_01197
OG0000978	Prar.g_00689	Pran.g_01198
OG0000979	Prar.g_00692	Pran.g_01201
OG0000980	Prar.g_00694	Pran.g_01202
OG0000981	Prar.g_00696	Pran.g_01204
OG0000982	Prar.g_00698	Pran.g_01206
OG0000983	Prar.g_00699	Pran.g_01207
OG0000984	Prar.g_00700	Pran.g_01208
OG0000985	Prar.g_00703	Pran.g_01211
OG0000986	Prar.g_00705	Pran.g_01213
OG0000987	Prar.g_00706	Pran.g_01214
OG0000988	Prar.g_00709	Pran.g_01217
OG0000989	Prar.g_00073	Pran.g_01221
OG0000990	Prar.g_00070	Pran.g_01224
OG0000991	Prar.g_00069	Pran.g_01225
OG0000992	Prar.g_00067	Pran.g_01227
OG0000993	Prar.g_00066	Pran.g_01228
OG0000994	Prar.g_00065	Pran.g_01229
OG0000995	Prar.g_00061	Pran.g_01233
OG0000996	Prar.g_00060	Pran.g_01234
OG0000997	Prar.g_00059	Pran.g_01235
OG0000998	Prar.g_00057	Pran.g_01237
OG0000999	Prar.g_00056	Pran.g_01238
OG0001000	Prar.g_00053	Pran.g_01241
OG0001001	Prar.g_00051	Pran.g_01243
OG0001002	Prar.g_00047	Pran.g_01247
OG0001003	Prar.g_00046	Pran.g_01249
OG0001004	Prar.g_00045	Pran.g_01250
OG0001005	Prar.g_00044	Pran.g_01251
OG0001006	Prar.g_00040	Pran.g_01255
OG0001007	Prar.g_00038	Pran.g_01257
OG0001008	Prar.g_00485	Pran.g_01743
OG0001009	Prar.g_00011	Pran.g_00397
OG0001010	Prar.g_00010	Pran.g_00396
OG0001011	Prar.g_00009	Pran.g_00395
OG0001012	Prar.g_00577	Pran.g_00382
OG0001013	Prar.g_00571	Pran.g_00377
OG0001014	Prar.g_00568	Pran.g_00374
OG0001015	Prar.g_00567	Pran.g_00373
OG0001016	Prar.g_00255	Pran.g_00359
OG0001017	Prar.g_00251	Pran.g_00355
OG0001018	Prar.g_00248	Pran.g_00352
OG0001019	Prar.g_00239	Pran.g_00343
OG0001020	Prar.g_00238	Pran.g_00342
OG0001021	Prar.g_00237	Pran.g_00341
OG0001022	Prar.g_00234	Pran.g_00339
OG0001023	Prar.g_00233	Pran.g_00338
OG0001024	Prar.g_00230	Pran.g_00335
OG0001025	Prar.g_00224	Pran.g_00329
OG0001026	Prar.g_00217	Pran.g_00322
OG0001027	Prar.g_00216	Pran.g_00321
OG0001028	Prar.g_00214	Pran.g_00319
OG0001029	Prar.g_00213	Pran.g_00318
OG0001030	Prar.g_00198	Pran.g_00304
OG0001031	Prar.g_00141	Pran.g_00246
OG0001032	Prar.g_00140	Pran.g_00245
OG0001033	Prar.g_00119	Pran.g_00224
OG0001034	Prar.g_00091	Pran.g_00196
OG0001035	Prar.g_00333	Pran.g_01938
OG0001036	Prar.g_00328	Pran.g_01934
OG0001037	Prar.g_00327	Pran.g_01933
OG0001038	Prar.g_00309	Pran.g_01916
OG0001039	Prar.g_00306	Pran.g_01913
OG0001040	Prar.g_00304	Pran.g_01911
OG0001041	Prar.g_00300	Pran.g_01907
OG0001042	Prar.g_00283	Pran.g_01890
OG0001043	Prar.g_00282	Pran.g_01889
OG0001044	Prar.g_00393	Pran.g_01861
OG0001045	Prar.g_00402	Pran.g_01853
OG0001046	Prar.g_00440	Pran.g_01816
OG0001047	Prar.g_00487	Pran.g_01741
OG0001048	Prar.g_00488	Pran.g_01740
OG0001049	Prar.g_00490	Pran.g_01738
OG0001050	Prar.g_00491	Pran.g_01737
OG0001051	Prar.g_00492	Pran.g_01736
OG0001052	Prar.g_00521	Pran.g_01707
OG0001053	Prar.g_00533	Pran.g_01695
OG0001054	Prar.g_01329	Pran.g_01680
OG0001055	Prar.g_01347	Pran.g_01661
OG0001056	Prar.g_01366	Pran.g_01642
OG0001057	Prar.g_01371	Pran.g_01637
OG0001058	Prar.g_01379	Pran.g_01629
OG0001059	Prar.g_01383	Pran.g_01625
OG0001060	Prar.g_01390	Pran.g_01618
OG0001061	Prar.g_01403	Pran.g_01604
OG0001062	Prar.g_01405	Pran.g_01602
OG0001063	Prar.g_01407	Pran.g_01600
OG0001064	Prar.g_01408	Pran.g_01599
OG0001065	Prar.g_01409	Pran.g_01598
OG0001066	Prar.g_01410	Pran.g_01597
OG0001067	Prar.g_01411	Pran.g_01596
OG0001068	Prar.g_01412	Pran.g_01595
OG0001069	Prar.g_01413	Pran.g_01594
OG0001070	Prar.g_01416	Pran.g_01591
OG0001071	Prar.g_01417	Pran.g_01590
OG0001072	Prar.g_01419	Pran.g_01588
OG0001073	Prar.g_01434	Pran.g_01574
OG0001074	Prar.g_01445	Pran.g_01563
OG0001075	Prar.g_01446	Pran.g_01562
OG0001076	Prar.g_01454	Pran.g_01554
OG0001077	Prar.g_01458	Pran.g_01550
OG0001078	Prar.g_01466	Pran.g_01542
OG0001079	Prar.g_01477	Pran.g_01531
OG0001080	Prar.g_01483	Pran.g_01525
OG0001081	Prar.g_01485	Pran.g_01523
OG0001082	Prar.g_01486	Pran.g_01522
OG0001083	Prar.g_01491	Pran.g_01517
OG0001084	Prar.g_01492	Pran.g_01516
OG0001085	Prar.g_01500	Pran.g_01508
OG0001086	Prar.g_01501	Pran.g_01507
OG0001087	Prar.g_01518	Pran.g_01490
OG0001088	Prar.g_01519	Pran.g_01489
OG0001089	Prar.g_01527	Pran.g_01481
OG0001090	Prar.g_01600	Pran.g_01459
OG0001091	Prar.g_01602	Pran.g_01457
OG0001092	Prar.g_01603	Pran.g_01456
OG0001093	Prar.g_01608	Pran.g_01451
OG0001094	Prar.g_01678	Pran.g_01349
OG0001095	Prar.g_01697	Pran.g_01330
OG0001096	Prar.g_01710	Pran.g_01317
OG0001097	Prar.g_01728	Pran.g_01299
OG0001098	Prar.g_01744	Pran.g_01283
OG0001099	Prar.g_01764	Pran.g_00418
OG0001100	Prar.g_01768	Pran.g_00422
OG0001101	Prar.g_01770	Pran.g_00424
OG0001102	Prar.g_01773	Pran.g_00426
OG0001103	Prar.g_01775	Pran.g_00428
OG0001104	Prar.g_01796	Pran.g_00450
OG0001105	Prar.g_01800	Pran.g_00454
OG0001106	Prar.g_01824	Pran.g_00478
OG0001107	Prar.g_01831	Pran.g_00485
OG0001108	Prar.g_01835	Pran.g_00489
OG0001109	Prar.g_01836	Pran.g_00490
OG0001110	Prar.g_01838	Pran.g_00492
OG0001111	Prar.g_01839	Pran.g_00493
OG0001112	Prar.g_01840	Pran.g_00494
OG0001113	Prar.g_01841	Pran.g_00495
OG0001114	Prar.g_01842	Pran.g_00496
OG0001115	Prar.g_01844	Pran.g_00498
OG0001116	Prar.g_01845	Pran.g_00499
OG0001117	Prar.g_01846	Pran.g_00500
OG0001118	Prar.g_01847	Pran.g_00501
OG0001119	Prar.g_01848	Pran.g_00502
OG0001120	Prar.g_01850	Pran.g_00504
OG0001121	Prar.g_01298	Pran.g_00095
OG0001122	Prar.g_01876	Pran.g_00540
OG0001123	Prar.g_01880	Pran.g_00544
OG0001124	Prar.g_01882	Pran.g_00546
OG0001125	Prar.g_01883	Pran.g_00547
OG0001126	Prar.g_01893	Pran.g_00557
OG0001127	Prar.g_01894	Pran.g_00558
OG0001128	Prar.g_01896	Pran.g_00560
OG0001129	Prar.g_01897	Pran.g_00561
OG0001130	Prar.g_01898	Pran.g_00562
OG0001131	Prar.g_01935	Pran.g_00154
OG0001132	Prar.g_01944	Pran.g_00144
OG0001133	Prar.g_01309	Pran.g_00110
OG0001134	Prar.g_01296	Pran.g_00093
OG0001135	Prar.g_01293	Pran.g_00090
OG0001136	Prar.g_01266	Pran.g_00063
OG0001137	Prar.g_01255	Pran.g_00052
OG0001138	Prar.g_01237	Pran.g_00034
OG0001139	Prar.g_01236	Pran.g_00033
OG0001140	Prar.g_01235	Pran.g_00032
OG0001141	Prar.g_01234	Pran.g_00031
OG0001142	Prar.g_01233	Pran.g_00030
OG0001143	Prar.g_01226	Pran.g_00023
OG0001144	Prar.g_01221	Pran.g_00018
OG0001145	Prar.g_00963	Pran.g_00884
OG0001146	Prar.g_00951	Pran.g_00872
OG0001147	Prar.g_00925	Pran.g_00854
OG0001148	Prar.g_00909	Pran.g_00839
OG0001149	Prar.g_00908	Pran.g_00838
OG0001150	Prar.g_00907	Pran.g_00837
OG0001151	Prar.g_00896	Pran.g_00826
OG0001152	Prar.g_00895	Pran.g_00825
OG0001153	Prar.g_00815	Pran.g_00701
OG0001154	Prar.g_00814	Pran.g_00700
