Orthogroup	Prar	Prac
OG0000548	Prar.g_01346	Prac.g_00856
OG0000549	Prar.g_01348	Prac.g_00854
OG0000550	Prar.g_01353	Prac.g_00849
OG0000551	Prar.g_01357	Prac.g_00845
OG0000552	Prar.g_01358	Prac.g_00844
OG0000553	Prar.g_01359	Prac.g_00843
OG0000554	Prar.g_01364	Prac.g_00838
OG0000555	Prar.g_01372	Prac.g_00830
OG0000556	Prar.g_01374	Prac.g_00828
OG0000557	Prar.g_01375	Prac.g_00827
OG0000558	Prar.g_01377	Prac.g_00825
OG0000559	Prar.g_01381	Prac.g_00821
OG0000560	Prar.g_01384	Prac.g_00818
OG0000561	Prar.g_01385	Prac.g_00817
OG0000562	Prar.g_01386	Prac.g_00816
OG0000563	Prar.g_01387	Prac.g_00815
OG0000564	Prar.g_01388	Prac.g_00814
OG0000565	Prar.g_01391	Prac.g_00811
OG0000566	Prar.g_01393	Prac.g_00809
OG0000567	Prar.g_01397	Prac.g_00805
OG0000568	Prar.g_01398	Prac.g_00804
OG0000569	Prar.g_01399	Prac.g_00803
OG0000570	Prar.g_01400	Prac.g_00802
OG0000571	Prar.g_01402	Prac.g_00800
OG0000572	Prar.g_01415	Prac.g_00787
OG0000573	Prar.g_01422	Prac.g_00780
OG0000574	Prar.g_01423	Prac.g_00779
OG0000575	Prar.g_01427	Prac.g_00775
OG0000576	Prar.g_01429	Prac.g_00772
OG0000577	Prar.g_01430	Prac.g_00771
OG0000578	Prar.g_01431	Prac.g_00770
OG0000579	Prar.g_01432	Prac.g_00769
OG0000580	Prar.g_01433	Prac.g_00768
OG0000581	Prar.g_01435	Prac.g_00766
OG0000582	Prar.g_01438	Prac.g_00763
OG0000583	Prar.g_01439	Prac.g_00762
OG0000584	Prar.g_01440	Prac.g_00761
OG0000585	Prar.g_01442	Prac.g_00759
OG0000586	Prar.g_01443	Prac.g_00758
OG0000587	Prar.g_01444	Prac.g_00757
OG0000588	Prar.g_01448	Prac.g_00753
OG0000589	Prar.g_01451	Prac.g_00750
OG0000590	Prar.g_01452	Prac.g_00749
OG0000591	Prar.g_01455	Prac.g_00746
OG0000592	Prar.g_01456	Prac.g_00745
OG0000593	Prar.g_01462	Prac.g_00739
OG0000594	Prar.g_01463	Prac.g_00738
OG0000595	Prar.g_01464	Prac.g_00737
OG0000596	Prar.g_01468	Prac.g_00733
OG0000597	Prar.g_01470	Prac.g_00731
OG0000598	Prar.g_01471	Prac.g_00730
OG0000599	Prar.g_01474	Prac.g_00727
OG0000600	Prar.g_01475	Prac.g_00726
OG0000601	Prar.g_01476	Prac.g_00725
OG0000602	Prar.g_01478	Prac.g_00723
OG0000603	Prar.g_01479	Prac.g_00722
OG0000604	Prar.g_01480	Prac.g_00721
OG0000605	Prar.g_01481	Prac.g_00720
OG0000606	Prar.g_01484	Prac.g_00717
OG0000607	Prar.g_01487	Prac.g_00714
OG0000608	Prar.g_01488	Prac.g_00713
OG0000609	Prar.g_01489	Prac.g_00712
OG0000610	Prar.g_01494	Prac.g_00707
OG0000611	Prar.g_01497	Prac.g_00704
OG0000612	Prar.g_01498	Prac.g_00703
OG0000613	Prar.g_01503	Prac.g_00698
OG0000614	Prar.g_01522	Prac.g_00679
OG0000615	Prar.g_01530	Prac.g_00671
OG0000616	Prar.g_01534	Prac.g_00667
OG0000617	Prar.g_01605	Prac.g_01554
OG0000618	Prar.g_01606	Prac.g_01553
OG0000619	Prar.g_01607	Prac.g_01552
OG0000620	Prar.g_01610	Prac.g_01549
OG0000621	Prar.g_01611	Prac.g_01548
OG0000622	Prar.g_01612	Prac.g_01547
OG0000623	Prar.g_01613	Prac.g_01546
OG0000624	Prar.g_01614	Prac.g_01545
OG0000625	Prar.g_01615	Prac.g_01544
OG0000626	Prar.g_01616	Prac.g_01543
OG0000627	Prar.g_01617	Prac.g_01542
OG0000628	Prar.g_01618	Prac.g_01541
OG0000629	Prar.g_01619	Prac.g_01540
OG0000630	Prar.g_01622	Prac.g_01537
OG0000631	Prar.g_01675	Prac.g_01484
OG0000632	Prar.g_01676	Prac.g_01483
OG0000633	Prar.g_01677	Prac.g_01482
OG0000634	Prar.g_01680	Prac.g_01479
OG0000635	Prar.g_01681	Prac.g_01478
OG0000636	Prar.g_01683	Prac.g_01476
OG0000637	Prar.g_01685	Prac.g_01474
OG0000638	Prar.g_01686	Prac.g_01473
OG0000639	Prar.g_01687	Prac.g_01472
OG0000640	Prar.g_01688	Prac.g_01471
OG0000641	Prar.g_01692	Prac.g_01467
OG0000642	Prar.g_01693	Prac.g_01466
OG0000643	Prar.g_01694	Prac.g_01465
OG0000644	Prar.g_01695	Prac.g_01464
OG0000645	Prar.g_01696	Prac.g_01463
OG0000646	Prar.g_01698	Prac.g_01461
OG0000647	Prar.g_01699	Prac.g_01460
OG0000648	Prar.g_01701	Prac.g_01458
OG0000649	Prar.g_01702	Prac.g_01457
OG0000650	Prar.g_01703	Prac.g_01456
OG0000651	Prar.g_01704	Prac.g_01455
OG0000652	Prar.g_01705	Prac.g_01454
OG0000653	Prar.g_01707	Prac.g_01452
OG0000654	Prar.g_01708	Prac.g_01451
OG0000655	Prar.g_01709	Prac.g_01450
OG0000656	Prar.g_01712	Prac.g_01447
OG0000657	Prar.g_01719	Prac.g_01440
OG0000658	Prar.g_01720	Prac.g_01439
OG0000659	Prar.g_01721	Prac.g_01438
OG0000660	Prar.g_01725	Prac.g_01434
OG0000661	Prar.g_01727	Prac.g_01432
OG0000662	Prar.g_01729	Prac.g_01430
OG0000663	Prar.g_01731	Prac.g_01428
OG0000664	Prar.g_01732	Prac.g_01427
OG0000665	Prar.g_01736	Prac.g_01423
OG0000666	Prar.g_01737	Prac.g_01422
OG0000667	Prar.g_01742	Prac.g_01418
OG0000668	Prar.g_01759	Prac.g_01401
OG0000669	Prar.g_01767	Prac.g_01393
OG0000670	Prar.g_01769	Prac.g_01391
OG0000671	Prar.g_01771	Prac.g_01389
OG0000672	Prar.g_01774	Prac.g_01386
OG0000673	Prar.g_01777	Prac.g_01383
OG0000674	Prar.g_01779	Prac.g_01381
OG0000675	Prar.g_01780	Prac.g_01380
OG0000676	Prar.g_01782	Prac.g_01378
OG0000677	Prar.g_01783	Prac.g_01377
OG0000678	Prar.g_01785	Prac.g_01375
OG0000679	Prar.g_01789	Prac.g_01371
OG0000680	Prar.g_01790	Prac.g_01370
OG0000681	Prar.g_01792	Prac.g_01368
OG0000682	Prar.g_01793	Prac.g_01367
OG0000683	Prar.g_01794	Prac.g_01366
OG0000684	Prar.g_01795	Prac.g_01365
OG0000685	Prar.g_01797	Prac.g_01363
OG0000686	Prar.g_01798	Prac.g_01362
OG0000687	Prar.g_01799	Prac.g_01361
OG0000688	Prar.g_01802	Prac.g_01358
OG0000689	Prar.g_01803	Prac.g_01357
OG0000690	Prar.g_01804	Prac.g_01356
OG0000691	Prar.g_01805	Prac.g_01355
OG0000692	Prar.g_01807	Prac.g_01353
OG0000693	Prar.g_01808	Prac.g_01352
OG0000694	Prar.g_01809	Prac.g_01351
OG0000695	Prar.g_01811	Prac.g_01349
OG0000696	Prar.g_01812	Prac.g_01348
OG0000697	Prar.g_01813	Prac.g_01347
OG0000698	Prar.g_01816	Prac.g_01344
OG0000699	Prar.g_01817	Prac.g_01343
OG0000700	Prar.g_01818	Prac.g_01342
OG0000701	Prar.g_01819	Prac.g_01341
OG0000702	Prar.g_01821	Prac.g_01339
OG0000703	Prar.g_01822	Prac.g_01338
OG0000704	Prar.g_01823	Prac.g_01337
OG0000705	Prar.g_01827	Prac.g_01333
OG0000706	Prar.g_01828	Prac.g_01332
OG0000707	Prar.g_01829	Prac.g_01331
OG0000708	Prar.g_01830	Prac.g_01330
OG0000709	Prar.g_01834	Prac.g_01326
OG0000710	Prar.g_01837	Prac.g_01323
OG0000711	Prar.g_01853	Prac.g_01307
OG0000712	Prar.g_01855	Prac.g_01305
OG0000713	Prar.g_01856	Prac.g_01304
OG0000714	Prar.g_01857	Prac.g_01303
OG0000715	Prar.g_01859	Prac.g_01301
OG0000716	Prar.g_01861	Prac.g_01299
OG0000717	Prar.g_01862	Prac.g_01298
OG0000718	Prar.g_01873	Prac.g_01287
OG0000719	Prar.g_01875	Prac.g_01285
OG0000720	Prar.g_01884	Prac.g_01276
OG0000721	Prar.g_01886	Prac.g_01274
OG0000722	Prar.g_01887	Prac.g_01273
OG0000723	Prar.g_01890	Prac.g_01270
OG0000724	Prar.g_01899	Prac.g_01261
OG0000725	Prar.g_01905	Prac.g_01255
OG0000726	Prar.g_01906	Prac.g_01254
OG0000727	Prar.g_01907	Prac.g_01253
OG0000728	Prar.g_01909	Prac.g_01251
OG0000729	Prar.g_01955	Prac.g_01205
OG0000730	Prar.g_01324	Prac.g_01046
OG0000731	Prar.g_01320	Prac.g_01042
OG0000732	Prar.g_01314	Prac.g_01036
OG0000733	Prar.g_01295	Prac.g_01017
OG0000734	Prar.g_01278	Prac.g_01000
OG0000735	Prar.g_01276	Prac.g_00998
OG0000736	Prar.g_01275	Prac.g_00997
OG0000737	Prar.g_01274	Prac.g_00996
OG0000738	Prar.g_01270	Prac.g_00992
OG0000739	Prar.g_01269	Prac.g_00991
OG0000740	Prar.g_01268	Prac.g_00990
OG0000741	Prar.g_01267	Prac.g_00989
OG0000742	Prar.g_01264	Prac.g_00986
OG0000743	Prar.g_01262	Prac.g_00984
OG0000744	Prar.g_01261	Prac.g_00983
OG0000745	Prar.g_01260	Prac.g_00982
OG0000746	Prar.g_01258	Prac.g_00980
OG0000747	Prar.g_01257	Prac.g_00979
OG0000748	Prar.g_01254	Prac.g_00976
OG0000749	Prar.g_01253	Prac.g_00975
OG0000750	Prar.g_01252	Prac.g_00974
OG0000751	Prar.g_01250	Prac.g_00972
OG0000752	Prar.g_01248	Prac.g_00970
OG0000753	Prar.g_01245	Prac.g_00967
OG0000754	Prar.g_01242	Prac.g_00964
OG0000755	Prar.g_01239	Prac.g_00961
OG0000756	Prar.g_01238	Prac.g_00960
OG0000757	Prar.g_01232	Prac.g_00954
OG0000758	Prar.g_01231	Prac.g_00953
OG0000759	Prar.g_01230	Prac.g_00952
OG0000760	Prar.g_01229	Prac.g_00951
OG0000761	Prar.g_01228	Prac.g_00950
OG0000762	Prar.g_01227	Prac.g_00949
OG0000763	Prar.g_01225	Prac.g_00947
OG0000764	Prar.g_01224	Prac.g_00946
OG0000765	Prar.g_01215	Prac.g_00937
OG0000766	Prar.g_01214	Prac.g_00936
OG0000767	Prar.g_01212	Prac.g_00934
OG0000768	Prar.g_01211	Prac.g_00933
OG0000769	Prar.g_01209	Prac.g_00931
OG0000770	Prar.g_01207	Prac.g_00929
OG0000771	Prar.g_00376	Prac.g_00448
OG0000772	Prar.g_00976	Prac.g_00154
OG0000773	Prar.g_00964	Prac.g_00166
OG0000774	Prar.g_00962	Prac.g_00168
OG0000775	Prar.g_00960	Prac.g_00170
OG0000776	Prar.g_00959	Prac.g_00171
OG0000777	Prar.g_00958	Prac.g_00172
OG0000778	Prar.g_00957	Prac.g_00173
OG0000779	Prar.g_00953	Prac.g_00177
OG0000780	Prar.g_00952	Prac.g_00178
OG0000781	Prar.g_00949	Prac.g_00181
OG0000782	Prar.g_00948	Prac.g_00182
OG0000783	Prar.g_00947	Prac.g_00183
OG0000784	Prar.g_00946	Prac.g_00184
OG0000785	Prar.g_00944	Prac.g_00186
OG0000786	Prar.g_00942	Prac.g_00188
OG0000787	Prar.g_00941	Prac.g_00189
OG0000788	Prar.g_00924	Prac.g_00204
OG0000789	Prar.g_00921	Prac.g_00207
OG0000790	Prar.g_00906	Prac.g_00222
OG0000791	Prar.g_00904	Prac.g_00224
OG0000792	Prar.g_00903	Prac.g_00225
OG0000793	Prar.g_00900	Prac.g_00228
OG0000794	Prar.g_00899	Prac.g_00229
OG0000795	Prar.g_00898	Prac.g_00230
OG0000796	Prar.g_00894	Prac.g_00234
OG0000797	Prar.g_00893	Prac.g_00235
OG0000798	Prar.g_00866	Prac.g_00262
OG0000799	Prar.g_00357	Prac.g_00429
OG0000800	Prar.g_00356	Prac.g_00428
OG0000801	Prar.g_00355	Prac.g_00427
OG0000802	Prar.g_00353	Prac.g_00425
OG0000803	Prar.g_00351	Prac.g_00423
OG0000804	Prar.g_00350	Prac.g_00422
OG0000805	Prar.g_00348	Prac.g_00420
OG0000806	Prar.g_00346	Prac.g_00418
OG0000807	Prar.g_00345	Prac.g_00417
OG0000808	Prar.g_00344	Prac.g_00416
OG0000809	Prar.g_00341	Prac.g_00413
OG0000810	Prar.g_00340	Prac.g_00412
OG0000811	Prar.g_00336	Prac.g_00408
OG0000812	Prar.g_00842	Prac.g_00406
OG0000813	Prar.g_00841	Prac.g_00405
OG0000814	Prar.g_00839	Prac.g_00403
OG0000815	Prar.g_00838	Prac.g_00402
OG0000816	Prar.g_00836	Prac.g_00400
OG0000817	Prar.g_00835	Prac.g_00399
OG0000818	Prar.g_00830	Prac.g_00394
OG0000819	Prar.g_00829	Prac.g_00393
OG0000820	Prar.g_00828	Prac.g_00392
OG0000821	Prar.g_00824	Prac.g_00388
OG0000822	Prar.g_00823	Prac.g_00387
OG0000823	Prar.g_00822	Prac.g_00386
OG0000824	Prar.g_00819	Prac.g_00383
OG0000825	Prar.g_00818	Prac.g_00382
OG0000826	Prar.g_00817	Prac.g_00381
OG0000827	Prar.g_00816	Prac.g_00380
OG0000828	Prar.g_00813	Prac.g_00377
OG0000829	Prar.g_00812	Prac.g_00376
OG0000830	Prar.g_00811	Prac.g_00375
OG0000831	Prar.g_00809	Prac.g_00373
OG0000832	Prar.g_00803	Prac.g_00367
OG0000833	Prar.g_00795	Prac.g_00359
OG0000834	Prar.g_00794	Prac.g_00358
OG0000835	Prar.g_00793	Prac.g_00357
OG0000836	Prar.g_00792	Prac.g_00356
OG0000837	Prar.g_00791	Prac.g_00355
OG0000838	Prar.g_00789	Prac.g_00353
OG0000839	Prar.g_00788	Prac.g_00352
OG0000840	Prar.g_00787	Prac.g_00351
OG0000841	Prar.g_00786	Prac.g_00350
OG0000842	Prar.g_00785	Prac.g_00349
OG0000843	Prar.g_00784	Prac.g_00348
OG0000844	Prar.g_00783	Prac.g_00347
OG0000845	Prar.g_00782	Prac.g_00346
OG0000846	Prar.g_00781	Prac.g_00345
OG0000847	Prar.g_00780	Prac.g_00344
OG0000848	Prar.g_00779	Prac.g_00343
OG0000849	Prar.g_00778	Prac.g_00342
OG0000850	Prar.g_00776	Prac.g_00340
OG0000851	Prar.g_00775	Prac.g_00339
OG0000852	Prar.g_00774	Prac.g_00338
OG0000853	Prar.g_00770	Prac.g_00334
OG0000854	Prar.g_00768	Prac.g_00332
OG0000855	Prar.g_00767	Prac.g_00331
OG0000856	Prar.g_00753	Prac.g_00317
OG0000857	Prar.g_00725	Prac.g_00288
OG0000858	Prar.g_01149	Prac.g_00631
OG0000859	Prar.g_01148	Prac.g_00630
OG0000860	Prar.g_01141	Prac.g_00623
OG0000861	Prar.g_01140	Prac.g_00622
OG0000862	Prar.g_01139	Prac.g_00621
OG0000863	Prar.g_01137	Prac.g_00619
OG0000864	Prar.g_01136	Prac.g_00618
OG0000865	Prar.g_01135	Prac.g_00617
OG0000866	Prar.g_01134	Prac.g_00616
OG0000867	Prar.g_01133	Prac.g_00615
OG0000868	Prar.g_01132	Prac.g_00614
OG0000869	Prar.g_01128	Prac.g_00610
OG0000870	Prar.g_01123	Prac.g_00605
OG0000871	Prar.g_01122	Prac.g_00604
OG0000872	Prar.g_01121	Prac.g_00603
OG0000873	Prar.g_01965	Prac.g_00600
OG0000874	Prar.g_01968	Prac.g_00597
OG0000875	Prar.g_01969	Prac.g_00596
OG0000876	Prar.g_01970	Prac.g_00595
OG0000877	Prar.g_01963	Prac.g_00593
OG0000878	Prar.g_01962	Prac.g_00592
OG0000879	Prar.g_01961	Prac.g_00591
OG0000880	Prar.g_01960	Prac.g_00590
OG0000881	Prar.g_00595, Prar.g_01956	Prac.g_00586
OG0000882	Prar.g_00600	Prac.g_00581
OG0000883	Prar.g_00601	Prac.g_00580
OG0000884	Prar.g_00603	Prac.g_00578
OG0000885	Prar.g_00604	Prac.g_00577
OG0000886	Prar.g_00605	Prac.g_00576
OG0000887	Prar.g_00606	Prac.g_00575
OG0000888	Prar.g_00608	Prac.g_00573
OG0000889	Prar.g_00610	Prac.g_00571
OG0000890	Prar.g_00611	Prac.g_00570
OG0000891	Prar.g_00612	Prac.g_00569
OG0000892	Prar.g_01119	Prac.g_00471
OG0000893	Prar.g_01114	Prac.g_00476
OG0000894	Prar.g_01112	Prac.g_00478
OG0000895	Prar.g_01109	Prac.g_00481
OG0000896	Prar.g_01108	Prac.g_00482
OG0000897	Prar.g_01106	Prac.g_00484
OG0000898	Prar.g_01105	Prac.g_00485
OG0000899	Prar.g_01104	Prac.g_00486
OG0000900	Prar.g_01103	Prac.g_00487
OG0000901	Prar.g_01100	Prac.g_00490
OG0000902	Prar.g_01098	Prac.g_00492
OG0000903	Prar.g_01095	Prac.g_00495
OG0000904	Prar.g_01093	Prac.g_00497
OG0000905	Prar.g_01088	Prac.g_00502
OG0000906	Prar.g_01087	Prac.g_00503
OG0000907	Prar.g_01069	Prac.g_00506
OG0000908	Prar.g_01066	Prac.g_00509
OG0000909	Prar.g_01065	Prac.g_00510
OG0000910	Prar.g_01064	Prac.g_00511
OG0000911	Prar.g_01062	Prac.g_00513
OG0000912	Prar.g_01061	Prac.g_00514
OG0000913	Prar.g_01060	Prac.g_00515
OG0000914	Prar.g_01059	Prac.g_00516
OG0000915	Prar.g_01058	Prac.g_00517
OG0000916	Prar.g_01057	Prac.g_00518
OG0000917	Prar.g_01056	Prac.g_00519
OG0000918	Prar.g_01055	Prac.g_00520
OG0000919	Prar.g_01054	Prac.g_00521
OG0000920	Prar.g_01053	Prac.g_00522
OG0000921	Prar.g_01052	Prac.g_00523
OG0000922	Prar.g_01051	Prac.g_00524
OG0000923	Prar.g_01047	Prac.g_00528
OG0000924	Prar.g_01046	Prac.g_00529
OG0000925	Prar.g_01045	Prac.g_00530
OG0000926	Prar.g_01044	Prac.g_00531
OG0000927	Prar.g_01042	Prac.g_00533
OG0000928	Prar.g_01041	Prac.g_00534
OG0000929	Prar.g_01040	Prac.g_00535
OG0000930	Prar.g_01039	Prac.g_00536
OG0000931	Prar.g_01038	Prac.g_00537
OG0000932	Prar.g_01037	Prac.g_00538
OG0000933	Prar.g_01033	Prac.g_00542
OG0000934	Prar.g_01031	Prac.g_00544
OG0000935	Prar.g_01030	Prac.g_00545
OG0000936	Prar.g_01029	Prac.g_00546
OG0000937	Prar.g_01028	Prac.g_00547
OG0000938	Prar.g_01026	Prac.g_00549
OG0000939	Prar.g_01025	Prac.g_00550
OG0000940	Prar.g_01019	Prac.g_00556
OG0000941	Prar.g_01017	Prac.g_00558
OG0000942	Prar.g_01015	Prac.g_00560
OG0000943	Prar.g_01014	Prac.g_00561
OG0000944	Prar.g_01013	Prac.g_00562
OG0000945	Prar.g_01012	Prac.g_00563
OG0000946	Prar.g_00617	Prac.g_00005
OG0000947	Prar.g_00619	Prac.g_00007
OG0000948	Prar.g_00620	Prac.g_00008
OG0000949	Prar.g_00623	Prac.g_00011
OG0000950	Prar.g_00628	Prac.g_00016
OG0000951	Prar.g_00632	Prac.g_00020
OG0000952	Prar.g_00636	Prac.g_00024
OG0000953	Prar.g_00639	Prac.g_00027
OG0000954	Prar.g_00643	Prac.g_00031
OG0000955	Prar.g_00644	Prac.g_00032
OG0000956	Prar.g_00646	Prac.g_00034
OG0000957	Prar.g_00651	Prac.g_00039
OG0000958	Prar.g_00652	Prac.g_00040
OG0000959	Prar.g_00656	Prac.g_00044
OG0000960	Prar.g_00657	Prac.g_00045
OG0000961	Prar.g_00659	Prac.g_00047
OG0000962	Prar.g_00661	Prac.g_00049
OG0000963	Prar.g_00664	Prac.g_00052
OG0000964	Prar.g_00665	Prac.g_00053
OG0000965	Prar.g_00666	Prac.g_00054
OG0000966	Prar.g_00673	Prac.g_00061
OG0000967	Prar.g_00677	Prac.g_00065
OG0000968	Prar.g_00679	Prac.g_00067
OG0000969	Prar.g_00680	Prac.g_00068
OG0000970	Prar.g_00681	Prac.g_00069
OG0000971	Prar.g_00682	Prac.g_00070
OG0000972	Prar.g_00683	Prac.g_00071
OG0000973	Prar.g_00684	Prac.g_00072
OG0000974	Prar.g_00685	Prac.g_00073
OG0000975	Prar.g_00686	Prac.g_00074
OG0000976	Prar.g_00687	Prac.g_00075
OG0000977	Prar.g_00688	Prac.g_00076
OG0000978	Prar.g_00689	Prac.g_00077
OG0000979	Prar.g_00692	Prac.g_00080
OG0000980	Prar.g_00694	Prac.g_00082
OG0000981	Prar.g_00696	Prac.g_00084
OG0000982	Prar.g_00698	Prac.g_00086
OG0000983	Prar.g_00699	Prac.g_00087
OG0000984	Prar.g_00700	Prac.g_00088
OG0000985	Prar.g_00703	Prac.g_00091
OG0000986	Prar.g_00705	Prac.g_00093
OG0000987	Prar.g_00706	Prac.g_00094
OG0000988	Prar.g_00709	Prac.g_00097
OG0000989	Prar.g_00073	Prac.g_00100
OG0000990	Prar.g_00070	Prac.g_00103
OG0000991	Prar.g_00069	Prac.g_00104
OG0000992	Prar.g_00067	Prac.g_00106
OG0000993	Prar.g_00066	Prac.g_00107
OG0000994	Prar.g_00065	Prac.g_00108
OG0000995	Prar.g_00061	Prac.g_00112
OG0000996	Prar.g_00060	Prac.g_00113
OG0000997	Prar.g_00059	Prac.g_00114
OG0000998	Prar.g_00057	Prac.g_00116
OG0000999	Prar.g_00056	Prac.g_00117
OG0001000	Prar.g_00053	Prac.g_00120
OG0001001	Prar.g_00051	Prac.g_00122
OG0001002	Prar.g_00047	Prac.g_00126
OG0001003	Prar.g_00046	Prac.g_00127
OG0001004	Prar.g_00045	Prac.g_00128
OG0001005	Prar.g_00044	Prac.g_00129
OG0001006	Prar.g_00040	Prac.g_01949
OG0001007	Prar.g_00038	Prac.g_01947
OG0001008	Prar.g_00485	Prac.g_01110
OG0001009	Prar.g_00011	Prac.g_01920
OG0001010	Prar.g_00010	Prac.g_01919
OG0001011	Prar.g_00009	Prac.g_01918
OG0001012	Prar.g_00577	Prac.g_01889
OG0001013	Prar.g_00571	Prac.g_01883
OG0001014	Prar.g_00568	Prac.g_01880
OG0001015	Prar.g_00567	Prac.g_01879
OG0001016	Prar.g_00255	Prac.g_01858
OG0001017	Prar.g_00251	Prac.g_01854
OG0001018	Prar.g_00248	Prac.g_01851
OG0001019	Prar.g_00239	Prac.g_01842
OG0001020	Prar.g_00238	Prac.g_01841
OG0001021	Prar.g_00237	Prac.g_01840
OG0001022	Prar.g_00234	Prac.g_01837
OG0001023	Prar.g_00233	Prac.g_01836
OG0001024	Prar.g_00230	Prac.g_01833
OG0001025	Prar.g_00224	Prac.g_01827
OG0001026	Prar.g_00217	Prac.g_01820
OG0001027	Prar.g_00216	Prac.g_01819
OG0001028	Prar.g_00214	Prac.g_01817
OG0001029	Prar.g_00213	Prac.g_01816
OG0001030	Prar.g_00198	Prac.g_01801
OG0001031	Prar.g_00141	Prac.g_01744
OG0001032	Prar.g_00140	Prac.g_01743
OG0001033	Prar.g_00119	Prac.g_01722
OG0001034	Prar.g_00091	Prac.g_01694
OG0001035	Prar.g_00333	Prac.g_01677
OG0001036	Prar.g_00328	Prac.g_01672
OG0001037	Prar.g_00327	Prac.g_01671
OG0001038	Prar.g_00309	Prac.g_01653
OG0001039	Prar.g_00306	Prac.g_01650
OG0001040	Prar.g_00304	Prac.g_01648
OG0001041	Prar.g_00300	Prac.g_01644
OG0001042	Prar.g_00283	Prac.g_01627
OG0001043	Prar.g_00282	Prac.g_01626
OG0001044	Prar.g_00393	Prac.g_01201
OG0001045	Prar.g_00402	Prac.g_01192
OG0001046	Prar.g_00440	Prac.g_01154
OG0001047	Prar.g_00487	Prac.g_01108
OG0001048	Prar.g_00488	Prac.g_01107
OG0001049	Prar.g_00490	Prac.g_01105
OG0001050	Prar.g_00491	Prac.g_01104
OG0001051	Prar.g_00492	Prac.g_01103
OG0001052	Prar.g_00521	Prac.g_01073
OG0001053	Prar.g_00533	Prac.g_01061
OG0001054	Prar.g_01329	Prac.g_00873
OG0001055	Prar.g_01347	Prac.g_00855
OG0001056	Prar.g_01366	Prac.g_00836
OG0001057	Prar.g_01371	Prac.g_00831
OG0001058	Prar.g_01379	Prac.g_00823
OG0001059	Prar.g_01383	Prac.g_00819
OG0001060	Prar.g_01390	Prac.g_00812
OG0001061	Prar.g_01403	Prac.g_00799
OG0001062	Prar.g_01405	Prac.g_00797
OG0001063	Prar.g_01407	Prac.g_00795
OG0001064	Prar.g_01408	Prac.g_00794
OG0001065	Prar.g_01409	Prac.g_00793
OG0001066	Prar.g_01410	Prac.g_00792
OG0001067	Prar.g_01411	Prac.g_00791
OG0001068	Prar.g_01412	Prac.g_00790
OG0001069	Prar.g_01413	Prac.g_00789
OG0001070	Prar.g_01416	Prac.g_00786
OG0001071	Prar.g_01417	Prac.g_00785
OG0001072	Prar.g_01419	Prac.g_00783
OG0001073	Prar.g_01434	Prac.g_00767
OG0001074	Prar.g_01445	Prac.g_00756
OG0001075	Prar.g_01446	Prac.g_00755
OG0001076	Prar.g_01454	Prac.g_00747
OG0001077	Prar.g_01458	Prac.g_00743
OG0001078	Prar.g_01466	Prac.g_00735
OG0001079	Prar.g_01477	Prac.g_00724
OG0001080	Prar.g_01483	Prac.g_00718
OG0001081	Prar.g_01485	Prac.g_00716
OG0001082	Prar.g_01486	Prac.g_00715
OG0001083	Prar.g_01491	Prac.g_00710
OG0001084	Prar.g_01492	Prac.g_00709
OG0001085	Prar.g_01500	Prac.g_00701
OG0001086	Prar.g_01501	Prac.g_00700
OG0001087	Prar.g_01518	Prac.g_00683
OG0001088	Prar.g_01519	Prac.g_00682
OG0001089	Prar.g_01527	Prac.g_00674
OG0001090	Prar.g_01600	Prac.g_01559
OG0001091	Prar.g_01602	Prac.g_01557
OG0001092	Prar.g_01603	Prac.g_01556
OG0001093	Prar.g_01608	Prac.g_01551
OG0001094	Prar.g_01678	Prac.g_01481
OG0001095	Prar.g_01697	Prac.g_01462
OG0001096	Prar.g_01710	Prac.g_01449
OG0001097	Prar.g_01728	Prac.g_01431
OG0001098	Prar.g_01744	Prac.g_01416
OG0001099	Prar.g_01764	Prac.g_01396
OG0001100	Prar.g_01768	Prac.g_01392
OG0001101	Prar.g_01770	Prac.g_01390
OG0001102	Prar.g_01773	Prac.g_01387
OG0001103	Prar.g_01775	Prac.g_01385
OG0001104	Prar.g_01796	Prac.g_01364
OG0001105	Prar.g_01800	Prac.g_01360
OG0001106	Prar.g_01824	Prac.g_01336
OG0001107	Prar.g_01831	Prac.g_01329
OG0001108	Prar.g_01835	Prac.g_01325
OG0001109	Prar.g_01836	Prac.g_01324
OG0001110	Prar.g_01838	Prac.g_01322
OG0001111	Prar.g_01839	Prac.g_01321
OG0001112	Prar.g_01840	Prac.g_01320
OG0001113	Prar.g_01841	Prac.g_01319
OG0001114	Prar.g_01842	Prac.g_01318
OG0001115	Prar.g_01844	Prac.g_01316
OG0001116	Prar.g_01845	Prac.g_01315
OG0001117	Prar.g_01846	Prac.g_01314
OG0001118	Prar.g_01847	Prac.g_01313
OG0001119	Prar.g_01848	Prac.g_01312
OG0001120	Prar.g_01850	Prac.g_01310
OG0001121	Prar.g_01298	Prac.g_01020
OG0001122	Prar.g_01876	Prac.g_01284
OG0001123	Prar.g_01880	Prac.g_01280
OG0001124	Prar.g_01882	Prac.g_01278
OG0001125	Prar.g_01883	Prac.g_01277
OG0001126	Prar.g_01893	Prac.g_01267
OG0001127	Prar.g_01894	Prac.g_01266
OG0001128	Prar.g_01896	Prac.g_01264
OG0001129	Prar.g_01897	Prac.g_01263
