Orthogroup	Prar	Prbd
OG0000547	Prar.g_01345	Prbd.g_00727
OG0000548	Prar.g_01346	Prbd.g_00726
OG0000549	Prar.g_01348	Prbd.g_00724
OG0000550	Prar.g_01353	Prbd.g_00719
OG0000551	Prar.g_01357	Prbd.g_00715
OG0000552	Prar.g_01358	Prbd.g_00714
OG0000553	Prar.g_01359	Prbd.g_00713
OG0000554	Prar.g_01364	Prbd.g_00708
OG0000555	Prar.g_01372	Prbd.g_00700
OG0000556	Prar.g_01374	Prbd.g_00698
OG0000557	Prar.g_01375	Prbd.g_00697
OG0000558	Prar.g_01377	Prbd.g_00695
OG0000559	Prar.g_01381	Prbd.g_00691
OG0000560	Prar.g_01384	Prbd.g_00688
OG0000561	Prar.g_01385	Prbd.g_00687
OG0000562	Prar.g_01386	Prbd.g_00686
OG0000563	Prar.g_01387	Prbd.g_00685
OG0000564	Prar.g_01388	Prbd.g_00684
OG0000565	Prar.g_01391	Prbd.g_00681
OG0000566	Prar.g_01393	Prbd.g_00679
OG0000567	Prar.g_01397	Prbd.g_00675
OG0000568	Prar.g_01398	Prbd.g_00674
OG0000569	Prar.g_01399	Prbd.g_00673
OG0000570	Prar.g_01400	Prbd.g_00672
OG0000571	Prar.g_01402	Prbd.g_00670
OG0000572	Prar.g_01415	Prbd.g_00657
OG0000573	Prar.g_01422	Prbd.g_00652
OG0000574	Prar.g_01423	Prbd.g_00651
OG0000575	Prar.g_01427	Prbd.g_00647
OG0000576	Prar.g_01429	Prbd.g_00645
OG0000577	Prar.g_01430	Prbd.g_00644
OG0000578	Prar.g_01431	Prbd.g_00643
OG0000579	Prar.g_01432	Prbd.g_00642
OG0000580	Prar.g_01433	Prbd.g_00641
OG0000581	Prar.g_01435	Prbd.g_00639
OG0000582	Prar.g_01438	Prbd.g_00636
OG0000583	Prar.g_01439	Prbd.g_00635
OG0000584	Prar.g_01440	Prbd.g_00634
OG0000585	Prar.g_01442	Prbd.g_00632
OG0000586	Prar.g_01443	Prbd.g_00631
OG0000587	Prar.g_01444	Prbd.g_00630
OG0000588	Prar.g_01448	Prbd.g_00626
OG0000589	Prar.g_01451	Prbd.g_00623
OG0000590	Prar.g_01452	Prbd.g_00622
OG0000591	Prar.g_01455	Prbd.g_00619
OG0000592	Prar.g_01456	Prbd.g_00618
OG0000593	Prar.g_01462	Prbd.g_00612
OG0000594	Prar.g_01463	Prbd.g_00611
OG0000595	Prar.g_01464	Prbd.g_00610
OG0000596	Prar.g_01468	Prbd.g_00606
OG0000597	Prar.g_01470	Prbd.g_00604
OG0000598	Prar.g_01471	Prbd.g_00603
OG0000599	Prar.g_01474	Prbd.g_00600
OG0000600	Prar.g_01475	Prbd.g_00599
OG0000601	Prar.g_01476	Prbd.g_00598
OG0000602	Prar.g_01478	Prbd.g_00596
OG0000603	Prar.g_01479	Prbd.g_00595
OG0000604	Prar.g_01480	Prbd.g_00594
OG0000605	Prar.g_01481	Prbd.g_00593
OG0000606	Prar.g_01484	Prbd.g_00590
OG0000607	Prar.g_01487	Prbd.g_00587
OG0000608	Prar.g_01488	Prbd.g_00586
OG0000609	Prar.g_01489	Prbd.g_00585
OG0000610	Prar.g_01494	Prbd.g_00580
OG0000611	Prar.g_01497	Prbd.g_00577
OG0000612	Prar.g_01498	Prbd.g_00576
OG0000613	Prar.g_01503	Prbd.g_00571
OG0000614	Prar.g_01522	Prbd.g_00552
OG0000615	Prar.g_01530	Prbd.g_00544
OG0000616	Prar.g_01534	Prbd.g_00540
OG0000617	Prar.g_01605	Prbd.g_00013
OG0000618	Prar.g_01606	Prbd.g_00014
OG0000619	Prar.g_01607	Prbd.g_00015
OG0000620	Prar.g_01610	Prbd.g_00018
OG0000621	Prar.g_01611	Prbd.g_00019
OG0000622	Prar.g_01612	Prbd.g_00020
OG0000623	Prar.g_01613	Prbd.g_00021
OG0000624	Prar.g_01614	Prbd.g_00022
OG0000625	Prar.g_01615	Prbd.g_00023
OG0000626	Prar.g_01616	Prbd.g_00024
OG0000627	Prar.g_01617	Prbd.g_00025
OG0000628	Prar.g_01618	Prbd.g_00026
OG0000629	Prar.g_01619	Prbd.g_00027
OG0000630	Prar.g_01622	Prbd.g_00030
OG0000631	Prar.g_01675	Prbd.g_00093
OG0000632	Prar.g_01676	Prbd.g_00094
OG0000633	Prar.g_01677	Prbd.g_00095
OG0000634	Prar.g_01680	Prbd.g_00098
OG0000635	Prar.g_01681	Prbd.g_00099
OG0000636	Prar.g_01683	Prbd.g_00101
OG0000637	Prar.g_01685	Prbd.g_00103
OG0000638	Prar.g_01686	Prbd.g_00104
OG0000639	Prar.g_01687	Prbd.g_00105
OG0000640	Prar.g_01688	Prbd.g_00106
OG0000641	Prar.g_01692	Prbd.g_00110
OG0000642	Prar.g_01693	Prbd.g_00111
OG0000643	Prar.g_01694	Prbd.g_00112
OG0000644	Prar.g_01695	Prbd.g_00113
OG0000645	Prar.g_01696	Prbd.g_00114
OG0000646	Prar.g_01698	Prbd.g_00116
OG0000647	Prar.g_01699	Prbd.g_00117
OG0000648	Prar.g_01701	Prbd.g_00119
OG0000649	Prar.g_01702	Prbd.g_00120
OG0000650	Prar.g_01703	Prbd.g_00121
OG0000651	Prar.g_01704	Prbd.g_00122
OG0000652	Prar.g_01705	Prbd.g_00123
OG0000653	Prar.g_01707	Prbd.g_00125
OG0000654	Prar.g_01708	Prbd.g_00126
OG0000655	Prar.g_01709	Prbd.g_00127
OG0000656	Prar.g_01712	Prbd.g_00130
OG0000657	Prar.g_01719	Prbd.g_00138
OG0000658	Prar.g_01720	Prbd.g_00139
OG0000659	Prar.g_01721	Prbd.g_00140
OG0000660	Prar.g_01725	Prbd.g_00144
OG0000661	Prar.g_01727	Prbd.g_00146
OG0000662	Prar.g_01729	Prbd.g_00148
OG0000663	Prar.g_01731	Prbd.g_00150
OG0000664	Prar.g_01732	Prbd.g_00151
OG0000665	Prar.g_01736	Prbd.g_00155
OG0000666	Prar.g_01737	Prbd.g_00156
OG0000667	Prar.g_01742	Prbd.g_00160
OG0000668	Prar.g_01759	Prbd.g_00190
OG0000669	Prar.g_01767	Prbd.g_00197
OG0000670	Prar.g_01769	Prbd.g_00199
OG0000671	Prar.g_01771	Prbd.g_00201
OG0000672	Prar.g_01774	Prbd.g_00204
OG0000673	Prar.g_01777	Prbd.g_00207
OG0000674	Prar.g_01779	Prbd.g_00209
OG0000675	Prar.g_01780	Prbd.g_00210
OG0000676	Prar.g_01782	Prbd.g_00212
OG0000677	Prar.g_01783	Prbd.g_00213
OG0000678	Prar.g_01785	Prbd.g_00215
OG0000679	Prar.g_01789	Prbd.g_00219
OG0000680	Prar.g_01790	Prbd.g_00220
OG0000681	Prar.g_01792	Prbd.g_00222
OG0000682	Prar.g_01793	Prbd.g_00223
OG0000683	Prar.g_01794	Prbd.g_00224
OG0000684	Prar.g_01795	Prbd.g_00226
OG0000685	Prar.g_01797	Prbd.g_00228
OG0000686	Prar.g_01798	Prbd.g_00229
OG0000687	Prar.g_01799	Prbd.g_00230
OG0000688	Prar.g_01802	Prbd.g_00233
OG0000689	Prar.g_01803	Prbd.g_00234
OG0000690	Prar.g_01804	Prbd.g_00235
OG0000691	Prar.g_01805	Prbd.g_00236
OG0000692	Prar.g_01807	Prbd.g_00238
OG0000693	Prar.g_01808	Prbd.g_00239
OG0000694	Prar.g_01809	Prbd.g_00240
OG0000695	Prar.g_01811	Prbd.g_00242
OG0000696	Prar.g_01812	Prbd.g_00243
OG0000697	Prar.g_01813	Prbd.g_00244
OG0000698	Prar.g_01816	Prbd.g_00247
OG0000699	Prar.g_01817	Prbd.g_00248
OG0000700	Prar.g_01818	Prbd.g_00249
OG0000701	Prar.g_01819	Prbd.g_00250
OG0000702	Prar.g_01821	Prbd.g_00252
OG0000703	Prar.g_01822	Prbd.g_00253
OG0000704	Prar.g_01823	Prbd.g_00254
OG0000705	Prar.g_01827	Prbd.g_00258
OG0000706	Prar.g_01828	Prbd.g_00259
OG0000707	Prar.g_01829	Prbd.g_00260
OG0000708	Prar.g_01830	Prbd.g_00261
OG0000709	Prar.g_01834	Prbd.g_00265
OG0000710	Prar.g_01837	Prbd.g_00268
OG0000711	Prar.g_01853	Prbd.g_00285
OG0000712	Prar.g_01855	Prbd.g_00287
OG0000713	Prar.g_01856	Prbd.g_00288
OG0000714	Prar.g_01857	Prbd.g_00289
OG0000715	Prar.g_01859	Prbd.g_00291
OG0000716	Prar.g_01861	Prbd.g_00293
OG0000717	Prar.g_01862	Prbd.g_00294
OG0000718	Prar.g_01873	Prbd.g_00309
OG0000719	Prar.g_01875	Prbd.g_00311
OG0000720	Prar.g_01884	Prbd.g_00320
OG0000721	Prar.g_01886	Prbd.g_00322
OG0000722	Prar.g_01887	Prbd.g_00323
OG0000723	Prar.g_01890	Prbd.g_00326
OG0000724	Prar.g_01899	Prbd.g_00335
OG0000725	Prar.g_01905	Prbd.g_00341
OG0000726	Prar.g_01906	Prbd.g_00342
OG0000727	Prar.g_01907	Prbd.g_00343
OG0000728	Prar.g_01909	Prbd.g_00345
OG0000729	Prar.g_01955	Prbd.g_00391
OG0000730	Prar.g_01324	Prbd.g_00395
OG0000731	Prar.g_01320	Prbd.g_00399
OG0000732	Prar.g_01314	Prbd.g_00408
OG0000733	Prar.g_01295	Prbd.g_00428
OG0000734	Prar.g_01278	Prbd.g_00453
OG0000735	Prar.g_01276	Prbd.g_00455
OG0000736	Prar.g_01275	Prbd.g_00456
OG0000737	Prar.g_01274	Prbd.g_00457
OG0000738	Prar.g_01270	Prbd.g_00461
OG0000739	Prar.g_01269	Prbd.g_00462
OG0000740	Prar.g_01268	Prbd.g_00463
OG0000741	Prar.g_01267	Prbd.g_00464
OG0000742	Prar.g_01264	Prbd.g_00467
OG0000743	Prar.g_01262	Prbd.g_00469
OG0000744	Prar.g_01261	Prbd.g_00470
OG0000745	Prar.g_01260	Prbd.g_00471
OG0000746	Prar.g_01258	Prbd.g_00473
OG0000747	Prar.g_01257	Prbd.g_00474
OG0000748	Prar.g_01254	Prbd.g_00477
OG0000749	Prar.g_01253	Prbd.g_00478
OG0000750	Prar.g_01252	Prbd.g_00479
OG0000751	Prar.g_01250	Prbd.g_00481
OG0000752	Prar.g_01248	Prbd.g_00483
OG0000753	Prar.g_01245	Prbd.g_00486
OG0000754	Prar.g_01242	Prbd.g_00489
OG0000755	Prar.g_01239	Prbd.g_00492
OG0000756	Prar.g_01238	Prbd.g_00493
OG0000757	Prar.g_01232	Prbd.g_00499
OG0000758	Prar.g_01231	Prbd.g_00500
OG0000759	Prar.g_01230	Prbd.g_00501
OG0000760	Prar.g_01229	Prbd.g_00502
OG0000761	Prar.g_01228	Prbd.g_00503
OG0000762	Prar.g_01227	Prbd.g_00504
OG0000763	Prar.g_01225	Prbd.g_00506
OG0000764	Prar.g_01224	Prbd.g_00507
OG0000765	Prar.g_01215	Prbd.g_00516
OG0000766	Prar.g_01214	Prbd.g_00517
OG0000767	Prar.g_01212	Prbd.g_00519
OG0000768	Prar.g_01211	Prbd.g_00520
OG0000769	Prar.g_01209	Prbd.g_00522
OG0000770	Prar.g_01207	Prbd.g_00524
OG0000771	Prar.g_00376	Prbd.g_01921
OG0000772	Prar.g_00976	Prbd.g_01858
OG0000773	Prar.g_00964	Prbd.g_01810
OG0000774	Prar.g_00962	Prbd.g_01808
OG0000775	Prar.g_00960	Prbd.g_01806
OG0000776	Prar.g_00959	Prbd.g_01805
OG0000777	Prar.g_00958	Prbd.g_01804
OG0000778	Prar.g_00957	Prbd.g_01803
OG0000779	Prar.g_00953	Prbd.g_01799
OG0000780	Prar.g_00952	Prbd.g_01798
OG0000781	Prar.g_00949	Prbd.g_01795
OG0000782	Prar.g_00948	Prbd.g_01794
OG0000783	Prar.g_00947	Prbd.g_01793
OG0000784	Prar.g_00946	Prbd.g_01792
OG0000785	Prar.g_00944	Prbd.g_01790
OG0000786	Prar.g_00942	Prbd.g_01788
OG0000787	Prar.g_00941	Prbd.g_01787
OG0000788	Prar.g_00924	Prbd.g_01777
OG0000789	Prar.g_00921	Prbd.g_01774
OG0000790	Prar.g_00906	Prbd.g_01759
OG0000791	Prar.g_00904	Prbd.g_01757
OG0000792	Prar.g_00903	Prbd.g_01756
OG0000793	Prar.g_00900	Prbd.g_01753
OG0000794	Prar.g_00899	Prbd.g_01752
OG0000795	Prar.g_00898	Prbd.g_01751
OG0000796	Prar.g_00894	Prbd.g_01747
OG0000797	Prar.g_00893	Prbd.g_01746
OG0000799	Prar.g_00357	Prbd.g_01707
OG0000800	Prar.g_00356	Prbd.g_01706
OG0000801	Prar.g_00355	Prbd.g_01705
OG0000802	Prar.g_00353	Prbd.g_01703
OG0000803	Prar.g_00351	Prbd.g_01701
OG0000804	Prar.g_00350	Prbd.g_01700
OG0000805	Prar.g_00348	Prbd.g_01698
OG0000806	Prar.g_00346	Prbd.g_01696
OG0000807	Prar.g_00345	Prbd.g_01695
OG0000808	Prar.g_00344	Prbd.g_01694
OG0000809	Prar.g_00341	Prbd.g_01691
OG0000810	Prar.g_00340	Prbd.g_01690
OG0000811	Prar.g_00336	Prbd.g_01686
OG0000812	Prar.g_00842	Prbd.g_01684
OG0000813	Prar.g_00841	Prbd.g_01683
OG0000814	Prar.g_00839	Prbd.g_01681
OG0000815	Prar.g_00838	Prbd.g_01680
OG0000816	Prar.g_00836	Prbd.g_01678
OG0000817	Prar.g_00835	Prbd.g_01677
OG0000818	Prar.g_00830	Prbd.g_01672
OG0000819	Prar.g_00829	Prbd.g_01671
OG0000820	Prar.g_00828	Prbd.g_01670
OG0000821	Prar.g_00824	Prbd.g_01666
OG0000822	Prar.g_00823	Prbd.g_01665
OG0000823	Prar.g_00822	Prbd.g_01664
OG0000824	Prar.g_00819	Prbd.g_01661
OG0000825	Prar.g_00818	Prbd.g_01660
OG0000826	Prar.g_00817	Prbd.g_01659
OG0000827	Prar.g_00816	Prbd.g_01658
OG0000828	Prar.g_00813	Prbd.g_01655
OG0000829	Prar.g_00812	Prbd.g_01654
OG0000830	Prar.g_00811	Prbd.g_01653
OG0000831	Prar.g_00809	Prbd.g_01651
OG0000832	Prar.g_00803	Prbd.g_01645
OG0000833	Prar.g_00795	Prbd.g_01637
OG0000834	Prar.g_00794	Prbd.g_01636
OG0000835	Prar.g_00793	Prbd.g_01635
OG0000836	Prar.g_00792	Prbd.g_01634
OG0000837	Prar.g_00791	Prbd.g_01633
OG0000838	Prar.g_00789	Prbd.g_01631
OG0000839	Prar.g_00788	Prbd.g_01630
OG0000840	Prar.g_00787	Prbd.g_01629
OG0000841	Prar.g_00786	Prbd.g_01628
OG0000842	Prar.g_00785	Prbd.g_01627
OG0000843	Prar.g_00784	Prbd.g_01626
OG0000844	Prar.g_00783	Prbd.g_01625
OG0000845	Prar.g_00782	Prbd.g_01624
OG0000846	Prar.g_00781	Prbd.g_01623
OG0000847	Prar.g_00780	Prbd.g_01622
OG0000848	Prar.g_00779	Prbd.g_01621
OG0000849	Prar.g_00778	Prbd.g_01620
OG0000850	Prar.g_00776	Prbd.g_01617
OG0000851	Prar.g_00775	Prbd.g_01616
OG0000852	Prar.g_00774	Prbd.g_01615
OG0000853	Prar.g_00770	Prbd.g_01611
OG0000854	Prar.g_00768	Prbd.g_01609
OG0000855	Prar.g_00767	Prbd.g_01608
OG0000856	Prar.g_00753	Prbd.g_01593
OG0000857	Prar.g_00725	Prbd.g_01566
OG0000858	Prar.g_01149	Prbd.g_01531
OG0000859	Prar.g_01148	Prbd.g_01530
OG0000860	Prar.g_01141	Prbd.g_01523
OG0000861	Prar.g_01140	Prbd.g_01522
OG0000862	Prar.g_01139	Prbd.g_01521
OG0000863	Prar.g_01137	Prbd.g_01519
OG0000864	Prar.g_01136	Prbd.g_01518
OG0000865	Prar.g_01135	Prbd.g_01517
OG0000866	Prar.g_01134	Prbd.g_01516
OG0000867	Prar.g_01133	Prbd.g_01515
OG0000868	Prar.g_01132	Prbd.g_01514
OG0000869	Prar.g_01128	Prbd.g_01510
OG0000870	Prar.g_01123	Prbd.g_01505
OG0000871	Prar.g_01122	Prbd.g_01504
OG0000872	Prar.g_01121	Prbd.g_01503
OG0000873	Prar.g_01965	Prbd.g_01500
OG0000874	Prar.g_01968	Prbd.g_01497
OG0000875	Prar.g_01969	Prbd.g_01496
OG0000876	Prar.g_01970	Prbd.g_01495
OG0000877	Prar.g_01963	Prbd.g_01493
OG0000878	Prar.g_01962	Prbd.g_01492
OG0000879	Prar.g_01961	Prbd.g_01491
OG0000880	Prar.g_01960	Prbd.g_01490
OG0000881	Prar.g_00595, Prar.g_01956	Prbd.g_01486
OG0000882	Prar.g_00600	Prbd.g_01481
OG0000883	Prar.g_00601	Prbd.g_01479
OG0000884	Prar.g_00603	Prbd.g_01477
OG0000885	Prar.g_00604	Prbd.g_01476
OG0000886	Prar.g_00605	Prbd.g_01475
OG0000887	Prar.g_00606	Prbd.g_01474
OG0000888	Prar.g_00608	Prbd.g_01472
OG0000889	Prar.g_00610	Prbd.g_01470
OG0000890	Prar.g_00611	Prbd.g_01469
OG0000891	Prar.g_00612	Prbd.g_01468
OG0000892	Prar.g_01119	Prbd.g_01466
OG0000893	Prar.g_01114	Prbd.g_01463
OG0000894	Prar.g_01112	Prbd.g_01461
OG0000895	Prar.g_01109	Prbd.g_01458
OG0000896	Prar.g_01108	Prbd.g_01457
OG0000897	Prar.g_01106	Prbd.g_01455
OG0000898	Prar.g_01105	Prbd.g_01454
OG0000899	Prar.g_01104	Prbd.g_01453
OG0000900	Prar.g_01103	Prbd.g_01452
OG0000901	Prar.g_01100	Prbd.g_01449
OG0000902	Prar.g_01098	Prbd.g_01447
OG0000903	Prar.g_01095	Prbd.g_01444
OG0000904	Prar.g_01093	Prbd.g_01442
OG0000905	Prar.g_01088	Prbd.g_01437
OG0000906	Prar.g_01087	Prbd.g_01436
OG0000907	Prar.g_01069	Prbd.g_01433
OG0000908	Prar.g_01066	Prbd.g_01430
OG0000909	Prar.g_01065	Prbd.g_01429
OG0000910	Prar.g_01064	Prbd.g_01428
OG0000911	Prar.g_01062	Prbd.g_01426
OG0000912	Prar.g_01061	Prbd.g_01425
OG0000913	Prar.g_01060	Prbd.g_01424
OG0000914	Prar.g_01059	Prbd.g_01423
OG0000915	Prar.g_01058	Prbd.g_01422
OG0000916	Prar.g_01057	Prbd.g_01421
OG0000917	Prar.g_01056	Prbd.g_01420
OG0000918	Prar.g_01055	Prbd.g_01419
OG0000919	Prar.g_01054	Prbd.g_01418
OG0000920	Prar.g_01053	Prbd.g_01417
OG0000921	Prar.g_01052	Prbd.g_01416
OG0000922	Prar.g_01051	Prbd.g_01415
OG0000923	Prar.g_01047	Prbd.g_01411
OG0000924	Prar.g_01046	Prbd.g_01410
OG0000925	Prar.g_01045	Prbd.g_01409
OG0000926	Prar.g_01044	Prbd.g_01408
OG0000927	Prar.g_01042	Prbd.g_01406
OG0000928	Prar.g_01041	Prbd.g_01405
OG0000929	Prar.g_01040	Prbd.g_01404
OG0000930	Prar.g_01039	Prbd.g_01403
OG0000931	Prar.g_01038	Prbd.g_01402
OG0000932	Prar.g_01037	Prbd.g_01401
OG0000933	Prar.g_01033	Prbd.g_01397
OG0000934	Prar.g_01031	Prbd.g_01395
OG0000935	Prar.g_01030	Prbd.g_01394
OG0000936	Prar.g_01029	Prbd.g_01393
OG0000937	Prar.g_01028	Prbd.g_01392
OG0000938	Prar.g_01026	Prbd.g_01390
OG0000939	Prar.g_01025	Prbd.g_01389
OG0000940	Prar.g_01019	Prbd.g_01382
OG0000941	Prar.g_01017	Prbd.g_01380
OG0000942	Prar.g_01015	Prbd.g_01378
OG0000943	Prar.g_01014	Prbd.g_01377
OG0000944	Prar.g_01013	Prbd.g_01376
OG0000945	Prar.g_01012	Prbd.g_01375
OG0000946	Prar.g_00617	Prbd.g_01371
OG0000947	Prar.g_00619	Prbd.g_01369
OG0000948	Prar.g_00620	Prbd.g_01368
OG0000949	Prar.g_00623	Prbd.g_01365
OG0000950	Prar.g_00628	Prbd.g_01360
OG0000951	Prar.g_00632	Prbd.g_01356
OG0000952	Prar.g_00636	Prbd.g_01352
OG0000953	Prar.g_00639	Prbd.g_01349
OG0000954	Prar.g_00643	Prbd.g_01345
OG0000955	Prar.g_00644	Prbd.g_01344
OG0000956	Prar.g_00646	Prbd.g_01342
OG0000957	Prar.g_00651	Prbd.g_01337
OG0000958	Prar.g_00652	Prbd.g_01336
OG0000959	Prar.g_00656	Prbd.g_01332
OG0000960	Prar.g_00657	Prbd.g_01331
OG0000961	Prar.g_00659	Prbd.g_01329
OG0000962	Prar.g_00661	Prbd.g_01327
OG0000963	Prar.g_00664	Prbd.g_01323
OG0000964	Prar.g_00665	Prbd.g_01321
OG0000965	Prar.g_00666	Prbd.g_01320
OG0000966	Prar.g_00673	Prbd.g_01312
OG0000967	Prar.g_00677	Prbd.g_01308
OG0000968	Prar.g_00679	Prbd.g_01306
OG0000969	Prar.g_00680	Prbd.g_01305
OG0000970	Prar.g_00681	Prbd.g_01304
OG0000971	Prar.g_00682	Prbd.g_01303
OG0000972	Prar.g_00683	Prbd.g_01302
OG0000973	Prar.g_00684	Prbd.g_01301
OG0000974	Prar.g_00685	Prbd.g_01300
OG0000975	Prar.g_00686	Prbd.g_01299
OG0000976	Prar.g_00687	Prbd.g_01298
OG0000977	Prar.g_00688	Prbd.g_01297
OG0000978	Prar.g_00689	Prbd.g_01296
OG0000979	Prar.g_00692	Prbd.g_01293
OG0000980	Prar.g_00694	Prbd.g_01291
OG0000981	Prar.g_00696	Prbd.g_01289
OG0000982	Prar.g_00698	Prbd.g_01287
OG0000983	Prar.g_00699	Prbd.g_01286
OG0000984	Prar.g_00700	Prbd.g_01285
OG0000985	Prar.g_00703	Prbd.g_01282
OG0000986	Prar.g_00705	Prbd.g_01280
OG0000987	Prar.g_00706	Prbd.g_01279
OG0000988	Prar.g_00709	Prbd.g_01276
OG0000989	Prar.g_00073	Prbd.g_01273
OG0000990	Prar.g_00070	Prbd.g_01270
OG0000991	Prar.g_00069	Prbd.g_01269
OG0000992	Prar.g_00067	Prbd.g_01267
OG0000993	Prar.g_00066	Prbd.g_01266
OG0000994	Prar.g_00065	Prbd.g_01265
OG0000995	Prar.g_00061	Prbd.g_01261
OG0000996	Prar.g_00060	Prbd.g_01260
OG0000997	Prar.g_00059	Prbd.g_01259
OG0000998	Prar.g_00057	Prbd.g_01257
OG0000999	Prar.g_00056	Prbd.g_01256
OG0001000	Prar.g_00053	Prbd.g_01253
OG0001001	Prar.g_00051	Prbd.g_01251
OG0001002	Prar.g_00047	Prbd.g_01247
OG0001003	Prar.g_00046	Prbd.g_01245
OG0001004	Prar.g_00045	Prbd.g_01244
OG0001005	Prar.g_00044	Prbd.g_01243
OG0001006	Prar.g_00040	Prbd.g_01239
OG0001007	Prar.g_00038	Prbd.g_01237
OG0001008	Prar.g_00485	Prbd.g_00805
OG0001009	Prar.g_00011	Prbd.g_01210
OG0001010	Prar.g_00010	Prbd.g_01209
OG0001011	Prar.g_00009	Prbd.g_01208
OG0001012	Prar.g_00577	Prbd.g_01195
OG0001013	Prar.g_00571	Prbd.g_01189
OG0001014	Prar.g_00568	Prbd.g_01186
OG0001015	Prar.g_00567	Prbd.g_01185
OG0001016	Prar.g_00255	Prbd.g_01171
OG0001017	Prar.g_00251	Prbd.g_01167
OG0001018	Prar.g_00248	Prbd.g_01164
OG0001019	Prar.g_00239	Prbd.g_01155
OG0001020	Prar.g_00238	Prbd.g_01154
OG0001021	Prar.g_00237	Prbd.g_01153
OG0001022	Prar.g_00234	Prbd.g_01150
OG0001023	Prar.g_00233	Prbd.g_01149
OG0001024	Prar.g_00230	Prbd.g_01146
OG0001025	Prar.g_00224	Prbd.g_01140
OG0001026	Prar.g_00217	Prbd.g_01133
OG0001027	Prar.g_00216	Prbd.g_01132
OG0001028	Prar.g_00214	Prbd.g_01130
OG0001029	Prar.g_00213	Prbd.g_01128
OG0001030	Prar.g_00198	Prbd.g_01113
OG0001031	Prar.g_00141	Prbd.g_01054
OG0001032	Prar.g_00140	Prbd.g_01053
OG0001033	Prar.g_00119	Prbd.g_01032
OG0001034	Prar.g_00091	Prbd.g_01003
OG0001035	Prar.g_00333	Prbd.g_00985
OG0001036	Prar.g_00328	Prbd.g_00980
OG0001037	Prar.g_00327	Prbd.g_00979
OG0001038	Prar.g_00309	Prbd.g_00961
OG0001039	Prar.g_00306	Prbd.g_00958
OG0001040	Prar.g_00304	Prbd.g_00956
OG0001041	Prar.g_00300	Prbd.g_00952
OG0001042	Prar.g_00283	Prbd.g_00935
OG0001043	Prar.g_00282	Prbd.g_00934
OG0001044	Prar.g_00393	Prbd.g_00906
OG0001045	Prar.g_00402	Prbd.g_00897
OG0001046	Prar.g_00440	Prbd.g_00859
OG0001047	Prar.g_00487	Prbd.g_00803
OG0001048	Prar.g_00488	Prbd.g_00802
OG0001049	Prar.g_00490	Prbd.g_00800
OG0001050	Prar.g_00491	Prbd.g_00799
OG0001051	Prar.g_00492	Prbd.g_00798
OG0001052	Prar.g_00521	Prbd.g_00771
OG0001053	Prar.g_00533	Prbd.g_00759
OG0001054	Prar.g_01329	Prbd.g_00744
OG0001055	Prar.g_01347	Prbd.g_00725
OG0001056	Prar.g_01366	Prbd.g_00706
OG0001057	Prar.g_01371	Prbd.g_00701
OG0001058	Prar.g_01379	Prbd.g_00693
OG0001059	Prar.g_01383	Prbd.g_00689
OG0001060	Prar.g_01390	Prbd.g_00682
OG0001061	Prar.g_01403	Prbd.g_00669
OG0001062	Prar.g_01405	Prbd.g_00667
OG0001063	Prar.g_01407	Prbd.g_00665
OG0001064	Prar.g_01408	Prbd.g_00664
OG0001065	Prar.g_01409	Prbd.g_00663
OG0001066	Prar.g_01410	Prbd.g_00662
OG0001067	Prar.g_01411	Prbd.g_00661
OG0001068	Prar.g_01412	Prbd.g_00660
OG0001069	Prar.g_01413	Prbd.g_00659
OG0001070	Prar.g_01416	Prbd.g_00656
OG0001071	Prar.g_01417	Prbd.g_00655
OG0001072	Prar.g_01419	Prbd.g_00654
OG0001073	Prar.g_01434	Prbd.g_00640
OG0001074	Prar.g_01445	Prbd.g_00629
OG0001075	Prar.g_01446	Prbd.g_00628
OG0001076	Prar.g_01454	Prbd.g_00620
OG0001077	Prar.g_01458	Prbd.g_00616
OG0001078	Prar.g_01466	Prbd.g_00608
OG0001079	Prar.g_01477	Prbd.g_00597
OG0001080	Prar.g_01483	Prbd.g_00591
OG0001081	Prar.g_01485	Prbd.g_00589
OG0001082	Prar.g_01486	Prbd.g_00588
OG0001083	Prar.g_01491	Prbd.g_00583
OG0001084	Prar.g_01492	Prbd.g_00582
OG0001085	Prar.g_01500	Prbd.g_00574
OG0001086	Prar.g_01501	Prbd.g_00573
OG0001087	Prar.g_01518	Prbd.g_00556
OG0001088	Prar.g_01519	Prbd.g_00555
OG0001089	Prar.g_01527	Prbd.g_00547
OG0001090	Prar.g_01600	Prbd.g_00008
OG0001091	Prar.g_01602	Prbd.g_00010
OG0001092	Prar.g_01603	Prbd.g_00011
OG0001093	Prar.g_01608	Prbd.g_00016
OG0001094	Prar.g_01678	Prbd.g_00096
OG0001095	Prar.g_01697	Prbd.g_00115
OG0001096	Prar.g_01710	Prbd.g_00128
OG0001097	Prar.g_01728	Prbd.g_00147
OG0001098	Prar.g_01744	Prbd.g_00162
OG0001099	Prar.g_01764	Prbd.g_00194
OG0001100	Prar.g_01768	Prbd.g_00198
OG0001101	Prar.g_01770	Prbd.g_00200
OG0001102	Prar.g_01773	Prbd.g_00203
OG0001103	Prar.g_01775	Prbd.g_00205
OG0001104	Prar.g_01796	Prbd.g_00227
OG0001105	Prar.g_01800	Prbd.g_00231
OG0001106	Prar.g_01824	Prbd.g_00255
