Orthogroup	Prar	Prag
OG0000565	Prar.g_01391	Prag.g_00540
OG0000566	Prar.g_01393	Prag.g_00542
OG0000567	Prar.g_01397	Prag.g_00546
OG0000568	Prar.g_01398	Prag.g_00547
OG0000569	Prar.g_01399	Prag.g_00548
OG0000570	Prar.g_01400	Prag.g_00549
OG0000571	Prar.g_01402	Prag.g_00551
OG0000572	Prar.g_01415	Prag.g_00564
OG0000573	Prar.g_01422	Prag.g_00570
OG0000574	Prar.g_01423	Prag.g_00571
OG0000575	Prar.g_01427	Prag.g_00575
OG0000576	Prar.g_01429	Prag.g_00577
OG0000577	Prar.g_01430	Prag.g_00578
OG0000578	Prar.g_01431	Prag.g_00579
OG0000579	Prar.g_01432	Prag.g_00580
OG0000580	Prar.g_01433	Prag.g_00581
OG0000581	Prar.g_01435	Prag.g_00583
OG0000582	Prar.g_01438	Prag.g_00586
OG0000583	Prar.g_01439	Prag.g_00587
OG0000584	Prar.g_01440	Prag.g_00588
OG0000585	Prar.g_01442	Prag.g_00590
OG0000586	Prar.g_01443	Prag.g_00591
OG0000587	Prar.g_01444	Prag.g_00592
OG0000588	Prar.g_01448	Prag.g_00596
OG0000589	Prar.g_01451	Prag.g_00599
OG0000590	Prar.g_01452	Prag.g_00600
OG0000591	Prar.g_01455	Prag.g_00603
OG0000592	Prar.g_01456	Prag.g_00604
OG0000593	Prar.g_01462	Prag.g_00610
OG0000594	Prar.g_01463	Prag.g_00611
OG0000595	Prar.g_01464	Prag.g_00612
OG0000596	Prar.g_01468	Prag.g_00616
OG0000597	Prar.g_01470	Prag.g_00618
OG0000598	Prar.g_01471	Prag.g_00619
OG0000599	Prar.g_01474	Prag.g_00622
OG0000600	Prar.g_01475	Prag.g_00623
OG0000601	Prar.g_01476	Prag.g_00624
OG0000602	Prar.g_01478	Prag.g_00626
OG0000603	Prar.g_01479	Prag.g_00627
OG0000604	Prar.g_01480	Prag.g_00628
OG0000605	Prar.g_01481	Prag.g_00629
OG0000606	Prar.g_01484	Prag.g_00632
OG0000607	Prar.g_01487	Prag.g_00635
OG0000608	Prar.g_01488	Prag.g_00636
OG0000609	Prar.g_01489	Prag.g_00637
OG0000610	Prar.g_01494	Prag.g_00642
OG0000611	Prar.g_01497	Prag.g_00645
OG0000612	Prar.g_01498	Prag.g_00646
OG0000613	Prar.g_01503	Prag.g_00651
OG0000614	Prar.g_01522	Prag.g_00670
OG0000615	Prar.g_01530	Prag.g_00678
OG0000616	Prar.g_01534	Prag.g_00682
OG0000617	Prar.g_01605	Prag.g_00698
OG0000618	Prar.g_01606	Prag.g_00699
OG0000619	Prar.g_01607	Prag.g_00700
OG0000620	Prar.g_01610	Prag.g_00703
OG0000621	Prar.g_01611	Prag.g_00704
OG0000622	Prar.g_01612	Prag.g_00705
OG0000623	Prar.g_01613	Prag.g_00706
OG0000624	Prar.g_01614	Prag.g_00707
OG0000625	Prar.g_01615	Prag.g_00708
OG0000626	Prar.g_01616	Prag.g_00709
OG0000627	Prar.g_01617	Prag.g_00710
OG0000628	Prar.g_01618	Prag.g_00711
OG0000629	Prar.g_01619	Prag.g_00712
OG0000630	Prar.g_01622	Prag.g_00715
OG0000631	Prar.g_01675	Prag.g_00797
OG0000632	Prar.g_01676	Prag.g_00798
OG0000633	Prar.g_01677	Prag.g_00799
OG0000634	Prar.g_01680	Prag.g_00802
OG0000635	Prar.g_01681	Prag.g_00803
OG0000636	Prar.g_01683	Prag.g_00805
OG0000637	Prar.g_01685	Prag.g_00807
OG0000638	Prar.g_01686	Prag.g_00808
OG0000639	Prar.g_01687	Prag.g_00809
OG0000640	Prar.g_01688	Prag.g_00810
OG0000641	Prar.g_01692	Prag.g_00814
OG0000642	Prar.g_01693	Prag.g_00815
OG0000643	Prar.g_01694	Prag.g_00816
OG0000644	Prar.g_01695	Prag.g_00817
OG0000645	Prar.g_01696	Prag.g_00818
OG0000646	Prar.g_01698	Prag.g_00820
OG0000647	Prar.g_01699	Prag.g_00821
OG0000648	Prar.g_01701	Prag.g_00823
OG0000649	Prar.g_01702	Prag.g_00824
OG0000650	Prar.g_01703	Prag.g_00825
OG0000651	Prar.g_01704	Prag.g_00826
OG0000652	Prar.g_01705	Prag.g_00827
OG0000653	Prar.g_01707	Prag.g_00829
OG0000654	Prar.g_01708	Prag.g_00830
OG0000655	Prar.g_01709	Prag.g_00831
OG0000656	Prar.g_01712	Prag.g_00834
OG0000657	Prar.g_01719	Prag.g_00840
OG0000658	Prar.g_01720	Prag.g_00841
OG0000659	Prar.g_01721	Prag.g_00842
OG0000660	Prar.g_01725	Prag.g_00846
OG0000661	Prar.g_01727	Prag.g_00848
OG0000662	Prar.g_01729	Prag.g_00850
OG0000663	Prar.g_01731	Prag.g_00852
OG0000664	Prar.g_01732	Prag.g_00853
OG0000665	Prar.g_01736	Prag.g_00857
OG0000666	Prar.g_01737	Prag.g_00858
OG0000667	Prar.g_01742	Prag.g_00862
OG0000668	Prar.g_01759	Prag.g_00892
OG0000669	Prar.g_01767	Prag.g_00898
OG0000670	Prar.g_01769	Prag.g_00900
OG0000671	Prar.g_01771	Prag.g_00902
OG0000672	Prar.g_01774	Prag.g_00904
OG0000673	Prar.g_01777	Prag.g_00907
OG0000674	Prar.g_01779	Prag.g_00909
OG0000675	Prar.g_01780	Prag.g_00910
OG0000676	Prar.g_01782	Prag.g_00912
OG0000677	Prar.g_01783	Prag.g_00913
OG0000678	Prar.g_01785	Prag.g_00915
OG0000679	Prar.g_01789	Prag.g_00919
OG0000680	Prar.g_01790	Prag.g_00920
OG0000681	Prar.g_01792	Prag.g_00922
OG0000682	Prar.g_01793	Prag.g_00923
OG0000683	Prar.g_01794	Prag.g_00924
OG0000684	Prar.g_01795	Prag.g_00926
OG0000685	Prar.g_01797	Prag.g_00928
OG0000686	Prar.g_01798	Prag.g_00929
OG0000687	Prar.g_01799	Prag.g_00930
OG0000688	Prar.g_01802	Prag.g_00933
OG0000689	Prar.g_01803	Prag.g_00934
OG0000690	Prar.g_01804	Prag.g_00935
OG0000691	Prar.g_01805	Prag.g_00936
OG0000692	Prar.g_01807	Prag.g_00938
OG0000693	Prar.g_01808	Prag.g_00939
OG0000694	Prar.g_01809	Prag.g_00940
OG0000695	Prar.g_01811	Prag.g_00942
OG0000696	Prar.g_01812	Prag.g_00943
OG0000697	Prar.g_01813	Prag.g_00944
OG0000698	Prar.g_01816	Prag.g_00947
OG0000699	Prar.g_01817	Prag.g_00948
OG0000700	Prar.g_01818	Prag.g_00949
OG0000701	Prar.g_01819	Prag.g_00950
OG0000702	Prar.g_01821	Prag.g_00952
OG0000703	Prar.g_01822	Prag.g_00953
OG0000704	Prar.g_01823	Prag.g_00954
OG0000705	Prar.g_01827	Prag.g_00958
OG0000706	Prar.g_01828	Prag.g_00959
OG0000707	Prar.g_01829	Prag.g_00960
OG0000708	Prar.g_01830	Prag.g_00961
OG0000709	Prar.g_01834	Prag.g_00965
OG0000710	Prar.g_01837	Prag.g_00968
OG0000711	Prar.g_01853	Prag.g_00985
OG0000712	Prar.g_01855	Prag.g_00987
OG0000713	Prar.g_01856	Prag.g_00988
OG0000714	Prar.g_01857	Prag.g_00989
OG0000715	Prar.g_01859	Prag.g_00991
OG0000716	Prar.g_01861	Prag.g_00993
OG0000717	Prar.g_01862	Prag.g_00994
OG0000718	Prar.g_01873	Prag.g_01005
OG0000719	Prar.g_01875	Prag.g_01007
OG0000720	Prar.g_01884	Prag.g_01016
OG0000721	Prar.g_01886	Prag.g_01018
OG0000722	Prar.g_01887	Prag.g_01019
OG0000723	Prar.g_01890	Prag.g_01022
OG0000724	Prar.g_01899	Prag.g_01031
OG0000725	Prar.g_01905	Prag.g_01037
OG0000726	Prar.g_01906	Prag.g_01038
OG0000727	Prar.g_01907	Prag.g_01039
OG0000728	Prar.g_01909	Prag.g_01041
OG0000729	Prar.g_01955	Prag.g_01087
OG0000730	Prar.g_01324	Prag.g_01091
OG0000731	Prar.g_01320	Prag.g_01095
OG0000732	Prar.g_01314	Prag.g_01102
OG0000733	Prar.g_01295	Prag.g_01121
OG0000734	Prar.g_01278	Prag.g_01138
OG0000735	Prar.g_01276	Prag.g_01140
OG0000736	Prar.g_01275	Prag.g_01141
OG0000737	Prar.g_01274	Prag.g_01142
OG0000738	Prar.g_01270	Prag.g_01146
OG0000739	Prar.g_01269	Prag.g_01147
OG0000740	Prar.g_01268	Prag.g_01148
OG0000741	Prar.g_01267	Prag.g_01149
OG0000742	Prar.g_01264	Prag.g_01152
OG0000743	Prar.g_01262	Prag.g_01154
OG0000744	Prar.g_01261	Prag.g_01155
OG0000745	Prar.g_01260	Prag.g_01156
OG0000746	Prar.g_01258	Prag.g_01158
OG0000747	Prar.g_01257	Prag.g_01159
OG0000748	Prar.g_01254	Prag.g_01162
OG0000749	Prar.g_01253	Prag.g_01163
OG0000750	Prar.g_01252	Prag.g_01164
OG0000751	Prar.g_01250	Prag.g_01166
OG0000752	Prar.g_01248	Prag.g_01168
OG0000753	Prar.g_01245	Prag.g_01171
OG0000754	Prar.g_01242	Prag.g_01174
OG0000755	Prar.g_01239	Prag.g_01177
OG0000756	Prar.g_01238	Prag.g_01178
OG0000757	Prar.g_01232	Prag.g_01184
OG0000758	Prar.g_01231	Prag.g_01185
OG0000759	Prar.g_01230	Prag.g_01186
OG0000760	Prar.g_01229	Prag.g_01187
OG0000761	Prar.g_01228	Prag.g_01188
OG0000762	Prar.g_01227	Prag.g_01189
OG0000763	Prar.g_01225	Prag.g_01191
OG0000764	Prar.g_01224	Prag.g_01192
OG0000765	Prar.g_01215	Prag.g_01201
OG0000766	Prar.g_01214	Prag.g_01202
OG0000767	Prar.g_01212	Prag.g_01204
OG0000768	Prar.g_01211	Prag.g_01205
OG0000769	Prar.g_01209	Prag.g_01207
OG0000770	Prar.g_01207	Prag.g_01209
OG0000771	Prar.g_00376	Prag.g_01219
OG0000772	Prar.g_00976	Prag.g_01328
OG0000773	Prar.g_00964	Prag.g_01344
OG0000774	Prar.g_00962	Prag.g_01346
OG0000775	Prar.g_00960	Prag.g_01350
OG0000776	Prar.g_00959	Prag.g_01351
OG0000777	Prar.g_00958	Prag.g_01352
OG0000778	Prar.g_00957	Prag.g_01353
OG0000779	Prar.g_00953	Prag.g_01357
OG0000780	Prar.g_00952	Prag.g_01358
OG0000781	Prar.g_00949	Prag.g_01361
OG0000782	Prar.g_00948	Prag.g_01362
OG0000783	Prar.g_00947	Prag.g_01363
OG0000784	Prar.g_00946	Prag.g_01364
OG0000785	Prar.g_00944	Prag.g_01366
OG0000786	Prar.g_00942	Prag.g_01368
OG0000787	Prar.g_00941	Prag.g_01369
OG0000788	Prar.g_00924	Prag.g_01376
OG0000789	Prar.g_00921	Prag.g_01379
OG0000790	Prar.g_00906	Prag.g_01394
OG0000791	Prar.g_00904	Prag.g_01396
OG0000792	Prar.g_00903	Prag.g_01397
OG0000793	Prar.g_00900	Prag.g_01400
OG0000794	Prar.g_00899	Prag.g_01401
OG0000795	Prar.g_00898	Prag.g_01402
OG0000796	Prar.g_00894	Prag.g_01406
OG0000797	Prar.g_00893	Prag.g_01407
OG0000798	Prar.g_00866	Prag.g_01430
OG0000799	Prar.g_00357	Prag.g_01470
OG0000800	Prar.g_00356	Prag.g_01471
OG0000801	Prar.g_00355	Prag.g_01472
OG0000802	Prar.g_00353	Prag.g_01474
OG0000803	Prar.g_00351	Prag.g_01476
OG0000804	Prar.g_00350	Prag.g_01477
OG0000805	Prar.g_00348	Prag.g_01479
OG0000806	Prar.g_00346	Prag.g_01481
OG0000807	Prar.g_00345	Prag.g_01482
OG0000808	Prar.g_00344	Prag.g_01483
OG0000809	Prar.g_00341	Prag.g_01486
OG0000810	Prar.g_00340	Prag.g_01487
OG0000811	Prar.g_00336	Prag.g_01493
OG0000812	Prar.g_00842	Prag.g_01495
OG0000813	Prar.g_00841	Prag.g_01496
OG0000814	Prar.g_00839	Prag.g_01498
OG0000815	Prar.g_00838	Prag.g_01499
OG0000816	Prar.g_00836	Prag.g_01501
OG0000817	Prar.g_00835	Prag.g_01502
OG0000818	Prar.g_00830	Prag.g_01507
OG0000819	Prar.g_00829	Prag.g_01508
OG0000820	Prar.g_00828	Prag.g_01509
OG0000821	Prar.g_00824	Prag.g_01512
OG0000822	Prar.g_00823	Prag.g_01513
OG0000823	Prar.g_00822	Prag.g_01514
OG0000824	Prar.g_00819	Prag.g_01517
OG0000825	Prar.g_00818	Prag.g_01518
OG0000826	Prar.g_00817	Prag.g_01519
OG0000827	Prar.g_00816	Prag.g_01520
OG0000828	Prar.g_00813	Prag.g_01524
OG0000829	Prar.g_00812	Prag.g_01525
OG0000830	Prar.g_00811	Prag.g_01526
OG0000831	Prar.g_00809	Prag.g_01528
OG0000832	Prar.g_00803	Prag.g_01534
OG0000833	Prar.g_00795	Prag.g_01542
OG0000834	Prar.g_00794	Prag.g_01543
OG0000835	Prar.g_00793	Prag.g_01544
OG0000836	Prar.g_00792	Prag.g_01545
OG0000837	Prar.g_00791	Prag.g_01546
OG0000838	Prar.g_00789	Prag.g_01548
OG0000839	Prar.g_00788	Prag.g_01549
OG0000840	Prar.g_00787	Prag.g_01550
OG0000841	Prar.g_00786	Prag.g_01551
OG0000842	Prar.g_00785	Prag.g_01552
OG0000843	Prar.g_00784	Prag.g_01553
OG0000844	Prar.g_00783	Prag.g_01554
OG0000845	Prar.g_00782	Prag.g_01555
OG0000846	Prar.g_00781	Prag.g_01556
OG0000847	Prar.g_00780	Prag.g_01557
OG0000848	Prar.g_00779	Prag.g_01558
OG0000849	Prar.g_00778	Prag.g_01559
OG0000850	Prar.g_00776	Prag.g_01561
OG0000851	Prar.g_00775	Prag.g_01562
OG0000852	Prar.g_00774	Prag.g_01563
OG0000853	Prar.g_00770	Prag.g_01567
OG0000854	Prar.g_00768	Prag.g_01569
OG0000855	Prar.g_00767	Prag.g_01570
OG0000856	Prar.g_00753	Prag.g_01583
OG0000857	Prar.g_00725	Prag.g_01611
OG0000858	Prar.g_01149	Prag.g_01663
OG0000859	Prar.g_01148	Prag.g_01664
OG0000860	Prar.g_01141	Prag.g_01671
OG0000861	Prar.g_01140	Prag.g_01672
OG0000862	Prar.g_01139	Prag.g_01673
OG0000863	Prar.g_01137	Prag.g_01675
OG0000864	Prar.g_01136	Prag.g_01676
OG0000865	Prar.g_01135	Prag.g_01677
OG0000866	Prar.g_01134	Prag.g_01678
OG0000867	Prar.g_01133	Prag.g_01679
OG0000868	Prar.g_01132	Prag.g_01680
OG0000869	Prar.g_01128	Prag.g_01684
OG0000870	Prar.g_01123	Prag.g_01689
OG0000871	Prar.g_01122	Prag.g_01690
OG0000872	Prar.g_01121	Prag.g_01691
OG0000873	Prar.g_01965	Prag.g_01694
OG0000874	Prar.g_01968	Prag.g_01697
OG0000875	Prar.g_01969	Prag.g_01698
OG0000876	Prar.g_01970	Prag.g_01699
OG0000877	Prar.g_01963	Prag.g_01701
OG0000878	Prar.g_01962	Prag.g_01702
OG0000879	Prar.g_01961	Prag.g_01703
OG0000880	Prar.g_01960	Prag.g_01704
OG0000881	Prar.g_00595, Prar.g_01956	Prag.g_01708
OG0000882	Prar.g_00600	Prag.g_01713
OG0000883	Prar.g_00601	Prag.g_01715
OG0000884	Prar.g_00603	Prag.g_01717
OG0000885	Prar.g_00604	Prag.g_01718
OG0000886	Prar.g_00605	Prag.g_01719
OG0000887	Prar.g_00606	Prag.g_01720
OG0000888	Prar.g_00608	Prag.g_01722
OG0000889	Prar.g_00610	Prag.g_01724
OG0000890	Prar.g_00611	Prag.g_01725
OG0000891	Prar.g_00612	Prag.g_01726
OG0000892	Prar.g_01119	Prag.g_01728
OG0000893	Prar.g_01114	Prag.g_01732
OG0000894	Prar.g_01112	Prag.g_01734
OG0000895	Prar.g_01109	Prag.g_01737
OG0000896	Prar.g_01108	Prag.g_01738
OG0000897	Prar.g_01106	Prag.g_01740
OG0000898	Prar.g_01105	Prag.g_01741
OG0000899	Prar.g_01104	Prag.g_01742
OG0000900	Prar.g_01103	Prag.g_01743
OG0000901	Prar.g_01100	Prag.g_01746
OG0000902	Prar.g_01098	Prag.g_01748
OG0000903	Prar.g_01095	Prag.g_01751
OG0000904	Prar.g_01093	Prag.g_01753
OG0000905	Prar.g_01088	Prag.g_01757
OG0000906	Prar.g_01087	Prag.g_01758
OG0000907	Prar.g_01069	Prag.g_01762
OG0000908	Prar.g_01066	Prag.g_01765
OG0000909	Prar.g_01065	Prag.g_01766
OG0000910	Prar.g_01064	Prag.g_01767
OG0000911	Prar.g_01062	Prag.g_01769
OG0000912	Prar.g_01061	Prag.g_01770
OG0000913	Prar.g_01060	Prag.g_01771
OG0000914	Prar.g_01059	Prag.g_01772
OG0000915	Prar.g_01058	Prag.g_01773
OG0000916	Prar.g_01057	Prag.g_01774
OG0000917	Prar.g_01056	Prag.g_01775
OG0000918	Prar.g_01055	Prag.g_01776
OG0000919	Prar.g_01054	Prag.g_01777
OG0000920	Prar.g_01053	Prag.g_01778
OG0000921	Prar.g_01052	Prag.g_01779
OG0000922	Prar.g_01051	Prag.g_01780
OG0000923	Prar.g_01047	Prag.g_01784
OG0000924	Prar.g_01046	Prag.g_01785
OG0000925	Prar.g_01045	Prag.g_01786
OG0000926	Prar.g_01044	Prag.g_01787
OG0000927	Prar.g_01042	Prag.g_01789
OG0000928	Prar.g_01041	Prag.g_01790
OG0000929	Prar.g_01040	Prag.g_01791
OG0000930	Prar.g_01039	Prag.g_01792
OG0000931	Prar.g_01038	Prag.g_01793
OG0000932	Prar.g_01037	Prag.g_01794
OG0000933	Prar.g_01033	Prag.g_01798
OG0000934	Prar.g_01031	Prag.g_01800
OG0000935	Prar.g_01030	Prag.g_01801
OG0000936	Prar.g_01029	Prag.g_01802
OG0000937	Prar.g_01028	Prag.g_01803
OG0000938	Prar.g_01026	Prag.g_01805
OG0000939	Prar.g_01025	Prag.g_01806
OG0000940	Prar.g_01019	Prag.g_01813
OG0000941	Prar.g_01017	Prag.g_01815
OG0000942	Prar.g_01015	Prag.g_01817
OG0000943	Prar.g_01014	Prag.g_01818
OG0000944	Prar.g_01013	Prag.g_01819
OG0000945	Prar.g_01012	Prag.g_01820
OG0000946	Prar.g_00617	Prag.g_01824
OG0000947	Prar.g_00619	Prag.g_01826
OG0000948	Prar.g_00620	Prag.g_01827
OG0000949	Prar.g_00623	Prag.g_01830
OG0000950	Prar.g_00628	Prag.g_01835
OG0000951	Prar.g_00632	Prag.g_01839
OG0000952	Prar.g_00636	Prag.g_01843
OG0000953	Prar.g_00639	Prag.g_01846
OG0000954	Prar.g_00643	Prag.g_01850
OG0000955	Prar.g_00644	Prag.g_01851
OG0000956	Prar.g_00646	Prag.g_01853
OG0000957	Prar.g_00651	Prag.g_01859
OG0000958	Prar.g_00652	Prag.g_01860
OG0000959	Prar.g_00656	Prag.g_01864
OG0000960	Prar.g_00657	Prag.g_01865
OG0000961	Prar.g_00659	Prag.g_01867
OG0000962	Prar.g_00661	Prag.g_01869
OG0000963	Prar.g_00664	Prag.g_01873
OG0000964	Prar.g_00665	Prag.g_01874
OG0000965	Prar.g_00666	Prag.g_01875
OG0000966	Prar.g_00673	Prag.g_01882
OG0000967	Prar.g_00677	Prag.g_01886
OG0000968	Prar.g_00679	Prag.g_01888
OG0000969	Prar.g_00680	Prag.g_01889
OG0000970	Prar.g_00681	Prag.g_01890
OG0000971	Prar.g_00682	Prag.g_01891
OG0000972	Prar.g_00683	Prag.g_01892
OG0000973	Prar.g_00684	Prag.g_01893
OG0000974	Prar.g_00685	Prag.g_01894
OG0000975	Prar.g_00686	Prag.g_01895
OG0000976	Prar.g_00687	Prag.g_01896
OG0000977	Prar.g_00688	Prag.g_01897
OG0000978	Prar.g_00689	Prag.g_01898
OG0000979	Prar.g_00692	Prag.g_01901
OG0000980	Prar.g_00694	Prag.g_01903
OG0000981	Prar.g_00696	Prag.g_01905
OG0000982	Prar.g_00698	Prag.g_01907
OG0000983	Prar.g_00699	Prag.g_01908
OG0000984	Prar.g_00700	Prag.g_01909
OG0000985	Prar.g_00703	Prag.g_01912
OG0000986	Prar.g_00705	Prag.g_01914
OG0000987	Prar.g_00706	Prag.g_01915
OG0000988	Prar.g_00709	Prag.g_01918
OG0000989	Prar.g_00073	Prag.g_01922
OG0000990	Prar.g_00070	Prag.g_01925
OG0000991	Prar.g_00069	Prag.g_01926
OG0000992	Prar.g_00067	Prag.g_01928
OG0000993	Prar.g_00066	Prag.g_01929
OG0000994	Prar.g_00065	Prag.g_01930
OG0000995	Prar.g_00061	Prag.g_01934
OG0000996	Prar.g_00060	Prag.g_01935
OG0000997	Prar.g_00059	Prag.g_01936
OG0000998	Prar.g_00057	Prag.g_01938
OG0000999	Prar.g_00056	Prag.g_01939
OG0001000	Prar.g_00053	Prag.g_01942
OG0001001	Prar.g_00051	Prag.g_01944
OG0001002	Prar.g_00047	Prag.g_01948
OG0001003	Prar.g_00046	Prag.g_01949
OG0001004	Prar.g_00045	Prag.g_01950
OG0001005	Prar.g_00044	Prag.g_01951
OG0001006	Prar.g_00040	Prag.g_01955
OG0001007	Prar.g_00038	Prag.g_01957
OG0001008	Prar.g_00485	Prag.g_00416
OG0001009	Prar.g_00011	Prag.g_00027
OG0001010	Prar.g_00010	Prag.g_00028
OG0001011	Prar.g_00009	Prag.g_00029
OG0001012	Prar.g_00577	Prag.g_00043
OG0001013	Prar.g_00571	Prag.g_00048
OG0001014	Prar.g_00568	Prag.g_00051
OG0001015	Prar.g_00567	Prag.g_00052
OG0001016	Prar.g_00255	Prag.g_00067
OG0001017	Prar.g_00251	Prag.g_00071
OG0001018	Prar.g_00248	Prag.g_00074
OG0001019	Prar.g_00239	Prag.g_00083
OG0001020	Prar.g_00238	Prag.g_00084
OG0001021	Prar.g_00237	Prag.g_00085
OG0001022	Prar.g_00234	Prag.g_00087
OG0001023	Prar.g_00233	Prag.g_00088
OG0001024	Prar.g_00230	Prag.g_00091
OG0001025	Prar.g_00224	Prag.g_00097
OG0001026	Prar.g_00217	Prag.g_00104
OG0001027	Prar.g_00216	Prag.g_00105
OG0001028	Prar.g_00214	Prag.g_00107
OG0001029	Prar.g_00213	Prag.g_00108
OG0001030	Prar.g_00198	Prag.g_00123
OG0001031	Prar.g_00141	Prag.g_00179
OG0001032	Prar.g_00140	Prag.g_00180
OG0001033	Prar.g_00119	Prag.g_00201
OG0001034	Prar.g_00091	Prag.g_00229
OG0001035	Prar.g_00333	Prag.g_00246
OG0001036	Prar.g_00328	Prag.g_00250
OG0001037	Prar.g_00327	Prag.g_00251
OG0001038	Prar.g_00309	Prag.g_00269
OG0001039	Prar.g_00306	Prag.g_00272
OG0001040	Prar.g_00304	Prag.g_00274
OG0001041	Prar.g_00300	Prag.g_00278
OG0001042	Prar.g_00283	Prag.g_00295
OG0001043	Prar.g_00282	Prag.g_00296
OG0001044	Prar.g_00393	Prag.g_00328
OG0001045	Prar.g_00402	Prag.g_00337
OG0001046	Prar.g_00440	Prag.g_00372
OG0001047	Prar.g_00487	Prag.g_00418
OG0001048	Prar.g_00488	Prag.g_00419
OG0001049	Prar.g_00490	Prag.g_00421
OG0001050	Prar.g_00491	Prag.g_00422
OG0001051	Prar.g_00492	Prag.g_00423
OG0001052	Prar.g_00521	Prag.g_00450
OG0001053	Prar.g_00533	Prag.g_00462
OG0001054	Prar.g_01329	Prag.g_00477
OG0001055	Prar.g_01347	Prag.g_00496
OG0001056	Prar.g_01366	Prag.g_00515
OG0001057	Prar.g_01371	Prag.g_00520
OG0001058	Prar.g_01379	Prag.g_00528
OG0001059	Prar.g_01383	Prag.g_00532
OG0001060	Prar.g_01390	Prag.g_00539
OG0001061	Prar.g_01403	Prag.g_00552
OG0001062	Prar.g_01405	Prag.g_00554
OG0001063	Prar.g_01407	Prag.g_00556
OG0001064	Prar.g_01408	Prag.g_00557
OG0001065	Prar.g_01409	Prag.g_00558
OG0001066	Prar.g_01410	Prag.g_00559
OG0001067	Prar.g_01411	Prag.g_00560
OG0001068	Prar.g_01412	Prag.g_00561
OG0001069	Prar.g_01413	Prag.g_00562
OG0001070	Prar.g_01416	Prag.g_00565
OG0001071	Prar.g_01417	Prag.g_00566
OG0001072	Prar.g_01419	Prag.g_00568
OG0001073	Prar.g_01434	Prag.g_00582
OG0001074	Prar.g_01445	Prag.g_00593
OG0001075	Prar.g_01446	Prag.g_00594
OG0001076	Prar.g_01454	Prag.g_00602
OG0001077	Prar.g_01458	Prag.g_00606
OG0001078	Prar.g_01466	Prag.g_00614
OG0001079	Prar.g_01477	Prag.g_00625
OG0001080	Prar.g_01483	Prag.g_00631
OG0001081	Prar.g_01485	Prag.g_00633
OG0001082	Prar.g_01486	Prag.g_00634
OG0001083	Prar.g_01491	Prag.g_00639
OG0001084	Prar.g_01492	Prag.g_00640
OG0001085	Prar.g_01500	Prag.g_00648
OG0001086	Prar.g_01501	Prag.g_00649
OG0001087	Prar.g_01518	Prag.g_00666
OG0001088	Prar.g_01519	Prag.g_00667
OG0001089	Prar.g_01527	Prag.g_00675
OG0001090	Prar.g_01600	Prag.g_00693
OG0001091	Prar.g_01602	Prag.g_00695
OG0001092	Prar.g_01603	Prag.g_00696
OG0001093	Prar.g_01608	Prag.g_00701
OG0001094	Prar.g_01678	Prag.g_00800
OG0001095	Prar.g_01697	Prag.g_00819
OG0001096	Prar.g_01710	Prag.g_00832
OG0001097	Prar.g_01728	Prag.g_00849
OG0001098	Prar.g_01744	Prag.g_00864
OG0001099	Prar.g_01764	Prag.g_00895
OG0001100	Prar.g_01768	Prag.g_00899
OG0001101	Prar.g_01770	Prag.g_00901
OG0001102	Prar.g_01773	Prag.g_00903
OG0001103	Prar.g_01775	Prag.g_00905
OG0001104	Prar.g_01796	Prag.g_00927
OG0001105	Prar.g_01800	Prag.g_00931
OG0001106	Prar.g_01824	Prag.g_00955
OG0001107	Prar.g_01831	Prag.g_00962
OG0001108	Prar.g_01835	Prag.g_00966
OG0001109	Prar.g_01836	Prag.g_00967
OG0001110	Prar.g_01838	Prag.g_00969
OG0001111	Prar.g_01839	Prag.g_00970
OG0001112	Prar.g_01840	Prag.g_00971
OG0001113	Prar.g_01841	Prag.g_00972
OG0001114	Prar.g_01842	Prag.g_00973
OG0001115	Prar.g_01844	Prag.g_00975
OG0001116	Prar.g_01845	Prag.g_00976
OG0001117	Prar.g_01846	Prag.g_00977
OG0001118	Prar.g_01847	Prag.g_00978
OG0001119	Prar.g_01848	Prag.g_00979
OG0001120	Prar.g_01850	Prag.g_00981
OG0001121	Prar.g_01298	Prag.g_01118
OG0001122	Prar.g_01876	Prag.g_01008
OG0001123	Prar.g_01880	Prag.g_01012
OG0001124	Prar.g_01882	Prag.g_01014
OG0001125	Prar.g_01883	Prag.g_01015
OG0001126	Prar.g_01893	Prag.g_01025
OG0001127	Prar.g_01894	Prag.g_01026
OG0001128	Prar.g_01896	Prag.g_01028
OG0001129	Prar.g_01897	Prag.g_01029
OG0001130	Prar.g_01898	Prag.g_01030
OG0001131	Prar.g_01935	Prag.g_01066
OG0001132	Prar.g_01944	Prag.g_01076
OG0001133	Prar.g_01309	Prag.g_01106
OG0001134	Prar.g_01296	Prag.g_01120
OG0001135	Prar.g_01293	Prag.g_01123
OG0001136	Prar.g_01266	Prag.g_01150
OG0001137	Prar.g_01255	Prag.g_01161
OG0001138	Prar.g_01237	Prag.g_01179
OG0001139	Prar.g_01236	Prag.g_01180
OG0001140	Prar.g_01235	Prag.g_01181
OG0001141	Prar.g_01234	Prag.g_01182
OG0001142	Prar.g_01233	Prag.g_01183
OG0001143	Prar.g_01226	Prag.g_01190
OG0001144	Prar.g_01221	Prag.g_01195
OG0001145	Prar.g_00963	Prag.g_01345
OG0001146	Prar.g_00951	Prag.g_01359
