Orthogroup	Prar	Prba
OG0000564	Prar.g_01388	Prba.g_01757
OG0000565	Prar.g_01391	Prba.g_01754
OG0000566	Prar.g_01393	Prba.g_01752
OG0000567	Prar.g_01397	Prba.g_01748
OG0000568	Prar.g_01398	Prba.g_01747
OG0000569	Prar.g_01399	Prba.g_01746
OG0000570	Prar.g_01400	Prba.g_01745
OG0000571	Prar.g_01402	Prba.g_01743
OG0000572	Prar.g_01415	Prba.g_01730
OG0000573	Prar.g_01422	Prba.g_01725
OG0000574	Prar.g_01423	Prba.g_01724
OG0000575	Prar.g_01427	Prba.g_01720
OG0000576	Prar.g_01429	Prba.g_01718
OG0000577	Prar.g_01430	Prba.g_01717
OG0000578	Prar.g_01431	Prba.g_01716
OG0000579	Prar.g_01432	Prba.g_01715
OG0000580	Prar.g_01433	Prba.g_01714
OG0000581	Prar.g_01435	Prba.g_01712
OG0000582	Prar.g_01438	Prba.g_01709
OG0000583	Prar.g_01439	Prba.g_01708
OG0000584	Prar.g_01440	Prba.g_01707
OG0000585	Prar.g_01442	Prba.g_01705
OG0000586	Prar.g_01443	Prba.g_01704
OG0000587	Prar.g_01444	Prba.g_01703
OG0000588	Prar.g_01448	Prba.g_01699
OG0000589	Prar.g_01451	Prba.g_01696
OG0000590	Prar.g_01452	Prba.g_01695
OG0000591	Prar.g_01455	Prba.g_01692
OG0000592	Prar.g_01456	Prba.g_01691
OG0000593	Prar.g_01462	Prba.g_01685
OG0000594	Prar.g_01463	Prba.g_01684
OG0000595	Prar.g_01464	Prba.g_01683
OG0000596	Prar.g_01468	Prba.g_01679
OG0000597	Prar.g_01470	Prba.g_01677
OG0000598	Prar.g_01471	Prba.g_01676
OG0000599	Prar.g_01474	Prba.g_01673
OG0000600	Prar.g_01475	Prba.g_01672
OG0000601	Prar.g_01476	Prba.g_01671
OG0000602	Prar.g_01478	Prba.g_01669
OG0000603	Prar.g_01479	Prba.g_01668
OG0000604	Prar.g_01480	Prba.g_01667
OG0000605	Prar.g_01481	Prba.g_01666
OG0000606	Prar.g_01484	Prba.g_01663
OG0000607	Prar.g_01487	Prba.g_01660
OG0000608	Prar.g_01488	Prba.g_01659
OG0000609	Prar.g_01489	Prba.g_01658
OG0000610	Prar.g_01494	Prba.g_01653
OG0000611	Prar.g_01497	Prba.g_01650
OG0000612	Prar.g_01498	Prba.g_01649
OG0000613	Prar.g_01503	Prba.g_01644
OG0000614	Prar.g_01522	Prba.g_01625
OG0000615	Prar.g_01530	Prba.g_01617
OG0000616	Prar.g_01534	Prba.g_01613
OG0000617	Prar.g_01605	Prba.g_01588
OG0000618	Prar.g_01606	Prba.g_01587
OG0000619	Prar.g_01607	Prba.g_01586
OG0000620	Prar.g_01610	Prba.g_01583
OG0000621	Prar.g_01611	Prba.g_01582
OG0000622	Prar.g_01612	Prba.g_01581
OG0000623	Prar.g_01613	Prba.g_01580
OG0000624	Prar.g_01614	Prba.g_01579
OG0000625	Prar.g_01615	Prba.g_01578
OG0000626	Prar.g_01616	Prba.g_01577
OG0000627	Prar.g_01617	Prba.g_01576
OG0000628	Prar.g_01618	Prba.g_01575
OG0000629	Prar.g_01619	Prba.g_01574
OG0000630	Prar.g_01622	Prba.g_01571
OG0000631	Prar.g_01675	Prba.g_01508
OG0000632	Prar.g_01676	Prba.g_01507
OG0000633	Prar.g_01677	Prba.g_01506
OG0000634	Prar.g_01680	Prba.g_01503
OG0000635	Prar.g_01681	Prba.g_01502
OG0000636	Prar.g_01683	Prba.g_01500
OG0000637	Prar.g_01685	Prba.g_01498
OG0000638	Prar.g_01686	Prba.g_01497
OG0000639	Prar.g_01687	Prba.g_01496
OG0000640	Prar.g_01688	Prba.g_01495
OG0000641	Prar.g_01692	Prba.g_01491
OG0000642	Prar.g_01693	Prba.g_01490
OG0000643	Prar.g_01694	Prba.g_01489
OG0000644	Prar.g_01695	Prba.g_01488
OG0000645	Prar.g_01696	Prba.g_01487
OG0000646	Prar.g_01698	Prba.g_01485
OG0000647	Prar.g_01699	Prba.g_01484
OG0000648	Prar.g_01701	Prba.g_01482
OG0000649	Prar.g_01702	Prba.g_01481
OG0000650	Prar.g_01703	Prba.g_01480
OG0000651	Prar.g_01704	Prba.g_01479
OG0000652	Prar.g_01705	Prba.g_01478
OG0000653	Prar.g_01707	Prba.g_01476
OG0000654	Prar.g_01708	Prba.g_01475
OG0000655	Prar.g_01709	Prba.g_01474
OG0000656	Prar.g_01712	Prba.g_01471
OG0000657	Prar.g_01719	Prba.g_01463
OG0000658	Prar.g_01720	Prba.g_01462
OG0000659	Prar.g_01721	Prba.g_01461
OG0000660	Prar.g_01725	Prba.g_01457
OG0000661	Prar.g_01727	Prba.g_01455
OG0000662	Prar.g_01729	Prba.g_01453
OG0000663	Prar.g_01731	Prba.g_01451
OG0000664	Prar.g_01732	Prba.g_01450
OG0000665	Prar.g_01736	Prba.g_01446
OG0000666	Prar.g_01737	Prba.g_01445
OG0000667	Prar.g_01742	Prba.g_01441
OG0000668	Prar.g_01759	Prba.g_01411
OG0000669	Prar.g_01767	Prba.g_01404
OG0000670	Prar.g_01769	Prba.g_01402
OG0000671	Prar.g_01771	Prba.g_01400
OG0000672	Prar.g_01774	Prba.g_01397
OG0000673	Prar.g_01777	Prba.g_01394
OG0000674	Prar.g_01779	Prba.g_01392
OG0000675	Prar.g_01780	Prba.g_01391
OG0000676	Prar.g_01782	Prba.g_01389
OG0000677	Prar.g_01783	Prba.g_01388
OG0000678	Prar.g_01785	Prba.g_01386
OG0000679	Prar.g_01789	Prba.g_01382
OG0000680	Prar.g_01790	Prba.g_01381
OG0000681	Prar.g_01792	Prba.g_01379
OG0000682	Prar.g_01793	Prba.g_01378
OG0000683	Prar.g_01794	Prba.g_01377
OG0000684	Prar.g_01795	Prba.g_01375
OG0000685	Prar.g_01797	Prba.g_01373
OG0000686	Prar.g_01798	Prba.g_01372
OG0000687	Prar.g_01799	Prba.g_01371
OG0000688	Prar.g_01802	Prba.g_01368
OG0000689	Prar.g_01803	Prba.g_01367
OG0000690	Prar.g_01804	Prba.g_01366
OG0000691	Prar.g_01805	Prba.g_01365
OG0000692	Prar.g_01807	Prba.g_01363
OG0000693	Prar.g_01808	Prba.g_01362
OG0000694	Prar.g_01809	Prba.g_01361
OG0000695	Prar.g_01811	Prba.g_01359
OG0000696	Prar.g_01812	Prba.g_01358
OG0000697	Prar.g_01813	Prba.g_01357
OG0000698	Prar.g_01816	Prba.g_01354
OG0000699	Prar.g_01817	Prba.g_01353
OG0000700	Prar.g_01818	Prba.g_01352
OG0000701	Prar.g_01819	Prba.g_01351
OG0000702	Prar.g_01821	Prba.g_01349
OG0000703	Prar.g_01822	Prba.g_01348
OG0000704	Prar.g_01823	Prba.g_01347
OG0000705	Prar.g_01827	Prba.g_01343
OG0000706	Prar.g_01828	Prba.g_01342
OG0000707	Prar.g_01829	Prba.g_01341
OG0000708	Prar.g_01830	Prba.g_01340
OG0000709	Prar.g_01834	Prba.g_01336
OG0000710	Prar.g_01837	Prba.g_01333
OG0000711	Prar.g_01853	Prba.g_01316
OG0000712	Prar.g_01855	Prba.g_01314
OG0000713	Prar.g_01856	Prba.g_01313
OG0000714	Prar.g_01857	Prba.g_01312
OG0000715	Prar.g_01859	Prba.g_01310
OG0000716	Prar.g_01861	Prba.g_01308
OG0000717	Prar.g_01862	Prba.g_01307
OG0000718	Prar.g_01873	Prba.g_01295
OG0000719	Prar.g_01875	Prba.g_01293
OG0000720	Prar.g_01884	Prba.g_01284
OG0000721	Prar.g_01886	Prba.g_01282
OG0000722	Prar.g_01887	Prba.g_01281
OG0000723	Prar.g_01890	Prba.g_01278
OG0000724	Prar.g_01899	Prba.g_01269
OG0000725	Prar.g_01905	Prba.g_01263
OG0000726	Prar.g_01906	Prba.g_01262
OG0000727	Prar.g_01907	Prba.g_01261
OG0000728	Prar.g_01909	Prba.g_01259
OG0000729	Prar.g_01955	Prba.g_01214
OG0000730	Prar.g_01324	Prba.g_00749
OG0000731	Prar.g_01320	Prba.g_00745
OG0000732	Prar.g_01314	Prba.g_00735
OG0000733	Prar.g_01295	Prba.g_00096
OG0000734	Prar.g_01278	Prba.g_00079
OG0000735	Prar.g_01276	Prba.g_00077
OG0000736	Prar.g_01275	Prba.g_00076
OG0000737	Prar.g_01274	Prba.g_00075
OG0000738	Prar.g_01270	Prba.g_00071
OG0000739	Prar.g_01269	Prba.g_00070
OG0000740	Prar.g_01268	Prba.g_00069
OG0000741	Prar.g_01267	Prba.g_00068
OG0000742	Prar.g_01264	Prba.g_00065
OG0000743	Prar.g_01262	Prba.g_00063
OG0000744	Prar.g_01261	Prba.g_00062
OG0000745	Prar.g_01260	Prba.g_00060
OG0000746	Prar.g_01258	Prba.g_00058
OG0000747	Prar.g_01257	Prba.g_00057
OG0000748	Prar.g_01254	Prba.g_00054
OG0000749	Prar.g_01253	Prba.g_00053
OG0000750	Prar.g_01252	Prba.g_00052
OG0000751	Prar.g_01250	Prba.g_00050
OG0000752	Prar.g_01248	Prba.g_00048
OG0000753	Prar.g_01245	Prba.g_00045
OG0000754	Prar.g_01242	Prba.g_00042
OG0000755	Prar.g_01239	Prba.g_00039
OG0000756	Prar.g_01238	Prba.g_00038
OG0000757	Prar.g_01232	Prba.g_00032
OG0000758	Prar.g_01231	Prba.g_00031
OG0000759	Prar.g_01230	Prba.g_00030
OG0000760	Prar.g_01229	Prba.g_00029
OG0000761	Prar.g_01228	Prba.g_00028
OG0000762	Prar.g_01227	Prba.g_00027
OG0000763	Prar.g_01225	Prba.g_00025
OG0000764	Prar.g_01224	Prba.g_00024
OG0000765	Prar.g_01215	Prba.g_00015
OG0000766	Prar.g_01214	Prba.g_00014
OG0000767	Prar.g_01212	Prba.g_00012
OG0000768	Prar.g_01211	Prba.g_00011
OG0000769	Prar.g_01209	Prba.g_00009
OG0000770	Prar.g_01207	Prba.g_00007
OG0000771	Prar.g_00376	Prba.g_01084
OG0000772	Prar.g_00976	Prba.g_01167
OG0000773	Prar.g_00964	Prba.g_01183
OG0000774	Prar.g_00962	Prba.g_01185
OG0000775	Prar.g_00960	Prba.g_01187
OG0000776	Prar.g_00959	Prba.g_01188
OG0000777	Prar.g_00958	Prba.g_01189
OG0000778	Prar.g_00957	Prba.g_01190
OG0000779	Prar.g_00953	Prba.g_01194
OG0000780	Prar.g_00952	Prba.g_01195
OG0000781	Prar.g_00949	Prba.g_01198
OG0000782	Prar.g_00948	Prba.g_01199
OG0000783	Prar.g_00947	Prba.g_01200
OG0000784	Prar.g_00946	Prba.g_01201
OG0000785	Prar.g_00944	Prba.g_01203
OG0000786	Prar.g_00942	Prba.g_01205
OG0000787	Prar.g_00941	Prba.g_01206
OG0000788	Prar.g_00924	Prba.g_00209
OG0000789	Prar.g_00921	Prba.g_00206
OG0000790	Prar.g_00906	Prba.g_00191
OG0000791	Prar.g_00904	Prba.g_00189
OG0000792	Prar.g_00903	Prba.g_00188
OG0000793	Prar.g_00900	Prba.g_00185
OG0000794	Prar.g_00899	Prba.g_00184
OG0000795	Prar.g_00898	Prba.g_00183
OG0000796	Prar.g_00894	Prba.g_00179
OG0000797	Prar.g_00893	Prba.g_00178
OG0000798	Prar.g_00866	Prba.g_00166
OG0000799	Prar.g_00357	Prba.g_00115
OG0000800	Prar.g_00356	Prba.g_00114
OG0000801	Prar.g_00355	Prba.g_00113
OG0000802	Prar.g_00353	Prba.g_00111
OG0000803	Prar.g_00351	Prba.g_00109
OG0000804	Prar.g_00350	Prba.g_00108
OG0000805	Prar.g_00348	Prba.g_00106
OG0000806	Prar.g_00346	Prba.g_00720
OG0000807	Prar.g_00345	Prba.g_00719
OG0000808	Prar.g_00344	Prba.g_00718
OG0000809	Prar.g_00341	Prba.g_00715
OG0000810	Prar.g_00340	Prba.g_00714
OG0000811	Prar.g_00336	Prba.g_00710
OG0000812	Prar.g_00842	Prba.g_00708
OG0000813	Prar.g_00841	Prba.g_00707
OG0000814	Prar.g_00839	Prba.g_00705
OG0000815	Prar.g_00838	Prba.g_00704
OG0000816	Prar.g_00836	Prba.g_00702
OG0000817	Prar.g_00835	Prba.g_00701
OG0000818	Prar.g_00830	Prba.g_00696
OG0000819	Prar.g_00829	Prba.g_00695
OG0000820	Prar.g_00828	Prba.g_00694
OG0000821	Prar.g_00824	Prba.g_00690
OG0000822	Prar.g_00823	Prba.g_00689
OG0000823	Prar.g_00822	Prba.g_00688
OG0000824	Prar.g_00819	Prba.g_00685
OG0000825	Prar.g_00818	Prba.g_00684
OG0000826	Prar.g_00817	Prba.g_00683
OG0000827	Prar.g_00816	Prba.g_00682
OG0000828	Prar.g_00813	Prba.g_00679
OG0000829	Prar.g_00812	Prba.g_00678
OG0000830	Prar.g_00811	Prba.g_00677
OG0000831	Prar.g_00809	Prba.g_00350
OG0000832	Prar.g_00803	Prba.g_00344
OG0000833	Prar.g_00795	Prba.g_00336
OG0000834	Prar.g_00794	Prba.g_00335
OG0000835	Prar.g_00793	Prba.g_00334
OG0000836	Prar.g_00792	Prba.g_00333
OG0000837	Prar.g_00791	Prba.g_00332
OG0000838	Prar.g_00789	Prba.g_00330
OG0000839	Prar.g_00788	Prba.g_00329
OG0000840	Prar.g_00787	Prba.g_00328
OG0000841	Prar.g_00786	Prba.g_00327
OG0000842	Prar.g_00785	Prba.g_00326
OG0000843	Prar.g_00784	Prba.g_00325
OG0000844	Prar.g_00783	Prba.g_00324
OG0000845	Prar.g_00782	Prba.g_00323
OG0000846	Prar.g_00781	Prba.g_00322
OG0000847	Prar.g_00780	Prba.g_00321
OG0000848	Prar.g_00779	Prba.g_00320
OG0000849	Prar.g_00778	Prba.g_00319
OG0000850	Prar.g_00776	Prba.g_00317
OG0000851	Prar.g_00775	Prba.g_00316
OG0000852	Prar.g_00774	Prba.g_00315
OG0000853	Prar.g_00770	Prba.g_00311
OG0000854	Prar.g_00768	Prba.g_00309
OG0000855	Prar.g_00767	Prba.g_00308
OG0000856	Prar.g_00753	Prba.g_00293
OG0000857	Prar.g_00725	Prba.g_00266
OG0000858	Prar.g_01149	Prba.g_00232
OG0000859	Prar.g_01148	Prba.g_00231
OG0000860	Prar.g_01141	Prba.g_00618
OG0000861	Prar.g_01140	Prba.g_00617
OG0000862	Prar.g_01139	Prba.g_00616
OG0000863	Prar.g_01137	Prba.g_00614
OG0000864	Prar.g_01136	Prba.g_00613
OG0000865	Prar.g_01135	Prba.g_00612
OG0000866	Prar.g_01134	Prba.g_00611
OG0000867	Prar.g_01133	Prba.g_00610
OG0000868	Prar.g_01132	Prba.g_00609
OG0000869	Prar.g_01128	Prba.g_00605
OG0000870	Prar.g_01123	Prba.g_00600
OG0000871	Prar.g_01122	Prba.g_00599
OG0000872	Prar.g_01121	Prba.g_00598
OG0000873	Prar.g_01965	Prba.g_00595
OG0000874	Prar.g_01968	Prba.g_00592
OG0000875	Prar.g_01969	Prba.g_00591
OG0000876	Prar.g_01970	Prba.g_00590
OG0000877	Prar.g_01963	Prba.g_00588
OG0000878	Prar.g_01962	Prba.g_00587
OG0000879	Prar.g_01961	Prba.g_00586
OG0000880	Prar.g_01960	Prba.g_00585
OG0000881	Prar.g_00595, Prar.g_01956	Prba.g_00581
OG0000882	Prar.g_00600	Prba.g_00576
OG0000883	Prar.g_00601	Prba.g_00574
OG0000884	Prar.g_00603	Prba.g_00573
OG0000885	Prar.g_00604	Prba.g_00572
OG0000886	Prar.g_00605	Prba.g_00571
OG0000887	Prar.g_00606	Prba.g_00570
OG0000888	Prar.g_00608	Prba.g_00568
OG0000889	Prar.g_00610	Prba.g_00566
OG0000890	Prar.g_00611	Prba.g_00565
OG0000891	Prar.g_00612	Prba.g_00564
OG0000892	Prar.g_01119	Prba.g_00352
OG0000893	Prar.g_01114	Prba.g_00357
OG0000894	Prar.g_01112	Prba.g_00359
OG0000895	Prar.g_01109	Prba.g_00362
OG0000896	Prar.g_01108	Prba.g_00363
OG0000897	Prar.g_01106	Prba.g_00365
OG0000898	Prar.g_01105	Prba.g_00366
OG0000899	Prar.g_01104	Prba.g_00367
OG0000900	Prar.g_01103	Prba.g_00368
OG0000901	Prar.g_01100	Prba.g_00371
OG0000902	Prar.g_01098	Prba.g_00373
OG0000903	Prar.g_01095	Prba.g_00376
OG0000904	Prar.g_01093	Prba.g_00378
OG0000905	Prar.g_01088	Prba.g_00383
OG0000906	Prar.g_01087	Prba.g_00384
OG0000907	Prar.g_01069	Prba.g_00387
OG0000908	Prar.g_01066	Prba.g_00390
OG0000909	Prar.g_01065	Prba.g_00391
OG0000910	Prar.g_01064	Prba.g_00392
OG0000911	Prar.g_01062	Prba.g_00394
OG0000912	Prar.g_01061	Prba.g_00395
OG0000913	Prar.g_01060	Prba.g_00396
OG0000914	Prar.g_01059	Prba.g_00397
OG0000915	Prar.g_01058	Prba.g_00398
OG0000916	Prar.g_01057	Prba.g_00399
OG0000917	Prar.g_01056	Prba.g_00400
OG0000918	Prar.g_01055	Prba.g_00401
OG0000919	Prar.g_01054	Prba.g_00402
OG0000920	Prar.g_01053	Prba.g_00403
OG0000921	Prar.g_01052	Prba.g_00404
OG0000922	Prar.g_01051	Prba.g_00405
OG0000923	Prar.g_01047	Prba.g_00409
OG0000924	Prar.g_01046	Prba.g_00410
OG0000925	Prar.g_01045	Prba.g_00411
OG0000926	Prar.g_01044	Prba.g_00412
OG0000927	Prar.g_01042	Prba.g_00414
OG0000928	Prar.g_01041	Prba.g_00415
OG0000929	Prar.g_01040	Prba.g_00416
OG0000930	Prar.g_01039	Prba.g_00417
OG0000931	Prar.g_01038	Prba.g_00418
OG0000932	Prar.g_01037	Prba.g_00419
OG0000933	Prar.g_01033	Prba.g_00423
OG0000934	Prar.g_01031	Prba.g_00425
OG0000935	Prar.g_01030	Prba.g_00426
OG0000936	Prar.g_01029	Prba.g_00427
OG0000937	Prar.g_01028	Prba.g_00428
OG0000938	Prar.g_01026	Prba.g_00430
OG0000939	Prar.g_01025	Prba.g_00431
OG0000940	Prar.g_01019	Prba.g_00438
OG0000941	Prar.g_01017	Prba.g_01049
OG0000942	Prar.g_01015	Prba.g_01051
OG0000943	Prar.g_01014	Prba.g_01052
OG0000944	Prar.g_01013	Prba.g_01053
OG0000945	Prar.g_01012	Prba.g_01054
OG0000946	Prar.g_00617	Prba.g_01059
OG0000947	Prar.g_00619	Prba.g_01061
OG0000948	Prar.g_00620	Prba.g_01062
OG0000949	Prar.g_00623	Prba.g_01065
OG0000950	Prar.g_00628	Prba.g_01070
OG0000951	Prar.g_00632	Prba.g_01074
OG0000952	Prar.g_00636	Prba.g_01078
OG0000953	Prar.g_00639	Prba.g_00753
OG0000954	Prar.g_00643	Prba.g_00757
OG0000955	Prar.g_00644	Prba.g_00758
OG0000956	Prar.g_00646	Prba.g_00760
OG0000957	Prar.g_00651	Prba.g_00766
OG0000958	Prar.g_00652	Prba.g_00767
OG0000959	Prar.g_00656	Prba.g_00771
OG0000960	Prar.g_00657	Prba.g_00772
OG0000961	Prar.g_00659	Prba.g_00774
OG0000962	Prar.g_00661	Prba.g_00776
OG0000963	Prar.g_00664	Prba.g_00780
OG0000964	Prar.g_00665	Prba.g_00781
OG0000965	Prar.g_00666	Prba.g_00782
OG0000966	Prar.g_00673	Prba.g_00789
OG0000967	Prar.g_00677	Prba.g_00794
OG0000968	Prar.g_00679	Prba.g_00796
OG0000969	Prar.g_00680	Prba.g_00797
OG0000970	Prar.g_00681	Prba.g_00798
OG0000971	Prar.g_00682	Prba.g_00799
OG0000972	Prar.g_00683	Prba.g_00800
OG0000973	Prar.g_00684	Prba.g_00801
OG0000974	Prar.g_00685	Prba.g_00802
OG0000975	Prar.g_00686	Prba.g_00803
OG0000976	Prar.g_00687	Prba.g_00804
OG0000977	Prar.g_00688	Prba.g_00805
OG0000978	Prar.g_00689	Prba.g_00806
OG0000979	Prar.g_00692	Prba.g_00809
OG0000980	Prar.g_00694	Prba.g_00811
OG0000981	Prar.g_00696	Prba.g_00813
OG0000982	Prar.g_00698	Prba.g_00815
OG0000983	Prar.g_00699	Prba.g_00816
OG0000984	Prar.g_00700	Prba.g_00817
OG0000985	Prar.g_00703	Prba.g_00820
OG0000986	Prar.g_00705	Prba.g_00822
OG0000987	Prar.g_00706	Prba.g_00823
OG0000988	Prar.g_00709	Prba.g_00826
OG0000989	Prar.g_00073	Prba.g_00830
OG0000990	Prar.g_00070	Prba.g_00833
OG0000991	Prar.g_00069	Prba.g_00834
OG0000992	Prar.g_00067	Prba.g_00836
OG0000993	Prar.g_00066	Prba.g_00837
OG0000994	Prar.g_00065	Prba.g_00838
OG0000995	Prar.g_00061	Prba.g_00842
OG0000996	Prar.g_00060	Prba.g_00843
OG0000997	Prar.g_00059	Prba.g_00844
OG0000998	Prar.g_00057	Prba.g_00846
OG0000999	Prar.g_00056	Prba.g_00847
OG0001000	Prar.g_00053	Prba.g_01778
OG0001001	Prar.g_00051	Prba.g_01780
OG0001002	Prar.g_00047	Prba.g_01784
OG0001003	Prar.g_00046	Prba.g_01785
OG0001004	Prar.g_00045	Prba.g_01786
OG0001005	Prar.g_00044	Prba.g_01787
OG0001006	Prar.g_00040	Prba.g_01791
OG0001007	Prar.g_00038	Prba.g_01793
OG0001008	Prar.g_00485	Prba.g_01024
OG0001009	Prar.g_00011	Prba.g_01820
OG0001010	Prar.g_00010	Prba.g_01821
OG0001011	Prar.g_00009	Prba.g_01822
OG0001012	Prar.g_00577	Prba.g_01837
OG0001013	Prar.g_00571	Prba.g_01842
OG0001014	Prar.g_00568	Prba.g_01845
OG0001015	Prar.g_00567	Prba.g_01846
OG0001016	Prar.g_00255	Prba.g_01861
OG0001017	Prar.g_00251	Prba.g_01865
OG0001018	Prar.g_00248	Prba.g_01868
OG0001019	Prar.g_00239	Prba.g_01877
OG0001020	Prar.g_00238	Prba.g_01878
OG0001021	Prar.g_00237	Prba.g_01879
OG0001022	Prar.g_00234	Prba.g_01882
OG0001023	Prar.g_00233	Prba.g_01883
OG0001024	Prar.g_00230	Prba.g_01886
OG0001025	Prar.g_00224	Prba.g_01892
OG0001026	Prar.g_00217	Prba.g_01899
OG0001027	Prar.g_00216	Prba.g_01900
OG0001028	Prar.g_00214	Prba.g_01902
OG0001029	Prar.g_00213	Prba.g_01903
OG0001030	Prar.g_00198	Prba.g_01918
OG0001031	Prar.g_00141	Prba.g_00642
OG0001032	Prar.g_00140	Prba.g_00643
OG0001033	Prar.g_00119	Prba.g_00664
OG0001034	Prar.g_00091	Prba.g_00455
OG0001035	Prar.g_00333	Prba.g_00473
OG0001036	Prar.g_00328	Prba.g_00477
OG0001037	Prar.g_00327	Prba.g_00478
OG0001038	Prar.g_00309	Prba.g_00495
OG0001039	Prar.g_00306	Prba.g_00498
OG0001040	Prar.g_00304	Prba.g_00500
OG0001041	Prar.g_00300	Prba.g_00504
OG0001042	Prar.g_00283	Prba.g_00520
OG0001043	Prar.g_00282	Prba.g_00521
OG0001044	Prar.g_00393	Prba.g_00549
OG0001045	Prar.g_00402	Prba.g_00558
OG0001046	Prar.g_00440	Prba.g_00873
OG0001047	Prar.g_00487	Prba.g_01022
OG0001048	Prar.g_00488	Prba.g_01021
OG0001049	Prar.g_00490	Prba.g_01019
OG0001050	Prar.g_00491	Prba.g_01018
OG0001051	Prar.g_00492	Prba.g_01017
OG0001052	Prar.g_00521	Prba.g_00990
OG0001053	Prar.g_00533	Prba.g_00978
OG0001054	Prar.g_01329	Prba.g_00963
OG0001055	Prar.g_01347	Prba.g_00944
OG0001056	Prar.g_01366	Prba.g_00925
OG0001057	Prar.g_01371	Prba.g_01774
OG0001058	Prar.g_01379	Prba.g_01766
OG0001059	Prar.g_01383	Prba.g_01762
OG0001060	Prar.g_01390	Prba.g_01755
OG0001061	Prar.g_01403	Prba.g_01742
OG0001062	Prar.g_01405	Prba.g_01740
OG0001063	Prar.g_01407	Prba.g_01738
OG0001064	Prar.g_01408	Prba.g_01737
OG0001065	Prar.g_01409	Prba.g_01736
OG0001066	Prar.g_01410	Prba.g_01735
OG0001067	Prar.g_01411	Prba.g_01734
OG0001068	Prar.g_01412	Prba.g_01733
OG0001069	Prar.g_01413	Prba.g_01732
OG0001070	Prar.g_01416	Prba.g_01729
OG0001071	Prar.g_01417	Prba.g_01728
OG0001072	Prar.g_01419	Prba.g_01727
OG0001073	Prar.g_01434	Prba.g_01713
OG0001074	Prar.g_01445	Prba.g_01702
OG0001075	Prar.g_01446	Prba.g_01701
OG0001076	Prar.g_01454	Prba.g_01693
OG0001077	Prar.g_01458	Prba.g_01689
OG0001078	Prar.g_01466	Prba.g_01681
OG0001079	Prar.g_01477	Prba.g_01670
OG0001080	Prar.g_01483	Prba.g_01664
OG0001081	Prar.g_01485	Prba.g_01662
OG0001082	Prar.g_01486	Prba.g_01661
OG0001083	Prar.g_01491	Prba.g_01656
OG0001084	Prar.g_01492	Prba.g_01655
OG0001085	Prar.g_01500	Prba.g_01647
OG0001086	Prar.g_01501	Prba.g_01646
OG0001087	Prar.g_01518	Prba.g_01629
OG0001088	Prar.g_01519	Prba.g_01628
OG0001089	Prar.g_01527	Prba.g_01620
OG0001090	Prar.g_01600	Prba.g_01593
OG0001091	Prar.g_01602	Prba.g_01591
OG0001092	Prar.g_01603	Prba.g_01590
OG0001093	Prar.g_01608	Prba.g_01585
OG0001094	Prar.g_01678	Prba.g_01505
OG0001095	Prar.g_01697	Prba.g_01486
OG0001096	Prar.g_01710	Prba.g_01473
OG0001097	Prar.g_01728	Prba.g_01454
OG0001098	Prar.g_01744	Prba.g_01439
OG0001099	Prar.g_01764	Prba.g_01407
OG0001100	Prar.g_01768	Prba.g_01403
OG0001101	Prar.g_01770	Prba.g_01401
OG0001102	Prar.g_01773	Prba.g_01398
OG0001103	Prar.g_01775	Prba.g_01396
OG0001104	Prar.g_01796	Prba.g_01374
OG0001105	Prar.g_01800	Prba.g_01370
OG0001106	Prar.g_01824	Prba.g_01346
OG0001107	Prar.g_01831	Prba.g_01339
OG0001108	Prar.g_01835	Prba.g_01335
OG0001109	Prar.g_01836	Prba.g_01334
OG0001110	Prar.g_01838	Prba.g_01332
OG0001111	Prar.g_01839	Prba.g_01331
OG0001112	Prar.g_01840	Prba.g_01330
OG0001113	Prar.g_01841	Prba.g_01329
OG0001114	Prar.g_01842	Prba.g_01328
OG0001115	Prar.g_01844	Prba.g_01326
OG0001116	Prar.g_01845	Prba.g_01325
OG0001117	Prar.g_01846	Prba.g_01324
OG0001118	Prar.g_01847	Prba.g_01323
OG0001119	Prar.g_01848	Prba.g_01322
OG0001120	Prar.g_01850	Prba.g_01320
OG0001121	Prar.g_01298	Prba.g_00099
OG0001122	Prar.g_01876	Prba.g_01292
OG0001123	Prar.g_01880	Prba.g_01288
OG0001124	Prar.g_01882	Prba.g_01286
OG0001125	Prar.g_01883	Prba.g_01285
OG0001126	Prar.g_01893	Prba.g_01275
OG0001127	Prar.g_01894	Prba.g_01274
OG0001128	Prar.g_01896	Prba.g_01272
OG0001129	Prar.g_01897	Prba.g_01271
OG0001130	Prar.g_01898	Prba.g_01270
OG0001131	Prar.g_01935	Prba.g_01234
OG0001132	Prar.g_01944	Prba.g_01225
OG0001133	Prar.g_01309	Prba.g_00729
OG0001134	Prar.g_01296	Prba.g_00097
OG0001135	Prar.g_01293	Prba.g_00094
OG0001136	Prar.g_01266	Prba.g_00067
OG0001137	Prar.g_01255	Prba.g_00055
OG0001138	Prar.g_01237	Prba.g_00037
OG0001139	Prar.g_01236	Prba.g_00036
OG0001140	Prar.g_01235	Prba.g_00035
OG0001141	Prar.g_01234	Prba.g_00034
OG0001142	Prar.g_01233	Prba.g_00033
OG0001143	Prar.g_01226	Prba.g_00026
OG0001144	Prar.g_01221	Prba.g_00021
OG0001145	Prar.g_00963	Prba.g_01184
