Orthogroup	Prar	Prad
OG0000565	Prar.g_01391	Prad.g_01351
OG0000566	Prar.g_01393	Prad.g_01353
OG0000567	Prar.g_01397	Prad.g_01357
OG0000568	Prar.g_01398	Prad.g_01358
OG0000569	Prar.g_01399	Prad.g_01359
OG0000570	Prar.g_01400	Prad.g_01360
OG0000571	Prar.g_01402	Prad.g_01362
OG0000572	Prar.g_01415	Prad.g_01375
OG0000573	Prar.g_01422	Prad.g_01381
OG0000574	Prar.g_01423	Prad.g_01382
OG0000575	Prar.g_01427	Prad.g_01386
OG0000576	Prar.g_01429	Prad.g_01388
OG0000577	Prar.g_01430	Prad.g_01389
OG0000578	Prar.g_01431	Prad.g_01390
OG0000579	Prar.g_01432	Prad.g_01391
OG0000580	Prar.g_01433	Prad.g_01392
OG0000581	Prar.g_01435	Prad.g_01394
OG0000582	Prar.g_01438	Prad.g_01397
OG0000583	Prar.g_01439	Prad.g_01398
OG0000584	Prar.g_01440	Prad.g_01399
OG0000585	Prar.g_01442	Prad.g_01401
OG0000586	Prar.g_01443	Prad.g_01402
OG0000587	Prar.g_01444	Prad.g_01403
OG0000588	Prar.g_01448	Prad.g_01407
OG0000589	Prar.g_01451	Prad.g_01410
OG0000590	Prar.g_01452	Prad.g_01411
OG0000591	Prar.g_01455	Prad.g_01414
OG0000592	Prar.g_01456	Prad.g_01415
OG0000593	Prar.g_01462	Prad.g_01421
OG0000594	Prar.g_01463	Prad.g_01422
OG0000595	Prar.g_01464	Prad.g_01423
OG0000596	Prar.g_01468	Prad.g_01427
OG0000597	Prar.g_01470	Prad.g_01429
OG0000598	Prar.g_01471	Prad.g_01430
OG0000599	Prar.g_01474	Prad.g_01433
OG0000600	Prar.g_01475	Prad.g_01219
OG0000601	Prar.g_01476	Prad.g_01220
OG0000602	Prar.g_01478	Prad.g_01222
OG0000603	Prar.g_01479	Prad.g_01223
OG0000604	Prar.g_01480	Prad.g_01224
OG0000605	Prar.g_01481	Prad.g_01225
OG0000606	Prar.g_01484	Prad.g_01228
OG0000607	Prar.g_01487	Prad.g_01231
OG0000608	Prar.g_01488	Prad.g_01232
OG0000609	Prar.g_01489	Prad.g_01233
OG0000610	Prar.g_01494	Prad.g_01238
OG0000611	Prar.g_01497	Prad.g_01241
OG0000612	Prar.g_01498	Prad.g_01242
OG0000613	Prar.g_01503	Prad.g_01247
OG0000614	Prar.g_01522	Prad.g_01266
OG0000615	Prar.g_01530	Prad.g_01274
OG0000616	Prar.g_01534	Prad.g_01278
OG0000617	Prar.g_01605	Prad.g_01055
OG0000618	Prar.g_01606	Prad.g_01056
OG0000619	Prar.g_01607	Prad.g_01057
OG0000620	Prar.g_01610	Prad.g_01060
OG0000621	Prar.g_01611	Prad.g_01061
OG0000622	Prar.g_01612	Prad.g_01062
OG0000623	Prar.g_01613	Prad.g_01063
OG0000624	Prar.g_01614	Prad.g_01064
OG0000625	Prar.g_01615	Prad.g_01065
OG0000626	Prar.g_01616	Prad.g_01066
OG0000627	Prar.g_01617	Prad.g_01067
OG0000628	Prar.g_01618	Prad.g_01068
OG0000629	Prar.g_01619	Prad.g_01069
OG0000630	Prar.g_01622	Prad.g_01072
OG0000631	Prar.g_01675	Prad.g_01137
OG0000632	Prar.g_01676	Prad.g_01138
OG0000633	Prar.g_01677	Prad.g_01139
OG0000634	Prar.g_01680	Prad.g_01142
OG0000635	Prar.g_01681	Prad.g_01143
OG0000636	Prar.g_01683	Prad.g_01145
OG0000637	Prar.g_01685	Prad.g_01147
OG0000638	Prar.g_01686	Prad.g_01148
OG0000639	Prar.g_01687	Prad.g_01149
OG0000640	Prar.g_01688	Prad.g_01150
OG0000641	Prar.g_01692	Prad.g_01154
OG0000642	Prar.g_01693	Prad.g_01155
OG0000643	Prar.g_01694	Prad.g_01156
OG0000644	Prar.g_01695	Prad.g_01157
OG0000645	Prar.g_01696	Prad.g_01158
OG0000646	Prar.g_01698	Prad.g_01160
OG0000647	Prar.g_01699	Prad.g_01161
OG0000648	Prar.g_01701	Prad.g_01163
OG0000649	Prar.g_01702	Prad.g_01164
OG0000650	Prar.g_01703	Prad.g_01165
OG0000651	Prar.g_01704	Prad.g_01166
OG0000652	Prar.g_01705	Prad.g_01167
OG0000653	Prar.g_01707	Prad.g_01169
OG0000654	Prar.g_01708	Prad.g_01170
OG0000655	Prar.g_01709	Prad.g_01171
OG0000656	Prar.g_01712	Prad.g_01174
OG0000657	Prar.g_01719	Prad.g_01182
OG0000658	Prar.g_01720	Prad.g_01183
OG0000659	Prar.g_01721	Prad.g_01184
OG0000660	Prar.g_01725	Prad.g_00306
OG0000661	Prar.g_01727	Prad.g_00304
OG0000662	Prar.g_01729	Prad.g_00302
OG0000663	Prar.g_01731	Prad.g_00300
OG0000664	Prar.g_01732	Prad.g_00299
OG0000665	Prar.g_01736	Prad.g_00295
OG0000666	Prar.g_01737	Prad.g_00294
OG0000667	Prar.g_01742	Prad.g_00290
OG0000668	Prar.g_01759	Prad.g_00260
OG0000669	Prar.g_01767	Prad.g_00253
OG0000670	Prar.g_01769	Prad.g_00251
OG0000671	Prar.g_01771	Prad.g_00249
OG0000672	Prar.g_01774	Prad.g_00247
OG0000673	Prar.g_01777	Prad.g_00244
OG0000674	Prar.g_01779	Prad.g_00242
OG0000675	Prar.g_01780	Prad.g_00241
OG0000676	Prar.g_01782	Prad.g_00239
OG0000677	Prar.g_01783	Prad.g_00238
OG0000678	Prar.g_01785	Prad.g_00236
OG0000679	Prar.g_01789	Prad.g_00232
OG0000680	Prar.g_01790	Prad.g_00231
OG0000681	Prar.g_01792	Prad.g_00228
OG0000682	Prar.g_01793	Prad.g_00227
OG0000683	Prar.g_01794	Prad.g_00226
OG0000684	Prar.g_01795	Prad.g_00224
OG0000685	Prar.g_01797	Prad.g_00222
OG0000686	Prar.g_01798	Prad.g_00221
OG0000687	Prar.g_01799	Prad.g_00220
OG0000688	Prar.g_01802	Prad.g_00217
OG0000689	Prar.g_01803	Prad.g_00216
OG0000690	Prar.g_01804	Prad.g_00215
OG0000691	Prar.g_01805	Prad.g_00214
OG0000692	Prar.g_01807	Prad.g_00212
OG0000693	Prar.g_01808	Prad.g_00211
OG0000694	Prar.g_01809	Prad.g_00210
OG0000695	Prar.g_01811	Prad.g_00208
OG0000696	Prar.g_01812	Prad.g_00207
OG0000697	Prar.g_01813	Prad.g_00206
OG0000698	Prar.g_01816	Prad.g_00203
OG0000699	Prar.g_01817	Prad.g_00202
OG0000700	Prar.g_01818	Prad.g_00201
OG0000701	Prar.g_01819	Prad.g_00200
OG0000702	Prar.g_01821	Prad.g_00198
OG0000703	Prar.g_01822	Prad.g_00197
OG0000704	Prar.g_01823	Prad.g_00196
OG0000705	Prar.g_01827	Prad.g_00192
OG0000706	Prar.g_01828	Prad.g_00191
OG0000707	Prar.g_01829	Prad.g_00190
OG0000708	Prar.g_01830	Prad.g_00189
OG0000709	Prar.g_01834	Prad.g_00185
OG0000710	Prar.g_01837	Prad.g_00182
OG0000711	Prar.g_01853	Prad.g_00165
OG0000712	Prar.g_01855	Prad.g_00163
OG0000713	Prar.g_01856	Prad.g_00162
OG0000714	Prar.g_01857	Prad.g_00161
OG0000715	Prar.g_01859	Prad.g_00159
OG0000716	Prar.g_01861	Prad.g_00157
OG0000717	Prar.g_01862	Prad.g_00156
OG0000718	Prar.g_01873	Prad.g_00144
OG0000719	Prar.g_01875	Prad.g_00142
OG0000720	Prar.g_01884	Prad.g_01039
OG0000721	Prar.g_01886	Prad.g_01037
OG0000722	Prar.g_01887	Prad.g_01036
OG0000723	Prar.g_01890	Prad.g_01033
OG0000724	Prar.g_01899	Prad.g_01023
OG0000725	Prar.g_01905	Prad.g_01017
OG0000726	Prar.g_01906	Prad.g_01016
OG0000727	Prar.g_01907	Prad.g_01015
OG0000728	Prar.g_01909	Prad.g_01013
OG0000729	Prar.g_01955	Prad.g_00970
OG0000730	Prar.g_01324	Prad.g_00635
OG0000731	Prar.g_01320	Prad.g_00639
OG0000732	Prar.g_01314	Prad.g_00649
OG0000733	Prar.g_01295	Prad.g_01988
OG0000734	Prar.g_01278	Prad.g_01511
OG0000735	Prar.g_01276	Prad.g_01509
OG0000736	Prar.g_01275	Prad.g_01508
OG0000737	Prar.g_01274	Prad.g_01507
OG0000738	Prar.g_01270	Prad.g_01503
OG0000739	Prar.g_01269	Prad.g_01502
OG0000740	Prar.g_01268	Prad.g_01501
OG0000741	Prar.g_01267	Prad.g_01500
OG0000742	Prar.g_01264	Prad.g_01497
OG0000743	Prar.g_01262	Prad.g_01495
OG0000744	Prar.g_01261	Prad.g_01494
OG0000745	Prar.g_01260	Prad.g_01493
OG0000746	Prar.g_01258	Prad.g_01491
OG0000747	Prar.g_01257	Prad.g_01490
OG0000748	Prar.g_01254	Prad.g_01487
OG0000749	Prar.g_01253	Prad.g_01486
OG0000750	Prar.g_01252	Prad.g_01485
OG0000751	Prar.g_01250	Prad.g_01483
OG0000752	Prar.g_01248	Prad.g_01481
OG0000753	Prar.g_01245	Prad.g_01478
OG0000754	Prar.g_01242	Prad.g_01475
OG0000755	Prar.g_01239	Prad.g_01472
OG0000756	Prar.g_01238	Prad.g_01470, Prad.g_01471
OG0000757	Prar.g_01232	Prad.g_01464
OG0000758	Prar.g_01231	Prad.g_01463
OG0000759	Prar.g_01230	Prad.g_01462
OG0000760	Prar.g_01229	Prad.g_01461
OG0000761	Prar.g_01228	Prad.g_01460
OG0000762	Prar.g_01227	Prad.g_01459
OG0000763	Prar.g_01225	Prad.g_01457
OG0000764	Prar.g_01224	Prad.g_01456
OG0000765	Prar.g_01215	Prad.g_01447
OG0000766	Prar.g_01214	Prad.g_01446
OG0000767	Prar.g_01212	Prad.g_01444
OG0000768	Prar.g_01211	Prad.g_01443
OG0000769	Prar.g_01209	Prad.g_01441
OG0000770	Prar.g_01207	Prad.g_01439
OG0000771	Prar.g_00376	Prad.g_00076
OG0000772	Prar.g_00976	Prad.g_00341
OG0000773	Prar.g_00964	Prad.g_00361
OG0000774	Prar.g_00962	Prad.g_00363
OG0000775	Prar.g_00960	Prad.g_00365
OG0000776	Prar.g_00959	Prad.g_00366
OG0000777	Prar.g_00958	Prad.g_00631
OG0000778	Prar.g_00957	Prad.g_00630
OG0000779	Prar.g_00953	Prad.g_00626
OG0000780	Prar.g_00952	Prad.g_00625
OG0000781	Prar.g_00949	Prad.g_00622
OG0000782	Prar.g_00948	Prad.g_00621
OG0000783	Prar.g_00947	Prad.g_00620
OG0000784	Prar.g_00946	Prad.g_00619
OG0000785	Prar.g_00944	Prad.g_00617
OG0000786	Prar.g_00942	Prad.g_00615
OG0000787	Prar.g_00941	Prad.g_00614
OG0000788	Prar.g_00924	Prad.g_00607
OG0000789	Prar.g_00921	Prad.g_00604
OG0000790	Prar.g_00906	Prad.g_00589
OG0000791	Prar.g_00904	Prad.g_00587
OG0000792	Prar.g_00903	Prad.g_00586
OG0000793	Prar.g_00900	Prad.g_00583
OG0000794	Prar.g_00899	Prad.g_00582
OG0000795	Prar.g_00898	Prad.g_00581
OG0000796	Prar.g_00894	Prad.g_00577
OG0000797	Prar.g_00893	Prad.g_00576
OG0000799	Prar.g_00357	Prad.g_00533
OG0000800	Prar.g_00356	Prad.g_00532
OG0000801	Prar.g_00355	Prad.g_00531
OG0000802	Prar.g_00353	Prad.g_00529
OG0000803	Prar.g_00351	Prad.g_00527
OG0000804	Prar.g_00350	Prad.g_00526
OG0000805	Prar.g_00348	Prad.g_00524
OG0000806	Prar.g_00346	Prad.g_00522
OG0000807	Prar.g_00345	Prad.g_00521
OG0000808	Prar.g_00344	Prad.g_00520
OG0000809	Prar.g_00341	Prad.g_00517
OG0000810	Prar.g_00340	Prad.g_00516
OG0000811	Prar.g_00336	Prad.g_00512
OG0000812	Prar.g_00842	Prad.g_00510
OG0000813	Prar.g_00841	Prad.g_00509
OG0000814	Prar.g_00839	Prad.g_00507
OG0000815	Prar.g_00838	Prad.g_00506
OG0000816	Prar.g_00836	Prad.g_00504
OG0000817	Prar.g_00835	Prad.g_00503
OG0000818	Prar.g_00830	Prad.g_00498
OG0000819	Prar.g_00829	Prad.g_00497
OG0000820	Prar.g_00828	Prad.g_00496
OG0000821	Prar.g_00824	Prad.g_00491
OG0000822	Prar.g_00823	Prad.g_00490
OG0000823	Prar.g_00822	Prad.g_00489
OG0000824	Prar.g_00819	Prad.g_00486
OG0000825	Prar.g_00818	Prad.g_00485
OG0000826	Prar.g_00817	Prad.g_00484
OG0000827	Prar.g_00816	Prad.g_00483
OG0000828	Prar.g_00813	Prad.g_00480
OG0000829	Prar.g_00812	Prad.g_00479
OG0000830	Prar.g_00811	Prad.g_00478
OG0000831	Prar.g_00809	Prad.g_00476
OG0000832	Prar.g_00803	Prad.g_00470
OG0000833	Prar.g_00795	Prad.g_00462
OG0000834	Prar.g_00794	Prad.g_00461
OG0000835	Prar.g_00793	Prad.g_00460
OG0000836	Prar.g_00792	Prad.g_00459
OG0000837	Prar.g_00791	Prad.g_00458
OG0000838	Prar.g_00789	Prad.g_00456
OG0000839	Prar.g_00788	Prad.g_00455
OG0000840	Prar.g_00787	Prad.g_00454
OG0000841	Prar.g_00786	Prad.g_00453
OG0000842	Prar.g_00785	Prad.g_00452
OG0000843	Prar.g_00784	Prad.g_00451
OG0000844	Prar.g_00783	Prad.g_00450
OG0000845	Prar.g_00782	Prad.g_00449
OG0000846	Prar.g_00781	Prad.g_00448
OG0000847	Prar.g_00780	Prad.g_00447
OG0000848	Prar.g_00779	Prad.g_00446
OG0000849	Prar.g_00778	Prad.g_00445
OG0000850	Prar.g_00776	Prad.g_00443
OG0000851	Prar.g_00775	Prad.g_00442
OG0000852	Prar.g_00774	Prad.g_00441
OG0000853	Prar.g_00770	Prad.g_00437
OG0000854	Prar.g_00768	Prad.g_00435
OG0000855	Prar.g_00767	Prad.g_00434
OG0000856	Prar.g_00753	Prad.g_00419
OG0000857	Prar.g_00725	Prad.g_00388
OG0000858	Prar.g_01149	Prad.g_00947
OG0000859	Prar.g_01148	Prad.g_00946
OG0000860	Prar.g_01141	Prad.g_00939
OG0000861	Prar.g_01140	Prad.g_00938
OG0000862	Prar.g_01139	Prad.g_00937
OG0000863	Prar.g_01137	Prad.g_00935
OG0000864	Prar.g_01136	Prad.g_00934
OG0000865	Prar.g_01135	Prad.g_00933
OG0000866	Prar.g_01134	Prad.g_00932
OG0000867	Prar.g_01133	Prad.g_00931
OG0000868	Prar.g_01132	Prad.g_00930
OG0000869	Prar.g_01128	Prad.g_00926
OG0000870	Prar.g_01123	Prad.g_00921
OG0000871	Prar.g_01122	Prad.g_00920
OG0000872	Prar.g_01121	Prad.g_00919
OG0000873	Prar.g_01965	Prad.g_00916
OG0000874	Prar.g_01968	Prad.g_00913
OG0000875	Prar.g_01969	Prad.g_00912
OG0000876	Prar.g_01970	Prad.g_00911
OG0000877	Prar.g_01963	Prad.g_00909
OG0000878	Prar.g_01962	Prad.g_00908
OG0000879	Prar.g_01961	Prad.g_00907
OG0000880	Prar.g_01960	Prad.g_00906
OG0000881	Prar.g_00595, Prar.g_01956	Prad.g_00902
OG0000882	Prar.g_00600	Prad.g_00897
OG0000883	Prar.g_00601	Prad.g_00895
OG0000884	Prar.g_00603	Prad.g_00893
OG0000885	Prar.g_00604	Prad.g_00892
OG0000886	Prar.g_00605	Prad.g_00891
OG0000887	Prar.g_00606	Prad.g_00890
OG0000888	Prar.g_00608	Prad.g_00888
OG0000889	Prar.g_00610	Prad.g_00886
OG0000890	Prar.g_00611	Prad.g_00885
OG0000891	Prar.g_00612	Prad.g_00884
OG0000892	Prar.g_01119	Prad.g_00882
OG0000893	Prar.g_01114	Prad.g_00879
OG0000894	Prar.g_01112	Prad.g_00877
OG0000895	Prar.g_01109	Prad.g_00874
OG0000896	Prar.g_01108	Prad.g_00873
OG0000897	Prar.g_01106	Prad.g_00871
OG0000898	Prar.g_01105	Prad.g_00870
OG0000899	Prar.g_01104	Prad.g_00869
OG0000900	Prar.g_01103	Prad.g_00868
OG0000901	Prar.g_01100	Prad.g_00865
OG0000902	Prar.g_01098	Prad.g_00863
OG0000903	Prar.g_01095	Prad.g_00860
OG0000904	Prar.g_01093	Prad.g_00858
OG0000905	Prar.g_01088	Prad.g_00853
OG0000906	Prar.g_01087	Prad.g_00852
OG0000907	Prar.g_01069	Prad.g_00849
OG0000908	Prar.g_01066	Prad.g_00846
OG0000909	Prar.g_01065	Prad.g_00845
OG0000910	Prar.g_01064	Prad.g_00844
OG0000911	Prar.g_01062	Prad.g_00842
OG0000912	Prar.g_01061	Prad.g_00841
OG0000913	Prar.g_01060	Prad.g_00840
OG0000914	Prar.g_01059	Prad.g_00839
OG0000915	Prar.g_01058	Prad.g_00838
OG0000916	Prar.g_01057	Prad.g_00837
OG0000917	Prar.g_01056	Prad.g_00836
OG0000918	Prar.g_01055	Prad.g_00835
OG0000919	Prar.g_01054	Prad.g_00834
OG0000920	Prar.g_01053	Prad.g_00833
OG0000921	Prar.g_01052	Prad.g_00832
OG0000922	Prar.g_01051	Prad.g_00831
OG0000923	Prar.g_01047	Prad.g_00827
OG0000924	Prar.g_01046	Prad.g_00826
OG0000925	Prar.g_01045	Prad.g_00825
OG0000926	Prar.g_01044	Prad.g_00824
OG0000927	Prar.g_01042	Prad.g_00822
OG0000928	Prar.g_01041	Prad.g_00821
OG0000929	Prar.g_01040	Prad.g_00820
OG0000930	Prar.g_01039	Prad.g_00819
OG0000931	Prar.g_01038	Prad.g_00818
OG0000932	Prar.g_01037	Prad.g_00817
OG0000933	Prar.g_01033	Prad.g_00813
OG0000934	Prar.g_01031	Prad.g_00811
OG0000935	Prar.g_01030	Prad.g_00810
OG0000936	Prar.g_01029	Prad.g_00809
OG0000937	Prar.g_01028	Prad.g_00808
OG0000938	Prar.g_01026	Prad.g_00806
OG0000939	Prar.g_01025	Prad.g_00805
OG0000940	Prar.g_01019	Prad.g_00798
OG0000941	Prar.g_01017	Prad.g_00796
OG0000942	Prar.g_01015	Prad.g_00794
OG0000943	Prar.g_01014	Prad.g_00793
OG0000944	Prar.g_01013	Prad.g_00792
OG0000945	Prar.g_01012	Prad.g_00791
OG0000946	Prar.g_00617	Prad.g_00787
OG0000947	Prar.g_00619	Prad.g_00785
OG0000948	Prar.g_00620	Prad.g_00784
OG0000949	Prar.g_00623	Prad.g_00781
OG0000950	Prar.g_00628	Prad.g_00776
OG0000951	Prar.g_00632	Prad.g_00772
OG0000952	Prar.g_00636	Prad.g_00768
OG0000953	Prar.g_00639	Prad.g_00765
OG0000954	Prar.g_00643	Prad.g_01641
OG0000955	Prar.g_00644	Prad.g_01640
OG0000956	Prar.g_00646	Prad.g_01638
OG0000957	Prar.g_00651	Prad.g_01633
OG0000958	Prar.g_00652	Prad.g_01632
OG0000959	Prar.g_00656	Prad.g_01628
OG0000960	Prar.g_00657	Prad.g_01627
OG0000961	Prar.g_00659	Prad.g_01625
OG0000962	Prar.g_00661	Prad.g_01623
OG0000963	Prar.g_00664	Prad.g_01620
OG0000964	Prar.g_00665	Prad.g_01619
OG0000965	Prar.g_00666	Prad.g_01618
OG0000966	Prar.g_00673	Prad.g_01611
OG0000967	Prar.g_00677	Prad.g_01607
OG0000968	Prar.g_00679	Prad.g_01605
OG0000969	Prar.g_00680	Prad.g_01604
OG0000970	Prar.g_00681	Prad.g_01603
OG0000971	Prar.g_00682	Prad.g_01602
OG0000972	Prar.g_00683	Prad.g_01601
OG0000973	Prar.g_00684	Prad.g_01600
OG0000974	Prar.g_00685	Prad.g_01599
OG0000975	Prar.g_00686	Prad.g_01598
OG0000976	Prar.g_00687	Prad.g_01597
OG0000977	Prar.g_00688	Prad.g_01596
OG0000978	Prar.g_00689	Prad.g_01595
OG0000979	Prar.g_00692	Prad.g_01592
OG0000980	Prar.g_00694	Prad.g_01590
OG0000981	Prar.g_00696	Prad.g_01588
OG0000982	Prar.g_00698	Prad.g_01586
OG0000983	Prar.g_00699	Prad.g_01585
OG0000984	Prar.g_00700	Prad.g_01584
OG0000985	Prar.g_00703	Prad.g_01581
OG0000986	Prar.g_00705	Prad.g_01579
OG0000987	Prar.g_00706	Prad.g_01578
OG0000988	Prar.g_00709	Prad.g_01575
OG0000989	Prar.g_00073	Prad.g_01571
OG0000990	Prar.g_00070	Prad.g_01568
OG0000991	Prar.g_00069	Prad.g_01567
OG0000992	Prar.g_00067	Prad.g_01565
OG0000993	Prar.g_00066	Prad.g_01564
OG0000994	Prar.g_00065	Prad.g_01563
OG0000995	Prar.g_00061	Prad.g_01559
OG0000996	Prar.g_00060	Prad.g_01558
OG0000997	Prar.g_00059	Prad.g_01557
OG0000998	Prar.g_00057	Prad.g_01555
OG0000999	Prar.g_00056	Prad.g_01554
OG0001000	Prar.g_00053	Prad.g_01551
OG0001001	Prar.g_00051	Prad.g_01549
OG0001002	Prar.g_00047	Prad.g_01545
OG0001003	Prar.g_00046	Prad.g_01544
OG0001004	Prar.g_00045	Prad.g_01543
OG0001005	Prar.g_00044	Prad.g_01542
OG0001006	Prar.g_00040	Prad.g_01538
OG0001007	Prar.g_00038	Prad.g_01536
OG0001008	Prar.g_00485	Prad.g_00070
OG0001009	Prar.g_00011	Prad.g_01959
OG0001010	Prar.g_00010	Prad.g_01958
OG0001011	Prar.g_00009	Prad.g_01957
OG0001012	Prar.g_00577	Prad.g_01944
OG0001013	Prar.g_00571	Prad.g_01938
OG0001014	Prar.g_00568	Prad.g_01935
OG0001015	Prar.g_00567	Prad.g_01934
OG0001016	Prar.g_00255	Prad.g_01920
OG0001017	Prar.g_00251	Prad.g_01916
OG0001018	Prar.g_00248	Prad.g_01913
OG0001019	Prar.g_00239	Prad.g_01904
OG0001020	Prar.g_00238	Prad.g_01903
OG0001021	Prar.g_00237	Prad.g_01902
OG0001022	Prar.g_00234	Prad.g_01899
OG0001023	Prar.g_00233	Prad.g_01898
OG0001024	Prar.g_00230	Prad.g_01895
OG0001025	Prar.g_00224	Prad.g_01889
OG0001026	Prar.g_00217	Prad.g_01882
OG0001027	Prar.g_00216	Prad.g_01881
OG0001028	Prar.g_00214	Prad.g_01879
OG0001029	Prar.g_00213	Prad.g_01878
OG0001030	Prar.g_00198	Prad.g_01863
OG0001031	Prar.g_00141	Prad.g_01805
OG0001032	Prar.g_00140	Prad.g_01804
OG0001033	Prar.g_00119	Prad.g_01783
OG0001034	Prar.g_00091	Prad.g_01755
OG0001035	Prar.g_00333	Prad.g_01737
OG0001036	Prar.g_00328	Prad.g_01732
OG0001037	Prar.g_00327	Prad.g_01731
OG0001038	Prar.g_00309	Prad.g_01713
OG0001039	Prar.g_00306	Prad.g_01710
OG0001040	Prar.g_00304	Prad.g_01708
OG0001041	Prar.g_00300	Prad.g_01704
OG0001042	Prar.g_00283	Prad.g_01687
OG0001043	Prar.g_00282	Prad.g_01686
OG0001044	Prar.g_00393	Prad.g_01658
OG0001045	Prar.g_00402	Prad.g_01649
OG0001046	Prar.g_00440	Prad.g_00730
OG0001047	Prar.g_00487	Prad.g_00068
OG0001048	Prar.g_00488	Prad.g_00067
OG0001049	Prar.g_00490	Prad.g_00065
OG0001050	Prar.g_00491	Prad.g_00064
OG0001051	Prar.g_00492	Prad.g_00063
OG0001052	Prar.g_00521	Prad.g_00036
OG0001053	Prar.g_00533	Prad.g_00024
OG0001054	Prar.g_01329	Prad.g_00131
OG0001055	Prar.g_01347	Prad.g_00112
OG0001056	Prar.g_01366	Prad.g_00093
OG0001057	Prar.g_01371	Prad.g_01331
OG0001058	Prar.g_01379	Prad.g_01339
OG0001059	Prar.g_01383	Prad.g_01343
OG0001060	Prar.g_01390	Prad.g_01350
OG0001061	Prar.g_01403	Prad.g_01363
OG0001062	Prar.g_01405	Prad.g_01365
OG0001063	Prar.g_01407	Prad.g_01367
OG0001064	Prar.g_01408	Prad.g_01368
OG0001065	Prar.g_01409	Prad.g_01369
OG0001066	Prar.g_01410	Prad.g_01370
OG0001067	Prar.g_01411	Prad.g_01371
OG0001068	Prar.g_01412	Prad.g_01372
OG0001069	Prar.g_01413	Prad.g_01373
OG0001070	Prar.g_01416	Prad.g_01376
OG0001071	Prar.g_01417	Prad.g_01377
OG0001072	Prar.g_01419	Prad.g_01379
OG0001073	Prar.g_01434	Prad.g_01393
OG0001074	Prar.g_01445	Prad.g_01404
OG0001075	Prar.g_01446	Prad.g_01405
OG0001076	Prar.g_01454	Prad.g_01413
OG0001077	Prar.g_01458	Prad.g_01417
OG0001078	Prar.g_01466	Prad.g_01425
OG0001079	Prar.g_01477	Prad.g_01221
OG0001080	Prar.g_01483	Prad.g_01227
OG0001081	Prar.g_01485	Prad.g_01229
OG0001082	Prar.g_01486	Prad.g_01230
OG0001083	Prar.g_01491	Prad.g_01235
OG0001084	Prar.g_01492	Prad.g_01236
OG0001085	Prar.g_01500	Prad.g_01244
OG0001086	Prar.g_01501	Prad.g_01245
OG0001087	Prar.g_01518	Prad.g_01262
OG0001088	Prar.g_01519	Prad.g_01263
OG0001089	Prar.g_01527	Prad.g_01271
OG0001090	Prar.g_01600	Prad.g_01050
OG0001091	Prar.g_01602	Prad.g_01052
OG0001092	Prar.g_01603	Prad.g_01053
OG0001093	Prar.g_01608	Prad.g_01058
OG0001094	Prar.g_01678	Prad.g_01140
OG0001095	Prar.g_01697	Prad.g_01159
OG0001096	Prar.g_01710	Prad.g_01172
OG0001097	Prar.g_01728	Prad.g_00303
OG0001098	Prar.g_01744	Prad.g_00288
OG0001099	Prar.g_01764	Prad.g_00256
OG0001100	Prar.g_01768	Prad.g_00252
OG0001101	Prar.g_01770	Prad.g_00250
OG0001102	Prar.g_01773	Prad.g_00248
OG0001103	Prar.g_01775	Prad.g_00246
OG0001104	Prar.g_01796	Prad.g_00223
OG0001105	Prar.g_01800	Prad.g_00219
OG0001106	Prar.g_01824	Prad.g_00195
OG0001107	Prar.g_01831	Prad.g_00188
OG0001108	Prar.g_01835	Prad.g_00184
OG0001109	Prar.g_01836	Prad.g_00183
OG0001110	Prar.g_01838	Prad.g_00181
OG0001111	Prar.g_01839	Prad.g_00180
OG0001112	Prar.g_01840	Prad.g_00179
OG0001113	Prar.g_01841	Prad.g_00178
OG0001114	Prar.g_01842	Prad.g_00177
OG0001115	Prar.g_01844	Prad.g_00175
OG0001116	Prar.g_01845	Prad.g_00174
OG0001117	Prar.g_01846	Prad.g_00173
OG0001118	Prar.g_01847	Prad.g_00172
OG0001119	Prar.g_01848	Prad.g_00171
OG0001120	Prar.g_01850	Prad.g_00169
OG0001121	Prar.g_01298	Prad.g_01991
OG0001122	Prar.g_01876	Prad.g_00141
OG0001123	Prar.g_01880	Prad.g_00137
OG0001124	Prar.g_01882	Prad.g_00135
OG0001125	Prar.g_01883	Prad.g_00134
OG0001126	Prar.g_01893	Prad.g_01030
OG0001127	Prar.g_01894	Prad.g_01029
OG0001128	Prar.g_01896	Prad.g_01026
OG0001129	Prar.g_01897	Prad.g_01025
OG0001130	Prar.g_01898	Prad.g_01024
OG0001131	Prar.g_01935	Prad.g_00990
OG0001132	Prar.g_01944	Prad.g_00981
OG0001133	Prar.g_01309	Prad.g_00655
OG0001134	Prar.g_01296	Prad.g_01989
OG0001135	Prar.g_01293	Prad.g_01526
OG0001136	Prar.g_01266	Prad.g_01499
OG0001137	Prar.g_01255	Prad.g_01488
OG0001138	Prar.g_01237	Prad.g_01469
OG0001139	Prar.g_01236	Prad.g_01468
OG0001140	Prar.g_01235	Prad.g_01467
OG0001141	Prar.g_01234	Prad.g_01466
OG0001142	Prar.g_01233	Prad.g_01465
OG0001143	Prar.g_01226	Prad.g_01458
OG0001144	Prar.g_01221	Prad.g_01453
OG0001145	Prar.g_00963	Prad.g_00362
OG0001146	Prar.g_00951	Prad.g_00624
