Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000007	N0	n4	0.05	Non-Terminal	Prai.g_00437, Prbc.g_01353, Prae.g_01605	Prai.g_00433, Prbi.g_01329, Prbm.g_00463, Prbb.g_01264, Prbb.g_01814, Praj.g_01222, Prbc.g_01294
OG0000007	Prbb	n11	1.0	Terminal	Prbb.g_01264	Prbb.g_01814
OG0000007	N0	n13	0.525	Non-Terminal	Praz.g_01317, Prba.g_01304, Pray.g_00544, Prax.g_01162, Prae.g_00997, Prbd.g_00297, Praa.g_00997, Prbi.g_01042, Prai.g_01256, Prad.g_00377, Prao.g_01333, Prax.g_01960, Pras.g_01596, Pras.g_00139, Prau.g_01303, Prba.g_01115, Praz.g_01258, Praq.g_00085, Prac.g_01954, Prar.g_01002, Prbd.g_01894, Prbi.g_01331, Prax.g_01958, Praa.g_01256, Prae.g_01264, Prau.g_01319, Pras.g_00151, Prad.g_01215, Praz.g_00767, Prba.g_00901, Pray.g_00885, Prag.g_01300, Praw.g_00928, Prav.g_01016, Pran.g_00526, Prab.g_00971	Praw.g_00750, Prag.g_00376, Prad.g_00726, Praa.g_00382, Pras.g_01237, Pray.g_00862, Praz.g_00790, Prba.g_00878, Prau.g_00387, Prbd.g_00854, Prao.g_00517, Prbi.g_00408, Prax.g_00791, Prae.g_00383, Prav.g_01000, Prar.g_00445, Prac.g_01149, Praq.g_01159, Prai.g_00394, Pran.g_01811, Prab.g_00372, Pran.g_00586, Prab.g_01613, Praw.g_00328, Prag.g_01264, Prai.g_01246, Prac.g_00893, Praq.g_00059, Prar.g_01173, Praz.g_01269, Prba.g_01104, Pray.g_00265
OG0000007	N0	n14	0.225	Non-Terminal	Praz.g_01317, Prba.g_01304, Pray.g_00544, Prax.g_01162, Prae.g_00997, Prbd.g_00297, Praa.g_00997, Prbi.g_01042, Prai.g_01256, Prad.g_00377	Prao.g_01333, Prax.g_01960, Pras.g_01596, Pras.g_00139, Prau.g_01303, Prba.g_01115, Praz.g_01258, Praq.g_00085, Prac.g_01954, Prar.g_01002, Prbd.g_01894, Prbi.g_01331, Prax.g_01958, Praa.g_01256, Prae.g_01264, Prau.g_01319, Pras.g_00151, Prad.g_01215, Praz.g_00767, Prba.g_00901, Pray.g_00885, Prag.g_01300, Praw.g_00928, Prav.g_01016, Pran.g_00526, Prab.g_00971
OG0000007	N1	n26	0.2777777777777778	Non-Terminal	Prax.g_01960, Pras.g_01596, Pras.g_00139, Prau.g_01303, Prba.g_01115, Praz.g_01258	Praq.g_00085, Prac.g_01954, Prar.g_01002, Prbd.g_01894, Prbi.g_01331, Prax.g_01958, Praa.g_01256, Prae.g_01264, Prau.g_01319, Pras.g_00151, Prad.g_01215, Praz.g_00767, Prba.g_00901, Pray.g_00885, Prag.g_01300, Praw.g_00928, Prav.g_01016
OG0000007	N27	n29	0.5	Non-Terminal	Pras.g_01596	Pras.g_00139, Prau.g_01303
OG0000007	N0	n49	0.275	Non-Terminal	Praw.g_00750, Prag.g_00376, Prad.g_00726, Praa.g_00382, Pras.g_01237, Pray.g_00862, Praz.g_00790, Prba.g_00878, Prau.g_00387, Prbd.g_00854, Prao.g_00517, Prbi.g_00408, Prax.g_00791, Prae.g_00383, Prav.g_01000, Prar.g_00445, Prac.g_01149, Praq.g_01159, Prai.g_00394, Pran.g_01811, Prab.g_00372	Pran.g_00586, Prab.g_01613, Praw.g_00328, Prag.g_01264, Prai.g_01246, Prac.g_00893, Praq.g_00059, Prar.g_01173, Praz.g_01269, Prba.g_01104, Pray.g_00265
OG0000008	N0	n0	0.975	Non-Terminal	Prbc.g_01556, Prbb.g_00501, Prbm.g_00522, Praj.g_00489, Prbn.g_00617, Prak.g_00458, Prbe.g_00636, Prbf.g_01780, Prap.g_01270, Prbg.g_00216, Pram.g_00433, Prbh.g_00334, Prat.g_00458, Pral.g_00593, Prbl.g_00531, Prbj.g_01610, Prah.g_01546, Praf.g_00614, Prav.g_01095, Prag.g_00476, Praw.g_00651, Prax.g_00704, Pray.g_00988, Pray.g_00987, Prbd.g_00745, Prad.g_00132, Prao.g_00603, Praa.g_00497, Prbi.g_00500, Praz.g_01831, Prba.g_00964, Prae.g_00471, Prau.g_00538, Pras.g_01375, Prar.g_01328, Prac.g_00874, Praq.g_01105, Prab.g_00501, Pran.g_01681, Prai.g_00527	Prat.g_01592, Pral.g_00107, Prbn.g_01745, Prap.g_01779, Prbf.g_00693, Prbg.g_01650, Prak.g_01645, Prbe.g_00985, Pram.g_01632, Prbh.g_01782, Prbl.g_00394, Prbk.g_00907, Prbj.g_00857, Praf.g_00480, Prah.g_01676, Praw.g_00515, Prag.g_01669, Prav.g_01761, Prax.g_01559, Prba.g_00226, Praz.g_00877, Pray.g_01559, Prbi.g_01787, Prae.g_01623, Praa.g_01635, Prau.g_01732, Pras.g_00550, Prbd.g_01525, Prad.g_00941, Praq.g_00497, Prar.g_01143, Prac.g_00625, Prao.g_01552, Prab.g_01669, Pran.g_00970, Prai.g_01638, Prbb.g_01823, Prbc.g_00832, Praj.g_01768, Prbm.g_01841
OG0000008	N1	n24	0.05555555555555555	Non-Terminal	Pray.g_00988	Pray.g_00987, Prbd.g_00745, Prad.g_00132, Prao.g_00603, Praa.g_00497, Prbi.g_00500, Praz.g_01831, Prba.g_00964, Prae.g_00471, Prau.g_00538, Pras.g_01375, Prar.g_01328, Prac.g_00874, Praq.g_01105
OG0000009	N0	n0	0.175	Non-Terminal	Prav.g_00302, Prar.g_00932, Prbh.g_01418, Pram.g_00602, Prav.g_01421, Pral.g_01041, Praz.g_01253, Pray.g_01942, Prba.g_01120, Prbi.g_01745, Pras.g_00881, Prar.g_00931, Prah.g_01082, Praf.g_01191, Prbj.g_00789, Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680, Praf.g_02641, Praf.g_02639, Prah.g_00543, Praf.g_01648, Prbl.g_01599, Prbj.g_02533, Prbk.g_02591, Praf.g_02620, Prah.g_00346, Prah.g_00341, Prah.g_00342, Prat.g_01280, Prbc.g_01108, Prav.g_00106, Prav.g_00107, Praf.g_01879, Praf.g_01880, Praf.g_01964, Prae.g_00056, Praa.g_00054, Praa.g_00056, Prat.g_01570, Praq.g_00861, Prac.g_00566, Prar.g_01009, Prae.g_01612, Prav.g_00953, Pram.g_01611, Prbh.g_01803, Prbi.g_01272, Prbi.g_01771, Prbi.g_01276, Prau.g_00437, Prbc.g_00011	Pras.g_00191, Praf.g_02084, Prbl.g_01171, Prbj.g_00371, Prbk.g_00841, Prah.g_01968, Prbm.g_00477, Prbc.g_00532, Prbb.g_00078
OG0000009	N0	n1	0.175	Non-Terminal	Prav.g_00302, Prar.g_00932, Prbh.g_01418, Pram.g_00602, Prav.g_01421, Pral.g_01041, Praz.g_01253, Pray.g_01942, Prba.g_01120, Prbi.g_01745, Pras.g_00881, Prar.g_00931, Prah.g_01082, Praf.g_01191, Prbj.g_00789, Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680, Praf.g_02641, Praf.g_02639, Prah.g_00543, Praf.g_01648, Prbl.g_01599, Prbj.g_02533, Prbk.g_02591, Praf.g_02620, Prah.g_00346, Prah.g_00341, Prah.g_00342, Prat.g_01280, Prbc.g_01108, Prav.g_00106, Prav.g_00107, Praf.g_01879, Praf.g_01880, Praf.g_01964	Prae.g_00056, Praa.g_00054, Praa.g_00056, Prat.g_01570, Praq.g_00861, Prac.g_00566, Prar.g_01009, Prae.g_01612, Prav.g_00953, Pram.g_01611, Prbh.g_01803, Prbi.g_01272, Prbi.g_01771, Prbi.g_01276, Prau.g_00437, Prbc.g_00011
OG0000009	N0	n2	0.05	Non-Terminal	Prav.g_00302, Prar.g_00932	Prbh.g_01418, Pram.g_00602, Prav.g_01421, Pral.g_01041, Praz.g_01253, Pray.g_01942, Prba.g_01120, Prbi.g_01745, Pras.g_00881, Prar.g_00931, Prah.g_01082, Praf.g_01191, Prbj.g_00789, Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680, Praf.g_02641, Praf.g_02639, Prah.g_00543, Praf.g_01648, Prbl.g_01599, Prbj.g_02533, Prbk.g_02591, Praf.g_02620, Prah.g_00346, Prah.g_00341, Prah.g_00342, Prat.g_01280, Prbc.g_01108, Prav.g_00106, Prav.g_00107, Praf.g_01879, Praf.g_01880, Praf.g_01964
OG0000009	N0	n4	0.05	Non-Terminal	Prbh.g_01418, Pram.g_00602, Prav.g_01421, Pral.g_01041, Praz.g_01253, Pray.g_01942, Prba.g_01120, Prbi.g_01745, Pras.g_00881, Prar.g_00931, Prah.g_01082, Praf.g_01191, Prbj.g_00789, Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680, Praf.g_02641, Praf.g_02639, Prah.g_00543, Praf.g_01648, Prbl.g_01599, Prbj.g_02533, Prbk.g_02591, Praf.g_02620, Prah.g_00346, Prah.g_00341, Prah.g_00342, Prat.g_01280, Prbc.g_01108	Prav.g_00106, Prav.g_00107, Praf.g_01879, Praf.g_01880, Praf.g_01964
OG0000009	N18	n16	1.0	Non-Terminal	Prah.g_01082, Praf.g_01191, Prbj.g_00789, Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680, Praf.g_02641, Praf.g_02639	Prah.g_00543, Praf.g_01648, Prbl.g_01599, Prbj.g_02533, Prbk.g_02591, Praf.g_02620, Prah.g_00346, Prah.g_00341, Prah.g_00342
OG0000009	N18	n17	0.2	Non-Terminal	Prah.g_01082, Praf.g_01191, Prbj.g_00789, Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680	Praf.g_02641, Praf.g_02639
OG0000009	N18	n18	0.2	Non-Terminal	Prah.g_01082, Praf.g_01191	Prbj.g_00789, Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680
OG0000009	N18	n20	0.2	Non-Terminal	Prbj.g_00789	Praf.g_02634, Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680
OG0000009	N18	n21	0.2	Non-Terminal	Praf.g_02634	Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638, Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680
OG0000009	N18	n22	0.8	Non-Terminal	Prbk.g_01337, Prbj.g_00208, Prbl.g_01020, Praf.g_02638	Praf.g_02623, Praf.g_02642, Praf.g_02640, Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201, Prbj.g_00790, Prbl.g_02600, Prbk.g_02680
OG0000009	Praf	n27	1.0	Terminal	Praf.g_02623, Praf.g_02642	Praf.g_02640
OG0000009	Praf	n28	1.0	Terminal	Praf.g_02623	Praf.g_02642
OG0000009	N25	n29	1.0	Non-Terminal	Prbl.g_02634, Prbk.g_02672, Prbj.g_02698, Prbl.g_01013, Prbk.g_01344, Prbj.g_00201	Prbj.g_00790, Prbl.g_02600, Prbk.g_02680
OG0000009	N25	n30	1.0	Non-Terminal: STRIDE	Prbl.g_02634, Prbk.g_02672, Prbj.g_02698	Prbl.g_01013, Prbk.g_01344, Prbj.g_00201
OG0000009	Praf	n37	1.0	Terminal	Praf.g_02641	Praf.g_02639
OG0000009	N18	n38	0.4	Non-Terminal	Prah.g_00543, Praf.g_01648, Prbl.g_01599, Prbj.g_02533, Prbk.g_02591	Praf.g_02620, Prah.g_00346, Prah.g_00341, Prah.g_00342
OG0000009	Prah	n44	1.0	Terminal	Prah.g_00346, Prah.g_00341	Prah.g_00342
OG0000009	Prah	n45	1.0	Terminal	Prah.g_00346	Prah.g_00341
OG0000009	Prav	n48	1.0	Terminal	Prav.g_00106	Prav.g_00107
OG0000009	Praf	n49	1.0	Terminal	Praf.g_01879	Praf.g_01880, Praf.g_01964
OG0000009	Praf	n50	1.0	Terminal	Praf.g_01880	Praf.g_01964
OG0000009	N0	n52	0.05	Non-Terminal	Prae.g_00056, Praa.g_00054	Praa.g_00056, Prat.g_01570, Praq.g_00861, Prac.g_00566, Prar.g_01009, Prae.g_01612, Prav.g_00953, Pram.g_01611, Prbh.g_01803, Prbi.g_01272, Prbi.g_01771, Prbi.g_01276
OG0000009	Prbi	n63	1.0	Terminal	Prbi.g_01272	Prbi.g_01771, Prbi.g_01276
OG0000009	Prbi	n64	1.0	Terminal	Prbi.g_01771	Prbi.g_01276
OG0000010	N0	n5	0.775	Non-Terminal	Prai.g_00867, Prab.g_00820, Pran.g_01363, Prad.g_01125, Prbi.g_00827, Prae.g_00786, Prau.g_00834, Pras.g_01681, Prav.g_00375, Praa.g_00782, Prbd.g_00082, Prax.g_00393, Prag.g_00786, Praw.g_01717, Praq.g_00649, Prac.g_01496, Prar.g_01663, Pray.g_00328, Prba.g_01519, Praz.g_01532, Prao.g_00720, Prbg.g_01510, Prbn.g_01165, Prap.g_00480, Prbf.g_00894, Prbe.g_01573, Prak.g_01196, Pram.g_01164, Prbh.g_01307, Prbm.g_00788, Prbb.g_00757, Praj.g_00743, Prbc.g_01832, Praj.g_00747, Prbc.g_01836, Prbb.g_00761, Prbm.g_00792, Prat.g_01180, Pral.g_01344	Praz.g_00609, Pray.g_00730, Prba.g_00468, Praq.g_01753, Prar.g_00078, Prac.g_01681, Prad.g_01742, Prbi.g_00273, Praw.g_00884, Prag.g_00242, Praa.g_00249, Prax.g_00926, Prae.g_00252, Prbd.g_00990, Prao.g_00387, Prav.g_01896, Prau.g_00251, Pras.g_01101, Prai.g_00262, Prab.g_00239, Pran.g_01943, Pral.g_00790, Prat.g_00255, Prbe.g_01802, Prap.g_01462, Prak.g_00266, Prbn.g_00015, Prbf.g_01588, Prbg.g_01032, Pram.g_00237, Prbh.g_00530
OG0000010	N11	n36	1.0	Non-Terminal	Prbm.g_00788, Prbb.g_00757, Praj.g_00743, Prbc.g_01832	Praj.g_00747, Prbc.g_01836, Prbb.g_00761, Prbm.g_00792
OG0000011	N0	n4	0.55	Non-Terminal	Praf.g_02647, Prbg.g_01740, Prak.g_01735, Prbf.g_00603, Prbn.g_01836, Prap.g_01688, Prbe.g_01091, Pram.g_01723, Prbh.g_01691, Prar.g_00436, Prac.g_01158, Praq.g_01168, Prao.g_00510, Pras.g_01228, Prau.g_00378, Prbi.g_00399, Prbd.g_00863, Prax.g_00798, Prad.g_00734, Prae.g_00375, Praa.g_00374, Pray.g_00853, Praz.g_00799, Prba.g_00869	Prao.g_00690, Praa.g_00754, Pray.g_00296, Praz.g_01564, Prba.g_01551, Prax.g_00425, Prau.g_00804, Prbi.g_00796, Prav.g_00350, Prai.g_00890, Prab.g_00773, Pran.g_01410, Prbd.g_00052, Prae.g_00755, Pras.g_01653, Prag.g_00748, Praw.g_01755, Praq.g_00627, Prad.g_01096, Pram.g_01529, Prbh.g_01885, Prak.g_01576, Prbg.g_01581, Prap.g_01848, Prbn.g_01676, Prbf.g_00762, Prbe.g_01054, Prbe.g_01133, Pral.g_01890, Prap.g_01899, Prbf.g_00804, Prbn.g_00126, Prbg.g_00734, Prbe.g_00025, Prak.g_01534, Praj.g_01745, Prbm.g_01823, Prbb.g_01800, Praf.g_02091
OG0000011	N17	n51	0.6	Non-Terminal	Prak.g_01576, Prbg.g_01581, Prap.g_01848, Prbn.g_01676, Prbf.g_00762, Prbe.g_01054, Prbe.g_01133, Pral.g_01890	Prap.g_01899, Prbf.g_00804, Prbn.g_00126, Prbg.g_00734, Prbe.g_00025, Prak.g_01534
OG0000011	Prbe	n58	1.0	Terminal	Prbe.g_01054	Prbe.g_01133
OG0000012	N0	n0	0.35	Non-Terminal	Prat.g_00278, Prbd.g_00392, Praa.g_01092, Pray.g_00135, Prba.g_01213, Prae.g_01093, Prav.g_00001, Prau.g_01139, Pras.g_01985, Prag.g_01088, Pran.g_00132, Prab.g_01147, Prai.g_01110, Prbi.g_01139, Prbh.g_00508, Pram.g_00259, Prbg.g_00050, Prbe.g_01825, Prak.g_00289, Prbn.g_00038, Prbf.g_01611, Prap.g_01439, Prbc.g_01165, Prbb.g_00325, Praj.g_00308, Prbm.g_00329, Pral.g_00768, Prap.g_00548, Prbg.g_00464, Prbe.g_00906, Prbn.g_01097, Prak.g_01264, Prbf.g_00039, Prbl.g_01465, Prbj.g_01393, Prbk.g_00405, Prah.g_02122, Praf.g_02267, Prab.g_00411, Pran.g_01772, Prbd.g_00439, Prax.g_00173	Praw.g_00504, Prag.g_01658, Prax.g_00512, Prai.g_00387, Prab.g_00363, Pran.g_01820, Prbd.g_00864, Praz.g_00800, Prba.g_00868, Pras.g_01227, Prau.g_00377, Pray.g_00852, Prax.g_00799, Praa.g_00373, Prbi.g_00398, Prao.g_00509, Prae.g_00374, Prad.g_00735, Prag.g_00368, Praw.g_00758, Prav.g_00993, Praq.g_01169, Prar.g_00435, Prac.g_01159
OG0000012	N0	n1	0.225	Non-Terminal	Prat.g_00278, Prbd.g_00392, Praa.g_01092, Pray.g_00135, Prba.g_01213, Prae.g_01093, Prav.g_00001, Prau.g_01139, Pras.g_01985, Prag.g_01088, Pran.g_00132, Prab.g_01147, Prai.g_01110, Prbi.g_01139, Prbh.g_00508, Pram.g_00259, Prbg.g_00050, Prbe.g_01825, Prak.g_00289, Prbn.g_00038, Prbf.g_01611, Prap.g_01439	Prbc.g_01165, Prbb.g_00325, Praj.g_00308, Prbm.g_00329, Pral.g_00768, Prap.g_00548, Prbg.g_00464, Prbe.g_00906, Prbn.g_01097, Prak.g_01264, Prbf.g_00039, Prbl.g_01465, Prbj.g_01393, Prbk.g_00405, Prah.g_02122, Praf.g_02267, Prab.g_00411, Pran.g_01772, Prbd.g_00439, Prax.g_00173
OG0000012	N0	n42	0.075	Non-Terminal	Praw.g_00504, Prag.g_01658, Prax.g_00512	Prai.g_00387, Prab.g_00363, Pran.g_01820, Prbd.g_00864, Praz.g_00800, Prba.g_00868, Pras.g_01227, Prau.g_00377, Pray.g_00852, Prax.g_00799, Praa.g_00373, Prbi.g_00398, Prao.g_00509, Prae.g_00374, Prad.g_00735, Prag.g_00368, Praw.g_00758, Prav.g_00993, Praq.g_01169, Prar.g_00435, Prac.g_01159
OG0000013	N18	n2	1.0	Non-Terminal: STRIDE	Praf.g_01768, Prah.g_00432, Prbk.g_01932, Prbj.g_01300, Prbl.g_00155	Prbj.g_00618, Prbl.g_00554, Prbk.g_00013, Praf.g_00246, Prah.g_01895
OG0000013	N0	n11	0.45	Non-Terminal	Pran.g_00615, Prab.g_01584, Prai.g_01578, Prao.g_01507, Prav.g_01688, Praq.g_00017, Prac.g_00301, Prar.g_00737, Prad.g_00401, Prbd.g_01576, Praa.g_01589, Prax.g_01617, Prbi.g_01701, Prau.g_01641, Pras.g_00463, Prae.g_01572, Praz.g_00929, Pray.g_01610, Prba.g_00276, Prag.g_01600, Praw.g_00447	Praz.g_00465, Prba.g_01893, Pray.g_00184, Pras.g_00956, Prau.g_00106, Praa.g_00105, Prbd.g_01139, Prbi.g_00112, Prad.g_01888, Prav.g_00170, Prag.g_00098, Praw.g_01330, Prac.g_01826, Praq.g_01898, Prar.g_00223, Prai.g_00105, Pran.g_00328, Prab.g_00096
OG0000013	N6	n49	0.15789473684210525	Non-Terminal	Prbn.g_00887, Prbf.g_00252, Prbe.g_00216, Prap.g_00216, Prak.g_01486, Prbg.g_00686, Pral.g_01065, Prat.g_01451, Pram.g_00390, Prbh.g_00377, Prbm.g_01400, Prbm.g_01235, Prbc.g_01344	Pral.g_01163, Pram.g_01284, Prbh.g_00193
OG0000013	Prbm	n61	1.0	Terminal	Prbm.g_01400	Prbm.g_01235
OG0000014	N0	n4	0.25	Non-Terminal	Prao.g_01213, Prab.g_01445, Pran.g_00754, Prab.g_01444, Pran.g_00755, Prbg.g_00086, Prak.g_00325, Prap.g_01403, Prbf.g_01647, Prbn.g_00074, Prbe.g_01861, Pram.g_00295, Prbh.g_00472, Prat.g_00314, Pral.g_00732, Prbl.g_01416, Prbj.g_01442, Prbk.g_00454, Praf.g_02319, Prah.g_02171, Prbm.g_00362, Praj.g_00341, Prbc.g_01198, Prbb.g_00357, Praa.g_01409, Prbc.g_00680, Prbi.g_01502, Pras.g_00304, Praz.g_01102, Pray.g_01792, Prba.g_00159, Praj.g_01609, Prau.g_01438, Prbm.g_02126, Pral.g_01261, Prae.g_01401, Prat.g_01267, Praf.g_00112, Prau.g_01470	Prau.g_00308, Pras.g_01158, Pray.g_00784, Prba.g_00522, Praz.g_00663, Prae.g_00307, Prax.g_00869, Praa.g_00306, Prbi.g_00330, Prav.g_01952, Prbd.g_00933, Prad.g_01685, Pran.g_01888, Prab.g_00294, Praw.g_00828, Prag.g_00297
OG0000014	N10	n7	1.0	Non-Terminal: STRIDE	Prab.g_01445, Pran.g_00754	Prab.g_01444, Pran.g_00755
OG0000014	N0	n10	0.15	Non-Terminal	Prbg.g_00086, Prak.g_00325, Prap.g_01403, Prbf.g_01647, Prbn.g_00074, Prbe.g_01861, Pram.g_00295, Prbh.g_00472, Prat.g_00314, Pral.g_00732, Prbl.g_01416, Prbj.g_01442, Prbk.g_00454, Praf.g_02319, Prah.g_02171, Prbm.g_00362, Praj.g_00341, Prbc.g_01198, Prbb.g_00357	Praa.g_01409, Prbc.g_00680, Prbi.g_01502, Pras.g_00304, Praz.g_01102, Pray.g_01792, Prba.g_00159, Praj.g_01609, Prau.g_01438, Prbm.g_02126, Pral.g_01261, Prae.g_01401, Prat.g_01267, Praf.g_00112, Prau.g_01470
OG0000014	N0	n37	0.025	Non-Terminal	Prau.g_01438	Prbm.g_02126, Pral.g_01261, Prae.g_01401, Prat.g_01267, Praf.g_00112, Prau.g_01470
OG0000015	N0	n0	0.475	Non-Terminal	Prba.g_00913, Pray.g_00897, Praz.g_01921, Pras.g_01263, Prau.g_00414, Prad.g_00683, Praq.g_01137, Prac.g_01127, Prar.g_00468, Prai.g_00424, Prap.g_01343, Prbe.g_01921, Prbf.g_01707, Prak.g_00385, Prbg.g_00143, Prbn.g_00690, Pral.g_00672, Prat.g_00374, Prbh.g_00408, Pram.g_00359, Prbc.g_01273, Praj.g_00408, Prbb.g_00421, Prbm.g_00428, Praf.g_01898, Prah.g_00321, Prbl.g_01574, Prbk.g_02565, Prbj.g_02509	Prbl.g_00719, Prbj.g_00666, Prbk.g_01202, Prah.g_00353, Praf.g_01864, Prbm.g_00390, Prbc.g_01227, Praj.g_00370, Prbb.g_00386, Praw.g_00804, Prag.g_00321, Prar.g_00257, Prac.g_01601, Praq.g_01672, Pray.g_00808, Prba.g_00546, Praz.g_00687, Prau.g_00332, Prad.g_01661, Prbd.g_00909, Prao.g_00466, Prbi.g_00354, Pras.g_01182, Prax.g_00843, Prae.g_00331, Praa.g_00330, Prav.g_01976, Prab.g_00318, Pran.g_01864, Prai.g_00343
OG0000016	N0	n3	0.1	Non-Terminal	Prao.g_00703, Prae.g_00769, Prbd.g_00065, Prbi.g_00810, Praa.g_00765, Prav.g_00363	Prax.g_00523, Praw.g_01738, Prag.g_00765, Prav.g_00961, Prae.g_01235, Prbd.g_00826, Pran.g_01394, Prab.g_00789, Pras.g_00127, Prac.g_00898, Prar.g_01179, Praq.g_00065, Prbi.g_01304, Prai.g_01243, Praz.g_01551, Pray.g_00309, Prba.g_01538, Prau.g_00817
OG0000016	Prbm	n30	1.0	Terminal	Prbm.g_01149	Prbm.g_01427
OG0000016	N0	n31	0.2	Non-Terminal	Pral.g_01813, Pram.g_01545, Prbh.g_01869, Prbg.g_01589, Prbe.g_01046, Prbn.g_01684, Prak.g_01584, Prbf.g_00754, Prap.g_01840	Prbn.g_01730, Prbf.g_00708, Prbg.g_01635, Prap.g_01794, Prbe.g_01000, Prak.g_01630, Prax.g_00410, Praf.g_01033, Prbl.g_01566, Prbj.g_02502, Prbk.g_02558, Praf.g_01618, Prah.g_01155, Prah.g_00576, Praf.g_01030, Pram.g_00696, Prbh.g_00840
OG0000016	N0	n47	0.025	Non-Terminal	Prax.g_00410, Praf.g_01033, Prbl.g_01566, Prbj.g_02502, Prbk.g_02558, Praf.g_01618, Prah.g_01155, Prah.g_00576	Praf.g_01030
OG0000016	N0	n48	0.025	Non-Terminal	Prax.g_00410, Praf.g_01033	Prbl.g_01566, Prbj.g_02502, Prbk.g_02558, Praf.g_01618, Prah.g_01155, Prah.g_00576
OG0000016	Prah	n54	1.0	Terminal	Prah.g_01155	Prah.g_00576
OG0000017	N17	n5	0.8	Non-Terminal	Pral.g_00039, Prbn.g_01664, Prbf.g_00774, Prbe.g_01121, Prak.g_01564, Prap.g_01860, Prbg.g_01569, Prat.g_01548	Prbg.g_00721, Prbe.g_00012, Prak.g_01521, Prap.g_01912, Prbf.g_00817, Prbn.g_00139, Prat.g_01474, Pral.g_01036
OG0000017	N1	n20	0.6666666666666666	Non-Terminal	Prav.g_01416, Praw.g_00492, Prag.g_01646, Prad.g_01298, Prbi.g_01374, Prae.g_01311, Prba.g_01175, Prau.g_01353, Pras.g_00185, Praa.g_01301, Prad.g_00353, Pray.g_01887, Prbd.g_01832, Praz.g_01197, Prao.g_01293, Praw.g_00962, Prag.g_01336, Prax.g_01916	Prao.g_00576, Pray.g_00960, Prba.g_00991, Prae.g_00444, Prbi.g_00472, Praz.g_01858, Praa.g_00470, Prbd.g_00772, Pras.g_01348, Praq.g_00521, Prac.g_01074, Prar.g_00520, Prag.g_00449, Praw.g_00677, Prav.g_01068
