Orthogroup	Pram	Prag
OG0000589	Pram.g_01067	Prag.g_00621
OG0000590	Pram.g_01066	Prag.g_00622
OG0000591	Pram.g_01065	Prag.g_00623
OG0000592	Pram.g_01064	Prag.g_00624
OG0000593	Pram.g_01063	Prag.g_00625
OG0000594	Pram.g_01062	Prag.g_00626
OG0000595	Pram.g_01061	Prag.g_00627
OG0000596	Pram.g_01060	Prag.g_00628
OG0000597	Pram.g_01056	Prag.g_00632
OG0000598	Pram.g_01055	Prag.g_00633
OG0000599	Pram.g_01054	Prag.g_00634
OG0000600	Pram.g_01053	Prag.g_00635
OG0000601	Pram.g_01052	Prag.g_00636
OG0000602	Pram.g_01051	Prag.g_00637
OG0000603	Pram.g_01050	Prag.g_00638
OG0000604	Pram.g_01049	Prag.g_00639
OG0000605	Pram.g_01048	Prag.g_00640
OG0000606	Pram.g_01047	Prag.g_00641
OG0000607	Pram.g_01045	Prag.g_00642
OG0000608	Pram.g_01044	Prag.g_00643
OG0000609	Pram.g_01042	Prag.g_00645
OG0000610	Pram.g_01041	Prag.g_00646
OG0000611	Pram.g_00760	Prag.g_00648
OG0000612	Pram.g_00761	Prag.g_00649
OG0000613	Pram.g_00763	Prag.g_00651
OG0000614	Pram.g_00769	Prag.g_00657
OG0000615	Pram.g_00770	Prag.g_00658
OG0000616	Pram.g_00771	Prag.g_00659
OG0000617	Pram.g_00774	Prag.g_00661
OG0000618	Pram.g_00775	Prag.g_00662
OG0000619	Pram.g_00776	Prag.g_00663
OG0000620	Pram.g_00778	Prag.g_00665
OG0000621	Pram.g_00779	Prag.g_00666
OG0000622	Pram.g_00780	Prag.g_00667
OG0000623	Pram.g_00781	Prag.g_00668
OG0000624	Pram.g_00784	Prag.g_00670
OG0000625	Pram.g_00785	Prag.g_00671
OG0000626	Pram.g_00786	Prag.g_00672
OG0000627	Pram.g_00789	Prag.g_00673
OG0000628	Pram.g_00790	Prag.g_00674
OG0000629	Pram.g_00791	Prag.g_00675
OG0000630	Pram.g_00793	Prag.g_00677
OG0000631	Pram.g_00795	Prag.g_00678
OG0000632	Pram.g_01927	Prag.g_00682
OG0000633	Pram.g_00720	Prag.g_00683
OG0000634	Pram.g_00802	Prag.g_00693
OG0000635	Pram.g_01027	Prag.g_00695
OG0000636	Pram.g_01026	Prag.g_00696
OG0000637	Pram.g_01024	Prag.g_00698
OG0000638	Pram.g_01023	Prag.g_00699
OG0000639	Pram.g_01022	Prag.g_00700
OG0000640	Pram.g_01021	Prag.g_00701
OG0000641	Pram.g_01020	Prag.g_00702
OG0000642	Pram.g_01019	Prag.g_00703
OG0000643	Pram.g_01018	Prag.g_00704
OG0000644	Pram.g_01016	Prag.g_00706
OG0000645	Pram.g_01014	Prag.g_00707
OG0000646	Pram.g_01013	Prag.g_00708
OG0000647	Pram.g_01012	Prag.g_00709
OG0000648	Pram.g_01011	Prag.g_00710
OG0000649	Pram.g_01010	Prag.g_00711
OG0000650	Pram.g_01008	Prag.g_00712
OG0000651	Pram.g_01007	Prag.g_00713
OG0000652	Pram.g_01005	Prag.g_00715
OG0000653	Pram.g_01533	Prag.g_00742
OG0000654	Pram.g_01539	Prag.g_00744
OG0000655	Pram.g_00576	Prag.g_00754
OG0000656	Pram.g_01534	Prag.g_00758
OG0000657	Pram.g_00935	Prag.g_00771
OG0000658	Pram.g_00934	Prag.g_00772
OG0000659	Pram.g_00933	Prag.g_00773
OG0000660	Pram.g_00325	Prag.g_00784
OG0000661	Pram.g_00908	Prag.g_00793
OG0000662	Pram.g_00911	Prag.g_00795
OG0000663	Pram.g_00913	Prag.g_00797
OG0000664	Pram.g_00914	Prag.g_00798
OG0000665	Pram.g_00915	Prag.g_00799
OG0000666	Pram.g_01028	Prag.g_00800
OG0000667	Pram.g_00804	Prag.g_00801
OG0000668	Pram.g_00805	Prag.g_00802
OG0000669	Pram.g_00806	Prag.g_00803
OG0000670	Pram.g_00808	Prag.g_00805
OG0000671	Pram.g_00809	Prag.g_00806
OG0000672	Pram.g_00810	Prag.g_00807
OG0000673	Pram.g_00811	Prag.g_00808
OG0000674	Pram.g_00812	Prag.g_00809
OG0000675	Pram.g_00813	Prag.g_00810
OG0000676	Pram.g_00815	Prag.g_00812
OG0000677	Pram.g_00817	Prag.g_00814
OG0000678	Pram.g_00818	Prag.g_00815
OG0000679	Pram.g_00819	Prag.g_00816
OG0000680	Pram.g_00820	Prag.g_00817
OG0000681	Pram.g_00821	Prag.g_00818
OG0000682	Pram.g_00822	Prag.g_00819
OG0000683	Pram.g_00823	Prag.g_00820
OG0000684	Pram.g_00825	Prag.g_00821
OG0000685	Pram.g_00826	Prag.g_00822
OG0000686	Pram.g_00827	Prag.g_00823
OG0000687	Pram.g_00828	Prag.g_00824
OG0000688	Pram.g_00829	Prag.g_00825
OG0000689	Pram.g_00830	Prag.g_00826
OG0000690	Pram.g_00831	Prag.g_00827
OG0000691	Pram.g_00833	Prag.g_00829
OG0000692	Pram.g_00834	Prag.g_00830
OG0000693	Pram.g_00835	Prag.g_00831
OG0000694	Pram.g_00836	Prag.g_00832
OG0000695	Pram.g_00837	Prag.g_00833
OG0000696	Pram.g_00838	Prag.g_00834
OG0000697	Pram.g_00839	Prag.g_00835
OG0000698	Pram.g_00840	Prag.g_00836
OG0000699	Pram.g_00844	Prag.g_00839
OG0000700	Pram.g_00845	Prag.g_00840
OG0000701	Pram.g_00847	Prag.g_00841
OG0000702	Pram.g_00848	Prag.g_00842
OG0000703	Pram.g_00849	Prag.g_00843
OG0000704	Pram.g_00850	Prag.g_00844
OG0000705	Pram.g_00852	Prag.g_00846
OG0000706	Pram.g_00853	Prag.g_00847
OG0000707	Pram.g_00854	Prag.g_00848
OG0000708	Pram.g_00855	Prag.g_00849
OG0000709	Pram.g_00857	Prag.g_00850
OG0000710	Pram.g_00858	Prag.g_00851
OG0000711	Pram.g_00859	Prag.g_00852
OG0000712	Pram.g_00860	Prag.g_00853
OG0000713	Pram.g_00861	Prag.g_00854
OG0000714	Pram.g_00865	Prag.g_00856
OG0000715	Pram.g_00866	Prag.g_00857
OG0000716	Pram.g_00867	Prag.g_00858
OG0000717	Pram.g_00868	Prag.g_00859
OG0000718	Pram.g_00870	Prag.g_00860
OG0000719	Pram.g_00872	Prag.g_00862
OG0000720	Pram.g_00876	Prag.g_00864
OG0000721	Pram.g_00877	Prag.g_00865
OG0000722	Pram.g_00713	Prag.g_00892
OG0000723	Pram.g_00717	Prag.g_00895
OG0000724	Pram.g_00724	Prag.g_00898
OG0000725	Pram.g_00726	Prag.g_00899
OG0000726	Pram.g_00727	Prag.g_00900
OG0000727	Pram.g_00728	Prag.g_00901
OG0000728	Pram.g_00729	Prag.g_00902
OG0000729	Pram.g_00731	Prag.g_00903
OG0000730	Pram.g_00732	Prag.g_00904
OG0000731	Pram.g_00734	Prag.g_00906
OG0000732	Pram.g_00735	Prag.g_00907
OG0000733	Pram.g_00736	Prag.g_00908
OG0000734	Pram.g_00737	Prag.g_00909
OG0000735	Pram.g_00738	Prag.g_00910
OG0000736	Pram.g_00740	Prag.g_00912
OG0000737	Pram.g_00741	Prag.g_00913
OG0000738	Pram.g_00743	Prag.g_00915
OG0000739	Pram.g_00744	Prag.g_00916
OG0000740	Pram.g_00745	Prag.g_00917
OG0000741	Pram.g_00747	Prag.g_00919
OG0000742	Pram.g_00748	Prag.g_00920
OG0000743	Pram.g_00752	Prag.g_00923
OG0000744	Pram.g_00753	Prag.g_00924
OG0000745	Pram.g_00754	Prag.g_00926
OG0000746	Pram.g_00755	Prag.g_00927
OG0000747	Pram.g_00756	Prag.g_00928
OG0000748	Pram.g_00757	Prag.g_00929
OG0000749	Pram.g_00758	Prag.g_00930
OG0000750	Pram.g_00759	Prag.g_00931
OG0000751	Pram.g_01036	Prag.g_00933
OG0000752	Pram.g_01035	Prag.g_00934
OG0000753	Pram.g_01034	Prag.g_00935
OG0000754	Pram.g_01033	Prag.g_00936
OG0000755	Pram.g_01031	Prag.g_00938
OG0000756	Pram.g_01030	Prag.g_00939
OG0000757	Pram.g_01029	Prag.g_00940
OG0000758	Pram.g_00916	Prag.g_00941
OG0000759	Pram.g_00917	Prag.g_00942
OG0000760	Pram.g_00918	Prag.g_00943
OG0000761	Pram.g_00919	Prag.g_00944
OG0000762	Pram.g_00921	Prag.g_00946
OG0000763	Pram.g_00922	Prag.g_00947
OG0000764	Pram.g_00923	Prag.g_00948
OG0000765	Pram.g_00924	Prag.g_00949
OG0000766	Pram.g_00925	Prag.g_00950
OG0000767	Pram.g_00926	Prag.g_00951
OG0000768	Pram.g_00927	Prag.g_00952
OG0000769	Pram.g_00928	Prag.g_00953
OG0000770	Pram.g_00930	Prag.g_00954
OG0000771	Pram.g_00931	Prag.g_00955
OG0000772	Pram.g_00988	Prag.g_00956
OG0000773	Pram.g_00936	Prag.g_00958
OG0000774	Pram.g_00937	Prag.g_00959
OG0000775	Pram.g_00938	Prag.g_00960
OG0000776	Pram.g_00940	Prag.g_00961
OG0000777	Pram.g_00941	Prag.g_00962
OG0000778	Pram.g_00942	Prag.g_00963
OG0000779	Pram.g_00944	Prag.g_00965
OG0000780	Pram.g_00945	Prag.g_00966
OG0000781	Pram.g_00946	Prag.g_00967
OG0000782	Pram.g_00948	Prag.g_00969
OG0000783	Pram.g_00949	Prag.g_00970
OG0000784	Pram.g_00950	Prag.g_00971
OG0000785	Pram.g_00951	Prag.g_00972
OG0000786	Pram.g_00952	Prag.g_00973
OG0000787	Pram.g_00954	Prag.g_00975
OG0000788	Pram.g_00955	Prag.g_00976
OG0000789	Pram.g_00956	Prag.g_00977
OG0000790	Pram.g_00957	Prag.g_00978
OG0000791	Pram.g_00958	Prag.g_00979
OG0000792	Pram.g_01199	Prag.g_00980
OG0000793	Pram.g_00959	Prag.g_00981
OG0000794	Pram.g_00960	Prag.g_00982
OG0000795	Pram.g_00961	Prag.g_00983
OG0000796	Pram.g_00963	Prag.g_00985
OG0000797	Pram.g_00964	Prag.g_00987
OG0000798	Pram.g_00965	Prag.g_00988
OG0000799	Pram.g_00966	Prag.g_00989
OG0000800	Pram.g_00967	Prag.g_00990
OG0000801	Pram.g_00968	Prag.g_00991
OG0000802	Pram.g_00970	Prag.g_00993
OG0000803	Pram.g_00971	Prag.g_00994
OG0000804	Pram.g_00973	Prag.g_01005
OG0000805	Pram.g_00975	Prag.g_01007
OG0000806	Pram.g_00976	Prag.g_01008
OG0000807	Pram.g_00977	Prag.g_01009
OG0000808	Pram.g_00978	Prag.g_01010
OG0000809	Pram.g_00983	Prag.g_01014
OG0000810	Pram.g_00985	Prag.g_01015
OG0000811	Pram.g_00986	Prag.g_01016
OG0000812	Pram.g_00987	Prag.g_01017
OG0000813	Pram.g_00990	Prag.g_01018
OG0000814	Pram.g_00991	Prag.g_01019
OG0000815	Pram.g_00992	Prag.g_01020
OG0000816	Pram.g_00995	Prag.g_01022
OG0000817	Pram.g_00899	Prag.g_01025
OG0000818	Pram.g_00898	Prag.g_01026
OG0000819	Pram.g_00896	Prag.g_01028
OG0000820	Pram.g_00895	Prag.g_01029
OG0000821	Pram.g_00894	Prag.g_01030
OG0000822	Pram.g_00893	Prag.g_01031
OG0000823	Pram.g_00890	Prag.g_01034
OG0000824	Pram.g_00889	Prag.g_01035
OG0000825	Pram.g_00887	Prag.g_01037
OG0000826	Pram.g_00886	Prag.g_01038
OG0000827	Pram.g_00885	Prag.g_01039
OG0000828	Pram.g_00883	Prag.g_01041
OG0000829	Pram.g_00356	Prag.g_01066
OG0000830	Pram.g_00683	Prag.g_01076
OG0000831	Pram.g_01188	Prag.g_01079
OG0000832	Pram.g_00579	Prag.g_01080
OG0000833	Pram.g_01208	Prag.g_01087
OG0000834	Pram.g_01182	Prag.g_01091
OG0000835	Pram.g_00335	Prag.g_01095
OG0000836	Pram.g_01201	Prag.g_01097
OG0000837	Pram.g_01469	Prag.g_01106
OG0000838	Pram.g_01547	Prag.g_01121
OG0000839	Pram.g_01548	Prag.g_01122
OG0000840	Pram.g_00690	Prag.g_01127
OG0000841	Pram.g_01162	Prag.g_01134
OG0000842	Pram.g_01156	Prag.g_01138
OG0000843	Pram.g_01154	Prag.g_01140
OG0000844	Pram.g_01153	Prag.g_01141
OG0000845	Pram.g_01152	Prag.g_01142
OG0000846	Pram.g_01151	Prag.g_01143
OG0000847	Pram.g_01150	Prag.g_01144
OG0000848	Pram.g_01149	Prag.g_01145
OG0000849	Pram.g_01148	Prag.g_01146
OG0000850	Pram.g_01147	Prag.g_01147
OG0000851	Pram.g_01144	Prag.g_01149
OG0000852	Pram.g_01141	Prag.g_01152
OG0000853	Pram.g_01139	Prag.g_01154
OG0000854	Pram.g_01137	Prag.g_01155
OG0000855	Pram.g_01136	Prag.g_01156
OG0000856	Pram.g_01135	Prag.g_01157
OG0000857	Pram.g_01134	Prag.g_01158
OG0000858	Pram.g_01131	Prag.g_01160
OG0000859	Pram.g_01130	Prag.g_01161
OG0000860	Pram.g_01129	Prag.g_01162
OG0000861	Pram.g_01128	Prag.g_01163
OG0000862	Pram.g_01127	Prag.g_01164
OG0000863	Pram.g_01125	Prag.g_01165
OG0000864	Pram.g_01124	Prag.g_01166
OG0000865	Pram.g_01123	Prag.g_01167
OG0000866	Pram.g_01122	Prag.g_01168
OG0000867	Pram.g_01119	Prag.g_01171
OG0000868	Pram.g_01118	Prag.g_01173
OG0000869	Pram.g_01117	Prag.g_01174
OG0000870	Pram.g_01114	Prag.g_01175
OG0000871	Pram.g_01113	Prag.g_01176
OG0000872	Pram.g_01111	Prag.g_01177
OG0000873	Pram.g_01110	Prag.g_01178
OG0000874	Pram.g_01109	Prag.g_01179
OG0000875	Pram.g_01107	Prag.g_01180
OG0000876	Pram.g_01105	Prag.g_01182
OG0000877	Pram.g_01104	Prag.g_01183
OG0000878	Pram.g_01103	Prag.g_01184
OG0000879	Pram.g_01102	Prag.g_01185
OG0000880	Pram.g_01101	Prag.g_01186
OG0000881	Pram.g_01100	Prag.g_01187
OG0000882	Pram.g_01099	Prag.g_01188
OG0000883	Pram.g_01098	Prag.g_01189
OG0000884	Pram.g_01097	Prag.g_01190
OG0000885	Pram.g_01096	Prag.g_01191
OG0000886	Pram.g_01095	Prag.g_01192
OG0000887	Pram.g_01094	Prag.g_01193
OG0000888	Pram.g_01093	Prag.g_01194
OG0000889	Pram.g_01092	Prag.g_01195
OG0000890	Pram.g_01091	Prag.g_01196
OG0000891	Pram.g_01090	Prag.g_01197
OG0000892	Pram.g_01089	Prag.g_01198
OG0000893	Pram.g_01088	Prag.g_01199
OG0000894	Pram.g_01087	Prag.g_01201
OG0000895	Pram.g_01086	Prag.g_01202
OG0000896	Pram.g_01084	Prag.g_01204
OG0000897	Pram.g_01083	Prag.g_01205
OG0000898	Pram.g_01082	Prag.g_01206
OG0000899	Pram.g_01081	Prag.g_01207
OG0000900	Pram.g_00570	Prag.g_01209
OG0000901	Pram.g_01569	Prag.g_01328
OG0000902	Pram.g_01219	Prag.g_01342
OG0000903	Pram.g_01220	Prag.g_01343
OG0000904	Pram.g_01221	Prag.g_01344
OG0000905	Pram.g_01222	Prag.g_01345
OG0000906	Pram.g_01223	Prag.g_01346
OG0000907	Pram.g_01225	Prag.g_01350
OG0000908	Pram.g_01226	Prag.g_01351
OG0000909	Pram.g_01227	Prag.g_01352
OG0000910	Pram.g_01228	Prag.g_01353
OG0000911	Pram.g_01229	Prag.g_01354
OG0000912	Pram.g_01232	Prag.g_01357
OG0000913	Pram.g_01233	Prag.g_01358
OG0000914	Pram.g_01234	Prag.g_01359
OG0000915	Pram.g_01236	Prag.g_01361
OG0000916	Pram.g_01237	Prag.g_01362
OG0000917	Pram.g_01238	Prag.g_01363
OG0000918	Pram.g_01239	Prag.g_01364
OG0000919	Pram.g_01240	Prag.g_01365
OG0000920	Pram.g_01241	Prag.g_01366
OG0000921	Pram.g_01244	Prag.g_01368
OG0000922	Pram.g_01245	Prag.g_01369
OG0000923	Pram.g_01478	Prag.g_01371
OG0000924	Pram.g_01477	Prag.g_01372
OG0000925	Pram.g_01475	Prag.g_01375
OG0000926	Pram.g_01271	Prag.g_01376
OG0000927	Pram.g_01198	Prag.g_01377
OG0000928	Pram.g_01281	Prag.g_01379
OG0000929	Pram.g_01183	Prag.g_01381
OG0000930	Pram.g_01165	Prag.g_01383
OG0000931	Pram.g_00874	Prag.g_01384
OG0000932	Pram.g_01542	Prag.g_01387
OG0000933	Pram.g_01466	Prag.g_01391
OG0000934	Pram.g_01465	Prag.g_01392
OG0000935	Pram.g_01464	Prag.g_01393
OG0000936	Pram.g_01463	Prag.g_01394
OG0000937	Pram.g_01462	Prag.g_01395
OG0000938	Pram.g_01461	Prag.g_01396
OG0000939	Pram.g_01460	Prag.g_01397
OG0000940	Pram.g_01458	Prag.g_01398
OG0000941	Pram.g_01457	Prag.g_01399
OG0000942	Pram.g_01456	Prag.g_01400
OG0000943	Pram.g_01455	Prag.g_01401
OG0000944	Pram.g_01454	Prag.g_01402
OG0000945	Pram.g_01453	Prag.g_01403
OG0000946	Pram.g_01452	Prag.g_01404
OG0000947	Pram.g_01451	Prag.g_01405
OG0000948	Pram.g_01450	Prag.g_01406
OG0000949	Pram.g_01449	Prag.g_01407
OG0000950	Pram.g_01815	Prag.g_01425
OG0000951	Pram.g_01398	Prag.g_01470
OG0000952	Pram.g_01397	Prag.g_01471
OG0000953	Pram.g_01396	Prag.g_01472
OG0000954	Pram.g_01395	Prag.g_01473
OG0000955	Pram.g_01394	Prag.g_01474
OG0000956	Pram.g_01392	Prag.g_01476
OG0000957	Pram.g_01391	Prag.g_01477
OG0000958	Pram.g_01390	Prag.g_01478
OG0000959	Pram.g_01389	Prag.g_01479
OG0000960	Pram.g_01388	Prag.g_01480
OG0000961	Pram.g_01387	Prag.g_01481
OG0000962	Pram.g_01386	Prag.g_01482
OG0000963	Pram.g_01385	Prag.g_01483
OG0000964	Pram.g_01384	Prag.g_01484
OG0000965	Pram.g_01383	Prag.g_01486
OG0000966	Pram.g_01382	Prag.g_01487
OG0000967	Pram.g_01376	Prag.g_01492
OG0000968	Pram.g_01375	Prag.g_01493
OG0000969	Pram.g_01374	Prag.g_01494
OG0000970	Pram.g_01373	Prag.g_01495
OG0000971	Pram.g_01372	Prag.g_01496
OG0000972	Pram.g_01371	Prag.g_01497
OG0000973	Pram.g_01369	Prag.g_01499
OG0000974	Pram.g_01368	Prag.g_01500
OG0000975	Pram.g_01367	Prag.g_01501
OG0000976	Pram.g_01366	Prag.g_01502
OG0000977	Pram.g_01365	Prag.g_01503
OG0000978	Pram.g_01364	Prag.g_01504
OG0000979	Pram.g_01363	Prag.g_01505
OG0000980	Pram.g_01362	Prag.g_01506
OG0000981	Pram.g_01361	Prag.g_01507
OG0000982	Pram.g_01360	Prag.g_01508
OG0000983	Pram.g_01359	Prag.g_01509
OG0000984	Pram.g_01355	Prag.g_01512
OG0000985	Pram.g_01354	Prag.g_01513
OG0000986	Pram.g_01353	Prag.g_01514
OG0000987	Pram.g_01351	Prag.g_01516
OG0000988	Pram.g_01350	Prag.g_01517
OG0000989	Pram.g_01349	Prag.g_01518
OG0000990	Pram.g_01348	Prag.g_01519
OG0000991	Pram.g_01347	Prag.g_01520
OG0000992	Pram.g_01346	Prag.g_01521
OG0000993	Pram.g_01345	Prag.g_01523
OG0000994	Pram.g_01344	Prag.g_01524
OG0000995	Pram.g_01343	Prag.g_01525
OG0000996	Pram.g_01342	Prag.g_01526
OG0000997	Pram.g_01340	Prag.g_01528
OG0000998	Pram.g_01333	Prag.g_01531
OG0000999	Pram.g_01331	Prag.g_01533
OG0001000	Pram.g_01330	Prag.g_01534
OG0001001	Pram.g_01328	Prag.g_01535
OG0001002	Pram.g_01326	Prag.g_01537
OG0001003	Pram.g_01325	Prag.g_01538
OG0001004	Pram.g_01324	Prag.g_01539
OG0001005	Pram.g_01323	Prag.g_01540
OG0001006	Pram.g_01321	Prag.g_01542
OG0001007	Pram.g_01320	Prag.g_01543
OG0001008	Pram.g_01319	Prag.g_01544
OG0001009	Pram.g_01318	Prag.g_01545
OG0001010	Pram.g_01317	Prag.g_01546
OG0001011	Pram.g_01315	Prag.g_01547
OG0001012	Pram.g_01314	Prag.g_01548
OG0001013	Pram.g_01313	Prag.g_01549
OG0001014	Pram.g_01312	Prag.g_01550
OG0001015	Pram.g_01311	Prag.g_01551
OG0001016	Pram.g_01310	Prag.g_01552
OG0001017	Pram.g_01309	Prag.g_01553
OG0001018	Pram.g_01308	Prag.g_01554
OG0001019	Pram.g_01307	Prag.g_01555
OG0001020	Pram.g_01306	Prag.g_01556
OG0001021	Pram.g_01305	Prag.g_01557
OG0001022	Pram.g_01304	Prag.g_01558
OG0001023	Pram.g_01303	Prag.g_01559
OG0001024	Pram.g_01301	Prag.g_01561
OG0001025	Pram.g_01300	Prag.g_01562
OG0001026	Pram.g_01299	Prag.g_01563
OG0001027	Pram.g_01298	Prag.g_01564
OG0001028	Pram.g_01296	Prag.g_01565
OG0001029	Pram.g_01295	Prag.g_01566
OG0001030	Pram.g_01292	Prag.g_01569
OG0001031	Pram.g_01291	Prag.g_01570
OG0001032	Pram.g_01577	Prag.g_01576
OG0001033	Pram.g_00567	Prag.g_01583
OG0001034	Pram.g_00824	Prag.g_01611
OG0001035	Pram.g_01625	Prag.g_01663
OG0001036	Pram.g_01626	Prag.g_01664
OG0001037	Pram.g_01633	Prag.g_01670
OG0001038	Pram.g_01634	Prag.g_01671
OG0001039	Pram.g_01635	Prag.g_01672
OG0001040	Pram.g_01636	Prag.g_01673
OG0001041	Pram.g_01638	Prag.g_01675
OG0001042	Pram.g_01639	Prag.g_01676
OG0001043	Pram.g_01640	Prag.g_01677
OG0001044	Pram.g_01641	Prag.g_01678
OG0001045	Pram.g_01642	Prag.g_01679
OG0001046	Pram.g_01644	Prag.g_01680
OG0001047	Pram.g_01645	Prag.g_01681
OG0001048	Pram.g_01646	Prag.g_01683
OG0001049	Pram.g_01647	Prag.g_01684
OG0001050	Pram.g_01648	Prag.g_01685
OG0001051	Pram.g_01649	Prag.g_01686
OG0001052	Pram.g_01650	Prag.g_01687
OG0001053	Pram.g_01651	Prag.g_01688
OG0001054	Pram.g_01652	Prag.g_01689
OG0001055	Pram.g_01653	Prag.g_01690
OG0001056	Pram.g_01654	Prag.g_01691
OG0001057	Pram.g_01656	Prag.g_01693
OG0001058	Pram.g_01657	Prag.g_01694
OG0001059	Pram.g_01658	Prag.g_01695
OG0001060	Pram.g_01659	Prag.g_01696
OG0001061	Pram.g_01660	Prag.g_01697
OG0001062	Pram.g_01662	Prag.g_01698
OG0001063	Pram.g_01663	Prag.g_01699
OG0001064	Pram.g_01664	Prag.g_01700
OG0001065	Pram.g_01665	Prag.g_01701
OG0001066	Pram.g_01666	Prag.g_01702
OG0001067	Pram.g_01667	Prag.g_01703
OG0001068	Pram.g_01668	Prag.g_01704
OG0001069	Pram.g_01671	Prag.g_01707
OG0001070	Pram.g_01673	Prag.g_01709
OG0001071	Pram.g_01674	Prag.g_01710
OG0001072	Pram.g_01675	Prag.g_01711
OG0001073	Pram.g_01676	Prag.g_01712
OG0001074	Pram.g_01677	Prag.g_01713
OG0001075	Pram.g_01679	Prag.g_01715
OG0001076	Pram.g_01681	Prag.g_01717
OG0001077	Pram.g_01682	Prag.g_01718
OG0001078	Pram.g_01683	Prag.g_01719
OG0001079	Pram.g_01684	Prag.g_01720
OG0001080	Pram.g_01685	Prag.g_01721
OG0001081	Pram.g_01686	Prag.g_01722
OG0001082	Pram.g_01687	Prag.g_01723
OG0001083	Pram.g_01688	Prag.g_01724
OG0001084	Pram.g_01689	Prag.g_01725
OG0001085	Pram.g_01690	Prag.g_01726
OG0001086	Pram.g_01695	Prag.g_01732
OG0001087	Pram.g_01697	Prag.g_01733
OG0001088	Pram.g_01698	Prag.g_01734
OG0001089	Pram.g_01701	Prag.g_01736
OG0001090	Pram.g_01702	Prag.g_01737
OG0001091	Pram.g_01703	Prag.g_01738
OG0001092	Pram.g_01704	Prag.g_01739
OG0001093	Pram.g_01705	Prag.g_01740
OG0001094	Pram.g_01706	Prag.g_01741
OG0001095	Pram.g_01707	Prag.g_01742
OG0001096	Pram.g_01708	Prag.g_01743
OG0001097	Pram.g_01709	Prag.g_01744
OG0001098	Pram.g_01710	Prag.g_01745
OG0001099	Pram.g_01711	Prag.g_01746
OG0001100	Pram.g_01712	Prag.g_01747
OG0001101	Pram.g_01713	Prag.g_01748
OG0001102	Pram.g_01717	Prag.g_01751
OG0001103	Pram.g_01718	Prag.g_01752
OG0001104	Pram.g_01722	Prag.g_01753
OG0001105	Pram.g_01720	Prag.g_01754
OG0001106	Pram.g_01716	Prag.g_01756
OG0001107	Pram.g_01715	Prag.g_01757
OG0001108	Pram.g_01714	Prag.g_01758
OG0001109	Pram.g_01727	Prag.g_01762
OG0001110	Pram.g_01729	Prag.g_01764
OG0001111	Pram.g_01730	Prag.g_01765
OG0001112	Pram.g_01731	Prag.g_01766
OG0001113	Pram.g_01732	Prag.g_01767
OG0001114	Pram.g_01733	Prag.g_01768
OG0001115	Pram.g_01734	Prag.g_01769
OG0001116	Pram.g_01735	Prag.g_01770
OG0001117	Pram.g_01736	Prag.g_01771
OG0001118	Pram.g_01737	Prag.g_01772
OG0001119	Pram.g_01738	Prag.g_01773
OG0001120	Pram.g_01739	Prag.g_01774
OG0001121	Pram.g_01740	Prag.g_01775
OG0001122	Pram.g_01741	Prag.g_01776
OG0001123	Pram.g_01742	Prag.g_01777
OG0001124	Pram.g_01743	Prag.g_01778
OG0001125	Pram.g_01744	Prag.g_01779
OG0001126	Pram.g_01745	Prag.g_01780
OG0001127	Pram.g_01746	Prag.g_01781
OG0001128	Pram.g_01747	Prag.g_01782
OG0001129	Pram.g_01748	Prag.g_01783
OG0001130	Pram.g_01749	Prag.g_01784
OG0001131	Pram.g_01750	Prag.g_01785
OG0001132	Pram.g_01751	Prag.g_01786
OG0001133	Pram.g_01752	Prag.g_01787
OG0001134	Pram.g_01753	Prag.g_01788
OG0001135	Pram.g_01754	Prag.g_01789
OG0001136	Pram.g_01755	Prag.g_01790
OG0001137	Pram.g_01756	Prag.g_01791
OG0001138	Pram.g_01757	Prag.g_01792
OG0001139	Pram.g_01758	Prag.g_01793
OG0001140	Pram.g_01759	Prag.g_01794
OG0001141	Pram.g_01761	Prag.g_01796
OG0001142	Pram.g_01762	Prag.g_01797
OG0001143	Pram.g_01763	Prag.g_01798
OG0001144	Pram.g_01765	Prag.g_01800
OG0001145	Pram.g_01767	Prag.g_01802
OG0001146	Pram.g_01768	Prag.g_01803
OG0001147	Pram.g_01771	Prag.g_01805
OG0001148	Pram.g_01772	Prag.g_01806
OG0001149	Pram.g_01773	Prag.g_01807
OG0001150	Pram.g_01776	Prag.g_01810
OG0001151	Pram.g_01777	Prag.g_01811
OG0001152	Pram.g_01778	Prag.g_01812
OG0001153	Pram.g_01779	Prag.g_01813
OG0001154	Pram.g_01780	Prag.g_01814
OG0001155	Pram.g_01781	Prag.g_01815
OG0001156	Pram.g_01782	Prag.g_01816
OG0001157	Pram.g_01784	Prag.g_01818
OG0001158	Pram.g_01786	Prag.g_01819
OG0001159	Pram.g_01787	Prag.g_01820
OG0001160	Pram.g_01788	Prag.g_01821
OG0001161	Pram.g_01793	Prag.g_01824
OG0001162	Pram.g_01794	Prag.g_01825
OG0001163	Pram.g_01795	Prag.g_01826
OG0001164	Pram.g_01796	Prag.g_01827
OG0001165	Pram.g_01797	Prag.g_01828
OG0001166	Pram.g_01798	Prag.g_01829
OG0001167	Pram.g_01799	Prag.g_01830
OG0001168	Pram.g_01801	Prag.g_01832
OG0001169	Pram.g_01802	Prag.g_01833
OG0001170	Pram.g_01806	Prag.g_01835
