Orthogroup	Pram	Prax
OG0000594	Pram.g_01062	Prax.g_00107
OG0000595	Pram.g_01061	Prax.g_00108
OG0000596	Pram.g_01060	Prax.g_00109
OG0000597	Pram.g_01056	Prax.g_00113
OG0000598	Pram.g_01055	Prax.g_00114
OG0000599	Pram.g_01054	Prax.g_00115
OG0000600	Pram.g_01053	Prax.g_00116
OG0000601	Pram.g_01052	Prax.g_00117
OG0000602	Pram.g_01051	Prax.g_00118
OG0000603	Pram.g_01050	Prax.g_00119
OG0000604	Pram.g_01049	Prax.g_00120
OG0000605	Pram.g_01048	Prax.g_00121
OG0000606	Pram.g_01047	Prax.g_00122
OG0000607	Pram.g_01045	Prax.g_00123
OG0000608	Pram.g_01044	Prax.g_00977
OG0000609	Pram.g_01042	Prax.g_00975
OG0000610	Pram.g_01041	Prax.g_00974
OG0000611	Pram.g_00760	Prax.g_00972
OG0000612	Pram.g_00761	Prax.g_00971
OG0000613	Pram.g_00763	Prax.g_00969
OG0000614	Pram.g_00769	Prax.g_00963
OG0000615	Pram.g_00770	Prax.g_00962
OG0000616	Pram.g_00771	Prax.g_00961
OG0000617	Pram.g_00774	Prax.g_00959
OG0000618	Pram.g_00775	Prax.g_00958
OG0000619	Pram.g_00776	Prax.g_00957
OG0000620	Pram.g_00778	Prax.g_00955
OG0000621	Pram.g_00779	Prax.g_00954
OG0000622	Pram.g_00780	Prax.g_00953
OG0000623	Pram.g_00781	Prax.g_00952
OG0000624	Pram.g_00784	Prax.g_00950
OG0000625	Pram.g_00785	Prax.g_00949
OG0000626	Pram.g_00786	Prax.g_00948
OG0000627	Pram.g_00789	Prax.g_00947
OG0000628	Pram.g_00790	Prax.g_00946
OG0000629	Pram.g_00791	Prax.g_00945
OG0000630	Pram.g_00793	Prax.g_00943
OG0000631	Pram.g_00795	Prax.g_00942
OG0000632	Pram.g_01927	Prax.g_00938
OG0000633	Pram.g_00720	Prax.g_00937
OG0000634	Pram.g_00802	Prax.g_00484
OG0000635	Pram.g_01027	Prax.g_00482
OG0000636	Pram.g_01026	Prax.g_00481
OG0000637	Pram.g_01024	Prax.g_00479
OG0000638	Pram.g_01023	Prax.g_00478
OG0000639	Pram.g_01022	Prax.g_00477
OG0000640	Pram.g_01021	Prax.g_00476
OG0000641	Pram.g_01020	Prax.g_00475
OG0000642	Pram.g_01019	Prax.g_00474
OG0000643	Pram.g_01018	Prax.g_00473
OG0000644	Pram.g_01016	Prax.g_00471
OG0000645	Pram.g_01014	Prax.g_00470
OG0000646	Pram.g_01013	Prax.g_00469
OG0000647	Pram.g_01012	Prax.g_00468
OG0000648	Pram.g_01011	Prax.g_00467
OG0000649	Pram.g_01010	Prax.g_00466
OG0000650	Pram.g_01008	Prax.g_00465
OG0000651	Pram.g_01007	Prax.g_00464
OG0000652	Pram.g_01005	Prax.g_00462
OG0000653	Pram.g_01533	Prax.g_00430
OG0000654	Pram.g_01539	Prax.g_00428
OG0000655	Pram.g_00576	Prax.g_00418
OG0000656	Pram.g_01534	Prax.g_00413
OG0000657	Pram.g_00935	Prax.g_00409
OG0000658	Pram.g_00934	Prax.g_00408
OG0000659	Pram.g_00933	Prax.g_00407
OG0000660	Pram.g_00325	Prax.g_00395
OG0000661	Pram.g_00908	Prax.g_00386
OG0000662	Pram.g_00911	Prax.g_00384
OG0000663	Pram.g_00913	Prax.g_00382
OG0000664	Pram.g_00914	Prax.g_00381
OG0000665	Pram.g_00915	Prax.g_00380
OG0000666	Pram.g_01028	Prax.g_00379
OG0000667	Pram.g_00804	Prax.g_00378
OG0000668	Pram.g_00805	Prax.g_00377
OG0000669	Pram.g_00806	Prax.g_00376
OG0000670	Pram.g_00808	Prax.g_00374
OG0000671	Pram.g_00809	Prax.g_00373
OG0000672	Pram.g_00810	Prax.g_00372
OG0000673	Pram.g_00811	Prax.g_00371
OG0000674	Pram.g_00812	Prax.g_00370
OG0000675	Pram.g_00813	Prax.g_00369
OG0000676	Pram.g_00815	Prax.g_00367
OG0000677	Pram.g_00817	Prax.g_00365
OG0000678	Pram.g_00818	Prax.g_00364
OG0000679	Pram.g_00819	Prax.g_00363
OG0000680	Pram.g_00820	Prax.g_00362
OG0000681	Pram.g_00821	Prax.g_00361
OG0000682	Pram.g_00822	Prax.g_00360
OG0000683	Pram.g_00823	Prax.g_00359
OG0000684	Pram.g_00825	Prax.g_00358
OG0000685	Pram.g_00826	Prax.g_00357
OG0000686	Pram.g_00827	Prax.g_00356
OG0000687	Pram.g_00828	Prax.g_00355
OG0000688	Pram.g_00829	Prax.g_00354
OG0000689	Pram.g_00830	Prax.g_00353
OG0000690	Pram.g_00831	Prax.g_00352
OG0000691	Pram.g_00833	Prax.g_00350
OG0000692	Pram.g_00834	Prax.g_00349
OG0000693	Pram.g_00835	Prax.g_00348
OG0000694	Pram.g_00836	Prax.g_00347
OG0000695	Pram.g_00837	Prax.g_00346
OG0000696	Pram.g_00838	Prax.g_00345
OG0000697	Pram.g_00839	Prax.g_00343
OG0000698	Pram.g_00840	Prax.g_00342
OG0000699	Pram.g_00844	Prax.g_00338
OG0000700	Pram.g_00845	Prax.g_00337
OG0000701	Pram.g_00847	Prax.g_00336
OG0000702	Pram.g_00848	Prax.g_00335
OG0000703	Pram.g_00849	Prax.g_00334
OG0000704	Pram.g_00850	Prax.g_00333
OG0000705	Pram.g_00852	Prax.g_00331
OG0000706	Pram.g_00853	Prax.g_00330
OG0000707	Pram.g_00854	Prax.g_00329
OG0000708	Pram.g_00855	Prax.g_00328
OG0000709	Pram.g_00857	Prax.g_00327
OG0000710	Pram.g_00858	Prax.g_00326
OG0000711	Pram.g_00859	Prax.g_00325
OG0000712	Pram.g_00860	Prax.g_00324
OG0000713	Pram.g_00861	Prax.g_00323
OG0000714	Pram.g_00865	Prax.g_00321
OG0000715	Pram.g_00866	Prax.g_00320
OG0000716	Pram.g_00867	Prax.g_00319
OG0000717	Pram.g_00868	Prax.g_00318
OG0000718	Pram.g_00870	Prax.g_00317
OG0000719	Pram.g_00872	Prax.g_00315
OG0000720	Pram.g_00876	Prax.g_00313
OG0000721	Pram.g_00877	Prax.g_00312
OG0000722	Pram.g_00713	Prax.g_00546
OG0000723	Pram.g_00717	Prax.g_00550
OG0000724	Pram.g_00724	Prax.g_00553
OG0000725	Pram.g_00726	Prax.g_00554
OG0000726	Pram.g_00727	Prax.g_00555
OG0000727	Pram.g_00728	Prax.g_00556
OG0000728	Pram.g_00729	Prax.g_00557
OG0000729	Pram.g_00731	Prax.g_00558
OG0000730	Pram.g_00732	Prax.g_00559
OG0000731	Pram.g_00734	Prax.g_00561
OG0000732	Pram.g_00735	Prax.g_00562
OG0000733	Pram.g_00736	Prax.g_00563
OG0000734	Pram.g_00737	Prax.g_00564
OG0000735	Pram.g_00738	Prax.g_00565
OG0000736	Pram.g_00740	Prax.g_00567
OG0000737	Pram.g_00741	Prax.g_00568
OG0000738	Pram.g_00743	Prax.g_00570
OG0000739	Pram.g_00744	Prax.g_00571
OG0000740	Pram.g_00745	Prax.g_00572
OG0000741	Pram.g_00747	Prax.g_00574
OG0000742	Pram.g_00748	Prax.g_00575
OG0000743	Pram.g_00752	Prax.g_00579
OG0000744	Pram.g_00753	Prax.g_00580
OG0000745	Pram.g_00754	Prax.g_00582
OG0000746	Pram.g_00755	Prax.g_00583
OG0000747	Pram.g_00756	Prax.g_00584
OG0000748	Pram.g_00757	Prax.g_00585
OG0000749	Pram.g_00758	Prax.g_00586
OG0000750	Pram.g_00759	Prax.g_00587
OG0000751	Pram.g_01036	Prax.g_00589
OG0000752	Pram.g_01035	Prax.g_00590
OG0000753	Pram.g_01034	Prax.g_00591
OG0000754	Pram.g_01033	Prax.g_00592
OG0000755	Pram.g_01031	Prax.g_00594
OG0000756	Pram.g_01030	Prax.g_00595
OG0000757	Pram.g_01029	Prax.g_00596
OG0000758	Pram.g_00916	Prax.g_00597
OG0000759	Pram.g_00917	Prax.g_00598
OG0000760	Pram.g_00918	Prax.g_00599
OG0000761	Pram.g_00919	Prax.g_00600
OG0000762	Pram.g_00921	Prax.g_00602
OG0000763	Pram.g_00922	Prax.g_00603
OG0000764	Pram.g_00923	Prax.g_00604
OG0000765	Pram.g_00924	Prax.g_00605
OG0000766	Pram.g_00925	Prax.g_00606
OG0000767	Pram.g_00926	Prax.g_00607
OG0000768	Pram.g_00927	Prax.g_00608
OG0000769	Pram.g_00928	Prax.g_00609
OG0000770	Pram.g_00930	Prax.g_00610
OG0000771	Pram.g_00931	Prax.g_00611
OG0000772	Pram.g_00988	Prax.g_00612
OG0000773	Pram.g_00936	Prax.g_00614
OG0000774	Pram.g_00937	Prax.g_00615
OG0000775	Pram.g_00938	Prax.g_00616
OG0000776	Pram.g_00940	Prax.g_00617
OG0000777	Pram.g_00941	Prax.g_00618
OG0000778	Pram.g_00942	Prax.g_00619
OG0000779	Pram.g_00944	Prax.g_01130
OG0000780	Pram.g_00945	Prax.g_01131
OG0000781	Pram.g_00946	Prax.g_01132
OG0000782	Pram.g_00948	Prax.g_01134
OG0000783	Pram.g_00949	Prax.g_01135
OG0000784	Pram.g_00950	Prax.g_01136
OG0000785	Pram.g_00951	Prax.g_01137
OG0000786	Pram.g_00952	Prax.g_01138
OG0000787	Pram.g_00954	Prax.g_01140
OG0000788	Pram.g_00955	Prax.g_01141
OG0000789	Pram.g_00956	Prax.g_01142
OG0000790	Pram.g_00957	Prax.g_01143
OG0000791	Pram.g_00958	Prax.g_01144
OG0000792	Pram.g_01199	Prax.g_01145
OG0000793	Pram.g_00959	Prax.g_01146
OG0000794	Pram.g_00960	Prax.g_01147
OG0000795	Pram.g_00961	Prax.g_01148
OG0000796	Pram.g_00963	Prax.g_01150
OG0000797	Pram.g_00964	Prax.g_01152
OG0000798	Pram.g_00965	Prax.g_01153
OG0000799	Pram.g_00966	Prax.g_01154
OG0000800	Pram.g_00967	Prax.g_01155
OG0000801	Pram.g_00968	Prax.g_01156
OG0000802	Pram.g_00970	Prax.g_01158
OG0000803	Pram.g_00971	Prax.g_01159
OG0000804	Pram.g_00973	Prax.g_01173
OG0000805	Pram.g_00975	Prax.g_01175
OG0000806	Pram.g_00976	Prax.g_01176
OG0000807	Pram.g_00977	Prax.g_01177
OG0000808	Pram.g_00978	Prax.g_01178
OG0000809	Pram.g_00983	Prax.g_01182
OG0000810	Pram.g_00985	Prax.g_01183
OG0000811	Pram.g_00986	Prax.g_01184
OG0000812	Pram.g_00987	Prax.g_01185
OG0000813	Pram.g_00990	Prax.g_01186
OG0000814	Pram.g_00991	Prax.g_01187
OG0000815	Pram.g_00992	Prax.g_01188
OG0000816	Pram.g_00995	Prax.g_01190
OG0000817	Pram.g_00899	Prax.g_01193
OG0000818	Pram.g_00898	Prax.g_01194
OG0000819	Pram.g_00896	Prax.g_01196
OG0000820	Pram.g_00895	Prax.g_01197
OG0000821	Pram.g_00894	Prax.g_01198
OG0000822	Pram.g_00893	Prax.g_01199
OG0000823	Pram.g_00890	Prax.g_01202
OG0000824	Pram.g_00889	Prax.g_01203
OG0000825	Pram.g_00887	Prax.g_01205
OG0000826	Pram.g_00886	Prax.g_01206
OG0000827	Pram.g_00885	Prax.g_01207
OG0000828	Pram.g_00883	Prax.g_01209
OG0000829	Pram.g_00356	Prax.g_01235
OG0000830	Pram.g_00683	Prax.g_01245
OG0000831	Pram.g_01188	Prax.g_01248
OG0000832	Pram.g_00579	Prax.g_01249
OG0000833	Pram.g_01208	Prax.g_01256
OG0000834	Pram.g_01182	Prax.g_00126
OG0000835	Pram.g_00335	Prax.g_00130
OG0000836	Pram.g_01201	Prax.g_00132
OG0000837	Pram.g_01469	Prax.g_00146
OG0000838	Pram.g_01547	Prax.g_00162
OG0000839	Pram.g_01548	Prax.g_00163
OG0000840	Pram.g_00690	Prax.g_00168
OG0000841	Pram.g_01162	Prax.g_00181
OG0000842	Pram.g_01156	Prax.g_00185
OG0000843	Pram.g_01154	Prax.g_00187
OG0000844	Pram.g_01153	Prax.g_00188
OG0000845	Pram.g_01152	Prax.g_00189
OG0000846	Pram.g_01151	Prax.g_00190
OG0000847	Pram.g_01150	Prax.g_00191
OG0000848	Pram.g_01149	Prax.g_00192
OG0000849	Pram.g_01148	Prax.g_00193
OG0000850	Pram.g_01147	Prax.g_00194
OG0000851	Pram.g_01144	Prax.g_00196
OG0000852	Pram.g_01141	Prax.g_00199
OG0000853	Pram.g_01139	Prax.g_00201
OG0000854	Pram.g_01137	Prax.g_00202
OG0000855	Pram.g_01136	Prax.g_00203
OG0000856	Pram.g_01135	Prax.g_00204
OG0000857	Pram.g_01134	Prax.g_00205
OG0000858	Pram.g_01131	Prax.g_00207
OG0000859	Pram.g_01130	Prax.g_00208
OG0000860	Pram.g_01129	Prax.g_00209
OG0000861	Pram.g_01128	Prax.g_00210
OG0000862	Pram.g_01127	Prax.g_00211
OG0000863	Pram.g_01125	Prax.g_00212
OG0000864	Pram.g_01124	Prax.g_00213
OG0000865	Pram.g_01123	Prax.g_00214
OG0000866	Pram.g_01122	Prax.g_00215
OG0000867	Pram.g_01119	Prax.g_00218
OG0000868	Pram.g_01118	Prax.g_00220
OG0000869	Pram.g_01117	Prax.g_00221
OG0000870	Pram.g_01114	Prax.g_00222
OG0000871	Pram.g_01113	Prax.g_00223
OG0000872	Pram.g_01111	Prax.g_00224
OG0000873	Pram.g_01110	Prax.g_00225
OG0000874	Pram.g_01109	Prax.g_00226
OG0000875	Pram.g_01107	Prax.g_00227
OG0000876	Pram.g_01105	Prax.g_00229
OG0000877	Pram.g_01104	Prax.g_00230
OG0000878	Pram.g_01103	Prax.g_00231
OG0000879	Pram.g_01102	Prax.g_00232
OG0000880	Pram.g_01101	Prax.g_00233
OG0000881	Pram.g_01100	Prax.g_00234
OG0000882	Pram.g_01099	Prax.g_00235
OG0000883	Pram.g_01098	Prax.g_00236
OG0000884	Pram.g_01097	Prax.g_00237
OG0000885	Pram.g_01096	Prax.g_00238
OG0000886	Pram.g_01095	Prax.g_00239
OG0000887	Pram.g_01094	Prax.g_00240
OG0000888	Pram.g_01093	Prax.g_00241
OG0000889	Pram.g_01092	Prax.g_00242
OG0000890	Pram.g_01091	Prax.g_00243
OG0000891	Pram.g_01090	Prax.g_00244
OG0000892	Pram.g_01089	Prax.g_00245
OG0000893	Pram.g_01088	Prax.g_00246
OG0000894	Pram.g_01087	Prax.g_00248
OG0000895	Pram.g_01086	Prax.g_00249
OG0000896	Pram.g_01084	Prax.g_00251
OG0000897	Pram.g_01083	Prax.g_00252
OG0000898	Pram.g_01082	Prax.g_00253
OG0000899	Pram.g_01081	Prax.g_00254
OG0000900	Pram.g_00570	Prax.g_00256
OG0000901	Pram.g_01569	Prax.g_01928
OG0000902	Pram.g_01219	Prax.g_01910
OG0000903	Pram.g_01220	Prax.g_01909
OG0000904	Pram.g_01221	Prax.g_01908
OG0000905	Pram.g_01222	Prax.g_01907
OG0000906	Pram.g_01223	Prax.g_01906
OG0000907	Pram.g_01225	Prax.g_01904
OG0000908	Pram.g_01226	Prax.g_01903
OG0000909	Pram.g_01227	Prax.g_01902
OG0000910	Pram.g_01228	Prax.g_01901
OG0000911	Pram.g_01229	Prax.g_01900
OG0000912	Pram.g_01232	Prax.g_01897
OG0000913	Pram.g_01233	Prax.g_01896
OG0000914	Pram.g_01234	Prax.g_01895
OG0000915	Pram.g_01236	Prax.g_01893
OG0000916	Pram.g_01237	Prax.g_01892
OG0000917	Pram.g_01238	Prax.g_01891
OG0000918	Pram.g_01239	Prax.g_01890
OG0000919	Pram.g_01240	Prax.g_01889
OG0000920	Pram.g_01241	Prax.g_01888
OG0000921	Pram.g_01244	Prax.g_01886
OG0000922	Pram.g_01245	Prax.g_01885
OG0000923	Pram.g_01478	Prax.g_01881
OG0000924	Pram.g_01477	Prax.g_01880
OG0000925	Pram.g_01475	Prax.g_01877
OG0000926	Pram.g_01271	Prax.g_01876
OG0000927	Pram.g_01198	Prax.g_01875
OG0000928	Pram.g_01281	Prax.g_01873
OG0000929	Pram.g_01183	Prax.g_01871
OG0000930	Pram.g_01165	Prax.g_01869
OG0000931	Pram.g_00874	Prax.g_01868
OG0000932	Pram.g_01542	Prax.g_01865
OG0000933	Pram.g_01466	Prax.g_01861
OG0000934	Pram.g_01465	Prax.g_01860
OG0000935	Pram.g_01464	Prax.g_01859
OG0000936	Pram.g_01463	Prax.g_01858
OG0000937	Pram.g_01462	Prax.g_01857
OG0000938	Pram.g_01461	Prax.g_01856
OG0000939	Pram.g_01460	Prax.g_01855
OG0000940	Pram.g_01458	Prax.g_01854
OG0000941	Pram.g_01457	Prax.g_01853
OG0000942	Pram.g_01456	Prax.g_01852
OG0000943	Pram.g_01455	Prax.g_01851
OG0000944	Pram.g_01454	Prax.g_01850
OG0000945	Pram.g_01453	Prax.g_01849
OG0000946	Pram.g_01452	Prax.g_01848
OG0000947	Pram.g_01451	Prax.g_01847
OG0000948	Pram.g_01450	Prax.g_01846
OG0000949	Pram.g_01449	Prax.g_01845
OG0000950	Pram.g_01815	Prax.g_01780
OG0000951	Pram.g_01398	Prax.g_01751
OG0000952	Pram.g_01397	Prax.g_01750
OG0000953	Pram.g_01396	Prax.g_01749
OG0000954	Pram.g_01395	Prax.g_01748
OG0000955	Pram.g_01394	Prax.g_01747
OG0000956	Pram.g_01392	Prax.g_01745
OG0000957	Pram.g_01391	Prax.g_01744
OG0000958	Pram.g_01390	Prax.g_01743
OG0000959	Pram.g_01389	Prax.g_01742
OG0000960	Pram.g_01388	Prax.g_01741
OG0000961	Pram.g_01387	Prax.g_01740
OG0000962	Pram.g_01386	Prax.g_01739
OG0000963	Pram.g_01385	Prax.g_01738
OG0000964	Pram.g_01384	Prax.g_01737
OG0000965	Pram.g_01383	Prax.g_01735
OG0000966	Pram.g_01382	Prax.g_01734
OG0000967	Pram.g_01376	Prax.g_01726
OG0000968	Pram.g_01375	Prax.g_01725
OG0000969	Pram.g_01374	Prax.g_01724
OG0000970	Pram.g_01373	Prax.g_01723
OG0000971	Pram.g_01372	Prax.g_01722
OG0000972	Pram.g_01371	Prax.g_01721
OG0000973	Pram.g_01369	Prax.g_01719
OG0000974	Pram.g_01368	Prax.g_01718
OG0000975	Pram.g_01367	Prax.g_01717
OG0000976	Pram.g_01366	Prax.g_01716
OG0000977	Pram.g_01365	Prax.g_01715
OG0000978	Pram.g_01364	Prax.g_01714
OG0000979	Pram.g_01363	Prax.g_01713
OG0000980	Pram.g_01362	Prax.g_01712
OG0000981	Pram.g_01361	Prax.g_01711
OG0000982	Pram.g_01360	Prax.g_01710
OG0000983	Pram.g_01359	Prax.g_01709
OG0000984	Pram.g_01355	Prax.g_01705
OG0000985	Pram.g_01354	Prax.g_01704
OG0000986	Pram.g_01353	Prax.g_01703
OG0000987	Pram.g_01351	Prax.g_01701
OG0000988	Pram.g_01350	Prax.g_01700
OG0000989	Pram.g_01349	Prax.g_01699
OG0000990	Pram.g_01348	Prax.g_01698
OG0000991	Pram.g_01347	Prax.g_01697
OG0000992	Pram.g_01346	Prax.g_01696
OG0000993	Pram.g_01345	Prax.g_01695
OG0000994	Pram.g_01344	Prax.g_01694
OG0000995	Pram.g_01343	Prax.g_01693
OG0000996	Pram.g_01342	Prax.g_01692
OG0000997	Pram.g_01340	Prax.g_01690
OG0000998	Pram.g_01333	Prax.g_01687
OG0000999	Pram.g_01331	Prax.g_01685
OG0001000	Pram.g_01330	Prax.g_01684
OG0001001	Pram.g_01328	Prax.g_01683
OG0001002	Pram.g_01326	Prax.g_01681
OG0001003	Pram.g_01325	Prax.g_01680
OG0001004	Pram.g_01324	Prax.g_01679
OG0001005	Pram.g_01323	Prax.g_01678
OG0001006	Pram.g_01321	Prax.g_01676
OG0001007	Pram.g_01320	Prax.g_01675
OG0001008	Pram.g_01319	Prax.g_01674
OG0001009	Pram.g_01318	Prax.g_01673
OG0001010	Pram.g_01317	Prax.g_01672
OG0001011	Pram.g_01315	Prax.g_01671
OG0001012	Pram.g_01314	Prax.g_01670
OG0001013	Pram.g_01313	Prax.g_01669
OG0001014	Pram.g_01312	Prax.g_01668
OG0001015	Pram.g_01311	Prax.g_01667
OG0001016	Pram.g_01310	Prax.g_01666
OG0001017	Pram.g_01309	Prax.g_01665
OG0001018	Pram.g_01308	Prax.g_01664
OG0001019	Pram.g_01307	Prax.g_01663
OG0001020	Pram.g_01306	Prax.g_01662
OG0001021	Pram.g_01305	Prax.g_01661
OG0001022	Pram.g_01304	Prax.g_01660
OG0001023	Pram.g_01303	Prax.g_01659
OG0001024	Pram.g_01301	Prax.g_01657
OG0001025	Pram.g_01300	Prax.g_01656
OG0001026	Pram.g_01299	Prax.g_01655
OG0001027	Pram.g_01298	Prax.g_01654
OG0001028	Pram.g_01296	Prax.g_01653
OG0001029	Pram.g_01295	Prax.g_01652
OG0001030	Pram.g_01292	Prax.g_01649
OG0001031	Pram.g_01291	Prax.g_01648
OG0001032	Pram.g_01577	Prax.g_01640
OG0001033	Pram.g_00567	Prax.g_01633
OG0001034	Pram.g_00824	Prax.g_01605
OG0001035	Pram.g_01625	Prax.g_01565
OG0001036	Pram.g_01626	Prax.g_01564
OG0001037	Pram.g_01633	Prax.g_01558
OG0001038	Pram.g_01634	Prax.g_01557
OG0001039	Pram.g_01635	Prax.g_01556
OG0001040	Pram.g_01636	Prax.g_01555
OG0001041	Pram.g_01638	Prax.g_01553
OG0001042	Pram.g_01639	Prax.g_01552
OG0001043	Pram.g_01640	Prax.g_01551
OG0001044	Pram.g_01641	Prax.g_01550
OG0001045	Pram.g_01642	Prax.g_01549
OG0001046	Pram.g_01644	Prax.g_01548
OG0001047	Pram.g_01645	Prax.g_01547
OG0001048	Pram.g_01646	Prax.g_01545
OG0001049	Pram.g_01647	Prax.g_01544
OG0001050	Pram.g_01648	Prax.g_01543
OG0001051	Pram.g_01649	Prax.g_01542
OG0001052	Pram.g_01650	Prax.g_01541
OG0001053	Pram.g_01651	Prax.g_01540
OG0001054	Pram.g_01652	Prax.g_01539
OG0001055	Pram.g_01653	Prax.g_01538
OG0001056	Pram.g_01654	Prax.g_01537
OG0001057	Pram.g_01656	Prax.g_01535
OG0001058	Pram.g_01657	Prax.g_01534
OG0001059	Pram.g_01658	Prax.g_01533
OG0001060	Pram.g_01659	Prax.g_01532
OG0001061	Pram.g_01660	Prax.g_01531
OG0001062	Pram.g_01662	Prax.g_01530
OG0001063	Pram.g_01663	Prax.g_01529
OG0001064	Pram.g_01664	Prax.g_01528
OG0001065	Pram.g_01665	Prax.g_01527
OG0001066	Pram.g_01666	Prax.g_01526
OG0001067	Pram.g_01667	Prax.g_01525
OG0001068	Pram.g_01668	Prax.g_01524
OG0001069	Pram.g_01671	Prax.g_01521
OG0001070	Pram.g_01673	Prax.g_01519
OG0001071	Pram.g_01674	Prax.g_01518
OG0001072	Pram.g_01675	Prax.g_01517
OG0001073	Pram.g_01676	Prax.g_01516
OG0001074	Pram.g_01677	Prax.g_01515
OG0001075	Pram.g_01679	Prax.g_01513
OG0001076	Pram.g_01681	Prax.g_01511
OG0001077	Pram.g_01682	Prax.g_01510
OG0001078	Pram.g_01683	Prax.g_01509
OG0001079	Pram.g_01684	Prax.g_01508
OG0001080	Pram.g_01685	Prax.g_01507
OG0001081	Pram.g_01686	Prax.g_01506
OG0001082	Pram.g_01687	Prax.g_01505
OG0001083	Pram.g_01688	Prax.g_01504
OG0001084	Pram.g_01689	Prax.g_01503
OG0001085	Pram.g_01690	Prax.g_01502
OG0001086	Pram.g_01695	Prax.g_01262
OG0001087	Pram.g_01697	Prax.g_01263
OG0001088	Pram.g_01698	Prax.g_01264
OG0001089	Pram.g_01701	Prax.g_01266
OG0001090	Pram.g_01702	Prax.g_01267
OG0001091	Pram.g_01703	Prax.g_01268
OG0001092	Pram.g_01704	Prax.g_01269
OG0001093	Pram.g_01705	Prax.g_01270
OG0001094	Pram.g_01706	Prax.g_01271
OG0001095	Pram.g_01707	Prax.g_01272
OG0001096	Pram.g_01708	Prax.g_01273
OG0001097	Pram.g_01709	Prax.g_01274
OG0001098	Pram.g_01710	Prax.g_01275
OG0001099	Pram.g_01711	Prax.g_01276
OG0001100	Pram.g_01712	Prax.g_01277
OG0001101	Pram.g_01713	Prax.g_01278
OG0001102	Pram.g_01717	Prax.g_01281
OG0001103	Pram.g_01718	Prax.g_01282
OG0001104	Pram.g_01722	Prax.g_01283
OG0001105	Pram.g_01720	Prax.g_01285
OG0001106	Pram.g_01716	Prax.g_01287
OG0001107	Pram.g_01715	Prax.g_01288
OG0001108	Pram.g_01714	Prax.g_01289
OG0001109	Pram.g_01727	Prax.g_01296
OG0001110	Pram.g_01729	Prax.g_01298
OG0001111	Pram.g_01730	Prax.g_01299
OG0001112	Pram.g_01731	Prax.g_01300
OG0001113	Pram.g_01732	Prax.g_01301
OG0001114	Pram.g_01733	Prax.g_01302
OG0001115	Pram.g_01734	Prax.g_01303
OG0001116	Pram.g_01735	Prax.g_01304
OG0001117	Pram.g_01736	Prax.g_01305
OG0001118	Pram.g_01737	Prax.g_01306
OG0001119	Pram.g_01738	Prax.g_01307
OG0001120	Pram.g_01739	Prax.g_01308
OG0001121	Pram.g_01740	Prax.g_01309
OG0001122	Pram.g_01741	Prax.g_01310
OG0001123	Pram.g_01742	Prax.g_01311
OG0001124	Pram.g_01743	Prax.g_01312
OG0001125	Pram.g_01744	Prax.g_01313
OG0001126	Pram.g_01745	Prax.g_01314
OG0001127	Pram.g_01746	Prax.g_01315
OG0001128	Pram.g_01747	Prax.g_01316
OG0001129	Pram.g_01748	Prax.g_01317
OG0001130	Pram.g_01749	Prax.g_01318
OG0001131	Pram.g_01750	Prax.g_01319
OG0001132	Pram.g_01751	Prax.g_01320
OG0001133	Pram.g_01752	Prax.g_01321
OG0001134	Pram.g_01753	Prax.g_01322
OG0001135	Pram.g_01754	Prax.g_01323
OG0001136	Pram.g_01755	Prax.g_01324
OG0001137	Pram.g_01756	Prax.g_01325
OG0001138	Pram.g_01757	Prax.g_01326
OG0001139	Pram.g_01758	Prax.g_01327
OG0001140	Pram.g_01759	Prax.g_01328
OG0001141	Pram.g_01761	Prax.g_01330
OG0001142	Pram.g_01762	Prax.g_01331
OG0001143	Pram.g_01763	Prax.g_01332
OG0001144	Pram.g_01765	Prax.g_01334
OG0001145	Pram.g_01767	Prax.g_01336
OG0001146	Pram.g_01768	Prax.g_01337
OG0001147	Pram.g_01771	Prax.g_01339
OG0001148	Pram.g_01772	Prax.g_01340
OG0001149	Pram.g_01773	Prax.g_01341
OG0001150	Pram.g_01776	Prax.g_01344
OG0001151	Pram.g_01777	Prax.g_01345
OG0001152	Pram.g_01778	Prax.g_01346
OG0001153	Pram.g_01779	Prax.g_01347
OG0001154	Pram.g_01780	Prax.g_01348
OG0001155	Pram.g_01781	Prax.g_01349
OG0001156	Pram.g_01782	Prax.g_01350
OG0001157	Pram.g_01784	Prax.g_01352
OG0001158	Pram.g_01786	Prax.g_01353
OG0001159	Pram.g_01787	Prax.g_01354
OG0001160	Pram.g_01788	Prax.g_01355
OG0001161	Pram.g_01793	Prax.g_01358
OG0001162	Pram.g_01794	Prax.g_01359
OG0001163	Pram.g_01795	Prax.g_01360
OG0001164	Pram.g_01796	Prax.g_01361
OG0001165	Pram.g_01797	Prax.g_01362
OG0001166	Pram.g_01798	Prax.g_01363
OG0001167	Pram.g_01799	Prax.g_01364
OG0001168	Pram.g_01801	Prax.g_01366
OG0001169	Pram.g_01802	Prax.g_01367
OG0001170	Pram.g_01806	Prax.g_01369
OG0001171	Pram.g_01807	Prax.g_01370
OG0001172	Pram.g_01808	Prax.g_01371
OG0001173	Pram.g_01810	Prax.g_01373
OG0001174	Pram.g_01812	Prax.g_01375
OG0001175	Pram.g_01814	Prax.g_01377
