Orthogroup	Prar	Praw
OG0000573	Prar.g_01456	Praw.g_00162
OG0000574	Prar.g_01457	Praw.g_00163
OG0000575	Prar.g_01458	Praw.g_00164
OG0000576	Prar.g_01459	Praw.g_00165
OG0000577	Prar.g_01460	Praw.g_00166
OG0000578	Prar.g_01461	Praw.g_00167
OG0000579	Prar.g_01462	Praw.g_00168
OG0000580	Prar.g_01463	Praw.g_00169
OG0000581	Prar.g_01464	Praw.g_01888
OG0000582	Prar.g_01465	Praw.g_01887
OG0000583	Prar.g_01466	Praw.g_01886
OG0000584	Prar.g_01468	Praw.g_01884
OG0000585	Prar.g_01469	Praw.g_01883
OG0000586	Prar.g_01470	Praw.g_01882
OG0000587	Prar.g_01471	Praw.g_01881
OG0000588	Prar.g_01472	Praw.g_01880
OG0000589	Prar.g_01473	Praw.g_01879
OG0000590	Prar.g_01474	Praw.g_01878
OG0000591	Prar.g_01475	Praw.g_01877
OG0000592	Prar.g_01476	Praw.g_01876
OG0000593	Prar.g_01477	Praw.g_01875
OG0000594	Prar.g_01478	Praw.g_01874
OG0000595	Prar.g_01479	Praw.g_01873
OG0000596	Prar.g_01480	Praw.g_01872
OG0000597	Prar.g_01484	Praw.g_01868
OG0000598	Prar.g_01485	Praw.g_01867
OG0000599	Prar.g_01486	Praw.g_01866
OG0000600	Prar.g_01487	Praw.g_01865
OG0000601	Prar.g_01488	Praw.g_01864
OG0000602	Prar.g_01489	Praw.g_01863
OG0000603	Prar.g_01490	Praw.g_01862
OG0000604	Prar.g_01491	Praw.g_01861
OG0000605	Prar.g_01492	Praw.g_01860
OG0000606	Prar.g_01493	Praw.g_01859
OG0000607	Prar.g_01494	Praw.g_01858
OG0000608	Prar.g_01495	Praw.g_01857
OG0000609	Prar.g_01497	Praw.g_01855
OG0000610	Prar.g_01498	Praw.g_01854
OG0000611	Prar.g_01500	Praw.g_01852
OG0000612	Prar.g_01501	Praw.g_01851
OG0000613	Prar.g_01503	Praw.g_01849
OG0000614	Prar.g_01509	Praw.g_01843
OG0000615	Prar.g_01510	Praw.g_01842
OG0000616	Prar.g_01511	Praw.g_01841
OG0000617	Prar.g_01513	Praw.g_01839
OG0000618	Prar.g_01514	Praw.g_01838
OG0000619	Prar.g_01515	Praw.g_01837
OG0000620	Prar.g_01517	Praw.g_01835
OG0000621	Prar.g_01518	Praw.g_01834
OG0000622	Prar.g_01519	Praw.g_01833
OG0000623	Prar.g_01520	Praw.g_01832
OG0000624	Prar.g_01522	Praw.g_01830
OG0000625	Prar.g_01523	Praw.g_01829
OG0000626	Prar.g_01524	Praw.g_01828
OG0000627	Prar.g_01525	Praw.g_01827
OG0000628	Prar.g_01526	Praw.g_01826
OG0000629	Prar.g_01527	Praw.g_01825
OG0000630	Prar.g_01529	Praw.g_01823
OG0000631	Prar.g_01530	Praw.g_01822
OG0000632	Prar.g_01534	Praw.g_01818
OG0000633	Prar.g_01535	Praw.g_01817
OG0000634	Prar.g_01600	Praw.g_01808
OG0000635	Prar.g_01602	Praw.g_01806
OG0000636	Prar.g_01603	Praw.g_01805
OG0000637	Prar.g_01605	Praw.g_01803
OG0000638	Prar.g_01606	Praw.g_01802
OG0000639	Prar.g_01607	Praw.g_01801
OG0000640	Prar.g_01608	Praw.g_01800
OG0000641	Prar.g_01609	Praw.g_01799
OG0000642	Prar.g_01610	Praw.g_01798
OG0000643	Prar.g_01611	Praw.g_01797
OG0000644	Prar.g_01613	Praw.g_01795
OG0000645	Prar.g_01614	Praw.g_01794
OG0000646	Prar.g_01615	Praw.g_01793
OG0000647	Prar.g_01616	Praw.g_01792
OG0000648	Prar.g_01617	Praw.g_01791
OG0000649	Prar.g_01618	Praw.g_01790
OG0000650	Prar.g_01619	Praw.g_01789
OG0000651	Prar.g_01620	Praw.g_01788
OG0000652	Prar.g_01622	Praw.g_01786
OG0000653	Prar.g_01636	Praw.g_01761
OG0000654	Prar.g_01638	Praw.g_01759
OG0000655	Prar.g_01646	Praw.g_01749
OG0000656	Prar.g_01651	Praw.g_01745
OG0000657	Prar.g_01652	Praw.g_01732
OG0000658	Prar.g_01653	Praw.g_01731
OG0000659	Prar.g_01654	Praw.g_01730
OG0000660	Prar.g_01661	Praw.g_01719
OG0000661	Prar.g_01670	Praw.g_01710
OG0000662	Prar.g_01672	Praw.g_01708
OG0000663	Prar.g_01675	Praw.g_01706
OG0000664	Prar.g_01676	Praw.g_01705
OG0000665	Prar.g_01677	Praw.g_01704
OG0000666	Prar.g_01678	Praw.g_01703
OG0000667	Prar.g_01679	Praw.g_01702
OG0000668	Prar.g_01680	Praw.g_01701
OG0000669	Prar.g_01681	Praw.g_01700
OG0000670	Prar.g_01683	Praw.g_01698
OG0000671	Prar.g_01684	Praw.g_01697
OG0000672	Prar.g_01685	Praw.g_01696
OG0000673	Prar.g_01686	Praw.g_01695
OG0000674	Prar.g_01687	Praw.g_01694
OG0000675	Prar.g_01688	Praw.g_01693
OG0000676	Prar.g_01690	Praw.g_01691
OG0000677	Prar.g_01692	Praw.g_01689
OG0000678	Prar.g_01693	Praw.g_01688
OG0000679	Prar.g_01694	Praw.g_01687
OG0000680	Prar.g_01695	Praw.g_01686
OG0000681	Prar.g_01696	Praw.g_01685
OG0000682	Prar.g_01697	Praw.g_01684
OG0000683	Prar.g_01698	Praw.g_01683
OG0000684	Prar.g_01699	Praw.g_01682
OG0000685	Prar.g_01700	Praw.g_01681
OG0000686	Prar.g_01701	Praw.g_01680
OG0000687	Prar.g_01702	Praw.g_01679
OG0000688	Prar.g_01703	Praw.g_01678
OG0000689	Prar.g_01704	Praw.g_01677
OG0000690	Prar.g_01705	Praw.g_01676
OG0000691	Prar.g_01707	Praw.g_01674
OG0000692	Prar.g_01708	Praw.g_01673
OG0000693	Prar.g_01709	Praw.g_01672
OG0000694	Prar.g_01710	Praw.g_01671
OG0000695	Prar.g_01711	Praw.g_01670
OG0000696	Prar.g_01712	Praw.g_01669
OG0000697	Prar.g_01714	Praw.g_01668
OG0000698	Prar.g_01715	Praw.g_01667
OG0000699	Prar.g_01718	Praw.g_01664
OG0000700	Prar.g_01719	Praw.g_01663
OG0000701	Prar.g_01720	Praw.g_01662
OG0000702	Prar.g_01721	Praw.g_01661
OG0000703	Prar.g_01722	Praw.g_01660
OG0000704	Prar.g_01723	Praw.g_01659
OG0000705	Prar.g_01725	Praw.g_01657
OG0000706	Prar.g_01726	Praw.g_01656
OG0000707	Prar.g_01727	Praw.g_01655
OG0000708	Prar.g_01728	Praw.g_01654
OG0000709	Prar.g_01729	Praw.g_01653
OG0000710	Prar.g_01730	Praw.g_01652
OG0000711	Prar.g_01731	Praw.g_01651
OG0000712	Prar.g_01732	Praw.g_01650
OG0000713	Prar.g_01733	Praw.g_01649
OG0000714	Prar.g_01735	Praw.g_01647
OG0000715	Prar.g_01736	Praw.g_01646
OG0000716	Prar.g_01737	Praw.g_01645
OG0000717	Prar.g_01738	Praw.g_01644
OG0000718	Prar.g_01740	Praw.g_01643
OG0000719	Prar.g_01742	Praw.g_01641
OG0000720	Prar.g_01744	Praw.g_01639
OG0000721	Prar.g_01745	Praw.g_01638
OG0000722	Prar.g_01759	Praw.g_01611
OG0000723	Prar.g_01764	Praw.g_01608
OG0000724	Prar.g_01767	Praw.g_01605
OG0000725	Prar.g_01768	Praw.g_01604
OG0000726	Prar.g_01769	Praw.g_01603
OG0000727	Prar.g_01770	Praw.g_01602
OG0000728	Prar.g_01771	Praw.g_01601
OG0000729	Prar.g_01773	Praw.g_01600
OG0000730	Prar.g_01774	Praw.g_01599
OG0000731	Prar.g_01776	Praw.g_01597
OG0000732	Prar.g_01777	Praw.g_01596
OG0000733	Prar.g_01778	Praw.g_01595
OG0000734	Prar.g_01779	Praw.g_01594
OG0000735	Prar.g_01780	Praw.g_01593
OG0000736	Prar.g_01782	Praw.g_01591
OG0000737	Prar.g_01783	Praw.g_01590
OG0000738	Prar.g_01785	Praw.g_01588
OG0000739	Prar.g_01786	Praw.g_01587
OG0000740	Prar.g_01787	Praw.g_01586
OG0000741	Prar.g_01789	Praw.g_01584
OG0000742	Prar.g_01790	Praw.g_01583
OG0000743	Prar.g_01793	Praw.g_01580
OG0000744	Prar.g_01794	Praw.g_01579
OG0000745	Prar.g_01795	Praw.g_01577
OG0000746	Prar.g_01796	Praw.g_01576
OG0000747	Prar.g_01797	Praw.g_01575
OG0000748	Prar.g_01798	Praw.g_01574
OG0000749	Prar.g_01799	Praw.g_01573
OG0000750	Prar.g_01800	Praw.g_01572
OG0000751	Prar.g_01802	Praw.g_01570
OG0000752	Prar.g_01803	Praw.g_01569
OG0000753	Prar.g_01804	Praw.g_01568
OG0000754	Prar.g_01805	Praw.g_01567
OG0000755	Prar.g_01807	Praw.g_01565
OG0000756	Prar.g_01808	Praw.g_01564
OG0000757	Prar.g_01809	Praw.g_01563
OG0000758	Prar.g_01810	Praw.g_01562
OG0000759	Prar.g_01811	Praw.g_01561
OG0000760	Prar.g_01812	Praw.g_01560
OG0000761	Prar.g_01813	Praw.g_01559
OG0000762	Prar.g_01815	Praw.g_01557
OG0000763	Prar.g_01816	Praw.g_01556
OG0000764	Prar.g_01817	Praw.g_01555
OG0000765	Prar.g_01818	Praw.g_01554
OG0000766	Prar.g_01819	Praw.g_01553
OG0000767	Prar.g_01820	Praw.g_01552
OG0000768	Prar.g_01821	Praw.g_01551
OG0000769	Prar.g_01822	Praw.g_01550
OG0000770	Prar.g_01823	Praw.g_01549
OG0000771	Prar.g_01824	Praw.g_01548
OG0000772	Prar.g_01825	Praw.g_01547
OG0000773	Prar.g_01827	Praw.g_01545
OG0000774	Prar.g_01828	Praw.g_01544
OG0000775	Prar.g_01829	Praw.g_01543
OG0000776	Prar.g_01830	Praw.g_01542
OG0000777	Prar.g_01831	Praw.g_01541
OG0000778	Prar.g_01832	Praw.g_01540
OG0000779	Prar.g_01834	Praw.g_01538
OG0000780	Prar.g_01835	Praw.g_01537
OG0000781	Prar.g_01836	Praw.g_01536
OG0000782	Prar.g_01838	Praw.g_01534
OG0000783	Prar.g_01839	Praw.g_01533
OG0000784	Prar.g_01840	Praw.g_01532
OG0000785	Prar.g_01841	Praw.g_01531
OG0000786	Prar.g_01842	Praw.g_01530
OG0000787	Prar.g_01844	Praw.g_01528
OG0000788	Prar.g_01845	Praw.g_01527
OG0000789	Prar.g_01846	Praw.g_01526
OG0000790	Prar.g_01847	Praw.g_01525
OG0000791	Prar.g_01848	Praw.g_01524
OG0000792	Prar.g_01849	Praw.g_01523
OG0000793	Prar.g_01850	Praw.g_01522
OG0000794	Prar.g_01851	Praw.g_01521
OG0000795	Prar.g_01852	Praw.g_01520
OG0000796	Prar.g_01853	Praw.g_01518
OG0000797	Prar.g_01855	Praw.g_01516
OG0000798	Prar.g_01856	Praw.g_01515
OG0000799	Prar.g_01857	Praw.g_01514
OG0000800	Prar.g_01858	Praw.g_01513
OG0000801	Prar.g_01859	Praw.g_01512
OG0000802	Prar.g_01861	Praw.g_01510
OG0000803	Prar.g_01862	Praw.g_01509
OG0000804	Prar.g_01873	Praw.g_01498
OG0000805	Prar.g_01875	Praw.g_01496
OG0000806	Prar.g_01876	Praw.g_01495
OG0000807	Prar.g_01877	Praw.g_01494
OG0000808	Prar.g_01878	Praw.g_01493
OG0000809	Prar.g_01882	Praw.g_01489
OG0000810	Prar.g_01883	Praw.g_01488
OG0000811	Prar.g_01884	Praw.g_01487
OG0000812	Prar.g_01885	Praw.g_01486
OG0000813	Prar.g_01886	Praw.g_01485
OG0000814	Prar.g_01887	Praw.g_01484
OG0000815	Prar.g_01888	Praw.g_01483
OG0000816	Prar.g_01890	Praw.g_01481
OG0000817	Prar.g_01893	Praw.g_01478
OG0000818	Prar.g_01894	Praw.g_01477
OG0000819	Prar.g_01896	Praw.g_01475
OG0000820	Prar.g_01897	Praw.g_01474
OG0000821	Prar.g_01898	Praw.g_01473
OG0000822	Prar.g_01899	Praw.g_01472
OG0000823	Prar.g_01902	Praw.g_01469
OG0000824	Prar.g_01903	Praw.g_01468
OG0000825	Prar.g_01905	Praw.g_01466
OG0000826	Prar.g_01906	Praw.g_01465
OG0000827	Prar.g_01907	Praw.g_01464
OG0000828	Prar.g_01909	Praw.g_01462
OG0000829	Prar.g_01935	Praw.g_01437
OG0000830	Prar.g_01944	Praw.g_01427
OG0000831	Prar.g_01947	Praw.g_01424
OG0000832	Prar.g_01948	Praw.g_01423
OG0000833	Prar.g_01955	Praw.g_01416
OG0000834	Prar.g_01324	Praw.g_00172
OG0000835	Prar.g_01320	Praw.g_00176
OG0000836	Prar.g_01318	Praw.g_00178
OG0000837	Prar.g_01309	Praw.g_00187
OG0000838	Prar.g_01295	Praw.g_00202
OG0000839	Prar.g_01294	Praw.g_00203
OG0000840	Prar.g_01289	Praw.g_00208
OG0000841	Prar.g_01282	Praw.g_00215
OG0000842	Prar.g_01278	Praw.g_00219
OG0000843	Prar.g_01276	Praw.g_00221
OG0000844	Prar.g_01275	Praw.g_00222
OG0000845	Prar.g_01274	Praw.g_00223
OG0000846	Prar.g_01273	Praw.g_00224
OG0000847	Prar.g_01272	Praw.g_00225
OG0000848	Prar.g_01271	Praw.g_00226
OG0000849	Prar.g_01270	Praw.g_00227
OG0000850	Prar.g_01269	Praw.g_00228
OG0000851	Prar.g_01267	Praw.g_00230
OG0000852	Prar.g_01264	Praw.g_00233
OG0000853	Prar.g_01262	Praw.g_00235
OG0000854	Prar.g_01261	Praw.g_00236
OG0000855	Prar.g_01260	Praw.g_00237
OG0000856	Prar.g_01259	Praw.g_00238
OG0000857	Prar.g_01258	Praw.g_00239
OG0000858	Prar.g_01256	Praw.g_00241
OG0000859	Prar.g_01255	Praw.g_00242
OG0000860	Prar.g_01254	Praw.g_00243
OG0000861	Prar.g_01253	Praw.g_00244
OG0000862	Prar.g_01252	Praw.g_00245
OG0000863	Prar.g_01251	Praw.g_00246
OG0000864	Prar.g_01250	Praw.g_00247
OG0000865	Prar.g_01249	Praw.g_00248
OG0000866	Prar.g_01248	Praw.g_00249
OG0000867	Prar.g_01245	Praw.g_00252
OG0000868	Prar.g_01243	Praw.g_00254
OG0000869	Prar.g_01242	Praw.g_00255
OG0000870	Prar.g_01241	Praw.g_00256
OG0000871	Prar.g_01240	Praw.g_00257
OG0000872	Prar.g_01239	Praw.g_00258
OG0000873	Prar.g_01238	Praw.g_00259
OG0000874	Prar.g_01237	Praw.g_00260
OG0000875	Prar.g_01236	Praw.g_00261
OG0000876	Prar.g_01234	Praw.g_00263
OG0000877	Prar.g_01233	Praw.g_00264
OG0000878	Prar.g_01232	Praw.g_00265
OG0000879	Prar.g_01231	Praw.g_00266
OG0000880	Prar.g_01230	Praw.g_00267
OG0000881	Prar.g_01229	Praw.g_00268
OG0000882	Prar.g_01228	Praw.g_00269
OG0000883	Prar.g_01227	Praw.g_00270
OG0000884	Prar.g_01226	Praw.g_00271
OG0000885	Prar.g_01225	Praw.g_00272
OG0000886	Prar.g_01224	Praw.g_00273
OG0000887	Prar.g_01223	Praw.g_00274
OG0000888	Prar.g_01222	Praw.g_00275
OG0000889	Prar.g_01221	Praw.g_00276
OG0000890	Prar.g_01220	Praw.g_00277
OG0000891	Prar.g_01219	Praw.g_00278
OG0000892	Prar.g_01218	Praw.g_00279
OG0000893	Prar.g_01217	Praw.g_00280
OG0000894	Prar.g_01215	Praw.g_00282
OG0000895	Prar.g_01214	Praw.g_00283
OG0000896	Prar.g_01212	Praw.g_00285
OG0000897	Prar.g_01211	Praw.g_00286
OG0000898	Prar.g_01210	Praw.g_00287
OG0000899	Prar.g_01209	Praw.g_00288
OG0000900	Prar.g_01207	Praw.g_00290
OG0000901	Prar.g_00976	Praw.g_00954
OG0000902	Prar.g_00966	Praw.g_00968
OG0000903	Prar.g_00965	Praw.g_00969
OG0000904	Prar.g_00964	Praw.g_00970
OG0000905	Prar.g_00963	Praw.g_00971
OG0000906	Prar.g_00962	Praw.g_00972
OG0000907	Prar.g_00960	Praw.g_00976
OG0000908	Prar.g_00959	Praw.g_00977
OG0000909	Prar.g_00958	Praw.g_00978
OG0000910	Prar.g_00957	Praw.g_00979
OG0000911	Prar.g_00956	Praw.g_00980
OG0000912	Prar.g_00953	Praw.g_00983
OG0000913	Prar.g_00952	Praw.g_00984
OG0000914	Prar.g_00951	Praw.g_00985
OG0000915	Prar.g_00949	Praw.g_00987
OG0000916	Prar.g_00948	Praw.g_00988
OG0000917	Prar.g_00947	Praw.g_00989
OG0000918	Prar.g_00946	Praw.g_00990
OG0000919	Prar.g_00945	Praw.g_00991
OG0000920	Prar.g_00944	Praw.g_00992
OG0000921	Prar.g_00942	Praw.g_00994
OG0000922	Prar.g_00941	Praw.g_00995
OG0000923	Prar.g_00929	Praw.g_00997
OG0000924	Prar.g_00928	Praw.g_00998
OG0000925	Prar.g_00925	Praw.g_01001
OG0000926	Prar.g_00924	Praw.g_01002
OG0000927	Prar.g_00923	Praw.g_01003
OG0000928	Prar.g_00921	Praw.g_01006
OG0000929	Prar.g_00919	Praw.g_01008
OG0000930	Prar.g_00917	Praw.g_01010
OG0000931	Prar.g_00916	Praw.g_01011
OG0000932	Prar.g_00913	Praw.g_01014
OG0000933	Prar.g_00909	Praw.g_01018
OG0000934	Prar.g_00908	Praw.g_01019
OG0000935	Prar.g_00907	Praw.g_01020
OG0000936	Prar.g_00906	Praw.g_01021
OG0000937	Prar.g_00905	Praw.g_01022
OG0000938	Prar.g_00904	Praw.g_01023
OG0000939	Prar.g_00903	Praw.g_01024
OG0000940	Prar.g_00902	Praw.g_01025
OG0000941	Prar.g_00901	Praw.g_01026
OG0000942	Prar.g_00900	Praw.g_01027
OG0000943	Prar.g_00899	Praw.g_01028
OG0000944	Prar.g_00898	Praw.g_01029
OG0000945	Prar.g_00897	Praw.g_01030
OG0000946	Prar.g_00896	Praw.g_01031
OG0000947	Prar.g_00895	Praw.g_01032
OG0000948	Prar.g_00894	Praw.g_01033
OG0000949	Prar.g_00893	Praw.g_01034
OG0000950	Prar.g_00375	Praw.g_01052
OG0000951	Prar.g_00357	Praw.g_01101
OG0000952	Prar.g_00356	Praw.g_01100
OG0000953	Prar.g_00355	Praw.g_01099
OG0000954	Prar.g_00354	Praw.g_01098
OG0000955	Prar.g_00353	Praw.g_01097
OG0000956	Prar.g_00351	Praw.g_01095
OG0000957	Prar.g_00350	Praw.g_01094
OG0000958	Prar.g_00349	Praw.g_01093
OG0000959	Prar.g_00348	Praw.g_01092
OG0000960	Prar.g_00347	Praw.g_01091
OG0000961	Prar.g_00346	Praw.g_01090
OG0000962	Prar.g_00345	Praw.g_01089
OG0000963	Prar.g_00344	Praw.g_01088
OG0000964	Prar.g_00343	Praw.g_01087
OG0000965	Prar.g_00341	Praw.g_01085
OG0000966	Prar.g_00340	Praw.g_01084
OG0000967	Prar.g_00337	Praw.g_01078
OG0000968	Prar.g_00336	Praw.g_01077
OG0000969	Prar.g_00335	Praw.g_01076
OG0000970	Prar.g_00842	Praw.g_01075
OG0000971	Prar.g_00841	Praw.g_00343
OG0000972	Prar.g_00840	Praw.g_00344
OG0000973	Prar.g_00838	Praw.g_00346
OG0000974	Prar.g_00837	Praw.g_00347
OG0000975	Prar.g_00836	Praw.g_00348
OG0000976	Prar.g_00835	Praw.g_00349
OG0000977	Prar.g_00834	Praw.g_00350
OG0000978	Prar.g_00833	Praw.g_00351
OG0000979	Prar.g_00832	Praw.g_00352
OG0000980	Prar.g_00831	Praw.g_00353
OG0000981	Prar.g_00830	Praw.g_00354
OG0000982	Prar.g_00829	Praw.g_00355
OG0000983	Prar.g_00828	Praw.g_00356
OG0000984	Prar.g_00824	Praw.g_00359
OG0000985	Prar.g_00823	Praw.g_00360
OG0000986	Prar.g_00822	Praw.g_00361
OG0000987	Prar.g_00820	Praw.g_00363
OG0000988	Prar.g_00819	Praw.g_00364
OG0000989	Prar.g_00818	Praw.g_00365
OG0000990	Prar.g_00817	Praw.g_00366
OG0000991	Prar.g_00816	Praw.g_00367
OG0000992	Prar.g_00815	Praw.g_00368
OG0000993	Prar.g_00814	Praw.g_00370
OG0000994	Prar.g_00813	Praw.g_00371
OG0000995	Prar.g_00812	Praw.g_00372
OG0000996	Prar.g_00811	Praw.g_00373
OG0000997	Prar.g_00809	Praw.g_00375
OG0000998	Prar.g_00806	Praw.g_00378
OG0000999	Prar.g_00804	Praw.g_00380
OG0001000	Prar.g_00803	Praw.g_00381
OG0001001	Prar.g_00802	Praw.g_00382
OG0001002	Prar.g_00800	Praw.g_00384
OG0001003	Prar.g_00799	Praw.g_00385
OG0001004	Prar.g_00798	Praw.g_00386
OG0001005	Prar.g_00797	Praw.g_00387
OG0001006	Prar.g_00795	Praw.g_00389
OG0001007	Prar.g_00794	Praw.g_00390
OG0001008	Prar.g_00793	Praw.g_00391
OG0001009	Prar.g_00792	Praw.g_00392
OG0001010	Prar.g_00791	Praw.g_00393
OG0001011	Prar.g_00790	Praw.g_00394
OG0001012	Prar.g_00789	Praw.g_00395
OG0001013	Prar.g_00788	Praw.g_00396
OG0001014	Prar.g_00787	Praw.g_00397
OG0001015	Prar.g_00786	Praw.g_00398
OG0001016	Prar.g_00785	Praw.g_00399
OG0001017	Prar.g_00784	Praw.g_00400
OG0001018	Prar.g_00783	Praw.g_00401
OG0001019	Prar.g_00782	Praw.g_00402
OG0001020	Prar.g_00781	Praw.g_00403
OG0001021	Prar.g_00780	Praw.g_00404
OG0001022	Prar.g_00779	Praw.g_00405
OG0001023	Prar.g_00778	Praw.g_00406
OG0001024	Prar.g_00776	Praw.g_00408
OG0001025	Prar.g_00775	Praw.g_00409
OG0001026	Prar.g_00774	Praw.g_00410
OG0001027	Prar.g_00773	Praw.g_00411
OG0001028	Prar.g_00772	Praw.g_00412
OG0001029	Prar.g_00771	Praw.g_00413
OG0001030	Prar.g_00768	Praw.g_00416
OG0001031	Prar.g_00767	Praw.g_00417
OG0001032	Prar.g_00760	Praw.g_00423
OG0001033	Prar.g_00753	Praw.g_00430
OG0001034	Prar.g_00725	Praw.g_00458
OG0001035	Prar.g_01149	Praw.g_00509
OG0001036	Prar.g_01148	Praw.g_00510
OG0001037	Prar.g_01142	Praw.g_00516
OG0001038	Prar.g_01141	Praw.g_00517
OG0001039	Prar.g_01140	Praw.g_00518
OG0001040	Prar.g_01139	Praw.g_00519
OG0001041	Prar.g_01137	Praw.g_00521
OG0001042	Prar.g_01136	Praw.g_00522
OG0001043	Prar.g_01135	Praw.g_00523
OG0001044	Prar.g_01134	Praw.g_00524
OG0001045	Prar.g_01133	Praw.g_00525
OG0001046	Prar.g_01132	Praw.g_00526
OG0001047	Prar.g_01131	Praw.g_00527
OG0001048	Prar.g_01129	Praw.g_00529
OG0001049	Prar.g_01128	Praw.g_00530
OG0001050	Prar.g_01127	Praw.g_00531
OG0001051	Prar.g_01126	Praw.g_00532
OG0001052	Prar.g_01125	Praw.g_00533
OG0001053	Prar.g_01124	Praw.g_00534
OG0001054	Prar.g_01123	Praw.g_00535
OG0001055	Prar.g_01122	Praw.g_00536
OG0001056	Prar.g_01121	Praw.g_00537
OG0001057	Prar.g_01964	Praw.g_00539
OG0001058	Prar.g_01965	Praw.g_00540
OG0001059	Prar.g_01966	Praw.g_00541
OG0001060	Prar.g_01967	Praw.g_00542
OG0001061	Prar.g_01968	Praw.g_00543
OG0001062	Prar.g_01969	Praw.g_00544
OG0001063	Prar.g_01970	Praw.g_00545
OG0001064	Prar.g_01971	Praw.g_00546
OG0001065	Prar.g_01963	Praw.g_00547
OG0001066	Prar.g_01962	Praw.g_00548
OG0001067	Prar.g_01961	Praw.g_00549
OG0001068	Prar.g_01960	Praw.g_00550
OG0001069	Prar.g_01957	Praw.g_00553
OG0001070	Prar.g_00596	Praw.g_00555
OG0001071	Prar.g_00597	Praw.g_00556
OG0001072	Prar.g_00598	Praw.g_00557
OG0001073	Prar.g_00599	Praw.g_00558
OG0001074	Prar.g_00600	Praw.g_00559
OG0001075	Prar.g_00601	Praw.g_00561
OG0001076	Prar.g_00603	Praw.g_00563
OG0001077	Prar.g_00604	Praw.g_00564
OG0001078	Prar.g_00605	Praw.g_00565
OG0001079	Prar.g_00606	Praw.g_00566
OG0001080	Prar.g_00607	Praw.g_00567
OG0001081	Prar.g_00608	Praw.g_00568
OG0001082	Prar.g_00609	Praw.g_00569
OG0001083	Prar.g_00610	Praw.g_00570
OG0001084	Prar.g_00611	Praw.g_00571
OG0001085	Prar.g_00612	Praw.g_00572
OG0001086	Prar.g_01114	Praw.g_01917
OG0001087	Prar.g_01113	Praw.g_01916
OG0001088	Prar.g_01112	Praw.g_01915
OG0001089	Prar.g_01110	Praw.g_01913
OG0001090	Prar.g_01109	Praw.g_01912
OG0001091	Prar.g_01108	Praw.g_01911
OG0001092	Prar.g_01107	Praw.g_01910
OG0001093	Prar.g_01106	Praw.g_01909
OG0001094	Prar.g_01105	Praw.g_01908
OG0001095	Prar.g_01104	Praw.g_01907
OG0001096	Prar.g_01103	Praw.g_01906
OG0001097	Prar.g_01102	Praw.g_01905
OG0001098	Prar.g_01101	Praw.g_01904
OG0001099	Prar.g_01100	Praw.g_01903
OG0001100	Prar.g_01099	Praw.g_01902
OG0001101	Prar.g_01098	Praw.g_01901
OG0001102	Prar.g_01095	Praw.g_01898
OG0001103	Prar.g_01094	Praw.g_01897
OG0001104	Prar.g_01093	Praw.g_01896
OG0001105	Prar.g_01091	Praw.g_01895
OG0001106	Prar.g_01089	Praw.g_01893
OG0001107	Prar.g_01088	Praw.g_01892
OG0001108	Prar.g_01087	Praw.g_01891
OG0001109	Prar.g_01069	Praw.g_00138
OG0001110	Prar.g_01067	Praw.g_00136
OG0001111	Prar.g_01066	Praw.g_00135
OG0001112	Prar.g_01065	Praw.g_00134
OG0001113	Prar.g_01064	Praw.g_00133
OG0001114	Prar.g_01063	Praw.g_00132
OG0001115	Prar.g_01062	Praw.g_00131
OG0001116	Prar.g_01061	Praw.g_00130
OG0001117	Prar.g_01060	Praw.g_00129
OG0001118	Prar.g_01059	Praw.g_00128
OG0001119	Prar.g_01058	Praw.g_00127
OG0001120	Prar.g_01057	Praw.g_00126
OG0001121	Prar.g_01056	Praw.g_00125
OG0001122	Prar.g_01055	Praw.g_00124
OG0001123	Prar.g_01054	Praw.g_00123
OG0001124	Prar.g_01053	Praw.g_00122
OG0001125	Prar.g_01052	Praw.g_00121
OG0001126	Prar.g_01051	Praw.g_00120
OG0001127	Prar.g_01050	Praw.g_00119
OG0001128	Prar.g_01049	Praw.g_00118
OG0001129	Prar.g_01048	Praw.g_00117
OG0001130	Prar.g_01047	Praw.g_00116
OG0001131	Prar.g_01046	Praw.g_00115
OG0001132	Prar.g_01045	Praw.g_00114
OG0001133	Prar.g_01044	Praw.g_00113
OG0001134	Prar.g_01043	Praw.g_00112
OG0001135	Prar.g_01042	Praw.g_00111
OG0001136	Prar.g_01041	Praw.g_00110
OG0001137	Prar.g_01040	Praw.g_00109
OG0001138	Prar.g_01039	Praw.g_00108
OG0001139	Prar.g_01038	Praw.g_00107
OG0001140	Prar.g_01037	Praw.g_00106
OG0001141	Prar.g_01035	Praw.g_00104
OG0001142	Prar.g_01034	Praw.g_00103
OG0001143	Prar.g_01033	Praw.g_00102
OG0001144	Prar.g_01031	Praw.g_00100
OG0001145	Prar.g_01029	Praw.g_00098
OG0001146	Prar.g_01028	Praw.g_00097
OG0001147	Prar.g_01026	Praw.g_00095
OG0001148	Prar.g_01025	Praw.g_00094
OG0001149	Prar.g_01024	Praw.g_00093
OG0001150	Prar.g_01022	Praw.g_00090
OG0001151	Prar.g_01021	Praw.g_00089
OG0001152	Prar.g_01020	Praw.g_00088
OG0001153	Prar.g_01019	Praw.g_00087
OG0001154	Prar.g_01018	Praw.g_00086
