Orthogroup	Prar	Praq
OG0000558	Prar.g_01438	Praq.g_00994
OG0000559	Prar.g_01439	Praq.g_00993
OG0000560	Prar.g_01440	Praq.g_00992
OG0000561	Prar.g_01441	Praq.g_00991
OG0000562	Prar.g_01442	Praq.g_00990
OG0000563	Prar.g_01443	Praq.g_00989
OG0000564	Prar.g_01444	Praq.g_00988
OG0000565	Prar.g_01445	Praq.g_00987
OG0000566	Prar.g_01446	Praq.g_00986
OG0000567	Prar.g_01447	Praq.g_00985
OG0000568	Prar.g_01448	Praq.g_00984
OG0000569	Prar.g_01451	Praq.g_00981
OG0000570	Prar.g_01452	Praq.g_00980
OG0000571	Prar.g_01454	Praq.g_00978
OG0000572	Prar.g_01455	Praq.g_00977
OG0000573	Prar.g_01456	Praq.g_00976
OG0000574	Prar.g_01457	Praq.g_00975
OG0000575	Prar.g_01458	Praq.g_00974
OG0000576	Prar.g_01459	Praq.g_00973
OG0000577	Prar.g_01460	Praq.g_00972
OG0000578	Prar.g_01461	Praq.g_00971
OG0000579	Prar.g_01462	Praq.g_00970
OG0000580	Prar.g_01463	Praq.g_00969
OG0000581	Prar.g_01464	Praq.g_00968
OG0000582	Prar.g_01465	Praq.g_00967
OG0000583	Prar.g_01466	Praq.g_00966
OG0000584	Prar.g_01468	Praq.g_00964
OG0000585	Prar.g_01469	Praq.g_00963
OG0000586	Prar.g_01470	Praq.g_00962
OG0000587	Prar.g_01471	Praq.g_00961
OG0000588	Prar.g_01472	Praq.g_00960
OG0000589	Prar.g_01473	Praq.g_00959
OG0000590	Prar.g_01474	Praq.g_00958
OG0000591	Prar.g_01475	Praq.g_00957
OG0000592	Prar.g_01476	Praq.g_00775
OG0000593	Prar.g_01477	Praq.g_00776
OG0000594	Prar.g_01478	Praq.g_00777
OG0000595	Prar.g_01479	Praq.g_00778
OG0000596	Prar.g_01480	Praq.g_00779
OG0000597	Prar.g_01484	Praq.g_00783
OG0000598	Prar.g_01485	Praq.g_00784
OG0000599	Prar.g_01486	Praq.g_00785
OG0000600	Prar.g_01487	Praq.g_00786
OG0000601	Prar.g_01488	Praq.g_00787
OG0000602	Prar.g_01489	Praq.g_00788
OG0000603	Prar.g_01490	Praq.g_00789
OG0000604	Prar.g_01491	Praq.g_00790
OG0000605	Prar.g_01492	Praq.g_00791
OG0000606	Prar.g_01493	Praq.g_00792
OG0000607	Prar.g_01494	Praq.g_00793
OG0000608	Prar.g_01495	Praq.g_00794
OG0000609	Prar.g_01497	Praq.g_00796
OG0000610	Prar.g_01498	Praq.g_00797
OG0000611	Prar.g_01500	Praq.g_00799
OG0000612	Prar.g_01501	Praq.g_00800
OG0000613	Prar.g_01503	Praq.g_00802
OG0000614	Prar.g_01509	Praq.g_00808
OG0000615	Prar.g_01510	Praq.g_00809
OG0000616	Prar.g_01511	Praq.g_00810
OG0000617	Prar.g_01513	Praq.g_00812
OG0000618	Prar.g_01514	Praq.g_00813
OG0000619	Prar.g_01515	Praq.g_00814
OG0000620	Prar.g_01517	Praq.g_00816
OG0000621	Prar.g_01518	Praq.g_00817
OG0000622	Prar.g_01519	Praq.g_00818
OG0000623	Prar.g_01520	Praq.g_00819
OG0000624	Prar.g_01522	Praq.g_00821
OG0000625	Prar.g_01523	Praq.g_00822
OG0000626	Prar.g_01524	Praq.g_00823
OG0000627	Prar.g_01525	Praq.g_00824
OG0000628	Prar.g_01526	Praq.g_00825
OG0000629	Prar.g_01527	Praq.g_00826
OG0000630	Prar.g_01529	Praq.g_00828
OG0000631	Prar.g_01530	Praq.g_00829
OG0000632	Prar.g_01534	Praq.g_00833
OG0000633	Prar.g_01535	Praq.g_00834
OG0000634	Prar.g_01600	Praq.g_00584
OG0000635	Prar.g_01602	Praq.g_00586
OG0000636	Prar.g_01603	Praq.g_00587
OG0000637	Prar.g_01605	Praq.g_00589
OG0000638	Prar.g_01606	Praq.g_00590
OG0000639	Prar.g_01607	Praq.g_00591
OG0000640	Prar.g_01608	Praq.g_00592
OG0000641	Prar.g_01609	Praq.g_00593
OG0000642	Prar.g_01610	Praq.g_00594
OG0000643	Prar.g_01611	Praq.g_00595
OG0000644	Prar.g_01613	Praq.g_00597
OG0000645	Prar.g_01614	Praq.g_00598
OG0000646	Prar.g_01615	Praq.g_00599
OG0000647	Prar.g_01616	Praq.g_00600
OG0000648	Prar.g_01617	Praq.g_00601
OG0000649	Prar.g_01618	Praq.g_00602
OG0000650	Prar.g_01619	Praq.g_00603
OG0000651	Prar.g_01620	Praq.g_00604
OG0000652	Prar.g_01622	Praq.g_00606
OG0000653	Prar.g_01636	Praq.g_00620
OG0000654	Prar.g_01638	Praq.g_00622
OG0000655	Prar.g_01646	Praq.g_00632
OG0000656	Prar.g_01651	Praq.g_00637
OG0000657	Prar.g_01652	Praq.g_00638
OG0000658	Prar.g_01653	Praq.g_00639
OG0000659	Prar.g_01654	Praq.g_00640
OG0000660	Prar.g_01661	Praq.g_00647
OG0000661	Prar.g_01670	Praq.g_00656
OG0000662	Prar.g_01672	Praq.g_00658
OG0000663	Prar.g_01675	Praq.g_00661
OG0000664	Prar.g_01676	Praq.g_00662
OG0000665	Prar.g_01677	Praq.g_00663
OG0000666	Prar.g_01678	Praq.g_00664
OG0000667	Prar.g_01679	Praq.g_00665
OG0000668	Prar.g_01680	Praq.g_00666
OG0000669	Prar.g_01681	Praq.g_00667
OG0000670	Prar.g_01683	Praq.g_00669
OG0000671	Prar.g_01684	Praq.g_00670
OG0000672	Prar.g_01685	Praq.g_00671
OG0000673	Prar.g_01686	Praq.g_00672
OG0000674	Prar.g_01687	Praq.g_00673
OG0000675	Prar.g_01688	Praq.g_00674
OG0000676	Prar.g_01690	Praq.g_00676
OG0000677	Prar.g_01692	Praq.g_00678
OG0000678	Prar.g_01693	Praq.g_01407
OG0000679	Prar.g_01694	Praq.g_01408
OG0000680	Prar.g_01695	Praq.g_01409
OG0000681	Prar.g_01696	Praq.g_01410
OG0000682	Prar.g_01697	Praq.g_01411
OG0000683	Prar.g_01698	Praq.g_01412
OG0000684	Prar.g_01699	Praq.g_01413
OG0000685	Prar.g_01700	Praq.g_01414
OG0000686	Prar.g_01701	Praq.g_01415
OG0000687	Prar.g_01702	Praq.g_01416
OG0000688	Prar.g_01703	Praq.g_01417
OG0000689	Prar.g_01704	Praq.g_01418
OG0000690	Prar.g_01705	Praq.g_01419
OG0000691	Prar.g_01707	Praq.g_01421
OG0000692	Prar.g_01708	Praq.g_01422
OG0000693	Prar.g_01709	Praq.g_01423
OG0000694	Prar.g_01710	Praq.g_01424
OG0000695	Prar.g_01711	Praq.g_01425
OG0000696	Prar.g_01712	Praq.g_01426
OG0000697	Prar.g_01714	Praq.g_01428
OG0000698	Prar.g_01715	Praq.g_01429
OG0000699	Prar.g_01718	Praq.g_01432
OG0000700	Prar.g_01719	Praq.g_01433
OG0000701	Prar.g_01720	Praq.g_01434
OG0000702	Prar.g_01721	Praq.g_01435
OG0000703	Prar.g_01722	Praq.g_01436
OG0000704	Prar.g_01723	Praq.g_01437
OG0000705	Prar.g_01725	Praq.g_01439
OG0000706	Prar.g_01726	Praq.g_01440
OG0000707	Prar.g_01727	Praq.g_01441
OG0000708	Prar.g_01728	Praq.g_01442
OG0000709	Prar.g_01729	Praq.g_01443
OG0000710	Prar.g_01730	Praq.g_01444
OG0000711	Prar.g_01731	Praq.g_01445
OG0000712	Prar.g_01732	Praq.g_01446
OG0000713	Prar.g_01733	Praq.g_01447
OG0000714	Prar.g_01735	Praq.g_01449
OG0000715	Prar.g_01736	Praq.g_01450
OG0000716	Prar.g_01737	Praq.g_01451
OG0000717	Prar.g_01738	Praq.g_01452
OG0000718	Prar.g_01740	Praq.g_01454
OG0000719	Prar.g_01742	Praq.g_01456
OG0000720	Prar.g_01744	Praq.g_01458
OG0000721	Prar.g_01745	Praq.g_01459
OG0000722	Prar.g_01759	Praq.g_01473
OG0000723	Prar.g_01764	Praq.g_01478
OG0000724	Prar.g_01767	Praq.g_01481
OG0000725	Prar.g_01768	Praq.g_01482
OG0000726	Prar.g_01769	Praq.g_01483
OG0000727	Prar.g_01770	Praq.g_01484
OG0000728	Prar.g_01771	Praq.g_01485
OG0000729	Prar.g_01773	Praq.g_01487
OG0000730	Prar.g_01774	Praq.g_01488
OG0000731	Prar.g_01776	Praq.g_01490
OG0000732	Prar.g_01777	Praq.g_01491
OG0000733	Prar.g_01778	Praq.g_01492
OG0000734	Prar.g_01779	Praq.g_01493
OG0000735	Prar.g_01780	Praq.g_01494
OG0000736	Prar.g_01782	Praq.g_01496
OG0000737	Prar.g_01783	Praq.g_01497
OG0000738	Prar.g_01785	Praq.g_01499
OG0000739	Prar.g_01786	Praq.g_01500
OG0000740	Prar.g_01787	Praq.g_01501
OG0000741	Prar.g_01789	Praq.g_01503
OG0000742	Prar.g_01790	Praq.g_01504
OG0000743	Prar.g_01793	Praq.g_01507
OG0000744	Prar.g_01794	Praq.g_01508
OG0000745	Prar.g_01795	Praq.g_01510
OG0000746	Prar.g_01796	Praq.g_01511
OG0000747	Prar.g_01797	Praq.g_01512
OG0000748	Prar.g_01798	Praq.g_01513
OG0000749	Prar.g_01799	Praq.g_01514
OG0000750	Prar.g_01800	Praq.g_01515
OG0000751	Prar.g_01802	Praq.g_01517
OG0000752	Prar.g_01803	Praq.g_01518
OG0000753	Prar.g_01804	Praq.g_01519
OG0000754	Prar.g_01805	Praq.g_01520
OG0000755	Prar.g_01807	Praq.g_01522
OG0000756	Prar.g_01808	Praq.g_01523
OG0000757	Prar.g_01809	Praq.g_01524
OG0000758	Prar.g_01810	Praq.g_01525
OG0000759	Prar.g_01811	Praq.g_01526
OG0000760	Prar.g_01812	Praq.g_01527
OG0000761	Prar.g_01813	Praq.g_01528
OG0000762	Prar.g_01815	Praq.g_01530
OG0000763	Prar.g_01816	Praq.g_01531
OG0000764	Prar.g_01817	Praq.g_01532
OG0000765	Prar.g_01818	Praq.g_01533
OG0000766	Prar.g_01819	Praq.g_01534
OG0000767	Prar.g_01820	Praq.g_01535
OG0000768	Prar.g_01821	Praq.g_01536
OG0000769	Prar.g_01822	Praq.g_01537
OG0000770	Prar.g_01823	Praq.g_01538
OG0000771	Prar.g_01824	Praq.g_01539
OG0000772	Prar.g_01825	Praq.g_01540
OG0000773	Prar.g_01827	Praq.g_01542
OG0000774	Prar.g_01828	Praq.g_01543
OG0000775	Prar.g_01829	Praq.g_01544
OG0000776	Prar.g_01830	Praq.g_01545
OG0000777	Prar.g_01831	Praq.g_01546
OG0000778	Prar.g_01832	Praq.g_01547
OG0000779	Prar.g_01834	Praq.g_01549
OG0000780	Prar.g_01835	Praq.g_01550
OG0000781	Prar.g_01836	Praq.g_01551
OG0000782	Prar.g_01838	Praq.g_01553
OG0000783	Prar.g_01839	Praq.g_01554
OG0000784	Prar.g_01840	Praq.g_01555
OG0000785	Prar.g_01841	Praq.g_01556
OG0000786	Prar.g_01842	Praq.g_01557
OG0000787	Prar.g_01844	Praq.g_01559
OG0000788	Prar.g_01845	Praq.g_01560
OG0000789	Prar.g_01846	Praq.g_01561
OG0000790	Prar.g_01847	Praq.g_01562
OG0000791	Prar.g_01848	Praq.g_01563
OG0000792	Prar.g_01849	Praq.g_01564
OG0000793	Prar.g_01850	Praq.g_01565
OG0000794	Prar.g_01851	Praq.g_01566
OG0000795	Prar.g_01852	Praq.g_01567
OG0000796	Prar.g_01853	Praq.g_01568
OG0000797	Prar.g_01855	Praq.g_01570
OG0000798	Prar.g_01856	Praq.g_01571
OG0000799	Prar.g_01857	Praq.g_01572
OG0000800	Prar.g_01858	Praq.g_01573
OG0000801	Prar.g_01859	Praq.g_01574
OG0000802	Prar.g_01861	Praq.g_01576
OG0000803	Prar.g_01862	Praq.g_01577
OG0000804	Prar.g_01873	Praq.g_01588
OG0000805	Prar.g_01875	Praq.g_01590
OG0000806	Prar.g_01876	Praq.g_01591
OG0000807	Prar.g_01877	Praq.g_01592
OG0000808	Prar.g_01878	Praq.g_01593
OG0000809	Prar.g_01882	Praq.g_01597
OG0000810	Prar.g_01883	Praq.g_01598
OG0000811	Prar.g_01884	Praq.g_01599
OG0000812	Prar.g_01885	Praq.g_01600
OG0000813	Prar.g_01886	Praq.g_01601
OG0000814	Prar.g_01887	Praq.g_01602
OG0000815	Prar.g_01888	Praq.g_01603
OG0000816	Prar.g_01890	Praq.g_01605
OG0000817	Prar.g_01893	Praq.g_01608
OG0000818	Prar.g_01894	Praq.g_01609
OG0000819	Prar.g_01896	Praq.g_01611
OG0000820	Prar.g_01897	Praq.g_01612
OG0000821	Prar.g_01898	Praq.g_01613
OG0000822	Prar.g_01899	Praq.g_01614
OG0000823	Prar.g_01902	Praq.g_01617
OG0000824	Prar.g_01903	Praq.g_01618
OG0000825	Prar.g_01905	Praq.g_01620
OG0000826	Prar.g_01906	Praq.g_01621
OG0000827	Prar.g_01907	Praq.g_01622
OG0000828	Prar.g_01909	Praq.g_01624
OG0000829	Prar.g_01935	Praq.g_01649
OG0000830	Prar.g_01944	Praq.g_01658
OG0000831	Prar.g_01947	Praq.g_01661
OG0000832	Prar.g_01948	Praq.g_01662
OG0000833	Prar.g_01955	Praq.g_01669
OG0000834	Prar.g_01324	Praq.g_01273
OG0000835	Prar.g_01320	Praq.g_01276
OG0000836	Prar.g_01318	Praq.g_01278
OG0000837	Prar.g_01309	Praq.g_01287
OG0000838	Prar.g_01295	Praq.g_01301
OG0000839	Prar.g_01294	Praq.g_01302
OG0000840	Prar.g_01289	Praq.g_01307
OG0000841	Prar.g_01282	Praq.g_01314
OG0000842	Prar.g_01278	Praq.g_01318
OG0000843	Prar.g_01276	Praq.g_01320
OG0000844	Prar.g_01275	Praq.g_01321
OG0000845	Prar.g_01274	Praq.g_01322
OG0000846	Prar.g_01273	Praq.g_01323
OG0000847	Prar.g_01272	Praq.g_01324
OG0000848	Prar.g_01271	Praq.g_01325
OG0000849	Prar.g_01270	Praq.g_01326
OG0000850	Prar.g_01269	Praq.g_01327
OG0000851	Prar.g_01267	Praq.g_01329
OG0000852	Prar.g_01264	Praq.g_01332
OG0000853	Prar.g_01262	Praq.g_01334
OG0000854	Prar.g_01261	Praq.g_01335
OG0000855	Prar.g_01260	Praq.g_01336
OG0000856	Prar.g_01259	Praq.g_01337
OG0000857	Prar.g_01258	Praq.g_01338
OG0000858	Prar.g_01256	Praq.g_01340
OG0000859	Prar.g_01255	Praq.g_01341
OG0000860	Prar.g_01254	Praq.g_01342
OG0000861	Prar.g_01253	Praq.g_01343
OG0000862	Prar.g_01252	Praq.g_01344
OG0000863	Prar.g_01251	Praq.g_01345
OG0000864	Prar.g_01250	Praq.g_01346
OG0000865	Prar.g_01249	Praq.g_01347
OG0000866	Prar.g_01248	Praq.g_01348
OG0000867	Prar.g_01245	Praq.g_01351
OG0000868	Prar.g_01243	Praq.g_01353
OG0000869	Prar.g_01242	Praq.g_01354
OG0000870	Prar.g_01241	Praq.g_01355
OG0000871	Prar.g_01240	Praq.g_01356
OG0000872	Prar.g_01239	Praq.g_01357
OG0000873	Prar.g_01238	Praq.g_01358
OG0000874	Prar.g_01237	Praq.g_01359
OG0000875	Prar.g_01236	Praq.g_01360
OG0000876	Prar.g_01234	Praq.g_01362
OG0000877	Prar.g_01233	Praq.g_01363
OG0000878	Prar.g_01232	Praq.g_01364
OG0000879	Prar.g_01231	Praq.g_01365
OG0000880	Prar.g_01230	Praq.g_01366
OG0000881	Prar.g_01229	Praq.g_01367
OG0000882	Prar.g_01228	Praq.g_01368
OG0000883	Prar.g_01227	Praq.g_01369
OG0000884	Prar.g_01226	Praq.g_01370
OG0000885	Prar.g_01225	Praq.g_01371
OG0000886	Prar.g_01224	Praq.g_01372
OG0000887	Prar.g_01223	Praq.g_01373
OG0000888	Prar.g_01222	Praq.g_01374
OG0000889	Prar.g_01221	Praq.g_01375
OG0000890	Prar.g_01220	Praq.g_01376
OG0000891	Prar.g_01219	Praq.g_01377
OG0000892	Prar.g_01218	Praq.g_01378
OG0000893	Prar.g_01217	Praq.g_01379
OG0000894	Prar.g_01215	Praq.g_01381
OG0000895	Prar.g_01214	Praq.g_01382
OG0000896	Prar.g_01212	Praq.g_01384
OG0000897	Prar.g_01211	Praq.g_01385
OG0000898	Prar.g_01210	Praq.g_01386
OG0000899	Prar.g_01209	Praq.g_01387
OG0000900	Prar.g_01207	Praq.g_01389
OG0000901	Prar.g_00976	Praq.g_00112
OG0000902	Prar.g_00966	Praq.g_00122
OG0000903	Prar.g_00965	Praq.g_00123
OG0000904	Prar.g_00964	Praq.g_00124
OG0000905	Prar.g_00963	Praq.g_00125
OG0000906	Prar.g_00962	Praq.g_00126
OG0000907	Prar.g_00960	Praq.g_00128
OG0000908	Prar.g_00959	Praq.g_00129
OG0000909	Prar.g_00958	Praq.g_00130
OG0000910	Prar.g_00957	Praq.g_00131
OG0000911	Prar.g_00956	Praq.g_00132
OG0000912	Prar.g_00953	Praq.g_00135
OG0000913	Prar.g_00952	Praq.g_00136
OG0000914	Prar.g_00951	Praq.g_00137
OG0000915	Prar.g_00949	Praq.g_00139
OG0000916	Prar.g_00948	Praq.g_00140
OG0000917	Prar.g_00947	Praq.g_00141
OG0000918	Prar.g_00946	Praq.g_00142
OG0000919	Prar.g_00945	Praq.g_00143
OG0000920	Prar.g_00944	Praq.g_00144
OG0000921	Prar.g_00942	Praq.g_00146
OG0000922	Prar.g_00941	Praq.g_00147
OG0000923	Prar.g_00929	Praq.g_00157
OG0000924	Prar.g_00928	Praq.g_00158
OG0000925	Prar.g_00925	Praq.g_00161
OG0000926	Prar.g_00924	Praq.g_00162
OG0000927	Prar.g_00923	Praq.g_00163
OG0000928	Prar.g_00921	Praq.g_00165
OG0000929	Prar.g_00919	Praq.g_00167
OG0000930	Prar.g_00917	Praq.g_00169
OG0000931	Prar.g_00916	Praq.g_00170
OG0000932	Prar.g_00913	Praq.g_00173
OG0000933	Prar.g_00909	Praq.g_00179
OG0000934	Prar.g_00908	Praq.g_00180
OG0000935	Prar.g_00907	Praq.g_00181
OG0000936	Prar.g_00906	Praq.g_00182
OG0000937	Prar.g_00905	Praq.g_00183
OG0000938	Prar.g_00904	Praq.g_00184
OG0000939	Prar.g_00903	Praq.g_00185
OG0000940	Prar.g_00902	Praq.g_00186
OG0000941	Prar.g_00901	Praq.g_00187
OG0000942	Prar.g_00900	Praq.g_00188
OG0000943	Prar.g_00899	Praq.g_00189
OG0000944	Prar.g_00898	Praq.g_00190
OG0000945	Prar.g_00897	Praq.g_00191
OG0000946	Prar.g_00896	Praq.g_00192
OG0000947	Prar.g_00895	Praq.g_00193
OG0000948	Prar.g_00894	Praq.g_00194
OG0000949	Prar.g_00893	Praq.g_00195
OG0000950	Prar.g_00375	Praq.g_00258
OG0000951	Prar.g_00357	Praq.g_00276
OG0000952	Prar.g_00356	Praq.g_00277
OG0000953	Prar.g_00355	Praq.g_00278
OG0000954	Prar.g_00354	Praq.g_00279
OG0000955	Prar.g_00353	Praq.g_00280
OG0000956	Prar.g_00351	Praq.g_00282
OG0000957	Prar.g_00350	Praq.g_00283
OG0000958	Prar.g_00349	Praq.g_00284
OG0000959	Prar.g_00348	Praq.g_00285
OG0000960	Prar.g_00347	Praq.g_00286
OG0000961	Prar.g_00346	Praq.g_00287
OG0000962	Prar.g_00345	Praq.g_00288
OG0000963	Prar.g_00344	Praq.g_00289
OG0000964	Prar.g_00343	Praq.g_00290
OG0000965	Prar.g_00341	Praq.g_00292
OG0000966	Prar.g_00340	Praq.g_00293
OG0000967	Prar.g_00337	Praq.g_00296
OG0000968	Prar.g_00336	Praq.g_00297
OG0000969	Prar.g_00335	Praq.g_00298
OG0000970	Prar.g_00842	Praq.g_00299
OG0000971	Prar.g_00841	Praq.g_00300
OG0000972	Prar.g_00840	Praq.g_00301
OG0000973	Prar.g_00838	Praq.g_00303
OG0000974	Prar.g_00837	Praq.g_00304
OG0000975	Prar.g_00836	Praq.g_00305
OG0000976	Prar.g_00835	Praq.g_00306
OG0000977	Prar.g_00834	Praq.g_00307
OG0000978	Prar.g_00833	Praq.g_00308
OG0000979	Prar.g_00832	Praq.g_00309
OG0000980	Prar.g_00831	Praq.g_00310
OG0000981	Prar.g_00830	Praq.g_00311
OG0000982	Prar.g_00829	Praq.g_00312
OG0000983	Prar.g_00828	Praq.g_00313
OG0000984	Prar.g_00824	Praq.g_00317
OG0000985	Prar.g_00823	Praq.g_00318
OG0000986	Prar.g_00822	Praq.g_00319
OG0000987	Prar.g_00820	Praq.g_00321
OG0000988	Prar.g_00819	Praq.g_00322
OG0000989	Prar.g_00818	Praq.g_00323
OG0000990	Prar.g_00817	Praq.g_00324
OG0000991	Prar.g_00816	Praq.g_00325
OG0000992	Prar.g_00815	Praq.g_00326
OG0000993	Prar.g_00814	Praq.g_00327
OG0000994	Prar.g_00813	Praq.g_00328
OG0000995	Prar.g_00812	Praq.g_00329
OG0000996	Prar.g_00811	Praq.g_00330
OG0000997	Prar.g_00809	Praq.g_00332
OG0000998	Prar.g_00806	Praq.g_00335
OG0000999	Prar.g_00804	Praq.g_00337
OG0001000	Prar.g_00803	Praq.g_00338
OG0001001	Prar.g_00802	Praq.g_00339
OG0001002	Prar.g_00800	Praq.g_00341
OG0001003	Prar.g_00799	Praq.g_00342
OG0001004	Prar.g_00798	Praq.g_00343
OG0001005	Prar.g_00797	Praq.g_00344
OG0001006	Prar.g_00795	Praq.g_00346
OG0001007	Prar.g_00794	Praq.g_00347
OG0001008	Prar.g_00793	Praq.g_00348
OG0001009	Prar.g_00792	Praq.g_00349
OG0001010	Prar.g_00791	Praq.g_00350
OG0001011	Prar.g_00790	Praq.g_00351
OG0001012	Prar.g_00789	Praq.g_00352
OG0001013	Prar.g_00788	Praq.g_00353
OG0001014	Prar.g_00787	Praq.g_00354
OG0001015	Prar.g_00786	Praq.g_00355
OG0001016	Prar.g_00785	Praq.g_00356
OG0001017	Prar.g_00784	Praq.g_00357
OG0001018	Prar.g_00783	Praq.g_00358
OG0001019	Prar.g_00782	Praq.g_00359
OG0001020	Prar.g_00781	Praq.g_00360
OG0001021	Prar.g_00780	Praq.g_00361
OG0001022	Prar.g_00779	Praq.g_00362
OG0001023	Prar.g_00778	Praq.g_00363
OG0001024	Prar.g_00776	Praq.g_00365
OG0001025	Prar.g_00775	Praq.g_00366
OG0001026	Prar.g_00774	Praq.g_00367
OG0001027	Prar.g_00773	Praq.g_00368
OG0001028	Prar.g_00772	Praq.g_00369
OG0001029	Prar.g_00771	Praq.g_00370
OG0001030	Prar.g_00768	Praq.g_00373
OG0001031	Prar.g_00767	Praq.g_00374
OG0001032	Prar.g_00760	Praq.g_00382
OG0001033	Prar.g_00753	Praq.g_00001
OG0001034	Prar.g_00725	Praq.g_00030
OG0001035	Prar.g_01149	Praq.g_01953
OG0001036	Prar.g_01148	Praq.g_01952
OG0001037	Prar.g_01142	Praq.g_00496
OG0001038	Prar.g_01141	Praq.g_00495
OG0001039	Prar.g_01140	Praq.g_00494
OG0001040	Prar.g_01139	Praq.g_00493
OG0001041	Prar.g_01137	Praq.g_00491
OG0001042	Prar.g_01136	Praq.g_00490
OG0001043	Prar.g_01135	Praq.g_00489
OG0001044	Prar.g_01134	Praq.g_00488
OG0001045	Prar.g_01133	Praq.g_00487
OG0001046	Prar.g_01132	Praq.g_00486
OG0001047	Prar.g_01131	Praq.g_00485
OG0001048	Prar.g_01129	Praq.g_00483
OG0001049	Prar.g_01128	Praq.g_00482
OG0001050	Prar.g_01127	Praq.g_00481
OG0001051	Prar.g_01126	Praq.g_00480
OG0001052	Prar.g_01125	Praq.g_00479
OG0001053	Prar.g_01124	Praq.g_00478
OG0001054	Prar.g_01123	Praq.g_00477
OG0001055	Prar.g_01122	Praq.g_00476
OG0001056	Prar.g_01121	Praq.g_00475
OG0001057	Prar.g_01964	Praq.g_00473
OG0001058	Prar.g_01965	Praq.g_00472
OG0001059	Prar.g_01966	Praq.g_00471
OG0001060	Prar.g_01967	Praq.g_00470
OG0001061	Prar.g_01968	Praq.g_00469
OG0001062	Prar.g_01969	Praq.g_00468
OG0001063	Prar.g_01970	Praq.g_00467
OG0001064	Prar.g_01971	Praq.g_00466
OG0001065	Prar.g_01963	Praq.g_00465
OG0001066	Prar.g_01962	Praq.g_00464
OG0001067	Prar.g_01961	Praq.g_00463
OG0001068	Prar.g_01960	Praq.g_00462
OG0001069	Prar.g_01957	Praq.g_00459
OG0001070	Prar.g_00596	Praq.g_00457
OG0001071	Prar.g_00597	Praq.g_00456
OG0001072	Prar.g_00598	Praq.g_00455
OG0001073	Prar.g_00599	Praq.g_00454
OG0001074	Prar.g_00600	Praq.g_00453
OG0001075	Prar.g_00601	Praq.g_00452
OG0001076	Prar.g_00603	Praq.g_00450
OG0001077	Prar.g_00604	Praq.g_00449
OG0001078	Prar.g_00605	Praq.g_00448
OG0001079	Prar.g_00606	Praq.g_00447
OG0001080	Prar.g_00607	Praq.g_00446
OG0001081	Prar.g_00608	Praq.g_00445
OG0001082	Prar.g_00609	Praq.g_00444
OG0001083	Prar.g_00610	Praq.g_00443
OG0001084	Prar.g_00611	Praq.g_00442
OG0001085	Prar.g_00612	Praq.g_00441
OG0001086	Prar.g_01114	Praq.g_00951
OG0001087	Prar.g_01113	Praq.g_00950
OG0001088	Prar.g_01112	Praq.g_00949
OG0001089	Prar.g_01110	Praq.g_00947
OG0001090	Prar.g_01109	Praq.g_00946
OG0001091	Prar.g_01108	Praq.g_00945
OG0001092	Prar.g_01107	Praq.g_00944
OG0001093	Prar.g_01106	Praq.g_00943
OG0001094	Prar.g_01105	Praq.g_00942
OG0001095	Prar.g_01104	Praq.g_00941
OG0001096	Prar.g_01103	Praq.g_00940
OG0001097	Prar.g_01102	Praq.g_00939
OG0001098	Prar.g_01101	Praq.g_00938
OG0001099	Prar.g_01100	Praq.g_00937
OG0001100	Prar.g_01099	Praq.g_00936
OG0001101	Prar.g_01098	Praq.g_00935
OG0001102	Prar.g_01095	Praq.g_00932
OG0001103	Prar.g_01094	Praq.g_00931
OG0001104	Prar.g_01093	Praq.g_00930
OG0001105	Prar.g_01091	Praq.g_00928
OG0001106	Prar.g_01089	Praq.g_00926
OG0001107	Prar.g_01088	Praq.g_00925
OG0001108	Prar.g_01087	Praq.g_00924
OG0001109	Prar.g_01069	Praq.g_00921
OG0001110	Prar.g_01067	Praq.g_00919
OG0001111	Prar.g_01066	Praq.g_00918
OG0001112	Prar.g_01065	Praq.g_00917
OG0001113	Prar.g_01064	Praq.g_00916
OG0001114	Prar.g_01063	Praq.g_00915
OG0001115	Prar.g_01062	Praq.g_00914
OG0001116	Prar.g_01061	Praq.g_00913
OG0001117	Prar.g_01060	Praq.g_00912
OG0001118	Prar.g_01059	Praq.g_00911
OG0001119	Prar.g_01058	Praq.g_00910
OG0001120	Prar.g_01057	Praq.g_00909
OG0001121	Prar.g_01056	Praq.g_00908
OG0001122	Prar.g_01055	Praq.g_00907
OG0001123	Prar.g_01054	Praq.g_00906
OG0001124	Prar.g_01053	Praq.g_00905
OG0001125	Prar.g_01052	Praq.g_00904
OG0001126	Prar.g_01051	Praq.g_00903
OG0001127	Prar.g_01050	Praq.g_00902
OG0001128	Prar.g_01049	Praq.g_00901
OG0001129	Prar.g_01048	Praq.g_00900
OG0001130	Prar.g_01047	Praq.g_00899
OG0001131	Prar.g_01046	Praq.g_00898
OG0001132	Prar.g_01045	Praq.g_00897
OG0001133	Prar.g_01044	Praq.g_00896
OG0001134	Prar.g_01043	Praq.g_00895
OG0001135	Prar.g_01042	Praq.g_00894
OG0001136	Prar.g_01041	Praq.g_00893
OG0001137	Prar.g_01040	Praq.g_00892
OG0001138	Prar.g_01039	Praq.g_00891
OG0001139	Prar.g_01038	Praq.g_00890
