Orthogroup	Praz	Pran
OG0000576	Praz.g_01674	Pran.g_01522
OG0000577	Praz.g_01673	Pran.g_01521
OG0000578	Praz.g_01672	Pran.g_01520
OG0000579	Praz.g_01671	Pran.g_01519
OG0000580	Praz.g_01670	Pran.g_01518
OG0000581	Praz.g_01669	Pran.g_01517
OG0000582	Praz.g_01668	Pran.g_01516
OG0000583	Praz.g_01667	Pran.g_01515
OG0000584	Praz.g_01666	Pran.g_01514
OG0000585	Praz.g_01665	Pran.g_01513
OG0000586	Praz.g_01663	Pran.g_01511
OG0000587	Praz.g_01662	Pran.g_01510
OG0000588	Praz.g_01660	Pran.g_01508
OG0000589	Praz.g_01659	Pran.g_01507
OG0000590	Praz.g_01657	Pran.g_01505
OG0000591	Praz.g_01651	Pran.g_01499
OG0000592	Praz.g_01650	Pran.g_01498
OG0000593	Praz.g_01649	Pran.g_01497
OG0000594	Praz.g_01647	Pran.g_01495
OG0000595	Praz.g_01646	Pran.g_01494
OG0000596	Praz.g_01645	Pran.g_01493
OG0000597	Praz.g_01643	Pran.g_01491
OG0000598	Praz.g_01642	Pran.g_01490
OG0000599	Praz.g_01641	Pran.g_01489
OG0000600	Praz.g_01640	Pran.g_01488
OG0000601	Praz.g_01638	Pran.g_01486
OG0000602	Praz.g_01637	Pran.g_01485
OG0000603	Praz.g_01636	Pran.g_01484
OG0000604	Praz.g_01635	Pran.g_01483
OG0000605	Praz.g_01634	Pran.g_01482
OG0000606	Praz.g_01633	Pran.g_01481
OG0000607	Praz.g_01631	Pran.g_01479
OG0000608	Praz.g_01630	Pran.g_01478
OG0000609	Praz.g_01626	Pran.g_01472
OG0000610	Praz.g_01625	Pran.g_01471
OG0000611	Praz.g_01606	Pran.g_01459
OG0000612	Praz.g_01605	Pran.g_01458
OG0000613	Praz.g_01604	Pran.g_01457
OG0000614	Praz.g_01603	Pran.g_01456
OG0000615	Praz.g_01601	Pran.g_01454
OG0000616	Praz.g_01600	Pran.g_01453
OG0000617	Praz.g_01599	Pran.g_01452
OG0000618	Praz.g_01598	Pran.g_01451
OG0000619	Praz.g_01597	Pran.g_01450
OG0000620	Praz.g_01596	Pran.g_01449
OG0000621	Praz.g_01595	Pran.g_01448
OG0000622	Praz.g_01594	Pran.g_01447
OG0000623	Praz.g_01593	Pran.g_01446
OG0000624	Praz.g_01592	Pran.g_01445
OG0000625	Praz.g_01591	Pran.g_01444
OG0000626	Praz.g_01590	Pran.g_01443
OG0000627	Praz.g_01589	Pran.g_01442
OG0000628	Praz.g_01588	Pran.g_01441
OG0000629	Praz.g_01587	Pran.g_01440
OG0000630	Praz.g_01586	Pran.g_01439
OG0000631	Praz.g_01584	Pran.g_01437
OG0000632	Praz.g_01571	Pran.g_01420
OG0000633	Praz.g_01567	Pran.g_01415
OG0000634	Praz.g_01554	Pran.g_01400
OG0000635	Praz.g_01547	Pran.g_01378
OG0000636	Praz.g_01546	Pran.g_01377
OG0000637	Praz.g_01545	Pran.g_01376
OG0000638	Praz.g_01534	Pran.g_01365
OG0000639	Praz.g_01525	Pran.g_01356
OG0000640	Praz.g_01523	Pran.g_01354
OG0000641	Praz.g_01521	Pran.g_01352
OG0000642	Praz.g_01520	Pran.g_01351
OG0000643	Praz.g_01519	Pran.g_01350
OG0000644	Praz.g_01518	Pran.g_01349
OG0000645	Praz.g_01517	Pran.g_01348
OG0000646	Praz.g_01516	Pran.g_01347
OG0000647	Praz.g_01515	Pran.g_01346
OG0000648	Praz.g_01513	Pran.g_01344
OG0000649	Praz.g_01512	Pran.g_01343
OG0000650	Praz.g_01511	Pran.g_01342
OG0000651	Praz.g_01510	Pran.g_01341
OG0000652	Praz.g_01509	Pran.g_01340
OG0000653	Praz.g_01508	Pran.g_01339
OG0000654	Praz.g_01506	Pran.g_01337
OG0000655	Praz.g_01504	Pran.g_01335
OG0000656	Praz.g_01503	Pran.g_01334
OG0000657	Praz.g_01502	Pran.g_01333
OG0000658	Praz.g_01501	Pran.g_01332
OG0000659	Praz.g_01500	Pran.g_01331
OG0000660	Praz.g_01499	Pran.g_01330
OG0000661	Praz.g_01498	Pran.g_01329
OG0000662	Praz.g_01497	Pran.g_01328
OG0000663	Praz.g_01496	Pran.g_01327
OG0000664	Praz.g_01495	Pran.g_01326
OG0000665	Praz.g_01494	Pran.g_01325
OG0000666	Praz.g_01493	Pran.g_01324
OG0000667	Praz.g_01492	Pran.g_01323
OG0000668	Praz.g_01491	Pran.g_01322
OG0000669	Praz.g_01489	Pran.g_01320
OG0000670	Praz.g_01488	Pran.g_01319
OG0000671	Praz.g_01487	Pran.g_01318
OG0000672	Praz.g_01486	Pran.g_01317
OG0000673	Praz.g_01485	Pran.g_01316
OG0000674	Praz.g_01484	Pran.g_01315
OG0000675	Praz.g_01482	Pran.g_01313
OG0000676	Praz.g_01481	Pran.g_01312
OG0000677	Praz.g_01478	Pran.g_01310
OG0000678	Praz.g_01476	Pran.g_01308
OG0000679	Praz.g_01475	Pran.g_01307
OG0000680	Praz.g_01474	Pran.g_01306
OG0000681	Praz.g_01473	Pran.g_01305
OG0000682	Praz.g_01472	Pran.g_01304
OG0000683	Praz.g_01470	Pran.g_01302
OG0000684	Praz.g_01469	Pran.g_01301
OG0000685	Praz.g_01468	Pran.g_01300
OG0000686	Praz.g_01467	Pran.g_01299
OG0000687	Praz.g_01466	Pran.g_01298
OG0000688	Praz.g_01465	Pran.g_01297
OG0000689	Praz.g_01464	Pran.g_01296
OG0000690	Praz.g_01463	Pran.g_01295
OG0000691	Praz.g_01462	Pran.g_01294
OG0000692	Praz.g_01460	Pran.g_01292
OG0000693	Praz.g_01459	Pran.g_01291
OG0000694	Praz.g_01458	Pran.g_01290
OG0000695	Praz.g_01457	Pran.g_01289
OG0000696	Praz.g_01456	Pran.g_01287
OG0000697	Praz.g_01454	Pran.g_01285
OG0000698	Praz.g_01452	Pran.g_01283
OG0000699	Praz.g_01451	Pran.g_01282
OG0000700	Praz.g_01424	Pran.g_00413
OG0000701	Praz.g_01420	Pran.g_00418
OG0000702	Praz.g_01417	Pran.g_00421
OG0000703	Praz.g_01416	Pran.g_00422
OG0000704	Praz.g_01415	Pran.g_00423
OG0000705	Praz.g_01414	Pran.g_00424
OG0000706	Praz.g_01413	Pran.g_00425
OG0000707	Praz.g_01411	Pran.g_00426
OG0000708	Praz.g_01410	Pran.g_00427
OG0000709	Praz.g_01408	Pran.g_00429
OG0000710	Praz.g_01407	Pran.g_00430
OG0000711	Praz.g_01406	Pran.g_00431
OG0000712	Praz.g_01405	Pran.g_00432
OG0000713	Praz.g_01404	Pran.g_00433
OG0000714	Praz.g_01402	Pran.g_00435
OG0000715	Praz.g_01401	Pran.g_00436
OG0000716	Praz.g_01399	Pran.g_00438
OG0000717	Praz.g_01398	Pran.g_00439
OG0000718	Praz.g_01397	Pran.g_00440
OG0000719	Praz.g_01395	Pran.g_00442
OG0000720	Praz.g_01394	Pran.g_00443
OG0000721	Praz.g_01392	Pran.g_00445
OG0000722	Praz.g_01391	Pran.g_00446
OG0000723	Praz.g_01390	Pran.g_00447
OG0000724	Praz.g_01388	Pran.g_00449
OG0000725	Praz.g_01387	Pran.g_00450
OG0000726	Praz.g_01386	Pran.g_00451
OG0000727	Praz.g_01385	Pran.g_00452
OG0000728	Praz.g_01384	Pran.g_00453
OG0000729	Praz.g_01383	Pran.g_00454
OG0000730	Praz.g_01382	Pran.g_00455
OG0000731	Praz.g_01381	Pran.g_00456
OG0000732	Praz.g_01380	Pran.g_00457
OG0000733	Praz.g_01379	Pran.g_00458
OG0000734	Praz.g_01378	Pran.g_00459
OG0000735	Praz.g_01376	Pran.g_00461
OG0000736	Praz.g_01375	Pran.g_00462
OG0000737	Praz.g_01374	Pran.g_00463
OG0000738	Praz.g_01373	Pran.g_00464
OG0000739	Praz.g_01372	Pran.g_00465
OG0000740	Praz.g_01371	Pran.g_00466
OG0000741	Praz.g_01370	Pran.g_00467
OG0000742	Praz.g_01368	Pran.g_00469
OG0000743	Praz.g_01367	Pran.g_00470
OG0000744	Praz.g_01366	Pran.g_00471
OG0000745	Praz.g_01365	Pran.g_00472
OG0000746	Praz.g_01364	Pran.g_00473
OG0000747	Praz.g_01363	Pran.g_00474
OG0000748	Praz.g_01362	Pran.g_00475
OG0000749	Praz.g_01361	Pran.g_00476
OG0000750	Praz.g_01360	Pran.g_00477
OG0000751	Praz.g_01359	Pran.g_00478
OG0000752	Praz.g_01358	Pran.g_00479
OG0000753	Praz.g_01356	Pran.g_00481
OG0000754	Praz.g_01355	Pran.g_00482
OG0000755	Praz.g_01354	Pran.g_00483
OG0000756	Praz.g_01353	Pran.g_00484
OG0000757	Praz.g_01352	Pran.g_00485
OG0000758	Praz.g_01351	Pran.g_00486
OG0000759	Praz.g_01349	Pran.g_00488
OG0000760	Praz.g_01348	Pran.g_00489
OG0000761	Praz.g_01347	Pran.g_00490
OG0000762	Praz.g_01345	Pran.g_00492
OG0000763	Praz.g_01344	Pran.g_00493
OG0000764	Praz.g_01343	Pran.g_00494
OG0000765	Praz.g_01342	Pran.g_00495
OG0000766	Praz.g_01341	Pran.g_00496
OG0000767	Praz.g_01339	Pran.g_00498
OG0000768	Praz.g_01338	Pran.g_00499
OG0000769	Praz.g_01337	Pran.g_00500
OG0000770	Praz.g_01336	Pran.g_00501
OG0000771	Praz.g_01335	Pran.g_00502
OG0000772	Praz.g_01334	Pran.g_00503
OG0000773	Praz.g_01333	Pran.g_00504
OG0000774	Praz.g_01332	Pran.g_00505
OG0000775	Praz.g_01331	Pran.g_00506
OG0000776	Praz.g_01329	Pran.g_00508
OG0000777	Praz.g_01327	Pran.g_00510
OG0000778	Praz.g_01326	Pran.g_00511
OG0000779	Praz.g_01325	Pran.g_00512
OG0000780	Praz.g_01323	Pran.g_00514
OG0000781	Praz.g_01321	Pran.g_00516
OG0000782	Praz.g_01320	Pran.g_00517
OG0000783	Praz.g_01308	Pran.g_00537
OG0000784	Praz.g_01306	Pran.g_00539
OG0000785	Praz.g_01305	Pran.g_00540
OG0000786	Praz.g_01304	Pran.g_00541
OG0000787	Praz.g_01303	Pran.g_00542
OG0000788	Praz.g_01299	Pran.g_00546
OG0000789	Praz.g_01297	Pran.g_00548
OG0000790	Praz.g_01296	Pran.g_00549
OG0000791	Praz.g_01294	Pran.g_00550
OG0000792	Praz.g_01293	Pran.g_00551
OG0000793	Praz.g_01292	Pran.g_00552
OG0000794	Praz.g_01290	Pran.g_00554
OG0000795	Praz.g_01287	Pran.g_00557
OG0000796	Praz.g_01286	Pran.g_00558
OG0000797	Praz.g_01284	Pran.g_00560
OG0000798	Praz.g_01283	Pran.g_00561
OG0000799	Praz.g_01282	Pran.g_00562
OG0000800	Praz.g_01281	Pran.g_00563
OG0000801	Praz.g_00064	Pran.g_00566
OG0000802	Praz.g_00065	Pran.g_00567
OG0000803	Praz.g_00067	Pran.g_00569
OG0000804	Praz.g_00068	Pran.g_00570
OG0000805	Praz.g_00069	Pran.g_00571
OG0000806	Praz.g_00071	Pran.g_00573
OG0000807	Praz.g_00096	Pran.g_00154
OG0000808	Praz.g_00105	Pran.g_00144
OG0000809	Praz.g_00108	Pran.g_00141
OG0000810	Praz.g_00109	Pran.g_00140
OG0000811	Praz.g_00116	Pran.g_00133
OG0000812	Praz.g_00060	Pran.g_00129
OG0000813	Praz.g_00056	Pran.g_00125
OG0000814	Praz.g_00054	Pran.g_00123
OG0000815	Praz.g_00040	Pran.g_00110
OG0000816	Praz.g_00024	Pran.g_00092
OG0000817	Praz.g_00023	Pran.g_00091
OG0000818	Praz.g_00018	Pran.g_00085
OG0000819	Praz.g_00011	Pran.g_00078
OG0000820	Praz.g_00007	Pran.g_00075
OG0000821	Praz.g_00005	Pran.g_00073
OG0000822	Praz.g_00004	Pran.g_00072
OG0000823	Praz.g_00003	Pran.g_00071
OG0000824	Praz.g_00002	Pran.g_00070
OG0000825	Praz.g_00001	Pran.g_00069
OG0000826	Praz.g_00763	Pran.g_00068
OG0000827	Praz.g_00762	Pran.g_00067
OG0000828	Praz.g_00761	Pran.g_00066
OG0000829	Praz.g_00760	Pran.g_00065
OG0000830	Praz.g_00759	Pran.g_00064
OG0000831	Praz.g_00756	Pran.g_00061
OG0000832	Praz.g_00754	Pran.g_00059
OG0000833	Praz.g_00753	Pran.g_00058
OG0000834	Praz.g_00751	Pran.g_00057
OG0000835	Praz.g_00750	Pran.g_00056
OG0000836	Praz.g_00749	Pran.g_00055
OG0000837	Praz.g_00747	Pran.g_00053
OG0000838	Praz.g_00746	Pran.g_00052
OG0000839	Praz.g_00745	Pran.g_00051
OG0000840	Praz.g_00744	Pran.g_00050
OG0000841	Praz.g_00743	Pran.g_00049
OG0000842	Praz.g_00742	Pran.g_00048
OG0000843	Praz.g_00741	Pran.g_00047
OG0000844	Praz.g_00740	Pran.g_00046
OG0000845	Praz.g_00739	Pran.g_00045
OG0000846	Praz.g_00736	Pran.g_00042
OG0000847	Praz.g_00734	Pran.g_00040
OG0000848	Praz.g_00733	Pran.g_00039
OG0000849	Praz.g_00732	Pran.g_00038
OG0000850	Praz.g_00731	Pran.g_00037
OG0000851	Praz.g_00730	Pran.g_00036
OG0000852	Praz.g_00728	Pran.g_00034
OG0000853	Praz.g_00727	Pran.g_00033
OG0000854	Praz.g_00725	Pran.g_00031
OG0000855	Praz.g_00724	Pran.g_00030
OG0000856	Praz.g_00723	Pran.g_00029
OG0000857	Praz.g_00722	Pran.g_00028
OG0000858	Praz.g_00721	Pran.g_00027
OG0000859	Praz.g_00720	Pran.g_00026
OG0000860	Praz.g_00719	Pran.g_00025
OG0000861	Praz.g_00718	Pran.g_00024
OG0000862	Praz.g_00717	Pran.g_00023
OG0000863	Praz.g_00716	Pran.g_00022
OG0000864	Praz.g_00715	Pran.g_00021
OG0000865	Praz.g_00714	Pran.g_00020
OG0000866	Praz.g_00713	Pran.g_00019
OG0000867	Praz.g_00712	Pran.g_00018
OG0000868	Praz.g_00711	Pran.g_00017
OG0000869	Praz.g_00709	Pran.g_00015
OG0000870	Praz.g_00708	Pran.g_00014
OG0000871	Praz.g_00706	Pran.g_00012
OG0000872	Praz.g_00705	Pran.g_00011
OG0000873	Praz.g_00703	Pran.g_00009
OG0000874	Praz.g_00702	Pran.g_00008
OG0000875	Praz.g_00701	Pran.g_00007
OG0000876	Praz.g_00700	Pran.g_00006
OG0000877	Praz.g_00698	Pran.g_00004
OG0000878	Praz.g_01205	Pran.g_00899
OG0000879	Praz.g_01191	Pran.g_00887
OG0000880	Praz.g_01190	Pran.g_00886
OG0000881	Praz.g_01189	Pran.g_00885
OG0000882	Praz.g_01188	Pran.g_00884
OG0000883	Praz.g_01187	Pran.g_00883
OG0000884	Praz.g_01185	Pran.g_00881
OG0000885	Praz.g_01184	Pran.g_00880
OG0000886	Praz.g_01183	Pran.g_00879
OG0000887	Praz.g_01182	Pran.g_00878
OG0000888	Praz.g_01181	Pran.g_00877
OG0000889	Praz.g_01178	Pran.g_00874
OG0000890	Praz.g_01177	Pran.g_00873
OG0000891	Praz.g_01176	Pran.g_00872
OG0000892	Praz.g_01174	Pran.g_00870
OG0000893	Praz.g_01173	Pran.g_00869
OG0000894	Praz.g_01172	Pran.g_00868
OG0000895	Praz.g_01171	Pran.g_00867
OG0000896	Praz.g_01170	Pran.g_00866
OG0000897	Praz.g_01169	Pran.g_00865
OG0000898	Praz.g_01167	Pran.g_00863
OG0000899	Praz.g_01166	Pran.g_00862
OG0000900	Praz.g_01157	Pran.g_00855
OG0000901	Praz.g_01153	Pran.g_00854
OG0000902	Praz.g_01152	Pran.g_00853
OG0000903	Praz.g_01151	Pran.g_00852
OG0000904	Praz.g_01149	Pran.g_00850
OG0000905	Praz.g_01147	Pran.g_00848
OG0000906	Praz.g_01145	Pran.g_00847
OG0000907	Praz.g_01144	Pran.g_00846
OG0000908	Praz.g_01141	Pran.g_00843
OG0000909	Praz.g_01137	Pran.g_00839
OG0000910	Praz.g_01136	Pran.g_00838
OG0000911	Praz.g_01135	Pran.g_00837
OG0000912	Praz.g_01134	Pran.g_00836
OG0000913	Praz.g_01133	Pran.g_00835
OG0000914	Praz.g_01132	Pran.g_00834
OG0000915	Praz.g_01131	Pran.g_00833
OG0000916	Praz.g_01130	Pran.g_00832
OG0000917	Praz.g_01129	Pran.g_00831
OG0000918	Praz.g_01128	Pran.g_00830
OG0000919	Praz.g_01127	Pran.g_00829
OG0000920	Praz.g_01126	Pran.g_00828
OG0000921	Praz.g_01125	Pran.g_00827
OG0000922	Praz.g_01124	Pran.g_00826
OG0000923	Praz.g_01123	Pran.g_00825
OG0000924	Praz.g_01122	Pran.g_00824
OG0000925	Praz.g_01121	Pran.g_00823
OG0000926	Praz.g_01097	Pran.g_00822
OG0000927	Praz.g_01059	Pran.g_00751
OG0000928	Praz.g_01058	Pran.g_00750
OG0000929	Praz.g_01057	Pran.g_00749
OG0000930	Praz.g_01056	Pran.g_00748
OG0000931	Praz.g_01055	Pran.g_00747
OG0000932	Praz.g_01053	Pran.g_00745
OG0000933	Praz.g_01052	Pran.g_00744
OG0000934	Praz.g_01051	Pran.g_00743
OG0000935	Praz.g_01050	Pran.g_00742
OG0000936	Praz.g_01049	Pran.g_00741
OG0000937	Praz.g_01048	Pran.g_00740
OG0000938	Praz.g_01047	Pran.g_00739
OG0000939	Praz.g_01046	Pran.g_00738
OG0000940	Praz.g_01045	Pran.g_00737
OG0000941	Praz.g_01043	Pran.g_00735
OG0000942	Praz.g_01042	Pran.g_00734
OG0000943	Praz.g_01039	Pran.g_00731
OG0000944	Praz.g_01038	Pran.g_00730
OG0000945	Praz.g_01037	Pran.g_00729
OG0000946	Praz.g_01036	Pran.g_00728
OG0000947	Praz.g_01035	Pran.g_00727
OG0000948	Praz.g_01034	Pran.g_00726
OG0000949	Praz.g_01033	Pran.g_00725
OG0000950	Praz.g_01032	Pran.g_00724
OG0000951	Praz.g_01031	Pran.g_00723
OG0000952	Praz.g_01030	Pran.g_00722
OG0000953	Praz.g_01029	Pran.g_00721
OG0000954	Praz.g_01028	Pran.g_00720
OG0000955	Praz.g_01027	Pran.g_00719
OG0000956	Praz.g_01026	Pran.g_00718
OG0000957	Praz.g_01025	Pran.g_00717
OG0000958	Praz.g_01024	Pran.g_00716
OG0000959	Praz.g_01023	Pran.g_00715
OG0000960	Praz.g_01022	Pran.g_00714
OG0000961	Praz.g_01018	Pran.g_00710
OG0000962	Praz.g_01017	Pran.g_00709
OG0000963	Praz.g_01016	Pran.g_00708
OG0000964	Praz.g_01014	Pran.g_00706
OG0000965	Praz.g_01013	Pran.g_00705
OG0000966	Praz.g_01012	Pran.g_00704
OG0000967	Praz.g_01011	Pran.g_00703
OG0000968	Praz.g_01010	Pran.g_00702
OG0000969	Praz.g_01009	Pran.g_00701
OG0000970	Praz.g_01008	Pran.g_00700
OG0000971	Praz.g_01007	Pran.g_00699
OG0000972	Praz.g_01006	Pran.g_00698
OG0000973	Praz.g_01005	Pran.g_00697
OG0000974	Praz.g_01003	Pran.g_00695
OG0000975	Praz.g_01000	Pran.g_00692
OG0000976	Praz.g_00998	Pran.g_00690
OG0000977	Praz.g_00997	Pran.g_00689
OG0000978	Praz.g_00996	Pran.g_00688
OG0000979	Praz.g_00994	Pran.g_00686
OG0000980	Praz.g_00993	Pran.g_00685
OG0000981	Praz.g_00992	Pran.g_00684
OG0000982	Praz.g_00991	Pran.g_00683
OG0000983	Praz.g_00989	Pran.g_00681
OG0000984	Praz.g_00988	Pran.g_00680
OG0000985	Praz.g_00987	Pran.g_00679
OG0000986	Praz.g_00986	Pran.g_00678
OG0000987	Praz.g_00985	Pran.g_00677
OG0000988	Praz.g_00984	Pran.g_00676
OG0000989	Praz.g_00983	Pran.g_00675
OG0000990	Praz.g_00982	Pran.g_00674
OG0000991	Praz.g_00981	Pran.g_00673
OG0000992	Praz.g_00980	Pran.g_00672
OG0000993	Praz.g_00979	Pran.g_00671
OG0000994	Praz.g_00978	Pran.g_00670
OG0000995	Praz.g_00977	Pran.g_00669
OG0000996	Praz.g_00976	Pran.g_00668
OG0000997	Praz.g_00975	Pran.g_00667
OG0000998	Praz.g_00974	Pran.g_00666
OG0000999	Praz.g_00973	Pran.g_00665
OG0001000	Praz.g_00972	Pran.g_00664
OG0001001	Praz.g_00970	Pran.g_00662
OG0001002	Praz.g_00969	Pran.g_00661
OG0001003	Praz.g_00968	Pran.g_00660
OG0001004	Praz.g_00967	Pran.g_00659
OG0001005	Praz.g_00966	Pran.g_00658
OG0001006	Praz.g_00965	Pran.g_00657
OG0001007	Praz.g_00964	Pran.g_00656
OG0001008	Praz.g_00962	Pran.g_00654
OG0001009	Praz.g_00961	Pran.g_00653
OG0001010	Praz.g_00953	Pran.g_00646
OG0001011	Praz.g_00946	Pran.g_00636
OG0001012	Praz.g_00918	Pran.g_00598
OG0001013	Praz.g_00883	Pran.g_00964
OG0001014	Praz.g_00882	Pran.g_00965
OG0001015	Praz.g_00876	Pran.g_00971
OG0001016	Praz.g_00875	Pran.g_00972
OG0001017	Praz.g_00874	Pran.g_00973
OG0001018	Praz.g_00873	Pran.g_00974
OG0001019	Praz.g_00871	Pran.g_00976
OG0001020	Praz.g_00870	Pran.g_00977
OG0001021	Praz.g_00869	Pran.g_00978
OG0001022	Praz.g_00868	Pran.g_00979
OG0001023	Praz.g_00867	Pran.g_00980
OG0001024	Praz.g_00866	Pran.g_00981
OG0001025	Praz.g_00865	Pran.g_00982
OG0001026	Praz.g_00863	Pran.g_00984
OG0001027	Praz.g_00862	Pran.g_00985
OG0001028	Praz.g_00861	Pran.g_00986
OG0001029	Praz.g_00860	Pran.g_00987
OG0001030	Praz.g_00859	Pran.g_00988
OG0001031	Praz.g_00858	Pran.g_00989
OG0001032	Praz.g_00857	Pran.g_00990
OG0001033	Praz.g_00856	Pran.g_00991
OG0001034	Praz.g_00855	Pran.g_00992
OG0001035	Praz.g_00853	Pran.g_00994
OG0001036	Praz.g_00852	Pran.g_00995
OG0001037	Praz.g_00851	Pran.g_00996
OG0001038	Praz.g_00850	Pran.g_00997
OG0001039	Praz.g_00849	Pran.g_00998
OG0001040	Praz.g_00848	Pran.g_00999
OG0001041	Praz.g_00847	Pran.g_01000
OG0001042	Praz.g_00846	Pran.g_01001
OG0001043	Praz.g_00845	Pran.g_01002
OG0001044	Praz.g_00844	Pran.g_01003
OG0001045	Praz.g_00843	Pran.g_01004
OG0001046	Praz.g_00842	Pran.g_01005
OG0001047	Praz.g_00839	Pran.g_01008
OG0001048	Praz.g_00837	Pran.g_01010
OG0001049	Praz.g_00836	Pran.g_01011
OG0001050	Praz.g_00835	Pran.g_01012
OG0001051	Praz.g_00834	Pran.g_01013
OG0001052	Praz.g_00833	Pran.g_01014
OG0001053	Praz.g_00831	Pran.g_01015
OG0001054	Praz.g_00830	Pran.g_01017
OG0001055	Praz.g_00829	Pran.g_01018
OG0001056	Praz.g_00828	Pran.g_01019
OG0001057	Praz.g_00827	Pran.g_01020
OG0001058	Praz.g_00826	Pran.g_01021
OG0001059	Praz.g_00825	Pran.g_01022
OG0001060	Praz.g_00824	Pran.g_01023
OG0001061	Praz.g_00823	Pran.g_01024
OG0001062	Praz.g_00822	Pran.g_01025
OG0001063	Praz.g_00821	Pran.g_01026
OG0001064	Praz.g_00340	Pran.g_01028
OG0001065	Praz.g_00335	Pran.g_01032
OG0001066	Praz.g_00334	Pran.g_01033
OG0001067	Praz.g_00333	Pran.g_01034
OG0001068	Praz.g_00331	Pran.g_01036
OG0001069	Praz.g_00330	Pran.g_01037
OG0001070	Praz.g_00329	Pran.g_01038
OG0001071	Praz.g_00328	Pran.g_01039
OG0001072	Praz.g_00327	Pran.g_01040
OG0001073	Praz.g_00326	Pran.g_01041
OG0001074	Praz.g_00325	Pran.g_01042
OG0001075	Praz.g_00324	Pran.g_01044
OG0001076	Praz.g_00323	Pran.g_01045
OG0001077	Praz.g_00322	Pran.g_01046
OG0001078	Praz.g_00321	Pran.g_01047
OG0001079	Praz.g_00320	Pran.g_01048
OG0001080	Praz.g_00319	Pran.g_01049
OG0001081	Praz.g_00316	Pran.g_01052
OG0001082	Praz.g_00315	Pran.g_01053
OG0001083	Praz.g_00314	Pran.g_01054
OG0001084	Praz.g_00312	Pran.g_01055
OG0001085	Praz.g_00311	Pran.g_01056
OG0001086	Praz.g_00310	Pran.g_01057
OG0001087	Praz.g_00309	Pran.g_01058
OG0001088	Praz.g_00308	Pran.g_01059
OG0001089	Praz.g_00305	Pran.g_01062
OG0001090	Praz.g_00303	Pran.g_01064
OG0001091	Praz.g_00302	Pran.g_01065
OG0001092	Praz.g_00301	Pran.g_01066
OG0001093	Praz.g_00300	Pran.g_01067
OG0001094	Praz.g_00299	Pran.g_01069
OG0001095	Praz.g_00298	Pran.g_01070
OG0001096	Praz.g_00297	Pran.g_01071
OG0001097	Praz.g_00296	Pran.g_01072
OG0001098	Praz.g_00295	Pran.g_01073
OG0001099	Praz.g_00294	Pran.g_01074
OG0001100	Praz.g_00293	Pran.g_01075
OG0001101	Praz.g_00292	Pran.g_01076
OG0001102	Praz.g_00291	Pran.g_01077
OG0001103	Praz.g_00290	Pran.g_01078
OG0001104	Praz.g_00289	Pran.g_01079
OG0001105	Praz.g_00288	Pran.g_01080
OG0001106	Praz.g_00287	Pran.g_01081
OG0001107	Praz.g_00286	Pran.g_01082
OG0001108	Praz.g_00285	Pran.g_01083
OG0001109	Praz.g_00284	Pran.g_01084
OG0001110	Praz.g_00283	Pran.g_01085
OG0001111	Praz.g_00282	Pran.g_01086
OG0001112	Praz.g_00281	Pran.g_01087
OG0001113	Praz.g_00280	Pran.g_01088
OG0001114	Praz.g_00279	Pran.g_01089
OG0001115	Praz.g_00278	Pran.g_01090
OG0001116	Praz.g_00277	Pran.g_01091
OG0001117	Praz.g_00276	Pran.g_01092
OG0001118	Praz.g_00275	Pran.g_01093
OG0001119	Praz.g_00274	Pran.g_01094
OG0001120	Praz.g_00273	Pran.g_01095
OG0001121	Praz.g_00271	Pran.g_01097
OG0001122	Praz.g_00270	Pran.g_01098
OG0001123	Praz.g_00269	Pran.g_01099
OG0001124	Praz.g_00267	Pran.g_01101
OG0001125	Praz.g_00265	Pran.g_01103
OG0001126	Praz.g_00264	Pran.g_01104
OG0001127	Praz.g_00262	Pran.g_01106
OG0001128	Praz.g_00261	Pran.g_01107
OG0001129	Praz.g_00260	Pran.g_01108
OG0001130	Praz.g_00257	Pran.g_01111
OG0001131	Praz.g_00256	Pran.g_01112
OG0001132	Praz.g_00255	Pran.g_01113
OG0001133	Praz.g_00254	Pran.g_01114
OG0001134	Praz.g_00253	Pran.g_01115
OG0001135	Praz.g_00252	Pran.g_01116
OG0001136	Praz.g_00251	Pran.g_01117
OG0001137	Praz.g_00250	Pran.g_01118
OG0001138	Praz.g_00249	Pran.g_01119
OG0001139	Praz.g_00248	Pran.g_01120
OG0001140	Praz.g_00247	Pran.g_01121
OG0001141	Praz.g_00246	Pran.g_01122
OG0001142	Praz.g_00242	Pran.g_01125
OG0001143	Praz.g_00241	Pran.g_01126
OG0001144	Praz.g_00240	Pran.g_01127
OG0001145	Praz.g_00239	Pran.g_01128
OG0001146	Praz.g_00238	Pran.g_01129
OG0001147	Praz.g_00237	Pran.g_01130
OG0001148	Praz.g_00236	Pran.g_01131
OG0001149	Praz.g_00234	Pran.g_01133
OG0001150	Praz.g_00233	Pran.g_01134
OG0001151	Praz.g_00231	Pran.g_01136
OG0001152	Praz.g_00230	Pran.g_01137
OG0001153	Praz.g_00229	Pran.g_01138
OG0001154	Praz.g_00227	Pran.g_01139
OG0001155	Praz.g_00225	Pran.g_01141
OG0001156	Praz.g_00223	Pran.g_01143
OG0001157	Praz.g_00222	Pran.g_01144
