Orthogroup	Prbc	Prbm
OG0000491	Prbc.g_01201	Prbm.g_00365
OG0000492	Prbc.g_01203	Prbm.g_00367
OG0000493	Prbc.g_01204	Prbm.g_00368
OG0000494	Prbc.g_01205	Prbm.g_00369
OG0000495	Prbc.g_01206	Prbm.g_00370
OG0000496	Prbc.g_01207	Prbm.g_00371
OG0000497	Prbc.g_01208	Prbm.g_00372
OG0000498	Prbc.g_01209	Prbm.g_00373
OG0000499	Prbc.g_01210	Prbm.g_00374
OG0000500	Prbc.g_01211	Prbm.g_00375
OG0000501	Prbc.g_01213	Prbm.g_00376
OG0000502	Prbc.g_01216	Prbm.g_00379
OG0000503	Prbc.g_01246	Prbm.g_00400
OG0000504	Prbc.g_01248	Prbm.g_00402
OG0000505	Prbc.g_01249	Prbm.g_00403
OG0000506	Prbc.g_01250	Prbm.g_00404
OG0000507	Prbc.g_01253	Prbm.g_00407
OG0000508	Prbc.g_01256	Prbm.g_00410
OG0000509	Prbc.g_01258	Prbm.g_00412
OG0000510	Prbc.g_01259	Prbm.g_00413
OG0000511	Prbc.g_01260	Prbm.g_00414
OG0000512	Prbc.g_01262	Prbm.g_00416
OG0000513	Prbc.g_01271	Prbm.g_00426
OG0000514	Prbc.g_01492	Prbm.g_00440
OG0000515	Prbc.g_01493	Prbm.g_00441
OG0000516	Prbc.g_01494	Prbm.g_00442
OG0000517	Prbc.g_01496	Prbm.g_00445
OG0000518	Prbc.g_01507	Prbm.g_00456
OG0000519	Prbc.g_01508	Prbm.g_00457
OG0000520	Prbc.g_01509	Prbm.g_00458
OG0000521	Prbc.g_01514	Prbm.g_00480
OG0000522	Prbc.g_01516	Prbm.g_00482
OG0000523	Prbc.g_01517	Prbm.g_00483
OG0000524	Prbc.g_01524	Prbm.g_00490
OG0000525	Prbc.g_01528	Prbm.g_00494
OG0000526	Prbc.g_01529	Prbm.g_00495
OG0000527	Prbc.g_01532	Prbm.g_00498
OG0000528	Prbc.g_01538	Prbm.g_00504
OG0000529	Prbc.g_01541	Prbm.g_00507
OG0000530	Prbc.g_01544	Prbm.g_00510
OG0000531	Prbc.g_01545	Prbm.g_00511
OG0000532	Prbc.g_01546	Prbm.g_00512
OG0000533	Prbc.g_01547	Prbm.g_00513
OG0000534	Prbc.g_01548	Prbm.g_00514
OG0000535	Prbc.g_01549	Prbm.g_00515
OG0000536	Prbc.g_01550	Prbm.g_00516
OG0000537	Prbc.g_01551	Prbm.g_00517
OG0000538	Prbc.g_01580	Prbm.g_00534
OG0000539	Prbc.g_01581	Prbm.g_00535
OG0000540	Prbc.g_01582	Prbm.g_00536
OG0000541	Prbc.g_01583	Prbm.g_00537
OG0000542	Prbc.g_01585	Prbm.g_00539
OG0000543	Prbc.g_01587	Prbm.g_00541
OG0000544	Prbc.g_01588	Prbm.g_00542
OG0000545	Prbc.g_01590	Prbm.g_00544
OG0000546	Prbc.g_01593	Prbm.g_00547
OG0000547	Prbc.g_01595	Prbm.g_00549
OG0000548	Prbc.g_01596	Prbm.g_00550
OG0000549	Prbc.g_01599	Prbm.g_00553
OG0000550	Prbc.g_01603	Prbm.g_00557
OG0000551	Prbc.g_01606	Prbm.g_00560
OG0000552	Prbc.g_01607	Prbm.g_00561
OG0000553	Prbc.g_01608	Prbm.g_00562
OG0000554	Prbc.g_01613	Prbm.g_00567
OG0000555	Prbc.g_01621	Prbm.g_00575
OG0000556	Prbc.g_01623	Prbm.g_00577
OG0000557	Prbc.g_01624	Prbm.g_00578
OG0000558	Prbc.g_01627	Prbm.g_00580
OG0000559	Prbc.g_01631	Prbm.g_00584
OG0000560	Prbc.g_01634	Prbm.g_00587
OG0000561	Prbc.g_01635	Prbm.g_00588
OG0000562	Prbc.g_01636	Prbm.g_00589
OG0000563	Prbc.g_01637	Prbm.g_00590
OG0000564	Prbc.g_01638	Prbm.g_00591
OG0000565	Prbc.g_01641	Prbm.g_00594
OG0000566	Prbc.g_01643	Prbm.g_00596
OG0000567	Prbc.g_01647	Prbm.g_00600
OG0000568	Prbc.g_01648	Prbm.g_00601
OG0000569	Prbc.g_01649	Prbm.g_00602
OG0000570	Prbc.g_01650	Prbm.g_00603
OG0000571	Prbc.g_01652	Prbm.g_00605
OG0000572	Prbc.g_01663	Prbm.g_00616
OG0000573	Prbc.g_01668	Prbm.g_00621
OG0000574	Prbc.g_01670	Prbm.g_00624
OG0000575	Prbc.g_01673	Prbm.g_00627
OG0000576	Prbc.g_01675	Prbm.g_00629
OG0000577	Prbc.g_01676	Prbm.g_00630
OG0000578	Prbc.g_01677	Prbm.g_00631
OG0000579	Prbc.g_01678	Prbm.g_00632
OG0000580	Prbc.g_01679	Prbm.g_00633
OG0000581	Prbc.g_01682	Prbm.g_00636
OG0000582	Prbc.g_01685	Prbm.g_00639
OG0000583	Prbc.g_01686	Prbm.g_00640
OG0000584	Prbc.g_01687	Prbm.g_00641
OG0000585	Prbc.g_01689	Prbm.g_00643
OG0000586	Prbc.g_01690	Prbm.g_00644
OG0000587	Prbc.g_01691	Prbm.g_00645
OG0000588	Prbc.g_01695	Prbm.g_00649
OG0000589	Prbc.g_01698	Prbm.g_00652
OG0000590	Prbc.g_01699	Prbm.g_00653
OG0000591	Prbc.g_01702	Prbm.g_00656
OG0000592	Prbc.g_01703	Prbm.g_00657
OG0000593	Prbc.g_01709	Prbm.g_00663
OG0000594	Prbc.g_01710	Prbm.g_00664
OG0000595	Prbc.g_01711	Prbm.g_00665
OG0000596	Prbc.g_01715	Prbm.g_00669
OG0000597	Prbc.g_01717	Prbm.g_00671
OG0000598	Prbc.g_01718	Prbm.g_00672
OG0000599	Prbc.g_01721	Prbm.g_00675
OG0000600	Prbc.g_01722	Prbm.g_00676
OG0000601	Prbc.g_01723	Prbm.g_00677
OG0000602	Prbc.g_01725	Prbm.g_00679
OG0000603	Prbc.g_01726	Prbm.g_00680
OG0000604	Prbc.g_01727	Prbm.g_00681
OG0000605	Prbc.g_01728	Prbm.g_00682
OG0000606	Prbc.g_01731	Prbm.g_00685
OG0000607	Prbc.g_01734	Prbm.g_00688
OG0000608	Prbc.g_01735	Prbm.g_00689
OG0000609	Prbc.g_01736	Prbm.g_00690
OG0000610	Prbc.g_01742	Prbm.g_00696
OG0000611	Prbc.g_01745	Prbm.g_00699
OG0000612	Prbc.g_01746	Prbm.g_00700
OG0000613	Prbc.g_01752	Prbm.g_00706
OG0000614	Prbc.g_01775	Prbm.g_00730
OG0000615	Prbc.g_01782	Prbm.g_00737
OG0000616	Prbc.g_01055	Prbm.g_02220
OG0000617	Prbc.g_01793	Prbm.g_00748
OG0000618	Prbc.g_01794	Prbm.g_00749
OG0000619	Prbc.g_01795	Prbm.g_00750
OG0000620	Prbc.g_01798	Prbm.g_00753
OG0000621	Prbc.g_01799	Prbm.g_00754
OG0000622	Prbc.g_01800	Prbm.g_00755
OG0000623	Prbc.g_01801	Prbm.g_00756
OG0000624	Prbc.g_01803	Prbm.g_00758
OG0000625	Prbc.g_01804	Prbm.g_00759
OG0000626	Prbc.g_01805	Prbm.g_00760
OG0000627	Prbc.g_01807	Prbm.g_00762
OG0000628	Prbc.g_01808	Prbm.g_00763
OG0000629	Prbc.g_01809	Prbm.g_00764
OG0000630	Prbc.g_01812	Prbm.g_00767
OG0000631	Prbc.g_02007	Prbm.g_00959
OG0000632	Prbc.g_02008	Prbm.g_00960
OG0000633	Prbc.g_02009	Prbm.g_00961
OG0000634	Prbc.g_01854	Prbm.g_00810
OG0000635	Prbc.g_01855	Prbm.g_00811
OG0000636	Prbc.g_01857	Prbm.g_00813
OG0000637	Prbc.g_01859	Prbm.g_00815
OG0000638	Prbc.g_01860	Prbm.g_00816
OG0000639	Prbc.g_01861	Prbm.g_00817
OG0000640	Prbc.g_01862	Prbm.g_00818
OG0000641	Prbc.g_01866	Prbm.g_00822
OG0000642	Prbc.g_01867	Prbm.g_00823
OG0000643	Prbc.g_01868	Prbm.g_00824
OG0000644	Prbc.g_01869	Prbm.g_00825
OG0000645	Prbc.g_01870	Prbm.g_00826
OG0000646	Prbc.g_01873	Prbm.g_00829
OG0000647	Prbc.g_01875	Prbm.g_00831
OG0000648	Prbc.g_01877	Prbm.g_00833
OG0000649	Prbc.g_01878	Prbm.g_00834
OG0000650	Prbc.g_01879	Prbm.g_00835
OG0000651	Prbc.g_01880	Prbm.g_00836
OG0000652	Prbc.g_01881	Prbm.g_00837
OG0000653	Prbc.g_01883	Prbm.g_00839
OG0000654	Prbc.g_01884	Prbm.g_00840
OG0000655	Prbc.g_01885	Prbm.g_00841
OG0000656	Prbc.g_01888	Prbm.g_00844
OG0000657	Prbc.g_01895	Prbm.g_00850
OG0000658	Prbc.g_01897	Prbm.g_00852
OG0000659	Prbc.g_01898	Prbm.g_00853
OG0000660	Prbc.g_01903	Prbm.g_00857
OG0000661	Prbc.g_01905	Prbm.g_00859
OG0000662	Prbc.g_01907	Prbm.g_00861
OG0000663	Prbc.g_01909	Prbm.g_00863
OG0000664	Prbc.g_01910	Prbm.g_00864
OG0000665	Prbc.g_01914	Prbm.g_00868
OG0000666	Prbc.g_01915	Prbm.g_00869
OG0000667	Prbc.g_01919	Prbm.g_00873
OG0000668	Prbc.g_01959	Prbm.g_00911
OG0000669	Prbc.g_01967	Prbm.g_00919
OG0000670	Prbc.g_01970	Prbm.g_00922
OG0000671	Prbc.g_01972	Prbm.g_00924
OG0000672	Prbc.g_01975	Prbm.g_00927
OG0000673	Prbc.g_01978	Prbm.g_00930
OG0000674	Prbc.g_01980	Prbm.g_00932
OG0000675	Prbc.g_01981	Prbm.g_00933
OG0000676	Prbc.g_01983	Prbm.g_00935
OG0000677	Prbc.g_01984	Prbm.g_00936
OG0000678	Prbc.g_01987	Prbm.g_00939
OG0000679	Prbc.g_01991	Prbm.g_00943
OG0000680	Prbc.g_01992	Prbm.g_00944
OG0000681	Prbc.g_01995	Prbm.g_00946
OG0000682	Prbc.g_01996	Prbm.g_00947
OG0000683	Prbc.g_01997	Prbm.g_00948
OG0000684	Prbc.g_01837	Prbm.g_00793
OG0000685	Prbc.g_01839	Prbm.g_00795
OG0000686	Prbc.g_01840	Prbm.g_00796
OG0000687	Prbc.g_01841	Prbm.g_00797
OG0000688	Prbc.g_01844	Prbm.g_00800
OG0000689	Prbc.g_01845	Prbm.g_00801
OG0000690	Prbc.g_01846	Prbm.g_00802
OG0000691	Prbc.g_01847	Prbm.g_00803
OG0000692	Prbc.g_01849	Prbm.g_00805
OG0000693	Prbc.g_01850	Prbm.g_00806
OG0000694	Prbc.g_01851	Prbm.g_00807
OG0000695	Prbc.g_02011	Prbm.g_00963
OG0000696	Prbc.g_02012	Prbm.g_00964
OG0000697	Prbc.g_02013	Prbm.g_00965
OG0000698	Prbc.g_02016	Prbm.g_00968
OG0000699	Prbc.g_02017	Prbm.g_00969
OG0000700	Prbc.g_02018	Prbm.g_00970
OG0000701	Prbc.g_02019	Prbm.g_00971
OG0000702	Prbc.g_02021	Prbm.g_00973
OG0000703	Prbc.g_02022	Prbm.g_00974
OG0000704	Prbc.g_02023	Prbm.g_00975
OG0000705	Prbc.g_02029	Prbm.g_00981
OG0000706	Prbc.g_02030	Prbm.g_00982
OG0000707	Prbc.g_02031	Prbm.g_00983
OG0000708	Prbc.g_02033	Prbm.g_00985
OG0000709	Prbc.g_02037	Prbm.g_00989
OG0000710	Prbc.g_02040	Prbm.g_00992
OG0000711	Prbc.g_02055	Prbm.g_01007
OG0000712	Prbc.g_02057	Prbm.g_01009
OG0000713	Prbc.g_02058	Prbm.g_01010
OG0000714	Prbc.g_02059	Prbm.g_01011
OG0000715	Prbc.g_02061	Prbm.g_01013
OG0000716	Prbc.g_02062	Prbm.g_01014
OG0000717	Prbc.g_02063	Prbm.g_01015
OG0000718	Prbc.g_02079	Prbm.g_01031
OG0000719	Prbc.g_02080	Prbm.g_01032
OG0000720	Prbc.g_02091	Prbm.g_01042
OG0000721	Prbc.g_02092	Prbm.g_01043
OG0000722	Prbc.g_02093	Prbm.g_01044
OG0000723	Prbc.g_02097	Prbm.g_01048
OG0000724	Prbc.g_02108	Prbm.g_01059
OG0000725	Prbc.g_01934	Prbm.g_00887
OG0000726	Prbc.g_01933	Prbm.g_00886
OG0000727	Prbc.g_01932	Prbm.g_00885
OG0000728	Prbc.g_01930	Prbm.g_00883
OG0000729	Prbc.g_00201	Prbm.g_02104
OG0000730	Prbc.g_01244	Prbm.g_00398
OG0000731	Prbc.g_01252	Prbm.g_00406
OG0000732	Prbc.g_00987	Prbm.g_02166
OG0000733	Prbc.g_00897	Prbm.g_01911
OG0000734	Prbc.g_01462	Prbm.g_01565
OG0000735	Prbc.g_01460	Prbm.g_01563
OG0000736	Prbc.g_01459	Prbm.g_01562
OG0000737	Prbc.g_01458	Prbm.g_01561
OG0000738	Prbc.g_01454	Prbm.g_01557
OG0000739	Prbc.g_01453	Prbm.g_01556
OG0000740	Prbc.g_01452	Prbm.g_01555
OG0000741	Prbc.g_01450	Prbm.g_01553
OG0000742	Prbc.g_01447	Prbm.g_01550
OG0000743	Prbc.g_01445	Prbm.g_01548
OG0000744	Prbc.g_01444	Prbm.g_01547
OG0000745	Prbc.g_01442	Prbm.g_01545
OG0000746	Prbc.g_01440	Prbm.g_01543
OG0000747	Prbc.g_01439	Prbm.g_01542
OG0000748	Prbc.g_01435	Prbm.g_01538
OG0000749	Prbc.g_01434	Prbm.g_01537
OG0000750	Prbc.g_01433	Prbm.g_01536
OG0000751	Prbc.g_01430	Prbm.g_01533
OG0000752	Prbc.g_01428	Prbm.g_01531
OG0000753	Prbc.g_01426	Prbm.g_01529
OG0000754	Prbc.g_01422	Prbm.g_01525
OG0000755	Prbc.g_01418	Prbm.g_01520
OG0000756	Prbc.g_01417	Prbm.g_01519
OG0000757	Prbc.g_01410	Prbm.g_01512
OG0000758	Prbc.g_01409	Prbm.g_01511
OG0000759	Prbc.g_01408	Prbm.g_01510
OG0000760	Prbc.g_01407	Prbm.g_01509
OG0000761	Prbc.g_01406	Prbm.g_01508
OG0000762	Prbc.g_01405	Prbm.g_01507
OG0000763	Prbc.g_01403	Prbm.g_01505
OG0000764	Prbc.g_01402	Prbm.g_01504
OG0000765	Prbc.g_01394	Prbm.g_01496
OG0000766	Prbc.g_01393	Prbm.g_01495
OG0000767	Prbc.g_01392	Prbm.g_01494
OG0000768	Prbc.g_01391	Prbm.g_01493
OG0000769	Prbc.g_01389	Prbm.g_01491
OG0000770	Prbc.g_01388	Prbm.g_01490
OG0000771	Prbc.g_02103	Prbm.g_01054
OG0000772	Prbc.g_01320	Prbm.g_01356
OG0000773	Prbc.g_00557	Prbm.g_01602
OG0000774	Prbc.g_00560	Prbm.g_01605
OG0000775	Prbc.g_00561	Prbm.g_01606
OG0000776	Prbc.g_00562	Prbm.g_01607
OG0000777	Prbc.g_00563	Prbm.g_01608
OG0000778	Prbc.g_00564	Prbm.g_01609
OG0000779	Prbc.g_00568	Prbm.g_01613
OG0000780	Prbc.g_00569	Prbm.g_01614
OG0000781	Prbc.g_00571	Prbm.g_01616
OG0000782	Prbc.g_00572	Prbm.g_01617
OG0000783	Prbc.g_00573	Prbm.g_01618
OG0000784	Prbc.g_00574	Prbm.g_01619
OG0000785	Prbc.g_00576	Prbm.g_01621
OG0000786	Prbc.g_00579	Prbm.g_01624
OG0000787	Prbc.g_00580	Prbm.g_01625
OG0000788	Prbc.g_01820	Prbm.g_00777
OG0000789	Prbc.g_02100	Prbm.g_01051
OG0000790	Prbc.g_00662	Prbm.g_01665
OG0000791	Prbc.g_00664	Prbm.g_01667
OG0000792	Prbc.g_00665	Prbm.g_01668
OG0000793	Prbc.g_00668	Prbm.g_01671
OG0000794	Prbc.g_00669	Prbm.g_01672
OG0000795	Prbc.g_00670	Prbm.g_01673
OG0000796	Prbc.g_00674	Prbm.g_01677
OG0000797	Prbc.g_00675	Prbm.g_01678
OG0000799	Prbc.g_00690	Prbm.g_01691
OG0000800	Prbc.g_00691	Prbm.g_01692
OG0000801	Prbc.g_00692	Prbm.g_01693
OG0000802	Prbc.g_00694	Prbm.g_01695
OG0000803	Prbc.g_00696	Prbm.g_01697
OG0000804	Prbc.g_00697	Prbm.g_01698
OG0000805	Prbc.g_00699	Prbm.g_01700
OG0000806	Prbc.g_00701	Prbm.g_01702
OG0000807	Prbc.g_00702	Prbm.g_01703
OG0000808	Prbc.g_00703	Prbm.g_01704
OG0000809	Prbc.g_00707	Prbm.g_01708
OG0000810	Prbc.g_00708	Prbm.g_01709
OG0000811	Prbc.g_00712	Prbm.g_01713
OG0000812	Prbc.g_00714	Prbm.g_01715
OG0000813	Prbc.g_00715	Prbm.g_01716
OG0000814	Prbc.g_00717	Prbm.g_01718
OG0000815	Prbc.g_00718	Prbm.g_01719
OG0000816	Prbc.g_00720	Prbm.g_01721
OG0000817	Prbc.g_00721	Prbm.g_01722
OG0000818	Prbc.g_00725	Prbm.g_01726
OG0000819	Prbc.g_00726	Prbm.g_01727
OG0000820	Prbc.g_00727	Prbm.g_01728
OG0000821	Prbc.g_00730	Prbm.g_01731
OG0000822	Prbc.g_00731	Prbm.g_01732
OG0000823	Prbc.g_00732	Prbm.g_01733
OG0000824	Prbc.g_00735	Prbm.g_01736
OG0000825	Prbc.g_00736	Prbm.g_01737
OG0000826	Prbc.g_00737	Prbm.g_01738
OG0000827	Prbc.g_00738	Prbm.g_01739
OG0000828	Prbc.g_00741	Prbm.g_01742
OG0000829	Prbc.g_00742	Prbm.g_01743
OG0000830	Prbc.g_00743	Prbm.g_01744
OG0000831	Prbc.g_00745	Prbm.g_01746
OG0000832	Prbc.g_00755	Prbm.g_01756
OG0000833	Prbc.g_00763	Prbm.g_01764
OG0000834	Prbc.g_00764	Prbm.g_01765
OG0000835	Prbc.g_00765	Prbm.g_01766
OG0000836	Prbc.g_00766	Prbm.g_01768
OG0000837	Prbc.g_00767	Prbm.g_01769
OG0000838	Prbc.g_00769	Prbm.g_01771
OG0000839	Prbc.g_00770	Prbm.g_01772
OG0000840	Prbc.g_00771	Prbm.g_01773
OG0000841	Prbc.g_00772	Prbm.g_01774
OG0000842	Prbc.g_00773	Prbm.g_01775
OG0000843	Prbc.g_00774	Prbm.g_01776
OG0000844	Prbc.g_00775	Prbm.g_01777
OG0000845	Prbc.g_00776	Prbm.g_01778
OG0000846	Prbc.g_00777	Prbm.g_01779
OG0000847	Prbc.g_00778	Prbm.g_01780
OG0000848	Prbc.g_00779	Prbm.g_01781
OG0000849	Prbc.g_00780	Prbm.g_01782
OG0000850	Prbc.g_00782	Prbm.g_01784
OG0000851	Prbc.g_00783	Prbm.g_01785
OG0000852	Prbc.g_00784	Prbm.g_01786
OG0000853	Prbc.g_00789	Prbm.g_01791
OG0000854	Prbc.g_00791	Prbm.g_01793
OG0000855	Prbc.g_00792	Prbm.g_01794
OG0000856	Prbc.g_00677	Prbm.g_01685
OG0000857	Prbc.g_01874	Prbm.g_00830
OG0000858	Prbc.g_00827	Prbm.g_01835
OG0000859	Prbc.g_00828	Prbm.g_01836
OG0000860	Prbc.g_00834	Prbm.g_01843
OG0000861	Prbc.g_00835	Prbm.g_01844
OG0000862	Prbc.g_00836	Prbm.g_01845
OG0000863	Prbc.g_00837	Prbm.g_01846
OG0000864	Prbc.g_00838	Prbm.g_01847
OG0000865	Prbc.g_00839	Prbm.g_01848
OG0000866	Prbc.g_00840	Prbm.g_01849
OG0000867	Prbc.g_00841	Prbm.g_01850
OG0000868	Prbc.g_00842	Prbm.g_01851
OG0000869	Prbc.g_00845	Prbm.g_01854
OG0000870	Prbc.g_00850	Prbm.g_01859
OG0000871	Prbc.g_00851	Prbm.g_01860
OG0000872	Prbc.g_00852	Prbm.g_01861
OG0000873	Prbc.g_00855	Prbm.g_01864
OG0000874	Prbc.g_00858	Prbm.g_01867
OG0000875	Prbc.g_00860	Prbm.g_01869
OG0000876	Prbc.g_00861	Prbm.g_01870
OG0000877	Prbc.g_00863	Prbm.g_01872
OG0000878	Prbc.g_00864	Prbm.g_01873
OG0000879	Prbc.g_00865	Prbm.g_01874
OG0000880	Prbc.g_00866	Prbm.g_01875
OG0000881	Prbc.g_00869	Prbm.g_01878
OG0000882	Prbc.g_00874	Prbm.g_01883
OG0000883	Prbc.g_00876	Prbm.g_01885
OG0000884	Prbc.g_00878	Prbm.g_01887
OG0000885	Prbc.g_00879	Prbm.g_01888
OG0000886	Prbc.g_00880	Prbm.g_01889
OG0000887	Prbc.g_00881	Prbm.g_01890
OG0000888	Prbc.g_00883	Prbm.g_01892
OG0000889	Prbc.g_00885	Prbm.g_01894
OG0000890	Prbc.g_00886	Prbm.g_01895
OG0000891	Prbc.g_00887	Prbm.g_01896
OG0000892	Prbc.g_00889	Prbm.g_01898
OG0000893	Prbc.g_00933	Prbm.g_01948
OG0000894	Prbc.g_00936	Prbm.g_01951
OG0000895	Prbc.g_00939	Prbm.g_01954
OG0000896	Prbc.g_00940	Prbm.g_01955
OG0000897	Prbc.g_00942	Prbm.g_01957
OG0000898	Prbc.g_00943	Prbm.g_01958
OG0000899	Prbc.g_00944	Prbm.g_01959
OG0000900	Prbc.g_00945	Prbm.g_01960
OG0000901	Prbc.g_00948	Prbm.g_01963
OG0000902	Prbc.g_00950	Prbm.g_01965
OG0000903	Prbc.g_00960	Prbm.g_01975
OG0000904	Prbc.g_00955	Prbm.g_01970
OG0000905	Prbc.g_00952	Prbm.g_01967
OG0000906	Prbc.g_00951	Prbm.g_01966
OG0000907	Prbc.g_00327	Prbm.g_01990
OG0000908	Prbc.g_00324	Prbm.g_01993
OG0000909	Prbc.g_00323	Prbm.g_01994
OG0000910	Prbc.g_00322	Prbm.g_01995
OG0000911	Prbc.g_00320	Prbm.g_01997
OG0000912	Prbc.g_00319	Prbm.g_01998
OG0000913	Prbc.g_00318	Prbm.g_01999
OG0000914	Prbc.g_00317	Prbm.g_02000
OG0000915	Prbc.g_00316	Prbm.g_02001
OG0000916	Prbc.g_00315	Prbm.g_02002
OG0000917	Prbc.g_00314	Prbm.g_02003
OG0000918	Prbc.g_00313	Prbm.g_02004
OG0000919	Prbc.g_00312	Prbm.g_02005
OG0000920	Prbc.g_00311	Prbm.g_02006
OG0000921	Prbc.g_00310	Prbm.g_02007
OG0000922	Prbc.g_00309	Prbm.g_02008
OG0000923	Prbc.g_00305	Prbm.g_02012
OG0000924	Prbc.g_00304	Prbm.g_02013
OG0000925	Prbc.g_00303	Prbm.g_02014
OG0000926	Prbc.g_00302	Prbm.g_02015
OG0000927	Prbc.g_00300	Prbm.g_02017
OG0000928	Prbc.g_00299	Prbm.g_02018
OG0000929	Prbc.g_00298	Prbm.g_02019
OG0000930	Prbc.g_00297	Prbm.g_02020
OG0000931	Prbc.g_00296	Prbm.g_02021
OG0000932	Prbc.g_00295	Prbm.g_02022
OG0000933	Prbc.g_00291	Prbm.g_02026
OG0000934	Prbc.g_00289	Prbm.g_02028
OG0000935	Prbc.g_00288	Prbm.g_02029
OG0000936	Prbc.g_00287	Prbm.g_02030
OG0000937	Prbc.g_00286	Prbm.g_02031
OG0000938	Prbc.g_00283	Prbm.g_02034
OG0000939	Prbc.g_00282	Prbm.g_02035
OG0000940	Prbc.g_00275	Prbm.g_02042
OG0000941	Prbc.g_00273	Prbm.g_02044
OG0000942	Prbc.g_00271	Prbm.g_02046
OG0000943	Prbc.g_00270	Prbm.g_02048
OG0000944	Prbc.g_00268	Prbm.g_02050
OG0000945	Prbc.g_00267	Prbm.g_02051
OG0000946	Prbc.g_00248	Prbm.g_02057
OG0000947	Prbc.g_00246	Prbm.g_02059
OG0000948	Prbc.g_00245	Prbm.g_02060
OG0000949	Prbc.g_00242	Prbm.g_02063
OG0000950	Prbc.g_00237	Prbm.g_02068
OG0000951	Prbc.g_00233	Prbm.g_02072
OG0000952	Prbc.g_00229	Prbm.g_02076
OG0000953	Prbc.g_00225	Prbm.g_02080
OG0000954	Prbc.g_00221	Prbm.g_02084
OG0000955	Prbc.g_00220	Prbm.g_02085
OG0000956	Prbc.g_00218	Prbm.g_02087
OG0000957	Prbc.g_00213	Prbm.g_02092
OG0000958	Prbc.g_00212	Prbm.g_02093
OG0000959	Prbc.g_00208	Prbm.g_02097
OG0000960	Prbc.g_00207	Prbm.g_02098
OG0000961	Prbc.g_00204	Prbm.g_02101
OG0000962	Prbc.g_00202	Prbm.g_02103
OG0000963	Prbc.g_00197	Prbm.g_02107
OG0000964	Prbc.g_00196	Prbm.g_02108
OG0000965	Prbc.g_00195	Prbm.g_02109
OG0000966	Prbc.g_00965	Prbm.g_02144
OG0000967	Prbc.g_00969	Prbm.g_02148
OG0000968	Prbc.g_00971	Prbm.g_02150
OG0000969	Prbc.g_00972	Prbm.g_02151
OG0000970	Prbc.g_00973	Prbm.g_02152
OG0000971	Prbc.g_00974	Prbm.g_02153
OG0000972	Prbc.g_00975	Prbm.g_02154
OG0000973	Prbc.g_00976	Prbm.g_02155
OG0000974	Prbc.g_00977	Prbm.g_02156
OG0000975	Prbc.g_00978	Prbm.g_02157
OG0000976	Prbc.g_00979	Prbm.g_02158
OG0000977	Prbc.g_00980	Prbm.g_02159
OG0000978	Prbc.g_00981	Prbm.g_02160
OG0000979	Prbc.g_00984	Prbm.g_02163
OG0000980	Prbc.g_00986	Prbm.g_02165
OG0000981	Prbc.g_00989	Prbm.g_02168
OG0000982	Prbc.g_00991	Prbm.g_02170
OG0000983	Prbc.g_00992	Prbm.g_02171
OG0000984	Prbc.g_00993	Prbm.g_02172
OG0000985	Prbc.g_00996	Prbm.g_02175
OG0000986	Prbc.g_00998	Prbm.g_02177
OG0000987	Prbc.g_00999	Prbm.g_02178
OG0000988	Prbc.g_01002	Prbm.g_02181
OG0000989	Prbc.g_01006	Prbm.g_02185
OG0000990	Prbc.g_01011	Prbm.g_02190
OG0000991	Prbc.g_01012	Prbm.g_02191
OG0000992	Prbc.g_01015	Prbm.g_02194
OG0000993	Prbc.g_01016	Prbm.g_02195
OG0000994	Prbc.g_01017	Prbm.g_02196
OG0000995	Prbc.g_01021	Prbm.g_02200
OG0000996	Prbc.g_01022	Prbm.g_02201
OG0000997	Prbc.g_01043	Prbm.g_02208
OG0000998	Prbc.g_01045	Prbm.g_02210
OG0000999	Prbc.g_01046	Prbm.g_02211
OG0001000	Prbc.g_01049	Prbm.g_02214
OG0001001	Prbc.g_01052	Prbm.g_02217
OG0001002	Prbc.g_01057	Prbm.g_02222
OG0001003	Prbc.g_01060	Prbm.g_02225
OG0001004	Prbc.g_01061	Prbm.g_02226
OG0001005	Prbc.g_01062	Prbm.g_02227
OG0001006	Prbc.g_01067	Prbm.g_02231
OG0001007	Prbc.g_01069	Prbm.g_02233
OG0001008	Prbc.g_01498	Prbm.g_00447
OG0001009	Prbc.g_01097	Prbm.g_00027
OG0001010	Prbc.g_01098	Prbm.g_00028
OG0001011	Prbc.g_01099	Prbm.g_00029
OG0001012	Prbc.g_01121	Prbm.g_00052
OG0001013	Prbc.g_01126	Prbm.g_00057
OG0001014	Prbc.g_01129	Prbm.g_00060
OG0001015	Prbc.g_01130	Prbm.g_00061
OG0001016	Prbc.g_00500	Prbm.g_00130
OG0001017	Prbc.g_00496	Prbm.g_00134
OG0001018	Prbc.g_00493	Prbm.g_00137
OG0001019	Prbc.g_00484	Prbm.g_00146
OG0001020	Prbc.g_00483	Prbm.g_00147
OG0001021	Prbc.g_00482	Prbm.g_00148
OG0001022	Prbc.g_00479	Prbm.g_00151
OG0001023	Prbc.g_00478	Prbm.g_00152
OG0001024	Prbc.g_00475	Prbm.g_00155
OG0001025	Prbc.g_00468	Prbm.g_00162
OG0001026	Prbc.g_00460	Prbm.g_00170
OG0001027	Prbc.g_00459	Prbm.g_00171
OG0001028	Prbc.g_00457	Prbm.g_00173
