HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N14.HOG0000433	OG0000386	n0							Prag.g_00080															Prav.g_00151	Praw.g_01348																																					
N14.HOG0000434	OG0000387	n0							Prag.g_00092															Prav.g_00164	Praw.g_01336																																					
N14.HOG0000435	OG0000388	n0							Prag.g_00095															Prav.g_00167	Praw.g_01333																																					
N14.HOG0000436	OG0000389	n0							Prag.g_00099															Prav.g_00171	Praw.g_01329																																					
N14.HOG0000437	OG0000390	n0							Prag.g_00106															Prav.g_00178	Praw.g_01322																																					
N14.HOG0000438	OG0000391	n0							Prag.g_00109															Prav.g_00181	Praw.g_01319																																					
N14.HOG0000439	OG0000392	n0							Prag.g_00113															Prav.g_00185	Praw.g_01315																																					
N14.HOG0000440	OG0000393	n0							Prag.g_00115															Prav.g_00187	Praw.g_01313																																					
N14.HOG0000441	OG0000394	n0							Prag.g_00116															Prav.g_00188	Praw.g_01312																																					
N14.HOG0000442	OG0000395	n0							Prag.g_00117															Prav.g_00189	Praw.g_01311																																					
N14.HOG0000443	OG0000396	n0							Prag.g_00120															Prav.g_00192	Praw.g_01308																																					
N14.HOG0000444	OG0000397	n0							Prag.g_00122															Prav.g_00194	Praw.g_01306																																					
N14.HOG0000445	OG0000398	n0							Prag.g_00124															Prav.g_00196	Praw.g_01304																																					
N14.HOG0000446	OG0000399	n0							Prag.g_00125															Prav.g_00197	Praw.g_01303																																					
N14.HOG0000447	OG0000400	n0							Prag.g_00126															Prav.g_00198	Praw.g_01302																																					
N14.HOG0000448	OG0000401	n0							Prag.g_00127															Prav.g_00199	Praw.g_01301																																					
N14.HOG0000449	OG0000402	n0							Prag.g_00129															Prav.g_00201	Praw.g_01299																																					
N14.HOG0000450	OG0000403	n0							Prag.g_00130															Prav.g_00202	Praw.g_01298																																					
N14.HOG0000451	OG0000404	n0							Prag.g_00131															Prav.g_00203	Praw.g_01297																																					
N14.HOG0000452	OG0000405	n0							Prag.g_00135															Prav.g_00207	Praw.g_01293																																					
N14.HOG0000453	OG0000406	n0							Prag.g_00140															Prav.g_00214	Praw.g_01288																																					
N14.HOG0000454	OG0000407	n0							Prag.g_00141															Prav.g_00215	Praw.g_01287																																					
N14.HOG0000455	OG0000408	n0							Prag.g_00143																Praw.g_01285																																					
N14.HOG0000456	OG0000409	n0							Prag.g_00145															Prav.g_00886	Praw.g_01283																																					
N14.HOG0000457	OG0000410	n0							Prag.g_00146															Prav.g_00885	Praw.g_01282																																					
N14.HOG0000458	OG0000411	n0							Prag.g_00147															Prav.g_00884	Praw.g_01281																																					
N14.HOG0000459	OG0000412	n0							Prag.g_00148															Prav.g_00883	Praw.g_01280																																					
N14.HOG0000460	OG0000413	n0							Prag.g_00149															Prav.g_00882	Praw.g_01279																																					
N14.HOG0000461	OG0000414	n4							Prag.g_00150															Prav.g_00881	Praw.g_01278																																					
N14.HOG0000462	OG0000415	n0							Prag.g_00151															Prav.g_00880	Praw.g_01277																																					
N14.HOG0000463	OG0000416	n0							Prag.g_00152															Prav.g_00879	Praw.g_01276																																					
N14.HOG0000464	OG0000417	n0							Prag.g_00153															Prav.g_00878	Praw.g_01275																																					
N14.HOG0000465	OG0000418	n0							Prag.g_00158															Prav.g_00873	Praw.g_01270																																					
N14.HOG0000466	OG0000419	n0							Prag.g_00160															Prav.g_00871	Praw.g_01268																																					
N14.HOG0000467	OG0000420	n0							Prag.g_00161															Prav.g_00870	Praw.g_01267																																					
N14.HOG0000468	OG0000421	n0							Prag.g_00166															Prav.g_00865	Praw.g_01262																																					
N14.HOG0000469	OG0000422	n0							Prag.g_00167															Prav.g_00864	Praw.g_01261																																					
N14.HOG0000470	OG0000423	n0							Prag.g_00168															Prav.g_00863	Praw.g_01260																																					
N14.HOG0000471	OG0000424	n0							Prag.g_00169															Prav.g_00862	Praw.g_01259																																					
N14.HOG0000472	OG0000425	n0							Prag.g_00170															Prav.g_00861	Praw.g_01258																																					
N14.HOG0000473	OG0000426	n0							Prag.g_00171															Prav.g_00860	Praw.g_01257																																					
N14.HOG0000474	OG0000427	n0							Prag.g_00172															Prav.g_00859	Praw.g_01256																																					
N14.HOG0000475	OG0000428	n0							Prag.g_00174															Prav.g_00857	Praw.g_01254																																					
N14.HOG0000476	OG0000429	n0							Prag.g_00175															Prav.g_00856	Praw.g_01253																																					
N14.HOG0000477	OG0000430	n0							Prag.g_00176															Prav.g_00855	Praw.g_01252																																					
N14.HOG0000478	OG0000431	n0							Prag.g_00178															Prav.g_00853	Praw.g_01250																																					
N14.HOG0000479	OG0000432	n0							Prag.g_00181															Prav.g_00850	Praw.g_01247																																					
N14.HOG0000480	OG0000433	n0							Prag.g_00182															Prav.g_00849	Praw.g_01246																																					
N14.HOG0000481	OG0000434	n0							Prag.g_00183															Prav.g_00848	Praw.g_01245																																					
N14.HOG0000482	OG0000435	n0							Prag.g_00184															Prav.g_00847	Praw.g_01244																																					
N14.HOG0000483	OG0000436	n0							Prag.g_00189															Prav.g_00842	Praw.g_01239																																					
N14.HOG0000484	OG0000437	n0							Prag.g_00190															Prav.g_00841	Praw.g_01238																																					
N14.HOG0000485	OG0000438	n0							Prag.g_00191															Prav.g_00840	Praw.g_01237																																					
N14.HOG0000486	OG0000439	n0							Prag.g_00193															Prav.g_00838	Praw.g_01235																																					
N14.HOG0000487	OG0000440	n0							Prag.g_00194															Prav.g_00837	Praw.g_01234																																					
N14.HOG0000488	OG0000441	n0							Prag.g_00197															Prav.g_00834	Praw.g_01231																																					
N14.HOG0000489	OG0000442	n0							Prag.g_00198															Prav.g_00833	Praw.g_01230																																					
N14.HOG0000490	OG0000443	n0							Prag.g_00199															Prav.g_00832	Praw.g_01229																																					
N14.HOG0000491	OG0000444	n0							Prag.g_00204															Prav.g_00827	Praw.g_01224																																					
N14.HOG0000492	OG0000445	n0							Prag.g_00205															Prav.g_00826	Praw.g_01223																																					
N14.HOG0000493	OG0000446	n0							Prag.g_00206															Prav.g_00825	Praw.g_01222																																					
N14.HOG0000494	OG0000447	n0							Prag.g_00207															Prav.g_00824	Praw.g_01221																																					
N14.HOG0000495	OG0000448	n0							Prag.g_00208															Prav.g_00823	Praw.g_01220																																					
N14.HOG0000496	OG0000449	n0							Prag.g_00209															Prav.g_00822	Praw.g_01219																																					
N14.HOG0000497	OG0000450	n0							Prag.g_00210															Prav.g_00821	Praw.g_01218																																					
N14.HOG0000498	OG0000451	n0							Prag.g_00211															Prav.g_00820	Praw.g_01217																																					
N14.HOG0000499	OG0000452	n0							Prag.g_00214															Prav.g_00817	Praw.g_01214																																					
N14.HOG0000500	OG0000453	n0							Prag.g_00215															Prav.g_00816	Praw.g_01213																																					
N14.HOG0000501	OG0000454	n0							Prag.g_00216															Prav.g_00815	Praw.g_01212																																					
N14.HOG0000502	OG0000455	n0							Prag.g_00217															Prav.g_00814	Praw.g_01211																																					
N14.HOG0000503	OG0000456	n0							Prag.g_00218															Prav.g_00813	Praw.g_01210																																					
N14.HOG0000504	OG0000457	n0							Prag.g_00219															Prav.g_00812	Praw.g_01209																																					
N14.HOG0000505	OG0000458	n0							Prag.g_00220															Prav.g_00811	Praw.g_01208																																					
N14.HOG0000506	OG0000459	n0							Prag.g_00221															Prav.g_00810	Praw.g_01207																																					
N14.HOG0000507	OG0000460	n0							Prag.g_00228															Prav.g_00803	Praw.g_01200																																					
N14.HOG0000508	OG0000461	n0							Prag.g_00235															Prav.g_01889	Praw.g_00891																																					
N14.HOG0000509	OG0000462	n0							Prag.g_00237															Prav.g_01891	Praw.g_00889																																					
N14.HOG0000510	OG0000463	n0							Prag.g_00238															Prav.g_01892	Praw.g_00888																																					
N14.HOG0000511	OG0000464	n0							Prag.g_00239															Prav.g_01893	Praw.g_00887																																					
N14.HOG0000512	OG0000465	n0							Prag.g_00240															Prav.g_01894	Praw.g_00886																																					
N14.HOG0000513	OG0000466	n0							Prag.g_00243															Prav.g_01897	Praw.g_00883																																					
N14.HOG0000514	OG0000467	n0							Prag.g_00244															Prav.g_01898	Praw.g_00882																																					
N14.HOG0000515	OG0000468	n0							Prag.g_00245															Prav.g_01900	Praw.g_00880																																					
N14.HOG0000516	OG0000469	n0							Prag.g_00253															Prav.g_01909	Praw.g_00872																																					
N14.HOG0000517	OG0000470	n0							Prag.g_00255															Prav.g_01911	Praw.g_00870																																					
N14.HOG0000518	OG0000471	n0							Prag.g_00256															Prav.g_01912	Praw.g_00869																																					
N14.HOG0000519	OG0000472	n0							Prag.g_00257															Prav.g_01913	Praw.g_00868																																					
N14.HOG0000520	OG0000473	n0							Prag.g_00259															Prav.g_01915	Praw.g_00866																																					
N14.HOG0000521	OG0000474	n0							Prag.g_00260															Prav.g_01916	Praw.g_00865																																					
N14.HOG0000522	OG0000475	n0							Prag.g_00261															Prav.g_01917	Praw.g_00864																																					
N14.HOG0000523	OG0000476	n0							Prag.g_00262															Prav.g_01918	Praw.g_00863																																					
N14.HOG0000524	OG0000477	n0							Prag.g_00266															Prav.g_01921	Praw.g_00859																																					
N14.HOG0000525	OG0000478	n0							Prag.g_00267															Prav.g_01922	Praw.g_00858																																					
N14.HOG0000526	OG0000479	n0							Prag.g_00268															Prav.g_01923	Praw.g_00857																																					
N14.HOG0000527	OG0000480	n0							Prag.g_00273															Prav.g_01928	Praw.g_00852																																					
N14.HOG0000528	OG0000481	n0							Prag.g_00275															Prav.g_01930	Praw.g_00850																																					
N14.HOG0000529	OG0000482	n0							Prag.g_00276															Prav.g_01931	Praw.g_00849																																					
N14.HOG0000530	OG0000483	n0							Prag.g_00279															Prav.g_01934	Praw.g_00846																																					
N14.HOG0000531	OG0000484	n0							Prag.g_00280															Prav.g_01935	Praw.g_00845																																					
N14.HOG0000532	OG0000485	n0							Prag.g_00281															Prav.g_01936	Praw.g_00844																																					
N14.HOG0000533	OG0000486	n0							Prag.g_00282															Prav.g_01937	Praw.g_00843																																					
N14.HOG0000534	OG0000487	n0							Prag.g_00286															Prav.g_01941	Praw.g_00839																																					
N14.HOG0000535	OG0000488	n0							Prag.g_00289															Prav.g_01944	Praw.g_00836																																					
N14.HOG0000536	OG0000489	n0							Prag.g_00294															Prav.g_01949	Praw.g_00831																																					
N14.HOG0000537	OG0000490	n0							Prag.g_00299															Prav.g_01954	Praw.g_00826																																					
N14.HOG0000538	OG0000491	n0							Prag.g_00300															Prav.g_01955	Praw.g_00825																																					
N14.HOG0000539	OG0000492	n0							Prag.g_00302															Prav.g_01957	Praw.g_00823																																					
N14.HOG0000540	OG0000493	n0							Prag.g_00303															Prav.g_01958	Praw.g_00822																																					
N14.HOG0000541	OG0000494	n0							Prag.g_00304															Prav.g_01959	Praw.g_00821																																					
N14.HOG0000542	OG0000495	n0							Prag.g_00305															Prav.g_01960	Praw.g_00820																																					
N14.HOG0000543	OG0000496	n0							Prag.g_00306															Prav.g_01961	Praw.g_00819																																					
N14.HOG0000544	OG0000497	n0							Prag.g_00307															Prav.g_01962	Praw.g_00818																																					
N14.HOG0000545	OG0000498	n0							Prag.g_00308															Prav.g_01963	Praw.g_00817																																					
N14.HOG0000546	OG0000499	n0							Prag.g_00309															Prav.g_01964	Praw.g_00816																																					
N14.HOG0000547	OG0000500	n0							Prag.g_00310															Prav.g_01965	Praw.g_00815																																					
N14.HOG0000548	OG0000501	n0							Prag.g_00312															Prav.g_01967	Praw.g_00813																																					
N14.HOG0000549	OG0000502	n0							Prag.g_00315															Prav.g_01970	Praw.g_00810																																					
N14.HOG0000550	OG0000503	n0							Prag.g_00329															Prav.g_01980	Praw.g_00796																																					
N14.HOG0000551	OG0000504	n0							Prag.g_00330															Prav.g_01981	Praw.g_00795																																					
N14.HOG0000552	OG0000505	n0							Prag.g_00331															Prav.g_01982	Praw.g_00794																																					
N14.HOG0000553	OG0000506	n0							Prag.g_00333															Prav.g_01984	Praw.g_00792																																					
N14.HOG0000554	OG0000507	n0							Prag.g_00336															Prav.g_01987	Praw.g_00790																																					
N14.HOG0000555	OG0000508	n0							Prag.g_00339															Prav.g_01991	Praw.g_00787																																					
N14.HOG0000556	OG0000509	n0							Prag.g_00341															Prav.g_01993	Praw.g_00785																																					
N14.HOG0000557	OG0000510	n0							Prag.g_00342															Prav.g_01994	Praw.g_00784																																					
N14.HOG0000558	OG0000511	n0							Prag.g_00343															Prav.g_01995	Praw.g_00783																																					
N14.HOG0000559	OG0000512	n0							Prag.g_00345															Prav.g_01997	Praw.g_00781																																					
N14.HOG0000560	OG0000513	n0							Prag.g_00352															Prav.g_00977	Praw.g_00774																																					
N14.HOG0000561	OG0000514	n0							Prag.g_00410															Prav.g_01030	Praw.g_00716																																					
N14.HOG0000562	OG0000515	n0							Prag.g_00411															Prav.g_01031	Praw.g_00715																																					
N14.HOG0000563	OG0000516	n0							Prag.g_00412															Prav.g_01032	Praw.g_00714																																					
N14.HOG0000564	OG0000517	n0							Prag.g_00414															Prav.g_01034	Praw.g_00712																																					
N14.HOG0000565	OG0000518	n0							Prag.g_00425															Prav.g_01045	Praw.g_00701																																					
N14.HOG0000566	OG0000519	n0							Prag.g_00426															Prav.g_01046	Praw.g_00700																																					
N14.HOG0000567	OG0000520	n0							Prag.g_00427															Prav.g_01047	Praw.g_00699																																					
N14.HOG0000568	OG0000521	n0							Prag.g_00432															Prav.g_01052	Praw.g_00694																																					
N14.HOG0000569	OG0000522	n0							Prag.g_00434															Prav.g_01053	Praw.g_00692																																					
N14.HOG0000570	OG0000523	n0							Prag.g_00435															Prav.g_01054	Praw.g_00691																																					
N14.HOG0000571	OG0000524	n0							Prag.g_00440															Prav.g_01059	Praw.g_00686																																					
N14.HOG0000572	OG0000525	n0							Prag.g_00443															Prav.g_01062	Praw.g_00683																																					
N14.HOG0000573	OG0000526	n0							Prag.g_00444															Prav.g_01063	Praw.g_00682																																					
N14.HOG0000574	OG0000527	n0							Prag.g_00452															Prav.g_01071	Praw.g_00674																																					
N14.HOG0000575	OG0000528	n0							Prag.g_00457															Prav.g_01076	Praw.g_00669																																					
N14.HOG0000576	OG0000529	n0							Prag.g_00460															Prav.g_01079	Praw.g_00666																																					
N14.HOG0000577	OG0000530	n0							Prag.g_00463															Prav.g_01082	Praw.g_00664																																					
N14.HOG0000578	OG0000531	n0							Prag.g_00464															Prav.g_01083	Praw.g_00663																																					
N14.HOG0000579	OG0000532	n0							Prag.g_00466															Prav.g_01085	Praw.g_00661																																					
N14.HOG0000580	OG0000533	n0							Prag.g_00467															Prav.g_01086	Praw.g_00660																																					
N14.HOG0000581	OG0000534	n0							Prag.g_00468															Prav.g_01087	Praw.g_00659																																					
N14.HOG0000582	OG0000535	n0							Prag.g_00469															Prav.g_01088	Praw.g_00658																																					
N14.HOG0000583	OG0000536	n0							Prag.g_00470															Prav.g_01089	Praw.g_00657																																					
N14.HOG0000584	OG0000537	n0							Prag.g_00471															Prav.g_01090	Praw.g_00656																																					
N14.HOG0000585	OG0000538	n0							Prag.g_00479															Prav.g_01098	Praw.g_00648																																					
N14.HOG0000586	OG0000539	n0							Prag.g_00480															Prav.g_01099	Praw.g_00647																																					
N14.HOG0000587	OG0000540	n0							Prag.g_00481															Prav.g_01100	Praw.g_00646																																					
N14.HOG0000588	OG0000541	n0							Prag.g_00482															Prav.g_01101	Praw.g_00645																																					
N14.HOG0000589	OG0000542	n0							Prag.g_00484															Prav.g_01103	Praw.g_00643																																					
N14.HOG0000590	OG0000543	n0							Prag.g_00486															Prav.g_01105	Praw.g_00641																																					
N14.HOG0000591	OG0000544	n0							Prag.g_00487															Prav.g_01106	Praw.g_00640																																					
N14.HOG0000592	OG0000545	n0							Prag.g_00489															Prav.g_01108	Praw.g_00638																																					
N14.HOG0000593	OG0000546	n0							Prag.g_00492															Prav.g_01111	Praw.g_00635																																					
N14.HOG0000594	OG0000547	n0							Prag.g_00494															Prav.g_01113	Praw.g_00633																																					
N14.HOG0000595	OG0000548	n0							Prag.g_00495															Prav.g_01114	Praw.g_00632																																					
N14.HOG0000596	OG0000549	n0							Prag.g_00497															Prav.g_01116	Praw.g_00630																																					
N14.HOG0000597	OG0000550	n0							Prag.g_00502															Prav.g_01121	Praw.g_00625																																					
N14.HOG0000598	OG0000551	n0							Prag.g_00506															Prav.g_01125	Praw.g_00621																																					
N14.HOG0000599	OG0000552	n0							Prag.g_00507															Prav.g_01126	Praw.g_00620																																					
N14.HOG0000600	OG0000553	n0							Prag.g_00508															Prav.g_01127	Praw.g_00619																																					
N14.HOG0000601	OG0000554	n0							Prag.g_00513															Prav.g_01132	Praw.g_00614																																					
N14.HOG0000602	OG0000555	n0							Prag.g_00521															Prav.g_01140	Praw.g_00606																																					
N14.HOG0000603	OG0000556	n0							Prag.g_00523															Prav.g_01142	Praw.g_00604																																					
N14.HOG0000604	OG0000557	n0							Prag.g_00524															Prav.g_01143	Praw.g_00603																																					
N14.HOG0000605	OG0000558	n0							Prag.g_00526															Prav.g_01145	Praw.g_00601																																					
N14.HOG0000606	OG0000559	n0							Prag.g_00530															Prav.g_01149	Praw.g_00597																																					
N14.HOG0000607	OG0000560	n0							Prag.g_00533															Prav.g_01152	Praw.g_00594																																					
N14.HOG0000608	OG0000561	n0							Prag.g_00534															Prav.g_01153	Praw.g_00593																																					
N14.HOG0000609	OG0000562	n0							Prag.g_00535															Prav.g_01154	Praw.g_00592																																					
N14.HOG0000610	OG0000563	n0							Prag.g_00536															Prav.g_01155	Praw.g_00591																																					
N14.HOG0000611	OG0000564	n0							Prag.g_00537															Prav.g_01156	Praw.g_00590																																					
N14.HOG0000612	OG0000565	n0							Prag.g_00540															Prav.g_01159	Praw.g_00587																																					
N14.HOG0000613	OG0000566	n0							Prag.g_00542															Prav.g_01161	Praw.g_00585																																					
N14.HOG0000614	OG0000567	n0							Prag.g_00546															Prav.g_01165	Praw.g_00581																																					
N14.HOG0000615	OG0000568	n0							Prag.g_00547															Prav.g_01166	Praw.g_00580																																					
N14.HOG0000616	OG0000569	n0							Prag.g_00548															Prav.g_01167	Praw.g_00579																																					
N14.HOG0000617	OG0000570	n0							Prag.g_00549															Prav.g_01168	Praw.g_00578																																					
N14.HOG0000618	OG0000571	n0							Prag.g_00551															Prav.g_01170	Praw.g_00576																																					
N14.HOG0000619	OG0000572	n0							Prag.g_00564															Prav.g_01183	Praw.g_01933																																					
N14.HOG0000620	OG0000573	n0							Prag.g_00570															Prav.g_01188	Praw.g_01938																																					
N14.HOG0000621	OG0000574	n0							Prag.g_00571															Prav.g_01189	Praw.g_01939																																					
N14.HOG0000622	OG0000575	n0							Prag.g_00575															Prav.g_01193	Praw.g_01943																																					
N14.HOG0000623	OG0000576	n0							Prag.g_00577															Prav.g_01195	Praw.g_01945																																					
N14.HOG0000624	OG0000577	n0							Prag.g_00578															Prav.g_01196	Praw.g_01946																																					
N14.HOG0000625	OG0000578	n0							Prag.g_00579															Prav.g_01197	Praw.g_01947																																					
N14.HOG0000626	OG0000579	n0							Prag.g_00580															Prav.g_01198	Praw.g_01948																																					
N14.HOG0000627	OG0000580	n0							Prag.g_00581															Prav.g_01199	Praw.g_01949																																					
N14.HOG0000628	OG0000581	n0							Prag.g_00583															Prav.g_01201	Praw.g_00141																																					
N14.HOG0000629	OG0000582	n0							Prag.g_00586															Prav.g_01204	Praw.g_00144																																					
N14.HOG0000630	OG0000583	n0							Prag.g_00587															Prav.g_01205	Praw.g_00145																																					
N14.HOG0000631	OG0000584	n0							Prag.g_00588															Prav.g_01206	Praw.g_00146																																					
N14.HOG0000632	OG0000585	n0							Prag.g_00590															Prav.g_01208	Praw.g_00148																																					
N14.HOG0000633	OG0000586	n0							Prag.g_00591															Prav.g_01209	Praw.g_00149																																					
N14.HOG0000634	OG0000587	n0							Prag.g_00592															Prav.g_01210	Praw.g_00150																																					
N14.HOG0000635	OG0000588	n0							Prag.g_00596															Prav.g_01214	Praw.g_00154																																					
N14.HOG0000636	OG0000589	n0							Prag.g_00599															Prav.g_01219	Praw.g_00157																																					
N14.HOG0000637	OG0000590	n0							Prag.g_00600															Prav.g_01220	Praw.g_00158																																					
N14.HOG0000638	OG0000591	n0							Prag.g_00603															Prav.g_01223	Praw.g_00161																																					
N14.HOG0000639	OG0000592	n0							Prag.g_00604															Prav.g_01224	Praw.g_00162																																					
N14.HOG0000640	OG0000593	n0							Prag.g_00610															Prav.g_01230	Praw.g_00168																																					
N14.HOG0000641	OG0000594	n0							Prag.g_00611															Prav.g_01231	Praw.g_00169																																					
N14.HOG0000642	OG0000595	n0							Prag.g_00612															Prav.g_01232	Praw.g_01888																																					
N14.HOG0000643	OG0000596	n0							Prag.g_00616															Prav.g_01236	Praw.g_01884																																					
N14.HOG0000644	OG0000597	n0							Prag.g_00618															Prav.g_01238	Praw.g_01882																																					
N14.HOG0000645	OG0000598	n0							Prag.g_00619															Prav.g_01239	Praw.g_01881																																					
N14.HOG0000646	OG0000599	n0							Prag.g_00622															Prav.g_01242	Praw.g_01878																																					
N14.HOG0000647	OG0000600	n0							Prag.g_00623															Prav.g_01243	Praw.g_01877																																					
N14.HOG0000648	OG0000601	n0							Prag.g_00624															Prav.g_01244	Praw.g_01876																																					
N14.HOG0000649	OG0000602	n0							Prag.g_00626															Prav.g_01246	Praw.g_01874																																					
N14.HOG0000650	OG0000603	n0							Prag.g_00627															Prav.g_01247	Praw.g_01873																																					
N14.HOG0000651	OG0000604	n0							Prag.g_00628															Prav.g_01248	Praw.g_01872																																					
N14.HOG0000652	OG0000605	n0							Prag.g_00629															Prav.g_01249	Praw.g_01871																																					
N14.HOG0000653	OG0000606	n0							Prag.g_00632															Prav.g_01252	Praw.g_01868																																					
N14.HOG0000654	OG0000607	n0							Prag.g_00635															Prav.g_01255	Praw.g_01865																																					
N14.HOG0000655	OG0000608	n0							Prag.g_00636															Prav.g_01256	Praw.g_01864																																					
N14.HOG0000656	OG0000609	n0							Prag.g_00637															Prav.g_01257	Praw.g_01863																																					
N14.HOG0000657	OG0000610	n0							Prag.g_00642															Prav.g_01262	Praw.g_01858																																					
N14.HOG0000658	OG0000611	n0							Prag.g_00645															Prav.g_01265	Praw.g_01855																																					
N14.HOG0000659	OG0000612	n0							Prag.g_00646															Prav.g_01266	Praw.g_01854																																					
N14.HOG0000660	OG0000613	n0							Prag.g_00651															Prav.g_01271	Praw.g_01849																																					
N14.HOG0000661	OG0000614	n0							Prag.g_00670															Prav.g_01290	Praw.g_01830																																					
N14.HOG0000662	OG0000615	n0							Prag.g_00678															Prav.g_01298	Praw.g_01822																																					
N14.HOG0000663	OG0000616	n0							Prag.g_00682															Prav.g_01312	Praw.g_01818																																					
N14.HOG0000664	OG0000617	n0							Prag.g_00698															Prav.g_00312	Praw.g_01803																																					
N14.HOG0000665	OG0000618	n0							Prag.g_00699															Prav.g_00313	Praw.g_01802																																					
N14.HOG0000666	OG0000619	n0							Prag.g_00700															Prav.g_00314	Praw.g_01801																																					
N14.HOG0000667	OG0000620	n0							Prag.g_00703															Prav.g_00317	Praw.g_01798																																					
N14.HOG0000668	OG0000621	n0							Prag.g_00704															Prav.g_00318	Praw.g_01797																																					
N14.HOG0000669	OG0000622	n0							Prag.g_00705															Prav.g_00319	Praw.g_01796																																					
N14.HOG0000670	OG0000623	n0							Prag.g_00706															Prav.g_00320	Praw.g_01795																																					
N14.HOG0000671	OG0000624	n0							Prag.g_00707															Prav.g_00321	Praw.g_01794																																					
N14.HOG0000672	OG0000625	n0							Prag.g_00708															Prav.g_00322	Praw.g_01793																																					
N14.HOG0000673	OG0000626	n0							Prag.g_00709															Prav.g_00323	Praw.g_01792																																					
N14.HOG0000674	OG0000627	n0							Prag.g_00710															Prav.g_00324	Praw.g_01791																																					
N14.HOG0000675	OG0000628	n0							Prag.g_00711															Prav.g_00325	Praw.g_01790																																					
N14.HOG0000676	OG0000629	n0							Prag.g_00712															Prav.g_00326	Praw.g_01789																																					
N14.HOG0000677	OG0000630	n0							Prag.g_00715															Prav.g_00329	Praw.g_01786																																					
N14.HOG0000678	OG0000631	n0							Prag.g_00797															Prav.g_00388	Praw.g_01706																																					
N14.HOG0000679	OG0000632	n0							Prag.g_00798															Prav.g_00389	Praw.g_01705																																					
N14.HOG0000680	OG0000633	n0							Prag.g_00799															Prav.g_00390	Praw.g_01704																																					
N14.HOG0000681	OG0000634	n0							Prag.g_00802															Prav.g_00393	Praw.g_01701																																					
N14.HOG0000682	OG0000635	n0							Prag.g_00803															Prav.g_00394	Praw.g_01700																																					
N14.HOG0000683	OG0000636	n0							Prag.g_00805															Prav.g_00396	Praw.g_01698																																					
N14.HOG0000684	OG0000637	n0							Prag.g_00807															Prav.g_00398	Praw.g_01696																																					
N14.HOG0000685	OG0000638	n0							Prag.g_00808															Prav.g_00399	Praw.g_01695																																					
N14.HOG0000686	OG0000639	n0							Prag.g_00809															Prav.g_00400	Praw.g_01694																																					
N14.HOG0000687	OG0000640	n0							Prag.g_00810															Prav.g_00401	Praw.g_01693																																					
N14.HOG0000688	OG0000641	n0							Prag.g_00814															Prav.g_00405	Praw.g_01689																																					
N14.HOG0000689	OG0000642	n0							Prag.g_00815															Prav.g_00406	Praw.g_01688																																					
N14.HOG0000690	OG0000643	n0							Prag.g_00816															Prav.g_00407	Praw.g_01687																																					
N14.HOG0000691	OG0000644	n0							Prag.g_00817															Prav.g_00408	Praw.g_01686																																					
N14.HOG0000692	OG0000645	n0							Prag.g_00818															Prav.g_00409	Praw.g_01685																																					
N14.HOG0000693	OG0000646	n0							Prag.g_00820															Prav.g_00411	Praw.g_01683																																					
N14.HOG0000694	OG0000647	n0							Prag.g_00821															Prav.g_00412	Praw.g_01682																																					
N14.HOG0000695	OG0000648	n0							Prag.g_00823															Prav.g_00414	Praw.g_01680																																					
N14.HOG0000696	OG0000649	n0							Prag.g_00824															Prav.g_00415	Praw.g_01679																																					
N14.HOG0000697	OG0000650	n0							Prag.g_00825															Prav.g_00416	Praw.g_01678																																					
N14.HOG0000698	OG0000651	n0							Prag.g_00826															Prav.g_00417	Praw.g_01677																																					
N14.HOG0000699	OG0000652	n0							Prag.g_00827															Prav.g_00418	Praw.g_01676																																					
N14.HOG0000700	OG0000653	n0							Prag.g_00829															Prav.g_00420	Praw.g_01674																																					
N14.HOG0000701	OG0000654	n0							Prag.g_00830															Prav.g_00421	Praw.g_01673																																					
N14.HOG0000702	OG0000655	n0							Prag.g_00831															Prav.g_00422	Praw.g_01672																																					
N14.HOG0000703	OG0000656	n0							Prag.g_00834															Prav.g_00425	Praw.g_01669																																					
N14.HOG0000704	OG0000657	n0							Prag.g_00840															Prav.g_00432	Praw.g_01663																																					
N14.HOG0000705	OG0000658	n0							Prag.g_00841															Prav.g_00433	Praw.g_01662																																					
N14.HOG0000706	OG0000659	n0							Prag.g_00842															Prav.g_00434	Praw.g_01661																																					
N14.HOG0000707	OG0000660	n0							Prag.g_00846															Prav.g_00438	Praw.g_01657																																					
N14.HOG0000708	OG0000661	n0							Prag.g_00848															Prav.g_00440	Praw.g_01655																																					
N14.HOG0000709	OG0000662	n0							Prag.g_00850															Prav.g_00442	Praw.g_01653																																					
N14.HOG0000710	OG0000663	n0							Prag.g_00852															Prav.g_00444	Praw.g_01651																																					
N14.HOG0000711	OG0000664	n0							Prag.g_00853															Prav.g_00445	Praw.g_01650																																					
N14.HOG0000712	OG0000665	n0							Prag.g_00857															Prav.g_00449	Praw.g_01646																																					
