HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N1.HOG0000527	OG0000434	n0	Praa.g_00190	Prab.g_00181	Prac.g_01740	Prad.g_01801	Prae.g_00193		Prag.g_00183		Prai.g_00201					Pran.g_00242	Prao.g_00328		Praq.g_01812	Prar.g_00137	Pras.g_01041		Prau.g_00191	Prav.g_00848	Praw.g_01245	Prax.g_01028	Pray.g_00671	Praz.g_00550	Prba.g_00646			Prbd.g_01050					Prbi.g_00214																									
N1.HOG0000528	OG0000435	n0	Praa.g_00191	Prab.g_00182	Prac.g_01739	Prad.g_01800	Prae.g_00194		Prag.g_00184		Prai.g_00202					Pran.g_00241	Prao.g_00329		Praq.g_01811	Prar.g_00136	Pras.g_01042		Prau.g_00192	Prav.g_00847	Praw.g_01244	Prax.g_01027	Pray.g_00672	Praz.g_00551	Prba.g_00647			Prbd.g_01049					Prbi.g_00215																									
N1.HOG0000529	OG0000436	n0	Praa.g_00196	Prab.g_00187	Prac.g_01734	Prad.g_01795	Prae.g_00199		Prag.g_00189		Prai.g_00207					Pran.g_00236	Prao.g_00334		Praq.g_01806	Prar.g_00131	Pras.g_01047		Prau.g_00197	Prav.g_00842	Praw.g_01239	Prax.g_01022	Pray.g_00677	Praz.g_00556	Prba.g_00652			Prbd.g_01044					Prbi.g_00220																									
N1.HOG0000530	OG0000437	n0	Praa.g_00197	Prab.g_00188	Prac.g_01733	Prad.g_01794	Prae.g_00200		Prag.g_00190		Prai.g_00208					Pran.g_00235	Prao.g_00335		Praq.g_01805	Prar.g_00130	Pras.g_01048		Prau.g_00198	Prav.g_00841	Praw.g_01238	Prax.g_01021	Pray.g_00678	Praz.g_00557	Prba.g_00653			Prbd.g_01043					Prbi.g_00221																									
N1.HOG0000531	OG0000438	n0	Praa.g_00198	Prab.g_00189	Prac.g_01732	Prad.g_01793	Prae.g_00201		Prag.g_00191		Prai.g_00209					Pran.g_00234	Prao.g_00336		Praq.g_01804	Prar.g_00129	Pras.g_01049		Prau.g_00199	Prav.g_00840	Praw.g_01237	Prax.g_01020	Pray.g_00679	Praz.g_00558	Prba.g_00654			Prbd.g_01042					Prbi.g_00222																									
N1.HOG0000532	OG0000439	n0	Praa.g_00200	Prab.g_00191	Prac.g_01730	Prad.g_01791	Prae.g_00203		Prag.g_00193		Prai.g_00211					Pran.g_00232	Prao.g_00338		Praq.g_01802	Prar.g_00127	Pras.g_01051		Prau.g_00201	Prav.g_00838	Praw.g_01235	Prax.g_01018	Pray.g_00681	Praz.g_00560	Prba.g_00656			Prbd.g_01040					Prbi.g_00224																									
N1.HOG0000533	OG0000440	n0	Praa.g_00201	Prab.g_00192	Prac.g_01729	Prad.g_01790	Prae.g_00204		Prag.g_00194		Prai.g_00212					Pran.g_00231	Prao.g_00339		Praq.g_01801	Prar.g_00126	Pras.g_01052		Prau.g_00202	Prav.g_00837	Praw.g_01234	Prax.g_01017	Pray.g_00682	Praz.g_00561	Prba.g_00657			Prbd.g_01039					Prbi.g_00225																									
N1.HOG0000534	OG0000441	n0	Praa.g_00204	Prab.g_00195	Prac.g_01726	Prad.g_01787	Prae.g_00207		Prag.g_00197		Prai.g_00215					Pran.g_00228	Prao.g_00342		Praq.g_01798	Prar.g_00123	Pras.g_01055		Prau.g_00205	Prav.g_00834	Praw.g_01231	Prax.g_01014	Pray.g_00685	Praz.g_00564	Prba.g_00660			Prbd.g_01036					Prbi.g_00228																									
N1.HOG0000535	OG0000442	n0	Praa.g_00205	Prab.g_00196	Prac.g_01725	Prad.g_01786	Prae.g_00208		Prag.g_00198		Prai.g_00216					Pran.g_00227	Prao.g_00343		Praq.g_01797	Prar.g_00122	Pras.g_01056		Prau.g_00206	Prav.g_00833	Praw.g_01230	Prax.g_01013	Pray.g_00686	Praz.g_00565	Prba.g_00661			Prbd.g_01035					Prbi.g_00229																									
N1.HOG0000536	OG0000443	n0	Praa.g_00206	Prab.g_00197	Prac.g_01724	Prad.g_01785	Prae.g_00209		Prag.g_00199		Prai.g_00217					Pran.g_00226	Prao.g_00344		Praq.g_01796	Prar.g_00121	Pras.g_01057		Prau.g_00207	Prav.g_00832	Praw.g_01229	Prax.g_01012	Pray.g_00687	Praz.g_00566	Prba.g_00662			Prbd.g_01034					Prbi.g_00230																									
N1.HOG0000537	OG0000444	n0	Praa.g_00211	Prab.g_00202	Prac.g_01719	Prad.g_01780	Prae.g_00214		Prag.g_00204		Prai.g_00222					Pran.g_00221	Prao.g_00349		Praq.g_01791	Prar.g_00116	Pras.g_01063		Prau.g_00212	Prav.g_00827	Praw.g_01224	Prax.g_01007	Pray.g_00692	Praz.g_00571	Prba.g_00667			Prbd.g_01029					Prbi.g_00235																									
N1.HOG0000538	OG0000445	n0	Praa.g_00212	Prab.g_00203	Prac.g_01718	Prad.g_01779	Prae.g_00215		Prag.g_00205		Prai.g_00223					Pran.g_00220	Prao.g_00350		Praq.g_01790	Prar.g_00115	Pras.g_01064		Prau.g_00213	Prav.g_00826	Praw.g_01223	Prax.g_01006	Pray.g_00693	Praz.g_00572	Prba.g_00668			Prbd.g_01028					Prbi.g_00236																									
N1.HOG0000539	OG0000446	n0	Praa.g_00213	Prab.g_00204	Prac.g_01717	Prad.g_01778	Prae.g_00216		Prag.g_00206		Prai.g_00224					Pran.g_00219	Prao.g_00351		Praq.g_01789	Prar.g_00114	Pras.g_01065		Prau.g_00214	Prav.g_00825	Praw.g_01222	Prax.g_01005	Pray.g_00694	Praz.g_00573	Prba.g_00669			Prbd.g_01027					Prbi.g_00237																									
N1.HOG0000540	OG0000447	n0	Praa.g_00214	Prab.g_00205	Prac.g_01716	Prad.g_01777	Prae.g_00217		Prag.g_00207		Prai.g_00225					Pran.g_00218	Prao.g_00352		Praq.g_01788	Prar.g_00113	Pras.g_01066		Prau.g_00215	Prav.g_00824	Praw.g_01221	Prax.g_01004	Pray.g_00695	Praz.g_00574	Prba.g_00670			Prbd.g_01026					Prbi.g_00238																									
N1.HOG0000541	OG0000448	n0	Praa.g_00215	Prab.g_00206	Prac.g_01715	Prad.g_01776	Prae.g_00218		Prag.g_00208		Prai.g_00226					Pran.g_00217	Prao.g_00353		Praq.g_01787	Prar.g_00112	Pras.g_01067		Prau.g_00216	Prav.g_00823	Praw.g_01220	Prax.g_01003	Pray.g_00696	Praz.g_00575	Prba.g_00671			Prbd.g_01025					Prbi.g_00239																									
N1.HOG0000542	OG0000449	n0	Praa.g_00216	Prab.g_00207	Prac.g_01714	Prad.g_01775	Prae.g_00219		Prag.g_00209		Prai.g_00227					Pran.g_00216	Prao.g_00354		Praq.g_01786	Prar.g_00111	Pras.g_01068		Prau.g_00217	Prav.g_00822	Praw.g_01219	Prax.g_01002	Pray.g_00697	Praz.g_00576	Prba.g_00672			Prbd.g_01024					Prbi.g_00240																									
N1.HOG0000543	OG0000450	n0	Praa.g_00217	Prab.g_00208	Prac.g_01713	Prad.g_01774	Prae.g_00220		Prag.g_00210		Prai.g_00228					Pran.g_00215	Prao.g_00355		Praq.g_01785	Prar.g_00110	Pras.g_01069		Prau.g_00218	Prav.g_00821	Praw.g_01218	Prax.g_01001	Pray.g_00698	Praz.g_00577	Prba.g_00673			Prbd.g_01023					Prbi.g_00241																									
N1.HOG0000544	OG0000451	n0	Praa.g_00218	Prab.g_00209	Prac.g_01712	Prad.g_01773	Prae.g_00221		Prag.g_00211		Prai.g_00229					Pran.g_00214	Prao.g_00356		Praq.g_01784	Prar.g_00109	Pras.g_01070		Prau.g_00219	Prav.g_00820	Praw.g_01217	Prax.g_01000	Pray.g_00699	Praz.g_00578	Prba.g_00674			Prbd.g_01022					Prbi.g_00242																									
N1.HOG0000545	OG0000452	n0	Praa.g_00221	Prab.g_00212	Prac.g_01709	Prad.g_01770	Prae.g_00224		Prag.g_00214		Prai.g_00232					Pran.g_00211	Prao.g_00359		Praq.g_01781	Prar.g_00106	Pras.g_01073		Prau.g_00222	Prav.g_00817	Praw.g_01214	Prax.g_00997	Pray.g_00702	Praz.g_00581	Prba.g_00440			Prbd.g_01019					Prbi.g_00245																									
N1.HOG0000546	OG0000453	n0	Praa.g_00222	Prab.g_00213	Prac.g_01708	Prad.g_01769	Prae.g_00225		Prag.g_00215		Prai.g_00233					Pran.g_00210	Prao.g_00360		Praq.g_01780	Prar.g_00105	Pras.g_01074		Prau.g_00223	Prav.g_00816	Praw.g_01213	Prax.g_00996	Pray.g_00703	Praz.g_00582	Prba.g_00441			Prbd.g_01018					Prbi.g_00246																									
N1.HOG0000547	OG0000454	n0	Praa.g_00223	Prab.g_00214	Prac.g_01707	Prad.g_01768	Prae.g_00226		Prag.g_00216		Prai.g_00234					Pran.g_00209	Prao.g_00361		Praq.g_01779	Prar.g_00104	Pras.g_01075		Prau.g_00224	Prav.g_00815	Praw.g_01212	Prax.g_00995	Pray.g_00704	Praz.g_00583	Prba.g_00442			Prbd.g_01017					Prbi.g_00247																									
N1.HOG0000548	OG0000455	n0	Praa.g_00224	Prab.g_00215	Prac.g_01706	Prad.g_01767	Prae.g_00227		Prag.g_00217		Prai.g_00235					Pran.g_00208	Prao.g_00362		Praq.g_01778	Prar.g_00103	Pras.g_01076		Prau.g_00225	Prav.g_00814	Praw.g_01211	Prax.g_00994	Pray.g_00705	Praz.g_00584	Prba.g_00443			Prbd.g_01016					Prbi.g_00248																									
N1.HOG0000549	OG0000456	n0	Praa.g_00225	Prab.g_00216	Prac.g_01705	Prad.g_01766	Prae.g_00228		Prag.g_00218		Prai.g_00236					Pran.g_00207	Prao.g_00363		Praq.g_01777	Prar.g_00102	Pras.g_01077		Prau.g_00226	Prav.g_00813	Praw.g_01210	Prax.g_00993	Pray.g_00706	Praz.g_00585	Prba.g_00444			Prbd.g_01015					Prbi.g_00249																									
N1.HOG0000550	OG0000457	n0	Praa.g_00226	Prab.g_00217	Prac.g_01704	Prad.g_01765	Prae.g_00229		Prag.g_00219		Prai.g_00237					Pran.g_00206	Prao.g_00364		Praq.g_01776	Prar.g_00101	Pras.g_01078		Prau.g_00227	Prav.g_00812	Praw.g_01209	Prax.g_00992	Pray.g_00707	Praz.g_00586	Prba.g_00445			Prbd.g_01013					Prbi.g_00250																									
N1.HOG0000551	OG0000458	n0	Praa.g_00227	Prab.g_00218	Prac.g_01703	Prad.g_01764	Prae.g_00230		Prag.g_00220		Prai.g_00238					Pran.g_00205	Prao.g_00365		Praq.g_01775	Prar.g_00100	Pras.g_01079		Prau.g_00228	Prav.g_00811	Praw.g_01208	Prax.g_00991	Pray.g_00708	Praz.g_00587	Prba.g_00446			Prbd.g_01012					Prbi.g_00251																									
N1.HOG0000552	OG0000459	n0	Praa.g_00228	Prab.g_00219	Prac.g_01702	Prad.g_01763	Prae.g_00231		Prag.g_00221		Prai.g_00239					Pran.g_00204	Prao.g_00366		Praq.g_01774	Prar.g_00099	Pras.g_01080		Prau.g_00229	Prav.g_00810	Praw.g_01207	Prax.g_00990	Pray.g_00709	Praz.g_00588	Prba.g_00447			Prbd.g_01011					Prbi.g_00252																									
N1.HOG0000553	OG0000460	n0	Praa.g_00235	Prab.g_00226	Prac.g_01695	Prad.g_01756	Prae.g_00238		Prag.g_00228		Prai.g_00246					Pran.g_00197	Prao.g_00373		Praq.g_01767	Prar.g_00092	Pras.g_01087		Prau.g_00236	Prav.g_00803	Praw.g_01200	Prax.g_00983	Pray.g_00716	Praz.g_00595	Prba.g_00454			Prbd.g_01004					Prbi.g_00259																									
N1.HOG0000554	OG0000461	n0	Praa.g_00242	Prab.g_00232	Prac.g_01688	Prad.g_01749	Prae.g_00245		Prag.g_00235		Prai.g_00255					Pran.g_01950	Prao.g_00380		Praq.g_01760	Prar.g_00085	Pras.g_01094		Prau.g_00244	Prav.g_01889	Praw.g_00891	Prax.g_00933	Pray.g_00723	Praz.g_00602	Prba.g_00461			Prbd.g_00997					Prbi.g_00266																									
N1.HOG0000555	OG0000462	n0	Praa.g_00244	Prab.g_00234	Prac.g_01686	Prad.g_01747	Prae.g_00247		Prag.g_00237		Prai.g_00257					Pran.g_01948	Prao.g_00382		Praq.g_01758	Prar.g_00083	Pras.g_01096		Prau.g_00246	Prav.g_01891	Praw.g_00889	Prax.g_00931	Pray.g_00725	Praz.g_00604	Prba.g_00463			Prbd.g_00995					Prbi.g_00268																									
N1.HOG0000556	OG0000463	n0	Praa.g_00245	Prab.g_00235	Prac.g_01685	Prad.g_01746	Prae.g_00248		Prag.g_00238		Prai.g_00258					Pran.g_01947	Prao.g_00383		Praq.g_01757	Prar.g_00082	Pras.g_01097		Prau.g_00247	Prav.g_01892	Praw.g_00888	Prax.g_00930	Pray.g_00726	Praz.g_00605	Prba.g_00464			Prbd.g_00994					Prbi.g_00269																									
N1.HOG0000557	OG0000464	n0	Praa.g_00246	Prab.g_00236	Prac.g_01684	Prad.g_01745	Prae.g_00249		Prag.g_00239		Prai.g_00259					Pran.g_01946	Prao.g_00384		Praq.g_01756	Prar.g_00081	Pras.g_01098		Prau.g_00248	Prav.g_01893	Praw.g_00887	Prax.g_00929	Pray.g_00727	Praz.g_00606	Prba.g_00465			Prbd.g_00993					Prbi.g_00270																									
N1.HOG0000558	OG0000465	n0	Praa.g_00247	Prab.g_00237	Prac.g_01683	Prad.g_01744	Prae.g_00250		Prag.g_00240		Prai.g_00260					Pran.g_01945	Prao.g_00385		Praq.g_01755	Prar.g_00080	Pras.g_01099		Prau.g_00249	Prav.g_01894	Praw.g_00886	Prax.g_00928	Pray.g_00728	Praz.g_00607	Prba.g_00466			Prbd.g_00992					Prbi.g_00271																									
N1.HOG0000559	OG0000466	n0	Praa.g_00250	Prab.g_00240	Prac.g_01680	Prad.g_01741	Prae.g_00253		Prag.g_00243		Prai.g_00263					Pran.g_01942	Prao.g_00388		Praq.g_01752	Prar.g_00077	Pras.g_01102		Prau.g_00252	Prav.g_01897	Praw.g_00883	Prax.g_00925	Pray.g_00731	Praz.g_00610	Prba.g_00469			Prbd.g_00989					Prbi.g_00274																									
N1.HOG0000560	OG0000467	n0	Praa.g_00251	Prab.g_00241	Prac.g_01679	Prad.g_01740	Prae.g_00254		Prag.g_00244		Prai.g_00264					Pran.g_01941	Prao.g_00389		Praq.g_01751	Prar.g_00076	Pras.g_01103		Prau.g_00253	Prav.g_01898	Praw.g_00882	Prax.g_00924	Pray.g_00732	Praz.g_00611	Prba.g_00470			Prbd.g_00988					Prbi.g_00275																									
N1.HOG0000561	OG0000468	n0	Praa.g_00253	Prab.g_00243	Prac.g_01678	Prad.g_01738	Prae.g_00256		Prag.g_00245		Prai.g_00266					Pran.g_01939	Prao.g_00391		Praq.g_01750	Prar.g_00334	Pras.g_01105		Prau.g_00255	Prav.g_01900	Praw.g_00880	Prax.g_00922	Pray.g_00734	Praz.g_00613	Prba.g_00472			Prbd.g_00986					Prbi.g_00277																									
N1.HOG0000562	OG0000469	n0	Praa.g_00262	Prab.g_00251	Prac.g_01669	Prad.g_01729	Prae.g_00265		Prag.g_00253		Prai.g_00275					Pran.g_01931	Prao.g_00400		Praq.g_01741	Prar.g_00325	Pras.g_01114		Prau.g_00264	Prav.g_01909	Praw.g_00872	Prax.g_00913	Pray.g_00742	Praz.g_00621	Prba.g_00480			Prbd.g_00977					Prbi.g_00286																									
N1.HOG0000563	OG0000470	n0	Praa.g_00264	Prab.g_00253	Prac.g_01667	Prad.g_01727	Prae.g_00267		Prag.g_00255		Prai.g_00277					Pran.g_01929	Prao.g_00402		Praq.g_01739	Prar.g_00323	Pras.g_01116		Prau.g_00266	Prav.g_01911	Praw.g_00870	Prax.g_00911	Pray.g_00744	Praz.g_00623	Prba.g_00482			Prbd.g_00975					Prbi.g_00288																									
N1.HOG0000564	OG0000471	n0	Praa.g_00265	Prab.g_00254	Prac.g_01666	Prad.g_01726	Prae.g_00268		Prag.g_00256		Prai.g_00278					Pran.g_01928	Prao.g_00403		Praq.g_01738	Prar.g_00322	Pras.g_01117		Prau.g_00267	Prav.g_01912	Praw.g_00869	Prax.g_00910	Pray.g_00745	Praz.g_00624	Prba.g_00483			Prbd.g_00974					Prbi.g_00289																									
N1.HOG0000565	OG0000472	n0	Praa.g_00266	Prab.g_00255	Prac.g_01665	Prad.g_01725	Prae.g_00269		Prag.g_00257		Prai.g_00279					Pran.g_01927	Prao.g_00404		Praq.g_01737	Prar.g_00321	Pras.g_01118		Prau.g_00268	Prav.g_01913	Praw.g_00868	Prax.g_00909	Pray.g_00746	Praz.g_00625	Prba.g_00484			Prbd.g_00973					Prbi.g_00290																									
N1.HOG0000566	OG0000473	n0	Praa.g_00268	Prab.g_00257	Prac.g_01663	Prad.g_01723	Prae.g_00271		Prag.g_00259		Prai.g_00281					Pran.g_01925	Prao.g_00406		Praq.g_01735	Prar.g_00319	Pras.g_01120		Prau.g_00270	Prav.g_01915	Praw.g_00866	Prax.g_00907	Pray.g_00748	Praz.g_00627	Prba.g_00486			Prbd.g_00971					Prbi.g_00292																									
N1.HOG0000567	OG0000474	n0	Praa.g_00269	Prab.g_00258	Prac.g_01662	Prad.g_01722	Prae.g_00272		Prag.g_00260		Prai.g_00282					Pran.g_01924	Prao.g_00407		Praq.g_01734	Prar.g_00318	Pras.g_01121		Prau.g_00271	Prav.g_01916	Praw.g_00865	Prax.g_00906	Pray.g_00749	Praz.g_00628	Prba.g_00487			Prbd.g_00970					Prbi.g_00293																									
N1.HOG0000568	OG0000475	n0	Praa.g_00270	Prab.g_00259	Prac.g_01661	Prad.g_01721	Prae.g_00273		Prag.g_00261		Prai.g_00283					Pran.g_01923	Prao.g_00408		Praq.g_01733	Prar.g_00317	Pras.g_01122		Prau.g_00272	Prav.g_01917	Praw.g_00864	Prax.g_00905	Pray.g_00750	Praz.g_00629	Prba.g_00488			Prbd.g_00969					Prbi.g_00294																									
N1.HOG0000569	OG0000476	n0	Praa.g_00271	Prab.g_00260	Prac.g_01660	Prad.g_01720	Prae.g_00274		Prag.g_00262		Prai.g_00284					Pran.g_01922	Prao.g_00409		Praq.g_01732	Prar.g_00316	Pras.g_01123		Prau.g_00273	Prav.g_01918	Praw.g_00863	Prax.g_00904	Pray.g_00751	Praz.g_00630	Prba.g_00489			Prbd.g_00968					Prbi.g_00295																									
N1.HOG0000570	OG0000477	n0	Praa.g_00275	Prab.g_00263	Prac.g_01656	Prad.g_01716	Prae.g_00276		Prag.g_00266		Prai.g_00288					Pran.g_01919	Prao.g_00412		Praq.g_01728	Prar.g_00312	Pras.g_01127		Prau.g_00277	Prav.g_01921	Praw.g_00859	Prax.g_00900	Pray.g_00754	Praz.g_00633	Prba.g_00492			Prbd.g_00964					Prbi.g_00299																									
N1.HOG0000571	OG0000478	n0	Praa.g_00276	Prab.g_00264	Prac.g_01655	Prad.g_01715	Prae.g_00277		Prag.g_00267		Prai.g_00289					Pran.g_01918	Prao.g_00413		Praq.g_01727	Prar.g_00311	Pras.g_01128		Prau.g_00278	Prav.g_01922	Praw.g_00858	Prax.g_00899	Pray.g_00755	Praz.g_00634	Prba.g_00493			Prbd.g_00963					Prbi.g_00300																									
N1.HOG0000572	OG0000479	n0	Praa.g_00277	Prab.g_00265	Prac.g_01654	Prad.g_01714	Prae.g_00278		Prag.g_00268		Prai.g_00290					Pran.g_01917	Prao.g_00414		Praq.g_01726	Prar.g_00310	Pras.g_01129		Prau.g_00279	Prav.g_01923	Praw.g_00857	Prax.g_00898	Pray.g_00756	Praz.g_00635	Prba.g_00494			Prbd.g_00962					Prbi.g_00301																									
N1.HOG0000573	OG0000480	n0	Praa.g_00282	Prab.g_00270	Prac.g_01649	Prad.g_01709	Prae.g_00283		Prag.g_00273		Prai.g_00295					Pran.g_01912	Prao.g_00419		Praq.g_01721	Prar.g_00305	Pras.g_01134		Prau.g_00284	Prav.g_01928	Praw.g_00852	Prax.g_00893	Pray.g_00761	Praz.g_00640	Prba.g_00499			Prbd.g_00957					Prbi.g_00306																									
N1.HOG0000574	OG0000481	n0	Praa.g_00284	Prab.g_00272	Prac.g_01647	Prad.g_01707	Prae.g_00285		Prag.g_00275		Prai.g_00297					Pran.g_01910	Prao.g_00421		Praq.g_01718	Prar.g_00303	Pras.g_01136		Prau.g_00286	Prav.g_01930	Praw.g_00850	Prax.g_00891	Pray.g_00763	Praz.g_00642	Prba.g_00501			Prbd.g_00955					Prbi.g_00308																									
N1.HOG0000575	OG0000482	n0	Praa.g_00285	Prab.g_00273	Prac.g_01646	Prad.g_01706	Prae.g_00286		Prag.g_00276		Prai.g_00298					Pran.g_01909	Prao.g_00422		Praq.g_01717	Prar.g_00302	Pras.g_01137		Prau.g_00287	Prav.g_01931	Praw.g_00849	Prax.g_00890	Pray.g_00764	Praz.g_00643	Prba.g_00502			Prbd.g_00954					Prbi.g_00309																									
N1.HOG0000576	OG0000483	n0	Praa.g_00288	Prab.g_00276	Prac.g_01643	Prad.g_01703	Prae.g_00289		Prag.g_00279		Prai.g_00301					Pran.g_01906	Prao.g_00425		Praq.g_01714	Prar.g_00299	Pras.g_01140		Prau.g_00290	Prav.g_01934	Praw.g_00846	Prax.g_00887	Pray.g_00767	Praz.g_00646	Prba.g_00505			Prbd.g_00951					Prbi.g_00312																									
N1.HOG0000577	OG0000484	n0	Praa.g_00289	Prab.g_00277	Prac.g_01642	Prad.g_01702	Prae.g_00290		Prag.g_00280		Prai.g_00302					Pran.g_01905	Prao.g_00426		Praq.g_01713	Prar.g_00298	Pras.g_01141		Prau.g_00291	Prav.g_01935	Praw.g_00845	Prax.g_00886	Pray.g_00768	Praz.g_00647	Prba.g_00506			Prbd.g_00950					Prbi.g_00313																									
N1.HOG0000578	OG0000485	n0	Praa.g_00290	Prab.g_00278	Prac.g_01641	Prad.g_01701	Prae.g_00291		Prag.g_00281		Prai.g_00303					Pran.g_01904	Prao.g_00427		Praq.g_01712	Prar.g_00297	Pras.g_01142		Prau.g_00292	Prav.g_01936	Praw.g_00844	Prax.g_00885	Pray.g_00769	Praz.g_00648	Prba.g_00507			Prbd.g_00949					Prbi.g_00314																									
N1.HOG0000579	OG0000486	n0	Praa.g_00291	Prab.g_00279	Prac.g_01640	Prad.g_01700	Prae.g_00292		Prag.g_00282		Prai.g_00304					Pran.g_01903	Prao.g_00428		Praq.g_01711	Prar.g_00296	Pras.g_01143		Prau.g_00293	Prav.g_01937	Praw.g_00843	Prax.g_00884	Pray.g_00770	Praz.g_00649	Prba.g_00508			Prbd.g_00948					Prbi.g_00315																									
N1.HOG0000580	OG0000487	n0	Praa.g_00295	Prab.g_00283	Prac.g_01636	Prad.g_01696	Prae.g_00296		Prag.g_00286		Prai.g_00308					Pran.g_01899	Prao.g_00432		Praq.g_01707	Prar.g_00292	Pras.g_01146		Prau.g_00297	Prav.g_01941	Praw.g_00839	Prax.g_00880	Pray.g_00773	Praz.g_00652	Prba.g_00511			Prbd.g_00944					Prbi.g_00319																									
N1.HOG0000581	OG0000488	n0	Praa.g_00298	Prab.g_00286	Prac.g_01633	Prad.g_01693	Prae.g_00299		Prag.g_00289		Prai.g_00311					Pran.g_01896	Prao.g_00435		Praq.g_01704	Prar.g_00289	Pras.g_01149		Prau.g_00300	Prav.g_01944	Praw.g_00836	Prax.g_00877	Pray.g_00776	Praz.g_00655	Prba.g_00514			Prbd.g_00941					Prbi.g_00322																									
N1.HOG0000582	OG0000489	n0	Praa.g_00303	Prab.g_00291	Prac.g_01628	Prad.g_01688	Prae.g_00304		Prag.g_00294		Prai.g_00316					Pran.g_01891	Prao.g_00440		Praq.g_01699	Prar.g_00284	Pras.g_01155		Prau.g_00305	Prav.g_01949	Praw.g_00831	Prax.g_00872	Pray.g_00781	Praz.g_00660	Prba.g_00519			Prbd.g_00936					Prbi.g_00327																									
N1.HOG0000583	OG0000490	n0	Praa.g_00308	Prab.g_00296	Prac.g_01623	Prad.g_01683	Prae.g_00309		Prag.g_00299		Prai.g_00321					Pran.g_01886	Prao.g_00444		Praq.g_01694	Prar.g_00279	Pras.g_01160		Prau.g_00310	Prav.g_01954	Praw.g_00826	Prax.g_00867	Pray.g_00786	Praz.g_00665	Prba.g_00524			Prbd.g_00931					Prbi.g_00332																									
N1.HOG0000584	OG0000491	n0	Praa.g_00309	Prab.g_00297	Prac.g_01622	Prad.g_01682	Prae.g_00310		Prag.g_00300		Prai.g_00322					Pran.g_01885	Prao.g_00445		Praq.g_01693	Prar.g_00278	Pras.g_01161		Prau.g_00311	Prav.g_01955	Praw.g_00825	Prax.g_00866	Pray.g_00787	Praz.g_00666	Prba.g_00525			Prbd.g_00930					Prbi.g_00333																									
N1.HOG0000585	OG0000492	n0	Praa.g_00311	Prab.g_00299	Prac.g_01620	Prad.g_01680	Prae.g_00312		Prag.g_00302		Prai.g_00324					Pran.g_01883	Prao.g_00447		Praq.g_01691	Prar.g_00276	Pras.g_01163		Prau.g_00313	Prav.g_01957	Praw.g_00823	Prax.g_00864	Pray.g_00789	Praz.g_00668	Prba.g_00527			Prbd.g_00928					Prbi.g_00335																									
N1.HOG0000586	OG0000493	n0	Praa.g_00312	Prab.g_00300	Prac.g_01619	Prad.g_01679	Prae.g_00313		Prag.g_00303		Prai.g_00325					Pran.g_01882	Prao.g_00448		Praq.g_01690	Prar.g_00275	Pras.g_01164		Prau.g_00314	Prav.g_01958	Praw.g_00822	Prax.g_00863	Pray.g_00790	Praz.g_00669	Prba.g_00528			Prbd.g_00927					Prbi.g_00336																									
N1.HOG0000587	OG0000494	n0	Praa.g_00313	Prab.g_00301	Prac.g_01618	Prad.g_01678	Prae.g_00314		Prag.g_00304		Prai.g_00326					Pran.g_01881	Prao.g_00449		Praq.g_01689	Prar.g_00274	Pras.g_01165		Prau.g_00315	Prav.g_01959	Praw.g_00821	Prax.g_00862	Pray.g_00791	Praz.g_00670	Prba.g_00529			Prbd.g_00926					Prbi.g_00337																									
N1.HOG0000588	OG0000495	n0	Praa.g_00314	Prab.g_00302	Prac.g_01617	Prad.g_01677	Prae.g_00315		Prag.g_00305		Prai.g_00327					Pran.g_01880	Prao.g_00450		Praq.g_01688	Prar.g_00273	Pras.g_01166		Prau.g_00316	Prav.g_01960	Praw.g_00820	Prax.g_00861	Pray.g_00792	Praz.g_00671	Prba.g_00530			Prbd.g_00925					Prbi.g_00338																									
N1.HOG0000589	OG0000496	n0	Praa.g_00315	Prab.g_00303	Prac.g_01616	Prad.g_01676	Prae.g_00316		Prag.g_00306		Prai.g_00328					Pran.g_01879	Prao.g_00451		Praq.g_01687	Prar.g_00272	Pras.g_01167		Prau.g_00317	Prav.g_01961	Praw.g_00819	Prax.g_00860	Pray.g_00793	Praz.g_00672	Prba.g_00531			Prbd.g_00924					Prbi.g_00339																									
N1.HOG0000590	OG0000497	n0	Praa.g_00316	Prab.g_00304	Prac.g_01615	Prad.g_01675	Prae.g_00317		Prag.g_00307		Prai.g_00329					Pran.g_01878	Prao.g_00452		Praq.g_01686	Prar.g_00271	Pras.g_01168		Prau.g_00318	Prav.g_01962	Praw.g_00818	Prax.g_00859	Pray.g_00794	Praz.g_00673	Prba.g_00532			Prbd.g_00923					Prbi.g_00340																									
