HOG	OG	Gene Tree Parent Clade	Praa	Prab	Prac	Prad	Prae	Praf	Prag	Prah	Prai	Praj	Prak	Pral	Pram	Pran	Prao	Prap	Praq	Prar	Pras	Prat	Prau	Prav	Praw	Prax	Pray	Praz	Prba	Prbb	Prbc	Prbd	Prbe	Prbf	Prbg	Prbh	Prbi	Prbj	Prbk	Prbl	Prbm	Prbn	Syaa	Syab	Syac	Syad	Syae	Syaf	Syag	Syah	Syai	Syaj	Syak	Syal	Syam	Syan	Syao	Syap	Syaq	Syar	Syas	Syat
N40.HOG0000486	OG0000402	n0																																																										Syar.g_00065		Syat.g_02915
N40.HOG0000487	OG0000403	n0																																																										Syar.g_00066		Syat.g_02914
N40.HOG0000488	OG0000404	n0																																																										Syar.g_00067		Syat.g_02913
N40.HOG0000489	OG0000405	n0																																																										Syar.g_00076		Syat.g_02900
N40.HOG0000490	OG0000406	n0																																																										Syar.g_00080		Syat.g_02896
N40.HOG0000491	OG0000407	n0																																																										Syar.g_00081		Syat.g_02895
N40.HOG0000492	OG0000408	n0																																																										Syar.g_00083		Syat.g_02893
N40.HOG0000493	OG0000409	n0																																																										Syar.g_00085		Syat.g_02891
N40.HOG0000494	OG0000410	n0																																																										Syar.g_00086		Syat.g_02890
N40.HOG0000495	OG0000411	n0																																																										Syar.g_00087		Syat.g_02889
N40.HOG0000496	OG0000412	n0																																																										Syar.g_00088		Syat.g_02888
N40.HOG0000497	OG0000413	n0																																																										Syar.g_00090		Syat.g_02886
N40.HOG0000498	OG0000414	n47																																																										Syar.g_00091		Syat.g_02885
N40.HOG0000499	OG0000414	n50																																																										Syar.g_03179		
N40.HOG0000500	OG0000415	n0																																																										Syar.g_00092		Syat.g_02884
N40.HOG0000501	OG0000416	n0																																																										Syar.g_00093		Syat.g_02883
N40.HOG0000502	OG0000417	n0																																																										Syar.g_00095		Syat.g_02868
N40.HOG0000503	OG0000418	n0																																																										Syar.g_00100		Syat.g_02863
N40.HOG0000504	OG0000419	n0																																																										Syar.g_00102		Syat.g_02861
N40.HOG0000505	OG0000420	n0																																																										Syar.g_00104		Syat.g_02859
N40.HOG0000506	OG0000421	n0																																																										Syar.g_00109		Syat.g_02855
N40.HOG0000507	OG0000422	n0																																																										Syar.g_00110		Syat.g_02854
N40.HOG0000508	OG0000423	n0																																																										Syar.g_00111		Syat.g_02853
N40.HOG0000509	OG0000424	n0																																																										Syar.g_00112		Syat.g_02852
N40.HOG0000510	OG0000425	n0																																																										Syar.g_00113		Syat.g_02851
N40.HOG0000511	OG0000426	n0																																																										Syar.g_00114		Syat.g_02850
N40.HOG0000512	OG0000427	n0																																																										Syar.g_00115		Syat.g_02849
N40.HOG0000513	OG0000428	n0																																																										Syar.g_00118		Syat.g_02846
N40.HOG0000514	OG0000429	n0																																																										Syar.g_00121		Syat.g_02843
N40.HOG0000515	OG0000430	n0																																																										Syar.g_00123		Syat.g_02841
N40.HOG0000516	OG0000431	n0																																																										Syar.g_00127		Syat.g_02838
N40.HOG0000517	OG0000432	n0																																																										Syar.g_01009		Syat.g_02832
N40.HOG0000518	OG0000433	n0																																																										Syar.g_01007		Syat.g_02829
N40.HOG0000519	OG0000434	n0																																																										Syar.g_01006		Syat.g_02828
N40.HOG0000520	OG0000435	n0																																																										Syar.g_01003		Syat.g_02824
N40.HOG0000521	OG0000436	n0																																																										Syar.g_00994		Syat.g_02817
N40.HOG0000522	OG0000437	n0																																																										Syar.g_00993		Syat.g_02558
N40.HOG0000523	OG0000438	n0																																																										Syar.g_00992		Syat.g_02813
N40.HOG0000524	OG0000439	n0																																																										Syar.g_00990		Syat.g_02811
N40.HOG0000525	OG0000440	n0																																																										Syar.g_00989		Syat.g_02810
N40.HOG0000526	OG0000441	n0																																																										Syar.g_00986		Syat.g_02807
N40.HOG0000527	OG0000442	n0																																																										Syar.g_00977		Syat.g_02797
N40.HOG0000528	OG0000443	n0																																																										Syar.g_00964		Syat.g_02787
N40.HOG0000529	OG0000444	n0																																																										Syar.g_00954		Syat.g_02756
N40.HOG0000530	OG0000445	n0																																																										Syar.g_00953		Syat.g_02755
N40.HOG0000531	OG0000446	n0																																																										Syar.g_00951		Syat.g_02753
N40.HOG0000532	OG0000447	n0																																																										Syar.g_00948		Syat.g_02749
N40.HOG0000533	OG0000448	n0																																																										Syar.g_00947		Syat.g_02748
N40.HOG0000534	OG0000449	n0																																																										Syar.g_00946		Syat.g_02747
N40.HOG0000535	OG0000450	n0																																																										Syar.g_00939		Syat.g_02738
N40.HOG0000536	OG0000451	n0																																																										Syar.g_00938		Syat.g_02737
N40.HOG0000537	OG0000452	n0																																																										Syar.g_00934		Syat.g_02732
N40.HOG0000538	OG0000453	n0																																																										Syar.g_00933		Syat.g_02731
N40.HOG0000539	OG0000454	n0																																																										Syar.g_00932		Syat.g_02730
N40.HOG0000540	OG0000455	n0																																																										Syar.g_00931		Syat.g_02729
N40.HOG0000541	OG0000456	n0																																																										Syar.g_00930		Syat.g_02728
N40.HOG0000542	OG0000457	n0																																																										Syar.g_00928		Syat.g_02726
N40.HOG0000543	OG0000458	n0																																																										Syar.g_00918		Syat.g_02725
N40.HOG0000544	OG0000459	n0																																																										Syar.g_00917		Syat.g_02724
N40.HOG0000545	OG0000460	n0																																																										Syar.g_03024		Syat.g_01450
N40.HOG0000546	OG0000461	n0																																																										Syar.g_00153		Syat.g_01866
N40.HOG0000547	OG0000462	n0																																																										Syar.g_00155		Syat.g_01868
N40.HOG0000548	OG0000463	n0																																																										Syar.g_00156		Syat.g_01869
N40.HOG0000549	OG0000464	n0																																																										Syar.g_00157		Syat.g_01870
N40.HOG0000550	OG0000465	n0																																																										Syar.g_00159		Syat.g_01872
N40.HOG0000551	OG0000466	n0																																																										Syar.g_00164		Syat.g_01877
N40.HOG0000552	OG0000467	n0																																																										Syar.g_00165		Syat.g_01878
N40.HOG0000553	OG0000468	n0																																																										Syar.g_00170		Syat.g_01884
N40.HOG0000554	OG0000469	n0																																																										Syar.g_00203		Syat.g_02000
N40.HOG0000555	OG0000470	n0																																																										Syar.g_00206		Syat.g_02038
N40.HOG0000556	OG0000471	n0																																																										Syar.g_00207		Syat.g_02039
N40.HOG0000557	OG0000472	n0																																																										Syar.g_00208		Syat.g_02041
N40.HOG0000558	OG0000473	n0																																																										Syar.g_00210		Syat.g_02043
N40.HOG0000559	OG0000474	n0																																																										Syar.g_00211		Syat.g_02044
N40.HOG0000560	OG0000475	n0																																																										Syar.g_00212		Syat.g_02045
N40.HOG0000561	OG0000476	n0																																																										Syar.g_00214		Syat.g_02047
N40.HOG0000562	OG0000477	n0																																																										Syar.g_00219		Syat.g_02053
N40.HOG0000563	OG0000478	n0																																																										Syar.g_00220		Syat.g_02054
N40.HOG0000564	OG0000479	n0																																																										Syar.g_00221		Syat.g_02056
N40.HOG0000565	OG0000480	n0																																																										Syar.g_00228		Syat.g_02063
N40.HOG0000566	OG0000481	n0																																																										Syar.g_00230		Syat.g_02066
N40.HOG0000567	OG0000482	n0																																																										Syar.g_00231		Syat.g_02067
N40.HOG0000568	OG0000483	n0																																																										Syar.g_00235		Syat.g_02071
N40.HOG0000569	OG0000484	n0																																																										Syar.g_00236		Syat.g_02072
N40.HOG0000570	OG0000485	n0																																																										Syar.g_00237		Syat.g_02073
N40.HOG0000571	OG0000486	n0																																																										Syar.g_00238		Syat.g_02074
N40.HOG0000572	OG0000487	n0																																																										Syar.g_00245		Syat.g_02080
N40.HOG0000573	OG0000488	n0																																																										Syar.g_00853		Syat.g_02086
N40.HOG0000574	OG0000489	n0																																																										Syar.g_00833		Syat.g_02097
N40.HOG0000575	OG0000490	n0																																																										Syar.g_00823		Syat.g_02106
N40.HOG0000576	OG0000491	n0																																																										Syar.g_00822		Syat.g_02107
N40.HOG0000577	OG0000492	n0																																																										Syar.g_00727		Syat.g_02110
N40.HOG0000578	OG0000493	n0																																																										Syar.g_00726		Syat.g_02111
N40.HOG0000579	OG0000494	n0																																																										Syar.g_00725		Syat.g_02112
N40.HOG0000580	OG0000495	n0																																																										Syar.g_00724		Syat.g_02120
N40.HOG0000581	OG0000496	n0																																																										Syar.g_00723		Syat.g_02121
N40.HOG0000582	OG0000497	n0																																																										Syar.g_00722		Syat.g_02122
N40.HOG0000583	OG0000498	n0																																																										Syar.g_00721		Syat.g_02123
N40.HOG0000584	OG0000499	n0																																																										Syar.g_00720		Syat.g_02124
N40.HOG0000585	OG0000500	n0																																																										Syar.g_00719		Syat.g_02125
N40.HOG0000586	OG0000501	n0																																																										Syar.g_00716		Syat.g_02128
N40.HOG0000587	OG0000502	n0																																																										Syar.g_00275		Syat.g_02135
N40.HOG0000588	OG0000503	n0																																																										Syar.g_01118		Syat.g_01614
N40.HOG0000589	OG0000504	n0																																																										Syar.g_01120		Syat.g_01612
N40.HOG0000590	OG0000505	n0																																																										Syar.g_01121		Syat.g_01611
N40.HOG0000591	OG0000506	n0																																																										Syar.g_01123		Syat.g_01609
N40.HOG0000592	OG0000507	n0																																																										Syar.g_01129		Syat.g_01603
N40.HOG0000593	OG0000508	n0																																																										Syar.g_01141		Syat.g_01596
N40.HOG0000594	OG0000509	n0																																																										Syar.g_01143		Syat.g_01591
N40.HOG0000595	OG0000510	n0																																																										Syar.g_01144		Syat.g_01590
N40.HOG0000596	OG0000511	n0																																																										Syar.g_01145		Syat.g_01589
N40.HOG0000597	OG0000512	n0																																																										Syar.g_01147		Syat.g_01587
N40.HOG0000598	OG0000513	n0																																																										Syar.g_01166		Syat.g_02957
N40.HOG0000599	OG0000514	n0																																																										Syar.g_01169		Syat.g_02962
N40.HOG0000600	OG0000515	n0																																																										Syar.g_01170		Syat.g_02963
N40.HOG0000601	OG0000516	n0																																																										Syar.g_01172		Syat.g_02965
N40.HOG0000602	OG0000517	n0																																																										Syar.g_01176		Syat.g_02969
N40.HOG0000603	OG0000518	n0																																																										Syar.g_02868		Syat.g_01286
N40.HOG0000604	OG0000519	n0																																																										Syar.g_02867		Syat.g_01285
N40.HOG0000605	OG0000520	n0																																																										Syar.g_02866		Syat.g_01284
N40.HOG0000606	OG0000521	n0																																																										Syar.g_01419		Syat.g_01319
N40.HOG0000607	OG0000522	n0																																																										Syar.g_01421		Syat.g_01317
N40.HOG0000608	OG0000523	n0																																																										Syar.g_01422		Syat.g_01316
N40.HOG0000609	OG0000524	n0																																																										Syar.g_01244		Syat.g_01409
N40.HOG0000610	OG0000525	n0																																																										Syar.g_01263		Syat.g_01382
N40.HOG0000611	OG0000526	n0																																																										Syar.g_01266		Syat.g_01380
N40.HOG0000612	OG0000527	n0																																																										Syar.g_01271		Syat.g_01373
N40.HOG0000613	OG0000528	n0																																																										Syar.g_01466		Syat.g_03167
N40.HOG0000614	OG0000529	n0																																																										Syar.g_01470		Syat.g_03171
N40.HOG0000615	OG0000530	n0																																																										Syar.g_01473		Syat.g_03174
N40.HOG0000616	OG0000531	n0																																																										Syar.g_01474		Syat.g_03175
N40.HOG0000617	OG0000532	n0																																																										Syar.g_01477		Syat.g_03178
N40.HOG0000618	OG0000533	n0																																																										Syar.g_01479		Syat.g_03180
N40.HOG0000619	OG0000534	n0																																																										Syar.g_01480		Syat.g_03181
N40.HOG0000620	OG0000535	n0																																																										Syar.g_01481		Syat.g_03182
N40.HOG0000621	OG0000536	n0																																																										Syar.g_01482		Syat.g_03183
N40.HOG0000622	OG0000537	n0																																																										Syar.g_01483		Syat.g_03185
N40.HOG0000623	OG0000538	n0																																																										Syar.g_01496		Syat.g_03204
N40.HOG0000624	OG0000539	n0																																																										Syar.g_01497		Syat.g_03206
N40.HOG0000625	OG0000540	n0																																																										Syar.g_01498		Syat.g_03207
N40.HOG0000626	OG0000541	n0																																																										Syar.g_01499		Syat.g_03208
N40.HOG0000627	OG0000542	n0																																																										Syar.g_01502		Syat.g_03213
N40.HOG0000628	OG0000543	n0																																																										Syar.g_01504		Syat.g_03215
N40.HOG0000629	OG0000544	n0																																																										Syar.g_01505		Syat.g_03216
N40.HOG0000630	OG0000545	n0																																																										Syar.g_01507		Syat.g_03218
N40.HOG0000631	OG0000546	n0																																																										Syar.g_01509		Syat.g_03220
N40.HOG0000632	OG0000547	n0																																																										Syar.g_01511		Syat.g_03222
N40.HOG0000633	OG0000548	n0																																																										Syar.g_01512		Syat.g_03223
N40.HOG0000634	OG0000549	n0																																																										Syar.g_02693		Syat.g_01795
N40.HOG0000635	OG0000550	n0																																																										Syar.g_02689		Syat.g_01107
N40.HOG0000636	OG0000551	n0																																																										Syar.g_02684		Syat.g_01103
N40.HOG0000637	OG0000552	n0																																																										Syar.g_02683		Syat.g_01102
N40.HOG0000638	OG0000553	n0																																																										Syar.g_02679		Syat.g_01098
N40.HOG0000639	OG0000554	n0																																																										Syar.g_02352		Syat.g_03271
N40.HOG0000640	OG0000555	n0																																																										Syar.g_02336		Syat.g_00093
N40.HOG0000641	OG0000556	n0																																																										Syar.g_02332		Syat.g_00088
N40.HOG0000642	OG0000557	n0																																																										Syar.g_02328		Syat.g_00083
N40.HOG0000643	OG0000558	n0																																																										Syar.g_02326		Syat.g_00081
N40.HOG0000644	OG0000559	n0																																																										Syar.g_02322		Syat.g_00077
N40.HOG0000645	OG0000560	n0																																																										Syar.g_02320		Syat.g_00074
N40.HOG0000646	OG0000561	n0																																																										Syar.g_02319		Syat.g_00073
N40.HOG0000647	OG0000562	n0																																																										Syar.g_02318		Syat.g_00072
N40.HOG0000648	OG0000563	n0																																																										Syar.g_02317		Syat.g_00071
N40.HOG0000649	OG0000564	n0																																																										Syar.g_02316		Syat.g_00070
N40.HOG0000650	OG0000565	n0																																																										Syar.g_02312		Syat.g_00067
N40.HOG0000651	OG0000566	n0																																																										Syar.g_02308		Syat.g_00063
N40.HOG0000652	OG0000567	n0																																																										Syar.g_02304		Syat.g_00059
N40.HOG0000653	OG0000568	n0																																																										Syar.g_02302		Syat.g_00057
N40.HOG0000654	OG0000569	n0																																																										Syar.g_02301		Syat.g_00056
N40.HOG0000655	OG0000570	n0																																																										Syar.g_02300		Syat.g_00055
N40.HOG0000656	OG0000571	n0																																																										Syar.g_02298		Syat.g_00052
N40.HOG0000657	OG0000572	n0																																																										Syar.g_02201		Syat.g_00033
N40.HOG0000658	OG0000573	n0																																																										Syar.g_02191		Syat.g_00024
N40.HOG0000659	OG0000574	n0																																																										Syar.g_02190		Syat.g_00023
N40.HOG0000660	OG0000575	n0																																																										Syar.g_03180		Syat.g_00018
N40.HOG0000661	OG0000576	n0																																																										Syar.g_02187		Syat.g_00014
N40.HOG0000662	OG0000577	n0																																																										Syar.g_02186		Syat.g_00013
N40.HOG0000663	OG0000578	n0																																																										Syar.g_02185		Syat.g_00012
N40.HOG0000664	OG0000579	n0																																																										Syar.g_02184		Syat.g_00011
N40.HOG0000665	OG0000580	n0																																																										Syar.g_02183		Syat.g_00010
N40.HOG0000666	OG0000581	n0																																																										Syar.g_02175		Syat.g_00003
N40.HOG0000667	OG0000582	n0																																																										Syar.g_02131		Syat.g_03403
N40.HOG0000668	OG0000583	n0																																																										Syar.g_02132		Syat.g_03404
N40.HOG0000669	OG0000584	n0																																																										Syar.g_02133		Syat.g_03405
N40.HOG0000670	OG0000585	n0																																																										Syar.g_02170		Syat.g_03408
N40.HOG0000671	OG0000586	n0																																																										Syar.g_02171		Syat.g_03409
N40.HOG0000672	OG0000587	n0																																																										Syar.g_02173		Syat.g_00001
N40.HOG0000673	OG0000588	n0																																																										Syar.g_02275		Syat.g_00338
N40.HOG0000674	OG0000589	n0																																																										Syar.g_02261		Syat.g_03318
N40.HOG0000675	OG0000590	n0																																																										Syar.g_02260		Syat.g_03317
N40.HOG0000676	OG0000591	n0																																																										Syar.g_02246		Syat.g_03308
N40.HOG0000677	OG0000592	n0																																																										Syar.g_02245		Syat.g_03307
N40.HOG0000678	OG0000593	n0																																																										Syar.g_02414		Syat.g_00113
N40.HOG0000679	OG0000594	n0																																																										Syar.g_02415		Syat.g_00114
N40.HOG0000680	OG0000595	n0																																																										Syar.g_02416		Syat.g_00115
N40.HOG0000681	OG0000596	n0																																																										Syar.g_02421		Syat.g_00129
N40.HOG0000682	OG0000597	n0																																																										Syar.g_02424		Syat.g_00132
N40.HOG0000683	OG0000598	n0																																																										Syar.g_02425		Syat.g_00133
N40.HOG0000684	OG0000599	n0																																																										Syar.g_02428		Syat.g_00381
N40.HOG0000685	OG0000600	n0																																																										Syar.g_02429		Syat.g_00380
N40.HOG0000686	OG0000601	n0																																																										Syar.g_02430		Syat.g_00379
N40.HOG0000687	OG0000602	n0																																																										Syar.g_02435		Syat.g_00375
N40.HOG0000688	OG0000603	n0																																																										Syar.g_02436		Syat.g_00374
N40.HOG0000689	OG0000604	n0																																																										Syar.g_02438		Syat.g_00372
N40.HOG0000690	OG0000605	n0																																																										Syar.g_02440		Syat.g_00370
N40.HOG0000691	OG0000606	n0																																																										Syar.g_02443		Syat.g_00367
N40.HOG0000692	OG0000607	n0																																																										Syar.g_02446		Syat.g_00364
N40.HOG0000693	OG0000608	n0																																																										Syar.g_02447		Syat.g_00363
N40.HOG0000694	OG0000609	n0																																																										Syar.g_02470		Syat.g_00344
N40.HOG0000695	OG0000610	n0																																																										Syar.g_01917		Syat.g_00399
N40.HOG0000696	OG0000611	n0																																																										Syar.g_01914		Syat.g_00402
N40.HOG0000697	OG0000612	n0																																																										Syar.g_01913		Syat.g_00403
N40.HOG0000698	OG0000613	n0																																																										Syar.g_00712		Syat.g_02129
N40.HOG0000699	OG0000614	n0																																																										Syar.g_02012, Syar.g_01344		Syat.g_01084
N40.HOG0000700	OG0000615	n0																																																										Syar.g_02603		Syat.g_00442
N40.HOG0000701	OG0000616	n0																																																										Syar.g_00454		Syat.g_02397
N40.HOG0000702	OG0000617	n0																																																										Syar.g_01576		Syat.g_00665
N40.HOG0000703	OG0000618	n0																																																										Syar.g_01575		Syat.g_00666
N40.HOG0000704	OG0000619	n0																																																										Syar.g_01574		Syat.g_00667
N40.HOG0000705	OG0000620	n0																																																										Syar.g_01569		Syat.g_02591
N40.HOG0000706	OG0000621	n0																																																										Syar.g_01568		Syat.g_02590
N40.HOG0000707	OG0000622	n0																																																										Syar.g_01566		Syat.g_02572
N40.HOG0000708	OG0000623	n0																																																										Syar.g_01565		Syat.g_00672
N40.HOG0000709	OG0000624	n0																																																										Syar.g_01564		Syat.g_00673
N40.HOG0000710	OG0000625	n0																																																										Syar.g_01563		Syat.g_00674
N40.HOG0000711	OG0000626	n0																																																										Syar.g_01562		Syat.g_00675
N40.HOG0000712	OG0000627	n0																																																										Syar.g_01868		Syat.g_00641
N40.HOG0000713	OG0000628	n0																																																										Syar.g_01869		Syat.g_00640
N40.HOG0000714	OG0000629	n0																																																										Syar.g_01872		Syat.g_00637
N40.HOG0000715	OG0000630	n0																																																										Syar.g_02586		Syat.g_00631
N40.HOG0000716	OG0000631	n0																																																										Syar.g_02579		Syat.g_00624
N40.HOG0000717	OG0000632	n0																																																										Syar.g_02578		Syat.g_00623
N40.HOG0000718	OG0000633	n0																																																										Syar.g_02576		Syat.g_00622
N40.HOG0000719	OG0000634	n0																																																										Syar.g_02635		Syat.g_00475
N40.HOG0000720	OG0000635	n0																																																										Syar.g_02636		Syat.g_00476
N40.HOG0000721	OG0000636	n0																																																										Syar.g_02638		Syat.g_00478
N40.HOG0000722	OG0000637	n0																																																										Syar.g_02640		Syat.g_00480
N40.HOG0000723	OG0000638	n0																																																										Syar.g_02641		Syat.g_00481
N40.HOG0000724	OG0000639	n0																																																										Syar.g_02642		Syat.g_00482
N40.HOG0000725	OG0000640	n0																																																										Syar.g_02643		Syat.g_00483
N40.HOG0000726	OG0000641	n0																																																										Syar.g_02648		Syat.g_00488
N40.HOG0000727	OG0000642	n0																																																										Syar.g_02649		Syat.g_00489
N40.HOG0000728	OG0000643	n0																																																										Syar.g_02650		Syat.g_00494
N40.HOG0000729	OG0000644	n0																																																										Syar.g_02651		Syat.g_00495
N40.HOG0000730	OG0000645	n0																																																										Syar.g_02652		Syat.g_00496
N40.HOG0000731	OG0000646	n0																																																										Syar.g_02655		Syat.g_00499
N40.HOG0000732	OG0000647	n0																																																										Syar.g_02657		Syat.g_00501
N40.HOG0000733	OG0000648	n0																																																										Syar.g_02659		Syat.g_00504
N40.HOG0000734	OG0000649	n0																																																										Syar.g_02660		Syat.g_00505
N40.HOG0000735	OG0000650	n0																																																										Syar.g_02661		Syat.g_00506
N40.HOG0000736	OG0000651	n0																																																										Syar.g_02662		Syat.g_00507
N40.HOG0000737	OG0000652	n0																																																										Syar.g_02663		Syat.g_00508
N40.HOG0000738	OG0000653	n0																																																										Syar.g_02665		Syat.g_00510
N40.HOG0000739	OG0000654	n0																																																										Syar.g_02666		Syat.g_00514
N40.HOG0000740	OG0000655	n0																																																										Syar.g_02667		Syat.g_00515
N40.HOG0000741	OG0000656	n0																																																										Syar.g_02479		Syat.g_00518
N40.HOG0000742	OG0000657	n0																																																										Syar.g_01812		Syat.g_00720
N40.HOG0000743	OG0000658	n0																																																										Syar.g_01815		Syat.g_00723
N40.HOG0000744	OG0000659	n0																																																										Syar.g_01816		Syat.g_00724
N40.HOG0000745	OG0000660	n0																																																										Syar.g_01820		Syat.g_00740
N40.HOG0000746	OG0000661	n16																																																										Syar.g_03175		
N40.HOG0000747	OG0000661	n23																																																										Syar.g_01822		Syat.g_00742
N40.HOG0000748	OG0000662	n0																																																										Syar.g_01829		Syat.g_00746
N40.HOG0000749	OG0000663	n0																																																										Syar.g_01832		Syat.g_00749
N40.HOG0000750	OG0000664	n0																																																										Syar.g_01837		Syat.g_00752
N40.HOG0000751	OG0000665	n0																																																										Syar.g_02774		Syat.g_03302
N40.HOG0000752	OG0000666	n0																																																										Syar.g_01241		Syat.g_01415
N40.HOG0000753	OG0000667	n0																																																										Syar.g_02346		Syat.g_00958, Syat.g_03278
N40.HOG0000754	OG0000668	n0																																																										Syar.g_01802		Syat.g_00710
N40.HOG0000755	OG0000669	n0																																																										Syar.g_01627		Syat.g_00416
N40.HOG0000756	OG0000670	n0																																																										Syar.g_01624		Syat.g_00419
N40.HOG0000757	OG0000671	n0																																																										Syar.g_01622		Syat.g_00421
N40.HOG0000758	OG0000672	n0																																																										Syar.g_01619		Syat.g_00424
N40.HOG0000759	OG0000673	n0																																																										Syar.g_01615		Syat.g_00430
N40.HOG0000760	OG0000674	n0																																																										Syar.g_01613		Syat.g_00432
N40.HOG0000761	OG0000675	n0																																																										Syar.g_01612		Syat.g_00433
N40.HOG0000762	OG0000676	n0																																																										Syar.g_01608		Syat.g_00436
N40.HOG0000763	OG0000677	n0																																																										Syar.g_01607		Syat.g_00437
N40.HOG0000764	OG0000678	n0																																																										Syar.g_02037		Syat.g_00439
N40.HOG0000765	OG0000679	n0																																																										Syar.g_02606		Syat.g_00448
N40.HOG0000766	OG0000680	n0																																																										Syar.g_02607		Syat.g_00449
N40.HOG0000767	OG0000681	n0																																																										Syar.g_02610		Syat.g_00452
N40.HOG0000768	OG0000682	n0																																																										Syar.g_02611		Syat.g_00453
N40.HOG0000769	OG0000683	n0																																																										Syar.g_02612		Syat.g_00454
N40.HOG0000770	OG0000684	n0																																																										Syar.g_02615		Syat.g_00457
N40.HOG0000771	OG0000685	n0																																																										Syar.g_02617		Syat.g_02571
N40.HOG0000772	OG0000686	n0																																																										Syar.g_02618		Syat.g_00459
N40.HOG0000773	OG0000687	n0																																																										Syar.g_02619		Syat.g_00460
N40.HOG0000774	OG0000688	n0																																																										Syar.g_02624		Syat.g_00463
N40.HOG0000775	OG0000689	n0																																																										Syar.g_02626		Syat.g_00465
N40.HOG0000776	OG0000690	n0																																																										Syar.g_02627		Syat.g_00466
N40.HOG0000777	OG0000691	n0																																																										Syar.g_02628		Syat.g_00467
N40.HOG0000778	OG0000692	n0																																																										Syar.g_02629		Syat.g_00469
N40.HOG0000779	OG0000693	n0																																																										Syar.g_02631		Syat.g_00471
N40.HOG0000780	OG0000694	n0																																																										Syar.g_02632		Syat.g_00472
N40.HOG0000781	OG0000695	n0																																																										Syar.g_02573		Syat.g_00619
N40.HOG0000782	OG0000696	n0																																																										Syar.g_02572		Syat.g_00618
N40.HOG0000783	OG0000697	n0																																																										Syar.g_02570		Syat.g_00616
N40.HOG0000784	OG0000698	n0																																																										Syar.g_02567		Syat.g_00613
N40.HOG0000785	OG0000699	n0																																																										Syar.g_02566		Syat.g_00611
N40.HOG0000786	OG0000700	n0																																																										Syar.g_02565		Syat.g_00610
N40.HOG0000787	OG0000701	n0																																																										Syar.g_02564		Syat.g_00609
N40.HOG0000788	OG0000702	n0																																																										Syar.g_02559		Syat.g_00606
N40.HOG0000789	OG0000703	n0																																																										Syar.g_02557		Syat.g_00601
N40.HOG0000790	OG0000704	n0																																																										Syar.g_02555		Syat.g_00599
N40.HOG0000791	OG0000705	n0																																																										Syar.g_02547		Syat.g_00592
N40.HOG0000792	OG0000706	n0																																																										Syar.g_02546		Syat.g_00591
N40.HOG0000793	OG0000707	n0																																																										Syar.g_02545		Syat.g_00590
N40.HOG0000794	OG0000708	n0																																																										Syar.g_02542		Syat.g_00587
N40.HOG0000795	OG0000709	n0																																																										Syar.g_02534		Syat.g_00573
N40.HOG0000796	OG0000710	n0																																																										Syar.g_02528		Syat.g_00567
N40.HOG0000797	OG0000711	n0																																																										Syar.g_02499		Syat.g_00539
N40.HOG0000798	OG0000712	n0																																																										Syar.g_02497		Syat.g_00537
N40.HOG0000799	OG0000713	n0																																																										Syar.g_02496		Syat.g_00536
N40.HOG0000800	OG0000714	n0																																																										Syar.g_02494		Syat.g_00532
N40.HOG0000801	OG0000715	n0																																																										Syar.g_02492		Syat.g_00530
N40.HOG0000802	OG0000716	n0																																																										Syar.g_02488		Syat.g_00527
N40.HOG0000803	OG0000717	n0																																																										Syar.g_02487		Syat.g_00526
N40.HOG0000804	OG0000718	n0																																																										Syar.g_02483		Syat.g_00522
N40.HOG0000805	OG0000719	n0																																																										Syar.g_01804		Syat.g_00712
N40.HOG0000806	OG0000720	n0																																																										Syar.g_01790		Syat.g_00699
N40.HOG0000807	OG0000721	n0																																																										Syar.g_01788		Syat.g_00697
N40.HOG0000808	OG0000722	n0																																																										Syar.g_01787		Syat.g_00696
N40.HOG0000809	OG0000723	n0																																																										Syar.g_01560		Syat.g_00686
N40.HOG0000810	OG0000724	n0																																																										Syar.g_01367, Syar.g_02120		Syat.g_00782
N40.HOG0000811	OG0000725	n0																																																										Syar.g_01934		Syat.g_00810
N40.HOG0000812	OG0000726	n0																																																										Syar.g_01935		Syat.g_00811
N40.HOG0000813	OG0000727	n0																																																										Syar.g_01936		Syat.g_00812
N40.HOG0000814	OG0000728	n0																																																										Syar.g_01938		Syat.g_00814
N40.HOG0000815	OG0000729	n0																																																										Syar.g_00593		Syat.g_02224
N40.HOG0000816	OG0000730	n0																																																										Syar.g_01115		Syat.g_01617
N40.HOG0000817	OG0000731	n0																																																										Syar.g_01127		Syat.g_01605
N40.HOG0000818	OG0000732	n0																																																										Syar.g_00522		Syat.g_02290
N40.HOG0000819	OG0000733	n0																																																										Syar.g_02234		Syat.g_03285
N40.HOG0000820	OG0000734	n0																																																										Syar.g_03128		Syat.g_01579
N40.HOG0000821	OG0000735	n0																																																										Syar.g_01522		Syat.g_03235
N40.HOG0000822	OG0000736	n0																																																										Syar.g_01523		Syat.g_03236
N40.HOG0000823	OG0000737	n0																																																										Syar.g_01524		Syat.g_03237
N40.HOG0000824	OG0000738	n0																																																										Syar.g_01530		Syat.g_03251
N40.HOG0000825	OG0000739	n0																																																										Syar.g_01531		Syat.g_03252
N40.HOG0000826	OG0000740	n0																																																										Syar.g_01532		Syat.g_03253
N40.HOG0000827	OG0000741	n0																																																										Syar.g_01535		Syat.g_03256
