Orthogroup	Prao	Prbd
OG0000548	Prao.g_00035	Prbd.g_00647
OG0000549	Prao.g_00037	Prbd.g_00645
OG0000550	Prao.g_00038	Prbd.g_00644
OG0000551	Prao.g_00039	Prbd.g_00643
OG0000552	Prao.g_00040	Prbd.g_00642
OG0000553	Prao.g_00041	Prbd.g_00641
OG0000554	Prao.g_00042	Prbd.g_00640
OG0000555	Prao.g_00043	Prbd.g_00639
OG0000556	Prao.g_00044	Prbd.g_00638
OG0000557	Prao.g_00045	Prbd.g_00637
OG0000558	Prao.g_00046	Prbd.g_00636
OG0000559	Prao.g_00047	Prbd.g_00635
OG0000560	Prao.g_00048	Prbd.g_00634
OG0000561	Prao.g_00049	Prbd.g_00633
OG0000562	Prao.g_00050	Prbd.g_00632
OG0000563	Prao.g_00051	Prbd.g_00631
OG0000564	Prao.g_00052	Prbd.g_00630
OG0000565	Prao.g_00053	Prbd.g_00629
OG0000566	Prao.g_00054	Prbd.g_00628
OG0000567	Prao.g_00055	Prbd.g_00627
OG0000568	Prao.g_00056	Prbd.g_00626
OG0000569	Prao.g_00060	Prbd.g_00623
OG0000570	Prao.g_00061	Prbd.g_00622
OG0000571	Prao.g_00063	Prbd.g_00620
OG0000572	Prao.g_00064	Prbd.g_00619
OG0000573	Prao.g_00065	Prbd.g_00618
OG0000574	Prao.g_00066	Prbd.g_00617
OG0000575	Prao.g_00067	Prbd.g_00616
OG0000576	Prao.g_00068	Prbd.g_00615
OG0000577	Prao.g_00069	Prbd.g_00614
OG0000578	Prao.g_00070	Prbd.g_00613
OG0000579	Prao.g_00071	Prbd.g_00612
OG0000580	Prao.g_00072	Prbd.g_00611
OG0000581	Prao.g_00073	Prbd.g_00610
OG0000582	Prao.g_00074	Prbd.g_00609
OG0000583	Prao.g_00075	Prbd.g_00608
OG0000584	Prao.g_00077	Prbd.g_00606
OG0000585	Prao.g_00078	Prbd.g_00605
OG0000586	Prao.g_00079	Prbd.g_00604
OG0000587	Prao.g_00080	Prbd.g_00603
OG0000588	Prao.g_00081	Prbd.g_00602
OG0000589	Prao.g_00082	Prbd.g_00601
OG0000590	Prao.g_00083	Prbd.g_00600
OG0000591	Prao.g_00084	Prbd.g_00599
OG0000592	Prao.g_00085	Prbd.g_00598
OG0000593	Prao.g_00086	Prbd.g_00597
OG0000594	Prao.g_00087	Prbd.g_00596
OG0000595	Prao.g_00088	Prbd.g_00595
OG0000596	Prao.g_00089	Prbd.g_00594
OG0000597	Prao.g_00093	Prbd.g_00590
OG0000598	Prao.g_00094	Prbd.g_00589
OG0000599	Prao.g_00095	Prbd.g_00588
OG0000600	Prao.g_00096	Prbd.g_00587
OG0000601	Prao.g_00097	Prbd.g_00586
OG0000602	Prao.g_00098	Prbd.g_00585
OG0000603	Prao.g_00099	Prbd.g_00584
OG0000604	Prao.g_00100	Prbd.g_00583
OG0000605	Prao.g_00101	Prbd.g_00582
OG0000606	Prao.g_00102	Prbd.g_00581
OG0000607	Prao.g_00103	Prbd.g_00580
OG0000608	Prao.g_00104	Prbd.g_00579
OG0000609	Prao.g_00106	Prbd.g_00577
OG0000610	Prao.g_00107	Prbd.g_00576
OG0000611	Prao.g_00109	Prbd.g_00574
OG0000612	Prao.g_00110	Prbd.g_00573
OG0000613	Prao.g_00112	Prbd.g_00571
OG0000614	Prao.g_00117	Prbd.g_00565
OG0000615	Prao.g_00118	Prbd.g_00564
OG0000616	Prao.g_00119	Prbd.g_00563
OG0000617	Prao.g_00121	Prbd.g_00561
OG0000618	Prao.g_00122	Prbd.g_00560
OG0000619	Prao.g_00123	Prbd.g_00559
OG0000620	Prao.g_00125	Prbd.g_00557
OG0000621	Prao.g_00126	Prbd.g_00556
OG0000622	Prao.g_00127	Prbd.g_00555
OG0000623	Prao.g_00128	Prbd.g_00554
OG0000624	Prao.g_00130	Prbd.g_00552
OG0000625	Prao.g_00131	Prbd.g_00551
OG0000626	Prao.g_00132	Prbd.g_00550
OG0000627	Prao.g_00133	Prbd.g_00549
OG0000628	Prao.g_00134	Prbd.g_00548
OG0000629	Prao.g_00135	Prbd.g_00547
OG0000630	Prao.g_00137	Prbd.g_00545
OG0000631	Prao.g_00138	Prbd.g_00544
OG0000632	Prao.g_00142	Prbd.g_00540
OG0000633	Prao.g_00143	Prbd.g_00539
OG0000634	Prao.g_00649	Prbd.g_00008
OG0000635	Prao.g_00651	Prbd.g_00010
OG0000636	Prao.g_00652	Prbd.g_00011
OG0000637	Prao.g_00654	Prbd.g_00013
OG0000638	Prao.g_00655	Prbd.g_00014
OG0000639	Prao.g_00656	Prbd.g_00015
OG0000640	Prao.g_00657	Prbd.g_00016
OG0000641	Prao.g_00658	Prbd.g_00017
OG0000642	Prao.g_00659	Prbd.g_00018
OG0000643	Prao.g_00660	Prbd.g_00019
OG0000644	Prao.g_00662	Prbd.g_00021
OG0000645	Prao.g_00663	Prbd.g_00022
OG0000646	Prao.g_00664	Prbd.g_00023
OG0000647	Prao.g_00665	Prbd.g_00024
OG0000648	Prao.g_00666	Prbd.g_00025
OG0000649	Prao.g_00667	Prbd.g_00026
OG0000650	Prao.g_00668	Prbd.g_00027
OG0000651	Prao.g_00669	Prbd.g_00028
OG0000652	Prao.g_00671	Prbd.g_00030
OG0000653	Prao.g_00685	Prbd.g_00047
OG0000654	Prao.g_00687	Prbd.g_00049
OG0000655	Prao.g_00696	Prbd.g_00058
OG0000656	Prao.g_00701	Prbd.g_00062
OG0000657	Prao.g_00704	Prbd.g_00066
OG0000658	Prao.g_00705	Prbd.g_00067
OG0000659	Prao.g_00706	Prbd.g_00068
OG0000660	Prao.g_00718	Prbd.g_00080
OG0000661	Prao.g_00727	Prbd.g_00089
OG0000662	Prao.g_00729	Prbd.g_00091
OG0000663	Prao.g_00732	Prbd.g_00093
OG0000664	Prao.g_00733	Prbd.g_00094
OG0000665	Prao.g_00734	Prbd.g_00095
OG0000666	Prao.g_00735	Prbd.g_00096
OG0000667	Prao.g_00736	Prbd.g_00097
OG0000668	Prao.g_00737	Prbd.g_00098
OG0000669	Prao.g_00738	Prbd.g_00099
OG0000670	Prao.g_00740	Prbd.g_00101
OG0000671	Prao.g_00741	Prbd.g_00102
OG0000672	Prao.g_00742	Prbd.g_00103
OG0000673	Prao.g_00743	Prbd.g_00104
OG0000674	Prao.g_00744	Prbd.g_00105
OG0000675	Prao.g_00745	Prbd.g_00106
OG0000676	Prao.g_00747	Prbd.g_00108
OG0000677	Prao.g_00749	Prbd.g_00110
OG0000678	Prao.g_00750	Prbd.g_00111
OG0000679	Prao.g_00751	Prbd.g_00112
OG0000680	Prao.g_00752	Prbd.g_00113
OG0000681	Prao.g_00753	Prbd.g_00114
OG0000682	Prao.g_00754	Prbd.g_00115
OG0000683	Prao.g_00755	Prbd.g_00116
OG0000684	Prao.g_00756	Prbd.g_00117
OG0000685	Prao.g_00757	Prbd.g_00118
OG0000686	Prao.g_00758	Prbd.g_00119
OG0000687	Prao.g_00759	Prbd.g_00120
OG0000688	Prao.g_00760	Prbd.g_00121
OG0000689	Prao.g_00761	Prbd.g_00122
OG0000690	Prao.g_00762	Prbd.g_00123
OG0000691	Prao.g_00764	Prbd.g_00125
OG0000692	Prao.g_00765	Prbd.g_00126
OG0000693	Prao.g_00766	Prbd.g_00127
OG0000694	Prao.g_00767	Prbd.g_00128
OG0000695	Prao.g_00768	Prbd.g_00129
OG0000696	Prao.g_00769	Prbd.g_00130
OG0000697	Prao.g_00771	Prbd.g_00132
OG0000698	Prao.g_00772	Prbd.g_00133
OG0000699	Prao.g_00776	Prbd.g_00137
OG0000700	Prao.g_00777	Prbd.g_00138
OG0000701	Prao.g_00778	Prbd.g_00139
OG0000702	Prao.g_00779	Prbd.g_00140
OG0000703	Prao.g_00780	Prbd.g_00141
OG0000704	Prao.g_00781	Prbd.g_00142
OG0000705	Prao.g_00783	Prbd.g_00144
OG0000706	Prao.g_00784	Prbd.g_00145
OG0000707	Prao.g_00785	Prbd.g_00146
OG0000708	Prao.g_00786	Prbd.g_00147
OG0000709	Prao.g_00787	Prbd.g_00148
OG0000710	Prao.g_00788	Prbd.g_00149
OG0000711	Prao.g_00789	Prbd.g_00150
OG0000712	Prao.g_00790	Prbd.g_00151
OG0000713	Prao.g_00791	Prbd.g_00152
OG0000714	Prao.g_00793	Prbd.g_00154
OG0000715	Prao.g_00794	Prbd.g_00155
OG0000716	Prao.g_00795	Prbd.g_00156
OG0000717	Prao.g_00796	Prbd.g_00157
OG0000718	Prao.g_00797	Prbd.g_00158
OG0000719	Prao.g_00799	Prbd.g_00160
OG0000720	Prao.g_00801	Prbd.g_00162
OG0000721	Prao.g_00802	Prbd.g_00163
OG0000722	Prao.g_00829	Prbd.g_00190
OG0000723	Prao.g_00834	Prbd.g_00194
OG0000724	Prao.g_00837	Prbd.g_00197
OG0000725	Prao.g_00838	Prbd.g_00198
OG0000726	Prao.g_00839	Prbd.g_00199
OG0000727	Prao.g_00840	Prbd.g_00200
OG0000728	Prao.g_00841	Prbd.g_00201
OG0000729	Prao.g_00842	Prbd.g_00203
OG0000730	Prao.g_00843	Prbd.g_00204
OG0000731	Prao.g_00845	Prbd.g_00206
OG0000732	Prao.g_00846	Prbd.g_00207
OG0000733	Prao.g_00847	Prbd.g_00208
OG0000734	Prao.g_00848	Prbd.g_00209
OG0000735	Prao.g_00849	Prbd.g_00210
OG0000736	Prao.g_00851	Prbd.g_00212
OG0000737	Prao.g_00852	Prbd.g_00213
OG0000738	Prao.g_00854	Prbd.g_00215
OG0000739	Prao.g_00855	Prbd.g_00216
OG0000740	Prao.g_00856	Prbd.g_00217
OG0000741	Prao.g_00858	Prbd.g_00219
OG0000742	Prao.g_00859	Prbd.g_00220
OG0000743	Prao.g_00862	Prbd.g_00223
OG0000744	Prao.g_00863	Prbd.g_00224
OG0000745	Prao.g_00864	Prbd.g_00226
OG0000746	Prao.g_00865	Prbd.g_00227
OG0000747	Prao.g_00866	Prbd.g_00228
OG0000748	Prao.g_00867	Prbd.g_00229
OG0000749	Prao.g_00868	Prbd.g_00230
OG0000750	Prao.g_00869	Prbd.g_00231
OG0000751	Prao.g_00871	Prbd.g_00233
OG0000752	Prao.g_00872	Prbd.g_00234
OG0000753	Prao.g_00873	Prbd.g_00235
OG0000754	Prao.g_00874	Prbd.g_00236
OG0000755	Prao.g_00876	Prbd.g_00238
OG0000756	Prao.g_00877	Prbd.g_00239
OG0000757	Prao.g_00878	Prbd.g_00240
OG0000758	Prao.g_00879	Prbd.g_00241
OG0000759	Prao.g_00880	Prbd.g_00242
OG0000760	Prao.g_00881	Prbd.g_00243
OG0000761	Prao.g_00882	Prbd.g_00244
OG0000762	Prao.g_00884	Prbd.g_00246
OG0000763	Prao.g_00885	Prbd.g_00247
OG0000764	Prao.g_00886	Prbd.g_00248
OG0000765	Prao.g_00887	Prbd.g_00249
OG0000766	Prao.g_00888	Prbd.g_00250
OG0000767	Prao.g_00889	Prbd.g_00251
OG0000768	Prao.g_00890	Prbd.g_00252
OG0000769	Prao.g_00891	Prbd.g_00253
OG0000770	Prao.g_00892	Prbd.g_00254
OG0000771	Prao.g_00893	Prbd.g_00255
OG0000772	Prao.g_00894	Prbd.g_00256
OG0000773	Prao.g_00896	Prbd.g_00258
OG0000774	Prao.g_00897	Prbd.g_00259
OG0000775	Prao.g_00898	Prbd.g_00260
OG0000776	Prao.g_00899	Prbd.g_00261
OG0000777	Prao.g_00900	Prbd.g_00262
OG0000778	Prao.g_00901	Prbd.g_00263
OG0000779	Prao.g_00903	Prbd.g_00265
OG0000780	Prao.g_00904	Prbd.g_00266
OG0000781	Prao.g_00905	Prbd.g_00267
OG0000782	Prao.g_00907	Prbd.g_00269
OG0000783	Prao.g_00908	Prbd.g_00270
OG0000784	Prao.g_00909	Prbd.g_00271
OG0000785	Prao.g_00910	Prbd.g_00272
OG0000786	Prao.g_00911	Prbd.g_00273
OG0000787	Prao.g_00913	Prbd.g_00275
OG0000788	Prao.g_00914	Prbd.g_00276
OG0000789	Prao.g_00915	Prbd.g_00277
OG0000790	Prao.g_00916	Prbd.g_00278
OG0000791	Prao.g_00917	Prbd.g_00279
OG0000792	Prao.g_00918	Prbd.g_00280
OG0000793	Prao.g_00919	Prbd.g_00281
OG0000794	Prao.g_00920	Prbd.g_00282
OG0000795	Prao.g_00921	Prbd.g_00283
OG0000796	Prao.g_00923	Prbd.g_00285
OG0000797	Prao.g_00925	Prbd.g_00287
OG0000798	Prao.g_00926	Prbd.g_00288
OG0000799	Prao.g_00927	Prbd.g_00289
OG0000800	Prao.g_00928	Prbd.g_00290
OG0000801	Prao.g_00929	Prbd.g_00291
OG0000802	Prao.g_00931	Prbd.g_00293
OG0000803	Prao.g_00932	Prbd.g_00294
OG0000804	Prao.g_00943	Prbd.g_00309
OG0000805	Prao.g_00945	Prbd.g_00311
OG0000806	Prao.g_00946	Prbd.g_00312
OG0000807	Prao.g_00947	Prbd.g_00313
OG0000808	Prao.g_00948	Prbd.g_00314
OG0000809	Prao.g_00952	Prbd.g_00318
OG0000810	Prao.g_00953	Prbd.g_00319
OG0000811	Prao.g_00954	Prbd.g_00320
OG0000812	Prao.g_00955	Prbd.g_00321
OG0000813	Prao.g_00956	Prbd.g_00322
OG0000814	Prao.g_00957	Prbd.g_00323
OG0000815	Prao.g_00958	Prbd.g_00324
OG0000816	Prao.g_00960	Prbd.g_00326
OG0000817	Prao.g_00963	Prbd.g_00329
OG0000818	Prao.g_00964	Prbd.g_00330
OG0000819	Prao.g_00966	Prbd.g_00332
OG0000820	Prao.g_00967	Prbd.g_00333
OG0000821	Prao.g_00968	Prbd.g_00334
OG0000822	Prao.g_00969	Prbd.g_00335
OG0000823	Prao.g_00972	Prbd.g_00338
OG0000824	Prao.g_00973	Prbd.g_00339
OG0000825	Prao.g_00975	Prbd.g_00341
OG0000826	Prao.g_00976	Prbd.g_00342
OG0000827	Prao.g_00977	Prbd.g_00343
OG0000828	Prao.g_00979	Prbd.g_00345
OG0000829	Prao.g_01007	Prbd.g_00370
OG0000830	Prao.g_01016	Prbd.g_00380
OG0000831	Prao.g_01019	Prbd.g_00383
OG0000832	Prao.g_01020	Prbd.g_00384
OG0000833	Prao.g_01027	Prbd.g_00391
OG0000834	Prao.g_01156	Prbd.g_00395
OG0000835	Prao.g_01152	Prbd.g_00399
OG0000836	Prao.g_01150	Prbd.g_00401
OG0000837	Prao.g_01137	Prbd.g_00414
OG0000838	Prao.g_01121	Prbd.g_00428
OG0000839	Prao.g_01120	Prbd.g_00429
OG0000840	Prao.g_01115	Prbd.g_00434
OG0000841	Prao.g_01108	Prbd.g_00449
OG0000842	Prao.g_01104	Prbd.g_00453
OG0000843	Prao.g_01102	Prbd.g_00455
OG0000844	Prao.g_01101	Prbd.g_00456
OG0000845	Prao.g_01100	Prbd.g_00457
OG0000846	Prao.g_01099	Prbd.g_00458
OG0000847	Prao.g_01098	Prbd.g_00459
OG0000848	Prao.g_01097	Prbd.g_00460
OG0000849	Prao.g_01096	Prbd.g_00461
OG0000850	Prao.g_01095	Prbd.g_00462
OG0000851	Prao.g_01093	Prbd.g_00464
OG0000852	Prao.g_01090	Prbd.g_00467
OG0000853	Prao.g_01088	Prbd.g_00469
OG0000854	Prao.g_01087	Prbd.g_00470
OG0000855	Prao.g_01086	Prbd.g_00471
OG0000856	Prao.g_01085	Prbd.g_00472
OG0000857	Prao.g_01084	Prbd.g_00473
OG0000858	Prao.g_01082	Prbd.g_00475
OG0000859	Prao.g_01081	Prbd.g_00476
OG0000860	Prao.g_01080	Prbd.g_00477
OG0000861	Prao.g_01079	Prbd.g_00478
OG0000862	Prao.g_01078	Prbd.g_00479
OG0000863	Prao.g_01077	Prbd.g_00480
OG0000864	Prao.g_01076	Prbd.g_00481
OG0000865	Prao.g_01075	Prbd.g_00482
OG0000866	Prao.g_01074	Prbd.g_00483
OG0000867	Prao.g_01071	Prbd.g_00486
OG0000868	Prao.g_01069	Prbd.g_00488
OG0000869	Prao.g_01068	Prbd.g_00489
OG0000870	Prao.g_01067	Prbd.g_00490
OG0000871	Prao.g_01066	Prbd.g_00491
OG0000872	Prao.g_01065	Prbd.g_00492
OG0000873	Prao.g_01064	Prbd.g_00493
OG0000874	Prao.g_01063	Prbd.g_00494
OG0000875	Prao.g_01062	Prbd.g_00495
OG0000876	Prao.g_01060	Prbd.g_00497
OG0000877	Prao.g_01059	Prbd.g_00498
OG0000878	Prao.g_01058	Prbd.g_00499
OG0000879	Prao.g_01057	Prbd.g_00500
OG0000880	Prao.g_01056	Prbd.g_00501
OG0000881	Prao.g_01055	Prbd.g_00502
OG0000882	Prao.g_01054	Prbd.g_00503
OG0000883	Prao.g_01053	Prbd.g_00504
OG0000884	Prao.g_01052	Prbd.g_00505
OG0000885	Prao.g_01051	Prbd.g_00506
OG0000886	Prao.g_01050	Prbd.g_00507
OG0000887	Prao.g_01049	Prbd.g_00508
OG0000888	Prao.g_01048	Prbd.g_00509
OG0000889	Prao.g_01047	Prbd.g_00510
OG0000890	Prao.g_01046	Prbd.g_00511
OG0000891	Prao.g_01045	Prbd.g_00512
OG0000892	Prao.g_01044	Prbd.g_00513
OG0000893	Prao.g_01043	Prbd.g_00514
OG0000894	Prao.g_01041	Prbd.g_00516
OG0000895	Prao.g_01040	Prbd.g_00517
OG0000896	Prao.g_01038	Prbd.g_00519
OG0000897	Prao.g_01037	Prbd.g_00520
OG0000898	Prao.g_01036	Prbd.g_00521
OG0000899	Prao.g_01035	Prbd.g_00522
OG0000900	Prao.g_01033	Prbd.g_00524
OG0000901	Prao.g_01305	Prbd.g_01858
OG0000902	Prao.g_01287	Prbd.g_01812
OG0000903	Prao.g_01286	Prbd.g_01811
OG0000904	Prao.g_01285	Prbd.g_01810
OG0000905	Prao.g_01284	Prbd.g_01809
OG0000906	Prao.g_01283	Prbd.g_01808
OG0000907	Prao.g_01281	Prbd.g_01806
OG0000908	Prao.g_01280	Prbd.g_01805
OG0000909	Prao.g_01279	Prbd.g_01804
OG0000910	Prao.g_01278	Prbd.g_01803
OG0000911	Prao.g_01277	Prbd.g_01802
OG0000912	Prao.g_01274	Prbd.g_01799
OG0000913	Prao.g_01273	Prbd.g_01798
OG0000914	Prao.g_01272	Prbd.g_01797
OG0000915	Prao.g_01270	Prbd.g_01795
OG0000916	Prao.g_01269	Prbd.g_01794
OG0000917	Prao.g_01268	Prbd.g_01793
OG0000918	Prao.g_01267	Prbd.g_01792
OG0000919	Prao.g_01266	Prbd.g_01791
OG0000920	Prao.g_01265	Prbd.g_01790
OG0000921	Prao.g_01263	Prbd.g_01788
OG0000922	Prao.g_01262	Prbd.g_01787
OG0000923	Prao.g_01257	Prbd.g_01782
OG0000924	Prao.g_01256	Prbd.g_01781
OG0000925	Prao.g_01253	Prbd.g_01778
OG0000926	Prao.g_01252	Prbd.g_01777
OG0000927	Prao.g_01251	Prbd.g_01776
OG0000928	Prao.g_01249	Prbd.g_01774
OG0000929	Prao.g_01247	Prbd.g_01772
OG0000930	Prao.g_01245	Prbd.g_01770
OG0000931	Prao.g_01244	Prbd.g_01769
OG0000932	Prao.g_01241	Prbd.g_01766
OG0000933	Prao.g_01237	Prbd.g_01762
OG0000934	Prao.g_01236	Prbd.g_01761
OG0000935	Prao.g_01235	Prbd.g_01760
OG0000936	Prao.g_01234	Prbd.g_01759
OG0000937	Prao.g_01233	Prbd.g_01758
OG0000938	Prao.g_01232	Prbd.g_01757
OG0000939	Prao.g_01231	Prbd.g_01756
OG0000940	Prao.g_01230	Prbd.g_01755
OG0000941	Prao.g_01229	Prbd.g_01754
OG0000942	Prao.g_01228	Prbd.g_01753
OG0000943	Prao.g_01227	Prbd.g_01752
OG0000944	Prao.g_01226	Prbd.g_01751
OG0000945	Prao.g_01225	Prbd.g_01750
OG0000946	Prao.g_01224	Prbd.g_01749
OG0000947	Prao.g_01223	Prbd.g_01748
OG0000948	Prao.g_01222	Prbd.g_01747
OG0000949	Prao.g_01221	Prbd.g_01746
OG0000950	Prao.g_01220	Prbd.g_01736
OG0000951	Prao.g_01379	Prbd.g_01707
OG0000952	Prao.g_01380	Prbd.g_01706
OG0000953	Prao.g_01381	Prbd.g_01705
OG0000954	Prao.g_01382	Prbd.g_01704
OG0000955	Prao.g_01383	Prbd.g_01703
OG0000956	Prao.g_01385	Prbd.g_01701
OG0000957	Prao.g_01386	Prbd.g_01700
OG0000958	Prao.g_01387	Prbd.g_01699
OG0000959	Prao.g_01388	Prbd.g_01698
OG0000960	Prao.g_01389	Prbd.g_01697
OG0000961	Prao.g_01390	Prbd.g_01696
OG0000962	Prao.g_01391	Prbd.g_01695
OG0000963	Prao.g_01392	Prbd.g_01694
OG0000964	Prao.g_01393	Prbd.g_01693
OG0000965	Prao.g_01395	Prbd.g_01691
OG0000966	Prao.g_01396	Prbd.g_01690
OG0000967	Prao.g_01399	Prbd.g_01687
OG0000968	Prao.g_01400	Prbd.g_01686
OG0000969	Prao.g_01401	Prbd.g_01685
OG0000970	Prao.g_01402	Prbd.g_01684
OG0000971	Prao.g_01403	Prbd.g_01683
OG0000972	Prao.g_01404	Prbd.g_01682
OG0000973	Prao.g_01406	Prbd.g_01680
OG0000974	Prao.g_01407	Prbd.g_01679
OG0000975	Prao.g_01408	Prbd.g_01678
OG0000976	Prao.g_01409	Prbd.g_01677
OG0000977	Prao.g_01410	Prbd.g_01676
OG0000978	Prao.g_01411	Prbd.g_01675
OG0000979	Prao.g_01412	Prbd.g_01674
OG0000980	Prao.g_01413	Prbd.g_01673
OG0000981	Prao.g_01414	Prbd.g_01672
OG0000982	Prao.g_01415	Prbd.g_01671
OG0000983	Prao.g_01416	Prbd.g_01670
OG0000984	Prao.g_01419	Prbd.g_01666
OG0000985	Prao.g_01420	Prbd.g_01665
OG0000986	Prao.g_01421	Prbd.g_01664
OG0000987	Prao.g_01423	Prbd.g_01662
OG0000988	Prao.g_01424	Prbd.g_01661
OG0000989	Prao.g_01425	Prbd.g_01660
OG0000990	Prao.g_01426	Prbd.g_01659
OG0000991	Prao.g_01427	Prbd.g_01658
OG0000992	Prao.g_01428	Prbd.g_01657
OG0000993	Prao.g_01429	Prbd.g_01656
OG0000994	Prao.g_01430	Prbd.g_01655
OG0000995	Prao.g_01431	Prbd.g_01654
OG0000996	Prao.g_01432	Prbd.g_01653
OG0000997	Prao.g_01434	Prbd.g_01651
OG0000998	Prao.g_01437	Prbd.g_01648
OG0000999	Prao.g_01439	Prbd.g_01646
OG0001000	Prao.g_01440	Prbd.g_01645
OG0001001	Prao.g_01441	Prbd.g_01644
OG0001002	Prao.g_01443	Prbd.g_01642
OG0001003	Prao.g_01444	Prbd.g_01641
OG0001004	Prao.g_01445	Prbd.g_01640
OG0001005	Prao.g_01446	Prbd.g_01639
OG0001006	Prao.g_01448	Prbd.g_01637
OG0001007	Prao.g_01449	Prbd.g_01636
OG0001008	Prao.g_01450	Prbd.g_01635
OG0001009	Prao.g_01451	Prbd.g_01634
OG0001010	Prao.g_01452	Prbd.g_01633
OG0001011	Prao.g_01453	Prbd.g_01632
OG0001012	Prao.g_01454	Prbd.g_01631
OG0001013	Prao.g_01455	Prbd.g_01630
OG0001014	Prao.g_01456	Prbd.g_01629
OG0001015	Prao.g_01457	Prbd.g_01628
OG0001016	Prao.g_01458	Prbd.g_01627
OG0001017	Prao.g_01459	Prbd.g_01626
OG0001018	Prao.g_01460	Prbd.g_01625
OG0001019	Prao.g_01461	Prbd.g_01624
OG0001020	Prao.g_01462	Prbd.g_01623
OG0001021	Prao.g_01463	Prbd.g_01622
OG0001022	Prao.g_01464	Prbd.g_01621
OG0001023	Prao.g_01465	Prbd.g_01620
OG0001024	Prao.g_01467	Prbd.g_01617
OG0001025	Prao.g_01468	Prbd.g_01616
OG0001026	Prao.g_01469	Prbd.g_01615
OG0001027	Prao.g_01470	Prbd.g_01614
OG0001028	Prao.g_01471	Prbd.g_01613
OG0001029	Prao.g_01472	Prbd.g_01612
OG0001030	Prao.g_01475	Prbd.g_01609
OG0001031	Prao.g_01476	Prbd.g_01608
OG0001032	Prao.g_01484	Prbd.g_01600
OG0001033	Prao.g_01491	Prbd.g_01593
OG0001034	Prao.g_01519	Prbd.g_01566
OG0001035	Prao.g_01546	Prbd.g_01531
OG0001036	Prao.g_01547	Prbd.g_01530
OG0001037	Prao.g_01553	Prbd.g_01524
OG0001038	Prao.g_01554	Prbd.g_01523
OG0001039	Prao.g_01555	Prbd.g_01522
OG0001040	Prao.g_01556	Prbd.g_01521
OG0001041	Prao.g_01558	Prbd.g_01519
OG0001042	Prao.g_01559	Prbd.g_01518
OG0001043	Prao.g_01560	Prbd.g_01517
OG0001044	Prao.g_01561	Prbd.g_01516
OG0001045	Prao.g_01562	Prbd.g_01515
OG0001046	Prao.g_01563	Prbd.g_01514
OG0001047	Prao.g_01564	Prbd.g_01513
OG0001048	Prao.g_01566	Prbd.g_01511
OG0001049	Prao.g_01567	Prbd.g_01510
OG0001050	Prao.g_01568	Prbd.g_01509
OG0001051	Prao.g_01569	Prbd.g_01508
OG0001052	Prao.g_01570	Prbd.g_01507
OG0001053	Prao.g_01571	Prbd.g_01506
OG0001054	Prao.g_01572	Prbd.g_01505
OG0001055	Prao.g_01573	Prbd.g_01504
OG0001056	Prao.g_01574	Prbd.g_01503
OG0001057	Prao.g_01576	Prbd.g_01501
OG0001058	Prao.g_01577	Prbd.g_01500
OG0001059	Prao.g_01578	Prbd.g_01499
OG0001060	Prao.g_01579	Prbd.g_01498
OG0001061	Prao.g_01580	Prbd.g_01497
OG0001062	Prao.g_01581	Prbd.g_01496
OG0001063	Prao.g_01582	Prbd.g_01495
OG0001064	Prao.g_01583	Prbd.g_01494
OG0001065	Prao.g_01584	Prbd.g_01493
OG0001066	Prao.g_01585	Prbd.g_01492
OG0001067	Prao.g_01586	Prbd.g_01491
OG0001068	Prao.g_01587	Prbd.g_01490
OG0001069	Prao.g_01590	Prbd.g_01487
OG0001070	Prao.g_01592	Prbd.g_01485
OG0001071	Prao.g_01593	Prbd.g_01484
OG0001072	Prao.g_01594	Prbd.g_01483
OG0001073	Prao.g_01595	Prbd.g_01482
OG0001074	Prao.g_01596	Prbd.g_01481
OG0001075	Prao.g_01597	Prbd.g_01479
OG0001076	Prao.g_01599	Prbd.g_01477
OG0001077	Prao.g_01600	Prbd.g_01476
OG0001078	Prao.g_01601	Prbd.g_01475
OG0001079	Prao.g_01602	Prbd.g_01474
OG0001080	Prao.g_01603	Prbd.g_01473
OG0001081	Prao.g_01604	Prbd.g_01472
OG0001082	Prao.g_01605	Prbd.g_01471
OG0001083	Prao.g_01606	Prbd.g_01470
OG0001084	Prao.g_01607	Prbd.g_01469
OG0001085	Prao.g_01608	Prbd.g_01468
OG0001086	Prao.g_01615	Prbd.g_01463
OG0001087	Prao.g_01616	Prbd.g_01462
OG0001088	Prao.g_01617	Prbd.g_01461
OG0001089	Prao.g_01619	Prbd.g_01459
OG0001090	Prao.g_01620	Prbd.g_01458
OG0001091	Prao.g_01621	Prbd.g_01457
OG0001092	Prao.g_01622	Prbd.g_01456
OG0001093	Prao.g_01623	Prbd.g_01455
OG0001094	Prao.g_01624	Prbd.g_01454
OG0001095	Prao.g_01625	Prbd.g_01453
OG0001096	Prao.g_01626	Prbd.g_01452
OG0001097	Prao.g_01627	Prbd.g_01451
OG0001098	Prao.g_01628	Prbd.g_01450
OG0001099	Prao.g_01629	Prbd.g_01449
OG0001100	Prao.g_01630	Prbd.g_01448
OG0001101	Prao.g_01631	Prbd.g_01447
OG0001102	Prao.g_01634	Prbd.g_01444
OG0001103	Prao.g_01635	Prbd.g_01443
OG0001104	Prao.g_01636	Prbd.g_01442
OG0001105	Prao.g_01638	Prbd.g_01440
OG0001106	Prao.g_01640	Prbd.g_01438
